game,2017,4,20171001,201710010tam,nyg,"New York Giants",23,tam,"Tampa Bay Buccaneers",25
player,201710010tam,tam,ReedBe01,kick_ret,2,,,,,
player,201710010tam,tam,ReedBe01,kick_ret_yds,37,,,,,
player,201710010tam,tam,ReedBe01,kick_ret_yds_per_ret,18.5,,,,,
player,201710010tam,tam,ReedBe01,kick_ret_td,0,,,,,
player,201710010tam,tam,ReedBe01,kick_ret_long,21,,,,,
player,201710010tam,tam,ReedBe01,punt_ret,2,,,,,
player,201710010tam,tam,ReedBe01,punt_ret_yds,16,,,,,
player,201710010tam,tam,ReedBe01,punt_ret_yds_per_ret,8.0,,,,,
player,201710010tam,tam,ReedBe01,punt_ret_td,0,,,,,
player,201710010tam,tam,ReedBe01,punt_ret_long,15,,,,,
player,201710010tam,nyg,RosaAl00,xpm,2,,,,,
player,201710010tam,nyg,RosaAl00,xpa,2,,,,,
player,201710010tam,nyg,RosaAl00,fgm,1,,,,,
player,201710010tam,nyg,RosaAl00,fga,2,,,,,
player,201710010tam,nyg,RosaAl00,punt,0,,,,,
player,201710010tam,nyg,RosaAl00,punt_yds,0,,,,,
player,201710010tam,nyg,RosaAl00,punt_yds_per_punt,,,,,,
player,201710010tam,nyg,RosaAl00,punt_long,0,,,,,
player,201710010tam,nyg,WingBr00,xpm,,,,,,
player,201710010tam,nyg,WingBr00,xpa,,,,,,
player,201710010tam,nyg,WingBr00,fgm,,,,,,
player,201710010tam,nyg,WingBr00,fga,,,,,,
player,201710010tam,nyg,WingBr00,punt,5,,,,,
player,201710010tam,nyg,WingBr00,punt_yds,205,,,,,
player,201710010tam,nyg,WingBr00,punt_yds_per_punt,41.0,,,,,
player,201710010tam,nyg,WingBr00,punt_long,56,,,,,
player,201710010tam,tam,FolkNi20,xpm,1,,,,,
player,201710010tam,tam,FolkNi20,xpa,2,,,,,
player,201710010tam,tam,FolkNi20,fgm,2,,,,,
player,201710010tam,tam,FolkNi20,fga,4,,,,,
player,201710010tam,tam,FolkNi20,punt,0,,,,,
player,201710010tam,tam,FolkNi20,punt_yds,0,,,,,
player,201710010tam,tam,FolkNi20,punt_yds_per_punt,,,,,,
player,201710010tam,tam,FolkNi20,punt_long,0,,,,,
player,201710010tam,tam,AngeBr00,xpm,,,,,,
player,201710010tam,tam,AngeBr00,xpa,,,,,,
player,201710010tam,tam,AngeBr00,fgm,,,,,,
player,201710010tam,tam,AngeBr00,fga,,,,,,
player,201710010tam,tam,AngeBr00,punt,4,,,,,
player,201710010tam,tam,AngeBr00,punt_yds,199,,,,,
player,201710010tam,tam,AngeBr00,punt_yds_per_punt,49.8,,,,,
player,201710010tam,tam,AngeBr00,punt_long,62,,,,,
player,201710010tam,tam,DotsDe00,pos,T,,,,,
player,201710010tam,tam,DotsDe00,offense,64,,,,,
player,201710010tam,tam,DotsDe00,off_pct,100%,,,,,
player,201710010tam,tam,DotsDe00,defense,0,,,,,
player,201710010tam,tam,DotsDe00,def_pct,0%,,,,,
player,201710010tam,tam,DotsDe00,special_teams,6,,,,,
player,201710010tam,tam,DotsDe00,st_pct,21%,,,,,
player,201710010tam,tam,SmitDo02,pos,T,,,,,
player,201710010tam,tam,SmitDo02,offense,64,,,,,
player,201710010tam,tam,SmitDo02,off_pct,100%,,,,,
player,201710010tam,tam,SmitDo02,defense,0,,,,,
player,201710010tam,tam,SmitDo02,def_pct,0%,,,,,
player,201710010tam,tam,SmitDo02,special_teams,6,,,,,
player,201710010tam,tam,SmitDo02,st_pct,21%,,,,,
player,201710010tam,tam,SweeJ.00,pos,G,,,,,
player,201710010tam,tam,SweeJ.00,offense,64,,,,,
player,201710010tam,tam,SweeJ.00,off_pct,100%,,,,,
player,201710010tam,tam,SweeJ.00,defense,0,,,,,
player,201710010tam,tam,SweeJ.00,def_pct,0%,,,,,
player,201710010tam,tam,SweeJ.00,special_teams,6,,,,,
player,201710010tam,tam,SweeJ.00,st_pct,21%,,,,,
player,201710010tam,tam,MarpAl00,pos,C,,,,,
player,201710010tam,tam,MarpAl00,offense,64,,,,,
player,201710010tam,tam,MarpAl00,off_pct,100%,,,,,
player,201710010tam,tam,MarpAl00,defense,0,,,,,
player,201710010tam,tam,MarpAl00,def_pct,0%,,,,,
player,201710010tam,tam,MarpAl00,special_teams,0,,,,,
player,201710010tam,tam,MarpAl00,st_pct,0%,,,,,
player,201710010tam,tam,WinsJa00,pos,QB,,,,,
player,201710010tam,tam,WinsJa00,offense,64,,,,,
player,201710010tam,tam,WinsJa00,off_pct,100%,,,,,
player,201710010tam,tam,WinsJa00,defense,0,,,,,
player,201710010tam,tam,WinsJa00,def_pct,0%,,,,,
player,201710010tam,tam,WinsJa00,special_teams,0,,,,,
player,201710010tam,tam,WinsJa00,st_pct,0%,,,,,
player,201710010tam,tam,EvanMi00,pos,WR,,,,,
player,201710010tam,tam,EvanMi00,offense,59,,,,,
player,201710010tam,tam,EvanMi00,off_pct,92%,,,,,
player,201710010tam,tam,EvanMi00,defense,0,,,,,
player,201710010tam,tam,EvanMi00,def_pct,0%,,,,,
player,201710010tam,tam,EvanMi00,special_teams,0,,,,,
player,201710010tam,tam,EvanMi00,st_pct,0%,,,,,
player,201710010tam,tam,JackDe00,pos,WR,,,,,
player,201710010tam,tam,JackDe00,offense,45,,,,,
player,201710010tam,tam,JackDe00,off_pct,70%,,,,,
player,201710010tam,tam,JackDe00,defense,0,,,,,
player,201710010tam,tam,JackDe00,def_pct,0%,,,,,
player,201710010tam,tam,JackDe00,special_teams,0,,,,,
player,201710010tam,tam,JackDe00,st_pct,0%,,,,,
player,201710010tam,tam,HumpAd00,pos,WR,,,,,
player,201710010tam,tam,HumpAd00,offense,43,,,,,
player,201710010tam,tam,HumpAd00,off_pct,67%,,,,,
player,201710010tam,tam,HumpAd00,defense,0,,,,,
player,201710010tam,tam,HumpAd00,def_pct,0%,,,,,
player,201710010tam,tam,HumpAd00,special_teams,0,,,,,
player,201710010tam,tam,HumpAd00,st_pct,0%,,,,,
player,201710010tam,tam,HowaO.00,pos,TE,,,,,
player,201710010tam,tam,HowaO.00,offense,42,,,,,
player,201710010tam,tam,HowaO.00,off_pct,66%,,,,,
player,201710010tam,tam,HowaO.00,defense,0,,,,,
player,201710010tam,tam,HowaO.00,def_pct,0%,,,,,
player,201710010tam,tam,HowaO.00,special_teams,6,,,,,
player,201710010tam,tam,HowaO.00,st_pct,21%,,,,,
player,201710010tam,tam,DietEv00,pos,G,,,,,
player,201710010tam,tam,DietEv00,offense,39,,,,,
player,201710010tam,tam,DietEv00,off_pct,61%,,,,,
player,201710010tam,tam,DietEv00,defense,0,,,,,
player,201710010tam,tam,DietEv00,def_pct,0%,,,,,
player,201710010tam,tam,DietEv00,special_teams,6,,,,,
player,201710010tam,tam,DietEv00,st_pct,21%,,,,,
player,201710010tam,tam,RodgJa00,pos,RB,,,,,
player,201710010tam,tam,RodgJa00,offense,38,,,,,
player,201710010tam,tam,RodgJa00,off_pct,59%,,,,,
player,201710010tam,tam,RodgJa00,defense,0,,,,,
player,201710010tam,tam,RodgJa00,def_pct,0%,,,,,
player,201710010tam,tam,RodgJa00,special_teams,0,,,,,
player,201710010tam,tam,RodgJa00,st_pct,0%,,,,,
player,201710010tam,tam,BratCa00,pos,TE,,,,,
player,201710010tam,tam,BratCa00,offense,35,,,,,
player,201710010tam,tam,BratCa00,off_pct,55%,,,,,
player,201710010tam,tam,BratCa00,defense,0,,,,,
player,201710010tam,tam,BratCa00,def_pct,0%,,,,,
player,201710010tam,tam,BratCa00,special_teams,0,,,,,
player,201710010tam,tam,BratCa00,st_pct,0%,,,,,
player,201710010tam,tam,PampKe00,pos,G,,,,,
player,201710010tam,tam,PampKe00,offense,25,,,,,
player,201710010tam,tam,PampKe00,off_pct,39%,,,,,
player,201710010tam,tam,PampKe00,defense,0,,,,,
player,201710010tam,tam,PampKe00,def_pct,0%,,,,,
player,201710010tam,tam,PampKe00,special_teams,6,,,,,
player,201710010tam,tam,PampKe00,st_pct,21%,,,,,
player,201710010tam,tam,SimsCh00,pos,RB,,,,,
player,201710010tam,tam,SimsCh00,offense,22,,,,,
player,201710010tam,tam,SimsCh00,off_pct,34%,,,,,
player,201710010tam,tam,SimsCh00,defense,0,,,,,
player,201710010tam,tam,SimsCh00,def_pct,0%,,,,,
player,201710010tam,tam,SimsCh00,special_teams,0,,,,,
player,201710010tam,tam,SimsCh00,st_pct,0%,,,,,
player,201710010tam,tam,StocLu00,pos,TE,,,,,
player,201710010tam,tam,StocLu00,offense,14,,,,,
player,201710010tam,tam,StocLu00,off_pct,22%,,,,,
player,201710010tam,tam,StocLu00,defense,0,,,,,
player,201710010tam,tam,StocLu00,def_pct,0%,,,,,
player,201710010tam,tam,StocLu00,special_teams,12,,,,,
player,201710010tam,tam,StocLu00,st_pct,41%,,,,,
player,201710010tam,tam,GodwCh00,pos,WR,,,,,
player,201710010tam,tam,GodwCh00,offense,9,,,,,
player,201710010tam,tam,GodwCh00,off_pct,14%,,,,,
player,201710010tam,tam,GodwCh00,defense,0,,,,,
player,201710010tam,tam,GodwCh00,def_pct,0%,,,,,
player,201710010tam,tam,GodwCh00,special_teams,10,,,,,
player,201710010tam,tam,GodwCh00,st_pct,34%,,,,,
player,201710010tam,tam,CrosAl00,pos,TE,,,,,
player,201710010tam,tam,CrosAl00,offense,7,,,,,
player,201710010tam,tam,CrosAl00,off_pct,11%,,,,,
player,201710010tam,tam,CrosAl00,defense,0,,,,,
player,201710010tam,tam,CrosAl00,def_pct,0%,,,,,
player,201710010tam,tam,CrosAl00,special_teams,19,,,,,
player,201710010tam,tam,CrosAl00,st_pct,66%,,,,,
player,201710010tam,tam,BarbPe01,pos,RB,,,,,
player,201710010tam,tam,BarbPe01,offense,4,,,,,
player,201710010tam,tam,BarbPe01,off_pct,6%,,,,,
player,201710010tam,tam,BarbPe01,defense,0,,,,,
player,201710010tam,tam,BarbPe01,def_pct,0%,,,,,
player,201710010tam,tam,BarbPe01,special_teams,19,,,,,
player,201710010tam,tam,BarbPe01,st_pct,66%,,,,,
player,201710010tam,tam,ReedBe01,pos,WR,,,,,
player,201710010tam,tam,ReedBe01,offense,2,,,,,
player,201710010tam,tam,ReedBe01,off_pct,3%,,,,,
player,201710010tam,tam,ReedBe01,defense,0,,,,,
player,201710010tam,tam,ReedBe01,def_pct,0%,,,,,
player,201710010tam,tam,ReedBe01,special_teams,10,,,,,
player,201710010tam,tam,ReedBe01,st_pct,34%,,,,,
player,201710010tam,tam,GlanAd00,pos,LB,,,,,
player,201710010tam,tam,GlanAd00,offense,0,,,,,
player,201710010tam,tam,GlanAd00,off_pct,0%,,,,,
player,201710010tam,tam,GlanAd00,defense,80,,,,,
player,201710010tam,tam,GlanAd00,def_pct,100%,,,,,
player,201710010tam,tam,GlanAd00,special_teams,4,,,,,
player,201710010tam,tam,GlanAd00,st_pct,14%,,,,,
player,201710010tam,tam,BeckKe00,pos,LB,,,,,
player,201710010tam,tam,BeckKe00,offense,0,,,,,
player,201710010tam,tam,BeckKe00,off_pct,0%,,,,,
player,201710010tam,tam,BeckKe00,defense,80,,,,,
player,201710010tam,tam,BeckKe00,def_pct,100%,,,,,
player,201710010tam,tam,BeckKe00,special_teams,4,,,,,
player,201710010tam,tam,BeckKe00,st_pct,14%,,,,,
player,201710010tam,tam,HargVe00,pos,CB,,,,,
player,201710010tam,tam,HargVe00,offense,0,,,,,
player,201710010tam,tam,HargVe00,off_pct,0%,,,,,
player,201710010tam,tam,HargVe00,defense,79,,,,,
player,201710010tam,tam,HargVe00,def_pct,99%,,,,,
player,201710010tam,tam,HargVe00,special_teams,4,,,,,
player,201710010tam,tam,HargVe00,st_pct,14%,,,,,
player,201710010tam,tam,GrimBr20,pos,CB,,,,,
player,201710010tam,tam,GrimBr20,offense,0,,,,,
player,201710010tam,tam,GrimBr20,off_pct,0%,,,,,
player,201710010tam,tam,GrimBr20,defense,79,,,,,
player,201710010tam,tam,GrimBr20,def_pct,99%,,,,,
player,201710010tam,tam,GrimBr20,special_teams,0,,,,,
player,201710010tam,tam,GrimBr20,st_pct,0%,,,,,
player,201710010tam,tam,McCoGe99,pos,DT,,,,,
player,201710010tam,tam,McCoGe99,offense,0,,,,,
player,201710010tam,tam,McCoGe99,off_pct,0%,,,,,
player,201710010tam,tam,McCoGe99,defense,67,,,,,
player,201710010tam,tam,McCoGe99,def_pct,84%,,,,,
player,201710010tam,tam,McCoGe99,special_teams,4,,,,,
player,201710010tam,tam,McCoGe99,st_pct,14%,,,,,
player,201710010tam,tam,ContCh00,pos,SS,,,,,
player,201710010tam,tam,ContCh00,offense,0,,,,,
player,201710010tam,tam,ContCh00,off_pct,0%,,,,,
player,201710010tam,tam,ContCh00,defense,65,,,,,
player,201710010tam,tam,ContCh00,def_pct,81%,,,,,
player,201710010tam,tam,ContCh00,special_teams,6,,,,,
player,201710010tam,tam,ContCh00,st_pct,21%,,,,,
player,201710010tam,tam,McClRo98,pos,CB,,,,,
player,201710010tam,tam,McClRo98,offense,0,,,,,
player,201710010tam,tam,McClRo98,off_pct,0%,,,,,
player,201710010tam,tam,McClRo98,defense,59,,,,,
player,201710010tam,tam,McClRo98,def_pct,74%,,,,,
player,201710010tam,tam,McClRo98,special_teams,10,,,,,
player,201710010tam,tam,McClRo98,st_pct,34%,,,,,
player,201710010tam,tam,AyerRo99,pos,DE,,,,,
player,201710010tam,tam,AyerRo99,offense,0,,,,,
player,201710010tam,tam,AyerRo99,off_pct,0%,,,,,
player,201710010tam,tam,AyerRo99,defense,55,,,,,
player,201710010tam,tam,AyerRo99,def_pct,69%,,,,,
player,201710010tam,tam,AyerRo99,special_teams,3,,,,,
player,201710010tam,tam,AyerRo99,st_pct,10%,,,,,
player,201710010tam,tam,SpenNo00,pos,DE,,,,,
player,201710010tam,tam,SpenNo00,offense,0,,,,,
player,201710010tam,tam,SpenNo00,off_pct,0%,,,,,
player,201710010tam,tam,SpenNo00,defense,54,,,,,
player,201710010tam,tam,SpenNo00,def_pct,68%,,,,,
player,201710010tam,tam,SpenNo00,special_teams,0,,,,,
player,201710010tam,tam,SpenNo00,st_pct,0%,,,,,
player,201710010tam,tam,TandKe00,pos,FS,,,,,
player,201710010tam,tam,TandKe00,offense,0,,,,,
player,201710010tam,tam,TandKe00,off_pct,0%,,,,,
player,201710010tam,tam,TandKe00,defense,49,,,,,
player,201710010tam,tam,TandKe00,def_pct,61%,,,,,
player,201710010tam,tam,TandKe00,special_teams,6,,,,,
player,201710010tam,tam,TandKe00,st_pct,21%,,,,,
player,201710010tam,tam,EvanJu00,pos,SS,,,,,
player,201710010tam,tam,EvanJu00,offense,0,,,,,
player,201710010tam,tam,EvanJu00,off_pct,0%,,,,,
player,201710010tam,tam,EvanJu00,defense,45,,,,,
player,201710010tam,tam,EvanJu00,def_pct,56%,,,,,
player,201710010tam,tam,EvanJu00,special_teams,19,,,,,
player,201710010tam,tam,EvanJu00,st_pct,66%,,,,,
player,201710010tam,tam,RussRy00,pos,DE,,,,,
player,201710010tam,tam,RussRy00,offense,0,,,,,
player,201710010tam,tam,RussRy00,off_pct,0%,,,,,
player,201710010tam,tam,RussRy00,defense,39,,,,,
player,201710010tam,tam,RussRy00,def_pct,49%,,,,,
player,201710010tam,tam,RussRy00,special_teams,9,,,,,
player,201710010tam,tam,RussRy00,st_pct,31%,,,,,
player,201710010tam,tam,McDoCl99,pos,DT,,,,,
player,201710010tam,tam,McDoCl99,offense,0,,,,,
player,201710010tam,tam,McDoCl99,off_pct,0%,,,,,
player,201710010tam,tam,McDoCl99,defense,32,,,,,
player,201710010tam,tam,McDoCl99,def_pct,40%,,,,,
player,201710010tam,tam,McDoCl99,special_teams,4,,,,,
player,201710010tam,tam,McDoCl99,st_pct,14%,,,,,
player,201710010tam,tam,GholWi00,pos,DE,,,,,
player,201710010tam,tam,GholWi00,offense,0,,,,,
player,201710010tam,tam,GholWi00,off_pct,0%,,,,,
player,201710010tam,tam,GholWi00,defense,29,,,,,
player,201710010tam,tam,GholWi00,def_pct,36%,,,,,
player,201710010tam,tam,GholWi00,special_teams,4,,,,,
player,201710010tam,tam,GholWi00,st_pct,14%,,,,,
player,201710010tam,tam,BakeCh99,pos,DT,,,,,
player,201710010tam,tam,BakeCh99,offense,0,,,,,
player,201710010tam,tam,BakeCh99,off_pct,0%,,,,,
player,201710010tam,tam,BakeCh99,defense,22,,,,,
player,201710010tam,tam,BakeCh99,def_pct,28%,,,,,
player,201710010tam,tam,BakeCh99,special_teams,0,,,,,
player,201710010tam,tam,BakeCh99,st_pct,0%,,,,,
player,201710010tam,tam,BondDe00,pos,LB,,,,,
player,201710010tam,tam,BondDe00,offense,0,,,,,
player,201710010tam,tam,BondDe00,off_pct,0%,,,,,
player,201710010tam,tam,BondDe00,defense,21,,,,,
player,201710010tam,tam,BondDe00,def_pct,26%,,,,,
player,201710010tam,tam,BondDe00,special_teams,23,,,,,
player,201710010tam,tam,BondDe00,st_pct,79%,,,,,
player,201710010tam,tam,ClarWi00,pos,DE,,,,,
player,201710010tam,tam,ClarWi00,offense,0,,,,,
player,201710010tam,tam,ClarWi00,off_pct,0%,,,,,
player,201710010tam,tam,ClarWi00,defense,16,,,,,
player,201710010tam,tam,ClarWi00,def_pct,20%,,,,,
player,201710010tam,tam,ClarWi00,special_teams,7,,,,,
player,201710010tam,tam,ClarWi00,st_pct,24%,,,,,
player,201710010tam,tam,SmitJa01,pos,DE,,,,,
player,201710010tam,tam,SmitJa01,offense,0,,,,,
player,201710010tam,tam,SmitJa01,off_pct,0%,,,,,
player,201710010tam,tam,SmitJa01,defense,7,,,,,
player,201710010tam,tam,SmitJa01,def_pct,9%,,,,,
player,201710010tam,tam,SmitJa01,special_teams,0,,,,,
player,201710010tam,tam,SmitJa01,st_pct,0%,,,,,
player,201710010tam,tam,RobiJo01,pos,FS,,,,,
player,201710010tam,tam,RobiJo01,offense,0,,,,,
player,201710010tam,tam,RobiJo01,off_pct,0%,,,,,
player,201710010tam,tam,RobiJo01,defense,1,,,,,
player,201710010tam,tam,RobiJo01,def_pct,1%,,,,,
player,201710010tam,tam,RobiJo01,special_teams,19,,,,,
player,201710010tam,tam,RobiJo01,st_pct,66%,,,,,
player,201710010tam,tam,LyncCa00,pos,LB,,,,,
player,201710010tam,tam,LyncCa00,offense,0,,,,,
player,201710010tam,tam,LyncCa00,off_pct,0%,,,,,
player,201710010tam,tam,LyncCa00,defense,1,,,,,
player,201710010tam,tam,LyncCa00,def_pct,1%,,,,,
player,201710010tam,tam,LyncCa00,special_teams,19,,,,,
player,201710010tam,tam,LyncCa00,st_pct,66%,,,,,
player,201710010tam,tam,SmitRy00,pos,CB,,,,,
player,201710010tam,tam,SmitRy00,offense,0,,,,,
player,201710010tam,tam,SmitRy00,off_pct,0%,,,,,
player,201710010tam,tam,SmitRy00,defense,0,,,,,
player,201710010tam,tam,SmitRy00,def_pct,0%,,,,,
player,201710010tam,tam,SmitRy00,special_teams,23,,,,,
player,201710010tam,tam,SmitRy00,st_pct,79%,,,,,
player,201710010tam,tam,FolkNi20,pos,K,,,,,
player,201710010tam,tam,FolkNi20,offense,0,,,,,
player,201710010tam,tam,FolkNi20,off_pct,0%,,,,,
player,201710010tam,tam,FolkNi20,defense,0,,,,,
player,201710010tam,tam,FolkNi20,def_pct,0%,,,,,
player,201710010tam,tam,FolkNi20,special_teams,11,,,,,
player,201710010tam,tam,FolkNi20,st_pct,38%,,,,,
player,201710010tam,tam,AngeBr00,pos,P,,,,,
player,201710010tam,tam,AngeBr00,offense,0,,,,,
player,201710010tam,tam,AngeBr00,off_pct,0%,,,,,
player,201710010tam,tam,AngeBr00,defense,0,,,,,
player,201710010tam,tam,AngeBr00,def_pct,0%,,,,,
player,201710010tam,tam,AngeBr00,special_teams,10,,,,,
player,201710010tam,tam,AngeBr00,st_pct,34%,,,,,
player,201710010tam,tam,SanbGa00,pos,LS,,,,,
player,201710010tam,tam,SanbGa00,offense,0,,,,,
player,201710010tam,tam,SanbGa00,off_pct,0%,,,,,
player,201710010tam,tam,SanbGa00,defense,0,,,,,
player,201710010tam,tam,SanbGa00,def_pct,0%,,,,,
player,201710010tam,tam,SanbGa00,special_teams,10,,,,,
player,201710010tam,tam,SanbGa00,st_pct,34%,,,,,
player,201710010tam,tam,ElliJa01,pos,CB,,,,,
player,201710010tam,tam,ElliJa01,offense,0,,,,,
player,201710010tam,tam,ElliJa01,off_pct,0%,,,,,
player,201710010tam,tam,ElliJa01,defense,0,,,,,
player,201710010tam,tam,ElliJa01,def_pct,0%,,,,,
player,201710010tam,tam,ElliJa01,special_teams,8,,,,,
player,201710010tam,tam,ElliJa01,st_pct,28%,,,,,
player,201710010tam,tam,BeneCa00,pos,T,,,,,
player,201710010tam,tam,BeneCa00,offense,0,,,,,
player,201710010tam,tam,BeneCa00,off_pct,0%,,,,,
player,201710010tam,tam,BeneCa00,defense,0,,,,,
player,201710010tam,tam,BeneCa00,def_pct,0%,,,,,
player,201710010tam,tam,BeneCa00,special_teams,6,,,,,
player,201710010tam,tam,BeneCa00,st_pct,21%,,,,,
player,201710010tam,nyg,JerrJo20,pos,G,,,,,
player,201710010tam,nyg,JerrJo20,offense,80,,,,,
player,201710010tam,nyg,JerrJo20,off_pct,100%,,,,,
player,201710010tam,nyg,JerrJo20,defense,0,,,,,
player,201710010tam,nyg,JerrJo20,def_pct,0%,,,,,
player,201710010tam,nyg,JerrJo20,special_teams,4,,,,,
player,201710010tam,nyg,JerrJo20,st_pct,14%,,,,,
player,201710010tam,nyg,FlukDJ00,pos,G,,,,,
player,201710010tam,nyg,FlukDJ00,offense,80,,,,,
player,201710010tam,nyg,FlukDJ00,off_pct,100%,,,,,
player,201710010tam,nyg,FlukDJ00,defense,0,,,,,
player,201710010tam,nyg,FlukDJ00,def_pct,0%,,,,,
player,201710010tam,nyg,FlukDJ00,special_teams,4,,,,,
player,201710010tam,nyg,FlukDJ00,st_pct,14%,,,,,
player,201710010tam,nyg,FlowEr00,pos,T,,,,,
player,201710010tam,nyg,FlowEr00,offense,80,,,,,
player,201710010tam,nyg,FlowEr00,off_pct,100%,,,,,
player,201710010tam,nyg,FlowEr00,defense,0,,,,,
player,201710010tam,nyg,FlowEr00,def_pct,0%,,,,,
player,201710010tam,nyg,FlowEr00,special_teams,4,,,,,
player,201710010tam,nyg,FlowEr00,st_pct,14%,,,,,
player,201710010tam,nyg,MannEl00,pos,QB,,,,,
player,201710010tam,nyg,MannEl00,offense,80,,,,,
player,201710010tam,nyg,MannEl00,off_pct,100%,,,,,
player,201710010tam,nyg,MannEl00,defense,0,,,,,
player,201710010tam,nyg,MannEl00,def_pct,0%,,,,,
player,201710010tam,nyg,MannEl00,special_teams,0,,,,,
player,201710010tam,nyg,MannEl00,st_pct,0%,,,,,
player,201710010tam,nyg,PughJu00,pos,G,,,,,
player,201710010tam,nyg,PughJu00,offense,78,,,,,
player,201710010tam,nyg,PughJu00,off_pct,98%,,,,,
player,201710010tam,nyg,PughJu00,defense,0,,,,,
player,201710010tam,nyg,PughJu00,def_pct,0%,,,,,
player,201710010tam,nyg,PughJu00,special_teams,3,,,,,
player,201710010tam,nyg,PughJu00,st_pct,10%,,,,,
player,201710010tam,nyg,BeckOd00,pos,WR,,,,,
player,201710010tam,nyg,BeckOd00,offense,68,,,,,
player,201710010tam,nyg,BeckOd00,off_pct,85%,,,,,
player,201710010tam,nyg,BeckOd00,defense,0,,,,,
player,201710010tam,nyg,BeckOd00,def_pct,0%,,,,,
player,201710010tam,nyg,BeckOd00,special_teams,1,,,,,
player,201710010tam,nyg,BeckOd00,st_pct,3%,,,,,
player,201710010tam,nyg,EngrEv00,pos,TE,,,,,
player,201710010tam,nyg,EngrEv00,offense,67,,,,,
player,201710010tam,nyg,EngrEv00,off_pct,84%,,,,,
player,201710010tam,nyg,EngrEv00,defense,0,,,,,
player,201710010tam,nyg,EngrEv00,def_pct,0%,,,,,
player,201710010tam,nyg,EngrEv00,special_teams,13,,,,,
player,201710010tam,nyg,EngrEv00,st_pct,45%,,,,,
player,201710010tam,nyg,ShepSt00,pos,WR,,,,,
player,201710010tam,nyg,ShepSt00,offense,67,,,,,
player,201710010tam,nyg,ShepSt00,off_pct,84%,,,,,
player,201710010tam,nyg,ShepSt00,defense,0,,,,,
player,201710010tam,nyg,ShepSt00,def_pct,0%,,,,,
player,201710010tam,nyg,ShepSt00,special_teams,0,,,,,
player,201710010tam,nyg,ShepSt00,st_pct,0%,,,,,
player,201710010tam,nyg,MarsBr00,pos,WR,,,,,
player,201710010tam,nyg,MarsBr00,offense,66,,,,,
player,201710010tam,nyg,MarsBr00,off_pct,82%,,,,,
player,201710010tam,nyg,MarsBr00,defense,0,,,,,
player,201710010tam,nyg,MarsBr00,def_pct,0%,,,,,
player,201710010tam,nyg,MarsBr00,special_teams,0,,,,,
player,201710010tam,nyg,MarsBr00,st_pct,0%,,,,,
player,201710010tam,nyg,RichWe00,pos,C,,,,,
player,201710010tam,nyg,RichWe00,offense,58,,,,,
player,201710010tam,nyg,RichWe00,off_pct,72%,,,,,
player,201710010tam,nyg,RichWe00,defense,0,,,,,
player,201710010tam,nyg,RichWe00,def_pct,0%,,,,,
player,201710010tam,nyg,RichWe00,special_teams,0,,,,,
player,201710010tam,nyg,RichWe00,st_pct,0%,,,,,
player,201710010tam,nyg,ElliRh00,pos,TE,,,,,
player,201710010tam,nyg,ElliRh00,offense,31,,,,,
player,201710010tam,nyg,ElliRh00,off_pct,39%,,,,,
player,201710010tam,nyg,ElliRh00,defense,0,,,,,
player,201710010tam,nyg,ElliRh00,def_pct,0%,,,,,
player,201710010tam,nyg,ElliRh00,special_teams,14,,,,,
player,201710010tam,nyg,ElliRh00,st_pct,48%,,,,,
player,201710010tam,nyg,GallWa00,pos,RB,,,,,
player,201710010tam,nyg,GallWa00,offense,31,,,,,
player,201710010tam,nyg,GallWa00,off_pct,39%,,,,,
player,201710010tam,nyg,GallWa00,defense,0,,,,,
player,201710010tam,nyg,GallWa00,def_pct,0%,,,,,
player,201710010tam,nyg,GallWa00,special_teams,0,,,,,
player,201710010tam,nyg,GallWa00,st_pct,0%,,,,,
player,201710010tam,nyg,PerkPa00,pos,RB,,,,,
player,201710010tam,nyg,PerkPa00,offense,27,,,,,
player,201710010tam,nyg,PerkPa00,off_pct,34%,,,,,
player,201710010tam,nyg,PerkPa00,defense,0,,,,,
player,201710010tam,nyg,PerkPa00,def_pct,0%,,,,,
player,201710010tam,nyg,PerkPa00,special_teams,0,,,,,
player,201710010tam,nyg,PerkPa00,st_pct,0%,,,,,
player,201710010tam,nyg,JoneBr04,pos,C,,,,,
player,201710010tam,nyg,JoneBr04,offense,22,,,,,
player,201710010tam,nyg,JoneBr04,off_pct,28%,,,,,
player,201710010tam,nyg,JoneBr04,defense,0,,,,,
player,201710010tam,nyg,JoneBr04,def_pct,0%,,,,,
player,201710010tam,nyg,JoneBr04,special_teams,1,,,,,
player,201710010tam,nyg,JoneBr04,st_pct,3%,,,,,
player,201710010tam,nyg,VereSh00,pos,RB,,,,,
player,201710010tam,nyg,VereSh00,offense,22,,,,,
player,201710010tam,nyg,VereSh00,off_pct,28%,,,,,
player,201710010tam,nyg,VereSh00,defense,0,,,,,
player,201710010tam,nyg,VereSh00,def_pct,0%,,,,,
player,201710010tam,nyg,VereSh00,special_teams,0,,,,,
player,201710010tam,nyg,VereSh00,st_pct,0%,,,,,
player,201710010tam,nyg,LewiRo03,pos,WR,,,,,
player,201710010tam,nyg,LewiRo03,offense,14,,,,,
player,201710010tam,nyg,LewiRo03,off_pct,18%,,,,,
player,201710010tam,nyg,LewiRo03,defense,0,,,,,
player,201710010tam,nyg,LewiRo03,def_pct,0%,,,,,
