game,2017,3,20170924,201709240oti,sea,"Seattle Seahawks",27,oti,"Tennessee Titans",33
player,201709240oti,oti,RileCu00,qb_hits,0,,,,,
player,201709240oti,oti,RileCu00,fumbles_rec,0,,,,,
player,201709240oti,oti,RileCu00,fumbles_rec_yds,0,,,,,
player,201709240oti,oti,RileCu00,fumbles_rec_td,0,,,,,
player,201709240oti,oti,RileCu00,fumbles_forced,0,,,,,
player,201709240oti,oti,BateDa00,def_int,0,,,,,
player,201709240oti,oti,BateDa00,def_int_yds,0,,,,,
player,201709240oti,oti,BateDa00,def_int_td,0,,,,,
player,201709240oti,oti,BateDa00,def_int_long,0,,,,,
player,201709240oti,oti,BateDa00,pass_defended,0,,,,,
player,201709240oti,oti,BateDa00,sacks,0.0,,,,,
player,201709240oti,oti,BateDa00,tackles_combined,1,,,,,
player,201709240oti,oti,BateDa00,tackles_solo,1,,,,,
player,201709240oti,oti,BateDa00,tackles_assists,0,,,,,
player,201709240oti,oti,BateDa00,tackles_loss,0,,,,,
player,201709240oti,oti,BateDa00,qb_hits,0,,,,,
player,201709240oti,oti,BateDa00,fumbles_rec,0,,,,,
player,201709240oti,oti,BateDa00,fumbles_rec_yds,0,,,,,
player,201709240oti,oti,BateDa00,fumbles_rec_td,0,,,,,
player,201709240oti,oti,BateDa00,fumbles_forced,0,,,,,
player,201709240oti,oti,DoddKe00,def_int,0,,,,,
player,201709240oti,oti,DoddKe00,def_int_yds,0,,,,,
player,201709240oti,oti,DoddKe00,def_int_td,0,,,,,
player,201709240oti,oti,DoddKe00,def_int_long,0,,,,,
player,201709240oti,oti,DoddKe00,pass_defended,0,,,,,
player,201709240oti,oti,DoddKe00,sacks,0.0,,,,,
player,201709240oti,oti,DoddKe00,tackles_combined,1,,,,,
player,201709240oti,oti,DoddKe00,tackles_solo,1,,,,,
player,201709240oti,oti,DoddKe00,tackles_assists,0,,,,,
player,201709240oti,oti,DoddKe00,tackles_loss,0,,,,,
player,201709240oti,oti,DoddKe00,qb_hits,0,,,,,
player,201709240oti,oti,DoddKe00,fumbles_rec,0,,,,,
player,201709240oti,oti,DoddKe00,fumbles_rec_yds,0,,,,,
player,201709240oti,oti,DoddKe00,fumbles_rec_td,0,,,,,
player,201709240oti,oti,DoddKe00,fumbles_forced,0,,,,,
player,201709240oti,oti,KingDa00,def_int,0,,,,,
player,201709240oti,oti,KingDa00,def_int_yds,0,,,,,
player,201709240oti,oti,KingDa00,def_int_td,0,,,,,
player,201709240oti,oti,KingDa00,def_int_long,0,,,,,
player,201709240oti,oti,KingDa00,pass_defended,0,,,,,
player,201709240oti,oti,KingDa00,sacks,0.0,,,,,
player,201709240oti,oti,KingDa00,tackles_combined,1,,,,,
player,201709240oti,oti,KingDa00,tackles_solo,0,,,,,
player,201709240oti,oti,KingDa00,tackles_assists,1,,,,,
player,201709240oti,oti,KingDa00,tackles_loss,0,,,,,
player,201709240oti,oti,KingDa00,qb_hits,0,,,,,
player,201709240oti,oti,KingDa00,fumbles_rec,0,,,,,
player,201709240oti,oti,KingDa00,fumbles_rec_yds,0,,,,,
player,201709240oti,oti,KingDa00,fumbles_rec_td,0,,,,,
player,201709240oti,oti,KingDa00,fumbles_forced,0,,,,,
player,201709240oti,oti,SearDa00,def_int,0,,,,,
player,201709240oti,oti,SearDa00,def_int_yds,0,,,,,
player,201709240oti,oti,SearDa00,def_int_td,0,,,,,
player,201709240oti,oti,SearDa00,def_int_long,0,,,,,
player,201709240oti,oti,SearDa00,pass_defended,0,,,,,
player,201709240oti,oti,SearDa00,sacks,0.0,,,,,
player,201709240oti,oti,SearDa00,tackles_combined,1,,,,,
player,201709240oti,oti,SearDa00,tackles_solo,0,,,,,
player,201709240oti,oti,SearDa00,tackles_assists,1,,,,,
player,201709240oti,oti,SearDa00,tackles_loss,0,,,,,
player,201709240oti,oti,SearDa00,qb_hits,0,,,,,
player,201709240oti,oti,SearDa00,fumbles_rec,0,,,,,
player,201709240oti,oti,SearDa00,fumbles_rec_yds,0,,,,,
player,201709240oti,oti,SearDa00,fumbles_rec_td,0,,,,,
player,201709240oti,oti,SearDa00,fumbles_forced,0,,,,,
player,201709240oti,oti,SimsLe00,def_int,0,,,,,
player,201709240oti,oti,SimsLe00,def_int_yds,0,,,,,
player,201709240oti,oti,SimsLe00,def_int_td,0,,,,,
player,201709240oti,oti,SimsLe00,def_int_long,0,,,,,
player,201709240oti,oti,SimsLe00,pass_defended,1,,,,,
player,201709240oti,oti,SimsLe00,sacks,0.0,,,,,
player,201709240oti,oti,SimsLe00,tackles_combined,1,,,,,
player,201709240oti,oti,SimsLe00,tackles_solo,1,,,,,
player,201709240oti,oti,SimsLe00,tackles_assists,0,,,,,
player,201709240oti,oti,SimsLe00,tackles_loss,0,,,,,
player,201709240oti,oti,SimsLe00,qb_hits,0,,,,,
player,201709240oti,oti,SimsLe00,fumbles_rec,0,,,,,
player,201709240oti,oti,SimsLe00,fumbles_rec_yds,0,,,,,
player,201709240oti,oti,SimsLe00,fumbles_rec_td,0,,,,,
player,201709240oti,oti,SimsLe00,fumbles_forced,0,,,,,
player,201709240oti,oti,TrawBr00,def_int,0,,,,,
player,201709240oti,oti,TrawBr00,def_int_yds,0,,,,,
player,201709240oti,oti,TrawBr00,def_int_td,0,,,,,
player,201709240oti,oti,TrawBr00,def_int_long,0,,,,,
player,201709240oti,oti,TrawBr00,pass_defended,0,,,,,
player,201709240oti,oti,TrawBr00,sacks,0.0,,,,,
player,201709240oti,oti,TrawBr00,tackles_combined,1,,,,,
player,201709240oti,oti,TrawBr00,tackles_solo,1,,,,,
player,201709240oti,oti,TrawBr00,tackles_assists,0,,,,,
player,201709240oti,oti,TrawBr00,tackles_loss,0,,,,,
player,201709240oti,oti,TrawBr00,qb_hits,0,,,,,
player,201709240oti,oti,TrawBr00,fumbles_rec,0,,,,,
player,201709240oti,oti,TrawBr00,fumbles_rec_yds,0,,,,,
player,201709240oti,oti,TrawBr00,fumbles_rec_td,0,,,,,
player,201709240oti,oti,TrawBr00,fumbles_forced,0,,,,,
player,201709240oti,sea,LockTy00,kick_ret,0,,,,,
player,201709240oti,sea,LockTy00,kick_ret_yds,0,,,,,
player,201709240oti,sea,LockTy00,kick_ret_yds_per_ret,,,,,,
player,201709240oti,sea,LockTy00,kick_ret_td,0,,,,,
player,201709240oti,sea,LockTy00,kick_ret_long,0,,,,,
player,201709240oti,sea,LockTy00,punt_ret,3,,,,,
player,201709240oti,sea,LockTy00,punt_ret_yds,32,,,,,
player,201709240oti,sea,LockTy00,punt_ret_yds_per_ret,10.7,,,,,
player,201709240oti,sea,LockTy00,punt_ret_td,0,,,,,
player,201709240oti,sea,LockTy00,punt_ret_long,13,,,,,
player,201709240oti,oti,JackAd00,kick_ret,2,,,,,
player,201709240oti,oti,JackAd00,kick_ret_yds,27,,,,,
player,201709240oti,oti,JackAd00,kick_ret_yds_per_ret,13.5,,,,,
player,201709240oti,oti,JackAd00,kick_ret_td,0,,,,,
player,201709240oti,oti,JackAd00,kick_ret_long,25,,,,,
player,201709240oti,oti,JackAd00,punt_ret,5,,,,,
player,201709240oti,oti,JackAd00,punt_ret_yds,51,,,,,
player,201709240oti,oti,JackAd00,punt_ret_yds_per_ret,10.2,,,,,
player,201709240oti,oti,JackAd00,punt_ret_td,0,,,,,
player,201709240oti,oti,JackAd00,punt_ret_long,22,,,,,
player,201709240oti,sea,WalsBl00,xpm,3,,,,,
player,201709240oti,sea,WalsBl00,xpa,3,,,,,
player,201709240oti,sea,WalsBl00,fgm,,,,,,
player,201709240oti,sea,WalsBl00,fga,,,,,,
player,201709240oti,sea,WalsBl00,punt,0,,,,,
player,201709240oti,sea,WalsBl00,punt_yds,0,,,,,
player,201709240oti,sea,WalsBl00,punt_yds_per_punt,,,,,,
player,201709240oti,sea,WalsBl00,punt_long,0,,,,,
player,201709240oti,sea,RyanJo21,xpm,,,,,,
player,201709240oti,sea,RyanJo21,xpa,,,,,,
player,201709240oti,sea,RyanJo21,fgm,,,,,,
player,201709240oti,sea,RyanJo21,fga,,,,,,
player,201709240oti,sea,RyanJo21,punt,8,,,,,
player,201709240oti,sea,RyanJo21,punt_yds,388,,,,,
player,201709240oti,sea,RyanJo21,punt_yds_per_punt,48.5,,,,,
player,201709240oti,sea,RyanJo21,punt_long,64,,,,,
player,201709240oti,oti,SuccRy44,xpm,3,,,,,
player,201709240oti,oti,SuccRy44,xpa,3,,,,,
player,201709240oti,oti,SuccRy44,fgm,4,,,,,
player,201709240oti,oti,SuccRy44,fga,4,,,,,
player,201709240oti,oti,SuccRy44,punt,0,,,,,
player,201709240oti,oti,SuccRy44,punt_yds,0,,,,,
player,201709240oti,oti,SuccRy44,punt_yds_per_punt,,,,,,
player,201709240oti,oti,SuccRy44,punt_long,0,,,,,
player,201709240oti,oti,KernBr20,xpm,,,,,,
player,201709240oti,oti,KernBr20,xpa,,,,,,
player,201709240oti,oti,KernBr20,fgm,,,,,,
player,201709240oti,oti,KernBr20,fga,,,,,,
player,201709240oti,oti,KernBr20,punt,6,,,,,
player,201709240oti,oti,KernBr20,punt_yds,341,,,,,
player,201709240oti,oti,KernBr20,punt_yds_per_punt,56.8,,,,,
player,201709240oti,oti,KernBr20,punt_long,66,,,,,
player,201709240oti,oti,ConkJa00,pos,T,,,,,
player,201709240oti,oti,ConkJa00,offense,73,,,,,
player,201709240oti,oti,ConkJa00,off_pct,100%,,,,,
player,201709240oti,oti,ConkJa00,defense,0,,,,,
player,201709240oti,oti,ConkJa00,def_pct,0%,,,,,
player,201709240oti,oti,ConkJa00,special_teams,7,,,,,
player,201709240oti,oti,ConkJa00,st_pct,19%,,,,,
player,201709240oti,oti,LewaTa00,pos,T,,,,,
player,201709240oti,oti,LewaTa00,offense,73,,,,,
player,201709240oti,oti,LewaTa00,off_pct,100%,,,,,
player,201709240oti,oti,LewaTa00,defense,0,,,,,
player,201709240oti,oti,LewaTa00,def_pct,0%,,,,,
player,201709240oti,oti,LewaTa00,special_teams,7,,,,,
player,201709240oti,oti,LewaTa00,st_pct,19%,,,,,
player,201709240oti,oti,KlinJo01,pos,G,,,,,
player,201709240oti,oti,KlinJo01,offense,73,,,,,
player,201709240oti,oti,KlinJo01,off_pct,100%,,,,,
player,201709240oti,oti,KlinJo01,defense,0,,,,,
player,201709240oti,oti,KlinJo01,def_pct,0%,,,,,
player,201709240oti,oti,KlinJo01,special_teams,7,,,,,
player,201709240oti,oti,KlinJo01,st_pct,19%,,,,,
player,201709240oti,oti,SpaiQu00,pos,G,,,,,
player,201709240oti,oti,SpaiQu00,offense,73,,,,,
player,201709240oti,oti,SpaiQu00,off_pct,100%,,,,,
player,201709240oti,oti,SpaiQu00,defense,0,,,,,
player,201709240oti,oti,SpaiQu00,def_pct,0%,,,,,
player,201709240oti,oti,SpaiQu00,special_teams,7,,,,,
player,201709240oti,oti,SpaiQu00,st_pct,19%,,,,,
player,201709240oti,oti,JoneBe01,pos,C,,,,,
player,201709240oti,oti,JoneBe01,offense,73,,,,,
player,201709240oti,oti,JoneBe01,off_pct,100%,,,,,
player,201709240oti,oti,JoneBe01,defense,0,,,,,
player,201709240oti,oti,JoneBe01,def_pct,0%,,,,,
player,201709240oti,oti,JoneBe01,special_teams,0,,,,,
player,201709240oti,oti,JoneBe01,st_pct,0%,,,,,
player,201709240oti,oti,MariMa01,pos,QB,,,,,
player,201709240oti,oti,MariMa01,offense,72,,,,,
player,201709240oti,oti,MariMa01,off_pct,99%,,,,,
player,201709240oti,oti,MariMa01,defense,0,,,,,
player,201709240oti,oti,MariMa01,def_pct,0%,,,,,
player,201709240oti,oti,MariMa01,special_teams,0,,,,,
player,201709240oti,oti,MariMa01,st_pct,0%,,,,,
player,201709240oti,oti,MattRi00,pos,WR,,,,,
player,201709240oti,oti,MattRi00,offense,62,,,,,
player,201709240oti,oti,MattRi00,off_pct,85%,,,,,
player,201709240oti,oti,MattRi00,defense,0,,,,,
player,201709240oti,oti,MattRi00,def_pct,0%,,,,,
player,201709240oti,oti,MattRi00,special_teams,0,,,,,
player,201709240oti,oti,MattRi00,st_pct,0%,,,,,
player,201709240oti,oti,DeckEr00,pos,WR,,,,,
player,201709240oti,oti,DeckEr00,offense,61,,,,,
player,201709240oti,oti,DeckEr00,off_pct,84%,,,,,
player,201709240oti,oti,DeckEr00,defense,0,,,,,
player,201709240oti,oti,DeckEr00,def_pct,0%,,,,,
player,201709240oti,oti,DeckEr00,special_teams,1,,,,,
player,201709240oti,oti,DeckEr00,st_pct,3%,,,,,
player,201709240oti,oti,WalkHu00,pos,TE,,,,,
player,201709240oti,oti,WalkHu00,offense,50,,,,,
player,201709240oti,oti,WalkHu00,off_pct,68%,,,,,
player,201709240oti,oti,WalkHu00,defense,0,,,,,
player,201709240oti,oti,WalkHu00,def_pct,0%,,,,,
player,201709240oti,oti,WalkHu00,special_teams,1,,,,,
player,201709240oti,oti,WalkHu00,st_pct,3%,,,,,
player,201709240oti,oti,SmitJo01,pos,TE,,,,,
player,201709240oti,oti,SmitJo01,offense,48,,,,,
player,201709240oti,oti,SmitJo01,off_pct,66%,,,,,
player,201709240oti,oti,SmitJo01,defense,0,,,,,
player,201709240oti,oti,SmitJo01,def_pct,0%,,,,,
player,201709240oti,oti,SmitJo01,special_teams,11,,,,,
player,201709240oti,oti,SmitJo01,st_pct,31%,,,,,
player,201709240oti,oti,MurrDe00,pos,RB,,,,,
player,201709240oti,oti,MurrDe00,offense,48,,,,,
player,201709240oti,oti,MurrDe00,off_pct,66%,,,,,
player,201709240oti,oti,MurrDe00,defense,0,,,,,
player,201709240oti,oti,MurrDe00,def_pct,0%,,,,,
player,201709240oti,oti,MurrDe00,special_teams,0,,,,,
player,201709240oti,oti,MurrDe00,st_pct,0%,,,,,
player,201709240oti,oti,HenrDe00,pos,RB,,,,,
player,201709240oti,oti,HenrDe00,offense,30,,,,,
player,201709240oti,oti,HenrDe00,off_pct,41%,,,,,
player,201709240oti,oti,HenrDe00,defense,0,,,,,
player,201709240oti,oti,HenrDe00,def_pct,0%,,,,,
player,201709240oti,oti,HenrDe00,special_teams,0,,,,,
player,201709240oti,oti,HenrDe00,st_pct,0%,,,,,
player,201709240oti,oti,TaylTa00,pos,WR,,,,,
player,201709240oti,oti,TaylTa00,offense,26,,,,,
player,201709240oti,oti,TaylTa00,off_pct,36%,,,,,
player,201709240oti,oti,TaylTa00,defense,0,,,,,
player,201709240oti,oti,TaylTa00,def_pct,0%,,,,,
player,201709240oti,oti,TaylTa00,special_teams,3,,,,,
player,201709240oti,oti,TaylTa00,st_pct,8%,,,,,
player,201709240oti,oti,FowlJa00,pos,FB,,,,,
player,201709240oti,oti,FowlJa00,offense,19,,,,,
player,201709240oti,oti,FowlJa00,off_pct,26%,,,,,
player,201709240oti,oti,FowlJa00,defense,0,,,,,
player,201709240oti,oti,FowlJa00,def_pct,0%,,,,,
player,201709240oti,oti,FowlJa00,special_teams,1,,,,,
player,201709240oti,oti,FowlJa00,st_pct,3%,,,,,
player,201709240oti,oti,SupePh00,pos,TE,,,,,
player,201709240oti,oti,SupePh00,offense,13,,,,,
player,201709240oti,oti,SupePh00,off_pct,18%,,,,,
player,201709240oti,oti,SupePh00,defense,0,,,,,
player,201709240oti,oti,SupePh00,def_pct,0%,,,,,
player,201709240oti,oti,SupePh00,special_teams,23,,,,,
player,201709240oti,oti,SupePh00,st_pct,64%,,,,,
player,201709240oti,oti,WeemEr00,pos,WR,,,,,
player,201709240oti,oti,WeemEr00,offense,5,,,,,
player,201709240oti,oti,WeemEr00,off_pct,7%,,,,,
player,201709240oti,oti,WeemEr00,defense,0,,,,,
player,201709240oti,oti,WeemEr00,def_pct,0%,,,,,
player,201709240oti,oti,WeemEr00,special_teams,26,,,,,
player,201709240oti,oti,WeemEr00,st_pct,72%,,,,,
player,201709240oti,oti,KellDe00,pos,T,,,,,
player,201709240oti,oti,KellDe00,offense,4,,,,,
player,201709240oti,oti,KellDe00,off_pct,5%,,,,,
player,201709240oti,oti,KellDe00,defense,0,,,,,
player,201709240oti,oti,KellDe00,def_pct,0%,,,,,
player,201709240oti,oti,KellDe00,special_teams,7,,,,,
player,201709240oti,oti,KellDe00,st_pct,19%,,,,,
player,201709240oti,oti,ByarKe01,pos,FS,,,,,
player,201709240oti,oti,ByarKe01,offense,0,,,,,
player,201709240oti,oti,ByarKe01,off_pct,0%,,,,,
player,201709240oti,oti,ByarKe01,defense,73,,,,,
player,201709240oti,oti,ByarKe01,def_pct,100%,,,,,
player,201709240oti,oti,ByarKe01,special_teams,9,,,,,
player,201709240oti,oti,ByarKe01,st_pct,25%,,,,,
player,201709240oti,oti,RyanLo00,pos,CB,,,,,
player,201709240oti,oti,RyanLo00,offense,0,,,,,
player,201709240oti,oti,RyanLo00,off_pct,0%,,,,,
player,201709240oti,oti,RyanLo00,defense,73,,,,,
player,201709240oti,oti,RyanLo00,def_pct,100%,,,,,
player,201709240oti,oti,RyanLo00,special_teams,5,,,,,
player,201709240oti,oti,RyanLo00,st_pct,14%,,,,,
player,201709240oti,oti,JackAd00,pos,CB,,,,,
player,201709240oti,oti,JackAd00,offense,0,,,,,
player,201709240oti,oti,JackAd00,off_pct,0%,,,,,
player,201709240oti,oti,JackAd00,defense,72,,,,,
player,201709240oti,oti,JackAd00,def_pct,99%,,,,,
player,201709240oti,oti,JackAd00,special_teams,14,,,,,
player,201709240oti,oti,JackAd00,st_pct,39%,,,,,
player,201709240oti,oti,WoodWe20,pos,LB,,,,,
player,201709240oti,oti,WoodWe20,offense,0,,,,,
player,201709240oti,oti,WoodWe20,off_pct,0%,,,,,
player,201709240oti,oti,WoodWe20,defense,59,,,,,
player,201709240oti,oti,WoodWe20,def_pct,81%,,,,,
player,201709240oti,oti,WoodWe20,special_teams,11,,,,,
player,201709240oti,oti,WoodWe20,st_pct,31%,,,,,
player,201709240oti,oti,MorgDe99,pos,LB,,,,,
player,201709240oti,oti,MorgDe99,offense,0,,,,,
player,201709240oti,oti,MorgDe99,off_pct,0%,,,,,
player,201709240oti,oti,MorgDe99,defense,51,,,,,
player,201709240oti,oti,MorgDe99,def_pct,70%,,,,,
player,201709240oti,oti,MorgDe99,special_teams,0,,,,,
player,201709240oti,oti,MorgDe99,st_pct,0%,,,,,
player,201709240oti,oti,OrakBr99,pos,LB,,,,,
player,201709240oti,oti,OrakBr99,offense,0,,,,,
player,201709240oti,oti,OrakBr99,off_pct,0%,,,,,
player,201709240oti,oti,OrakBr99,defense,51,,,,,
player,201709240oti,oti,OrakBr99,def_pct,70%,,,,,
player,201709240oti,oti,OrakBr99,special_teams,0,,,,,
player,201709240oti,oti,OrakBr99,st_pct,0%,,,,,
player,201709240oti,oti,CaseJu00,pos,DT,,,,,
player,201709240oti,oti,CaseJu00,offense,0,,,,,
player,201709240oti,oti,CaseJu00,off_pct,0%,,,,,
player,201709240oti,oti,CaseJu00,defense,47,,,,,
player,201709240oti,oti,CaseJu00,def_pct,64%,,,,,
player,201709240oti,oti,CaseJu00,special_teams,3,,,,,
player,201709240oti,oti,CaseJu00,st_pct,8%,,,,,
player,201709240oti,oti,BrowJa06,pos,LB,,,,,
player,201709240oti,oti,BrowJa06,offense,0,,,,,
player,201709240oti,oti,BrowJa06,off_pct,0%,,,,,
player,201709240oti,oti,BrowJa06,defense,44,,,,,
player,201709240oti,oti,BrowJa06,def_pct,60%,,,,,
player,201709240oti,oti,BrowJa06,special_teams,16,,,,,
player,201709240oti,oti,BrowJa06,st_pct,44%,,,,,
player,201709240oti,oti,McCaBr99,pos,CB,,,,,
player,201709240oti,oti,McCaBr99,offense,0,,,,,
player,201709240oti,oti,McCaBr99,off_pct,0%,,,,,
player,201709240oti,oti,McCaBr99,defense,42,,,,,
player,201709240oti,oti,McCaBr99,def_pct,58%,,,,,
player,201709240oti,oti,McCaBr99,special_teams,12,,,,,
player,201709240oti,oti,McCaBr99,st_pct,33%,,,,,
player,201709240oti,oti,SearDa00,pos,SS,,,,,
player,201709240oti,oti,SearDa00,offense,0,,,,,
player,201709240oti,oti,SearDa00,off_pct,0%,,,,,
player,201709240oti,oti,SearDa00,defense,41,,,,,
player,201709240oti,oti,SearDa00,def_pct,56%,,,,,
player,201709240oti,oti,SearDa00,special_teams,5,,,,,
player,201709240oti,oti,SearDa00,st_pct,14%,,,,,
player,201709240oti,oti,WaldEr99,pos,LB,,,,,
player,201709240oti,oti,WaldEr99,offense,0,,,,,
player,201709240oti,oti,WaldEr99,off_pct,0%,,,,,
player,201709240oti,oti,WaldEr99,defense,38,,,,,
player,201709240oti,oti,WaldEr99,def_pct,52%,,,,,
player,201709240oti,oti,WaldEr99,special_teams,3,,,,,
player,201709240oti,oti,WaldEr99,st_pct,8%,,,,,
player,201709240oti,oti,RileCu00,pos,FS,,,,,
player,201709240oti,oti,RileCu00,offense,0,,,,,
player,201709240oti,oti,RileCu00,off_pct,0%,,,,,
player,201709240oti,oti,RileCu00,defense,37,,,,,
player,201709240oti,oti,RileCu00,def_pct,51%,,,,,
player,201709240oti,oti,RileCu00,special_teams,16,,,,,
player,201709240oti,oti,RileCu00,st_pct,44%,,,,,
player,201709240oti,oti,WillAv00,pos,LB,,,,,
player,201709240oti,oti,WillAv00,offense,0,,,,,
player,201709240oti,oti,WillAv00,off_pct,0%,,,,,
player,201709240oti,oti,WillAv00,defense,35,,,,,
player,201709240oti,oti,WillAv00,def_pct,48%,,,,,
player,201709240oti,oti,WillAv00,special_teams,5,,,,,
player,201709240oti,oti,WillAv00,st_pct,14%,,,,,
player,201709240oti,oti,JoneDa04,pos,DE,,,,,
player,201709240oti,oti,JoneDa04,offense,0,,,,,
player,201709240oti,oti,JoneDa04,off_pct,0%,,,,,
player,201709240oti,oti,JoneDa04,defense,34,,,,,
player,201709240oti,oti,JoneDa04,def_pct,47%,,,,,
player,201709240oti,oti,JoneDa04,special_teams,10,,,,,
player,201709240oti,oti,JoneDa04,st_pct,28%,,,,,
player,201709240oti,oti,SimsLe00,pos,CB,,,,,
player,201709240oti,oti,SimsLe00,offense,0,,,,,
player,201709240oti,oti,SimsLe00,off_pct,0%,,,,,
player,201709240oti,oti,SimsLe00,defense,33,,,,,
player,201709240oti,oti,SimsLe00,def_pct,45%,,,,,
player,201709240oti,oti,SimsLe00,special_teams,20,,,,,
player,201709240oti,oti,SimsLe00,st_pct,56%,,,,,
player,201709240oti,oti,JohnAu01,pos,NT,,,,,
player,201709240oti,oti,JohnAu01,offense,0,,,,,
player,201709240oti,oti,JohnAu01,off_pct,0%,,,,,
player,201709240oti,oti,JohnAu01,defense,21,,,,,
player,201709240oti,oti,JohnAu01,def_pct,29%,,,,,
player,201709240oti,oti,JohnAu01,special_teams,13,,,,,
player,201709240oti,oti,JohnAu01,st_pct,36%,,,,,
player,201709240oti,oti,DoddKe00,pos,LB,,,,,
player,201709240oti,oti,DoddKe00,offense,0,,,,,
player,201709240oti,oti,DoddKe00,off_pct,0%,,,,,
player,201709240oti,oti,DoddKe00,defense,19,,,,,
player,201709240oti,oti,DoddKe00,def_pct,26%,,,,,
player,201709240oti,oti,DoddKe00,special_teams,3,,,,,
player,201709240oti,oti,DoddKe00,st_pct,8%,,,,,
player,201709240oti,oti,KingDa00,pos,DE,,,,,
player,201709240oti,oti,KingDa00,offense,0,,,,,
player,201709240oti,oti,KingDa00,off_pct,0%,,,,,
player,201709240oti,oti,KingDa00,defense,16,,,,,
player,201709240oti,oti,KingDa00,def_pct,22%,,,,,
player,201709240oti,oti,KingDa00,special_teams,6,,,,,
player,201709240oti,oti,KingDa00,st_pct,17%,,,,,
player,201709240oti,oti,WillSy00,pos,NT,,,,,
player,201709240oti,oti,WillSy00,offense,0,,,,,
player,201709240oti,oti,WillSy00,off_pct,0%,,,,,
player,201709240oti,oti,WillSy00,defense,16,,,,,
player,201709240oti,oti,WillSy00,def_pct,22%,,,,,
player,201709240oti,oti,WillSy00,special_teams,0,,,,,
player,201709240oti,oti,WillSy00,st_pct,0%,,,,,
player,201709240oti,oti,TrawBr00,pos,FS,,,,,
player,201709240oti,oti,TrawBr00,offense,0,,,,,
player,201709240oti,oti,TrawBr00,off_pct,0%,,,,,
player,201709240oti,oti,TrawBr00,defense,0,,,,,
player,201709240oti,oti,TrawBr00,def_pct,0%,,,,,
player,201709240oti,oti,TrawBr00,special_teams,29,,,,,
player,201709240oti,oti,TrawBr00,st_pct,81%,,,,,
player,201709240oti,oti,BateDa00,pos,LB,,,,,
player,201709240oti,oti,BateDa00,offense,0,,,,,
player,201709240oti,oti,BateDa00,off_pct,0%,,,,,
player,201709240oti,oti,BateDa00,defense,0,,,,,
player,201709240oti,oti,BateDa00,def_pct,0%,,,,,
player,201709240oti,oti,BateDa00,special_teams,26,,,,,
player,201709240oti,oti,BateDa00,st_pct,72%,,,,,
player,201709240oti,oti,FlueDa00,pos,RB,,,,,
player,201709240oti,oti,FlueDa00,offense,0,,,,,
player,201709240oti,oti,FlueDa00,off_pct,0%,,,,,
player,201709240oti,oti,FlueDa00,defense,0,,,,,
player,201709240oti,oti,FlueDa00,def_pct,0%,,,,,
player,201709240oti,oti,FlueDa00,special_teams,26,,,,,
player,201709240oti,oti,FlueDa00,st_pct,72%,,,,,
player,201709240oti,oti,SmitTy01,pos,CB,,,,,
player,201709240oti,oti,SmitTy01,offense,0,,,,,
player,201709240oti,oti,SmitTy01,off_pct,0%,,,,,
player,201709240oti,oti,SmitTy01,defense,0,,,,,
player,201709240oti,oti,SmitTy01,def_pct,0%,,,,,
player,201709240oti,oti,SmitTy01,special_teams,16,,,,,
player,201709240oti,oti,SmitTy01,st_pct,44%,,,,,
player,201709240oti,oti,SuccRy44,pos,K,,,,,
player,201709240oti,oti,SuccRy44,offense,0,,,,,
player,201709240oti,oti,SuccRy44,off_pct,0%,,,,,
player,201709240oti,oti,SuccRy44,defense,0,,,,,
player,201709240oti,oti,SuccRy44,def_pct,0%,,,,,
player,201709240oti,oti,SuccRy44,special_teams,14,,,,,
player,201709240oti,oti,SuccRy44,st_pct,39%,,,,,
player,201709240oti,oti,BrinBe00,pos,LS,,,,,
player,201709240oti,oti,BrinBe00,offense,0,,,,,
player,201709240oti,oti,BrinBe00,off_pct,0%,,,,,
player,201709240oti,oti,BrinBe00,defense,0,,,,,
player,201709240oti,oti,BrinBe00,def_pct,0%,,,,,
player,201709240oti,oti,BrinBe00,special_teams,13,,,,,
player,201709240oti,oti,BrinBe00,st_pct,36%,,,,,
player,201709240oti,oti,KernBr20,pos,P,,,,,
player,201709240oti,oti,KernBr20,offense,0,,,,,
player,201709240oti,oti,KernBr20,off_pct,0%,,,,,
player,201709240oti,oti,KernBr20,defense,0,,,,,
player,201709240oti,oti,KernBr20,def_pct,0%,,,,,
player,201709240oti,oti,KernBr20,special_teams,13,,,,,
player,201709240oti,oti,KernBr20,st_pct,36%,,,,,
player,201709240oti,oti,SchwBr00,pos,C,,,,,
player,201709240oti,oti,SchwBr00,offense,0,,,,,
player,201709240oti,oti,SchwBr00,off_pct,0%,,,,,
player,201709240oti,oti,SchwBr00,defense,0,,,,,
player,201709240oti,oti,SchwBr00,def_pct,0%,,,,,
player,201709240oti,oti,SchwBr00,special_teams,7,,,,,
player,201709240oti,oti,SchwBr00,st_pct,19%,,,,,
player,201709240oti,sea,AbouOd00,pos,G,,,,,
player,201709240oti,sea,AbouOd00,offense,73,,,,,
player,201709240oti,sea,AbouOd00,off_pct,100%,,,,,
player,201709240oti,sea,AbouOd00,defense,0,,,,,
player,201709240oti,sea,AbouOd00,def_pct,0%,,,,,
player,201709240oti,sea,AbouOd00,special_teams,3,,,,,
player,201709240oti,sea,AbouOd00,st_pct,8%,,,,,
player,201709240oti,sea,JoecLu00,pos,G,,,,,
player,201709240oti,sea,JoecLu00,offense,73,,,,,
