game,2017,10,20171112,201711120clt,pit,"Pittsburgh Steelers",20,clt,"Indianapolis Colts",17
player,201711120clt,pit,MitcMi99,fumbles_rec_td,0,,,,,
player,201711120clt,pit,MitcMi99,fumbles_forced,0,,,,,
player,201711120clt,pit,HiltMi01,def_int,0,,,,,
player,201711120clt,pit,HiltMi01,def_int_yds,0,,,,,
player,201711120clt,pit,HiltMi01,def_int_td,0,,,,,
player,201711120clt,pit,HiltMi01,def_int_long,0,,,,,
player,201711120clt,pit,HiltMi01,pass_defended,0,,,,,
player,201711120clt,pit,HiltMi01,sacks,0.0,,,,,
player,201711120clt,pit,HiltMi01,tackles_combined,3,,,,,
player,201711120clt,pit,HiltMi01,tackles_solo,3,,,,,
player,201711120clt,pit,HiltMi01,tackles_assists,0,,,,,
player,201711120clt,pit,HiltMi01,tackles_loss,0,,,,,
player,201711120clt,pit,HiltMi01,qb_hits,1,,,,,
player,201711120clt,pit,HiltMi01,fumbles_rec,0,,,,,
player,201711120clt,pit,HiltMi01,fumbles_rec_yds,0,,,,,
player,201711120clt,pit,HiltMi01,fumbles_rec_td,0,,,,,
player,201711120clt,pit,HiltMi01,fumbles_forced,0,,,,,
player,201711120clt,pit,SensCo00,def_int,0,,,,,
player,201711120clt,pit,SensCo00,def_int_yds,0,,,,,
player,201711120clt,pit,SensCo00,def_int_td,0,,,,,
player,201711120clt,pit,SensCo00,def_int_long,0,,,,,
player,201711120clt,pit,SensCo00,pass_defended,1,,,,,
player,201711120clt,pit,SensCo00,sacks,0.0,,,,,
player,201711120clt,pit,SensCo00,tackles_combined,3,,,,,
player,201711120clt,pit,SensCo00,tackles_solo,3,,,,,
player,201711120clt,pit,SensCo00,tackles_assists,0,,,,,
player,201711120clt,pit,SensCo00,tackles_loss,0,,,,,
player,201711120clt,pit,SensCo00,qb_hits,0,,,,,
player,201711120clt,pit,SensCo00,fumbles_rec,0,,,,,
player,201711120clt,pit,SensCo00,fumbles_rec_yds,0,,,,,
player,201711120clt,pit,SensCo00,fumbles_rec_td,0,,,,,
player,201711120clt,pit,SensCo00,fumbles_forced,0,,,,,
player,201711120clt,pit,WattT.00,def_int,0,,,,,
player,201711120clt,pit,WattT.00,def_int_yds,0,,,,,
player,201711120clt,pit,WattT.00,def_int_td,0,,,,,
player,201711120clt,pit,WattT.00,def_int_long,0,,,,,
player,201711120clt,pit,WattT.00,pass_defended,0,,,,,
player,201711120clt,pit,WattT.00,sacks,0.0,,,,,
player,201711120clt,pit,WattT.00,tackles_combined,3,,,,,
player,201711120clt,pit,WattT.00,tackles_solo,3,,,,,
player,201711120clt,pit,WattT.00,tackles_assists,0,,,,,
player,201711120clt,pit,WattT.00,tackles_loss,0,,,,,
player,201711120clt,pit,WattT.00,qb_hits,0,,,,,
player,201711120clt,pit,WattT.00,fumbles_rec,0,,,,,
player,201711120clt,pit,WattT.00,fumbles_rec_yds,0,,,,,
player,201711120clt,pit,WattT.00,fumbles_rec_td,0,,,,,
player,201711120clt,pit,WattT.00,fumbles_forced,0,,,,,
player,201711120clt,pit,BurnAr00,def_int,0,,,,,
player,201711120clt,pit,BurnAr00,def_int_yds,0,,,,,
player,201711120clt,pit,BurnAr00,def_int_td,0,,,,,
player,201711120clt,pit,BurnAr00,def_int_long,0,,,,,
player,201711120clt,pit,BurnAr00,pass_defended,0,,,,,
player,201711120clt,pit,BurnAr00,sacks,0.0,,,,,
player,201711120clt,pit,BurnAr00,tackles_combined,2,,,,,
player,201711120clt,pit,BurnAr00,tackles_solo,2,,,,,
player,201711120clt,pit,BurnAr00,tackles_assists,0,,,,,
player,201711120clt,pit,BurnAr00,tackles_loss,0,,,,,
player,201711120clt,pit,BurnAr00,qb_hits,0,,,,,
player,201711120clt,pit,BurnAr00,fumbles_rec,0,,,,,
player,201711120clt,pit,BurnAr00,fumbles_rec_yds,0,,,,,
player,201711120clt,pit,BurnAr00,fumbles_rec_td,0,,,,,
player,201711120clt,pit,BurnAr00,fumbles_forced,0,,,,,
player,201711120clt,pit,HeywCa01,def_int,0,,,,,
player,201711120clt,pit,HeywCa01,def_int_yds,0,,,,,
player,201711120clt,pit,HeywCa01,def_int_td,0,,,,,
player,201711120clt,pit,HeywCa01,def_int_long,0,,,,,
player,201711120clt,pit,HeywCa01,pass_defended,0,,,,,
player,201711120clt,pit,HeywCa01,sacks,0.0,,,,,
player,201711120clt,pit,HeywCa01,tackles_combined,2,,,,,
player,201711120clt,pit,HeywCa01,tackles_solo,1,,,,,
player,201711120clt,pit,HeywCa01,tackles_assists,1,,,,,
player,201711120clt,pit,HeywCa01,tackles_loss,0,,,,,
player,201711120clt,pit,HeywCa01,qb_hits,2,,,,,
player,201711120clt,pit,HeywCa01,fumbles_rec,0,,,,,
player,201711120clt,pit,HeywCa01,fumbles_rec_yds,0,,,,,
player,201711120clt,pit,HeywCa01,fumbles_rec_td,0,,,,,
player,201711120clt,pit,HeywCa01,fumbles_forced,0,,,,,
player,201711120clt,pit,AluaTy99,def_int,0,,,,,
player,201711120clt,pit,AluaTy99,def_int_yds,0,,,,,
player,201711120clt,pit,AluaTy99,def_int_td,0,,,,,
player,201711120clt,pit,AluaTy99,def_int_long,0,,,,,
player,201711120clt,pit,AluaTy99,pass_defended,0,,,,,
player,201711120clt,pit,AluaTy99,sacks,0.0,,,,,
player,201711120clt,pit,AluaTy99,tackles_combined,1,,,,,
player,201711120clt,pit,AluaTy99,tackles_solo,0,,,,,
player,201711120clt,pit,AluaTy99,tackles_assists,1,,,,,
player,201711120clt,pit,AluaTy99,tackles_loss,0,,,,,
player,201711120clt,pit,AluaTy99,qb_hits,0,,,,,
player,201711120clt,pit,AluaTy99,fumbles_rec,0,,,,,
player,201711120clt,pit,AluaTy99,fumbles_rec_yds,0,,,,,
player,201711120clt,pit,AluaTy99,fumbles_rec_td,0,,,,,
player,201711120clt,pit,AluaTy99,fumbles_forced,0,,,,,
player,201711120clt,pit,ChicAn00,def_int,0,,,,,
player,201711120clt,pit,ChicAn00,def_int_yds,0,,,,,
player,201711120clt,pit,ChicAn00,def_int_td,0,,,,,
player,201711120clt,pit,ChicAn00,def_int_long,0,,,,,
player,201711120clt,pit,ChicAn00,pass_defended,0,,,,,
player,201711120clt,pit,ChicAn00,sacks,0.0,,,,,
player,201711120clt,pit,ChicAn00,tackles_combined,1,,,,,
player,201711120clt,pit,ChicAn00,tackles_solo,0,,,,,
player,201711120clt,pit,ChicAn00,tackles_assists,1,,,,,
player,201711120clt,pit,ChicAn00,tackles_loss,0,,,,,
player,201711120clt,pit,ChicAn00,qb_hits,0,,,,,
player,201711120clt,pit,ChicAn00,fumbles_rec,0,,,,,
player,201711120clt,pit,ChicAn00,fumbles_rec_yds,0,,,,,
player,201711120clt,pit,ChicAn00,fumbles_rec_td,0,,,,,
player,201711120clt,pit,ChicAn00,fumbles_forced,0,,,,,
player,201711120clt,pit,FortL.00,def_int,0,,,,,
player,201711120clt,pit,FortL.00,def_int_yds,0,,,,,
player,201711120clt,pit,FortL.00,def_int_td,0,,,,,
player,201711120clt,pit,FortL.00,def_int_long,0,,,,,
player,201711120clt,pit,FortL.00,pass_defended,0,,,,,
player,201711120clt,pit,FortL.00,sacks,0.0,,,,,
player,201711120clt,pit,FortL.00,tackles_combined,1,,,,,
player,201711120clt,pit,FortL.00,tackles_solo,0,,,,,
player,201711120clt,pit,FortL.00,tackles_assists,1,,,,,
player,201711120clt,pit,FortL.00,tackles_loss,0,,,,,
player,201711120clt,pit,FortL.00,qb_hits,0,,,,,
player,201711120clt,pit,FortL.00,fumbles_rec,0,,,,,
player,201711120clt,pit,FortL.00,fumbles_rec_yds,0,,,,,
player,201711120clt,pit,FortL.00,fumbles_rec_td,0,,,,,
player,201711120clt,pit,FortL.00,fumbles_forced,0,,,,,
player,201711120clt,pit,GayxWi99,def_int,0,,,,,
player,201711120clt,pit,GayxWi99,def_int_yds,0,,,,,
player,201711120clt,pit,GayxWi99,def_int_td,0,,,,,
player,201711120clt,pit,GayxWi99,def_int_long,0,,,,,
player,201711120clt,pit,GayxWi99,pass_defended,0,,,,,
player,201711120clt,pit,GayxWi99,sacks,0.0,,,,,
player,201711120clt,pit,GayxWi99,tackles_combined,1,,,,,
player,201711120clt,pit,GayxWi99,tackles_solo,1,,,,,
player,201711120clt,pit,GayxWi99,tackles_assists,0,,,,,
player,201711120clt,pit,GayxWi99,tackles_loss,0,,,,,
player,201711120clt,pit,GayxWi99,qb_hits,0,,,,,
player,201711120clt,pit,GayxWi99,fumbles_rec,0,,,,,
player,201711120clt,pit,GayxWi99,fumbles_rec_yds,0,,,,,
player,201711120clt,pit,GayxWi99,fumbles_rec_td,0,,,,,
player,201711120clt,pit,GayxWi99,fumbles_forced,0,,,,,
player,201711120clt,pit,MoatAr00,def_int,0,,,,,
player,201711120clt,pit,MoatAr00,def_int_yds,0,,,,,
player,201711120clt,pit,MoatAr00,def_int_td,0,,,,,
player,201711120clt,pit,MoatAr00,def_int_long,0,,,,,
player,201711120clt,pit,MoatAr00,pass_defended,0,,,,,
player,201711120clt,pit,MoatAr00,sacks,0.0,,,,,
player,201711120clt,pit,MoatAr00,tackles_combined,1,,,,,
player,201711120clt,pit,MoatAr00,tackles_solo,1,,,,,
player,201711120clt,pit,MoatAr00,tackles_assists,0,,,,,
player,201711120clt,pit,MoatAr00,tackles_loss,0,,,,,
player,201711120clt,pit,MoatAr00,qb_hits,0,,,,,
player,201711120clt,pit,MoatAr00,fumbles_rec,0,,,,,
player,201711120clt,pit,MoatAr00,fumbles_rec_yds,0,,,,,
player,201711120clt,pit,MoatAr00,fumbles_rec_td,0,,,,,
player,201711120clt,pit,MoatAr00,fumbles_forced,0,,,,,
player,201711120clt,pit,HadeJo99,def_int,0,,,,,
player,201711120clt,pit,HadeJo99,def_int_yds,0,,,,,
player,201711120clt,pit,HadeJo99,def_int_td,0,,,,,
player,201711120clt,pit,HadeJo99,def_int_long,0,,,,,
player,201711120clt,pit,HadeJo99,pass_defended,0,,,,,
player,201711120clt,pit,HadeJo99,sacks,0.0,,,,,
player,201711120clt,pit,HadeJo99,tackles_combined,0,,,,,
player,201711120clt,pit,HadeJo99,tackles_solo,0,,,,,
player,201711120clt,pit,HadeJo99,tackles_assists,0,,,,,
player,201711120clt,pit,HadeJo99,tackles_loss,3,,,,,
player,201711120clt,pit,HadeJo99,qb_hits,4,,,,,
player,201711120clt,pit,HadeJo99,fumbles_rec,0,,,,,
player,201711120clt,pit,HadeJo99,fumbles_rec_yds,0,,,,,
player,201711120clt,pit,HadeJo99,fumbles_rec_td,0,,,,,
player,201711120clt,pit,HadeJo99,fumbles_forced,0,,,,,
player,201711120clt,pit,HargJa00,def_int,0,,,,,
player,201711120clt,pit,HargJa00,def_int_yds,0,,,,,
player,201711120clt,pit,HargJa00,def_int_td,0,,,,,
player,201711120clt,pit,HargJa00,def_int_long,0,,,,,
player,201711120clt,pit,HargJa00,pass_defended,1,,,,,
player,201711120clt,pit,HargJa00,sacks,0.0,,,,,
player,201711120clt,pit,HargJa00,tackles_combined,0,,,,,
player,201711120clt,pit,HargJa00,tackles_solo,0,,,,,
player,201711120clt,pit,HargJa00,tackles_assists,0,,,,,
player,201711120clt,pit,HargJa00,tackles_loss,0,,,,,
player,201711120clt,pit,HargJa00,qb_hits,0,,,,,
player,201711120clt,pit,HargJa00,fumbles_rec,0,,,,,
player,201711120clt,pit,HargJa00,fumbles_rec_yds,0,,,,,
player,201711120clt,pit,HargJa00,fumbles_rec_td,0,,,,,
player,201711120clt,pit,HargJa00,fumbles_forced,0,,,,,
player,201711120clt,clt,DesiPi00,def_int,1,,,,,
player,201711120clt,clt,DesiPi00,def_int_yds,0,,,,,
player,201711120clt,clt,DesiPi00,def_int_td,0,,,,,
player,201711120clt,clt,DesiPi00,def_int_long,0,,,,,
player,201711120clt,clt,DesiPi00,pass_defended,2,,,,,
player,201711120clt,clt,DesiPi00,sacks,0.0,,,,,
player,201711120clt,clt,DesiPi00,tackles_combined,8,,,,,
player,201711120clt,clt,DesiPi00,tackles_solo,6,,,,,
player,201711120clt,clt,DesiPi00,tackles_assists,2,,,,,
player,201711120clt,clt,DesiPi00,tackles_loss,0,,,,,
player,201711120clt,clt,DesiPi00,qb_hits,0,,,,,
player,201711120clt,clt,DesiPi00,fumbles_rec,0,,,,,
player,201711120clt,clt,DesiPi00,fumbles_rec_yds,0,,,,,
player,201711120clt,clt,DesiPi00,fumbles_rec_td,0,,,,,
player,201711120clt,clt,DesiPi00,fumbles_forced,0,,,,,
player,201711120clt,clt,RidgHa00,def_int,0,,,,,
player,201711120clt,clt,RidgHa00,def_int_yds,0,,,,,
player,201711120clt,clt,RidgHa00,def_int_td,0,,,,,
player,201711120clt,clt,RidgHa00,def_int_long,0,,,,,
player,201711120clt,clt,RidgHa00,pass_defended,0,,,,,
player,201711120clt,clt,RidgHa00,sacks,1.0,,,,,
player,201711120clt,clt,RidgHa00,tackles_combined,2,,,,,
player,201711120clt,clt,RidgHa00,tackles_solo,1,,,,,
player,201711120clt,clt,RidgHa00,tackles_assists,1,,,,,
player,201711120clt,clt,RidgHa00,tackles_loss,1,,,,,
player,201711120clt,clt,RidgHa00,qb_hits,2,,,,,
player,201711120clt,clt,RidgHa00,fumbles_rec,0,,,,,
player,201711120clt,clt,RidgHa00,fumbles_rec_yds,0,,,,,
player,201711120clt,clt,RidgHa00,fumbles_rec_td,0,,,,,
player,201711120clt,clt,RidgHa00,fumbles_forced,0,,,,,
player,201711120clt,clt,BostJo00,def_int,0,,,,,
player,201711120clt,clt,BostJo00,def_int_yds,0,,,,,
player,201711120clt,clt,BostJo00,def_int_td,0,,,,,
player,201711120clt,clt,BostJo00,def_int_long,0,,,,,
player,201711120clt,clt,BostJo00,pass_defended,0,,,,,
player,201711120clt,clt,BostJo00,sacks,0.0,,,,,
player,201711120clt,clt,BostJo00,tackles_combined,9,,,,,
player,201711120clt,clt,BostJo00,tackles_solo,4,,,,,
player,201711120clt,clt,BostJo00,tackles_assists,5,,,,,
player,201711120clt,clt,BostJo00,tackles_loss,1,,,,,
player,201711120clt,clt,BostJo00,qb_hits,0,,,,,
player,201711120clt,clt,BostJo00,fumbles_rec,0,,,,,
player,201711120clt,clt,BostJo00,fumbles_rec_yds,0,,,,,
player,201711120clt,clt,BostJo00,fumbles_rec_td,0,,,,,
player,201711120clt,clt,BostJo00,fumbles_forced,0,,,,,
player,201711120clt,clt,MorrAn01,def_int,0,,,,,
player,201711120clt,clt,MorrAn01,def_int_yds,0,,,,,
player,201711120clt,clt,MorrAn01,def_int_td,0,,,,,
player,201711120clt,clt,MorrAn01,def_int_long,0,,,,,
player,201711120clt,clt,MorrAn01,pass_defended,0,,,,,
player,201711120clt,clt,MorrAn01,sacks,0.0,,,,,
player,201711120clt,clt,MorrAn01,tackles_combined,9,,,,,
player,201711120clt,clt,MorrAn01,tackles_solo,5,,,,,
player,201711120clt,clt,MorrAn01,tackles_assists,4,,,,,
player,201711120clt,clt,MorrAn01,tackles_loss,0,,,,,
player,201711120clt,clt,MorrAn01,qb_hits,0,,,,,
player,201711120clt,clt,MorrAn01,fumbles_rec,0,,,,,
player,201711120clt,clt,MorrAn01,fumbles_rec_yds,0,,,,,
player,201711120clt,clt,MorrAn01,fumbles_rec_td,0,,,,,
player,201711120clt,clt,MorrAn01,fumbles_forced,0,,,,,
player,201711120clt,clt,SheaJa00,def_int,0,,,,,
player,201711120clt,clt,SheaJa00,def_int_yds,0,,,,,
player,201711120clt,clt,SheaJa00,def_int_td,0,,,,,
player,201711120clt,clt,SheaJa00,def_int_long,0,,,,,
player,201711120clt,clt,SheaJa00,pass_defended,0,,,,,
player,201711120clt,clt,SheaJa00,sacks,0.0,,,,,
player,201711120clt,clt,SheaJa00,tackles_combined,6,,,,,
player,201711120clt,clt,SheaJa00,tackles_solo,4,,,,,
player,201711120clt,clt,SheaJa00,tackles_assists,2,,,,,
player,201711120clt,clt,SheaJa00,tackles_loss,1,,,,,
player,201711120clt,clt,SheaJa00,qb_hits,1,,,,,
player,201711120clt,clt,SheaJa00,fumbles_rec,0,,,,,
player,201711120clt,clt,SheaJa00,fumbles_rec_yds,0,,,,,
player,201711120clt,clt,SheaJa00,fumbles_rec_td,0,,,,,
player,201711120clt,clt,SheaJa00,fumbles_forced,0,,,,,
player,201711120clt,clt,FarlMa00,def_int,0,,,,,
player,201711120clt,clt,FarlMa00,def_int_yds,0,,,,,
player,201711120clt,clt,FarlMa00,def_int_td,0,,,,,
player,201711120clt,clt,FarlMa00,def_int_long,0,,,,,
player,201711120clt,clt,FarlMa00,pass_defended,1,,,,,
player,201711120clt,clt,FarlMa00,sacks,0.0,,,,,
player,201711120clt,clt,FarlMa00,tackles_combined,5,,,,,
player,201711120clt,clt,FarlMa00,tackles_solo,2,,,,,
player,201711120clt,clt,FarlMa00,tackles_assists,3,,,,,
player,201711120clt,clt,FarlMa00,tackles_loss,1,,,,,
player,201711120clt,clt,FarlMa00,qb_hits,0,,,,,
player,201711120clt,clt,FarlMa00,fumbles_rec,0,,,,,
player,201711120clt,clt,FarlMa00,fumbles_rec_yds,0,,,,,
player,201711120clt,clt,FarlMa00,fumbles_rec_td,0,,,,,
player,201711120clt,clt,FarlMa00,fumbles_forced,0,,,,,
player,201711120clt,clt,MelvRa00,def_int,0,,,,,
player,201711120clt,clt,MelvRa00,def_int_yds,0,,,,,
player,201711120clt,clt,MelvRa00,def_int_td,0,,,,,
player,201711120clt,clt,MelvRa00,def_int_long,0,,,,,
player,201711120clt,clt,MelvRa00,pass_defended,0,,,,,
player,201711120clt,clt,MelvRa00,sacks,0.0,,,,,
player,201711120clt,clt,MelvRa00,tackles_combined,5,,,,,
player,201711120clt,clt,MelvRa00,tackles_solo,5,,,,,
player,201711120clt,clt,MelvRa00,tackles_assists,0,,,,,
player,201711120clt,clt,MelvRa00,tackles_loss,0,,,,,
player,201711120clt,clt,MelvRa00,qb_hits,0,,,,,
player,201711120clt,clt,MelvRa00,fumbles_rec,0,,,,,
player,201711120clt,clt,MelvRa00,fumbles_rec_yds,0,,,,,
player,201711120clt,clt,MelvRa00,fumbles_rec_td,0,,,,,
player,201711120clt,clt,MelvRa00,fumbles_forced,0,,,,,
player,201711120clt,clt,WoodAl99,def_int,0,,,,,
player,201711120clt,clt,WoodAl99,def_int_yds,0,,,,,
player,201711120clt,clt,WoodAl99,def_int_td,0,,,,,
player,201711120clt,clt,WoodAl99,def_int_long,0,,,,,
player,201711120clt,clt,WoodAl99,pass_defended,0,,,,,
player,201711120clt,clt,WoodAl99,sacks,0.0,,,,,
player,201711120clt,clt,WoodAl99,tackles_combined,4,,,,,
player,201711120clt,clt,WoodAl99,tackles_solo,2,,,,,
player,201711120clt,clt,WoodAl99,tackles_assists,2,,,,,
player,201711120clt,clt,WoodAl99,tackles_loss,0,,,,,
player,201711120clt,clt,WoodAl99,qb_hits,0,,,,,
player,201711120clt,clt,WoodAl99,fumbles_rec,0,,,,,
player,201711120clt,clt,WoodAl99,fumbles_rec_yds,0,,,,,
player,201711120clt,clt,WoodAl99,fumbles_rec_td,0,,,,,
player,201711120clt,clt,WoodAl99,fumbles_forced,0,,,,,
player,201711120clt,clt,HankJo00,def_int,0,,,,,
player,201711120clt,clt,HankJo00,def_int_yds,0,,,,,
player,201711120clt,clt,HankJo00,def_int_td,0,,,,,
player,201711120clt,clt,HankJo00,def_int_long,0,,,,,
player,201711120clt,clt,HankJo00,pass_defended,1,,,,,
player,201711120clt,clt,HankJo00,sacks,0.0,,,,,
player,201711120clt,clt,HankJo00,tackles_combined,3,,,,,
player,201711120clt,clt,HankJo00,tackles_solo,1,,,,,
player,201711120clt,clt,HankJo00,tackles_assists,2,,,,,
player,201711120clt,clt,HankJo00,tackles_loss,0,,,,,
player,201711120clt,clt,HankJo00,qb_hits,0,,,,,
player,201711120clt,clt,HankJo00,fumbles_rec,0,,,,,
player,201711120clt,clt,HankJo00,fumbles_rec_yds,0,,,,,
player,201711120clt,clt,HankJo00,fumbles_rec_td,0,,,,,
player,201711120clt,clt,HankJo00,fumbles_forced,0,,,,,
player,201711120clt,clt,GreeT.00,def_int,0,,,,,
player,201711120clt,clt,GreeT.00,def_int_yds,0,,,,,
player,201711120clt,clt,GreeT.00,def_int_td,0,,,,,
player,201711120clt,clt,GreeT.00,def_int_long,0,,,,,
player,201711120clt,clt,GreeT.00,pass_defended,0,,,,,
player,201711120clt,clt,GreeT.00,sacks,0.0,,,,,
player,201711120clt,clt,GreeT.00,tackles_combined,2,,,,,
player,201711120clt,clt,GreeT.00,tackles_solo,2,,,,,
player,201711120clt,clt,GreeT.00,tackles_assists,0,,,,,
player,201711120clt,clt,GreeT.00,tackles_loss,0,,,,,
player,201711120clt,clt,GreeT.00,qb_hits,0,,,,,
player,201711120clt,clt,GreeT.00,fumbles_rec,0,,,,,
player,201711120clt,clt,GreeT.00,fumbles_rec_yds,0,,,,,
player,201711120clt,clt,GreeT.00,fumbles_rec_td,0,,,,,
player,201711120clt,clt,GreeT.00,fumbles_forced,0,,,,,
player,201711120clt,clt,HairNa00,def_int,0,,,,,
player,201711120clt,clt,HairNa00,def_int_yds,0,,,,,
player,201711120clt,clt,HairNa00,def_int_td,0,,,,,
player,201711120clt,clt,HairNa00,def_int_long,0,,,,,
player,201711120clt,clt,HairNa00,pass_defended,0,,,,,
player,201711120clt,clt,HairNa00,sacks,0.0,,,,,
player,201711120clt,clt,HairNa00,tackles_combined,2,,,,,
player,201711120clt,clt,HairNa00,tackles_solo,2,,,,,
player,201711120clt,clt,HairNa00,tackles_assists,0,,,,,
player,201711120clt,clt,HairNa00,tackles_loss,0,,,,,
player,201711120clt,clt,HairNa00,qb_hits,0,,,,,
player,201711120clt,clt,HairNa00,fumbles_rec,0,,,,,
player,201711120clt,clt,HairNa00,fumbles_rec_yds,0,,,,,
player,201711120clt,clt,HairNa00,fumbles_rec_td,0,,,,,
player,201711120clt,clt,HairNa00,fumbles_forced,0,,,,,
player,201711120clt,clt,ButlDa99,def_int,0,,,,,
player,201711120clt,clt,ButlDa99,def_int_yds,0,,,,,
player,201711120clt,clt,ButlDa99,def_int_td,0,,,,,
player,201711120clt,clt,ButlDa99,def_int_long,0,,,,,
player,201711120clt,clt,ButlDa99,pass_defended,0,,,,,
player,201711120clt,clt,ButlDa99,sacks,0.0,,,,,
player,201711120clt,clt,ButlDa99,tackles_combined,1,,,,,
player,201711120clt,clt,ButlDa99,tackles_solo,1,,,,,
player,201711120clt,clt,ButlDa99,tackles_assists,0,,,,,
player,201711120clt,clt,ButlDa99,tackles_loss,0,,,,,
player,201711120clt,clt,ButlDa99,qb_hits,0,,,,,
player,201711120clt,clt,ButlDa99,fumbles_rec,0,,,,,
player,201711120clt,clt,ButlDa99,fumbles_rec_yds,0,,,,,
player,201711120clt,clt,ButlDa99,fumbles_rec_td,0,,,,,
player,201711120clt,clt,ButlDa99,fumbles_forced,0,,,,,
player,201711120clt,clt,DaniDa02,def_int,0,,,,,
player,201711120clt,clt,DaniDa02,def_int_yds,0,,,,,
player,201711120clt,clt,DaniDa02,def_int_td,0,,,,,
player,201711120clt,clt,DaniDa02,def_int_long,0,,,,,
player,201711120clt,clt,DaniDa02,pass_defended,0,,,,,
player,201711120clt,clt,DaniDa02,sacks,0.0,,,,,
player,201711120clt,clt,DaniDa02,tackles_combined,1,,,,,
player,201711120clt,clt,DaniDa02,tackles_solo,1,,,,,
player,201711120clt,clt,DaniDa02,tackles_assists,0,,,,,
player,201711120clt,clt,DaniDa02,tackles_loss,0,,,,,
player,201711120clt,clt,DaniDa02,qb_hits,0,,,,,
player,201711120clt,clt,DaniDa02,fumbles_rec,0,,,,,
player,201711120clt,clt,DaniDa02,fumbles_rec_yds,0,,,,,
player,201711120clt,clt,DaniDa02,fumbles_rec_td,0,,,,,
player,201711120clt,clt,DaniDa02,fumbles_forced,0,,,,,
player,201711120clt,clt,GeorJe01,def_int,0,,,,,
player,201711120clt,clt,GeorJe01,def_int_yds,0,,,,,
player,201711120clt,clt,GeorJe01,def_int_td,0,,,,,
player,201711120clt,clt,GeorJe01,def_int_long,0,,,,,
player,201711120clt,clt,GeorJe01,pass_defended,0,,,,,
player,201711120clt,clt,GeorJe01,sacks,0.0,,,,,
player,201711120clt,clt,GeorJe01,tackles_combined,1,,,,,
player,201711120clt,clt,GeorJe01,tackles_solo,1,,,,,
player,201711120clt,clt,GeorJe01,tackles_assists,0,,,,,
player,201711120clt,clt,GeorJe01,tackles_loss,0,,,,,
player,201711120clt,clt,GeorJe01,qb_hits,0,,,,,
player,201711120clt,clt,GeorJe01,fumbles_rec,0,,,,,
player,201711120clt,clt,GeorJe01,fumbles_rec_yds,0,,,,,
player,201711120clt,clt,GeorJe01,fumbles_rec_td,0,,,,,
player,201711120clt,clt,GeorJe01,fumbles_forced,0,,,,,
player,201711120clt,clt,HuntMa00,def_int,0,,,,,
player,201711120clt,clt,HuntMa00,def_int_yds,0,,,,,
player,201711120clt,clt,HuntMa00,def_int_td,0,,,,,
player,201711120clt,clt,HuntMa00,def_int_long,0,,,,,
player,201711120clt,clt,HuntMa00,pass_defended,0,,,,,
player,201711120clt,clt,HuntMa00,sacks,0.0,,,,,
player,201711120clt,clt,HuntMa00,tackles_combined,1,,,,,
player,201711120clt,clt,HuntMa00,tackles_solo,0,,,,,
player,201711120clt,clt,HuntMa00,tackles_assists,1,,,,,
player,201711120clt,clt,HuntMa00,tackles_loss,0,,,,,
player,201711120clt,clt,HuntMa00,qb_hits,0,,,,,
player,201711120clt,clt,HuntMa00,fumbles_rec,0,,,,,
player,201711120clt,clt,HuntMa00,fumbles_rec_yds,0,,,,,
player,201711120clt,clt,HuntMa00,fumbles_rec_td,0,,,,,
player,201711120clt,clt,HuntMa00,fumbles_forced,0,,,,,
player,201711120clt,clt,MbuxJo01,def_int,0,,,,,
player,201711120clt,clt,MbuxJo01,def_int_yds,0,,,,,
player,201711120clt,clt,MbuxJo01,def_int_td,0,,,,,
player,201711120clt,clt,MbuxJo01,def_int_long,0,,,,,
player,201711120clt,clt,MbuxJo01,pass_defended,0,,,,,
player,201711120clt,clt,MbuxJo01,sacks,0.0,,,,,
player,201711120clt,clt,MbuxJo01,tackles_combined,1,,,,,
player,201711120clt,clt,MbuxJo01,tackles_solo,0,,,,,
player,201711120clt,clt,MbuxJo01,tackles_assists,1,,,,,
player,201711120clt,clt,MbuxJo01,tackles_loss,0,,,,,
player,201711120clt,clt,MbuxJo01,qb_hits,0,,,,,
player,201711120clt,clt,MbuxJo01,fumbles_rec,0,,,,,
player,201711120clt,clt,MbuxJo01,fumbles_rec_yds,0,,,,,
player,201711120clt,clt,MbuxJo01,fumbles_rec_td,0,,,,,
player,201711120clt,clt,MbuxJo01,fumbles_forced,0,,,,,
player,201711120clt,clt,MingBa00,def_int,0,,,,,
player,201711120clt,clt,MingBa00,def_int_yds,0,,,,,
player,201711120clt,clt,MingBa00,def_int_td,0,,,,,
player,201711120clt,clt,MingBa00,def_int_long,0,,,,,
player,201711120clt,clt,MingBa00,pass_defended,2,,,,,
player,201711120clt,clt,MingBa00,sacks,0.0,,,,,
player,201711120clt,clt,MingBa00,tackles_combined,1,,,,,
player,201711120clt,clt,MingBa00,tackles_solo,1,,,,,
player,201711120clt,clt,MingBa00,tackles_assists,0,,,,,
player,201711120clt,clt,MingBa00,tackles_loss,0,,,,,
player,201711120clt,clt,MingBa00,qb_hits,0,,,,,
player,201711120clt,clt,MingBa00,fumbles_rec,0,,,,,
player,201711120clt,clt,MingBa00,fumbles_rec_yds,0,,,,,
player,201711120clt,clt,MingBa00,fumbles_rec_td,0,,,,,
player,201711120clt,clt,MingBa00,fumbles_forced,0,,,,,
player,201711120clt,clt,StewGr00,def_int,0,,,,,
