game,2017,6,20171015,201710150atl,mia,"Miami Dolphins",20,atl,"Atlanta Falcons",17
player,201710150atl,atl,IshmKe00,def_int_td,0,,,,,
player,201710150atl,atl,IshmKe00,def_int_long,0,,,,,
player,201710150atl,atl,IshmKe00,pass_defended,0,,,,,
player,201710150atl,atl,IshmKe00,sacks,0.0,,,,,
player,201710150atl,atl,IshmKe00,tackles_combined,1,,,,,
player,201710150atl,atl,IshmKe00,tackles_solo,1,,,,,
player,201710150atl,atl,IshmKe00,tackles_assists,0,,,,,
player,201710150atl,atl,IshmKe00,tackles_loss,0,,,,,
player,201710150atl,atl,IshmKe00,qb_hits,0,,,,,
player,201710150atl,atl,IshmKe00,fumbles_rec,0,,,,,
player,201710150atl,atl,IshmKe00,fumbles_rec_yds,0,,,,,
player,201710150atl,atl,IshmKe00,fumbles_rec_td,0,,,,,
player,201710150atl,atl,IshmKe00,fumbles_forced,0,,,,,
player,201710150atl,atl,McKiTa00,def_int,0,,,,,
player,201710150atl,atl,McKiTa00,def_int_yds,0,,,,,
player,201710150atl,atl,McKiTa00,def_int_td,0,,,,,
player,201710150atl,atl,McKiTa00,def_int_long,0,,,,,
player,201710150atl,atl,McKiTa00,pass_defended,0,,,,,
player,201710150atl,atl,McKiTa00,sacks,0.0,,,,,
player,201710150atl,atl,McKiTa00,tackles_combined,1,,,,,
player,201710150atl,atl,McKiTa00,tackles_solo,1,,,,,
player,201710150atl,atl,McKiTa00,tackles_assists,0,,,,,
player,201710150atl,atl,McKiTa00,tackles_loss,1,,,,,
player,201710150atl,atl,McKiTa00,qb_hits,0,,,,,
player,201710150atl,atl,McKiTa00,fumbles_rec,0,,,,,
player,201710150atl,atl,McKiTa00,fumbles_rec_yds,0,,,,,
player,201710150atl,atl,McKiTa00,fumbles_rec_td,0,,,,,
player,201710150atl,atl,McKiTa00,fumbles_forced,0,,,,,
player,201710150atl,atl,PoexDo00,def_int,0,,,,,
player,201710150atl,atl,PoexDo00,def_int_yds,0,,,,,
player,201710150atl,atl,PoexDo00,def_int_td,0,,,,,
player,201710150atl,atl,PoexDo00,def_int_long,0,,,,,
player,201710150atl,atl,PoexDo00,pass_defended,2,,,,,
player,201710150atl,atl,PoexDo00,sacks,0.0,,,,,
player,201710150atl,atl,PoexDo00,tackles_combined,1,,,,,
player,201710150atl,atl,PoexDo00,tackles_solo,1,,,,,
player,201710150atl,atl,PoexDo00,tackles_assists,0,,,,,
player,201710150atl,atl,PoexDo00,tackles_loss,0,,,,,
player,201710150atl,atl,PoexDo00,qb_hits,0,,,,,
player,201710150atl,atl,PoexDo00,fumbles_rec,0,,,,,
player,201710150atl,atl,PoexDo00,fumbles_rec_yds,0,,,,,
player,201710150atl,atl,PoexDo00,fumbles_rec_td,0,,,,,
player,201710150atl,atl,PoexDo00,fumbles_forced,0,,,,,
player,201710150atl,atl,VellJo00,def_int,0,,,,,
player,201710150atl,atl,VellJo00,def_int_yds,0,,,,,
player,201710150atl,atl,VellJo00,def_int_td,0,,,,,
player,201710150atl,atl,VellJo00,def_int_long,0,,,,,
player,201710150atl,atl,VellJo00,pass_defended,0,,,,,
player,201710150atl,atl,VellJo00,sacks,0.0,,,,,
player,201710150atl,atl,VellJo00,tackles_combined,1,,,,,
player,201710150atl,atl,VellJo00,tackles_solo,0,,,,,
player,201710150atl,atl,VellJo00,tackles_assists,1,,,,,
player,201710150atl,atl,VellJo00,tackles_loss,0,,,,,
player,201710150atl,atl,VellJo00,qb_hits,0,,,,,
player,201710150atl,atl,VellJo00,fumbles_rec,0,,,,,
player,201710150atl,atl,VellJo00,fumbles_rec_yds,0,,,,,
player,201710150atl,atl,VellJo00,fumbles_rec_td,0,,,,,
player,201710150atl,atl,VellJo00,fumbles_forced,0,,,,,
player,201710150atl,mia,GranJa00,kick_ret,0,,,,,
player,201710150atl,mia,GranJa00,kick_ret_yds,0,,,,,
player,201710150atl,mia,GranJa00,kick_ret_yds_per_ret,,,,,,
player,201710150atl,mia,GranJa00,kick_ret_td,0,,,,,
player,201710150atl,mia,GranJa00,kick_ret_long,0,,,,,
player,201710150atl,mia,GranJa00,punt_ret,1,,,,,
player,201710150atl,mia,GranJa00,punt_ret_yds,8,,,,,
player,201710150atl,mia,GranJa00,punt_ret_yds_per_ret,8.0,,,,,
player,201710150atl,mia,GranJa00,punt_ret_td,0,,,,,
player,201710150atl,mia,GranJa00,punt_ret_long,8,,,,,
player,201710150atl,mia,DrakKe00,kick_ret,2,,,,,
player,201710150atl,mia,DrakKe00,kick_ret_yds,35,,,,,
player,201710150atl,mia,DrakKe00,kick_ret_yds_per_ret,17.5,,,,,
player,201710150atl,mia,DrakKe00,kick_ret_td,0,,,,,
player,201710150atl,mia,DrakKe00,kick_ret_long,23,,,,,
player,201710150atl,mia,DrakKe00,punt_ret,0,,,,,
player,201710150atl,mia,DrakKe00,punt_ret_yds,0,,,,,
player,201710150atl,mia,DrakKe00,punt_ret_yds_per_ret,,,,,,
player,201710150atl,mia,DrakKe00,punt_ret_td,0,,,,,
player,201710150atl,mia,DrakKe00,punt_ret_long,0,,,,,
player,201710150atl,atl,RobeAn00,kick_ret,2,,,,,
player,201710150atl,atl,RobeAn00,kick_ret_yds,34,,,,,
player,201710150atl,atl,RobeAn00,kick_ret_yds_per_ret,17.0,,,,,
player,201710150atl,atl,RobeAn00,kick_ret_td,0,,,,,
player,201710150atl,atl,RobeAn00,kick_ret_long,18,,,,,
player,201710150atl,atl,RobeAn00,punt_ret,0,,,,,
player,201710150atl,atl,RobeAn00,punt_ret_yds,0,,,,,
player,201710150atl,atl,RobeAn00,punt_ret_yds_per_ret,,,,,,
player,201710150atl,atl,RobeAn00,punt_ret_td,0,,,,,
player,201710150atl,atl,RobeAn00,punt_ret_long,0,,,,,
player,201710150atl,mia,ParkCo03,xpm,2,,,,,
player,201710150atl,mia,ParkCo03,xpa,2,,,,,
player,201710150atl,mia,ParkCo03,fgm,2,,,,,
player,201710150atl,mia,ParkCo03,fga,2,,,,,
player,201710150atl,mia,ParkCo03,punt,0,,,,,
player,201710150atl,mia,ParkCo03,punt_yds,0,,,,,
player,201710150atl,mia,ParkCo03,punt_yds_per_punt,,,,,,
player,201710150atl,mia,ParkCo03,punt_long,0,,,,,
player,201710150atl,mia,HaacMa00,xpm,,,,,,
player,201710150atl,mia,HaacMa00,xpa,,,,,,
player,201710150atl,mia,HaacMa00,fgm,,,,,,
player,201710150atl,mia,HaacMa00,fga,,,,,,
player,201710150atl,mia,HaacMa00,punt,2,,,,,
player,201710150atl,mia,HaacMa00,punt_yds,80,,,,,
player,201710150atl,mia,HaacMa00,punt_yds_per_punt,40.0,,,,,
player,201710150atl,mia,HaacMa00,punt_long,42,,,,,
player,201710150atl,atl,bryanmat01,xpm,2,,,,,
player,201710150atl,atl,bryanmat01,xpa,2,,,,,
player,201710150atl,atl,bryanmat01,fgm,1,,,,,
player,201710150atl,atl,bryanmat01,fga,2,,,,,
player,201710150atl,atl,bryanmat01,punt,0,,,,,
player,201710150atl,atl,bryanmat01,punt_yds,0,,,,,
player,201710150atl,atl,bryanmat01,punt_yds_per_punt,,,,,,
player,201710150atl,atl,bryanmat01,punt_long,0,,,,,
player,201710150atl,atl,BoshMa00,xpm,,,,,,
player,201710150atl,atl,BoshMa00,xpa,,,,,,
player,201710150atl,atl,BoshMa00,fgm,,,,,,
player,201710150atl,atl,BoshMa00,fga,,,,,,
player,201710150atl,atl,BoshMa00,punt,3,,,,,
player,201710150atl,atl,BoshMa00,punt_yds,118,,,,,
player,201710150atl,atl,BoshMa00,punt_yds_per_punt,39.3,,,,,
player,201710150atl,atl,BoshMa00,punt_long,55,,,,,
player,201710150atl,atl,LeviAn20,pos,G,,,,,
player,201710150atl,atl,LeviAn20,offense,57,,,,,
player,201710150atl,atl,LeviAn20,off_pct,100%,,,,,
player,201710150atl,atl,LeviAn20,defense,0,,,,,
player,201710150atl,atl,LeviAn20,def_pct,0%,,,,,
player,201710150atl,atl,LeviAn20,special_teams,4,,,,,
player,201710150atl,atl,LeviAn20,st_pct,17%,,,,,
player,201710150atl,atl,MattJa00,pos,T,,,,,
player,201710150atl,atl,MattJa00,offense,57,,,,,
player,201710150atl,atl,MattJa00,off_pct,100%,,,,,
player,201710150atl,atl,MattJa00,defense,0,,,,,
player,201710150atl,atl,MattJa00,def_pct,0%,,,,,
player,201710150atl,atl,MattJa00,special_teams,4,,,,,
player,201710150atl,atl,MattJa00,st_pct,17%,,,,,
player,201710150atl,atl,SchrRy00,pos,T,,,,,
player,201710150atl,atl,SchrRy00,offense,57,,,,,
player,201710150atl,atl,SchrRy00,off_pct,100%,,,,,
player,201710150atl,atl,SchrRy00,defense,0,,,,,
player,201710150atl,atl,SchrRy00,def_pct,0%,,,,,
player,201710150atl,atl,SchrRy00,special_teams,4,,,,,
player,201710150atl,atl,SchrRy00,st_pct,17%,,,,,
player,201710150atl,atl,SchwWe00,pos,G,,,,,
player,201710150atl,atl,SchwWe00,offense,57,,,,,
player,201710150atl,atl,SchwWe00,off_pct,100%,,,,,
player,201710150atl,atl,SchwWe00,defense,0,,,,,
player,201710150atl,atl,SchwWe00,def_pct,0%,,,,,
player,201710150atl,atl,SchwWe00,special_teams,4,,,,,
player,201710150atl,atl,SchwWe00,st_pct,17%,,,,,
player,201710150atl,atl,MackAl20,pos,C,,,,,
player,201710150atl,atl,MackAl20,offense,57,,,,,
player,201710150atl,atl,MackAl20,off_pct,100%,,,,,
player,201710150atl,atl,MackAl20,defense,0,,,,,
player,201710150atl,atl,MackAl20,def_pct,0%,,,,,
player,201710150atl,atl,MackAl20,special_teams,0,,,,,
player,201710150atl,atl,MackAl20,st_pct,0%,,,,,
player,201710150atl,atl,RyanMa00,pos,QB,,,,,
player,201710150atl,atl,RyanMa00,offense,57,,,,,
player,201710150atl,atl,RyanMa00,off_pct,100%,,,,,
player,201710150atl,atl,RyanMa00,defense,0,,,,,
player,201710150atl,atl,RyanMa00,def_pct,0%,,,,,
player,201710150atl,atl,RyanMa00,special_teams,0,,,,,
player,201710150atl,atl,RyanMa00,st_pct,0%,,,,,
player,201710150atl,atl,HoopAu00,pos,TE,,,,,
player,201710150atl,atl,HoopAu00,offense,52,,,,,
player,201710150atl,atl,HoopAu00,off_pct,91%,,,,,
player,201710150atl,atl,HoopAu00,defense,0,,,,,
player,201710150atl,atl,HoopAu00,def_pct,0%,,,,,
player,201710150atl,atl,HoopAu00,special_teams,4,,,,,
player,201710150atl,atl,HoopAu00,st_pct,17%,,,,,
player,201710150atl,atl,GabrTa00,pos,WR,,,,,
player,201710150atl,atl,GabrTa00,offense,48,,,,,
player,201710150atl,atl,GabrTa00,off_pct,84%,,,,,
player,201710150atl,atl,GabrTa00,defense,0,,,,,
player,201710150atl,atl,GabrTa00,def_pct,0%,,,,,
player,201710150atl,atl,GabrTa00,special_teams,0,,,,,
player,201710150atl,atl,GabrTa00,st_pct,0%,,,,,
player,201710150atl,atl,JoneJu02,pos,WR,,,,,
player,201710150atl,atl,JoneJu02,offense,45,,,,,
player,201710150atl,atl,JoneJu02,off_pct,79%,,,,,
player,201710150atl,atl,JoneJu02,defense,0,,,,,
player,201710150atl,atl,JoneJu02,def_pct,0%,,,,,
player,201710150atl,atl,JoneJu02,special_teams,0,,,,,
player,201710150atl,atl,JoneJu02,st_pct,0%,,,,,
player,201710150atl,atl,HardJu00,pos,WR,,,,,
player,201710150atl,atl,HardJu00,offense,42,,,,,
player,201710150atl,atl,HardJu00,off_pct,74%,,,,,
player,201710150atl,atl,HardJu00,defense,0,,,,,
player,201710150atl,atl,HardJu00,def_pct,0%,,,,,
player,201710150atl,atl,HardJu00,special_teams,6,,,,,
player,201710150atl,atl,HardJu00,st_pct,26%,,,,,
player,201710150atl,atl,FreeDe00,pos,RB,,,,,
player,201710150atl,atl,FreeDe00,offense,42,,,,,
player,201710150atl,atl,FreeDe00,off_pct,74%,,,,,
player,201710150atl,atl,FreeDe00,defense,0,,,,,
player,201710150atl,atl,FreeDe00,def_pct,0%,,,,,
player,201710150atl,atl,FreeDe00,special_teams,0,,,,,
player,201710150atl,atl,FreeDe00,st_pct,0%,,,,,
player,201710150atl,atl,ColeTe01,pos,RB,,,,,
player,201710150atl,atl,ColeTe01,offense,18,,,,,
player,201710150atl,atl,ColeTe01,off_pct,32%,,,,,
player,201710150atl,atl,ColeTe01,defense,0,,,,,
player,201710150atl,atl,ColeTe01,def_pct,0%,,,,,
player,201710150atl,atl,ColeTe01,special_teams,0,,,,,
player,201710150atl,atl,ColeTe01,st_pct,0%,,,,,
player,201710150atl,atl,ToilLe00,pos,TE,,,,,
player,201710150atl,atl,ToilLe00,offense,15,,,,,
player,201710150atl,atl,ToilLe00,off_pct,26%,,,,,
player,201710150atl,atl,ToilLe00,defense,0,,,,,
player,201710150atl,atl,ToilLe00,def_pct,0%,,,,,
player,201710150atl,atl,ToilLe00,special_teams,8,,,,,
player,201710150atl,atl,ToilLe00,st_pct,35%,,,,,
player,201710150atl,atl,HallMa02,pos,WR,,,,,
player,201710150atl,atl,HallMa02,offense,12,,,,,
player,201710150atl,atl,HallMa02,off_pct,21%,,,,,
player,201710150atl,atl,HallMa02,defense,0,,,,,
player,201710150atl,atl,HallMa02,def_pct,0%,,,,,
player,201710150atl,atl,HallMa02,special_teams,4,,,,,
player,201710150atl,atl,HallMa02,st_pct,17%,,,,,
player,201710150atl,atl,ColeDe00,pos,FB,,,,,
player,201710150atl,atl,ColeDe00,offense,5,,,,,
player,201710150atl,atl,ColeDe00,off_pct,9%,,,,,
player,201710150atl,atl,ColeDe00,defense,0,,,,,
player,201710150atl,atl,ColeDe00,def_pct,0%,,,,,
player,201710150atl,atl,ColeDe00,special_teams,14,,,,,
player,201710150atl,atl,ColeDe00,st_pct,61%,,,,,
player,201710150atl,atl,RobeAn00,pos,WR,,,,,
player,201710150atl,atl,RobeAn00,offense,5,,,,,
player,201710150atl,atl,RobeAn00,off_pct,9%,,,,,
player,201710150atl,atl,RobeAn00,defense,0,,,,,
player,201710150atl,atl,RobeAn00,def_pct,0%,,,,,
player,201710150atl,atl,RobeAn00,special_teams,7,,,,,
player,201710150atl,atl,RobeAn00,st_pct,30%,,,,,
player,201710150atl,atl,SaubEr00,pos,TE,,,,,
player,201710150atl,atl,SaubEr00,offense,1,,,,,
player,201710150atl,atl,SaubEr00,off_pct,2%,,,,,
player,201710150atl,atl,SaubEr00,defense,0,,,,,
player,201710150atl,atl,SaubEr00,def_pct,0%,,,,,
player,201710150atl,atl,SaubEr00,special_teams,14,,,,,
player,201710150atl,atl,SaubEr00,st_pct,61%,,,,,
player,201710150atl,atl,AlfoRo00,pos,CB,,,,,
player,201710150atl,atl,AlfoRo00,offense,0,,,,,
player,201710150atl,atl,AlfoRo00,off_pct,0%,,,,,
player,201710150atl,atl,AlfoRo00,defense,67,,,,,
player,201710150atl,atl,AlfoRo00,def_pct,100%,,,,,
player,201710150atl,atl,AlfoRo00,special_teams,9,,,,,
player,201710150atl,atl,AlfoRo00,st_pct,39%,,,,,
player,201710150atl,atl,NealKe01,pos,FS,,,,,
player,201710150atl,atl,NealKe01,offense,0,,,,,
player,201710150atl,atl,NealKe01,off_pct,0%,,,,,
player,201710150atl,atl,NealKe01,defense,67,,,,,
player,201710150atl,atl,NealKe01,def_pct,100%,,,,,
player,201710150atl,atl,NealKe01,special_teams,5,,,,,
player,201710150atl,atl,NealKe01,st_pct,22%,,,,,
player,201710150atl,atl,AlleRi00,pos,SS,,,,,
player,201710150atl,atl,AlleRi00,offense,0,,,,,
player,201710150atl,atl,AlleRi00,off_pct,0%,,,,,
player,201710150atl,atl,AlleRi00,defense,67,,,,,
player,201710150atl,atl,AlleRi00,def_pct,100%,,,,,
player,201710150atl,atl,AlleRi00,special_teams,4,,,,,
player,201710150atl,atl,AlleRi00,st_pct,17%,,,,,
player,201710150atl,atl,JoneDe01,pos,LB,,,,,
player,201710150atl,atl,JoneDe01,offense,0,,,,,
player,201710150atl,atl,JoneDe01,off_pct,0%,,,,,
player,201710150atl,atl,JoneDe01,defense,65,,,,,
player,201710150atl,atl,JoneDe01,def_pct,97%,,,,,
player,201710150atl,atl,JoneDe01,special_teams,5,,,,,
player,201710150atl,atl,JoneDe01,st_pct,22%,,,,,
player,201710150atl,atl,TrufDe00,pos,CB,,,,,
player,201710150atl,atl,TrufDe00,offense,0,,,,,
player,201710150atl,atl,TrufDe00,off_pct,0%,,,,,
player,201710150atl,atl,TrufDe00,defense,64,,,,,
player,201710150atl,atl,TrufDe00,def_pct,96%,,,,,
player,201710150atl,atl,TrufDe00,special_teams,5,,,,,
player,201710150atl,atl,TrufDe00,st_pct,22%,,,,,
player,201710150atl,atl,CampDe00,pos,LB,,,,,
player,201710150atl,atl,CampDe00,offense,0,,,,,
player,201710150atl,atl,CampDe00,off_pct,0%,,,,,
player,201710150atl,atl,CampDe00,defense,60,,,,,
player,201710150atl,atl,CampDe00,def_pct,90%,,,,,
player,201710150atl,atl,CampDe00,special_teams,1,,,,,
player,201710150atl,atl,CampDe00,st_pct,4%,,,,,
player,201710150atl,atl,PoexDo00,pos,DT,,,,,
player,201710150atl,atl,PoexDo00,offense,0,,,,,
player,201710150atl,atl,PoexDo00,off_pct,0%,,,,,
player,201710150atl,atl,PoexDo00,defense,52,,,,,
player,201710150atl,atl,PoexDo00,def_pct,78%,,,,,
player,201710150atl,atl,PoexDo00,special_teams,5,,,,,
player,201710150atl,atl,PoexDo00,st_pct,22%,,,,,
player,201710150atl,atl,JarrGr00,pos,DT,,,,,
player,201710150atl,atl,JarrGr00,offense,0,,,,,
player,201710150atl,atl,JarrGr00,off_pct,0%,,,,,
player,201710150atl,atl,JarrGr00,defense,50,,,,,
player,201710150atl,atl,JarrGr00,def_pct,75%,,,,,
player,201710150atl,atl,JarrGr00,special_teams,5,,,,,
player,201710150atl,atl,JarrGr00,st_pct,22%,,,,,
player,201710150atl,atl,PoolBr01,pos,CB,,,,,
player,201710150atl,atl,PoolBr01,offense,0,,,,,
player,201710150atl,atl,PoolBr01,off_pct,0%,,,,,
player,201710150atl,atl,PoolBr01,defense,38,,,,,
player,201710150atl,atl,PoolBr01,def_pct,57%,,,,,
player,201710150atl,atl,PoolBr01,special_teams,2,,,,,
player,201710150atl,atl,PoolBr01,st_pct,9%,,,,,
player,201710150atl,atl,RileDu00,pos,LB,,,,,
player,201710150atl,atl,RileDu00,offense,0,,,,,
player,201710150atl,atl,RileDu00,off_pct,0%,,,,,
player,201710150atl,atl,RileDu00,defense,35,,,,,
player,201710150atl,atl,RileDu00,def_pct,52%,,,,,
player,201710150atl,atl,RileDu00,special_teams,8,,,,,
player,201710150atl,atl,RileDu00,st_pct,35%,,,,,
player,201710150atl,atl,ClayAd00,pos,DE,,,,,
player,201710150atl,atl,ClayAd00,offense,0,,,,,
player,201710150atl,atl,ClayAd00,off_pct,0%,,,,,
player,201710150atl,atl,ClayAd00,defense,34,,,,,
player,201710150atl,atl,ClayAd00,def_pct,51%,,,,,
player,201710150atl,atl,ClayAd00,special_teams,1,,,,,
player,201710150atl,atl,ClayAd00,st_pct,4%,,,,,
player,201710150atl,atl,ReedBr00,pos,DE,,,,,
player,201710150atl,atl,ReedBr00,offense,0,,,,,
player,201710150atl,atl,ReedBr00,off_pct,0%,,,,,
player,201710150atl,atl,ReedBr00,defense,29,,,,,
player,201710150atl,atl,ReedBr00,def_pct,43%,,,,,
player,201710150atl,atl,ReedBr00,special_teams,4,,,,,
player,201710150atl,atl,ReedBr00,st_pct,17%,,,,,
player,201710150atl,atl,ShelDe00,pos,LB,,,,,
player,201710150atl,atl,ShelDe00,offense,0,,,,,
player,201710150atl,atl,ShelDe00,off_pct,0%,,,,,
player,201710150atl,atl,ShelDe00,defense,29,,,,,
player,201710150atl,atl,ShelDe00,def_pct,43%,,,,,
player,201710150atl,atl,ShelDe00,special_teams,4,,,,,
player,201710150atl,atl,ShelDe00,st_pct,17%,,,,,
player,201710150atl,atl,McKiTa00,pos,DE,,,,,
player,201710150atl,atl,McKiTa00,offense,0,,,,,
player,201710150atl,atl,McKiTa00,off_pct,0%,,,,,
player,201710150atl,atl,McKiTa00,defense,27,,,,,
player,201710150atl,atl,McKiTa00,def_pct,40%,,,,,
player,201710150atl,atl,McKiTa00,special_teams,0,,,,,
player,201710150atl,atl,McKiTa00,st_pct,0%,,,,,
player,201710150atl,atl,BeasVi00,pos,LB,,,,,
player,201710150atl,atl,BeasVi00,offense,0,,,,,
player,201710150atl,atl,BeasVi00,off_pct,0%,,,,,
player,201710150atl,atl,BeasVi00,defense,26,,,,,
player,201710150atl,atl,BeasVi00,def_pct,39%,,,,,
player,201710150atl,atl,BeasVi00,special_teams,1,,,,,
player,201710150atl,atl,BeasVi00,st_pct,4%,,,,,
player,201710150atl,atl,VellJo00,pos,NT,,,,,
player,201710150atl,atl,VellJo00,offense,0,,,,,
player,201710150atl,atl,VellJo00,off_pct,0%,,,,,
player,201710150atl,atl,VellJo00,defense,14,,,,,
player,201710150atl,atl,VellJo00,def_pct,21%,,,,,
player,201710150atl,atl,VellJo00,special_teams,5,,,,,
player,201710150atl,atl,VellJo00,st_pct,22%,,,,,
player,201710150atl,atl,TupoTa01,pos,NT,,,,,
player,201710150atl,atl,TupoTa01,offense,0,,,,,
player,201710150atl,atl,TupoTa01,off_pct,0%,,,,,
player,201710150atl,atl,TupoTa01,defense,7,,,,,
player,201710150atl,atl,TupoTa01,def_pct,10%,,,,,
player,201710150atl,atl,TupoTa01,special_teams,0,,,,,
player,201710150atl,atl,TupoTa01,st_pct,0%,,,,,
player,201710150atl,atl,IshmKe00,pos,FS,,,,,
player,201710150atl,atl,IshmKe00,offense,0,,,,,
player,201710150atl,atl,IshmKe00,off_pct,0%,,,,,
player,201710150atl,atl,IshmKe00,defense,3,,,,,
player,201710150atl,atl,IshmKe00,def_pct,4%,,,,,
player,201710150atl,atl,IshmKe00,special_teams,18,,,,,
player,201710150atl,atl,IshmKe00,st_pct,78%,,,,,
player,201710150atl,atl,NeasSh00,pos,SS,,,,,
player,201710150atl,atl,NeasSh00,offense,0,,,,,
player,201710150atl,atl,NeasSh00,off_pct,0%,,,,,
player,201710150atl,atl,NeasSh00,defense,3,,,,,
player,201710150atl,atl,NeasSh00,def_pct,4%,,,,,
player,201710150atl,atl,NeasSh00,special_teams,10,,,,,
player,201710150atl,atl,NeasSh00,st_pct,43%,,,,,
player,201710150atl,atl,GoodC.00,pos,CB,,,,,
player,201710150atl,atl,GoodC.00,offense,0,,,,,
player,201710150atl,atl,GoodC.00,off_pct,0%,,,,,
player,201710150atl,atl,GoodC.00,defense,0,,,,,
player,201710150atl,atl,GoodC.00,def_pct,0%,,,,,
player,201710150atl,atl,GoodC.00,special_teams,18,,,,,
player,201710150atl,atl,GoodC.00,st_pct,78%,,,,,
player,201710150atl,atl,TripJo00,pos,LB,,,,,
player,201710150atl,atl,TripJo00,offense,0,,,,,
player,201710150atl,atl,TripJo00,off_pct,0%,,,,,
player,201710150atl,atl,TripJo00,defense,0,,,,,
player,201710150atl,atl,TripJo00,def_pct,0%,,,,,
player,201710150atl,atl,TripJo00,special_teams,14,,,,,
player,201710150atl,atl,TripJo00,st_pct,61%,,,,,
player,201710150atl,atl,BoshMa00,pos,P,,,,,
player,201710150atl,atl,BoshMa00,offense,0,,,,,
player,201710150atl,atl,BoshMa00,off_pct,0%,,,,,
player,201710150atl,atl,BoshMa00,defense,0,,,,,
player,201710150atl,atl,BoshMa00,def_pct,0%,,,,,
player,201710150atl,atl,BoshMa00,special_teams,12,,,,,
player,201710150atl,atl,BoshMa00,st_pct,52%,,,,,
player,201710150atl,atl,KazeDa00,pos,SS,,,,,
player,201710150atl,atl,KazeDa00,offense,0,,,,,
player,201710150atl,atl,KazeDa00,off_pct,0%,,,,,
player,201710150atl,atl,KazeDa00,defense,0,,,,,
player,201710150atl,atl,KazeDa00,def_pct,0%,,,,,
player,201710150atl,atl,KazeDa00,special_teams,10,,,,,
player,201710150atl,atl,KazeDa00,st_pct,43%,,,,,
player,201710150atl,atl,GarlBe00,pos,G,,,,,
player,201710150atl,atl,GarlBe00,offense,0,,,,,
player,201710150atl,atl,GarlBe00,off_pct,0%,,,,,
player,201710150atl,atl,GarlBe00,defense,0,,,,,
player,201710150atl,atl,GarlBe00,def_pct,0%,,,,,
player,201710150atl,atl,GarlBe00,special_teams,9,,,,,
player,201710150atl,atl,GarlBe00,st_pct,39%,,,,,
player,201710150atl,atl,WardTe00,pos,RB,,,,,
player,201710150atl,atl,WardTe00,offense,0,,,,,
player,201710150atl,atl,WardTe00,off_pct,0%,,,,,
player,201710150atl,atl,WardTe00,defense,0,,,,,
player,201710150atl,atl,WardTe00,def_pct,0%,,,,,
player,201710150atl,atl,WardTe00,special_teams,9,,,,,
player,201710150atl,atl,WardTe00,st_pct,39%,,,,,
player,201710150atl,atl,HarrJo02,pos,LS,,,,,
player,201710150atl,atl,HarrJo02,offense,0,,,,,
player,201710150atl,atl,HarrJo02,off_pct,0%,,,,,
player,201710150atl,atl,HarrJo02,defense,0,,,,,
player,201710150atl,atl,HarrJo02,def_pct,0%,,,,,
player,201710150atl,atl,HarrJo02,special_teams,8,,,,,
player,201710150atl,atl,HarrJo02,st_pct,35%,,,,,
player,201710150atl,atl,bryanmat01,pos,K,,,,,
player,201710150atl,atl,bryanmat01,offense,0,,,,,
player,201710150atl,atl,bryanmat01,off_pct,0%,,,,,
player,201710150atl,atl,bryanmat01,defense,0,,,,,
player,201710150atl,atl,bryanmat01,def_pct,0%,,,,,
player,201710150atl,atl,bryanmat01,special_teams,4,,,,,
player,201710150atl,atl,bryanmat01,st_pct,17%,,,,,
player,201710150atl,atl,SambTy00,pos,T,,,,,
player,201710150atl,atl,SambTy00,offense,0,,,,,
player,201710150atl,atl,SambTy00,off_pct,0%,,,,,
player,201710150atl,atl,SambTy00,defense,0,,,,,
player,201710150atl,atl,SambTy00,def_pct,0%,,,,,
player,201710150atl,atl,SambTy00,special_teams,4,,,,,
player,201710150atl,atl,SambTy00,st_pct,17%,,,,,
player,201710150atl,mia,BushJe20,pos,G,,,,,
player,201710150atl,mia,BushJe20,offense,67,,,,,
player,201710150atl,mia,BushJe20,off_pct,100%,,,,,
player,201710150atl,mia,BushJe20,defense,0,,,,,
player,201710150atl,mia,BushJe20,def_pct,0%,,,,,
player,201710150atl,mia,BushJe20,special_teams,4,,,,,
player,201710150atl,mia,BushJe20,st_pct,17%,,,,,
player,201710150atl,mia,SteeAn00,pos,G,,,,,
player,201710150atl,mia,SteeAn00,offense,67,,,,,
player,201710150atl,mia,SteeAn00,off_pct,100%,,,,,
player,201710150atl,mia,SteeAn00,defense,0,,,,,
player,201710150atl,mia,SteeAn00,def_pct,0%,,,,,
player,201710150atl,mia,SteeAn00,special_teams,4,,,,,
player,201710150atl,mia,SteeAn00,st_pct,17%,,,,,
player,201710150atl,mia,TunsLa00,pos,T,,,,,
player,201710150atl,mia,TunsLa00,offense,67,,,,,
player,201710150atl,mia,TunsLa00,off_pct,100%,,,,,
player,201710150atl,mia,TunsLa00,defense,0,,,,,
player,201710150atl,mia,TunsLa00,def_pct,0%,,,,,
player,201710150atl,mia,TunsLa00,special_teams,4,,,,,
player,201710150atl,mia,TunsLa00,st_pct,17%,,,,,
player,201710150atl,mia,CutlJa00,pos,QB,,,,,
player,201710150atl,mia,CutlJa00,offense,67,,,,,
player,201710150atl,mia,CutlJa00,off_pct,100%,,,,,
player,201710150atl,mia,CutlJa00,defense,0,,,,,
player,201710150atl,mia,CutlJa00,def_pct,0%,,,,,
player,201710150atl,mia,CutlJa00,special_teams,0,,,,,
player,201710150atl,mia,CutlJa00,st_pct,0%,,,,,
player,201710150atl,mia,LandJa00,pos,WR,,,,,
