game,2017,11,20171119,201711190gnb,rav,"Baltimore Ravens",23,gnb,"Green Bay Packers",0
player,201711190gnb,gnb,RyanJa00,tackles_loss,1,,,,,
player,201711190gnb,gnb,RyanJa00,qb_hits,0,,,,,
player,201711190gnb,gnb,RyanJa00,fumbles_rec,0,,,,,
player,201711190gnb,gnb,RyanJa00,fumbles_rec_yds,0,,,,,
player,201711190gnb,gnb,RyanJa00,fumbles_rec_td,0,,,,,
player,201711190gnb,gnb,RyanJa00,fumbles_forced,0,,,,,
player,201711190gnb,gnb,ClarKe01,def_int,0,,,,,
player,201711190gnb,gnb,ClarKe01,def_int_yds,0,,,,,
player,201711190gnb,gnb,ClarKe01,def_int_td,0,,,,,
player,201711190gnb,gnb,ClarKe01,def_int_long,0,,,,,
player,201711190gnb,gnb,ClarKe01,pass_defended,0,,,,,
player,201711190gnb,gnb,ClarKe01,sacks,0.0,,,,,
player,201711190gnb,gnb,ClarKe01,tackles_combined,3,,,,,
player,201711190gnb,gnb,ClarKe01,tackles_solo,2,,,,,
player,201711190gnb,gnb,ClarKe01,tackles_assists,1,,,,,
player,201711190gnb,gnb,ClarKe01,tackles_loss,0,,,,,
player,201711190gnb,gnb,ClarKe01,qb_hits,0,,,,,
player,201711190gnb,gnb,ClarKe01,fumbles_rec,0,,,,,
player,201711190gnb,gnb,ClarKe01,fumbles_rec_yds,0,,,,,
player,201711190gnb,gnb,ClarKe01,fumbles_rec_td,0,,,,,
player,201711190gnb,gnb,ClarKe01,fumbles_forced,0,,,,,
player,201711190gnb,gnb,EvanMa00,def_int,0,,,,,
player,201711190gnb,gnb,EvanMa00,def_int_yds,0,,,,,
player,201711190gnb,gnb,EvanMa00,def_int_td,0,,,,,
player,201711190gnb,gnb,EvanMa00,def_int_long,0,,,,,
player,201711190gnb,gnb,EvanMa00,pass_defended,0,,,,,
player,201711190gnb,gnb,EvanMa00,sacks,0.0,,,,,
player,201711190gnb,gnb,EvanMa00,tackles_combined,3,,,,,
player,201711190gnb,gnb,EvanMa00,tackles_solo,3,,,,,
player,201711190gnb,gnb,EvanMa00,tackles_assists,0,,,,,
player,201711190gnb,gnb,EvanMa00,tackles_loss,0,,,,,
player,201711190gnb,gnb,EvanMa00,qb_hits,0,,,,,
player,201711190gnb,gnb,EvanMa00,fumbles_rec,0,,,,,
player,201711190gnb,gnb,EvanMa00,fumbles_rec_yds,0,,,,,
player,201711190gnb,gnb,EvanMa00,fumbles_rec_td,0,,,,,
player,201711190gnb,gnb,EvanMa00,fumbles_forced,0,,,,,
player,201711190gnb,gnb,HousDa00,def_int,0,,,,,
player,201711190gnb,gnb,HousDa00,def_int_yds,0,,,,,
player,201711190gnb,gnb,HousDa00,def_int_td,0,,,,,
player,201711190gnb,gnb,HousDa00,def_int_long,0,,,,,
player,201711190gnb,gnb,HousDa00,pass_defended,0,,,,,
player,201711190gnb,gnb,HousDa00,sacks,0.0,,,,,
player,201711190gnb,gnb,HousDa00,tackles_combined,3,,,,,
player,201711190gnb,gnb,HousDa00,tackles_solo,2,,,,,
player,201711190gnb,gnb,HousDa00,tackles_assists,1,,,,,
player,201711190gnb,gnb,HousDa00,tackles_loss,0,,,,,
player,201711190gnb,gnb,HousDa00,qb_hits,0,,,,,
player,201711190gnb,gnb,HousDa00,fumbles_rec,0,,,,,
player,201711190gnb,gnb,HousDa00,fumbles_rec_yds,0,,,,,
player,201711190gnb,gnb,HousDa00,fumbles_rec_td,0,,,,,
player,201711190gnb,gnb,HousDa00,fumbles_forced,0,,,,,
player,201711190gnb,gnb,BiegVi00,def_int,0,,,,,
player,201711190gnb,gnb,BiegVi00,def_int_yds,0,,,,,
player,201711190gnb,gnb,BiegVi00,def_int_td,0,,,,,
player,201711190gnb,gnb,BiegVi00,def_int_long,0,,,,,
player,201711190gnb,gnb,BiegVi00,pass_defended,0,,,,,
player,201711190gnb,gnb,BiegVi00,sacks,0.0,,,,,
player,201711190gnb,gnb,BiegVi00,tackles_combined,2,,,,,
player,201711190gnb,gnb,BiegVi00,tackles_solo,2,,,,,
player,201711190gnb,gnb,BiegVi00,tackles_assists,0,,,,,
player,201711190gnb,gnb,BiegVi00,tackles_loss,1,,,,,
player,201711190gnb,gnb,BiegVi00,qb_hits,0,,,,,
player,201711190gnb,gnb,BiegVi00,fumbles_rec,0,,,,,
player,201711190gnb,gnb,BiegVi00,fumbles_rec_yds,0,,,,,
player,201711190gnb,gnb,BiegVi00,fumbles_rec_td,0,,,,,
player,201711190gnb,gnb,BiegVi00,fumbles_forced,0,,,,,
player,201711190gnb,gnb,DaniMi00,def_int,0,,,,,
player,201711190gnb,gnb,DaniMi00,def_int_yds,0,,,,,
player,201711190gnb,gnb,DaniMi00,def_int_td,0,,,,,
player,201711190gnb,gnb,DaniMi00,def_int_long,0,,,,,
player,201711190gnb,gnb,DaniMi00,pass_defended,0,,,,,
player,201711190gnb,gnb,DaniMi00,sacks,0.0,,,,,
player,201711190gnb,gnb,DaniMi00,tackles_combined,2,,,,,
player,201711190gnb,gnb,DaniMi00,tackles_solo,2,,,,,
player,201711190gnb,gnb,DaniMi00,tackles_assists,0,,,,,
player,201711190gnb,gnb,DaniMi00,tackles_loss,1,,,,,
player,201711190gnb,gnb,DaniMi00,qb_hits,0,,,,,
player,201711190gnb,gnb,DaniMi00,fumbles_rec,0,,,,,
player,201711190gnb,gnb,DaniMi00,fumbles_rec_yds,0,,,,,
player,201711190gnb,gnb,DaniMi00,fumbles_rec_td,0,,,,,
player,201711190gnb,gnb,DaniMi00,fumbles_forced,0,,,,,
player,201711190gnb,gnb,DialQu00,def_int,0,,,,,
player,201711190gnb,gnb,DialQu00,def_int_yds,0,,,,,
player,201711190gnb,gnb,DialQu00,def_int_td,0,,,,,
player,201711190gnb,gnb,DialQu00,def_int_long,0,,,,,
player,201711190gnb,gnb,DialQu00,pass_defended,0,,,,,
player,201711190gnb,gnb,DialQu00,sacks,0.0,,,,,
player,201711190gnb,gnb,DialQu00,tackles_combined,2,,,,,
player,201711190gnb,gnb,DialQu00,tackles_solo,2,,,,,
player,201711190gnb,gnb,DialQu00,tackles_assists,0,,,,,
player,201711190gnb,gnb,DialQu00,tackles_loss,0,,,,,
player,201711190gnb,gnb,DialQu00,qb_hits,0,,,,,
player,201711190gnb,gnb,DialQu00,fumbles_rec,0,,,,,
player,201711190gnb,gnb,DialQu00,fumbles_rec_yds,0,,,,,
player,201711190gnb,gnb,DialQu00,fumbles_rec_td,0,,,,,
player,201711190gnb,gnb,DialQu00,fumbles_forced,0,,,,,
player,201711190gnb,gnb,RandDa00,def_int,0,,,,,
player,201711190gnb,gnb,RandDa00,def_int_yds,0,,,,,
player,201711190gnb,gnb,RandDa00,def_int_td,0,,,,,
player,201711190gnb,gnb,RandDa00,def_int_long,0,,,,,
player,201711190gnb,gnb,RandDa00,pass_defended,0,,,,,
player,201711190gnb,gnb,RandDa00,sacks,0.0,,,,,
player,201711190gnb,gnb,RandDa00,tackles_combined,2,,,,,
player,201711190gnb,gnb,RandDa00,tackles_solo,2,,,,,
player,201711190gnb,gnb,RandDa00,tackles_assists,0,,,,,
player,201711190gnb,gnb,RandDa00,tackles_loss,0,,,,,
player,201711190gnb,gnb,RandDa00,qb_hits,0,,,,,
player,201711190gnb,gnb,RandDa00,fumbles_rec,0,,,,,
player,201711190gnb,gnb,RandDa00,fumbles_rec_yds,0,,,,,
player,201711190gnb,gnb,RandDa00,fumbles_rec_td,0,,,,,
player,201711190gnb,gnb,RandDa00,fumbles_forced,0,,,,,
player,201711190gnb,gnb,CrosMa20,def_int,0,,,,,
player,201711190gnb,gnb,CrosMa20,def_int_yds,0,,,,,
player,201711190gnb,gnb,CrosMa20,def_int_td,0,,,,,
player,201711190gnb,gnb,CrosMa20,def_int_long,0,,,,,
player,201711190gnb,gnb,CrosMa20,pass_defended,0,,,,,
player,201711190gnb,gnb,CrosMa20,sacks,0.0,,,,,
player,201711190gnb,gnb,CrosMa20,tackles_combined,1,,,,,
player,201711190gnb,gnb,CrosMa20,tackles_solo,1,,,,,
player,201711190gnb,gnb,CrosMa20,tackles_assists,0,,,,,
player,201711190gnb,gnb,CrosMa20,tackles_loss,0,,,,,
player,201711190gnb,gnb,CrosMa20,qb_hits,0,,,,,
player,201711190gnb,gnb,CrosMa20,fumbles_rec,0,,,,,
player,201711190gnb,gnb,CrosMa20,fumbles_rec_yds,0,,,,,
player,201711190gnb,gnb,CrosMa20,fumbles_rec_td,0,,,,,
player,201711190gnb,gnb,CrosMa20,fumbles_forced,0,,,,,
player,201711190gnb,gnb,WhitJe02,def_int,0,,,,,
player,201711190gnb,gnb,WhitJe02,def_int_yds,0,,,,,
player,201711190gnb,gnb,WhitJe02,def_int_td,0,,,,,
player,201711190gnb,gnb,WhitJe02,def_int_long,0,,,,,
player,201711190gnb,gnb,WhitJe02,pass_defended,0,,,,,
player,201711190gnb,gnb,WhitJe02,sacks,0.0,,,,,
player,201711190gnb,gnb,WhitJe02,tackles_combined,1,,,,,
player,201711190gnb,gnb,WhitJe02,tackles_solo,0,,,,,
player,201711190gnb,gnb,WhitJe02,tackles_assists,1,,,,,
player,201711190gnb,gnb,WhitJe02,tackles_loss,0,,,,,
player,201711190gnb,gnb,WhitJe02,qb_hits,0,,,,,
player,201711190gnb,gnb,WhitJe02,fumbles_rec,0,,,,,
player,201711190gnb,gnb,WhitJe02,fumbles_rec_yds,0,,,,,
player,201711190gnb,gnb,WhitJe02,fumbles_rec_td,0,,,,,
player,201711190gnb,gnb,WhitJe02,fumbles_forced,0,,,,,
player,201711190gnb,gnb,HawkJo00,def_int,0,,,,,
player,201711190gnb,gnb,HawkJo00,def_int_yds,0,,,,,
player,201711190gnb,gnb,HawkJo00,def_int_td,0,,,,,
player,201711190gnb,gnb,HawkJo00,def_int_long,0,,,,,
player,201711190gnb,gnb,HawkJo00,pass_defended,0,,,,,
player,201711190gnb,gnb,HawkJo00,sacks,0.0,,,,,
player,201711190gnb,gnb,HawkJo00,tackles_combined,0,,,,,
player,201711190gnb,gnb,HawkJo00,tackles_solo,0,,,,,
player,201711190gnb,gnb,HawkJo00,tackles_assists,0,,,,,
player,201711190gnb,gnb,HawkJo00,tackles_loss,0,,,,,
player,201711190gnb,gnb,HawkJo00,qb_hits,3,,,,,
player,201711190gnb,gnb,HawkJo00,fumbles_rec,0,,,,,
player,201711190gnb,gnb,HawkJo00,fumbles_rec_yds,0,,,,,
player,201711190gnb,gnb,HawkJo00,fumbles_rec_td,0,,,,,
player,201711190gnb,gnb,HawkJo00,fumbles_forced,0,,,,,
player,201711190gnb,gnb,PerrNi00,def_int,0,,,,,
player,201711190gnb,gnb,PerrNi00,def_int_yds,0,,,,,
player,201711190gnb,gnb,PerrNi00,def_int_td,0,,,,,
player,201711190gnb,gnb,PerrNi00,def_int_long,0,,,,,
player,201711190gnb,gnb,PerrNi00,pass_defended,0,,,,,
player,201711190gnb,gnb,PerrNi00,sacks,0.0,,,,,
player,201711190gnb,gnb,PerrNi00,tackles_combined,0,,,,,
player,201711190gnb,gnb,PerrNi00,tackles_solo,0,,,,,
player,201711190gnb,gnb,PerrNi00,tackles_assists,0,,,,,
player,201711190gnb,gnb,PerrNi00,tackles_loss,0,,,,,
player,201711190gnb,gnb,PerrNi00,qb_hits,3,,,,,
player,201711190gnb,gnb,PerrNi00,fumbles_rec,0,,,,,
player,201711190gnb,gnb,PerrNi00,fumbles_rec_yds,0,,,,,
player,201711190gnb,gnb,PerrNi00,fumbles_rec_td,0,,,,,
player,201711190gnb,gnb,PerrNi00,fumbles_forced,0,,,,,
player,201711190gnb,rav,CampMi02,kick_ret,0,,,,,
player,201711190gnb,rav,CampMi02,kick_ret_yds,0,,,,,
player,201711190gnb,rav,CampMi02,kick_ret_yds_per_ret,,,,,,
player,201711190gnb,rav,CampMi02,kick_ret_td,0,,,,,
player,201711190gnb,rav,CampMi02,kick_ret_long,0,,,,,
player,201711190gnb,rav,CampMi02,punt_ret,1,,,,,
player,201711190gnb,rav,CampMi02,punt_ret_yds,28,,,,,
player,201711190gnb,rav,CampMi02,punt_ret_yds_per_ret,28.0,,,,,
player,201711190gnb,rav,CampMi02,punt_ret_td,0,,,,,
player,201711190gnb,rav,CampMi02,punt_ret_long,28,,,,,
player,201711190gnb,rav,MoorCh00,kick_ret,1,,,,,
player,201711190gnb,rav,MoorCh00,kick_ret_yds,35,,,,,
player,201711190gnb,rav,MoorCh00,kick_ret_yds_per_ret,35.0,,,,,
player,201711190gnb,rav,MoorCh00,kick_ret_td,0,,,,,
player,201711190gnb,rav,MoorCh00,kick_ret_long,35,,,,,
player,201711190gnb,rav,MoorCh00,punt_ret,0,,,,,
player,201711190gnb,rav,MoorCh00,punt_ret_yds,0,,,,,
player,201711190gnb,rav,MoorCh00,punt_ret_yds_per_ret,,,,,,
player,201711190gnb,rav,MoorCh00,punt_ret_td,0,,,,,
player,201711190gnb,rav,MoorCh00,punt_ret_long,0,,,,,
player,201711190gnb,gnb,DaviTr03,kick_ret,2,,,,,
player,201711190gnb,gnb,DaviTr03,kick_ret_yds,48,,,,,
player,201711190gnb,gnb,DaviTr03,kick_ret_yds_per_ret,24.0,,,,,
player,201711190gnb,gnb,DaviTr03,kick_ret_td,0,,,,,
player,201711190gnb,gnb,DaviTr03,kick_ret_long,30,,,,,
player,201711190gnb,gnb,DaviTr03,punt_ret,1,,,,,
player,201711190gnb,gnb,DaviTr03,punt_ret_yds,9,,,,,
player,201711190gnb,gnb,DaviTr03,punt_ret_yds_per_ret,9.0,,,,,
player,201711190gnb,gnb,DaviTr03,punt_ret_td,0,,,,,
player,201711190gnb,gnb,DaviTr03,punt_ret_long,9,,,,,
player,201711190gnb,gnb,AlliGe01,kick_ret,0,,,,,
player,201711190gnb,gnb,AlliGe01,kick_ret_yds,0,,,,,
player,201711190gnb,gnb,AlliGe01,kick_ret_yds_per_ret,,,,,,
player,201711190gnb,gnb,AlliGe01,kick_ret_td,0,,,,,
player,201711190gnb,gnb,AlliGe01,kick_ret_long,0,,,,,
player,201711190gnb,gnb,AlliGe01,punt_ret,1,,,,,
player,201711190gnb,gnb,AlliGe01,punt_ret_yds,0,,,,,
player,201711190gnb,gnb,AlliGe01,punt_ret_yds_per_ret,0.0,,,,,
player,201711190gnb,gnb,AlliGe01,punt_ret_td,0,,,,,
player,201711190gnb,gnb,AlliGe01,punt_ret_long,0,,,,,
player,201711190gnb,rav,TuckJu00,xpm,2,,,,,
player,201711190gnb,rav,TuckJu00,xpa,2,,,,,
player,201711190gnb,rav,TuckJu00,fgm,3,,,,,
player,201711190gnb,rav,TuckJu00,fga,3,,,,,
player,201711190gnb,rav,TuckJu00,punt,0,,,,,
player,201711190gnb,rav,TuckJu00,punt_yds,0,,,,,
player,201711190gnb,rav,TuckJu00,punt_yds_per_punt,,,,,,
player,201711190gnb,rav,TuckJu00,punt_long,0,,,,,
player,201711190gnb,rav,KochSa20,xpm,,,,,,
player,201711190gnb,rav,KochSa20,xpa,,,,,,
player,201711190gnb,rav,KochSa20,fgm,,,,,,
player,201711190gnb,rav,KochSa20,fga,,,,,,
player,201711190gnb,rav,KochSa20,punt,7,,,,,
player,201711190gnb,rav,KochSa20,punt_yds,290,,,,,
player,201711190gnb,rav,KochSa20,punt_yds_per_punt,41.4,,,,,
player,201711190gnb,rav,KochSa20,punt_long,53,,,,,
player,201711190gnb,gnb,VogeJu00,xpm,,,,,,
player,201711190gnb,gnb,VogeJu00,xpa,,,,,,
player,201711190gnb,gnb,VogeJu00,fgm,,,,,,
player,201711190gnb,gnb,VogeJu00,fga,,,,,,
player,201711190gnb,gnb,VogeJu00,punt,5,,,,,
player,201711190gnb,gnb,VogeJu00,punt_yds,202,,,,,
player,201711190gnb,gnb,VogeJu00,punt_yds_per_punt,40.4,,,,,
player,201711190gnb,gnb,VogeJu00,punt_long,47,,,,,
player,201711190gnb,gnb,HundBr00,pos,QB,,,,,
player,201711190gnb,gnb,HundBr00,offense,68,,,,,
player,201711190gnb,gnb,HundBr00,off_pct,100%,,,,,
player,201711190gnb,gnb,HundBr00,defense,0,,,,,
player,201711190gnb,gnb,HundBr00,def_pct,0%,,,,,
player,201711190gnb,gnb,HundBr00,special_teams,0,,,,,
player,201711190gnb,gnb,HundBr00,st_pct,0%,,,,,
player,201711190gnb,gnb,LinsCo00,pos,C,,,,,
player,201711190gnb,gnb,LinsCo00,offense,68,,,,,
player,201711190gnb,gnb,LinsCo00,off_pct,100%,,,,,
player,201711190gnb,gnb,LinsCo00,defense,0,,,,,
player,201711190gnb,gnb,LinsCo00,def_pct,0%,,,,,
player,201711190gnb,gnb,LinsCo00,special_teams,0,,,,,
player,201711190gnb,gnb,LinsCo00,st_pct,0%,,,,,
player,201711190gnb,gnb,BakhDa00,pos,T,,,,,
player,201711190gnb,gnb,BakhDa00,offense,68,,,,,
player,201711190gnb,gnb,BakhDa00,off_pct,100%,,,,,
player,201711190gnb,gnb,BakhDa00,defense,0,,,,,
player,201711190gnb,gnb,BakhDa00,def_pct,0%,,,,,
player,201711190gnb,gnb,BakhDa00,special_teams,0,,,,,
player,201711190gnb,gnb,BakhDa00,st_pct,0%,,,,,
player,201711190gnb,gnb,TaylLa01,pos,G,,,,,
player,201711190gnb,gnb,TaylLa01,offense,68,,,,,
player,201711190gnb,gnb,TaylLa01,off_pct,100%,,,,,
player,201711190gnb,gnb,TaylLa01,defense,0,,,,,
player,201711190gnb,gnb,TaylLa01,def_pct,0%,,,,,
player,201711190gnb,gnb,TaylLa01,special_teams,0,,,,,
player,201711190gnb,gnb,TaylLa01,st_pct,0%,,,,,
player,201711190gnb,gnb,EvanJa21,pos,G,,,,,
player,201711190gnb,gnb,EvanJa21,offense,68,,,,,
player,201711190gnb,gnb,EvanJa21,off_pct,100%,,,,,
player,201711190gnb,gnb,EvanJa21,defense,0,,,,,
player,201711190gnb,gnb,EvanJa21,def_pct,0%,,,,,
player,201711190gnb,gnb,EvanJa21,special_teams,0,,,,,
player,201711190gnb,gnb,EvanJa21,st_pct,0%,,,,,
player,201711190gnb,gnb,AdamDa01,pos,WR,,,,,
player,201711190gnb,gnb,AdamDa01,offense,65,,,,,
player,201711190gnb,gnb,AdamDa01,off_pct,96%,,,,,
player,201711190gnb,gnb,AdamDa01,defense,0,,,,,
player,201711190gnb,gnb,AdamDa01,def_pct,0%,,,,,
player,201711190gnb,gnb,AdamDa01,special_teams,0,,,,,
player,201711190gnb,gnb,AdamDa01,st_pct,0%,,,,,
player,201711190gnb,gnb,NelsJo00,pos,WR,,,,,
player,201711190gnb,gnb,NelsJo00,offense,63,,,,,
player,201711190gnb,gnb,NelsJo00,off_pct,93%,,,,,
player,201711190gnb,gnb,NelsJo00,defense,0,,,,,
player,201711190gnb,gnb,NelsJo00,def_pct,0%,,,,,
player,201711190gnb,gnb,NelsJo00,special_teams,0,,,,,
player,201711190gnb,gnb,NelsJo00,st_pct,0%,,,,,
player,201711190gnb,gnb,WillJa06,pos,RB,,,,,
player,201711190gnb,gnb,WillJa06,offense,60,,,,,
player,201711190gnb,gnb,WillJa06,off_pct,88%,,,,,
player,201711190gnb,gnb,WillJa06,defense,0,,,,,
player,201711190gnb,gnb,WillJa06,def_pct,0%,,,,,
player,201711190gnb,gnb,WillJa06,special_teams,0,,,,,
player,201711190gnb,gnb,WillJa06,st_pct,0%,,,,,
player,201711190gnb,gnb,CobbRa00,pos,WR,,,,,
player,201711190gnb,gnb,CobbRa00,offense,49,,,,,
player,201711190gnb,gnb,CobbRa00,off_pct,72%,,,,,
player,201711190gnb,gnb,CobbRa00,defense,0,,,,,
player,201711190gnb,gnb,CobbRa00,def_pct,0%,,,,,
player,201711190gnb,gnb,CobbRa00,special_teams,0,,,,,
player,201711190gnb,gnb,CobbRa00,st_pct,0%,,,,,
player,201711190gnb,gnb,McCrJu00,pos,G,,,,,
player,201711190gnb,gnb,McCrJu00,offense,46,,,,,
player,201711190gnb,gnb,McCrJu00,off_pct,68%,,,,,
player,201711190gnb,gnb,McCrJu00,defense,0,,,,,
player,201711190gnb,gnb,McCrJu00,def_pct,0%,,,,,
player,201711190gnb,gnb,McCrJu00,special_teams,0,,,,,
player,201711190gnb,gnb,McCrJu00,st_pct,0%,,,,,
player,201711190gnb,gnb,KendLa00,pos,TE,,,,,
player,201711190gnb,gnb,KendLa00,offense,39,,,,,
player,201711190gnb,gnb,KendLa00,off_pct,57%,,,,,
player,201711190gnb,gnb,KendLa00,defense,0,,,,,
player,201711190gnb,gnb,KendLa00,def_pct,0%,,,,,
player,201711190gnb,gnb,KendLa00,special_teams,0,,,,,
player,201711190gnb,gnb,KendLa00,st_pct,0%,,,,,
player,201711190gnb,gnb,RodgRi00,pos,TE,,,,,
player,201711190gnb,gnb,RodgRi00,offense,37,,,,,
player,201711190gnb,gnb,RodgRi00,off_pct,54%,,,,,
player,201711190gnb,gnb,RodgRi00,defense,0,,,,,
player,201711190gnb,gnb,RodgRi00,def_pct,0%,,,,,
player,201711190gnb,gnb,RodgRi00,special_teams,5,,,,,
player,201711190gnb,gnb,RodgRi00,st_pct,22%,,,,,
player,201711190gnb,gnb,SpriJa00,pos,T,,,,,
player,201711190gnb,gnb,SpriJa00,offense,22,,,,,
player,201711190gnb,gnb,SpriJa00,off_pct,32%,,,,,
player,201711190gnb,gnb,SpriJa00,defense,0,,,,,
player,201711190gnb,gnb,SpriJa00,def_pct,0%,,,,,
player,201711190gnb,gnb,SpriJa00,special_teams,0,,,,,
player,201711190gnb,gnb,SpriJa00,st_pct,0%,,,,,
player,201711190gnb,gnb,RipkAa00,pos,FB,,,,,
player,201711190gnb,gnb,RipkAa00,offense,10,,,,,
player,201711190gnb,gnb,RipkAa00,off_pct,15%,,,,,
player,201711190gnb,gnb,RipkAa00,defense,0,,,,,
player,201711190gnb,gnb,RipkAa00,def_pct,0%,,,,,
player,201711190gnb,gnb,RipkAa00,special_teams,11,,,,,
player,201711190gnb,gnb,RipkAa00,st_pct,48%,,,,,
player,201711190gnb,gnb,AlliGe01,pos,WR,,,,,
player,201711190gnb,gnb,AlliGe01,offense,8,,,,,
player,201711190gnb,gnb,AlliGe01,off_pct,12%,,,,,
player,201711190gnb,gnb,AlliGe01,defense,0,,,,,
player,201711190gnb,gnb,AlliGe01,def_pct,0%,,,,,
player,201711190gnb,gnb,AlliGe01,special_teams,13,,,,,
player,201711190gnb,gnb,AlliGe01,st_pct,57%,,,,,
player,201711190gnb,gnb,MaysDe00,pos,RB,,,,,
player,201711190gnb,gnb,MaysDe00,offense,5,,,,,
player,201711190gnb,gnb,MaysDe00,off_pct,7%,,,,,
player,201711190gnb,gnb,MaysDe00,defense,0,,,,,
player,201711190gnb,gnb,MaysDe00,def_pct,0%,,,,,
player,201711190gnb,gnb,MaysDe00,special_teams,8,,,,,
player,201711190gnb,gnb,MaysDe00,st_pct,35%,,,,,
player,201711190gnb,gnb,KerrJo00,pos,FB,,,,,
player,201711190gnb,gnb,KerrJo00,offense,3,,,,,
player,201711190gnb,gnb,KerrJo00,off_pct,4%,,,,,
player,201711190gnb,gnb,KerrJo00,defense,0,,,,,
player,201711190gnb,gnb,KerrJo00,def_pct,0%,,,,,
player,201711190gnb,gnb,KerrJo00,special_teams,0,,,,,
player,201711190gnb,gnb,KerrJo00,st_pct,0%,,,,,
player,201711190gnb,gnb,DaviTr03,pos,WR,,,,,
player,201711190gnb,gnb,DaviTr03,offense,1,,,,,
player,201711190gnb,gnb,DaviTr03,off_pct,1%,,,,,
player,201711190gnb,gnb,DaviTr03,defense,0,,,,,
player,201711190gnb,gnb,DaviTr03,def_pct,0%,,,,,
player,201711190gnb,gnb,DaviTr03,special_teams,17,,,,,
player,201711190gnb,gnb,DaviTr03,st_pct,74%,,,,,
player,201711190gnb,gnb,ClinHa00,pos,FS,,,,,
player,201711190gnb,gnb,ClinHa00,offense,0,,,,,
player,201711190gnb,gnb,ClinHa00,off_pct,0%,,,,,
player,201711190gnb,gnb,ClinHa00,defense,59,,,,,
player,201711190gnb,gnb,ClinHa00,def_pct,100%,,,,,
player,201711190gnb,gnb,ClinHa00,special_teams,5,,,,,
player,201711190gnb,gnb,ClinHa00,st_pct,22%,,,,,
player,201711190gnb,gnb,MartBl01,pos,LB,,,,,
player,201711190gnb,gnb,MartBl01,offense,0,,,,,
player,201711190gnb,gnb,MartBl01,off_pct,0%,,,,,
player,201711190gnb,gnb,MartBl01,defense,59,,,,,
player,201711190gnb,gnb,MartBl01,def_pct,100%,,,,,
player,201711190gnb,gnb,MartBl01,special_teams,5,,,,,
player,201711190gnb,gnb,MartBl01,st_pct,22%,,,,,
player,201711190gnb,gnb,JoneJo06,pos,SS,,,,,
player,201711190gnb,gnb,JoneJo06,offense,0,,,,,
player,201711190gnb,gnb,JoneJo06,off_pct,0%,,,,,
player,201711190gnb,gnb,JoneJo06,defense,59,,,,,
player,201711190gnb,gnb,JoneJo06,def_pct,100%,,,,,
player,201711190gnb,gnb,JoneJo06,special_teams,0,,,,,
player,201711190gnb,gnb,JoneJo06,st_pct,0%,,,,,
player,201711190gnb,gnb,HousDa00,pos,CB,,,,,
player,201711190gnb,gnb,HousDa00,offense,0,,,,,
player,201711190gnb,gnb,HousDa00,off_pct,0%,,,,,
player,201711190gnb,gnb,HousDa00,defense,58,,,,,
player,201711190gnb,gnb,HousDa00,def_pct,98%,,,,,
player,201711190gnb,gnb,HousDa00,special_teams,5,,,,,
player,201711190gnb,gnb,HousDa00,st_pct,22%,,,,,
player,201711190gnb,gnb,DaniMi00,pos,DT,,,,,
player,201711190gnb,gnb,DaniMi00,offense,0,,,,,
player,201711190gnb,gnb,DaniMi00,off_pct,0%,,,,,
player,201711190gnb,gnb,DaniMi00,defense,51,,,,,
player,201711190gnb,gnb,DaniMi00,def_pct,86%,,,,,
player,201711190gnb,gnb,DaniMi00,special_teams,5,,,,,
player,201711190gnb,gnb,DaniMi00,st_pct,22%,,,,,
player,201711190gnb,gnb,RyanJa00,pos,LB,,,,,
player,201711190gnb,gnb,RyanJa00,offense,0,,,,,
player,201711190gnb,gnb,RyanJa00,off_pct,0%,,,,,
player,201711190gnb,gnb,RyanJa00,defense,45,,,,,
player,201711190gnb,gnb,RyanJa00,def_pct,76%,,,,,
player,201711190gnb,gnb,RyanJa00,special_teams,17,,,,,
player,201711190gnb,gnb,RyanJa00,st_pct,74%,,,,,
player,201711190gnb,gnb,RandDa00,pos,CB,,,,,
player,201711190gnb,gnb,RandDa00,offense,0,,,,,
player,201711190gnb,gnb,RandDa00,off_pct,0%,,,,,
player,201711190gnb,gnb,RandDa00,defense,45,,,,,
player,201711190gnb,gnb,RandDa00,def_pct,76%,,,,,
player,201711190gnb,gnb,RandDa00,special_teams,0,,,,,
player,201711190gnb,gnb,RandDa00,st_pct,0%,,,,,
player,201711190gnb,gnb,PerrNi00,pos,LB,,,,,
player,201711190gnb,gnb,PerrNi00,offense,0,,,,,
player,201711190gnb,gnb,PerrNi00,off_pct,0%,,,,,
player,201711190gnb,gnb,PerrNi00,defense,39,,,,,
player,201711190gnb,gnb,PerrNi00,def_pct,66%,,,,,
player,201711190gnb,gnb,PerrNi00,special_teams,4,,,,,
player,201711190gnb,gnb,PerrNi00,st_pct,17%,,,,,
player,201711190gnb,gnb,ClarKe01,pos,NT,,,,,
player,201711190gnb,gnb,ClarKe01,offense,0,,,,,
player,201711190gnb,gnb,ClarKe01,off_pct,0%,,,,,
player,201711190gnb,gnb,ClarKe01,defense,36,,,,,
player,201711190gnb,gnb,ClarKe01,def_pct,61%,,,,,
player,201711190gnb,gnb,ClarKe01,special_teams,3,,,,,
player,201711190gnb,gnb,ClarKe01,st_pct,13%,,,,,
player,201711190gnb,gnb,FackKy00,pos,LB,,,,,
player,201711190gnb,gnb,FackKy00,offense,0,,,,,
