game,2017,16,20171224,201712240crd,nyg,"New York Giants",0,crd,"Arizona Cardinals",23
player,201712240crd,crd,BrowJa03,def_int_yds,0,,,,,
player,201712240crd,crd,BrowJa03,def_int_td,0,,,,,
player,201712240crd,crd,BrowJa03,def_int_long,0,,,,,
player,201712240crd,crd,BrowJa03,pass_defended,0,,,,,
player,201712240crd,crd,BrowJa03,sacks,0.0,,,,,
player,201712240crd,crd,BrowJa03,tackles_combined,1,,,,,
player,201712240crd,crd,BrowJa03,tackles_solo,1,,,,,
player,201712240crd,crd,BrowJa03,tackles_assists,0,,,,,
player,201712240crd,crd,BrowJa03,tackles_loss,0,,,,,
player,201712240crd,crd,BrowJa03,qb_hits,0,,,,,
player,201712240crd,crd,BrowJa03,fumbles_rec,0,,,,,
player,201712240crd,crd,BrowJa03,fumbles_rec_yds,0,,,,,
player,201712240crd,crd,BrowJa03,fumbles_rec_td,0,,,,,
player,201712240crd,crd,BrowJa03,fumbles_forced,0,,,,,
player,201712240crd,crd,GoodC.00,def_int,0,,,,,
player,201712240crd,crd,GoodC.00,def_int_yds,0,,,,,
player,201712240crd,crd,GoodC.00,def_int_td,0,,,,,
player,201712240crd,crd,GoodC.00,def_int_long,0,,,,,
player,201712240crd,crd,GoodC.00,pass_defended,0,,,,,
player,201712240crd,crd,GoodC.00,sacks,0.0,,,,,
player,201712240crd,crd,GoodC.00,tackles_combined,1,,,,,
player,201712240crd,crd,GoodC.00,tackles_solo,1,,,,,
player,201712240crd,crd,GoodC.00,tackles_assists,0,,,,,
player,201712240crd,crd,GoodC.00,tackles_loss,0,,,,,
player,201712240crd,crd,GoodC.00,qb_hits,0,,,,,
player,201712240crd,crd,GoodC.00,fumbles_rec,0,,,,,
player,201712240crd,crd,GoodC.00,fumbles_rec_yds,0,,,,,
player,201712240crd,crd,GoodC.00,fumbles_rec_td,0,,,,,
player,201712240crd,crd,GoodC.00,fumbles_forced,0,,,,,
player,201712240crd,crd,PeteCo00,def_int,0,,,,,
player,201712240crd,crd,PeteCo00,def_int_yds,0,,,,,
player,201712240crd,crd,PeteCo00,def_int_td,0,,,,,
player,201712240crd,crd,PeteCo00,def_int_long,0,,,,,
player,201712240crd,crd,PeteCo00,pass_defended,0,,,,,
player,201712240crd,crd,PeteCo00,sacks,0.0,,,,,
player,201712240crd,crd,PeteCo00,tackles_combined,1,,,,,
player,201712240crd,crd,PeteCo00,tackles_solo,0,,,,,
player,201712240crd,crd,PeteCo00,tackles_assists,1,,,,,
player,201712240crd,crd,PeteCo00,tackles_loss,0,,,,,
player,201712240crd,crd,PeteCo00,qb_hits,0,,,,,
player,201712240crd,crd,PeteCo00,fumbles_rec,0,,,,,
player,201712240crd,crd,PeteCo00,fumbles_rec_yds,0,,,,,
player,201712240crd,crd,PeteCo00,fumbles_rec_td,0,,,,,
player,201712240crd,crd,PeteCo00,fumbles_forced,0,,,,,
player,201712240crd,crd,PetePa00,def_int,0,,,,,
player,201712240crd,crd,PetePa00,def_int_yds,0,,,,,
player,201712240crd,crd,PetePa00,def_int_td,0,,,,,
player,201712240crd,crd,PetePa00,def_int_long,0,,,,,
player,201712240crd,crd,PetePa00,pass_defended,0,,,,,
player,201712240crd,crd,PetePa00,sacks,0.0,,,,,
player,201712240crd,crd,PetePa00,tackles_combined,1,,,,,
player,201712240crd,crd,PetePa00,tackles_solo,1,,,,,
player,201712240crd,crd,PetePa00,tackles_assists,0,,,,,
player,201712240crd,crd,PetePa00,tackles_loss,0,,,,,
player,201712240crd,crd,PetePa00,qb_hits,0,,,,,
player,201712240crd,crd,PetePa00,fumbles_rec,0,,,,,
player,201712240crd,crd,PetePa00,fumbles_rec_yds,0,,,,,
player,201712240crd,crd,PetePa00,fumbles_rec_td,0,,,,,
player,201712240crd,crd,PetePa00,fumbles_forced,0,,,,,
player,201712240crd,crd,ReddHa00,def_int,0,,,,,
player,201712240crd,crd,ReddHa00,def_int_yds,0,,,,,
player,201712240crd,crd,ReddHa00,def_int_td,0,,,,,
player,201712240crd,crd,ReddHa00,def_int_long,0,,,,,
player,201712240crd,crd,ReddHa00,pass_defended,0,,,,,
player,201712240crd,crd,ReddHa00,sacks,0.0,,,,,
player,201712240crd,crd,ReddHa00,tackles_combined,1,,,,,
player,201712240crd,crd,ReddHa00,tackles_solo,1,,,,,
player,201712240crd,crd,ReddHa00,tackles_assists,0,,,,,
player,201712240crd,crd,ReddHa00,tackles_loss,0,,,,,
player,201712240crd,crd,ReddHa00,qb_hits,0,,,,,
player,201712240crd,crd,ReddHa00,fumbles_rec,0,,,,,
player,201712240crd,crd,ReddHa00,fumbles_rec_yds,0,,,,,
player,201712240crd,crd,ReddHa00,fumbles_rec_td,0,,,,,
player,201712240crd,crd,ReddHa00,fumbles_forced,0,,,,,
player,201712240crd,crd,RuckFr99,def_int,0,,,,,
player,201712240crd,crd,RuckFr99,def_int_yds,0,,,,,
player,201712240crd,crd,RuckFr99,def_int_td,0,,,,,
player,201712240crd,crd,RuckFr99,def_int_long,0,,,,,
player,201712240crd,crd,RuckFr99,pass_defended,0,,,,,
player,201712240crd,crd,RuckFr99,sacks,0.0,,,,,
player,201712240crd,crd,RuckFr99,tackles_combined,1,,,,,
player,201712240crd,crd,RuckFr99,tackles_solo,1,,,,,
player,201712240crd,crd,RuckFr99,tackles_assists,0,,,,,
player,201712240crd,crd,RuckFr99,tackles_loss,0,,,,,
player,201712240crd,crd,RuckFr99,qb_hits,0,,,,,
player,201712240crd,crd,RuckFr99,fumbles_rec,0,,,,,
player,201712240crd,crd,RuckFr99,fumbles_rec_yds,0,,,,,
player,201712240crd,crd,RuckFr99,fumbles_rec_td,0,,,,,
player,201712240crd,crd,RuckFr99,fumbles_forced,0,,,,,
player,201712240crd,crd,SealRi00,def_int,0,,,,,
player,201712240crd,crd,SealRi00,def_int_yds,0,,,,,
player,201712240crd,crd,SealRi00,def_int_td,0,,,,,
player,201712240crd,crd,SealRi00,def_int_long,0,,,,,
player,201712240crd,crd,SealRi00,pass_defended,0,,,,,
player,201712240crd,crd,SealRi00,sacks,0.0,,,,,
player,201712240crd,crd,SealRi00,tackles_combined,1,,,,,
player,201712240crd,crd,SealRi00,tackles_solo,1,,,,,
player,201712240crd,crd,SealRi00,tackles_assists,0,,,,,
player,201712240crd,crd,SealRi00,tackles_loss,0,,,,,
player,201712240crd,crd,SealRi00,qb_hits,0,,,,,
player,201712240crd,crd,SealRi00,fumbles_rec,0,,,,,
player,201712240crd,crd,SealRi00,fumbles_rec_yds,0,,,,,
player,201712240crd,crd,SealRi00,fumbles_rec_td,0,,,,,
player,201712240crd,crd,SealRi00,fumbles_forced,0,,,,,
player,201712240crd,crd,NkemRo00,def_int,0,,,,,
player,201712240crd,crd,NkemRo00,def_int_yds,0,,,,,
player,201712240crd,crd,NkemRo00,def_int_td,0,,,,,
player,201712240crd,crd,NkemRo00,def_int_long,0,,,,,
player,201712240crd,crd,NkemRo00,pass_defended,0,,,,,
player,201712240crd,crd,NkemRo00,sacks,0.0,,,,,
player,201712240crd,crd,NkemRo00,tackles_combined,0,,,,,
player,201712240crd,crd,NkemRo00,tackles_solo,0,,,,,
player,201712240crd,crd,NkemRo00,tackles_assists,0,,,,,
player,201712240crd,crd,NkemRo00,tackles_loss,0,,,,,
player,201712240crd,crd,NkemRo00,qb_hits,0,,,,,
player,201712240crd,crd,NkemRo00,fumbles_rec,1,,,,,
player,201712240crd,crd,NkemRo00,fumbles_rec_yds,21,,,,,
player,201712240crd,crd,NkemRo00,fumbles_rec_td,1,,,,,
player,201712240crd,crd,NkemRo00,fumbles_forced,0,,,,,
player,201712240crd,nyg,SharHu01,kick_ret,1,,,,,
player,201712240crd,nyg,SharHu01,kick_ret_yds,19,,,,,
player,201712240crd,nyg,SharHu01,kick_ret_yds_per_ret,19.0,,,,,
player,201712240crd,nyg,SharHu01,kick_ret_td,0,,,,,
player,201712240crd,nyg,SharHu01,kick_ret_long,19,,,,,
player,201712240crd,nyg,SharHu01,punt_ret,3,,,,,
player,201712240crd,nyg,SharHu01,punt_ret_yds,19,,,,,
player,201712240crd,nyg,SharHu01,punt_ret_yds_per_ret,6.3,,,,,
player,201712240crd,nyg,SharHu01,punt_ret_td,0,,,,,
player,201712240crd,nyg,SharHu01,punt_ret_long,13,,,,,
player,201712240crd,nyg,VereSh00,kick_ret,1,,,,,
player,201712240crd,nyg,VereSh00,kick_ret_yds,24,,,,,
player,201712240crd,nyg,VereSh00,kick_ret_yds_per_ret,24.0,,,,,
player,201712240crd,nyg,VereSh00,kick_ret_td,0,,,,,
player,201712240crd,nyg,VereSh00,kick_ret_long,24,,,,,
player,201712240crd,nyg,VereSh00,punt_ret,0,,,,,
player,201712240crd,nyg,VereSh00,punt_ret_yds,0,,,,,
player,201712240crd,nyg,VereSh00,punt_ret_yds_per_ret,,,,,,
player,201712240crd,nyg,VereSh00,punt_ret_td,0,,,,,
player,201712240crd,nyg,VereSh00,punt_ret_long,0,,,,,
player,201712240crd,crd,PetePa00,kick_ret,0,,,,,
player,201712240crd,crd,PetePa00,kick_ret_yds,0,,,,,
player,201712240crd,crd,PetePa00,kick_ret_yds_per_ret,,,,,,
player,201712240crd,crd,PetePa00,kick_ret_td,0,,,,,
player,201712240crd,crd,PetePa00,kick_ret_long,0,,,,,
player,201712240crd,crd,PetePa00,punt_ret,1,,,,,
player,201712240crd,crd,PetePa00,punt_ret_yds,9,,,,,
player,201712240crd,crd,PetePa00,punt_ret_yds_per_ret,9.0,,,,,
player,201712240crd,crd,PetePa00,punt_ret_td,0,,,,,
player,201712240crd,crd,PetePa00,punt_ret_long,9,,,,,
player,201712240crd,nyg,WingBr00,xpm,,,,,,
player,201712240crd,nyg,WingBr00,xpa,,,,,,
player,201712240crd,nyg,WingBr00,fgm,,,,,,
player,201712240crd,nyg,WingBr00,fga,,,,,,
player,201712240crd,nyg,WingBr00,punt,6,,,,,
player,201712240crd,nyg,WingBr00,punt_yds,263,,,,,
player,201712240crd,nyg,WingBr00,punt_yds_per_punt,43.8,,,,,
player,201712240crd,nyg,WingBr00,punt_long,49,,,,,
player,201712240crd,nyg,RosaAl00,xpm,,,,,,
player,201712240crd,nyg,RosaAl00,xpa,,,,,,
player,201712240crd,nyg,RosaAl00,fgm,,,,,,
player,201712240crd,nyg,RosaAl00,fga,1,,,,,
player,201712240crd,nyg,RosaAl00,punt,0,,,,,
player,201712240crd,nyg,RosaAl00,punt_yds,0,,,,,
player,201712240crd,nyg,RosaAl00,punt_yds_per_punt,,,,,,
player,201712240crd,nyg,RosaAl00,punt_long,0,,,,,
player,201712240crd,crd,dawsophi01,xpm,2,,,,,
player,201712240crd,crd,dawsophi01,xpa,3,,,,,
player,201712240crd,crd,dawsophi01,fgm,1,,,,,
player,201712240crd,crd,dawsophi01,fga,1,,,,,
player,201712240crd,crd,dawsophi01,punt,0,,,,,
player,201712240crd,crd,dawsophi01,punt_yds,0,,,,,
player,201712240crd,crd,dawsophi01,punt_yds_per_punt,,,,,,
player,201712240crd,crd,dawsophi01,punt_long,0,,,,,
player,201712240crd,crd,LeexAn20,xpm,,,,,,
player,201712240crd,crd,LeexAn20,xpa,,,,,,
player,201712240crd,crd,LeexAn20,fgm,,,,,,
player,201712240crd,crd,LeexAn20,fga,,,,,,
player,201712240crd,crd,LeexAn20,punt,7,,,,,
player,201712240crd,crd,LeexAn20,punt_yds,329,,,,,
player,201712240crd,crd,LeexAn20,punt_yds_per_punt,47.0,,,,,
player,201712240crd,crd,LeexAn20,punt_long,61,,,,,
player,201712240crd,crd,HoldWi00,pos,G,,,,,
player,201712240crd,crd,HoldWi00,offense,68,,,,,
player,201712240crd,crd,HoldWi00,off_pct,100%,,,,,
player,201712240crd,crd,HoldWi00,defense,0,,,,,
player,201712240crd,crd,HoldWi00,def_pct,0%,,,,,
player,201712240crd,crd,HoldWi00,special_teams,4,,,,,
player,201712240crd,crd,HoldWi00,st_pct,17%,,,,,
player,201712240crd,crd,WetzJo00,pos,T,,,,,
player,201712240crd,crd,WetzJo00,offense,68,,,,,
player,201712240crd,crd,WetzJo00,off_pct,100%,,,,,
player,201712240crd,crd,WetzJo00,defense,0,,,,,
player,201712240crd,crd,WetzJo00,def_pct,0%,,,,,
player,201712240crd,crd,WetzJo00,special_teams,4,,,,,
player,201712240crd,crd,WetzJo00,st_pct,17%,,,,,
player,201712240crd,crd,StanDr00,pos,QB,,,,,
player,201712240crd,crd,StanDr00,offense,68,,,,,
player,201712240crd,crd,StanDr00,off_pct,100%,,,,,
player,201712240crd,crd,StanDr00,defense,0,,,,,
player,201712240crd,crd,StanDr00,def_pct,0%,,,,,
player,201712240crd,crd,StanDr00,special_teams,0,,,,,
player,201712240crd,crd,StanDr00,st_pct,0%,,,,,
player,201712240crd,crd,BoonAl21,pos,G,,,,,
player,201712240crd,crd,BoonAl21,offense,68,,,,,
player,201712240crd,crd,BoonAl21,off_pct,100%,,,,,
player,201712240crd,crd,BoonAl21,defense,0,,,,,
player,201712240crd,crd,BoonAl21,def_pct,0%,,,,,
player,201712240crd,crd,BoonAl21,special_teams,0,,,,,
player,201712240crd,crd,BoonAl21,st_pct,0%,,,,,
player,201712240crd,crd,ShipA.20,pos,C,,,,,
player,201712240crd,crd,ShipA.20,offense,68,,,,,
player,201712240crd,crd,ShipA.20,off_pct,100%,,,,,
player,201712240crd,crd,ShipA.20,defense,0,,,,,
player,201712240crd,crd,ShipA.20,def_pct,0%,,,,,
player,201712240crd,crd,ShipA.20,special_teams,0,,,,,
player,201712240crd,crd,ShipA.20,st_pct,0%,,,,,
player,201712240crd,crd,BoehEv00,pos,G,,,,,
player,201712240crd,crd,BoehEv00,offense,67,,,,,
player,201712240crd,crd,BoehEv00,off_pct,99%,,,,,
player,201712240crd,crd,BoehEv00,defense,0,,,,,
player,201712240crd,crd,BoehEv00,def_pct,0%,,,,,
player,201712240crd,crd,BoehEv00,special_teams,4,,,,,
player,201712240crd,crd,BoehEv00,st_pct,17%,,,,,
player,201712240crd,crd,GresJe00,pos,TE,,,,,
player,201712240crd,crd,GresJe00,offense,67,,,,,
player,201712240crd,crd,GresJe00,off_pct,99%,,,,,
player,201712240crd,crd,GresJe00,defense,0,,,,,
player,201712240crd,crd,GresJe00,def_pct,0%,,,,,
player,201712240crd,crd,GresJe00,special_teams,0,,,,,
player,201712240crd,crd,GresJe00,st_pct,0%,,,,,
player,201712240crd,crd,FitzLa00,pos,WR,,,,,
player,201712240crd,crd,FitzLa00,offense,60,,,,,
player,201712240crd,crd,FitzLa00,off_pct,88%,,,,,
player,201712240crd,crd,FitzLa00,defense,0,,,,,
player,201712240crd,crd,FitzLa00,def_pct,0%,,,,,
player,201712240crd,crd,FitzLa00,special_teams,0,,,,,
player,201712240crd,crd,FitzLa00,st_pct,0%,,,,,
player,201712240crd,crd,BrowJa03,pos,WR,,,,,
player,201712240crd,crd,BrowJa03,offense,52,,,,,
player,201712240crd,crd,BrowJa03,off_pct,76%,,,,,
player,201712240crd,crd,BrowJa03,defense,0,,,,,
player,201712240crd,crd,BrowJa03,def_pct,0%,,,,,
player,201712240crd,crd,BrowJa03,special_teams,8,,,,,
player,201712240crd,crd,BrowJa03,st_pct,33%,,,,,
player,201712240crd,crd,BrowJo02,pos,WR,,,,,
player,201712240crd,crd,BrowJo02,offense,40,,,,,
player,201712240crd,crd,BrowJo02,off_pct,59%,,,,,
player,201712240crd,crd,BrowJo02,defense,0,,,,,
player,201712240crd,crd,BrowJo02,def_pct,0%,,,,,
player,201712240crd,crd,BrowJo02,special_teams,0,,,,,
player,201712240crd,crd,BrowJo02,st_pct,0%,,,,,
player,201712240crd,crd,SealRi00,pos,TE,,,,,
player,201712240crd,crd,SealRi00,offense,37,,,,,
player,201712240crd,crd,SealRi00,off_pct,54%,,,,,
player,201712240crd,crd,SealRi00,defense,0,,,,,
player,201712240crd,crd,SealRi00,def_pct,0%,,,,,
player,201712240crd,crd,SealRi00,special_teams,19,,,,,
player,201712240crd,crd,SealRi00,st_pct,79%,,,,,
player,201712240crd,crd,WillKe05,pos,RB,,,,,
player,201712240crd,crd,WillKe05,offense,33,,,,,
player,201712240crd,crd,WillKe05,off_pct,49%,,,,,
player,201712240crd,crd,WillKe05,defense,0,,,,,
player,201712240crd,crd,WillKe05,def_pct,0%,,,,,
player,201712240crd,crd,WillKe05,special_teams,0,,,,,
player,201712240crd,crd,WillKe05,st_pct,0%,,,,,
player,201712240crd,crd,PennEl00,pos,RB,,,,,
player,201712240crd,crd,PennEl00,offense,17,,,,,
player,201712240crd,crd,PennEl00,off_pct,25%,,,,,
player,201712240crd,crd,PennEl00,defense,0,,,,,
player,201712240crd,crd,PennEl00,def_pct,0%,,,,,
player,201712240crd,crd,PennEl00,special_teams,8,,,,,
player,201712240crd,crd,PennEl00,st_pct,33%,,,,,
player,201712240crd,crd,FostD.01,pos,RB,,,,,
player,201712240crd,crd,FostD.01,offense,15,,,,,
player,201712240crd,crd,FostD.01,off_pct,22%,,,,,
player,201712240crd,crd,FostD.01,defense,0,,,,,
player,201712240crd,crd,FostD.01,def_pct,0%,,,,,
player,201712240crd,crd,FostD.01,special_teams,1,,,,,
player,201712240crd,crd,FostD.01,st_pct,4%,,,,,
player,201712240crd,crd,NelsJJ00,pos,WR,,,,,
player,201712240crd,crd,NelsJJ00,offense,10,,,,,
player,201712240crd,crd,NelsJJ00,off_pct,15%,,,,,
player,201712240crd,crd,NelsJJ00,defense,0,,,,,
player,201712240crd,crd,NelsJJ00,def_pct,0%,,,,,
player,201712240crd,crd,NelsJJ00,special_teams,1,,,,,
player,201712240crd,crd,NelsJJ00,st_pct,4%,,,,,
player,201712240crd,crd,HolmGa00,pos,TE,,,,,
player,201712240crd,crd,HolmGa00,offense,8,,,,,
player,201712240crd,crd,HolmGa00,off_pct,12%,,,,,
player,201712240crd,crd,HolmGa00,defense,0,,,,,
player,201712240crd,crd,HolmGa00,def_pct,0%,,,,,
player,201712240crd,crd,HolmGa00,special_teams,7,,,,,
player,201712240crd,crd,HolmGa00,st_pct,29%,,,,,
player,201712240crd,crd,HillBr01,pos,RB,,,,,
player,201712240crd,crd,HillBr01,offense,1,,,,,
player,201712240crd,crd,HillBr01,off_pct,1%,,,,,
player,201712240crd,crd,HillBr01,defense,0,,,,,
player,201712240crd,crd,HillBr01,def_pct,0%,,,,,
player,201712240crd,crd,HillBr01,special_teams,1,,,,,
player,201712240crd,crd,HillBr01,st_pct,4%,,,,,
player,201712240crd,crd,TuerMa00,pos,C,,,,,
player,201712240crd,crd,TuerMa00,offense,1,,,,,
player,201712240crd,crd,TuerMa00,off_pct,1%,,,,,
player,201712240crd,crd,TuerMa00,defense,0,,,,,
player,201712240crd,crd,TuerMa00,def_pct,0%,,,,,
player,201712240crd,crd,TuerMa00,special_teams,0,,,,,
player,201712240crd,crd,TuerMa00,st_pct,0%,,,,,
player,201712240crd,crd,BakeBu00,pos,FS,,,,,
player,201712240crd,crd,BakeBu00,offense,0,,,,,
player,201712240crd,crd,BakeBu00,off_pct,0%,,,,,
player,201712240crd,crd,BakeBu00,defense,71,,,,,
player,201712240crd,crd,BakeBu00,def_pct,100%,,,,,
player,201712240crd,crd,BakeBu00,special_teams,17,,,,,
player,201712240crd,crd,BakeBu00,st_pct,71%,,,,,
player,201712240crd,crd,MathTy00,pos,FS,,,,,
player,201712240crd,crd,MathTy00,offense,0,,,,,
player,201712240crd,crd,MathTy00,off_pct,0%,,,,,
player,201712240crd,crd,MathTy00,defense,71,,,,,
player,201712240crd,crd,MathTy00,def_pct,100%,,,,,
player,201712240crd,crd,MathTy00,special_teams,5,,,,,
player,201712240crd,crd,MathTy00,st_pct,21%,,,,,
player,201712240crd,crd,JoneCh03,pos,LB,,,,,
player,201712240crd,crd,JoneCh03,offense,0,,,,,
player,201712240crd,crd,JoneCh03,off_pct,0%,,,,,
player,201712240crd,crd,JoneCh03,defense,71,,,,,
player,201712240crd,crd,JoneCh03,def_pct,100%,,,,,
player,201712240crd,crd,JoneCh03,special_teams,1,,,,,
player,201712240crd,crd,JoneCh03,st_pct,4%,,,,,
player,201712240crd,crd,DansKa20,pos,LB,,,,,
player,201712240crd,crd,DansKa20,offense,0,,,,,
player,201712240crd,crd,DansKa20,off_pct,0%,,,,,
player,201712240crd,crd,DansKa20,defense,71,,,,,
player,201712240crd,crd,DansKa20,def_pct,100%,,,,,
player,201712240crd,crd,DansKa20,special_teams,1,,,,,
player,201712240crd,crd,DansKa20,st_pct,4%,,,,,
player,201712240crd,crd,BucaDe00,pos,LB,,,,,
player,201712240crd,crd,BucaDe00,offense,0,,,,,
player,201712240crd,crd,BucaDe00,off_pct,0%,,,,,
player,201712240crd,crd,BucaDe00,defense,71,,,,,
player,201712240crd,crd,BucaDe00,def_pct,100%,,,,,
player,201712240crd,crd,BucaDe00,special_teams,0,,,,,
player,201712240crd,crd,BucaDe00,st_pct,0%,,,,,
player,201712240crd,crd,WillTr99,pos,CB,,,,,
player,201712240crd,crd,WillTr99,offense,0,,,,,
player,201712240crd,crd,WillTr99,off_pct,0%,,,,,
player,201712240crd,crd,WillTr99,defense,69,,,,,
player,201712240crd,crd,WillTr99,def_pct,97%,,,,,
player,201712240crd,crd,WillTr99,special_teams,0,,,,,
player,201712240crd,crd,WillTr99,st_pct,0%,,,,,
player,201712240crd,crd,PetePa00,pos,CB,,,,,
player,201712240crd,crd,PetePa00,offense,0,,,,,
player,201712240crd,crd,PetePa00,off_pct,0%,,,,,
player,201712240crd,crd,PetePa00,defense,56,,,,,
player,201712240crd,crd,PetePa00,def_pct,79%,,,,,
player,201712240crd,crd,PetePa00,special_teams,11,,,,,
player,201712240crd,crd,PetePa00,st_pct,46%,,,,,
player,201712240crd,crd,BethAn20,pos,SS,,,,,
player,201712240crd,crd,BethAn20,offense,0,,,,,
player,201712240crd,crd,BethAn20,off_pct,0%,,,,,
player,201712240crd,crd,BethAn20,defense,49,,,,,
player,201712240crd,crd,BethAn20,def_pct,69%,,,,,
player,201712240crd,crd,BethAn20,special_teams,0,,,,,
player,201712240crd,crd,BethAn20,st_pct,0%,,,,,
player,201712240crd,crd,MartKa00,pos,LB,,,,,
player,201712240crd,crd,MartKa00,offense,0,,,,,
player,201712240crd,crd,MartKa00,off_pct,0%,,,,,
player,201712240crd,crd,MartKa00,defense,44,,,,,
player,201712240crd,crd,MartKa00,def_pct,62%,,,,,
player,201712240crd,crd,MartKa00,special_teams,18,,,,,
player,201712240crd,crd,MartKa00,st_pct,75%,,,,,
player,201712240crd,crd,RuckFr99,pos,DT,,,,,
player,201712240crd,crd,RuckFr99,offense,0,,,,,
player,201712240crd,crd,RuckFr99,off_pct,0%,,,,,
player,201712240crd,crd,RuckFr99,defense,34,,,,,
player,201712240crd,crd,RuckFr99,def_pct,48%,,,,,
player,201712240crd,crd,RuckFr99,special_teams,1,,,,,
player,201712240crd,crd,RuckFr99,st_pct,4%,,,,,
player,201712240crd,crd,NkemRo00,pos,DT,,,,,
player,201712240crd,crd,NkemRo00,offense,0,,,,,
player,201712240crd,crd,NkemRo00,off_pct,0%,,,,,
player,201712240crd,crd,NkemRo00,defense,34,,,,,
player,201712240crd,crd,NkemRo00,def_pct,48%,,,,,
player,201712240crd,crd,NkemRo00,special_teams,0,,,,,
player,201712240crd,crd,NkemRo00,st_pct,0%,,,,,
player,201712240crd,crd,PeteCo00,pos,DT,,,,,
player,201712240crd,crd,PeteCo00,offense,0,,,,,
player,201712240crd,crd,PeteCo00,off_pct,0%,,,,,
player,201712240crd,crd,PeteCo00,defense,32,,,,,
player,201712240crd,crd,PeteCo00,def_pct,45%,,,,,
player,201712240crd,crd,PeteCo00,special_teams,5,,,,,
player,201712240crd,crd,PeteCo00,st_pct,21%,,,,,
player,201712240crd,crd,PierOl00,pos,DT,,,,,
player,201712240crd,crd,PierOl00,offense,0,,,,,
player,201712240crd,crd,PierOl00,off_pct,0%,,,,,
player,201712240crd,crd,PierOl00,defense,29,,,,,
player,201712240crd,crd,PierOl00,def_pct,41%,,,,,
player,201712240crd,crd,PierOl00,special_teams,1,,,,,
player,201712240crd,crd,PierOl00,st_pct,4%,,,,,
player,201712240crd,crd,GuntRo00,pos,DT,,,,,
player,201712240crd,crd,GuntRo00,offense,0,,,,,
player,201712240crd,crd,GuntRo00,off_pct,0%,,,,,
player,201712240crd,crd,GuntRo00,defense,28,,,,,
player,201712240crd,crd,GuntRo00,def_pct,39%,,,,,
player,201712240crd,crd,GuntRo00,special_teams,5,,,,,
player,201712240crd,crd,GuntRo00,st_pct,21%,,,,,
player,201712240crd,crd,MaurJo00,pos,DT,,,,,
player,201712240crd,crd,MaurJo00,offense,0,,,,,
player,201712240crd,crd,MaurJo00,off_pct,0%,,,,,
player,201712240crd,crd,MaurJo00,defense,23,,,,,
player,201712240crd,crd,MaurJo00,def_pct,32%,,,,,
player,201712240crd,crd,MaurJo00,special_teams,1,,,,,
player,201712240crd,crd,MaurJo00,st_pct,4%,,,,,
player,201712240crd,crd,BethJu00,pos,CB,,,,,
player,201712240crd,crd,BethJu00,offense,0,,,,,
player,201712240crd,crd,BethJu00,off_pct,0%,,,,,
player,201712240crd,crd,BethJu00,defense,15,,,,,
player,201712240crd,crd,BethJu00,def_pct,21%,,,,,
player,201712240crd,crd,BethJu00,special_teams,19,,,,,
player,201712240crd,crd,BethJu00,st_pct,79%,,,,,
player,201712240crd,crd,MillHa00,pos,CB,,,,,
player,201712240crd,crd,MillHa00,offense,0,,,,,
player,201712240crd,crd,MillHa00,off_pct,0%,,,,,
player,201712240crd,crd,MillHa00,defense,8,,,,,
player,201712240crd,crd,MillHa00,def_pct,11%,,,,,
player,201712240crd,crd,MillHa00,special_teams,13,,,,,
player,201712240crd,crd,MillHa00,st_pct,54%,,,,,
player,201712240crd,crd,ReddHa00,pos,LB,,,,,
player,201712240crd,crd,ReddHa00,offense,0,,,,,
player,201712240crd,crd,ReddHa00,off_pct,0%,,,,,
player,201712240crd,crd,ReddHa00,defense,6,,,,,
player,201712240crd,crd,ReddHa00,def_pct,8%,,,,,
player,201712240crd,crd,ReddHa00,special_teams,10,,,,,
player,201712240crd,crd,ReddHa00,st_pct,42%,,,,,
player,201712240crd,crd,AlbrBr00,pos,LB,,,,,
player,201712240crd,crd,AlbrBr00,offense,0,,,,,
player,201712240crd,crd,AlbrBr00,off_pct,0%,,,,,
player,201712240crd,crd,AlbrBr00,defense,0,,,,,
player,201712240crd,crd,AlbrBr00,def_pct,0%,,,,,
player,201712240crd,crd,AlbrBr00,special_teams,20,,,,,
player,201712240crd,crd,AlbrBr00,st_pct,83%,,,,,
player,201712240crd,crd,WrigSc00,pos,LB,,,,,
player,201712240crd,crd,WrigSc00,offense,0,,,,,
player,201712240crd,crd,WrigSc00,off_pct,0%,,,,,
player,201712240crd,crd,WrigSc00,defense,0,,,,,
player,201712240crd,crd,WrigSc00,def_pct,0%,,,,,
player,201712240crd,crd,WrigSc00,special_teams,19,,,,,
player,201712240crd,crd,WrigSc00,st_pct,79%,,,,,
player,201712240crd,crd,GoodC.00,pos,CB,,,,,
player,201712240crd,crd,GoodC.00,offense,0,,,,,
player,201712240crd,crd,GoodC.00,off_pct,0%,,,,,
player,201712240crd,crd,GoodC.00,defense,0,,,,,
player,201712240crd,crd,GoodC.00,def_pct,0%,,,,,
player,201712240crd,crd,GoodC.00,special_teams,12,,,,,
player,201712240crd,crd,GoodC.00,st_pct,50%,,,,,
player,201712240crd,crd,BrewAa00,pos,LS,,,,,
player,201712240crd,crd,BrewAa00,offense,0,,,,,
player,201712240crd,crd,BrewAa00,off_pct,0%,,,,,
player,201712240crd,crd,BrewAa00,defense,0,,,,,
player,201712240crd,crd,BrewAa00,def_pct,0%,,,,,
player,201712240crd,crd,BrewAa00,special_teams,11,,,,,
