game,2017,9,20171105,201711050sea,was,"Washington Redskins",17,sea,"Seattle Seahawks",14
player,201711050sea,sea,ThomTe00,off_pct,0%,,,,,
player,201711050sea,sea,ThomTe00,defense,0,,,,,
player,201711050sea,sea,ThomTe00,def_pct,0%,,,,,
player,201711050sea,sea,ThomTe00,special_teams,16,,,,,
player,201711050sea,sea,ThomTe00,st_pct,57%,,,,,
player,201711050sea,sea,AlexD.00,pos,LB,,,,,
player,201711050sea,sea,AlexD.00,offense,0,,,,,
player,201711050sea,sea,AlexD.00,off_pct,0%,,,,,
player,201711050sea,sea,AlexD.00,defense,0,,,,,
player,201711050sea,sea,AlexD.00,def_pct,0%,,,,,
player,201711050sea,sea,AlexD.00,special_teams,12,,,,,
player,201711050sea,sea,AlexD.00,st_pct,43%,,,,,
player,201711050sea,sea,RyanJo21,pos,P,,,,,
player,201711050sea,sea,RyanJo21,offense,0,,,,,
player,201711050sea,sea,RyanJo21,off_pct,0%,,,,,
player,201711050sea,sea,RyanJo21,defense,0,,,,,
player,201711050sea,sea,RyanJo21,def_pct,0%,,,,,
player,201711050sea,sea,RyanJo21,special_teams,9,,,,,
player,201711050sea,sea,RyanJo21,st_pct,32%,,,,,
player,201711050sea,sea,OttxTy00,pos,LS,,,,,
player,201711050sea,sea,OttxTy00,offense,0,,,,,
player,201711050sea,sea,OttxTy00,off_pct,0%,,,,,
player,201711050sea,sea,OttxTy00,defense,0,,,,,
player,201711050sea,sea,OttxTy00,def_pct,0%,,,,,
player,201711050sea,sea,OttxTy00,special_teams,9,,,,,
player,201711050sea,sea,OttxTy00,st_pct,32%,,,,,
player,201711050sea,sea,GlowMa00,pos,G,,,,,
player,201711050sea,sea,GlowMa00,offense,0,,,,,
player,201711050sea,sea,GlowMa00,off_pct,0%,,,,,
player,201711050sea,sea,GlowMa00,defense,0,,,,,
player,201711050sea,sea,GlowMa00,def_pct,0%,,,,,
player,201711050sea,sea,GlowMa00,special_teams,8,,,,,
player,201711050sea,sea,GlowMa00,st_pct,29%,,,,,
player,201711050sea,sea,WalsBl00,pos,K,,,,,
player,201711050sea,sea,WalsBl00,offense,0,,,,,
player,201711050sea,sea,WalsBl00,off_pct,0%,,,,,
player,201711050sea,sea,WalsBl00,defense,0,,,,,
player,201711050sea,sea,WalsBl00,def_pct,0%,,,,,
player,201711050sea,sea,WalsBl00,special_teams,6,,,,,
player,201711050sea,sea,WalsBl00,st_pct,21%,,,,,
player,201711050sea,was,KouaAr00,pos,G,,,,,
player,201711050sea,was,KouaAr00,offense,63,,,,,
player,201711050sea,was,KouaAr00,off_pct,100%,,,,,
player,201711050sea,was,KouaAr00,defense,0,,,,,
player,201711050sea,was,KouaAr00,def_pct,0%,,,,,
player,201711050sea,was,KouaAr00,special_teams,3,,,,,
player,201711050sea,was,KouaAr00,st_pct,11%,,,,,
player,201711050sea,was,MoseMo00,pos,T,,,,,
player,201711050sea,was,MoseMo00,offense,63,,,,,
player,201711050sea,was,MoseMo00,off_pct,100%,,,,,
player,201711050sea,was,MoseMo00,defense,0,,,,,
player,201711050sea,was,MoseMo00,def_pct,0%,,,,,
player,201711050sea,was,MoseMo00,special_teams,3,,,,,
player,201711050sea,was,MoseMo00,st_pct,11%,,,,,
player,201711050sea,was,RoulCh00,pos,C,,,,,
player,201711050sea,was,RoulCh00,offense,63,,,,,
player,201711050sea,was,RoulCh00,off_pct,100%,,,,,
player,201711050sea,was,RoulCh00,defense,0,,,,,
player,201711050sea,was,RoulCh00,def_pct,0%,,,,,
player,201711050sea,was,RoulCh00,special_teams,3,,,,,
player,201711050sea,was,RoulCh00,st_pct,11%,,,,,
player,201711050sea,was,ClemT.00,pos,T,,,,,
player,201711050sea,was,ClemT.00,offense,63,,,,,
player,201711050sea,was,ClemT.00,off_pct,100%,,,,,
player,201711050sea,was,ClemT.00,defense,0,,,,,
player,201711050sea,was,ClemT.00,def_pct,0%,,,,,
player,201711050sea,was,ClemT.00,special_teams,3,,,,,
player,201711050sea,was,ClemT.00,st_pct,11%,,,,,
player,201711050sea,was,CousKi00,pos,QB,,,,,
player,201711050sea,was,CousKi00,offense,63,,,,,
player,201711050sea,was,CousKi00,off_pct,100%,,,,,
player,201711050sea,was,CousKi00,defense,0,,,,,
player,201711050sea,was,CousKi00,def_pct,0%,,,,,
player,201711050sea,was,CousKi00,special_teams,0,,,,,
player,201711050sea,was,CousKi00,st_pct,0%,,,,,
player,201711050sea,was,CataTy00,pos,G,,,,,
player,201711050sea,was,CataTy00,offense,61,,,,,
player,201711050sea,was,CataTy00,off_pct,97%,,,,,
player,201711050sea,was,CataTy00,defense,0,,,,,
player,201711050sea,was,CataTy00,def_pct,0%,,,,,
player,201711050sea,was,CataTy00,special_teams,0,,,,,
player,201711050sea,was,CataTy00,st_pct,0%,,,,,
player,201711050sea,was,GranRy01,pos,WR,,,,,
player,201711050sea,was,GranRy01,offense,59,,,,,
player,201711050sea,was,GranRy01,off_pct,94%,,,,,
player,201711050sea,was,GranRy01,defense,0,,,,,
player,201711050sea,was,GranRy01,def_pct,0%,,,,,
player,201711050sea,was,GranRy01,special_teams,1,,,,,
player,201711050sea,was,GranRy01,st_pct,4%,,,,,
player,201711050sea,was,DoctJo00,pos,WR,,,,,
player,201711050sea,was,DoctJo00,offense,56,,,,,
player,201711050sea,was,DoctJo00,off_pct,89%,,,,,
player,201711050sea,was,DoctJo00,defense,0,,,,,
player,201711050sea,was,DoctJo00,def_pct,0%,,,,,
player,201711050sea,was,DoctJo00,special_teams,0,,,,,
player,201711050sea,was,DoctJo00,st_pct,0%,,,,,
player,201711050sea,was,DaviVe00,pos,TE,,,,,
player,201711050sea,was,DaviVe00,offense,47,,,,,
player,201711050sea,was,DaviVe00,off_pct,75%,,,,,
player,201711050sea,was,DaviVe00,defense,0,,,,,
player,201711050sea,was,DaviVe00,def_pct,0%,,,,,
player,201711050sea,was,DaviVe00,special_teams,0,,,,,
player,201711050sea,was,DaviVe00,st_pct,0%,,,,,
player,201711050sea,was,PryoTe00,pos,WR,,,,,
player,201711050sea,was,PryoTe00,offense,35,,,,,
player,201711050sea,was,PryoTe00,off_pct,56%,,,,,
player,201711050sea,was,PryoTe00,defense,0,,,,,
player,201711050sea,was,PryoTe00,def_pct,0%,,,,,
player,201711050sea,was,PryoTe00,special_teams,0,,,,,
player,201711050sea,was,PryoTe00,st_pct,0%,,,,,
player,201711050sea,was,ThomCh03,pos,RB,,,,,
player,201711050sea,was,ThomCh03,offense,33,,,,,
player,201711050sea,was,ThomCh03,off_pct,52%,,,,,
player,201711050sea,was,ThomCh03,defense,0,,,,,
player,201711050sea,was,ThomCh03,def_pct,0%,,,,,
player,201711050sea,was,ThomCh03,special_teams,0,,,,,
player,201711050sea,was,ThomCh03,st_pct,0%,,,,,
player,201711050sea,was,KellRo00,pos,RB,,,,,
player,201711050sea,was,KellRo00,offense,26,,,,,
player,201711050sea,was,KellRo00,off_pct,41%,,,,,
player,201711050sea,was,KellRo00,defense,0,,,,,
player,201711050sea,was,KellRo00,def_pct,0%,,,,,
player,201711050sea,was,KellRo00,special_teams,9,,,,,
player,201711050sea,was,KellRo00,st_pct,32%,,,,,
player,201711050sea,was,SpriJe00,pos,TE,,,,,
player,201711050sea,was,SpriJe00,offense,24,,,,,
player,201711050sea,was,SpriJe00,off_pct,38%,,,,,
player,201711050sea,was,SpriJe00,defense,0,,,,,
player,201711050sea,was,SpriJe00,def_pct,0%,,,,,
player,201711050sea,was,SpriJe00,special_teams,8,,,,,
player,201711050sea,was,SpriJe00,st_pct,29%,,,,,
player,201711050sea,was,QuicBr00,pos,WR,,,,,
player,201711050sea,was,QuicBr00,offense,23,,,,,
player,201711050sea,was,QuicBr00,off_pct,37%,,,,,
player,201711050sea,was,QuicBr00,defense,0,,,,,
player,201711050sea,was,QuicBr00,def_pct,0%,,,,,
player,201711050sea,was,QuicBr00,special_teams,13,,,,,
player,201711050sea,was,QuicBr00,st_pct,46%,,,,,
player,201711050sea,was,PeriSa00,pos,RB,,,,,
player,201711050sea,was,PeriSa00,offense,6,,,,,
player,201711050sea,was,PeriSa00,off_pct,10%,,,,,
player,201711050sea,was,PeriSa00,defense,0,,,,,
player,201711050sea,was,PeriSa00,def_pct,0%,,,,,
player,201711050sea,was,PeriSa00,special_teams,11,,,,,
player,201711050sea,was,PeriSa00,st_pct,39%,,,,,
player,201711050sea,was,BergTo00,pos,G,,,,,
player,201711050sea,was,BergTo00,offense,5,,,,,
player,201711050sea,was,BergTo00,off_pct,8%,,,,,
player,201711050sea,was,BergTo00,defense,0,,,,,
player,201711050sea,was,BergTo00,def_pct,0%,,,,,
player,201711050sea,was,BergTo00,special_teams,6,,,,,
player,201711050sea,was,BergTo00,st_pct,21%,,,,,
player,201711050sea,was,AndeRy00,pos,LB,,,,,
player,201711050sea,was,AndeRy00,offense,3,,,,,
player,201711050sea,was,AndeRy00,off_pct,5%,,,,,
player,201711050sea,was,AndeRy00,defense,17,,,,,
player,201711050sea,was,AndeRy00,def_pct,20%,,,,,
player,201711050sea,was,AndeRy00,special_teams,19,,,,,
player,201711050sea,was,AndeRy00,st_pct,68%,,,,,
player,201711050sea,was,HallDe99,pos,FS,,,,,
player,201711050sea,was,HallDe99,offense,0,,,,,
player,201711050sea,was,HallDe99,off_pct,0%,,,,,
player,201711050sea,was,HallDe99,defense,83,,,,,
player,201711050sea,was,HallDe99,def_pct,100%,,,,,
player,201711050sea,was,HallDe99,special_teams,6,,,,,
player,201711050sea,was,HallDe99,st_pct,21%,,,,,
player,201711050sea,was,SweaDJ00,pos,FS,,,,,
player,201711050sea,was,SweaDJ00,offense,0,,,,,
player,201711050sea,was,SweaDJ00,off_pct,0%,,,,,
player,201711050sea,was,SweaDJ00,defense,83,,,,,
player,201711050sea,was,SweaDJ00,def_pct,100%,,,,,
player,201711050sea,was,SweaDJ00,special_teams,3,,,,,
player,201711050sea,was,SweaDJ00,st_pct,11%,,,,,
player,201711050sea,was,NormJo01,pos,CB,,,,,
player,201711050sea,was,NormJo01,offense,0,,,,,
player,201711050sea,was,NormJo01,off_pct,0%,,,,,
player,201711050sea,was,NormJo01,defense,83,,,,,
player,201711050sea,was,NormJo01,def_pct,100%,,,,,
player,201711050sea,was,NormJo01,special_teams,3,,,,,
player,201711050sea,was,NormJo01,st_pct,11%,,,,,
player,201711050sea,was,CompWi00,pos,LB,,,,,
player,201711050sea,was,CompWi00,offense,0,,,,,
player,201711050sea,was,CompWi00,off_pct,0%,,,,,
player,201711050sea,was,CompWi00,defense,82,,,,,
player,201711050sea,was,CompWi00,def_pct,99%,,,,,
player,201711050sea,was,CompWi00,special_teams,11,,,,,
player,201711050sea,was,CompWi00,st_pct,39%,,,,,
player,201711050sea,was,BrowZa00,pos,LB,,,,,
player,201711050sea,was,BrowZa00,offense,0,,,,,
player,201711050sea,was,BrowZa00,off_pct,0%,,,,,
player,201711050sea,was,BrowZa00,defense,82,,,,,
player,201711050sea,was,BrowZa00,def_pct,99%,,,,,
player,201711050sea,was,BrowZa00,special_teams,0,,,,,
player,201711050sea,was,BrowZa00,st_pct,0%,,,,,
player,201711050sea,was,FullKe00,pos,CB,,,,,
player,201711050sea,was,FullKe00,offense,0,,,,,
player,201711050sea,was,FullKe00,off_pct,0%,,,,,
player,201711050sea,was,FullKe00,defense,64,,,,,
player,201711050sea,was,FullKe00,def_pct,77%,,,,,
player,201711050sea,was,FullKe00,special_teams,11,,,,,
player,201711050sea,was,FullKe00,st_pct,39%,,,,,
player,201711050sea,was,SmitPr00,pos,LB,,,,,
player,201711050sea,was,SmitPr00,offense,0,,,,,
player,201711050sea,was,SmitPr00,off_pct,0%,,,,,
player,201711050sea,was,SmitPr00,defense,62,,,,,
player,201711050sea,was,SmitPr00,def_pct,75%,,,,,
player,201711050sea,was,SmitPr00,special_teams,3,,,,,
player,201711050sea,was,SmitPr00,st_pct,11%,,,,,
player,201711050sea,was,HoodEv99,pos,NT,,,,,
player,201711050sea,was,HoodEv99,offense,0,,,,,
player,201711050sea,was,HoodEv99,off_pct,0%,,,,,
player,201711050sea,was,HoodEv99,defense,58,,,,,
player,201711050sea,was,HoodEv99,def_pct,70%,,,,,
player,201711050sea,was,HoodEv99,special_teams,7,,,,,
player,201711050sea,was,HoodEv99,st_pct,25%,,,,,
player,201711050sea,was,KerrRy00,pos,LB,,,,,
player,201711050sea,was,KerrRy00,offense,0,,,,,
player,201711050sea,was,KerrRy00,off_pct,0%,,,,,
player,201711050sea,was,KerrRy00,defense,56,,,,,
player,201711050sea,was,KerrRy00,def_pct,67%,,,,,
player,201711050sea,was,KerrRy00,special_teams,3,,,,,
player,201711050sea,was,KerrRy00,st_pct,11%,,,,,
player,201711050sea,was,DunbQu00,pos,CB,,,,,
player,201711050sea,was,DunbQu00,offense,0,,,,,
player,201711050sea,was,DunbQu00,off_pct,0%,,,,,
player,201711050sea,was,DunbQu00,defense,44,,,,,
player,201711050sea,was,DunbQu00,def_pct,53%,,,,,
player,201711050sea,was,DunbQu00,special_teams,12,,,,,
player,201711050sea,was,DunbQu00,st_pct,43%,,,,,
player,201711050sea,was,McClTe00,pos,DE,,,,,
player,201711050sea,was,McClTe00,offense,0,,,,,
player,201711050sea,was,McClTe00,off_pct,0%,,,,,
player,201711050sea,was,McClTe00,defense,40,,,,,
player,201711050sea,was,McClTe00,def_pct,48%,,,,,
player,201711050sea,was,McClTe00,special_teams,3,,,,,
player,201711050sea,was,McClTe00,st_pct,11%,,,,,
player,201711050sea,was,BreeBa00,pos,CB,,,,,
player,201711050sea,was,BreeBa00,offense,0,,,,,
player,201711050sea,was,BreeBa00,off_pct,0%,,,,,
player,201711050sea,was,BreeBa00,defense,39,,,,,
player,201711050sea,was,BreeBa00,def_pct,47%,,,,,
player,201711050sea,was,BreeBa00,special_teams,3,,,,,
player,201711050sea,was,BreeBa00,st_pct,11%,,,,,
player,201711050sea,was,LaniAn00,pos,DE,,,,,
player,201711050sea,was,LaniAn00,offense,0,,,,,
player,201711050sea,was,LaniAn00,off_pct,0%,,,,,
player,201711050sea,was,LaniAn00,defense,32,,,,,
player,201711050sea,was,LaniAn00,def_pct,39%,,,,,
player,201711050sea,was,LaniAn00,special_teams,3,,,,,
player,201711050sea,was,LaniAn00,st_pct,11%,,,,,
player,201711050sea,was,McGeSt01,pos,DE,,,,,
player,201711050sea,was,McGeSt01,offense,0,,,,,
player,201711050sea,was,McGeSt01,off_pct,0%,,,,,
player,201711050sea,was,McGeSt01,defense,31,,,,,
player,201711050sea,was,McGeSt01,def_pct,37%,,,,,
player,201711050sea,was,McGeSt01,special_teams,3,,,,,
player,201711050sea,was,McGeSt01,st_pct,11%,,,,,
player,201711050sea,was,GaleJu00,pos,LB,,,,,
player,201711050sea,was,GaleJu00,offense,0,,,,,
player,201711050sea,was,GaleJu00,off_pct,0%,,,,,
player,201711050sea,was,GaleJu00,defense,31,,,,,
player,201711050sea,was,GaleJu00,def_pct,37%,,,,,
player,201711050sea,was,GaleJu00,special_teams,0,,,,,
player,201711050sea,was,GaleJu00,st_pct,0%,,,,,
player,201711050sea,was,JoneAr22,pos,DT,,,,,
player,201711050sea,was,JoneAr22,offense,0,,,,,
player,201711050sea,was,JoneAr22,off_pct,0%,,,,,
player,201711050sea,was,JoneAr22,defense,23,,,,,
player,201711050sea,was,JoneAr22,def_pct,28%,,,,,
player,201711050sea,was,JoneAr22,special_teams,3,,,,,
player,201711050sea,was,JoneAr22,st_pct,11%,,,,,
player,201711050sea,was,SpaiMa00,pos,LB,,,,,
player,201711050sea,was,SpaiMa00,offense,0,,,,,
player,201711050sea,was,SpaiMa00,off_pct,0%,,,,,
player,201711050sea,was,SpaiMa00,defense,2,,,,,
player,201711050sea,was,SpaiMa00,def_pct,2%,,,,,
player,201711050sea,was,SpaiMa00,special_teams,16,,,,,
player,201711050sea,was,SpaiMa00,st_pct,57%,,,,,
player,201711050sea,was,EverDe01,pos,SS,,,,,
player,201711050sea,was,EverDe01,offense,0,,,,,
player,201711050sea,was,EverDe01,off_pct,0%,,,,,
player,201711050sea,was,EverDe01,defense,1,,,,,
player,201711050sea,was,EverDe01,def_pct,1%,,,,,
player,201711050sea,was,EverDe01,special_teams,25,,,,,
player,201711050sea,was,EverDe01,st_pct,89%,,,,,
player,201711050sea,was,CartCh00,pos,LB,,,,,
player,201711050sea,was,CartCh00,offense,0,,,,,
player,201711050sea,was,CartCh00,off_pct,0%,,,,,
player,201711050sea,was,CartCh00,defense,0,,,,,
player,201711050sea,was,CartCh00,def_pct,0%,,,,,
player,201711050sea,was,CartCh00,special_teams,25,,,,,
player,201711050sea,was,CartCh00,st_pct,89%,,,,,
player,201711050sea,was,HarvJo01,pos,LB,,,,,
player,201711050sea,was,HarvJo01,offense,0,,,,,
player,201711050sea,was,HarvJo01,off_pct,0%,,,,,
player,201711050sea,was,HarvJo01,defense,0,,,,,
player,201711050sea,was,HarvJo01,def_pct,0%,,,,,
player,201711050sea,was,HarvJo01,special_teams,22,,,,,
player,201711050sea,was,HarvJo01,st_pct,79%,,,,,
player,201711050sea,was,MoreFa00,pos,CB,,,,,
player,201711050sea,was,MoreFa00,offense,0,,,,,
player,201711050sea,was,MoreFa00,off_pct,0%,,,,,
player,201711050sea,was,MoreFa00,defense,0,,,,,
player,201711050sea,was,MoreFa00,def_pct,0%,,,,,
player,201711050sea,was,MoreFa00,special_teams,20,,,,,
player,201711050sea,was,MoreFa00,st_pct,71%,,,,,
player,201711050sea,was,HolsJo01,pos,CB,,,,,
player,201711050sea,was,HolsJo01,offense,0,,,,,
player,201711050sea,was,HolsJo01,off_pct,0%,,,,,
player,201711050sea,was,HolsJo01,defense,0,,,,,
player,201711050sea,was,HolsJo01,def_pct,0%,,,,,
player,201711050sea,was,HolsJo01,special_teams,17,,,,,
player,201711050sea,was,HolsJo01,st_pct,61%,,,,,
player,201711050sea,was,WayxTr00,pos,P,,,,,
player,201711050sea,was,WayxTr00,offense,0,,,,,
player,201711050sea,was,WayxTr00,off_pct,0%,,,,,
player,201711050sea,was,WayxTr00,defense,0,,,,,
player,201711050sea,was,WayxTr00,def_pct,0%,,,,,
player,201711050sea,was,WayxTr00,special_teams,12,,,,,
player,201711050sea,was,WayxTr00,st_pct,43%,,,,,
player,201711050sea,was,SundNi00,pos,LS,,,,,
player,201711050sea,was,SundNi00,offense,0,,,,,
player,201711050sea,was,SundNi00,off_pct,0%,,,,,
player,201711050sea,was,SundNi00,defense,0,,,,,
player,201711050sea,was,SundNi00,def_pct,0%,,,,,
player,201711050sea,was,SundNi00,special_teams,11,,,,,
player,201711050sea,was,SundNi00,st_pct,39%,,,,,
player,201711050sea,was,RoseNi00,pos,K,,,,,
player,201711050sea,was,RoseNi00,offense,0,,,,,
player,201711050sea,was,RoseNi00,off_pct,0%,,,,,
player,201711050sea,was,RoseNi00,defense,0,,,,,
player,201711050sea,was,RoseNi00,def_pct,0%,,,,,
player,201711050sea,was,RoseNi00,special_teams,7,,,,,
player,201711050sea,was,RoseNi00,st_pct,25%,,,,,
