game,2017,4,20171002,201710020kan,was,"Washington Redskins",20,kan,"Kansas City Chiefs",29
player,201710020kan,kan,JenkJa01,tackles_loss,0,,,,,
player,201710020kan,kan,JenkJa01,qb_hits,0,,,,,
player,201710020kan,kan,JenkJa01,fumbles_rec,0,,,,,
player,201710020kan,kan,JenkJa01,fumbles_rec_yds,0,,,,,
player,201710020kan,kan,JenkJa01,fumbles_rec_td,0,,,,,
player,201710020kan,kan,JenkJa01,fumbles_forced,0,,,,,
player,201710020kan,kan,RaglRe00,def_int,0,,,,,
player,201710020kan,kan,RaglRe00,def_int_yds,0,,,,,
player,201710020kan,kan,RaglRe00,def_int_td,0,,,,,
player,201710020kan,kan,RaglRe00,def_int_long,0,,,,,
player,201710020kan,kan,RaglRe00,pass_defended,0,,,,,
player,201710020kan,kan,RaglRe00,sacks,0.0,,,,,
player,201710020kan,kan,RaglRe00,tackles_combined,1,,,,,
player,201710020kan,kan,RaglRe00,tackles_solo,0,,,,,
player,201710020kan,kan,RaglRe00,tackles_assists,1,,,,,
player,201710020kan,kan,RaglRe00,tackles_loss,0,,,,,
player,201710020kan,kan,RaglRe00,qb_hits,0,,,,,
player,201710020kan,kan,RaglRe00,fumbles_rec,0,,,,,
player,201710020kan,kan,RaglRe00,fumbles_rec_yds,0,,,,,
player,201710020kan,kan,RaglRe00,fumbles_rec_td,0,,,,,
player,201710020kan,kan,RaglRe00,fumbles_forced,0,,,,,
player,201710020kan,kan,SoreDa01,def_int,0,,,,,
player,201710020kan,kan,SoreDa01,def_int_yds,0,,,,,
player,201710020kan,kan,SoreDa01,def_int_td,0,,,,,
player,201710020kan,kan,SoreDa01,def_int_long,0,,,,,
player,201710020kan,kan,SoreDa01,pass_defended,0,,,,,
player,201710020kan,kan,SoreDa01,sacks,0.0,,,,,
player,201710020kan,kan,SoreDa01,tackles_combined,1,,,,,
player,201710020kan,kan,SoreDa01,tackles_solo,1,,,,,
player,201710020kan,kan,SoreDa01,tackles_assists,0,,,,,
player,201710020kan,kan,SoreDa01,tackles_loss,0,,,,,
player,201710020kan,kan,SoreDa01,qb_hits,0,,,,,
player,201710020kan,kan,SoreDa01,fumbles_rec,0,,,,,
player,201710020kan,kan,SoreDa01,fumbles_rec_yds,0,,,,,
player,201710020kan,kan,SoreDa01,fumbles_rec_td,0,,,,,
player,201710020kan,kan,SoreDa01,fumbles_forced,0,,,,,
player,201710020kan,kan,HillTy00,def_int,0,,,,,
player,201710020kan,kan,HillTy00,def_int_yds,0,,,,,
player,201710020kan,kan,HillTy00,def_int_td,0,,,,,
player,201710020kan,kan,HillTy00,def_int_long,0,,,,,
player,201710020kan,kan,HillTy00,pass_defended,0,,,,,
player,201710020kan,kan,HillTy00,sacks,0.0,,,,,
player,201710020kan,kan,HillTy00,tackles_combined,0,,,,,
player,201710020kan,kan,HillTy00,tackles_solo,0,,,,,
player,201710020kan,kan,HillTy00,tackles_assists,0,,,,,
player,201710020kan,kan,HillTy00,tackles_loss,0,,,,,
player,201710020kan,kan,HillTy00,qb_hits,0,,,,,
player,201710020kan,kan,HillTy00,fumbles_rec,1,,,,,
player,201710020kan,kan,HillTy00,fumbles_rec_yds,0,,,,,
player,201710020kan,kan,HillTy00,fumbles_rec_td,0,,,,,
player,201710020kan,kan,HillTy00,fumbles_forced,0,,,,,
player,201710020kan,kan,HillTy00,kick_ret,0,,,,,
player,201710020kan,kan,HillTy00,kick_ret_yds,0,,,,,
player,201710020kan,kan,HillTy00,kick_ret_yds_per_ret,,,,,,
player,201710020kan,kan,HillTy00,kick_ret_td,0,,,,,
player,201710020kan,kan,HillTy00,kick_ret_long,0,,,,,
player,201710020kan,kan,HillTy00,punt_ret,1,,,,,
player,201710020kan,kan,HillTy00,punt_ret_yds,0,,,,,
player,201710020kan,kan,HillTy00,punt_ret_yds_per_ret,0.0,,,,,
player,201710020kan,kan,HillTy00,punt_ret_td,0,,,,,
player,201710020kan,kan,HillTy00,punt_ret_long,0,,,,,
player,201710020kan,kan,HuntAk01,kick_ret,1,,,,,
player,201710020kan,kan,HuntAk01,kick_ret_yds,25,,,,,
player,201710020kan,kan,HuntAk01,kick_ret_yds_per_ret,25.0,,,,,
player,201710020kan,kan,HuntAk01,kick_ret_td,0,,,,,
player,201710020kan,kan,HuntAk01,kick_ret_long,25,,,,,
player,201710020kan,kan,HuntAk01,punt_ret,0,,,,,
player,201710020kan,kan,HuntAk01,punt_ret_yds,0,,,,,
player,201710020kan,kan,HuntAk01,punt_ret_yds_per_ret,,,,,,
player,201710020kan,kan,HuntAk01,punt_ret_td,0,,,,,
player,201710020kan,kan,HuntAk01,punt_ret_long,0,,,,,
player,201710020kan,kan,ThomDe05,kick_ret,1,,,,,
player,201710020kan,kan,ThomDe05,kick_ret_yds,18,,,,,
player,201710020kan,kan,ThomDe05,kick_ret_yds_per_ret,18.0,,,,,
player,201710020kan,kan,ThomDe05,kick_ret_td,0,,,,,
player,201710020kan,kan,ThomDe05,kick_ret_long,18,,,,,
player,201710020kan,kan,ThomDe05,punt_ret,0,,,,,
player,201710020kan,kan,ThomDe05,punt_ret_yds,0,,,,,
player,201710020kan,kan,ThomDe05,punt_ret_yds_per_ret,,,,,,
player,201710020kan,kan,ThomDe05,punt_ret_td,0,,,,,
player,201710020kan,kan,ThomDe05,punt_ret_long,0,,,,,
player,201710020kan,was,HopkDu00,xpm,2,,,,,
player,201710020kan,was,HopkDu00,xpa,2,,,,,
player,201710020kan,was,HopkDu00,fgm,2,,,,,
player,201710020kan,was,HopkDu00,fga,2,,,,,
player,201710020kan,was,HopkDu00,punt,0,,,,,
player,201710020kan,was,HopkDu00,punt_yds,0,,,,,
player,201710020kan,was,HopkDu00,punt_yds_per_punt,,,,,,
player,201710020kan,was,HopkDu00,punt_long,0,,,,,
player,201710020kan,was,WayxTr00,xpm,,,,,,
player,201710020kan,was,WayxTr00,xpa,,,,,,
player,201710020kan,was,WayxTr00,fgm,,,,,,
player,201710020kan,was,WayxTr00,fga,,,,,,
player,201710020kan,was,WayxTr00,punt,4,,,,,
player,201710020kan,was,WayxTr00,punt_yds,169,,,,,
player,201710020kan,was,WayxTr00,punt_yds_per_punt,42.3,,,,,
player,201710020kan,was,WayxTr00,punt_long,52,,,,,
player,201710020kan,kan,ButkHa00,xpm,2,,,,,
player,201710020kan,kan,ButkHa00,xpa,2,,,,,
player,201710020kan,kan,ButkHa00,fgm,3,,,,,
player,201710020kan,kan,ButkHa00,fga,4,,,,,
player,201710020kan,kan,ButkHa00,punt,0,,,,,
player,201710020kan,kan,ButkHa00,punt_yds,0,,,,,
player,201710020kan,kan,ButkHa00,punt_yds_per_punt,,,,,,
player,201710020kan,kan,ButkHa00,punt_long,0,,,,,
player,201710020kan,kan,ColqDu20,xpm,,,,,,
player,201710020kan,kan,ColqDu20,xpa,,,,,,
player,201710020kan,kan,ColqDu20,fgm,,,,,,
player,201710020kan,kan,ColqDu20,fga,,,,,,
player,201710020kan,kan,ColqDu20,punt,3,,,,,
player,201710020kan,kan,ColqDu20,punt_yds,105,,,,,
player,201710020kan,kan,ColqDu20,punt_yds_per_punt,35.0,,,,,
player,201710020kan,kan,ColqDu20,punt_long,39,,,,,
player,201710020kan,kan,FultZa00,pos,G,,,,,
player,201710020kan,kan,FultZa00,offense,76,,,,,
player,201710020kan,kan,FultZa00,off_pct,100%,,,,,
player,201710020kan,kan,FultZa00,defense,0,,,,,
player,201710020kan,kan,FultZa00,def_pct,0%,,,,,
player,201710020kan,kan,FultZa00,special_teams,6,,,,,
player,201710020kan,kan,FultZa00,st_pct,21%,,,,,
player,201710020kan,kan,WitzBr00,pos,G,,,,,
player,201710020kan,kan,WitzBr00,offense,76,,,,,
player,201710020kan,kan,WitzBr00,off_pct,100%,,,,,
player,201710020kan,kan,WitzBr00,defense,0,,,,,
player,201710020kan,kan,WitzBr00,def_pct,0%,,,,,
player,201710020kan,kan,WitzBr00,special_teams,6,,,,,
player,201710020kan,kan,WitzBr00,st_pct,21%,,,,,
player,201710020kan,kan,SchwMi00,pos,T,,,,,
player,201710020kan,kan,SchwMi00,offense,76,,,,,
player,201710020kan,kan,SchwMi00,off_pct,100%,,,,,
player,201710020kan,kan,SchwMi00,defense,0,,,,,
player,201710020kan,kan,SchwMi00,def_pct,0%,,,,,
player,201710020kan,kan,SchwMi00,special_teams,6,,,,,
player,201710020kan,kan,SchwMi00,st_pct,21%,,,,,
player,201710020kan,kan,FishEr00,pos,T,,,,,
player,201710020kan,kan,FishEr00,offense,76,,,,,
player,201710020kan,kan,FishEr00,off_pct,100%,,,,,
player,201710020kan,kan,FishEr00,defense,0,,,,,
player,201710020kan,kan,FishEr00,def_pct,0%,,,,,
player,201710020kan,kan,FishEr00,special_teams,6,,,,,
player,201710020kan,kan,FishEr00,st_pct,21%,,,,,
player,201710020kan,kan,SmitAl03,pos,QB,,,,,
player,201710020kan,kan,SmitAl03,offense,76,,,,,
player,201710020kan,kan,SmitAl03,off_pct,100%,,,,,
player,201710020kan,kan,SmitAl03,defense,0,,,,,
player,201710020kan,kan,SmitAl03,def_pct,0%,,,,,
player,201710020kan,kan,SmitAl03,special_teams,0,,,,,
player,201710020kan,kan,SmitAl03,st_pct,0%,,,,,
player,201710020kan,kan,DeveJo00,pos,G,,,,,
player,201710020kan,kan,DeveJo00,offense,74,,,,,
player,201710020kan,kan,DeveJo00,off_pct,97%,,,,,
player,201710020kan,kan,DeveJo00,defense,0,,,,,
player,201710020kan,kan,DeveJo00,def_pct,0%,,,,,
player,201710020kan,kan,DeveJo00,special_teams,6,,,,,
player,201710020kan,kan,DeveJo00,st_pct,21%,,,,,
player,201710020kan,kan,KelcTr00,pos,TE,,,,,
player,201710020kan,kan,KelcTr00,offense,71,,,,,
player,201710020kan,kan,KelcTr00,off_pct,93%,,,,,
player,201710020kan,kan,KelcTr00,defense,0,,,,,
player,201710020kan,kan,KelcTr00,def_pct,0%,,,,,
player,201710020kan,kan,KelcTr00,special_teams,0,,,,,
player,201710020kan,kan,KelcTr00,st_pct,0%,,,,,
player,201710020kan,kan,ConlCh00,pos,WR,,,,,
player,201710020kan,kan,ConlCh00,offense,71,,,,,
player,201710020kan,kan,ConlCh00,off_pct,93%,,,,,
player,201710020kan,kan,ConlCh00,defense,0,,,,,
player,201710020kan,kan,ConlCh00,def_pct,0%,,,,,
player,201710020kan,kan,ConlCh00,special_teams,0,,,,,
player,201710020kan,kan,ConlCh00,st_pct,0%,,,,,
player,201710020kan,kan,HillTy00,pos,WR,,,,,
player,201710020kan,kan,HillTy00,offense,58,,,,,
player,201710020kan,kan,HillTy00,off_pct,76%,,,,,
player,201710020kan,kan,HillTy00,defense,0,,,,,
player,201710020kan,kan,HillTy00,def_pct,0%,,,,,
player,201710020kan,kan,HillTy00,special_teams,4,,,,,
player,201710020kan,kan,HillTy00,st_pct,14%,,,,,
player,201710020kan,kan,HuntKa00,pos,RB,,,,,
player,201710020kan,kan,HuntKa00,offense,50,,,,,
player,201710020kan,kan,HuntKa00,off_pct,66%,,,,,
player,201710020kan,kan,HuntKa00,defense,0,,,,,
player,201710020kan,kan,HuntKa00,def_pct,0%,,,,,
player,201710020kan,kan,HuntKa00,special_teams,0,,,,,
player,201710020kan,kan,HuntKa00,st_pct,0%,,,,,
player,201710020kan,kan,WilsAl02,pos,WR,,,,,
player,201710020kan,kan,WilsAl02,offense,43,,,,,
player,201710020kan,kan,WilsAl02,off_pct,57%,,,,,
player,201710020kan,kan,WilsAl02,defense,0,,,,,
player,201710020kan,kan,WilsAl02,def_pct,0%,,,,,
player,201710020kan,kan,WilsAl02,special_teams,12,,,,,
player,201710020kan,kan,WilsAl02,st_pct,43%,,,,,
player,201710020kan,kan,HarrDe03,pos,TE,,,,,
player,201710020kan,kan,HarrDe03,offense,40,,,,,
player,201710020kan,kan,HarrDe03,off_pct,53%,,,,,
player,201710020kan,kan,HarrDe03,defense,0,,,,,
player,201710020kan,kan,HarrDe03,def_pct,0%,,,,,
player,201710020kan,kan,HarrDe03,special_teams,21,,,,,
player,201710020kan,kan,HarrDe03,st_pct,75%,,,,,
player,201710020kan,kan,WestCh01,pos,RB,,,,,
player,201710020kan,kan,WestCh01,offense,20,,,,,
player,201710020kan,kan,WestCh01,off_pct,26%,,,,,
player,201710020kan,kan,WestCh01,defense,0,,,,,
player,201710020kan,kan,WestCh01,def_pct,0%,,,,,
player,201710020kan,kan,WestCh01,special_teams,0,,,,,
player,201710020kan,kan,WestCh01,st_pct,0%,,,,,
player,201710020kan,kan,SherAn00,pos,FB,,,,,
player,201710020kan,kan,SherAn00,offense,12,,,,,
player,201710020kan,kan,SherAn00,off_pct,16%,,,,,
player,201710020kan,kan,SherAn00,defense,0,,,,,
player,201710020kan,kan,SherAn00,def_pct,0%,,,,,
player,201710020kan,kan,SherAn00,special_teams,20,,,,,
player,201710020kan,kan,SherAn00,st_pct,71%,,,,,
player,201710020kan,kan,TravRo00,pos,TE,,,,,
player,201710020kan,kan,TravRo00,offense,4,,,,,
player,201710020kan,kan,TravRo00,off_pct,5%,,,,,
player,201710020kan,kan,TravRo00,defense,0,,,,,
player,201710020kan,kan,TravRo00,def_pct,0%,,,,,
player,201710020kan,kan,TravRo00,special_teams,5,,,,,
player,201710020kan,kan,TravRo00,st_pct,18%,,,,,
player,201710020kan,kan,RobiDe01,pos,WR,,,,,
player,201710020kan,kan,RobiDe01,offense,4,,,,,
player,201710020kan,kan,RobiDe01,off_pct,5%,,,,,
player,201710020kan,kan,RobiDe01,defense,0,,,,,
player,201710020kan,kan,RobiDe01,def_pct,0%,,,,,
player,201710020kan,kan,RobiDe01,special_teams,0,,,,,
player,201710020kan,kan,RobiDe01,st_pct,0%,,,,,
player,201710020kan,kan,ThomDe05,pos,WR,,,,,
player,201710020kan,kan,ThomDe05,offense,3,,,,,
player,201710020kan,kan,ThomDe05,off_pct,4%,,,,,
player,201710020kan,kan,ThomDe05,defense,0,,,,,
player,201710020kan,kan,ThomDe05,def_pct,0%,,,,,
player,201710020kan,kan,ThomDe05,special_teams,18,,,,,
player,201710020kan,kan,ThomDe05,st_pct,64%,,,,,
player,201710020kan,kan,HuntAk01,pos,RB,,,,,
player,201710020kan,kan,HuntAk01,offense,3,,,,,
player,201710020kan,kan,HuntAk01,off_pct,4%,,,,,
player,201710020kan,kan,HuntAk01,defense,0,,,,,
player,201710020kan,kan,HuntAk01,def_pct,0%,,,,,
player,201710020kan,kan,HuntAk01,special_teams,13,,,,,
player,201710020kan,kan,HuntAk01,st_pct,46%,,,,,
player,201710020kan,kan,DuveLa00,pos,G,,,,,
player,201710020kan,kan,DuveLa00,offense,2,,,,,
player,201710020kan,kan,DuveLa00,off_pct,3%,,,,,
player,201710020kan,kan,DuveLa00,defense,0,,,,,
player,201710020kan,kan,DuveLa00,def_pct,0%,,,,,
player,201710020kan,kan,DuveLa00,special_teams,0,,,,,
player,201710020kan,kan,DuveLa00,st_pct,0%,,,,,
player,201710020kan,kan,ErviCa00,pos,T,,,,,
player,201710020kan,kan,ErviCa00,offense,1,,,,,
player,201710020kan,kan,ErviCa00,off_pct,1%,,,,,
player,201710020kan,kan,ErviCa00,defense,0,,,,,
player,201710020kan,kan,ErviCa00,def_pct,0%,,,,,
player,201710020kan,kan,ErviCa00,special_teams,6,,,,,
player,201710020kan,kan,ErviCa00,st_pct,21%,,,,,
player,201710020kan,kan,SoreDa01,pos,SS,,,,,
player,201710020kan,kan,SoreDa01,offense,0,,,,,
player,201710020kan,kan,SoreDa01,off_pct,0%,,,,,
player,201710020kan,kan,SoreDa01,defense,50,,,,,
player,201710020kan,kan,SoreDa01,def_pct,100%,,,,,
player,201710020kan,kan,SoreDa01,special_teams,3,,,,,
player,201710020kan,kan,SoreDa01,st_pct,11%,,,,,
player,201710020kan,kan,JohnDe25,pos,LB,,,,,
player,201710020kan,kan,JohnDe25,offense,0,,,,,
player,201710020kan,kan,JohnDe25,off_pct,0%,,,,,
player,201710020kan,kan,JohnDe25,defense,50,,,,,
player,201710020kan,kan,JohnDe25,def_pct,100%,,,,,
player,201710020kan,kan,JohnDe25,special_teams,0,,,,,
player,201710020kan,kan,JohnDe25,st_pct,0%,,,,,
player,201710020kan,kan,ParkRo01,pos,FS,,,,,
player,201710020kan,kan,ParkRo01,offense,0,,,,,
player,201710020kan,kan,ParkRo01,off_pct,0%,,,,,
player,201710020kan,kan,ParkRo01,defense,50,,,,,
player,201710020kan,kan,ParkRo01,def_pct,100%,,,,,
player,201710020kan,kan,ParkRo01,special_teams,0,,,,,
player,201710020kan,kan,ParkRo01,st_pct,0%,,,,,
player,201710020kan,kan,HousJu00,pos,LB,,,,,
player,201710020kan,kan,HousJu00,offense,0,,,,,
player,201710020kan,kan,HousJu00,off_pct,0%,,,,,
player,201710020kan,kan,HousJu00,defense,50,,,,,
player,201710020kan,kan,HousJu00,def_pct,100%,,,,,
player,201710020kan,kan,HousJu00,special_teams,0,,,,,
player,201710020kan,kan,HousJu00,st_pct,0%,,,,,
player,201710020kan,kan,PeteMa00,pos,CB,,,,,
player,201710020kan,kan,PeteMa00,offense,0,,,,,
player,201710020kan,kan,PeteMa00,off_pct,0%,,,,,
player,201710020kan,kan,PeteMa00,defense,50,,,,,
player,201710020kan,kan,PeteMa00,def_pct,100%,,,,,
player,201710020kan,kan,PeteMa00,special_teams,0,,,,,
player,201710020kan,kan,PeteMa00,st_pct,0%,,,,,
player,201710020kan,kan,MitcTe00,pos,CB,,,,,
player,201710020kan,kan,MitcTe00,offense,0,,,,,
player,201710020kan,kan,MitcTe00,off_pct,0%,,,,,
player,201710020kan,kan,MitcTe00,defense,49,,,,,
player,201710020kan,kan,MitcTe00,def_pct,98%,,,,,
player,201710020kan,kan,MitcTe00,special_teams,0,,,,,
player,201710020kan,kan,MitcTe00,st_pct,0%,,,,,
player,201710020kan,kan,ZombFr00,pos,LB,,,,,
player,201710020kan,kan,ZombFr00,offense,0,,,,,
player,201710020kan,kan,ZombFr00,off_pct,0%,,,,,
player,201710020kan,kan,ZombFr00,defense,47,,,,,
player,201710020kan,kan,ZombFr00,def_pct,94%,,,,,
player,201710020kan,kan,ZombFr00,special_teams,16,,,,,
player,201710020kan,kan,ZombFr00,st_pct,57%,,,,,
player,201710020kan,kan,BailAl00,pos,DE,,,,,
player,201710020kan,kan,BailAl00,offense,0,,,,,
player,201710020kan,kan,BailAl00,off_pct,0%,,,,,
player,201710020kan,kan,BailAl00,defense,37,,,,,
player,201710020kan,kan,BailAl00,def_pct,74%,,,,,
player,201710020kan,kan,BailAl00,special_teams,4,,,,,
player,201710020kan,kan,BailAl00,st_pct,14%,,,,,
player,201710020kan,kan,JoneCh09,pos,DE,,,,,
player,201710020kan,kan,JoneCh09,offense,0,,,,,
player,201710020kan,kan,JoneCh09,off_pct,0%,,,,,
player,201710020kan,kan,JoneCh09,defense,36,,,,,
player,201710020kan,kan,JoneCh09,def_pct,72%,,,,,
player,201710020kan,kan,JoneCh09,special_teams,0,,,,,
player,201710020kan,kan,JoneCh09,st_pct,0%,,,,,
player,201710020kan,kan,LogaBe00,pos,NT,,,,,
player,201710020kan,kan,LogaBe00,offense,0,,,,,
player,201710020kan,kan,LogaBe00,off_pct,0%,,,,,
player,201710020kan,kan,LogaBe00,defense,32,,,,,
player,201710020kan,kan,LogaBe00,def_pct,64%,,,,,
player,201710020kan,kan,LogaBe00,special_teams,3,,,,,
player,201710020kan,kan,LogaBe00,st_pct,11%,,,,,
player,201710020kan,kan,GainPh00,pos,CB,,,,,
player,201710020kan,kan,GainPh00,offense,0,,,,,
player,201710020kan,kan,GainPh00,off_pct,0%,,,,,
player,201710020kan,kan,GainPh00,defense,29,,,,,
player,201710020kan,kan,GainPh00,def_pct,58%,,,,,
player,201710020kan,kan,GainPh00,special_teams,8,,,,,
player,201710020kan,kan,GainPh00,st_pct,29%,,,,,
player,201710020kan,kan,MurrEr00,pos,FS,,,,,
player,201710020kan,kan,MurrEr00,offense,0,,,,,
player,201710020kan,kan,MurrEr00,off_pct,0%,,,,,
player,201710020kan,kan,MurrEr00,defense,28,,,,,
player,201710020kan,kan,MurrEr00,def_pct,56%,,,,,
player,201710020kan,kan,MurrEr00,special_teams,18,,,,,
player,201710020kan,kan,MurrEr00,st_pct,64%,,,,,
player,201710020kan,kan,RaglRe00,pos,LB,,,,,
player,201710020kan,kan,RaglRe00,offense,0,,,,,
player,201710020kan,kan,RaglRe00,off_pct,0%,,,,,
player,201710020kan,kan,RaglRe00,defense,21,,,,,
player,201710020kan,kan,RaglRe00,def_pct,42%,,,,,
player,201710020kan,kan,RaglRe00,special_teams,0,,,,,
player,201710020kan,kan,RaglRe00,st_pct,0%,,,,,
player,201710020kan,kan,JenkJa01,pos,DE,,,,,
player,201710020kan,kan,JenkJa01,offense,0,,,,,
player,201710020kan,kan,JenkJa01,off_pct,0%,,,,,
player,201710020kan,kan,JenkJa01,defense,9,,,,,
player,201710020kan,kan,JenkJa01,def_pct,18%,,,,,
player,201710020kan,kan,JenkJa01,special_teams,0,,,,,
player,201710020kan,kan,JenkJa01,st_pct,0%,,,,,
player,201710020kan,kan,MillRo99,pos,NT,,,,,
player,201710020kan,kan,MillRo99,offense,0,,,,,
player,201710020kan,kan,MillRo99,off_pct,0%,,,,,
player,201710020kan,kan,MillRo99,defense,5,,,,,
player,201710020kan,kan,MillRo99,def_pct,10%,,,,,
player,201710020kan,kan,MillRo99,special_teams,1,,,,,
player,201710020kan,kan,MillRo99,st_pct,4%,,,,,
player,201710020kan,kan,NuneRa00,pos,DE,,,,,
player,201710020kan,kan,NuneRa00,offense,0,,,,,
player,201710020kan,kan,NuneRa00,off_pct,0%,,,,,
player,201710020kan,kan,NuneRa00,defense,4,,,,,
player,201710020kan,kan,NuneRa00,def_pct,8%,,,,,
player,201710020kan,kan,NuneRa00,special_teams,4,,,,,
player,201710020kan,kan,NuneRa00,st_pct,14%,,,,,
player,201710020kan,kan,SmitTe04,pos,LB,,,,,
player,201710020kan,kan,SmitTe04,offense,0,,,,,
player,201710020kan,kan,SmitTe04,off_pct,0%,,,,,
player,201710020kan,kan,SmitTe04,defense,3,,,,,
player,201710020kan,kan,SmitTe04,def_pct,6%,,,,,
player,201710020kan,kan,SmitTe04,special_teams,18,,,,,
player,201710020kan,kan,SmitTe04,st_pct,64%,,,,,
player,201710020kan,kan,TerrSt00,pos,FS,,,,,
player,201710020kan,kan,TerrSt00,offense,0,,,,,
player,201710020kan,kan,TerrSt00,off_pct,0%,,,,,
player,201710020kan,kan,TerrSt00,defense,0,,,,,
player,201710020kan,kan,TerrSt00,def_pct,0%,,,,,
player,201710020kan,kan,TerrSt00,special_teams,22,,,,,
player,201710020kan,kan,TerrSt00,st_pct,79%,,,,,
player,201710020kan,kan,EligUk00,pos,LB,,,,,
player,201710020kan,kan,EligUk00,offense,0,,,,,
player,201710020kan,kan,EligUk00,off_pct,0%,,,,,
player,201710020kan,kan,EligUk00,defense,0,,,,,
player,201710020kan,kan,EligUk00,def_pct,0%,,,,,
player,201710020kan,kan,EligUk00,special_teams,22,,,,,
player,201710020kan,kan,EligUk00,st_pct,79%,,,,,
player,201710020kan,kan,AckeKe00,pos,CB,,,,,
player,201710020kan,kan,AckeKe00,offense,0,,,,,
player,201710020kan,kan,AckeKe00,off_pct,0%,,,,,
player,201710020kan,kan,AckeKe00,defense,0,,,,,
player,201710020kan,kan,AckeKe00,def_pct,0%,,,,,
player,201710020kan,kan,AckeKe00,special_teams,15,,,,,
player,201710020kan,kan,AckeKe00,st_pct,54%,,,,,
player,201710020kan,kan,ButkHa00,pos,K,,,,,
player,201710020kan,kan,ButkHa00,offense,0,,,,,
player,201710020kan,kan,ButkHa00,off_pct,0%,,,,,
player,201710020kan,kan,ButkHa00,defense,0,,,,,
player,201710020kan,kan,ButkHa00,def_pct,0%,,,,,
player,201710020kan,kan,ButkHa00,special_teams,12,,,,,
player,201710020kan,kan,ButkHa00,st_pct,43%,,,,,
player,201710020kan,kan,KpasTa00,pos,LB,,,,,
player,201710020kan,kan,KpasTa00,offense,0,,,,,
player,201710020kan,kan,KpasTa00,off_pct,0%,,,,,
player,201710020kan,kan,KpasTa00,defense,0,,,,,
player,201710020kan,kan,KpasTa00,def_pct,0%,,,,,
player,201710020kan,kan,KpasTa00,special_teams,11,,,,,
player,201710020kan,kan,KpasTa00,st_pct,39%,,,,,
player,201710020kan,kan,ColqDu20,pos,P,,,,,
player,201710020kan,kan,ColqDu20,offense,0,,,,,
player,201710020kan,kan,ColqDu20,off_pct,0%,,,,,
player,201710020kan,kan,ColqDu20,defense,0,,,,,
player,201710020kan,kan,ColqDu20,def_pct,0%,,,,,
player,201710020kan,kan,ColqDu20,special_teams,9,,,,,
player,201710020kan,kan,ColqDu20,st_pct,32%,,,,,
player,201710020kan,kan,WincJa00,pos,LS,,,,,
player,201710020kan,kan,WincJa00,offense,0,,,,,
player,201710020kan,kan,WincJa00,off_pct,0%,,,,,
player,201710020kan,kan,WincJa00,defense,0,,,,,
player,201710020kan,kan,WincJa00,def_pct,0%,,,,,
player,201710020kan,kan,WincJa00,special_teams,9,,,,,
player,201710020kan,kan,WincJa00,st_pct,32%,,,,,
player,201710020kan,kan,WilsRa00,pos,LB,,,,,
player,201710020kan,kan,WilsRa00,offense,0,,,,,
player,201710020kan,kan,WilsRa00,off_pct,0%,,,,,
player,201710020kan,kan,WilsRa00,defense,0,,,,,
player,201710020kan,kan,WilsRa00,def_pct,0%,,,,,
player,201710020kan,kan,WilsRa00,special_teams,4,,,,,
player,201710020kan,kan,WilsRa00,st_pct,14%,,,,,
player,201710020kan,was,LauvSh20,pos,G,,,,,
player,201710020kan,was,LauvSh20,offense,50,,,,,
player,201710020kan,was,LauvSh20,off_pct,100%,,,,,
player,201710020kan,was,LauvSh20,defense,0,,,,,
player,201710020kan,was,LauvSh20,def_pct,0%,,,,,
player,201710020kan,was,LauvSh20,special_teams,4,,,,,
player,201710020kan,was,LauvSh20,st_pct,14%,,,,,
player,201710020kan,was,LongSp00,pos,C,,,,,
player,201710020kan,was,LongSp00,offense,50,,,,,
player,201710020kan,was,LongSp00,off_pct,100%,,,,,
player,201710020kan,was,LongSp00,defense,0,,,,,
player,201710020kan,was,LongSp00,def_pct,0%,,,,,
player,201710020kan,was,LongSp00,special_teams,4,,,,,
player,201710020kan,was,LongSp00,st_pct,14%,,,,,
player,201710020kan,was,MoseMo00,pos,T,,,,,
player,201710020kan,was,MoseMo00,offense,50,,,,,
player,201710020kan,was,MoseMo00,off_pct,100%,,,,,
player,201710020kan,was,MoseMo00,defense,0,,,,,
player,201710020kan,was,MoseMo00,def_pct,0%,,,,,
player,201710020kan,was,MoseMo00,special_teams,4,,,,,
player,201710020kan,was,MoseMo00,st_pct,14%,,,,,
player,201710020kan,was,ScheBr00,pos,G,,,,,
player,201710020kan,was,ScheBr00,offense,50,,,,,
player,201710020kan,was,ScheBr00,off_pct,100%,,,,,
player,201710020kan,was,ScheBr00,defense,0,,,,,
player,201710020kan,was,ScheBr00,def_pct,0%,,,,,
player,201710020kan,was,ScheBr00,special_teams,4,,,,,
player,201710020kan,was,ScheBr00,st_pct,14%,,,,,
player,201710020kan,was,CousKi00,pos,QB,,,,,
player,201710020kan,was,CousKi00,offense,50,,,,,
player,201710020kan,was,CousKi00,off_pct,100%,,,,,
player,201710020kan,was,CousKi00,defense,0,,,,,
player,201710020kan,was,CousKi00,def_pct,0%,,,,,
player,201710020kan,was,CousKi00,special_teams,0,,,,,
player,201710020kan,was,CousKi00,st_pct,0%,,,,,
player,201710020kan,was,WillTr21,pos,T,,,,,
player,201710020kan,was,WillTr21,offense,46,,,,,
player,201710020kan,was,WillTr21,off_pct,92%,,,,,
player,201710020kan,was,WillTr21,defense,0,,,,,
