game,2017,14,20171210,201712100tam,det,"Detroit Lions",24,tam,"Tampa Bay Buccaneers",21
player,201712100tam,tam,WestLe00,pass_td,0,,,,,
player,201712100tam,tam,WestLe00,pass_int,0,,,,,
player,201712100tam,tam,WestLe00,pass_sacked,0,,,,,
player,201712100tam,tam,WestLe00,pass_sacked_yds,0,,,,,
player,201712100tam,tam,WestLe00,pass_long,0,,,,,
player,201712100tam,tam,WestLe00,pass_rating,,,,,,
player,201712100tam,tam,WestLe00,rush_att,0,,,,,
player,201712100tam,tam,WestLe00,rush_yds,0,,,,,
player,201712100tam,tam,WestLe00,rush_td,0,,,,,
player,201712100tam,tam,WestLe00,rush_long,0,,,,,
player,201712100tam,tam,WestLe00,targets,1,,,,,
player,201712100tam,tam,WestLe00,rec,1,,,,,
player,201712100tam,tam,WestLe00,rec_yds,2,,,,,
player,201712100tam,tam,WestLe00,rec_td,1,,,,,
player,201712100tam,tam,WestLe00,rec_long,2,,,,,
player,201712100tam,tam,WestLe00,fumbles,0,,,,,
player,201712100tam,tam,WestLe00,fumbles_lost,0,,,,,
player,201712100tam,det,DiggQu00,def_int,1,,,,,
player,201712100tam,det,DiggQu00,def_int_yds,12,,,,,
player,201712100tam,det,DiggQu00,def_int_td,0,,,,,
player,201712100tam,det,DiggQu00,def_int_long,12,,,,,
player,201712100tam,det,DiggQu00,pass_defended,1,,,,,
player,201712100tam,det,DiggQu00,sacks,0.0,,,,,
player,201712100tam,det,DiggQu00,tackles_combined,7,,,,,
player,201712100tam,det,DiggQu00,tackles_solo,6,,,,,
player,201712100tam,det,DiggQu00,tackles_assists,1,,,,,
player,201712100tam,det,DiggQu00,tackles_loss,0,,,,,
player,201712100tam,det,DiggQu00,qb_hits,0,,,,,
player,201712100tam,det,DiggQu00,fumbles_rec,0,,,,,
player,201712100tam,det,DiggQu00,fumbles_rec_yds,0,,,,,
player,201712100tam,det,DiggQu00,fumbles_rec_td,0,,,,,
player,201712100tam,det,DiggQu00,fumbles_forced,1,,,,,
player,201712100tam,det,SlayDa00,def_int,1,,,,,
player,201712100tam,det,SlayDa00,def_int_yds,2,,,,,
player,201712100tam,det,SlayDa00,def_int_td,0,,,,,
player,201712100tam,det,SlayDa00,def_int_long,2,,,,,
player,201712100tam,det,SlayDa00,pass_defended,2,,,,,
player,201712100tam,det,SlayDa00,sacks,0.0,,,,,
player,201712100tam,det,SlayDa00,tackles_combined,6,,,,,
player,201712100tam,det,SlayDa00,tackles_solo,5,,,,,
player,201712100tam,det,SlayDa00,tackles_assists,1,,,,,
player,201712100tam,det,SlayDa00,tackles_loss,0,,,,,
player,201712100tam,det,SlayDa00,qb_hits,0,,,,,
player,201712100tam,det,SlayDa00,fumbles_rec,1,,,,,
player,201712100tam,det,SlayDa00,fumbles_rec_yds,0,,,,,
player,201712100tam,det,SlayDa00,fumbles_rec_td,0,,,,,
player,201712100tam,det,SlayDa00,fumbles_forced,0,,,,,
player,201712100tam,det,DaviJa01,def_int,0,,,,,
player,201712100tam,det,DaviJa01,def_int_yds,0,,,,,
player,201712100tam,det,DaviJa01,def_int_td,0,,,,,
player,201712100tam,det,DaviJa01,def_int_long,0,,,,,
player,201712100tam,det,DaviJa01,pass_defended,0,,,,,
player,201712100tam,det,DaviJa01,sacks,1.0,,,,,
player,201712100tam,det,DaviJa01,tackles_combined,9,,,,,
player,201712100tam,det,DaviJa01,tackles_solo,6,,,,,
player,201712100tam,det,DaviJa01,tackles_assists,3,,,,,
player,201712100tam,det,DaviJa01,tackles_loss,0,,,,,
player,201712100tam,det,DaviJa01,qb_hits,2,,,,,
player,201712100tam,det,DaviJa01,fumbles_rec,0,,,,,
player,201712100tam,det,DaviJa01,fumbles_rec_yds,0,,,,,
player,201712100tam,det,DaviJa01,fumbles_rec_td,0,,,,,
player,201712100tam,det,DaviJa01,fumbles_forced,1,,,,,
player,201712100tam,det,AnsaEz00,def_int,0,,,,,
player,201712100tam,det,AnsaEz00,def_int_yds,0,,,,,
player,201712100tam,det,AnsaEz00,def_int_td,0,,,,,
player,201712100tam,det,AnsaEz00,def_int_long,0,,,,,
player,201712100tam,det,AnsaEz00,pass_defended,0,,,,,
player,201712100tam,det,AnsaEz00,sacks,1.0,,,,,
player,201712100tam,det,AnsaEz00,tackles_combined,7,,,,,
player,201712100tam,det,AnsaEz00,tackles_solo,6,,,,,
player,201712100tam,det,AnsaEz00,tackles_assists,1,,,,,
player,201712100tam,det,AnsaEz00,tackles_loss,1,,,,,
player,201712100tam,det,AnsaEz00,qb_hits,1,,,,,
player,201712100tam,det,AnsaEz00,fumbles_rec,0,,,,,
player,201712100tam,det,AnsaEz00,fumbles_rec_yds,0,,,,,
player,201712100tam,det,AnsaEz00,fumbles_rec_td,0,,,,,
player,201712100tam,det,AnsaEz00,fumbles_forced,0,,,,,
player,201712100tam,det,ReevJa00,def_int,0,,,,,
player,201712100tam,det,ReevJa00,def_int_yds,0,,,,,
player,201712100tam,det,ReevJa00,def_int_td,0,,,,,
player,201712100tam,det,ReevJa00,def_int_long,0,,,,,
player,201712100tam,det,ReevJa00,pass_defended,1,,,,,
player,201712100tam,det,ReevJa00,sacks,0.5,,,,,
player,201712100tam,det,ReevJa00,tackles_combined,6,,,,,
player,201712100tam,det,ReevJa00,tackles_solo,4,,,,,
player,201712100tam,det,ReevJa00,tackles_assists,2,,,,,
player,201712100tam,det,ReevJa00,tackles_loss,0,,,,,
player,201712100tam,det,ReevJa00,qb_hits,1,,,,,
player,201712100tam,det,ReevJa00,fumbles_rec,0,,,,,
player,201712100tam,det,ReevJa00,fumbles_rec_yds,0,,,,,
player,201712100tam,det,ReevJa00,fumbles_rec_td,0,,,,,
player,201712100tam,det,ReevJa00,fumbles_forced,0,,,,,
player,201712100tam,det,HaydDJ00,def_int,0,,,,,
player,201712100tam,det,HaydDJ00,def_int_yds,0,,,,,
player,201712100tam,det,HaydDJ00,def_int_td,0,,,,,
player,201712100tam,det,HaydDJ00,def_int_long,0,,,,,
player,201712100tam,det,HaydDJ00,pass_defended,0,,,,,
player,201712100tam,det,HaydDJ00,sacks,0.5,,,,,
player,201712100tam,det,HaydDJ00,tackles_combined,2,,,,,
player,201712100tam,det,HaydDJ00,tackles_solo,1,,,,,
player,201712100tam,det,HaydDJ00,tackles_assists,1,,,,,
player,201712100tam,det,HaydDJ00,tackles_loss,0,,,,,
player,201712100tam,det,HaydDJ00,qb_hits,1,,,,,
player,201712100tam,det,HaydDJ00,fumbles_rec,1,,,,,
player,201712100tam,det,HaydDJ00,fumbles_rec_yds,0,,,,,
player,201712100tam,det,HaydDJ00,fumbles_rec_td,0,,,,,
player,201712100tam,det,HaydDJ00,fumbles_forced,0,,,,,
player,201712100tam,det,QuinGl99,def_int,0,,,,,
player,201712100tam,det,QuinGl99,def_int_yds,0,,,,,
player,201712100tam,det,QuinGl99,def_int_td,0,,,,,
player,201712100tam,det,QuinGl99,def_int_long,0,,,,,
player,201712100tam,det,QuinGl99,pass_defended,0,,,,,
player,201712100tam,det,QuinGl99,sacks,0.0,,,,,
player,201712100tam,det,QuinGl99,tackles_combined,9,,,,,
player,201712100tam,det,QuinGl99,tackles_solo,8,,,,,
player,201712100tam,det,QuinGl99,tackles_assists,1,,,,,
player,201712100tam,det,QuinGl99,tackles_loss,0,,,,,
player,201712100tam,det,QuinGl99,qb_hits,0,,,,,
player,201712100tam,det,QuinGl99,fumbles_rec,0,,,,,
player,201712100tam,det,QuinGl99,fumbles_rec_yds,0,,,,,
player,201712100tam,det,QuinGl99,fumbles_rec_td,0,,,,,
player,201712100tam,det,QuinGl99,fumbles_forced,1,,,,,
player,201712100tam,det,WhitTa00,def_int,0,,,,,
player,201712100tam,det,WhitTa00,def_int_yds,0,,,,,
player,201712100tam,det,WhitTa00,def_int_td,0,,,,,
player,201712100tam,det,WhitTa00,def_int_long,0,,,,,
player,201712100tam,det,WhitTa00,pass_defended,0,,,,,
player,201712100tam,det,WhitTa00,sacks,0.0,,,,,
player,201712100tam,det,WhitTa00,tackles_combined,8,,,,,
player,201712100tam,det,WhitTa00,tackles_solo,4,,,,,
player,201712100tam,det,WhitTa00,tackles_assists,4,,,,,
player,201712100tam,det,WhitTa00,tackles_loss,0,,,,,
player,201712100tam,det,WhitTa00,qb_hits,0,,,,,
player,201712100tam,det,WhitTa00,fumbles_rec,1,,,,,
player,201712100tam,det,WhitTa00,fumbles_rec_yds,1,,,,,
player,201712100tam,det,WhitTa00,fumbles_rec_td,0,,,,,
player,201712100tam,det,WhitTa00,fumbles_forced,0,,,,,
player,201712100tam,det,SpenAk00,def_int,0,,,,,
player,201712100tam,det,SpenAk00,def_int_yds,0,,,,,
player,201712100tam,det,SpenAk00,def_int_td,0,,,,,
player,201712100tam,det,SpenAk00,def_int_long,0,,,,,
player,201712100tam,det,SpenAk00,pass_defended,0,,,,,
player,201712100tam,det,SpenAk00,sacks,0.0,,,,,
player,201712100tam,det,SpenAk00,tackles_combined,3,,,,,
player,201712100tam,det,SpenAk00,tackles_solo,2,,,,,
player,201712100tam,det,SpenAk00,tackles_assists,1,,,,,
player,201712100tam,det,SpenAk00,tackles_loss,0,,,,,
player,201712100tam,det,SpenAk00,qb_hits,1,,,,,
player,201712100tam,det,SpenAk00,fumbles_rec,0,,,,,
player,201712100tam,det,SpenAk00,fumbles_rec_yds,0,,,,,
player,201712100tam,det,SpenAk00,fumbles_rec_td,0,,,,,
player,201712100tam,det,SpenAk00,fumbles_forced,0,,,,,
player,201712100tam,det,WorrPa00,def_int,0,,,,,
player,201712100tam,det,WorrPa00,def_int_yds,0,,,,,
player,201712100tam,det,WorrPa00,def_int_td,0,,,,,
player,201712100tam,det,WorrPa00,def_int_long,0,,,,,
player,201712100tam,det,WorrPa00,pass_defended,0,,,,,
player,201712100tam,det,WorrPa00,sacks,0.0,,,,,
player,201712100tam,det,WorrPa00,tackles_combined,3,,,,,
player,201712100tam,det,WorrPa00,tackles_solo,0,,,,,
player,201712100tam,det,WorrPa00,tackles_assists,3,,,,,
player,201712100tam,det,WorrPa00,tackles_loss,0,,,,,
player,201712100tam,det,WorrPa00,qb_hits,0,,,,,
player,201712100tam,det,WorrPa00,fumbles_rec,0,,,,,
player,201712100tam,det,WorrPa00,fumbles_rec_yds,0,,,,,
player,201712100tam,det,WorrPa00,fumbles_rec_td,0,,,,,
player,201712100tam,det,WorrPa00,fumbles_forced,0,,,,,
player,201712100tam,det,ZettAn00,def_int,0,,,,,
player,201712100tam,det,ZettAn00,def_int_yds,0,,,,,
player,201712100tam,det,ZettAn00,def_int_td,0,,,,,
player,201712100tam,det,ZettAn00,def_int_long,0,,,,,
player,201712100tam,det,ZettAn00,pass_defended,0,,,,,
player,201712100tam,det,ZettAn00,sacks,0.0,,,,,
player,201712100tam,det,ZettAn00,tackles_combined,2,,,,,
player,201712100tam,det,ZettAn00,tackles_solo,2,,,,,
player,201712100tam,det,ZettAn00,tackles_assists,0,,,,,
player,201712100tam,det,ZettAn00,tackles_loss,0,,,,,
player,201712100tam,det,ZettAn00,qb_hits,1,,,,,
player,201712100tam,det,ZettAn00,fumbles_rec,0,,,,,
player,201712100tam,det,ZettAn00,fumbles_rec_yds,0,,,,,
player,201712100tam,det,ZettAn00,fumbles_rec_td,0,,,,,
player,201712100tam,det,ZettAn00,fumbles_forced,0,,,,,
player,201712100tam,det,KillMi00,def_int,0,,,,,
player,201712100tam,det,KillMi00,def_int_yds,0,,,,,
player,201712100tam,det,KillMi00,def_int_td,0,,,,,
player,201712100tam,det,KillMi00,def_int_long,0,,,,,
player,201712100tam,det,KillMi00,pass_defended,0,,,,,
player,201712100tam,det,KillMi00,sacks,0.0,,,,,
player,201712100tam,det,KillMi00,tackles_combined,1,,,,,
player,201712100tam,det,KillMi00,tackles_solo,1,,,,,
player,201712100tam,det,KillMi00,tackles_assists,0,,,,,
player,201712100tam,det,KillMi00,tackles_loss,0,,,,,
player,201712100tam,det,KillMi00,qb_hits,0,,,,,
player,201712100tam,det,KillMi00,fumbles_rec,0,,,,,
player,201712100tam,det,KillMi00,fumbles_rec_yds,0,,,,,
player,201712100tam,det,KillMi00,fumbles_rec_td,0,,,,,
player,201712100tam,det,KillMi00,fumbles_forced,0,,,,,
player,201712100tam,det,LawsNe00,def_int,0,,,,,
player,201712100tam,det,LawsNe00,def_int_yds,0,,,,,
player,201712100tam,det,LawsNe00,def_int_td,0,,,,,
player,201712100tam,det,LawsNe00,def_int_long,0,,,,,
player,201712100tam,det,LawsNe00,pass_defended,0,,,,,
player,201712100tam,det,LawsNe00,sacks,0.0,,,,,
player,201712100tam,det,LawsNe00,tackles_combined,1,,,,,
player,201712100tam,det,LawsNe00,tackles_solo,1,,,,,
player,201712100tam,det,LawsNe00,tackles_assists,0,,,,,
player,201712100tam,det,LawsNe00,tackles_loss,0,,,,,
player,201712100tam,det,LawsNe00,qb_hits,0,,,,,
player,201712100tam,det,LawsNe00,fumbles_rec,0,,,,,
player,201712100tam,det,LawsNe00,fumbles_rec_yds,0,,,,,
player,201712100tam,det,LawsNe00,fumbles_rec_td,0,,,,,
player,201712100tam,det,LawsNe00,fumbles_forced,0,,,,,
player,201712100tam,det,LedbJe00,def_int,0,,,,,
player,201712100tam,det,LedbJe00,def_int_yds,0,,,,,
player,201712100tam,det,LedbJe00,def_int_td,0,,,,,
player,201712100tam,det,LedbJe00,def_int_long,0,,,,,
player,201712100tam,det,LedbJe00,pass_defended,0,,,,,
player,201712100tam,det,LedbJe00,sacks,0.0,,,,,
player,201712100tam,det,LedbJe00,tackles_combined,1,,,,,
player,201712100tam,det,LedbJe00,tackles_solo,1,,,,,
player,201712100tam,det,LedbJe00,tackles_assists,0,,,,,
player,201712100tam,det,LedbJe00,tackles_loss,0,,,,,
player,201712100tam,det,LedbJe00,qb_hits,0,,,,,
player,201712100tam,det,LedbJe00,fumbles_rec,0,,,,,
player,201712100tam,det,LedbJe00,fumbles_rec_yds,0,,,,,
player,201712100tam,det,LedbJe00,fumbles_rec_td,0,,,,,
player,201712100tam,det,LedbJe00,fumbles_forced,0,,,,,
player,201712100tam,det,RobiAS00,def_int,0,,,,,
player,201712100tam,det,RobiAS00,def_int_yds,0,,,,,
player,201712100tam,det,RobiAS00,def_int_td,0,,,,,
player,201712100tam,det,RobiAS00,def_int_long,0,,,,,
player,201712100tam,det,RobiAS00,pass_defended,0,,,,,
player,201712100tam,det,RobiAS00,sacks,0.0,,,,,
player,201712100tam,det,RobiAS00,tackles_combined,1,,,,,
player,201712100tam,det,RobiAS00,tackles_solo,1,,,,,
player,201712100tam,det,RobiAS00,tackles_assists,0,,,,,
player,201712100tam,det,RobiAS00,tackles_loss,0,,,,,
player,201712100tam,det,RobiAS00,qb_hits,1,,,,,
player,201712100tam,det,RobiAS00,fumbles_rec,0,,,,,
player,201712100tam,det,RobiAS00,fumbles_rec_yds,0,,,,,
player,201712100tam,det,RobiAS00,fumbles_rec_td,0,,,,,
player,201712100tam,det,RobiAS00,fumbles_forced,0,,,,,
player,201712100tam,det,TaboTe00,def_int,0,,,,,
player,201712100tam,det,TaboTe00,def_int_yds,0,,,,,
player,201712100tam,det,TaboTe00,def_int_td,0,,,,,
player,201712100tam,det,TaboTe00,def_int_long,0,,,,,
player,201712100tam,det,TaboTe00,pass_defended,0,,,,,
player,201712100tam,det,TaboTe00,sacks,0.0,,,,,
player,201712100tam,det,TaboTe00,tackles_combined,1,,,,,
player,201712100tam,det,TaboTe00,tackles_solo,1,,,,,
player,201712100tam,det,TaboTe00,tackles_assists,0,,,,,
player,201712100tam,det,TaboTe00,tackles_loss,0,,,,,
player,201712100tam,det,TaboTe00,qb_hits,0,,,,,
player,201712100tam,det,TaboTe00,fumbles_rec,0,,,,,
player,201712100tam,det,TaboTe00,fumbles_rec_yds,0,,,,,
player,201712100tam,det,TaboTe00,fumbles_rec_td,0,,,,,
player,201712100tam,det,TaboTe00,fumbles_forced,0,,,,,
player,201712100tam,det,WashCo00,def_int,0,,,,,
player,201712100tam,det,WashCo00,def_int_yds,0,,,,,
player,201712100tam,det,WashCo00,def_int_td,0,,,,,
player,201712100tam,det,WashCo00,def_int_long,0,,,,,
player,201712100tam,det,WashCo00,pass_defended,1,,,,,
player,201712100tam,det,WashCo00,sacks,0.0,,,,,
player,201712100tam,det,WashCo00,tackles_combined,1,,,,,
player,201712100tam,det,WashCo00,tackles_solo,1,,,,,
player,201712100tam,det,WashCo00,tackles_assists,0,,,,,
player,201712100tam,det,WashCo00,tackles_loss,0,,,,,
player,201712100tam,det,WashCo00,qb_hits,1,,,,,
player,201712100tam,det,WashCo00,fumbles_rec,0,,,,,
player,201712100tam,det,WashCo00,fumbles_rec_yds,0,,,,,
player,201712100tam,det,WashCo00,fumbles_rec_td,0,,,,,
player,201712100tam,det,WashCo00,fumbles_forced,0,,,,,
player,201712100tam,det,WashCh01,def_int,0,,,,,
player,201712100tam,det,WashCh01,def_int_yds,0,,,,,
player,201712100tam,det,WashCh01,def_int_td,0,,,,,
player,201712100tam,det,WashCh01,def_int_long,0,,,,,
player,201712100tam,det,WashCh01,pass_defended,0,,,,,
player,201712100tam,det,WashCh01,sacks,0.0,,,,,
player,201712100tam,det,WashCh01,tackles_combined,1,,,,,
player,201712100tam,det,WashCh01,tackles_solo,1,,,,,
player,201712100tam,det,WashCh01,tackles_assists,0,,,,,
player,201712100tam,det,WashCh01,tackles_loss,0,,,,,
player,201712100tam,det,WashCh01,qb_hits,0,,,,,
player,201712100tam,det,WashCh01,fumbles_rec,0,,,,,
player,201712100tam,det,WashCh01,fumbles_rec_yds,0,,,,,
player,201712100tam,det,WashCh01,fumbles_rec_td,0,,,,,
player,201712100tam,det,WashCh01,fumbles_forced,0,,,,,
player,201712100tam,tam,McClRo98,def_int,1,,,,,
player,201712100tam,tam,McClRo98,def_int_yds,0,,,,,
player,201712100tam,tam,McClRo98,def_int_td,0,,,,,
player,201712100tam,tam,McClRo98,def_int_long,0,,,,,
player,201712100tam,tam,McClRo98,pass_defended,1,,,,,
player,201712100tam,tam,McClRo98,sacks,0.0,,,,,
player,201712100tam,tam,McClRo98,tackles_combined,6,,,,,
player,201712100tam,tam,McClRo98,tackles_solo,5,,,,,
player,201712100tam,tam,McClRo98,tackles_assists,1,,,,,
player,201712100tam,tam,McClRo98,tackles_loss,0,,,,,
player,201712100tam,tam,McClRo98,qb_hits,0,,,,,
player,201712100tam,tam,McClRo98,fumbles_rec,0,,,,,
player,201712100tam,tam,McClRo98,fumbles_rec_yds,0,,,,,
player,201712100tam,tam,McClRo98,fumbles_rec_td,0,,,,,
player,201712100tam,tam,McClRo98,fumbles_forced,0,,,,,
player,201712100tam,tam,GrimBr20,def_int,1,,,,,
player,201712100tam,tam,GrimBr20,def_int_yds,0,,,,,
player,201712100tam,tam,GrimBr20,def_int_td,0,,,,,
player,201712100tam,tam,GrimBr20,def_int_long,0,,,,,
player,201712100tam,tam,GrimBr20,pass_defended,1,,,,,
player,201712100tam,tam,GrimBr20,sacks,0.0,,,,,
player,201712100tam,tam,GrimBr20,tackles_combined,3,,,,,
player,201712100tam,tam,GrimBr20,tackles_solo,2,,,,,
player,201712100tam,tam,GrimBr20,tackles_assists,1,,,,,
player,201712100tam,tam,GrimBr20,tackles_loss,0,,,,,
player,201712100tam,tam,GrimBr20,qb_hits,0,,,,,
player,201712100tam,tam,GrimBr20,fumbles_rec,0,,,,,
player,201712100tam,tam,GrimBr20,fumbles_rec_yds,0,,,,,
player,201712100tam,tam,GrimBr20,fumbles_rec_td,0,,,,,
player,201712100tam,tam,GrimBr20,fumbles_forced,0,,,,,
player,201712100tam,tam,DaviLa00,def_int,0,,,,,
player,201712100tam,tam,DaviLa00,def_int_yds,0,,,,,
player,201712100tam,tam,DaviLa00,def_int_td,0,,,,,
player,201712100tam,tam,DaviLa00,def_int_long,0,,,,,
player,201712100tam,tam,DaviLa00,pass_defended,0,,,,,
player,201712100tam,tam,DaviLa00,sacks,0.0,,,,,
player,201712100tam,tam,DaviLa00,tackles_combined,13,,,,,
player,201712100tam,tam,DaviLa00,tackles_solo,12,,,,,
player,201712100tam,tam,DaviLa00,tackles_assists,1,,,,,
player,201712100tam,tam,DaviLa00,tackles_loss,0,,,,,
player,201712100tam,tam,DaviLa00,qb_hits,0,,,,,
player,201712100tam,tam,DaviLa00,fumbles_rec,1,,,,,
player,201712100tam,tam,DaviLa00,fumbles_rec_yds,0,,,,,
player,201712100tam,tam,DaviLa00,fumbles_rec_td,0,,,,,
player,201712100tam,tam,DaviLa00,fumbles_forced,1,,,,,
player,201712100tam,tam,AlexKw00,def_int,0,,,,,
player,201712100tam,tam,AlexKw00,def_int_yds,0,,,,,
player,201712100tam,tam,AlexKw00,def_int_td,0,,,,,
player,201712100tam,tam,AlexKw00,def_int_long,0,,,,,
player,201712100tam,tam,AlexKw00,pass_defended,0,,,,,
player,201712100tam,tam,AlexKw00,sacks,0.0,,,,,
player,201712100tam,tam,AlexKw00,tackles_combined,12,,,,,
player,201712100tam,tam,AlexKw00,tackles_solo,7,,,,,
player,201712100tam,tam,AlexKw00,tackles_assists,5,,,,,
player,201712100tam,tam,AlexKw00,tackles_loss,2,,,,,
player,201712100tam,tam,AlexKw00,qb_hits,0,,,,,
player,201712100tam,tam,AlexKw00,fumbles_rec,0,,,,,
player,201712100tam,tam,AlexKw00,fumbles_rec_yds,0,,,,,
player,201712100tam,tam,AlexKw00,fumbles_rec_td,0,,,,,
player,201712100tam,tam,AlexKw00,fumbles_forced,0,,,,,
player,201712100tam,tam,SmitRy00,def_int,0,,,,,
player,201712100tam,tam,SmitRy00,def_int_yds,0,,,,,
player,201712100tam,tam,SmitRy00,def_int_td,0,,,,,
player,201712100tam,tam,SmitRy00,def_int_long,0,,,,,
player,201712100tam,tam,SmitRy00,pass_defended,0,,,,,
player,201712100tam,tam,SmitRy00,sacks,0.0,,,,,
player,201712100tam,tam,SmitRy00,tackles_combined,8,,,,,
player,201712100tam,tam,SmitRy00,tackles_solo,5,,,,,
player,201712100tam,tam,SmitRy00,tackles_assists,3,,,,,
player,201712100tam,tam,SmitRy00,tackles_loss,0,,,,,
player,201712100tam,tam,SmitRy00,qb_hits,0,,,,,
player,201712100tam,tam,SmitRy00,fumbles_rec,0,,,,,
player,201712100tam,tam,SmitRy00,fumbles_rec_yds,0,,,,,
player,201712100tam,tam,SmitRy00,fumbles_rec_td,0,,,,,
player,201712100tam,tam,SmitRy00,fumbles_forced,0,,,,,
player,201712100tam,tam,ContCh00,def_int,0,,,,,
player,201712100tam,tam,ContCh00,def_int_yds,0,,,,,
player,201712100tam,tam,ContCh00,def_int_td,0,,,,,
player,201712100tam,tam,ContCh00,def_int_long,0,,,,,
player,201712100tam,tam,ContCh00,pass_defended,0,,,,,
player,201712100tam,tam,ContCh00,sacks,0.0,,,,,
player,201712100tam,tam,ContCh00,tackles_combined,6,,,,,
player,201712100tam,tam,ContCh00,tackles_solo,6,,,,,
player,201712100tam,tam,ContCh00,tackles_assists,0,,,,,
player,201712100tam,tam,ContCh00,tackles_loss,0,,,,,
player,201712100tam,tam,ContCh00,qb_hits,0,,,,,
player,201712100tam,tam,ContCh00,fumbles_rec,0,,,,,
player,201712100tam,tam,ContCh00,fumbles_rec_yds,0,,,,,
player,201712100tam,tam,ContCh00,fumbles_rec_td,0,,,,,
player,201712100tam,tam,ContCh00,fumbles_forced,0,,,,,
player,201712100tam,tam,BeckKe00,def_int,0,,,,,
player,201712100tam,tam,BeckKe00,def_int_yds,0,,,,,
player,201712100tam,tam,BeckKe00,def_int_td,0,,,,,
player,201712100tam,tam,BeckKe00,def_int_long,0,,,,,
player,201712100tam,tam,BeckKe00,pass_defended,1,,,,,
player,201712100tam,tam,BeckKe00,sacks,0.0,,,,,
player,201712100tam,tam,BeckKe00,tackles_combined,3,,,,,
player,201712100tam,tam,BeckKe00,tackles_solo,3,,,,,
player,201712100tam,tam,BeckKe00,tackles_assists,0,,,,,
player,201712100tam,tam,BeckKe00,tackles_loss,1,,,,,
player,201712100tam,tam,BeckKe00,qb_hits,0,,,,,
player,201712100tam,tam,BeckKe00,fumbles_rec,0,,,,,
player,201712100tam,tam,BeckKe00,fumbles_rec_yds,0,,,,,
player,201712100tam,tam,BeckKe00,fumbles_rec_td,0,,,,,
player,201712100tam,tam,BeckKe00,fumbles_forced,0,,,,,
player,201712100tam,tam,AyerRo99,def_int,0,,,,,
player,201712100tam,tam,AyerRo99,def_int_yds,0,,,,,
player,201712100tam,tam,AyerRo99,def_int_td,0,,,,,
player,201712100tam,tam,AyerRo99,def_int_long,0,,,,,
player,201712100tam,tam,AyerRo99,pass_defended,0,,,,,
player,201712100tam,tam,AyerRo99,sacks,0.0,,,,,
player,201712100tam,tam,AyerRo99,tackles_combined,2,,,,,
player,201712100tam,tam,AyerRo99,tackles_solo,2,,,,,
player,201712100tam,tam,AyerRo99,tackles_assists,0,,,,,
player,201712100tam,tam,AyerRo99,tackles_loss,1,,,,,
player,201712100tam,tam,AyerRo99,qb_hits,2,,,,,
player,201712100tam,tam,AyerRo99,fumbles_rec,0,,,,,
player,201712100tam,tam,AyerRo99,fumbles_rec_yds,0,,,,,
player,201712100tam,tam,AyerRo99,fumbles_rec_td,0,,,,,
player,201712100tam,tam,AyerRo99,fumbles_forced,0,,,,,
player,201712100tam,tam,BondDe00,def_int,0,,,,,
player,201712100tam,tam,BondDe00,def_int_yds,0,,,,,
player,201712100tam,tam,BondDe00,def_int_td,0,,,,,
player,201712100tam,tam,BondDe00,def_int_long,0,,,,,
player,201712100tam,tam,BondDe00,pass_defended,0,,,,,
player,201712100tam,tam,BondDe00,sacks,0.0,,,,,
player,201712100tam,tam,BondDe00,tackles_combined,2,,,,,
player,201712100tam,tam,BondDe00,tackles_solo,2,,,,,
player,201712100tam,tam,BondDe00,tackles_assists,0,,,,,
player,201712100tam,tam,BondDe00,tackles_loss,0,,,,,
player,201712100tam,tam,BondDe00,qb_hits,0,,,,,
player,201712100tam,tam,BondDe00,fumbles_rec,0,,,,,
player,201712100tam,tam,BondDe00,fumbles_rec_yds,0,,,,,
player,201712100tam,tam,BondDe00,fumbles_rec_td,0,,,,,
player,201712100tam,tam,BondDe00,fumbles_forced,0,,,,,
player,201712100tam,tam,ClarWi00,def_int,0,,,,,
player,201712100tam,tam,ClarWi00,def_int_yds,0,,,,,
player,201712100tam,tam,ClarWi00,def_int_td,0,,,,,
player,201712100tam,tam,ClarWi00,def_int_long,0,,,,,
player,201712100tam,tam,ClarWi00,pass_defended,0,,,,,
player,201712100tam,tam,ClarWi00,sacks,0.0,,,,,
player,201712100tam,tam,ClarWi00,tackles_combined,2,,,,,
player,201712100tam,tam,ClarWi00,tackles_solo,2,,,,,
player,201712100tam,tam,ClarWi00,tackles_assists,0,,,,,
player,201712100tam,tam,ClarWi00,tackles_loss,0,,,,,
player,201712100tam,tam,ClarWi00,qb_hits,0,,,,,
player,201712100tam,tam,ClarWi00,fumbles_rec,0,,,,,
player,201712100tam,tam,ClarWi00,fumbles_rec_yds,0,,,,,
player,201712100tam,tam,ClarWi00,fumbles_rec_td,0,,,,,
player,201712100tam,tam,ClarWi00,fumbles_forced,0,,,,,
player,201712100tam,tam,EvanJu00,def_int,0,,,,,
player,201712100tam,tam,EvanJu00,def_int_yds,0,,,,,
player,201712100tam,tam,EvanJu00,def_int_td,0,,,,,
player,201712100tam,tam,EvanJu00,def_int_long,0,,,,,
player,201712100tam,tam,EvanJu00,pass_defended,0,,,,,
player,201712100tam,tam,EvanJu00,sacks,0.0,,,,,
player,201712100tam,tam,EvanJu00,tackles_combined,2,,,,,
player,201712100tam,tam,EvanJu00,tackles_solo,1,,,,,
player,201712100tam,tam,EvanJu00,tackles_assists,1,,,,,
