game,2017,1,20170910,201709100chi,atl,"Atlanta Falcons",23,chi,"Chicago Bears",17
player,201709100chi,atl,JoneDe01,sacks,0.0,,,,,
player,201709100chi,atl,JoneDe01,tackles_combined,7,,,,,
player,201709100chi,atl,JoneDe01,tackles_solo,6,,,,,
player,201709100chi,atl,JoneDe01,tackles_assists,1,,,,,
player,201709100chi,atl,JoneDe01,tackles_loss,1,,,,,
player,201709100chi,atl,JoneDe01,qb_hits,0,,,,,
player,201709100chi,atl,JoneDe01,fumbles_rec,0,,,,,
player,201709100chi,atl,JoneDe01,fumbles_rec_yds,0,,,,,
player,201709100chi,atl,JoneDe01,fumbles_rec_td,0,,,,,
player,201709100chi,atl,JoneDe01,fumbles_forced,0,,,,,
player,201709100chi,atl,CampDe00,def_int,0,,,,,
player,201709100chi,atl,CampDe00,def_int_yds,0,,,,,
player,201709100chi,atl,CampDe00,def_int_td,0,,,,,
player,201709100chi,atl,CampDe00,def_int_long,0,,,,,
player,201709100chi,atl,CampDe00,pass_defended,1,,,,,
player,201709100chi,atl,CampDe00,sacks,0.0,,,,,
player,201709100chi,atl,CampDe00,tackles_combined,6,,,,,
player,201709100chi,atl,CampDe00,tackles_solo,4,,,,,
player,201709100chi,atl,CampDe00,tackles_assists,2,,,,,
player,201709100chi,atl,CampDe00,tackles_loss,0,,,,,
player,201709100chi,atl,CampDe00,qb_hits,1,,,,,
player,201709100chi,atl,CampDe00,fumbles_rec,0,,,,,
player,201709100chi,atl,CampDe00,fumbles_rec_yds,0,,,,,
player,201709100chi,atl,CampDe00,fumbles_rec_td,0,,,,,
player,201709100chi,atl,CampDe00,fumbles_forced,0,,,,,
player,201709100chi,atl,RileDu00,def_int,0,,,,,
player,201709100chi,atl,RileDu00,def_int_yds,0,,,,,
player,201709100chi,atl,RileDu00,def_int_td,0,,,,,
player,201709100chi,atl,RileDu00,def_int_long,0,,,,,
player,201709100chi,atl,RileDu00,pass_defended,0,,,,,
player,201709100chi,atl,RileDu00,sacks,0.0,,,,,
player,201709100chi,atl,RileDu00,tackles_combined,6,,,,,
player,201709100chi,atl,RileDu00,tackles_solo,3,,,,,
player,201709100chi,atl,RileDu00,tackles_assists,3,,,,,
player,201709100chi,atl,RileDu00,tackles_loss,0,,,,,
player,201709100chi,atl,RileDu00,qb_hits,0,,,,,
player,201709100chi,atl,RileDu00,fumbles_rec,0,,,,,
player,201709100chi,atl,RileDu00,fumbles_rec_yds,0,,,,,
player,201709100chi,atl,RileDu00,fumbles_rec_td,0,,,,,
player,201709100chi,atl,RileDu00,fumbles_forced,0,,,,,
player,201709100chi,atl,NealKe01,def_int,0,,,,,
player,201709100chi,atl,NealKe01,def_int_yds,0,,,,,
player,201709100chi,atl,NealKe01,def_int_td,0,,,,,
player,201709100chi,atl,NealKe01,def_int_long,0,,,,,
player,201709100chi,atl,NealKe01,pass_defended,0,,,,,
player,201709100chi,atl,NealKe01,sacks,0.0,,,,,
player,201709100chi,atl,NealKe01,tackles_combined,5,,,,,
player,201709100chi,atl,NealKe01,tackles_solo,4,,,,,
player,201709100chi,atl,NealKe01,tackles_assists,1,,,,,
player,201709100chi,atl,NealKe01,tackles_loss,0,,,,,
player,201709100chi,atl,NealKe01,qb_hits,0,,,,,
player,201709100chi,atl,NealKe01,fumbles_rec,0,,,,,
player,201709100chi,atl,NealKe01,fumbles_rec_yds,0,,,,,
player,201709100chi,atl,NealKe01,fumbles_rec_td,0,,,,,
player,201709100chi,atl,NealKe01,fumbles_forced,0,,,,,
player,201709100chi,atl,TrufDe00,def_int,0,,,,,
player,201709100chi,atl,TrufDe00,def_int_yds,0,,,,,
player,201709100chi,atl,TrufDe00,def_int_td,0,,,,,
player,201709100chi,atl,TrufDe00,def_int_long,0,,,,,
player,201709100chi,atl,TrufDe00,pass_defended,0,,,,,
player,201709100chi,atl,TrufDe00,sacks,0.0,,,,,
player,201709100chi,atl,TrufDe00,tackles_combined,4,,,,,
player,201709100chi,atl,TrufDe00,tackles_solo,4,,,,,
player,201709100chi,atl,TrufDe00,tackles_assists,0,,,,,
player,201709100chi,atl,TrufDe00,tackles_loss,0,,,,,
player,201709100chi,atl,TrufDe00,qb_hits,0,,,,,
player,201709100chi,atl,TrufDe00,fumbles_rec,0,,,,,
player,201709100chi,atl,TrufDe00,fumbles_rec_yds,0,,,,,
player,201709100chi,atl,TrufDe00,fumbles_rec_td,0,,,,,
player,201709100chi,atl,TrufDe00,fumbles_forced,0,,,,,
player,201709100chi,atl,AlfoRo00,def_int,0,,,,,
player,201709100chi,atl,AlfoRo00,def_int_yds,0,,,,,
player,201709100chi,atl,AlfoRo00,def_int_td,0,,,,,
player,201709100chi,atl,AlfoRo00,def_int_long,0,,,,,
player,201709100chi,atl,AlfoRo00,pass_defended,3,,,,,
player,201709100chi,atl,AlfoRo00,sacks,0.0,,,,,
player,201709100chi,atl,AlfoRo00,tackles_combined,3,,,,,
player,201709100chi,atl,AlfoRo00,tackles_solo,3,,,,,
player,201709100chi,atl,AlfoRo00,tackles_assists,0,,,,,
player,201709100chi,atl,AlfoRo00,tackles_loss,0,,,,,
player,201709100chi,atl,AlfoRo00,qb_hits,0,,,,,
player,201709100chi,atl,AlfoRo00,fumbles_rec,0,,,,,
player,201709100chi,atl,AlfoRo00,fumbles_rec_yds,0,,,,,
player,201709100chi,atl,AlfoRo00,fumbles_rec_td,0,,,,,
player,201709100chi,atl,AlfoRo00,fumbles_forced,0,,,,,
player,201709100chi,atl,AlleRi00,def_int,0,,,,,
player,201709100chi,atl,AlleRi00,def_int_yds,0,,,,,
player,201709100chi,atl,AlleRi00,def_int_td,0,,,,,
player,201709100chi,atl,AlleRi00,def_int_long,0,,,,,
player,201709100chi,atl,AlleRi00,pass_defended,0,,,,,
player,201709100chi,atl,AlleRi00,sacks,0.0,,,,,
player,201709100chi,atl,AlleRi00,tackles_combined,3,,,,,
player,201709100chi,atl,AlleRi00,tackles_solo,3,,,,,
player,201709100chi,atl,AlleRi00,tackles_assists,0,,,,,
player,201709100chi,atl,AlleRi00,tackles_loss,0,,,,,
player,201709100chi,atl,AlleRi00,qb_hits,0,,,,,
player,201709100chi,atl,AlleRi00,fumbles_rec,0,,,,,
player,201709100chi,atl,AlleRi00,fumbles_rec_yds,0,,,,,
player,201709100chi,atl,AlleRi00,fumbles_rec_td,0,,,,,
player,201709100chi,atl,AlleRi00,fumbles_forced,0,,,,,
player,201709100chi,atl,ColeDe00,def_int,0,,,,,
player,201709100chi,atl,ColeDe00,def_int_yds,0,,,,,
player,201709100chi,atl,ColeDe00,def_int_td,0,,,,,
player,201709100chi,atl,ColeDe00,def_int_long,0,,,,,
player,201709100chi,atl,ColeDe00,pass_defended,0,,,,,
player,201709100chi,atl,ColeDe00,sacks,0.0,,,,,
player,201709100chi,atl,ColeDe00,tackles_combined,3,,,,,
player,201709100chi,atl,ColeDe00,tackles_solo,3,,,,,
player,201709100chi,atl,ColeDe00,tackles_assists,0,,,,,
player,201709100chi,atl,ColeDe00,tackles_loss,0,,,,,
player,201709100chi,atl,ColeDe00,qb_hits,0,,,,,
player,201709100chi,atl,ColeDe00,fumbles_rec,0,,,,,
player,201709100chi,atl,ColeDe00,fumbles_rec_yds,0,,,,,
player,201709100chi,atl,ColeDe00,fumbles_rec_td,0,,,,,
player,201709100chi,atl,ColeDe00,fumbles_forced,0,,,,,
player,201709100chi,atl,KazeDa00,def_int,0,,,,,
player,201709100chi,atl,KazeDa00,def_int_yds,0,,,,,
player,201709100chi,atl,KazeDa00,def_int_td,0,,,,,
player,201709100chi,atl,KazeDa00,def_int_long,0,,,,,
player,201709100chi,atl,KazeDa00,pass_defended,0,,,,,
player,201709100chi,atl,KazeDa00,sacks,0.0,,,,,
player,201709100chi,atl,KazeDa00,tackles_combined,2,,,,,
player,201709100chi,atl,KazeDa00,tackles_solo,2,,,,,
player,201709100chi,atl,KazeDa00,tackles_assists,0,,,,,
player,201709100chi,atl,KazeDa00,tackles_loss,0,,,,,
player,201709100chi,atl,KazeDa00,qb_hits,0,,,,,
player,201709100chi,atl,KazeDa00,fumbles_rec,0,,,,,
player,201709100chi,atl,KazeDa00,fumbles_rec_yds,0,,,,,
player,201709100chi,atl,KazeDa00,fumbles_rec_td,0,,,,,
player,201709100chi,atl,KazeDa00,fumbles_forced,1,,,,,
player,201709100chi,atl,McKiTa00,def_int,0,,,,,
player,201709100chi,atl,McKiTa00,def_int_yds,0,,,,,
player,201709100chi,atl,McKiTa00,def_int_td,0,,,,,
player,201709100chi,atl,McKiTa00,def_int_long,0,,,,,
player,201709100chi,atl,McKiTa00,pass_defended,0,,,,,
player,201709100chi,atl,McKiTa00,sacks,0.0,,,,,
player,201709100chi,atl,McKiTa00,tackles_combined,2,,,,,
player,201709100chi,atl,McKiTa00,tackles_solo,1,,,,,
player,201709100chi,atl,McKiTa00,tackles_assists,1,,,,,
player,201709100chi,atl,McKiTa00,tackles_loss,0,,,,,
player,201709100chi,atl,McKiTa00,qb_hits,0,,,,,
player,201709100chi,atl,McKiTa00,fumbles_rec,0,,,,,
player,201709100chi,atl,McKiTa00,fumbles_rec_yds,0,,,,,
player,201709100chi,atl,McKiTa00,fumbles_rec_td,0,,,,,
player,201709100chi,atl,McKiTa00,fumbles_forced,0,,,,,
player,201709100chi,atl,ClayAd00,def_int,0,,,,,
player,201709100chi,atl,ClayAd00,def_int_yds,0,,,,,
player,201709100chi,atl,ClayAd00,def_int_td,0,,,,,
player,201709100chi,atl,ClayAd00,def_int_long,0,,,,,
player,201709100chi,atl,ClayAd00,pass_defended,0,,,,,
player,201709100chi,atl,ClayAd00,sacks,0.0,,,,,
player,201709100chi,atl,ClayAd00,tackles_combined,1,,,,,
player,201709100chi,atl,ClayAd00,tackles_solo,1,,,,,
player,201709100chi,atl,ClayAd00,tackles_assists,0,,,,,
player,201709100chi,atl,ClayAd00,tackles_loss,0,,,,,
player,201709100chi,atl,ClayAd00,qb_hits,1,,,,,
player,201709100chi,atl,ClayAd00,fumbles_rec,0,,,,,
player,201709100chi,atl,ClayAd00,fumbles_rec_yds,0,,,,,
player,201709100chi,atl,ClayAd00,fumbles_rec_td,0,,,,,
player,201709100chi,atl,ClayAd00,fumbles_forced,0,,,,,
player,201709100chi,atl,GoodC.00,def_int,0,,,,,
player,201709100chi,atl,GoodC.00,def_int_yds,0,,,,,
player,201709100chi,atl,GoodC.00,def_int_td,0,,,,,
player,201709100chi,atl,GoodC.00,def_int_long,0,,,,,
player,201709100chi,atl,GoodC.00,pass_defended,0,,,,,
player,201709100chi,atl,GoodC.00,sacks,0.0,,,,,
player,201709100chi,atl,GoodC.00,tackles_combined,1,,,,,
player,201709100chi,atl,GoodC.00,tackles_solo,1,,,,,
player,201709100chi,atl,GoodC.00,tackles_assists,0,,,,,
player,201709100chi,atl,GoodC.00,tackles_loss,0,,,,,
player,201709100chi,atl,GoodC.00,qb_hits,0,,,,,
player,201709100chi,atl,GoodC.00,fumbles_rec,0,,,,,
player,201709100chi,atl,GoodC.00,fumbles_rec_yds,0,,,,,
player,201709100chi,atl,GoodC.00,fumbles_rec_td,0,,,,,
player,201709100chi,atl,GoodC.00,fumbles_forced,0,,,,,
player,201709100chi,atl,HarrJo02,def_int,0,,,,,
player,201709100chi,atl,HarrJo02,def_int_yds,0,,,,,
player,201709100chi,atl,HarrJo02,def_int_td,0,,,,,
player,201709100chi,atl,HarrJo02,def_int_long,0,,,,,
player,201709100chi,atl,HarrJo02,pass_defended,0,,,,,
player,201709100chi,atl,HarrJo02,sacks,0.0,,,,,
player,201709100chi,atl,HarrJo02,tackles_combined,1,,,,,
player,201709100chi,atl,HarrJo02,tackles_solo,0,,,,,
player,201709100chi,atl,HarrJo02,tackles_assists,1,,,,,
player,201709100chi,atl,HarrJo02,tackles_loss,0,,,,,
player,201709100chi,atl,HarrJo02,qb_hits,0,,,,,
player,201709100chi,atl,HarrJo02,fumbles_rec,0,,,,,
player,201709100chi,atl,HarrJo02,fumbles_rec_yds,0,,,,,
player,201709100chi,atl,HarrJo02,fumbles_rec_td,0,,,,,
player,201709100chi,atl,HarrJo02,fumbles_forced,0,,,,,
player,201709100chi,atl,SaubEr00,def_int,0,,,,,
player,201709100chi,atl,SaubEr00,def_int_yds,0,,,,,
player,201709100chi,atl,SaubEr00,def_int_td,0,,,,,
player,201709100chi,atl,SaubEr00,def_int_long,0,,,,,
player,201709100chi,atl,SaubEr00,pass_defended,0,,,,,
player,201709100chi,atl,SaubEr00,sacks,0.0,,,,,
player,201709100chi,atl,SaubEr00,tackles_combined,1,,,,,
player,201709100chi,atl,SaubEr00,tackles_solo,1,,,,,
player,201709100chi,atl,SaubEr00,tackles_assists,0,,,,,
player,201709100chi,atl,SaubEr00,tackles_loss,0,,,,,
player,201709100chi,atl,SaubEr00,qb_hits,0,,,,,
player,201709100chi,atl,SaubEr00,fumbles_rec,0,,,,,
player,201709100chi,atl,SaubEr00,fumbles_rec_yds,0,,,,,
player,201709100chi,atl,SaubEr00,fumbles_rec_td,0,,,,,
player,201709100chi,atl,SaubEr00,fumbles_forced,0,,,,,
player,201709100chi,atl,CrawJa00,def_int,0,,,,,
player,201709100chi,atl,CrawJa00,def_int_yds,0,,,,,
player,201709100chi,atl,CrawJa00,def_int_td,0,,,,,
player,201709100chi,atl,CrawJa00,def_int_long,0,,,,,
player,201709100chi,atl,CrawJa00,pass_defended,0,,,,,
player,201709100chi,atl,CrawJa00,sacks,0.0,,,,,
player,201709100chi,atl,CrawJa00,tackles_combined,0,,,,,
player,201709100chi,atl,CrawJa00,tackles_solo,0,,,,,
player,201709100chi,atl,CrawJa00,tackles_assists,0,,,,,
player,201709100chi,atl,CrawJa00,tackles_loss,0,,,,,
player,201709100chi,atl,CrawJa00,qb_hits,2,,,,,
player,201709100chi,atl,CrawJa00,fumbles_rec,0,,,,,
player,201709100chi,atl,CrawJa00,fumbles_rec_yds,0,,,,,
player,201709100chi,atl,CrawJa00,fumbles_rec_td,0,,,,,
player,201709100chi,atl,CrawJa00,fumbles_forced,0,,,,,
player,201709100chi,atl,PoexDo00,def_int,0,,,,,
player,201709100chi,atl,PoexDo00,def_int_yds,0,,,,,
player,201709100chi,atl,PoexDo00,def_int_td,0,,,,,
player,201709100chi,atl,PoexDo00,def_int_long,0,,,,,
player,201709100chi,atl,PoexDo00,pass_defended,0,,,,,
player,201709100chi,atl,PoexDo00,sacks,0.0,,,,,
player,201709100chi,atl,PoexDo00,tackles_combined,0,,,,,
player,201709100chi,atl,PoexDo00,tackles_solo,0,,,,,
player,201709100chi,atl,PoexDo00,tackles_assists,0,,,,,
player,201709100chi,atl,PoexDo00,tackles_loss,0,,,,,
player,201709100chi,atl,PoexDo00,qb_hits,1,,,,,
player,201709100chi,atl,PoexDo00,fumbles_rec,0,,,,,
player,201709100chi,atl,PoexDo00,fumbles_rec_yds,0,,,,,
player,201709100chi,atl,PoexDo00,fumbles_rec_td,0,,,,,
player,201709100chi,atl,PoexDo00,fumbles_forced,0,,,,,
player,201709100chi,chi,HickAk00,def_int,0,,,,,
player,201709100chi,chi,HickAk00,def_int_yds,0,,,,,
player,201709100chi,chi,HickAk00,def_int_td,0,,,,,
player,201709100chi,chi,HickAk00,def_int_long,0,,,,,
player,201709100chi,chi,HickAk00,pass_defended,0,,,,,
player,201709100chi,chi,HickAk00,sacks,2.0,,,,,
player,201709100chi,chi,HickAk00,tackles_combined,3,,,,,
player,201709100chi,chi,HickAk00,tackles_solo,3,,,,,
player,201709100chi,chi,HickAk00,tackles_assists,0,,,,,
player,201709100chi,chi,HickAk00,tackles_loss,2,,,,,
player,201709100chi,chi,HickAk00,qb_hits,3,,,,,
player,201709100chi,chi,HickAk00,fumbles_rec,0,,,,,
player,201709100chi,chi,HickAk00,fumbles_rec_yds,0,,,,,
player,201709100chi,chi,HickAk00,fumbles_rec_td,0,,,,,
player,201709100chi,chi,HickAk00,fumbles_forced,0,,,,,
player,201709100chi,chi,FreeJe00,def_int,0,,,,,
player,201709100chi,chi,FreeJe00,def_int_yds,0,,,,,
player,201709100chi,chi,FreeJe00,def_int_td,0,,,,,
player,201709100chi,chi,FreeJe00,def_int_long,0,,,,,
player,201709100chi,chi,FreeJe00,pass_defended,0,,,,,
player,201709100chi,chi,FreeJe00,sacks,0.0,,,,,
player,201709100chi,chi,FreeJe00,tackles_combined,10,,,,,
player,201709100chi,chi,FreeJe00,tackles_solo,7,,,,,
player,201709100chi,chi,FreeJe00,tackles_assists,3,,,,,
player,201709100chi,chi,FreeJe00,tackles_loss,1,,,,,
player,201709100chi,chi,FreeJe00,qb_hits,0,,,,,
player,201709100chi,chi,FreeJe00,fumbles_rec,0,,,,,
player,201709100chi,chi,FreeJe00,fumbles_rec_yds,0,,,,,
player,201709100chi,chi,FreeJe00,fumbles_rec_td,0,,,,,
player,201709100chi,chi,FreeJe00,fumbles_forced,0,,,,,
player,201709100chi,chi,FullKy00,def_int,0,,,,,
player,201709100chi,chi,FullKy00,def_int_yds,0,,,,,
player,201709100chi,chi,FullKy00,def_int_td,0,,,,,
player,201709100chi,chi,FullKy00,def_int_long,0,,,,,
player,201709100chi,chi,FullKy00,pass_defended,1,,,,,
player,201709100chi,chi,FullKy00,sacks,0.0,,,,,
player,201709100chi,chi,FullKy00,tackles_combined,6,,,,,
player,201709100chi,chi,FullKy00,tackles_solo,5,,,,,
player,201709100chi,chi,FullKy00,tackles_assists,1,,,,,
player,201709100chi,chi,FullKy00,tackles_loss,0,,,,,
player,201709100chi,chi,FullKy00,qb_hits,0,,,,,
player,201709100chi,chi,FullKy00,fumbles_rec,0,,,,,
player,201709100chi,chi,FullKy00,fumbles_rec_yds,0,,,,,
player,201709100chi,chi,FullKy00,fumbles_rec_td,0,,,,,
player,201709100chi,chi,FullKy00,fumbles_forced,0,,,,,
player,201709100chi,chi,FloyLe00,def_int,0,,,,,
player,201709100chi,chi,FloyLe00,def_int_yds,0,,,,,
player,201709100chi,chi,FloyLe00,def_int_td,0,,,,,
player,201709100chi,chi,FloyLe00,def_int_long,0,,,,,
player,201709100chi,chi,FloyLe00,pass_defended,1,,,,,
player,201709100chi,chi,FloyLe00,sacks,0.0,,,,,
player,201709100chi,chi,FloyLe00,tackles_combined,5,,,,,
player,201709100chi,chi,FloyLe00,tackles_solo,3,,,,,
player,201709100chi,chi,FloyLe00,tackles_assists,2,,,,,
player,201709100chi,chi,FloyLe00,tackles_loss,1,,,,,
player,201709100chi,chi,FloyLe00,qb_hits,0,,,,,
player,201709100chi,chi,FloyLe00,fumbles_rec,0,,,,,
player,201709100chi,chi,FloyLe00,fumbles_rec_yds,0,,,,,
player,201709100chi,chi,FloyLe00,fumbles_rec_td,0,,,,,
player,201709100chi,chi,FloyLe00,fumbles_forced,0,,,,,
player,201709100chi,chi,CoopMa00,def_int,0,,,,,
player,201709100chi,chi,CoopMa00,def_int_yds,0,,,,,
player,201709100chi,chi,CoopMa00,def_int_td,0,,,,,
player,201709100chi,chi,CoopMa00,def_int_long,0,,,,,
player,201709100chi,chi,CoopMa00,pass_defended,1,,,,,
player,201709100chi,chi,CoopMa00,sacks,0.0,,,,,
player,201709100chi,chi,CoopMa00,tackles_combined,4,,,,,
player,201709100chi,chi,CoopMa00,tackles_solo,4,,,,,
player,201709100chi,chi,CoopMa00,tackles_assists,0,,,,,
player,201709100chi,chi,CoopMa00,tackles_loss,0,,,,,
player,201709100chi,chi,CoopMa00,qb_hits,0,,,,,
player,201709100chi,chi,CoopMa00,fumbles_rec,0,,,,,
player,201709100chi,chi,CoopMa00,fumbles_rec_yds,0,,,,,
player,201709100chi,chi,CoopMa00,fumbles_rec_td,0,,,,,
player,201709100chi,chi,CoopMa00,fumbles_forced,0,,,,,
player,201709100chi,chi,AchoSa00,def_int,0,,,,,
player,201709100chi,chi,AchoSa00,def_int_yds,0,,,,,
player,201709100chi,chi,AchoSa00,def_int_td,0,,,,,
player,201709100chi,chi,AchoSa00,def_int_long,0,,,,,
player,201709100chi,chi,AchoSa00,pass_defended,0,,,,,
player,201709100chi,chi,AchoSa00,sacks,0.0,,,,,
player,201709100chi,chi,AchoSa00,tackles_combined,3,,,,,
player,201709100chi,chi,AchoSa00,tackles_solo,2,,,,,
player,201709100chi,chi,AchoSa00,tackles_assists,1,,,,,
player,201709100chi,chi,AchoSa00,tackles_loss,0,,,,,
player,201709100chi,chi,AchoSa00,qb_hits,0,,,,,
player,201709100chi,chi,AchoSa00,fumbles_rec,0,,,,,
player,201709100chi,chi,AchoSa00,fumbles_rec_yds,0,,,,,
player,201709100chi,chi,AchoSa00,fumbles_rec_td,0,,,,,
player,201709100chi,chi,AchoSa00,fumbles_forced,0,,,,,
player,201709100chi,chi,DempQu99,def_int,0,,,,,
player,201709100chi,chi,DempQu99,def_int_yds,0,,,,,
player,201709100chi,chi,DempQu99,def_int_td,0,,,,,
player,201709100chi,chi,DempQu99,def_int_long,0,,,,,
player,201709100chi,chi,DempQu99,pass_defended,0,,,,,
player,201709100chi,chi,DempQu99,sacks,0.0,,,,,
player,201709100chi,chi,DempQu99,tackles_combined,3,,,,,
player,201709100chi,chi,DempQu99,tackles_solo,3,,,,,
player,201709100chi,chi,DempQu99,tackles_assists,0,,,,,
player,201709100chi,chi,DempQu99,tackles_loss,0,,,,,
player,201709100chi,chi,DempQu99,qb_hits,0,,,,,
player,201709100chi,chi,DempQu99,fumbles_rec,0,,,,,
player,201709100chi,chi,DempQu99,fumbles_rec_yds,0,,,,,
player,201709100chi,chi,DempQu99,fumbles_rec_td,0,,,,,
player,201709100chi,chi,DempQu99,fumbles_forced,0,,,,,
player,201709100chi,chi,JackEd01,def_int,0,,,,,
player,201709100chi,chi,JackEd01,def_int_yds,0,,,,,
player,201709100chi,chi,JackEd01,def_int_td,0,,,,,
player,201709100chi,chi,JackEd01,def_int_long,0,,,,,
player,201709100chi,chi,JackEd01,pass_defended,0,,,,,
player,201709100chi,chi,JackEd01,sacks,0.0,,,,,
player,201709100chi,chi,JackEd01,tackles_combined,3,,,,,
player,201709100chi,chi,JackEd01,tackles_solo,3,,,,,
player,201709100chi,chi,JackEd01,tackles_assists,0,,,,,
player,201709100chi,chi,JackEd01,tackles_loss,0,,,,,
player,201709100chi,chi,JackEd01,qb_hits,0,,,,,
player,201709100chi,chi,JackEd01,fumbles_rec,0,,,,,
player,201709100chi,chi,JackEd01,fumbles_rec_yds,0,,,,,
player,201709100chi,chi,JackEd01,fumbles_rec_td,0,,,,,
player,201709100chi,chi,JackEd01,fumbles_forced,0,,,,,
player,201709100chi,chi,CallBr00,def_int,0,,,,,
player,201709100chi,chi,CallBr00,def_int_yds,0,,,,,
player,201709100chi,chi,CallBr00,def_int_td,0,,,,,
player,201709100chi,chi,CallBr00,def_int_long,0,,,,,
player,201709100chi,chi,CallBr00,pass_defended,0,,,,,
player,201709100chi,chi,CallBr00,sacks,0.0,,,,,
player,201709100chi,chi,CallBr00,tackles_combined,2,,,,,
player,201709100chi,chi,CallBr00,tackles_solo,1,,,,,
player,201709100chi,chi,CallBr00,tackles_assists,1,,,,,
player,201709100chi,chi,CallBr00,tackles_loss,0,,,,,
player,201709100chi,chi,CallBr00,qb_hits,0,,,,,
player,201709100chi,chi,CallBr00,fumbles_rec,0,,,,,
player,201709100chi,chi,CallBr00,fumbles_rec_yds,0,,,,,
player,201709100chi,chi,CallBr00,fumbles_rec_td,0,,,,,
player,201709100chi,chi,CallBr00,fumbles_forced,0,,,,,
player,201709100chi,chi,KwiaNi00,def_int,0,,,,,
player,201709100chi,chi,KwiaNi00,def_int_yds,0,,,,,
player,201709100chi,chi,KwiaNi00,def_int_td,0,,,,,
player,201709100chi,chi,KwiaNi00,def_int_long,0,,,,,
player,201709100chi,chi,KwiaNi00,pass_defended,0,,,,,
player,201709100chi,chi,KwiaNi00,sacks,0.0,,,,,
player,201709100chi,chi,KwiaNi00,tackles_combined,2,,,,,
player,201709100chi,chi,KwiaNi00,tackles_solo,1,,,,,
player,201709100chi,chi,KwiaNi00,tackles_assists,1,,,,,
player,201709100chi,chi,KwiaNi00,tackles_loss,0,,,,,
player,201709100chi,chi,KwiaNi00,qb_hits,0,,,,,
player,201709100chi,chi,KwiaNi00,fumbles_rec,0,,,,,
player,201709100chi,chi,KwiaNi00,fumbles_rec_yds,0,,,,,
player,201709100chi,chi,KwiaNi00,fumbles_rec_td,0,,,,,
player,201709100chi,chi,KwiaNi00,fumbles_forced,0,,,,,
player,201709100chi,chi,TrevDa00,def_int,0,,,,,
player,201709100chi,chi,TrevDa00,def_int_yds,0,,,,,
player,201709100chi,chi,TrevDa00,def_int_td,0,,,,,
player,201709100chi,chi,TrevDa00,def_int_long,0,,,,,
player,201709100chi,chi,TrevDa00,pass_defended,0,,,,,
player,201709100chi,chi,TrevDa00,sacks,0.0,,,,,
player,201709100chi,chi,TrevDa00,tackles_combined,2,,,,,
player,201709100chi,chi,TrevDa00,tackles_solo,2,,,,,
player,201709100chi,chi,TrevDa00,tackles_assists,0,,,,,
player,201709100chi,chi,TrevDa00,tackles_loss,0,,,,,
player,201709100chi,chi,TrevDa00,qb_hits,2,,,,,
player,201709100chi,chi,TrevDa00,fumbles_rec,0,,,,,
player,201709100chi,chi,TrevDa00,fumbles_rec_yds,0,,,,,
player,201709100chi,chi,TrevDa00,fumbles_rec_td,0,,,,,
player,201709100chi,chi,TrevDa00,fumbles_forced,0,,,,,
player,201709100chi,chi,UnreMi00,def_int,0,,,,,
player,201709100chi,chi,UnreMi00,def_int_yds,0,,,,,
player,201709100chi,chi,UnreMi00,def_int_td,0,,,,,
player,201709100chi,chi,UnreMi00,def_int_long,0,,,,,
player,201709100chi,chi,UnreMi00,pass_defended,0,,,,,
player,201709100chi,chi,UnreMi00,sacks,0.0,,,,,
player,201709100chi,chi,UnreMi00,tackles_combined,2,,,,,
player,201709100chi,chi,UnreMi00,tackles_solo,1,,,,,
player,201709100chi,chi,UnreMi00,tackles_assists,1,,,,,
player,201709100chi,chi,UnreMi00,tackles_loss,0,,,,,
player,201709100chi,chi,UnreMi00,qb_hits,0,,,,,
player,201709100chi,chi,UnreMi00,fumbles_rec,0,,,,,
player,201709100chi,chi,UnreMi00,fumbles_rec_yds,0,,,,,
player,201709100chi,chi,UnreMi00,fumbles_rec_td,0,,,,,
player,201709100chi,chi,UnreMi00,fumbles_forced,0,,,,,
player,201709100chi,chi,CunnBe01,def_int,0,,,,,
player,201709100chi,chi,CunnBe01,def_int_yds,0,,,,,
player,201709100chi,chi,CunnBe01,def_int_td,0,,,,,
player,201709100chi,chi,CunnBe01,def_int_long,0,,,,,
player,201709100chi,chi,CunnBe01,pass_defended,0,,,,,
player,201709100chi,chi,CunnBe01,sacks,0.0,,,,,
player,201709100chi,chi,CunnBe01,tackles_combined,1,,,,,
player,201709100chi,chi,CunnBe01,tackles_solo,0,,,,,
player,201709100chi,chi,CunnBe01,tackles_assists,1,,,,,
player,201709100chi,chi,CunnBe01,tackles_loss,0,,,,,
player,201709100chi,chi,CunnBe01,qb_hits,0,,,,,
player,201709100chi,chi,CunnBe01,fumbles_rec,0,,,,,
player,201709100chi,chi,CunnBe01,fumbles_rec_yds,0,,,,,
player,201709100chi,chi,CunnBe01,fumbles_rec_td,0,,,,,
player,201709100chi,chi,CunnBe01,fumbles_forced,0,,,,,
player,201709100chi,chi,GoldEd00,def_int,0,,,,,
player,201709100chi,chi,GoldEd00,def_int_yds,0,,,,,
player,201709100chi,chi,GoldEd00,def_int_td,0,,,,,
player,201709100chi,chi,GoldEd00,def_int_long,0,,,,,
player,201709100chi,chi,GoldEd00,pass_defended,0,,,,,
player,201709100chi,chi,GoldEd00,sacks,0.0,,,,,
player,201709100chi,chi,GoldEd00,tackles_combined,1,,,,,
