game,2017,15,20171217,201712170sfo,oti,"Tennessee Titans",23,sfo,"San Francisco 49ers",25
player,201712170sfo,sfo,ThomSo00,tackles_assists,1,,,,,
player,201712170sfo,sfo,ThomSo00,tackles_loss,1,,,,,
player,201712170sfo,sfo,ThomSo00,qb_hits,0,,,,,
player,201712170sfo,sfo,ThomSo00,fumbles_rec,0,,,,,
player,201712170sfo,sfo,ThomSo00,fumbles_rec_yds,0,,,,,
player,201712170sfo,sfo,ThomSo00,fumbles_rec_td,0,,,,,
player,201712170sfo,sfo,ThomSo00,fumbles_forced,0,,,,,
player,201712170sfo,sfo,DayxSh00,def_int,0,,,,,
player,201712170sfo,sfo,DayxSh00,def_int_yds,0,,,,,
player,201712170sfo,sfo,DayxSh00,def_int_td,0,,,,,
player,201712170sfo,sfo,DayxSh00,def_int_long,0,,,,,
player,201712170sfo,sfo,DayxSh00,pass_defended,0,,,,,
player,201712170sfo,sfo,DayxSh00,sacks,0.0,,,,,
player,201712170sfo,sfo,DayxSh00,tackles_combined,2,,,,,
player,201712170sfo,sfo,DayxSh00,tackles_solo,2,,,,,
player,201712170sfo,sfo,DayxSh00,tackles_assists,0,,,,,
player,201712170sfo,sfo,DayxSh00,tackles_loss,1,,,,,
player,201712170sfo,sfo,DayxSh00,qb_hits,0,,,,,
player,201712170sfo,sfo,DayxSh00,fumbles_rec,0,,,,,
player,201712170sfo,sfo,DayxSh00,fumbles_rec_yds,0,,,,,
player,201712170sfo,sfo,DayxSh00,fumbles_rec_td,0,,,,,
player,201712170sfo,sfo,DayxSh00,fumbles_forced,0,,,,,
player,201712170sfo,sfo,LeexEl00,def_int,0,,,,,
player,201712170sfo,sfo,LeexEl00,def_int_yds,0,,,,,
player,201712170sfo,sfo,LeexEl00,def_int_td,0,,,,,
player,201712170sfo,sfo,LeexEl00,def_int_long,0,,,,,
player,201712170sfo,sfo,LeexEl00,pass_defended,0,,,,,
player,201712170sfo,sfo,LeexEl00,sacks,0.0,,,,,
player,201712170sfo,sfo,LeexEl00,tackles_combined,2,,,,,
player,201712170sfo,sfo,LeexEl00,tackles_solo,1,,,,,
player,201712170sfo,sfo,LeexEl00,tackles_assists,1,,,,,
player,201712170sfo,sfo,LeexEl00,tackles_loss,0,,,,,
player,201712170sfo,sfo,LeexEl00,qb_hits,0,,,,,
player,201712170sfo,sfo,LeexEl00,fumbles_rec,0,,,,,
player,201712170sfo,sfo,LeexEl00,fumbles_rec_yds,0,,,,,
player,201712170sfo,sfo,LeexEl00,fumbles_rec_td,0,,,,,
player,201712170sfo,sfo,LeexEl00,fumbles_forced,0,,,,,
player,201712170sfo,sfo,MarsCa00,def_int,0,,,,,
player,201712170sfo,sfo,MarsCa00,def_int_yds,0,,,,,
player,201712170sfo,sfo,MarsCa00,def_int_td,0,,,,,
player,201712170sfo,sfo,MarsCa00,def_int_long,0,,,,,
player,201712170sfo,sfo,MarsCa00,pass_defended,0,,,,,
player,201712170sfo,sfo,MarsCa00,sacks,0.0,,,,,
player,201712170sfo,sfo,MarsCa00,tackles_combined,2,,,,,
player,201712170sfo,sfo,MarsCa00,tackles_solo,2,,,,,
player,201712170sfo,sfo,MarsCa00,tackles_assists,0,,,,,
player,201712170sfo,sfo,MarsCa00,tackles_loss,0,,,,,
player,201712170sfo,sfo,MarsCa00,qb_hits,0,,,,,
player,201712170sfo,sfo,MarsCa00,fumbles_rec,0,,,,,
player,201712170sfo,sfo,MarsCa00,fumbles_rec_yds,0,,,,,
player,201712170sfo,sfo,MarsCa00,fumbles_rec_td,0,,,,,
player,201712170sfo,sfo,MarsCa00,fumbles_forced,0,,,,,
player,201712170sfo,sfo,WillKW00,def_int,0,,,,,
player,201712170sfo,sfo,WillKW00,def_int_yds,0,,,,,
player,201712170sfo,sfo,WillKW00,def_int_td,0,,,,,
player,201712170sfo,sfo,WillKW00,def_int_long,0,,,,,
player,201712170sfo,sfo,WillKW00,pass_defended,0,,,,,
player,201712170sfo,sfo,WillKW00,sacks,0.0,,,,,
player,201712170sfo,sfo,WillKW00,tackles_combined,2,,,,,
player,201712170sfo,sfo,WillKW00,tackles_solo,1,,,,,
player,201712170sfo,sfo,WillKW00,tackles_assists,1,,,,,
player,201712170sfo,sfo,WillKW00,tackles_loss,0,,,,,
player,201712170sfo,sfo,WillKW00,qb_hits,0,,,,,
player,201712170sfo,sfo,WillKW00,fumbles_rec,0,,,,,
player,201712170sfo,sfo,WillKW00,fumbles_rec_yds,0,,,,,
player,201712170sfo,sfo,WillKW00,fumbles_rec_td,0,,,,,
player,201712170sfo,sfo,WillKW00,fumbles_forced,0,,,,,
player,201712170sfo,sfo,HallLe98,def_int,0,,,,,
player,201712170sfo,sfo,HallLe98,def_int_yds,0,,,,,
player,201712170sfo,sfo,HallLe98,def_int_td,0,,,,,
player,201712170sfo,sfo,HallLe98,def_int_long,0,,,,,
player,201712170sfo,sfo,HallLe98,pass_defended,0,,,,,
player,201712170sfo,sfo,HallLe98,sacks,0.0,,,,,
player,201712170sfo,sfo,HallLe98,tackles_combined,1,,,,,
player,201712170sfo,sfo,HallLe98,tackles_solo,0,,,,,
player,201712170sfo,sfo,HallLe98,tackles_assists,1,,,,,
player,201712170sfo,sfo,HallLe98,tackles_loss,0,,,,,
player,201712170sfo,sfo,HallLe98,qb_hits,0,,,,,
player,201712170sfo,sfo,HallLe98,fumbles_rec,0,,,,,
player,201712170sfo,sfo,HallLe98,fumbles_rec_yds,0,,,,,
player,201712170sfo,sfo,HallLe98,fumbles_rec_td,0,,,,,
player,201712170sfo,sfo,HallLe98,fumbles_forced,0,,,,,
player,201712170sfo,sfo,MitcEa99,def_int,0,,,,,
player,201712170sfo,sfo,MitcEa99,def_int_yds,0,,,,,
player,201712170sfo,sfo,MitcEa99,def_int_td,0,,,,,
player,201712170sfo,sfo,MitcEa99,def_int_long,0,,,,,
player,201712170sfo,sfo,MitcEa99,pass_defended,0,,,,,
player,201712170sfo,sfo,MitcEa99,sacks,0.0,,,,,
player,201712170sfo,sfo,MitcEa99,tackles_combined,1,,,,,
player,201712170sfo,sfo,MitcEa99,tackles_solo,1,,,,,
player,201712170sfo,sfo,MitcEa99,tackles_assists,0,,,,,
player,201712170sfo,sfo,MitcEa99,tackles_loss,0,,,,,
player,201712170sfo,sfo,MitcEa99,qb_hits,0,,,,,
player,201712170sfo,sfo,MitcEa99,fumbles_rec,0,,,,,
player,201712170sfo,sfo,MitcEa99,fumbles_rec_yds,0,,,,,
player,201712170sfo,sfo,MitcEa99,fumbles_rec_td,0,,,,,
player,201712170sfo,sfo,MitcEa99,fumbles_forced,0,,,,,
player,201712170sfo,sfo,NzeoMa00,def_int,0,,,,,
player,201712170sfo,sfo,NzeoMa00,def_int_yds,0,,,,,
player,201712170sfo,sfo,NzeoMa00,def_int_td,0,,,,,
player,201712170sfo,sfo,NzeoMa00,def_int_long,0,,,,,
player,201712170sfo,sfo,NzeoMa00,pass_defended,0,,,,,
player,201712170sfo,sfo,NzeoMa00,sacks,0.0,,,,,
player,201712170sfo,sfo,NzeoMa00,tackles_combined,1,,,,,
player,201712170sfo,sfo,NzeoMa00,tackles_solo,0,,,,,
player,201712170sfo,sfo,NzeoMa00,tackles_assists,1,,,,,
player,201712170sfo,sfo,NzeoMa00,tackles_loss,0,,,,,
player,201712170sfo,sfo,NzeoMa00,qb_hits,0,,,,,
player,201712170sfo,sfo,NzeoMa00,fumbles_rec,0,,,,,
player,201712170sfo,sfo,NzeoMa00,fumbles_rec_yds,0,,,,,
player,201712170sfo,sfo,NzeoMa00,fumbles_rec_td,0,,,,,
player,201712170sfo,sfo,NzeoMa00,fumbles_forced,0,,,,,
player,201712170sfo,sfo,DumeEl20,def_int,0,,,,,
player,201712170sfo,sfo,DumeEl20,def_int_yds,0,,,,,
player,201712170sfo,sfo,DumeEl20,def_int_td,0,,,,,
player,201712170sfo,sfo,DumeEl20,def_int_long,0,,,,,
player,201712170sfo,sfo,DumeEl20,pass_defended,0,,,,,
player,201712170sfo,sfo,DumeEl20,sacks,0.0,,,,,
player,201712170sfo,sfo,DumeEl20,tackles_combined,0,,,,,
player,201712170sfo,sfo,DumeEl20,tackles_solo,0,,,,,
player,201712170sfo,sfo,DumeEl20,tackles_assists,0,,,,,
player,201712170sfo,sfo,DumeEl20,tackles_loss,0,,,,,
player,201712170sfo,sfo,DumeEl20,qb_hits,2,,,,,
player,201712170sfo,sfo,DumeEl20,fumbles_rec,0,,,,,
player,201712170sfo,sfo,DumeEl20,fumbles_rec_yds,0,,,,,
player,201712170sfo,sfo,DumeEl20,fumbles_rec_td,0,,,,,
player,201712170sfo,sfo,DumeEl20,fumbles_forced,0,,,,,
player,201712170sfo,oti,JackAd00,kick_ret,1,,,,,
player,201712170sfo,oti,JackAd00,kick_ret_yds,21,,,,,
player,201712170sfo,oti,JackAd00,kick_ret_yds_per_ret,21.0,,,,,
player,201712170sfo,oti,JackAd00,kick_ret_td,0,,,,,
player,201712170sfo,oti,JackAd00,kick_ret_long,21,,,,,
player,201712170sfo,oti,JackAd00,punt_ret,1,,,,,
player,201712170sfo,oti,JackAd00,punt_ret_yds,0,,,,,
player,201712170sfo,oti,JackAd00,punt_ret_yds_per_ret,0.0,,,,,
player,201712170sfo,oti,JackAd00,punt_ret_td,0,,,,,
player,201712170sfo,oti,JackAd00,punt_ret_long,0,,,,,
player,201712170sfo,sfo,TaylTr02,kick_ret,0,,,,,
player,201712170sfo,sfo,TaylTr02,kick_ret_yds,0,,,,,
player,201712170sfo,sfo,TaylTr02,kick_ret_yds_per_ret,,,,,,
player,201712170sfo,sfo,TaylTr02,kick_ret_td,0,,,,,
player,201712170sfo,sfo,TaylTr02,kick_ret_long,0,,,,,
player,201712170sfo,sfo,TaylTr02,punt_ret,1,,,,,
player,201712170sfo,sfo,TaylTr02,punt_ret_yds,12,,,,,
player,201712170sfo,sfo,TaylTr02,punt_ret_yds_per_ret,12.0,,,,,
player,201712170sfo,sfo,TaylTr02,punt_ret_td,0,,,,,
player,201712170sfo,sfo,TaylTr02,punt_ret_long,12,,,,,
player,201712170sfo,sfo,BreiMa00,kick_ret,4,,,,,
player,201712170sfo,sfo,BreiMa00,kick_ret_yds,65,,,,,
player,201712170sfo,sfo,BreiMa00,kick_ret_yds_per_ret,16.3,,,,,
player,201712170sfo,sfo,BreiMa00,kick_ret_td,0,,,,,
player,201712170sfo,sfo,BreiMa00,kick_ret_long,28,,,,,
player,201712170sfo,sfo,BreiMa00,punt_ret,0,,,,,
player,201712170sfo,sfo,BreiMa00,punt_ret_yds,0,,,,,
player,201712170sfo,sfo,BreiMa00,punt_ret_yds_per_ret,,,,,,
player,201712170sfo,sfo,BreiMa00,punt_ret_td,0,,,,,
player,201712170sfo,sfo,BreiMa00,punt_ret_long,0,,,,,
player,201712170sfo,oti,SuccRy44,xpm,2,,,,,
player,201712170sfo,oti,SuccRy44,xpa,2,,,,,
player,201712170sfo,oti,SuccRy44,fgm,3,,,,,
player,201712170sfo,oti,SuccRy44,fga,3,,,,,
player,201712170sfo,oti,SuccRy44,punt,0,,,,,
player,201712170sfo,oti,SuccRy44,punt_yds,0,,,,,
player,201712170sfo,oti,SuccRy44,punt_yds_per_punt,,,,,,
player,201712170sfo,oti,SuccRy44,punt_long,0,,,,,
player,201712170sfo,oti,KernBr20,xpm,,,,,,
player,201712170sfo,oti,KernBr20,xpa,,,,,,
player,201712170sfo,oti,KernBr20,fgm,,,,,,
player,201712170sfo,oti,KernBr20,fga,,,,,,
player,201712170sfo,oti,KernBr20,punt,2,,,,,
player,201712170sfo,oti,KernBr20,punt_yds,111,,,,,
player,201712170sfo,oti,KernBr20,punt_yds_per_punt,55.5,,,,,
player,201712170sfo,oti,KernBr20,punt_long,59,,,,,
player,201712170sfo,sfo,gouldrob01,xpm,1,,,,,
player,201712170sfo,sfo,gouldrob01,xpa,1,,,,,
player,201712170sfo,sfo,gouldrob01,fgm,6,,,,,
player,201712170sfo,sfo,gouldrob01,fga,6,,,,,
player,201712170sfo,sfo,gouldrob01,punt,0,,,,,
player,201712170sfo,sfo,gouldrob01,punt_yds,0,,,,,
player,201712170sfo,sfo,gouldrob01,punt_yds_per_punt,,,,,,
player,201712170sfo,sfo,gouldrob01,punt_long,0,,,,,
player,201712170sfo,sfo,PiniBr00,xpm,,,,,,
player,201712170sfo,sfo,PiniBr00,xpa,,,,,,
player,201712170sfo,sfo,PiniBr00,fgm,,,,,,
player,201712170sfo,sfo,PiniBr00,fga,,,,,,
player,201712170sfo,sfo,PiniBr00,punt,1,,,,,
player,201712170sfo,sfo,PiniBr00,punt_yds,43,,,,,
player,201712170sfo,sfo,PiniBr00,punt_yds_per_punt,43.0,,,,,
player,201712170sfo,sfo,PiniBr00,punt_long,43,,,,,
player,201712170sfo,sfo,BeadZa20,pos,G,,,,,
player,201712170sfo,sfo,BeadZa20,offense,70,,,,,
player,201712170sfo,sfo,BeadZa20,off_pct,100%,,,,,
player,201712170sfo,sfo,BeadZa20,defense,0,,,,,
player,201712170sfo,sfo,BeadZa20,def_pct,0%,,,,,
player,201712170sfo,sfo,BeadZa20,special_teams,7,,,,,
player,201712170sfo,sfo,BeadZa20,st_pct,25%,,,,,
player,201712170sfo,sfo,KilgDa00,pos,C,,,,,
player,201712170sfo,sfo,KilgDa00,offense,70,,,,,
player,201712170sfo,sfo,KilgDa00,off_pct,100%,,,,,
player,201712170sfo,sfo,KilgDa00,defense,0,,,,,
player,201712170sfo,sfo,KilgDa00,def_pct,0%,,,,,
player,201712170sfo,sfo,KilgDa00,special_teams,7,,,,,
player,201712170sfo,sfo,KilgDa00,st_pct,25%,,,,,
player,201712170sfo,sfo,StalJo20,pos,T,,,,,
player,201712170sfo,sfo,StalJo20,offense,70,,,,,
player,201712170sfo,sfo,StalJo20,off_pct,100%,,,,,
player,201712170sfo,sfo,StalJo20,defense,0,,,,,
player,201712170sfo,sfo,StalJo20,def_pct,0%,,,,,
player,201712170sfo,sfo,StalJo20,special_teams,7,,,,,
player,201712170sfo,sfo,StalJo20,st_pct,25%,,,,,
player,201712170sfo,sfo,FuscBr00,pos,G,,,,,
player,201712170sfo,sfo,FuscBr00,offense,70,,,,,
player,201712170sfo,sfo,FuscBr00,off_pct,100%,,,,,
player,201712170sfo,sfo,FuscBr00,defense,0,,,,,
player,201712170sfo,sfo,FuscBr00,def_pct,0%,,,,,
player,201712170sfo,sfo,FuscBr00,special_teams,7,,,,,
player,201712170sfo,sfo,FuscBr00,st_pct,25%,,,,,
player,201712170sfo,sfo,TomlLa01,pos,G,,,,,
player,201712170sfo,sfo,TomlLa01,offense,70,,,,,
player,201712170sfo,sfo,TomlLa01,off_pct,100%,,,,,
player,201712170sfo,sfo,TomlLa01,defense,0,,,,,
player,201712170sfo,sfo,TomlLa01,def_pct,0%,,,,,
player,201712170sfo,sfo,TomlLa01,special_teams,7,,,,,
player,201712170sfo,sfo,TomlLa01,st_pct,25%,,,,,
player,201712170sfo,sfo,GaroJi00,pos,QB,,,,,
player,201712170sfo,sfo,GaroJi00,offense,70,,,,,
player,201712170sfo,sfo,GaroJi00,off_pct,100%,,,,,
player,201712170sfo,sfo,GaroJi00,defense,0,,,,,
player,201712170sfo,sfo,GaroJi00,def_pct,0%,,,,,
player,201712170sfo,sfo,GaroJi00,special_teams,0,,,,,
player,201712170sfo,sfo,GaroJi00,st_pct,0%,,,,,
player,201712170sfo,sfo,GoodMa00,pos,WR,,,,,
player,201712170sfo,sfo,GoodMa00,offense,63,,,,,
player,201712170sfo,sfo,GoodMa00,off_pct,90%,,,,,
player,201712170sfo,sfo,GoodMa00,defense,0,,,,,
player,201712170sfo,sfo,GoodMa00,def_pct,0%,,,,,
player,201712170sfo,sfo,GoodMa00,special_teams,0,,,,,
player,201712170sfo,sfo,GoodMa00,st_pct,0%,,,,,
player,201712170sfo,sfo,HydeCa00,pos,RB,,,,,
player,201712170sfo,sfo,HydeCa00,offense,51,,,,,
player,201712170sfo,sfo,HydeCa00,off_pct,73%,,,,,
player,201712170sfo,sfo,HydeCa00,defense,0,,,,,
player,201712170sfo,sfo,HydeCa00,def_pct,0%,,,,,
player,201712170sfo,sfo,HydeCa00,special_teams,0,,,,,
player,201712170sfo,sfo,HydeCa00,st_pct,0%,,,,,
player,201712170sfo,sfo,CeleGa00,pos,TE,,,,,
player,201712170sfo,sfo,CeleGa00,offense,46,,,,,
player,201712170sfo,sfo,CeleGa00,off_pct,66%,,,,,
player,201712170sfo,sfo,CeleGa00,defense,0,,,,,
player,201712170sfo,sfo,CeleGa00,def_pct,0%,,,,,
player,201712170sfo,sfo,CeleGa00,special_teams,12,,,,,
player,201712170sfo,sfo,CeleGa00,st_pct,43%,,,,,
player,201712170sfo,sfo,TaylTr02,pos,WR,,,,,
player,201712170sfo,sfo,TaylTr02,offense,34,,,,,
player,201712170sfo,sfo,TaylTr02,off_pct,49%,,,,,
player,201712170sfo,sfo,TaylTr02,defense,0,,,,,
player,201712170sfo,sfo,TaylTr02,def_pct,0%,,,,,
player,201712170sfo,sfo,TaylTr02,special_teams,2,,,,,
player,201712170sfo,sfo,TaylTr02,st_pct,7%,,,,,
player,201712170sfo,sfo,MurpLo00,pos,WR,,,,,
player,201712170sfo,sfo,MurpLo00,offense,33,,,,,
player,201712170sfo,sfo,MurpLo00,off_pct,47%,,,,,
player,201712170sfo,sfo,MurpLo00,defense,0,,,,,
player,201712170sfo,sfo,MurpLo00,def_pct,0%,,,,,
player,201712170sfo,sfo,MurpLo00,special_teams,0,,,,,
player,201712170sfo,sfo,MurpLo00,st_pct,0%,,,,,
player,201712170sfo,sfo,JuszKy00,pos,FB,,,,,
player,201712170sfo,sfo,JuszKy00,offense,32,,,,,
player,201712170sfo,sfo,JuszKy00,off_pct,46%,,,,,
player,201712170sfo,sfo,JuszKy00,defense,0,,,,,
player,201712170sfo,sfo,JuszKy00,def_pct,0%,,,,,
player,201712170sfo,sfo,JuszKy00,special_teams,1,,,,,
player,201712170sfo,sfo,JuszKy00,st_pct,4%,,,,,
player,201712170sfo,sfo,BourKe00,pos,WR,,,,,
player,201712170sfo,sfo,BourKe00,offense,31,,,,,
player,201712170sfo,sfo,BourKe00,off_pct,44%,,,,,
player,201712170sfo,sfo,BourKe00,defense,0,,,,,
player,201712170sfo,sfo,BourKe00,def_pct,0%,,,,,
player,201712170sfo,sfo,BourKe00,special_teams,6,,,,,
player,201712170sfo,sfo,BourKe00,st_pct,21%,,,,,
player,201712170sfo,sfo,KittGe00,pos,TE,,,,,
player,201712170sfo,sfo,KittGe00,offense,28,,,,,
player,201712170sfo,sfo,KittGe00,off_pct,40%,,,,,
player,201712170sfo,sfo,KittGe00,defense,0,,,,,
player,201712170sfo,sfo,KittGe00,def_pct,0%,,,,,
player,201712170sfo,sfo,KittGe00,special_teams,0,,,,,
player,201712170sfo,sfo,KittGe00,st_pct,0%,,,,,
player,201712170sfo,sfo,BreiMa00,pos,RB,,,,,
player,201712170sfo,sfo,BreiMa00,offense,19,,,,,
player,201712170sfo,sfo,BreiMa00,off_pct,27%,,,,,
player,201712170sfo,sfo,BreiMa00,defense,0,,,,,
player,201712170sfo,sfo,BreiMa00,def_pct,0%,,,,,
player,201712170sfo,sfo,BreiMa00,special_teams,7,,,,,
player,201712170sfo,sfo,BreiMa00,st_pct,25%,,,,,
player,201712170sfo,sfo,PaulLo00,pos,TE,,,,,
player,201712170sfo,sfo,PaulLo00,offense,9,,,,,
player,201712170sfo,sfo,PaulLo00,off_pct,13%,,,,,
player,201712170sfo,sfo,PaulLo00,defense,0,,,,,
player,201712170sfo,sfo,PaulLo00,def_pct,0%,,,,,
player,201712170sfo,sfo,PaulLo00,special_teams,13,,,,,
player,201712170sfo,sfo,PaulLo00,st_pct,46%,,,,,
player,201712170sfo,sfo,RobiAl00,pos,WR,,,,,
player,201712170sfo,sfo,RobiAl00,offense,4,,,,,
player,201712170sfo,sfo,RobiAl00,off_pct,6%,,,,,
player,201712170sfo,sfo,RobiAl00,defense,0,,,,,
player,201712170sfo,sfo,RobiAl00,def_pct,0%,,,,,
player,201712170sfo,sfo,RobiAl00,special_teams,2,,,,,
player,201712170sfo,sfo,RobiAl00,st_pct,7%,,,,,
player,201712170sfo,sfo,JohnDo02,pos,CB,,,,,
player,201712170sfo,sfo,JohnDo02,offense,0,,,,,
player,201712170sfo,sfo,JohnDo02,off_pct,0%,,,,,
player,201712170sfo,sfo,JohnDo02,defense,63,,,,,
player,201712170sfo,sfo,JohnDo02,def_pct,100%,,,,,
player,201712170sfo,sfo,JohnDo02,special_teams,15,,,,,
player,201712170sfo,sfo,JohnDo02,st_pct,54%,,,,,
player,201712170sfo,sfo,WithAh00,pos,CB,,,,,
player,201712170sfo,sfo,WithAh00,offense,0,,,,,
player,201712170sfo,sfo,WithAh00,off_pct,0%,,,,,
player,201712170sfo,sfo,WithAh00,defense,63,,,,,
player,201712170sfo,sfo,WithAh00,def_pct,100%,,,,,
player,201712170sfo,sfo,WithAh00,special_teams,7,,,,,
player,201712170sfo,sfo,WithAh00,st_pct,25%,,,,,
player,201712170sfo,sfo,ReidEr00,pos,SS,,,,,
player,201712170sfo,sfo,ReidEr00,offense,0,,,,,
player,201712170sfo,sfo,ReidEr00,off_pct,0%,,,,,
player,201712170sfo,sfo,ReidEr00,defense,63,,,,,
player,201712170sfo,sfo,ReidEr00,def_pct,100%,,,,,
player,201712170sfo,sfo,ReidEr00,special_teams,5,,,,,
player,201712170sfo,sfo,ReidEr00,st_pct,18%,,,,,
player,201712170sfo,sfo,ColbAd00,pos,FS,,,,,
player,201712170sfo,sfo,ColbAd00,offense,0,,,,,
player,201712170sfo,sfo,ColbAd00,off_pct,0%,,,,,
player,201712170sfo,sfo,ColbAd00,defense,63,,,,,
player,201712170sfo,sfo,ColbAd00,def_pct,100%,,,,,
player,201712170sfo,sfo,ColbAd00,special_teams,5,,,,,
player,201712170sfo,sfo,ColbAd00,st_pct,18%,,,,,
player,201712170sfo,sfo,FostRe00,pos,LB,,,,,
player,201712170sfo,sfo,FostRe00,offense,0,,,,,
player,201712170sfo,sfo,FostRe00,off_pct,0%,,,,,
player,201712170sfo,sfo,FostRe00,defense,61,,,,,
player,201712170sfo,sfo,FostRe00,def_pct,97%,,,,,
player,201712170sfo,sfo,FostRe00,special_teams,0,,,,,
player,201712170sfo,sfo,FostRe00,st_pct,0%,,,,,
player,201712170sfo,sfo,CoylBr00,pos,LB,,,,,
player,201712170sfo,sfo,CoylBr00,offense,0,,,,,
player,201712170sfo,sfo,CoylBr00,off_pct,0%,,,,,
player,201712170sfo,sfo,CoylBr00,defense,53,,,,,
player,201712170sfo,sfo,CoylBr00,def_pct,84%,,,,,
player,201712170sfo,sfo,CoylBr00,special_teams,5,,,,,
player,201712170sfo,sfo,CoylBr00,st_pct,18%,,,,,
player,201712170sfo,sfo,BuckDe00,pos,DT,,,,,
player,201712170sfo,sfo,BuckDe00,offense,0,,,,,
player,201712170sfo,sfo,BuckDe00,off_pct,0%,,,,,
player,201712170sfo,sfo,BuckDe00,defense,50,,,,,
player,201712170sfo,sfo,BuckDe00,def_pct,79%,,,,,
player,201712170sfo,sfo,BuckDe00,special_teams,5,,,,,
player,201712170sfo,sfo,BuckDe00,st_pct,18%,,,,,
player,201712170sfo,sfo,WillKW00,pos,CB,,,,,
player,201712170sfo,sfo,WillKW00,offense,0,,,,,
player,201712170sfo,sfo,WillKW00,off_pct,0%,,,,,
player,201712170sfo,sfo,WillKW00,defense,45,,,,,
player,201712170sfo,sfo,WillKW00,def_pct,71%,,,,,
player,201712170sfo,sfo,WillKW00,special_teams,0,,,,,
player,201712170sfo,sfo,WillKW00,st_pct,0%,,,,,
player,201712170sfo,sfo,ThomSo00,pos,DE,,,,,
player,201712170sfo,sfo,ThomSo00,offense,0,,,,,
player,201712170sfo,sfo,ThomSo00,off_pct,0%,,,,,
player,201712170sfo,sfo,ThomSo00,defense,42,,,,,
player,201712170sfo,sfo,ThomSo00,def_pct,67%,,,,,
player,201712170sfo,sfo,ThomSo00,special_teams,5,,,,,
player,201712170sfo,sfo,ThomSo00,st_pct,18%,,,,,
player,201712170sfo,sfo,MarsCa00,pos,DE,,,,,
player,201712170sfo,sfo,MarsCa00,offense,0,,,,,
player,201712170sfo,sfo,MarsCa00,off_pct,0%,,,,,
player,201712170sfo,sfo,MarsCa00,defense,34,,,,,
player,201712170sfo,sfo,MarsCa00,def_pct,54%,,,,,
player,201712170sfo,sfo,MarsCa00,special_teams,21,,,,,
player,201712170sfo,sfo,MarsCa00,st_pct,75%,,,,,
player,201712170sfo,sfo,DayxSh00,pos,DT,,,,,
player,201712170sfo,sfo,DayxSh00,offense,0,,,,,
player,201712170sfo,sfo,DayxSh00,off_pct,0%,,,,,
player,201712170sfo,sfo,DayxSh00,defense,31,,,,,
player,201712170sfo,sfo,DayxSh00,def_pct,49%,,,,,
player,201712170sfo,sfo,DayxSh00,special_teams,0,,,,,
player,201712170sfo,sfo,DayxSh00,st_pct,0%,,,,,
player,201712170sfo,sfo,MitcEa99,pos,DT,,,,,
player,201712170sfo,sfo,MitcEa99,offense,0,,,,,
player,201712170sfo,sfo,MitcEa99,off_pct,0%,,,,,
player,201712170sfo,sfo,MitcEa99,defense,28,,,,,
player,201712170sfo,sfo,MitcEa99,def_pct,44%,,,,,
player,201712170sfo,sfo,MitcEa99,special_teams,5,,,,,
player,201712170sfo,sfo,MitcEa99,st_pct,18%,,,,,
player,201712170sfo,sfo,CarrCo00,pos,DE,,,,,
player,201712170sfo,sfo,CarrCo00,offense,0,,,,,
player,201712170sfo,sfo,CarrCo00,off_pct,0%,,,,,
player,201712170sfo,sfo,CarrCo00,defense,27,,,,,
player,201712170sfo,sfo,CarrCo00,def_pct,43%,,,,,
player,201712170sfo,sfo,CarrCo00,special_teams,0,,,,,
player,201712170sfo,sfo,CarrCo00,st_pct,0%,,,,,
player,201712170sfo,sfo,DumeEl20,pos,DE,,,,,
player,201712170sfo,sfo,DumeEl20,offense,0,,,,,
player,201712170sfo,sfo,DumeEl20,off_pct,0%,,,,,
player,201712170sfo,sfo,DumeEl20,defense,20,,,,,
player,201712170sfo,sfo,DumeEl20,def_pct,32%,,,,,
player,201712170sfo,sfo,DumeEl20,special_teams,0,,,,,
player,201712170sfo,sfo,DumeEl20,st_pct,0%,,,,,
player,201712170sfo,sfo,LyncAa00,pos,DE,,,,,
player,201712170sfo,sfo,LyncAa00,offense,0,,,,,
player,201712170sfo,sfo,LyncAa00,off_pct,0%,,,,,
player,201712170sfo,sfo,LyncAa00,defense,20,,,,,
player,201712170sfo,sfo,LyncAa00,def_pct,32%,,,,,
player,201712170sfo,sfo,LyncAa00,special_teams,0,,,,,
player,201712170sfo,sfo,LyncAa00,st_pct,0%,,,,,
player,201712170sfo,sfo,HallLe98,pos,CB,,,,,
player,201712170sfo,sfo,HallLe98,offense,0,,,,,
player,201712170sfo,sfo,HallLe98,off_pct,0%,,,,,
player,201712170sfo,sfo,HallLe98,defense,16,,,,,
player,201712170sfo,sfo,HallLe98,def_pct,25%,,,,,
player,201712170sfo,sfo,HallLe98,special_teams,7,,,,,
player,201712170sfo,sfo,HallLe98,st_pct,25%,,,,,
player,201712170sfo,sfo,HaroEl00,pos,LB,,,,,
player,201712170sfo,sfo,HaroEl00,offense,0,,,,,
player,201712170sfo,sfo,HaroEl00,off_pct,0%,,,,,
player,201712170sfo,sfo,HaroEl00,defense,13,,,,,
player,201712170sfo,sfo,HaroEl00,def_pct,21%,,,,,
player,201712170sfo,sfo,HaroEl00,special_teams,13,,,,,
player,201712170sfo,sfo,HaroEl00,st_pct,46%,,,,,
player,201712170sfo,sfo,LeexEl00,pos,LB,,,,,
player,201712170sfo,sfo,LeexEl00,offense,0,,,,,
