game,2017,6,20171015,201710150rai,sdg,"Los Angeles Chargers",17,rai,"Oakland Raiders",16
player,201710150rai,sdg,BostTr00,tackles_combined,7,,,,,
player,201710150rai,sdg,BostTr00,tackles_solo,5,,,,,
player,201710150rai,sdg,BostTr00,tackles_assists,2,,,,,
player,201710150rai,sdg,BostTr00,tackles_loss,0,,,,,
player,201710150rai,sdg,BostTr00,qb_hits,0,,,,,
player,201710150rai,sdg,BostTr00,fumbles_rec,0,,,,,
player,201710150rai,sdg,BostTr00,fumbles_rec_yds,0,,,,,
player,201710150rai,sdg,BostTr00,fumbles_rec_td,0,,,,,
player,201710150rai,sdg,BostTr00,fumbles_forced,0,,,,,
player,201710150rai,sdg,AddaJa00,def_int,0,,,,,
player,201710150rai,sdg,AddaJa00,def_int_yds,0,,,,,
player,201710150rai,sdg,AddaJa00,def_int_td,0,,,,,
player,201710150rai,sdg,AddaJa00,def_int_long,0,,,,,
player,201710150rai,sdg,AddaJa00,pass_defended,1,,,,,
player,201710150rai,sdg,AddaJa00,sacks,0.0,,,,,
player,201710150rai,sdg,AddaJa00,tackles_combined,4,,,,,
player,201710150rai,sdg,AddaJa00,tackles_solo,3,,,,,
player,201710150rai,sdg,AddaJa00,tackles_assists,1,,,,,
player,201710150rai,sdg,AddaJa00,tackles_loss,0,,,,,
player,201710150rai,sdg,AddaJa00,qb_hits,0,,,,,
player,201710150rai,sdg,AddaJa00,fumbles_rec,0,,,,,
player,201710150rai,sdg,AddaJa00,fumbles_rec_yds,0,,,,,
player,201710150rai,sdg,AddaJa00,fumbles_rec_td,0,,,,,
player,201710150rai,sdg,AddaJa00,fumbles_forced,0,,,,,
player,201710150rai,sdg,KingDe01,def_int,0,,,,,
player,201710150rai,sdg,KingDe01,def_int_yds,0,,,,,
player,201710150rai,sdg,KingDe01,def_int_td,0,,,,,
player,201710150rai,sdg,KingDe01,def_int_long,0,,,,,
player,201710150rai,sdg,KingDe01,pass_defended,0,,,,,
player,201710150rai,sdg,KingDe01,sacks,0.0,,,,,
player,201710150rai,sdg,KingDe01,tackles_combined,4,,,,,
player,201710150rai,sdg,KingDe01,tackles_solo,4,,,,,
player,201710150rai,sdg,KingDe01,tackles_assists,0,,,,,
player,201710150rai,sdg,KingDe01,tackles_loss,0,,,,,
player,201710150rai,sdg,KingDe01,qb_hits,0,,,,,
player,201710150rai,sdg,KingDe01,fumbles_rec,0,,,,,
player,201710150rai,sdg,KingDe01,fumbles_rec_yds,0,,,,,
player,201710150rai,sdg,KingDe01,fumbles_rec_td,0,,,,,
player,201710150rai,sdg,KingDe01,fumbles_forced,0,,,,,
player,201710150rai,sdg,MebaBr99,def_int,0,,,,,
player,201710150rai,sdg,MebaBr99,def_int_yds,0,,,,,
player,201710150rai,sdg,MebaBr99,def_int_td,0,,,,,
player,201710150rai,sdg,MebaBr99,def_int_long,0,,,,,
player,201710150rai,sdg,MebaBr99,pass_defended,0,,,,,
player,201710150rai,sdg,MebaBr99,sacks,0.0,,,,,
player,201710150rai,sdg,MebaBr99,tackles_combined,4,,,,,
player,201710150rai,sdg,MebaBr99,tackles_solo,2,,,,,
player,201710150rai,sdg,MebaBr99,tackles_assists,2,,,,,
player,201710150rai,sdg,MebaBr99,tackles_loss,0,,,,,
player,201710150rai,sdg,MebaBr99,qb_hits,0,,,,,
player,201710150rai,sdg,MebaBr99,fumbles_rec,0,,,,,
player,201710150rai,sdg,MebaBr99,fumbles_rec_yds,0,,,,,
player,201710150rai,sdg,MebaBr99,fumbles_rec_td,0,,,,,
player,201710150rai,sdg,MebaBr99,fumbles_forced,0,,,,,
player,201710150rai,sdg,BrowJa05,def_int,0,,,,,
player,201710150rai,sdg,BrowJa05,def_int_yds,0,,,,,
player,201710150rai,sdg,BrowJa05,def_int_td,0,,,,,
player,201710150rai,sdg,BrowJa05,def_int_long,0,,,,,
player,201710150rai,sdg,BrowJa05,pass_defended,0,,,,,
player,201710150rai,sdg,BrowJa05,sacks,0.0,,,,,
player,201710150rai,sdg,BrowJa05,tackles_combined,3,,,,,
player,201710150rai,sdg,BrowJa05,tackles_solo,1,,,,,
player,201710150rai,sdg,BrowJa05,tackles_assists,2,,,,,
player,201710150rai,sdg,BrowJa05,tackles_loss,0,,,,,
player,201710150rai,sdg,BrowJa05,qb_hits,0,,,,,
player,201710150rai,sdg,BrowJa05,fumbles_rec,0,,,,,
player,201710150rai,sdg,BrowJa05,fumbles_rec_yds,0,,,,,
player,201710150rai,sdg,BrowJa05,fumbles_rec_td,0,,,,,
player,201710150rai,sdg,BrowJa05,fumbles_forced,0,,,,,
player,201710150rai,sdg,HaywCa00,def_int,0,,,,,
player,201710150rai,sdg,HaywCa00,def_int_yds,0,,,,,
player,201710150rai,sdg,HaywCa00,def_int_td,0,,,,,
player,201710150rai,sdg,HaywCa00,def_int_long,0,,,,,
player,201710150rai,sdg,HaywCa00,pass_defended,0,,,,,
player,201710150rai,sdg,HaywCa00,sacks,0.0,,,,,
player,201710150rai,sdg,HaywCa00,tackles_combined,3,,,,,
player,201710150rai,sdg,HaywCa00,tackles_solo,2,,,,,
player,201710150rai,sdg,HaywCa00,tackles_assists,1,,,,,
player,201710150rai,sdg,HaywCa00,tackles_loss,0,,,,,
player,201710150rai,sdg,HaywCa00,qb_hits,0,,,,,
player,201710150rai,sdg,HaywCa00,fumbles_rec,0,,,,,
player,201710150rai,sdg,HaywCa00,fumbles_rec_yds,0,,,,,
player,201710150rai,sdg,HaywCa00,fumbles_rec_td,0,,,,,
player,201710150rai,sdg,HaywCa00,fumbles_forced,0,,,,,
player,201710150rai,sdg,IngrMe00,def_int,0,,,,,
player,201710150rai,sdg,IngrMe00,def_int_yds,0,,,,,
player,201710150rai,sdg,IngrMe00,def_int_td,0,,,,,
player,201710150rai,sdg,IngrMe00,def_int_long,0,,,,,
player,201710150rai,sdg,IngrMe00,pass_defended,0,,,,,
player,201710150rai,sdg,IngrMe00,sacks,0.0,,,,,
player,201710150rai,sdg,IngrMe00,tackles_combined,3,,,,,
player,201710150rai,sdg,IngrMe00,tackles_solo,2,,,,,
player,201710150rai,sdg,IngrMe00,tackles_assists,1,,,,,
player,201710150rai,sdg,IngrMe00,tackles_loss,1,,,,,
player,201710150rai,sdg,IngrMe00,qb_hits,0,,,,,
player,201710150rai,sdg,IngrMe00,fumbles_rec,0,,,,,
player,201710150rai,sdg,IngrMe00,fumbles_rec_yds,0,,,,,
player,201710150rai,sdg,IngrMe00,fumbles_rec_td,0,,,,,
player,201710150rai,sdg,IngrMe00,fumbles_forced,0,,,,,
player,201710150rai,sdg,LiugCo00,def_int,0,,,,,
player,201710150rai,sdg,LiugCo00,def_int_yds,0,,,,,
player,201710150rai,sdg,LiugCo00,def_int_td,0,,,,,
player,201710150rai,sdg,LiugCo00,def_int_long,0,,,,,
player,201710150rai,sdg,LiugCo00,pass_defended,0,,,,,
player,201710150rai,sdg,LiugCo00,sacks,0.0,,,,,
player,201710150rai,sdg,LiugCo00,tackles_combined,3,,,,,
player,201710150rai,sdg,LiugCo00,tackles_solo,3,,,,,
player,201710150rai,sdg,LiugCo00,tackles_assists,0,,,,,
player,201710150rai,sdg,LiugCo00,tackles_loss,2,,,,,
player,201710150rai,sdg,LiugCo00,qb_hits,0,,,,,
player,201710150rai,sdg,LiugCo00,fumbles_rec,0,,,,,
player,201710150rai,sdg,LiugCo00,fumbles_rec_yds,0,,,,,
player,201710150rai,sdg,LiugCo00,fumbles_rec_td,0,,,,,
player,201710150rai,sdg,LiugCo00,fumbles_forced,0,,,,,
player,201710150rai,sdg,DzubNi00,def_int,0,,,,,
player,201710150rai,sdg,DzubNi00,def_int_yds,0,,,,,
player,201710150rai,sdg,DzubNi00,def_int_td,0,,,,,
player,201710150rai,sdg,DzubNi00,def_int_long,0,,,,,
player,201710150rai,sdg,DzubNi00,pass_defended,0,,,,,
player,201710150rai,sdg,DzubNi00,sacks,0.0,,,,,
player,201710150rai,sdg,DzubNi00,tackles_combined,2,,,,,
player,201710150rai,sdg,DzubNi00,tackles_solo,1,,,,,
player,201710150rai,sdg,DzubNi00,tackles_assists,1,,,,,
player,201710150rai,sdg,DzubNi00,tackles_loss,0,,,,,
player,201710150rai,sdg,DzubNi00,qb_hits,0,,,,,
player,201710150rai,sdg,DzubNi00,fumbles_rec,0,,,,,
player,201710150rai,sdg,DzubNi00,fumbles_rec_yds,0,,,,,
player,201710150rai,sdg,DzubNi00,fumbles_rec_td,0,,,,,
player,201710150rai,sdg,DzubNi00,fumbles_forced,0,,,,,
player,201710150rai,sdg,EkelAu00,def_int,0,,,,,
player,201710150rai,sdg,EkelAu00,def_int_yds,0,,,,,
player,201710150rai,sdg,EkelAu00,def_int_td,0,,,,,
player,201710150rai,sdg,EkelAu00,def_int_long,0,,,,,
player,201710150rai,sdg,EkelAu00,pass_defended,0,,,,,
player,201710150rai,sdg,EkelAu00,sacks,0.0,,,,,
player,201710150rai,sdg,EkelAu00,tackles_combined,2,,,,,
player,201710150rai,sdg,EkelAu00,tackles_solo,2,,,,,
player,201710150rai,sdg,EkelAu00,tackles_assists,0,,,,,
player,201710150rai,sdg,EkelAu00,tackles_loss,0,,,,,
player,201710150rai,sdg,EkelAu00,qb_hits,0,,,,,
player,201710150rai,sdg,EkelAu00,fumbles_rec,0,,,,,
player,201710150rai,sdg,EkelAu00,fumbles_rec_yds,0,,,,,
player,201710150rai,sdg,EkelAu00,fumbles_rec_td,0,,,,,
player,201710150rai,sdg,EkelAu00,fumbles_forced,0,,,,,
player,201710150rai,sdg,EmanKy00,def_int,0,,,,,
player,201710150rai,sdg,EmanKy00,def_int_yds,0,,,,,
player,201710150rai,sdg,EmanKy00,def_int_td,0,,,,,
player,201710150rai,sdg,EmanKy00,def_int_long,0,,,,,
player,201710150rai,sdg,EmanKy00,pass_defended,0,,,,,
player,201710150rai,sdg,EmanKy00,sacks,0.0,,,,,
player,201710150rai,sdg,EmanKy00,tackles_combined,2,,,,,
player,201710150rai,sdg,EmanKy00,tackles_solo,0,,,,,
player,201710150rai,sdg,EmanKy00,tackles_assists,2,,,,,
player,201710150rai,sdg,EmanKy00,tackles_loss,0,,,,,
player,201710150rai,sdg,EmanKy00,qb_hits,0,,,,,
player,201710150rai,sdg,EmanKy00,fumbles_rec,0,,,,,
player,201710150rai,sdg,EmanKy00,fumbles_rec_yds,0,,,,,
player,201710150rai,sdg,EmanKy00,fumbles_rec_td,0,,,,,
player,201710150rai,sdg,EmanKy00,fumbles_forced,0,,,,,
player,201710150rai,sdg,JenkRa00,def_int,0,,,,,
player,201710150rai,sdg,JenkRa00,def_int_yds,0,,,,,
player,201710150rai,sdg,JenkRa00,def_int_td,0,,,,,
player,201710150rai,sdg,JenkRa00,def_int_long,0,,,,,
player,201710150rai,sdg,JenkRa00,pass_defended,0,,,,,
player,201710150rai,sdg,JenkRa00,sacks,0.0,,,,,
player,201710150rai,sdg,JenkRa00,tackles_combined,2,,,,,
player,201710150rai,sdg,JenkRa00,tackles_solo,2,,,,,
player,201710150rai,sdg,JenkRa00,tackles_assists,0,,,,,
player,201710150rai,sdg,JenkRa00,tackles_loss,0,,,,,
player,201710150rai,sdg,JenkRa00,qb_hits,0,,,,,
player,201710150rai,sdg,JenkRa00,fumbles_rec,0,,,,,
player,201710150rai,sdg,JenkRa00,fumbles_rec_yds,0,,,,,
player,201710150rai,sdg,JenkRa00,fumbles_rec_td,0,,,,,
player,201710150rai,sdg,JenkRa00,fumbles_forced,0,,,,,
player,201710150rai,sdg,McCaCh00,def_int,0,,,,,
player,201710150rai,sdg,McCaCh00,def_int_yds,0,,,,,
player,201710150rai,sdg,McCaCh00,def_int_td,0,,,,,
player,201710150rai,sdg,McCaCh00,def_int_long,0,,,,,
player,201710150rai,sdg,McCaCh00,pass_defended,0,,,,,
player,201710150rai,sdg,McCaCh00,sacks,0.0,,,,,
player,201710150rai,sdg,McCaCh00,tackles_combined,2,,,,,
player,201710150rai,sdg,McCaCh00,tackles_solo,2,,,,,
player,201710150rai,sdg,McCaCh00,tackles_assists,0,,,,,
player,201710150rai,sdg,McCaCh00,tackles_loss,0,,,,,
player,201710150rai,sdg,McCaCh00,qb_hits,0,,,,,
player,201710150rai,sdg,McCaCh00,fumbles_rec,0,,,,,
player,201710150rai,sdg,McCaCh00,fumbles_rec_yds,0,,,,,
player,201710150rai,sdg,McCaCh00,fumbles_rec_td,0,,,,,
player,201710150rai,sdg,McCaCh00,fumbles_forced,0,,,,,
player,201710150rai,sdg,PhilAd00,def_int,0,,,,,
player,201710150rai,sdg,PhilAd00,def_int_yds,0,,,,,
player,201710150rai,sdg,PhilAd00,def_int_td,0,,,,,
player,201710150rai,sdg,PhilAd00,def_int_long,0,,,,,
player,201710150rai,sdg,PhilAd00,pass_defended,0,,,,,
player,201710150rai,sdg,PhilAd00,sacks,0.0,,,,,
player,201710150rai,sdg,PhilAd00,tackles_combined,2,,,,,
player,201710150rai,sdg,PhilAd00,tackles_solo,0,,,,,
player,201710150rai,sdg,PhilAd00,tackles_assists,2,,,,,
player,201710150rai,sdg,PhilAd00,tackles_loss,0,,,,,
player,201710150rai,sdg,PhilAd00,qb_hits,0,,,,,
player,201710150rai,sdg,PhilAd00,fumbles_rec,0,,,,,
player,201710150rai,sdg,PhilAd00,fumbles_rec_yds,0,,,,,
player,201710150rai,sdg,PhilAd00,fumbles_rec_td,0,,,,,
player,201710150rai,sdg,PhilAd00,fumbles_forced,0,,,,,
player,201710150rai,sdg,DaviMi03,def_int,0,,,,,
player,201710150rai,sdg,DaviMi03,def_int_yds,0,,,,,
player,201710150rai,sdg,DaviMi03,def_int_td,0,,,,,
player,201710150rai,sdg,DaviMi03,def_int_long,0,,,,,
player,201710150rai,sdg,DaviMi03,pass_defended,0,,,,,
player,201710150rai,sdg,DaviMi03,sacks,0.0,,,,,
player,201710150rai,sdg,DaviMi03,tackles_combined,1,,,,,
player,201710150rai,sdg,DaviMi03,tackles_solo,1,,,,,
player,201710150rai,sdg,DaviMi03,tackles_assists,0,,,,,
player,201710150rai,sdg,DaviMi03,tackles_loss,0,,,,,
player,201710150rai,sdg,DaviMi03,qb_hits,0,,,,,
player,201710150rai,sdg,DaviMi03,fumbles_rec,0,,,,,
player,201710150rai,sdg,DaviMi03,fumbles_rec_yds,0,,,,,
player,201710150rai,sdg,DaviMi03,fumbles_rec_td,0,,,,,
player,201710150rai,sdg,DaviMi03,fumbles_forced,0,,,,,
player,201710150rai,sdg,PaleTe00,def_int,0,,,,,
player,201710150rai,sdg,PaleTe00,def_int_yds,0,,,,,
player,201710150rai,sdg,PaleTe00,def_int_td,0,,,,,
player,201710150rai,sdg,PaleTe00,def_int_long,0,,,,,
player,201710150rai,sdg,PaleTe00,pass_defended,0,,,,,
player,201710150rai,sdg,PaleTe00,sacks,0.0,,,,,
player,201710150rai,sdg,PaleTe00,tackles_combined,1,,,,,
player,201710150rai,sdg,PaleTe00,tackles_solo,1,,,,,
player,201710150rai,sdg,PaleTe00,tackles_assists,0,,,,,
player,201710150rai,sdg,PaleTe00,tackles_loss,1,,,,,
player,201710150rai,sdg,PaleTe00,qb_hits,0,,,,,
player,201710150rai,sdg,PaleTe00,fumbles_rec,0,,,,,
player,201710150rai,sdg,PaleTe00,fumbles_rec_yds,0,,,,,
player,201710150rai,sdg,PaleTe00,fumbles_rec_td,0,,,,,
player,201710150rai,sdg,PaleTe00,fumbles_forced,0,,,,,
player,201710150rai,sdg,PhilDa01,def_int,0,,,,,
player,201710150rai,sdg,PhilDa01,def_int_yds,0,,,,,
player,201710150rai,sdg,PhilDa01,def_int_td,0,,,,,
player,201710150rai,sdg,PhilDa01,def_int_long,0,,,,,
player,201710150rai,sdg,PhilDa01,pass_defended,0,,,,,
player,201710150rai,sdg,PhilDa01,sacks,0.0,,,,,
player,201710150rai,sdg,PhilDa01,tackles_combined,1,,,,,
player,201710150rai,sdg,PhilDa01,tackles_solo,0,,,,,
player,201710150rai,sdg,PhilDa01,tackles_assists,1,,,,,
player,201710150rai,sdg,PhilDa01,tackles_loss,0,,,,,
player,201710150rai,sdg,PhilDa01,qb_hits,0,,,,,
player,201710150rai,sdg,PhilDa01,fumbles_rec,0,,,,,
player,201710150rai,sdg,PhilDa01,fumbles_rec_yds,0,,,,,
player,201710150rai,sdg,PhilDa01,fumbles_rec_td,0,,,,,
player,201710150rai,sdg,PhilDa01,fumbles_forced,0,,,,,
player,201710150rai,rai,IrviBr00,def_int,0,,,,,
player,201710150rai,rai,IrviBr00,def_int_yds,0,,,,,
player,201710150rai,rai,IrviBr00,def_int_td,0,,,,,
player,201710150rai,rai,IrviBr00,def_int_long,0,,,,,
player,201710150rai,rai,IrviBr00,pass_defended,0,,,,,
player,201710150rai,rai,IrviBr00,sacks,1.0,,,,,
player,201710150rai,rai,IrviBr00,tackles_combined,6,,,,,
player,201710150rai,rai,IrviBr00,tackles_solo,1,,,,,
player,201710150rai,rai,IrviBr00,tackles_assists,5,,,,,
player,201710150rai,rai,IrviBr00,tackles_loss,1,,,,,
player,201710150rai,rai,IrviBr00,qb_hits,1,,,,,
player,201710150rai,rai,IrviBr00,fumbles_rec,0,,,,,
player,201710150rai,rai,IrviBr00,fumbles_rec_yds,0,,,,,
player,201710150rai,rai,IrviBr00,fumbles_rec_td,0,,,,,
player,201710150rai,rai,IrviBr00,fumbles_forced,0,,,,,
player,201710150rai,rai,CarrTr00,def_int,0,,,,,
player,201710150rai,rai,CarrTr00,def_int_yds,0,,,,,
player,201710150rai,rai,CarrTr00,def_int_td,0,,,,,
player,201710150rai,rai,CarrTr00,def_int_long,0,,,,,
player,201710150rai,rai,CarrTr00,pass_defended,2,,,,,
player,201710150rai,rai,CarrTr00,sacks,0.0,,,,,
player,201710150rai,rai,CarrTr00,tackles_combined,8,,,,,
player,201710150rai,rai,CarrTr00,tackles_solo,7,,,,,
player,201710150rai,rai,CarrTr00,tackles_assists,1,,,,,
player,201710150rai,rai,CarrTr00,tackles_loss,0,,,,,
player,201710150rai,rai,CarrTr00,qb_hits,1,,,,,
player,201710150rai,rai,CarrTr00,fumbles_rec,0,,,,,
player,201710150rai,rai,CarrTr00,fumbles_rec_yds,0,,,,,
player,201710150rai,rai,CarrTr00,fumbles_rec_td,0,,,,,
player,201710150rai,rai,CarrTr00,fumbles_forced,0,,,,,
player,201710150rai,rai,EdwaMa01,def_int,0,,,,,
player,201710150rai,rai,EdwaMa01,def_int_yds,0,,,,,
player,201710150rai,rai,EdwaMa01,def_int_td,0,,,,,
player,201710150rai,rai,EdwaMa01,def_int_long,0,,,,,
player,201710150rai,rai,EdwaMa01,pass_defended,0,,,,,
player,201710150rai,rai,EdwaMa01,sacks,0.0,,,,,
player,201710150rai,rai,EdwaMa01,tackles_combined,6,,,,,
player,201710150rai,rai,EdwaMa01,tackles_solo,4,,,,,
player,201710150rai,rai,EdwaMa01,tackles_assists,2,,,,,
player,201710150rai,rai,EdwaMa01,tackles_loss,0,,,,,
player,201710150rai,rai,EdwaMa01,qb_hits,0,,,,,
player,201710150rai,rai,EdwaMa01,fumbles_rec,0,,,,,
player,201710150rai,rai,EdwaMa01,fumbles_rec_yds,0,,,,,
player,201710150rai,rai,EdwaMa01,fumbles_rec_td,0,,,,,
player,201710150rai,rai,EdwaMa01,fumbles_forced,0,,,,,
player,201710150rai,rai,JoseKa00,def_int,0,,,,,
player,201710150rai,rai,JoseKa00,def_int_yds,0,,,,,
player,201710150rai,rai,JoseKa00,def_int_td,0,,,,,
player,201710150rai,rai,JoseKa00,def_int_long,0,,,,,
player,201710150rai,rai,JoseKa00,pass_defended,1,,,,,
player,201710150rai,rai,JoseKa00,sacks,0.0,,,,,
player,201710150rai,rai,JoseKa00,tackles_combined,6,,,,,
player,201710150rai,rai,JoseKa00,tackles_solo,5,,,,,
player,201710150rai,rai,JoseKa00,tackles_assists,1,,,,,
player,201710150rai,rai,JoseKa00,tackles_loss,0,,,,,
player,201710150rai,rai,JoseKa00,qb_hits,0,,,,,
player,201710150rai,rai,JoseKa00,fumbles_rec,0,,,,,
player,201710150rai,rai,JoseKa00,fumbles_rec_yds,0,,,,,
player,201710150rai,rai,JoseKa00,fumbles_rec_td,0,,,,,
player,201710150rai,rai,JoseKa00,fumbles_forced,0,,,,,
player,201710150rai,rai,WoodXa01,def_int,0,,,,,
player,201710150rai,rai,WoodXa01,def_int_yds,0,,,,,
player,201710150rai,rai,WoodXa01,def_int_td,0,,,,,
player,201710150rai,rai,WoodXa01,def_int_long,0,,,,,
player,201710150rai,rai,WoodXa01,pass_defended,0,,,,,
player,201710150rai,rai,WoodXa01,sacks,0.0,,,,,
player,201710150rai,rai,WoodXa01,tackles_combined,6,,,,,
player,201710150rai,rai,WoodXa01,tackles_solo,4,,,,,
player,201710150rai,rai,WoodXa01,tackles_assists,2,,,,,
player,201710150rai,rai,WoodXa01,tackles_loss,0,,,,,
player,201710150rai,rai,WoodXa01,qb_hits,0,,,,,
player,201710150rai,rai,WoodXa01,fumbles_rec,0,,,,,
player,201710150rai,rai,WoodXa01,fumbles_rec_yds,0,,,,,
player,201710150rai,rai,WoodXa01,fumbles_rec_td,0,,,,,
player,201710150rai,rai,WoodXa01,fumbles_forced,0,,,,,
player,201710150rai,rai,ElliJu01,def_int,0,,,,,
player,201710150rai,rai,ElliJu01,def_int_yds,0,,,,,
player,201710150rai,rai,ElliJu01,def_int_td,0,,,,,
player,201710150rai,rai,ElliJu01,def_int_long,0,,,,,
player,201710150rai,rai,ElliJu01,pass_defended,0,,,,,
player,201710150rai,rai,ElliJu01,sacks,0.0,,,,,
player,201710150rai,rai,ElliJu01,tackles_combined,5,,,,,
player,201710150rai,rai,ElliJu01,tackles_solo,4,,,,,
player,201710150rai,rai,ElliJu01,tackles_assists,1,,,,,
player,201710150rai,rai,ElliJu01,tackles_loss,0,,,,,
player,201710150rai,rai,ElliJu01,qb_hits,0,,,,,
player,201710150rai,rai,ElliJu01,fumbles_rec,0,,,,,
player,201710150rai,rai,ElliJu01,fumbles_rec_yds,0,,,,,
player,201710150rai,rai,ElliJu01,fumbles_rec_td,0,,,,,
player,201710150rai,rai,ElliJu01,fumbles_forced,0,,,,,
player,201710150rai,rai,MorrNi00,def_int,0,,,,,
player,201710150rai,rai,MorrNi00,def_int_yds,0,,,,,
player,201710150rai,rai,MorrNi00,def_int_td,0,,,,,
player,201710150rai,rai,MorrNi00,def_int_long,0,,,,,
player,201710150rai,rai,MorrNi00,pass_defended,1,,,,,
player,201710150rai,rai,MorrNi00,sacks,0.0,,,,,
player,201710150rai,rai,MorrNi00,tackles_combined,5,,,,,
player,201710150rai,rai,MorrNi00,tackles_solo,3,,,,,
player,201710150rai,rai,MorrNi00,tackles_assists,2,,,,,
player,201710150rai,rai,MorrNi00,tackles_loss,0,,,,,
player,201710150rai,rai,MorrNi00,qb_hits,1,,,,,
player,201710150rai,rai,MorrNi00,fumbles_rec,0,,,,,
player,201710150rai,rai,MorrNi00,fumbles_rec_yds,0,,,,,
player,201710150rai,rai,MorrNi00,fumbles_rec_td,0,,,,,
player,201710150rai,rai,MorrNi00,fumbles_forced,0,,,,,
player,201710150rai,rai,AmerDa00,def_int,0,,,,,
player,201710150rai,rai,AmerDa00,def_int_yds,0,,,,,
player,201710150rai,rai,AmerDa00,def_int_td,0,,,,,
player,201710150rai,rai,AmerDa00,def_int_long,0,,,,,
player,201710150rai,rai,AmerDa00,pass_defended,0,,,,,
player,201710150rai,rai,AmerDa00,sacks,0.0,,,,,
player,201710150rai,rai,AmerDa00,tackles_combined,4,,,,,
player,201710150rai,rai,AmerDa00,tackles_solo,3,,,,,
player,201710150rai,rai,AmerDa00,tackles_assists,1,,,,,
player,201710150rai,rai,AmerDa00,tackles_loss,0,,,,,
player,201710150rai,rai,AmerDa00,qb_hits,0,,,,,
player,201710150rai,rai,AmerDa00,fumbles_rec,1,,,,,
player,201710150rai,rai,AmerDa00,fumbles_rec_yds,0,,,,,
player,201710150rai,rai,AmerDa00,fumbles_rec_td,0,,,,,
player,201710150rai,rai,AmerDa00,fumbles_forced,0,,,,,
player,201710150rai,rai,MackKh00,def_int,0,,,,,
player,201710150rai,rai,MackKh00,def_int_yds,0,,,,,
player,201710150rai,rai,MackKh00,def_int_td,0,,,,,
player,201710150rai,rai,MackKh00,def_int_long,0,,,,,
player,201710150rai,rai,MackKh00,pass_defended,0,,,,,
player,201710150rai,rai,MackKh00,sacks,0.0,,,,,
player,201710150rai,rai,MackKh00,tackles_combined,4,,,,,
player,201710150rai,rai,MackKh00,tackles_solo,4,,,,,
player,201710150rai,rai,MackKh00,tackles_assists,0,,,,,
player,201710150rai,rai,MackKh00,tackles_loss,1,,,,,
player,201710150rai,rai,MackKh00,qb_hits,1,,,,,
player,201710150rai,rai,MackKh00,fumbles_rec,0,,,,,
player,201710150rai,rai,MackKh00,fumbles_rec_yds,0,,,,,
player,201710150rai,rai,MackKh00,fumbles_rec_td,0,,,,,
player,201710150rai,rai,MackKh00,fumbles_forced,0,,,,,
player,201710150rai,rai,NelsRe99,def_int,0,,,,,
player,201710150rai,rai,NelsRe99,def_int_yds,0,,,,,
player,201710150rai,rai,NelsRe99,def_int_td,0,,,,,
player,201710150rai,rai,NelsRe99,def_int_long,0,,,,,
player,201710150rai,rai,NelsRe99,pass_defended,0,,,,,
player,201710150rai,rai,NelsRe99,sacks,0.0,,,,,
player,201710150rai,rai,NelsRe99,tackles_combined,4,,,,,
player,201710150rai,rai,NelsRe99,tackles_solo,4,,,,,
player,201710150rai,rai,NelsRe99,tackles_assists,0,,,,,
player,201710150rai,rai,NelsRe99,tackles_loss,0,,,,,
player,201710150rai,rai,NelsRe99,qb_hits,0,,,,,
player,201710150rai,rai,NelsRe99,fumbles_rec,0,,,,,
player,201710150rai,rai,NelsRe99,fumbles_rec_yds,0,,,,,
player,201710150rai,rai,NelsRe99,fumbles_rec_td,0,,,,,
player,201710150rai,rai,NelsRe99,fumbles_forced,0,,,,,
player,201710150rai,rai,AutrDe00,def_int,0,,,,,
player,201710150rai,rai,AutrDe00,def_int_yds,0,,,,,
player,201710150rai,rai,AutrDe00,def_int_td,0,,,,,
player,201710150rai,rai,AutrDe00,def_int_long,0,,,,,
player,201710150rai,rai,AutrDe00,pass_defended,1,,,,,
player,201710150rai,rai,AutrDe00,sacks,0.0,,,,,
player,201710150rai,rai,AutrDe00,tackles_combined,3,,,,,
player,201710150rai,rai,AutrDe00,tackles_solo,3,,,,,
player,201710150rai,rai,AutrDe00,tackles_assists,0,,,,,
player,201710150rai,rai,AutrDe00,tackles_loss,0,,,,,
player,201710150rai,rai,AutrDe00,qb_hits,0,,,,,
player,201710150rai,rai,AutrDe00,fumbles_rec,0,,,,,
player,201710150rai,rai,AutrDe00,fumbles_rec_yds,0,,,,,
player,201710150rai,rai,AutrDe00,fumbles_rec_td,0,,,,,
player,201710150rai,rai,AutrDe00,fumbles_forced,0,,,,,
player,201710150rai,rai,HestTr00,def_int,0,,,,,
player,201710150rai,rai,HestTr00,def_int_yds,0,,,,,
player,201710150rai,rai,HestTr00,def_int_td,0,,,,,
player,201710150rai,rai,HestTr00,def_int_long,0,,,,,
player,201710150rai,rai,HestTr00,pass_defended,0,,,,,
player,201710150rai,rai,HestTr00,sacks,0.0,,,,,
player,201710150rai,rai,HestTr00,tackles_combined,3,,,,,
player,201710150rai,rai,HestTr00,tackles_solo,2,,,,,
player,201710150rai,rai,HestTr00,tackles_assists,1,,,,,
player,201710150rai,rai,HestTr00,tackles_loss,0,,,,,
player,201710150rai,rai,HestTr00,qb_hits,0,,,,,
player,201710150rai,rai,HestTr00,fumbles_rec,0,,,,,
player,201710150rai,rai,HestTr00,fumbles_rec_yds,0,,,,,
player,201710150rai,rai,HestTr00,fumbles_rec_td,0,,,,,
