game,2017,11,20171119,201711190min,ram,"Los Angeles Rams",7,min,"Minnesota Vikings",24
player,201711190min,ram,JohnJo10,def_int_long,0,,,,,
player,201711190min,ram,JohnJo10,pass_defended,0,,,,,
player,201711190min,ram,JohnJo10,sacks,0.0,,,,,
player,201711190min,ram,JohnJo10,tackles_combined,8,,,,,
player,201711190min,ram,JohnJo10,tackles_solo,8,,,,,
player,201711190min,ram,JohnJo10,tackles_assists,0,,,,,
player,201711190min,ram,JohnJo10,tackles_loss,0,,,,,
player,201711190min,ram,JohnJo10,qb_hits,0,,,,,
player,201711190min,ram,JohnJo10,fumbles_rec,0,,,,,
player,201711190min,ram,JohnJo10,fumbles_rec_yds,0,,,,,
player,201711190min,ram,JohnJo10,fumbles_rec_td,0,,,,,
player,201711190min,ram,JohnJo10,fumbles_forced,0,,,,,
player,201711190min,ram,JohnTr05,def_int,0,,,,,
player,201711190min,ram,JohnTr05,def_int_yds,0,,,,,
player,201711190min,ram,JohnTr05,def_int_td,0,,,,,
player,201711190min,ram,JohnTr05,def_int_long,0,,,,,
player,201711190min,ram,JohnTr05,pass_defended,0,,,,,
player,201711190min,ram,JohnTr05,sacks,0.0,,,,,
player,201711190min,ram,JohnTr05,tackles_combined,6,,,,,
player,201711190min,ram,JohnTr05,tackles_solo,5,,,,,
player,201711190min,ram,JohnTr05,tackles_assists,1,,,,,
player,201711190min,ram,JohnTr05,tackles_loss,0,,,,,
player,201711190min,ram,JohnTr05,qb_hits,0,,,,,
player,201711190min,ram,JohnTr05,fumbles_rec,0,,,,,
player,201711190min,ram,JohnTr05,fumbles_rec_yds,0,,,,,
player,201711190min,ram,JohnTr05,fumbles_rec_td,0,,,,,
player,201711190min,ram,JohnTr05,fumbles_forced,0,,,,,
player,201711190min,ram,JoynLa00,def_int,0,,,,,
player,201711190min,ram,JoynLa00,def_int_yds,0,,,,,
player,201711190min,ram,JoynLa00,def_int_td,0,,,,,
player,201711190min,ram,JoynLa00,def_int_long,0,,,,,
player,201711190min,ram,JoynLa00,pass_defended,1,,,,,
player,201711190min,ram,JoynLa00,sacks,0.0,,,,,
player,201711190min,ram,JoynLa00,tackles_combined,4,,,,,
player,201711190min,ram,JoynLa00,tackles_solo,4,,,,,
player,201711190min,ram,JoynLa00,tackles_assists,0,,,,,
player,201711190min,ram,JoynLa00,tackles_loss,0,,,,,
player,201711190min,ram,JoynLa00,qb_hits,0,,,,,
player,201711190min,ram,JoynLa00,fumbles_rec,0,,,,,
player,201711190min,ram,JoynLa00,fumbles_rec_yds,0,,,,,
player,201711190min,ram,JoynLa00,fumbles_rec_td,0,,,,,
player,201711190min,ram,JoynLa00,fumbles_forced,0,,,,,
player,201711190min,ram,QuinRo00,def_int,0,,,,,
player,201711190min,ram,QuinRo00,def_int_yds,0,,,,,
player,201711190min,ram,QuinRo00,def_int_td,0,,,,,
player,201711190min,ram,QuinRo00,def_int_long,0,,,,,
player,201711190min,ram,QuinRo00,pass_defended,0,,,,,
player,201711190min,ram,QuinRo00,sacks,0.0,,,,,
player,201711190min,ram,QuinRo00,tackles_combined,4,,,,,
player,201711190min,ram,QuinRo00,tackles_solo,3,,,,,
player,201711190min,ram,QuinRo00,tackles_assists,1,,,,,
player,201711190min,ram,QuinRo00,tackles_loss,1,,,,,
player,201711190min,ram,QuinRo00,qb_hits,0,,,,,
player,201711190min,ram,QuinRo00,fumbles_rec,0,,,,,
player,201711190min,ram,QuinRo00,fumbles_rec_yds,0,,,,,
player,201711190min,ram,QuinRo00,fumbles_rec_td,0,,,,,
player,201711190min,ram,QuinRo00,fumbles_forced,0,,,,,
player,201711190min,ram,WebsKa00,def_int,0,,,,,
player,201711190min,ram,WebsKa00,def_int_yds,0,,,,,
player,201711190min,ram,WebsKa00,def_int_td,0,,,,,
player,201711190min,ram,WebsKa00,def_int_long,0,,,,,
player,201711190min,ram,WebsKa00,pass_defended,0,,,,,
player,201711190min,ram,WebsKa00,sacks,0.0,,,,,
player,201711190min,ram,WebsKa00,tackles_combined,4,,,,,
player,201711190min,ram,WebsKa00,tackles_solo,2,,,,,
player,201711190min,ram,WebsKa00,tackles_assists,2,,,,,
player,201711190min,ram,WebsKa00,tackles_loss,0,,,,,
player,201711190min,ram,WebsKa00,qb_hits,0,,,,,
player,201711190min,ram,WebsKa00,fumbles_rec,0,,,,,
player,201711190min,ram,WebsKa00,fumbles_rec_yds,0,,,,,
player,201711190min,ram,WebsKa00,fumbles_rec_td,0,,,,,
player,201711190min,ram,WebsKa00,fumbles_forced,0,,,,,
player,201711190min,ram,BrocMi00,def_int,0,,,,,
player,201711190min,ram,BrocMi00,def_int_yds,0,,,,,
player,201711190min,ram,BrocMi00,def_int_td,0,,,,,
player,201711190min,ram,BrocMi00,def_int_long,0,,,,,
player,201711190min,ram,BrocMi00,pass_defended,0,,,,,
player,201711190min,ram,BrocMi00,sacks,0.0,,,,,
player,201711190min,ram,BrocMi00,tackles_combined,3,,,,,
player,201711190min,ram,BrocMi00,tackles_solo,1,,,,,
player,201711190min,ram,BrocMi00,tackles_assists,2,,,,,
player,201711190min,ram,BrocMi00,tackles_loss,0,,,,,
player,201711190min,ram,BrocMi00,qb_hits,1,,,,,
player,201711190min,ram,BrocMi00,fumbles_rec,0,,,,,
player,201711190min,ram,BrocMi00,fumbles_rec_yds,0,,,,,
player,201711190min,ram,BrocMi00,fumbles_rec_td,0,,,,,
player,201711190min,ram,BrocMi00,fumbles_forced,0,,,,,
player,201711190min,ram,CounBl00,def_int,0,,,,,
player,201711190min,ram,CounBl00,def_int_yds,0,,,,,
player,201711190min,ram,CounBl00,def_int_td,0,,,,,
player,201711190min,ram,CounBl00,def_int_long,0,,,,,
player,201711190min,ram,CounBl00,pass_defended,0,,,,,
player,201711190min,ram,CounBl00,sacks,0.0,,,,,
player,201711190min,ram,CounBl00,tackles_combined,3,,,,,
player,201711190min,ram,CounBl00,tackles_solo,2,,,,,
player,201711190min,ram,CounBl00,tackles_assists,1,,,,,
player,201711190min,ram,CounBl00,tackles_loss,0,,,,,
player,201711190min,ram,CounBl00,qb_hits,0,,,,,
player,201711190min,ram,CounBl00,fumbles_rec,0,,,,,
player,201711190min,ram,CounBl00,fumbles_rec_yds,0,,,,,
player,201711190min,ram,CounBl00,fumbles_rec_td,0,,,,,
player,201711190min,ram,CounBl00,fumbles_forced,0,,,,,
player,201711190min,ram,EbukSa00,def_int,0,,,,,
player,201711190min,ram,EbukSa00,def_int_yds,0,,,,,
player,201711190min,ram,EbukSa00,def_int_td,0,,,,,
player,201711190min,ram,EbukSa00,def_int_long,0,,,,,
player,201711190min,ram,EbukSa00,pass_defended,0,,,,,
player,201711190min,ram,EbukSa00,sacks,0.0,,,,,
player,201711190min,ram,EbukSa00,tackles_combined,3,,,,,
player,201711190min,ram,EbukSa00,tackles_solo,3,,,,,
player,201711190min,ram,EbukSa00,tackles_assists,0,,,,,
player,201711190min,ram,EbukSa00,tackles_loss,0,,,,,
player,201711190min,ram,EbukSa00,qb_hits,0,,,,,
player,201711190min,ram,EbukSa00,fumbles_rec,0,,,,,
player,201711190min,ram,EbukSa00,fumbles_rec_yds,0,,,,,
player,201711190min,ram,EbukSa00,fumbles_rec_td,0,,,,,
player,201711190min,ram,EbukSa00,fumbles_forced,0,,,,,
player,201711190min,ram,WestEt00,def_int,0,,,,,
player,201711190min,ram,WestEt00,def_int_yds,0,,,,,
player,201711190min,ram,WestEt00,def_int_td,0,,,,,
player,201711190min,ram,WestEt00,def_int_long,0,,,,,
player,201711190min,ram,WestEt00,pass_defended,0,,,,,
player,201711190min,ram,WestEt00,sacks,0.0,,,,,
player,201711190min,ram,WestEt00,tackles_combined,3,,,,,
player,201711190min,ram,WestEt00,tackles_solo,2,,,,,
player,201711190min,ram,WestEt00,tackles_assists,1,,,,,
player,201711190min,ram,WestEt00,tackles_loss,1,,,,,
player,201711190min,ram,WestEt00,qb_hits,0,,,,,
player,201711190min,ram,WestEt00,fumbles_rec,0,,,,,
player,201711190min,ram,WestEt00,fumbles_rec_yds,0,,,,,
player,201711190min,ram,WestEt00,fumbles_rec_td,0,,,,,
player,201711190min,ram,WestEt00,fumbles_forced,0,,,,,
player,201711190min,ram,DonaAa00,def_int,0,,,,,
player,201711190min,ram,DonaAa00,def_int_yds,0,,,,,
player,201711190min,ram,DonaAa00,def_int_td,0,,,,,
player,201711190min,ram,DonaAa00,def_int_long,0,,,,,
player,201711190min,ram,DonaAa00,pass_defended,0,,,,,
player,201711190min,ram,DonaAa00,sacks,0.0,,,,,
player,201711190min,ram,DonaAa00,tackles_combined,2,,,,,
player,201711190min,ram,DonaAa00,tackles_solo,1,,,,,
player,201711190min,ram,DonaAa00,tackles_assists,1,,,,,
player,201711190min,ram,DonaAa00,tackles_loss,0,,,,,
player,201711190min,ram,DonaAa00,qb_hits,3,,,,,
player,201711190min,ram,DonaAa00,fumbles_rec,0,,,,,
player,201711190min,ram,DonaAa00,fumbles_rec_yds,0,,,,,
player,201711190min,ram,DonaAa00,fumbles_rec_td,0,,,,,
player,201711190min,ram,DonaAa00,fumbles_forced,0,,,,,
player,201711190min,ram,HatfDo00,def_int,0,,,,,
player,201711190min,ram,HatfDo00,def_int_yds,0,,,,,
player,201711190min,ram,HatfDo00,def_int_td,0,,,,,
player,201711190min,ram,HatfDo00,def_int_long,0,,,,,
player,201711190min,ram,HatfDo00,pass_defended,0,,,,,
player,201711190min,ram,HatfDo00,sacks,0.0,,,,,
player,201711190min,ram,HatfDo00,tackles_combined,2,,,,,
player,201711190min,ram,HatfDo00,tackles_solo,2,,,,,
player,201711190min,ram,HatfDo00,tackles_assists,0,,,,,
player,201711190min,ram,HatfDo00,tackles_loss,0,,,,,
player,201711190min,ram,HatfDo00,qb_hits,0,,,,,
player,201711190min,ram,HatfDo00,fumbles_rec,0,,,,,
player,201711190min,ram,HatfDo00,fumbles_rec_yds,0,,,,,
player,201711190min,ram,HatfDo00,fumbles_rec_td,0,,,,,
player,201711190min,ram,HatfDo00,fumbles_forced,0,,,,,
player,201711190min,ram,BarwCo99,def_int,0,,,,,
player,201711190min,ram,BarwCo99,def_int_yds,0,,,,,
player,201711190min,ram,BarwCo99,def_int_td,0,,,,,
player,201711190min,ram,BarwCo99,def_int_long,0,,,,,
player,201711190min,ram,BarwCo99,pass_defended,0,,,,,
player,201711190min,ram,BarwCo99,sacks,0.0,,,,,
player,201711190min,ram,BarwCo99,tackles_combined,1,,,,,
player,201711190min,ram,BarwCo99,tackles_solo,0,,,,,
player,201711190min,ram,BarwCo99,tackles_assists,1,,,,,
player,201711190min,ram,BarwCo99,tackles_loss,0,,,,,
player,201711190min,ram,BarwCo99,qb_hits,1,,,,,
player,201711190min,ram,BarwCo99,fumbles_rec,0,,,,,
player,201711190min,ram,BarwCo99,fumbles_rec_yds,0,,,,,
player,201711190min,ram,BarwCo99,fumbles_rec_td,0,,,,,
player,201711190min,ram,BarwCo99,fumbles_forced,0,,,,,
player,201711190min,ram,RobeNi00,def_int,0,,,,,
player,201711190min,ram,RobeNi00,def_int_yds,0,,,,,
player,201711190min,ram,RobeNi00,def_int_td,0,,,,,
player,201711190min,ram,RobeNi00,def_int_long,0,,,,,
player,201711190min,ram,RobeNi00,pass_defended,0,,,,,
player,201711190min,ram,RobeNi00,sacks,0.0,,,,,
player,201711190min,ram,RobeNi00,tackles_combined,1,,,,,
player,201711190min,ram,RobeNi00,tackles_solo,1,,,,,
player,201711190min,ram,RobeNi00,tackles_assists,0,,,,,
player,201711190min,ram,RobeNi00,tackles_loss,1,,,,,
player,201711190min,ram,RobeNi00,qb_hits,0,,,,,
player,201711190min,ram,RobeNi00,fumbles_rec,0,,,,,
player,201711190min,ram,RobeNi00,fumbles_rec_yds,0,,,,,
player,201711190min,ram,RobeNi00,fumbles_rec_td,0,,,,,
player,201711190min,ram,RobeNi00,fumbles_forced,0,,,,,
player,201711190min,ram,WalkTy00,def_int,0,,,,,
player,201711190min,ram,WalkTy00,def_int_yds,0,,,,,
player,201711190min,ram,WalkTy00,def_int_td,0,,,,,
player,201711190min,ram,WalkTy00,def_int_long,0,,,,,
player,201711190min,ram,WalkTy00,pass_defended,0,,,,,
player,201711190min,ram,WalkTy00,sacks,0.0,,,,,
player,201711190min,ram,WalkTy00,tackles_combined,1,,,,,
player,201711190min,ram,WalkTy00,tackles_solo,1,,,,,
player,201711190min,ram,WalkTy00,tackles_assists,0,,,,,
player,201711190min,ram,WalkTy00,tackles_loss,0,,,,,
player,201711190min,ram,WalkTy00,qb_hits,0,,,,,
player,201711190min,ram,WalkTy00,fumbles_rec,0,,,,,
player,201711190min,ram,WalkTy00,fumbles_rec_yds,0,,,,,
player,201711190min,ram,WalkTy00,fumbles_rec_td,0,,,,,
player,201711190min,ram,WalkTy00,fumbles_forced,0,,,,,
player,201711190min,min,HuntDa01,def_int,0,,,,,
player,201711190min,min,HuntDa01,def_int_yds,0,,,,,
player,201711190min,min,HuntDa01,def_int_td,0,,,,,
player,201711190min,min,HuntDa01,def_int_long,0,,,,,
player,201711190min,min,HuntDa01,pass_defended,0,,,,,
player,201711190min,min,HuntDa01,sacks,1.0,,,,,
player,201711190min,min,HuntDa01,tackles_combined,3,,,,,
player,201711190min,min,HuntDa01,tackles_solo,1,,,,,
player,201711190min,min,HuntDa01,tackles_assists,2,,,,,
player,201711190min,min,HuntDa01,tackles_loss,1,,,,,
player,201711190min,min,HuntDa01,qb_hits,1,,,,,
player,201711190min,min,HuntDa01,fumbles_rec,0,,,,,
player,201711190min,min,HuntDa01,fumbles_rec_yds,0,,,,,
player,201711190min,min,HuntDa01,fumbles_rec_td,0,,,,,
player,201711190min,min,HuntDa01,fumbles_forced,0,,,,,
player,201711190min,min,BoweTa00,def_int,0,,,,,
player,201711190min,min,BoweTa00,def_int_yds,0,,,,,
player,201711190min,min,BoweTa00,def_int_td,0,,,,,
player,201711190min,min,BoweTa00,def_int_long,0,,,,,
player,201711190min,min,BoweTa00,pass_defended,0,,,,,
player,201711190min,min,BoweTa00,sacks,1.0,,,,,
player,201711190min,min,BoweTa00,tackles_combined,1,,,,,
player,201711190min,min,BoweTa00,tackles_solo,1,,,,,
player,201711190min,min,BoweTa00,tackles_assists,0,,,,,
player,201711190min,min,BoweTa00,tackles_loss,1,,,,,
player,201711190min,min,BoweTa00,qb_hits,1,,,,,
player,201711190min,min,BoweTa00,fumbles_rec,0,,,,,
player,201711190min,min,BoweTa00,fumbles_rec_yds,0,,,,,
player,201711190min,min,BoweTa00,fumbles_rec_td,0,,,,,
player,201711190min,min,BoweTa00,fumbles_forced,0,,,,,
player,201711190min,min,HarrAn01,def_int,0,,,,,
player,201711190min,min,HarrAn01,def_int_yds,0,,,,,
player,201711190min,min,HarrAn01,def_int_td,0,,,,,
player,201711190min,min,HarrAn01,def_int_long,0,,,,,
player,201711190min,min,HarrAn01,pass_defended,1,,,,,
player,201711190min,min,HarrAn01,sacks,0.0,,,,,
player,201711190min,min,HarrAn01,tackles_combined,7,,,,,
player,201711190min,min,HarrAn01,tackles_solo,6,,,,,
player,201711190min,min,HarrAn01,tackles_assists,1,,,,,
player,201711190min,min,HarrAn01,tackles_loss,0,,,,,
player,201711190min,min,HarrAn01,qb_hits,0,,,,,
player,201711190min,min,HarrAn01,fumbles_rec,1,,,,,
player,201711190min,min,HarrAn01,fumbles_rec_yds,0,,,,,
player,201711190min,min,HarrAn01,fumbles_rec_td,0,,,,,
player,201711190min,min,HarrAn01,fumbles_forced,1,,,,,
player,201711190min,min,JoseLi99,def_int,0,,,,,
player,201711190min,min,JoseLi99,def_int_yds,0,,,,,
player,201711190min,min,JoseLi99,def_int_td,0,,,,,
player,201711190min,min,JoseLi99,def_int_long,0,,,,,
player,201711190min,min,JoseLi99,pass_defended,0,,,,,
player,201711190min,min,JoseLi99,sacks,0.0,,,,,
player,201711190min,min,JoseLi99,tackles_combined,4,,,,,
player,201711190min,min,JoseLi99,tackles_solo,2,,,,,
player,201711190min,min,JoseLi99,tackles_assists,2,,,,,
player,201711190min,min,JoseLi99,tackles_loss,0,,,,,
player,201711190min,min,JoseLi99,qb_hits,0,,,,,
player,201711190min,min,JoseLi99,fumbles_rec,0,,,,,
player,201711190min,min,JoseLi99,fumbles_rec_yds,0,,,,,
player,201711190min,min,JoseLi99,fumbles_rec_td,0,,,,,
player,201711190min,min,JoseLi99,fumbles_forced,0,,,,,
player,201711190min,min,KendEr00,def_int,0,,,,,
player,201711190min,min,KendEr00,def_int_yds,0,,,,,
player,201711190min,min,KendEr00,def_int_td,0,,,,,
player,201711190min,min,KendEr00,def_int_long,0,,,,,
player,201711190min,min,KendEr00,pass_defended,0,,,,,
player,201711190min,min,KendEr00,sacks,0.0,,,,,
player,201711190min,min,KendEr00,tackles_combined,4,,,,,
player,201711190min,min,KendEr00,tackles_solo,1,,,,,
player,201711190min,min,KendEr00,tackles_assists,3,,,,,
player,201711190min,min,KendEr00,tackles_loss,0,,,,,
player,201711190min,min,KendEr00,qb_hits,2,,,,,
player,201711190min,min,KendEr00,fumbles_rec,0,,,,,
player,201711190min,min,KendEr00,fumbles_rec_yds,0,,,,,
player,201711190min,min,KendEr00,fumbles_rec_td,0,,,,,
player,201711190min,min,KendEr00,fumbles_forced,0,,,,,
player,201711190min,min,NewmTe20,def_int,0,,,,,
player,201711190min,min,NewmTe20,def_int_yds,0,,,,,
player,201711190min,min,NewmTe20,def_int_td,0,,,,,
player,201711190min,min,NewmTe20,def_int_long,0,,,,,
player,201711190min,min,NewmTe20,pass_defended,0,,,,,
player,201711190min,min,NewmTe20,sacks,0.0,,,,,
player,201711190min,min,NewmTe20,tackles_combined,4,,,,,
player,201711190min,min,NewmTe20,tackles_solo,4,,,,,
player,201711190min,min,NewmTe20,tackles_assists,0,,,,,
player,201711190min,min,NewmTe20,tackles_loss,2,,,,,
player,201711190min,min,NewmTe20,qb_hits,0,,,,,
player,201711190min,min,NewmTe20,fumbles_rec,0,,,,,
player,201711190min,min,NewmTe20,fumbles_rec_yds,0,,,,,
player,201711190min,min,NewmTe20,fumbles_rec_td,0,,,,,
player,201711190min,min,NewmTe20,fumbles_forced,0,,,,,
player,201711190min,min,BrocTr00,def_int,0,,,,,
player,201711190min,min,BrocTr00,def_int_yds,0,,,,,
player,201711190min,min,BrocTr00,def_int_td,0,,,,,
player,201711190min,min,BrocTr00,def_int_long,0,,,,,
player,201711190min,min,BrocTr00,pass_defended,0,,,,,
player,201711190min,min,BrocTr00,sacks,0.0,,,,,
player,201711190min,min,BrocTr00,tackles_combined,3,,,,,
player,201711190min,min,BrocTr00,tackles_solo,3,,,,,
player,201711190min,min,BrocTr00,tackles_assists,0,,,,,
player,201711190min,min,BrocTr00,tackles_loss,0,,,,,
player,201711190min,min,BrocTr00,qb_hits,0,,,,,
player,201711190min,min,BrocTr00,fumbles_rec,0,,,,,
player,201711190min,min,BrocTr00,fumbles_rec_yds,0,,,,,
player,201711190min,min,BrocTr00,fumbles_rec_td,0,,,,,
player,201711190min,min,BrocTr00,fumbles_forced,0,,,,,
player,201711190min,min,WaynTr00,def_int,0,,,,,
player,201711190min,min,WaynTr00,def_int_yds,0,,,,,
player,201711190min,min,WaynTr00,def_int_td,0,,,,,
player,201711190min,min,WaynTr00,def_int_long,0,,,,,
player,201711190min,min,WaynTr00,pass_defended,0,,,,,
player,201711190min,min,WaynTr00,sacks,0.0,,,,,
player,201711190min,min,WaynTr00,tackles_combined,3,,,,,
player,201711190min,min,WaynTr00,tackles_solo,3,,,,,
player,201711190min,min,WaynTr00,tackles_assists,0,,,,,
player,201711190min,min,WaynTr00,tackles_loss,0,,,,,
player,201711190min,min,WaynTr00,qb_hits,0,,,,,
player,201711190min,min,WaynTr00,fumbles_rec,0,,,,,
player,201711190min,min,WaynTr00,fumbles_rec_yds,0,,,,,
player,201711190min,min,WaynTr00,fumbles_rec_td,0,,,,,
player,201711190min,min,WaynTr00,fumbles_forced,0,,,,,
player,201711190min,min,AlexMa01,def_int,0,,,,,
player,201711190min,min,AlexMa01,def_int_yds,0,,,,,
player,201711190min,min,AlexMa01,def_int_td,0,,,,,
player,201711190min,min,AlexMa01,def_int_long,0,,,,,
player,201711190min,min,AlexMa01,pass_defended,1,,,,,
player,201711190min,min,AlexMa01,sacks,0.0,,,,,
player,201711190min,min,AlexMa01,tackles_combined,2,,,,,
player,201711190min,min,AlexMa01,tackles_solo,2,,,,,
player,201711190min,min,AlexMa01,tackles_assists,0,,,,,
player,201711190min,min,AlexMa01,tackles_loss,0,,,,,
player,201711190min,min,AlexMa01,qb_hits,1,,,,,
player,201711190min,min,AlexMa01,fumbles_rec,0,,,,,
player,201711190min,min,AlexMa01,fumbles_rec_yds,0,,,,,
player,201711190min,min,AlexMa01,fumbles_rec_td,0,,,,,
player,201711190min,min,AlexMa01,fumbles_forced,0,,,,,
player,201711190min,min,GrifEv99,def_int,0,,,,,
player,201711190min,min,GrifEv99,def_int_yds,0,,,,,
player,201711190min,min,GrifEv99,def_int_td,0,,,,,
player,201711190min,min,GrifEv99,def_int_long,0,,,,,
player,201711190min,min,GrifEv99,pass_defended,0,,,,,
player,201711190min,min,GrifEv99,sacks,0.0,,,,,
player,201711190min,min,GrifEv99,tackles_combined,2,,,,,
player,201711190min,min,GrifEv99,tackles_solo,1,,,,,
player,201711190min,min,GrifEv99,tackles_assists,1,,,,,
player,201711190min,min,GrifEv99,tackles_loss,1,,,,,
player,201711190min,min,GrifEv99,qb_hits,0,,,,,
player,201711190min,min,GrifEv99,fumbles_rec,0,,,,,
player,201711190min,min,GrifEv99,fumbles_rec_yds,0,,,,,
player,201711190min,min,GrifEv99,fumbles_rec_td,0,,,,,
player,201711190min,min,GrifEv99,fumbles_forced,0,,,,,
player,201711190min,min,JohnTo01,def_int,0,,,,,
player,201711190min,min,JohnTo01,def_int_yds,0,,,,,
player,201711190min,min,JohnTo01,def_int_td,0,,,,,
player,201711190min,min,JohnTo01,def_int_long,0,,,,,
player,201711190min,min,JohnTo01,pass_defended,0,,,,,
player,201711190min,min,JohnTo01,sacks,0.0,,,,,
player,201711190min,min,JohnTo01,tackles_combined,2,,,,,
player,201711190min,min,JohnTo01,tackles_solo,0,,,,,
player,201711190min,min,JohnTo01,tackles_assists,2,,,,,
player,201711190min,min,JohnTo01,tackles_loss,0,,,,,
player,201711190min,min,JohnTo01,qb_hits,0,,,,,
player,201711190min,min,JohnTo01,fumbles_rec,0,,,,,
player,201711190min,min,JohnTo01,fumbles_rec_yds,0,,,,,
player,201711190min,min,JohnTo01,fumbles_rec_td,0,,,,,
player,201711190min,min,JohnTo01,fumbles_forced,0,,,,,
player,201711190min,min,LamuEm00,def_int,0,,,,,
player,201711190min,min,LamuEm00,def_int_yds,0,,,,,
player,201711190min,min,LamuEm00,def_int_td,0,,,,,
player,201711190min,min,LamuEm00,def_int_long,0,,,,,
player,201711190min,min,LamuEm00,pass_defended,0,,,,,
player,201711190min,min,LamuEm00,sacks,0.0,,,,,
player,201711190min,min,LamuEm00,tackles_combined,2,,,,,
player,201711190min,min,LamuEm00,tackles_solo,2,,,,,
player,201711190min,min,LamuEm00,tackles_assists,0,,,,,
player,201711190min,min,LamuEm00,tackles_loss,0,,,,,
player,201711190min,min,LamuEm00,qb_hits,0,,,,,
player,201711190min,min,LamuEm00,fumbles_rec,0,,,,,
player,201711190min,min,LamuEm00,fumbles_rec_yds,0,,,,,
player,201711190min,min,LamuEm00,fumbles_rec_td,0,,,,,
player,201711190min,min,LamuEm00,fumbles_forced,0,,,,,
player,201711190min,min,RhodXa00,def_int,0,,,,,
player,201711190min,min,RhodXa00,def_int_yds,0,,,,,
player,201711190min,min,RhodXa00,def_int_td,0,,,,,
player,201711190min,min,RhodXa00,def_int_long,0,,,,,
player,201711190min,min,RhodXa00,pass_defended,0,,,,,
player,201711190min,min,RhodXa00,sacks,0.0,,,,,
player,201711190min,min,RhodXa00,tackles_combined,2,,,,,
player,201711190min,min,RhodXa00,tackles_solo,2,,,,,
player,201711190min,min,RhodXa00,tackles_assists,0,,,,,
player,201711190min,min,RhodXa00,tackles_loss,0,,,,,
player,201711190min,min,RhodXa00,qb_hits,0,,,,,
player,201711190min,min,RhodXa00,fumbles_rec,0,,,,,
player,201711190min,min,RhodXa00,fumbles_rec_yds,0,,,,,
player,201711190min,min,RhodXa00,fumbles_rec_td,0,,,,,
player,201711190min,min,RhodXa00,fumbles_forced,0,,,,,
player,201711190min,min,SherMa20,def_int,0,,,,,
player,201711190min,min,SherMa20,def_int_yds,0,,,,,
player,201711190min,min,SherMa20,def_int_td,0,,,,,
player,201711190min,min,SherMa20,def_int_long,0,,,,,
player,201711190min,min,SherMa20,pass_defended,0,,,,,
player,201711190min,min,SherMa20,sacks,0.0,,,,,
player,201711190min,min,SherMa20,tackles_combined,2,,,,,
player,201711190min,min,SherMa20,tackles_solo,2,,,,,
player,201711190min,min,SherMa20,tackles_assists,0,,,,,
player,201711190min,min,SherMa20,tackles_loss,0,,,,,
player,201711190min,min,SherMa20,qb_hits,0,,,,,
player,201711190min,min,SherMa20,fumbles_rec,0,,,,,
player,201711190min,min,SherMa20,fumbles_rec_yds,0,,,,,
player,201711190min,min,SherMa20,fumbles_rec_td,0,,,,,
player,201711190min,min,SherMa20,fumbles_forced,0,,,,,
player,201711190min,min,SmitHa00,def_int,0,,,,,
player,201711190min,min,SmitHa00,def_int_yds,0,,,,,
player,201711190min,min,SmitHa00,def_int_td,0,,,,,
player,201711190min,min,SmitHa00,def_int_long,0,,,,,
player,201711190min,min,SmitHa00,pass_defended,2,,,,,
player,201711190min,min,SmitHa00,sacks,0.0,,,,,
player,201711190min,min,SmitHa00,tackles_combined,2,,,,,
player,201711190min,min,SmitHa00,tackles_solo,2,,,,,
player,201711190min,min,SmitHa00,tackles_assists,0,,,,,
player,201711190min,min,SmitHa00,tackles_loss,0,,,,,
player,201711190min,min,SmitHa00,qb_hits,0,,,,,
player,201711190min,min,SmitHa00,fumbles_rec,0,,,,,
player,201711190min,min,SmitHa00,fumbles_rec_yds,0,,,,,
player,201711190min,min,SmitHa00,fumbles_rec_td,0,,,,,
player,201711190min,min,SmitHa00,fumbles_forced,0,,,,,
player,201711190min,min,StepSh00,def_int,0,,,,,
player,201711190min,min,StepSh00,def_int_yds,0,,,,,
player,201711190min,min,StepSh00,def_int_td,0,,,,,
player,201711190min,min,StepSh00,def_int_long,0,,,,,
player,201711190min,min,StepSh00,pass_defended,0,,,,,
player,201711190min,min,StepSh00,sacks,0.0,,,,,
player,201711190min,min,StepSh00,tackles_combined,2,,,,,
player,201711190min,min,StepSh00,tackles_solo,1,,,,,
player,201711190min,min,StepSh00,tackles_assists,1,,,,,
player,201711190min,min,StepSh00,tackles_loss,0,,,,,
player,201711190min,min,StepSh00,qb_hits,0,,,,,
player,201711190min,min,StepSh00,fumbles_rec,0,,,,,
player,201711190min,min,StepSh00,fumbles_rec_yds,0,,,,,
player,201711190min,min,StepSh00,fumbles_rec_td,0,,,,,
player,201711190min,min,StepSh00,fumbles_forced,0,,,,,
player,201711190min,min,BarrAn00,def_int,0,,,,,
player,201711190min,min,BarrAn00,def_int_yds,0,,,,,
player,201711190min,min,BarrAn00,def_int_td,0,,,,,
player,201711190min,min,BarrAn00,def_int_long,0,,,,,
player,201711190min,min,BarrAn00,pass_defended,0,,,,,
player,201711190min,min,BarrAn00,sacks,0.0,,,,,
player,201711190min,min,BarrAn00,tackles_combined,1,,,,,
player,201711190min,min,BarrAn00,tackles_solo,1,,,,,
player,201711190min,min,BarrAn00,tackles_assists,0,,,,,
player,201711190min,min,BarrAn00,tackles_loss,0,,,,,
player,201711190min,min,BarrAn00,qb_hits,0,,,,,
player,201711190min,min,BarrAn00,fumbles_rec,0,,,,,
