game,2017,3,20170921,201709210sfo,ram,"Los Angeles Rams",41,sfo,"San Francisco 49ers",39
player,201709210sfo,ram,RobeNi00,qb_hits,0,,,,,
player,201709210sfo,ram,RobeNi00,fumbles_rec,1,,,,,
player,201709210sfo,ram,RobeNi00,fumbles_rec_yds,0,,,,,
player,201709210sfo,ram,RobeNi00,fumbles_rec_td,0,,,,,
player,201709210sfo,ram,RobeNi00,fumbles_forced,0,,,,,
player,201709210sfo,ram,BarwCo99,def_int,0,,,,,
player,201709210sfo,ram,BarwCo99,def_int_yds,0,,,,,
player,201709210sfo,ram,BarwCo99,def_int_td,0,,,,,
player,201709210sfo,ram,BarwCo99,def_int_long,0,,,,,
player,201709210sfo,ram,BarwCo99,pass_defended,0,,,,,
player,201709210sfo,ram,BarwCo99,sacks,1.0,,,,,
player,201709210sfo,ram,BarwCo99,tackles_combined,5,,,,,
player,201709210sfo,ram,BarwCo99,tackles_solo,3,,,,,
player,201709210sfo,ram,BarwCo99,tackles_assists,2,,,,,
player,201709210sfo,ram,BarwCo99,tackles_loss,1,,,,,
player,201709210sfo,ram,BarwCo99,qb_hits,1,,,,,
player,201709210sfo,ram,BarwCo99,fumbles_rec,0,,,,,
player,201709210sfo,ram,BarwCo99,fumbles_rec_yds,0,,,,,
player,201709210sfo,ram,BarwCo99,fumbles_rec_td,0,,,,,
player,201709210sfo,ram,BarwCo99,fumbles_forced,0,,,,,
player,201709210sfo,ram,DonaAa00,def_int,0,,,,,
player,201709210sfo,ram,DonaAa00,def_int_yds,0,,,,,
player,201709210sfo,ram,DonaAa00,def_int_td,0,,,,,
player,201709210sfo,ram,DonaAa00,def_int_long,0,,,,,
player,201709210sfo,ram,DonaAa00,pass_defended,0,,,,,
player,201709210sfo,ram,DonaAa00,sacks,1.0,,,,,
player,201709210sfo,ram,DonaAa00,tackles_combined,3,,,,,
player,201709210sfo,ram,DonaAa00,tackles_solo,2,,,,,
player,201709210sfo,ram,DonaAa00,tackles_assists,1,,,,,
player,201709210sfo,ram,DonaAa00,tackles_loss,1,,,,,
player,201709210sfo,ram,DonaAa00,qb_hits,2,,,,,
player,201709210sfo,ram,DonaAa00,fumbles_rec,0,,,,,
player,201709210sfo,ram,DonaAa00,fumbles_rec_yds,0,,,,,
player,201709210sfo,ram,DonaAa00,fumbles_rec_td,0,,,,,
player,201709210sfo,ram,DonaAa00,fumbles_forced,0,,,,,
player,201709210sfo,ram,LongMa00,def_int,0,,,,,
player,201709210sfo,ram,LongMa00,def_int_yds,0,,,,,
player,201709210sfo,ram,LongMa00,def_int_td,0,,,,,
player,201709210sfo,ram,LongMa00,def_int_long,0,,,,,
player,201709210sfo,ram,LongMa00,pass_defended,0,,,,,
player,201709210sfo,ram,LongMa00,sacks,1.0,,,,,
player,201709210sfo,ram,LongMa00,tackles_combined,3,,,,,
player,201709210sfo,ram,LongMa00,tackles_solo,2,,,,,
player,201709210sfo,ram,LongMa00,tackles_assists,1,,,,,
player,201709210sfo,ram,LongMa00,tackles_loss,1,,,,,
player,201709210sfo,ram,LongMa00,qb_hits,1,,,,,
player,201709210sfo,ram,LongMa00,fumbles_rec,0,,,,,
player,201709210sfo,ram,LongMa00,fumbles_rec_yds,0,,,,,
player,201709210sfo,ram,LongMa00,fumbles_rec_td,0,,,,,
player,201709210sfo,ram,LongMa00,fumbles_forced,0,,,,,
player,201709210sfo,ram,FoxxMo00,def_int,0,,,,,
player,201709210sfo,ram,FoxxMo00,def_int_yds,0,,,,,
player,201709210sfo,ram,FoxxMo00,def_int_td,0,,,,,
player,201709210sfo,ram,FoxxMo00,def_int_long,0,,,,,
player,201709210sfo,ram,FoxxMo00,pass_defended,0,,,,,
player,201709210sfo,ram,FoxxMo00,sacks,1.0,,,,,
player,201709210sfo,ram,FoxxMo00,tackles_combined,1,,,,,
player,201709210sfo,ram,FoxxMo00,tackles_solo,1,,,,,
player,201709210sfo,ram,FoxxMo00,tackles_assists,0,,,,,
player,201709210sfo,ram,FoxxMo00,tackles_loss,1,,,,,
player,201709210sfo,ram,FoxxMo00,qb_hits,1,,,,,
player,201709210sfo,ram,FoxxMo00,fumbles_rec,0,,,,,
player,201709210sfo,ram,FoxxMo00,fumbles_rec_yds,0,,,,,
player,201709210sfo,ram,FoxxMo00,fumbles_rec_td,0,,,,,
player,201709210sfo,ram,FoxxMo00,fumbles_forced,0,,,,,
player,201709210sfo,ram,OgleAl00,def_int,0,,,,,
player,201709210sfo,ram,OgleAl00,def_int_yds,0,,,,,
player,201709210sfo,ram,OgleAl00,def_int_td,0,,,,,
player,201709210sfo,ram,OgleAl00,def_int_long,0,,,,,
player,201709210sfo,ram,OgleAl00,pass_defended,1,,,,,
player,201709210sfo,ram,OgleAl00,sacks,0.0,,,,,
player,201709210sfo,ram,OgleAl00,tackles_combined,9,,,,,
player,201709210sfo,ram,OgleAl00,tackles_solo,7,,,,,
player,201709210sfo,ram,OgleAl00,tackles_assists,2,,,,,
player,201709210sfo,ram,OgleAl00,tackles_loss,0,,,,,
player,201709210sfo,ram,OgleAl00,qb_hits,1,,,,,
player,201709210sfo,ram,OgleAl00,fumbles_rec,0,,,,,
player,201709210sfo,ram,OgleAl00,fumbles_rec_yds,0,,,,,
player,201709210sfo,ram,OgleAl00,fumbles_rec_td,0,,,,,
player,201709210sfo,ram,OgleAl00,fumbles_forced,0,,,,,
player,201709210sfo,ram,AlexMa00,def_int,0,,,,,
player,201709210sfo,ram,AlexMa00,def_int_yds,0,,,,,
player,201709210sfo,ram,AlexMa00,def_int_td,0,,,,,
player,201709210sfo,ram,AlexMa00,def_int_long,0,,,,,
player,201709210sfo,ram,AlexMa00,pass_defended,0,,,,,
player,201709210sfo,ram,AlexMa00,sacks,0.0,,,,,
player,201709210sfo,ram,AlexMa00,tackles_combined,7,,,,,
player,201709210sfo,ram,AlexMa00,tackles_solo,5,,,,,
player,201709210sfo,ram,AlexMa00,tackles_assists,2,,,,,
player,201709210sfo,ram,AlexMa00,tackles_loss,0,,,,,
player,201709210sfo,ram,AlexMa00,qb_hits,1,,,,,
player,201709210sfo,ram,AlexMa00,fumbles_rec,0,,,,,
player,201709210sfo,ram,AlexMa00,fumbles_rec_yds,0,,,,,
player,201709210sfo,ram,AlexMa00,fumbles_rec_td,0,,,,,
player,201709210sfo,ram,AlexMa00,fumbles_forced,0,,,,,
player,201709210sfo,ram,BarrMa00,def_int,0,,,,,
player,201709210sfo,ram,BarrMa00,def_int_yds,0,,,,,
player,201709210sfo,ram,BarrMa00,def_int_td,0,,,,,
player,201709210sfo,ram,BarrMa00,def_int_long,0,,,,,
player,201709210sfo,ram,BarrMa00,pass_defended,0,,,,,
player,201709210sfo,ram,BarrMa00,sacks,0.0,,,,,
player,201709210sfo,ram,BarrMa00,tackles_combined,7,,,,,
player,201709210sfo,ram,BarrMa00,tackles_solo,6,,,,,
player,201709210sfo,ram,BarrMa00,tackles_assists,1,,,,,
player,201709210sfo,ram,BarrMa00,tackles_loss,0,,,,,
player,201709210sfo,ram,BarrMa00,qb_hits,0,,,,,
player,201709210sfo,ram,BarrMa00,fumbles_rec,0,,,,,
player,201709210sfo,ram,BarrMa00,fumbles_rec_yds,0,,,,,
player,201709210sfo,ram,BarrMa00,fumbles_rec_td,0,,,,,
player,201709210sfo,ram,BarrMa00,fumbles_forced,0,,,,,
player,201709210sfo,ram,BrocMi00,def_int,0,,,,,
player,201709210sfo,ram,BrocMi00,def_int_yds,0,,,,,
player,201709210sfo,ram,BrocMi00,def_int_td,0,,,,,
player,201709210sfo,ram,BrocMi00,def_int_long,0,,,,,
player,201709210sfo,ram,BrocMi00,pass_defended,0,,,,,
player,201709210sfo,ram,BrocMi00,sacks,0.0,,,,,
player,201709210sfo,ram,BrocMi00,tackles_combined,6,,,,,
player,201709210sfo,ram,BrocMi00,tackles_solo,6,,,,,
player,201709210sfo,ram,BrocMi00,tackles_assists,0,,,,,
player,201709210sfo,ram,BrocMi00,tackles_loss,2,,,,,
player,201709210sfo,ram,BrocMi00,qb_hits,0,,,,,
player,201709210sfo,ram,BrocMi00,fumbles_rec,0,,,,,
player,201709210sfo,ram,BrocMi00,fumbles_rec_yds,0,,,,,
player,201709210sfo,ram,BrocMi00,fumbles_rec_td,0,,,,,
player,201709210sfo,ram,BrocMi00,fumbles_forced,0,,,,,
player,201709210sfo,ram,DaviCo02,def_int,0,,,,,
player,201709210sfo,ram,DaviCo02,def_int_yds,0,,,,,
player,201709210sfo,ram,DaviCo02,def_int_td,0,,,,,
player,201709210sfo,ram,DaviCo02,def_int_long,0,,,,,
player,201709210sfo,ram,DaviCo02,pass_defended,0,,,,,
player,201709210sfo,ram,DaviCo02,sacks,0.0,,,,,
player,201709210sfo,ram,DaviCo02,tackles_combined,6,,,,,
player,201709210sfo,ram,DaviCo02,tackles_solo,5,,,,,
player,201709210sfo,ram,DaviCo02,tackles_assists,1,,,,,
player,201709210sfo,ram,DaviCo02,tackles_loss,0,,,,,
player,201709210sfo,ram,DaviCo02,qb_hits,0,,,,,
player,201709210sfo,ram,DaviCo02,fumbles_rec,0,,,,,
player,201709210sfo,ram,DaviCo02,fumbles_rec_yds,0,,,,,
player,201709210sfo,ram,DaviCo02,fumbles_rec_td,0,,,,,
player,201709210sfo,ram,DaviCo02,fumbles_forced,0,,,,,
player,201709210sfo,ram,JohnTr05,def_int,0,,,,,
player,201709210sfo,ram,JohnTr05,def_int_yds,0,,,,,
player,201709210sfo,ram,JohnTr05,def_int_td,0,,,,,
player,201709210sfo,ram,JohnTr05,def_int_long,0,,,,,
player,201709210sfo,ram,JohnTr05,pass_defended,1,,,,,
player,201709210sfo,ram,JohnTr05,sacks,0.0,,,,,
player,201709210sfo,ram,JohnTr05,tackles_combined,6,,,,,
player,201709210sfo,ram,JohnTr05,tackles_solo,5,,,,,
player,201709210sfo,ram,JohnTr05,tackles_assists,1,,,,,
player,201709210sfo,ram,JohnTr05,tackles_loss,0,,,,,
player,201709210sfo,ram,JohnTr05,qb_hits,0,,,,,
player,201709210sfo,ram,JohnTr05,fumbles_rec,0,,,,,
player,201709210sfo,ram,JohnTr05,fumbles_rec_yds,0,,,,,
player,201709210sfo,ram,JohnTr05,fumbles_rec_td,0,,,,,
player,201709210sfo,ram,JohnTr05,fumbles_forced,0,,,,,
player,201709210sfo,ram,SmarTa00,def_int,0,,,,,
player,201709210sfo,ram,SmarTa00,def_int_yds,0,,,,,
player,201709210sfo,ram,SmarTa00,def_int_td,0,,,,,
player,201709210sfo,ram,SmarTa00,def_int_long,0,,,,,
player,201709210sfo,ram,SmarTa00,pass_defended,0,,,,,
player,201709210sfo,ram,SmarTa00,sacks,0.0,,,,,
player,201709210sfo,ram,SmarTa00,tackles_combined,3,,,,,
player,201709210sfo,ram,SmarTa00,tackles_solo,1,,,,,
player,201709210sfo,ram,SmarTa00,tackles_assists,2,,,,,
player,201709210sfo,ram,SmarTa00,tackles_loss,0,,,,,
player,201709210sfo,ram,SmarTa00,qb_hits,0,,,,,
player,201709210sfo,ram,SmarTa00,fumbles_rec,0,,,,,
player,201709210sfo,ram,SmarTa00,fumbles_rec_yds,0,,,,,
player,201709210sfo,ram,SmarTa00,fumbles_rec_td,0,,,,,
player,201709210sfo,ram,SmarTa00,fumbles_forced,0,,,,,
player,201709210sfo,ram,CounBl00,def_int,0,,,,,
player,201709210sfo,ram,CounBl00,def_int_yds,0,,,,,
player,201709210sfo,ram,CounBl00,def_int_td,0,,,,,
player,201709210sfo,ram,CounBl00,def_int_long,0,,,,,
player,201709210sfo,ram,CounBl00,pass_defended,0,,,,,
player,201709210sfo,ram,CounBl00,sacks,0.0,,,,,
player,201709210sfo,ram,CounBl00,tackles_combined,2,,,,,
player,201709210sfo,ram,CounBl00,tackles_solo,2,,,,,
player,201709210sfo,ram,CounBl00,tackles_assists,0,,,,,
player,201709210sfo,ram,CounBl00,tackles_loss,0,,,,,
player,201709210sfo,ram,CounBl00,qb_hits,0,,,,,
player,201709210sfo,ram,CounBl00,fumbles_rec,0,,,,,
player,201709210sfo,ram,CounBl00,fumbles_rec_yds,0,,,,,
player,201709210sfo,ram,CounBl00,fumbles_rec_td,0,,,,,
player,201709210sfo,ram,CounBl00,fumbles_forced,0,,,,,
player,201709210sfo,ram,JohnJo10,def_int,0,,,,,
player,201709210sfo,ram,JohnJo10,def_int_yds,0,,,,,
player,201709210sfo,ram,JohnJo10,def_int_td,0,,,,,
player,201709210sfo,ram,JohnJo10,def_int_long,0,,,,,
player,201709210sfo,ram,JohnJo10,pass_defended,0,,,,,
player,201709210sfo,ram,JohnJo10,sacks,0.0,,,,,
player,201709210sfo,ram,JohnJo10,tackles_combined,2,,,,,
player,201709210sfo,ram,JohnJo10,tackles_solo,1,,,,,
player,201709210sfo,ram,JohnJo10,tackles_assists,1,,,,,
player,201709210sfo,ram,JohnJo10,tackles_loss,0,,,,,
player,201709210sfo,ram,JohnJo10,qb_hits,0,,,,,
player,201709210sfo,ram,JohnJo10,fumbles_rec,0,,,,,
player,201709210sfo,ram,JohnJo10,fumbles_rec_yds,0,,,,,
player,201709210sfo,ram,JohnJo10,fumbles_rec_td,0,,,,,
player,201709210sfo,ram,JohnJo10,fumbles_forced,0,,,,,
player,201709210sfo,ram,JoynLa00,def_int,0,,,,,
player,201709210sfo,ram,JoynLa00,def_int_yds,0,,,,,
player,201709210sfo,ram,JoynLa00,def_int_td,0,,,,,
player,201709210sfo,ram,JoynLa00,def_int_long,0,,,,,
player,201709210sfo,ram,JoynLa00,pass_defended,0,,,,,
player,201709210sfo,ram,JoynLa00,sacks,0.0,,,,,
player,201709210sfo,ram,JoynLa00,tackles_combined,2,,,,,
player,201709210sfo,ram,JoynLa00,tackles_solo,1,,,,,
player,201709210sfo,ram,JoynLa00,tackles_assists,1,,,,,
player,201709210sfo,ram,JoynLa00,tackles_loss,0,,,,,
player,201709210sfo,ram,JoynLa00,qb_hits,0,,,,,
player,201709210sfo,ram,JoynLa00,fumbles_rec,0,,,,,
player,201709210sfo,ram,JoynLa00,fumbles_rec_yds,0,,,,,
player,201709210sfo,ram,JoynLa00,fumbles_rec_td,0,,,,,
player,201709210sfo,ram,JoynLa00,fumbles_forced,0,,,,,
player,201709210sfo,ram,WalkTy00,def_int,0,,,,,
player,201709210sfo,ram,WalkTy00,def_int_yds,0,,,,,
player,201709210sfo,ram,WalkTy00,def_int_td,0,,,,,
player,201709210sfo,ram,WalkTy00,def_int_long,0,,,,,
player,201709210sfo,ram,WalkTy00,pass_defended,0,,,,,
player,201709210sfo,ram,WalkTy00,sacks,0.0,,,,,
player,201709210sfo,ram,WalkTy00,tackles_combined,2,,,,,
player,201709210sfo,ram,WalkTy00,tackles_solo,1,,,,,
player,201709210sfo,ram,WalkTy00,tackles_assists,1,,,,,
player,201709210sfo,ram,WalkTy00,tackles_loss,0,,,,,
player,201709210sfo,ram,WalkTy00,qb_hits,0,,,,,
player,201709210sfo,ram,WalkTy00,fumbles_rec,0,,,,,
player,201709210sfo,ram,WalkTy00,fumbles_rec_yds,0,,,,,
player,201709210sfo,ram,WalkTy00,fumbles_rec_td,0,,,,,
player,201709210sfo,ram,WalkTy00,fumbles_forced,1,,,,,
player,201709210sfo,ram,AustTa00,def_int,0,,,,,
player,201709210sfo,ram,AustTa00,def_int_yds,0,,,,,
player,201709210sfo,ram,AustTa00,def_int_td,0,,,,,
player,201709210sfo,ram,AustTa00,def_int_long,0,,,,,
player,201709210sfo,ram,AustTa00,pass_defended,0,,,,,
player,201709210sfo,ram,AustTa00,sacks,0.0,,,,,
player,201709210sfo,ram,AustTa00,tackles_combined,1,,,,,
player,201709210sfo,ram,AustTa00,tackles_solo,1,,,,,
player,201709210sfo,ram,AustTa00,tackles_assists,0,,,,,
player,201709210sfo,ram,AustTa00,tackles_loss,0,,,,,
player,201709210sfo,ram,AustTa00,qb_hits,0,,,,,
player,201709210sfo,ram,AustTa00,fumbles_rec,0,,,,,
player,201709210sfo,ram,AustTa00,fumbles_rec_yds,0,,,,,
player,201709210sfo,ram,AustTa00,fumbles_rec_td,0,,,,,
player,201709210sfo,ram,AustTa00,fumbles_forced,0,,,,,
player,201709210sfo,ram,HigbTy00,def_int,0,,,,,
player,201709210sfo,ram,HigbTy00,def_int_yds,0,,,,,
player,201709210sfo,ram,HigbTy00,def_int_td,0,,,,,
player,201709210sfo,ram,HigbTy00,def_int_long,0,,,,,
player,201709210sfo,ram,HigbTy00,pass_defended,0,,,,,
player,201709210sfo,ram,HigbTy00,sacks,0.0,,,,,
player,201709210sfo,ram,HigbTy00,tackles_combined,1,,,,,
player,201709210sfo,ram,HigbTy00,tackles_solo,1,,,,,
player,201709210sfo,ram,HigbTy00,tackles_assists,0,,,,,
player,201709210sfo,ram,HigbTy00,tackles_loss,0,,,,,
player,201709210sfo,ram,HigbTy00,qb_hits,0,,,,,
player,201709210sfo,ram,HigbTy00,fumbles_rec,0,,,,,
player,201709210sfo,ram,HigbTy00,fumbles_rec_yds,0,,,,,
player,201709210sfo,ram,HigbTy00,fumbles_rec_td,0,,,,,
player,201709210sfo,ram,HigbTy00,fumbles_forced,0,,,,,
player,201709210sfo,ram,HillTr01,def_int,0,,,,,
player,201709210sfo,ram,HillTr01,def_int_yds,0,,,,,
player,201709210sfo,ram,HillTr01,def_int_td,0,,,,,
player,201709210sfo,ram,HillTr01,def_int_long,0,,,,,
player,201709210sfo,ram,HillTr01,pass_defended,1,,,,,
player,201709210sfo,ram,HillTr01,sacks,0.0,,,,,
player,201709210sfo,ram,HillTr01,tackles_combined,1,,,,,
player,201709210sfo,ram,HillTr01,tackles_solo,1,,,,,
player,201709210sfo,ram,HillTr01,tackles_assists,0,,,,,
player,201709210sfo,ram,HillTr01,tackles_loss,0,,,,,
player,201709210sfo,ram,HillTr01,qb_hits,0,,,,,
player,201709210sfo,ram,HillTr01,fumbles_rec,0,,,,,
player,201709210sfo,ram,HillTr01,fumbles_rec_yds,0,,,,,
player,201709210sfo,ram,HillTr01,fumbles_rec_td,0,,,,,
player,201709210sfo,ram,HillTr01,fumbles_forced,0,,,,,
player,201709210sfo,ram,LittCo01,def_int,0,,,,,
player,201709210sfo,ram,LittCo01,def_int_yds,0,,,,,
player,201709210sfo,ram,LittCo01,def_int_td,0,,,,,
player,201709210sfo,ram,LittCo01,def_int_long,0,,,,,
player,201709210sfo,ram,LittCo01,pass_defended,0,,,,,
player,201709210sfo,ram,LittCo01,sacks,0.0,,,,,
player,201709210sfo,ram,LittCo01,tackles_combined,1,,,,,
player,201709210sfo,ram,LittCo01,tackles_solo,1,,,,,
player,201709210sfo,ram,LittCo01,tackles_assists,0,,,,,
player,201709210sfo,ram,LittCo01,tackles_loss,0,,,,,
player,201709210sfo,ram,LittCo01,qb_hits,0,,,,,
player,201709210sfo,ram,LittCo01,fumbles_rec,0,,,,,
player,201709210sfo,ram,LittCo01,fumbles_rec_yds,0,,,,,
player,201709210sfo,ram,LittCo01,fumbles_rec_td,0,,,,,
player,201709210sfo,ram,LittCo01,fumbles_forced,0,,,,,
player,201709210sfo,ram,QuinRo00,def_int,0,,,,,
player,201709210sfo,ram,QuinRo00,def_int_yds,0,,,,,
player,201709210sfo,ram,QuinRo00,def_int_td,0,,,,,
player,201709210sfo,ram,QuinRo00,def_int_long,0,,,,,
player,201709210sfo,ram,QuinRo00,pass_defended,0,,,,,
player,201709210sfo,ram,QuinRo00,sacks,0.0,,,,,
player,201709210sfo,ram,QuinRo00,tackles_combined,1,,,,,
player,201709210sfo,ram,QuinRo00,tackles_solo,0,,,,,
player,201709210sfo,ram,QuinRo00,tackles_assists,1,,,,,
player,201709210sfo,ram,QuinRo00,tackles_loss,0,,,,,
player,201709210sfo,ram,QuinRo00,qb_hits,0,,,,,
player,201709210sfo,ram,QuinRo00,fumbles_rec,0,,,,,
player,201709210sfo,ram,QuinRo00,fumbles_rec_yds,0,,,,,
player,201709210sfo,ram,QuinRo00,fumbles_rec_td,0,,,,,
player,201709210sfo,ram,QuinRo00,fumbles_forced,0,,,,,
player,201709210sfo,ram,WestEt00,def_int,0,,,,,
player,201709210sfo,ram,WestEt00,def_int_yds,0,,,,,
player,201709210sfo,ram,WestEt00,def_int_td,0,,,,,
player,201709210sfo,ram,WestEt00,def_int_long,0,,,,,
player,201709210sfo,ram,WestEt00,pass_defended,0,,,,,
player,201709210sfo,ram,WestEt00,sacks,0.0,,,,,
player,201709210sfo,ram,WestEt00,tackles_combined,1,,,,,
player,201709210sfo,ram,WestEt00,tackles_solo,1,,,,,
player,201709210sfo,ram,WestEt00,tackles_assists,0,,,,,
player,201709210sfo,ram,WestEt00,tackles_loss,0,,,,,
player,201709210sfo,ram,WestEt00,qb_hits,0,,,,,
player,201709210sfo,ram,WestEt00,fumbles_rec,0,,,,,
player,201709210sfo,ram,WestEt00,fumbles_rec_yds,0,,,,,
player,201709210sfo,ram,WestEt00,fumbles_rec_td,0,,,,,
player,201709210sfo,ram,WestEt00,fumbles_forced,0,,,,,
player,201709210sfo,sfo,TartJa00,def_int,0,,,,,
player,201709210sfo,sfo,TartJa00,def_int_yds,0,,,,,
player,201709210sfo,sfo,TartJa00,def_int_td,0,,,,,
player,201709210sfo,sfo,TartJa00,def_int_long,0,,,,,
player,201709210sfo,sfo,TartJa00,pass_defended,1,,,,,
player,201709210sfo,sfo,TartJa00,sacks,0.0,,,,,
player,201709210sfo,sfo,TartJa00,tackles_combined,7,,,,,
player,201709210sfo,sfo,TartJa00,tackles_solo,6,,,,,
player,201709210sfo,sfo,TartJa00,tackles_assists,1,,,,,
player,201709210sfo,sfo,TartJa00,tackles_loss,1,,,,,
player,201709210sfo,sfo,TartJa00,qb_hits,0,,,,,
player,201709210sfo,sfo,TartJa00,fumbles_rec,0,,,,,
player,201709210sfo,sfo,TartJa00,fumbles_rec_yds,0,,,,,
player,201709210sfo,sfo,TartJa00,fumbles_rec_td,0,,,,,
player,201709210sfo,sfo,TartJa00,fumbles_forced,0,,,,,
player,201709210sfo,sfo,WardJi01,def_int,0,,,,,
player,201709210sfo,sfo,WardJi01,def_int_yds,0,,,,,
player,201709210sfo,sfo,WardJi01,def_int_td,0,,,,,
player,201709210sfo,sfo,WardJi01,def_int_long,0,,,,,
player,201709210sfo,sfo,WardJi01,pass_defended,0,,,,,
player,201709210sfo,sfo,WardJi01,sacks,0.0,,,,,
player,201709210sfo,sfo,WardJi01,tackles_combined,7,,,,,
player,201709210sfo,sfo,WardJi01,tackles_solo,7,,,,,
player,201709210sfo,sfo,WardJi01,tackles_assists,0,,,,,
player,201709210sfo,sfo,WardJi01,tackles_loss,1,,,,,
player,201709210sfo,sfo,WardJi01,qb_hits,0,,,,,
player,201709210sfo,sfo,WardJi01,fumbles_rec,0,,,,,
player,201709210sfo,sfo,WardJi01,fumbles_rec_yds,0,,,,,
player,201709210sfo,sfo,WardJi01,fumbles_rec_td,0,,,,,
player,201709210sfo,sfo,WardJi01,fumbles_forced,0,,,,,
player,201709210sfo,sfo,WillKW00,def_int,0,,,,,
player,201709210sfo,sfo,WillKW00,def_int_yds,0,,,,,
player,201709210sfo,sfo,WillKW00,def_int_td,0,,,,,
player,201709210sfo,sfo,WillKW00,def_int_long,0,,,,,
player,201709210sfo,sfo,WillKW00,pass_defended,0,,,,,
player,201709210sfo,sfo,WillKW00,sacks,0.0,,,,,
player,201709210sfo,sfo,WillKW00,tackles_combined,7,,,,,
player,201709210sfo,sfo,WillKW00,tackles_solo,6,,,,,
player,201709210sfo,sfo,WillKW00,tackles_assists,1,,,,,
player,201709210sfo,sfo,WillKW00,tackles_loss,0,,,,,
player,201709210sfo,sfo,WillKW00,qb_hits,0,,,,,
player,201709210sfo,sfo,WillKW00,fumbles_rec,0,,,,,
player,201709210sfo,sfo,WillKW00,fumbles_rec_yds,0,,,,,
player,201709210sfo,sfo,WillKW00,fumbles_rec_td,0,,,,,
player,201709210sfo,sfo,WillKW00,fumbles_forced,0,,,,,
player,201709210sfo,sfo,ArmsRa01,def_int,0,,,,,
player,201709210sfo,sfo,ArmsRa01,def_int_yds,0,,,,,
player,201709210sfo,sfo,ArmsRa01,def_int_td,0,,,,,
player,201709210sfo,sfo,ArmsRa01,def_int_long,0,,,,,
player,201709210sfo,sfo,ArmsRa01,pass_defended,0,,,,,
player,201709210sfo,sfo,ArmsRa01,sacks,0.0,,,,,
player,201709210sfo,sfo,ArmsRa01,tackles_combined,6,,,,,
player,201709210sfo,sfo,ArmsRa01,tackles_solo,4,,,,,
player,201709210sfo,sfo,ArmsRa01,tackles_assists,2,,,,,
player,201709210sfo,sfo,ArmsRa01,tackles_loss,1,,,,,
player,201709210sfo,sfo,ArmsRa01,qb_hits,0,,,,,
player,201709210sfo,sfo,ArmsRa01,fumbles_rec,0,,,,,
player,201709210sfo,sfo,ArmsRa01,fumbles_rec_yds,0,,,,,
player,201709210sfo,sfo,ArmsRa01,fumbles_rec_td,0,,,,,
player,201709210sfo,sfo,ArmsRa01,fumbles_forced,0,,,,,
player,201709210sfo,sfo,RobiRa00,def_int,0,,,,,
player,201709210sfo,sfo,RobiRa00,def_int_yds,0,,,,,
player,201709210sfo,sfo,RobiRa00,def_int_td,0,,,,,
player,201709210sfo,sfo,RobiRa00,def_int_long,0,,,,,
player,201709210sfo,sfo,RobiRa00,pass_defended,0,,,,,
player,201709210sfo,sfo,RobiRa00,sacks,0.0,,,,,
player,201709210sfo,sfo,RobiRa00,tackles_combined,6,,,,,
player,201709210sfo,sfo,RobiRa00,tackles_solo,4,,,,,
player,201709210sfo,sfo,RobiRa00,tackles_assists,2,,,,,
player,201709210sfo,sfo,RobiRa00,tackles_loss,0,,,,,
player,201709210sfo,sfo,RobiRa00,qb_hits,0,,,,,
player,201709210sfo,sfo,RobiRa00,fumbles_rec,0,,,,,
player,201709210sfo,sfo,RobiRa00,fumbles_rec_yds,0,,,,,
player,201709210sfo,sfo,RobiRa00,fumbles_rec_td,0,,,,,
player,201709210sfo,sfo,RobiRa00,fumbles_forced,0,,,,,
player,201709210sfo,sfo,BuckDe00,def_int,0,,,,,
player,201709210sfo,sfo,BuckDe00,def_int_yds,0,,,,,
player,201709210sfo,sfo,BuckDe00,def_int_td,0,,,,,
player,201709210sfo,sfo,BuckDe00,def_int_long,0,,,,,
player,201709210sfo,sfo,BuckDe00,pass_defended,0,,,,,
player,201709210sfo,sfo,BuckDe00,sacks,0.0,,,,,
player,201709210sfo,sfo,BuckDe00,tackles_combined,5,,,,,
player,201709210sfo,sfo,BuckDe00,tackles_solo,5,,,,,
player,201709210sfo,sfo,BuckDe00,tackles_assists,0,,,,,
player,201709210sfo,sfo,BuckDe00,tackles_loss,0,,,,,
player,201709210sfo,sfo,BuckDe00,qb_hits,1,,,,,
player,201709210sfo,sfo,BuckDe00,fumbles_rec,0,,,,,
player,201709210sfo,sfo,BuckDe00,fumbles_rec_yds,0,,,,,
player,201709210sfo,sfo,BuckDe00,fumbles_rec_td,0,,,,,
player,201709210sfo,sfo,BuckDe00,fumbles_forced,1,,,,,
player,201709210sfo,sfo,BowmNa99,def_int,0,,,,,
player,201709210sfo,sfo,BowmNa99,def_int_yds,0,,,,,
player,201709210sfo,sfo,BowmNa99,def_int_td,0,,,,,
player,201709210sfo,sfo,BowmNa99,def_int_long,0,,,,,
player,201709210sfo,sfo,BowmNa99,pass_defended,0,,,,,
player,201709210sfo,sfo,BowmNa99,sacks,0.0,,,,,
player,201709210sfo,sfo,BowmNa99,tackles_combined,4,,,,,
player,201709210sfo,sfo,BowmNa99,tackles_solo,3,,,,,
player,201709210sfo,sfo,BowmNa99,tackles_assists,1,,,,,
player,201709210sfo,sfo,BowmNa99,tackles_loss,0,,,,,
player,201709210sfo,sfo,BowmNa99,qb_hits,0,,,,,
