game,2017,15,20171217,201712170car,gnb,"Green Bay Packers",24,car,"Carolina Panthers",31
player,201712170car,gnb,HawkJo00,tackles_loss,0,,,,,
player,201712170car,gnb,HawkJo00,qb_hits,0,,,,,
player,201712170car,gnb,HawkJo00,fumbles_rec,0,,,,,
player,201712170car,gnb,HawkJo00,fumbles_rec_yds,0,,,,,
player,201712170car,gnb,HawkJo00,fumbles_rec_td,0,,,,,
player,201712170car,gnb,HawkJo00,fumbles_forced,0,,,,,
player,201712170car,gnb,JoneJo06,def_int,0,,,,,
player,201712170car,gnb,JoneJo06,def_int_yds,0,,,,,
player,201712170car,gnb,JoneJo06,def_int_td,0,,,,,
player,201712170car,gnb,JoneJo06,def_int_long,0,,,,,
player,201712170car,gnb,JoneJo06,pass_defended,0,,,,,
player,201712170car,gnb,JoneJo06,sacks,0.0,,,,,
player,201712170car,gnb,JoneJo06,tackles_combined,5,,,,,
player,201712170car,gnb,JoneJo06,tackles_solo,3,,,,,
player,201712170car,gnb,JoneJo06,tackles_assists,2,,,,,
player,201712170car,gnb,JoneJo06,tackles_loss,0,,,,,
player,201712170car,gnb,JoneJo06,qb_hits,0,,,,,
player,201712170car,gnb,JoneJo06,fumbles_rec,0,,,,,
player,201712170car,gnb,JoneJo06,fumbles_rec_yds,0,,,,,
player,201712170car,gnb,JoneJo06,fumbles_rec_td,0,,,,,
player,201712170car,gnb,JoneJo06,fumbles_forced,0,,,,,
player,201712170car,gnb,DaniMi00,def_int,0,,,,,
player,201712170car,gnb,DaniMi00,def_int_yds,0,,,,,
player,201712170car,gnb,DaniMi00,def_int_td,0,,,,,
player,201712170car,gnb,DaniMi00,def_int_long,0,,,,,
player,201712170car,gnb,DaniMi00,pass_defended,0,,,,,
player,201712170car,gnb,DaniMi00,sacks,0.0,,,,,
player,201712170car,gnb,DaniMi00,tackles_combined,4,,,,,
player,201712170car,gnb,DaniMi00,tackles_solo,1,,,,,
player,201712170car,gnb,DaniMi00,tackles_assists,3,,,,,
player,201712170car,gnb,DaniMi00,tackles_loss,1,,,,,
player,201712170car,gnb,DaniMi00,qb_hits,0,,,,,
player,201712170car,gnb,DaniMi00,fumbles_rec,0,,,,,
player,201712170car,gnb,DaniMi00,fumbles_rec_yds,0,,,,,
player,201712170car,gnb,DaniMi00,fumbles_rec_td,0,,,,,
player,201712170car,gnb,DaniMi00,fumbles_forced,0,,,,,
player,201712170car,gnb,MattCl99,def_int,0,,,,,
player,201712170car,gnb,MattCl99,def_int_yds,0,,,,,
player,201712170car,gnb,MattCl99,def_int_td,0,,,,,
player,201712170car,gnb,MattCl99,def_int_long,0,,,,,
player,201712170car,gnb,MattCl99,pass_defended,0,,,,,
player,201712170car,gnb,MattCl99,sacks,0.0,,,,,
player,201712170car,gnb,MattCl99,tackles_combined,4,,,,,
player,201712170car,gnb,MattCl99,tackles_solo,0,,,,,
player,201712170car,gnb,MattCl99,tackles_assists,4,,,,,
player,201712170car,gnb,MattCl99,tackles_loss,0,,,,,
player,201712170car,gnb,MattCl99,qb_hits,1,,,,,
player,201712170car,gnb,MattCl99,fumbles_rec,0,,,,,
player,201712170car,gnb,MattCl99,fumbles_rec_yds,0,,,,,
player,201712170car,gnb,MattCl99,fumbles_rec_td,0,,,,,
player,201712170car,gnb,MattCl99,fumbles_forced,0,,,,,
player,201712170car,gnb,RandDa00,def_int,0,,,,,
player,201712170car,gnb,RandDa00,def_int_yds,0,,,,,
player,201712170car,gnb,RandDa00,def_int_td,0,,,,,
player,201712170car,gnb,RandDa00,def_int_long,0,,,,,
player,201712170car,gnb,RandDa00,pass_defended,1,,,,,
player,201712170car,gnb,RandDa00,sacks,0.0,,,,,
player,201712170car,gnb,RandDa00,tackles_combined,4,,,,,
player,201712170car,gnb,RandDa00,tackles_solo,4,,,,,
player,201712170car,gnb,RandDa00,tackles_assists,0,,,,,
player,201712170car,gnb,RandDa00,tackles_loss,0,,,,,
player,201712170car,gnb,RandDa00,qb_hits,0,,,,,
player,201712170car,gnb,RandDa00,fumbles_rec,0,,,,,
player,201712170car,gnb,RandDa00,fumbles_rec_yds,0,,,,,
player,201712170car,gnb,RandDa00,fumbles_rec_td,0,,,,,
player,201712170car,gnb,RandDa00,fumbles_forced,0,,,,,
player,201712170car,gnb,LowrDe00,def_int,0,,,,,
player,201712170car,gnb,LowrDe00,def_int_yds,0,,,,,
player,201712170car,gnb,LowrDe00,def_int_td,0,,,,,
player,201712170car,gnb,LowrDe00,def_int_long,0,,,,,
player,201712170car,gnb,LowrDe00,pass_defended,1,,,,,
player,201712170car,gnb,LowrDe00,sacks,0.0,,,,,
player,201712170car,gnb,LowrDe00,tackles_combined,3,,,,,
player,201712170car,gnb,LowrDe00,tackles_solo,1,,,,,
player,201712170car,gnb,LowrDe00,tackles_assists,2,,,,,
player,201712170car,gnb,LowrDe00,tackles_loss,0,,,,,
player,201712170car,gnb,LowrDe00,qb_hits,0,,,,,
player,201712170car,gnb,LowrDe00,fumbles_rec,0,,,,,
player,201712170car,gnb,LowrDe00,fumbles_rec_yds,0,,,,,
player,201712170car,gnb,LowrDe00,fumbles_rec_td,0,,,,,
player,201712170car,gnb,LowrDe00,fumbles_forced,0,,,,,
player,201712170car,gnb,BiegVi00,def_int,0,,,,,
player,201712170car,gnb,BiegVi00,def_int_yds,0,,,,,
player,201712170car,gnb,BiegVi00,def_int_td,0,,,,,
player,201712170car,gnb,BiegVi00,def_int_long,0,,,,,
player,201712170car,gnb,BiegVi00,pass_defended,0,,,,,
player,201712170car,gnb,BiegVi00,sacks,0.0,,,,,
player,201712170car,gnb,BiegVi00,tackles_combined,2,,,,,
player,201712170car,gnb,BiegVi00,tackles_solo,1,,,,,
player,201712170car,gnb,BiegVi00,tackles_assists,1,,,,,
player,201712170car,gnb,BiegVi00,tackles_loss,0,,,,,
player,201712170car,gnb,BiegVi00,qb_hits,0,,,,,
player,201712170car,gnb,BiegVi00,fumbles_rec,0,,,,,
player,201712170car,gnb,BiegVi00,fumbles_rec_yds,0,,,,,
player,201712170car,gnb,BiegVi00,fumbles_rec_td,0,,,,,
player,201712170car,gnb,BiegVi00,fumbles_forced,0,,,,,
player,201712170car,gnb,WhitJe02,def_int,0,,,,,
player,201712170car,gnb,WhitJe02,def_int_yds,0,,,,,
player,201712170car,gnb,WhitJe02,def_int_td,0,,,,,
player,201712170car,gnb,WhitJe02,def_int_long,0,,,,,
player,201712170car,gnb,WhitJe02,pass_defended,0,,,,,
player,201712170car,gnb,WhitJe02,sacks,0.0,,,,,
player,201712170car,gnb,WhitJe02,tackles_combined,2,,,,,
player,201712170car,gnb,WhitJe02,tackles_solo,1,,,,,
player,201712170car,gnb,WhitJe02,tackles_assists,1,,,,,
player,201712170car,gnb,WhitJe02,tackles_loss,0,,,,,
player,201712170car,gnb,WhitJe02,qb_hits,0,,,,,
player,201712170car,gnb,WhitJe02,fumbles_rec,0,,,,,
player,201712170car,gnb,WhitJe02,fumbles_rec_yds,0,,,,,
player,201712170car,gnb,WhitJe02,fumbles_rec_td,0,,,,,
player,201712170car,gnb,WhitJe02,fumbles_forced,0,,,,,
player,201712170car,gnb,EvanMa00,def_int,0,,,,,
player,201712170car,gnb,EvanMa00,def_int_yds,0,,,,,
player,201712170car,gnb,EvanMa00,def_int_td,0,,,,,
player,201712170car,gnb,EvanMa00,def_int_long,0,,,,,
player,201712170car,gnb,EvanMa00,pass_defended,0,,,,,
player,201712170car,gnb,EvanMa00,sacks,0.0,,,,,
player,201712170car,gnb,EvanMa00,tackles_combined,1,,,,,
player,201712170car,gnb,EvanMa00,tackles_solo,1,,,,,
player,201712170car,gnb,EvanMa00,tackles_assists,0,,,,,
player,201712170car,gnb,EvanMa00,tackles_loss,0,,,,,
player,201712170car,gnb,EvanMa00,qb_hits,0,,,,,
player,201712170car,gnb,EvanMa00,fumbles_rec,0,,,,,
player,201712170car,gnb,EvanMa00,fumbles_rec_yds,0,,,,,
player,201712170car,gnb,EvanMa00,fumbles_rec_td,0,,,,,
player,201712170car,gnb,EvanMa00,fumbles_forced,0,,,,,
player,201712170car,gnb,PipkLe00,def_int,0,,,,,
player,201712170car,gnb,PipkLe00,def_int_yds,0,,,,,
player,201712170car,gnb,PipkLe00,def_int_td,0,,,,,
player,201712170car,gnb,PipkLe00,def_int_long,0,,,,,
player,201712170car,gnb,PipkLe00,pass_defended,0,,,,,
player,201712170car,gnb,PipkLe00,sacks,0.0,,,,,
player,201712170car,gnb,PipkLe00,tackles_combined,1,,,,,
player,201712170car,gnb,PipkLe00,tackles_solo,1,,,,,
player,201712170car,gnb,PipkLe00,tackles_assists,0,,,,,
player,201712170car,gnb,PipkLe00,tackles_loss,0,,,,,
player,201712170car,gnb,PipkLe00,qb_hits,0,,,,,
player,201712170car,gnb,PipkLe00,fumbles_rec,0,,,,,
player,201712170car,gnb,PipkLe00,fumbles_rec_yds,0,,,,,
player,201712170car,gnb,PipkLe00,fumbles_rec_td,0,,,,,
player,201712170car,gnb,PipkLe00,fumbles_forced,0,,,,,
player,201712170car,gnb,DialQu00,def_int,0,,,,,
player,201712170car,gnb,DialQu00,def_int_yds,0,,,,,
player,201712170car,gnb,DialQu00,def_int_td,0,,,,,
player,201712170car,gnb,DialQu00,def_int_long,0,,,,,
player,201712170car,gnb,DialQu00,pass_defended,0,,,,,
player,201712170car,gnb,DialQu00,sacks,0.0,,,,,
player,201712170car,gnb,DialQu00,tackles_combined,0,,,,,
player,201712170car,gnb,DialQu00,tackles_solo,0,,,,,
player,201712170car,gnb,DialQu00,tackles_assists,0,,,,,
player,201712170car,gnb,DialQu00,tackles_loss,1,,,,,
player,201712170car,gnb,DialQu00,qb_hits,1,,,,,
player,201712170car,gnb,DialQu00,fumbles_rec,0,,,,,
player,201712170car,gnb,DialQu00,fumbles_rec_yds,0,,,,,
player,201712170car,gnb,DialQu00,fumbles_rec_td,0,,,,,
player,201712170car,gnb,DialQu00,fumbles_forced,0,,,,,
player,201712170car,gnb,PerrNi00,def_int,0,,,,,
player,201712170car,gnb,PerrNi00,def_int_yds,0,,,,,
player,201712170car,gnb,PerrNi00,def_int_td,0,,,,,
player,201712170car,gnb,PerrNi00,def_int_long,0,,,,,
player,201712170car,gnb,PerrNi00,pass_defended,0,,,,,
player,201712170car,gnb,PerrNi00,sacks,0.0,,,,,
player,201712170car,gnb,PerrNi00,tackles_combined,0,,,,,
player,201712170car,gnb,PerrNi00,tackles_solo,0,,,,,
player,201712170car,gnb,PerrNi00,tackles_assists,0,,,,,
player,201712170car,gnb,PerrNi00,tackles_loss,0,,,,,
player,201712170car,gnb,PerrNi00,qb_hits,1,,,,,
player,201712170car,gnb,PerrNi00,fumbles_rec,0,,,,,
player,201712170car,gnb,PerrNi00,fumbles_rec_yds,0,,,,,
player,201712170car,gnb,PerrNi00,fumbles_rec_td,0,,,,,
player,201712170car,gnb,PerrNi00,fumbles_forced,0,,,,,
player,201712170car,car,BradJa00,def_int,1,,,,,
player,201712170car,car,BradJa00,def_int_yds,0,,,,,
player,201712170car,car,BradJa00,def_int_td,0,,,,,
player,201712170car,car,BradJa00,def_int_long,0,,,,,
player,201712170car,car,BradJa00,pass_defended,1,,,,,
player,201712170car,car,BradJa00,sacks,0.0,,,,,
player,201712170car,car,BradJa00,tackles_combined,7,,,,,
player,201712170car,car,BradJa00,tackles_solo,4,,,,,
player,201712170car,car,BradJa00,tackles_assists,3,,,,,
player,201712170car,car,BradJa00,tackles_loss,0,,,,,
player,201712170car,car,BradJa00,qb_hits,0,,,,,
player,201712170car,car,BradJa00,fumbles_rec,0,,,,,
player,201712170car,car,BradJa00,fumbles_rec_yds,0,,,,,
player,201712170car,car,BradJa00,fumbles_rec_td,0,,,,,
player,201712170car,car,BradJa00,fumbles_forced,1,,,,,
player,201712170car,car,WorlDa00,def_int,1,,,,,
player,201712170car,car,WorlDa00,def_int_yds,0,,,,,
player,201712170car,car,WorlDa00,def_int_td,0,,,,,
player,201712170car,car,WorlDa00,def_int_long,0,,,,,
player,201712170car,car,WorlDa00,pass_defended,1,,,,,
player,201712170car,car,WorlDa00,sacks,0.0,,,,,
player,201712170car,car,WorlDa00,tackles_combined,7,,,,,
player,201712170car,car,WorlDa00,tackles_solo,6,,,,,
player,201712170car,car,WorlDa00,tackles_assists,1,,,,,
player,201712170car,car,WorlDa00,tackles_loss,0,,,,,
player,201712170car,car,WorlDa00,qb_hits,0,,,,,
player,201712170car,car,WorlDa00,fumbles_rec,0,,,,,
player,201712170car,car,WorlDa00,fumbles_rec_yds,0,,,,,
player,201712170car,car,WorlDa00,fumbles_rec_td,0,,,,,
player,201712170car,car,WorlDa00,fumbles_forced,0,,,,,
player,201712170car,car,JoneCo01,def_int,1,,,,,
player,201712170car,car,JoneCo01,def_int_yds,10,,,,,
player,201712170car,car,JoneCo01,def_int_td,0,,,,,
player,201712170car,car,JoneCo01,def_int_long,10,,,,,
player,201712170car,car,JoneCo01,pass_defended,2,,,,,
player,201712170car,car,JoneCo01,sacks,0.0,,,,,
player,201712170car,car,JoneCo01,tackles_combined,3,,,,,
player,201712170car,car,JoneCo01,tackles_solo,3,,,,,
player,201712170car,car,JoneCo01,tackles_assists,0,,,,,
player,201712170car,car,JoneCo01,tackles_loss,0,,,,,
player,201712170car,car,JoneCo01,qb_hits,0,,,,,
player,201712170car,car,JoneCo01,fumbles_rec,0,,,,,
player,201712170car,car,JoneCo01,fumbles_rec_yds,0,,,,,
player,201712170car,car,JoneCo01,fumbles_rec_td,0,,,,,
player,201712170car,car,JoneCo01,fumbles_forced,0,,,,,
player,201712170car,car,HortWe00,def_int,0,,,,,
player,201712170car,car,HortWe00,def_int_yds,0,,,,,
player,201712170car,car,HortWe00,def_int_td,0,,,,,
player,201712170car,car,HortWe00,def_int_long,0,,,,,
player,201712170car,car,HortWe00,pass_defended,0,,,,,
player,201712170car,car,HortWe00,sacks,1.0,,,,,
player,201712170car,car,HortWe00,tackles_combined,1,,,,,
player,201712170car,car,HortWe00,tackles_solo,1,,,,,
player,201712170car,car,HortWe00,tackles_assists,0,,,,,
player,201712170car,car,HortWe00,tackles_loss,1,,,,,
player,201712170car,car,HortWe00,qb_hits,2,,,,,
player,201712170car,car,HortWe00,fumbles_rec,0,,,,,
player,201712170car,car,HortWe00,fumbles_rec_yds,0,,,,,
player,201712170car,car,HortWe00,fumbles_rec_td,0,,,,,
player,201712170car,car,HortWe00,fumbles_forced,0,,,,,
player,201712170car,car,DaviTh20,def_int,0,,,,,
player,201712170car,car,DaviTh20,def_int_yds,0,,,,,
player,201712170car,car,DaviTh20,def_int_td,0,,,,,
player,201712170car,car,DaviTh20,def_int_long,0,,,,,
player,201712170car,car,DaviTh20,pass_defended,0,,,,,
player,201712170car,car,DaviTh20,sacks,0.5,,,,,
player,201712170car,car,DaviTh20,tackles_combined,4,,,,,
player,201712170car,car,DaviTh20,tackles_solo,1,,,,,
player,201712170car,car,DaviTh20,tackles_assists,3,,,,,
player,201712170car,car,DaviTh20,tackles_loss,0,,,,,
player,201712170car,car,DaviTh20,qb_hits,1,,,,,
player,201712170car,car,DaviTh20,fumbles_rec,0,,,,,
player,201712170car,car,DaviTh20,fumbles_rec_yds,0,,,,,
player,201712170car,car,DaviTh20,fumbles_rec_td,0,,,,,
player,201712170car,car,DaviTh20,fumbles_forced,0,,,,,
player,201712170car,car,AddiMa00,def_int,0,,,,,
player,201712170car,car,AddiMa00,def_int_yds,0,,,,,
player,201712170car,car,AddiMa00,def_int_td,0,,,,,
player,201712170car,car,AddiMa00,def_int_long,0,,,,,
player,201712170car,car,AddiMa00,pass_defended,0,,,,,
player,201712170car,car,AddiMa00,sacks,0.5,,,,,
player,201712170car,car,AddiMa00,tackles_combined,3,,,,,
player,201712170car,car,AddiMa00,tackles_solo,2,,,,,
player,201712170car,car,AddiMa00,tackles_assists,1,,,,,
player,201712170car,car,AddiMa00,tackles_loss,0,,,,,
player,201712170car,car,AddiMa00,qb_hits,1,,,,,
player,201712170car,car,AddiMa00,fumbles_rec,0,,,,,
player,201712170car,car,AddiMa00,fumbles_rec_yds,0,,,,,
player,201712170car,car,AddiMa00,fumbles_rec_td,0,,,,,
player,201712170car,car,AddiMa00,fumbles_forced,0,,,,,
player,201712170car,car,LotuSt00,def_int,0,,,,,
player,201712170car,car,LotuSt00,def_int_yds,0,,,,,
player,201712170car,car,LotuSt00,def_int_td,0,,,,,
player,201712170car,car,LotuSt00,def_int_long,0,,,,,
player,201712170car,car,LotuSt00,pass_defended,0,,,,,
player,201712170car,car,LotuSt00,sacks,0.5,,,,,
player,201712170car,car,LotuSt00,tackles_combined,2,,,,,
player,201712170car,car,LotuSt00,tackles_solo,0,,,,,
player,201712170car,car,LotuSt00,tackles_assists,2,,,,,
player,201712170car,car,LotuSt00,tackles_loss,0,,,,,
player,201712170car,car,LotuSt00,qb_hits,1,,,,,
player,201712170car,car,LotuSt00,fumbles_rec,0,,,,,
player,201712170car,car,LotuSt00,fumbles_rec_yds,0,,,,,
player,201712170car,car,LotuSt00,fumbles_rec_td,0,,,,,
player,201712170car,car,LotuSt00,fumbles_forced,0,,,,,
player,201712170car,car,PeppJu99,def_int,0,,,,,
player,201712170car,car,PeppJu99,def_int_yds,0,,,,,
player,201712170car,car,PeppJu99,def_int_td,0,,,,,
player,201712170car,car,PeppJu99,def_int_long,0,,,,,
player,201712170car,car,PeppJu99,pass_defended,0,,,,,
player,201712170car,car,PeppJu99,sacks,0.5,,,,,
player,201712170car,car,PeppJu99,tackles_combined,2,,,,,
player,201712170car,car,PeppJu99,tackles_solo,0,,,,,
player,201712170car,car,PeppJu99,tackles_assists,2,,,,,
player,201712170car,car,PeppJu99,tackles_loss,0,,,,,
player,201712170car,car,PeppJu99,qb_hits,1,,,,,
player,201712170car,car,PeppJu99,fumbles_rec,0,,,,,
player,201712170car,car,PeppJu99,fumbles_rec_yds,0,,,,,
player,201712170car,car,PeppJu99,fumbles_rec_td,0,,,,,
player,201712170car,car,PeppJu99,fumbles_forced,0,,,,,
player,201712170car,car,ColeKu99,def_int,0,,,,,
player,201712170car,car,ColeKu99,def_int_yds,0,,,,,
player,201712170car,car,ColeKu99,def_int_td,0,,,,,
player,201712170car,car,ColeKu99,def_int_long,0,,,,,
player,201712170car,car,ColeKu99,pass_defended,1,,,,,
player,201712170car,car,ColeKu99,sacks,0.0,,,,,
player,201712170car,car,ColeKu99,tackles_combined,10,,,,,
player,201712170car,car,ColeKu99,tackles_solo,6,,,,,
player,201712170car,car,ColeKu99,tackles_assists,4,,,,,
player,201712170car,car,ColeKu99,tackles_loss,0,,,,,
player,201712170car,car,ColeKu99,qb_hits,0,,,,,
player,201712170car,car,ColeKu99,fumbles_rec,0,,,,,
player,201712170car,car,ColeKu99,fumbles_rec_yds,0,,,,,
player,201712170car,car,ColeKu99,fumbles_rec_td,0,,,,,
player,201712170car,car,ColeKu99,fumbles_forced,0,,,,,
player,201712170car,car,AdamMi21,def_int,0,,,,,
player,201712170car,car,AdamMi21,def_int_yds,0,,,,,
player,201712170car,car,AdamMi21,def_int_td,0,,,,,
player,201712170car,car,AdamMi21,def_int_long,0,,,,,
player,201712170car,car,AdamMi21,pass_defended,0,,,,,
player,201712170car,car,AdamMi21,sacks,0.0,,,,,
player,201712170car,car,AdamMi21,tackles_combined,6,,,,,
player,201712170car,car,AdamMi21,tackles_solo,5,,,,,
player,201712170car,car,AdamMi21,tackles_assists,1,,,,,
player,201712170car,car,AdamMi21,tackles_loss,0,,,,,
player,201712170car,car,AdamMi21,qb_hits,0,,,,,
player,201712170car,car,AdamMi21,fumbles_rec,1,,,,,
player,201712170car,car,AdamMi21,fumbles_rec_yds,0,,,,,
player,201712170car,car,AdamMi21,fumbles_rec_td,0,,,,,
player,201712170car,car,AdamMi21,fumbles_forced,0,,,,,
player,201712170car,car,KuecLu00,def_int,0,,,,,
player,201712170car,car,KuecLu00,def_int_yds,0,,,,,
player,201712170car,car,KuecLu00,def_int_td,0,,,,,
player,201712170car,car,KuecLu00,def_int_long,0,,,,,
player,201712170car,car,KuecLu00,pass_defended,0,,,,,
player,201712170car,car,KuecLu00,sacks,0.0,,,,,
player,201712170car,car,KuecLu00,tackles_combined,4,,,,,
player,201712170car,car,KuecLu00,tackles_solo,2,,,,,
player,201712170car,car,KuecLu00,tackles_assists,2,,,,,
player,201712170car,car,KuecLu00,tackles_loss,0,,,,,
player,201712170car,car,KuecLu00,qb_hits,0,,,,,
player,201712170car,car,KuecLu00,fumbles_rec,0,,,,,
player,201712170car,car,KuecLu00,fumbles_rec_yds,0,,,,,
player,201712170car,car,KuecLu00,fumbles_rec_td,0,,,,,
player,201712170car,car,KuecLu00,fumbles_forced,0,,,,,
player,201712170car,car,ByrdJa99,def_int,0,,,,,
player,201712170car,car,ByrdJa99,def_int_yds,0,,,,,
player,201712170car,car,ByrdJa99,def_int_td,0,,,,,
player,201712170car,car,ByrdJa99,def_int_long,0,,,,,
player,201712170car,car,ByrdJa99,pass_defended,0,,,,,
player,201712170car,car,ByrdJa99,sacks,0.0,,,,,
player,201712170car,car,ByrdJa99,tackles_combined,3,,,,,
player,201712170car,car,ByrdJa99,tackles_solo,2,,,,,
player,201712170car,car,ByrdJa99,tackles_assists,1,,,,,
player,201712170car,car,ByrdJa99,tackles_loss,0,,,,,
player,201712170car,car,ByrdJa99,qb_hits,0,,,,,
player,201712170car,car,ByrdJa99,fumbles_rec,0,,,,,
player,201712170car,car,ByrdJa99,fumbles_rec_yds,0,,,,,
player,201712170car,car,ByrdJa99,fumbles_rec_td,0,,,,,
player,201712170car,car,ByrdJa99,fumbles_forced,0,,,,,
player,201712170car,car,CoxxBr01,def_int,0,,,,,
player,201712170car,car,CoxxBr01,def_int_yds,0,,,,,
player,201712170car,car,CoxxBr01,def_int_td,0,,,,,
player,201712170car,car,CoxxBr01,def_int_long,0,,,,,
player,201712170car,car,CoxxBr01,pass_defended,0,,,,,
player,201712170car,car,CoxxBr01,sacks,0.0,,,,,
player,201712170car,car,CoxxBr01,tackles_combined,2,,,,,
player,201712170car,car,CoxxBr01,tackles_solo,1,,,,,
player,201712170car,car,CoxxBr01,tackles_assists,1,,,,,
player,201712170car,car,CoxxBr01,tackles_loss,0,,,,,
player,201712170car,car,CoxxBr01,qb_hits,0,,,,,
player,201712170car,car,CoxxBr01,fumbles_rec,0,,,,,
player,201712170car,car,CoxxBr01,fumbles_rec_yds,0,,,,,
player,201712170car,car,CoxxBr01,fumbles_rec_td,0,,,,,
player,201712170car,car,CoxxBr01,fumbles_forced,0,,,,,
player,201712170car,car,SeymKe00,def_int,0,,,,,
player,201712170car,car,SeymKe00,def_int_yds,0,,,,,
player,201712170car,car,SeymKe00,def_int_td,0,,,,,
player,201712170car,car,SeymKe00,def_int_long,0,,,,,
player,201712170car,car,SeymKe00,pass_defended,1,,,,,
player,201712170car,car,SeymKe00,sacks,0.0,,,,,
player,201712170car,car,SeymKe00,tackles_combined,2,,,,,
player,201712170car,car,SeymKe00,tackles_solo,1,,,,,
player,201712170car,car,SeymKe00,tackles_assists,1,,,,,
player,201712170car,car,SeymKe00,tackles_loss,0,,,,,
player,201712170car,car,SeymKe00,qb_hits,0,,,,,
player,201712170car,car,SeymKe00,fumbles_rec,0,,,,,
player,201712170car,car,SeymKe00,fumbles_rec_yds,0,,,,,
player,201712170car,car,SeymKe00,fumbles_rec_td,0,,,,,
player,201712170car,car,SeymKe00,fumbles_forced,0,,,,,
player,201712170car,car,GachAn00,def_int,0,,,,,
player,201712170car,car,GachAn00,def_int_yds,0,,,,,
player,201712170car,car,GachAn00,def_int_td,0,,,,,
player,201712170car,car,GachAn00,def_int_long,0,,,,,
player,201712170car,car,GachAn00,pass_defended,0,,,,,
player,201712170car,car,GachAn00,sacks,0.0,,,,,
player,201712170car,car,GachAn00,tackles_combined,1,,,,,
player,201712170car,car,GachAn00,tackles_solo,1,,,,,
player,201712170car,car,GachAn00,tackles_assists,0,,,,,
player,201712170car,car,GachAn00,tackles_loss,0,,,,,
player,201712170car,car,GachAn00,qb_hits,0,,,,,
player,201712170car,car,GachAn00,fumbles_rec,0,,,,,
player,201712170car,car,GachAn00,fumbles_rec_yds,0,,,,,
player,201712170car,car,GachAn00,fumbles_rec_td,0,,,,,
player,201712170car,car,GachAn00,fumbles_forced,0,,,,,
player,201712170car,car,WhitFo00,def_int,0,,,,,
player,201712170car,car,WhitFo00,def_int_yds,0,,,,,
player,201712170car,car,WhitFo00,def_int_td,0,,,,,
player,201712170car,car,WhitFo00,def_int_long,0,,,,,
player,201712170car,car,WhitFo00,pass_defended,0,,,,,
player,201712170car,car,WhitFo00,sacks,0.0,,,,,
player,201712170car,car,WhitFo00,tackles_combined,1,,,,,
player,201712170car,car,WhitFo00,tackles_solo,1,,,,,
player,201712170car,car,WhitFo00,tackles_assists,0,,,,,
player,201712170car,car,WhitFo00,tackles_loss,0,,,,,
player,201712170car,car,WhitFo00,qb_hits,0,,,,,
player,201712170car,car,WhitFo00,fumbles_rec,0,,,,,
player,201712170car,car,WhitFo00,fumbles_rec_yds,0,,,,,
player,201712170car,car,WhitFo00,fumbles_rec_td,0,,,,,
player,201712170car,car,WhitFo00,fumbles_forced,0,,,,,
player,201712170car,car,ShorKa00,def_int,0,,,,,
player,201712170car,car,ShorKa00,def_int_yds,0,,,,,
player,201712170car,car,ShorKa00,def_int_td,0,,,,,
player,201712170car,car,ShorKa00,def_int_long,0,,,,,
player,201712170car,car,ShorKa00,pass_defended,0,,,,,
player,201712170car,car,ShorKa00,sacks,0.0,,,,,
player,201712170car,car,ShorKa00,tackles_combined,0,,,,,
player,201712170car,car,ShorKa00,tackles_solo,0,,,,,
player,201712170car,car,ShorKa00,tackles_assists,0,,,,,
player,201712170car,car,ShorKa00,tackles_loss,0,,,,,
player,201712170car,car,ShorKa00,qb_hits,1,,,,,
player,201712170car,car,ShorKa00,fumbles_rec,0,,,,,
player,201712170car,car,ShorKa00,fumbles_rec_yds,0,,,,,
player,201712170car,car,ShorKa00,fumbles_rec_td,0,,,,,
player,201712170car,car,ShorKa00,fumbles_forced,0,,,,,
player,201712170car,gnb,DaviTr03,kick_ret,0,,,,,
player,201712170car,gnb,DaviTr03,kick_ret_yds,0,,,,,
player,201712170car,gnb,DaviTr03,kick_ret_yds_per_ret,,,,,,
player,201712170car,gnb,DaviTr03,kick_ret_td,0,,,,,
player,201712170car,gnb,DaviTr03,kick_ret_long,0,,,,,
player,201712170car,gnb,DaviTr03,punt_ret,2,,,,,
player,201712170car,gnb,DaviTr03,punt_ret_yds,15,,,,,
player,201712170car,gnb,DaviTr03,punt_ret_yds_per_ret,7.5,,,,,
player,201712170car,gnb,DaviTr03,punt_ret_td,0,,,,,
player,201712170car,gnb,DaviTr03,punt_ret_long,13,,,,,
player,201712170car,car,ClayKa00,kick_ret,0,,,,,
player,201712170car,car,ClayKa00,kick_ret_yds,0,,,,,
player,201712170car,car,ClayKa00,kick_ret_yds_per_ret,,,,,,
player,201712170car,car,ClayKa00,kick_ret_td,0,,,,,
player,201712170car,car,ClayKa00,kick_ret_long,0,,,,,
player,201712170car,car,ClayKa00,punt_ret,1,,,,,
player,201712170car,car,ClayKa00,punt_ret_yds,5,,,,,
player,201712170car,car,ClayKa00,punt_ret_yds_per_ret,5.0,,,,,
player,201712170car,car,ClayKa00,punt_ret_td,0,,,,,
player,201712170car,car,ClayKa00,punt_ret_long,5,,,,,
player,201712170car,car,ByrdDa00,kick_ret,2,,,,,
player,201712170car,car,ByrdDa00,kick_ret_yds,45,,,,,
player,201712170car,car,ByrdDa00,kick_ret_yds_per_ret,22.5,,,,,
player,201712170car,car,ByrdDa00,kick_ret_td,0,,,,,
player,201712170car,car,ByrdDa00,kick_ret_long,25,,,,,
