game,2017,7,20171022,201710220nwe,atl,"Atlanta Falcons",7,nwe,"New England Patriots",23
player,201710220nwe,nwe,HarrDa99,st_pct,15%,,,,,
player,201710220nwe,nwe,BrowMa01,pos,DT,,,,,
player,201710220nwe,nwe,BrowMa01,offense,0,,,,,
player,201710220nwe,nwe,BrowMa01,off_pct,0%,,,,,
player,201710220nwe,nwe,BrowMa01,defense,16,,,,,
player,201710220nwe,nwe,BrowMa01,def_pct,28%,,,,,
player,201710220nwe,nwe,BrowMa01,special_teams,1,,,,,
player,201710220nwe,nwe,BrowMa01,st_pct,5%,,,,,
player,201710220nwe,nwe,RichJo00,pos,SS,,,,,
player,201710220nwe,nwe,RichJo00,offense,0,,,,,
player,201710220nwe,nwe,RichJo00,off_pct,0%,,,,,
player,201710220nwe,nwe,RichJo00,defense,6,,,,,
player,201710220nwe,nwe,RichJo00,def_pct,11%,,,,,
player,201710220nwe,nwe,RichJo00,special_teams,10,,,,,
player,201710220nwe,nwe,RichJo00,st_pct,50%,,,,,
player,201710220nwe,nwe,EbneNa00,pos,SS,,,,,
player,201710220nwe,nwe,EbneNa00,offense,0,,,,,
player,201710220nwe,nwe,EbneNa00,off_pct,0%,,,,,
player,201710220nwe,nwe,EbneNa00,defense,0,,,,,
player,201710220nwe,nwe,EbneNa00,def_pct,0%,,,,,
player,201710220nwe,nwe,EbneNa00,special_teams,15,,,,,
player,201710220nwe,nwe,EbneNa00,st_pct,75%,,,,,
player,201710220nwe,nwe,BoldBr00,pos,RB,,,,,
player,201710220nwe,nwe,BoldBr00,offense,0,,,,,
player,201710220nwe,nwe,BoldBr00,off_pct,0%,,,,,
player,201710220nwe,nwe,BoldBr00,defense,0,,,,,
player,201710220nwe,nwe,BoldBr00,def_pct,0%,,,,,
player,201710220nwe,nwe,BoldBr00,special_teams,12,,,,,
player,201710220nwe,nwe,BoldBr00,st_pct,60%,,,,,
player,201710220nwe,nwe,GostSt20,pos,K,,,,,
player,201710220nwe,nwe,GostSt20,offense,0,,,,,
player,201710220nwe,nwe,GostSt20,off_pct,0%,,,,,
player,201710220nwe,nwe,GostSt20,defense,0,,,,,
player,201710220nwe,nwe,GostSt20,def_pct,0%,,,,,
player,201710220nwe,nwe,GostSt20,special_teams,11,,,,,
player,201710220nwe,nwe,GostSt20,st_pct,55%,,,,,
player,201710220nwe,nwe,KingBr02,pos,FS,,,,,
player,201710220nwe,nwe,KingBr02,offense,0,,,,,
player,201710220nwe,nwe,KingBr02,off_pct,0%,,,,,
player,201710220nwe,nwe,KingBr02,defense,0,,,,,
player,201710220nwe,nwe,KingBr02,def_pct,0%,,,,,
player,201710220nwe,nwe,KingBr02,special_teams,11,,,,,
player,201710220nwe,nwe,KingBr02,st_pct,55%,,,,,
player,201710220nwe,nwe,CardJo00,pos,LS,,,,,
player,201710220nwe,nwe,CardJo00,offense,0,,,,,
player,201710220nwe,nwe,CardJo00,off_pct,0%,,,,,
player,201710220nwe,nwe,CardJo00,defense,0,,,,,
player,201710220nwe,nwe,CardJo00,def_pct,0%,,,,,
player,201710220nwe,nwe,CardJo00,special_teams,7,,,,,
player,201710220nwe,nwe,CardJo00,st_pct,35%,,,,,
player,201710220nwe,nwe,AlleRy01,pos,P,,,,,
player,201710220nwe,nwe,AlleRy01,offense,0,,,,,
player,201710220nwe,nwe,AlleRy01,off_pct,0%,,,,,
player,201710220nwe,nwe,AlleRy01,defense,0,,,,,
player,201710220nwe,nwe,AlleRy01,def_pct,0%,,,,,
player,201710220nwe,nwe,AlleRy01,special_teams,7,,,,,
player,201710220nwe,nwe,AlleRy01,st_pct,35%,,,,,
player,201710220nwe,nwe,WaddLa01,pos,T,,,,,
player,201710220nwe,nwe,WaddLa01,offense,0,,,,,
player,201710220nwe,nwe,WaddLa01,off_pct,0%,,,,,
player,201710220nwe,nwe,WaddLa01,defense,0,,,,,
player,201710220nwe,nwe,WaddLa01,def_pct,0%,,,,,
player,201710220nwe,nwe,WaddLa01,special_teams,5,,,,,
player,201710220nwe,nwe,WaddLa01,st_pct,25%,,,,,
player,201710220nwe,nwe,KarrTe00,pos,C,,,,,
player,201710220nwe,nwe,KarrTe00,offense,0,,,,,
player,201710220nwe,nwe,KarrTe00,off_pct,0%,,,,,
player,201710220nwe,nwe,KarrTe00,defense,0,,,,,
player,201710220nwe,nwe,KarrTe00,def_pct,0%,,,,,
player,201710220nwe,nwe,KarrTe00,special_teams,5,,,,,
player,201710220nwe,nwe,KarrTe00,st_pct,25%,,,,,
player,201710220nwe,nwe,FlowMa00,pos,LB,,,,,
player,201710220nwe,nwe,FlowMa00,offense,0,,,,,
player,201710220nwe,nwe,FlowMa00,off_pct,0%,,,,,
player,201710220nwe,nwe,FlowMa00,defense,0,,,,,
player,201710220nwe,nwe,FlowMa00,def_pct,0%,,,,,
player,201710220nwe,nwe,FlowMa00,special_teams,4,,,,,
player,201710220nwe,nwe,FlowMa00,st_pct,20%,,,,,
player,201710220nwe,atl,LeviAn20,pos,G,,,,,
player,201710220nwe,atl,LeviAn20,offense,57,,,,,
player,201710220nwe,atl,LeviAn20,off_pct,100%,,,,,
player,201710220nwe,atl,LeviAn20,defense,0,,,,,
player,201710220nwe,atl,LeviAn20,def_pct,0%,,,,,
player,201710220nwe,atl,LeviAn20,special_teams,3,,,,,
player,201710220nwe,atl,LeviAn20,st_pct,15%,,,,,
player,201710220nwe,atl,SchwWe00,pos,G,,,,,
player,201710220nwe,atl,SchwWe00,offense,57,,,,,
player,201710220nwe,atl,SchwWe00,off_pct,100%,,,,,
player,201710220nwe,atl,SchwWe00,defense,0,,,,,
player,201710220nwe,atl,SchwWe00,def_pct,0%,,,,,
player,201710220nwe,atl,SchwWe00,special_teams,3,,,,,
player,201710220nwe,atl,SchwWe00,st_pct,15%,,,,,
player,201710220nwe,atl,SchrRy00,pos,T,,,,,
player,201710220nwe,atl,SchrRy00,offense,57,,,,,
player,201710220nwe,atl,SchrRy00,off_pct,100%,,,,,
player,201710220nwe,atl,SchrRy00,defense,0,,,,,
player,201710220nwe,atl,SchrRy00,def_pct,0%,,,,,
player,201710220nwe,atl,SchrRy00,special_teams,3,,,,,
player,201710220nwe,atl,SchrRy00,st_pct,15%,,,,,
player,201710220nwe,atl,MattJa00,pos,T,,,,,
player,201710220nwe,atl,MattJa00,offense,57,,,,,
player,201710220nwe,atl,MattJa00,off_pct,100%,,,,,
player,201710220nwe,atl,MattJa00,defense,0,,,,,
player,201710220nwe,atl,MattJa00,def_pct,0%,,,,,
player,201710220nwe,atl,MattJa00,special_teams,3,,,,,
player,201710220nwe,atl,MattJa00,st_pct,15%,,,,,
player,201710220nwe,atl,RyanMa00,pos,QB,,,,,
player,201710220nwe,atl,RyanMa00,offense,57,,,,,
player,201710220nwe,atl,RyanMa00,off_pct,100%,,,,,
player,201710220nwe,atl,RyanMa00,defense,0,,,,,
player,201710220nwe,atl,RyanMa00,def_pct,0%,,,,,
player,201710220nwe,atl,RyanMa00,special_teams,0,,,,,
player,201710220nwe,atl,RyanMa00,st_pct,0%,,,,,
player,201710220nwe,atl,MackAl20,pos,C,,,,,
player,201710220nwe,atl,MackAl20,offense,57,,,,,
player,201710220nwe,atl,MackAl20,off_pct,100%,,,,,
player,201710220nwe,atl,MackAl20,defense,0,,,,,
player,201710220nwe,atl,MackAl20,def_pct,0%,,,,,
player,201710220nwe,atl,MackAl20,special_teams,0,,,,,
player,201710220nwe,atl,MackAl20,st_pct,0%,,,,,
player,201710220nwe,atl,HoopAu00,pos,TE,,,,,
player,201710220nwe,atl,HoopAu00,offense,52,,,,,
player,201710220nwe,atl,HoopAu00,off_pct,91%,,,,,
player,201710220nwe,atl,HoopAu00,defense,0,,,,,
player,201710220nwe,atl,HoopAu00,def_pct,0%,,,,,
player,201710220nwe,atl,HoopAu00,special_teams,3,,,,,
player,201710220nwe,atl,HoopAu00,st_pct,15%,,,,,
player,201710220nwe,atl,SanuMo00,pos,WR,,,,,
player,201710220nwe,atl,SanuMo00,offense,51,,,,,
player,201710220nwe,atl,SanuMo00,off_pct,89%,,,,,
player,201710220nwe,atl,SanuMo00,defense,0,,,,,
player,201710220nwe,atl,SanuMo00,def_pct,0%,,,,,
player,201710220nwe,atl,SanuMo00,special_teams,0,,,,,
player,201710220nwe,atl,SanuMo00,st_pct,0%,,,,,
player,201710220nwe,atl,JoneJu02,pos,WR,,,,,
player,201710220nwe,atl,JoneJu02,offense,50,,,,,
player,201710220nwe,atl,JoneJu02,off_pct,88%,,,,,
player,201710220nwe,atl,JoneJu02,defense,0,,,,,
player,201710220nwe,atl,JoneJu02,def_pct,0%,,,,,
player,201710220nwe,atl,JoneJu02,special_teams,0,,,,,
player,201710220nwe,atl,JoneJu02,st_pct,0%,,,,,
player,201710220nwe,atl,FreeDe00,pos,RB,,,,,
player,201710220nwe,atl,FreeDe00,offense,41,,,,,
player,201710220nwe,atl,FreeDe00,off_pct,72%,,,,,
player,201710220nwe,atl,FreeDe00,defense,0,,,,,
player,201710220nwe,atl,FreeDe00,def_pct,0%,,,,,
player,201710220nwe,atl,FreeDe00,special_teams,0,,,,,
player,201710220nwe,atl,FreeDe00,st_pct,0%,,,,,
player,201710220nwe,atl,GabrTa00,pos,WR,,,,,
player,201710220nwe,atl,GabrTa00,offense,35,,,,,
player,201710220nwe,atl,GabrTa00,off_pct,61%,,,,,
player,201710220nwe,atl,GabrTa00,defense,0,,,,,
player,201710220nwe,atl,GabrTa00,def_pct,0%,,,,,
player,201710220nwe,atl,GabrTa00,special_teams,0,,,,,
player,201710220nwe,atl,GabrTa00,st_pct,0%,,,,,
player,201710220nwe,atl,ToilLe00,pos,TE,,,,,
player,201710220nwe,atl,ToilLe00,offense,19,,,,,
player,201710220nwe,atl,ToilLe00,off_pct,33%,,,,,
player,201710220nwe,atl,ToilLe00,defense,0,,,,,
player,201710220nwe,atl,ToilLe00,def_pct,0%,,,,,
player,201710220nwe,atl,ToilLe00,special_teams,6,,,,,
player,201710220nwe,atl,ToilLe00,st_pct,30%,,,,,
player,201710220nwe,atl,ColeTe01,pos,RB,,,,,
player,201710220nwe,atl,ColeTe01,offense,19,,,,,
player,201710220nwe,atl,ColeTe01,off_pct,33%,,,,,
player,201710220nwe,atl,ColeTe01,defense,0,,,,,
player,201710220nwe,atl,ColeTe01,def_pct,0%,,,,,
player,201710220nwe,atl,ColeTe01,special_teams,0,,,,,
player,201710220nwe,atl,ColeTe01,st_pct,0%,,,,,
player,201710220nwe,atl,HardJu00,pos,WR,,,,,
player,201710220nwe,atl,HardJu00,offense,9,,,,,
player,201710220nwe,atl,HardJu00,off_pct,16%,,,,,
player,201710220nwe,atl,HardJu00,defense,0,,,,,
player,201710220nwe,atl,HardJu00,def_pct,0%,,,,,
player,201710220nwe,atl,HardJu00,special_teams,12,,,,,
player,201710220nwe,atl,HardJu00,st_pct,60%,,,,,
player,201710220nwe,atl,ColeDe00,pos,FB,,,,,
player,201710220nwe,atl,ColeDe00,offense,5,,,,,
player,201710220nwe,atl,ColeDe00,off_pct,9%,,,,,
player,201710220nwe,atl,ColeDe00,defense,0,,,,,
player,201710220nwe,atl,ColeDe00,def_pct,0%,,,,,
player,201710220nwe,atl,ColeDe00,special_teams,12,,,,,
player,201710220nwe,atl,ColeDe00,st_pct,60%,,,,,
player,201710220nwe,atl,RobeAn00,pos,WR,,,,,
player,201710220nwe,atl,RobeAn00,offense,4,,,,,
player,201710220nwe,atl,RobeAn00,off_pct,7%,,,,,
player,201710220nwe,atl,RobeAn00,defense,0,,,,,
player,201710220nwe,atl,RobeAn00,def_pct,0%,,,,,
player,201710220nwe,atl,RobeAn00,special_teams,8,,,,,
player,201710220nwe,atl,RobeAn00,st_pct,40%,,,,,
player,201710220nwe,atl,NealKe01,pos,FS,,,,,
player,201710220nwe,atl,NealKe01,offense,0,,,,,
player,201710220nwe,atl,NealKe01,off_pct,0%,,,,,
player,201710220nwe,atl,NealKe01,defense,74,,,,,
player,201710220nwe,atl,NealKe01,def_pct,100%,,,,,
player,201710220nwe,atl,NealKe01,special_teams,5,,,,,
player,201710220nwe,atl,NealKe01,st_pct,25%,,,,,
player,201710220nwe,atl,AlfoRo00,pos,CB,,,,,
player,201710220nwe,atl,AlfoRo00,offense,0,,,,,
player,201710220nwe,atl,AlfoRo00,off_pct,0%,,,,,
player,201710220nwe,atl,AlfoRo00,defense,73,,,,,
player,201710220nwe,atl,AlfoRo00,def_pct,99%,,,,,
player,201710220nwe,atl,AlfoRo00,special_teams,6,,,,,
player,201710220nwe,atl,AlfoRo00,st_pct,30%,,,,,
player,201710220nwe,atl,AlleRi00,pos,SS,,,,,
player,201710220nwe,atl,AlleRi00,offense,0,,,,,
player,201710220nwe,atl,AlleRi00,off_pct,0%,,,,,
player,201710220nwe,atl,AlleRi00,defense,73,,,,,
player,201710220nwe,atl,AlleRi00,def_pct,99%,,,,,
player,201710220nwe,atl,AlleRi00,special_teams,3,,,,,
player,201710220nwe,atl,AlleRi00,st_pct,15%,,,,,
player,201710220nwe,atl,JoneDe01,pos,LB,,,,,
player,201710220nwe,atl,JoneDe01,offense,0,,,,,
player,201710220nwe,atl,JoneDe01,off_pct,0%,,,,,
player,201710220nwe,atl,JoneDe01,defense,72,,,,,
player,201710220nwe,atl,JoneDe01,def_pct,97%,,,,,
player,201710220nwe,atl,JoneDe01,special_teams,5,,,,,
player,201710220nwe,atl,JoneDe01,st_pct,25%,,,,,
player,201710220nwe,atl,TrufDe00,pos,CB,,,,,
player,201710220nwe,atl,TrufDe00,offense,0,,,,,
player,201710220nwe,atl,TrufDe00,off_pct,0%,,,,,
player,201710220nwe,atl,TrufDe00,defense,72,,,,,
player,201710220nwe,atl,TrufDe00,def_pct,97%,,,,,
player,201710220nwe,atl,TrufDe00,special_teams,1,,,,,
player,201710220nwe,atl,TrufDe00,st_pct,5%,,,,,
player,201710220nwe,atl,CampDe00,pos,LB,,,,,
player,201710220nwe,atl,CampDe00,offense,0,,,,,
player,201710220nwe,atl,CampDe00,off_pct,0%,,,,,
player,201710220nwe,atl,CampDe00,defense,72,,,,,
player,201710220nwe,atl,CampDe00,def_pct,97%,,,,,
player,201710220nwe,atl,CampDe00,special_teams,0,,,,,
player,201710220nwe,atl,CampDe00,st_pct,0%,,,,,
player,201710220nwe,atl,JarrGr00,pos,DT,,,,,
player,201710220nwe,atl,JarrGr00,offense,0,,,,,
player,201710220nwe,atl,JarrGr00,off_pct,0%,,,,,
player,201710220nwe,atl,JarrGr00,defense,57,,,,,
player,201710220nwe,atl,JarrGr00,def_pct,77%,,,,,
player,201710220nwe,atl,JarrGr00,special_teams,5,,,,,
player,201710220nwe,atl,JarrGr00,st_pct,25%,,,,,
player,201710220nwe,atl,PoexDo00,pos,DT,,,,,
player,201710220nwe,atl,PoexDo00,offense,0,,,,,
player,201710220nwe,atl,PoexDo00,off_pct,0%,,,,,
player,201710220nwe,atl,PoexDo00,defense,57,,,,,
player,201710220nwe,atl,PoexDo00,def_pct,77%,,,,,
player,201710220nwe,atl,PoexDo00,special_teams,5,,,,,
player,201710220nwe,atl,PoexDo00,st_pct,25%,,,,,
player,201710220nwe,atl,PoolBr01,pos,CB,,,,,
player,201710220nwe,atl,PoolBr01,offense,0,,,,,
player,201710220nwe,atl,PoolBr01,off_pct,0%,,,,,
player,201710220nwe,atl,PoolBr01,defense,41,,,,,
player,201710220nwe,atl,PoolBr01,def_pct,55%,,,,,
player,201710220nwe,atl,PoolBr01,special_teams,3,,,,,
player,201710220nwe,atl,PoolBr01,st_pct,15%,,,,,
player,201710220nwe,atl,BeasVi00,pos,LB,,,,,
player,201710220nwe,atl,BeasVi00,offense,0,,,,,
player,201710220nwe,atl,BeasVi00,off_pct,0%,,,,,
player,201710220nwe,atl,BeasVi00,defense,35,,,,,
player,201710220nwe,atl,BeasVi00,def_pct,47%,,,,,
player,201710220nwe,atl,BeasVi00,special_teams,0,,,,,
player,201710220nwe,atl,BeasVi00,st_pct,0%,,,,,
player,201710220nwe,atl,ReedBr00,pos,DE,,,,,
player,201710220nwe,atl,ReedBr00,offense,0,,,,,
player,201710220nwe,atl,ReedBr00,off_pct,0%,,,,,
player,201710220nwe,atl,ReedBr00,defense,33,,,,,
player,201710220nwe,atl,ReedBr00,def_pct,45%,,,,,
player,201710220nwe,atl,ReedBr00,special_teams,8,,,,,
player,201710220nwe,atl,ReedBr00,st_pct,40%,,,,,
player,201710220nwe,atl,ClayAd00,pos,DE,,,,,
player,201710220nwe,atl,ClayAd00,offense,0,,,,,
player,201710220nwe,atl,ClayAd00,off_pct,0%,,,,,
player,201710220nwe,atl,ClayAd00,defense,32,,,,,
player,201710220nwe,atl,ClayAd00,def_pct,43%,,,,,
player,201710220nwe,atl,ClayAd00,special_teams,0,,,,,
player,201710220nwe,atl,ClayAd00,st_pct,0%,,,,,
player,201710220nwe,atl,ShelDe00,pos,LB,,,,,
player,201710220nwe,atl,ShelDe00,offense,0,,,,,
player,201710220nwe,atl,ShelDe00,off_pct,0%,,,,,
player,201710220nwe,atl,ShelDe00,defense,30,,,,,
player,201710220nwe,atl,ShelDe00,def_pct,41%,,,,,
player,201710220nwe,atl,ShelDe00,special_teams,5,,,,,
player,201710220nwe,atl,ShelDe00,st_pct,25%,,,,,
player,201710220nwe,atl,IshmKe00,pos,FS,,,,,
player,201710220nwe,atl,IshmKe00,offense,0,,,,,
player,201710220nwe,atl,IshmKe00,off_pct,0%,,,,,
player,201710220nwe,atl,IshmKe00,defense,28,,,,,
player,201710220nwe,atl,IshmKe00,def_pct,38%,,,,,
player,201710220nwe,atl,IshmKe00,special_teams,17,,,,,
player,201710220nwe,atl,IshmKe00,st_pct,85%,,,,,
player,201710220nwe,atl,McKiTa00,pos,DE,,,,,
player,201710220nwe,atl,McKiTa00,offense,0,,,,,
player,201710220nwe,atl,McKiTa00,off_pct,0%,,,,,
player,201710220nwe,atl,McKiTa00,defense,19,,,,,
player,201710220nwe,atl,McKiTa00,def_pct,26%,,,,,
player,201710220nwe,atl,McKiTa00,special_teams,0,,,,,
player,201710220nwe,atl,McKiTa00,st_pct,0%,,,,,
player,201710220nwe,atl,UpshCo00,pos,DE,,,,,
player,201710220nwe,atl,UpshCo00,offense,0,,,,,
player,201710220nwe,atl,UpshCo00,off_pct,0%,,,,,
player,201710220nwe,atl,UpshCo00,defense,19,,,,,
player,201710220nwe,atl,UpshCo00,def_pct,26%,,,,,
player,201710220nwe,atl,UpshCo00,special_teams,0,,,,,
player,201710220nwe,atl,UpshCo00,st_pct,0%,,,,,
player,201710220nwe,atl,VellJo00,pos,NT,,,,,
player,201710220nwe,atl,VellJo00,offense,0,,,,,
player,201710220nwe,atl,VellJo00,off_pct,0%,,,,,
player,201710220nwe,atl,VellJo00,defense,18,,,,,
player,201710220nwe,atl,VellJo00,def_pct,24%,,,,,
player,201710220nwe,atl,VellJo00,special_teams,6,,,,,
player,201710220nwe,atl,VellJo00,st_pct,30%,,,,,
player,201710220nwe,atl,RileDu00,pos,LB,,,,,
player,201710220nwe,atl,RileDu00,offense,0,,,,,
player,201710220nwe,atl,RileDu00,off_pct,0%,,,,,
player,201710220nwe,atl,RileDu00,defense,7,,,,,
player,201710220nwe,atl,RileDu00,def_pct,9%,,,,,
player,201710220nwe,atl,RileDu00,special_teams,2,,,,,
player,201710220nwe,atl,RileDu00,st_pct,10%,,,,,
player,201710220nwe,atl,WrehBl00,pos,CB,,,,,
player,201710220nwe,atl,WrehBl00,offense,0,,,,,
player,201710220nwe,atl,WrehBl00,off_pct,0%,,,,,
player,201710220nwe,atl,WrehBl00,defense,2,,,,,
player,201710220nwe,atl,WrehBl00,def_pct,3%,,,,,
player,201710220nwe,atl,WrehBl00,special_teams,8,,,,,
player,201710220nwe,atl,WrehBl00,st_pct,40%,,,,,
player,201710220nwe,atl,GracJe00,pos,LB,,,,,
player,201710220nwe,atl,GracJe00,offense,0,,,,,
player,201710220nwe,atl,GracJe00,off_pct,0%,,,,,
player,201710220nwe,atl,GracJe00,defense,0,,,,,
player,201710220nwe,atl,GracJe00,def_pct,0%,,,,,
player,201710220nwe,atl,GracJe00,special_teams,13,,,,,
player,201710220nwe,atl,GracJe00,st_pct,65%,,,,,
player,201710220nwe,atl,SaubEr00,pos,TE,,,,,
player,201710220nwe,atl,SaubEr00,offense,0,,,,,
player,201710220nwe,atl,SaubEr00,off_pct,0%,,,,,
player,201710220nwe,atl,SaubEr00,defense,0,,,,,
player,201710220nwe,atl,SaubEr00,def_pct,0%,,,,,
player,201710220nwe,atl,SaubEr00,special_teams,12,,,,,
player,201710220nwe,atl,SaubEr00,st_pct,60%,,,,,
player,201710220nwe,atl,WardTe00,pos,RB,,,,,
player,201710220nwe,atl,WardTe00,offense,0,,,,,
player,201710220nwe,atl,WardTe00,off_pct,0%,,,,,
player,201710220nwe,atl,WardTe00,defense,0,,,,,
player,201710220nwe,atl,WardTe00,def_pct,0%,,,,,
player,201710220nwe,atl,WardTe00,special_teams,12,,,,,
player,201710220nwe,atl,WardTe00,st_pct,60%,,,,,
player,201710220nwe,atl,KazeDa00,pos,SS,,,,,
player,201710220nwe,atl,KazeDa00,offense,0,,,,,
player,201710220nwe,atl,KazeDa00,off_pct,0%,,,,,
player,201710220nwe,atl,KazeDa00,defense,0,,,,,
player,201710220nwe,atl,KazeDa00,def_pct,0%,,,,,
player,201710220nwe,atl,KazeDa00,special_teams,12,,,,,
player,201710220nwe,atl,KazeDa00,st_pct,60%,,,,,
player,201710220nwe,atl,GoodC.00,pos,CB,,,,,
player,201710220nwe,atl,GoodC.00,offense,0,,,,,
player,201710220nwe,atl,GoodC.00,off_pct,0%,,,,,
player,201710220nwe,atl,GoodC.00,defense,0,,,,,
player,201710220nwe,atl,GoodC.00,def_pct,0%,,,,,
player,201710220nwe,atl,GoodC.00,special_teams,11,,,,,
player,201710220nwe,atl,GoodC.00,st_pct,55%,,,,,
player,201710220nwe,atl,GarlBe00,pos,G,,,,,
player,201710220nwe,atl,GarlBe00,offense,0,,,,,
player,201710220nwe,atl,GarlBe00,off_pct,0%,,,,,
player,201710220nwe,atl,GarlBe00,defense,0,,,,,
player,201710220nwe,atl,GarlBe00,def_pct,0%,,,,,
player,201710220nwe,atl,GarlBe00,special_teams,9,,,,,
player,201710220nwe,atl,GarlBe00,st_pct,45%,,,,,
player,201710220nwe,atl,BoshMa00,pos,P,,,,,
player,201710220nwe,atl,BoshMa00,offense,0,,,,,
player,201710220nwe,atl,BoshMa00,off_pct,0%,,,,,
player,201710220nwe,atl,BoshMa00,defense,0,,,,,
player,201710220nwe,atl,BoshMa00,def_pct,0%,,,,,
player,201710220nwe,atl,BoshMa00,special_teams,7,,,,,
player,201710220nwe,atl,BoshMa00,st_pct,35%,,,,,
player,201710220nwe,atl,HarrJo02,pos,LS,,,,,
player,201710220nwe,atl,HarrJo02,offense,0,,,,,
player,201710220nwe,atl,HarrJo02,off_pct,0%,,,,,
player,201710220nwe,atl,HarrJo02,defense,0,,,,,
player,201710220nwe,atl,HarrJo02,def_pct,0%,,,,,
player,201710220nwe,atl,HarrJo02,special_teams,5,,,,,
player,201710220nwe,atl,HarrJo02,st_pct,25%,,,,,
player,201710220nwe,atl,SambTy00,pos,T,,,,,
player,201710220nwe,atl,SambTy00,offense,0,,,,,
player,201710220nwe,atl,SambTy00,off_pct,0%,,,,,
player,201710220nwe,atl,SambTy00,defense,0,,,,,
player,201710220nwe,atl,SambTy00,def_pct,0%,,,,,
player,201710220nwe,atl,SambTy00,special_teams,3,,,,,
player,201710220nwe,atl,SambTy00,st_pct,15%,,,,,
player,201710220nwe,atl,bryanmat01,pos,K,,,,,
player,201710220nwe,atl,bryanmat01,offense,0,,,,,
player,201710220nwe,atl,bryanmat01,off_pct,0%,,,,,
player,201710220nwe,atl,bryanmat01,defense,0,,,,,
player,201710220nwe,atl,bryanmat01,def_pct,0%,,,,,
player,201710220nwe,atl,bryanmat01,special_teams,3,,,,,
player,201710220nwe,atl,bryanmat01,st_pct,15%,,,,,
