game,2017,2,20170917,201709170sea,sfo,"San Francisco 49ers",9,sea,"Seattle Seahawks",12
player,201709170sea,sea,DarbAm00,fumbles,0,,,,,
player,201709170sea,sea,DarbAm00,fumbles_lost,0,,,,,
player,201709170sea,sea,GrahJi00,pass_cmp,0,,,,,
player,201709170sea,sea,GrahJi00,pass_att,0,,,,,
player,201709170sea,sea,GrahJi00,pass_yds,0,,,,,
player,201709170sea,sea,GrahJi00,pass_td,0,,,,,
player,201709170sea,sea,GrahJi00,pass_int,0,,,,,
player,201709170sea,sea,GrahJi00,pass_sacked,0,,,,,
player,201709170sea,sea,GrahJi00,pass_sacked_yds,0,,,,,
player,201709170sea,sea,GrahJi00,pass_long,0,,,,,
player,201709170sea,sea,GrahJi00,pass_rating,,,,,,
player,201709170sea,sea,GrahJi00,rush_att,0,,,,,
player,201709170sea,sea,GrahJi00,rush_yds,0,,,,,
player,201709170sea,sea,GrahJi00,rush_td,0,,,,,
player,201709170sea,sea,GrahJi00,rush_long,0,,,,,
player,201709170sea,sea,GrahJi00,targets,2,,,,,
player,201709170sea,sea,GrahJi00,rec,1,,,,,
player,201709170sea,sea,GrahJi00,rec_yds,1,,,,,
player,201709170sea,sea,GrahJi00,rec_td,0,,,,,
player,201709170sea,sea,GrahJi00,rec_long,1,,,,,
player,201709170sea,sea,GrahJi00,fumbles,0,,,,,
player,201709170sea,sea,GrahJi00,fumbles_lost,0,,,,,
player,201709170sea,sea,McEvTa01,pass_cmp,0,,,,,
player,201709170sea,sea,McEvTa01,pass_att,0,,,,,
player,201709170sea,sea,McEvTa01,pass_yds,0,,,,,
player,201709170sea,sea,McEvTa01,pass_td,0,,,,,
player,201709170sea,sea,McEvTa01,pass_int,0,,,,,
player,201709170sea,sea,McEvTa01,pass_sacked,0,,,,,
player,201709170sea,sea,McEvTa01,pass_sacked_yds,0,,,,,
player,201709170sea,sea,McEvTa01,pass_long,0,,,,,
player,201709170sea,sea,McEvTa01,pass_rating,,,,,,
player,201709170sea,sea,McEvTa01,rush_att,0,,,,,
player,201709170sea,sea,McEvTa01,rush_yds,0,,,,,
player,201709170sea,sea,McEvTa01,rush_td,0,,,,,
player,201709170sea,sea,McEvTa01,rush_long,0,,,,,
player,201709170sea,sea,McEvTa01,targets,2,,,,,
player,201709170sea,sea,McEvTa01,rec,0,,,,,
player,201709170sea,sea,McEvTa01,rec_yds,0,,,,,
player,201709170sea,sea,McEvTa01,rec_td,0,,,,,
player,201709170sea,sea,McEvTa01,rec_long,0,,,,,
player,201709170sea,sea,McEvTa01,fumbles,0,,,,,
player,201709170sea,sea,McEvTa01,fumbles_lost,0,,,,,
player,201709170sea,sfo,ArmsAr01,def_int,0,,,,,
player,201709170sea,sfo,ArmsAr01,def_int_yds,0,,,,,
player,201709170sea,sfo,ArmsAr01,def_int_td,0,,,,,
player,201709170sea,sfo,ArmsAr01,def_int_long,0,,,,,
player,201709170sea,sfo,ArmsAr01,pass_defended,0,,,,,
player,201709170sea,sfo,ArmsAr01,sacks,1.0,,,,,
player,201709170sea,sfo,ArmsAr01,tackles_combined,4,,,,,
player,201709170sea,sfo,ArmsAr01,tackles_solo,1,,,,,
player,201709170sea,sfo,ArmsAr01,tackles_assists,3,,,,,
player,201709170sea,sfo,ArmsAr01,tackles_loss,1,,,,,
player,201709170sea,sfo,ArmsAr01,qb_hits,1,,,,,
player,201709170sea,sfo,ArmsAr01,fumbles_rec,0,,,,,
player,201709170sea,sfo,ArmsAr01,fumbles_rec_yds,0,,,,,
player,201709170sea,sfo,ArmsAr01,fumbles_rec_td,0,,,,,
player,201709170sea,sfo,ArmsAr01,fumbles_forced,0,,,,,
player,201709170sea,sfo,CarrCo00,def_int,0,,,,,
player,201709170sea,sfo,CarrCo00,def_int_yds,0,,,,,
player,201709170sea,sfo,CarrCo00,def_int_td,0,,,,,
player,201709170sea,sfo,CarrCo00,def_int_long,0,,,,,
player,201709170sea,sfo,CarrCo00,pass_defended,0,,,,,
player,201709170sea,sfo,CarrCo00,sacks,1.0,,,,,
player,201709170sea,sfo,CarrCo00,tackles_combined,3,,,,,
player,201709170sea,sfo,CarrCo00,tackles_solo,2,,,,,
player,201709170sea,sfo,CarrCo00,tackles_assists,1,,,,,
player,201709170sea,sfo,CarrCo00,tackles_loss,,,,,,
player,201709170sea,sfo,CarrCo00,qb_hits,,,,,,
player,201709170sea,sfo,CarrCo00,fumbles_rec,0,,,,,
player,201709170sea,sfo,CarrCo00,fumbles_rec_yds,0,,,,,
player,201709170sea,sfo,CarrCo00,fumbles_rec_td,0,,,,,
player,201709170sea,sfo,CarrCo00,fumbles_forced,0,,,,,
player,201709170sea,sfo,LyncAa00,def_int,0,,,,,
player,201709170sea,sfo,LyncAa00,def_int_yds,0,,,,,
player,201709170sea,sfo,LyncAa00,def_int_td,0,,,,,
player,201709170sea,sfo,LyncAa00,def_int_long,0,,,,,
player,201709170sea,sfo,LyncAa00,pass_defended,0,,,,,
player,201709170sea,sfo,LyncAa00,sacks,1.0,,,,,
player,201709170sea,sfo,LyncAa00,tackles_combined,1,,,,,
player,201709170sea,sfo,LyncAa00,tackles_solo,1,,,,,
player,201709170sea,sfo,LyncAa00,tackles_assists,0,,,,,
player,201709170sea,sfo,LyncAa00,tackles_loss,1,,,,,
player,201709170sea,sfo,LyncAa00,qb_hits,2,,,,,
player,201709170sea,sfo,LyncAa00,fumbles_rec,0,,,,,
player,201709170sea,sfo,LyncAa00,fumbles_rec_yds,0,,,,,
