game,2017,2,20170917,201709170nor,nwe,"New England Patriots",36,nor,"New Orleans Saints",20
player,201709170nor,nor,HarrDe04,tackles_combined,4,,,,,
player,201709170nor,nor,HarrDe04,tackles_solo,4,,,,,
player,201709170nor,nor,HarrDe04,tackles_assists,0,,,,,
player,201709170nor,nor,HarrDe04,tackles_loss,0,,,,,
player,201709170nor,nor,HarrDe04,qb_hits,0,,,,,
player,201709170nor,nor,HarrDe04,fumbles_rec,0,,,,,
player,201709170nor,nor,HarrDe04,fumbles_rec_yds,0,,,,,
player,201709170nor,nor,HarrDe04,fumbles_rec_td,0,,,,,
player,201709170nor,nor,HarrDe04,fumbles_forced,0,,,,,
player,201709170nor,nor,JordCa00,def_int,0,,,,,
player,201709170nor,nor,JordCa00,def_int_yds,0,,,,,
player,201709170nor,nor,JordCa00,def_int_td,0,,,,,
player,201709170nor,nor,JordCa00,def_int_long,0,,,,,
player,201709170nor,nor,JordCa00,pass_defended,0,,,,,
player,201709170nor,nor,JordCa00,sacks,0.0,,,,,
player,201709170nor,nor,JordCa00,tackles_combined,4,,,,,
player,201709170nor,nor,JordCa00,tackles_solo,3,,,,,
player,201709170nor,nor,JordCa00,tackles_assists,1,,,,,
player,201709170nor,nor,JordCa00,tackles_loss,1,,,,,
player,201709170nor,nor,JordCa00,qb_hits,1,,,,,
player,201709170nor,nor,JordCa00,fumbles_rec,0,,,,,
player,201709170nor,nor,JordCa00,fumbles_rec_yds,0,,,,,
player,201709170nor,nor,JordCa00,fumbles_rec_td,0,,,,,
player,201709170nor,nor,JordCa00,fumbles_forced,0,,,,,
player,201709170nor,nor,OkafAl00,def_int,0,,,,,
player,201709170nor,nor,OkafAl00,def_int_yds,0,,,,,
player,201709170nor,nor,OkafAl00,def_int_td,0,,,,,
player,201709170nor,nor,OkafAl00,def_int_long,0,,,,,
player,201709170nor,nor,OkafAl00,pass_defended,0,,,,,
player,201709170nor,nor,OkafAl00,sacks,0.0,,,,,
player,201709170nor,nor,OkafAl00,tackles_combined,4,,,,,
player,201709170nor,nor,OkafAl00,tackles_solo,4,,,,,
player,201709170nor,nor,OkafAl00,tackles_assists,0,,,,,
player,201709170nor,nor,OkafAl00,tackles_loss,1,,,,,
player,201709170nor,nor,OkafAl00,qb_hits,1,,,,,
player,201709170nor,nor,OkafAl00,fumbles_rec,0,,,,,
player,201709170nor,nor,OkafAl00,fumbles_rec_yds,0,,,,,
player,201709170nor,nor,OkafAl00,fumbles_rec_td,0,,,,,
player,201709170nor,nor,OkafAl00,fumbles_forced,0,,,,,
player,201709170nor,nor,HendTr00,def_int,0,,,,,
player,201709170nor,nor,HendTr00,def_int_yds,0,,,,,
player,201709170nor,nor,HendTr00,def_int_td,0,,,,,
player,201709170nor,nor,HendTr00,def_int_long,0,,,,,
player,201709170nor,nor,HendTr00,pass_defended,0,,,,,
player,201709170nor,nor,HendTr00,sacks,0.0,,,,,
player,201709170nor,nor,HendTr00,tackles_combined,3,,,,,
player,201709170nor,nor,HendTr00,tackles_solo,1,,,,,
player,201709170nor,nor,HendTr00,tackles_assists,2,,,,,
player,201709170nor,nor,HendTr00,tackles_loss,0,,,,,
player,201709170nor,nor,HendTr00,qb_hits,1,,,,,
player,201709170nor,nor,HendTr00,fumbles_rec,0,,,,,
player,201709170nor,nor,HendTr00,fumbles_rec_yds,0,,,,,
player,201709170nor,nor,HendTr00,fumbles_rec_td,0,,,,,
player,201709170nor,nor,HendTr00,fumbles_forced,0,,,,,
player,201709170nor,nor,MoorSt00,def_int,0,,,,,
player,201709170nor,nor,MoorSt00,def_int_yds,0,,,,,
player,201709170nor,nor,MoorSt00,def_int_td,0,,,,,
player,201709170nor,nor,MoorSt00,def_int_long,0,,,,,
player,201709170nor,nor,MoorSt00,pass_defended,0,,,,,
player,201709170nor,nor,MoorSt00,sacks,0.0,,,,,
player,201709170nor,nor,MoorSt00,tackles_combined,3,,,,,
player,201709170nor,nor,MoorSt00,tackles_solo,3,,,,,
player,201709170nor,nor,MoorSt00,tackles_assists,0,,,,,
player,201709170nor,nor,MoorSt00,tackles_loss,0,,,,,
player,201709170nor,nor,MoorSt00,qb_hits,0,,,,,
player,201709170nor,nor,MoorSt00,fumbles_rec,0,,,,,
player,201709170nor,nor,MoorSt00,fumbles_rec_yds,0,,,,,
player,201709170nor,nor,MoorSt00,fumbles_rec_td,0,,,,,
player,201709170nor,nor,MoorSt00,fumbles_forced,0,,,,,
player,201709170nor,nor,TeoxMa00,def_int,0,,,,,
player,201709170nor,nor,TeoxMa00,def_int_yds,0,,,,,
player,201709170nor,nor,TeoxMa00,def_int_td,0,,,,,
player,201709170nor,nor,TeoxMa00,def_int_long,0,,,,,
player,201709170nor,nor,TeoxMa00,pass_defended,0,,,,,
player,201709170nor,nor,TeoxMa00,sacks,0.0,,,,,
player,201709170nor,nor,TeoxMa00,tackles_combined,3,,,,,
player,201709170nor,nor,TeoxMa00,tackles_solo,2,,,,,
player,201709170nor,nor,TeoxMa00,tackles_assists,1,,,,,
player,201709170nor,nor,TeoxMa00,tackles_loss,0,,,,,
player,201709170nor,nor,TeoxMa00,qb_hits,0,,,,,
player,201709170nor,nor,TeoxMa00,fumbles_rec,0,,,,,
player,201709170nor,nor,TeoxMa00,fumbles_rec_yds,0,,,,,
player,201709170nor,nor,TeoxMa00,fumbles_rec_td,0,,,,,
player,201709170nor,nor,TeoxMa00,fumbles_forced,0,,,,,
player,201709170nor,nor,KleiAJ00,def_int,0,,,,,
player,201709170nor,nor,KleiAJ00,def_int_yds,0,,,,,
player,201709170nor,nor,KleiAJ00,def_int_td,0,,,,,
player,201709170nor,nor,KleiAJ00,def_int_long,0,,,,,
player,201709170nor,nor,KleiAJ00,pass_defended,1,,,,,
player,201709170nor,nor,KleiAJ00,sacks,0.0,,,,,
player,201709170nor,nor,KleiAJ00,tackles_combined,2,,,,,
player,201709170nor,nor,KleiAJ00,tackles_solo,1,,,,,
player,201709170nor,nor,KleiAJ00,tackles_assists,1,,,,,
player,201709170nor,nor,KleiAJ00,tackles_loss,0,,,,,
player,201709170nor,nor,KleiAJ00,qb_hits,0,,,,,
player,201709170nor,nor,KleiAJ00,fumbles_rec,0,,,,,
player,201709170nor,nor,KleiAJ00,fumbles_rec_yds,0,,,,,
player,201709170nor,nor,KleiAJ00,fumbles_rec_td,0,,,,,
player,201709170nor,nor,KleiAJ00,fumbles_forced,0,,,,,
player,201709170nor,nor,BushRa00,def_int,0,,,,,
player,201709170nor,nor,BushRa00,def_int_yds,0,,,,,
player,201709170nor,nor,BushRa00,def_int_td,0,,,,,
player,201709170nor,nor,BushRa00,def_int_long,0,,,,,
player,201709170nor,nor,BushRa00,pass_defended,0,,,,,
player,201709170nor,nor,BushRa00,sacks,0.0,,,,,
player,201709170nor,nor,BushRa00,tackles_combined,1,,,,,
player,201709170nor,nor,BushRa00,tackles_solo,1,,,,,
player,201709170nor,nor,BushRa00,tackles_assists,0,,,,,
player,201709170nor,nor,BushRa00,tackles_loss,0,,,,,
player,201709170nor,nor,BushRa00,qb_hits,0,,,,,
player,201709170nor,nor,BushRa00,fumbles_rec,0,,,,,
player,201709170nor,nor,BushRa00,fumbles_rec_yds,0,,,,,
player,201709170nor,nor,BushRa00,fumbles_rec_td,0,,,,,
player,201709170nor,nor,BushRa00,fumbles_forced,0,,,,,
player,201709170nor,nor,EdmuTr00,def_int,0,,,,,
player,201709170nor,nor,EdmuTr00,def_int_yds,0,,,,,
player,201709170nor,nor,EdmuTr00,def_int_td,0,,,,,
player,201709170nor,nor,EdmuTr00,def_int_long,0,,,,,
player,201709170nor,nor,EdmuTr00,pass_defended,0,,,,,
player,201709170nor,nor,EdmuTr00,sacks,0.0,,,,,
player,201709170nor,nor,EdmuTr00,tackles_combined,1,,,,,
player,201709170nor,nor,EdmuTr00,tackles_solo,1,,,,,
player,201709170nor,nor,EdmuTr00,tackles_assists,0,,,,,
player,201709170nor,nor,EdmuTr00,tackles_loss,0,,,,,
player,201709170nor,nor,EdmuTr00,qb_hits,0,,,,,
player,201709170nor,nor,EdmuTr00,fumbles_rec,0,,,,,
player,201709170nor,nor,EdmuTr00,fumbles_rec_yds,0,,,,,
player,201709170nor,nor,EdmuTr00,fumbles_rec_td,0,,,,,
player,201709170nor,nor,EdmuTr00,fumbles_forced,0,,,,,
player,201709170nor,nwe,ChunPa99,kick_ret,0,,,,,
player,201709170nor,nwe,ChunPa99,kick_ret_yds,0,,,,,
player,201709170nor,nwe,ChunPa99,kick_ret_yds_per_ret,,,,,,
player,201709170nor,nwe,ChunPa99,kick_ret_td,0,,,,,
player,201709170nor,nwe,ChunPa99,kick_ret_long,0,,,,,
player,201709170nor,nwe,ChunPa99,punt_ret,1,,,,,
player,201709170nor,nwe,ChunPa99,punt_ret_yds,0,,,,,
player,201709170nor,nwe,ChunPa99,punt_ret_yds_per_ret,0.0,,,,,
player,201709170nor,nwe,ChunPa99,punt_ret_td,0,,,,,
player,201709170nor,nwe,ChunPa99,punt_ret_long,0,,,,,
player,201709170nor,nor,GinnTe00,kick_ret,0,,,,,
player,201709170nor,nor,GinnTe00,kick_ret_yds,0,,,,,
player,201709170nor,nor,GinnTe00,kick_ret_yds_per_ret,,,,,,
player,201709170nor,nor,GinnTe00,kick_ret_td,0,,,,,
player,201709170nor,nor,GinnTe00,kick_ret_long,0,,,,,
player,201709170nor,nor,GinnTe00,punt_ret,1,,,,,
player,201709170nor,nor,GinnTe00,punt_ret_yds,16,,,,,
player,201709170nor,nor,GinnTe00,punt_ret_yds_per_ret,16.0,,,,,
player,201709170nor,nor,GinnTe00,punt_ret_td,0,,,,,
player,201709170nor,nor,GinnTe00,punt_ret_long,16,,,,,
player,201709170nor,nor,KamaAl00,kick_ret,3,,,,,
player,201709170nor,nor,KamaAl00,kick_ret_yds,71,,,,,
player,201709170nor,nor,KamaAl00,kick_ret_yds_per_ret,23.7,,,,,
player,201709170nor,nor,KamaAl00,kick_ret_td,0,,,,,
player,201709170nor,nor,KamaAl00,kick_ret_long,34,,,,,
player,201709170nor,nor,KamaAl00,punt_ret,0,,,,,
player,201709170nor,nor,KamaAl00,punt_ret_yds,0,,,,,
player,201709170nor,nor,KamaAl00,punt_ret_yds_per_ret,,,,,,
player,201709170nor,nor,KamaAl00,punt_ret_td,0,,,,,
player,201709170nor,nor,KamaAl00,punt_ret_long,0,,,,,
player,201709170nor,nor,EdmuTr00,kick_ret,2,,,,,
player,201709170nor,nor,EdmuTr00,kick_ret_yds,43,,,,,
player,201709170nor,nor,EdmuTr00,kick_ret_yds_per_ret,21.5,,,,,
player,201709170nor,nor,EdmuTr00,kick_ret_td,0,,,,,
player,201709170nor,nor,EdmuTr00,kick_ret_long,27,,,,,
player,201709170nor,nor,EdmuTr00,punt_ret,0,,,,,
player,201709170nor,nor,EdmuTr00,punt_ret_yds,0,,,,,
player,201709170nor,nor,EdmuTr00,punt_ret_yds_per_ret,,,,,,
player,201709170nor,nor,EdmuTr00,punt_ret_td,0,,,,,
player,201709170nor,nor,EdmuTr00,punt_ret_long,0,,,,,
player,201709170nor,nwe,GostSt20,xpm,3,,,,,
player,201709170nor,nwe,GostSt20,xpa,4,,,,,
player,201709170nor,nwe,GostSt20,fgm,3,,,,,
player,201709170nor,nwe,GostSt20,fga,3,,,,,
player,201709170nor,nwe,GostSt20,punt,0,,,,,
player,201709170nor,nwe,GostSt20,punt_yds,0,,,,,
player,201709170nor,nwe,GostSt20,punt_yds_per_punt,,,,,,
player,201709170nor,nwe,GostSt20,punt_long,0,,,,,
player,201709170nor,nwe,AlleRy01,xpm,,,,,,
player,201709170nor,nwe,AlleRy01,xpa,,,,,,
player,201709170nor,nwe,AlleRy01,fgm,,,,,,
player,201709170nor,nwe,AlleRy01,fga,,,,,,
player,201709170nor,nwe,AlleRy01,punt,3,,,,,
player,201709170nor,nwe,AlleRy01,punt_yds,111,,,,,
player,201709170nor,nwe,AlleRy01,punt_yds_per_punt,37.0,,,,,
player,201709170nor,nwe,AlleRy01,punt_long,57,,,,,
player,201709170nor,nor,LutzWi00,xpm,2,,,,,
player,201709170nor,nor,LutzWi00,xpa,2,,,,,
player,201709170nor,nor,LutzWi00,fgm,2,,,,,
player,201709170nor,nor,LutzWi00,fga,3,,,,,
player,201709170nor,nor,LutzWi00,punt,0,,,,,
player,201709170nor,nor,LutzWi00,punt_yds,0,,,,,
player,201709170nor,nor,LutzWi00,punt_yds_per_punt,,,,,,
player,201709170nor,nor,LutzWi00,punt_long,0,,,,,
player,201709170nor,nor,MorsTh00,xpm,,,,,,
player,201709170nor,nor,MorsTh00,xpa,,,,,,
player,201709170nor,nor,MorsTh00,fgm,,,,,,
player,201709170nor,nor,MorsTh00,fga,,,,,,
player,201709170nor,nor,MorsTh00,punt,3,,,,,
player,201709170nor,nor,MorsTh00,punt_yds,121,,,,,
player,201709170nor,nor,MorsTh00,punt_yds_per_punt,40.3,,,,,
player,201709170nor,nor,MorsTh00,punt_long,51,,,,,
player,201709170nor,nor,UngeMa20,pos,C,,,,,
player,201709170nor,nor,UngeMa20,offense,65,,,,,
player,201709170nor,nor,UngeMa20,off_pct,100%,,,,,
player,201709170nor,nor,UngeMa20,defense,0,,,,,
player,201709170nor,nor,UngeMa20,def_pct,0%,,,,,
player,201709170nor,nor,UngeMa20,special_teams,6,,,,,
player,201709170nor,nor,UngeMa20,st_pct,19%,,,,,
player,201709170nor,nor,WarfLa00,pos,G,,,,,
player,201709170nor,nor,WarfLa00,offense,65,,,,,
player,201709170nor,nor,WarfLa00,off_pct,100%,,,,,
player,201709170nor,nor,WarfLa00,defense,0,,,,,
player,201709170nor,nor,WarfLa00,def_pct,0%,,,,,
player,201709170nor,nor,WarfLa00,special_teams,6,,,,,
player,201709170nor,nor,WarfLa00,st_pct,19%,,,,,
player,201709170nor,nor,RamcRy00,pos,T,,,,,
player,201709170nor,nor,RamcRy00,offense,65,,,,,
player,201709170nor,nor,RamcRy00,off_pct,100%,,,,,
player,201709170nor,nor,RamcRy00,defense,0,,,,,
player,201709170nor,nor,RamcRy00,def_pct,0%,,,,,
player,201709170nor,nor,RamcRy00,special_teams,6,,,,,
player,201709170nor,nor,RamcRy00,st_pct,19%,,,,,
player,201709170nor,nor,PeatAn00,pos,G,,,,,
player,201709170nor,nor,PeatAn00,offense,65,,,,,
player,201709170nor,nor,PeatAn00,off_pct,100%,,,,,
player,201709170nor,nor,PeatAn00,defense,0,,,,,
player,201709170nor,nor,PeatAn00,def_pct,0%,,,,,
player,201709170nor,nor,PeatAn00,special_teams,4,,,,,
player,201709170nor,nor,PeatAn00,st_pct,13%,,,,,
player,201709170nor,nor,KeleSe00,pos,G,,,,,
player,201709170nor,nor,KeleSe00,offense,65,,,,,
player,201709170nor,nor,KeleSe00,off_pct,100%,,,,,
player,201709170nor,nor,KeleSe00,defense,0,,,,,
player,201709170nor,nor,KeleSe00,def_pct,0%,,,,,
player,201709170nor,nor,KeleSe00,special_teams,2,,,,,
player,201709170nor,nor,KeleSe00,st_pct,6%,,,,,
player,201709170nor,nor,BreeDr00,pos,QB,,,,,
player,201709170nor,nor,BreeDr00,offense,65,,,,,
player,201709170nor,nor,BreeDr00,off_pct,100%,,,,,
player,201709170nor,nor,BreeDr00,defense,0,,,,,
player,201709170nor,nor,BreeDr00,def_pct,0%,,,,,
player,201709170nor,nor,BreeDr00,special_teams,0,,,,,
player,201709170nor,nor,BreeDr00,st_pct,0%,,,,,
player,201709170nor,nor,ColeBr00,pos,WR,,,,,
player,201709170nor,nor,ColeBr00,offense,58,,,,,
player,201709170nor,nor,ColeBr00,off_pct,89%,,,,,
player,201709170nor,nor,ColeBr00,defense,0,,,,,
player,201709170nor,nor,ColeBr00,def_pct,0%,,,,,
player,201709170nor,nor,ColeBr00,special_teams,10,,,,,
player,201709170nor,nor,ColeBr00,st_pct,32%,,,,,
player,201709170nor,nor,ThomMi05,pos,WR,,,,,
player,201709170nor,nor,ThomMi05,offense,58,,,,,
player,201709170nor,nor,ThomMi05,off_pct,89%,,,,,
player,201709170nor,nor,ThomMi05,defense,0,,,,,
player,201709170nor,nor,ThomMi05,def_pct,0%,,,,,
player,201709170nor,nor,ThomMi05,special_teams,1,,,,,
player,201709170nor,nor,ThomMi05,st_pct,3%,,,,,
player,201709170nor,nor,GinnTe00,pos,WR,,,,,
player,201709170nor,nor,GinnTe00,offense,43,,,,,
player,201709170nor,nor,GinnTe00,off_pct,66%,,,,,
player,201709170nor,nor,GinnTe00,defense,0,,,,,
player,201709170nor,nor,GinnTe00,def_pct,0%,,,,,
player,201709170nor,nor,GinnTe00,special_teams,2,,,,,
player,201709170nor,nor,GinnTe00,st_pct,6%,,,,,
player,201709170nor,nor,IngrMa01,pos,RB,,,,,
player,201709170nor,nor,IngrMa01,offense,36,,,,,
player,201709170nor,nor,IngrMa01,off_pct,55%,,,,,
player,201709170nor,nor,IngrMa01,defense,0,,,,,
player,201709170nor,nor,IngrMa01,def_pct,0%,,,,,
player,201709170nor,nor,IngrMa01,special_teams,0,,,,,
player,201709170nor,nor,IngrMa01,st_pct,0%,,,,,
player,201709170nor,nor,FleeCo00,pos,TE,,,,,
player,201709170nor,nor,FleeCo00,offense,32,,,,,
player,201709170nor,nor,FleeCo00,off_pct,49%,,,,,
player,201709170nor,nor,FleeCo00,defense,0,,,,,
player,201709170nor,nor,FleeCo00,def_pct,0%,,,,,
player,201709170nor,nor,FleeCo00,special_teams,0,,,,,
player,201709170nor,nor,FleeCo00,st_pct,0%,,,,,
player,201709170nor,nor,HillJo02,pos,TE,,,,,
player,201709170nor,nor,HillJo02,offense,26,,,,,
player,201709170nor,nor,HillJo02,off_pct,40%,,,,,
player,201709170nor,nor,HillJo02,defense,0,,,,,
player,201709170nor,nor,HillJo02,def_pct,0%,,,,,
player,201709170nor,nor,HillJo02,special_teams,13,,,,,
player,201709170nor,nor,HillJo02,st_pct,42%,,,,,
player,201709170nor,nor,HoomMi00,pos,TE,,,,,
player,201709170nor,nor,HoomMi00,offense,22,,,,,
player,201709170nor,nor,HoomMi00,off_pct,34%,,,,,
player,201709170nor,nor,HoomMi00,defense,0,,,,,
player,201709170nor,nor,HoomMi00,def_pct,0%,,,,,
player,201709170nor,nor,HoomMi00,special_teams,7,,,,,
player,201709170nor,nor,HoomMi00,st_pct,23%,,,,,
player,201709170nor,nor,KamaAl00,pos,RB,,,,,
player,201709170nor,nor,KamaAl00,offense,17,,,,,
player,201709170nor,nor,KamaAl00,off_pct,26%,,,,,
player,201709170nor,nor,KamaAl00,defense,0,,,,,
player,201709170nor,nor,KamaAl00,def_pct,0%,,,,,
player,201709170nor,nor,KamaAl00,special_teams,8,,,,,
player,201709170nor,nor,KamaAl00,st_pct,26%,,,,,
player,201709170nor,nor,PeteAd01,pos,RB,,,,,
player,201709170nor,nor,PeteAd01,offense,15,,,,,
player,201709170nor,nor,PeteAd01,off_pct,23%,,,,,
player,201709170nor,nor,PeteAd01,defense,0,,,,,
player,201709170nor,nor,PeteAd01,def_pct,0%,,,,,
player,201709170nor,nor,PeteAd01,special_teams,0,,,,,
player,201709170nor,nor,PeteAd01,st_pct,0%,,,,,
player,201709170nor,nor,LewiTo00,pos,WR,,,,,
player,201709170nor,nor,LewiTo00,offense,14,,,,,
player,201709170nor,nor,LewiTo00,off_pct,22%,,,,,
player,201709170nor,nor,LewiTo00,defense,0,,,,,
player,201709170nor,nor,LewiTo00,def_pct,0%,,,,,
player,201709170nor,nor,LewiTo00,special_teams,0,,,,,
player,201709170nor,nor,LewiTo00,st_pct,0%,,,,,
player,201709170nor,nor,KuhnJo00,pos,FB,,,,,
player,201709170nor,nor,KuhnJo00,offense,4,,,,,
player,201709170nor,nor,KuhnJo00,off_pct,6%,,,,,
player,201709170nor,nor,KuhnJo00,defense,0,,,,,
player,201709170nor,nor,KuhnJo00,def_pct,0%,,,,,
player,201709170nor,nor,KuhnJo00,special_teams,7,,,,,
player,201709170nor,nor,KuhnJo00,st_pct,23%,,,,,
player,201709170nor,nor,JordCa00,pos,DE,,,,,
player,201709170nor,nor,JordCa00,offense,0,,,,,
player,201709170nor,nor,JordCa00,off_pct,0%,,,,,
player,201709170nor,nor,JordCa00,defense,76,,,,,
player,201709170nor,nor,JordCa00,def_pct,100%,,,,,
player,201709170nor,nor,JordCa00,special_teams,8,,,,,
player,201709170nor,nor,JordCa00,st_pct,26%,,,,,
player,201709170nor,nor,KleiAJ00,pos,LB,,,,,
player,201709170nor,nor,KleiAJ00,offense,0,,,,,
player,201709170nor,nor,KleiAJ00,off_pct,0%,,,,,
player,201709170nor,nor,KleiAJ00,defense,76,,,,,
player,201709170nor,nor,KleiAJ00,def_pct,100%,,,,,
player,201709170nor,nor,KleiAJ00,special_teams,8,,,,,
player,201709170nor,nor,KleiAJ00,st_pct,26%,,,,,
player,201709170nor,nor,WillP.00,pos,CB,,,,,
player,201709170nor,nor,WillP.00,offense,0,,,,,
player,201709170nor,nor,WillP.00,off_pct,0%,,,,,
player,201709170nor,nor,WillP.00,defense,75,,,,,
player,201709170nor,nor,WillP.00,def_pct,99%,,,,,
player,201709170nor,nor,WillP.00,special_teams,9,,,,,
player,201709170nor,nor,WillP.00,st_pct,29%,,,,,
player,201709170nor,nor,WillMa06,pos,FS,,,,,
player,201709170nor,nor,WillMa06,offense,0,,,,,
player,201709170nor,nor,WillMa06,off_pct,0%,,,,,
player,201709170nor,nor,WillMa06,defense,75,,,,,
player,201709170nor,nor,WillMa06,def_pct,99%,,,,,
player,201709170nor,nor,WillMa06,special_teams,7,,,,,
player,201709170nor,nor,WillMa06,st_pct,23%,,,,,
player,201709170nor,nor,LattMa01,pos,CB,,,,,
player,201709170nor,nor,LattMa01,offense,0,,,,,
player,201709170nor,nor,LattMa01,off_pct,0%,,,,,
player,201709170nor,nor,LattMa01,defense,62,,,,,
player,201709170nor,nor,LattMa01,def_pct,82%,,,,,
player,201709170nor,nor,LattMa01,special_teams,6,,,,,
player,201709170nor,nor,LattMa01,st_pct,19%,,,,,
player,201709170nor,nor,AnzaAl00,pos,LB,,,,,
player,201709170nor,nor,AnzaAl00,offense,0,,,,,
player,201709170nor,nor,AnzaAl00,off_pct,0%,,,,,
player,201709170nor,nor,AnzaAl00,defense,59,,,,,
player,201709170nor,nor,AnzaAl00,def_pct,78%,,,,,
player,201709170nor,nor,AnzaAl00,special_teams,12,,,,,
player,201709170nor,nor,AnzaAl00,st_pct,39%,,,,,
player,201709170nor,nor,OkafAl00,pos,DE,,,,,
player,201709170nor,nor,OkafAl00,offense,0,,,,,
player,201709170nor,nor,OkafAl00,off_pct,0%,,,,,
player,201709170nor,nor,OkafAl00,defense,59,,,,,
player,201709170nor,nor,OkafAl00,def_pct,78%,,,,,
player,201709170nor,nor,OkafAl00,special_teams,8,,,,,
player,201709170nor,nor,OkafAl00,st_pct,26%,,,,,
player,201709170nor,nor,DaviTy01,pos,DT,,,,,
player,201709170nor,nor,DaviTy01,offense,0,,,,,
player,201709170nor,nor,DaviTy01,off_pct,0%,,,,,
player,201709170nor,nor,DaviTy01,defense,52,,,,,
player,201709170nor,nor,DaviTy01,def_pct,68%,,,,,
player,201709170nor,nor,DaviTy01,special_teams,7,,,,,
player,201709170nor,nor,DaviTy01,st_pct,23%,,,,,
player,201709170nor,nor,RankSh00,pos,DT,,,,,
player,201709170nor,nor,RankSh00,offense,0,,,,,
player,201709170nor,nor,RankSh00,off_pct,0%,,,,,
player,201709170nor,nor,RankSh00,defense,50,,,,,
player,201709170nor,nor,RankSh00,def_pct,66%,,,,,
player,201709170nor,nor,RankSh00,special_teams,1,,,,,
player,201709170nor,nor,RankSh00,st_pct,3%,,,,,
player,201709170nor,nor,VaccKe00,pos,SS,,,,,
player,201709170nor,nor,VaccKe00,offense,0,,,,,
player,201709170nor,nor,VaccKe00,off_pct,0%,,,,,
player,201709170nor,nor,VaccKe00,defense,49,,,,,
player,201709170nor,nor,VaccKe00,def_pct,64%,,,,,
player,201709170nor,nor,VaccKe00,special_teams,5,,,,,
player,201709170nor,nor,VaccKe00,st_pct,16%,,,,,
player,201709170nor,nor,OnyeDa00,pos,DT,,,,,
player,201709170nor,nor,OnyeDa00,offense,0,,,,,
player,201709170nor,nor,OnyeDa00,off_pct,0%,,,,,
player,201709170nor,nor,OnyeDa00,defense,41,,,,,
player,201709170nor,nor,OnyeDa00,def_pct,54%,,,,,
player,201709170nor,nor,OnyeDa00,special_teams,7,,,,,
player,201709170nor,nor,OnyeDa00,st_pct,23%,,,,,
player,201709170nor,nor,TeoxMa00,pos,LB,,,,,
player,201709170nor,nor,TeoxMa00,offense,0,,,,,
player,201709170nor,nor,TeoxMa00,off_pct,0%,,,,,
player,201709170nor,nor,TeoxMa00,defense,39,,,,,
player,201709170nor,nor,TeoxMa00,def_pct,51%,,,,,
player,201709170nor,nor,TeoxMa00,special_teams,4,,,,,
player,201709170nor,nor,TeoxMa00,st_pct,13%,,,,,
player,201709170nor,nor,BellVo00,pos,FS,,,,,
player,201709170nor,nor,BellVo00,offense,0,,,,,
player,201709170nor,nor,BellVo00,off_pct,0%,,,,,
player,201709170nor,nor,BellVo00,defense,33,,,,,
player,201709170nor,nor,BellVo00,def_pct,43%,,,,,
player,201709170nor,nor,BellVo00,special_teams,14,,,,,
player,201709170nor,nor,BellVo00,st_pct,45%,,,,,
player,201709170nor,nor,MoorSt00,pos,CB,,,,,
player,201709170nor,nor,MoorSt00,offense,0,,,,,
player,201709170nor,nor,MoorSt00,off_pct,0%,,,,,
player,201709170nor,nor,MoorSt00,defense,32,,,,,
player,201709170nor,nor,MoorSt00,def_pct,42%,,,,,
player,201709170nor,nor,MoorSt00,special_teams,2,,,,,
player,201709170nor,nor,MoorSt00,st_pct,6%,,,,,
player,201709170nor,nor,HarrDe04,pos,CB,,,,,
player,201709170nor,nor,HarrDe04,offense,0,,,,,
player,201709170nor,nor,HarrDe04,off_pct,0%,,,,,
player,201709170nor,nor,HarrDe04,defense,18,,,,,
player,201709170nor,nor,HarrDe04,def_pct,24%,,,,,
player,201709170nor,nor,HarrDe04,special_teams,18,,,,,
player,201709170nor,nor,HarrDe04,st_pct,58%,,,,,
player,201709170nor,nor,RobeCr00,pos,LB,,,,,
player,201709170nor,nor,RobeCr00,offense,0,,,,,
player,201709170nor,nor,RobeCr00,off_pct,0%,,,,,
player,201709170nor,nor,RobeCr00,defense,17,,,,,
player,201709170nor,nor,RobeCr00,def_pct,22%,,,,,
player,201709170nor,nor,RobeCr00,special_teams,23,,,,,
player,201709170nor,nor,RobeCr00,st_pct,74%,,,,,
player,201709170nor,nor,KikaHa00,pos,DE,,,,,
player,201709170nor,nor,KikaHa00,offense,0,,,,,
player,201709170nor,nor,KikaHa00,off_pct,0%,,,,,
player,201709170nor,nor,KikaHa00,defense,9,,,,,
player,201709170nor,nor,KikaHa00,def_pct,12%,,,,,
player,201709170nor,nor,KikaHa00,special_teams,3,,,,,
player,201709170nor,nor,KikaHa00,st_pct,10%,,,,,
player,201709170nor,nor,HendTr00,pos,DE,,,,,
player,201709170nor,nor,HendTr00,offense,0,,,,,
player,201709170nor,nor,HendTr00,off_pct,0%,,,,,
player,201709170nor,nor,HendTr00,defense,7,,,,,
player,201709170nor,nor,HendTr00,def_pct,9%,,,,,
player,201709170nor,nor,HendTr00,special_teams,4,,,,,
player,201709170nor,nor,HendTr00,st_pct,13%,,,,,
player,201709170nor,nor,LoewMi00,pos,DT,,,,,
player,201709170nor,nor,LoewMi00,offense,0,,,,,
player,201709170nor,nor,LoewMi00,off_pct,0%,,,,,
player,201709170nor,nor,LoewMi00,defense,6,,,,,
player,201709170nor,nor,LoewMi00,def_pct,8%,,,,,
player,201709170nor,nor,LoewMi00,special_teams,12,,,,,
player,201709170nor,nor,LoewMi00,st_pct,39%,,,,,
