game,2017,1,20170911,201709110min,nor,"New Orleans Saints",19,min,"Minnesota Vikings",29
player,201709110min,nor,VaccKe00,qb_hits,0,,,,,
player,201709110min,nor,VaccKe00,fumbles_rec,0,,,,,
player,201709110min,nor,VaccKe00,fumbles_rec_yds,0,,,,,
player,201709110min,nor,VaccKe00,fumbles_rec_td,0,,,,,
player,201709110min,nor,VaccKe00,fumbles_forced,0,,,,,
player,201709110min,nor,OkafAl00,def_int,0,,,,,
player,201709110min,nor,OkafAl00,def_int_yds,0,,,,,
player,201709110min,nor,OkafAl00,def_int_td,0,,,,,
player,201709110min,nor,OkafAl00,def_int_long,0,,,,,
player,201709110min,nor,OkafAl00,pass_defended,0,,,,,
player,201709110min,nor,OkafAl00,sacks,0.0,,,,,
player,201709110min,nor,OkafAl00,tackles_combined,5,,,,,
player,201709110min,nor,OkafAl00,tackles_solo,4,,,,,
player,201709110min,nor,OkafAl00,tackles_assists,1,,,,,
player,201709110min,nor,OkafAl00,tackles_loss,2,,,,,
player,201709110min,nor,OkafAl00,qb_hits,0,,,,,
player,201709110min,nor,OkafAl00,fumbles_rec,0,,,,,
player,201709110min,nor,OkafAl00,fumbles_rec_yds,0,,,,,
player,201709110min,nor,OkafAl00,fumbles_rec_td,0,,,,,
player,201709110min,nor,OkafAl00,fumbles_forced,0,,,,,
player,201709110min,nor,WillMa06,def_int,0,,,,,
player,201709110min,nor,WillMa06,def_int_yds,0,,,,,
player,201709110min,nor,WillMa06,def_int_td,0,,,,,
player,201709110min,nor,WillMa06,def_int_long,0,,,,,
player,201709110min,nor,WillMa06,pass_defended,0,,,,,
player,201709110min,nor,WillMa06,sacks,0.0,,,,,
player,201709110min,nor,WillMa06,tackles_combined,5,,,,,
player,201709110min,nor,WillMa06,tackles_solo,3,,,,,
player,201709110min,nor,WillMa06,tackles_assists,2,,,,,
player,201709110min,nor,WillMa06,tackles_loss,0,,,,,
player,201709110min,nor,WillMa06,qb_hits,0,,,,,
player,201709110min,nor,WillMa06,fumbles_rec,0,,,,,
player,201709110min,nor,WillMa06,fumbles_rec_yds,0,,,,,
player,201709110min,nor,WillMa06,fumbles_rec_td,0,,,,,
player,201709110min,nor,WillMa06,fumbles_forced,0,,,,,
player,201709110min,nor,LattMa01,def_int,0,,,,,
player,201709110min,nor,LattMa01,def_int_yds,0,,,,,
player,201709110min,nor,LattMa01,def_int_td,0,,,,,
player,201709110min,nor,LattMa01,def_int_long,0,,,,,
player,201709110min,nor,LattMa01,pass_defended,0,,,,,
player,201709110min,nor,LattMa01,sacks,0.0,,,,,
player,201709110min,nor,LattMa01,tackles_combined,4,,,,,
player,201709110min,nor,LattMa01,tackles_solo,4,,,,,
player,201709110min,nor,LattMa01,tackles_assists,0,,,,,
player,201709110min,nor,LattMa01,tackles_loss,0,,,,,
player,201709110min,nor,LattMa01,qb_hits,0,,,,,
player,201709110min,nor,LattMa01,fumbles_rec,0,,,,,
player,201709110min,nor,LattMa01,fumbles_rec_yds,0,,,,,
player,201709110min,nor,LattMa01,fumbles_rec_td,0,,,,,
player,201709110min,nor,LattMa01,fumbles_forced,0,,,,,
player,201709110min,nor,OnyeDa00,def_int,0,,,,,
player,201709110min,nor,OnyeDa00,def_int_yds,0,,,,,
player,201709110min,nor,OnyeDa00,def_int_td,0,,,,,
player,201709110min,nor,OnyeDa00,def_int_long,0,,,,,
player,201709110min,nor,OnyeDa00,pass_defended,0,,,,,
player,201709110min,nor,OnyeDa00,sacks,0.0,,,,,
player,201709110min,nor,OnyeDa00,tackles_combined,4,,,,,
player,201709110min,nor,OnyeDa00,tackles_solo,2,,,,,
player,201709110min,nor,OnyeDa00,tackles_assists,2,,,,,
player,201709110min,nor,OnyeDa00,tackles_loss,0,,,,,
player,201709110min,nor,OnyeDa00,qb_hits,0,,,,,
player,201709110min,nor,OnyeDa00,fumbles_rec,0,,,,,
player,201709110min,nor,OnyeDa00,fumbles_rec_yds,0,,,,,
player,201709110min,nor,OnyeDa00,fumbles_rec_td,0,,,,,
player,201709110min,nor,OnyeDa00,fumbles_forced,0,,,,,
player,201709110min,nor,AnzaAl00,def_int,0,,,,,
player,201709110min,nor,AnzaAl00,def_int_yds,0,,,,,
player,201709110min,nor,AnzaAl00,def_int_td,0,,,,,
player,201709110min,nor,AnzaAl00,def_int_long,0,,,,,
player,201709110min,nor,AnzaAl00,pass_defended,1,,,,,
player,201709110min,nor,AnzaAl00,sacks,0.0,,,,,
player,201709110min,nor,AnzaAl00,tackles_combined,3,,,,,
player,201709110min,nor,AnzaAl00,tackles_solo,2,,,,,
player,201709110min,nor,AnzaAl00,tackles_assists,1,,,,,
player,201709110min,nor,AnzaAl00,tackles_loss,0,,,,,
player,201709110min,nor,AnzaAl00,qb_hits,0,,,,,
player,201709110min,nor,AnzaAl00,fumbles_rec,0,,,,,
player,201709110min,nor,AnzaAl00,fumbles_rec_yds,0,,,,,
player,201709110min,nor,AnzaAl00,fumbles_rec_td,0,,,,,
player,201709110min,nor,AnzaAl00,fumbles_forced,0,,,,,
player,201709110min,nor,HarrDe04,def_int,0,,,,,
player,201709110min,nor,HarrDe04,def_int_yds,0,,,,,
player,201709110min,nor,HarrDe04,def_int_td,0,,,,,
player,201709110min,nor,HarrDe04,def_int_long,0,,,,,
player,201709110min,nor,HarrDe04,pass_defended,0,,,,,
player,201709110min,nor,HarrDe04,sacks,0.0,,,,,
player,201709110min,nor,HarrDe04,tackles_combined,3,,,,,
player,201709110min,nor,HarrDe04,tackles_solo,3,,,,,
player,201709110min,nor,HarrDe04,tackles_assists,0,,,,,
player,201709110min,nor,HarrDe04,tackles_loss,0,,,,,
player,201709110min,nor,HarrDe04,qb_hits,0,,,,,
player,201709110min,nor,HarrDe04,fumbles_rec,0,,,,,
player,201709110min,nor,HarrDe04,fumbles_rec_yds,0,,,,,
player,201709110min,nor,HarrDe04,fumbles_rec_td,0,,,,,
player,201709110min,nor,HarrDe04,fumbles_forced,0,,,,,
player,201709110min,nor,RobeCr00,def_int,0,,,,,
player,201709110min,nor,RobeCr00,def_int_yds,0,,,,,
player,201709110min,nor,RobeCr00,def_int_td,0,,,,,
player,201709110min,nor,RobeCr00,def_int_long,0,,,,,
player,201709110min,nor,RobeCr00,pass_defended,0,,,,,
player,201709110min,nor,RobeCr00,sacks,0.0,,,,,
player,201709110min,nor,RobeCr00,tackles_combined,3,,,,,
player,201709110min,nor,RobeCr00,tackles_solo,3,,,,,
player,201709110min,nor,RobeCr00,tackles_assists,0,,,,,
player,201709110min,nor,RobeCr00,tackles_loss,0,,,,,
player,201709110min,nor,RobeCr00,qb_hits,0,,,,,
player,201709110min,nor,RobeCr00,fumbles_rec,0,,,,,
player,201709110min,nor,RobeCr00,fumbles_rec_yds,0,,,,,
player,201709110min,nor,RobeCr00,fumbles_rec_td,0,,,,,
player,201709110min,nor,RobeCr00,fumbles_forced,0,,,,,
player,201709110min,nor,BanjCh00,def_int,0,,,,,
player,201709110min,nor,BanjCh00,def_int_yds,0,,,,,
player,201709110min,nor,BanjCh00,def_int_td,0,,,,,
player,201709110min,nor,BanjCh00,def_int_long,0,,,,,
player,201709110min,nor,BanjCh00,pass_defended,0,,,,,
player,201709110min,nor,BanjCh00,sacks,0.0,,,,,
player,201709110min,nor,BanjCh00,tackles_combined,2,,,,,
player,201709110min,nor,BanjCh00,tackles_solo,2,,,,,
player,201709110min,nor,BanjCh00,tackles_assists,0,,,,,
player,201709110min,nor,BanjCh00,tackles_loss,0,,,,,
player,201709110min,nor,BanjCh00,qb_hits,0,,,,,
player,201709110min,nor,BanjCh00,fumbles_rec,0,,,,,
player,201709110min,nor,BanjCh00,fumbles_rec_yds,0,,,,,
player,201709110min,nor,BanjCh00,fumbles_rec_td,0,,,,,
player,201709110min,nor,BanjCh00,fumbles_forced,0,,,,,
player,201709110min,nor,DaviTy01,def_int,0,,,,,
player,201709110min,nor,DaviTy01,def_int_yds,0,,,,,
player,201709110min,nor,DaviTy01,def_int_td,0,,,,,
player,201709110min,nor,DaviTy01,def_int_long,0,,,,,
player,201709110min,nor,DaviTy01,pass_defended,0,,,,,
player,201709110min,nor,DaviTy01,sacks,0.0,,,,,
player,201709110min,nor,DaviTy01,tackles_combined,2,,,,,
player,201709110min,nor,DaviTy01,tackles_solo,1,,,,,
player,201709110min,nor,DaviTy01,tackles_assists,1,,,,,
player,201709110min,nor,DaviTy01,tackles_loss,0,,,,,
player,201709110min,nor,DaviTy01,qb_hits,0,,,,,
player,201709110min,nor,DaviTy01,fumbles_rec,0,,,,,
player,201709110min,nor,DaviTy01,fumbles_rec_yds,0,,,,,
player,201709110min,nor,DaviTy01,fumbles_rec_td,0,,,,,
player,201709110min,nor,DaviTy01,fumbles_forced,0,,,,,
player,201709110min,nor,EdmuTr00,def_int,0,,,,,
player,201709110min,nor,EdmuTr00,def_int_yds,0,,,,,
player,201709110min,nor,EdmuTr00,def_int_td,0,,,,,
player,201709110min,nor,EdmuTr00,def_int_long,0,,,,,
player,201709110min,nor,EdmuTr00,pass_defended,0,,,,,
player,201709110min,nor,EdmuTr00,sacks,0.0,,,,,
player,201709110min,nor,EdmuTr00,tackles_combined,2,,,,,
player,201709110min,nor,EdmuTr00,tackles_solo,2,,,,,
player,201709110min,nor,EdmuTr00,tackles_assists,0,,,,,
player,201709110min,nor,EdmuTr00,tackles_loss,0,,,,,
player,201709110min,nor,EdmuTr00,qb_hits,0,,,,,
player,201709110min,nor,EdmuTr00,fumbles_rec,0,,,,,
player,201709110min,nor,EdmuTr00,fumbles_rec_yds,0,,,,,
player,201709110min,nor,EdmuTr00,fumbles_rec_td,0,,,,,
player,201709110min,nor,EdmuTr00,fumbles_forced,0,,,,,
player,201709110min,nor,RankSh00,def_int,0,,,,,
player,201709110min,nor,RankSh00,def_int_yds,0,,,,,
player,201709110min,nor,RankSh00,def_int_td,0,,,,,
player,201709110min,nor,RankSh00,def_int_long,0,,,,,
player,201709110min,nor,RankSh00,pass_defended,0,,,,,
player,201709110min,nor,RankSh00,sacks,0.0,,,,,
player,201709110min,nor,RankSh00,tackles_combined,2,,,,,
player,201709110min,nor,RankSh00,tackles_solo,1,,,,,
player,201709110min,nor,RankSh00,tackles_assists,1,,,,,
player,201709110min,nor,RankSh00,tackles_loss,1,,,,,
player,201709110min,nor,RankSh00,qb_hits,0,,,,,
player,201709110min,nor,RankSh00,fumbles_rec,0,,,,,
player,201709110min,nor,RankSh00,fumbles_rec_yds,0,,,,,
player,201709110min,nor,RankSh00,fumbles_rec_td,0,,,,,
player,201709110min,nor,RankSh00,fumbles_forced,0,,,,,
player,201709110min,min,GrifEv99,def_int,0,,,,,
player,201709110min,min,GrifEv99,def_int_yds,0,,,,,
player,201709110min,min,GrifEv99,def_int_td,0,,,,,
player,201709110min,min,GrifEv99,def_int_long,0,,,,,
player,201709110min,min,GrifEv99,pass_defended,0,,,,,
player,201709110min,min,GrifEv99,sacks,1.0,,,,,
player,201709110min,min,GrifEv99,tackles_combined,6,,,,,
player,201709110min,min,GrifEv99,tackles_solo,3,,,,,
player,201709110min,min,GrifEv99,tackles_assists,3,,,,,
player,201709110min,min,GrifEv99,tackles_loss,1,,,,,
player,201709110min,min,GrifEv99,qb_hits,1,,,,,
player,201709110min,min,GrifEv99,fumbles_rec,0,,,,,
player,201709110min,min,GrifEv99,fumbles_rec_yds,0,,,,,
player,201709110min,min,GrifEv99,fumbles_rec_td,0,,,,,
player,201709110min,min,GrifEv99,fumbles_forced,0,,,,,
player,201709110min,min,WaynTr00,def_int,0,,,,,
player,201709110min,min,WaynTr00,def_int_yds,0,,,,,
player,201709110min,min,WaynTr00,def_int_td,0,,,,,
player,201709110min,min,WaynTr00,def_int_long,0,,,,,
player,201709110min,min,WaynTr00,pass_defended,0,,,,,
player,201709110min,min,WaynTr00,sacks,0.0,,,,,
player,201709110min,min,WaynTr00,tackles_combined,11,,,,,
player,201709110min,min,WaynTr00,tackles_solo,9,,,,,
player,201709110min,min,WaynTr00,tackles_assists,2,,,,,
player,201709110min,min,WaynTr00,tackles_loss,0,,,,,
player,201709110min,min,WaynTr00,qb_hits,0,,,,,
player,201709110min,min,WaynTr00,fumbles_rec,0,,,,,
player,201709110min,min,WaynTr00,fumbles_rec_yds,0,,,,,
player,201709110min,min,WaynTr00,fumbles_rec_td,0,,,,,
player,201709110min,min,WaynTr00,fumbles_forced,0,,,,,
player,201709110min,min,BarrAn00,def_int,0,,,,,
player,201709110min,min,BarrAn00,def_int_yds,0,,,,,
player,201709110min,min,BarrAn00,def_int_td,0,,,,,
player,201709110min,min,BarrAn00,def_int_long,0,,,,,
player,201709110min,min,BarrAn00,pass_defended,0,,,,,
player,201709110min,min,BarrAn00,sacks,0.0,,,,,
player,201709110min,min,BarrAn00,tackles_combined,8,,,,,
player,201709110min,min,BarrAn00,tackles_solo,3,,,,,
player,201709110min,min,BarrAn00,tackles_assists,5,,,,,
player,201709110min,min,BarrAn00,tackles_loss,1,,,,,
player,201709110min,min,BarrAn00,qb_hits,0,,,,,
player,201709110min,min,BarrAn00,fumbles_rec,0,,,,,
player,201709110min,min,BarrAn00,fumbles_rec_yds,0,,,,,
player,201709110min,min,BarrAn00,fumbles_rec_td,0,,,,,
player,201709110min,min,BarrAn00,fumbles_forced,0,,,,,
player,201709110min,min,KendEr00,def_int,0,,,,,
player,201709110min,min,KendEr00,def_int_yds,0,,,,,
player,201709110min,min,KendEr00,def_int_td,0,,,,,
player,201709110min,min,KendEr00,def_int_long,0,,,,,
player,201709110min,min,KendEr00,pass_defended,1,,,,,
player,201709110min,min,KendEr00,sacks,0.0,,,,,
player,201709110min,min,KendEr00,tackles_combined,6,,,,,
player,201709110min,min,KendEr00,tackles_solo,3,,,,,
player,201709110min,min,KendEr00,tackles_assists,3,,,,,
player,201709110min,min,KendEr00,tackles_loss,0,,,,,
player,201709110min,min,KendEr00,qb_hits,0,,,,,
player,201709110min,min,KendEr00,fumbles_rec,0,,,,,
player,201709110min,min,KendEr00,fumbles_rec_yds,0,,,,,
player,201709110min,min,KendEr00,fumbles_rec_td,0,,,,,
player,201709110min,min,KendEr00,fumbles_forced,0,,,,,
player,201709110min,min,SendAn00,def_int,0,,,,,
player,201709110min,min,SendAn00,def_int_yds,0,,,,,
player,201709110min,min,SendAn00,def_int_td,0,,,,,
player,201709110min,min,SendAn00,def_int_long,0,,,,,
player,201709110min,min,SendAn00,pass_defended,0,,,,,
player,201709110min,min,SendAn00,sacks,0.0,,,,,
player,201709110min,min,SendAn00,tackles_combined,6,,,,,
player,201709110min,min,SendAn00,tackles_solo,3,,,,,
player,201709110min,min,SendAn00,tackles_assists,3,,,,,
player,201709110min,min,SendAn00,tackles_loss,0,,,,,
player,201709110min,min,SendAn00,qb_hits,0,,,,,
player,201709110min,min,SendAn00,fumbles_rec,0,,,,,
player,201709110min,min,SendAn00,fumbles_rec_yds,0,,,,,
player,201709110min,min,SendAn00,fumbles_rec_td,0,,,,,
player,201709110min,min,SendAn00,fumbles_forced,0,,,,,
player,201709110min,min,SmitHa00,def_int,0,,,,,
player,201709110min,min,SmitHa00,def_int_yds,0,,,,,
player,201709110min,min,SmitHa00,def_int_td,0,,,,,
player,201709110min,min,SmitHa00,def_int_long,0,,,,,
player,201709110min,min,SmitHa00,pass_defended,1,,,,,
player,201709110min,min,SmitHa00,sacks,0.0,,,,,
player,201709110min,min,SmitHa00,tackles_combined,6,,,,,
player,201709110min,min,SmitHa00,tackles_solo,3,,,,,
player,201709110min,min,SmitHa00,tackles_assists,3,,,,,
player,201709110min,min,SmitHa00,tackles_loss,0,,,,,
player,201709110min,min,SmitHa00,qb_hits,0,,,,,
player,201709110min,min,SmitHa00,fumbles_rec,0,,,,,
player,201709110min,min,SmitHa00,fumbles_rec_yds,0,,,,,
player,201709110min,min,SmitHa00,fumbles_rec_td,0,,,,,
player,201709110min,min,SmitHa00,fumbles_forced,0,,,,,
player,201709110min,min,JoseLi99,def_int,0,,,,,
player,201709110min,min,JoseLi99,def_int_yds,0,,,,,
player,201709110min,min,JoseLi99,def_int_td,0,,,,,
player,201709110min,min,JoseLi99,def_int_long,0,,,,,
player,201709110min,min,JoseLi99,pass_defended,0,,,,,
player,201709110min,min,JoseLi99,sacks,0.0,,,,,
player,201709110min,min,JoseLi99,tackles_combined,4,,,,,
player,201709110min,min,JoseLi99,tackles_solo,3,,,,,
player,201709110min,min,JoseLi99,tackles_assists,1,,,,,
player,201709110min,min,JoseLi99,tackles_loss,0,,,,,
player,201709110min,min,JoseLi99,qb_hits,0,,,,,
player,201709110min,min,JoseLi99,fumbles_rec,0,,,,,
player,201709110min,min,JoseLi99,fumbles_rec_yds,0,,,,,
player,201709110min,min,JoseLi99,fumbles_rec_td,0,,,,,
player,201709110min,min,JoseLi99,fumbles_forced,0,,,,,
player,201709110min,min,NewmTe20,def_int,0,,,,,
player,201709110min,min,NewmTe20,def_int_yds,0,,,,,
player,201709110min,min,NewmTe20,def_int_td,0,,,,,
player,201709110min,min,NewmTe20,def_int_long,0,,,,,
player,201709110min,min,NewmTe20,pass_defended,0,,,,,
player,201709110min,min,NewmTe20,sacks,0.0,,,,,
player,201709110min,min,NewmTe20,tackles_combined,4,,,,,
player,201709110min,min,NewmTe20,tackles_solo,3,,,,,
player,201709110min,min,NewmTe20,tackles_assists,1,,,,,
player,201709110min,min,NewmTe20,tackles_loss,0,,,,,
player,201709110min,min,NewmTe20,qb_hits,0,,,,,
player,201709110min,min,NewmTe20,fumbles_rec,0,,,,,
player,201709110min,min,NewmTe20,fumbles_rec_yds,0,,,,,
player,201709110min,min,NewmTe20,fumbles_rec_td,0,,,,,
player,201709110min,min,NewmTe20,fumbles_forced,0,,,,,
player,201709110min,min,RhodXa00,def_int,0,,,,,
player,201709110min,min,RhodXa00,def_int_yds,0,,,,,
player,201709110min,min,RhodXa00,def_int_td,0,,,,,
player,201709110min,min,RhodXa00,def_int_long,0,,,,,
player,201709110min,min,RhodXa00,pass_defended,0,,,,,
player,201709110min,min,RhodXa00,sacks,0.0,,,,,
player,201709110min,min,RhodXa00,tackles_combined,4,,,,,
player,201709110min,min,RhodXa00,tackles_solo,3,,,,,
player,201709110min,min,RhodXa00,tackles_assists,1,,,,,
player,201709110min,min,RhodXa00,tackles_loss,0,,,,,
player,201709110min,min,RhodXa00,qb_hits,0,,,,,
player,201709110min,min,RhodXa00,fumbles_rec,0,,,,,
player,201709110min,min,RhodXa00,fumbles_rec_yds,0,,,,,
player,201709110min,min,RhodXa00,fumbles_rec_td,0,,,,,
player,201709110min,min,RhodXa00,fumbles_forced,0,,,,,
player,201709110min,min,StepSh00,def_int,0,,,,,
player,201709110min,min,StepSh00,def_int_yds,0,,,,,
player,201709110min,min,StepSh00,def_int_td,0,,,,,
player,201709110min,min,StepSh00,def_int_long,0,,,,,
player,201709110min,min,StepSh00,pass_defended,0,,,,,
player,201709110min,min,StepSh00,sacks,0.0,,,,,
player,201709110min,min,StepSh00,tackles_combined,4,,,,,
player,201709110min,min,StepSh00,tackles_solo,0,,,,,
player,201709110min,min,StepSh00,tackles_assists,4,,,,,
player,201709110min,min,StepSh00,tackles_loss,0,,,,,
player,201709110min,min,StepSh00,qb_hits,1,,,,,
player,201709110min,min,StepSh00,fumbles_rec,0,,,,,
player,201709110min,min,StepSh00,fumbles_rec_yds,0,,,,,
player,201709110min,min,StepSh00,fumbles_rec_td,0,,,,,
player,201709110min,min,StepSh00,fumbles_forced,0,,,,,
player,201709110min,min,HamxC.00,def_int,0,,,,,
player,201709110min,min,HamxC.00,def_int_yds,0,,,,,
player,201709110min,min,HamxC.00,def_int_td,0,,,,,
player,201709110min,min,HamxC.00,def_int_long,0,,,,,
player,201709110min,min,HamxC.00,pass_defended,0,,,,,
player,201709110min,min,HamxC.00,sacks,0.0,,,,,
player,201709110min,min,HamxC.00,tackles_combined,2,,,,,
player,201709110min,min,HamxC.00,tackles_solo,2,,,,,
player,201709110min,min,HamxC.00,tackles_assists,0,,,,,
player,201709110min,min,HamxC.00,tackles_loss,0,,,,,
player,201709110min,min,HamxC.00,qb_hits,0,,,,,
player,201709110min,min,HamxC.00,fumbles_rec,0,,,,,
player,201709110min,min,HamxC.00,fumbles_rec_yds,0,,,,,
player,201709110min,min,HamxC.00,fumbles_rec_td,0,,,,,
player,201709110min,min,HamxC.00,fumbles_forced,0,,,,,
player,201709110min,min,GedeBe00,def_int,0,,,,,
player,201709110min,min,GedeBe00,def_int_yds,0,,,,,
player,201709110min,min,GedeBe00,def_int_td,0,,,,,
player,201709110min,min,GedeBe00,def_int_long,0,,,,,
player,201709110min,min,GedeBe00,pass_defended,0,,,,,
player,201709110min,min,GedeBe00,sacks,0.0,,,,,
player,201709110min,min,GedeBe00,tackles_combined,1,,,,,
player,201709110min,min,GedeBe00,tackles_solo,1,,,,,
player,201709110min,min,GedeBe00,tackles_assists,0,,,,,
player,201709110min,min,GedeBe00,tackles_loss,0,,,,,
player,201709110min,min,GedeBe00,qb_hits,0,,,,,
player,201709110min,min,GedeBe00,fumbles_rec,0,,,,,
player,201709110min,min,GedeBe00,fumbles_rec_yds,0,,,,,
player,201709110min,min,GedeBe00,fumbles_rec_td,0,,,,,
player,201709110min,min,GedeBe00,fumbles_forced,0,,,,,
player,201709110min,min,HuntDa01,def_int,0,,,,,
player,201709110min,min,HuntDa01,def_int_yds,0,,,,,
player,201709110min,min,HuntDa01,def_int_td,0,,,,,
player,201709110min,min,HuntDa01,def_int_long,0,,,,,
player,201709110min,min,HuntDa01,pass_defended,0,,,,,
player,201709110min,min,HuntDa01,sacks,0.0,,,,,
player,201709110min,min,HuntDa01,tackles_combined,1,,,,,
player,201709110min,min,HuntDa01,tackles_solo,0,,,,,
player,201709110min,min,HuntDa01,tackles_assists,1,,,,,
player,201709110min,min,HuntDa01,tackles_loss,0,,,,,
player,201709110min,min,HuntDa01,qb_hits,1,,,,,
player,201709110min,min,HuntDa01,fumbles_rec,0,,,,,
player,201709110min,min,HuntDa01,fumbles_rec_yds,0,,,,,
player,201709110min,min,HuntDa01,fumbles_rec_td,0,,,,,
player,201709110min,min,HuntDa01,fumbles_forced,0,,,,,
player,201709110min,min,JohnTo01,def_int,0,,,,,
player,201709110min,min,JohnTo01,def_int_yds,0,,,,,
player,201709110min,min,JohnTo01,def_int_td,0,,,,,
player,201709110min,min,JohnTo01,def_int_long,0,,,,,
player,201709110min,min,JohnTo01,pass_defended,0,,,,,
player,201709110min,min,JohnTo01,sacks,0.0,,,,,
player,201709110min,min,JohnTo01,tackles_combined,1,,,,,
player,201709110min,min,JohnTo01,tackles_solo,0,,,,,
player,201709110min,min,JohnTo01,tackles_assists,1,,,,,
player,201709110min,min,JohnTo01,tackles_loss,0,,,,,
player,201709110min,min,JohnTo01,qb_hits,0,,,,,
player,201709110min,min,JohnTo01,fumbles_rec,0,,,,,
player,201709110min,min,JohnTo01,fumbles_rec_yds,0,,,,,
player,201709110min,min,JohnTo01,fumbles_rec_td,0,,,,,
player,201709110min,min,JohnTo01,fumbles_forced,0,,,,,
player,201709110min,min,KearJa00,def_int,0,,,,,
player,201709110min,min,KearJa00,def_int_yds,0,,,,,
player,201709110min,min,KearJa00,def_int_td,0,,,,,
player,201709110min,min,KearJa00,def_int_long,0,,,,,
player,201709110min,min,KearJa00,pass_defended,0,,,,,
player,201709110min,min,KearJa00,sacks,0.0,,,,,
player,201709110min,min,KearJa00,tackles_combined,1,,,,,
player,201709110min,min,KearJa00,tackles_solo,1,,,,,
player,201709110min,min,KearJa00,tackles_assists,0,,,,,
player,201709110min,min,KearJa00,tackles_loss,0,,,,,
player,201709110min,min,KearJa00,qb_hits,0,,,,,
player,201709110min,min,KearJa00,fumbles_rec,0,,,,,
player,201709110min,min,KearJa00,fumbles_rec_yds,0,,,,,
player,201709110min,min,KearJa00,fumbles_rec_td,0,,,,,
player,201709110min,min,KearJa00,fumbles_forced,0,,,,,
player,201709110min,min,SherMa20,def_int,0,,,,,
player,201709110min,min,SherMa20,def_int_yds,0,,,,,
player,201709110min,min,SherMa20,def_int_td,0,,,,,
player,201709110min,min,SherMa20,def_int_long,0,,,,,
player,201709110min,min,SherMa20,pass_defended,0,,,,,
player,201709110min,min,SherMa20,sacks,0.0,,,,,
player,201709110min,min,SherMa20,tackles_combined,1,,,,,
player,201709110min,min,SherMa20,tackles_solo,1,,,,,
player,201709110min,min,SherMa20,tackles_assists,0,,,,,
player,201709110min,min,SherMa20,tackles_loss,0,,,,,
player,201709110min,min,SherMa20,qb_hits,0,,,,,
player,201709110min,min,SherMa20,fumbles_rec,0,,,,,
player,201709110min,min,SherMa20,fumbles_rec_yds,0,,,,,
player,201709110min,min,SherMa20,fumbles_rec_td,0,,,,,
player,201709110min,min,SherMa20,fumbles_forced,0,,,,,
player,201709110min,min,MorgDa01,def_int,0,,,,,
player,201709110min,min,MorgDa01,def_int_yds,0,,,,,
player,201709110min,min,MorgDa01,def_int_td,0,,,,,
player,201709110min,min,MorgDa01,def_int_long,0,,,,,
player,201709110min,min,MorgDa01,pass_defended,0,,,,,
player,201709110min,min,MorgDa01,sacks,0.0,,,,,
player,201709110min,min,MorgDa01,tackles_combined,0,,,,,
player,201709110min,min,MorgDa01,tackles_solo,0,,,,,
player,201709110min,min,MorgDa01,tackles_assists,0,,,,,
player,201709110min,min,MorgDa01,tackles_loss,,,,,,
player,201709110min,min,MorgDa01,qb_hits,,,,,,
player,201709110min,min,MorgDa01,fumbles_rec,1,,,,,
player,201709110min,min,MorgDa01,fumbles_rec_yds,0,,,,,
player,201709110min,min,MorgDa01,fumbles_rec_td,0,,,,,
player,201709110min,min,MorgDa01,fumbles_forced,0,,,,,
player,201709110min,nor,GinnTe00,kick_ret,0,,,,,
player,201709110min,nor,GinnTe00,kick_ret_yds,0,,,,,
player,201709110min,nor,GinnTe00,kick_ret_yds_per_ret,,,,,,
player,201709110min,nor,GinnTe00,kick_ret_td,0,,,,,
player,201709110min,nor,GinnTe00,kick_ret_long,0,,,,,
player,201709110min,nor,GinnTe00,punt_ret,1,,,,,
player,201709110min,nor,GinnTe00,punt_ret_yds,0,,,,,
player,201709110min,nor,GinnTe00,punt_ret_yds_per_ret,0.0,,,,,
player,201709110min,nor,GinnTe00,punt_ret_td,0,,,,,
player,201709110min,nor,GinnTe00,punt_ret_long,0,,,,,
player,201709110min,nor,EdmuTr00,kick_ret,1,,,,,
player,201709110min,nor,EdmuTr00,kick_ret_yds,22,,,,,
player,201709110min,nor,EdmuTr00,kick_ret_yds_per_ret,22.0,,,,,
player,201709110min,nor,EdmuTr00,kick_ret_td,0,,,,,
player,201709110min,nor,EdmuTr00,kick_ret_long,22,,,,,
player,201709110min,nor,EdmuTr00,punt_ret,0,,,,,
player,201709110min,nor,EdmuTr00,punt_ret_yds,0,,,,,
player,201709110min,nor,EdmuTr00,punt_ret_yds_per_ret,,,,,,
player,201709110min,nor,EdmuTr00,punt_ret_td,0,,,,,
player,201709110min,nor,EdmuTr00,punt_ret_long,0,,,,,
player,201709110min,nor,KamaAl00,kick_ret,1,,,,,
player,201709110min,nor,KamaAl00,kick_ret_yds,26,,,,,
player,201709110min,nor,KamaAl00,kick_ret_yds_per_ret,26.0,,,,,
player,201709110min,nor,KamaAl00,kick_ret_td,0,,,,,
player,201709110min,nor,KamaAl00,kick_ret_long,26,,,,,
player,201709110min,nor,KamaAl00,punt_ret,0,,,,,
player,201709110min,nor,KamaAl00,punt_ret_yds,0,,,,,
player,201709110min,nor,KamaAl00,punt_ret_yds_per_ret,,,,,,
player,201709110min,nor,KamaAl00,punt_ret_td,0,,,,,
player,201709110min,nor,KamaAl00,punt_ret_long,0,,,,,
player,201709110min,nor,KuhnJo00,kick_ret,1,,,,,
player,201709110min,nor,KuhnJo00,kick_ret_yds,9,,,,,
