game,2017,6,20171015,201710150den,nyg,"New York Giants",23,den,"Denver Broncos",10
player,201710150den,den,McKeIs00,rush_long,0,,,,,
player,201710150den,den,McKeIs00,targets,2,,,,,
player,201710150den,den,McKeIs00,rec,1,,,,,
player,201710150den,den,McKeIs00,rec_yds,0,,,,,
player,201710150den,den,McKeIs00,rec_td,0,,,,,
player,201710150den,den,McKeIs00,rec_long,0,,,,,
player,201710150den,den,McKeIs00,fumbles,1,,,,,
player,201710150den,den,McKeIs00,fumbles_lost,0,,,,,
player,201710150den,den,JanoAn00,pass_cmp,0,,,,,
player,201710150den,den,JanoAn00,pass_att,0,,,,,
player,201710150den,den,JanoAn00,pass_yds,0,,,,,
player,201710150den,den,JanoAn00,pass_td,0,,,,,
player,201710150den,den,JanoAn00,pass_int,0,,,,,
player,201710150den,den,JanoAn00,pass_sacked,0,,,,,
player,201710150den,den,JanoAn00,pass_sacked_yds,0,,,,,
player,201710150den,den,JanoAn00,pass_long,0,,,,,
player,201710150den,den,JanoAn00,pass_rating,,,,,,
player,201710150den,den,JanoAn00,rush_att,0,,,,,
player,201710150den,den,JanoAn00,rush_yds,0,,,,,
player,201710150den,den,JanoAn00,rush_td,0,,,,,
player,201710150den,den,JanoAn00,rush_long,0,,,,,
player,201710150den,den,JanoAn00,targets,1,,,,,
player,201710150den,den,JanoAn00,rec,0,,,,,
player,201710150den,den,JanoAn00,rec_yds,0,,,,,
player,201710150den,den,JanoAn00,rec_td,0,,,,,
player,201710150den,den,JanoAn00,rec_long,0,,,,,
player,201710150den,den,JanoAn00,fumbles,0,,,,,
player,201710150den,den,JanoAn00,fumbles_lost,0,,,,,
player,201710150den,nyg,JenkJa03,def_int,1,,,,,
player,201710150den,nyg,JenkJa03,def_int_yds,43,,,,,
player,201710150den,nyg,JenkJa03,def_int_td,1,,,,,
player,201710150den,nyg,JenkJa03,def_int_long,43,,,,,
player,201710150den,nyg,JenkJa03,pass_defended,1,,,,,
player,201710150den,nyg,JenkJa03,sacks,0.0,,,,,
player,201710150den,nyg,JenkJa03,tackles_combined,6,,,,,
player,201710150den,nyg,JenkJa03,tackles_solo,6,,,,,
player,201710150den,nyg,JenkJa03,tackles_assists,0,,,,,
player,201710150den,nyg,JenkJa03,tackles_loss,0,,,,,
player,201710150den,nyg,JenkJa03,qb_hits,0,,,,,
player,201710150den,nyg,JenkJa03,fumbles_rec,0,,,,,
player,201710150den,nyg,JenkJa03,fumbles_rec_yds,0,,,,,
player,201710150den,nyg,JenkJa03,fumbles_rec_td,0,,,,,
player,201710150den,nyg,JenkJa03,fumbles_forced,1,,,,,
player,201710150den,nyg,CollLa00,def_int,1,,,,,
player,201710150den,nyg,CollLa00,def_int_yds,21,,,,,
player,201710150den,nyg,CollLa00,def_int_td,0,,,,,
player,201710150den,nyg,CollLa00,def_int_long,21,,,,,
player,201710150den,nyg,CollLa00,pass_defended,1,,,,,
player,201710150den,nyg,CollLa00,sacks,0.0,,,,,
player,201710150den,nyg,CollLa00,tackles_combined,0,,,,,
player,201710150den,nyg,CollLa00,tackles_solo,0,,,,,
player,201710150den,nyg,CollLa00,tackles_assists,0,,,,,
player,201710150den,nyg,CollLa00,tackles_loss,0,,,,,
player,201710150den,nyg,CollLa00,qb_hits,0,,,,,
player,201710150den,nyg,CollLa00,fumbles_rec,0,,,,,
player,201710150den,nyg,CollLa00,fumbles_rec_yds,0,,,,,
player,201710150den,nyg,CollLa00,fumbles_rec_td,0,,,,,
player,201710150den,nyg,CollLa00,fumbles_forced,0,,,,,
player,201710150den,nyg,PierJa99,def_int,0,,,,,
player,201710150den,nyg,PierJa99,def_int_yds,0,,,,,
player,201710150den,nyg,PierJa99,def_int_td,0,,,,,
player,201710150den,nyg,PierJa99,def_int_long,0,,,,,
player,201710150den,nyg,PierJa99,pass_defended,0,,,,,
player,201710150den,nyg,PierJa99,sacks,3.0,,,,,
player,201710150den,nyg,PierJa99,tackles_combined,8,,,,,
player,201710150den,nyg,PierJa99,tackles_solo,7,,,,,
player,201710150den,nyg,PierJa99,tackles_assists,1,,,,,
player,201710150den,nyg,PierJa99,tackles_loss,3,,,,,
player,201710150den,nyg,PierJa99,qb_hits,2,,,,,
player,201710150den,nyg,PierJa99,fumbles_rec,0,,,,,
player,201710150den,nyg,PierJa99,fumbles_rec_yds,0,,,,,
player,201710150den,nyg,PierJa99,fumbles_rec_td,0,,,,,
player,201710150den,nyg,PierJa99,fumbles_forced,1,,,,,
player,201710150den,nyg,HarrDa03,def_int,0,,,,,
player,201710150den,nyg,HarrDa03,def_int_yds,0,,,,,
player,201710150den,nyg,HarrDa03,def_int_td,0,,,,,
player,201710150den,nyg,HarrDa03,def_int_long,0,,,,,
player,201710150den,nyg,HarrDa03,pass_defended,0,,,,,
player,201710150den,nyg,HarrDa03,sacks,1.0,,,,,
player,201710150den,nyg,HarrDa03,tackles_combined,4,,,,,
player,201710150den,nyg,HarrDa03,tackles_solo,3,,,,,
player,201710150den,nyg,HarrDa03,tackles_assists,1,,,,,
player,201710150den,nyg,HarrDa03,tackles_loss,1,,,,,
player,201710150den,nyg,HarrDa03,qb_hits,2,,,,,
player,201710150den,nyg,HarrDa03,fumbles_rec,0,,,,,
player,201710150den,nyg,HarrDa03,fumbles_rec_yds,0,,,,,
player,201710150den,nyg,HarrDa03,fumbles_rec_td,0,,,,,
player,201710150den,nyg,HarrDa03,fumbles_forced,0,,,,,
player,201710150den,nyg,GoodB.00,def_int,0,,,,,
player,201710150den,nyg,GoodB.00,def_int_yds,0,,,,,
player,201710150den,nyg,GoodB.00,def_int_td,0,,,,,
player,201710150den,nyg,GoodB.00,def_int_long,0,,,,,
player,201710150den,nyg,GoodB.00,pass_defended,2,,,,,
player,201710150den,nyg,GoodB.00,sacks,0.0,,,,,
player,201710150den,nyg,GoodB.00,tackles_combined,6,,,,,
player,201710150den,nyg,GoodB.00,tackles_solo,5,,,,,
player,201710150den,nyg,GoodB.00,tackles_assists,1,,,,,
player,201710150den,nyg,GoodB.00,tackles_loss,0,,,,,
player,201710150den,nyg,GoodB.00,qb_hits,0,,,,,
player,201710150den,nyg,GoodB.00,fumbles_rec,0,,,,,
player,201710150den,nyg,GoodB.00,fumbles_rec_yds,0,,,,,
player,201710150den,nyg,GoodB.00,fumbles_rec_td,0,,,,,
player,201710150den,nyg,GoodB.00,fumbles_forced,0,,,,,
player,201710150den,nyg,RobiKe01,def_int,0,,,,,
player,201710150den,nyg,RobiKe01,def_int_yds,0,,,,,
player,201710150den,nyg,RobiKe01,def_int_td,0,,,,,
player,201710150den,nyg,RobiKe01,def_int_long,0,,,,,
player,201710150den,nyg,RobiKe01,pass_defended,2,,,,,
player,201710150den,nyg,RobiKe01,sacks,0.0,,,,,
player,201710150den,nyg,RobiKe01,tackles_combined,6,,,,,
player,201710150den,nyg,RobiKe01,tackles_solo,5,,,,,
player,201710150den,nyg,RobiKe01,tackles_assists,1,,,,,
player,201710150den,nyg,RobiKe01,tackles_loss,0,,,,,
player,201710150den,nyg,RobiKe01,qb_hits,0,,,,,
player,201710150den,nyg,RobiKe01,fumbles_rec,0,,,,,
player,201710150den,nyg,RobiKe01,fumbles_rec_yds,0,,,,,
player,201710150den,nyg,RobiKe01,fumbles_rec_td,0,,,,,
player,201710150den,nyg,RobiKe01,fumbles_forced,0,,,,,
player,201710150den,nyg,ApplEl00,def_int,0,,,,,
player,201710150den,nyg,ApplEl00,def_int_yds,0,,,,,
player,201710150den,nyg,ApplEl00,def_int_td,0,,,,,
player,201710150den,nyg,ApplEl00,def_int_long,0,,,,,
player,201710150den,nyg,ApplEl00,pass_defended,3,,,,,
player,201710150den,nyg,ApplEl00,sacks,0.0,,,,,
player,201710150den,nyg,ApplEl00,tackles_combined,5,,,,,
player,201710150den,nyg,ApplEl00,tackles_solo,5,,,,,
player,201710150den,nyg,ApplEl00,tackles_assists,0,,,,,
player,201710150den,nyg,ApplEl00,tackles_loss,0,,,,,
player,201710150den,nyg,ApplEl00,qb_hits,0,,,,,
player,201710150den,nyg,ApplEl00,fumbles_rec,1,,,,,
player,201710150den,nyg,ApplEl00,fumbles_rec_yds,0,,,,,
player,201710150den,nyg,ApplEl00,fumbles_rec_td,0,,,,,
player,201710150den,nyg,ApplEl00,fumbles_forced,0,,,,,
player,201710150den,nyg,ThomDa05,def_int,0,,,,,
player,201710150den,nyg,ThomDa05,def_int_yds,0,,,,,
player,201710150den,nyg,ThomDa05,def_int_td,0,,,,,
player,201710150den,nyg,ThomDa05,def_int_long,0,,,,,
player,201710150den,nyg,ThomDa05,pass_defended,0,,,,,
player,201710150den,nyg,ThomDa05,sacks,0.0,,,,,
player,201710150den,nyg,ThomDa05,tackles_combined,5,,,,,
player,201710150den,nyg,ThomDa05,tackles_solo,5,,,,,
player,201710150den,nyg,ThomDa05,tackles_assists,0,,,,,
player,201710150den,nyg,ThomDa05,tackles_loss,0,,,,,
player,201710150den,nyg,ThomDa05,qb_hits,0,,,,,
player,201710150den,nyg,ThomDa05,fumbles_rec,0,,,,,
player,201710150den,nyg,ThomDa05,fumbles_rec_yds,0,,,,,
player,201710150den,nyg,ThomDa05,fumbles_rec_td,0,,,,,
player,201710150den,nyg,ThomDa05,fumbles_forced,0,,,,,
player,201710150den,nyg,CockRo00,def_int,0,,,,,
player,201710150den,nyg,CockRo00,def_int_yds,0,,,,,
player,201710150den,nyg,CockRo00,def_int_td,0,,,,,
player,201710150den,nyg,CockRo00,def_int_long,0,,,,,
player,201710150den,nyg,CockRo00,pass_defended,1,,,,,
player,201710150den,nyg,CockRo00,sacks,0.0,,,,,
player,201710150den,nyg,CockRo00,tackles_combined,4,,,,,
player,201710150den,nyg,CockRo00,tackles_solo,3,,,,,
player,201710150den,nyg,CockRo00,tackles_assists,1,,,,,
player,201710150den,nyg,CockRo00,tackles_loss,0,,,,,
player,201710150den,nyg,CockRo00,qb_hits,0,,,,,
player,201710150den,nyg,CockRo00,fumbles_rec,0,,,,,
player,201710150den,nyg,CockRo00,fumbles_rec_yds,0,,,,,
player,201710150den,nyg,CockRo00,fumbles_rec_td,0,,,,,
player,201710150den,nyg,CockRo00,fumbles_forced,0,,,,,
player,201710150den,nyg,DeayDo01,def_int,0,,,,,
player,201710150den,nyg,DeayDo01,def_int_yds,0,,,,,
player,201710150den,nyg,DeayDo01,def_int_td,0,,,,,
player,201710150den,nyg,DeayDo01,def_int_long,0,,,,,
player,201710150den,nyg,DeayDo01,pass_defended,0,,,,,
player,201710150den,nyg,DeayDo01,sacks,0.0,,,,,
player,201710150den,nyg,DeayDo01,tackles_combined,3,,,,,
player,201710150den,nyg,DeayDo01,tackles_solo,3,,,,,
player,201710150den,nyg,DeayDo01,tackles_assists,0,,,,,
player,201710150den,nyg,DeayDo01,tackles_loss,0,,,,,
player,201710150den,nyg,DeayDo01,qb_hits,0,,,,,
player,201710150den,nyg,DeayDo01,fumbles_rec,0,,,,,
player,201710150den,nyg,DeayDo01,fumbles_rec_yds,0,,,,,
player,201710150den,nyg,DeayDo01,fumbles_rec_td,0,,,,,
player,201710150den,nyg,DeayDo01,fumbles_forced,0,,,,,
player,201710150den,nyg,WynnKe00,def_int,0,,,,,
player,201710150den,nyg,WynnKe00,def_int_yds,0,,,,,
player,201710150den,nyg,WynnKe00,def_int_td,0,,,,,
player,201710150den,nyg,WynnKe00,def_int_long,0,,,,,
player,201710150den,nyg,WynnKe00,pass_defended,0,,,,,
player,201710150den,nyg,WynnKe00,sacks,0.0,,,,,
player,201710150den,nyg,WynnKe00,tackles_combined,3,,,,,
player,201710150den,nyg,WynnKe00,tackles_solo,3,,,,,
player,201710150den,nyg,WynnKe00,tackles_assists,0,,,,,
player,201710150den,nyg,WynnKe00,tackles_loss,1,,,,,
player,201710150den,nyg,WynnKe00,qb_hits,0,,,,,
player,201710150den,nyg,WynnKe00,fumbles_rec,0,,,,,
player,201710150den,nyg,WynnKe00,fumbles_rec_yds,0,,,,,
player,201710150den,nyg,WynnKe00,fumbles_rec_td,0,,,,,
player,201710150den,nyg,WynnKe00,fumbles_forced,0,,,,,
player,201710150den,nyg,MunsCa00,def_int,0,,,,,
player,201710150den,nyg,MunsCa00,def_int_yds,0,,,,,
player,201710150den,nyg,MunsCa00,def_int_td,0,,,,,
player,201710150den,nyg,MunsCa00,def_int_long,0,,,,,
player,201710150den,nyg,MunsCa00,pass_defended,0,,,,,
player,201710150den,nyg,MunsCa00,sacks,0.0,,,,,
player,201710150den,nyg,MunsCa00,tackles_combined,2,,,,,
player,201710150den,nyg,MunsCa00,tackles_solo,2,,,,,
player,201710150den,nyg,MunsCa00,tackles_assists,0,,,,,
player,201710150den,nyg,MunsCa00,tackles_loss,0,,,,,
player,201710150den,nyg,MunsCa00,qb_hits,0,,,,,
player,201710150den,nyg,MunsCa00,fumbles_rec,0,,,,,
player,201710150den,nyg,MunsCa00,fumbles_rec_yds,0,,,,,
player,201710150den,nyg,MunsCa00,fumbles_rec_td,0,,,,,
player,201710150den,nyg,MunsCa00,fumbles_forced,0,,,,,
player,201710150den,nyg,BerhNa00,def_int,0,,,,,
player,201710150den,nyg,BerhNa00,def_int_yds,0,,,,,
player,201710150den,nyg,BerhNa00,def_int_td,0,,,,,
player,201710150den,nyg,BerhNa00,def_int_long,0,,,,,
player,201710150den,nyg,BerhNa00,pass_defended,0,,,,,
player,201710150den,nyg,BerhNa00,sacks,0.0,,,,,
player,201710150den,nyg,BerhNa00,tackles_combined,1,,,,,
player,201710150den,nyg,BerhNa00,tackles_solo,0,,,,,
player,201710150den,nyg,BerhNa00,tackles_assists,1,,,,,
player,201710150den,nyg,BerhNa00,tackles_loss,0,,,,,
player,201710150den,nyg,BerhNa00,qb_hits,0,,,,,
player,201710150den,nyg,BerhNa00,fumbles_rec,0,,,,,
player,201710150den,nyg,BerhNa00,fumbles_rec_yds,0,,,,,
player,201710150den,nyg,BerhNa00,fumbles_rec_td,0,,,,,
player,201710150den,nyg,BerhNa00,fumbles_forced,0,,,,,
player,201710150den,nyg,DeOsZa99,def_int,0,,,,,
player,201710150den,nyg,DeOsZa99,def_int_yds,0,,,,,
player,201710150den,nyg,DeOsZa99,def_int_td,0,,,,,
player,201710150den,nyg,DeOsZa99,def_int_long,0,,,,,
player,201710150den,nyg,DeOsZa99,pass_defended,0,,,,,
player,201710150den,nyg,DeOsZa99,sacks,0.0,,,,,
player,201710150den,nyg,DeOsZa99,tackles_combined,1,,,,,
player,201710150den,nyg,DeOsZa99,tackles_solo,1,,,,,
player,201710150den,nyg,DeOsZa99,tackles_assists,0,,,,,
player,201710150den,nyg,DeOsZa99,tackles_loss,0,,,,,
player,201710150den,nyg,DeOsZa99,qb_hits,0,,,,,
player,201710150den,nyg,DeOsZa99,fumbles_rec,0,,,,,
player,201710150den,nyg,DeOsZa99,fumbles_rec_yds,0,,,,,
player,201710150den,nyg,DeOsZa99,fumbles_rec_td,0,,,,,
player,201710150den,nyg,DeOsZa99,fumbles_forced,0,,,,,
player,201710150den,nyg,ElliRh00,def_int,0,,,,,
player,201710150den,nyg,ElliRh00,def_int_yds,0,,,,,
player,201710150den,nyg,ElliRh00,def_int_td,0,,,,,
player,201710150den,nyg,ElliRh00,def_int_long,0,,,,,
player,201710150den,nyg,ElliRh00,pass_defended,0,,,,,
player,201710150den,nyg,ElliRh00,sacks,0.0,,,,,
player,201710150den,nyg,ElliRh00,tackles_combined,1,,,,,
player,201710150den,nyg,ElliRh00,tackles_solo,0,,,,,
player,201710150den,nyg,ElliRh00,tackles_assists,1,,,,,
player,201710150den,nyg,ElliRh00,tackles_loss,0,,,,,
player,201710150den,nyg,ElliRh00,qb_hits,0,,,,,
player,201710150den,nyg,ElliRh00,fumbles_rec,0,,,,,
player,201710150den,nyg,ElliRh00,fumbles_rec_yds,0,,,,,
player,201710150den,nyg,ElliRh00,fumbles_rec_td,0,,,,,
player,201710150den,nyg,ElliRh00,fumbles_forced,0,,,,,
player,201710150den,nyg,GranCu01,def_int,0,,,,,
player,201710150den,nyg,GranCu01,def_int_yds,0,,,,,
player,201710150den,nyg,GranCu01,def_int_td,0,,,,,
player,201710150den,nyg,GranCu01,def_int_long,0,,,,,
player,201710150den,nyg,GranCu01,pass_defended,0,,,,,
player,201710150den,nyg,GranCu01,sacks,0.0,,,,,
player,201710150den,nyg,GranCu01,tackles_combined,1,,,,,
player,201710150den,nyg,GranCu01,tackles_solo,1,,,,,
player,201710150den,nyg,GranCu01,tackles_assists,0,,,,,
player,201710150den,nyg,GranCu01,tackles_loss,0,,,,,
player,201710150den,nyg,GranCu01,qb_hits,0,,,,,
player,201710150den,nyg,GranCu01,fumbles_rec,0,,,,,
player,201710150den,nyg,GranCu01,fumbles_rec_yds,0,,,,,
player,201710150den,nyg,GranCu01,fumbles_rec_td,0,,,,,
player,201710150den,nyg,GranCu01,fumbles_forced,0,,,,,
player,201710150den,nyg,KennDe00,def_int,0,,,,,
player,201710150den,nyg,KennDe00,def_int_yds,0,,,,,
player,201710150den,nyg,KennDe00,def_int_td,0,,,,,
player,201710150den,nyg,KennDe00,def_int_long,0,,,,,
player,201710150den,nyg,KennDe00,pass_defended,1,,,,,
player,201710150den,nyg,KennDe00,sacks,0.0,,,,,
player,201710150den,nyg,KennDe00,tackles_combined,1,,,,,
player,201710150den,nyg,KennDe00,tackles_solo,1,,,,,
player,201710150den,nyg,KennDe00,tackles_assists,0,,,,,
player,201710150den,nyg,KennDe00,tackles_loss,0,,,,,
player,201710150den,nyg,KennDe00,qb_hits,0,,,,,
player,201710150den,nyg,KennDe00,fumbles_rec,0,,,,,
player,201710150den,nyg,KennDe00,fumbles_rec_yds,0,,,,,
player,201710150den,nyg,KennDe00,fumbles_rec_td,0,,,,,
player,201710150den,nyg,KennDe00,fumbles_forced,0,,,,,
player,201710150den,nyg,MossAv00,def_int,0,,,,,
player,201710150den,nyg,MossAv00,def_int_yds,0,,,,,
player,201710150den,nyg,MossAv00,def_int_td,0,,,,,
player,201710150den,nyg,MossAv00,def_int_long,0,,,,,
player,201710150den,nyg,MossAv00,pass_defended,0,,,,,
player,201710150den,nyg,MossAv00,sacks,0.0,,,,,
player,201710150den,nyg,MossAv00,tackles_combined,1,,,,,
player,201710150den,nyg,MossAv00,tackles_solo,1,,,,,
player,201710150den,nyg,MossAv00,tackles_assists,0,,,,,
player,201710150den,nyg,MossAv00,tackles_loss,,,,,,
player,201710150den,nyg,MossAv00,qb_hits,,,,,,
player,201710150den,nyg,MossAv00,fumbles_rec,0,,,,,
player,201710150den,nyg,MossAv00,fumbles_rec_yds,0,,,,,
player,201710150den,nyg,MossAv00,fumbles_rec_td,0,,,,,
player,201710150den,nyg,MossAv00,fumbles_forced,0,,,,,
player,201710150den,nyg,RosaAl00,def_int,0,,,,,
player,201710150den,nyg,RosaAl00,def_int_yds,0,,,,,
player,201710150den,nyg,RosaAl00,def_int_td,0,,,,,
player,201710150den,nyg,RosaAl00,def_int_long,0,,,,,
player,201710150den,nyg,RosaAl00,pass_defended,0,,,,,
player,201710150den,nyg,RosaAl00,sacks,0.0,,,,,
player,201710150den,nyg,RosaAl00,tackles_combined,1,,,,,
player,201710150den,nyg,RosaAl00,tackles_solo,1,,,,,
player,201710150den,nyg,RosaAl00,tackles_assists,0,,,,,
player,201710150den,nyg,RosaAl00,tackles_loss,0,,,,,
player,201710150den,nyg,RosaAl00,qb_hits,0,,,,,
player,201710150den,nyg,RosaAl00,fumbles_rec,0,,,,,
player,201710150den,nyg,RosaAl00,fumbles_rec_yds,0,,,,,
player,201710150den,nyg,RosaAl00,fumbles_rec_td,0,,,,,
player,201710150den,nyg,RosaAl00,fumbles_forced,0,,,,,
player,201710150den,nyg,ThomRo04,def_int,0,,,,,
player,201710150den,nyg,ThomRo04,def_int_yds,0,,,,,
player,201710150den,nyg,ThomRo04,def_int_td,0,,,,,
player,201710150den,nyg,ThomRo04,def_int_long,0,,,,,
player,201710150den,nyg,ThomRo04,pass_defended,0,,,,,
player,201710150den,nyg,ThomRo04,sacks,0.0,,,,,
player,201710150den,nyg,ThomRo04,tackles_combined,1,,,,,
player,201710150den,nyg,ThomRo04,tackles_solo,0,,,,,
player,201710150den,nyg,ThomRo04,tackles_assists,1,,,,,
player,201710150den,nyg,ThomRo04,tackles_loss,0,,,,,
player,201710150den,nyg,ThomRo04,qb_hits,0,,,,,
player,201710150den,nyg,ThomRo04,fumbles_rec,0,,,,,
player,201710150den,nyg,ThomRo04,fumbles_rec_yds,0,,,,,
player,201710150den,nyg,ThomRo04,fumbles_rec_td,0,,,,,
player,201710150den,nyg,ThomRo04,fumbles_forced,0,,,,,
player,201710150den,nyg,TomlDa00,def_int,0,,,,,
player,201710150den,nyg,TomlDa00,def_int_yds,0,,,,,
player,201710150den,nyg,TomlDa00,def_int_td,0,,,,,
player,201710150den,nyg,TomlDa00,def_int_long,0,,,,,
player,201710150den,nyg,TomlDa00,pass_defended,0,,,,,
player,201710150den,nyg,TomlDa00,sacks,0.0,,,,,
player,201710150den,nyg,TomlDa00,tackles_combined,1,,,,,
player,201710150den,nyg,TomlDa00,tackles_solo,1,,,,,
player,201710150den,nyg,TomlDa00,tackles_assists,0,,,,,
player,201710150den,nyg,TomlDa00,tackles_loss,0,,,,,
player,201710150den,nyg,TomlDa00,qb_hits,0,,,,,
player,201710150den,nyg,TomlDa00,fumbles_rec,0,,,,,
player,201710150den,nyg,TomlDa00,fumbles_rec_yds,0,,,,,
player,201710150den,nyg,TomlDa00,fumbles_rec_td,0,,,,,
player,201710150den,nyg,TomlDa00,fumbles_forced,0,,,,,
player,201710150den,den,BarrSh00,def_int,0,,,,,
player,201710150den,den,BarrSh00,def_int_yds,0,,,,,
player,201710150den,den,BarrSh00,def_int_td,0,,,,,
player,201710150den,den,BarrSh00,def_int_long,0,,,,,
player,201710150den,den,BarrSh00,pass_defended,0,,,,,
player,201710150den,den,BarrSh00,sacks,1.0,,,,,
player,201710150den,den,BarrSh00,tackles_combined,4,,,,,
player,201710150den,den,BarrSh00,tackles_solo,3,,,,,
player,201710150den,den,BarrSh00,tackles_assists,1,,,,,
player,201710150den,den,BarrSh00,tackles_loss,1,,,,,
player,201710150den,den,BarrSh00,qb_hits,1,,,,,
player,201710150den,den,BarrSh00,fumbles_rec,0,,,,,
player,201710150den,den,BarrSh00,fumbles_rec_yds,0,,,,,
player,201710150den,den,BarrSh00,fumbles_rec_td,0,,,,,
player,201710150den,den,BarrSh00,fumbles_forced,0,,,,,
player,201710150den,den,GotsAd00,def_int,0,,,,,
player,201710150den,den,GotsAd00,def_int_yds,0,,,,,
player,201710150den,den,GotsAd00,def_int_td,0,,,,,
player,201710150den,den,GotsAd00,def_int_long,0,,,,,
player,201710150den,den,GotsAd00,pass_defended,0,,,,,
player,201710150den,den,GotsAd00,sacks,1.0,,,,,
player,201710150den,den,GotsAd00,tackles_combined,2,,,,,
player,201710150den,den,GotsAd00,tackles_solo,2,,,,,
player,201710150den,den,GotsAd00,tackles_assists,0,,,,,
player,201710150den,den,GotsAd00,tackles_loss,1,,,,,
player,201710150den,den,GotsAd00,qb_hits,1,,,,,
player,201710150den,den,GotsAd00,fumbles_rec,0,,,,,
player,201710150den,den,GotsAd00,fumbles_rec_yds,0,,,,,
player,201710150den,den,GotsAd00,fumbles_rec_td,0,,,,,
player,201710150den,den,GotsAd00,fumbles_forced,0,,,,,
player,201710150den,den,MillVo00,def_int,0,,,,,
player,201710150den,den,MillVo00,def_int_yds,0,,,,,
player,201710150den,den,MillVo00,def_int_td,0,,,,,
player,201710150den,den,MillVo00,def_int_long,0,,,,,
player,201710150den,den,MillVo00,pass_defended,0,,,,,
player,201710150den,den,MillVo00,sacks,1.0,,,,,
player,201710150den,den,MillVo00,tackles_combined,1,,,,,
player,201710150den,den,MillVo00,tackles_solo,1,,,,,
player,201710150den,den,MillVo00,tackles_assists,0,,,,,
player,201710150den,den,MillVo00,tackles_loss,1,,,,,
player,201710150den,den,MillVo00,qb_hits,1,,,,,
player,201710150den,den,MillVo00,fumbles_rec,0,,,,,
player,201710150den,den,MillVo00,fumbles_rec_yds,0,,,,,
player,201710150den,den,MillVo00,fumbles_rec_td,0,,,,,
player,201710150den,den,MillVo00,fumbles_forced,0,,,,,
player,201710150den,den,SimmJu00,def_int,0,,,,,
player,201710150den,den,SimmJu00,def_int_yds,0,,,,,
player,201710150den,den,SimmJu00,def_int_td,0,,,,,
player,201710150den,den,SimmJu00,def_int_long,0,,,,,
player,201710150den,den,SimmJu00,pass_defended,2,,,,,
player,201710150den,den,SimmJu00,sacks,0.0,,,,,
player,201710150den,den,SimmJu00,tackles_combined,11,,,,,
player,201710150den,den,SimmJu00,tackles_solo,11,,,,,
player,201710150den,den,SimmJu00,tackles_assists,0,,,,,
player,201710150den,den,SimmJu00,tackles_loss,2,,,,,
player,201710150den,den,SimmJu00,qb_hits,0,,,,,
player,201710150den,den,SimmJu00,fumbles_rec,0,,,,,
player,201710150den,den,SimmJu00,fumbles_rec_yds,0,,,,,
player,201710150den,den,SimmJu00,fumbles_rec_td,0,,,,,
player,201710150den,den,SimmJu00,fumbles_forced,0,,,,,
player,201710150den,den,DaviTo01,def_int,0,,,,,
player,201710150den,den,DaviTo01,def_int_yds,0,,,,,
player,201710150den,den,DaviTo01,def_int_td,0,,,,,
player,201710150den,den,DaviTo01,def_int_long,0,,,,,
player,201710150den,den,DaviTo01,pass_defended,0,,,,,
player,201710150den,den,DaviTo01,sacks,0.0,,,,,
player,201710150den,den,DaviTo01,tackles_combined,9,,,,,
player,201710150den,den,DaviTo01,tackles_solo,4,,,,,
player,201710150den,den,DaviTo01,tackles_assists,5,,,,,
player,201710150den,den,DaviTo01,tackles_loss,0,,,,,
player,201710150den,den,DaviTo01,qb_hits,0,,,,,
player,201710150den,den,DaviTo01,fumbles_rec,0,,,,,
player,201710150den,den,DaviTo01,fumbles_rec_yds,0,,,,,
player,201710150den,den,DaviTo01,fumbles_rec_td,0,,,,,
player,201710150den,den,DaviTo01,fumbles_forced,0,,,,,
player,201710150den,den,PekoDo20,def_int,0,,,,,
player,201710150den,den,PekoDo20,def_int_yds,0,,,,,
player,201710150den,den,PekoDo20,def_int_td,0,,,,,
player,201710150den,den,PekoDo20,def_int_long,0,,,,,
player,201710150den,den,PekoDo20,pass_defended,0,,,,,
player,201710150den,den,PekoDo20,sacks,0.0,,,,,
player,201710150den,den,PekoDo20,tackles_combined,7,,,,,
player,201710150den,den,PekoDo20,tackles_solo,3,,,,,
player,201710150den,den,PekoDo20,tackles_assists,4,,,,,
player,201710150den,den,PekoDo20,tackles_loss,1,,,,,
player,201710150den,den,PekoDo20,qb_hits,0,,,,,
player,201710150den,den,PekoDo20,fumbles_rec,0,,,,,
player,201710150den,den,PekoDo20,fumbles_rec_yds,0,,,,,
player,201710150den,den,PekoDo20,fumbles_rec_td,0,,,,,
player,201710150den,den,PekoDo20,fumbles_forced,0,,,,,
player,201710150den,den,StewDa00,def_int,0,,,,,
player,201710150den,den,StewDa00,def_int_yds,0,,,,,
player,201710150den,den,StewDa00,def_int_td,0,,,,,
player,201710150den,den,StewDa00,def_int_long,0,,,,,
player,201710150den,den,StewDa00,pass_defended,0,,,,,
player,201710150den,den,StewDa00,sacks,0.0,,,,,
player,201710150den,den,StewDa00,tackles_combined,6,,,,,
player,201710150den,den,StewDa00,tackles_solo,4,,,,,
player,201710150den,den,StewDa00,tackles_assists,2,,,,,
player,201710150den,den,StewDa00,tackles_loss,0,,,,,
player,201710150den,den,StewDa00,qb_hits,0,,,,,
player,201710150den,den,StewDa00,fumbles_rec,0,,,,,
player,201710150den,den,StewDa00,fumbles_rec_yds,0,,,,,
player,201710150den,den,StewDa00,fumbles_rec_td,0,,,,,
player,201710150den,den,StewDa00,fumbles_forced,0,,,,,
