game,2011,12,20111127,201111270atl,min,"Minnesota Vikings",14,atl,"Atlanta Falcons",24
player,201111270atl,atl,JerrPe99,fumbles_rec,,,,,,
player,201111270atl,atl,JerrPe99,fumbles_rec_yds,,,,,,
player,201111270atl,atl,JerrPe99,fumbles_rec_td,,,,,,
player,201111270atl,atl,JerrPe99,fumbles_forced,,,,,,
player,201111270atl,min,SherMa20,kick_ret,2,,,,,
player,201111270atl,min,SherMa20,kick_ret_yds,49,,,,,
player,201111270atl,min,SherMa20,kick_ret_yds_per_ret,24.5,,,,,
player,201111270atl,min,SherMa20,kick_ret_td,0,,,,,
player,201111270atl,min,SherMa20,kick_ret_long,34,,,,,
player,201111270atl,min,SherMa20,punt_ret,3,,,,,
player,201111270atl,min,SherMa20,punt_ret_yds,5,,,,,
player,201111270atl,min,SherMa20,punt_ret_yds_per_ret,1.7,,,,,
player,201111270atl,min,SherMa20,punt_ret_td,0,,,,,
player,201111270atl,min,SherMa20,punt_ret_long,7,,,,,
player,201111270atl,min,HarvPe00,kick_ret,1,,,,,
player,201111270atl,min,HarvPe00,kick_ret_yds,104,,,,,
player,201111270atl,min,HarvPe00,kick_ret_yds_per_ret,104.0,,,,,
player,201111270atl,min,HarvPe00,kick_ret_td,0,,,,,
player,201111270atl,min,HarvPe00,kick_ret_long,104,,,,,
player,201111270atl,min,HarvPe00,punt_ret,0,,,,,
player,201111270atl,min,HarvPe00,punt_ret_yds,0,,,,,
player,201111270atl,min,HarvPe00,punt_ret_yds_per_ret,,,,,,
player,201111270atl,min,HarvPe00,punt_ret_td,0,,,,,
player,201111270atl,min,HarvPe00,punt_ret_long,0,,,,,
player,201111270atl,atl,WeemEr00,kick_ret,2,,,,,
player,201111270atl,atl,WeemEr00,kick_ret_yds,52,,,,,
player,201111270atl,atl,WeemEr00,kick_ret_yds_per_ret,26.0,,,,,
player,201111270atl,atl,WeemEr00,kick_ret_td,0,,,,,
player,201111270atl,atl,WeemEr00,kick_ret_long,26,,,,,
player,201111270atl,atl,WeemEr00,punt_ret,4,,,,,
player,201111270atl,atl,WeemEr00,punt_ret_yds,54,,,,,
player,201111270atl,atl,WeemEr00,punt_ret_yds_per_ret,13.5,,,,,
player,201111270atl,atl,WeemEr00,punt_ret_td,0,,,,,
player,201111270atl,atl,WeemEr00,punt_ret_long,42,,,,,
player,201111270atl,atl,FranDo99,kick_ret,0,,,,,
player,201111270atl,atl,FranDo99,kick_ret_yds,0,,,,,
player,201111270atl,atl,FranDo99,kick_ret_yds_per_ret,,,,,,
player,201111270atl,atl,FranDo99,kick_ret_td,0,,,,,
player,201111270atl,atl,FranDo99,kick_ret_long,0,,,,,
player,201111270atl,atl,FranDo99,punt_ret,1,,,,,
player,201111270atl,atl,FranDo99,punt_ret_yds,0,,,,,
player,201111270atl,atl,FranDo99,punt_ret_yds_per_ret,0.0,,,,,
player,201111270atl,atl,FranDo99,punt_ret_td,0,,,,,
player,201111270atl,atl,FranDo99,punt_ret_long,0,,,,,
player,201111270atl,min,longwrya01,xpm,2,,,,,
player,201111270atl,min,longwrya01,xpa,2,,,,,
player,201111270atl,min,longwrya01,fgm,,,,,,
player,201111270atl,min,longwrya01,fga,,,,,,
player,201111270atl,min,longwrya01,punt,0,,,,,
player,201111270atl,min,longwrya01,punt_yds,0,,,,,
player,201111270atl,min,longwrya01,punt_yds_per_punt,,,,,,
player,201111270atl,min,longwrya01,punt_long,0,,,,,
player,201111270atl,min,KluwCh20,xpm,,,,,,
player,201111270atl,min,KluwCh20,xpa,,,,,,
player,201111270atl,min,KluwCh20,fgm,,,,,,
player,201111270atl,min,KluwCh20,fga,,,,,,
player,201111270atl,min,KluwCh20,punt,7,,,,,
player,201111270atl,min,KluwCh20,punt_yds,331,,,,,
player,201111270atl,min,KluwCh20,punt_yds_per_punt,47.3,,,,,
player,201111270atl,min,KluwCh20,punt_long,51,,,,,
player,201111270atl,atl,bryanmat01,xpm,3,,,,,
player,201111270atl,atl,bryanmat01,xpa,3,,,,,
player,201111270atl,atl,bryanmat01,fgm,1,,,,,
player,201111270atl,atl,bryanmat01,fga,1,,,,,
player,201111270atl,atl,bryanmat01,punt,0,,,,,
player,201111270atl,atl,bryanmat01,punt_yds,0,,,,,
player,201111270atl,atl,bryanmat01,punt_yds_per_punt,,,,,,
player,201111270atl,atl,bryanmat01,punt_long,0,,,,,
player,201111270atl,atl,BoshMa00,xpm,,,,,,
player,201111270atl,atl,BoshMa00,xpa,,,,,,
player,201111270atl,atl,BoshMa00,fgm,,,,,,
player,201111270atl,atl,BoshMa00,fga,,,,,,
player,201111270atl,atl,BoshMa00,punt,5,,,,,
player,201111270atl,atl,BoshMa00,punt_yds,252,,,,,
player,201111270atl,atl,BoshMa00,punt_yds_per_punt,50.4,,,,,
player,201111270atl,atl,BoshMa00,punt_long,57,,,,,
