game,2011,15,20111218,201112180chi,sea,"Seattle Seahawks",38,chi,"Chicago Bears",14
player,201112180chi,chi,SpaeMa00,punt_ret_yds_per_ret,,,,,,
player,201112180chi,chi,SpaeMa00,punt_ret_td,0,,,,,
player,201112180chi,chi,SpaeMa00,punt_ret_long,0,,,,,
player,201112180chi,sea,HausSt00,xpm,5,,,,,
player,201112180chi,sea,HausSt00,xpa,5,,,,,
player,201112180chi,sea,HausSt00,fgm,1,,,,,
player,201112180chi,sea,HausSt00,fga,1,,,,,
player,201112180chi,sea,HausSt00,punt,0,,,,,
player,201112180chi,sea,HausSt00,punt_yds,0,,,,,
player,201112180chi,sea,HausSt00,punt_yds_per_punt,,,,,,
player,201112180chi,sea,HausSt00,punt_long,0,,,,,
player,201112180chi,sea,RyanJo21,xpm,,,,,,
player,201112180chi,sea,RyanJo21,xpa,,,,,,
player,201112180chi,sea,RyanJo21,fgm,,,,,,
player,201112180chi,sea,RyanJo21,fga,,,,,,
player,201112180chi,sea,RyanJo21,punt,5,,,,,
player,201112180chi,sea,RyanJo21,punt_yds,201,,,,,
player,201112180chi,sea,RyanJo21,punt_yds_per_punt,40.2,,,,,
player,201112180chi,sea,RyanJo21,punt_long,47,,,,,
player,201112180chi,chi,gouldrob01,xpm,2,,,,,
player,201112180chi,chi,gouldrob01,xpa,2,,,,,
player,201112180chi,chi,gouldrob01,fgm,,,,,,
player,201112180chi,chi,gouldrob01,fga,,,,,,
player,201112180chi,chi,gouldrob01,punt,0,,,,,
player,201112180chi,chi,gouldrob01,punt_yds,0,,,,,
player,201112180chi,chi,gouldrob01,punt_yds_per_punt,,,,,,
player,201112180chi,chi,gouldrob01,punt_long,0,,,,,
player,201112180chi,chi,PodlAd20,xpm,,,,,,
player,201112180chi,chi,PodlAd20,xpa,,,,,,
player,201112180chi,chi,PodlAd20,fgm,,,,,,
player,201112180chi,chi,PodlAd20,fga,,,,,,
player,201112180chi,chi,PodlAd20,punt,6,,,,,
player,201112180chi,chi,PodlAd20,punt_yds,238,,,,,
player,201112180chi,chi,PodlAd20,punt_yds_per_punt,39.7,,,,,
player,201112180chi,chi,PodlAd20,punt_long,49,,,,,
