game,2011,8,20111030,201110300ram,nor,"New Orleans Saints",21,ram,"St. Louis Rams",31
player,201110300ram,ram,CurrDo00,tackles_assists,0,,,,,
player,201110300ram,ram,CurrDo00,tackles_loss,0,,,,,
player,201110300ram,ram,CurrDo00,qb_hits,0,,,,,
player,201110300ram,ram,CurrDo00,fumbles_rec,0,,,,,
player,201110300ram,ram,CurrDo00,fumbles_rec_yds,0,,,,,
player,201110300ram,ram,CurrDo00,fumbles_rec_td,0,,,,,
player,201110300ram,ram,CurrDo00,fumbles_forced,0,,,,,
player,201110300ram,ram,SimsEu99,def_int,0,,,,,
player,201110300ram,ram,SimsEu99,def_int_yds,0,,,,,
player,201110300ram,ram,SimsEu99,def_int_td,0,,,,,
player,201110300ram,ram,SimsEu99,def_int_long,0,,,,,
player,201110300ram,ram,SimsEu99,pass_defended,0,,,,,
player,201110300ram,ram,SimsEu99,sacks,0.0,,,,,
player,201110300ram,ram,SimsEu99,tackles_combined,1,,,,,
player,201110300ram,ram,SimsEu99,tackles_solo,1,,,,,
player,201110300ram,ram,SimsEu99,tackles_assists,0,,,,,
player,201110300ram,ram,SimsEu99,tackles_loss,0,,,,,
player,201110300ram,ram,SimsEu99,qb_hits,0,,,,,
player,201110300ram,ram,SimsEu99,fumbles_rec,0,,,,,
player,201110300ram,ram,SimsEu99,fumbles_rec_yds,0,,,,,
player,201110300ram,ram,SimsEu99,fumbles_rec_td,0,,,,,
player,201110300ram,ram,SimsEu99,fumbles_forced,0,,,,,
player,201110300ram,nor,SproDa00,kick_ret,5,,,,,
player,201110300ram,nor,SproDa00,kick_ret_yds,121,,,,,
player,201110300ram,nor,SproDa00,kick_ret_yds_per_ret,24.2,,,,,
player,201110300ram,nor,SproDa00,kick_ret_td,0,,,,,
player,201110300ram,nor,SproDa00,kick_ret_long,36,,,,,
player,201110300ram,nor,SproDa00,punt_ret,3,,,,,
player,201110300ram,nor,SproDa00,punt_ret_yds,19,,,,,
player,201110300ram,nor,SproDa00,punt_ret_yds_per_ret,6.3,,,,,
player,201110300ram,nor,SproDa00,punt_ret_td,0,,,,,
player,201110300ram,nor,SproDa00,punt_ret_long,15,,,,,
player,201110300ram,nor,kasayjoh01,xpm,3,,,,,
player,201110300ram,nor,kasayjoh01,xpa,3,,,,,
player,201110300ram,nor,kasayjoh01,fgm,,,,,,
player,201110300ram,nor,kasayjoh01,fga,1,,,,,
player,201110300ram,nor,kasayjoh01,punt,0,,,,,
player,201110300ram,nor,kasayjoh01,punt_yds,0,,,,,
player,201110300ram,nor,kasayjoh01,punt_yds_per_punt,,,,,,
player,201110300ram,nor,kasayjoh01,punt_long,0,,,,,
player,201110300ram,nor,MorsTh00,xpm,,,,,,
player,201110300ram,nor,MorsTh00,xpa,,,,,,
player,201110300ram,nor,MorsTh00,fgm,,,,,,
player,201110300ram,nor,MorsTh00,fga,,,,,,
player,201110300ram,nor,MorsTh00,punt,6,,,,,
player,201110300ram,nor,MorsTh00,punt_yds,282,,,,,
player,201110300ram,nor,MorsTh00,punt_yds_per_punt,47.0,,,,,
player,201110300ram,nor,MorsTh00,punt_long,62,,,,,
player,201110300ram,ram,brownjos01,xpm,4,,,,,
player,201110300ram,ram,brownjos01,xpa,4,,,,,
player,201110300ram,ram,brownjos01,fgm,1,,,,,
player,201110300ram,ram,brownjos01,fga,1,,,,,
player,201110300ram,ram,brownjos01,punt,0,,,,,
player,201110300ram,ram,brownjos01,punt_yds,0,,,,,
player,201110300ram,ram,brownjos01,punt_yds_per_punt,,,,,,
player,201110300ram,ram,brownjos01,punt_long,0,,,,,
player,201110300ram,ram,JoneDo21,xpm,,,,,,
player,201110300ram,ram,JoneDo21,xpa,,,,,,
player,201110300ram,ram,JoneDo21,fgm,,,,,,
player,201110300ram,ram,JoneDo21,fga,,,,,,
player,201110300ram,ram,JoneDo21,punt,7,,,,,
player,201110300ram,ram,JoneDo21,punt_yds,298,,,,,
player,201110300ram,ram,JoneDo21,punt_yds_per_punt,42.6,,,,,
player,201110300ram,ram,JoneDo21,punt_long,59,,,,,
