game,2011,16,20111224,201112240pit,ram,"St. Louis Rams",0,pit,"Pittsburgh Steelers",27
player,201112240pit,ram,QuinRo00,def_int_td,0,,,,,
player,201112240pit,ram,QuinRo00,def_int_long,0,,,,,
player,201112240pit,ram,QuinRo00,pass_defended,0,,,,,
player,201112240pit,ram,QuinRo00,sacks,0.0,,,,,
player,201112240pit,ram,QuinRo00,tackles_combined,4,,,,,
player,201112240pit,ram,QuinRo00,tackles_solo,2,,,,,
player,201112240pit,ram,QuinRo00,tackles_assists,2,,,,,
player,201112240pit,ram,QuinRo00,tackles_loss,1,,,,,
player,201112240pit,ram,QuinRo00,qb_hits,0,,,,,
player,201112240pit,ram,QuinRo00,fumbles_rec,0,,,,,
player,201112240pit,ram,QuinRo00,fumbles_rec_yds,0,,,,,
player,201112240pit,ram,QuinRo00,fumbles_rec_td,0,,,,,
player,201112240pit,ram,QuinRo00,fumbles_forced,0,,,,,
player,201112240pit,ram,StewDa00,def_int,0,,,,,
player,201112240pit,ram,StewDa00,def_int_yds,0,,,,,
player,201112240pit,ram,StewDa00,def_int_td,0,,,,,
player,201112240pit,ram,StewDa00,def_int_long,0,,,,,
player,201112240pit,ram,StewDa00,pass_defended,1,,,,,
player,201112240pit,ram,StewDa00,sacks,0.0,,,,,
player,201112240pit,ram,StewDa00,tackles_combined,3,,,,,
player,201112240pit,ram,StewDa00,tackles_solo,1,,,,,
player,201112240pit,ram,StewDa00,tackles_assists,2,,,,,
player,201112240pit,ram,StewDa00,tackles_loss,0,,,,,
player,201112240pit,ram,StewDa00,qb_hits,0,,,,,
player,201112240pit,ram,StewDa00,fumbles_rec,0,,,,,
player,201112240pit,ram,StewDa00,fumbles_rec_yds,0,,,,,
player,201112240pit,ram,StewDa00,fumbles_rec_td,0,,,,,
player,201112240pit,ram,StewDa00,fumbles_forced,0,,,,,
player,201112240pit,ram,BannJu20,def_int,0,,,,,
player,201112240pit,ram,BannJu20,def_int_yds,0,,,,,
player,201112240pit,ram,BannJu20,def_int_td,0,,,,,
player,201112240pit,ram,BannJu20,def_int_long,0,,,,,
player,201112240pit,ram,BannJu20,pass_defended,0,,,,,
player,201112240pit,ram,BannJu20,sacks,0.0,,,,,
player,201112240pit,ram,BannJu20,tackles_combined,2,,,,,
player,201112240pit,ram,BannJu20,tackles_solo,1,,,,,
player,201112240pit,ram,BannJu20,tackles_assists,1,,,,,
player,201112240pit,ram,BannJu20,tackles_loss,0,,,,,
player,201112240pit,ram,BannJu20,qb_hits,0,,,,,
player,201112240pit,ram,BannJu20,fumbles_rec,0,,,,,
player,201112240pit,ram,BannJu20,fumbles_rec_yds,0,,,,,
player,201112240pit,ram,BannJu20,fumbles_rec_td,0,,,,,
player,201112240pit,ram,BannJu20,fumbles_forced,0,,,,,
player,201112240pit,ram,DahlCr99,def_int,0,,,,,
player,201112240pit,ram,DahlCr99,def_int_yds,0,,,,,
player,201112240pit,ram,DahlCr99,def_int_td,0,,,,,
player,201112240pit,ram,DahlCr99,def_int_long,0,,,,,
player,201112240pit,ram,DahlCr99,pass_defended,0,,,,,
player,201112240pit,ram,DahlCr99,sacks,0.0,,,,,
player,201112240pit,ram,DahlCr99,tackles_combined,2,,,,,
player,201112240pit,ram,DahlCr99,tackles_solo,0,,,,,
player,201112240pit,ram,DahlCr99,tackles_assists,2,,,,,
player,201112240pit,ram,DahlCr99,tackles_loss,0,,,,,
player,201112240pit,ram,DahlCr99,qb_hits,0,,,,,
player,201112240pit,ram,DahlCr99,fumbles_rec,0,,,,,
player,201112240pit,ram,DahlCr99,fumbles_rec_yds,0,,,,,
player,201112240pit,ram,DahlCr99,fumbles_rec_td,0,,,,,
player,201112240pit,ram,DahlCr99,fumbles_forced,0,,,,,
player,201112240pit,ram,LongCh99,def_int,0,,,,,
player,201112240pit,ram,LongCh99,def_int_yds,0,,,,,
player,201112240pit,ram,LongCh99,def_int_td,0,,,,,
player,201112240pit,ram,LongCh99,def_int_long,0,,,,,
player,201112240pit,ram,LongCh99,pass_defended,0,,,,,
player,201112240pit,ram,LongCh99,sacks,0.0,,,,,
player,201112240pit,ram,LongCh99,tackles_combined,2,,,,,
player,201112240pit,ram,LongCh99,tackles_solo,1,,,,,
player,201112240pit,ram,LongCh99,tackles_assists,1,,,,,
player,201112240pit,ram,LongCh99,tackles_loss,0,,,,,
player,201112240pit,ram,LongCh99,qb_hits,0,,,,,
player,201112240pit,ram,LongCh99,fumbles_rec,0,,,,,
player,201112240pit,ram,LongCh99,fumbles_rec_yds,0,,,,,
player,201112240pit,ram,LongCh99,fumbles_rec_td,0,,,,,
player,201112240pit,ram,LongCh99,fumbles_forced,0,,,,,
player,201112240pit,ram,brownjos01,def_int,0,,,,,
player,201112240pit,ram,brownjos01,def_int_yds,0,,,,,
player,201112240pit,ram,brownjos01,def_int_td,0,,,,,
player,201112240pit,ram,brownjos01,def_int_long,0,,,,,
player,201112240pit,ram,brownjos01,pass_defended,0,,,,,
player,201112240pit,ram,brownjos01,sacks,0.0,,,,,
player,201112240pit,ram,brownjos01,tackles_combined,1,,,,,
player,201112240pit,ram,brownjos01,tackles_solo,1,,,,,
player,201112240pit,ram,brownjos01,tackles_assists,0,,,,,
player,201112240pit,ram,brownjos01,tackles_loss,0,,,,,
player,201112240pit,ram,brownjos01,qb_hits,0,,,,,
player,201112240pit,ram,brownjos01,fumbles_rec,0,,,,,
player,201112240pit,ram,brownjos01,fumbles_rec_yds,0,,,,,
player,201112240pit,ram,brownjos01,fumbles_rec_td,0,,,,,
player,201112240pit,ram,brownjos01,fumbles_forced,0,,,,,
player,201112240pit,ram,GibsGa99,def_int,0,,,,,
player,201112240pit,ram,GibsGa99,def_int_yds,0,,,,,
player,201112240pit,ram,GibsGa99,def_int_td,0,,,,,
player,201112240pit,ram,GibsGa99,def_int_long,0,,,,,
player,201112240pit,ram,GibsGa99,pass_defended,0,,,,,
player,201112240pit,ram,GibsGa99,sacks,0.0,,,,,
player,201112240pit,ram,GibsGa99,tackles_combined,1,,,,,
player,201112240pit,ram,GibsGa99,tackles_solo,1,,,,,
player,201112240pit,ram,GibsGa99,tackles_assists,0,,,,,
player,201112240pit,ram,GibsGa99,tackles_loss,0,,,,,
player,201112240pit,ram,GibsGa99,qb_hits,0,,,,,
player,201112240pit,ram,GibsGa99,fumbles_rec,0,,,,,
player,201112240pit,ram,GibsGa99,fumbles_rec_yds,0,,,,,
player,201112240pit,ram,GibsGa99,fumbles_rec_td,0,,,,,
player,201112240pit,ram,GibsGa99,fumbles_forced,0,,,,,
player,201112240pit,ram,HallJa21,def_int,0,,,,,
player,201112240pit,ram,HallJa21,def_int_yds,0,,,,,
player,201112240pit,ram,HallJa21,def_int_td,0,,,,,
player,201112240pit,ram,HallJa21,def_int_long,0,,,,,
player,201112240pit,ram,HallJa21,pass_defended,0,,,,,
player,201112240pit,ram,HallJa21,sacks,0.0,,,,,
player,201112240pit,ram,HallJa21,tackles_combined,1,,,,,
player,201112240pit,ram,HallJa21,tackles_solo,0,,,,,
player,201112240pit,ram,HallJa21,tackles_assists,1,,,,,
player,201112240pit,ram,HallJa21,tackles_loss,0,,,,,
player,201112240pit,ram,HallJa21,qb_hits,1,,,,,
player,201112240pit,ram,HallJa21,fumbles_rec,0,,,,,
player,201112240pit,ram,HallJa21,fumbles_rec_yds,0,,,,,
player,201112240pit,ram,HallJa21,fumbles_rec_td,0,,,,,
player,201112240pit,ram,HallJa21,fumbles_forced,0,,,,,
player,201112240pit,ram,KehlBr99,def_int,0,,,,,
player,201112240pit,ram,KehlBr99,def_int_yds,0,,,,,
player,201112240pit,ram,KehlBr99,def_int_td,0,,,,,
player,201112240pit,ram,KehlBr99,def_int_long,0,,,,,
player,201112240pit,ram,KehlBr99,pass_defended,0,,,,,
player,201112240pit,ram,KehlBr99,sacks,0.0,,,,,
player,201112240pit,ram,KehlBr99,tackles_combined,1,,,,,
player,201112240pit,ram,KehlBr99,tackles_solo,1,,,,,
player,201112240pit,ram,KehlBr99,tackles_assists,0,,,,,
player,201112240pit,ram,KehlBr99,tackles_loss,0,,,,,
player,201112240pit,ram,KehlBr99,qb_hits,0,,,,,
player,201112240pit,ram,KehlBr99,fumbles_rec,0,,,,,
player,201112240pit,ram,KehlBr99,fumbles_rec_yds,0,,,,,
player,201112240pit,ram,KehlBr99,fumbles_rec_td,0,,,,,
player,201112240pit,ram,KehlBr99,fumbles_forced,0,,,,,
player,201112240pit,ram,RobbFr20,def_int,0,,,,,
player,201112240pit,ram,RobbFr20,def_int_yds,0,,,,,
player,201112240pit,ram,RobbFr20,def_int_td,0,,,,,
player,201112240pit,ram,RobbFr20,def_int_long,0,,,,,
player,201112240pit,ram,RobbFr20,pass_defended,0,,,,,
player,201112240pit,ram,RobbFr20,sacks,0.0,,,,,
player,201112240pit,ram,RobbFr20,tackles_combined,1,,,,,
player,201112240pit,ram,RobbFr20,tackles_solo,0,,,,,
player,201112240pit,ram,RobbFr20,tackles_assists,1,,,,,
player,201112240pit,ram,RobbFr20,tackles_loss,0,,,,,
player,201112240pit,ram,RobbFr20,qb_hits,0,,,,,
player,201112240pit,ram,RobbFr20,fumbles_rec,0,,,,,
player,201112240pit,ram,RobbFr20,fumbles_rec_yds,0,,,,,
player,201112240pit,ram,RobbFr20,fumbles_rec_td,0,,,,,
player,201112240pit,ram,RobbFr20,fumbles_forced,0,,,,,
player,201112240pit,ram,ScotDo99,def_int,0,,,,,
player,201112240pit,ram,ScotDo99,def_int_yds,0,,,,,
player,201112240pit,ram,ScotDo99,def_int_td,0,,,,,
player,201112240pit,ram,ScotDo99,def_int_long,0,,,,,
player,201112240pit,ram,ScotDo99,pass_defended,0,,,,,
player,201112240pit,ram,ScotDo99,sacks,0.0,,,,,
player,201112240pit,ram,ScotDo99,tackles_combined,1,,,,,
player,201112240pit,ram,ScotDo99,tackles_solo,0,,,,,
player,201112240pit,ram,ScotDo99,tackles_assists,1,,,,,
player,201112240pit,ram,ScotDo99,tackles_loss,0,,,,,
player,201112240pit,ram,ScotDo99,qb_hits,0,,,,,
player,201112240pit,ram,ScotDo99,fumbles_rec,0,,,,,
player,201112240pit,ram,ScotDo99,fumbles_rec_yds,0,,,,,
player,201112240pit,ram,ScotDo99,fumbles_rec_td,0,,,,,
player,201112240pit,ram,ScotDo99,fumbles_forced,0,,,,,
player,201112240pit,ram,SimsEu99,def_int,0,,,,,
player,201112240pit,ram,SimsEu99,def_int_yds,0,,,,,
player,201112240pit,ram,SimsEu99,def_int_td,0,,,,,
player,201112240pit,ram,SimsEu99,def_int_long,0,,,,,
player,201112240pit,ram,SimsEu99,pass_defended,0,,,,,
player,201112240pit,ram,SimsEu99,sacks,0.0,,,,,
player,201112240pit,ram,SimsEu99,tackles_combined,1,,,,,
player,201112240pit,ram,SimsEu99,tackles_solo,1,,,,,
player,201112240pit,ram,SimsEu99,tackles_assists,0,,,,,
player,201112240pit,ram,SimsEu99,tackles_loss,0,,,,,
player,201112240pit,ram,SimsEu99,qb_hits,0,,,,,
player,201112240pit,ram,SimsEu99,fumbles_rec,0,,,,,
player,201112240pit,ram,SimsEu99,fumbles_rec_yds,0,,,,,
player,201112240pit,ram,SimsEu99,fumbles_rec_td,0,,,,,
player,201112240pit,ram,SimsEu99,fumbles_forced,0,,,,,
player,201112240pit,pit,TimmLa99,def_int,0,,,,,
player,201112240pit,pit,TimmLa99,def_int_yds,0,,,,,
player,201112240pit,pit,TimmLa99,def_int_td,0,,,,,
player,201112240pit,pit,TimmLa99,def_int_long,0,,,,,
player,201112240pit,pit,TimmLa99,pass_defended,0,,,,,
player,201112240pit,pit,TimmLa99,sacks,1.0,,,,,
player,201112240pit,pit,TimmLa99,tackles_combined,11,,,,,
player,201112240pit,pit,TimmLa99,tackles_solo,8,,,,,
player,201112240pit,pit,TimmLa99,tackles_assists,3,,,,,
player,201112240pit,pit,TimmLa99,tackles_loss,1,,,,,
player,201112240pit,pit,TimmLa99,qb_hits,2,,,,,
player,201112240pit,pit,TimmLa99,fumbles_rec,0,,,,,
player,201112240pit,pit,TimmLa99,fumbles_rec_yds,0,,,,,
player,201112240pit,pit,TimmLa99,fumbles_rec_td,0,,,,,
player,201112240pit,pit,TimmLa99,fumbles_forced,0,,,,,
player,201112240pit,pit,HoodEv99,def_int,0,,,,,
player,201112240pit,pit,HoodEv99,def_int_yds,0,,,,,
player,201112240pit,pit,HoodEv99,def_int_td,0,,,,,
player,201112240pit,pit,HoodEv99,def_int_long,0,,,,,
player,201112240pit,pit,HoodEv99,pass_defended,0,,,,,
player,201112240pit,pit,HoodEv99,sacks,1.0,,,,,
player,201112240pit,pit,HoodEv99,tackles_combined,5,,,,,
player,201112240pit,pit,HoodEv99,tackles_solo,5,,,,,
player,201112240pit,pit,HoodEv99,tackles_assists,0,,,,,
player,201112240pit,pit,HoodEv99,tackles_loss,1,,,,,
player,201112240pit,pit,HoodEv99,qb_hits,1,,,,,
player,201112240pit,pit,HoodEv99,fumbles_rec,0,,,,,
player,201112240pit,pit,HoodEv99,fumbles_rec_yds,0,,,,,
player,201112240pit,pit,HoodEv99,fumbles_rec_td,0,,,,,
player,201112240pit,pit,HoodEv99,fumbles_forced,0,,,,,
player,201112240pit,pit,HarrJa23,def_int,0,,,,,
player,201112240pit,pit,HarrJa23,def_int_yds,0,,,,,
player,201112240pit,pit,HarrJa23,def_int_td,0,,,,,
player,201112240pit,pit,HarrJa23,def_int_long,0,,,,,
player,201112240pit,pit,HarrJa23,pass_defended,0,,,,,
player,201112240pit,pit,HarrJa23,sacks,1.0,,,,,
player,201112240pit,pit,HarrJa23,tackles_combined,4,,,,,
player,201112240pit,pit,HarrJa23,tackles_solo,4,,,,,
player,201112240pit,pit,HarrJa23,tackles_assists,0,,,,,
player,201112240pit,pit,HarrJa23,tackles_loss,2,,,,,
player,201112240pit,pit,HarrJa23,qb_hits,1,,,,,
player,201112240pit,pit,HarrJa23,fumbles_rec,0,,,,,
player,201112240pit,pit,HarrJa23,fumbles_rec_yds,0,,,,,
player,201112240pit,pit,HarrJa23,fumbles_rec_td,0,,,,,
player,201112240pit,pit,HarrJa23,fumbles_forced,0,,,,,
player,201112240pit,pit,GayxWi99,def_int,0,,,,,
player,201112240pit,pit,GayxWi99,def_int_yds,0,,,,,
player,201112240pit,pit,GayxWi99,def_int_td,0,,,,,
player,201112240pit,pit,GayxWi99,def_int_long,0,,,,,
player,201112240pit,pit,GayxWi99,pass_defended,1,,,,,
player,201112240pit,pit,GayxWi99,sacks,0.0,,,,,
player,201112240pit,pit,GayxWi99,tackles_combined,6,,,,,
player,201112240pit,pit,GayxWi99,tackles_solo,4,,,,,
player,201112240pit,pit,GayxWi99,tackles_assists,2,,,,,
player,201112240pit,pit,GayxWi99,tackles_loss,2,,,,,
player,201112240pit,pit,GayxWi99,qb_hits,0,,,,,
player,201112240pit,pit,GayxWi99,fumbles_rec,0,,,,,
player,201112240pit,pit,GayxWi99,fumbles_rec_yds,0,,,,,
player,201112240pit,pit,GayxWi99,fumbles_rec_td,0,,,,,
player,201112240pit,pit,GayxWi99,fumbles_forced,0,,,,,
player,201112240pit,pit,MundRy00,def_int,0,,,,,
player,201112240pit,pit,MundRy00,def_int_yds,0,,,,,
player,201112240pit,pit,MundRy00,def_int_td,0,,,,,
player,201112240pit,pit,MundRy00,def_int_long,0,,,,,
player,201112240pit,pit,MundRy00,pass_defended,0,,,,,
player,201112240pit,pit,MundRy00,sacks,0.0,,,,,
player,201112240pit,pit,MundRy00,tackles_combined,6,,,,,
player,201112240pit,pit,MundRy00,tackles_solo,2,,,,,
player,201112240pit,pit,MundRy00,tackles_assists,4,,,,,
player,201112240pit,pit,MundRy00,tackles_loss,0,,,,,
player,201112240pit,pit,MundRy00,qb_hits,0,,,,,
player,201112240pit,pit,MundRy00,fumbles_rec,0,,,,,
player,201112240pit,pit,MundRy00,fumbles_rec_yds,0,,,,,
player,201112240pit,pit,MundRy00,fumbles_rec_td,0,,,,,
player,201112240pit,pit,MundRy00,fumbles_forced,0,,,,,
player,201112240pit,pit,PolaTr99,def_int,0,,,,,
player,201112240pit,pit,PolaTr99,def_int_yds,0,,,,,
player,201112240pit,pit,PolaTr99,def_int_td,0,,,,,
player,201112240pit,pit,PolaTr99,def_int_long,0,,,,,
player,201112240pit,pit,PolaTr99,pass_defended,1,,,,,
player,201112240pit,pit,PolaTr99,sacks,0.0,,,,,
player,201112240pit,pit,PolaTr99,tackles_combined,6,,,,,
player,201112240pit,pit,PolaTr99,tackles_solo,5,,,,,
player,201112240pit,pit,PolaTr99,tackles_assists,1,,,,,
player,201112240pit,pit,PolaTr99,tackles_loss,2,,,,,
player,201112240pit,pit,PolaTr99,qb_hits,0,,,,,
player,201112240pit,pit,PolaTr99,fumbles_rec,0,,,,,
player,201112240pit,pit,PolaTr99,fumbles_rec_yds,0,,,,,
player,201112240pit,pit,PolaTr99,fumbles_rec_td,0,,,,,
player,201112240pit,pit,PolaTr99,fumbles_forced,0,,,,,
player,201112240pit,pit,ClarRy20,def_int,0,,,,,
player,201112240pit,pit,ClarRy20,def_int_yds,0,,,,,
player,201112240pit,pit,ClarRy20,def_int_td,0,,,,,
player,201112240pit,pit,ClarRy20,def_int_long,0,,,,,
player,201112240pit,pit,ClarRy20,pass_defended,0,,,,,
player,201112240pit,pit,ClarRy20,sacks,0.0,,,,,
player,201112240pit,pit,ClarRy20,tackles_combined,5,,,,,
player,201112240pit,pit,ClarRy20,tackles_solo,4,,,,,
player,201112240pit,pit,ClarRy20,tackles_assists,1,,,,,
player,201112240pit,pit,ClarRy20,tackles_loss,0,,,,,
player,201112240pit,pit,ClarRy20,qb_hits,0,,,,,
player,201112240pit,pit,ClarRy20,fumbles_rec,0,,,,,
player,201112240pit,pit,ClarRy20,fumbles_rec_yds,0,,,,,
player,201112240pit,pit,ClarRy20,fumbles_rec_td,0,,,,,
player,201112240pit,pit,ClarRy20,fumbles_forced,0,,,,,
player,201112240pit,pit,FarrJa99,def_int,0,,,,,
player,201112240pit,pit,FarrJa99,def_int_yds,0,,,,,
player,201112240pit,pit,FarrJa99,def_int_td,0,,,,,
player,201112240pit,pit,FarrJa99,def_int_long,0,,,,,
player,201112240pit,pit,FarrJa99,pass_defended,0,,,,,
player,201112240pit,pit,FarrJa99,sacks,0.0,,,,,
player,201112240pit,pit,FarrJa99,tackles_combined,4,,,,,
player,201112240pit,pit,FarrJa99,tackles_solo,1,,,,,
player,201112240pit,pit,FarrJa99,tackles_assists,3,,,,,
player,201112240pit,pit,FarrJa99,tackles_loss,0,,,,,
player,201112240pit,pit,FarrJa99,qb_hits,0,,,,,
player,201112240pit,pit,FarrJa99,fumbles_rec,0,,,,,
player,201112240pit,pit,FarrJa99,fumbles_rec_yds,0,,,,,
player,201112240pit,pit,FarrJa99,fumbles_rec_td,0,,,,,
player,201112240pit,pit,FarrJa99,fumbles_forced,0,,,,,
player,201112240pit,pit,AlleWi21,def_int,0,,,,,
player,201112240pit,pit,AlleWi21,def_int_yds,0,,,,,
player,201112240pit,pit,AlleWi21,def_int_td,0,,,,,
player,201112240pit,pit,AlleWi21,def_int_long,0,,,,,
player,201112240pit,pit,AlleWi21,pass_defended,0,,,,,
player,201112240pit,pit,AlleWi21,sacks,0.0,,,,,
player,201112240pit,pit,AlleWi21,tackles_combined,3,,,,,
player,201112240pit,pit,AlleWi21,tackles_solo,1,,,,,
player,201112240pit,pit,AlleWi21,tackles_assists,2,,,,,
player,201112240pit,pit,AlleWi21,tackles_loss,0,,,,,
player,201112240pit,pit,AlleWi21,qb_hits,0,,,,,
player,201112240pit,pit,AlleWi21,fumbles_rec,0,,,,,
player,201112240pit,pit,AlleWi21,fumbles_rec_yds,0,,,,,
player,201112240pit,pit,AlleWi21,fumbles_rec_td,0,,,,,
player,201112240pit,pit,AlleWi21,fumbles_forced,0,,,,,
player,201112240pit,pit,HeywCa01,def_int,0,,,,,
player,201112240pit,pit,HeywCa01,def_int_yds,0,,,,,
player,201112240pit,pit,HeywCa01,def_int_td,0,,,,,
player,201112240pit,pit,HeywCa01,def_int_long,0,,,,,
player,201112240pit,pit,HeywCa01,pass_defended,0,,,,,
player,201112240pit,pit,HeywCa01,sacks,0.0,,,,,
player,201112240pit,pit,HeywCa01,tackles_combined,3,,,,,
player,201112240pit,pit,HeywCa01,tackles_solo,3,,,,,
player,201112240pit,pit,HeywCa01,tackles_assists,0,,,,,
player,201112240pit,pit,HeywCa01,tackles_loss,0,,,,,
player,201112240pit,pit,HeywCa01,qb_hits,0,,,,,
player,201112240pit,pit,HeywCa01,fumbles_rec,0,,,,,
player,201112240pit,pit,HeywCa01,fumbles_rec_yds,0,,,,,
player,201112240pit,pit,HeywCa01,fumbles_rec_td,0,,,,,
player,201112240pit,pit,HeywCa01,fumbles_forced,0,,,,,
player,201112240pit,pit,KeisBr20,def_int,0,,,,,
player,201112240pit,pit,KeisBr20,def_int_yds,0,,,,,
player,201112240pit,pit,KeisBr20,def_int_td,0,,,,,
player,201112240pit,pit,KeisBr20,def_int_long,0,,,,,
player,201112240pit,pit,KeisBr20,pass_defended,1,,,,,
player,201112240pit,pit,KeisBr20,sacks,0.0,,,,,
player,201112240pit,pit,KeisBr20,tackles_combined,3,,,,,
player,201112240pit,pit,KeisBr20,tackles_solo,2,,,,,
player,201112240pit,pit,KeisBr20,tackles_assists,1,,,,,
player,201112240pit,pit,KeisBr20,tackles_loss,0,,,,,
player,201112240pit,pit,KeisBr20,qb_hits,0,,,,,
player,201112240pit,pit,KeisBr20,fumbles_rec,0,,,,,
player,201112240pit,pit,KeisBr20,fumbles_rec_yds,0,,,,,
player,201112240pit,pit,KeisBr20,fumbles_rec_td,0,,,,,
player,201112240pit,pit,KeisBr20,fumbles_forced,0,,,,,
player,201112240pit,pit,TaylIk20,def_int,0,,,,,
player,201112240pit,pit,TaylIk20,def_int_yds,0,,,,,
player,201112240pit,pit,TaylIk20,def_int_td,0,,,,,
player,201112240pit,pit,TaylIk20,def_int_long,0,,,,,
player,201112240pit,pit,TaylIk20,pass_defended,2,,,,,
player,201112240pit,pit,TaylIk20,sacks,0.0,,,,,
player,201112240pit,pit,TaylIk20,tackles_combined,3,,,,,
player,201112240pit,pit,TaylIk20,tackles_solo,3,,,,,
player,201112240pit,pit,TaylIk20,tackles_assists,0,,,,,
player,201112240pit,pit,TaylIk20,tackles_loss,0,,,,,
player,201112240pit,pit,TaylIk20,qb_hits,0,,,,,
player,201112240pit,pit,TaylIk20,fumbles_rec,0,,,,,
player,201112240pit,pit,TaylIk20,fumbles_rec_yds,0,,,,,
player,201112240pit,pit,TaylIk20,fumbles_rec_td,0,,,,,
player,201112240pit,pit,TaylIk20,fumbles_forced,0,,,,,
player,201112240pit,pit,WoriJa99,def_int,0,,,,,
player,201112240pit,pit,WoriJa99,def_int_yds,0,,,,,
player,201112240pit,pit,WoriJa99,def_int_td,0,,,,,
player,201112240pit,pit,WoriJa99,def_int_long,0,,,,,
player,201112240pit,pit,WoriJa99,pass_defended,0,,,,,
player,201112240pit,pit,WoriJa99,sacks,0.0,,,,,
player,201112240pit,pit,WoriJa99,tackles_combined,3,,,,,
player,201112240pit,pit,WoriJa99,tackles_solo,0,,,,,
player,201112240pit,pit,WoriJa99,tackles_assists,3,,,,,
player,201112240pit,pit,WoriJa99,tackles_loss,0,,,,,
player,201112240pit,pit,WoriJa99,qb_hits,0,,,,,
player,201112240pit,pit,WoriJa99,fumbles_rec,0,,,,,
player,201112240pit,pit,WoriJa99,fumbles_rec_yds,0,,,,,
player,201112240pit,pit,WoriJa99,fumbles_rec_td,0,,,,,
player,201112240pit,pit,WoriJa99,fumbles_forced,0,,,,,
player,201112240pit,pit,AlleCo00,def_int,0,,,,,
player,201112240pit,pit,AlleCo00,def_int_yds,0,,,,,
player,201112240pit,pit,AlleCo00,def_int_td,0,,,,,
player,201112240pit,pit,AlleCo00,def_int_long,0,,,,,
player,201112240pit,pit,AlleCo00,pass_defended,0,,,,,
player,201112240pit,pit,AlleCo00,sacks,0.0,,,,,
player,201112240pit,pit,AlleCo00,tackles_combined,2,,,,,
player,201112240pit,pit,AlleCo00,tackles_solo,1,,,,,
player,201112240pit,pit,AlleCo00,tackles_assists,1,,,,,
player,201112240pit,pit,AlleCo00,tackles_loss,0,,,,,
player,201112240pit,pit,AlleCo00,qb_hits,0,,,,,
player,201112240pit,pit,AlleCo00,fumbles_rec,0,,,,,
player,201112240pit,pit,AlleCo00,fumbles_rec_yds,0,,,,,
player,201112240pit,pit,AlleCo00,fumbles_rec_td,0,,,,,
player,201112240pit,pit,AlleCo00,fumbles_forced,0,,,,,
player,201112240pit,pit,FootLa20,def_int,0,,,,,
player,201112240pit,pit,FootLa20,def_int_yds,0,,,,,
player,201112240pit,pit,FootLa20,def_int_td,0,,,,,
player,201112240pit,pit,FootLa20,def_int_long,0,,,,,
player,201112240pit,pit,FootLa20,pass_defended,0,,,,,
player,201112240pit,pit,FootLa20,sacks,0.0,,,,,
player,201112240pit,pit,FootLa20,tackles_combined,2,,,,,
player,201112240pit,pit,FootLa20,tackles_solo,2,,,,,
player,201112240pit,pit,FootLa20,tackles_assists,0,,,,,
player,201112240pit,pit,FootLa20,tackles_loss,0,,,,,
player,201112240pit,pit,FootLa20,qb_hits,0,,,,,
player,201112240pit,pit,FootLa20,fumbles_rec,0,,,,,
player,201112240pit,pit,FootLa20,fumbles_rec_yds,0,,,,,
player,201112240pit,pit,FootLa20,fumbles_rec_td,0,,,,,
player,201112240pit,pit,FootLa20,fumbles_forced,0,,,,,
player,201112240pit,pit,HampCa00,def_int,0,,,,,
player,201112240pit,pit,HampCa00,def_int_yds,0,,,,,
player,201112240pit,pit,HampCa00,def_int_td,0,,,,,
player,201112240pit,pit,HampCa00,def_int_long,0,,,,,
player,201112240pit,pit,HampCa00,pass_defended,0,,,,,
player,201112240pit,pit,HampCa00,sacks,0.0,,,,,
player,201112240pit,pit,HampCa00,tackles_combined,2,,,,,
player,201112240pit,pit,HampCa00,tackles_solo,1,,,,,
player,201112240pit,pit,HampCa00,tackles_assists,1,,,,,
player,201112240pit,pit,HampCa00,tackles_loss,0,,,,,
player,201112240pit,pit,HampCa00,qb_hits,0,,,,,
player,201112240pit,pit,HampCa00,fumbles_rec,0,,,,,
player,201112240pit,pit,HampCa00,fumbles_rec_yds,0,,,,,
player,201112240pit,pit,HampCa00,fumbles_rec_td,0,,,,,
player,201112240pit,pit,HampCa00,fumbles_forced,0,,,,,
player,201112240pit,pit,BrowAn04,def_int,0,,,,,
player,201112240pit,pit,BrowAn04,def_int_yds,0,,,,,
player,201112240pit,pit,BrowAn04,def_int_td,0,,,,,
player,201112240pit,pit,BrowAn04,def_int_long,0,,,,,
player,201112240pit,pit,BrowAn04,pass_defended,0,,,,,
player,201112240pit,pit,BrowAn04,sacks,0.0,,,,,
player,201112240pit,pit,BrowAn04,tackles_combined,1,,,,,
player,201112240pit,pit,BrowAn04,tackles_solo,1,,,,,
player,201112240pit,pit,BrowAn04,tackles_assists,0,,,,,
player,201112240pit,pit,BrowAn04,tackles_loss,0,,,,,
player,201112240pit,pit,BrowAn04,qb_hits,0,,,,,
player,201112240pit,pit,BrowAn04,fumbles_rec,0,,,,,
player,201112240pit,pit,BrowAn04,fumbles_rec_yds,0,,,,,
player,201112240pit,pit,BrowAn04,fumbles_rec_td,0,,,,,
player,201112240pit,pit,BrowAn04,fumbles_forced,0,,,,,
player,201112240pit,pit,CromDa00,def_int,0,,,,,
player,201112240pit,pit,CromDa00,def_int_yds,0,,,,,
player,201112240pit,pit,CromDa00,def_int_td,0,,,,,
player,201112240pit,pit,CromDa00,def_int_long,0,,,,,
player,201112240pit,pit,CromDa00,pass_defended,0,,,,,
player,201112240pit,pit,CromDa00,sacks,0.0,,,,,
