game,2011,4,20111002,201110020kan,min,"Minnesota Vikings",17,kan,"Kansas City Chiefs",22
player,201110020kan,min,HendEr99,def_int,0,,,,,
player,201110020kan,min,HendEr99,def_int_yds,0,,,,,
player,201110020kan,min,HendEr99,def_int_td,0,,,,,
player,201110020kan,min,HendEr99,def_int_long,0,,,,,
player,201110020kan,min,HendEr99,pass_defended,0,,,,,
player,201110020kan,min,HendEr99,sacks,0.0,,,,,
player,201110020kan,min,HendEr99,tackles_combined,6,,,,,
player,201110020kan,min,HendEr99,tackles_solo,5,,,,,
player,201110020kan,min,HendEr99,tackles_assists,1,,,,,
player,201110020kan,min,HendEr99,tackles_loss,1,,,,,
player,201110020kan,min,HendEr99,qb_hits,0,,,,,
player,201110020kan,min,HendEr99,fumbles_rec,0,,,,,
player,201110020kan,min,HendEr99,fumbles_rec_yds,0,,,,,
player,201110020kan,min,HendEr99,fumbles_rec_td,0,,,,,
player,201110020kan,min,HendEr99,fumbles_forced,0,,,,,
player,201110020kan,min,CookCh99,def_int,0,,,,,
player,201110020kan,min,CookCh99,def_int_yds,0,,,,,
player,201110020kan,min,CookCh99,def_int_td,0,,,,,
player,201110020kan,min,CookCh99,def_int_long,0,,,,,
player,201110020kan,min,CookCh99,pass_defended,0,,,,,
player,201110020kan,min,CookCh99,sacks,0.0,,,,,
player,201110020kan,min,CookCh99,tackles_combined,5,,,,,
player,201110020kan,min,CookCh99,tackles_solo,4,,,,,
player,201110020kan,min,CookCh99,tackles_assists,1,,,,,
player,201110020kan,min,CookCh99,tackles_loss,0,,,,,
player,201110020kan,min,CookCh99,qb_hits,0,,,,,
player,201110020kan,min,CookCh99,fumbles_rec,0,,,,,
player,201110020kan,min,CookCh99,fumbles_rec_yds,0,,,,,
player,201110020kan,min,CookCh99,fumbles_rec_td,0,,,,,
player,201110020kan,min,CookCh99,fumbles_forced,0,,,,,
player,201110020kan,min,GrifCe20,def_int,0,,,,,
player,201110020kan,min,GrifCe20,def_int_yds,0,,,,,
player,201110020kan,min,GrifCe20,def_int_td,0,,,,,
player,201110020kan,min,GrifCe20,def_int_long,0,,,,,
player,201110020kan,min,GrifCe20,pass_defended,2,,,,,
player,201110020kan,min,GrifCe20,sacks,0.0,,,,,
player,201110020kan,min,GrifCe20,tackles_combined,5,,,,,
player,201110020kan,min,GrifCe20,tackles_solo,5,,,,,
player,201110020kan,min,GrifCe20,tackles_assists,0,,,,,
player,201110020kan,min,GrifCe20,tackles_loss,0,,,,,
player,201110020kan,min,GrifCe20,qb_hits,0,,,,,
player,201110020kan,min,GrifCe20,fumbles_rec,0,,,,,
player,201110020kan,min,GrifCe20,fumbles_rec_yds,0,,,,,
player,201110020kan,min,GrifCe20,fumbles_rec_td,0,,,,,
player,201110020kan,min,GrifCe20,fumbles_forced,0,,,,,
player,201110020kan,min,HendE.20,def_int,0,,,,,
player,201110020kan,min,HendE.20,def_int_yds,0,,,,,
player,201110020kan,min,HendE.20,def_int_td,0,,,,,
player,201110020kan,min,HendE.20,def_int_long,0,,,,,
player,201110020kan,min,HendE.20,pass_defended,0,,,,,
player,201110020kan,min,HendE.20,sacks,0.0,,,,,
player,201110020kan,min,HendE.20,tackles_combined,5,,,,,
player,201110020kan,min,HendE.20,tackles_solo,4,,,,,
player,201110020kan,min,HendE.20,tackles_assists,1,,,,,
player,201110020kan,min,HendE.20,tackles_loss,0,,,,,
player,201110020kan,min,HendE.20,qb_hits,0,,,,,
player,201110020kan,min,HendE.20,fumbles_rec,0,,,,,
player,201110020kan,min,HendE.20,fumbles_rec_yds,0,,,,,
player,201110020kan,min,HendE.20,fumbles_rec_td,0,,,,,
player,201110020kan,min,HendE.20,fumbles_forced,0,,,,,
player,201110020kan,min,GreeCh99,def_int,0,,,,,
player,201110020kan,min,GreeCh99,def_int_yds,0,,,,,
player,201110020kan,min,GreeCh99,def_int_td,0,,,,,
player,201110020kan,min,GreeCh99,def_int_long,0,,,,,
player,201110020kan,min,GreeCh99,pass_defended,0,,,,,
player,201110020kan,min,GreeCh99,sacks,0.0,,,,,
player,201110020kan,min,GreeCh99,tackles_combined,3,,,,,
player,201110020kan,min,GreeCh99,tackles_solo,3,,,,,
player,201110020kan,min,GreeCh99,tackles_assists,0,,,,,
player,201110020kan,min,GreeCh99,tackles_loss,0,,,,,
player,201110020kan,min,GreeCh99,qb_hits,0,,,,,
player,201110020kan,min,GreeCh99,fumbles_rec,0,,,,,
player,201110020kan,min,GreeCh99,fumbles_rec_yds,0,,,,,
player,201110020kan,min,GreeCh99,fumbles_rec_td,0,,,,,
player,201110020kan,min,GreeCh99,fumbles_forced,0,,,,,
player,201110020kan,min,SanfJa99,def_int,0,,,,,
player,201110020kan,min,SanfJa99,def_int_yds,0,,,,,
player,201110020kan,min,SanfJa99,def_int_td,0,,,,,
player,201110020kan,min,SanfJa99,def_int_long,0,,,,,
player,201110020kan,min,SanfJa99,pass_defended,1,,,,,
player,201110020kan,min,SanfJa99,sacks,0.0,,,,,
player,201110020kan,min,SanfJa99,tackles_combined,3,,,,,
player,201110020kan,min,SanfJa99,tackles_solo,3,,,,,
player,201110020kan,min,SanfJa99,tackles_assists,0,,,,,
player,201110020kan,min,SanfJa99,tackles_loss,0,,,,,
player,201110020kan,min,SanfJa99,qb_hits,0,,,,,
player,201110020kan,min,SanfJa99,fumbles_rec,0,,,,,
player,201110020kan,min,SanfJa99,fumbles_rec_yds,0,,,,,
player,201110020kan,min,SanfJa99,fumbles_rec_td,0,,,,,
player,201110020kan,min,SanfJa99,fumbles_forced,0,,,,,
player,201110020kan,min,DeanLa00,def_int,0,,,,,
player,201110020kan,min,DeanLa00,def_int_yds,0,,,,,
player,201110020kan,min,DeanLa00,def_int_td,0,,,,,
player,201110020kan,min,DeanLa00,def_int_long,0,,,,,
player,201110020kan,min,DeanLa00,pass_defended,0,,,,,
player,201110020kan,min,DeanLa00,sacks,0.0,,,,,
player,201110020kan,min,DeanLa00,tackles_combined,2,,,,,
player,201110020kan,min,DeanLa00,tackles_solo,2,,,,,
player,201110020kan,min,DeanLa00,tackles_assists,0,,,,,
player,201110020kan,min,DeanLa00,tackles_loss,0,,,,,
player,201110020kan,min,DeanLa00,qb_hits,0,,,,,
player,201110020kan,min,DeanLa00,fumbles_rec,0,,,,,
player,201110020kan,min,DeanLa00,fumbles_rec_yds,0,,,,,
player,201110020kan,min,DeanLa00,fumbles_rec_td,0,,,,,
player,201110020kan,min,DeanLa00,fumbles_forced,0,,,,,
player,201110020kan,min,GuioLe99,def_int,0,,,,,
player,201110020kan,min,GuioLe99,def_int_yds,0,,,,,
player,201110020kan,min,GuioLe99,def_int_td,0,,,,,
player,201110020kan,min,GuioLe99,def_int_long,0,,,,,
player,201110020kan,min,GuioLe99,pass_defended,0,,,,,
player,201110020kan,min,GuioLe99,sacks,0.0,,,,,
player,201110020kan,min,GuioLe99,tackles_combined,2,,,,,
player,201110020kan,min,GuioLe99,tackles_solo,1,,,,,
player,201110020kan,min,GuioLe99,tackles_assists,1,,,,,
player,201110020kan,min,GuioLe99,tackles_loss,1,,,,,
player,201110020kan,min,GuioLe99,qb_hits,0,,,,,
player,201110020kan,min,GuioLe99,fumbles_rec,0,,,,,
player,201110020kan,min,GuioLe99,fumbles_rec_yds,0,,,,,
player,201110020kan,min,GuioLe99,fumbles_rec_td,0,,,,,
player,201110020kan,min,GuioLe99,fumbles_forced,0,,,,,
player,201110020kan,min,WillKe98,def_int,0,,,,,
player,201110020kan,min,WillKe98,def_int_yds,0,,,,,
player,201110020kan,min,WillKe98,def_int_td,0,,,,,
player,201110020kan,min,WillKe98,def_int_long,0,,,,,
player,201110020kan,min,WillKe98,pass_defended,0,,,,,
player,201110020kan,min,WillKe98,sacks,0.0,,,,,
player,201110020kan,min,WillKe98,tackles_combined,2,,,,,
player,201110020kan,min,WillKe98,tackles_solo,2,,,,,
player,201110020kan,min,WillKe98,tackles_assists,0,,,,,
player,201110020kan,min,WillKe98,tackles_loss,1,,,,,
player,201110020kan,min,WillKe98,qb_hits,1,,,,,
player,201110020kan,min,WillKe98,fumbles_rec,0,,,,,
player,201110020kan,min,WillKe98,fumbles_rec_yds,0,,,,,
player,201110020kan,min,WillKe98,fumbles_rec_td,0,,,,,
player,201110020kan,min,WillKe98,fumbles_forced,0,,,,,
player,201110020kan,min,JohnTy99,def_int,0,,,,,
player,201110020kan,min,JohnTy99,def_int_yds,0,,,,,
player,201110020kan,min,JohnTy99,def_int_td,0,,,,,
player,201110020kan,min,JohnTy99,def_int_long,0,,,,,
player,201110020kan,min,JohnTy99,pass_defended,0,,,,,
player,201110020kan,min,JohnTy99,sacks,0.0,,,,,
player,201110020kan,min,JohnTy99,tackles_combined,1,,,,,
player,201110020kan,min,JohnTy99,tackles_solo,1,,,,,
player,201110020kan,min,JohnTy99,tackles_assists,0,,,,,
player,201110020kan,min,JohnTy99,tackles_loss,0,,,,,
player,201110020kan,min,JohnTy99,qb_hits,0,,,,,
player,201110020kan,min,JohnTy99,fumbles_rec,0,,,,,
player,201110020kan,min,JohnTy99,fumbles_rec_yds,0,,,,,
player,201110020kan,min,JohnTy99,fumbles_rec_td,0,,,,,
player,201110020kan,min,JohnTy99,fumbles_forced,0,,,,,
player,201110020kan,min,KluwCh20,def_int,0,,,,,
player,201110020kan,min,KluwCh20,def_int_yds,0,,,,,
player,201110020kan,min,KluwCh20,def_int_td,0,,,,,
player,201110020kan,min,KluwCh20,def_int_long,0,,,,,
player,201110020kan,min,KluwCh20,pass_defended,0,,,,,
player,201110020kan,min,KluwCh20,sacks,0.0,,,,,
player,201110020kan,min,KluwCh20,tackles_combined,1,,,,,
player,201110020kan,min,KluwCh20,tackles_solo,1,,,,,
player,201110020kan,min,KluwCh20,tackles_assists,0,,,,,
player,201110020kan,min,KluwCh20,tackles_loss,0,,,,,
player,201110020kan,min,KluwCh20,qb_hits,0,,,,,
player,201110020kan,min,KluwCh20,fumbles_rec,0,,,,,
player,201110020kan,min,KluwCh20,fumbles_rec_yds,0,,,,,
player,201110020kan,min,KluwCh20,fumbles_rec_td,0,,,,,
player,201110020kan,min,KluwCh20,fumbles_forced,0,,,,,
player,201110020kan,min,RobiBr98,def_int,0,,,,,
player,201110020kan,min,RobiBr98,def_int_yds,0,,,,,
player,201110020kan,min,RobiBr98,def_int_td,0,,,,,
player,201110020kan,min,RobiBr98,def_int_long,0,,,,,
player,201110020kan,min,RobiBr98,pass_defended,0,,,,,
player,201110020kan,min,RobiBr98,sacks,0.0,,,,,
player,201110020kan,min,RobiBr98,tackles_combined,1,,,,,
player,201110020kan,min,RobiBr98,tackles_solo,1,,,,,
player,201110020kan,min,RobiBr98,tackles_assists,0,,,,,
player,201110020kan,min,RobiBr98,tackles_loss,0,,,,,
player,201110020kan,min,RobiBr98,qb_hits,0,,,,,
player,201110020kan,min,RobiBr98,fumbles_rec,0,,,,,
player,201110020kan,min,RobiBr98,fumbles_rec_yds,0,,,,,
player,201110020kan,min,RobiBr98,fumbles_rec_td,0,,,,,
player,201110020kan,min,RobiBr98,fumbles_forced,0,,,,,
player,201110020kan,min,AyodRe99,def_int,0,,,,,
player,201110020kan,min,AyodRe99,def_int_yds,0,,,,,
player,201110020kan,min,AyodRe99,def_int_td,0,,,,,
player,201110020kan,min,AyodRe99,def_int_long,0,,,,,
player,201110020kan,min,AyodRe99,pass_defended,0,,,,,
player,201110020kan,min,AyodRe99,sacks,0.0,,,,,
player,201110020kan,min,AyodRe99,tackles_combined,0,,,,,
player,201110020kan,min,AyodRe99,tackles_solo,0,,,,,
player,201110020kan,min,AyodRe99,tackles_assists,0,,,,,
player,201110020kan,min,AyodRe99,tackles_loss,0,,,,,
player,201110020kan,min,AyodRe99,qb_hits,1,,,,,
player,201110020kan,min,AyodRe99,fumbles_rec,0,,,,,
player,201110020kan,min,AyodRe99,fumbles_rec_yds,0,,,,,
player,201110020kan,min,AyodRe99,fumbles_rec_td,0,,,,,
player,201110020kan,min,AyodRe99,fumbles_forced,0,,,,,
player,201110020kan,kan,CarrBr99,def_int,1,,,,,
player,201110020kan,kan,CarrBr99,def_int_yds,14,,,,,
player,201110020kan,kan,CarrBr99,def_int_td,0,,,,,
player,201110020kan,kan,CarrBr99,def_int_long,14,,,,,
player,201110020kan,kan,CarrBr99,pass_defended,1,,,,,
player,201110020kan,kan,CarrBr99,sacks,0.0,,,,,
player,201110020kan,kan,CarrBr99,tackles_combined,2,,,,,
player,201110020kan,kan,CarrBr99,tackles_solo,1,,,,,
player,201110020kan,kan,CarrBr99,tackles_assists,1,,,,,
player,201110020kan,kan,CarrBr99,tackles_loss,0,,,,,
player,201110020kan,kan,CarrBr99,qb_hits,0,,,,,
player,201110020kan,kan,CarrBr99,fumbles_rec,0,,,,,
player,201110020kan,kan,CarrBr99,fumbles_rec_yds,0,,,,,
player,201110020kan,kan,CarrBr99,fumbles_rec_td,0,,,,,
player,201110020kan,kan,CarrBr99,fumbles_forced,0,,,,,
player,201110020kan,kan,HaliTa20,def_int,0,,,,,
player,201110020kan,kan,HaliTa20,def_int_yds,0,,,,,
player,201110020kan,kan,HaliTa20,def_int_td,0,,,,,
player,201110020kan,kan,HaliTa20,def_int_long,0,,,,,
player,201110020kan,kan,HaliTa20,pass_defended,0,,,,,
player,201110020kan,kan,HaliTa20,sacks,2.0,,,,,
player,201110020kan,kan,HaliTa20,tackles_combined,7,,,,,
player,201110020kan,kan,HaliTa20,tackles_solo,6,,,,,
player,201110020kan,kan,HaliTa20,tackles_assists,1,,,,,
player,201110020kan,kan,HaliTa20,tackles_loss,2,,,,,
player,201110020kan,kan,HaliTa20,qb_hits,5,,,,,
player,201110020kan,kan,HaliTa20,fumbles_rec,0,,,,,
player,201110020kan,kan,HaliTa20,fumbles_rec_yds,0,,,,,
player,201110020kan,kan,HaliTa20,fumbles_rec_td,0,,,,,
player,201110020kan,kan,HaliTa20,fumbles_forced,0,,,,,
player,201110020kan,kan,BelcJo00,def_int,0,,,,,
player,201110020kan,kan,BelcJo00,def_int_yds,0,,,,,
player,201110020kan,kan,BelcJo00,def_int_td,0,,,,,
player,201110020kan,kan,BelcJo00,def_int_long,0,,,,,
player,201110020kan,kan,BelcJo00,pass_defended,0,,,,,
player,201110020kan,kan,BelcJo00,sacks,0.0,,,,,
player,201110020kan,kan,BelcJo00,tackles_combined,7,,,,,
player,201110020kan,kan,BelcJo00,tackles_solo,6,,,,,
player,201110020kan,kan,BelcJo00,tackles_assists,1,,,,,
player,201110020kan,kan,BelcJo00,tackles_loss,0,,,,,
player,201110020kan,kan,BelcJo00,qb_hits,0,,,,,
player,201110020kan,kan,BelcJo00,fumbles_rec,0,,,,,
player,201110020kan,kan,BelcJo00,fumbles_rec_yds,0,,,,,
player,201110020kan,kan,BelcJo00,fumbles_rec_td,0,,,,,
player,201110020kan,kan,BelcJo00,fumbles_forced,0,,,,,
player,201110020kan,kan,JohnDe25,def_int,0,,,,,
player,201110020kan,kan,JohnDe25,def_int_yds,0,,,,,
player,201110020kan,kan,JohnDe25,def_int_td,0,,,,,
player,201110020kan,kan,JohnDe25,def_int_long,0,,,,,
player,201110020kan,kan,JohnDe25,pass_defended,0,,,,,
player,201110020kan,kan,JohnDe25,sacks,0.0,,,,,
player,201110020kan,kan,JohnDe25,tackles_combined,7,,,,,
player,201110020kan,kan,JohnDe25,tackles_solo,5,,,,,
player,201110020kan,kan,JohnDe25,tackles_assists,2,,,,,
player,201110020kan,kan,JohnDe25,tackles_loss,2,,,,,
player,201110020kan,kan,JohnDe25,qb_hits,0,,,,,
player,201110020kan,kan,JohnDe25,fumbles_rec,0,,,,,
player,201110020kan,kan,JohnDe25,fumbles_rec_yds,0,,,,,
player,201110020kan,kan,JohnDe25,fumbles_rec_td,0,,,,,
player,201110020kan,kan,JohnDe25,fumbles_forced,0,,,,,
player,201110020kan,kan,LewiKe00,def_int,0,,,,,
player,201110020kan,kan,LewiKe00,def_int_yds,0,,,,,
player,201110020kan,kan,LewiKe00,def_int_td,0,,,,,
player,201110020kan,kan,LewiKe00,def_int_long,0,,,,,
player,201110020kan,kan,LewiKe00,pass_defended,0,,,,,
player,201110020kan,kan,LewiKe00,sacks,0.0,,,,,
player,201110020kan,kan,LewiKe00,tackles_combined,5,,,,,
player,201110020kan,kan,LewiKe00,tackles_solo,5,,,,,
player,201110020kan,kan,LewiKe00,tackles_assists,0,,,,,
player,201110020kan,kan,LewiKe00,tackles_loss,0,,,,,
player,201110020kan,kan,LewiKe00,qb_hits,0,,,,,
player,201110020kan,kan,LewiKe00,fumbles_rec,0,,,,,
player,201110020kan,kan,LewiKe00,fumbles_rec_yds,0,,,,,
player,201110020kan,kan,LewiKe00,fumbles_rec_td,0,,,,,
player,201110020kan,kan,LewiKe00,fumbles_forced,0,,,,,
player,201110020kan,kan,WashDo98,def_int,0,,,,,
player,201110020kan,kan,WashDo98,def_int_yds,0,,,,,
player,201110020kan,kan,WashDo98,def_int_td,0,,,,,
player,201110020kan,kan,WashDo98,def_int_long,0,,,,,
player,201110020kan,kan,WashDo98,pass_defended,0,,,,,
player,201110020kan,kan,WashDo98,sacks,0.0,,,,,
player,201110020kan,kan,WashDo98,tackles_combined,5,,,,,
player,201110020kan,kan,WashDo98,tackles_solo,5,,,,,
player,201110020kan,kan,WashDo98,tackles_assists,0,,,,,
player,201110020kan,kan,WashDo98,tackles_loss,0,,,,,
player,201110020kan,kan,WashDo98,qb_hits,0,,,,,
player,201110020kan,kan,WashDo98,fumbles_rec,0,,,,,
player,201110020kan,kan,WashDo98,fumbles_rec_yds,0,,,,,
player,201110020kan,kan,WashDo98,fumbles_rec_td,0,,,,,
player,201110020kan,kan,WashDo98,fumbles_forced,0,,,,,
player,201110020kan,kan,DorsGl99,def_int,0,,,,,
player,201110020kan,kan,DorsGl99,def_int_yds,0,,,,,
player,201110020kan,kan,DorsGl99,def_int_td,0,,,,,
player,201110020kan,kan,DorsGl99,def_int_long,0,,,,,
player,201110020kan,kan,DorsGl99,pass_defended,0,,,,,
player,201110020kan,kan,DorsGl99,sacks,0.0,,,,,
player,201110020kan,kan,DorsGl99,tackles_combined,4,,,,,
player,201110020kan,kan,DorsGl99,tackles_solo,2,,,,,
player,201110020kan,kan,DorsGl99,tackles_assists,2,,,,,
player,201110020kan,kan,DorsGl99,tackles_loss,0,,,,,
player,201110020kan,kan,DorsGl99,qb_hits,0,,,,,
player,201110020kan,kan,DorsGl99,fumbles_rec,0,,,,,
player,201110020kan,kan,DorsGl99,fumbles_rec_yds,0,,,,,
player,201110020kan,kan,DorsGl99,fumbles_rec_td,0,,,,,
player,201110020kan,kan,DorsGl99,fumbles_forced,0,,,,,
player,201110020kan,kan,FlowBr99,def_int,0,,,,,
player,201110020kan,kan,FlowBr99,def_int_yds,0,,,,,
player,201110020kan,kan,FlowBr99,def_int_td,0,,,,,
player,201110020kan,kan,FlowBr99,def_int_long,0,,,,,
player,201110020kan,kan,FlowBr99,pass_defended,2,,,,,
player,201110020kan,kan,FlowBr99,sacks,0.0,,,,,
player,201110020kan,kan,FlowBr99,tackles_combined,4,,,,,
player,201110020kan,kan,FlowBr99,tackles_solo,3,,,,,
player,201110020kan,kan,FlowBr99,tackles_assists,1,,,,,
player,201110020kan,kan,FlowBr99,tackles_loss,0,,,,,
player,201110020kan,kan,FlowBr99,qb_hits,0,,,,,
player,201110020kan,kan,FlowBr99,fumbles_rec,0,,,,,
player,201110020kan,kan,FlowBr99,fumbles_rec_yds,0,,,,,
player,201110020kan,kan,FlowBr99,fumbles_rec_td,0,,,,,
player,201110020kan,kan,FlowBr99,fumbles_forced,0,,,,,
player,201110020kan,kan,GregKe20,def_int,0,,,,,
player,201110020kan,kan,GregKe20,def_int_yds,0,,,,,
player,201110020kan,kan,GregKe20,def_int_td,0,,,,,
player,201110020kan,kan,GregKe20,def_int_long,0,,,,,
player,201110020kan,kan,GregKe20,pass_defended,1,,,,,
player,201110020kan,kan,GregKe20,sacks,0.0,,,,,
player,201110020kan,kan,GregKe20,tackles_combined,4,,,,,
player,201110020kan,kan,GregKe20,tackles_solo,2,,,,,
player,201110020kan,kan,GregKe20,tackles_assists,2,,,,,
player,201110020kan,kan,GregKe20,tackles_loss,0,,,,,
player,201110020kan,kan,GregKe20,qb_hits,0,,,,,
player,201110020kan,kan,GregKe20,fumbles_rec,0,,,,,
player,201110020kan,kan,GregKe20,fumbles_rec_yds,0,,,,,
player,201110020kan,kan,GregKe20,fumbles_rec_td,0,,,,,
player,201110020kan,kan,GregKe20,fumbles_forced,0,,,,,
player,201110020kan,kan,HousJu00,def_int,0,,,,,
player,201110020kan,kan,HousJu00,def_int_yds,0,,,,,
player,201110020kan,kan,HousJu00,def_int_td,0,,,,,
player,201110020kan,kan,HousJu00,def_int_long,0,,,,,
player,201110020kan,kan,HousJu00,pass_defended,0,,,,,
player,201110020kan,kan,HousJu00,sacks,0.0,,,,,
player,201110020kan,kan,HousJu00,tackles_combined,4,,,,,
player,201110020kan,kan,HousJu00,tackles_solo,4,,,,,
player,201110020kan,kan,HousJu00,tackles_assists,0,,,,,
player,201110020kan,kan,HousJu00,tackles_loss,2,,,,,
player,201110020kan,kan,HousJu00,qb_hits,0,,,,,
player,201110020kan,kan,HousJu00,fumbles_rec,0,,,,,
player,201110020kan,kan,HousJu00,fumbles_rec_yds,0,,,,,
player,201110020kan,kan,HousJu00,fumbles_rec_td,0,,,,,
player,201110020kan,kan,HousJu00,fumbles_forced,0,,,,,
player,201110020kan,kan,GordAm20,def_int,0,,,,,
player,201110020kan,kan,GordAm20,def_int_yds,0,,,,,
player,201110020kan,kan,GordAm20,def_int_td,0,,,,,
player,201110020kan,kan,GordAm20,def_int_long,0,,,,,
player,201110020kan,kan,GordAm20,pass_defended,0,,,,,
player,201110020kan,kan,GordAm20,sacks,0.0,,,,,
player,201110020kan,kan,GordAm20,tackles_combined,3,,,,,
player,201110020kan,kan,GordAm20,tackles_solo,2,,,,,
player,201110020kan,kan,GordAm20,tackles_assists,1,,,,,
player,201110020kan,kan,GordAm20,tackles_loss,0,,,,,
player,201110020kan,kan,GordAm20,qb_hits,0,,,,,
player,201110020kan,kan,GordAm20,fumbles_rec,0,,,,,
player,201110020kan,kan,GordAm20,fumbles_rec_yds,0,,,,,
player,201110020kan,kan,GordAm20,fumbles_rec_td,0,,,,,
player,201110020kan,kan,GordAm20,fumbles_forced,0,,,,,
player,201110020kan,kan,BrowJa00,def_int,0,,,,,
player,201110020kan,kan,BrowJa00,def_int_yds,0,,,,,
player,201110020kan,kan,BrowJa00,def_int_td,0,,,,,
player,201110020kan,kan,BrowJa00,def_int_long,0,,,,,
player,201110020kan,kan,BrowJa00,pass_defended,0,,,,,
player,201110020kan,kan,BrowJa00,sacks,0.0,,,,,
player,201110020kan,kan,BrowJa00,tackles_combined,2,,,,,
player,201110020kan,kan,BrowJa00,tackles_solo,2,,,,,
player,201110020kan,kan,BrowJa00,tackles_assists,0,,,,,
player,201110020kan,kan,BrowJa00,tackles_loss,0,,,,,
player,201110020kan,kan,BrowJa00,qb_hits,0,,,,,
player,201110020kan,kan,BrowJa00,fumbles_rec,0,,,,,
player,201110020kan,kan,BrowJa00,fumbles_rec_yds,0,,,,,
player,201110020kan,kan,BrowJa00,fumbles_rec_td,0,,,,,
player,201110020kan,kan,BrowJa00,fumbles_forced,0,,,,,
player,201110020kan,kan,WillDe22,def_int,0,,,,,
player,201110020kan,kan,WillDe22,def_int_yds,0,,,,,
player,201110020kan,kan,WillDe22,def_int_td,0,,,,,
player,201110020kan,kan,WillDe22,def_int_long,0,,,,,
player,201110020kan,kan,WillDe22,pass_defended,0,,,,,
player,201110020kan,kan,WillDe22,sacks,0.0,,,,,
player,201110020kan,kan,WillDe22,tackles_combined,2,,,,,
player,201110020kan,kan,WillDe22,tackles_solo,1,,,,,
player,201110020kan,kan,WillDe22,tackles_assists,1,,,,,
player,201110020kan,kan,WillDe22,tackles_loss,0,,,,,
player,201110020kan,kan,WillDe22,qb_hits,0,,,,,
player,201110020kan,kan,WillDe22,fumbles_rec,0,,,,,
player,201110020kan,kan,WillDe22,fumbles_rec_yds,0,,,,,
player,201110020kan,kan,WillDe22,fumbles_rec_td,0,,,,,
player,201110020kan,kan,WillDe22,fumbles_forced,0,,,,,
player,201110020kan,kan,JackTy98,def_int,0,,,,,
player,201110020kan,kan,JackTy98,def_int_yds,0,,,,,
player,201110020kan,kan,JackTy98,def_int_td,0,,,,,
player,201110020kan,kan,JackTy98,def_int_long,0,,,,,
player,201110020kan,kan,JackTy98,pass_defended,1,,,,,
player,201110020kan,kan,JackTy98,sacks,0.0,,,,,
player,201110020kan,kan,JackTy98,tackles_combined,1,,,,,
player,201110020kan,kan,JackTy98,tackles_solo,1,,,,,
player,201110020kan,kan,JackTy98,tackles_assists,0,,,,,
player,201110020kan,kan,JackTy98,tackles_loss,0,,,,,
player,201110020kan,kan,JackTy98,qb_hits,0,,,,,
player,201110020kan,kan,JackTy98,fumbles_rec,0,,,,,
player,201110020kan,kan,JackTy98,fumbles_rec_yds,0,,,,,
player,201110020kan,kan,JackTy98,fumbles_rec_td,0,,,,,
player,201110020kan,kan,JackTy98,fumbles_forced,0,,,,,
player,201110020kan,kan,PiscSa99,def_int,0,,,,,
player,201110020kan,kan,PiscSa99,def_int_yds,0,,,,,
player,201110020kan,kan,PiscSa99,def_int_td,0,,,,,
player,201110020kan,kan,PiscSa99,def_int_long,0,,,,,
player,201110020kan,kan,PiscSa99,pass_defended,0,,,,,
player,201110020kan,kan,PiscSa99,sacks,0.0,,,,,
player,201110020kan,kan,PiscSa99,tackles_combined,1,,,,,
player,201110020kan,kan,PiscSa99,tackles_solo,1,,,,,
player,201110020kan,kan,PiscSa99,tackles_assists,0,,,,,
player,201110020kan,kan,PiscSa99,tackles_loss,0,,,,,
player,201110020kan,kan,PiscSa99,qb_hits,0,,,,,
player,201110020kan,kan,PiscSa99,fumbles_rec,0,,,,,
player,201110020kan,kan,PiscSa99,fumbles_rec_yds,0,,,,,
player,201110020kan,kan,PiscSa99,fumbles_rec_td,0,,,,,
player,201110020kan,kan,PiscSa99,fumbles_forced,0,,,,,
player,201110020kan,min,SherMa20,kick_ret,0,,,,,
player,201110020kan,min,SherMa20,kick_ret_yds,0,,,,,
player,201110020kan,min,SherMa20,kick_ret_yds_per_ret,,,,,,
player,201110020kan,min,SherMa20,kick_ret_td,0,,,,,
player,201110020kan,min,SherMa20,kick_ret_long,0,,,,,
player,201110020kan,min,SherMa20,punt_ret,1,,,,,
player,201110020kan,min,SherMa20,punt_ret_yds,12,,,,,
player,201110020kan,min,SherMa20,punt_ret_yds_per_ret,12.0,,,,,
player,201110020kan,min,SherMa20,punt_ret_td,0,,,,,
player,201110020kan,min,SherMa20,punt_ret_long,12,,,,,
player,201110020kan,min,BookLo00,kick_ret,1,,,,,
player,201110020kan,min,BookLo00,kick_ret_yds,30,,,,,
player,201110020kan,min,BookLo00,kick_ret_yds_per_ret,30.0,,,,,
player,201110020kan,min,BookLo00,kick_ret_td,0,,,,,
player,201110020kan,min,BookLo00,kick_ret_long,30,,,,,
player,201110020kan,min,BookLo00,punt_ret,0,,,,,
player,201110020kan,min,BookLo00,punt_ret_yds,0,,,,,
player,201110020kan,min,BookLo00,punt_ret_yds_per_ret,,,,,,
player,201110020kan,min,BookLo00,punt_ret_td,0,,,,,
player,201110020kan,min,BookLo00,punt_ret_long,0,,,,,
player,201110020kan,min,HarvPe00,kick_ret,1,,,,,
player,201110020kan,min,HarvPe00,kick_ret_yds,25,,,,,
player,201110020kan,min,HarvPe00,kick_ret_yds_per_ret,25.0,,,,,
player,201110020kan,min,HarvPe00,kick_ret_td,0,,,,,
player,201110020kan,min,HarvPe00,kick_ret_long,25,,,,,
