game,2011,2,20110918,201109180oti,rav,"Baltimore Ravens",13,oti,"Tennessee Titans",26
player,201109180oti,rav,NgatHa20,def_int,0,,,,,
player,201109180oti,rav,NgatHa20,def_int_yds,0,,,,,
player,201109180oti,rav,NgatHa20,def_int_td,0,,,,,
player,201109180oti,rav,NgatHa20,def_int_long,0,,,,,
player,201109180oti,rav,NgatHa20,pass_defended,1,,,,,
player,201109180oti,rav,NgatHa20,sacks,0.0,,,,,
player,201109180oti,rav,NgatHa20,tackles_combined,6,,,,,
player,201109180oti,rav,NgatHa20,tackles_solo,4,,,,,
player,201109180oti,rav,NgatHa20,tackles_assists,2,,,,,
player,201109180oti,rav,NgatHa20,tackles_loss,0,,,,,
player,201109180oti,rav,NgatHa20,qb_hits,0,,,,,
player,201109180oti,rav,NgatHa20,fumbles_rec,0,,,,,
player,201109180oti,rav,NgatHa20,fumbles_rec_yds,0,,,,,
player,201109180oti,rav,NgatHa20,fumbles_rec_td,0,,,,,
player,201109180oti,rav,NgatHa20,fumbles_forced,0,,,,,
player,201109180oti,rav,ZbikTo99,def_int,0,,,,,
player,201109180oti,rav,ZbikTo99,def_int_yds,0,,,,,
player,201109180oti,rav,ZbikTo99,def_int_td,0,,,,,
player,201109180oti,rav,ZbikTo99,def_int_long,0,,,,,
player,201109180oti,rav,ZbikTo99,pass_defended,0,,,,,
player,201109180oti,rav,ZbikTo99,sacks,0.0,,,,,
player,201109180oti,rav,ZbikTo99,tackles_combined,6,,,,,
player,201109180oti,rav,ZbikTo99,tackles_solo,5,,,,,
player,201109180oti,rav,ZbikTo99,tackles_assists,1,,,,,
player,201109180oti,rav,ZbikTo99,tackles_loss,0,,,,,
player,201109180oti,rav,ZbikTo99,qb_hits,0,,,,,
player,201109180oti,rav,ZbikTo99,fumbles_rec,0,,,,,
player,201109180oti,rav,ZbikTo99,fumbles_rec_yds,0,,,,,
player,201109180oti,rav,ZbikTo99,fumbles_rec_td,0,,,,,
player,201109180oti,rav,ZbikTo99,fumbles_forced,0,,,,,
player,201109180oti,rav,AyanBr99,def_int,0,,,,,
player,201109180oti,rav,AyanBr99,def_int_yds,0,,,,,
player,201109180oti,rav,AyanBr99,def_int_td,0,,,,,
player,201109180oti,rav,AyanBr99,def_int_long,0,,,,,
player,201109180oti,rav,AyanBr99,pass_defended,0,,,,,
player,201109180oti,rav,AyanBr99,sacks,0.0,,,,,
player,201109180oti,rav,AyanBr99,tackles_combined,3,,,,,
player,201109180oti,rav,AyanBr99,tackles_solo,2,,,,,
player,201109180oti,rav,AyanBr99,tackles_assists,1,,,,,
player,201109180oti,rav,AyanBr99,tackles_loss,0,,,,,
player,201109180oti,rav,AyanBr99,qb_hits,0,,,,,
player,201109180oti,rav,AyanBr99,fumbles_rec,0,,,,,
player,201109180oti,rav,AyanBr99,fumbles_rec_yds,0,,,,,
player,201109180oti,rav,AyanBr99,fumbles_rec_td,0,,,,,
player,201109180oti,rav,AyanBr99,fumbles_forced,0,,,,,
player,201109180oti,rav,McClJa01,def_int,0,,,,,
player,201109180oti,rav,McClJa01,def_int_yds,0,,,,,
player,201109180oti,rav,McClJa01,def_int_td,0,,,,,
player,201109180oti,rav,McClJa01,def_int_long,0,,,,,
player,201109180oti,rav,McClJa01,pass_defended,0,,,,,
player,201109180oti,rav,McClJa01,sacks,0.0,,,,,
player,201109180oti,rav,McClJa01,tackles_combined,3,,,,,
player,201109180oti,rav,McClJa01,tackles_solo,1,,,,,
player,201109180oti,rav,McClJa01,tackles_assists,2,,,,,
player,201109180oti,rav,McClJa01,tackles_loss,0,,,,,
player,201109180oti,rav,McClJa01,qb_hits,0,,,,,
player,201109180oti,rav,McClJa01,fumbles_rec,0,,,,,
player,201109180oti,rav,McClJa01,fumbles_rec_yds,0,,,,,
player,201109180oti,rav,McClJa01,fumbles_rec_td,0,,,,,
player,201109180oti,rav,McClJa01,fumbles_forced,0,,,,,
player,201109180oti,rav,ReddCo20,def_int,0,,,,,
player,201109180oti,rav,ReddCo20,def_int_yds,0,,,,,
player,201109180oti,rav,ReddCo20,def_int_td,0,,,,,
player,201109180oti,rav,ReddCo20,def_int_long,0,,,,,
player,201109180oti,rav,ReddCo20,pass_defended,0,,,,,
player,201109180oti,rav,ReddCo20,sacks,0.0,,,,,
player,201109180oti,rav,ReddCo20,tackles_combined,3,,,,,
player,201109180oti,rav,ReddCo20,tackles_solo,2,,,,,
player,201109180oti,rav,ReddCo20,tackles_assists,1,,,,,
player,201109180oti,rav,ReddCo20,tackles_loss,1,,,,,
player,201109180oti,rav,ReddCo20,qb_hits,0,,,,,
player,201109180oti,rav,ReddCo20,fumbles_rec,0,,,,,
player,201109180oti,rav,ReddCo20,fumbles_rec_yds,0,,,,,
player,201109180oti,rav,ReddCo20,fumbles_rec_td,0,,,,,
player,201109180oti,rav,ReddCo20,fumbles_forced,0,,,,,
player,201109180oti,rav,CodyTe99,def_int,0,,,,,
player,201109180oti,rav,CodyTe99,def_int_yds,0,,,,,
player,201109180oti,rav,CodyTe99,def_int_td,0,,,,,
player,201109180oti,rav,CodyTe99,def_int_long,0,,,,,
player,201109180oti,rav,CodyTe99,pass_defended,0,,,,,
player,201109180oti,rav,CodyTe99,sacks,0.0,,,,,
player,201109180oti,rav,CodyTe99,tackles_combined,2,,,,,
player,201109180oti,rav,CodyTe99,tackles_solo,2,,,,,
player,201109180oti,rav,CodyTe99,tackles_assists,0,,,,,
player,201109180oti,rav,CodyTe99,tackles_loss,0,,,,,
player,201109180oti,rav,CodyTe99,qb_hits,0,,,,,
player,201109180oti,rav,CodyTe99,fumbles_rec,0,,,,,
player,201109180oti,rav,CodyTe99,fumbles_rec_yds,0,,,,,
player,201109180oti,rav,CodyTe99,fumbles_rec_td,0,,,,,
player,201109180oti,rav,CodyTe99,fumbles_forced,0,,,,,
player,201109180oti,rav,JoneAr22,def_int,0,,,,,
player,201109180oti,rav,JoneAr22,def_int_yds,0,,,,,
player,201109180oti,rav,JoneAr22,def_int_td,0,,,,,
player,201109180oti,rav,JoneAr22,def_int_long,0,,,,,
player,201109180oti,rav,JoneAr22,pass_defended,0,,,,,
player,201109180oti,rav,JoneAr22,sacks,0.0,,,,,
player,201109180oti,rav,JoneAr22,tackles_combined,2,,,,,
player,201109180oti,rav,JoneAr22,tackles_solo,1,,,,,
player,201109180oti,rav,JoneAr22,tackles_assists,1,,,,,
player,201109180oti,rav,JoneAr22,tackles_loss,0,,,,,
player,201109180oti,rav,JoneAr22,qb_hits,0,,,,,
player,201109180oti,rav,JoneAr22,fumbles_rec,0,,,,,
player,201109180oti,rav,JoneAr22,fumbles_rec_yds,0,,,,,
player,201109180oti,rav,JoneAr22,fumbles_rec_td,0,,,,,
player,201109180oti,rav,JoneAr22,fumbles_forced,0,,,,,
player,201109180oti,rav,McPhPe00,def_int,0,,,,,
player,201109180oti,rav,McPhPe00,def_int_yds,0,,,,,
player,201109180oti,rav,McPhPe00,def_int_td,0,,,,,
player,201109180oti,rav,McPhPe00,def_int_long,0,,,,,
player,201109180oti,rav,McPhPe00,pass_defended,0,,,,,
player,201109180oti,rav,McPhPe00,sacks,0.0,,,,,
player,201109180oti,rav,McPhPe00,tackles_combined,2,,,,,
player,201109180oti,rav,McPhPe00,tackles_solo,2,,,,,
player,201109180oti,rav,McPhPe00,tackles_assists,0,,,,,
player,201109180oti,rav,McPhPe00,tackles_loss,0,,,,,
player,201109180oti,rav,McPhPe00,qb_hits,0,,,,,
player,201109180oti,rav,McPhPe00,fumbles_rec,0,,,,,
player,201109180oti,rav,McPhPe00,fumbles_rec_yds,0,,,,,
player,201109180oti,rav,McPhPe00,fumbles_rec_td,0,,,,,
player,201109180oti,rav,McPhPe00,fumbles_forced,0,,,,,
player,201109180oti,rav,ElleDa99,def_int,0,,,,,
player,201109180oti,rav,ElleDa99,def_int_yds,0,,,,,
player,201109180oti,rav,ElleDa99,def_int_td,0,,,,,
player,201109180oti,rav,ElleDa99,def_int_long,0,,,,,
player,201109180oti,rav,ElleDa99,pass_defended,0,,,,,
player,201109180oti,rav,ElleDa99,sacks,0.0,,,,,
player,201109180oti,rav,ElleDa99,tackles_combined,1,,,,,
player,201109180oti,rav,ElleDa99,tackles_solo,1,,,,,
player,201109180oti,rav,ElleDa99,tackles_assists,0,,,,,
player,201109180oti,rav,ElleDa99,tackles_loss,0,,,,,
player,201109180oti,rav,ElleDa99,qb_hits,0,,,,,
player,201109180oti,rav,ElleDa99,fumbles_rec,0,,,,,
player,201109180oti,rav,ElleDa99,fumbles_rec_yds,0,,,,,
player,201109180oti,rav,ElleDa99,fumbles_rec_td,0,,,,,
player,201109180oti,rav,ElleDa99,fumbles_forced,0,,,,,
player,201109180oti,rav,FoxwDo20,def_int,0,,,,,
player,201109180oti,rav,FoxwDo20,def_int_yds,0,,,,,
player,201109180oti,rav,FoxwDo20,def_int_td,0,,,,,
player,201109180oti,rav,FoxwDo20,def_int_long,0,,,,,
player,201109180oti,rav,FoxwDo20,pass_defended,0,,,,,
player,201109180oti,rav,FoxwDo20,sacks,0.0,,,,,
player,201109180oti,rav,FoxwDo20,tackles_combined,1,,,,,
player,201109180oti,rav,FoxwDo20,tackles_solo,0,,,,,
player,201109180oti,rav,FoxwDo20,tackles_assists,1,,,,,
player,201109180oti,rav,FoxwDo20,tackles_loss,0,,,,,
player,201109180oti,rav,FoxwDo20,qb_hits,0,,,,,
player,201109180oti,rav,FoxwDo20,fumbles_rec,0,,,,,
player,201109180oti,rav,FoxwDo20,fumbles_rec_yds,0,,,,,
player,201109180oti,rav,FoxwDo20,fumbles_rec_td,0,,,,,
player,201109180oti,rav,FoxwDo20,fumbles_forced,0,,,,,
player,201109180oti,rav,JohnJa23,def_int,0,,,,,
player,201109180oti,rav,JohnJa23,def_int_yds,0,,,,,
player,201109180oti,rav,JohnJa23,def_int_td,0,,,,,
player,201109180oti,rav,JohnJa23,def_int_long,0,,,,,
player,201109180oti,rav,JohnJa23,pass_defended,1,,,,,
player,201109180oti,rav,JohnJa23,sacks,0.0,,,,,
player,201109180oti,rav,JohnJa23,tackles_combined,1,,,,,
player,201109180oti,rav,JohnJa23,tackles_solo,0,,,,,
player,201109180oti,rav,JohnJa23,tackles_assists,1,,,,,
player,201109180oti,rav,JohnJa23,tackles_loss,0,,,,,
player,201109180oti,rav,JohnJa23,qb_hits,0,,,,,
player,201109180oti,rav,JohnJa23,fumbles_rec,0,,,,,
player,201109180oti,rav,JohnJa23,fumbles_rec_yds,0,,,,,
player,201109180oti,rav,JohnJa23,fumbles_rec_td,0,,,,,
player,201109180oti,rav,JohnJa23,fumbles_forced,0,,,,,
player,201109180oti,rav,McClAl00,def_int,0,,,,,
player,201109180oti,rav,McClAl00,def_int_yds,0,,,,,
player,201109180oti,rav,McClAl00,def_int_td,0,,,,,
player,201109180oti,rav,McClAl00,def_int_long,0,,,,,
player,201109180oti,rav,McClAl00,pass_defended,0,,,,,
player,201109180oti,rav,McClAl00,sacks,0.0,,,,,
player,201109180oti,rav,McClAl00,tackles_combined,1,,,,,
player,201109180oti,rav,McClAl00,tackles_solo,1,,,,,
player,201109180oti,rav,McClAl00,tackles_assists,0,,,,,
player,201109180oti,rav,McClAl00,tackles_loss,0,,,,,
player,201109180oti,rav,McClAl00,qb_hits,0,,,,,
player,201109180oti,rav,McClAl00,fumbles_rec,0,,,,,
player,201109180oti,rav,McClAl00,fumbles_rec_yds,0,,,,,
player,201109180oti,rav,McClAl00,fumbles_rec_td,0,,,,,
player,201109180oti,rav,McClAl00,fumbles_forced,0,,,,,
player,201109180oti,rav,PollBe20,def_int,0,,,,,
player,201109180oti,rav,PollBe20,def_int_yds,0,,,,,
player,201109180oti,rav,PollBe20,def_int_td,0,,,,,
player,201109180oti,rav,PollBe20,def_int_long,0,,,,,
player,201109180oti,rav,PollBe20,pass_defended,0,,,,,
player,201109180oti,rav,PollBe20,sacks,0.0,,,,,
player,201109180oti,rav,PollBe20,tackles_combined,1,,,,,
player,201109180oti,rav,PollBe20,tackles_solo,1,,,,,
player,201109180oti,rav,PollBe20,tackles_assists,0,,,,,
player,201109180oti,rav,PollBe20,tackles_loss,0,,,,,
player,201109180oti,rav,PollBe20,qb_hits,0,,,,,
player,201109180oti,rav,PollBe20,fumbles_rec,0,,,,,
player,201109180oti,rav,PollBe20,fumbles_rec_yds,0,,,,,
player,201109180oti,rav,PollBe20,fumbles_rec_td,0,,,,,
player,201109180oti,rav,PollBe20,fumbles_forced,0,,,,,
player,201109180oti,rav,ReedDa00,def_int,0,,,,,
player,201109180oti,rav,ReedDa00,def_int_yds,0,,,,,
player,201109180oti,rav,ReedDa00,def_int_td,0,,,,,
player,201109180oti,rav,ReedDa00,def_int_long,0,,,,,
player,201109180oti,rav,ReedDa00,pass_defended,0,,,,,
player,201109180oti,rav,ReedDa00,sacks,0.0,,,,,
player,201109180oti,rav,ReedDa00,tackles_combined,1,,,,,
player,201109180oti,rav,ReedDa00,tackles_solo,1,,,,,
player,201109180oti,rav,ReedDa00,tackles_assists,0,,,,,
player,201109180oti,rav,ReedDa00,tackles_loss,0,,,,,
player,201109180oti,rav,ReedDa00,qb_hits,0,,,,,
player,201109180oti,rav,ReedDa00,fumbles_rec,0,,,,,
player,201109180oti,rav,ReedDa00,fumbles_rec_yds,0,,,,,
player,201109180oti,rav,ReedDa00,fumbles_rec_td,0,,,,,
player,201109180oti,rav,ReedDa00,fumbles_forced,0,,,,,
player,201109180oti,oti,McCoJa99,def_int,1,,,,,
player,201109180oti,oti,McCoJa99,def_int_yds,30,,,,,
player,201109180oti,oti,McCoJa99,def_int_td,0,,,,,
player,201109180oti,oti,McCoJa99,def_int_long,30,,,,,
player,201109180oti,oti,McCoJa99,pass_defended,1,,,,,
player,201109180oti,oti,McCoJa99,sacks,0.0,,,,,
player,201109180oti,oti,McCoJa99,tackles_combined,4,,,,,
player,201109180oti,oti,McCoJa99,tackles_solo,4,,,,,
player,201109180oti,oti,McCoJa99,tackles_assists,0,,,,,
player,201109180oti,oti,McCoJa99,tackles_loss,0,,,,,
player,201109180oti,oti,McCoJa99,qb_hits,0,,,,,
player,201109180oti,oti,McCoJa99,fumbles_rec,0,,,,,
player,201109180oti,oti,McCoJa99,fumbles_rec_yds,0,,,,,
player,201109180oti,oti,McCoJa99,fumbles_rec_td,0,,,,,
player,201109180oti,oti,McCoJa99,fumbles_forced,0,,,,,
player,201109180oti,oti,VernAl99,def_int,1,,,,,
player,201109180oti,oti,VernAl99,def_int_yds,4,,,,,
player,201109180oti,oti,VernAl99,def_int_td,0,,,,,
player,201109180oti,oti,VernAl99,def_int_long,4,,,,,
player,201109180oti,oti,VernAl99,pass_defended,1,,,,,
player,201109180oti,oti,VernAl99,sacks,0.0,,,,,
player,201109180oti,oti,VernAl99,tackles_combined,1,,,,,
player,201109180oti,oti,VernAl99,tackles_solo,1,,,,,
player,201109180oti,oti,VernAl99,tackles_assists,0,,,,,
player,201109180oti,oti,VernAl99,tackles_loss,0,,,,,
player,201109180oti,oti,VernAl99,qb_hits,0,,,,,
player,201109180oti,oti,VernAl99,fumbles_rec,0,,,,,
player,201109180oti,oti,VernAl99,fumbles_rec_yds,0,,,,,
player,201109180oti,oti,VernAl99,fumbles_rec_td,0,,,,,
player,201109180oti,oti,VernAl99,fumbles_forced,0,,,,,
player,201109180oti,oti,BallDa20,def_int,0,,,,,
player,201109180oti,oti,BallDa20,def_int_yds,0,,,,,
player,201109180oti,oti,BallDa20,def_int_td,0,,,,,
player,201109180oti,oti,BallDa20,def_int_long,0,,,,,
player,201109180oti,oti,BallDa20,pass_defended,0,,,,,
player,201109180oti,oti,BallDa20,sacks,1.0,,,,,
player,201109180oti,oti,BallDa20,tackles_combined,4,,,,,
player,201109180oti,oti,BallDa20,tackles_solo,4,,,,,
player,201109180oti,oti,BallDa20,tackles_assists,0,,,,,
player,201109180oti,oti,BallDa20,tackles_loss,2,,,,,
player,201109180oti,oti,BallDa20,qb_hits,2,,,,,
player,201109180oti,oti,BallDa20,fumbles_rec,0,,,,,
player,201109180oti,oti,BallDa20,fumbles_rec_yds,0,,,,,
player,201109180oti,oti,BallDa20,fumbles_rec_td,0,,,,,
player,201109180oti,oti,BallDa20,fumbles_forced,0,,,,,
player,201109180oti,oti,MorgDe99,def_int,0,,,,,
player,201109180oti,oti,MorgDe99,def_int_yds,0,,,,,
player,201109180oti,oti,MorgDe99,def_int_td,0,,,,,
player,201109180oti,oti,MorgDe99,def_int_long,0,,,,,
player,201109180oti,oti,MorgDe99,pass_defended,0,,,,,
player,201109180oti,oti,MorgDe99,sacks,1.0,,,,,
player,201109180oti,oti,MorgDe99,tackles_combined,3,,,,,
player,201109180oti,oti,MorgDe99,tackles_solo,3,,,,,
player,201109180oti,oti,MorgDe99,tackles_assists,0,,,,,
player,201109180oti,oti,MorgDe99,tackles_loss,1,,,,,
player,201109180oti,oti,MorgDe99,qb_hits,2,,,,,
player,201109180oti,oti,MorgDe99,fumbles_rec,0,,,,,
player,201109180oti,oti,MorgDe99,fumbles_rec_yds,0,,,,,
player,201109180oti,oti,MorgDe99,fumbles_rec_td,0,,,,,
player,201109180oti,oti,MorgDe99,fumbles_forced,0,,,,,
player,201109180oti,oti,KlugKa00,def_int,0,,,,,
player,201109180oti,oti,KlugKa00,def_int_yds,0,,,,,
player,201109180oti,oti,KlugKa00,def_int_td,0,,,,,
player,201109180oti,oti,KlugKa00,def_int_long,0,,,,,
player,201109180oti,oti,KlugKa00,pass_defended,0,,,,,
player,201109180oti,oti,KlugKa00,sacks,1.0,,,,,
player,201109180oti,oti,KlugKa00,tackles_combined,2,,,,,
player,201109180oti,oti,KlugKa00,tackles_solo,2,,,,,
player,201109180oti,oti,KlugKa00,tackles_assists,0,,,,,
player,201109180oti,oti,KlugKa00,tackles_loss,0,,,,,
player,201109180oti,oti,KlugKa00,qb_hits,0,,,,,
player,201109180oti,oti,KlugKa00,fumbles_rec,0,,,,,
player,201109180oti,oti,KlugKa00,fumbles_rec_yds,0,,,,,
player,201109180oti,oti,KlugKa00,fumbles_rec_td,0,,,,,
player,201109180oti,oti,KlugKa00,fumbles_forced,2,,,,,
player,201109180oti,oti,FinnCo20,def_int,0,,,,,
player,201109180oti,oti,FinnCo20,def_int_yds,0,,,,,
player,201109180oti,oti,FinnCo20,def_int_td,0,,,,,
player,201109180oti,oti,FinnCo20,def_int_long,0,,,,,
player,201109180oti,oti,FinnCo20,pass_defended,3,,,,,
player,201109180oti,oti,FinnCo20,sacks,0.0,,,,,
player,201109180oti,oti,FinnCo20,tackles_combined,4,,,,,
player,201109180oti,oti,FinnCo20,tackles_solo,4,,,,,
player,201109180oti,oti,FinnCo20,tackles_assists,0,,,,,
player,201109180oti,oti,FinnCo20,tackles_loss,0,,,,,
player,201109180oti,oti,FinnCo20,qb_hits,0,,,,,
player,201109180oti,oti,FinnCo20,fumbles_rec,0,,,,,
player,201109180oti,oti,FinnCo20,fumbles_rec_yds,0,,,,,
player,201109180oti,oti,FinnCo20,fumbles_rec_td,0,,,,,
player,201109180oti,oti,FinnCo20,fumbles_forced,0,,,,,
player,201109180oti,oti,GrifMi99,def_int,0,,,,,
player,201109180oti,oti,GrifMi99,def_int_yds,0,,,,,
player,201109180oti,oti,GrifMi99,def_int_td,0,,,,,
player,201109180oti,oti,GrifMi99,def_int_long,0,,,,,
player,201109180oti,oti,GrifMi99,pass_defended,1,,,,,
player,201109180oti,oti,GrifMi99,sacks,0.0,,,,,
player,201109180oti,oti,GrifMi99,tackles_combined,4,,,,,
player,201109180oti,oti,GrifMi99,tackles_solo,4,,,,,
player,201109180oti,oti,GrifMi99,tackles_assists,0,,,,,
player,201109180oti,oti,GrifMi99,tackles_loss,1,,,,,
player,201109180oti,oti,GrifMi99,qb_hits,0,,,,,
player,201109180oti,oti,GrifMi99,fumbles_rec,0,,,,,
player,201109180oti,oti,GrifMi99,fumbles_rec_yds,0,,,,,
player,201109180oti,oti,GrifMi99,fumbles_rec_td,0,,,,,
player,201109180oti,oti,GrifMi99,fumbles_forced,0,,,,,
player,201109180oti,oti,WithWi20,def_int,0,,,,,
player,201109180oti,oti,WithWi20,def_int_yds,0,,,,,
player,201109180oti,oti,WithWi20,def_int_td,0,,,,,
player,201109180oti,oti,WithWi20,def_int_long,0,,,,,
player,201109180oti,oti,WithWi20,pass_defended,0,,,,,
player,201109180oti,oti,WithWi20,sacks,0.0,,,,,
player,201109180oti,oti,WithWi20,tackles_combined,3,,,,,
player,201109180oti,oti,WithWi20,tackles_solo,2,,,,,
player,201109180oti,oti,WithWi20,tackles_assists,1,,,,,
player,201109180oti,oti,WithWi20,tackles_loss,0,,,,,
player,201109180oti,oti,WithWi20,qb_hits,0,,,,,
player,201109180oti,oti,WithWi20,fumbles_rec,0,,,,,
player,201109180oti,oti,WithWi20,fumbles_rec_yds,0,,,,,
player,201109180oti,oti,WithWi20,fumbles_rec_td,0,,,,,
player,201109180oti,oti,WithWi20,fumbles_forced,0,,,,,
player,201109180oti,oti,AyerAk00,def_int,0,,,,,
player,201109180oti,oti,AyerAk00,def_int_yds,0,,,,,
player,201109180oti,oti,AyerAk00,def_int_td,0,,,,,
player,201109180oti,oti,AyerAk00,def_int_long,0,,,,,
player,201109180oti,oti,AyerAk00,pass_defended,0,,,,,
player,201109180oti,oti,AyerAk00,sacks,0.0,,,,,
player,201109180oti,oti,AyerAk00,tackles_combined,2,,,,,
player,201109180oti,oti,AyerAk00,tackles_solo,1,,,,,
player,201109180oti,oti,AyerAk00,tackles_assists,1,,,,,
player,201109180oti,oti,AyerAk00,tackles_loss,0,,,,,
player,201109180oti,oti,AyerAk00,qb_hits,0,,,,,
player,201109180oti,oti,AyerAk00,fumbles_rec,0,,,,,
player,201109180oti,oti,AyerAk00,fumbles_rec_yds,0,,,,,
player,201109180oti,oti,AyerAk00,fumbles_rec_td,0,,,,,
player,201109180oti,oti,AyerAk00,fumbles_forced,0,,,,,
player,201109180oti,oti,BabiJo21,def_int,0,,,,,
player,201109180oti,oti,BabiJo21,def_int_yds,0,,,,,
player,201109180oti,oti,BabiJo21,def_int_td,0,,,,,
player,201109180oti,oti,BabiJo21,def_int_long,0,,,,,
player,201109180oti,oti,BabiJo21,pass_defended,0,,,,,
player,201109180oti,oti,BabiJo21,sacks,0.0,,,,,
player,201109180oti,oti,BabiJo21,tackles_combined,2,,,,,
player,201109180oti,oti,BabiJo21,tackles_solo,2,,,,,
player,201109180oti,oti,BabiJo21,tackles_assists,0,,,,,
player,201109180oti,oti,BabiJo21,tackles_loss,0,,,,,
player,201109180oti,oti,BabiJo21,qb_hits,0,,,,,
player,201109180oti,oti,BabiJo21,fumbles_rec,1,,,,,
player,201109180oti,oti,BabiJo21,fumbles_rec_yds,0,,,,,
player,201109180oti,oti,BabiJo21,fumbles_rec_td,0,,,,,
player,201109180oti,oti,BabiJo21,fumbles_forced,0,,,,,
player,201109180oti,oti,CaseJu00,def_int,0,,,,,
player,201109180oti,oti,CaseJu00,def_int_yds,0,,,,,
player,201109180oti,oti,CaseJu00,def_int_td,0,,,,,
player,201109180oti,oti,CaseJu00,def_int_long,0,,,,,
player,201109180oti,oti,CaseJu00,pass_defended,0,,,,,
player,201109180oti,oti,CaseJu00,sacks,0.0,,,,,
player,201109180oti,oti,CaseJu00,tackles_combined,2,,,,,
player,201109180oti,oti,CaseJu00,tackles_solo,0,,,,,
player,201109180oti,oti,CaseJu00,tackles_assists,2,,,,,
player,201109180oti,oti,CaseJu00,tackles_loss,0,,,,,
player,201109180oti,oti,CaseJu00,qb_hits,1,,,,,
player,201109180oti,oti,CaseJu00,fumbles_rec,0,,,,,
player,201109180oti,oti,CaseJu00,fumbles_rec_yds,0,,,,,
player,201109180oti,oti,CaseJu00,fumbles_rec_td,0,,,,,
player,201109180oti,oti,CaseJu00,fumbles_forced,0,,,,,
player,201109180oti,oti,McCaCo00,def_int,0,,,,,
player,201109180oti,oti,McCaCo00,def_int_yds,0,,,,,
player,201109180oti,oti,McCaCo00,def_int_td,0,,,,,
player,201109180oti,oti,McCaCo00,def_int_long,0,,,,,
player,201109180oti,oti,McCaCo00,pass_defended,0,,,,,
player,201109180oti,oti,McCaCo00,sacks,0.0,,,,,
player,201109180oti,oti,McCaCo00,tackles_combined,2,,,,,
player,201109180oti,oti,McCaCo00,tackles_solo,2,,,,,
player,201109180oti,oti,McCaCo00,tackles_assists,0,,,,,
player,201109180oti,oti,McCaCo00,tackles_loss,0,,,,,
player,201109180oti,oti,McCaCo00,qb_hits,0,,,,,
player,201109180oti,oti,McCaCo00,fumbles_rec,0,,,,,
player,201109180oti,oti,McCaCo00,fumbles_rec_yds,0,,,,,
player,201109180oti,oti,McCaCo00,fumbles_rec_td,0,,,,,
player,201109180oti,oti,McCaCo00,fumbles_forced,0,,,,,
player,201109180oti,oti,RuudBa20,def_int,0,,,,,
player,201109180oti,oti,RuudBa20,def_int_yds,0,,,,,
player,201109180oti,oti,RuudBa20,def_int_td,0,,,,,
player,201109180oti,oti,RuudBa20,def_int_long,0,,,,,
player,201109180oti,oti,RuudBa20,pass_defended,0,,,,,
player,201109180oti,oti,RuudBa20,sacks,0.0,,,,,
player,201109180oti,oti,RuudBa20,tackles_combined,2,,,,,
player,201109180oti,oti,RuudBa20,tackles_solo,2,,,,,
player,201109180oti,oti,RuudBa20,tackles_assists,0,,,,,
player,201109180oti,oti,RuudBa20,tackles_loss,0,,,,,
player,201109180oti,oti,RuudBa20,qb_hits,0,,,,,
player,201109180oti,oti,RuudBa20,fumbles_rec,0,,,,,
player,201109180oti,oti,RuudBa20,fumbles_rec_yds,0,,,,,
player,201109180oti,oti,RuudBa20,fumbles_rec_td,0,,,,,
player,201109180oti,oti,RuudBa20,fumbles_forced,0,,,,,
player,201109180oti,oti,SmitAn21,def_int,0,,,,,
player,201109180oti,oti,SmitAn21,def_int_yds,0,,,,,
player,201109180oti,oti,SmitAn21,def_int_td,0,,,,,
player,201109180oti,oti,SmitAn21,def_int_long,0,,,,,
player,201109180oti,oti,SmitAn21,pass_defended,0,,,,,
player,201109180oti,oti,SmitAn21,sacks,0.0,,,,,
player,201109180oti,oti,SmitAn21,tackles_combined,2,,,,,
player,201109180oti,oti,SmitAn21,tackles_solo,2,,,,,
player,201109180oti,oti,SmitAn21,tackles_assists,0,,,,,
player,201109180oti,oti,SmitAn21,tackles_loss,0,,,,,
player,201109180oti,oti,SmitAn21,qb_hits,0,,,,,
player,201109180oti,oti,SmitAn21,fumbles_rec,0,,,,,
player,201109180oti,oti,SmitAn21,fumbles_rec_yds,0,,,,,
player,201109180oti,oti,SmitAn21,fumbles_rec_td,0,,,,,
player,201109180oti,oti,SmitAn21,fumbles_forced,0,,,,,
player,201109180oti,oti,SmitSh20,def_int,0,,,,,
player,201109180oti,oti,SmitSh20,def_int_yds,0,,,,,
player,201109180oti,oti,SmitSh20,def_int_td,0,,,,,
player,201109180oti,oti,SmitSh20,def_int_long,0,,,,,
player,201109180oti,oti,SmitSh20,pass_defended,0,,,,,
player,201109180oti,oti,SmitSh20,sacks,0.0,,,,,
player,201109180oti,oti,SmitSh20,tackles_combined,2,,,,,
player,201109180oti,oti,SmitSh20,tackles_solo,2,,,,,
player,201109180oti,oti,SmitSh20,tackles_assists,0,,,,,
player,201109180oti,oti,SmitSh20,tackles_loss,0,,,,,
player,201109180oti,oti,SmitSh20,qb_hits,0,,,,,
player,201109180oti,oti,SmitSh20,fumbles_rec,0,,,,,
player,201109180oti,oti,SmitSh20,fumbles_rec_yds,0,,,,,
player,201109180oti,oti,SmitSh20,fumbles_rec_td,0,,,,,
player,201109180oti,oti,SmitSh20,fumbles_forced,0,,,,,
player,201109180oti,oti,HawkLa00,def_int,0,,,,,
player,201109180oti,oti,HawkLa00,def_int_yds,0,,,,,
