game,2011,2,20110918,201109180det,kan,"Kansas City Chiefs",3,det,"Detroit Lions",48
player,201109180det,det,WillCo21,def_int_yds,0,,,,,
player,201109180det,det,WillCo21,def_int_td,0,,,,,
player,201109180det,det,WillCo21,def_int_long,0,,,,,
player,201109180det,det,WillCo21,pass_defended,0,,,,,
player,201109180det,det,WillCo21,sacks,0.0,,,,,
player,201109180det,det,WillCo21,tackles_combined,2,,,,,
player,201109180det,det,WillCo21,tackles_solo,0,,,,,
player,201109180det,det,WillCo21,tackles_assists,2,,,,,
player,201109180det,det,WillCo21,tackles_loss,0,,,,,
player,201109180det,det,WillCo21,qb_hits,1,,,,,
player,201109180det,det,WillCo21,fumbles_rec,0,,,,,
player,201109180det,det,WillCo21,fumbles_rec_yds,0,,,,,
player,201109180det,det,WillCo21,fumbles_rec_td,0,,,,,
player,201109180det,det,WillCo21,fumbles_forced,0,,,,,
player,201109180det,det,YounWi99,def_int,0,,,,,
player,201109180det,det,YounWi99,def_int_yds,0,,,,,
player,201109180det,det,YounWi99,def_int_td,0,,,,,
player,201109180det,det,YounWi99,def_int_long,0,,,,,
player,201109180det,det,YounWi99,pass_defended,0,,,,,
player,201109180det,det,YounWi99,sacks,0.0,,,,,
player,201109180det,det,YounWi99,tackles_combined,2,,,,,
player,201109180det,det,YounWi99,tackles_solo,2,,,,,
player,201109180det,det,YounWi99,tackles_assists,0,,,,,
player,201109180det,det,YounWi99,tackles_loss,0,,,,,
player,201109180det,det,YounWi99,qb_hits,0,,,,,
player,201109180det,det,YounWi99,fumbles_rec,0,,,,,
player,201109180det,det,YounWi99,fumbles_rec_yds,0,,,,,
player,201109180det,det,YounWi99,fumbles_rec_td,0,,,,,
player,201109180det,det,YounWi99,fumbles_forced,0,,,,,
player,201109180det,det,hansojas01,def_int,0,,,,,
player,201109180det,det,hansojas01,def_int_yds,0,,,,,
player,201109180det,det,hansojas01,def_int_td,0,,,,,
player,201109180det,det,hansojas01,def_int_long,0,,,,,
player,201109180det,det,hansojas01,pass_defended,0,,,,,
player,201109180det,det,hansojas01,sacks,0.0,,,,,
player,201109180det,det,hansojas01,tackles_combined,1,,,,,
player,201109180det,det,hansojas01,tackles_solo,0,,,,,
player,201109180det,det,hansojas01,tackles_assists,1,,,,,
player,201109180det,det,hansojas01,tackles_loss,0,,,,,
player,201109180det,det,hansojas01,qb_hits,0,,,,,
player,201109180det,det,hansojas01,fumbles_rec,0,,,,,
player,201109180det,det,hansojas01,fumbles_rec_yds,0,,,,,
player,201109180det,det,hansojas01,fumbles_rec_td,0,,,,,
player,201109180det,det,hansojas01,fumbles_forced,0,,,,,
player,201109180det,det,LogaSt00,def_int,0,,,,,
player,201109180det,det,LogaSt00,def_int_yds,0,,,,,
player,201109180det,det,LogaSt00,def_int_td,0,,,,,
player,201109180det,det,LogaSt00,def_int_long,0,,,,,
player,201109180det,det,LogaSt00,pass_defended,0,,,,,
player,201109180det,det,LogaSt00,sacks,0.0,,,,,
player,201109180det,det,LogaSt00,tackles_combined,1,,,,,
player,201109180det,det,LogaSt00,tackles_solo,1,,,,,
player,201109180det,det,LogaSt00,tackles_assists,0,,,,,
player,201109180det,det,LogaSt00,tackles_loss,0,,,,,
player,201109180det,det,LogaSt00,qb_hits,0,,,,,
player,201109180det,det,LogaSt00,fumbles_rec,0,,,,,
player,201109180det,det,LogaSt00,fumbles_rec_yds,0,,,,,
player,201109180det,det,LogaSt00,fumbles_rec_td,0,,,,,
player,201109180det,det,LogaSt00,fumbles_forced,0,,,,,
player,201109180det,det,AvriCl99,def_int,0,,,,,
player,201109180det,det,AvriCl99,def_int_yds,0,,,,,
player,201109180det,det,AvriCl99,def_int_td,0,,,,,
player,201109180det,det,AvriCl99,def_int_long,0,,,,,
player,201109180det,det,AvriCl99,pass_defended,1,,,,,
player,201109180det,det,AvriCl99,sacks,0.0,,,,,
player,201109180det,det,AvriCl99,tackles_combined,0,,,,,
player,201109180det,det,AvriCl99,tackles_solo,0,,,,,
player,201109180det,det,AvriCl99,tackles_assists,0,,,,,
player,201109180det,det,AvriCl99,tackles_loss,0,,,,,
player,201109180det,det,AvriCl99,qb_hits,0,,,,,
player,201109180det,det,AvriCl99,fumbles_rec,1,,,,,
player,201109180det,det,AvriCl99,fumbles_rec_yds,0,,,,,
player,201109180det,det,AvriCl99,fumbles_rec_td,0,,,,,
player,201109180det,det,AvriCl99,fumbles_forced,0,,,,,
player,201109180det,det,PalmAs99,def_int,,,,,,
player,201109180det,det,PalmAs99,def_int_yds,,,,,,
player,201109180det,det,PalmAs99,def_int_td,,,,,,
player,201109180det,det,PalmAs99,def_int_long,,,,,,
player,201109180det,det,PalmAs99,pass_defended,0,,,,,
player,201109180det,det,PalmAs99,sacks,0.0,,,,,
player,201109180det,det,PalmAs99,tackles_combined,1,,,,,
player,201109180det,det,PalmAs99,tackles_solo,1,,,,,
player,201109180det,det,PalmAs99,tackles_assists,0,,,,,
player,201109180det,det,PalmAs99,tackles_loss,0,,,,,
player,201109180det,det,PalmAs99,qb_hits,0,,,,,
player,201109180det,det,PalmAs99,fumbles_rec,0,,,,,
player,201109180det,det,PalmAs99,fumbles_rec_yds,,,,,,
player,201109180det,det,PalmAs99,fumbles_rec_td,,,,,,
player,201109180det,det,PalmAs99,fumbles_forced,0,,,,,
player,201109180det,kan,ArenJa99,kick_ret,0,,,,,
player,201109180det,kan,ArenJa99,kick_ret_yds,0,,,,,
player,201109180det,kan,ArenJa99,kick_ret_yds_per_ret,,,,,,
player,201109180det,kan,ArenJa99,kick_ret_td,0,,,,,
player,201109180det,kan,ArenJa99,kick_ret_long,0,,,,,
player,201109180det,kan,ArenJa99,punt_ret,1,,,,,
player,201109180det,kan,ArenJa99,punt_ret_yds,1,,,,,
player,201109180det,kan,ArenJa99,punt_ret_yds_per_ret,1.0,,,,,
player,201109180det,kan,ArenJa99,punt_ret_td,0,,,,,
player,201109180det,kan,ArenJa99,punt_ret_long,1,,,,,
player,201109180det,kan,McClDe00,kick_ret,3,,,,,
player,201109180det,kan,McClDe00,kick_ret_yds,69,,,,,
player,201109180det,kan,McClDe00,kick_ret_yds_per_ret,23.0,,,,,
player,201109180det,kan,McClDe00,kick_ret_td,0,,,,,
player,201109180det,kan,McClDe00,kick_ret_long,35,,,,,
player,201109180det,kan,McClDe00,punt_ret,0,,,,,
player,201109180det,kan,McClDe00,punt_ret_yds,0,,,,,
player,201109180det,kan,McClDe00,punt_ret_yds_per_ret,,,,,,
player,201109180det,kan,McClDe00,punt_ret_td,0,,,,,
player,201109180det,kan,McClDe00,punt_ret_long,0,,,,,
player,201109180det,det,LogaSt00,kick_ret,0,,,,,
player,201109180det,det,LogaSt00,kick_ret_yds,0,,,,,
player,201109180det,det,LogaSt00,kick_ret_yds_per_ret,,,,,,
player,201109180det,det,LogaSt00,kick_ret_td,0,,,,,
player,201109180det,det,LogaSt00,kick_ret_long,0,,,,,
player,201109180det,det,LogaSt00,punt_ret,1,,,,,
player,201109180det,det,LogaSt00,punt_ret_yds,7,,,,,
player,201109180det,det,LogaSt00,punt_ret_yds_per_ret,7.0,,,,,
player,201109180det,det,LogaSt00,punt_ret_td,0,,,,,
player,201109180det,det,LogaSt00,punt_ret_long,7,,,,,
player,201109180det,kan,ColqDu20,xpm,,,,,,
player,201109180det,kan,ColqDu20,xpa,,,,,,
player,201109180det,kan,ColqDu20,fgm,,,,,,
player,201109180det,kan,ColqDu20,fga,,,,,,
player,201109180det,kan,ColqDu20,punt,5,,,,,
player,201109180det,kan,ColqDu20,punt_yds,198,,,,,
player,201109180det,kan,ColqDu20,punt_yds_per_punt,39.6,,,,,
player,201109180det,kan,ColqDu20,punt_long,44,,,,,
player,201109180det,kan,SuccRy44,xpm,,,,,,
player,201109180det,kan,SuccRy44,xpa,,,,,,
player,201109180det,kan,SuccRy44,fgm,1,,,,,
player,201109180det,kan,SuccRy44,fga,2,,,,,
player,201109180det,kan,SuccRy44,punt,0,,,,,
player,201109180det,kan,SuccRy44,punt_yds,0,,,,,
player,201109180det,kan,SuccRy44,punt_yds_per_punt,,,,,,
player,201109180det,kan,SuccRy44,punt_long,0,,,,,
player,201109180det,det,hansojas01,xpm,6,,,,,
player,201109180det,det,hansojas01,xpa,6,,,,,
player,201109180det,det,hansojas01,fgm,2,,,,,
player,201109180det,det,hansojas01,fga,2,,,,,
player,201109180det,det,hansojas01,punt,0,,,,,
player,201109180det,det,hansojas01,punt_yds,0,,,,,
player,201109180det,det,hansojas01,punt_yds_per_punt,,,,,,
player,201109180det,det,hansojas01,punt_long,0,,,,,
player,201109180det,det,DonaRy00,xpm,,,,,,
player,201109180det,det,DonaRy00,xpa,,,,,,
player,201109180det,det,DonaRy00,fgm,,,,,,
player,201109180det,det,DonaRy00,fga,,,,,,
player,201109180det,det,DonaRy00,punt,5,,,,,
player,201109180det,det,DonaRy00,punt_yds,206,,,,,
player,201109180det,det,DonaRy00,punt_yds_per_punt,41.2,,,,,
player,201109180det,det,DonaRy00,punt_long,51,,,,,
