game,2011,15,20111218,201112180rai,det,"Detroit Lions",28,rai,"Oakland Raiders",27
player,201112180rai,det,WrigEr99,tackles_solo,7,,,,,
player,201112180rai,det,WrigEr99,tackles_assists,0,,,,,
player,201112180rai,det,WrigEr99,tackles_loss,1,,,,,
player,201112180rai,det,WrigEr99,qb_hits,0,,,,,
player,201112180rai,det,WrigEr99,fumbles_rec,0,,,,,
player,201112180rai,det,WrigEr99,fumbles_rec_yds,0,,,,,
player,201112180rai,det,WrigEr99,fumbles_rec_td,0,,,,,
player,201112180rai,det,WrigEr99,fumbles_forced,0,,,,,
player,201112180rai,det,CareDo00,def_int,0,,,,,
player,201112180rai,det,CareDo00,def_int_yds,0,,,,,
player,201112180rai,det,CareDo00,def_int_td,0,,,,,
player,201112180rai,det,CareDo00,def_int_long,0,,,,,
player,201112180rai,det,CareDo00,pass_defended,0,,,,,
player,201112180rai,det,CareDo00,sacks,0.0,,,,,
player,201112180rai,det,CareDo00,tackles_combined,4,,,,,
player,201112180rai,det,CareDo00,tackles_solo,3,,,,,
player,201112180rai,det,CareDo00,tackles_assists,1,,,,,
player,201112180rai,det,CareDo00,tackles_loss,0,,,,,
player,201112180rai,det,CareDo00,qb_hits,0,,,,,
player,201112180rai,det,CareDo00,fumbles_rec,0,,,,,
player,201112180rai,det,CareDo00,fumbles_rec_yds,0,,,,,
player,201112180rai,det,CareDo00,fumbles_rec_td,0,,,,,
player,201112180rai,det,CareDo00,fumbles_forced,0,,,,,
player,201112180rai,det,WendJo99,def_int,0,,,,,
player,201112180rai,det,WendJo99,def_int_yds,0,,,,,
player,201112180rai,det,WendJo99,def_int_td,0,,,,,
player,201112180rai,det,WendJo99,def_int_long,0,,,,,
player,201112180rai,det,WendJo99,pass_defended,0,,,,,
player,201112180rai,det,WendJo99,sacks,0.0,,,,,
player,201112180rai,det,WendJo99,tackles_combined,4,,,,,
player,201112180rai,det,WendJo99,tackles_solo,2,,,,,
player,201112180rai,det,WendJo99,tackles_assists,2,,,,,
player,201112180rai,det,WendJo99,tackles_loss,0,,,,,
player,201112180rai,det,WendJo99,qb_hits,0,,,,,
player,201112180rai,det,WendJo99,fumbles_rec,0,,,,,
player,201112180rai,det,WendJo99,fumbles_rec_yds,0,,,,,
player,201112180rai,det,WendJo99,fumbles_rec_td,0,,,,,
player,201112180rai,det,WendJo99,fumbles_forced,0,,,,,
player,201112180rai,det,HousCh99,def_int,0,,,,,
player,201112180rai,det,HousCh99,def_int_yds,0,,,,,
player,201112180rai,det,HousCh99,def_int_td,0,,,,,
player,201112180rai,det,HousCh99,def_int_long,0,,,,,
player,201112180rai,det,HousCh99,pass_defended,0,,,,,
player,201112180rai,det,HousCh99,sacks,0.0,,,,,
player,201112180rai,det,HousCh99,tackles_combined,3,,,,,
player,201112180rai,det,HousCh99,tackles_solo,3,,,,,
player,201112180rai,det,HousCh99,tackles_assists,0,,,,,
player,201112180rai,det,HousCh99,tackles_loss,0,,,,,
player,201112180rai,det,HousCh99,qb_hits,0,,,,,
player,201112180rai,det,HousCh99,fumbles_rec,0,,,,,
player,201112180rai,det,HousCh99,fumbles_rec_yds,0,,,,,
player,201112180rai,det,HousCh99,fumbles_rec_td,0,,,,,
player,201112180rai,det,HousCh99,fumbles_forced,0,,,,,
player,201112180rai,det,SmitAl98,def_int,0,,,,,
player,201112180rai,det,SmitAl98,def_int_yds,0,,,,,
player,201112180rai,det,SmitAl98,def_int_td,0,,,,,
player,201112180rai,det,SmitAl98,def_int_long,0,,,,,
player,201112180rai,det,SmitAl98,pass_defended,0,,,,,
player,201112180rai,det,SmitAl98,sacks,0.0,,,,,
player,201112180rai,det,SmitAl98,tackles_combined,3,,,,,
player,201112180rai,det,SmitAl98,tackles_solo,3,,,,,
player,201112180rai,det,SmitAl98,tackles_assists,0,,,,,
player,201112180rai,det,SmitAl98,tackles_loss,0,,,,,
player,201112180rai,det,SmitAl98,qb_hits,0,,,,,
player,201112180rai,det,SmitAl98,fumbles_rec,1,,,,,
player,201112180rai,det,SmitAl98,fumbles_rec_yds,0,,,,,
player,201112180rai,det,SmitAl98,fumbles_rec_td,0,,,,,
player,201112180rai,det,SmitAl98,fumbles_forced,0,,,,,
player,201112180rai,det,SilvRi00,def_int,0,,,,,
player,201112180rai,det,SilvRi00,def_int_yds,0,,,,,
player,201112180rai,det,SilvRi00,def_int_td,0,,,,,
player,201112180rai,det,SilvRi00,def_int_long,0,,,,,
player,201112180rai,det,SilvRi00,pass_defended,0,,,,,
player,201112180rai,det,SilvRi00,sacks,0.0,,,,,
player,201112180rai,det,SilvRi00,tackles_combined,2,,,,,
player,201112180rai,det,SilvRi00,tackles_solo,1,,,,,
player,201112180rai,det,SilvRi00,tackles_assists,1,,,,,
player,201112180rai,det,SilvRi00,tackles_loss,0,,,,,
player,201112180rai,det,SilvRi00,qb_hits,0,,,,,
player,201112180rai,det,SilvRi00,fumbles_rec,0,,,,,
player,201112180rai,det,SilvRi00,fumbles_rec_yds,0,,,,,
player,201112180rai,det,SilvRi00,fumbles_rec_td,0,,,,,
player,201112180rai,det,SilvRi00,fumbles_forced,0,,,,,
player,201112180rai,det,SpieAm99,def_int,0,,,,,
player,201112180rai,det,SpieAm99,def_int_yds,0,,,,,
player,201112180rai,det,SpieAm99,def_int_td,0,,,,,
player,201112180rai,det,SpieAm99,def_int_long,0,,,,,
player,201112180rai,det,SpieAm99,pass_defended,0,,,,,
player,201112180rai,det,SpieAm99,sacks,0.0,,,,,
player,201112180rai,det,SpieAm99,tackles_combined,2,,,,,
player,201112180rai,det,SpieAm99,tackles_solo,2,,,,,
player,201112180rai,det,SpieAm99,tackles_assists,0,,,,,
player,201112180rai,det,SpieAm99,tackles_loss,0,,,,,
player,201112180rai,det,SpieAm99,qb_hits,0,,,,,
player,201112180rai,det,SpieAm99,fumbles_rec,0,,,,,
player,201112180rai,det,SpieAm99,fumbles_rec_yds,0,,,,,
player,201112180rai,det,SpieAm99,fumbles_rec_td,0,,,,,
player,201112180rai,det,SpieAm99,fumbles_forced,0,,,,,
player,201112180rai,det,StovMa00,def_int,0,,,,,
player,201112180rai,det,StovMa00,def_int_yds,0,,,,,
player,201112180rai,det,StovMa00,def_int_td,0,,,,,
player,201112180rai,det,StovMa00,def_int_long,0,,,,,
player,201112180rai,det,StovMa00,pass_defended,0,,,,,
player,201112180rai,det,StovMa00,sacks,0.0,,,,,
player,201112180rai,det,StovMa00,tackles_combined,2,,,,,
player,201112180rai,det,StovMa00,tackles_solo,2,,,,,
player,201112180rai,det,StovMa00,tackles_assists,0,,,,,
player,201112180rai,det,StovMa00,tackles_loss,0,,,,,
player,201112180rai,det,StovMa00,qb_hits,0,,,,,
player,201112180rai,det,StovMa00,fumbles_rec,0,,,,,
player,201112180rai,det,StovMa00,fumbles_rec_yds,0,,,,,
player,201112180rai,det,StovMa00,fumbles_rec_td,0,,,,,
player,201112180rai,det,StovMa00,fumbles_forced,0,,,,,
player,201112180rai,det,SuhxNd99,def_int,0,,,,,
player,201112180rai,det,SuhxNd99,def_int_yds,0,,,,,
player,201112180rai,det,SuhxNd99,def_int_td,0,,,,,
player,201112180rai,det,SuhxNd99,def_int_long,0,,,,,
player,201112180rai,det,SuhxNd99,pass_defended,0,,,,,
player,201112180rai,det,SuhxNd99,sacks,0.0,,,,,
player,201112180rai,det,SuhxNd99,tackles_combined,2,,,,,
player,201112180rai,det,SuhxNd99,tackles_solo,1,,,,,
player,201112180rai,det,SuhxNd99,tackles_assists,1,,,,,
player,201112180rai,det,SuhxNd99,tackles_loss,0,,,,,
player,201112180rai,det,SuhxNd99,qb_hits,0,,,,,
player,201112180rai,det,SuhxNd99,fumbles_rec,0,,,,,
player,201112180rai,det,SuhxNd99,fumbles_rec_yds,0,,,,,
player,201112180rai,det,SuhxNd99,fumbles_rec_td,0,,,,,
player,201112180rai,det,SuhxNd99,fumbles_forced,0,,,,,
player,201112180rai,det,WillCo21,def_int,0,,,,,
player,201112180rai,det,WillCo21,def_int_yds,0,,,,,
player,201112180rai,det,WillCo21,def_int_td,0,,,,,
player,201112180rai,det,WillCo21,def_int_long,0,,,,,
player,201112180rai,det,WillCo21,pass_defended,0,,,,,
player,201112180rai,det,WillCo21,sacks,0.0,,,,,
player,201112180rai,det,WillCo21,tackles_combined,2,,,,,
player,201112180rai,det,WillCo21,tackles_solo,2,,,,,
player,201112180rai,det,WillCo21,tackles_assists,0,,,,,
player,201112180rai,det,WillCo21,tackles_loss,0,,,,,
player,201112180rai,det,WillCo21,qb_hits,0,,,,,
player,201112180rai,det,WillCo21,fumbles_rec,0,,,,,
player,201112180rai,det,WillCo21,fumbles_rec_yds,0,,,,,
player,201112180rai,det,WillCo21,fumbles_rec_td,0,,,,,
player,201112180rai,det,WillCo21,fumbles_forced,0,,,,,
player,201112180rai,det,FairNi00,def_int,0,,,,,
player,201112180rai,det,FairNi00,def_int_yds,0,,,,,
player,201112180rai,det,FairNi00,def_int_td,0,,,,,
player,201112180rai,det,FairNi00,def_int_long,0,,,,,
player,201112180rai,det,FairNi00,pass_defended,0,,,,,
player,201112180rai,det,FairNi00,sacks,0.0,,,,,
player,201112180rai,det,FairNi00,tackles_combined,1,,,,,
player,201112180rai,det,FairNi00,tackles_solo,1,,,,,
player,201112180rai,det,FairNi00,tackles_assists,0,,,,,
player,201112180rai,det,FairNi00,tackles_loss,0,,,,,
player,201112180rai,det,FairNi00,qb_hits,0,,,,,
player,201112180rai,det,FairNi00,fumbles_rec,0,,,,,
player,201112180rai,det,FairNi00,fumbles_rec_yds,0,,,,,
player,201112180rai,det,FairNi00,fumbles_rec_td,0,,,,,
player,201112180rai,det,FairNi00,fumbles_forced,0,,,,,
player,201112180rai,det,HarrCh20,def_int,0,,,,,
player,201112180rai,det,HarrCh20,def_int_yds,0,,,,,
player,201112180rai,det,HarrCh20,def_int_td,0,,,,,
player,201112180rai,det,HarrCh20,def_int_long,0,,,,,
player,201112180rai,det,HarrCh20,pass_defended,0,,,,,
player,201112180rai,det,HarrCh20,sacks,0.0,,,,,
player,201112180rai,det,HarrCh20,tackles_combined,1,,,,,
player,201112180rai,det,HarrCh20,tackles_solo,1,,,,,
player,201112180rai,det,HarrCh20,tackles_assists,0,,,,,
player,201112180rai,det,HarrCh20,tackles_loss,0,,,,,
player,201112180rai,det,HarrCh20,qb_hits,0,,,,,
player,201112180rai,det,HarrCh20,fumbles_rec,0,,,,,
player,201112180rai,det,HarrCh20,fumbles_rec_yds,0,,,,,
player,201112180rai,det,HarrCh20,fumbles_rec_td,0,,,,,
player,201112180rai,det,HarrCh20,fumbles_forced,0,,,,,
player,201112180rai,det,HoguDo01,def_int,0,,,,,
player,201112180rai,det,HoguDo01,def_int_yds,0,,,,,
player,201112180rai,det,HoguDo01,def_int_td,0,,,,,
player,201112180rai,det,HoguDo01,def_int_long,0,,,,,
player,201112180rai,det,HoguDo01,pass_defended,0,,,,,
player,201112180rai,det,HoguDo01,sacks,0.0,,,,,
player,201112180rai,det,HoguDo01,tackles_combined,1,,,,,
player,201112180rai,det,HoguDo01,tackles_solo,0,,,,,
player,201112180rai,det,HoguDo01,tackles_assists,1,,,,,
player,201112180rai,det,HoguDo01,tackles_loss,0,,,,,
player,201112180rai,det,HoguDo01,qb_hits,0,,,,,
player,201112180rai,det,HoguDo01,fumbles_rec,0,,,,,
player,201112180rai,det,HoguDo01,fumbles_rec_yds,0,,,,,
player,201112180rai,det,HoguDo01,fumbles_rec_td,0,,,,,
player,201112180rai,det,HoguDo01,fumbles_forced,0,,,,,
player,201112180rai,det,MuhlDo20,def_int,0,,,,,
player,201112180rai,det,MuhlDo20,def_int_yds,0,,,,,
player,201112180rai,det,MuhlDo20,def_int_td,0,,,,,
player,201112180rai,det,MuhlDo20,def_int_long,0,,,,,
player,201112180rai,det,MuhlDo20,pass_defended,0,,,,,
player,201112180rai,det,MuhlDo20,sacks,0.0,,,,,
player,201112180rai,det,MuhlDo20,tackles_combined,1,,,,,
player,201112180rai,det,MuhlDo20,tackles_solo,1,,,,,
player,201112180rai,det,MuhlDo20,tackles_assists,0,,,,,
player,201112180rai,det,MuhlDo20,tackles_loss,0,,,,,
player,201112180rai,det,MuhlDo20,qb_hits,0,,,,,
player,201112180rai,det,MuhlDo20,fumbles_rec,0,,,,,
player,201112180rai,det,MuhlDo20,fumbles_rec_yds,0,,,,,
player,201112180rai,det,MuhlDo20,fumbles_rec_td,0,,,,,
player,201112180rai,det,MuhlDo20,fumbles_forced,0,,,,,
player,201112180rai,det,YounWi99,def_int,0,,,,,
player,201112180rai,det,YounWi99,def_int_yds,0,,,,,
player,201112180rai,det,YounWi99,def_int_td,0,,,,,
player,201112180rai,det,YounWi99,def_int_long,0,,,,,
player,201112180rai,det,YounWi99,pass_defended,0,,,,,
player,201112180rai,det,YounWi99,sacks,0.0,,,,,
player,201112180rai,det,YounWi99,tackles_combined,1,,,,,
player,201112180rai,det,YounWi99,tackles_solo,0,,,,,
player,201112180rai,det,YounWi99,tackles_assists,1,,,,,
player,201112180rai,det,YounWi99,tackles_loss,0,,,,,
player,201112180rai,det,YounWi99,qb_hits,0,,,,,
player,201112180rai,det,YounWi99,fumbles_rec,0,,,,,
player,201112180rai,det,YounWi99,fumbles_rec_yds,0,,,,,
player,201112180rai,det,YounWi99,fumbles_rec_td,0,,,,,
player,201112180rai,det,YounWi99,fumbles_forced,0,,,,,
player,201112180rai,rai,McClRo00,def_int,0,,,,,
player,201112180rai,rai,McClRo00,def_int_yds,0,,,,,
player,201112180rai,rai,McClRo00,def_int_td,0,,,,,
player,201112180rai,rai,McClRo00,def_int_long,0,,,,,
player,201112180rai,rai,McClRo00,pass_defended,0,,,,,
player,201112180rai,rai,McClRo00,sacks,1.0,,,,,
player,201112180rai,rai,McClRo00,tackles_combined,9,,,,,
player,201112180rai,rai,McClRo00,tackles_solo,7,,,,,
player,201112180rai,rai,McClRo00,tackles_assists,2,,,,,
player,201112180rai,rai,McClRo00,tackles_loss,1,,,,,
player,201112180rai,rai,McClRo00,qb_hits,1,,,,,
player,201112180rai,rai,McClRo00,fumbles_rec,0,,,,,
player,201112180rai,rai,McClRo00,fumbles_rec_yds,0,,,,,
player,201112180rai,rai,McClRo00,fumbles_rec_td,0,,,,,
player,201112180rai,rai,McClRo00,fumbles_forced,0,,,,,
player,201112180rai,rai,KellTo21,def_int,0,,,,,
player,201112180rai,rai,KellTo21,def_int_yds,0,,,,,
player,201112180rai,rai,KellTo21,def_int_td,0,,,,,
player,201112180rai,rai,KellTo21,def_int_long,0,,,,,
player,201112180rai,rai,KellTo21,pass_defended,0,,,,,
player,201112180rai,rai,KellTo21,sacks,1.0,,,,,
player,201112180rai,rai,KellTo21,tackles_combined,1,,,,,
player,201112180rai,rai,KellTo21,tackles_solo,1,,,,,
player,201112180rai,rai,KellTo21,tackles_assists,0,,,,,
player,201112180rai,rai,KellTo21,tackles_loss,0,,,,,
player,201112180rai,rai,KellTo21,qb_hits,0,,,,,
player,201112180rai,rai,KellTo21,fumbles_rec,0,,,,,
player,201112180rai,rai,KellTo21,fumbles_rec_yds,0,,,,,
player,201112180rai,rai,KellTo21,fumbles_rec_td,0,,,,,
player,201112180rai,rai,KellTo21,fumbles_forced,1,,,,,
player,201112180rai,rai,GiorMa20,def_int,0,,,,,
player,201112180rai,rai,GiorMa20,def_int_yds,0,,,,,
player,201112180rai,rai,GiorMa20,def_int_td,0,,,,,
player,201112180rai,rai,GiorMa20,def_int_long,0,,,,,
player,201112180rai,rai,GiorMa20,pass_defended,0,,,,,
player,201112180rai,rai,GiorMa20,sacks,0.0,,,,,
player,201112180rai,rai,GiorMa20,tackles_combined,8,,,,,
player,201112180rai,rai,GiorMa20,tackles_solo,7,,,,,
player,201112180rai,rai,GiorMa20,tackles_assists,1,,,,,
player,201112180rai,rai,GiorMa20,tackles_loss,0,,,,,
player,201112180rai,rai,GiorMa20,qb_hits,0,,,,,
player,201112180rai,rai,GiorMa20,fumbles_rec,0,,,,,
player,201112180rai,rai,GiorMa20,fumbles_rec_yds,0,,,,,
player,201112180rai,rai,GiorMa20,fumbles_rec_td,0,,,,,
player,201112180rai,rai,GiorMa20,fumbles_forced,0,,,,,
player,201112180rai,rai,ShepLi99,def_int,0,,,,,
player,201112180rai,rai,ShepLi99,def_int_yds,0,,,,,
player,201112180rai,rai,ShepLi99,def_int_td,0,,,,,
player,201112180rai,rai,ShepLi99,def_int_long,0,,,,,
player,201112180rai,rai,ShepLi99,pass_defended,0,,,,,
player,201112180rai,rai,ShepLi99,sacks,0.0,,,,,
player,201112180rai,rai,ShepLi99,tackles_combined,8,,,,,
player,201112180rai,rai,ShepLi99,tackles_solo,8,,,,,
player,201112180rai,rai,ShepLi99,tackles_assists,0,,,,,
player,201112180rai,rai,ShepLi99,tackles_loss,1,,,,,
player,201112180rai,rai,ShepLi99,qb_hits,1,,,,,
player,201112180rai,rai,ShepLi99,fumbles_rec,0,,,,,
player,201112180rai,rai,ShepLi99,fumbles_rec_yds,0,,,,,
player,201112180rai,rai,ShepLi99,fumbles_rec_td,0,,,,,
player,201112180rai,rai,ShepLi99,fumbles_forced,0,,,,,
player,201112180rai,rai,RoutSt20,def_int,0,,,,,
player,201112180rai,rai,RoutSt20,def_int_yds,0,,,,,
player,201112180rai,rai,RoutSt20,def_int_td,0,,,,,
player,201112180rai,rai,RoutSt20,def_int_long,0,,,,,
player,201112180rai,rai,RoutSt20,pass_defended,3,,,,,
player,201112180rai,rai,RoutSt20,sacks,0.0,,,,,
player,201112180rai,rai,RoutSt20,tackles_combined,6,,,,,
player,201112180rai,rai,RoutSt20,tackles_solo,6,,,,,
player,201112180rai,rai,RoutSt20,tackles_assists,0,,,,,
player,201112180rai,rai,RoutSt20,tackles_loss,0,,,,,
player,201112180rai,rai,RoutSt20,qb_hits,0,,,,,
player,201112180rai,rai,RoutSt20,fumbles_rec,0,,,,,
player,201112180rai,rai,RoutSt20,fumbles_rec_yds,0,,,,,
player,201112180rai,rai,RoutSt20,fumbles_rec_td,0,,,,,
player,201112180rai,rai,RoutSt20,fumbles_forced,0,,,,,
player,201112180rai,rai,BranTy99,def_int,0,,,,,
player,201112180rai,rai,BranTy99,def_int_yds,0,,,,,
player,201112180rai,rai,BranTy99,def_int_td,0,,,,,
player,201112180rai,rai,BranTy99,def_int_long,0,,,,,
player,201112180rai,rai,BranTy99,pass_defended,0,,,,,
player,201112180rai,rai,BranTy99,sacks,0.0,,,,,
player,201112180rai,rai,BranTy99,tackles_combined,5,,,,,
player,201112180rai,rai,BranTy99,tackles_solo,4,,,,,
player,201112180rai,rai,BranTy99,tackles_assists,1,,,,,
player,201112180rai,rai,BranTy99,tackles_loss,1,,,,,
player,201112180rai,rai,BranTy99,qb_hits,0,,,,,
player,201112180rai,rai,BranTy99,fumbles_rec,0,,,,,
player,201112180rai,rai,BranTy99,fumbles_rec_yds,0,,,,,
player,201112180rai,rai,BranTy99,fumbles_rec_td,0,,,,,
player,201112180rai,rai,BranTy99,fumbles_forced,0,,,,,
player,201112180rai,rai,CurrAa99,def_int,0,,,,,
player,201112180rai,rai,CurrAa99,def_int_yds,0,,,,,
player,201112180rai,rai,CurrAa99,def_int_td,0,,,,,
player,201112180rai,rai,CurrAa99,def_int_long,0,,,,,
player,201112180rai,rai,CurrAa99,pass_defended,1,,,,,
player,201112180rai,rai,CurrAa99,sacks,0.0,,,,,
player,201112180rai,rai,CurrAa99,tackles_combined,3,,,,,
player,201112180rai,rai,CurrAa99,tackles_solo,2,,,,,
player,201112180rai,rai,CurrAa99,tackles_assists,1,,,,,
player,201112180rai,rai,CurrAa99,tackles_loss,0,,,,,
player,201112180rai,rai,CurrAa99,qb_hits,0,,,,,
player,201112180rai,rai,CurrAa99,fumbles_rec,1,,,,,
player,201112180rai,rai,CurrAa99,fumbles_rec_yds,6,,,,,
player,201112180rai,rai,CurrAa99,fumbles_rec_td,1,,,,,
player,201112180rai,rai,CurrAa99,fumbles_forced,0,,,,,
player,201112180rai,rai,GordRi00,def_int,0,,,,,
player,201112180rai,rai,GordRi00,def_int_yds,0,,,,,
player,201112180rai,rai,GordRi00,def_int_td,0,,,,,
player,201112180rai,rai,GordRi00,def_int_long,0,,,,,
player,201112180rai,rai,GordRi00,pass_defended,0,,,,,
player,201112180rai,rai,GordRi00,sacks,0.0,,,,,
player,201112180rai,rai,GordRi00,tackles_combined,2,,,,,
player,201112180rai,rai,GordRi00,tackles_solo,2,,,,,
player,201112180rai,rai,GordRi00,tackles_assists,0,,,,,
player,201112180rai,rai,GordRi00,tackles_loss,0,,,,,
player,201112180rai,rai,GordRi00,qb_hits,0,,,,,
player,201112180rai,rai,GordRi00,fumbles_rec,0,,,,,
player,201112180rai,rai,GordRi00,fumbles_rec_yds,0,,,,,
player,201112180rai,rai,GordRi00,fumbles_rec_td,0,,,,,
player,201112180rai,rai,GordRi00,fumbles_forced,0,,,,,
player,201112180rai,rai,HousLa99,def_int,0,,,,,
player,201112180rai,rai,HousLa99,def_int_yds,0,,,,,
player,201112180rai,rai,HousLa99,def_int_td,0,,,,,
player,201112180rai,rai,HousLa99,def_int_long,0,,,,,
player,201112180rai,rai,HousLa99,pass_defended,0,,,,,
player,201112180rai,rai,HousLa99,sacks,0.0,,,,,
player,201112180rai,rai,HousLa99,tackles_combined,2,,,,,
player,201112180rai,rai,HousLa99,tackles_solo,2,,,,,
player,201112180rai,rai,HousLa99,tackles_assists,0,,,,,
player,201112180rai,rai,HousLa99,tackles_loss,0,,,,,
player,201112180rai,rai,HousLa99,qb_hits,0,,,,,
player,201112180rai,rai,HousLa99,fumbles_rec,0,,,,,
player,201112180rai,rai,HousLa99,fumbles_rec_yds,0,,,,,
player,201112180rai,rai,HousLa99,fumbles_rec_td,0,,,,,
player,201112180rai,rai,HousLa99,fumbles_forced,0,,,,,
player,201112180rai,rai,MitcMi99,def_int,0,,,,,
player,201112180rai,rai,MitcMi99,def_int_yds,0,,,,,
player,201112180rai,rai,MitcMi99,def_int_td,0,,,,,
player,201112180rai,rai,MitcMi99,def_int_long,0,,,,,
player,201112180rai,rai,MitcMi99,pass_defended,0,,,,,
player,201112180rai,rai,MitcMi99,sacks,0.0,,,,,
player,201112180rai,rai,MitcMi99,tackles_combined,2,,,,,
player,201112180rai,rai,MitcMi99,tackles_solo,1,,,,,
player,201112180rai,rai,MitcMi99,tackles_assists,1,,,,,
player,201112180rai,rai,MitcMi99,tackles_loss,0,,,,,
player,201112180rai,rai,MitcMi99,qb_hits,0,,,,,
player,201112180rai,rai,MitcMi99,fumbles_rec,0,,,,,
player,201112180rai,rai,MitcMi99,fumbles_rec_yds,0,,,,,
player,201112180rai,rai,MitcMi99,fumbles_rec_td,0,,,,,
player,201112180rai,rai,MitcMi99,fumbles_forced,0,,,,,
player,201112180rai,rai,SeymRi00,def_int,0,,,,,
player,201112180rai,rai,SeymRi00,def_int_yds,0,,,,,
player,201112180rai,rai,SeymRi00,def_int_td,0,,,,,
player,201112180rai,rai,SeymRi00,def_int_long,0,,,,,
player,201112180rai,rai,SeymRi00,pass_defended,1,,,,,
player,201112180rai,rai,SeymRi00,sacks,0.0,,,,,
player,201112180rai,rai,SeymRi00,tackles_combined,2,,,,,
player,201112180rai,rai,SeymRi00,tackles_solo,2,,,,,
player,201112180rai,rai,SeymRi00,tackles_assists,0,,,,,
player,201112180rai,rai,SeymRi00,tackles_loss,0,,,,,
player,201112180rai,rai,SeymRi00,qb_hits,2,,,,,
player,201112180rai,rai,SeymRi00,fumbles_rec,0,,,,,
player,201112180rai,rai,SeymRi00,fumbles_rec_yds,0,,,,,
player,201112180rai,rai,SeymRi00,fumbles_rec_td,0,,,,,
player,201112180rai,rai,SeymRi00,fumbles_forced,0,,,,,
player,201112180rai,rai,WimbKa20,def_int,0,,,,,
player,201112180rai,rai,WimbKa20,def_int_yds,0,,,,,
player,201112180rai,rai,WimbKa20,def_int_td,0,,,,,
player,201112180rai,rai,WimbKa20,def_int_long,0,,,,,
player,201112180rai,rai,WimbKa20,pass_defended,0,,,,,
player,201112180rai,rai,WimbKa20,sacks,0.0,,,,,
player,201112180rai,rai,WimbKa20,tackles_combined,2,,,,,
player,201112180rai,rai,WimbKa20,tackles_solo,2,,,,,
player,201112180rai,rai,WimbKa20,tackles_assists,0,,,,,
player,201112180rai,rai,WimbKa20,tackles_loss,0,,,,,
player,201112180rai,rai,WimbKa20,qb_hits,1,,,,,
player,201112180rai,rai,WimbKa20,fumbles_rec,0,,,,,
player,201112180rai,rai,WimbKa20,fumbles_rec_yds,0,,,,,
player,201112180rai,rai,WimbKa20,fumbles_rec_td,0,,,,,
player,201112180rai,rai,WimbKa20,fumbles_forced,0,,,,,
player,201112180rai,rai,BryaDe00,def_int,0,,,,,
player,201112180rai,rai,BryaDe00,def_int_yds,0,,,,,
player,201112180rai,rai,BryaDe00,def_int_td,0,,,,,
player,201112180rai,rai,BryaDe00,def_int_long,0,,,,,
player,201112180rai,rai,BryaDe00,pass_defended,0,,,,,
player,201112180rai,rai,BryaDe00,sacks,0.0,,,,,
player,201112180rai,rai,BryaDe00,tackles_combined,1,,,,,
player,201112180rai,rai,BryaDe00,tackles_solo,0,,,,,
player,201112180rai,rai,BryaDe00,tackles_assists,1,,,,,
player,201112180rai,rai,BryaDe00,tackles_loss,0,,,,,
player,201112180rai,rai,BryaDe00,qb_hits,0,,,,,
player,201112180rai,rai,BryaDe00,fumbles_rec,0,,,,,
player,201112180rai,rai,BryaDe00,fumbles_rec_yds,0,,,,,
player,201112180rai,rai,BryaDe00,fumbles_rec_td,0,,,,,
player,201112180rai,rai,BryaDe00,fumbles_forced,0,,,,,
player,201112180rai,rai,CondJo20,def_int,0,,,,,
player,201112180rai,rai,CondJo20,def_int_yds,0,,,,,
player,201112180rai,rai,CondJo20,def_int_td,0,,,,,
player,201112180rai,rai,CondJo20,def_int_long,0,,,,,
player,201112180rai,rai,CondJo20,pass_defended,0,,,,,
player,201112180rai,rai,CondJo20,sacks,0.0,,,,,
player,201112180rai,rai,CondJo20,tackles_combined,1,,,,,
player,201112180rai,rai,CondJo20,tackles_solo,1,,,,,
player,201112180rai,rai,CondJo20,tackles_assists,0,,,,,
player,201112180rai,rai,CondJo20,tackles_loss,0,,,,,
player,201112180rai,rai,CondJo20,qb_hits,0,,,,,
player,201112180rai,rai,CondJo20,fumbles_rec,0,,,,,
player,201112180rai,rai,CondJo20,fumbles_rec_yds,0,,,,,
player,201112180rai,rai,CondJo20,fumbles_rec_td,0,,,,,
player,201112180rai,rai,CondJo20,fumbles_forced,0,,,,,
player,201112180rai,rai,MyerBr00,def_int,0,,,,,
player,201112180rai,rai,MyerBr00,def_int_yds,0,,,,,
player,201112180rai,rai,MyerBr00,def_int_td,0,,,,,
player,201112180rai,rai,MyerBr00,def_int_long,0,,,,,
player,201112180rai,rai,MyerBr00,pass_defended,0,,,,,
player,201112180rai,rai,MyerBr00,sacks,0.0,,,,,
player,201112180rai,rai,MyerBr00,tackles_combined,1,,,,,
player,201112180rai,rai,MyerBr00,tackles_solo,1,,,,,
player,201112180rai,rai,MyerBr00,tackles_assists,0,,,,,
player,201112180rai,rai,MyerBr00,tackles_loss,0,,,,,
player,201112180rai,rai,MyerBr00,qb_hits,0,,,,,
player,201112180rai,rai,MyerBr00,fumbles_rec,0,,,,,
player,201112180rai,rai,MyerBr00,fumbles_rec_yds,0,,,,,
player,201112180rai,rai,MyerBr00,fumbles_rec_td,0,,,,,
player,201112180rai,rai,MyerBr00,fumbles_forced,0,,,,,
player,201112180rai,rai,VanDDe00,def_int,0,,,,,
player,201112180rai,rai,VanDDe00,def_int_yds,0,,,,,
player,201112180rai,rai,VanDDe00,def_int_td,0,,,,,
player,201112180rai,rai,VanDDe00,def_int_long,0,,,,,
