game,2011,16,20111224,201112240det,sdg,"San Diego Chargers",10,det,"Detroit Lions",38
player,201112240det,sdg,WeddEr99,qb_hits,0,,,,,
player,201112240det,sdg,WeddEr99,fumbles_rec,0,,,,,
player,201112240det,sdg,WeddEr99,fumbles_rec_yds,0,,,,,
player,201112240det,sdg,WeddEr99,fumbles_rec_td,0,,,,,
player,201112240det,sdg,WeddEr99,fumbles_forced,0,,,,,
player,201112240det,sdg,HughDa99,def_int,0,,,,,
player,201112240det,sdg,HughDa99,def_int_yds,0,,,,,
player,201112240det,sdg,HughDa99,def_int_td,0,,,,,
player,201112240det,sdg,HughDa99,def_int_long,0,,,,,
player,201112240det,sdg,HughDa99,pass_defended,0,,,,,
player,201112240det,sdg,HughDa99,sacks,0.0,,,,,
player,201112240det,sdg,HughDa99,tackles_combined,5,,,,,
player,201112240det,sdg,HughDa99,tackles_solo,5,,,,,
player,201112240det,sdg,HughDa99,tackles_assists,0,,,,,
player,201112240det,sdg,HughDa99,tackles_loss,0,,,,,
player,201112240det,sdg,HughDa99,qb_hits,0,,,,,
player,201112240det,sdg,HughDa99,fumbles_rec,0,,,,,
player,201112240det,sdg,HughDa99,fumbles_rec_yds,0,,,,,
player,201112240det,sdg,HughDa99,fumbles_rec_td,0,,,,,
player,201112240det,sdg,HughDa99,fumbles_forced,0,,,,,
player,201112240det,sdg,JammQu20,def_int,0,,,,,
player,201112240det,sdg,JammQu20,def_int_yds,0,,,,,
player,201112240det,sdg,JammQu20,def_int_td,0,,,,,
player,201112240det,sdg,JammQu20,def_int_long,0,,,,,
player,201112240det,sdg,JammQu20,pass_defended,0,,,,,
player,201112240det,sdg,JammQu20,sacks,0.0,,,,,
player,201112240det,sdg,JammQu20,tackles_combined,4,,,,,
player,201112240det,sdg,JammQu20,tackles_solo,2,,,,,
player,201112240det,sdg,JammQu20,tackles_assists,2,,,,,
player,201112240det,sdg,JammQu20,tackles_loss,0,,,,,
player,201112240det,sdg,JammQu20,qb_hits,0,,,,,
player,201112240det,sdg,JammQu20,fumbles_rec,0,,,,,
player,201112240det,sdg,JammQu20,fumbles_rec_yds,0,,,,,
player,201112240det,sdg,JammQu20,fumbles_rec_td,0,,,,,
player,201112240det,sdg,JammQu20,fumbles_forced,0,,,,,
player,201112240det,sdg,PhilSh20,def_int,0,,,,,
player,201112240det,sdg,PhilSh20,def_int_yds,0,,,,,
player,201112240det,sdg,PhilSh20,def_int_td,0,,,,,
player,201112240det,sdg,PhilSh20,def_int_long,0,,,,,
player,201112240det,sdg,PhilSh20,pass_defended,1,,,,,
player,201112240det,sdg,PhilSh20,sacks,0.0,,,,,
player,201112240det,sdg,PhilSh20,tackles_combined,4,,,,,
player,201112240det,sdg,PhilSh20,tackles_solo,4,,,,,
player,201112240det,sdg,PhilSh20,tackles_assists,0,,,,,
player,201112240det,sdg,PhilSh20,tackles_loss,2,,,,,
player,201112240det,sdg,PhilSh20,qb_hits,0,,,,,
player,201112240det,sdg,PhilSh20,fumbles_rec,0,,,,,
player,201112240det,sdg,PhilSh20,fumbles_rec_yds,0,,,,,
player,201112240det,sdg,PhilSh20,fumbles_rec_td,0,,,,,
player,201112240det,sdg,PhilSh20,fumbles_forced,0,,,,,
player,201112240det,sdg,SpikTa00,def_int,0,,,,,
player,201112240det,sdg,SpikTa00,def_int_yds,0,,,,,
player,201112240det,sdg,SpikTa00,def_int_td,0,,,,,
player,201112240det,sdg,SpikTa00,def_int_long,0,,,,,
player,201112240det,sdg,SpikTa00,pass_defended,0,,,,,
player,201112240det,sdg,SpikTa00,sacks,0.0,,,,,
player,201112240det,sdg,SpikTa00,tackles_combined,4,,,,,
player,201112240det,sdg,SpikTa00,tackles_solo,4,,,,,
player,201112240det,sdg,SpikTa00,tackles_assists,0,,,,,
player,201112240det,sdg,SpikTa00,tackles_loss,0,,,,,
player,201112240det,sdg,SpikTa00,qb_hits,0,,,,,
player,201112240det,sdg,SpikTa00,fumbles_rec,0,,,,,
player,201112240det,sdg,SpikTa00,fumbles_rec_yds,0,,,,,
player,201112240det,sdg,SpikTa00,fumbles_rec_td,0,,,,,
player,201112240det,sdg,SpikTa00,fumbles_forced,0,,,,,
player,201112240det,sdg,BarnAn99,def_int,0,,,,,
player,201112240det,sdg,BarnAn99,def_int_yds,0,,,,,
player,201112240det,sdg,BarnAn99,def_int_td,0,,,,,
player,201112240det,sdg,BarnAn99,def_int_long,0,,,,,
player,201112240det,sdg,BarnAn99,pass_defended,0,,,,,
player,201112240det,sdg,BarnAn99,sacks,0.0,,,,,
player,201112240det,sdg,BarnAn99,tackles_combined,2,,,,,
player,201112240det,sdg,BarnAn99,tackles_solo,1,,,,,
player,201112240det,sdg,BarnAn99,tackles_assists,1,,,,,
player,201112240det,sdg,BarnAn99,tackles_loss,0,,,,,
player,201112240det,sdg,BarnAn99,qb_hits,0,,,,,
player,201112240det,sdg,BarnAn99,fumbles_rec,0,,,,,
player,201112240det,sdg,BarnAn99,fumbles_rec_yds,0,,,,,
player,201112240det,sdg,BarnAn99,fumbles_rec_td,0,,,,,
player,201112240det,sdg,BarnAn99,fumbles_forced,0,,,,,
player,201112240det,sdg,CasoAn99,def_int,0,,,,,
player,201112240det,sdg,CasoAn99,def_int_yds,0,,,,,
player,201112240det,sdg,CasoAn99,def_int_td,0,,,,,
player,201112240det,sdg,CasoAn99,def_int_long,0,,,,,
player,201112240det,sdg,CasoAn99,pass_defended,0,,,,,
player,201112240det,sdg,CasoAn99,sacks,0.0,,,,,
player,201112240det,sdg,CasoAn99,tackles_combined,2,,,,,
player,201112240det,sdg,CasoAn99,tackles_solo,1,,,,,
player,201112240det,sdg,CasoAn99,tackles_assists,1,,,,,
player,201112240det,sdg,CasoAn99,tackles_loss,0,,,,,
player,201112240det,sdg,CasoAn99,qb_hits,0,,,,,
player,201112240det,sdg,CasoAn99,fumbles_rec,0,,,,,
player,201112240det,sdg,CasoAn99,fumbles_rec_yds,0,,,,,
player,201112240det,sdg,CasoAn99,fumbles_rec_td,0,,,,,
player,201112240det,sdg,CasoAn99,fumbles_forced,0,,,,,
player,201112240det,sdg,GaraAn20,def_int,0,,,,,
player,201112240det,sdg,GaraAn20,def_int_yds,0,,,,,
player,201112240det,sdg,GaraAn20,def_int_td,0,,,,,
player,201112240det,sdg,GaraAn20,def_int_long,0,,,,,
player,201112240det,sdg,GaraAn20,pass_defended,0,,,,,
player,201112240det,sdg,GaraAn20,sacks,0.0,,,,,
player,201112240det,sdg,GaraAn20,tackles_combined,2,,,,,
player,201112240det,sdg,GaraAn20,tackles_solo,2,,,,,
player,201112240det,sdg,GaraAn20,tackles_assists,0,,,,,
player,201112240det,sdg,GaraAn20,tackles_loss,0,,,,,
player,201112240det,sdg,GaraAn20,qb_hits,0,,,,,
player,201112240det,sdg,GaraAn20,fumbles_rec,0,,,,,
player,201112240det,sdg,GaraAn20,fumbles_rec_yds,0,,,,,
player,201112240det,sdg,GaraAn20,fumbles_rec_td,0,,,,,
player,201112240det,sdg,GaraAn20,fumbles_forced,0,,,,,
player,201112240det,sdg,GilcMa00,def_int,0,,,,,
player,201112240det,sdg,GilcMa00,def_int_yds,0,,,,,
player,201112240det,sdg,GilcMa00,def_int_td,0,,,,,
player,201112240det,sdg,GilcMa00,def_int_long,0,,,,,
player,201112240det,sdg,GilcMa00,pass_defended,0,,,,,
player,201112240det,sdg,GilcMa00,sacks,0.0,,,,,
player,201112240det,sdg,GilcMa00,tackles_combined,2,,,,,
player,201112240det,sdg,GilcMa00,tackles_solo,0,,,,,
player,201112240det,sdg,GilcMa00,tackles_assists,2,,,,,
player,201112240det,sdg,GilcMa00,tackles_loss,0,,,,,
player,201112240det,sdg,GilcMa00,qb_hits,0,,,,,
player,201112240det,sdg,GilcMa00,fumbles_rec,0,,,,,
player,201112240det,sdg,GilcMa00,fumbles_rec_yds,0,,,,,
player,201112240det,sdg,GilcMa00,fumbles_rec_td,0,,,,,
player,201112240det,sdg,GilcMa00,fumbles_forced,0,,,,,
player,201112240det,sdg,LiugCo00,def_int,0,,,,,
player,201112240det,sdg,LiugCo00,def_int_yds,0,,,,,
player,201112240det,sdg,LiugCo00,def_int_td,0,,,,,
player,201112240det,sdg,LiugCo00,def_int_long,0,,,,,
player,201112240det,sdg,LiugCo00,pass_defended,0,,,,,
player,201112240det,sdg,LiugCo00,sacks,0.0,,,,,
player,201112240det,sdg,LiugCo00,tackles_combined,2,,,,,
player,201112240det,sdg,LiugCo00,tackles_solo,1,,,,,
player,201112240det,sdg,LiugCo00,tackles_assists,1,,,,,
player,201112240det,sdg,LiugCo00,tackles_loss,0,,,,,
player,201112240det,sdg,LiugCo00,qb_hits,0,,,,,
player,201112240det,sdg,LiugCo00,fumbles_rec,0,,,,,
player,201112240det,sdg,LiugCo00,fumbles_rec_yds,0,,,,,
player,201112240det,sdg,LiugCo00,fumbles_rec_td,0,,,,,
player,201112240det,sdg,LiugCo00,fumbles_forced,0,,,,,
player,201112240det,sdg,StucDa20,def_int,0,,,,,
player,201112240det,sdg,StucDa20,def_int_yds,0,,,,,
player,201112240det,sdg,StucDa20,def_int_td,0,,,,,
player,201112240det,sdg,StucDa20,def_int_long,0,,,,,
player,201112240det,sdg,StucDa20,pass_defended,0,,,,,
player,201112240det,sdg,StucDa20,sacks,0.0,,,,,
player,201112240det,sdg,StucDa20,tackles_combined,2,,,,,
player,201112240det,sdg,StucDa20,tackles_solo,1,,,,,
player,201112240det,sdg,StucDa20,tackles_assists,1,,,,,
player,201112240det,sdg,StucDa20,tackles_loss,0,,,,,
player,201112240det,sdg,StucDa20,qb_hits,0,,,,,
player,201112240det,sdg,StucDa20,fumbles_rec,0,,,,,
player,201112240det,sdg,StucDa20,fumbles_rec_yds,0,,,,,
player,201112240det,sdg,StucDa20,fumbles_rec_td,0,,,,,
player,201112240det,sdg,StucDa20,fumbles_forced,0,,,,,
player,201112240det,sdg,BirdBr00,def_int,0,,,,,
player,201112240det,sdg,BirdBr00,def_int_yds,0,,,,,
player,201112240det,sdg,BirdBr00,def_int_td,0,,,,,
player,201112240det,sdg,BirdBr00,def_int_long,0,,,,,
player,201112240det,sdg,BirdBr00,pass_defended,0,,,,,
player,201112240det,sdg,BirdBr00,sacks,0.0,,,,,
player,201112240det,sdg,BirdBr00,tackles_combined,1,,,,,
player,201112240det,sdg,BirdBr00,tackles_solo,1,,,,,
player,201112240det,sdg,BirdBr00,tackles_assists,0,,,,,
player,201112240det,sdg,BirdBr00,tackles_loss,0,,,,,
player,201112240det,sdg,BirdBr00,qb_hits,0,,,,,
player,201112240det,sdg,BirdBr00,fumbles_rec,0,,,,,
player,201112240det,sdg,BirdBr00,fumbles_rec_yds,0,,,,,
player,201112240det,sdg,BirdBr00,fumbles_rec_td,0,,,,,
player,201112240det,sdg,BirdBr00,fumbles_forced,0,,,,,
player,201112240det,det,HousCh99,def_int,1,,,,,
player,201112240det,det,HousCh99,def_int_yds,43,,,,,
player,201112240det,det,HousCh99,def_int_td,0,,,,,
player,201112240det,det,HousCh99,def_int_long,43,,,,,
player,201112240det,det,HousCh99,pass_defended,4,,,,,
player,201112240det,det,HousCh99,sacks,0.0,,,,,
player,201112240det,det,HousCh99,tackles_combined,3,,,,,
player,201112240det,det,HousCh99,tackles_solo,2,,,,,
player,201112240det,det,HousCh99,tackles_assists,1,,,,,
player,201112240det,det,HousCh99,tackles_loss,0,,,,,
player,201112240det,det,HousCh99,qb_hits,0,,,,,
player,201112240det,det,HousCh99,fumbles_rec,0,,,,,
player,201112240det,det,HousCh99,fumbles_rec_yds,0,,,,,
player,201112240det,det,HousCh99,fumbles_rec_td,0,,,,,
player,201112240det,det,HousCh99,fumbles_forced,0,,,,,
player,201112240det,det,AvriCl99,def_int,1,,,,,
player,201112240det,det,AvriCl99,def_int_yds,4,,,,,
player,201112240det,det,AvriCl99,def_int_td,1,,,,,
player,201112240det,det,AvriCl99,def_int_long,4,,,,,
player,201112240det,det,AvriCl99,pass_defended,1,,,,,
player,201112240det,det,AvriCl99,sacks,0.0,,,,,
player,201112240det,det,AvriCl99,tackles_combined,0,,,,,
player,201112240det,det,AvriCl99,tackles_solo,0,,,,,
player,201112240det,det,AvriCl99,tackles_assists,0,,,,,
player,201112240det,det,AvriCl99,tackles_loss,0,,,,,
player,201112240det,det,AvriCl99,qb_hits,0,,,,,
player,201112240det,det,AvriCl99,fumbles_rec,0,,,,,
player,201112240det,det,AvriCl99,fumbles_rec_yds,0,,,,,
player,201112240det,det,AvriCl99,fumbles_rec_td,0,,,,,
player,201112240det,det,AvriCl99,fumbles_forced,0,,,,,
player,201112240det,det,DuraJu99,def_int,0,,,,,
player,201112240det,det,DuraJu99,def_int_yds,0,,,,,
player,201112240det,det,DuraJu99,def_int_td,0,,,,,
player,201112240det,det,DuraJu99,def_int_long,0,,,,,
player,201112240det,det,DuraJu99,pass_defended,0,,,,,
player,201112240det,det,DuraJu99,sacks,0.0,,,,,
player,201112240det,det,DuraJu99,tackles_combined,11,,,,,
player,201112240det,det,DuraJu99,tackles_solo,8,,,,,
player,201112240det,det,DuraJu99,tackles_assists,3,,,,,
player,201112240det,det,DuraJu99,tackles_loss,1,,,,,
player,201112240det,det,DuraJu99,qb_hits,0,,,,,
player,201112240det,det,DuraJu99,fumbles_rec,0,,,,,
player,201112240det,det,DuraJu99,fumbles_rec_yds,0,,,,,
player,201112240det,det,DuraJu99,fumbles_rec_td,0,,,,,
player,201112240det,det,DuraJu99,fumbles_forced,0,,,,,
player,201112240det,det,WrigEr99,def_int,0,,,,,
player,201112240det,det,WrigEr99,def_int_yds,0,,,,,
player,201112240det,det,WrigEr99,def_int_td,0,,,,,
player,201112240det,det,WrigEr99,def_int_long,0,,,,,
player,201112240det,det,WrigEr99,pass_defended,0,,,,,
player,201112240det,det,WrigEr99,sacks,0.0,,,,,
player,201112240det,det,WrigEr99,tackles_combined,8,,,,,
player,201112240det,det,WrigEr99,tackles_solo,7,,,,,
player,201112240det,det,WrigEr99,tackles_assists,1,,,,,
player,201112240det,det,WrigEr99,tackles_loss,0,,,,,
player,201112240det,det,WrigEr99,qb_hits,0,,,,,
player,201112240det,det,WrigEr99,fumbles_rec,0,,,,,
player,201112240det,det,WrigEr99,fumbles_rec_yds,0,,,,,
player,201112240det,det,WrigEr99,fumbles_rec_td,0,,,,,
player,201112240det,det,WrigEr99,fumbles_forced,0,,,,,
player,201112240det,det,TullSt20,def_int,0,,,,,
player,201112240det,det,TullSt20,def_int_yds,0,,,,,
player,201112240det,det,TullSt20,def_int_td,0,,,,,
player,201112240det,det,TullSt20,def_int_long,0,,,,,
player,201112240det,det,TullSt20,pass_defended,0,,,,,
player,201112240det,det,TullSt20,sacks,0.0,,,,,
player,201112240det,det,TullSt20,tackles_combined,7,,,,,
player,201112240det,det,TullSt20,tackles_solo,6,,,,,
player,201112240det,det,TullSt20,tackles_assists,1,,,,,
player,201112240det,det,TullSt20,tackles_loss,0,,,,,
player,201112240det,det,TullSt20,qb_hits,0,,,,,
player,201112240det,det,TullSt20,fumbles_rec,0,,,,,
player,201112240det,det,TullSt20,fumbles_rec_yds,0,,,,,
player,201112240det,det,TullSt20,fumbles_rec_td,0,,,,,
player,201112240det,det,TullSt20,fumbles_forced,0,,,,,
player,201112240det,det,LevyDe99,def_int,0,,,,,
player,201112240det,det,LevyDe99,def_int_yds,0,,,,,
player,201112240det,det,LevyDe99,def_int_td,0,,,,,
player,201112240det,det,LevyDe99,def_int_long,0,,,,,
player,201112240det,det,LevyDe99,pass_defended,0,,,,,
player,201112240det,det,LevyDe99,sacks,0.0,,,,,
player,201112240det,det,LevyDe99,tackles_combined,6,,,,,
player,201112240det,det,LevyDe99,tackles_solo,4,,,,,
player,201112240det,det,LevyDe99,tackles_assists,2,,,,,
player,201112240det,det,LevyDe99,tackles_loss,0,,,,,
player,201112240det,det,LevyDe99,qb_hits,0,,,,,
player,201112240det,det,LevyDe99,fumbles_rec,0,,,,,
player,201112240det,det,LevyDe99,fumbles_rec_yds,0,,,,,
player,201112240det,det,LevyDe99,fumbles_rec_td,0,,,,,
player,201112240det,det,LevyDe99,fumbles_forced,0,,,,,
player,201112240det,det,SmitAl98,def_int,0,,,,,
player,201112240det,det,SmitAl98,def_int_yds,0,,,,,
player,201112240det,det,SmitAl98,def_int_td,0,,,,,
player,201112240det,det,SmitAl98,def_int_long,0,,,,,
player,201112240det,det,SmitAl98,pass_defended,1,,,,,
player,201112240det,det,SmitAl98,sacks,0.0,,,,,
player,201112240det,det,SmitAl98,tackles_combined,4,,,,,
player,201112240det,det,SmitAl98,tackles_solo,3,,,,,
player,201112240det,det,SmitAl98,tackles_assists,1,,,,,
player,201112240det,det,SmitAl98,tackles_loss,0,,,,,
player,201112240det,det,SmitAl98,qb_hits,0,,,,,
player,201112240det,det,SmitAl98,fumbles_rec,0,,,,,
player,201112240det,det,SmitAl98,fumbles_rec_yds,0,,,,,
player,201112240det,det,SmitAl98,fumbles_rec_td,0,,,,,
player,201112240det,det,SmitAl98,fumbles_forced,0,,,,,
player,201112240det,det,HarrCh20,def_int,0,,,,,
player,201112240det,det,HarrCh20,def_int_yds,0,,,,,
player,201112240det,det,HarrCh20,def_int_td,0,,,,,
player,201112240det,det,HarrCh20,def_int_long,0,,,,,
player,201112240det,det,HarrCh20,pass_defended,1,,,,,
player,201112240det,det,HarrCh20,sacks,0.0,,,,,
player,201112240det,det,HarrCh20,tackles_combined,2,,,,,
player,201112240det,det,HarrCh20,tackles_solo,2,,,,,
player,201112240det,det,HarrCh20,tackles_assists,0,,,,,
player,201112240det,det,HarrCh20,tackles_loss,0,,,,,
player,201112240det,det,HarrCh20,qb_hits,0,,,,,
player,201112240det,det,HarrCh20,fumbles_rec,0,,,,,
player,201112240det,det,HarrCh20,fumbles_rec_yds,0,,,,,
player,201112240det,det,HarrCh20,fumbles_rec_td,0,,,,,
player,201112240det,det,HarrCh20,fumbles_forced,0,,,,,
player,201112240det,det,SpieAm99,def_int,0,,,,,
player,201112240det,det,SpieAm99,def_int_yds,0,,,,,
player,201112240det,det,SpieAm99,def_int_td,0,,,,,
player,201112240det,det,SpieAm99,def_int_long,0,,,,,
player,201112240det,det,SpieAm99,pass_defended,0,,,,,
player,201112240det,det,SpieAm99,sacks,0.0,,,,,
player,201112240det,det,SpieAm99,tackles_combined,2,,,,,
player,201112240det,det,SpieAm99,tackles_solo,1,,,,,
player,201112240det,det,SpieAm99,tackles_assists,1,,,,,
player,201112240det,det,SpieAm99,tackles_loss,0,,,,,
player,201112240det,det,SpieAm99,qb_hits,0,,,,,
player,201112240det,det,SpieAm99,fumbles_rec,0,,,,,
player,201112240det,det,SpieAm99,fumbles_rec_yds,0,,,,,
player,201112240det,det,SpieAm99,fumbles_rec_td,0,,,,,
player,201112240det,det,SpieAm99,fumbles_forced,0,,,,,
player,201112240det,det,SuhxNd99,def_int,0,,,,,
player,201112240det,det,SuhxNd99,def_int_yds,0,,,,,
player,201112240det,det,SuhxNd99,def_int_td,0,,,,,
player,201112240det,det,SuhxNd99,def_int_long,0,,,,,
player,201112240det,det,SuhxNd99,pass_defended,0,,,,,
player,201112240det,det,SuhxNd99,sacks,0.0,,,,,
player,201112240det,det,SuhxNd99,tackles_combined,2,,,,,
player,201112240det,det,SuhxNd99,tackles_solo,2,,,,,
player,201112240det,det,SuhxNd99,tackles_assists,0,,,,,
player,201112240det,det,SuhxNd99,tackles_loss,0,,,,,
player,201112240det,det,SuhxNd99,qb_hits,0,,,,,
player,201112240det,det,SuhxNd99,fumbles_rec,0,,,,,
player,201112240det,det,SuhxNd99,fumbles_rec_yds,0,,,,,
player,201112240det,det,SuhxNd99,fumbles_rec_td,0,,,,,
player,201112240det,det,SuhxNd99,fumbles_forced,0,,,,,
player,201112240det,det,DaviRa00,def_int,0,,,,,
player,201112240det,det,DaviRa00,def_int_yds,0,,,,,
player,201112240det,det,DaviRa00,def_int_td,0,,,,,
player,201112240det,det,DaviRa00,def_int_long,0,,,,,
player,201112240det,det,DaviRa00,pass_defended,0,,,,,
player,201112240det,det,DaviRa00,sacks,0.0,,,,,
player,201112240det,det,DaviRa00,tackles_combined,1,,,,,
player,201112240det,det,DaviRa00,tackles_solo,1,,,,,
player,201112240det,det,DaviRa00,tackles_assists,0,,,,,
player,201112240det,det,DaviRa00,tackles_loss,0,,,,,
player,201112240det,det,DaviRa00,qb_hits,0,,,,,
player,201112240det,det,DaviRa00,fumbles_rec,0,,,,,
player,201112240det,det,DaviRa00,fumbles_rec_yds,0,,,,,
player,201112240det,det,DaviRa00,fumbles_rec_td,0,,,,,
player,201112240det,det,DaviRa00,fumbles_forced,0,,,,,
player,201112240det,det,FairNi00,def_int,0,,,,,
player,201112240det,det,FairNi00,def_int_yds,0,,,,,
player,201112240det,det,FairNi00,def_int_td,0,,,,,
player,201112240det,det,FairNi00,def_int_long,0,,,,,
player,201112240det,det,FairNi00,pass_defended,0,,,,,
player,201112240det,det,FairNi00,sacks,0.0,,,,,
player,201112240det,det,FairNi00,tackles_combined,1,,,,,
player,201112240det,det,FairNi00,tackles_solo,1,,,,,
player,201112240det,det,FairNi00,tackles_assists,0,,,,,
player,201112240det,det,FairNi00,tackles_loss,0,,,,,
player,201112240det,det,FairNi00,qb_hits,1,,,,,
player,201112240det,det,FairNi00,fumbles_rec,0,,,,,
player,201112240det,det,FairNi00,fumbles_rec_yds,0,,,,,
player,201112240det,det,FairNi00,fumbles_rec_td,0,,,,,
player,201112240det,det,FairNi00,fumbles_forced,0,,,,,
player,201112240det,det,HillSa99,def_int,0,,,,,
player,201112240det,det,HillSa99,def_int_yds,0,,,,,
player,201112240det,det,HillSa99,def_int_td,0,,,,,
player,201112240det,det,HillSa99,def_int_long,0,,,,,
player,201112240det,det,HillSa99,pass_defended,0,,,,,
player,201112240det,det,HillSa99,sacks,0.0,,,,,
player,201112240det,det,HillSa99,tackles_combined,1,,,,,
player,201112240det,det,HillSa99,tackles_solo,0,,,,,
player,201112240det,det,HillSa99,tackles_assists,1,,,,,
player,201112240det,det,HillSa99,tackles_loss,,,,,,
player,201112240det,det,HillSa99,qb_hits,,,,,,
player,201112240det,det,HillSa99,fumbles_rec,0,,,,,
player,201112240det,det,HillSa99,fumbles_rec_yds,0,,,,,
player,201112240det,det,HillSa99,fumbles_rec_td,0,,,,,
player,201112240det,det,HillSa99,fumbles_forced,0,,,,,
player,201112240det,det,JackLa98,def_int,0,,,,,
player,201112240det,det,JackLa98,def_int_yds,0,,,,,
player,201112240det,det,JackLa98,def_int_td,0,,,,,
player,201112240det,det,JackLa98,def_int_long,0,,,,,
player,201112240det,det,JackLa98,pass_defended,0,,,,,
player,201112240det,det,JackLa98,sacks,0.0,,,,,
player,201112240det,det,JackLa98,tackles_combined,1,,,,,
player,201112240det,det,JackLa98,tackles_solo,0,,,,,
player,201112240det,det,JackLa98,tackles_assists,1,,,,,
player,201112240det,det,JackLa98,tackles_loss,0,,,,,
player,201112240det,det,JackLa98,qb_hits,0,,,,,
player,201112240det,det,JackLa98,fumbles_rec,0,,,,,
player,201112240det,det,JackLa98,fumbles_rec_yds,0,,,,,
player,201112240det,det,JackLa98,fumbles_rec_td,0,,,,,
player,201112240det,det,JackLa98,fumbles_forced,0,,,,,
player,201112240det,det,PalmAs99,def_int,0,,,,,
player,201112240det,det,PalmAs99,def_int_yds,0,,,,,
player,201112240det,det,PalmAs99,def_int_td,0,,,,,
player,201112240det,det,PalmAs99,def_int_long,0,,,,,
player,201112240det,det,PalmAs99,pass_defended,0,,,,,
player,201112240det,det,PalmAs99,sacks,0.0,,,,,
player,201112240det,det,PalmAs99,tackles_combined,1,,,,,
player,201112240det,det,PalmAs99,tackles_solo,1,,,,,
player,201112240det,det,PalmAs99,tackles_assists,0,,,,,
player,201112240det,det,PalmAs99,tackles_loss,0,,,,,
player,201112240det,det,PalmAs99,qb_hits,0,,,,,
player,201112240det,det,PalmAs99,fumbles_rec,0,,,,,
player,201112240det,det,PalmAs99,fumbles_rec_yds,0,,,,,
player,201112240det,det,PalmAs99,fumbles_rec_td,0,,,,,
player,201112240det,det,PalmAs99,fumbles_forced,0,,,,,
player,201112240det,det,SilvRi00,def_int,0,,,,,
player,201112240det,det,SilvRi00,def_int_yds,0,,,,,
player,201112240det,det,SilvRi00,def_int_td,0,,,,,
player,201112240det,det,SilvRi00,def_int_long,0,,,,,
player,201112240det,det,SilvRi00,pass_defended,0,,,,,
player,201112240det,det,SilvRi00,sacks,0.0,,,,,
player,201112240det,det,SilvRi00,tackles_combined,1,,,,,
player,201112240det,det,SilvRi00,tackles_solo,1,,,,,
player,201112240det,det,SilvRi00,tackles_assists,0,,,,,
player,201112240det,det,SilvRi00,tackles_loss,0,,,,,
player,201112240det,det,SilvRi00,qb_hits,0,,,,,
player,201112240det,det,SilvRi00,fumbles_rec,0,,,,,
player,201112240det,det,SilvRi00,fumbles_rec_yds,0,,,,,
player,201112240det,det,SilvRi00,fumbles_rec_td,0,,,,,
player,201112240det,det,SilvRi00,fumbles_forced,0,,,,,
player,201112240det,det,VandKy99,def_int,0,,,,,
player,201112240det,det,VandKy99,def_int_yds,0,,,,,
player,201112240det,det,VandKy99,def_int_td,0,,,,,
player,201112240det,det,VandKy99,def_int_long,0,,,,,
player,201112240det,det,VandKy99,pass_defended,0,,,,,
player,201112240det,det,VandKy99,sacks,0.0,,,,,
player,201112240det,det,VandKy99,tackles_combined,1,,,,,
player,201112240det,det,VandKy99,tackles_solo,1,,,,,
player,201112240det,det,VandKy99,tackles_assists,0,,,,,
player,201112240det,det,VandKy99,tackles_loss,0,,,,,
player,201112240det,det,VandKy99,qb_hits,1,,,,,
player,201112240det,det,VandKy99,fumbles_rec,0,,,,,
player,201112240det,det,VandKy99,fumbles_rec_yds,0,,,,,
player,201112240det,det,VandKy99,fumbles_rec_td,0,,,,,
player,201112240det,det,VandKy99,fumbles_forced,0,,,,,
player,201112240det,det,WillCo21,def_int,0,,,,,
player,201112240det,det,WillCo21,def_int_yds,0,,,,,
player,201112240det,det,WillCo21,def_int_td,0,,,,,
player,201112240det,det,WillCo21,def_int_long,0,,,,,
player,201112240det,det,WillCo21,pass_defended,0,,,,,
player,201112240det,det,WillCo21,sacks,0.0,,,,,
player,201112240det,det,WillCo21,tackles_combined,1,,,,,
player,201112240det,det,WillCo21,tackles_solo,1,,,,,
player,201112240det,det,WillCo21,tackles_assists,0,,,,,
player,201112240det,det,WillCo21,tackles_loss,0,,,,,
player,201112240det,det,WillCo21,qb_hits,1,,,,,
player,201112240det,det,WillCo21,fumbles_rec,0,,,,,
player,201112240det,det,WillCo21,fumbles_rec_yds,0,,,,,
player,201112240det,det,WillCo21,fumbles_rec_td,0,,,,,
player,201112240det,det,WillCo21,fumbles_forced,0,,,,,
player,201112240det,det,LogaSt00,def_int,0,,,,,
player,201112240det,det,LogaSt00,def_int_yds,0,,,,,
player,201112240det,det,LogaSt00,def_int_td,0,,,,,
player,201112240det,det,LogaSt00,def_int_long,0,,,,,
player,201112240det,det,LogaSt00,pass_defended,0,,,,,
player,201112240det,det,LogaSt00,sacks,0.0,,,,,
player,201112240det,det,LogaSt00,tackles_combined,0,,,,,
player,201112240det,det,LogaSt00,tackles_solo,0,,,,,
player,201112240det,det,LogaSt00,tackles_assists,0,,,,,
player,201112240det,det,LogaSt00,tackles_loss,0,,,,,
player,201112240det,det,LogaSt00,qb_hits,0,,,,,
player,201112240det,det,LogaSt00,fumbles_rec,1,,,,,
player,201112240det,det,LogaSt00,fumbles_rec_yds,0,,,,,
player,201112240det,det,LogaSt00,fumbles_rec_td,0,,,,,
player,201112240det,det,LogaSt00,fumbles_forced,0,,,,,
player,201112240det,det,YounWi99,def_int,0,,,,,
player,201112240det,det,YounWi99,def_int_yds,0,,,,,
