game,2011,6,20111016,201110160nwe,dal,"Dallas Cowboys",16,nwe,"New England Patriots",20
player,201110160nwe,nwe,SpikBr99,fumbles_rec_yds,0,,,,,
player,201110160nwe,nwe,SpikBr99,fumbles_rec_td,0,,,,,
player,201110160nwe,nwe,SpikBr99,fumbles_forced,0,,,,,
player,201110160nwe,nwe,IhedJa00,def_int,0,,,,,
player,201110160nwe,nwe,IhedJa00,def_int_yds,0,,,,,
player,201110160nwe,nwe,IhedJa00,def_int_td,0,,,,,
player,201110160nwe,nwe,IhedJa00,def_int_long,0,,,,,
player,201110160nwe,nwe,IhedJa00,pass_defended,0,,,,,
player,201110160nwe,nwe,IhedJa00,sacks,0.0,,,,,
player,201110160nwe,nwe,IhedJa00,tackles_combined,7,,,,,
player,201110160nwe,nwe,IhedJa00,tackles_solo,2,,,,,
player,201110160nwe,nwe,IhedJa00,tackles_assists,5,,,,,
player,201110160nwe,nwe,IhedJa00,tackles_loss,1,,,,,
player,201110160nwe,nwe,IhedJa00,qb_hits,0,,,,,
player,201110160nwe,nwe,IhedJa00,fumbles_rec,0,,,,,
player,201110160nwe,nwe,IhedJa00,fumbles_rec_yds,0,,,,,
player,201110160nwe,nwe,IhedJa00,fumbles_rec_td,0,,,,,
player,201110160nwe,nwe,IhedJa00,fumbles_forced,0,,,,,
player,201110160nwe,nwe,NinkRo20,def_int,0,,,,,
player,201110160nwe,nwe,NinkRo20,def_int_yds,0,,,,,
player,201110160nwe,nwe,NinkRo20,def_int_td,0,,,,,
player,201110160nwe,nwe,NinkRo20,def_int_long,0,,,,,
player,201110160nwe,nwe,NinkRo20,pass_defended,1,,,,,
player,201110160nwe,nwe,NinkRo20,sacks,0.0,,,,,
player,201110160nwe,nwe,NinkRo20,tackles_combined,7,,,,,
player,201110160nwe,nwe,NinkRo20,tackles_solo,3,,,,,
player,201110160nwe,nwe,NinkRo20,tackles_assists,4,,,,,
player,201110160nwe,nwe,NinkRo20,tackles_loss,0,,,,,
player,201110160nwe,nwe,NinkRo20,qb_hits,0,,,,,
player,201110160nwe,nwe,NinkRo20,fumbles_rec,0,,,,,
player,201110160nwe,nwe,NinkRo20,fumbles_rec_yds,0,,,,,
player,201110160nwe,nwe,NinkRo20,fumbles_rec_td,0,,,,,
player,201110160nwe,nwe,NinkRo20,fumbles_forced,0,,,,,
player,201110160nwe,nwe,McCoDe99,def_int,0,,,,,
player,201110160nwe,nwe,McCoDe99,def_int_yds,0,,,,,
player,201110160nwe,nwe,McCoDe99,def_int_td,0,,,,,
player,201110160nwe,nwe,McCoDe99,def_int_long,0,,,,,
player,201110160nwe,nwe,McCoDe99,pass_defended,0,,,,,
player,201110160nwe,nwe,McCoDe99,sacks,0.0,,,,,
player,201110160nwe,nwe,McCoDe99,tackles_combined,4,,,,,
player,201110160nwe,nwe,McCoDe99,tackles_solo,3,,,,,
player,201110160nwe,nwe,McCoDe99,tackles_assists,1,,,,,
player,201110160nwe,nwe,McCoDe99,tackles_loss,0,,,,,
player,201110160nwe,nwe,McCoDe99,qb_hits,0,,,,,
player,201110160nwe,nwe,McCoDe99,fumbles_rec,0,,,,,
player,201110160nwe,nwe,McCoDe99,fumbles_rec_yds,0,,,,,
player,201110160nwe,nwe,McCoDe99,fumbles_rec_td,0,,,,,
player,201110160nwe,nwe,McCoDe99,fumbles_forced,0,,,,,
player,201110160nwe,nwe,BoddLe20,def_int,0,,,,,
player,201110160nwe,nwe,BoddLe20,def_int_yds,0,,,,,
player,201110160nwe,nwe,BoddLe20,def_int_td,0,,,,,
player,201110160nwe,nwe,BoddLe20,def_int_long,0,,,,,
player,201110160nwe,nwe,BoddLe20,pass_defended,0,,,,,
player,201110160nwe,nwe,BoddLe20,sacks,0.0,,,,,
player,201110160nwe,nwe,BoddLe20,tackles_combined,3,,,,,
player,201110160nwe,nwe,BoddLe20,tackles_solo,2,,,,,
player,201110160nwe,nwe,BoddLe20,tackles_assists,1,,,,,
player,201110160nwe,nwe,BoddLe20,tackles_loss,0,,,,,
player,201110160nwe,nwe,BoddLe20,qb_hits,0,,,,,
player,201110160nwe,nwe,BoddLe20,fumbles_rec,0,,,,,
player,201110160nwe,nwe,BoddLe20,fumbles_rec_yds,0,,,,,
player,201110160nwe,nwe,BoddLe20,fumbles_rec_td,0,,,,,
player,201110160nwe,nwe,BoddLe20,fumbles_forced,0,,,,,
player,201110160nwe,nwe,ElliSh00,def_int,0,,,,,
player,201110160nwe,nwe,ElliSh00,def_int_yds,0,,,,,
player,201110160nwe,nwe,ElliSh00,def_int_td,0,,,,,
player,201110160nwe,nwe,ElliSh00,def_int_long,0,,,,,
player,201110160nwe,nwe,ElliSh00,pass_defended,0,,,,,
player,201110160nwe,nwe,ElliSh00,sacks,0.0,,,,,
player,201110160nwe,nwe,ElliSh00,tackles_combined,3,,,,,
player,201110160nwe,nwe,ElliSh00,tackles_solo,2,,,,,
player,201110160nwe,nwe,ElliSh00,tackles_assists,1,,,,,
player,201110160nwe,nwe,ElliSh00,tackles_loss,1,,,,,
player,201110160nwe,nwe,ElliSh00,qb_hits,0,,,,,
player,201110160nwe,nwe,ElliSh00,fumbles_rec,0,,,,,
player,201110160nwe,nwe,ElliSh00,fumbles_rec_yds,0,,,,,
player,201110160nwe,nwe,ElliSh00,fumbles_rec_td,0,,,,,
player,201110160nwe,nwe,ElliSh00,fumbles_forced,0,,,,,
player,201110160nwe,nwe,MoldAn99,def_int,0,,,,,
player,201110160nwe,nwe,MoldAn99,def_int_yds,0,,,,,
player,201110160nwe,nwe,MoldAn99,def_int_td,0,,,,,
player,201110160nwe,nwe,MoldAn99,def_int_long,0,,,,,
player,201110160nwe,nwe,MoldAn99,pass_defended,0,,,,,
player,201110160nwe,nwe,MoldAn99,sacks,0.0,,,,,
player,201110160nwe,nwe,MoldAn99,tackles_combined,3,,,,,
player,201110160nwe,nwe,MoldAn99,tackles_solo,2,,,,,
player,201110160nwe,nwe,MoldAn99,tackles_assists,1,,,,,
player,201110160nwe,nwe,MoldAn99,tackles_loss,0,,,,,
player,201110160nwe,nwe,MoldAn99,qb_hits,0,,,,,
player,201110160nwe,nwe,MoldAn99,fumbles_rec,0,,,,,
player,201110160nwe,nwe,MoldAn99,fumbles_rec_yds,0,,,,,
player,201110160nwe,nwe,MoldAn99,fumbles_rec_td,0,,,,,
player,201110160nwe,nwe,MoldAn99,fumbles_forced,0,,,,,
player,201110160nwe,nwe,WarrGe20,def_int,0,,,,,
player,201110160nwe,nwe,WarrGe20,def_int_yds,0,,,,,
player,201110160nwe,nwe,WarrGe20,def_int_td,0,,,,,
player,201110160nwe,nwe,WarrGe20,def_int_long,0,,,,,
player,201110160nwe,nwe,WarrGe20,pass_defended,0,,,,,
player,201110160nwe,nwe,WarrGe20,sacks,0.0,,,,,
player,201110160nwe,nwe,WarrGe20,tackles_combined,2,,,,,
player,201110160nwe,nwe,WarrGe20,tackles_solo,2,,,,,
player,201110160nwe,nwe,WarrGe20,tackles_assists,0,,,,,
player,201110160nwe,nwe,WarrGe20,tackles_loss,1,,,,,
player,201110160nwe,nwe,WarrGe20,qb_hits,0,,,,,
player,201110160nwe,nwe,WarrGe20,fumbles_rec,1,,,,,
player,201110160nwe,nwe,WarrGe20,fumbles_rec_yds,0,,,,,
player,201110160nwe,nwe,WarrGe20,fumbles_rec_td,0,,,,,
player,201110160nwe,nwe,WarrGe20,fumbles_forced,0,,,,,
player,201110160nwe,nwe,WilfVi20,def_int,0,,,,,
player,201110160nwe,nwe,WilfVi20,def_int_yds,0,,,,,
player,201110160nwe,nwe,WilfVi20,def_int_td,0,,,,,
player,201110160nwe,nwe,WilfVi20,def_int_long,0,,,,,
player,201110160nwe,nwe,WilfVi20,pass_defended,1,,,,,
player,201110160nwe,nwe,WilfVi20,sacks,0.0,,,,,
player,201110160nwe,nwe,WilfVi20,tackles_combined,2,,,,,
player,201110160nwe,nwe,WilfVi20,tackles_solo,1,,,,,
player,201110160nwe,nwe,WilfVi20,tackles_assists,1,,,,,
player,201110160nwe,nwe,WilfVi20,tackles_loss,0,,,,,
player,201110160nwe,nwe,WilfVi20,qb_hits,0,,,,,
player,201110160nwe,nwe,WilfVi20,fumbles_rec,0,,,,,
player,201110160nwe,nwe,WilfVi20,fumbles_rec_yds,0,,,,,
player,201110160nwe,nwe,WilfVi20,fumbles_rec_td,0,,,,,
player,201110160nwe,nwe,WilfVi20,fumbles_forced,1,,,,,
player,201110160nwe,nwe,FletDa00,def_int,0,,,,,
player,201110160nwe,nwe,FletDa00,def_int_yds,0,,,,,
player,201110160nwe,nwe,FletDa00,def_int_td,0,,,,,
player,201110160nwe,nwe,FletDa00,def_int_long,0,,,,,
player,201110160nwe,nwe,FletDa00,pass_defended,0,,,,,
player,201110160nwe,nwe,FletDa00,sacks,0.0,,,,,
player,201110160nwe,nwe,FletDa00,tackles_combined,1,,,,,
player,201110160nwe,nwe,FletDa00,tackles_solo,1,,,,,
player,201110160nwe,nwe,FletDa00,tackles_assists,0,,,,,
player,201110160nwe,nwe,FletDa00,tackles_loss,0,,,,,
player,201110160nwe,nwe,FletDa00,qb_hits,0,,,,,
player,201110160nwe,nwe,FletDa00,fumbles_rec,0,,,,,
player,201110160nwe,nwe,FletDa00,fumbles_rec_yds,0,,,,,
player,201110160nwe,nwe,FletDa00,fumbles_rec_td,0,,,,,
player,201110160nwe,nwe,FletDa00,fumbles_forced,0,,,,,
player,201110160nwe,nwe,LoveKy00,def_int,0,,,,,
player,201110160nwe,nwe,LoveKy00,def_int_yds,0,,,,,
player,201110160nwe,nwe,LoveKy00,def_int_td,0,,,,,
player,201110160nwe,nwe,LoveKy00,def_int_long,0,,,,,
player,201110160nwe,nwe,LoveKy00,pass_defended,0,,,,,
player,201110160nwe,nwe,LoveKy00,sacks,0.0,,,,,
player,201110160nwe,nwe,LoveKy00,tackles_combined,1,,,,,
player,201110160nwe,nwe,LoveKy00,tackles_solo,1,,,,,
player,201110160nwe,nwe,LoveKy00,tackles_assists,0,,,,,
player,201110160nwe,nwe,LoveKy00,tackles_loss,1,,,,,
player,201110160nwe,nwe,LoveKy00,qb_hits,0,,,,,
player,201110160nwe,nwe,LoveKy00,fumbles_rec,0,,,,,
player,201110160nwe,nwe,LoveKy00,fumbles_rec_yds,0,,,,,
player,201110160nwe,nwe,LoveKy00,fumbles_rec_td,0,,,,,
player,201110160nwe,nwe,LoveKy00,fumbles_forced,0,,,,,
player,201110160nwe,nwe,TarpJe00,def_int,0,,,,,
player,201110160nwe,nwe,TarpJe00,def_int_yds,0,,,,,
player,201110160nwe,nwe,TarpJe00,def_int_td,0,,,,,
player,201110160nwe,nwe,TarpJe00,def_int_long,0,,,,,
player,201110160nwe,nwe,TarpJe00,pass_defended,0,,,,,
player,201110160nwe,nwe,TarpJe00,sacks,0.0,,,,,
player,201110160nwe,nwe,TarpJe00,tackles_combined,1,,,,,
player,201110160nwe,nwe,TarpJe00,tackles_solo,1,,,,,
player,201110160nwe,nwe,TarpJe00,tackles_assists,0,,,,,
player,201110160nwe,nwe,TarpJe00,tackles_loss,0,,,,,
player,201110160nwe,nwe,TarpJe00,qb_hits,0,,,,,
player,201110160nwe,nwe,TarpJe00,fumbles_rec,0,,,,,
player,201110160nwe,nwe,TarpJe00,fumbles_rec_yds,0,,,,,
player,201110160nwe,nwe,TarpJe00,fumbles_rec_td,0,,,,,
player,201110160nwe,nwe,TarpJe00,fumbles_forced,0,,,,,
player,201110160nwe,nwe,WoodDa02,def_int,0,,,,,
player,201110160nwe,nwe,WoodDa02,def_int_yds,0,,,,,
player,201110160nwe,nwe,WoodDa02,def_int_td,0,,,,,
player,201110160nwe,nwe,WoodDa02,def_int_long,0,,,,,
player,201110160nwe,nwe,WoodDa02,pass_defended,0,,,,,
player,201110160nwe,nwe,WoodDa02,sacks,0.0,,,,,
player,201110160nwe,nwe,WoodDa02,tackles_combined,1,,,,,
player,201110160nwe,nwe,WoodDa02,tackles_solo,1,,,,,
player,201110160nwe,nwe,WoodDa02,tackles_assists,0,,,,,
player,201110160nwe,nwe,WoodDa02,tackles_loss,0,,,,,
player,201110160nwe,nwe,WoodDa02,qb_hits,0,,,,,
player,201110160nwe,nwe,WoodDa02,fumbles_rec,0,,,,,
player,201110160nwe,nwe,WoodDa02,fumbles_rec_yds,0,,,,,
player,201110160nwe,nwe,WoodDa02,fumbles_rec_td,0,,,,,
player,201110160nwe,nwe,WoodDa02,fumbles_forced,0,,,,,
player,201110160nwe,nwe,HaynAl20,def_int,0,,,,,
player,201110160nwe,nwe,HaynAl20,def_int_yds,0,,,,,
player,201110160nwe,nwe,HaynAl20,def_int_td,0,,,,,
player,201110160nwe,nwe,HaynAl20,def_int_long,0,,,,,
player,201110160nwe,nwe,HaynAl20,pass_defended,0,,,,,
player,201110160nwe,nwe,HaynAl20,sacks,0.0,,,,,
player,201110160nwe,nwe,HaynAl20,tackles_combined,0,,,,,
player,201110160nwe,nwe,HaynAl20,tackles_solo,0,,,,,
player,201110160nwe,nwe,HaynAl20,tackles_assists,0,,,,,
player,201110160nwe,nwe,HaynAl20,tackles_loss,0,,,,,
player,201110160nwe,nwe,HaynAl20,qb_hits,2,,,,,
player,201110160nwe,nwe,HaynAl20,fumbles_rec,0,,,,,
player,201110160nwe,nwe,HaynAl20,fumbles_rec_yds,0,,,,,
player,201110160nwe,nwe,HaynAl20,fumbles_rec_td,0,,,,,
player,201110160nwe,nwe,HaynAl20,fumbles_forced,0,,,,,
player,201110160nwe,dal,HarrDw00,kick_ret,1,,,,,
player,201110160nwe,dal,HarrDw00,kick_ret_yds,18,,,,,
player,201110160nwe,dal,HarrDw00,kick_ret_yds_per_ret,18.0,,,,,
player,201110160nwe,dal,HarrDw00,kick_ret_td,0,,,,,
player,201110160nwe,dal,HarrDw00,kick_ret_long,18,,,,,
player,201110160nwe,dal,HarrDw00,punt_ret,2,,,,,
player,201110160nwe,dal,HarrDw00,punt_ret_yds,3,,,,,
player,201110160nwe,dal,HarrDw00,punt_ret_yds_per_ret,1.5,,,,,
player,201110160nwe,dal,HarrDw00,punt_ret_td,0,,,,,
player,201110160nwe,dal,HarrDw00,punt_ret_long,4,,,,,
player,201110160nwe,dal,MurrDe00,kick_ret,1,,,,,
player,201110160nwe,dal,MurrDe00,kick_ret_yds,22,,,,,
player,201110160nwe,dal,MurrDe00,kick_ret_yds_per_ret,22.0,,,,,
player,201110160nwe,dal,MurrDe00,kick_ret_td,0,,,,,
player,201110160nwe,dal,MurrDe00,kick_ret_long,22,,,,,
player,201110160nwe,dal,MurrDe00,punt_ret,0,,,,,
player,201110160nwe,dal,MurrDe00,punt_ret_yds,0,,,,,
player,201110160nwe,dal,MurrDe00,punt_ret_yds_per_ret,,,,,,
player,201110160nwe,dal,MurrDe00,punt_ret_td,0,,,,,
player,201110160nwe,dal,MurrDe00,punt_ret_long,0,,,,,
player,201110160nwe,nwe,WelkWe00,kick_ret,0,,,,,
player,201110160nwe,nwe,WelkWe00,kick_ret_yds,0,,,,,
player,201110160nwe,nwe,WelkWe00,kick_ret_yds_per_ret,,,,,,
player,201110160nwe,nwe,WelkWe00,kick_ret_td,0,,,,,
player,201110160nwe,nwe,WelkWe00,kick_ret_long,0,,,,,
player,201110160nwe,nwe,WelkWe00,punt_ret,3,,,,,
player,201110160nwe,nwe,WelkWe00,punt_ret_yds,27,,,,,
player,201110160nwe,nwe,WelkWe00,punt_ret_yds_per_ret,9.0,,,,,
player,201110160nwe,nwe,WelkWe00,punt_ret_td,0,,,,,
player,201110160nwe,nwe,WelkWe00,punt_ret_long,12,,,,,
player,201110160nwe,nwe,RidlSt00,kick_ret,4,,,,,
player,201110160nwe,nwe,RidlSt00,kick_ret_yds,81,,,,,
player,201110160nwe,nwe,RidlSt00,kick_ret_yds_per_ret,20.3,,,,,
player,201110160nwe,nwe,RidlSt00,kick_ret_td,0,,,,,
player,201110160nwe,nwe,RidlSt00,kick_ret_long,22,,,,,
player,201110160nwe,nwe,RidlSt00,punt_ret,0,,,,,
player,201110160nwe,nwe,RidlSt00,punt_ret_yds,0,,,,,
player,201110160nwe,nwe,RidlSt00,punt_ret_yds_per_ret,,,,,,
player,201110160nwe,nwe,RidlSt00,punt_ret_td,0,,,,,
player,201110160nwe,nwe,RidlSt00,punt_ret_long,0,,,,,
player,201110160nwe,nwe,SlatMa00,kick_ret,1,,,,,
player,201110160nwe,nwe,SlatMa00,kick_ret_yds,22,,,,,
player,201110160nwe,nwe,SlatMa00,kick_ret_yds_per_ret,22.0,,,,,
player,201110160nwe,nwe,SlatMa00,kick_ret_td,0,,,,,
player,201110160nwe,nwe,SlatMa00,kick_ret_long,22,,,,,
player,201110160nwe,nwe,SlatMa00,punt_ret,0,,,,,
player,201110160nwe,nwe,SlatMa00,punt_ret_yds,0,,,,,
player,201110160nwe,nwe,SlatMa00,punt_ret_yds_per_ret,,,,,,
player,201110160nwe,nwe,SlatMa00,punt_ret_td,0,,,,,
player,201110160nwe,nwe,SlatMa00,punt_ret_long,0,,,,,
player,201110160nwe,dal,BailDa00,xpm,1,,,,,
player,201110160nwe,dal,BailDa00,xpa,1,,,,,
player,201110160nwe,dal,BailDa00,fgm,3,,,,,
player,201110160nwe,dal,BailDa00,fga,3,,,,,
player,201110160nwe,dal,BailDa00,punt,0,,,,,
player,201110160nwe,dal,BailDa00,punt_yds,0,,,,,
player,201110160nwe,dal,BailDa00,punt_yds_per_punt,,,,,,
player,201110160nwe,dal,BailDa00,punt_long,0,,,,,
player,201110160nwe,dal,McBrMa20,xpm,,,,,,
player,201110160nwe,dal,McBrMa20,xpa,,,,,,
player,201110160nwe,dal,McBrMa20,fgm,,,,,,
player,201110160nwe,dal,McBrMa20,fga,,,,,,
player,201110160nwe,dal,McBrMa20,punt,4,,,,,
player,201110160nwe,dal,McBrMa20,punt_yds,207,,,,,
player,201110160nwe,dal,McBrMa20,punt_yds_per_punt,51.8,,,,,
player,201110160nwe,dal,McBrMa20,punt_long,64,,,,,
player,201110160nwe,nwe,GostSt20,xpm,2,,,,,
player,201110160nwe,nwe,GostSt20,xpa,2,,,,,
player,201110160nwe,nwe,GostSt20,fgm,2,,,,,
player,201110160nwe,nwe,GostSt20,fga,2,,,,,
player,201110160nwe,nwe,GostSt20,punt,0,,,,,
player,201110160nwe,nwe,GostSt20,punt_yds,0,,,,,
player,201110160nwe,nwe,GostSt20,punt_yds_per_punt,,,,,,
player,201110160nwe,nwe,GostSt20,punt_long,0,,,,,
player,201110160nwe,nwe,MeskZo99,xpm,,,,,,
player,201110160nwe,nwe,MeskZo99,xpa,,,,,,
player,201110160nwe,nwe,MeskZo99,fgm,,,,,,
player,201110160nwe,nwe,MeskZo99,fga,,,,,,
player,201110160nwe,nwe,MeskZo99,punt,2,,,,,
player,201110160nwe,nwe,MeskZo99,punt_yds,96,,,,,
player,201110160nwe,nwe,MeskZo99,punt_yds_per_punt,48.0,,,,,
player,201110160nwe,nwe,MeskZo99,punt_long,53,,,,,
