game,2011,15,20111219,201112190sfo,pit,"Pittsburgh Steelers",3,sfo,"San Francisco 49ers",20
player,201112190sfo,sfo,GoodTa99,pass_defended,0,,,,,
player,201112190sfo,sfo,GoodTa99,sacks,0.0,,,,,
player,201112190sfo,sfo,GoodTa99,tackles_combined,2,,,,,
player,201112190sfo,sfo,GoodTa99,tackles_solo,2,,,,,
player,201112190sfo,sfo,GoodTa99,tackles_assists,0,,,,,
player,201112190sfo,sfo,GoodTa99,tackles_loss,0,,,,,
player,201112190sfo,sfo,GoodTa99,qb_hits,0,,,,,
player,201112190sfo,sfo,GoodTa99,fumbles_rec,0,,,,,
player,201112190sfo,sfo,GoodTa99,fumbles_rec_yds,0,,,,,
player,201112190sfo,sfo,GoodTa99,fumbles_rec_td,0,,,,,
player,201112190sfo,sfo,GoodTa99,fumbles_forced,0,,,,,
player,201112190sfo,sfo,SopoIs20,def_int,0,,,,,
player,201112190sfo,sfo,SopoIs20,def_int_yds,0,,,,,
player,201112190sfo,sfo,SopoIs20,def_int_td,0,,,,,
player,201112190sfo,sfo,SopoIs20,def_int_long,0,,,,,
player,201112190sfo,sfo,SopoIs20,pass_defended,0,,,,,
player,201112190sfo,sfo,SopoIs20,sacks,0.0,,,,,
player,201112190sfo,sfo,SopoIs20,tackles_combined,2,,,,,
player,201112190sfo,sfo,SopoIs20,tackles_solo,2,,,,,
player,201112190sfo,sfo,SopoIs20,tackles_assists,0,,,,,
player,201112190sfo,sfo,SopoIs20,tackles_loss,0,,,,,
player,201112190sfo,sfo,SopoIs20,qb_hits,0,,,,,
player,201112190sfo,sfo,SopoIs20,fumbles_rec,0,,,,,
player,201112190sfo,sfo,SopoIs20,fumbles_rec_yds,0,,,,,
player,201112190sfo,sfo,SopoIs20,fumbles_rec_td,0,,,,,
player,201112190sfo,sfo,SopoIs20,fumbles_forced,0,,,,,
player,201112190sfo,sfo,SpilCJ99,def_int,0,,,,,
player,201112190sfo,sfo,SpilCJ99,def_int_yds,0,,,,,
player,201112190sfo,sfo,SpilCJ99,def_int_td,0,,,,,
player,201112190sfo,sfo,SpilCJ99,def_int_long,0,,,,,
player,201112190sfo,sfo,SpilCJ99,pass_defended,0,,,,,
player,201112190sfo,sfo,SpilCJ99,sacks,0.0,,,,,
player,201112190sfo,sfo,SpilCJ99,tackles_combined,2,,,,,
player,201112190sfo,sfo,SpilCJ99,tackles_solo,2,,,,,
player,201112190sfo,sfo,SpilCJ99,tackles_assists,0,,,,,
player,201112190sfo,sfo,SpilCJ99,tackles_loss,0,,,,,
player,201112190sfo,sfo,SpilCJ99,qb_hits,0,,,,,
player,201112190sfo,sfo,SpilCJ99,fumbles_rec,0,,,,,
player,201112190sfo,sfo,SpilCJ99,fumbles_rec_yds,0,,,,,
player,201112190sfo,sfo,SpilCJ99,fumbles_rec_td,0,,,,,
player,201112190sfo,sfo,SpilCJ99,fumbles_forced,0,,,,,
player,201112190sfo,sfo,SmitRe99,def_int,0,,,,,
player,201112190sfo,sfo,SmitRe99,def_int_yds,0,,,,,
player,201112190sfo,sfo,SmitRe99,def_int_td,0,,,,,
player,201112190sfo,sfo,SmitRe99,def_int_long,0,,,,,
player,201112190sfo,sfo,SmitRe99,pass_defended,0,,,,,
player,201112190sfo,sfo,SmitRe99,sacks,0.0,,,,,
player,201112190sfo,sfo,SmitRe99,tackles_combined,1,,,,,
player,201112190sfo,sfo,SmitRe99,tackles_solo,1,,,,,
player,201112190sfo,sfo,SmitRe99,tackles_assists,0,,,,,
player,201112190sfo,sfo,SmitRe99,tackles_loss,0,,,,,
player,201112190sfo,sfo,SmitRe99,qb_hits,0,,,,,
player,201112190sfo,sfo,SmitRe99,fumbles_rec,0,,,,,
player,201112190sfo,sfo,SmitRe99,fumbles_rec_yds,0,,,,,
player,201112190sfo,sfo,SmitRe99,fumbles_rec_td,0,,,,,
player,201112190sfo,sfo,SmitRe99,fumbles_forced,0,,,,,
player,201112190sfo,sfo,SpenSh20,def_int,0,,,,,
player,201112190sfo,sfo,SpenSh20,def_int_yds,0,,,,,
player,201112190sfo,sfo,SpenSh20,def_int_td,0,,,,,
player,201112190sfo,sfo,SpenSh20,def_int_long,0,,,,,
player,201112190sfo,sfo,SpenSh20,pass_defended,0,,,,,
player,201112190sfo,sfo,SpenSh20,sacks,0.0,,,,,
player,201112190sfo,sfo,SpenSh20,tackles_combined,1,,,,,
player,201112190sfo,sfo,SpenSh20,tackles_solo,1,,,,,
player,201112190sfo,sfo,SpenSh20,tackles_assists,0,,,,,
player,201112190sfo,sfo,SpenSh20,tackles_loss,0,,,,,
player,201112190sfo,sfo,SpenSh20,qb_hits,0,,,,,
player,201112190sfo,sfo,SpenSh20,fumbles_rec,0,,,,,
player,201112190sfo,sfo,SpenSh20,fumbles_rec_yds,0,,,,,
player,201112190sfo,sfo,SpenSh20,fumbles_rec_td,0,,,,,
player,201112190sfo,sfo,SpenSh20,fumbles_forced,0,,,,,
player,201112190sfo,sfo,WalkHu00,def_int,0,,,,,
player,201112190sfo,sfo,WalkHu00,def_int_yds,0,,,,,
player,201112190sfo,sfo,WalkHu00,def_int_td,0,,,,,
player,201112190sfo,sfo,WalkHu00,def_int_long,0,,,,,
player,201112190sfo,sfo,WalkHu00,pass_defended,0,,,,,
player,201112190sfo,sfo,WalkHu00,sacks,0.0,,,,,
player,201112190sfo,sfo,WalkHu00,tackles_combined,1,,,,,
player,201112190sfo,sfo,WalkHu00,tackles_solo,1,,,,,
player,201112190sfo,sfo,WalkHu00,tackles_assists,0,,,,,
player,201112190sfo,sfo,WalkHu00,tackles_loss,0,,,,,
player,201112190sfo,sfo,WalkHu00,qb_hits,0,,,,,
player,201112190sfo,sfo,WalkHu00,fumbles_rec,0,,,,,
player,201112190sfo,sfo,WalkHu00,fumbles_rec_yds,0,,,,,
player,201112190sfo,sfo,WalkHu00,fumbles_rec_td,0,,,,,
player,201112190sfo,sfo,WalkHu00,fumbles_forced,0,,,,,
player,201112190sfo,sfo,WillMa20,def_int,0,,,,,
player,201112190sfo,sfo,WillMa20,def_int_yds,0,,,,,
player,201112190sfo,sfo,WillMa20,def_int_td,0,,,,,
player,201112190sfo,sfo,WillMa20,def_int_long,0,,,,,
player,201112190sfo,sfo,WillMa20,pass_defended,0,,,,,
player,201112190sfo,sfo,WillMa20,sacks,0.0,,,,,
player,201112190sfo,sfo,WillMa20,tackles_combined,1,,,,,
player,201112190sfo,sfo,WillMa20,tackles_solo,1,,,,,
player,201112190sfo,sfo,WillMa20,tackles_assists,0,,,,,
player,201112190sfo,sfo,WillMa20,tackles_loss,0,,,,,
player,201112190sfo,sfo,WillMa20,qb_hits,0,,,,,
player,201112190sfo,sfo,WillMa20,fumbles_rec,0,,,,,
player,201112190sfo,sfo,WillMa20,fumbles_rec_yds,0,,,,,
player,201112190sfo,sfo,WillMa20,fumbles_rec_td,0,,,,,
player,201112190sfo,sfo,WillMa20,fumbles_forced,0,,,,,
player,201112190sfo,pit,BrowAn04,kick_ret,3,,,,,
player,201112190sfo,pit,BrowAn04,kick_ret_yds,85,,,,,
player,201112190sfo,pit,BrowAn04,kick_ret_yds_per_ret,28.3,,,,,
player,201112190sfo,pit,BrowAn04,kick_ret_td,0,,,,,
player,201112190sfo,pit,BrowAn04,kick_ret_long,36,,,,,
player,201112190sfo,pit,BrowAn04,punt_ret,2,,,,,
player,201112190sfo,pit,BrowAn04,punt_ret_yds,-10,,,,,
player,201112190sfo,pit,BrowAn04,punt_ret_yds_per_ret,-5.0,,,,,
player,201112190sfo,pit,BrowAn04,punt_ret_td,0,,,,,
player,201112190sfo,pit,BrowAn04,punt_ret_long,0,,,,,
player,201112190sfo,sfo,GinnTe00,kick_ret,1,,,,,
player,201112190sfo,sfo,GinnTe00,kick_ret_yds,12,,,,,
player,201112190sfo,sfo,GinnTe00,kick_ret_yds_per_ret,12.0,,,,,
player,201112190sfo,sfo,GinnTe00,kick_ret_td,0,,,,,
player,201112190sfo,sfo,GinnTe00,kick_ret_long,12,,,,,
player,201112190sfo,sfo,GinnTe00,punt_ret,0,,,,,
player,201112190sfo,sfo,GinnTe00,punt_ret_yds,0,,,,,
player,201112190sfo,sfo,GinnTe00,punt_ret_yds_per_ret,,,,,,
player,201112190sfo,sfo,GinnTe00,punt_ret_td,0,,,,,
player,201112190sfo,sfo,GinnTe00,punt_ret_long,0,,,,,
player,201112190sfo,sfo,WillKy01,kick_ret,1,,,,,
player,201112190sfo,sfo,WillKy01,kick_ret_yds,18,,,,,
player,201112190sfo,sfo,WillKy01,kick_ret_yds_per_ret,18.0,,,,,
player,201112190sfo,sfo,WillKy01,kick_ret_td,0,,,,,
player,201112190sfo,sfo,WillKy01,kick_ret_long,18,,,,,
player,201112190sfo,sfo,WillKy01,punt_ret,0,,,,,
player,201112190sfo,sfo,WillKy01,punt_ret_yds,0,,,,,
player,201112190sfo,sfo,WillKy01,punt_ret_yds_per_ret,,,,,,
player,201112190sfo,sfo,WillKy01,punt_ret_td,0,,,,,
player,201112190sfo,sfo,WillKy01,punt_ret_long,0,,,,,
player,201112190sfo,pit,KapiJe20,xpm,,,,,,
player,201112190sfo,pit,KapiJe20,xpa,,,,,,
player,201112190sfo,pit,KapiJe20,fgm,,,,,,
player,201112190sfo,pit,KapiJe20,fga,,,,,,
player,201112190sfo,pit,KapiJe20,punt,4,,,,,
player,201112190sfo,pit,KapiJe20,punt_yds,154,,,,,
player,201112190sfo,pit,KapiJe20,punt_yds_per_punt,38.5,,,,,
player,201112190sfo,pit,KapiJe20,punt_long,42,,,,,
player,201112190sfo,pit,suishsha01,xpm,,,,,,
player,201112190sfo,pit,suishsha01,xpa,,,,,,
player,201112190sfo,pit,suishsha01,fgm,1,,,,,
player,201112190sfo,pit,suishsha01,fga,2,,,,,
player,201112190sfo,pit,suishsha01,punt,0,,,,,
player,201112190sfo,pit,suishsha01,punt_yds,0,,,,,
player,201112190sfo,pit,suishsha01,punt_yds_per_punt,,,,,,
player,201112190sfo,pit,suishsha01,punt_long,0,,,,,
player,201112190sfo,sfo,akersdav01,xpm,2,,,,,
player,201112190sfo,sfo,akersdav01,xpa,2,,,,,
player,201112190sfo,sfo,akersdav01,fgm,2,,,,,
player,201112190sfo,sfo,akersdav01,fga,2,,,,,
player,201112190sfo,sfo,akersdav01,punt,0,,,,,
player,201112190sfo,sfo,akersdav01,punt_yds,0,,,,,
player,201112190sfo,sfo,akersdav01,punt_yds_per_punt,,,,,,
player,201112190sfo,sfo,akersdav01,punt_long,0,,,,,
player,201112190sfo,sfo,LeexAn20,xpm,,,,,,
player,201112190sfo,sfo,LeexAn20,xpa,,,,,,
player,201112190sfo,sfo,LeexAn20,fgm,,,,,,
player,201112190sfo,sfo,LeexAn20,fga,,,,,,
player,201112190sfo,sfo,LeexAn20,punt,6,,,,,
player,201112190sfo,sfo,LeexAn20,punt_yds,285,,,,,
player,201112190sfo,sfo,LeexAn20,punt_yds_per_punt,47.5,,,,,
player,201112190sfo,sfo,LeexAn20,punt_long,62,,,,,
