game,2011,11,20111120,201111200rav,cin,"Cincinnati Bengals",24,rav,"Baltimore Ravens",31
player,201111200rav,cin,MauaRe99,def_int,0,,,,,
player,201111200rav,cin,MauaRe99,def_int_yds,0,,,,,
player,201111200rav,cin,MauaRe99,def_int_td,0,,,,,
player,201111200rav,cin,MauaRe99,def_int_long,0,,,,,
player,201111200rav,cin,MauaRe99,pass_defended,0,,,,,
player,201111200rav,cin,MauaRe99,sacks,0.0,,,,,
player,201111200rav,cin,MauaRe99,tackles_combined,4,,,,,
player,201111200rav,cin,MauaRe99,tackles_solo,3,,,,,
player,201111200rav,cin,MauaRe99,tackles_assists,1,,,,,
player,201111200rav,cin,MauaRe99,tackles_loss,0,,,,,
player,201111200rav,cin,MauaRe99,qb_hits,0,,,,,
player,201111200rav,cin,MauaRe99,fumbles_rec,0,,,,,
player,201111200rav,cin,MauaRe99,fumbles_rec_yds,0,,,,,
player,201111200rav,cin,MauaRe99,fumbles_rec_td,0,,,,,
player,201111200rav,cin,MauaRe99,fumbles_forced,0,,,,,
player,201111200rav,cin,RuckFr99,def_int,0,,,,,
player,201111200rav,cin,RuckFr99,def_int_yds,0,,,,,
player,201111200rav,cin,RuckFr99,def_int_td,0,,,,,
player,201111200rav,cin,RuckFr99,def_int_long,0,,,,,
player,201111200rav,cin,RuckFr99,pass_defended,0,,,,,
player,201111200rav,cin,RuckFr99,sacks,0.0,,,,,
player,201111200rav,cin,RuckFr99,tackles_combined,4,,,,,
player,201111200rav,cin,RuckFr99,tackles_solo,4,,,,,
player,201111200rav,cin,RuckFr99,tackles_assists,0,,,,,
player,201111200rav,cin,RuckFr99,tackles_loss,0,,,,,
player,201111200rav,cin,RuckFr99,qb_hits,0,,,,,
player,201111200rav,cin,RuckFr99,fumbles_rec,0,,,,,
player,201111200rav,cin,RuckFr99,fumbles_rec_yds,0,,,,,
player,201111200rav,cin,RuckFr99,fumbles_rec_td,0,,,,,
player,201111200rav,cin,RuckFr99,fumbles_forced,0,,,,,
player,201111200rav,cin,GeatRo21,def_int,0,,,,,
player,201111200rav,cin,GeatRo21,def_int_yds,0,,,,,
player,201111200rav,cin,GeatRo21,def_int_td,0,,,,,
player,201111200rav,cin,GeatRo21,def_int_long,0,,,,,
player,201111200rav,cin,GeatRo21,pass_defended,0,,,,,
player,201111200rav,cin,GeatRo21,sacks,0.0,,,,,
player,201111200rav,cin,GeatRo21,tackles_combined,3,,,,,
player,201111200rav,cin,GeatRo21,tackles_solo,1,,,,,
player,201111200rav,cin,GeatRo21,tackles_assists,2,,,,,
player,201111200rav,cin,GeatRo21,tackles_loss,0,,,,,
player,201111200rav,cin,GeatRo21,qb_hits,0,,,,,
player,201111200rav,cin,GeatRo21,fumbles_rec,0,,,,,
player,201111200rav,cin,GeatRo21,fumbles_rec_yds,0,,,,,
player,201111200rav,cin,GeatRo21,fumbles_rec_td,0,,,,,
player,201111200rav,cin,GeatRo21,fumbles_forced,0,,,,,
player,201111200rav,cin,HowaTh20,def_int,0,,,,,
player,201111200rav,cin,HowaTh20,def_int_yds,0,,,,,
player,201111200rav,cin,HowaTh20,def_int_td,0,,,,,
player,201111200rav,cin,HowaTh20,def_int_long,0,,,,,
player,201111200rav,cin,HowaTh20,pass_defended,1,,,,,
player,201111200rav,cin,HowaTh20,sacks,0.0,,,,,
player,201111200rav,cin,HowaTh20,tackles_combined,2,,,,,
player,201111200rav,cin,HowaTh20,tackles_solo,2,,,,,
player,201111200rav,cin,HowaTh20,tackles_assists,0,,,,,
player,201111200rav,cin,HowaTh20,tackles_loss,0,,,,,
player,201111200rav,cin,HowaTh20,qb_hits,0,,,,,
player,201111200rav,cin,HowaTh20,fumbles_rec,0,,,,,
player,201111200rav,cin,HowaTh20,fumbles_rec_yds,0,,,,,
player,201111200rav,cin,HowaTh20,fumbles_rec_td,0,,,,,
player,201111200rav,cin,HowaTh20,fumbles_forced,0,,,,,
player,201111200rav,cin,SimsPa99,def_int,0,,,,,
player,201111200rav,cin,SimsPa99,def_int_yds,0,,,,,
player,201111200rav,cin,SimsPa99,def_int_td,0,,,,,
player,201111200rav,cin,SimsPa99,def_int_long,0,,,,,
player,201111200rav,cin,SimsPa99,pass_defended,0,,,,,
player,201111200rav,cin,SimsPa99,sacks,0.0,,,,,
player,201111200rav,cin,SimsPa99,tackles_combined,2,,,,,
player,201111200rav,cin,SimsPa99,tackles_solo,2,,,,,
player,201111200rav,cin,SimsPa99,tackles_assists,0,,,,,
player,201111200rav,cin,SimsPa99,tackles_loss,0,,,,,
player,201111200rav,cin,SimsPa99,qb_hits,0,,,,,
player,201111200rav,cin,SimsPa99,fumbles_rec,0,,,,,
player,201111200rav,cin,SimsPa99,fumbles_rec_yds,0,,,,,
player,201111200rav,cin,SimsPa99,fumbles_rec_td,0,,,,,
player,201111200rav,cin,SimsPa99,fumbles_forced,0,,,,,
player,201111200rav,cin,JohnBr20,def_int,0,,,,,
player,201111200rav,cin,JohnBr20,def_int_yds,0,,,,,
player,201111200rav,cin,JohnBr20,def_int_td,0,,,,,
player,201111200rav,cin,JohnBr20,def_int_long,0,,,,,
player,201111200rav,cin,JohnBr20,pass_defended,0,,,,,
player,201111200rav,cin,JohnBr20,sacks,0.0,,,,,
player,201111200rav,cin,JohnBr20,tackles_combined,1,,,,,
player,201111200rav,cin,JohnBr20,tackles_solo,0,,,,,
player,201111200rav,cin,JohnBr20,tackles_assists,1,,,,,
player,201111200rav,cin,JohnBr20,tackles_loss,0,,,,,
player,201111200rav,cin,JohnBr20,qb_hits,1,,,,,
player,201111200rav,cin,JohnBr20,fumbles_rec,0,,,,,
player,201111200rav,cin,JohnBr20,fumbles_rec_yds,0,,,,,
player,201111200rav,cin,JohnBr20,fumbles_rec_td,0,,,,,
player,201111200rav,cin,JohnBr20,fumbles_forced,0,,,,,
player,201111200rav,cin,LeonBr00,def_int,0,,,,,
player,201111200rav,cin,LeonBr00,def_int_yds,0,,,,,
player,201111200rav,cin,LeonBr00,def_int_td,0,,,,,
player,201111200rav,cin,LeonBr00,def_int_long,0,,,,,
player,201111200rav,cin,LeonBr00,pass_defended,0,,,,,
player,201111200rav,cin,LeonBr00,sacks,0.0,,,,,
player,201111200rav,cin,LeonBr00,tackles_combined,1,,,,,
player,201111200rav,cin,LeonBr00,tackles_solo,1,,,,,
player,201111200rav,cin,LeonBr00,tackles_assists,0,,,,,
player,201111200rav,cin,LeonBr00,tackles_loss,0,,,,,
player,201111200rav,cin,LeonBr00,qb_hits,0,,,,,
player,201111200rav,cin,LeonBr00,fumbles_rec,0,,,,,
player,201111200rav,cin,LeonBr00,fumbles_rec_yds,0,,,,,
player,201111200rav,cin,LeonBr00,fumbles_rec_td,0,,,,,
player,201111200rav,cin,LeonBr00,fumbles_forced,0,,,,,
player,201111200rav,cin,MaysTa99,def_int,0,,,,,
player,201111200rav,cin,MaysTa99,def_int_yds,0,,,,,
player,201111200rav,cin,MaysTa99,def_int_td,0,,,,,
player,201111200rav,cin,MaysTa99,def_int_long,0,,,,,
player,201111200rav,cin,MaysTa99,pass_defended,0,,,,,
player,201111200rav,cin,MaysTa99,sacks,0.0,,,,,
player,201111200rav,cin,MaysTa99,tackles_combined,1,,,,,
player,201111200rav,cin,MaysTa99,tackles_solo,1,,,,,
player,201111200rav,cin,MaysTa99,tackles_assists,0,,,,,
player,201111200rav,cin,MaysTa99,tackles_loss,0,,,,,
player,201111200rav,cin,MaysTa99,qb_hits,0,,,,,
player,201111200rav,cin,MaysTa99,fumbles_rec,0,,,,,
player,201111200rav,cin,MaysTa99,fumbles_rec_yds,0,,,,,
player,201111200rav,cin,MaysTa99,fumbles_rec_td,0,,,,,
player,201111200rav,cin,MaysTa99,fumbles_forced,0,,,,,
player,201111200rav,cin,NelsRe99,def_int,0,,,,,
player,201111200rav,cin,NelsRe99,def_int_yds,0,,,,,
player,201111200rav,cin,NelsRe99,def_int_td,0,,,,,
player,201111200rav,cin,NelsRe99,def_int_long,0,,,,,
player,201111200rav,cin,NelsRe99,pass_defended,0,,,,,
player,201111200rav,cin,NelsRe99,sacks,0.0,,,,,
player,201111200rav,cin,NelsRe99,tackles_combined,1,,,,,
player,201111200rav,cin,NelsRe99,tackles_solo,0,,,,,
player,201111200rav,cin,NelsRe99,tackles_assists,1,,,,,
player,201111200rav,cin,NelsRe99,tackles_loss,0,,,,,
player,201111200rav,cin,NelsRe99,qb_hits,0,,,,,
player,201111200rav,cin,NelsRe99,fumbles_rec,0,,,,,
player,201111200rav,cin,NelsRe99,fumbles_rec_yds,0,,,,,
player,201111200rav,cin,NelsRe99,fumbles_rec_td,0,,,,,
player,201111200rav,cin,NelsRe99,fumbles_forced,0,,,,,
player,201111200rav,cin,PeerCe00,def_int,0,,,,,
player,201111200rav,cin,PeerCe00,def_int_yds,0,,,,,
player,201111200rav,cin,PeerCe00,def_int_td,0,,,,,
player,201111200rav,cin,PeerCe00,def_int_long,0,,,,,
player,201111200rav,cin,PeerCe00,pass_defended,0,,,,,
player,201111200rav,cin,PeerCe00,sacks,0.0,,,,,
player,201111200rav,cin,PeerCe00,tackles_combined,1,,,,,
player,201111200rav,cin,PeerCe00,tackles_solo,1,,,,,
player,201111200rav,cin,PeerCe00,tackles_assists,0,,,,,
player,201111200rav,cin,PeerCe00,tackles_loss,0,,,,,
player,201111200rav,cin,PeerCe00,qb_hits,0,,,,,
player,201111200rav,cin,PeerCe00,fumbles_rec,0,,,,,
player,201111200rav,cin,PeerCe00,fumbles_rec_yds,0,,,,,
player,201111200rav,cin,PeerCe00,fumbles_rec_td,0,,,,,
player,201111200rav,cin,PeerCe00,fumbles_forced,0,,,,,
player,201111200rav,cin,DunlCa99,def_int,0,,,,,
player,201111200rav,cin,DunlCa99,def_int_yds,0,,,,,
player,201111200rav,cin,DunlCa99,def_int_td,0,,,,,
player,201111200rav,cin,DunlCa99,def_int_long,0,,,,,
player,201111200rav,cin,DunlCa99,pass_defended,0,,,,,
player,201111200rav,cin,DunlCa99,sacks,0.0,,,,,
player,201111200rav,cin,DunlCa99,tackles_combined,0,,,,,
player,201111200rav,cin,DunlCa99,tackles_solo,0,,,,,
player,201111200rav,cin,DunlCa99,tackles_assists,0,,,,,
player,201111200rav,cin,DunlCa99,tackles_loss,0,,,,,
player,201111200rav,cin,DunlCa99,qb_hits,1,,,,,
player,201111200rav,cin,DunlCa99,fumbles_rec,0,,,,,
player,201111200rav,cin,DunlCa99,fumbles_rec_yds,0,,,,,
player,201111200rav,cin,DunlCa99,fumbles_rec_td,0,,,,,
player,201111200rav,cin,DunlCa99,fumbles_forced,0,,,,,
player,201111200rav,cin,FaneJo20,def_int,,,,,,
player,201111200rav,cin,FaneJo20,def_int_yds,,,,,,
player,201111200rav,cin,FaneJo20,def_int_td,,,,,,
player,201111200rav,cin,FaneJo20,def_int_long,,,,,,
player,201111200rav,cin,FaneJo20,pass_defended,0,,,,,
player,201111200rav,cin,FaneJo20,sacks,0.0,,,,,
player,201111200rav,cin,FaneJo20,tackles_combined,0,,,,,
player,201111200rav,cin,FaneJo20,tackles_solo,0,,,,,
player,201111200rav,cin,FaneJo20,tackles_assists,0,,,,,
player,201111200rav,cin,FaneJo20,tackles_loss,0,,,,,
player,201111200rav,cin,FaneJo20,qb_hits,1,,,,,
player,201111200rav,cin,FaneJo20,fumbles_rec,0,,,,,
player,201111200rav,cin,FaneJo20,fumbles_rec_yds,,,,,,
player,201111200rav,cin,FaneJo20,fumbles_rec_td,,,,,,
player,201111200rav,cin,FaneJo20,fumbles_forced,0,,,,,
player,201111200rav,rav,ReedEd00,def_int,1,,,,,
player,201111200rav,rav,ReedEd00,def_int_yds,0,,,,,
player,201111200rav,rav,ReedEd00,def_int_td,0,,,,,
player,201111200rav,rav,ReedEd00,def_int_long,0,,,,,
player,201111200rav,rav,ReedEd00,pass_defended,2,,,,,
player,201111200rav,rav,ReedEd00,sacks,0.0,,,,,
player,201111200rav,rav,ReedEd00,tackles_combined,5,,,,,
player,201111200rav,rav,ReedEd00,tackles_solo,5,,,,,
player,201111200rav,rav,ReedEd00,tackles_assists,0,,,,,
player,201111200rav,rav,ReedEd00,tackles_loss,0,,,,,
player,201111200rav,rav,ReedEd00,qb_hits,0,,,,,
player,201111200rav,rav,ReedEd00,fumbles_rec,0,,,,,
player,201111200rav,rav,ReedEd00,fumbles_rec_yds,0,,,,,
player,201111200rav,rav,ReedEd00,fumbles_rec_td,0,,,,,
player,201111200rav,rav,ReedEd00,fumbles_forced,0,,,,,
player,201111200rav,rav,WebbLa99,def_int,1,,,,,
player,201111200rav,rav,WebbLa99,def_int_yds,4,,,,,
player,201111200rav,rav,WebbLa99,def_int_td,0,,,,,
player,201111200rav,rav,WebbLa99,def_int_long,4,,,,,
player,201111200rav,rav,WebbLa99,pass_defended,2,,,,,
player,201111200rav,rav,WebbLa99,sacks,0.0,,,,,
player,201111200rav,rav,WebbLa99,tackles_combined,4,,,,,
player,201111200rav,rav,WebbLa99,tackles_solo,4,,,,,
player,201111200rav,rav,WebbLa99,tackles_assists,0,,,,,
player,201111200rav,rav,WebbLa99,tackles_loss,0,,,,,
player,201111200rav,rav,WebbLa99,qb_hits,0,,,,,
player,201111200rav,rav,WebbLa99,fumbles_rec,1,,,,,
player,201111200rav,rav,WebbLa99,fumbles_rec_yds,0,,,,,
player,201111200rav,rav,WebbLa99,fumbles_rec_td,0,,,,,
player,201111200rav,rav,WebbLa99,fumbles_forced,0,,,,,
player,201111200rav,rav,SmitJi03,def_int,1,,,,,
player,201111200rav,rav,SmitJi03,def_int_yds,16,,,,,
player,201111200rav,rav,SmitJi03,def_int_td,0,,,,,
player,201111200rav,rav,SmitJi03,def_int_long,16,,,,,
player,201111200rav,rav,SmitJi03,pass_defended,1,,,,,
player,201111200rav,rav,SmitJi03,sacks,0.0,,,,,
player,201111200rav,rav,SmitJi03,tackles_combined,3,,,,,
player,201111200rav,rav,SmitJi03,tackles_solo,3,,,,,
player,201111200rav,rav,SmitJi03,tackles_assists,0,,,,,
player,201111200rav,rav,SmitJi03,tackles_loss,0,,,,,
player,201111200rav,rav,SmitJi03,qb_hits,0,,,,,
player,201111200rav,rav,SmitJi03,fumbles_rec,0,,,,,
player,201111200rav,rav,SmitJi03,fumbles_rec_yds,0,,,,,
player,201111200rav,rav,SmitJi03,fumbles_rec_td,0,,,,,
player,201111200rav,rav,SmitJi03,fumbles_forced,0,,,,,
player,201111200rav,rav,PollBe20,def_int,0,,,,,
player,201111200rav,rav,PollBe20,def_int_yds,0,,,,,
player,201111200rav,rav,PollBe20,def_int_td,0,,,,,
player,201111200rav,rav,PollBe20,def_int_long,0,,,,,
player,201111200rav,rav,PollBe20,pass_defended,1,,,,,
player,201111200rav,rav,PollBe20,sacks,1.0,,,,,
player,201111200rav,rav,PollBe20,tackles_combined,9,,,,,
player,201111200rav,rav,PollBe20,tackles_solo,7,,,,,
player,201111200rav,rav,PollBe20,tackles_assists,2,,,,,
player,201111200rav,rav,PollBe20,tackles_loss,1,,,,,
player,201111200rav,rav,PollBe20,qb_hits,1,,,,,
player,201111200rav,rav,PollBe20,fumbles_rec,0,,,,,
player,201111200rav,rav,PollBe20,fumbles_rec_yds,0,,,,,
player,201111200rav,rav,PollBe20,fumbles_rec_td,0,,,,,
player,201111200rav,rav,PollBe20,fumbles_forced,0,,,,,
player,201111200rav,rav,McPhPe00,def_int,0,,,,,
player,201111200rav,rav,McPhPe00,def_int_yds,0,,,,,
player,201111200rav,rav,McPhPe00,def_int_td,0,,,,,
player,201111200rav,rav,McPhPe00,def_int_long,0,,,,,
player,201111200rav,rav,McPhPe00,pass_defended,0,,,,,
player,201111200rav,rav,McPhPe00,sacks,1.0,,,,,
player,201111200rav,rav,McPhPe00,tackles_combined,3,,,,,
player,201111200rav,rav,McPhPe00,tackles_solo,2,,,,,
player,201111200rav,rav,McPhPe00,tackles_assists,1,,,,,
player,201111200rav,rav,McPhPe00,tackles_loss,1,,,,,
player,201111200rav,rav,McPhPe00,qb_hits,2,,,,,
player,201111200rav,rav,McPhPe00,fumbles_rec,0,,,,,
player,201111200rav,rav,McPhPe00,fumbles_rec_yds,0,,,,,
player,201111200rav,rav,McPhPe00,fumbles_rec_td,0,,,,,
player,201111200rav,rav,McPhPe00,fumbles_forced,0,,,,,
player,201111200rav,rav,McClJa01,def_int,0,,,,,
player,201111200rav,rav,McClJa01,def_int_yds,0,,,,,
player,201111200rav,rav,McClJa01,def_int_td,0,,,,,
player,201111200rav,rav,McClJa01,def_int_long,0,,,,,
player,201111200rav,rav,McClJa01,pass_defended,0,,,,,
player,201111200rav,rav,McClJa01,sacks,0.0,,,,,
player,201111200rav,rav,McClJa01,tackles_combined,9,,,,,
player,201111200rav,rav,McClJa01,tackles_solo,8,,,,,
player,201111200rav,rav,McClJa01,tackles_assists,1,,,,,
player,201111200rav,rav,McClJa01,tackles_loss,0,,,,,
player,201111200rav,rav,McClJa01,qb_hits,0,,,,,
player,201111200rav,rav,McClJa01,fumbles_rec,0,,,,,
player,201111200rav,rav,McClJa01,fumbles_rec_yds,0,,,,,
player,201111200rav,rav,McClJa01,fumbles_rec_td,0,,,,,
player,201111200rav,rav,McClJa01,fumbles_forced,0,,,,,
player,201111200rav,rav,WillCa99,def_int,0,,,,,
player,201111200rav,rav,WillCa99,def_int_yds,0,,,,,
player,201111200rav,rav,WillCa99,def_int_td,0,,,,,
player,201111200rav,rav,WillCa99,def_int_long,0,,,,,
player,201111200rav,rav,WillCa99,pass_defended,4,,,,,
player,201111200rav,rav,WillCa99,sacks,0.0,,,,,
player,201111200rav,rav,WillCa99,tackles_combined,6,,,,,
player,201111200rav,rav,WillCa99,tackles_solo,5,,,,,
player,201111200rav,rav,WillCa99,tackles_assists,1,,,,,
player,201111200rav,rav,WillCa99,tackles_loss,0,,,,,
player,201111200rav,rav,WillCa99,qb_hits,0,,,,,
player,201111200rav,rav,WillCa99,fumbles_rec,0,,,,,
player,201111200rav,rav,WillCa99,fumbles_rec_yds,0,,,,,
player,201111200rav,rav,WillCa99,fumbles_rec_td,0,,,,,
player,201111200rav,rav,WillCa99,fumbles_forced,0,,,,,
player,201111200rav,rav,SuggTe99,def_int,0,,,,,
player,201111200rav,rav,SuggTe99,def_int_yds,0,,,,,
player,201111200rav,rav,SuggTe99,def_int_td,0,,,,,
player,201111200rav,rav,SuggTe99,def_int_long,0,,,,,
player,201111200rav,rav,SuggTe99,pass_defended,0,,,,,
player,201111200rav,rav,SuggTe99,sacks,0.0,,,,,
player,201111200rav,rav,SuggTe99,tackles_combined,5,,,,,
player,201111200rav,rav,SuggTe99,tackles_solo,3,,,,,
player,201111200rav,rav,SuggTe99,tackles_assists,2,,,,,
player,201111200rav,rav,SuggTe99,tackles_loss,0,,,,,
player,201111200rav,rav,SuggTe99,qb_hits,1,,,,,
player,201111200rav,rav,SuggTe99,fumbles_rec,0,,,,,
player,201111200rav,rav,SuggTe99,fumbles_rec_yds,0,,,,,
player,201111200rav,rav,SuggTe99,fumbles_rec_td,0,,,,,
player,201111200rav,rav,SuggTe99,fumbles_forced,0,,,,,
player,201111200rav,rav,AyanBr99,def_int,0,,,,,
player,201111200rav,rav,AyanBr99,def_int_yds,0,,,,,
player,201111200rav,rav,AyanBr99,def_int_td,0,,,,,
player,201111200rav,rav,AyanBr99,def_int_long,0,,,,,
player,201111200rav,rav,AyanBr99,pass_defended,0,,,,,
player,201111200rav,rav,AyanBr99,sacks,0.0,,,,,
player,201111200rav,rav,AyanBr99,tackles_combined,4,,,,,
player,201111200rav,rav,AyanBr99,tackles_solo,4,,,,,
player,201111200rav,rav,AyanBr99,tackles_assists,0,,,,,
player,201111200rav,rav,AyanBr99,tackles_loss,0,,,,,
player,201111200rav,rav,AyanBr99,qb_hits,0,,,,,
player,201111200rav,rav,AyanBr99,fumbles_rec,1,,,,,
player,201111200rav,rav,AyanBr99,fumbles_rec_yds,0,,,,,
player,201111200rav,rav,AyanBr99,fumbles_rec_td,0,,,,,
player,201111200rav,rav,AyanBr99,fumbles_forced,0,,,,,
player,201111200rav,rav,ReddCo20,def_int,0,,,,,
player,201111200rav,rav,ReddCo20,def_int_yds,0,,,,,
player,201111200rav,rav,ReddCo20,def_int_td,0,,,,,
player,201111200rav,rav,ReddCo20,def_int_long,0,,,,,
player,201111200rav,rav,ReddCo20,pass_defended,0,,,,,
player,201111200rav,rav,ReddCo20,sacks,0.0,,,,,
player,201111200rav,rav,ReddCo20,tackles_combined,4,,,,,
player,201111200rav,rav,ReddCo20,tackles_solo,2,,,,,
player,201111200rav,rav,ReddCo20,tackles_assists,2,,,,,
player,201111200rav,rav,ReddCo20,tackles_loss,1,,,,,
player,201111200rav,rav,ReddCo20,qb_hits,0,,,,,
player,201111200rav,rav,ReddCo20,fumbles_rec,0,,,,,
player,201111200rav,rav,ReddCo20,fumbles_rec_yds,0,,,,,
player,201111200rav,rav,ReddCo20,fumbles_rec_td,0,,,,,
player,201111200rav,rav,ReddCo20,fumbles_forced,0,,,,,
player,201111200rav,rav,CodyTe99,def_int,0,,,,,
player,201111200rav,rav,CodyTe99,def_int_yds,0,,,,,
player,201111200rav,rav,CodyTe99,def_int_td,0,,,,,
player,201111200rav,rav,CodyTe99,def_int_long,0,,,,,
player,201111200rav,rav,CodyTe99,pass_defended,0,,,,,
player,201111200rav,rav,CodyTe99,sacks,0.0,,,,,
player,201111200rav,rav,CodyTe99,tackles_combined,3,,,,,
player,201111200rav,rav,CodyTe99,tackles_solo,1,,,,,
player,201111200rav,rav,CodyTe99,tackles_assists,2,,,,,
player,201111200rav,rav,CodyTe99,tackles_loss,0,,,,,
player,201111200rav,rav,CodyTe99,qb_hits,0,,,,,
player,201111200rav,rav,CodyTe99,fumbles_rec,0,,,,,
player,201111200rav,rav,CodyTe99,fumbles_rec_yds,0,,,,,
player,201111200rav,rav,CodyTe99,fumbles_rec_td,0,,,,,
player,201111200rav,rav,CodyTe99,fumbles_forced,0,,,,,
player,201111200rav,rav,ElleDa99,def_int,0,,,,,
player,201111200rav,rav,ElleDa99,def_int_yds,0,,,,,
player,201111200rav,rav,ElleDa99,def_int_td,0,,,,,
player,201111200rav,rav,ElleDa99,def_int_long,0,,,,,
player,201111200rav,rav,ElleDa99,pass_defended,0,,,,,
player,201111200rav,rav,ElleDa99,sacks,0.0,,,,,
player,201111200rav,rav,ElleDa99,tackles_combined,3,,,,,
player,201111200rav,rav,ElleDa99,tackles_solo,2,,,,,
player,201111200rav,rav,ElleDa99,tackles_assists,1,,,,,
player,201111200rav,rav,ElleDa99,tackles_loss,0,,,,,
player,201111200rav,rav,ElleDa99,qb_hits,0,,,,,
player,201111200rav,rav,ElleDa99,fumbles_rec,0,,,,,
player,201111200rav,rav,ElleDa99,fumbles_rec_yds,0,,,,,
player,201111200rav,rav,ElleDa99,fumbles_rec_td,0,,,,,
player,201111200rav,rav,ElleDa99,fumbles_forced,0,,,,,
player,201111200rav,rav,JohnJa23,def_int,0,,,,,
player,201111200rav,rav,JohnJa23,def_int_yds,0,,,,,
player,201111200rav,rav,JohnJa23,def_int_td,0,,,,,
player,201111200rav,rav,JohnJa23,def_int_long,0,,,,,
player,201111200rav,rav,JohnJa23,pass_defended,0,,,,,
player,201111200rav,rav,JohnJa23,sacks,0.0,,,,,
player,201111200rav,rav,JohnJa23,tackles_combined,3,,,,,
player,201111200rav,rav,JohnJa23,tackles_solo,3,,,,,
player,201111200rav,rav,JohnJa23,tackles_assists,0,,,,,
player,201111200rav,rav,JohnJa23,tackles_loss,1,,,,,
player,201111200rav,rav,JohnJa23,qb_hits,0,,,,,
player,201111200rav,rav,JohnJa23,fumbles_rec,0,,,,,
player,201111200rav,rav,JohnJa23,fumbles_rec_yds,0,,,,,
player,201111200rav,rav,JohnJa23,fumbles_rec_td,0,,,,,
player,201111200rav,rav,JohnJa23,fumbles_forced,0,,,,,
player,201111200rav,rav,NakaHa99,def_int,0,,,,,
player,201111200rav,rav,NakaHa99,def_int_yds,0,,,,,
player,201111200rav,rav,NakaHa99,def_int_td,0,,,,,
player,201111200rav,rav,NakaHa99,def_int_long,0,,,,,
player,201111200rav,rav,NakaHa99,pass_defended,1,,,,,
player,201111200rav,rav,NakaHa99,sacks,0.0,,,,,
player,201111200rav,rav,NakaHa99,tackles_combined,2,,,,,
player,201111200rav,rav,NakaHa99,tackles_solo,2,,,,,
player,201111200rav,rav,NakaHa99,tackles_assists,0,,,,,
player,201111200rav,rav,NakaHa99,tackles_loss,0,,,,,
player,201111200rav,rav,NakaHa99,qb_hits,0,,,,,
player,201111200rav,rav,NakaHa99,fumbles_rec,0,,,,,
player,201111200rav,rav,NakaHa99,fumbles_rec_yds,0,,,,,
player,201111200rav,rav,NakaHa99,fumbles_rec_td,0,,,,,
player,201111200rav,rav,NakaHa99,fumbles_forced,0,,,,,
player,201111200rav,rav,GorrDa00,def_int,0,,,,,
player,201111200rav,rav,GorrDa00,def_int_yds,0,,,,,
player,201111200rav,rav,GorrDa00,def_int_td,0,,,,,
player,201111200rav,rav,GorrDa00,def_int_long,0,,,,,
player,201111200rav,rav,GorrDa00,pass_defended,0,,,,,
player,201111200rav,rav,GorrDa00,sacks,0.0,,,,,
player,201111200rav,rav,GorrDa00,tackles_combined,1,,,,,
player,201111200rav,rav,GorrDa00,tackles_solo,1,,,,,
player,201111200rav,rav,GorrDa00,tackles_assists,0,,,,,
player,201111200rav,rav,GorrDa00,tackles_loss,0,,,,,
player,201111200rav,rav,GorrDa00,qb_hits,0,,,,,
player,201111200rav,rav,GorrDa00,fumbles_rec,0,,,,,
player,201111200rav,rav,GorrDa00,fumbles_rec_yds,0,,,,,
player,201111200rav,rav,GorrDa00,fumbles_rec_td,0,,,,,
player,201111200rav,rav,GorrDa00,fumbles_forced,0,,,,,
player,201111200rav,rav,McKiBr20,def_int,0,,,,,
player,201111200rav,rav,McKiBr20,def_int_yds,0,,,,,
player,201111200rav,rav,McKiBr20,def_int_td,0,,,,,
player,201111200rav,rav,McKiBr20,def_int_long,0,,,,,
player,201111200rav,rav,McKiBr20,pass_defended,0,,,,,
player,201111200rav,rav,McKiBr20,sacks,0.0,,,,,
player,201111200rav,rav,McKiBr20,tackles_combined,1,,,,,
player,201111200rav,rav,McKiBr20,tackles_solo,1,,,,,
player,201111200rav,rav,McKiBr20,tackles_assists,0,,,,,
player,201111200rav,rav,McKiBr20,tackles_loss,0,,,,,
player,201111200rav,rav,McKiBr20,qb_hits,0,,,,,
player,201111200rav,rav,McKiBr20,fumbles_rec,0,,,,,
player,201111200rav,rav,McKiBr20,fumbles_rec_yds,0,,,,,
player,201111200rav,rav,McKiBr20,fumbles_rec_td,0,,,,,
player,201111200rav,rav,McKiBr20,fumbles_forced,0,,,,,
player,201111200rav,rav,NgatHa20,def_int,0,,,,,
player,201111200rav,rav,NgatHa20,def_int_yds,0,,,,,
player,201111200rav,rav,NgatHa20,def_int_td,0,,,,,
player,201111200rav,rav,NgatHa20,def_int_long,0,,,,,
player,201111200rav,rav,NgatHa20,pass_defended,0,,,,,
player,201111200rav,rav,NgatHa20,sacks,0.0,,,,,
player,201111200rav,rav,NgatHa20,tackles_combined,1,,,,,
player,201111200rav,rav,NgatHa20,tackles_solo,0,,,,,
player,201111200rav,rav,NgatHa20,tackles_assists,1,,,,,
player,201111200rav,rav,NgatHa20,tackles_loss,0,,,,,
player,201111200rav,rav,NgatHa20,qb_hits,0,,,,,
player,201111200rav,rav,NgatHa20,fumbles_rec,0,,,,,
player,201111200rav,rav,NgatHa20,fumbles_rec_yds,0,,,,,
player,201111200rav,rav,NgatHa20,fumbles_rec_td,0,,,,,
player,201111200rav,rav,NgatHa20,fumbles_forced,0,,,,,
player,201111200rav,rav,WillCh01,def_int,0,,,,,
