game,2011,16,20111222,201112220clt,htx,"Houston Texans",16,clt,"Indianapolis Colts",19
player,201112220clt,clt,JohnAn03,def_int_yds,0,,,,,
player,201112220clt,clt,JohnAn03,def_int_td,0,,,,,
player,201112220clt,clt,JohnAn03,def_int_long,0,,,,,
player,201112220clt,clt,JohnAn03,pass_defended,0,,,,,
player,201112220clt,clt,JohnAn03,sacks,0.0,,,,,
player,201112220clt,clt,JohnAn03,tackles_combined,1,,,,,
player,201112220clt,clt,JohnAn03,tackles_solo,1,,,,,
player,201112220clt,clt,JohnAn03,tackles_assists,0,,,,,
player,201112220clt,clt,JohnAn03,tackles_loss,0,,,,,
player,201112220clt,clt,JohnAn03,qb_hits,0,,,,,
player,201112220clt,clt,JohnAn03,fumbles_rec,0,,,,,
player,201112220clt,clt,JohnAn03,fumbles_rec_yds,0,,,,,
player,201112220clt,clt,JohnAn03,fumbles_rec_td,0,,,,,
player,201112220clt,clt,JohnAn03,fumbles_forced,0,,,,,
player,201112220clt,clt,MathRi99,def_int,0,,,,,
player,201112220clt,clt,MathRi99,def_int_yds,0,,,,,
player,201112220clt,clt,MathRi99,def_int_td,0,,,,,
player,201112220clt,clt,MathRi99,def_int_long,0,,,,,
player,201112220clt,clt,MathRi99,pass_defended,0,,,,,
player,201112220clt,clt,MathRi99,sacks,0.0,,,,,
player,201112220clt,clt,MathRi99,tackles_combined,1,,,,,
player,201112220clt,clt,MathRi99,tackles_solo,1,,,,,
player,201112220clt,clt,MathRi99,tackles_assists,0,,,,,
player,201112220clt,clt,MathRi99,tackles_loss,0,,,,,
player,201112220clt,clt,MathRi99,qb_hits,0,,,,,
player,201112220clt,clt,MathRi99,fumbles_rec,0,,,,,
player,201112220clt,clt,MathRi99,fumbles_rec_yds,0,,,,,
player,201112220clt,clt,MathRi99,fumbles_rec_td,0,,,,,
player,201112220clt,clt,MathRi99,fumbles_forced,0,,,,,
player,201112220clt,clt,SnowJu00,def_int,0,,,,,
player,201112220clt,clt,SnowJu00,def_int_yds,0,,,,,
player,201112220clt,clt,SnowJu00,def_int_td,0,,,,,
player,201112220clt,clt,SnowJu00,def_int_long,0,,,,,
player,201112220clt,clt,SnowJu00,pass_defended,0,,,,,
player,201112220clt,clt,SnowJu00,sacks,0.0,,,,,
player,201112220clt,clt,SnowJu00,tackles_combined,1,,,,,
player,201112220clt,clt,SnowJu00,tackles_solo,0,,,,,
player,201112220clt,clt,SnowJu00,tackles_assists,1,,,,,
player,201112220clt,clt,SnowJu00,tackles_loss,0,,,,,
player,201112220clt,clt,SnowJu00,qb_hits,0,,,,,
player,201112220clt,clt,SnowJu00,fumbles_rec,0,,,,,
player,201112220clt,clt,SnowJu00,fumbles_rec_yds,0,,,,,
player,201112220clt,clt,SnowJu00,fumbles_rec_td,0,,,,,
player,201112220clt,clt,SnowJu00,fumbles_forced,0,,,,,
player,201112220clt,clt,TammJa00,def_int,0,,,,,
player,201112220clt,clt,TammJa00,def_int_yds,0,,,,,
player,201112220clt,clt,TammJa00,def_int_td,0,,,,,
player,201112220clt,clt,TammJa00,def_int_long,0,,,,,
player,201112220clt,clt,TammJa00,pass_defended,0,,,,,
player,201112220clt,clt,TammJa00,sacks,0.0,,,,,
player,201112220clt,clt,TammJa00,tackles_combined,1,,,,,
player,201112220clt,clt,TammJa00,tackles_solo,1,,,,,
player,201112220clt,clt,TammJa00,tackles_assists,0,,,,,
player,201112220clt,clt,TammJa00,tackles_loss,0,,,,,
player,201112220clt,clt,TammJa00,qb_hits,0,,,,,
player,201112220clt,clt,TammJa00,fumbles_rec,0,,,,,
player,201112220clt,clt,TammJa00,fumbles_rec_yds,0,,,,,
player,201112220clt,clt,TammJa00,fumbles_rec_td,0,,,,,
player,201112220clt,clt,TammJa00,fumbles_forced,0,,,,,
player,201112220clt,clt,ThomKe99,def_int,0,,,,,
player,201112220clt,clt,ThomKe99,def_int_yds,0,,,,,
player,201112220clt,clt,ThomKe99,def_int_td,0,,,,,
player,201112220clt,clt,ThomKe99,def_int_long,0,,,,,
player,201112220clt,clt,ThomKe99,pass_defended,0,,,,,
player,201112220clt,clt,ThomKe99,sacks,0.0,,,,,
player,201112220clt,clt,ThomKe99,tackles_combined,1,,,,,
player,201112220clt,clt,ThomKe99,tackles_solo,0,,,,,
player,201112220clt,clt,ThomKe99,tackles_assists,1,,,,,
player,201112220clt,clt,ThomKe99,tackles_loss,0,,,,,
player,201112220clt,clt,ThomKe99,qb_hits,0,,,,,
player,201112220clt,clt,ThomKe99,fumbles_rec,0,,,,,
player,201112220clt,clt,ThomKe99,fumbles_rec_yds,0,,,,,
player,201112220clt,clt,ThomKe99,fumbles_rec_td,0,,,,,
player,201112220clt,clt,ThomKe99,fumbles_forced,0,,,,,
player,201112220clt,htx,JoneJa03,kick_ret,0,,,,,
player,201112220clt,htx,JoneJa03,kick_ret_yds,0,,,,,
player,201112220clt,htx,JoneJa03,kick_ret_yds_per_ret,,,,,,
player,201112220clt,htx,JoneJa03,kick_ret_td,0,,,,,
player,201112220clt,htx,JoneJa03,kick_ret_long,0,,,,,
player,201112220clt,htx,JoneJa03,punt_ret,3,,,,,
player,201112220clt,htx,JoneJa03,punt_ret_yds,16,,,,,
player,201112220clt,htx,JoneJa03,punt_ret_yds_per_ret,5.3,,,,,
player,201112220clt,htx,JoneJa03,punt_ret_td,0,,,,,
player,201112220clt,htx,JoneJa03,punt_ret_long,10,,,,,
player,201112220clt,htx,DempQu99,kick_ret,1,,,,,
player,201112220clt,htx,DempQu99,kick_ret_yds,33,,,,,
player,201112220clt,htx,DempQu99,kick_ret_yds_per_ret,33.0,,,,,
player,201112220clt,htx,DempQu99,kick_ret_td,0,,,,,
player,201112220clt,htx,DempQu99,kick_ret_long,33,,,,,
player,201112220clt,htx,DempQu99,punt_ret,0,,,,,
player,201112220clt,htx,DempQu99,punt_ret_yds,0,,,,,
player,201112220clt,htx,DempQu99,punt_ret_yds_per_ret,,,,,,
player,201112220clt,htx,DempQu99,punt_ret_td,0,,,,,
player,201112220clt,htx,DempQu99,punt_ret_long,0,,,,,
player,201112220clt,clt,GarcPi00,kick_ret,0,,,,,
player,201112220clt,clt,GarcPi00,kick_ret_yds,0,,,,,
player,201112220clt,clt,GarcPi00,kick_ret_yds_per_ret,,,,,,
player,201112220clt,clt,GarcPi00,kick_ret_td,0,,,,,
player,201112220clt,clt,GarcPi00,kick_ret_long,0,,,,,
player,201112220clt,clt,GarcPi00,punt_ret,1,,,,,
player,201112220clt,clt,GarcPi00,punt_ret_yds,20,,,,,
player,201112220clt,clt,GarcPi00,punt_ret_yds_per_ret,20.0,,,,,
player,201112220clt,clt,GarcPi00,punt_ret_td,0,,,,,
player,201112220clt,clt,GarcPi00,punt_ret_long,20,,,,,
player,201112220clt,clt,LefeJo00,kick_ret,1,,,,,
player,201112220clt,clt,LefeJo00,kick_ret_yds,17,,,,,
player,201112220clt,clt,LefeJo00,kick_ret_yds_per_ret,17.0,,,,,
player,201112220clt,clt,LefeJo00,kick_ret_td,0,,,,,
player,201112220clt,clt,LefeJo00,kick_ret_long,17,,,,,
player,201112220clt,clt,LefeJo00,punt_ret,0,,,,,
player,201112220clt,clt,LefeJo00,punt_ret_yds,0,,,,,
player,201112220clt,clt,LefeJo00,punt_ret_yds_per_ret,,,,,,
player,201112220clt,clt,LefeJo00,punt_ret_td,0,,,,,
player,201112220clt,clt,LefeJo00,punt_ret_long,0,,,,,
player,201112220clt,htx,rackenei01,xpm,1,,,,,
player,201112220clt,htx,rackenei01,xpa,1,,,,,
player,201112220clt,htx,rackenei01,fgm,3,,,,,
player,201112220clt,htx,rackenei01,fga,3,,,,,
player,201112220clt,htx,rackenei01,punt,0,,,,,
player,201112220clt,htx,rackenei01,punt_yds,0,,,,,
player,201112220clt,htx,rackenei01,punt_yds_per_punt,,,,,,
player,201112220clt,htx,rackenei01,punt_long,0,,,,,
player,201112220clt,htx,TurkMa20,xpm,,,,,,
player,201112220clt,htx,TurkMa20,xpa,,,,,,
player,201112220clt,htx,TurkMa20,fgm,,,,,,
player,201112220clt,htx,TurkMa20,fga,,,,,,
player,201112220clt,htx,TurkMa20,punt,6,,,,,
player,201112220clt,htx,TurkMa20,punt_yds,253,,,,,
player,201112220clt,htx,TurkMa20,punt_yds_per_punt,42.2,,,,,
player,201112220clt,htx,TurkMa20,punt_long,50,,,,,
player,201112220clt,clt,vinatada01,xpm,1,,,,,
player,201112220clt,clt,vinatada01,xpa,1,,,,,
player,201112220clt,clt,vinatada01,fgm,4,,,,,
player,201112220clt,clt,vinatada01,fga,5,,,,,
player,201112220clt,clt,vinatada01,punt,0,,,,,
player,201112220clt,clt,vinatada01,punt_yds,0,,,,,
player,201112220clt,clt,vinatada01,punt_yds_per_punt,,,,,,
player,201112220clt,clt,vinatada01,punt_long,0,,,,,
player,201112220clt,clt,McAfPa44,xpm,,,,,,
player,201112220clt,clt,McAfPa44,xpa,,,,,,
player,201112220clt,clt,McAfPa44,fgm,,,,,,
player,201112220clt,clt,McAfPa44,fga,,,,,,
player,201112220clt,clt,McAfPa44,punt,5,,,,,
player,201112220clt,clt,McAfPa44,punt_yds,209,,,,,
player,201112220clt,clt,McAfPa44,punt_yds_per_punt,41.8,,,,,
player,201112220clt,clt,McAfPa44,punt_long,53,,,,,
