game,2011,8,20111030,201110300den,det,"Detroit Lions",45,den,"Denver Broncos",10
player,201110300den,den,WillD.20,fumbles_forced,0,,,,,
player,201110300den,den,CartQu01,def_int,0,,,,,
player,201110300den,den,CartQu01,def_int_yds,0,,,,,
player,201110300den,den,CartQu01,def_int_td,0,,,,,
player,201110300den,den,CartQu01,def_int_long,0,,,,,
player,201110300den,den,CartQu01,pass_defended,0,,,,,
player,201110300den,den,CartQu01,sacks,0.0,,,,,
player,201110300den,den,CartQu01,tackles_combined,3,,,,,
player,201110300den,den,CartQu01,tackles_solo,3,,,,,
player,201110300den,den,CartQu01,tackles_assists,0,,,,,
player,201110300den,den,CartQu01,tackles_loss,0,,,,,
player,201110300den,den,CartQu01,qb_hits,0,,,,,
player,201110300den,den,CartQu01,fumbles_rec,0,,,,,
player,201110300den,den,CartQu01,fumbles_rec_yds,0,,,,,
player,201110300den,den,CartQu01,fumbles_rec_td,0,,,,,
player,201110300den,den,CartQu01,fumbles_forced,0,,,,,
player,201110300den,den,DumeEl20,def_int,0,,,,,
player,201110300den,den,DumeEl20,def_int_yds,0,,,,,
player,201110300den,den,DumeEl20,def_int_td,0,,,,,
player,201110300den,den,DumeEl20,def_int_long,0,,,,,
player,201110300den,den,DumeEl20,pass_defended,0,,,,,
player,201110300den,den,DumeEl20,sacks,0.0,,,,,
player,201110300den,den,DumeEl20,tackles_combined,3,,,,,
player,201110300den,den,DumeEl20,tackles_solo,2,,,,,
player,201110300den,den,DumeEl20,tackles_assists,1,,,,,
player,201110300den,den,DumeEl20,tackles_loss,0,,,,,
player,201110300den,den,DumeEl20,qb_hits,0,,,,,
player,201110300den,den,DumeEl20,fumbles_rec,0,,,,,
player,201110300den,den,DumeEl20,fumbles_rec_yds,0,,,,,
player,201110300den,den,DumeEl20,fumbles_rec_td,0,,,,,
player,201110300den,den,DumeEl20,fumbles_forced,0,,,,,
player,201110300den,den,MillVo00,def_int,0,,,,,
player,201110300den,den,MillVo00,def_int_yds,0,,,,,
player,201110300den,den,MillVo00,def_int_td,0,,,,,
player,201110300den,den,MillVo00,def_int_long,0,,,,,
player,201110300den,den,MillVo00,pass_defended,0,,,,,
player,201110300den,den,MillVo00,sacks,0.0,,,,,
player,201110300den,den,MillVo00,tackles_combined,3,,,,,
player,201110300den,den,MillVo00,tackles_solo,3,,,,,
player,201110300den,den,MillVo00,tackles_assists,0,,,,,
player,201110300den,den,MillVo00,tackles_loss,2,,,,,
player,201110300den,den,MillVo00,qb_hits,2,,,,,
player,201110300den,den,MillVo00,fumbles_rec,0,,,,,
player,201110300den,den,MillVo00,fumbles_rec_yds,0,,,,,
player,201110300den,den,MillVo00,fumbles_rec_td,0,,,,,
player,201110300den,den,MillVo00,fumbles_forced,0,,,,,
player,201110300den,den,BailCh00,def_int,0,,,,,
player,201110300den,den,BailCh00,def_int_yds,0,,,,,
player,201110300den,den,BailCh00,def_int_td,0,,,,,
player,201110300den,den,BailCh00,def_int_long,0,,,,,
player,201110300den,den,BailCh00,pass_defended,1,,,,,
player,201110300den,den,BailCh00,sacks,0.0,,,,,
player,201110300den,den,BailCh00,tackles_combined,2,,,,,
player,201110300den,den,BailCh00,tackles_solo,2,,,,,
player,201110300den,den,BailCh00,tackles_assists,0,,,,,
player,201110300den,den,BailCh00,tackles_loss,0,,,,,
player,201110300den,den,BailCh00,qb_hits,0,,,,,
player,201110300den,den,BailCh00,fumbles_rec,0,,,,,
player,201110300den,den,BailCh00,fumbles_rec_yds,0,,,,,
player,201110300den,den,BailCh00,fumbles_rec_td,0,,,,,
player,201110300den,den,BailCh00,fumbles_forced,0,,,,,
player,201110300den,den,MoorRa00,def_int,0,,,,,
player,201110300den,den,MoorRa00,def_int_yds,0,,,,,
player,201110300den,den,MoorRa00,def_int_td,0,,,,,
player,201110300den,den,MoorRa00,def_int_long,0,,,,,
player,201110300den,den,MoorRa00,pass_defended,0,,,,,
player,201110300den,den,MoorRa00,sacks,0.0,,,,,
player,201110300den,den,MoorRa00,tackles_combined,2,,,,,
player,201110300den,den,MoorRa00,tackles_solo,2,,,,,
player,201110300den,den,MoorRa00,tackles_assists,0,,,,,
player,201110300den,den,MoorRa00,tackles_loss,0,,,,,
player,201110300den,den,MoorRa00,qb_hits,0,,,,,
player,201110300den,den,MoorRa00,fumbles_rec,0,,,,,
player,201110300den,den,MoorRa00,fumbles_rec_yds,0,,,,,
player,201110300den,den,MoorRa00,fumbles_rec_td,0,,,,,
player,201110300den,den,MoorRa00,fumbles_forced,0,,,,,
player,201110300den,den,WillMa00,def_int,0,,,,,
player,201110300den,den,WillMa00,def_int_yds,0,,,,,
player,201110300den,den,WillMa00,def_int_td,0,,,,,
player,201110300den,den,WillMa00,def_int_long,0,,,,,
player,201110300den,den,WillMa00,pass_defended,0,,,,,
player,201110300den,den,WillMa00,sacks,0.0,,,,,
player,201110300den,den,WillMa00,tackles_combined,2,,,,,
player,201110300den,den,WillMa00,tackles_solo,2,,,,,
player,201110300den,den,WillMa00,tackles_assists,0,,,,,
player,201110300den,den,WillMa00,tackles_loss,0,,,,,
player,201110300den,den,WillMa00,qb_hits,0,,,,,
player,201110300den,den,WillMa00,fumbles_rec,0,,,,,
player,201110300den,den,WillMa00,fumbles_rec_yds,0,,,,,
player,201110300den,den,WillMa00,fumbles_rec_td,0,,,,,
player,201110300den,den,WillMa00,fumbles_forced,0,,,,,
player,201110300den,den,HuntJa24,def_int,0,,,,,
player,201110300den,den,HuntJa24,def_int_yds,0,,,,,
player,201110300den,den,HuntJa24,def_int_td,0,,,,,
player,201110300den,den,HuntJa24,def_int_long,0,,,,,
player,201110300den,den,HuntJa24,pass_defended,0,,,,,
player,201110300den,den,HuntJa24,sacks,0.0,,,,,
player,201110300den,den,HuntJa24,tackles_combined,1,,,,,
player,201110300den,den,HuntJa24,tackles_solo,1,,,,,
player,201110300den,den,HuntJa24,tackles_assists,0,,,,,
player,201110300den,den,HuntJa24,tackles_loss,0,,,,,
player,201110300den,den,HuntJa24,qb_hits,0,,,,,
player,201110300den,den,HuntJa24,fumbles_rec,0,,,,,
player,201110300den,den,HuntJa24,fumbles_rec_yds,0,,,,,
player,201110300den,den,HuntJa24,fumbles_rec_td,0,,,,,
player,201110300den,den,HuntJa24,fumbles_forced,0,,,,,
player,201110300den,den,RosaDa00,def_int,0,,,,,
player,201110300den,den,RosaDa00,def_int_yds,0,,,,,
player,201110300den,den,RosaDa00,def_int_td,0,,,,,
player,201110300den,den,RosaDa00,def_int_long,0,,,,,
player,201110300den,den,RosaDa00,pass_defended,0,,,,,
player,201110300den,den,RosaDa00,sacks,0.0,,,,,
player,201110300den,den,RosaDa00,tackles_combined,1,,,,,
player,201110300den,den,RosaDa00,tackles_solo,1,,,,,
player,201110300den,den,RosaDa00,tackles_assists,0,,,,,
player,201110300den,den,RosaDa00,tackles_loss,0,,,,,
player,201110300den,den,RosaDa00,qb_hits,0,,,,,
player,201110300den,den,RosaDa00,fumbles_rec,0,,,,,
player,201110300den,den,RosaDa00,fumbles_rec_yds,0,,,,,
player,201110300den,den,RosaDa00,fumbles_rec_td,0,,,,,
player,201110300den,den,RosaDa00,fumbles_forced,0,,,,,
player,201110300den,den,ThomMa99,def_int,0,,,,,
player,201110300den,den,ThomMa99,def_int_yds,0,,,,,
player,201110300den,den,ThomMa99,def_int_td,0,,,,,
player,201110300den,den,ThomMa99,def_int_long,0,,,,,
player,201110300den,den,ThomMa99,pass_defended,0,,,,,
player,201110300den,den,ThomMa99,sacks,0.0,,,,,
player,201110300den,den,ThomMa99,tackles_combined,1,,,,,
player,201110300den,den,ThomMa99,tackles_solo,1,,,,,
player,201110300den,den,ThomMa99,tackles_assists,0,,,,,
player,201110300den,den,ThomMa99,tackles_loss,0,,,,,
player,201110300den,den,ThomMa99,qb_hits,1,,,,,
player,201110300den,den,ThomMa99,fumbles_rec,0,,,,,
player,201110300den,den,ThomMa99,fumbles_rec_yds,0,,,,,
player,201110300den,den,ThomMa99,fumbles_rec_td,0,,,,,
player,201110300den,den,ThomMa99,fumbles_forced,0,,,,,
player,201110300den,den,WilhJo99,def_int,0,,,,,
player,201110300den,den,WilhJo99,def_int_yds,0,,,,,
player,201110300den,den,WilhJo99,def_int_td,0,,,,,
player,201110300den,den,WilhJo99,def_int_long,0,,,,,
player,201110300den,den,WilhJo99,pass_defended,0,,,,,
player,201110300den,den,WilhJo99,sacks,0.0,,,,,
player,201110300den,den,WilhJo99,tackles_combined,1,,,,,
player,201110300den,den,WilhJo99,tackles_solo,1,,,,,
player,201110300den,den,WilhJo99,tackles_assists,0,,,,,
player,201110300den,den,WilhJo99,tackles_loss,,,,,,
player,201110300den,den,WilhJo99,qb_hits,,,,,,
player,201110300den,den,WilhJo99,fumbles_rec,0,,,,,
player,201110300den,den,WilhJo99,fumbles_rec_yds,0,,,,,
player,201110300den,den,WilhJo99,fumbles_rec_td,0,,,,,
player,201110300den,den,WilhJo99,fumbles_forced,0,,,,,
player,201110300den,den,DawkBr00,def_int,0,,,,,
player,201110300den,den,DawkBr00,def_int_yds,0,,,,,
player,201110300den,den,DawkBr00,def_int_td,0,,,,,
player,201110300den,den,DawkBr00,def_int_long,0,,,,,
player,201110300den,den,DawkBr00,pass_defended,1,,,,,
player,201110300den,den,DawkBr00,sacks,0.0,,,,,
player,201110300den,den,DawkBr00,tackles_combined,0,,,,,
player,201110300den,den,DawkBr00,tackles_solo,0,,,,,
player,201110300den,den,DawkBr00,tackles_assists,0,,,,,
player,201110300den,den,DawkBr00,tackles_loss,0,,,,,
player,201110300den,den,DawkBr00,qb_hits,0,,,,,
player,201110300den,den,DawkBr00,fumbles_rec,0,,,,,
player,201110300den,den,DawkBr00,fumbles_rec_yds,0,,,,,
player,201110300den,den,DawkBr00,fumbles_rec_td,0,,,,,
player,201110300den,den,DawkBr00,fumbles_forced,0,,,,,
player,201110300den,den,TeboTi00,def_int,0,,,,,
player,201110300den,den,TeboTi00,def_int_yds,0,,,,,
player,201110300den,den,TeboTi00,def_int_td,0,,,,,
player,201110300den,den,TeboTi00,def_int_long,0,,,,,
player,201110300den,den,TeboTi00,pass_defended,0,,,,,
player,201110300den,den,TeboTi00,sacks,0.0,,,,,
player,201110300den,den,TeboTi00,tackles_combined,0,,,,,
player,201110300den,den,TeboTi00,tackles_solo,0,,,,,
player,201110300den,den,TeboTi00,tackles_assists,0,,,,,
player,201110300den,den,TeboTi00,tackles_loss,,,,,,
player,201110300den,den,TeboTi00,qb_hits,,,,,,
player,201110300den,den,TeboTi00,fumbles_rec,2,,,,,
player,201110300den,den,TeboTi00,fumbles_rec_yds,-3,,,,,
player,201110300den,den,TeboTi00,fumbles_rec_td,0,,,,,
player,201110300den,den,TeboTi00,fumbles_forced,0,,,,,
player,201110300den,det,LogaSt00,kick_ret,0,,,,,
player,201110300den,det,LogaSt00,kick_ret_yds,0,,,,,
player,201110300den,det,LogaSt00,kick_ret_yds_per_ret,,,,,,
player,201110300den,det,LogaSt00,kick_ret_td,0,,,,,
player,201110300den,det,LogaSt00,kick_ret_long,0,,,,,
player,201110300den,det,LogaSt00,punt_ret,3,,,,,
player,201110300den,det,LogaSt00,punt_ret_yds,30,,,,,
player,201110300den,det,LogaSt00,punt_ret_yds_per_ret,10.0,,,,,
player,201110300den,det,LogaSt00,punt_ret_td,0,,,,,
player,201110300den,det,LogaSt00,punt_ret_long,17,,,,,
player,201110300den,den,CosbQu00,kick_ret,1,,,,,
player,201110300den,den,CosbQu00,kick_ret_yds,26,,,,,
player,201110300den,den,CosbQu00,kick_ret_yds_per_ret,26.0,,,,,
player,201110300den,den,CosbQu00,kick_ret_td,0,,,,,
player,201110300den,den,CosbQu00,kick_ret_long,26,,,,,
player,201110300den,den,CosbQu00,punt_ret,4,,,,,
player,201110300den,den,CosbQu00,punt_ret_yds,28,,,,,
player,201110300den,den,CosbQu00,punt_ret_yds_per_ret,7.0,,,,,
player,201110300den,den,CosbQu00,punt_ret_td,0,,,,,
player,201110300den,den,CosbQu00,punt_ret_long,13,,,,,
player,201110300den,den,GoodAn20,kick_ret,0,,,,,
player,201110300den,den,GoodAn20,kick_ret_yds,0,,,,,
player,201110300den,den,GoodAn20,kick_ret_yds_per_ret,,,,,,
player,201110300den,den,GoodAn20,kick_ret_td,0,,,,,
player,201110300den,den,GoodAn20,kick_ret_long,0,,,,,
player,201110300den,den,GoodAn20,punt_ret,1,,,,,
player,201110300den,den,GoodAn20,punt_ret_yds,0,,,,,
player,201110300den,den,GoodAn20,punt_ret_yds_per_ret,0.0,,,,,
player,201110300den,den,GoodAn20,punt_ret_td,0,,,,,
player,201110300den,den,GoodAn20,punt_ret_long,0,,,,,
player,201110300den,den,VaugCa00,kick_ret,1,,,,,
player,201110300den,den,VaugCa00,kick_ret_yds,21,,,,,
player,201110300den,den,VaugCa00,kick_ret_yds_per_ret,21.0,,,,,
player,201110300den,den,VaugCa00,kick_ret_td,0,,,,,
player,201110300den,den,VaugCa00,kick_ret_long,21,,,,,
player,201110300den,den,VaugCa00,punt_ret,0,,,,,
player,201110300den,den,VaugCa00,punt_ret_yds,0,,,,,
player,201110300den,den,VaugCa00,punt_ret_yds_per_ret,,,,,,
player,201110300den,den,VaugCa00,punt_ret_td,0,,,,,
player,201110300den,den,VaugCa00,punt_ret_long,0,,,,,
player,201110300den,det,hansojas01,xpm,6,,,,,
player,201110300den,det,hansojas01,xpa,6,,,,,
player,201110300den,det,hansojas01,fgm,1,,,,,
player,201110300den,det,hansojas01,fga,1,,,,,
player,201110300den,det,hansojas01,punt,0,,,,,
player,201110300den,det,hansojas01,punt_yds,0,,,,,
player,201110300den,det,hansojas01,punt_yds_per_punt,,,,,,
player,201110300den,det,hansojas01,punt_long,0,,,,,
player,201110300den,det,DonaRy00,xpm,,,,,,
player,201110300den,det,DonaRy00,xpa,,,,,,
player,201110300den,det,DonaRy00,fgm,,,,,,
player,201110300den,det,DonaRy00,fga,,,,,,
player,201110300den,det,DonaRy00,punt,7,,,,,
player,201110300den,det,DonaRy00,punt_yds,284,,,,,
player,201110300den,det,DonaRy00,punt_yds_per_punt,40.6,,,,,
player,201110300den,det,DonaRy00,punt_long,52,,,,,
player,201110300den,den,PratMa20,xpm,1,,,,,
player,201110300den,den,PratMa20,xpa,1,,,,,
player,201110300den,den,PratMa20,fgm,1,,,,,
player,201110300den,den,PratMa20,fga,1,,,,,
player,201110300den,den,PratMa20,punt,0,,,,,
player,201110300den,den,PratMa20,punt_yds,0,,,,,
player,201110300den,den,PratMa20,punt_yds_per_punt,,,,,,
player,201110300den,den,PratMa20,punt_long,0,,,,,
player,201110300den,den,ColqBr00,xpm,,,,,,
player,201110300den,den,ColqBr00,xpa,,,,,,
player,201110300den,den,ColqBr00,fgm,,,,,,
player,201110300den,den,ColqBr00,fga,,,,,,
player,201110300den,den,ColqBr00,punt,7,,,,,
player,201110300den,den,ColqBr00,punt_yds,353,,,,,
player,201110300den,den,ColqBr00,punt_yds_per_punt,50.4,,,,,
player,201110300den,den,ColqBr00,punt_long,57,,,,,
