game,2011,8,20111030,201110300pit,nwe,"New England Patriots",17,pit,"Pittsburgh Steelers",25
player,201110300pit,pit,LewiKe96,tackles_combined,3,,,,,
player,201110300pit,pit,LewiKe96,tackles_solo,3,,,,,
player,201110300pit,pit,LewiKe96,tackles_assists,0,,,,,
player,201110300pit,pit,LewiKe96,tackles_loss,0,,,,,
player,201110300pit,pit,LewiKe96,qb_hits,0,,,,,
player,201110300pit,pit,LewiKe96,fumbles_rec,0,,,,,
player,201110300pit,pit,LewiKe96,fumbles_rec_yds,0,,,,,
player,201110300pit,pit,LewiKe96,fumbles_rec_td,0,,,,,
player,201110300pit,pit,LewiKe96,fumbles_forced,0,,,,,
player,201110300pit,pit,AlleWi21,def_int,0,,,,,
player,201110300pit,pit,AlleWi21,def_int_yds,0,,,,,
player,201110300pit,pit,AlleWi21,def_int_td,0,,,,,
player,201110300pit,pit,AlleWi21,def_int_long,0,,,,,
player,201110300pit,pit,AlleWi21,pass_defended,0,,,,,
player,201110300pit,pit,AlleWi21,sacks,0.0,,,,,
player,201110300pit,pit,AlleWi21,tackles_combined,2,,,,,
player,201110300pit,pit,AlleWi21,tackles_solo,2,,,,,
player,201110300pit,pit,AlleWi21,tackles_assists,0,,,,,
player,201110300pit,pit,AlleWi21,tackles_loss,0,,,,,
player,201110300pit,pit,AlleWi21,qb_hits,0,,,,,
player,201110300pit,pit,AlleWi21,fumbles_rec,0,,,,,
player,201110300pit,pit,AlleWi21,fumbles_rec_yds,0,,,,,
player,201110300pit,pit,AlleWi21,fumbles_rec_td,0,,,,,
player,201110300pit,pit,AlleWi21,fumbles_forced,0,,,,,
player,201110300pit,pit,AlleCo00,def_int,0,,,,,
player,201110300pit,pit,AlleCo00,def_int_yds,0,,,,,
player,201110300pit,pit,AlleCo00,def_int_td,0,,,,,
player,201110300pit,pit,AlleCo00,def_int_long,0,,,,,
player,201110300pit,pit,AlleCo00,pass_defended,0,,,,,
player,201110300pit,pit,AlleCo00,sacks,0.0,,,,,
player,201110300pit,pit,AlleCo00,tackles_combined,2,,,,,
player,201110300pit,pit,AlleCo00,tackles_solo,2,,,,,
player,201110300pit,pit,AlleCo00,tackles_assists,0,,,,,
player,201110300pit,pit,AlleCo00,tackles_loss,0,,,,,
player,201110300pit,pit,AlleCo00,qb_hits,0,,,,,
player,201110300pit,pit,AlleCo00,fumbles_rec,0,,,,,
player,201110300pit,pit,AlleCo00,fumbles_rec_yds,0,,,,,
player,201110300pit,pit,AlleCo00,fumbles_rec_td,0,,,,,
player,201110300pit,pit,AlleCo00,fumbles_forced,0,,,,,
player,201110300pit,pit,BattAr00,def_int,0,,,,,
player,201110300pit,pit,BattAr00,def_int_yds,0,,,,,
player,201110300pit,pit,BattAr00,def_int_td,0,,,,,
player,201110300pit,pit,BattAr00,def_int_long,0,,,,,
player,201110300pit,pit,BattAr00,pass_defended,0,,,,,
player,201110300pit,pit,BattAr00,sacks,0.0,,,,,
player,201110300pit,pit,BattAr00,tackles_combined,2,,,,,
player,201110300pit,pit,BattAr00,tackles_solo,1,,,,,
player,201110300pit,pit,BattAr00,tackles_assists,1,,,,,
player,201110300pit,pit,BattAr00,tackles_loss,0,,,,,
player,201110300pit,pit,BattAr00,qb_hits,0,,,,,
player,201110300pit,pit,BattAr00,fumbles_rec,0,,,,,
player,201110300pit,pit,BattAr00,fumbles_rec_yds,0,,,,,
player,201110300pit,pit,BattAr00,fumbles_rec_td,0,,,,,
player,201110300pit,pit,BattAr00,fumbles_forced,0,,,,,
player,201110300pit,pit,CartCh00,def_int,0,,,,,
player,201110300pit,pit,CartCh00,def_int_yds,0,,,,,
player,201110300pit,pit,CartCh00,def_int_td,0,,,,,
player,201110300pit,pit,CartCh00,def_int_long,0,,,,,
player,201110300pit,pit,CartCh00,pass_defended,0,,,,,
player,201110300pit,pit,CartCh00,sacks,0.0,,,,,
player,201110300pit,pit,CartCh00,tackles_combined,2,,,,,
player,201110300pit,pit,CartCh00,tackles_solo,1,,,,,
player,201110300pit,pit,CartCh00,tackles_assists,1,,,,,
player,201110300pit,pit,CartCh00,tackles_loss,1,,,,,
player,201110300pit,pit,CartCh00,qb_hits,0,,,,,
player,201110300pit,pit,CartCh00,fumbles_rec,0,,,,,
player,201110300pit,pit,CartCh00,fumbles_rec_yds,0,,,,,
player,201110300pit,pit,CartCh00,fumbles_rec_td,0,,,,,
player,201110300pit,pit,CartCh00,fumbles_forced,0,,,,,
player,201110300pit,pit,HampCa00,def_int,0,,,,,
player,201110300pit,pit,HampCa00,def_int_yds,0,,,,,
player,201110300pit,pit,HampCa00,def_int_td,0,,,,,
player,201110300pit,pit,HampCa00,def_int_long,0,,,,,
player,201110300pit,pit,HampCa00,pass_defended,0,,,,,
player,201110300pit,pit,HampCa00,sacks,0.0,,,,,
player,201110300pit,pit,HampCa00,tackles_combined,1,,,,,
player,201110300pit,pit,HampCa00,tackles_solo,0,,,,,
player,201110300pit,pit,HampCa00,tackles_assists,1,,,,,
player,201110300pit,pit,HampCa00,tackles_loss,0,,,,,
player,201110300pit,pit,HampCa00,qb_hits,0,,,,,
player,201110300pit,pit,HampCa00,fumbles_rec,0,,,,,
player,201110300pit,pit,HampCa00,fumbles_rec_yds,0,,,,,
player,201110300pit,pit,HampCa00,fumbles_rec_td,0,,,,,
player,201110300pit,pit,HampCa00,fumbles_forced,0,,,,,
player,201110300pit,pit,HoodEv99,def_int,0,,,,,
player,201110300pit,pit,HoodEv99,def_int_yds,0,,,,,
player,201110300pit,pit,HoodEv99,def_int_td,0,,,,,
player,201110300pit,pit,HoodEv99,def_int_long,0,,,,,
player,201110300pit,pit,HoodEv99,pass_defended,0,,,,,
player,201110300pit,pit,HoodEv99,sacks,0.0,,,,,
player,201110300pit,pit,HoodEv99,tackles_combined,1,,,,,
player,201110300pit,pit,HoodEv99,tackles_solo,0,,,,,
player,201110300pit,pit,HoodEv99,tackles_assists,1,,,,,
player,201110300pit,pit,HoodEv99,tackles_loss,0,,,,,
player,201110300pit,pit,HoodEv99,qb_hits,0,,,,,
player,201110300pit,pit,HoodEv99,fumbles_rec,0,,,,,
player,201110300pit,pit,HoodEv99,fumbles_rec_yds,0,,,,,
player,201110300pit,pit,HoodEv99,fumbles_rec_td,0,,,,,
player,201110300pit,pit,HoodEv99,fumbles_forced,0,,,,,
player,201110300pit,nwe,WelkWe00,kick_ret,0,,,,,
player,201110300pit,nwe,WelkWe00,kick_ret_yds,0,,,,,
player,201110300pit,nwe,WelkWe00,kick_ret_yds_per_ret,,,,,,
player,201110300pit,nwe,WelkWe00,kick_ret_td,0,,,,,
player,201110300pit,nwe,WelkWe00,kick_ret_long,0,,,,,
player,201110300pit,nwe,WelkWe00,punt_ret,1,,,,,
player,201110300pit,nwe,WelkWe00,punt_ret_yds,1,,,,,
player,201110300pit,nwe,WelkWe00,punt_ret_yds_per_ret,1.0,,,,,
player,201110300pit,nwe,WelkWe00,punt_ret_td,0,,,,,
player,201110300pit,nwe,WelkWe00,punt_ret_long,1,,,,,
player,201110300pit,nwe,WoodDa02,kick_ret,4,,,,,
player,201110300pit,nwe,WoodDa02,kick_ret_yds,74,,,,,
player,201110300pit,nwe,WoodDa02,kick_ret_yds_per_ret,18.5,,,,,
player,201110300pit,nwe,WoodDa02,kick_ret_td,0,,,,,
player,201110300pit,nwe,WoodDa02,kick_ret_long,21,,,,,
player,201110300pit,nwe,WoodDa02,punt_ret,0,,,,,
player,201110300pit,nwe,WoodDa02,punt_ret_yds,0,,,,,
player,201110300pit,nwe,WoodDa02,punt_ret_yds_per_ret,,,,,,
player,201110300pit,nwe,WoodDa02,punt_ret_td,0,,,,,
player,201110300pit,nwe,WoodDa02,punt_ret_long,0,,,,,
player,201110300pit,pit,BrowAn04,kick_ret,3,,,,,
player,201110300pit,pit,BrowAn04,kick_ret_yds,81,,,,,
player,201110300pit,pit,BrowAn04,kick_ret_yds_per_ret,27.0,,,,,
player,201110300pit,pit,BrowAn04,kick_ret_td,0,,,,,
player,201110300pit,pit,BrowAn04,kick_ret_long,34,,,,,
player,201110300pit,pit,BrowAn04,punt_ret,2,,,,,
player,201110300pit,pit,BrowAn04,punt_ret_yds,12,,,,,
player,201110300pit,pit,BrowAn04,punt_ret_yds_per_ret,6.0,,,,,
player,201110300pit,pit,BrowAn04,punt_ret_td,0,,,,,
player,201110300pit,pit,BrowAn04,punt_ret_long,10,,,,,
player,201110300pit,nwe,GostSt20,xpm,2,,,,,
player,201110300pit,nwe,GostSt20,xpa,2,,,,,
player,201110300pit,nwe,GostSt20,fgm,1,,,,,
player,201110300pit,nwe,GostSt20,fga,2,,,,,
player,201110300pit,nwe,GostSt20,punt,0,,,,,
player,201110300pit,nwe,GostSt20,punt_yds,0,,,,,
player,201110300pit,nwe,GostSt20,punt_yds_per_punt,,,,,,
player,201110300pit,nwe,GostSt20,punt_long,0,,,,,
player,201110300pit,nwe,MeskZo99,xpm,,,,,,
player,201110300pit,nwe,MeskZo99,xpa,,,,,,
player,201110300pit,nwe,MeskZo99,fgm,,,,,,
player,201110300pit,nwe,MeskZo99,fga,,,,,,
player,201110300pit,nwe,MeskZo99,punt,4,,,,,
player,201110300pit,nwe,MeskZo99,punt_yds,168,,,,,
player,201110300pit,nwe,MeskZo99,punt_yds_per_punt,42.0,,,,,
player,201110300pit,nwe,MeskZo99,punt_long,53,,,,,
player,201110300pit,pit,suishsha01,xpm,2,,,,,
player,201110300pit,pit,suishsha01,xpa,2,,,,,
player,201110300pit,pit,suishsha01,fgm,3,,,,,
player,201110300pit,pit,suishsha01,fga,4,,,,,
player,201110300pit,pit,suishsha01,punt,0,,,,,
player,201110300pit,pit,suishsha01,punt_yds,0,,,,,
player,201110300pit,pit,suishsha01,punt_yds_per_punt,,,,,,
player,201110300pit,pit,suishsha01,punt_long,0,,,,,
player,201110300pit,pit,SepuDa20,xpm,,,,,,
player,201110300pit,pit,SepuDa20,xpa,,,,,,
player,201110300pit,pit,SepuDa20,fgm,,,,,,
player,201110300pit,pit,SepuDa20,fga,,,,,,
player,201110300pit,pit,SepuDa20,punt,1,,,,,
player,201110300pit,pit,SepuDa20,punt_yds,31,,,,,
player,201110300pit,pit,SepuDa20,punt_yds_per_punt,31.0,,,,,
player,201110300pit,pit,SepuDa20,punt_long,31,,,,,
