game,2011,5,20111009,201110090htx,rai,"Oakland Raiders",25,htx,"Houston Texans",20
player,201110090htx,htx,MannDa21,sacks,0.0,,,,,
player,201110090htx,htx,MannDa21,tackles_combined,3,,,,,
player,201110090htx,htx,MannDa21,tackles_solo,3,,,,,
player,201110090htx,htx,MannDa21,tackles_assists,0,,,,,
player,201110090htx,htx,MannDa21,tackles_loss,0,,,,,
player,201110090htx,htx,MannDa21,qb_hits,0,,,,,
player,201110090htx,htx,MannDa21,fumbles_rec,0,,,,,
player,201110090htx,htx,MannDa21,fumbles_rec_yds,0,,,,,
player,201110090htx,htx,MannDa21,fumbles_rec_td,0,,,,,
player,201110090htx,htx,MannDa21,fumbles_forced,0,,,,,
player,201110090htx,htx,CaseJa00,def_int,0,,,,,
player,201110090htx,htx,CaseJa00,def_int_yds,0,,,,,
player,201110090htx,htx,CaseJa00,def_int_td,0,,,,,
player,201110090htx,htx,CaseJa00,def_int_long,0,,,,,
player,201110090htx,htx,CaseJa00,pass_defended,0,,,,,
player,201110090htx,htx,CaseJa00,sacks,0.0,,,,,
player,201110090htx,htx,CaseJa00,tackles_combined,2,,,,,
player,201110090htx,htx,CaseJa00,tackles_solo,2,,,,,
player,201110090htx,htx,CaseJa00,tackles_assists,0,,,,,
player,201110090htx,htx,CaseJa00,tackles_loss,0,,,,,
player,201110090htx,htx,CaseJa00,qb_hits,0,,,,,
player,201110090htx,htx,CaseJa00,fumbles_rec,0,,,,,
player,201110090htx,htx,CaseJa00,fumbles_rec_yds,0,,,,,
player,201110090htx,htx,CaseJa00,fumbles_rec_td,0,,,,,
player,201110090htx,htx,CaseJa00,fumbles_forced,0,,,,,
player,201110090htx,htx,CodySh20,def_int,0,,,,,
player,201110090htx,htx,CodySh20,def_int_yds,0,,,,,
player,201110090htx,htx,CodySh20,def_int_td,0,,,,,
player,201110090htx,htx,CodySh20,def_int_long,0,,,,,
player,201110090htx,htx,CodySh20,pass_defended,0,,,,,
player,201110090htx,htx,CodySh20,sacks,0.0,,,,,
player,201110090htx,htx,CodySh20,tackles_combined,2,,,,,
player,201110090htx,htx,CodySh20,tackles_solo,2,,,,,
player,201110090htx,htx,CodySh20,tackles_assists,0,,,,,
player,201110090htx,htx,CodySh20,tackles_loss,0,,,,,
player,201110090htx,htx,CodySh20,qb_hits,1,,,,,
player,201110090htx,htx,CodySh20,fumbles_rec,0,,,,,
player,201110090htx,htx,CodySh20,fumbles_rec_yds,0,,,,,
player,201110090htx,htx,CodySh20,fumbles_rec_td,0,,,,,
player,201110090htx,htx,CodySh20,fumbles_forced,0,,,,,
player,201110090htx,htx,DreeJo00,def_int,0,,,,,
player,201110090htx,htx,DreeJo00,def_int_yds,0,,,,,
player,201110090htx,htx,DreeJo00,def_int_td,0,,,,,
player,201110090htx,htx,DreeJo00,def_int_long,0,,,,,
player,201110090htx,htx,DreeJo00,pass_defended,0,,,,,
player,201110090htx,htx,DreeJo00,sacks,0.0,,,,,
player,201110090htx,htx,DreeJo00,tackles_combined,2,,,,,
player,201110090htx,htx,DreeJo00,tackles_solo,2,,,,,
player,201110090htx,htx,DreeJo00,tackles_assists,0,,,,,
player,201110090htx,htx,DreeJo00,tackles_loss,0,,,,,
player,201110090htx,htx,DreeJo00,qb_hits,0,,,,,
player,201110090htx,htx,DreeJo00,fumbles_rec,0,,,,,
player,201110090htx,htx,DreeJo00,fumbles_rec_yds,0,,,,,
player,201110090htx,htx,DreeJo00,fumbles_rec_td,0,,,,,
player,201110090htx,htx,DreeJo00,fumbles_forced,0,,,,,
player,201110090htx,htx,JoseJo20,def_int,0,,,,,
player,201110090htx,htx,JoseJo20,def_int_yds,0,,,,,
player,201110090htx,htx,JoseJo20,def_int_td,0,,,,,
player,201110090htx,htx,JoseJo20,def_int_long,0,,,,,
player,201110090htx,htx,JoseJo20,pass_defended,0,,,,,
player,201110090htx,htx,JoseJo20,sacks,0.0,,,,,
player,201110090htx,htx,JoseJo20,tackles_combined,2,,,,,
player,201110090htx,htx,JoseJo20,tackles_solo,2,,,,,
player,201110090htx,htx,JoseJo20,tackles_assists,0,,,,,
player,201110090htx,htx,JoseJo20,tackles_loss,0,,,,,
player,201110090htx,htx,JoseJo20,qb_hits,0,,,,,
player,201110090htx,htx,JoseJo20,fumbles_rec,0,,,,,
player,201110090htx,htx,JoseJo20,fumbles_rec_yds,0,,,,,
player,201110090htx,htx,JoseJo20,fumbles_rec_td,0,,,,,
player,201110090htx,htx,JoseJo20,fumbles_forced,0,,,,,
player,201110090htx,htx,MitcEa99,def_int,0,,,,,
player,201110090htx,htx,MitcEa99,def_int_yds,0,,,,,
player,201110090htx,htx,MitcEa99,def_int_td,0,,,,,
player,201110090htx,htx,MitcEa99,def_int_long,0,,,,,
player,201110090htx,htx,MitcEa99,pass_defended,0,,,,,
player,201110090htx,htx,MitcEa99,sacks,0.0,,,,,
player,201110090htx,htx,MitcEa99,tackles_combined,2,,,,,
player,201110090htx,htx,MitcEa99,tackles_solo,1,,,,,
player,201110090htx,htx,MitcEa99,tackles_assists,1,,,,,
player,201110090htx,htx,MitcEa99,tackles_loss,0,,,,,
player,201110090htx,htx,MitcEa99,qb_hits,0,,,,,
player,201110090htx,htx,MitcEa99,fumbles_rec,0,,,,,
player,201110090htx,htx,MitcEa99,fumbles_rec_yds,0,,,,,
player,201110090htx,htx,MitcEa99,fumbles_rec_td,0,,,,,
player,201110090htx,htx,MitcEa99,fumbles_forced,0,,,,,
player,201110090htx,htx,SharDa01,def_int,0,,,,,
player,201110090htx,htx,SharDa01,def_int_yds,0,,,,,
player,201110090htx,htx,SharDa01,def_int_td,0,,,,,
player,201110090htx,htx,SharDa01,def_int_long,0,,,,,
player,201110090htx,htx,SharDa01,pass_defended,0,,,,,
player,201110090htx,htx,SharDa01,sacks,0.0,,,,,
player,201110090htx,htx,SharDa01,tackles_combined,2,,,,,
player,201110090htx,htx,SharDa01,tackles_solo,2,,,,,
player,201110090htx,htx,SharDa01,tackles_assists,0,,,,,
player,201110090htx,htx,SharDa01,tackles_loss,0,,,,,
player,201110090htx,htx,SharDa01,qb_hits,0,,,,,
player,201110090htx,htx,SharDa01,fumbles_rec,0,,,,,
player,201110090htx,htx,SharDa01,fumbles_rec_yds,0,,,,,
player,201110090htx,htx,SharDa01,fumbles_rec_td,0,,,,,
player,201110090htx,htx,SharDa01,fumbles_forced,0,,,,,
player,201110090htx,htx,AndeDa01,def_int,0,,,,,
player,201110090htx,htx,AndeDa01,def_int_yds,0,,,,,
player,201110090htx,htx,AndeDa01,def_int_td,0,,,,,
player,201110090htx,htx,AndeDa01,def_int_long,0,,,,,
player,201110090htx,htx,AndeDa01,pass_defended,0,,,,,
player,201110090htx,htx,AndeDa01,sacks,0.0,,,,,
player,201110090htx,htx,AndeDa01,tackles_combined,1,,,,,
player,201110090htx,htx,AndeDa01,tackles_solo,1,,,,,
player,201110090htx,htx,AndeDa01,tackles_assists,0,,,,,
player,201110090htx,htx,AndeDa01,tackles_loss,0,,,,,
player,201110090htx,htx,AndeDa01,qb_hits,0,,,,,
player,201110090htx,htx,AndeDa01,fumbles_rec,0,,,,,
player,201110090htx,htx,AndeDa01,fumbles_rec_yds,0,,,,,
player,201110090htx,htx,AndeDa01,fumbles_rec_td,0,,,,,
player,201110090htx,htx,AndeDa01,fumbles_forced,0,,,,,
player,201110090htx,htx,BramBr00,def_int,0,,,,,
player,201110090htx,htx,BramBr00,def_int_yds,0,,,,,
player,201110090htx,htx,BramBr00,def_int_td,0,,,,,
player,201110090htx,htx,BramBr00,def_int_long,0,,,,,
player,201110090htx,htx,BramBr00,pass_defended,0,,,,,
player,201110090htx,htx,BramBr00,sacks,0.0,,,,,
player,201110090htx,htx,BramBr00,tackles_combined,1,,,,,
player,201110090htx,htx,BramBr00,tackles_solo,0,,,,,
player,201110090htx,htx,BramBr00,tackles_assists,1,,,,,
player,201110090htx,htx,BramBr00,tackles_loss,0,,,,,
player,201110090htx,htx,BramBr00,qb_hits,0,,,,,
player,201110090htx,htx,BramBr00,fumbles_rec,0,,,,,
player,201110090htx,htx,BramBr00,fumbles_rec_yds,0,,,,,
player,201110090htx,htx,BramBr00,fumbles_rec_td,0,,,,,
player,201110090htx,htx,BramBr00,fumbles_forced,0,,,,,
player,201110090htx,htx,JoneJa03,def_int,0,,,,,
player,201110090htx,htx,JoneJa03,def_int_yds,0,,,,,
player,201110090htx,htx,JoneJa03,def_int_td,0,,,,,
player,201110090htx,htx,JoneJa03,def_int_long,0,,,,,
player,201110090htx,htx,JoneJa03,pass_defended,0,,,,,
player,201110090htx,htx,JoneJa03,sacks,0.0,,,,,
player,201110090htx,htx,JoneJa03,tackles_combined,1,,,,,
player,201110090htx,htx,JoneJa03,tackles_solo,1,,,,,
player,201110090htx,htx,JoneJa03,tackles_assists,0,,,,,
player,201110090htx,htx,JoneJa03,tackles_loss,0,,,,,
player,201110090htx,htx,JoneJa03,qb_hits,0,,,,,
player,201110090htx,htx,JoneJa03,fumbles_rec,0,,,,,
player,201110090htx,htx,JoneJa03,fumbles_rec_yds,0,,,,,
player,201110090htx,htx,JoneJa03,fumbles_rec_td,0,,,,,
player,201110090htx,htx,JoneJa03,fumbles_forced,0,,,,,
player,201110090htx,htx,McCaBr99,def_int,0,,,,,
player,201110090htx,htx,McCaBr99,def_int_yds,0,,,,,
player,201110090htx,htx,McCaBr99,def_int_td,0,,,,,
player,201110090htx,htx,McCaBr99,def_int_long,0,,,,,
player,201110090htx,htx,McCaBr99,pass_defended,1,,,,,
player,201110090htx,htx,McCaBr99,sacks,0.0,,,,,
player,201110090htx,htx,McCaBr99,tackles_combined,1,,,,,
player,201110090htx,htx,McCaBr99,tackles_solo,1,,,,,
player,201110090htx,htx,McCaBr99,tackles_assists,0,,,,,
player,201110090htx,htx,McCaBr99,tackles_loss,0,,,,,
player,201110090htx,htx,McCaBr99,qb_hits,1,,,,,
player,201110090htx,htx,McCaBr99,fumbles_rec,0,,,,,
player,201110090htx,htx,McCaBr99,fumbles_rec_yds,0,,,,,
player,201110090htx,htx,McCaBr99,fumbles_rec_td,0,,,,,
player,201110090htx,htx,McCaBr99,fumbles_forced,0,,,,,
player,201110090htx,htx,WattJ.00,def_int,0,,,,,
player,201110090htx,htx,WattJ.00,def_int_yds,0,,,,,
player,201110090htx,htx,WattJ.00,def_int_td,0,,,,,
player,201110090htx,htx,WattJ.00,def_int_long,0,,,,,
player,201110090htx,htx,WattJ.00,pass_defended,0,,,,,
player,201110090htx,htx,WattJ.00,sacks,0.0,,,,,
player,201110090htx,htx,WattJ.00,tackles_combined,1,,,,,
player,201110090htx,htx,WattJ.00,tackles_solo,1,,,,,
player,201110090htx,htx,WattJ.00,tackles_assists,0,,,,,
player,201110090htx,htx,WattJ.00,tackles_loss,0,,,,,
player,201110090htx,htx,WattJ.00,qb_hits,0,,,,,
player,201110090htx,htx,WattJ.00,fumbles_rec,0,,,,,
player,201110090htx,htx,WattJ.00,fumbles_rec_yds,0,,,,,
player,201110090htx,htx,WattJ.00,fumbles_rec_td,0,,,,,
player,201110090htx,htx,WattJ.00,fumbles_forced,0,,,,,
player,201110090htx,htx,SchaMa00,def_int,0,,,,,
player,201110090htx,htx,SchaMa00,def_int_yds,0,,,,,
player,201110090htx,htx,SchaMa00,def_int_td,0,,,,,
player,201110090htx,htx,SchaMa00,def_int_long,0,,,,,
player,201110090htx,htx,SchaMa00,pass_defended,0,,,,,
player,201110090htx,htx,SchaMa00,sacks,0.0,,,,,
player,201110090htx,htx,SchaMa00,tackles_combined,0,,,,,
player,201110090htx,htx,SchaMa00,tackles_solo,0,,,,,
player,201110090htx,htx,SchaMa00,tackles_assists,0,,,,,
player,201110090htx,htx,SchaMa00,tackles_loss,,,,,,
player,201110090htx,htx,SchaMa00,qb_hits,,,,,,
player,201110090htx,htx,SchaMa00,fumbles_rec,1,,,,,
player,201110090htx,htx,SchaMa00,fumbles_rec_yds,-13,,,,,
player,201110090htx,htx,SchaMa00,fumbles_rec_td,0,,,,,
player,201110090htx,htx,SchaMa00,fumbles_forced,0,,,,,
player,201110090htx,rai,MoorDe02,kick_ret,0,,,,,
player,201110090htx,rai,MoorDe02,kick_ret_yds,0,,,,,
player,201110090htx,rai,MoorDe02,kick_ret_yds_per_ret,,,,,,
player,201110090htx,rai,MoorDe02,kick_ret_td,0,,,,,
player,201110090htx,rai,MoorDe02,kick_ret_long,0,,,,,
player,201110090htx,rai,MoorDe02,punt_ret,4,,,,,
player,201110090htx,rai,MoorDe02,punt_ret_yds,34,,,,,
player,201110090htx,rai,MoorDe02,punt_ret_yds_per_ret,8.5,,,,,
player,201110090htx,rai,MoorDe02,punt_ret_td,0,,,,,
player,201110090htx,rai,MoorDe02,punt_ret_long,21,,,,,
player,201110090htx,rai,BlacDa20,kick_ret,0,,,,,
player,201110090htx,rai,BlacDa20,kick_ret_yds,0,,,,,
player,201110090htx,rai,BlacDa20,kick_ret_yds_per_ret,,,,,,
player,201110090htx,rai,BlacDa20,kick_ret_td,0,,,,,
player,201110090htx,rai,BlacDa20,kick_ret_long,0,,,,,
player,201110090htx,rai,BlacDa20,punt_ret,1,,,,,
player,201110090htx,rai,BlacDa20,punt_ret_yds,0,,,,,
player,201110090htx,rai,BlacDa20,punt_ret_yds_per_ret,0.0,,,,,
player,201110090htx,rai,BlacDa20,punt_ret_td,0,,,,,
player,201110090htx,rai,BlacDa20,punt_ret_long,0,,,,,
player,201110090htx,rai,FordJa01,kick_ret,3,,,,,
player,201110090htx,rai,FordJa01,kick_ret_yds,94,,,,,
player,201110090htx,rai,FordJa01,kick_ret_yds_per_ret,31.3,,,,,
player,201110090htx,rai,FordJa01,kick_ret_td,0,,,,,
player,201110090htx,rai,FordJa01,kick_ret_long,45,,,,,
player,201110090htx,rai,FordJa01,punt_ret,0,,,,,
player,201110090htx,rai,FordJa01,punt_ret_yds,0,,,,,
player,201110090htx,rai,FordJa01,punt_ret_yds_per_ret,,,,,,
player,201110090htx,rai,FordJa01,punt_ret_td,0,,,,,
player,201110090htx,rai,FordJa01,punt_ret_long,0,,,,,
player,201110090htx,htx,JoneJa03,kick_ret,0,,,,,
player,201110090htx,htx,JoneJa03,kick_ret_yds,0,,,,,
player,201110090htx,htx,JoneJa03,kick_ret_yds_per_ret,,,,,,
player,201110090htx,htx,JoneJa03,kick_ret_td,0,,,,,
player,201110090htx,htx,JoneJa03,kick_ret_long,0,,,,,
player,201110090htx,htx,JoneJa03,punt_ret,5,,,,,
player,201110090htx,htx,JoneJa03,punt_ret_yds,33,,,,,
player,201110090htx,htx,JoneJa03,punt_ret_yds_per_ret,6.6,,,,,
player,201110090htx,htx,JoneJa03,punt_ret_td,0,,,,,
player,201110090htx,htx,JoneJa03,punt_ret_long,17,,,,,
player,201110090htx,htx,MannDa21,kick_ret,4,,,,,
player,201110090htx,htx,MannDa21,kick_ret_yds,90,,,,,
player,201110090htx,htx,MannDa21,kick_ret_yds_per_ret,22.5,,,,,
player,201110090htx,htx,MannDa21,kick_ret_td,0,,,,,
player,201110090htx,htx,MannDa21,kick_ret_long,36,,,,,
player,201110090htx,htx,MannDa21,punt_ret,0,,,,,
player,201110090htx,htx,MannDa21,punt_ret_yds,0,,,,,
player,201110090htx,htx,MannDa21,punt_ret_yds_per_ret,,,,,,
player,201110090htx,htx,MannDa21,punt_ret_td,0,,,,,
player,201110090htx,htx,MannDa21,punt_ret_long,0,,,,,
player,201110090htx,rai,janikseb01,xpm,1,,,,,
player,201110090htx,rai,janikseb01,xpa,1,,,,,
player,201110090htx,rai,janikseb01,fgm,4,,,,,
player,201110090htx,rai,janikseb01,fga,4,,,,,
player,201110090htx,rai,janikseb01,punt,0,,,,,
player,201110090htx,rai,janikseb01,punt_yds,0,,,,,
player,201110090htx,rai,janikseb01,punt_yds_per_punt,,,,,,
player,201110090htx,rai,janikseb01,punt_long,0,,,,,
player,201110090htx,rai,LechSh20,xpm,,,,,,
player,201110090htx,rai,LechSh20,xpa,,,,,,
player,201110090htx,rai,LechSh20,fgm,,,,,,
player,201110090htx,rai,LechSh20,fga,,,,,,
player,201110090htx,rai,LechSh20,punt,7,,,,,
player,201110090htx,rai,LechSh20,punt_yds,346,,,,,
player,201110090htx,rai,LechSh20,punt_yds_per_punt,49.4,,,,,
player,201110090htx,rai,LechSh20,punt_long,61,,,,,
player,201110090htx,htx,rackenei01,xpm,2,,,,,
player,201110090htx,htx,rackenei01,xpa,2,,,,,
player,201110090htx,htx,rackenei01,fgm,2,,,,,
player,201110090htx,htx,rackenei01,fga,3,,,,,
player,201110090htx,htx,rackenei01,punt,0,,,,,
player,201110090htx,htx,rackenei01,punt_yds,0,,,,,
player,201110090htx,htx,rackenei01,punt_yds_per_punt,,,,,,
player,201110090htx,htx,rackenei01,punt_long,0,,,,,
player,201110090htx,htx,HartBr01,xpm,,,,,,
player,201110090htx,htx,HartBr01,xpa,,,,,,
player,201110090htx,htx,HartBr01,fgm,,,,,,
player,201110090htx,htx,HartBr01,fga,,,,,,
player,201110090htx,htx,HartBr01,punt,8,,,,,
player,201110090htx,htx,HartBr01,punt_yds,298,,,,,
player,201110090htx,htx,HartBr01,punt_yds_per_punt,37.3,,,,,
player,201110090htx,htx,HartBr01,punt_long,52,,,,,
