game,2011,7,20111023,201110230car,was,"Washington Redskins",20,car,"Carolina Panthers",33
player,201110230car,was,CofiBa20,fumbles_forced,0,,,,,
player,201110230car,was,LandLa99,def_int,0,,,,,
player,201110230car,was,LandLa99,def_int_yds,0,,,,,
player,201110230car,was,LandLa99,def_int_td,0,,,,,
player,201110230car,was,LandLa99,def_int_long,0,,,,,
player,201110230car,was,LandLa99,pass_defended,0,,,,,
player,201110230car,was,LandLa99,sacks,0.5,,,,,
player,201110230car,was,LandLa99,tackles_combined,7,,,,,
player,201110230car,was,LandLa99,tackles_solo,4,,,,,
player,201110230car,was,LandLa99,tackles_assists,3,,,,,
player,201110230car,was,LandLa99,tackles_loss,1,,,,,
player,201110230car,was,LandLa99,qb_hits,1,,,,,
player,201110230car,was,LandLa99,fumbles_rec,0,,,,,
player,201110230car,was,LandLa99,fumbles_rec_yds,0,,,,,
player,201110230car,was,LandLa99,fumbles_rec_td,0,,,,,
player,201110230car,was,LandLa99,fumbles_forced,0,,,,,
player,201110230car,was,DougRe20,def_int,0,,,,,
player,201110230car,was,DougRe20,def_int_yds,0,,,,,
player,201110230car,was,DougRe20,def_int_td,0,,,,,
player,201110230car,was,DougRe20,def_int_long,0,,,,,
player,201110230car,was,DougRe20,pass_defended,0,,,,,
player,201110230car,was,DougRe20,sacks,0.0,,,,,
player,201110230car,was,DougRe20,tackles_combined,9,,,,,
player,201110230car,was,DougRe20,tackles_solo,8,,,,,
player,201110230car,was,DougRe20,tackles_assists,1,,,,,
player,201110230car,was,DougRe20,tackles_loss,0,,,,,
player,201110230car,was,DougRe20,qb_hits,0,,,,,
player,201110230car,was,DougRe20,fumbles_rec,0,,,,,
player,201110230car,was,DougRe20,fumbles_rec_yds,0,,,,,
player,201110230car,was,DougRe20,fumbles_rec_td,0,,,,,
player,201110230car,was,DougRe20,fumbles_forced,1,,,,,
player,201110230car,was,FletLo20,def_int,0,,,,,
player,201110230car,was,FletLo20,def_int_yds,0,,,,,
player,201110230car,was,FletLo20,def_int_td,0,,,,,
player,201110230car,was,FletLo20,def_int_long,0,,,,,
player,201110230car,was,FletLo20,pass_defended,1,,,,,
player,201110230car,was,FletLo20,sacks,0.0,,,,,
player,201110230car,was,FletLo20,tackles_combined,9,,,,,
player,201110230car,was,FletLo20,tackles_solo,7,,,,,
player,201110230car,was,FletLo20,tackles_assists,2,,,,,
player,201110230car,was,FletLo20,tackles_loss,0,,,,,
player,201110230car,was,FletLo20,qb_hits,0,,,,,
player,201110230car,was,FletLo20,fumbles_rec,0,,,,,
player,201110230car,was,FletLo20,fumbles_rec_yds,0,,,,,
player,201110230car,was,FletLo20,fumbles_rec_td,0,,,,,
player,201110230car,was,FletLo20,fumbles_forced,0,,,,,
player,201110230car,was,McInRo20,def_int,0,,,,,
player,201110230car,was,McInRo20,def_int_yds,0,,,,,
player,201110230car,was,McInRo20,def_int_td,0,,,,,
player,201110230car,was,McInRo20,def_int_long,0,,,,,
player,201110230car,was,McInRo20,pass_defended,0,,,,,
player,201110230car,was,McInRo20,sacks,0.0,,,,,
player,201110230car,was,McInRo20,tackles_combined,7,,,,,
player,201110230car,was,McInRo20,tackles_solo,5,,,,,
player,201110230car,was,McInRo20,tackles_assists,2,,,,,
player,201110230car,was,McInRo20,tackles_loss,0,,,,,
player,201110230car,was,McInRo20,qb_hits,0,,,,,
player,201110230car,was,McInRo20,fumbles_rec,0,,,,,
player,201110230car,was,McInRo20,fumbles_rec_yds,0,,,,,
player,201110230car,was,McInRo20,fumbles_rec_td,0,,,,,
player,201110230car,was,McInRo20,fumbles_forced,0,,,,,
player,201110230car,was,WilsJo99,def_int,0,,,,,
player,201110230car,was,WilsJo99,def_int_yds,0,,,,,
player,201110230car,was,WilsJo99,def_int_td,0,,,,,
player,201110230car,was,WilsJo99,def_int_long,0,,,,,
player,201110230car,was,WilsJo99,pass_defended,0,,,,,
player,201110230car,was,WilsJo99,sacks,0.0,,,,,
player,201110230car,was,WilsJo99,tackles_combined,5,,,,,
player,201110230car,was,WilsJo99,tackles_solo,4,,,,,
player,201110230car,was,WilsJo99,tackles_assists,1,,,,,
player,201110230car,was,WilsJo99,tackles_loss,0,,,,,
player,201110230car,was,WilsJo99,qb_hits,0,,,,,
player,201110230car,was,WilsJo99,fumbles_rec,0,,,,,
player,201110230car,was,WilsJo99,fumbles_rec_yds,0,,,,,
player,201110230car,was,WilsJo99,fumbles_rec_td,0,,,,,
player,201110230car,was,WilsJo99,fumbles_forced,0,,,,,
player,201110230car,was,HallDe99,def_int,0,,,,,
player,201110230car,was,HallDe99,def_int_yds,0,,,,,
player,201110230car,was,HallDe99,def_int_td,0,,,,,
player,201110230car,was,HallDe99,def_int_long,0,,,,,
player,201110230car,was,HallDe99,pass_defended,1,,,,,
player,201110230car,was,HallDe99,sacks,0.0,,,,,
player,201110230car,was,HallDe99,tackles_combined,3,,,,,
player,201110230car,was,HallDe99,tackles_solo,3,,,,,
player,201110230car,was,HallDe99,tackles_assists,0,,,,,
player,201110230car,was,HallDe99,tackles_loss,0,,,,,
player,201110230car,was,HallDe99,qb_hits,0,,,,,
player,201110230car,was,HallDe99,fumbles_rec,0,,,,,
player,201110230car,was,HallDe99,fumbles_rec_yds,0,,,,,
player,201110230car,was,HallDe99,fumbles_rec_td,0,,,,,
player,201110230car,was,HallDe99,fumbles_forced,0,,,,,
player,201110230car,was,BarnKe99,def_int,0,,,,,
player,201110230car,was,BarnKe99,def_int_yds,0,,,,,
player,201110230car,was,BarnKe99,def_int_td,0,,,,,
player,201110230car,was,BarnKe99,def_int_long,0,,,,,
player,201110230car,was,BarnKe99,pass_defended,0,,,,,
player,201110230car,was,BarnKe99,sacks,0.0,,,,,
player,201110230car,was,BarnKe99,tackles_combined,2,,,,,
player,201110230car,was,BarnKe99,tackles_solo,2,,,,,
player,201110230car,was,BarnKe99,tackles_assists,0,,,,,
player,201110230car,was,BarnKe99,tackles_loss,0,,,,,
player,201110230car,was,BarnKe99,qb_hits,0,,,,,
player,201110230car,was,BarnKe99,fumbles_rec,0,,,,,
player,201110230car,was,BarnKe99,fumbles_rec_yds,0,,,,,
player,201110230car,was,BarnKe99,fumbles_rec_td,0,,,,,
player,201110230car,was,BarnKe99,fumbles_forced,0,,,,,
player,201110230car,was,KerrRy00,def_int,0,,,,,
player,201110230car,was,KerrRy00,def_int_yds,0,,,,,
player,201110230car,was,KerrRy00,def_int_td,0,,,,,
player,201110230car,was,KerrRy00,def_int_long,0,,,,,
player,201110230car,was,KerrRy00,pass_defended,0,,,,,
player,201110230car,was,KerrRy00,sacks,0.0,,,,,
player,201110230car,was,KerrRy00,tackles_combined,2,,,,,
player,201110230car,was,KerrRy00,tackles_solo,1,,,,,
player,201110230car,was,KerrRy00,tackles_assists,1,,,,,
player,201110230car,was,KerrRy00,tackles_loss,0,,,,,
player,201110230car,was,KerrRy00,qb_hits,0,,,,,
player,201110230car,was,KerrRy00,fumbles_rec,0,,,,,
player,201110230car,was,KerrRy00,fumbles_rec_yds,0,,,,,
player,201110230car,was,KerrRy00,fumbles_rec_td,0,,,,,
player,201110230car,was,KerrRy00,fumbles_forced,0,,,,,
player,201110230car,was,AlexLo99,def_int,0,,,,,
player,201110230car,was,AlexLo99,def_int_yds,0,,,,,
player,201110230car,was,AlexLo99,def_int_td,0,,,,,
player,201110230car,was,AlexLo99,def_int_long,0,,,,,
player,201110230car,was,AlexLo99,pass_defended,0,,,,,
player,201110230car,was,AlexLo99,sacks,0.0,,,,,
player,201110230car,was,AlexLo99,tackles_combined,1,,,,,
player,201110230car,was,AlexLo99,tackles_solo,1,,,,,
player,201110230car,was,AlexLo99,tackles_assists,0,,,,,
player,201110230car,was,AlexLo99,tackles_loss,0,,,,,
player,201110230car,was,AlexLo99,qb_hits,0,,,,,
player,201110230car,was,AlexLo99,fumbles_rec,0,,,,,
player,201110230car,was,AlexLo99,fumbles_rec_yds,0,,,,,
player,201110230car,was,AlexLo99,fumbles_rec_td,0,,,,,
player,201110230car,was,AlexLo99,fumbles_forced,0,,,,,
player,201110230car,was,AustTe00,def_int,0,,,,,
player,201110230car,was,AustTe00,def_int_yds,0,,,,,
player,201110230car,was,AustTe00,def_int_td,0,,,,,
player,201110230car,was,AustTe00,def_int_long,0,,,,,
player,201110230car,was,AustTe00,pass_defended,0,,,,,
player,201110230car,was,AustTe00,sacks,0.0,,,,,
player,201110230car,was,AustTe00,tackles_combined,1,,,,,
player,201110230car,was,AustTe00,tackles_solo,1,,,,,
player,201110230car,was,AustTe00,tackles_assists,0,,,,,
player,201110230car,was,AustTe00,tackles_loss,0,,,,,
player,201110230car,was,AustTe00,qb_hits,0,,,,,
player,201110230car,was,AustTe00,fumbles_rec,0,,,,,
player,201110230car,was,AustTe00,fumbles_rec_yds,0,,,,,
player,201110230car,was,AustTe00,fumbles_rec_td,0,,,,,
player,201110230car,was,AustTe00,fumbles_forced,0,,,,,
player,201110230car,was,BoweSt20,def_int,0,,,,,
player,201110230car,was,BoweSt20,def_int_yds,0,,,,,
player,201110230car,was,BoweSt20,def_int_td,0,,,,,
player,201110230car,was,BoweSt20,def_int_long,0,,,,,
player,201110230car,was,BoweSt20,pass_defended,0,,,,,
player,201110230car,was,BoweSt20,sacks,0.0,,,,,
player,201110230car,was,BoweSt20,tackles_combined,1,,,,,
player,201110230car,was,BoweSt20,tackles_solo,1,,,,,
player,201110230car,was,BoweSt20,tackles_assists,0,,,,,
player,201110230car,was,BoweSt20,tackles_loss,0,,,,,
player,201110230car,was,BoweSt20,qb_hits,0,,,,,
player,201110230car,was,BoweSt20,fumbles_rec,0,,,,,
player,201110230car,was,BoweSt20,fumbles_rec_yds,0,,,,,
player,201110230car,was,BoweSt20,fumbles_rec_td,0,,,,,
player,201110230car,was,BoweSt20,fumbles_forced,0,,,,,
player,201110230car,was,FoxxKe20,def_int,0,,,,,
player,201110230car,was,FoxxKe20,def_int_yds,0,,,,,
player,201110230car,was,FoxxKe20,def_int_td,0,,,,,
player,201110230car,was,FoxxKe20,def_int_long,0,,,,,
player,201110230car,was,FoxxKe20,pass_defended,0,,,,,
player,201110230car,was,FoxxKe20,sacks,0.0,,,,,
player,201110230car,was,FoxxKe20,tackles_combined,1,,,,,
player,201110230car,was,FoxxKe20,tackles_solo,1,,,,,
player,201110230car,was,FoxxKe20,tackles_assists,0,,,,,
player,201110230car,was,FoxxKe20,tackles_loss,0,,,,,
player,201110230car,was,FoxxKe20,qb_hits,0,,,,,
player,201110230car,was,FoxxKe20,fumbles_rec,0,,,,,
player,201110230car,was,FoxxKe20,fumbles_rec_yds,0,,,,,
player,201110230car,was,FoxxKe20,fumbles_rec_td,0,,,,,
player,201110230car,was,FoxxKe20,fumbles_forced,0,,,,,
player,201110230car,was,GolsKe20,def_int,0,,,,,
player,201110230car,was,GolsKe20,def_int_yds,0,,,,,
player,201110230car,was,GolsKe20,def_int_td,0,,,,,
player,201110230car,was,GolsKe20,def_int_long,0,,,,,
player,201110230car,was,GolsKe20,pass_defended,0,,,,,
player,201110230car,was,GolsKe20,sacks,0.0,,,,,
player,201110230car,was,GolsKe20,tackles_combined,1,,,,,
player,201110230car,was,GolsKe20,tackles_solo,1,,,,,
player,201110230car,was,GolsKe20,tackles_assists,0,,,,,
player,201110230car,was,GolsKe20,tackles_loss,0,,,,,
player,201110230car,was,GolsKe20,qb_hits,0,,,,,
player,201110230car,was,GolsKe20,fumbles_rec,0,,,,,
player,201110230car,was,GolsKe20,fumbles_rec_yds,0,,,,,
player,201110230car,was,GolsKe20,fumbles_rec_td,0,,,,,
player,201110230car,was,GolsKe20,fumbles_forced,0,,,,,
player,201110230car,was,GomeDe00,def_int,,,,,,
player,201110230car,was,GomeDe00,def_int_yds,,,,,,
player,201110230car,was,GomeDe00,def_int_td,,,,,,
player,201110230car,was,GomeDe00,def_int_long,,,,,,
player,201110230car,was,GomeDe00,pass_defended,,,,,,
player,201110230car,was,GomeDe00,sacks,0.0,,,,,
player,201110230car,was,GomeDe00,tackles_combined,,,,,,
player,201110230car,was,GomeDe00,tackles_solo,,,,,,
player,201110230car,was,GomeDe00,tackles_assists,,,,,,
player,201110230car,was,GomeDe00,tackles_loss,1,,,,,
player,201110230car,was,GomeDe00,qb_hits,2,,,,,
player,201110230car,was,GomeDe00,fumbles_rec,,,,,,
player,201110230car,was,GomeDe00,fumbles_rec_yds,,,,,,
player,201110230car,was,GomeDe00,fumbles_rec_td,,,,,,
player,201110230car,was,GomeDe00,fumbles_forced,,,,,,
player,201110230car,car,GambCh20,def_int,1,,,,,
player,201110230car,car,GambCh20,def_int_yds,19,,,,,
player,201110230car,car,GambCh20,def_int_td,0,,,,,
player,201110230car,car,GambCh20,def_int_long,19,,,,,
player,201110230car,car,GambCh20,pass_defended,3,,,,,
player,201110230car,car,GambCh20,sacks,0.0,,,,,
player,201110230car,car,GambCh20,tackles_combined,0,,,,,
player,201110230car,car,GambCh20,tackles_solo,0,,,,,
player,201110230car,car,GambCh20,tackles_assists,0,,,,,
player,201110230car,car,GambCh20,tackles_loss,0,,,,,
player,201110230car,car,GambCh20,qb_hits,0,,,,,
player,201110230car,car,GambCh20,fumbles_rec,0,,,,,
player,201110230car,car,GambCh20,fumbles_rec_yds,0,,,,,
player,201110230car,car,GambCh20,fumbles_rec_td,0,,,,,
player,201110230car,car,GambCh20,fumbles_forced,0,,,,,
player,201110230car,car,AndeJa21,def_int,0,,,,,
player,201110230car,car,AndeJa21,def_int_yds,0,,,,,
player,201110230car,car,AndeJa21,def_int_td,0,,,,,
player,201110230car,car,AndeJa21,def_int_long,0,,,,,
player,201110230car,car,AndeJa21,pass_defended,1,,,,,
player,201110230car,car,AndeJa21,sacks,1.0,,,,,
player,201110230car,car,AndeJa21,tackles_combined,12,,,,,
player,201110230car,car,AndeJa21,tackles_solo,10,,,,,
player,201110230car,car,AndeJa21,tackles_assists,2,,,,,
player,201110230car,car,AndeJa21,tackles_loss,2,,,,,
player,201110230car,car,AndeJa21,qb_hits,1,,,,,
player,201110230car,car,AndeJa21,fumbles_rec,1,,,,,
player,201110230car,car,AndeJa21,fumbles_rec_yds,0,,,,,
player,201110230car,car,AndeJa21,fumbles_rec_td,0,,,,,
player,201110230car,car,AndeJa21,fumbles_forced,0,,,,,
player,201110230car,car,ApplAn99,def_int,0,,,,,
player,201110230car,car,ApplAn99,def_int_yds,0,,,,,
player,201110230car,car,ApplAn99,def_int_td,0,,,,,
player,201110230car,car,ApplAn99,def_int_long,0,,,,,
player,201110230car,car,ApplAn99,pass_defended,1,,,,,
player,201110230car,car,ApplAn99,sacks,1.0,,,,,
player,201110230car,car,ApplAn99,tackles_combined,5,,,,,
player,201110230car,car,ApplAn99,tackles_solo,3,,,,,
player,201110230car,car,ApplAn99,tackles_assists,2,,,,,
player,201110230car,car,ApplAn99,tackles_loss,0,,,,,
player,201110230car,car,ApplAn99,qb_hits,1,,,,,
player,201110230car,car,ApplAn99,fumbles_rec,0,,,,,
player,201110230car,car,ApplAn99,fumbles_rec_yds,0,,,,,
player,201110230car,car,ApplAn99,fumbles_rec_td,0,,,,,
player,201110230car,car,ApplAn99,fumbles_forced,1,,,,,
player,201110230car,car,JohnCh98,def_int,0,,,,,
player,201110230car,car,JohnCh98,def_int_yds,0,,,,,
player,201110230car,car,JohnCh98,def_int_td,0,,,,,
player,201110230car,car,JohnCh98,def_int_long,0,,,,,
player,201110230car,car,JohnCh98,pass_defended,0,,,,,
player,201110230car,car,JohnCh98,sacks,1.0,,,,,
player,201110230car,car,JohnCh98,tackles_combined,2,,,,,
player,201110230car,car,JohnCh98,tackles_solo,2,,,,,
player,201110230car,car,JohnCh98,tackles_assists,0,,,,,
player,201110230car,car,JohnCh98,tackles_loss,1,,,,,
player,201110230car,car,JohnCh98,qb_hits,1,,,,,
player,201110230car,car,JohnCh98,fumbles_rec,0,,,,,
player,201110230car,car,JohnCh98,fumbles_rec_yds,0,,,,,
player,201110230car,car,JohnCh98,fumbles_rec_td,0,,,,,
player,201110230car,car,JohnCh98,fumbles_forced,1,,,,,
player,201110230car,car,ConnDa99,def_int,0,,,,,
player,201110230car,car,ConnDa99,def_int_yds,0,,,,,
player,201110230car,car,ConnDa99,def_int_td,0,,,,,
player,201110230car,car,ConnDa99,def_int_long,0,,,,,
player,201110230car,car,ConnDa99,pass_defended,0,,,,,
player,201110230car,car,ConnDa99,sacks,0.0,,,,,
player,201110230car,car,ConnDa99,tackles_combined,10,,,,,
player,201110230car,car,ConnDa99,tackles_solo,8,,,,,
player,201110230car,car,ConnDa99,tackles_assists,2,,,,,
player,201110230car,car,ConnDa99,tackles_loss,0,,,,,
player,201110230car,car,ConnDa99,qb_hits,0,,,,,
player,201110230car,car,ConnDa99,fumbles_rec,0,,,,,
player,201110230car,car,ConnDa99,fumbles_rec_yds,0,,,,,
player,201110230car,car,ConnDa99,fumbles_rec_td,0,,,,,
player,201110230car,car,ConnDa99,fumbles_forced,0,,,,,
player,201110230car,car,ButlDa99,def_int,0,,,,,
player,201110230car,car,ButlDa99,def_int_yds,0,,,,,
player,201110230car,car,ButlDa99,def_int_td,0,,,,,
player,201110230car,car,ButlDa99,def_int_long,0,,,,,
player,201110230car,car,ButlDa99,pass_defended,1,,,,,
player,201110230car,car,ButlDa99,sacks,0.0,,,,,
player,201110230car,car,ButlDa99,tackles_combined,5,,,,,
player,201110230car,car,ButlDa99,tackles_solo,4,,,,,
player,201110230car,car,ButlDa99,tackles_assists,1,,,,,
player,201110230car,car,ButlDa99,tackles_loss,0,,,,,
player,201110230car,car,ButlDa99,qb_hits,0,,,,,
player,201110230car,car,ButlDa99,fumbles_rec,0,,,,,
player,201110230car,car,ButlDa99,fumbles_rec_yds,0,,,,,
player,201110230car,car,ButlDa99,fumbles_rec_td,0,,,,,
player,201110230car,car,ButlDa99,fumbles_forced,0,,,,,
player,201110230car,car,GodfCh99,def_int,0,,,,,
player,201110230car,car,GodfCh99,def_int_yds,0,,,,,
player,201110230car,car,GodfCh99,def_int_td,0,,,,,
player,201110230car,car,GodfCh99,def_int_long,0,,,,,
player,201110230car,car,GodfCh99,pass_defended,0,,,,,
player,201110230car,car,GodfCh99,sacks,0.0,,,,,
player,201110230car,car,GodfCh99,tackles_combined,5,,,,,
player,201110230car,car,GodfCh99,tackles_solo,5,,,,,
player,201110230car,car,GodfCh99,tackles_assists,0,,,,,
player,201110230car,car,GodfCh99,tackles_loss,0,,,,,
player,201110230car,car,GodfCh99,qb_hits,0,,,,,
player,201110230car,car,GodfCh99,fumbles_rec,0,,,,,
player,201110230car,car,GodfCh99,fumbles_rec_yds,0,,,,,
player,201110230car,car,GodfCh99,fumbles_rec_td,0,,,,,
player,201110230car,car,GodfCh99,fumbles_forced,0,,,,,
player,201110230car,car,MunnCa99,def_int,0,,,,,
player,201110230car,car,MunnCa99,def_int_yds,0,,,,,
player,201110230car,car,MunnCa99,def_int_td,0,,,,,
player,201110230car,car,MunnCa99,def_int_long,0,,,,,
player,201110230car,car,MunnCa99,pass_defended,1,,,,,
player,201110230car,car,MunnCa99,sacks,0.0,,,,,
player,201110230car,car,MunnCa99,tackles_combined,4,,,,,
player,201110230car,car,MunnCa99,tackles_solo,4,,,,,
player,201110230car,car,MunnCa99,tackles_assists,0,,,,,
player,201110230car,car,MunnCa99,tackles_loss,0,,,,,
player,201110230car,car,MunnCa99,qb_hits,0,,,,,
player,201110230car,car,MunnCa99,fumbles_rec,0,,,,,
player,201110230car,car,MunnCa99,fumbles_rec_yds,0,,,,,
player,201110230car,car,MunnCa99,fumbles_rec_td,0,,,,,
player,201110230car,car,MunnCa99,fumbles_forced,0,,,,,
player,201110230car,car,MartSh99,def_int,0,,,,,
player,201110230car,car,MartSh99,def_int_yds,0,,,,,
player,201110230car,car,MartSh99,def_int_td,0,,,,,
player,201110230car,car,MartSh99,def_int_long,0,,,,,
player,201110230car,car,MartSh99,pass_defended,0,,,,,
player,201110230car,car,MartSh99,sacks,0.0,,,,,
player,201110230car,car,MartSh99,tackles_combined,3,,,,,
player,201110230car,car,MartSh99,tackles_solo,3,,,,,
player,201110230car,car,MartSh99,tackles_assists,0,,,,,
player,201110230car,car,MartSh99,tackles_loss,0,,,,,
player,201110230car,car,MartSh99,qb_hits,0,,,,,
player,201110230car,car,MartSh99,fumbles_rec,0,,,,,
player,201110230car,car,MartSh99,fumbles_rec_yds,0,,,,,
player,201110230car,car,MartSh99,fumbles_rec_td,0,,,,,
player,201110230car,car,MartSh99,fumbles_forced,0,,,,,
player,201110230car,car,HardGr99,def_int,0,,,,,
player,201110230car,car,HardGr99,def_int_yds,0,,,,,
player,201110230car,car,HardGr99,def_int_td,0,,,,,
player,201110230car,car,HardGr99,def_int_long,0,,,,,
player,201110230car,car,HardGr99,pass_defended,1,,,,,
player,201110230car,car,HardGr99,sacks,0.0,,,,,
player,201110230car,car,HardGr99,tackles_combined,2,,,,,
player,201110230car,car,HardGr99,tackles_solo,1,,,,,
player,201110230car,car,HardGr99,tackles_assists,1,,,,,
player,201110230car,car,HardGr99,tackles_loss,0,,,,,
player,201110230car,car,HardGr99,qb_hits,1,,,,,
player,201110230car,car,HardGr99,fumbles_rec,0,,,,,
player,201110230car,car,HardGr99,fumbles_rec_yds,0,,,,,
player,201110230car,car,HardGr99,fumbles_rec_td,0,,,,,
player,201110230car,car,HardGr99,fumbles_forced,0,,,,,
player,201110230car,car,PhilJa99,def_int,0,,,,,
player,201110230car,car,PhilJa99,def_int_yds,0,,,,,
player,201110230car,car,PhilJa99,def_int_td,0,,,,,
player,201110230car,car,PhilJa99,def_int_long,0,,,,,
player,201110230car,car,PhilJa99,pass_defended,0,,,,,
player,201110230car,car,PhilJa99,sacks,0.0,,,,,
player,201110230car,car,PhilJa99,tackles_combined,2,,,,,
player,201110230car,car,PhilJa99,tackles_solo,1,,,,,
player,201110230car,car,PhilJa99,tackles_assists,1,,,,,
player,201110230car,car,PhilJa99,tackles_loss,0,,,,,
player,201110230car,car,PhilJa99,qb_hits,0,,,,,
player,201110230car,car,PhilJa99,fumbles_rec,0,,,,,
player,201110230car,car,PhilJa99,fumbles_rec_yds,0,,,,,
player,201110230car,car,PhilJa99,fumbles_rec_td,0,,,,,
player,201110230car,car,PhilJa99,fumbles_forced,0,,,,,
player,201110230car,car,WillTh99,def_int,0,,,,,
player,201110230car,car,WillTh99,def_int_yds,0,,,,,
player,201110230car,car,WillTh99,def_int_td,0,,,,,
player,201110230car,car,WillTh99,def_int_long,0,,,,,
player,201110230car,car,WillTh99,pass_defended,1,,,,,
player,201110230car,car,WillTh99,sacks,0.0,,,,,
player,201110230car,car,WillTh99,tackles_combined,2,,,,,
player,201110230car,car,WillTh99,tackles_solo,2,,,,,
player,201110230car,car,WillTh99,tackles_assists,0,,,,,
player,201110230car,car,WillTh99,tackles_loss,0,,,,,
player,201110230car,car,WillTh99,qb_hits,0,,,,,
player,201110230car,car,WillTh99,fumbles_rec,0,,,,,
player,201110230car,car,WillTh99,fumbles_rec_yds,0,,,,,
player,201110230car,car,WillTh99,fumbles_rec_td,0,,,,,
player,201110230car,car,WillTh99,fumbles_forced,0,,,,,
player,201110230car,car,HineJe00,def_int,0,,,,,
player,201110230car,car,HineJe00,def_int_yds,0,,,,,
player,201110230car,car,HineJe00,def_int_td,0,,,,,
player,201110230car,car,HineJe00,def_int_long,0,,,,,
player,201110230car,car,HineJe00,pass_defended,0,,,,,
player,201110230car,car,HineJe00,sacks,0.0,,,,,
player,201110230car,car,HineJe00,tackles_combined,1,,,,,
player,201110230car,car,HineJe00,tackles_solo,0,,,,,
player,201110230car,car,HineJe00,tackles_assists,1,,,,,
player,201110230car,car,HineJe00,tackles_loss,0,,,,,
player,201110230car,car,HineJe00,qb_hits,0,,,,,
player,201110230car,car,HineJe00,fumbles_rec,0,,,,,
player,201110230car,car,HineJe00,fumbles_rec_yds,0,,,,,
player,201110230car,car,HineJe00,fumbles_rec_td,0,,,,,
player,201110230car,car,HineJe00,fumbles_forced,0,,,,,
player,201110230car,car,WillJa95,def_int,0,,,,,
player,201110230car,car,WillJa95,def_int_yds,0,,,,,
player,201110230car,car,WillJa95,def_int_td,0,,,,,
player,201110230car,car,WillJa95,def_int_long,0,,,,,
player,201110230car,car,WillJa95,pass_defended,0,,,,,
player,201110230car,car,WillJa95,sacks,0.0,,,,,
player,201110230car,car,WillJa95,tackles_combined,1,,,,,
player,201110230car,car,WillJa95,tackles_solo,0,,,,,
player,201110230car,car,WillJa95,tackles_assists,1,,,,,
player,201110230car,car,WillJa95,tackles_loss,0,,,,,
player,201110230car,car,WillJa95,qb_hits,0,,,,,
player,201110230car,car,WillJa95,fumbles_rec,0,,,,,
player,201110230car,car,WillJa95,fumbles_rec_yds,0,,,,,
player,201110230car,car,WillJa95,fumbles_rec_td,0,,,,,
player,201110230car,car,WillJa95,fumbles_forced,0,,,,,
player,201110230car,car,HartBe00,def_int,0,,,,,
player,201110230car,car,HartBe00,def_int_yds,0,,,,,
player,201110230car,car,HartBe00,def_int_td,0,,,,,
player,201110230car,car,HartBe00,def_int_long,0,,,,,
player,201110230car,car,HartBe00,pass_defended,0,,,,,
player,201110230car,car,HartBe00,sacks,0.0,,,,,
player,201110230car,car,HartBe00,tackles_combined,0,,,,,
player,201110230car,car,HartBe00,tackles_solo,0,,,,,
player,201110230car,car,HartBe00,tackles_assists,0,,,,,
player,201110230car,car,HartBe00,tackles_loss,,,,,,
player,201110230car,car,HartBe00,qb_hits,,,,,,
player,201110230car,car,HartBe00,fumbles_rec,1,,,,,
player,201110230car,car,HartBe00,fumbles_rec_yds,0,,,,,
player,201110230car,car,HartBe00,fumbles_rec_td,0,,,,,
player,201110230car,car,HartBe00,fumbles_forced,0,,,,,
player,201110230car,car,McClTe00,def_int,0,,,,,
player,201110230car,car,McClTe00,def_int_yds,0,,,,,
player,201110230car,car,McClTe00,def_int_td,0,,,,,
player,201110230car,car,McClTe00,def_int_long,0,,,,,
player,201110230car,car,McClTe00,pass_defended,0,,,,,
player,201110230car,car,McClTe00,sacks,0.0,,,,,
player,201110230car,car,McClTe00,tackles_combined,0,,,,,
player,201110230car,car,McClTe00,tackles_solo,0,,,,,
player,201110230car,car,McClTe00,tackles_assists,0,,,,,
player,201110230car,car,McClTe00,tackles_loss,0,,,,,
player,201110230car,car,McClTe00,qb_hits,0,,,,,
player,201110230car,car,McClTe00,fumbles_rec,1,,,,,
player,201110230car,car,McClTe00,fumbles_rec_yds,0,,,,,
player,201110230car,car,McClTe00,fumbles_rec_td,0,,,,,
player,201110230car,car,McClTe00,fumbles_forced,0,,,,,
player,201110230car,was,BankBr00,kick_ret,1,,,,,
player,201110230car,was,BankBr00,kick_ret_yds,25,,,,,
player,201110230car,was,BankBr00,kick_ret_yds_per_ret,25.0,,,,,
player,201110230car,was,BankBr00,kick_ret_td,0,,,,,
player,201110230car,was,BankBr00,kick_ret_long,25,,,,,
player,201110230car,was,BankBr00,punt_ret,1,,,,,
player,201110230car,was,BankBr00,punt_ret_yds,-4,,,,,
player,201110230car,was,BankBr00,punt_ret_yds_per_ret,-4.0,,,,,
player,201110230car,was,BankBr00,punt_ret_td,0,,,,,
player,201110230car,was,BankBr00,punt_ret_long,-4,,,,,
player,201110230car,was,PaulLo00,kick_ret,1,,,,,
player,201110230car,was,PaulLo00,kick_ret_yds,0,,,,,
player,201110230car,was,PaulLo00,kick_ret_yds_per_ret,0.0,,,,,
player,201110230car,was,PaulLo00,kick_ret_td,0,,,,,
player,201110230car,was,PaulLo00,kick_ret_long,0,,,,,
player,201110230car,was,PaulLo00,punt_ret,0,,,,,
player,201110230car,was,PaulLo00,punt_ret_yds,0,,,,,
player,201110230car,was,PaulLo00,punt_ret_yds_per_ret,,,,,,
