game,2011,12,20111124,201111240rav,sfo,"San Francisco 49ers",6,rav,"Baltimore Ravens",16
player,201111240rav,sfo,CullCh00,tackles_solo,5,,,,,
player,201111240rav,sfo,CullCh00,tackles_assists,0,,,,,
player,201111240rav,sfo,CullCh00,tackles_loss,0,,,,,
player,201111240rav,sfo,CullCh00,qb_hits,0,,,,,
player,201111240rav,sfo,CullCh00,fumbles_rec,0,,,,,
player,201111240rav,sfo,CullCh00,fumbles_rec_yds,0,,,,,
player,201111240rav,sfo,CullCh00,fumbles_rec_td,0,,,,,
player,201111240rav,sfo,CullCh00,fumbles_forced,0,,,,,
player,201111240rav,sfo,SmitJu20,def_int,0,,,,,
player,201111240rav,sfo,SmitJu20,def_int_yds,0,,,,,
player,201111240rav,sfo,SmitJu20,def_int_td,0,,,,,
player,201111240rav,sfo,SmitJu20,def_int_long,0,,,,,
player,201111240rav,sfo,SmitJu20,pass_defended,0,,,,,
player,201111240rav,sfo,SmitJu20,sacks,0.0,,,,,
player,201111240rav,sfo,SmitJu20,tackles_combined,5,,,,,
player,201111240rav,sfo,SmitJu20,tackles_solo,2,,,,,
player,201111240rav,sfo,SmitJu20,tackles_assists,3,,,,,
player,201111240rav,sfo,SmitJu20,tackles_loss,0,,,,,
player,201111240rav,sfo,SmitJu20,qb_hits,1,,,,,
player,201111240rav,sfo,SmitJu20,fumbles_rec,0,,,,,
player,201111240rav,sfo,SmitJu20,fumbles_rec_yds,0,,,,,
player,201111240rav,sfo,SmitJu20,fumbles_rec_td,0,,,,,
player,201111240rav,sfo,SmitJu20,fumbles_forced,0,,,,,
player,201111240rav,sfo,BrooAh21,def_int,0,,,,,
player,201111240rav,sfo,BrooAh21,def_int_yds,0,,,,,
player,201111240rav,sfo,BrooAh21,def_int_td,0,,,,,
player,201111240rav,sfo,BrooAh21,def_int_long,0,,,,,
player,201111240rav,sfo,BrooAh21,pass_defended,0,,,,,
player,201111240rav,sfo,BrooAh21,sacks,0.0,,,,,
player,201111240rav,sfo,BrooAh21,tackles_combined,3,,,,,
player,201111240rav,sfo,BrooAh21,tackles_solo,3,,,,,
player,201111240rav,sfo,BrooAh21,tackles_assists,0,,,,,
player,201111240rav,sfo,BrooAh21,tackles_loss,0,,,,,
player,201111240rav,sfo,BrooAh21,qb_hits,1,,,,,
player,201111240rav,sfo,BrooAh21,fumbles_rec,0,,,,,
player,201111240rav,sfo,BrooAh21,fumbles_rec_yds,0,,,,,
player,201111240rav,sfo,BrooAh21,fumbles_rec_td,0,,,,,
player,201111240rav,sfo,BrooAh21,fumbles_forced,0,,,,,
player,201111240rav,sfo,GoldDa99,def_int,0,,,,,
player,201111240rav,sfo,GoldDa99,def_int_yds,0,,,,,
player,201111240rav,sfo,GoldDa99,def_int_td,0,,,,,
player,201111240rav,sfo,GoldDa99,def_int_long,0,,,,,
player,201111240rav,sfo,GoldDa99,pass_defended,0,,,,,
player,201111240rav,sfo,GoldDa99,sacks,0.0,,,,,
player,201111240rav,sfo,GoldDa99,tackles_combined,3,,,,,
player,201111240rav,sfo,GoldDa99,tackles_solo,3,,,,,
player,201111240rav,sfo,GoldDa99,tackles_assists,0,,,,,
player,201111240rav,sfo,GoldDa99,tackles_loss,0,,,,,
player,201111240rav,sfo,GoldDa99,qb_hits,0,,,,,
player,201111240rav,sfo,GoldDa99,fumbles_rec,0,,,,,
player,201111240rav,sfo,GoldDa99,fumbles_rec_yds,0,,,,,
player,201111240rav,sfo,GoldDa99,fumbles_rec_td,0,,,,,
player,201111240rav,sfo,GoldDa99,fumbles_forced,0,,,,,
player,201111240rav,sfo,SmitAl04,def_int,0,,,,,
player,201111240rav,sfo,SmitAl04,def_int_yds,0,,,,,
player,201111240rav,sfo,SmitAl04,def_int_td,0,,,,,
player,201111240rav,sfo,SmitAl04,def_int_long,0,,,,,
player,201111240rav,sfo,SmitAl04,pass_defended,0,,,,,
player,201111240rav,sfo,SmitAl04,sacks,0.0,,,,,
player,201111240rav,sfo,SmitAl04,tackles_combined,3,,,,,
player,201111240rav,sfo,SmitAl04,tackles_solo,3,,,,,
player,201111240rav,sfo,SmitAl04,tackles_assists,0,,,,,
player,201111240rav,sfo,SmitAl04,tackles_loss,1,,,,,
player,201111240rav,sfo,SmitAl04,qb_hits,0,,,,,
player,201111240rav,sfo,SmitAl04,fumbles_rec,0,,,,,
player,201111240rav,sfo,SmitAl04,fumbles_rec_yds,0,,,,,
player,201111240rav,sfo,SmitAl04,fumbles_rec_td,0,,,,,
player,201111240rav,sfo,SmitAl04,fumbles_forced,0,,,,,
player,201111240rav,sfo,BrowTa99,def_int,0,,,,,
player,201111240rav,sfo,BrowTa99,def_int_yds,0,,,,,
player,201111240rav,sfo,BrowTa99,def_int_td,0,,,,,
player,201111240rav,sfo,BrowTa99,def_int_long,0,,,,,
player,201111240rav,sfo,BrowTa99,pass_defended,0,,,,,
player,201111240rav,sfo,BrowTa99,sacks,0.0,,,,,
player,201111240rav,sfo,BrowTa99,tackles_combined,2,,,,,
player,201111240rav,sfo,BrowTa99,tackles_solo,2,,,,,
player,201111240rav,sfo,BrowTa99,tackles_assists,0,,,,,
player,201111240rav,sfo,BrowTa99,tackles_loss,0,,,,,
player,201111240rav,sfo,BrowTa99,qb_hits,0,,,,,
player,201111240rav,sfo,BrowTa99,fumbles_rec,0,,,,,
player,201111240rav,sfo,BrowTa99,fumbles_rec_yds,0,,,,,
player,201111240rav,sfo,BrowTa99,fumbles_rec_td,0,,,,,
player,201111240rav,sfo,BrowTa99,fumbles_forced,0,,,,,
player,201111240rav,sfo,CostBl20,def_int,0,,,,,
player,201111240rav,sfo,CostBl20,def_int_yds,0,,,,,
player,201111240rav,sfo,CostBl20,def_int_td,0,,,,,
player,201111240rav,sfo,CostBl20,def_int_long,0,,,,,
player,201111240rav,sfo,CostBl20,pass_defended,0,,,,,
player,201111240rav,sfo,CostBl20,sacks,0.0,,,,,
player,201111240rav,sfo,CostBl20,tackles_combined,2,,,,,
player,201111240rav,sfo,CostBl20,tackles_solo,2,,,,,
player,201111240rav,sfo,CostBl20,tackles_assists,0,,,,,
player,201111240rav,sfo,CostBl20,tackles_loss,0,,,,,
player,201111240rav,sfo,CostBl20,qb_hits,0,,,,,
player,201111240rav,sfo,CostBl20,fumbles_rec,0,,,,,
player,201111240rav,sfo,CostBl20,fumbles_rec_yds,0,,,,,
player,201111240rav,sfo,CostBl20,fumbles_rec_td,0,,,,,
player,201111240rav,sfo,CostBl20,fumbles_forced,0,,,,,
player,201111240rav,sfo,HaraPa20,def_int,0,,,,,
player,201111240rav,sfo,HaraPa20,def_int_yds,0,,,,,
player,201111240rav,sfo,HaraPa20,def_int_td,0,,,,,
player,201111240rav,sfo,HaraPa20,def_int_long,0,,,,,
player,201111240rav,sfo,HaraPa20,pass_defended,0,,,,,
player,201111240rav,sfo,HaraPa20,sacks,0.0,,,,,
player,201111240rav,sfo,HaraPa20,tackles_combined,2,,,,,
player,201111240rav,sfo,HaraPa20,tackles_solo,1,,,,,
player,201111240rav,sfo,HaraPa20,tackles_assists,1,,,,,
player,201111240rav,sfo,HaraPa20,tackles_loss,0,,,,,
player,201111240rav,sfo,HaraPa20,qb_hits,0,,,,,
player,201111240rav,sfo,HaraPa20,fumbles_rec,0,,,,,
player,201111240rav,sfo,HaraPa20,fumbles_rec_yds,0,,,,,
player,201111240rav,sfo,HaraPa20,fumbles_rec_td,0,,,,,
player,201111240rav,sfo,HaraPa20,fumbles_forced,0,,,,,
player,201111240rav,sfo,RogeCa20,def_int,0,,,,,
player,201111240rav,sfo,RogeCa20,def_int_yds,0,,,,,
player,201111240rav,sfo,RogeCa20,def_int_td,0,,,,,
player,201111240rav,sfo,RogeCa20,def_int_long,0,,,,,
player,201111240rav,sfo,RogeCa20,pass_defended,1,,,,,
player,201111240rav,sfo,RogeCa20,sacks,0.0,,,,,
player,201111240rav,sfo,RogeCa20,tackles_combined,2,,,,,
player,201111240rav,sfo,RogeCa20,tackles_solo,2,,,,,
player,201111240rav,sfo,RogeCa20,tackles_assists,0,,,,,
player,201111240rav,sfo,RogeCa20,tackles_loss,0,,,,,
player,201111240rav,sfo,RogeCa20,qb_hits,0,,,,,
player,201111240rav,sfo,RogeCa20,fumbles_rec,0,,,,,
player,201111240rav,sfo,RogeCa20,fumbles_rec_yds,0,,,,,
player,201111240rav,sfo,RogeCa20,fumbles_rec_td,0,,,,,
player,201111240rav,sfo,RogeCa20,fumbles_forced,0,,,,,
player,201111240rav,sfo,SpilCJ99,def_int,0,,,,,
player,201111240rav,sfo,SpilCJ99,def_int_yds,0,,,,,
player,201111240rav,sfo,SpilCJ99,def_int_td,0,,,,,
player,201111240rav,sfo,SpilCJ99,def_int_long,0,,,,,
player,201111240rav,sfo,SpilCJ99,pass_defended,0,,,,,
player,201111240rav,sfo,SpilCJ99,sacks,0.0,,,,,
player,201111240rav,sfo,SpilCJ99,tackles_combined,2,,,,,
player,201111240rav,sfo,SpilCJ99,tackles_solo,2,,,,,
player,201111240rav,sfo,SpilCJ99,tackles_assists,0,,,,,
player,201111240rav,sfo,SpilCJ99,tackles_loss,1,,,,,
player,201111240rav,sfo,SpilCJ99,qb_hits,0,,,,,
player,201111240rav,sfo,SpilCJ99,fumbles_rec,0,,,,,
player,201111240rav,sfo,SpilCJ99,fumbles_rec_yds,0,,,,,
player,201111240rav,sfo,SpilCJ99,fumbles_rec_td,0,,,,,
player,201111240rav,sfo,SpilCJ99,fumbles_forced,0,,,,,
player,201111240rav,sfo,DixoAn00,def_int,0,,,,,
player,201111240rav,sfo,DixoAn00,def_int_yds,0,,,,,
player,201111240rav,sfo,DixoAn00,def_int_td,0,,,,,
player,201111240rav,sfo,DixoAn00,def_int_long,0,,,,,
player,201111240rav,sfo,DixoAn00,pass_defended,0,,,,,
player,201111240rav,sfo,DixoAn00,sacks,0.0,,,,,
player,201111240rav,sfo,DixoAn00,tackles_combined,1,,,,,
player,201111240rav,sfo,DixoAn00,tackles_solo,1,,,,,
player,201111240rav,sfo,DixoAn00,tackles_assists,0,,,,,
player,201111240rav,sfo,DixoAn00,tackles_loss,0,,,,,
player,201111240rav,sfo,DixoAn00,qb_hits,0,,,,,
player,201111240rav,sfo,DixoAn00,fumbles_rec,0,,,,,
player,201111240rav,sfo,DixoAn00,fumbles_rec_yds,0,,,,,
player,201111240rav,sfo,DixoAn00,fumbles_rec_td,0,,,,,
player,201111240rav,sfo,DixoAn00,fumbles_forced,0,,,,,
player,201111240rav,sfo,GranLa99,def_int,0,,,,,
player,201111240rav,sfo,GranLa99,def_int_yds,0,,,,,
player,201111240rav,sfo,GranLa99,def_int_td,0,,,,,
player,201111240rav,sfo,GranLa99,def_int_long,0,,,,,
player,201111240rav,sfo,GranLa99,pass_defended,0,,,,,
player,201111240rav,sfo,GranLa99,sacks,0.0,,,,,
player,201111240rav,sfo,GranLa99,tackles_combined,1,,,,,
player,201111240rav,sfo,GranLa99,tackles_solo,0,,,,,
player,201111240rav,sfo,GranLa99,tackles_assists,1,,,,,
player,201111240rav,sfo,GranLa99,tackles_loss,,,,,,
player,201111240rav,sfo,GranLa99,qb_hits,,,,,,
player,201111240rav,sfo,GranLa99,fumbles_rec,0,,,,,
player,201111240rav,sfo,GranLa99,fumbles_rec_yds,0,,,,,
player,201111240rav,sfo,GranLa99,fumbles_rec_td,0,,,,,
player,201111240rav,sfo,GranLa99,fumbles_forced,0,,,,,
player,201111240rav,sfo,JoneCo01,def_int,0,,,,,
player,201111240rav,sfo,JoneCo01,def_int_yds,0,,,,,
player,201111240rav,sfo,JoneCo01,def_int_td,0,,,,,
player,201111240rav,sfo,JoneCo01,def_int_long,0,,,,,
player,201111240rav,sfo,JoneCo01,pass_defended,0,,,,,
player,201111240rav,sfo,JoneCo01,sacks,0.0,,,,,
player,201111240rav,sfo,JoneCo01,tackles_combined,1,,,,,
player,201111240rav,sfo,JoneCo01,tackles_solo,1,,,,,
player,201111240rav,sfo,JoneCo01,tackles_assists,0,,,,,
player,201111240rav,sfo,JoneCo01,tackles_loss,0,,,,,
player,201111240rav,sfo,JoneCo01,qb_hits,0,,,,,
player,201111240rav,sfo,JoneCo01,fumbles_rec,0,,,,,
player,201111240rav,sfo,JoneCo01,fumbles_rec_yds,0,,,,,
player,201111240rav,sfo,JoneCo01,fumbles_rec_td,0,,,,,
player,201111240rav,sfo,JoneCo01,fumbles_forced,0,,,,,
player,201111240rav,sfo,WalkHu00,def_int,0,,,,,
player,201111240rav,sfo,WalkHu00,def_int_yds,0,,,,,
player,201111240rav,sfo,WalkHu00,def_int_td,0,,,,,
player,201111240rav,sfo,WalkHu00,def_int_long,0,,,,,
player,201111240rav,sfo,WalkHu00,pass_defended,0,,,,,
player,201111240rav,sfo,WalkHu00,sacks,0.0,,,,,
player,201111240rav,sfo,WalkHu00,tackles_combined,1,,,,,
player,201111240rav,sfo,WalkHu00,tackles_solo,1,,,,,
player,201111240rav,sfo,WalkHu00,tackles_assists,0,,,,,
player,201111240rav,sfo,WalkHu00,tackles_loss,0,,,,,
player,201111240rav,sfo,WalkHu00,qb_hits,0,,,,,
player,201111240rav,sfo,WalkHu00,fumbles_rec,0,,,,,
player,201111240rav,sfo,WalkHu00,fumbles_rec_yds,0,,,,,
player,201111240rav,sfo,WalkHu00,fumbles_rec_td,0,,,,,
player,201111240rav,sfo,WalkHu00,fumbles_forced,0,,,,,
player,201111240rav,rav,WebbLa99,def_int,1,,,,,
player,201111240rav,rav,WebbLa99,def_int_yds,0,,,,,
player,201111240rav,rav,WebbLa99,def_int_td,0,,,,,
player,201111240rav,rav,WebbLa99,def_int_long,0,,,,,
player,201111240rav,rav,WebbLa99,pass_defended,2,,,,,
player,201111240rav,rav,WebbLa99,sacks,0.5,,,,,
player,201111240rav,rav,WebbLa99,tackles_combined,4,,,,,
player,201111240rav,rav,WebbLa99,tackles_solo,3,,,,,
player,201111240rav,rav,WebbLa99,tackles_assists,1,,,,,
player,201111240rav,rav,WebbLa99,tackles_loss,0,,,,,
player,201111240rav,rav,WebbLa99,qb_hits,1,,,,,
player,201111240rav,rav,WebbLa99,fumbles_rec,0,,,,,
player,201111240rav,rav,WebbLa99,fumbles_rec_yds,0,,,,,
player,201111240rav,rav,WebbLa99,fumbles_rec_td,0,,,,,
player,201111240rav,rav,WebbLa99,fumbles_forced,0,,,,,
player,201111240rav,rav,SuggTe99,def_int,0,,,,,
player,201111240rav,rav,SuggTe99,def_int_yds,0,,,,,
player,201111240rav,rav,SuggTe99,def_int_td,0,,,,,
player,201111240rav,rav,SuggTe99,def_int_long,0,,,,,
player,201111240rav,rav,SuggTe99,pass_defended,0,,,,,
player,201111240rav,rav,SuggTe99,sacks,3.0,,,,,
player,201111240rav,rav,SuggTe99,tackles_combined,3,,,,,
player,201111240rav,rav,SuggTe99,tackles_solo,3,,,,,
player,201111240rav,rav,SuggTe99,tackles_assists,0,,,,,
player,201111240rav,rav,SuggTe99,tackles_loss,2,,,,,
player,201111240rav,rav,SuggTe99,qb_hits,3,,,,,
player,201111240rav,rav,SuggTe99,fumbles_rec,0,,,,,
player,201111240rav,rav,SuggTe99,fumbles_rec_yds,0,,,,,
player,201111240rav,rav,SuggTe99,fumbles_rec_td,0,,,,,
player,201111240rav,rav,SuggTe99,fumbles_forced,1,,,,,
player,201111240rav,rav,ReddCo20,def_int,0,,,,,
player,201111240rav,rav,ReddCo20,def_int_yds,0,,,,,
player,201111240rav,rav,ReddCo20,def_int_td,0,,,,,
player,201111240rav,rav,ReddCo20,def_int_long,0,,,,,
player,201111240rav,rav,ReddCo20,pass_defended,0,,,,,
player,201111240rav,rav,ReddCo20,sacks,2.5,,,,,
player,201111240rav,rav,ReddCo20,tackles_combined,5,,,,,
player,201111240rav,rav,ReddCo20,tackles_solo,4,,,,,
player,201111240rav,rav,ReddCo20,tackles_assists,1,,,,,
player,201111240rav,rav,ReddCo20,tackles_loss,3,,,,,
player,201111240rav,rav,ReddCo20,qb_hits,4,,,,,
player,201111240rav,rav,ReddCo20,fumbles_rec,0,,,,,
player,201111240rav,rav,ReddCo20,fumbles_rec_yds,0,,,,,
player,201111240rav,rav,ReddCo20,fumbles_rec_td,0,,,,,
player,201111240rav,rav,ReddCo20,fumbles_forced,0,,,,,
player,201111240rav,rav,NgatHa20,def_int,0,,,,,
player,201111240rav,rav,NgatHa20,def_int_yds,0,,,,,
player,201111240rav,rav,NgatHa20,def_int_td,0,,,,,
player,201111240rav,rav,NgatHa20,def_int_long,0,,,,,
player,201111240rav,rav,NgatHa20,pass_defended,0,,,,,
player,201111240rav,rav,NgatHa20,sacks,2.0,,,,,
player,201111240rav,rav,NgatHa20,tackles_combined,4,,,,,
player,201111240rav,rav,NgatHa20,tackles_solo,4,,,,,
player,201111240rav,rav,NgatHa20,tackles_assists,0,,,,,
player,201111240rav,rav,NgatHa20,tackles_loss,3,,,,,
player,201111240rav,rav,NgatHa20,qb_hits,2,,,,,
player,201111240rav,rav,NgatHa20,fumbles_rec,0,,,,,
player,201111240rav,rav,NgatHa20,fumbles_rec_yds,0,,,,,
player,201111240rav,rav,NgatHa20,fumbles_rec_td,0,,,,,
player,201111240rav,rav,NgatHa20,fumbles_forced,0,,,,,
player,201111240rav,rav,ZbikTo99,def_int,0,,,,,
player,201111240rav,rav,ZbikTo99,def_int_yds,0,,,,,
player,201111240rav,rav,ZbikTo99,def_int_td,0,,,,,
player,201111240rav,rav,ZbikTo99,def_int_long,0,,,,,
player,201111240rav,rav,ZbikTo99,pass_defended,0,,,,,
player,201111240rav,rav,ZbikTo99,sacks,1.0,,,,,
player,201111240rav,rav,ZbikTo99,tackles_combined,2,,,,,
player,201111240rav,rav,ZbikTo99,tackles_solo,2,,,,,
player,201111240rav,rav,ZbikTo99,tackles_assists,0,,,,,
player,201111240rav,rav,ZbikTo99,tackles_loss,1,,,,,
player,201111240rav,rav,ZbikTo99,qb_hits,1,,,,,
player,201111240rav,rav,ZbikTo99,fumbles_rec,0,,,,,
player,201111240rav,rav,ZbikTo99,fumbles_rec_yds,0,,,,,
player,201111240rav,rav,ZbikTo99,fumbles_rec_td,0,,,,,
player,201111240rav,rav,ZbikTo99,fumbles_forced,0,,,,,
player,201111240rav,rav,McClJa01,def_int,0,,,,,
player,201111240rav,rav,McClJa01,def_int_yds,0,,,,,
player,201111240rav,rav,McClJa01,def_int_td,0,,,,,
player,201111240rav,rav,McClJa01,def_int_long,0,,,,,
player,201111240rav,rav,McClJa01,pass_defended,0,,,,,
player,201111240rav,rav,McClJa01,sacks,0.0,,,,,
player,201111240rav,rav,McClJa01,tackles_combined,8,,,,,
player,201111240rav,rav,McClJa01,tackles_solo,3,,,,,
player,201111240rav,rav,McClJa01,tackles_assists,5,,,,,
player,201111240rav,rav,McClJa01,tackles_loss,0,,,,,
player,201111240rav,rav,McClJa01,qb_hits,0,,,,,
player,201111240rav,rav,McClJa01,fumbles_rec,0,,,,,
player,201111240rav,rav,McClJa01,fumbles_rec_yds,0,,,,,
player,201111240rav,rav,McClJa01,fumbles_rec_td,0,,,,,
player,201111240rav,rav,McClJa01,fumbles_forced,0,,,,,
player,201111240rav,rav,PollBe20,def_int,0,,,,,
player,201111240rav,rav,PollBe20,def_int_yds,0,,,,,
player,201111240rav,rav,PollBe20,def_int_td,0,,,,,
player,201111240rav,rav,PollBe20,def_int_long,0,,,,,
player,201111240rav,rav,PollBe20,pass_defended,0,,,,,
player,201111240rav,rav,PollBe20,sacks,0.0,,,,,
player,201111240rav,rav,PollBe20,tackles_combined,8,,,,,
player,201111240rav,rav,PollBe20,tackles_solo,6,,,,,
player,201111240rav,rav,PollBe20,tackles_assists,2,,,,,
player,201111240rav,rav,PollBe20,tackles_loss,0,,,,,
player,201111240rav,rav,PollBe20,qb_hits,0,,,,,
player,201111240rav,rav,PollBe20,fumbles_rec,0,,,,,
player,201111240rav,rav,PollBe20,fumbles_rec_yds,0,,,,,
player,201111240rav,rav,PollBe20,fumbles_rec_td,0,,,,,
player,201111240rav,rav,PollBe20,fumbles_forced,0,,,,,
player,201111240rav,rav,AyanBr99,def_int,0,,,,,
player,201111240rav,rav,AyanBr99,def_int_yds,0,,,,,
player,201111240rav,rav,AyanBr99,def_int_td,0,,,,,
player,201111240rav,rav,AyanBr99,def_int_long,0,,,,,
player,201111240rav,rav,AyanBr99,pass_defended,0,,,,,
player,201111240rav,rav,AyanBr99,sacks,0.0,,,,,
player,201111240rav,rav,AyanBr99,tackles_combined,4,,,,,
player,201111240rav,rav,AyanBr99,tackles_solo,4,,,,,
player,201111240rav,rav,AyanBr99,tackles_assists,0,,,,,
player,201111240rav,rav,AyanBr99,tackles_loss,0,,,,,
player,201111240rav,rav,AyanBr99,qb_hits,0,,,,,
player,201111240rav,rav,AyanBr99,fumbles_rec,0,,,,,
player,201111240rav,rav,AyanBr99,fumbles_rec_yds,0,,,,,
player,201111240rav,rav,AyanBr99,fumbles_rec_td,0,,,,,
player,201111240rav,rav,AyanBr99,fumbles_forced,0,,,,,
player,201111240rav,rav,JohnJa23,def_int,0,,,,,
player,201111240rav,rav,JohnJa23,def_int_yds,0,,,,,
player,201111240rav,rav,JohnJa23,def_int_td,0,,,,,
player,201111240rav,rav,JohnJa23,def_int_long,0,,,,,
player,201111240rav,rav,JohnJa23,pass_defended,0,,,,,
player,201111240rav,rav,JohnJa23,sacks,0.0,,,,,
player,201111240rav,rav,JohnJa23,tackles_combined,4,,,,,
player,201111240rav,rav,JohnJa23,tackles_solo,4,,,,,
player,201111240rav,rav,JohnJa23,tackles_assists,0,,,,,
player,201111240rav,rav,JohnJa23,tackles_loss,0,,,,,
player,201111240rav,rav,JohnJa23,qb_hits,0,,,,,
player,201111240rav,rav,JohnJa23,fumbles_rec,0,,,,,
player,201111240rav,rav,JohnJa23,fumbles_rec_yds,0,,,,,
player,201111240rav,rav,JohnJa23,fumbles_rec_td,0,,,,,
player,201111240rav,rav,JohnJa23,fumbles_forced,0,,,,,
player,201111240rav,rav,McClAl00,def_int,0,,,,,
player,201111240rav,rav,McClAl00,def_int_yds,0,,,,,
player,201111240rav,rav,McClAl00,def_int_td,0,,,,,
player,201111240rav,rav,McClAl00,def_int_long,0,,,,,
player,201111240rav,rav,McClAl00,pass_defended,0,,,,,
player,201111240rav,rav,McClAl00,sacks,0.0,,,,,
player,201111240rav,rav,McClAl00,tackles_combined,4,,,,,
player,201111240rav,rav,McClAl00,tackles_solo,2,,,,,
player,201111240rav,rav,McClAl00,tackles_assists,2,,,,,
player,201111240rav,rav,McClAl00,tackles_loss,0,,,,,
player,201111240rav,rav,McClAl00,qb_hits,0,,,,,
player,201111240rav,rav,McClAl00,fumbles_rec,0,,,,,
player,201111240rav,rav,McClAl00,fumbles_rec_yds,0,,,,,
player,201111240rav,rav,McClAl00,fumbles_rec_td,0,,,,,
player,201111240rav,rav,McClAl00,fumbles_forced,0,,,,,
player,201111240rav,rav,WillCa99,def_int,0,,,,,
player,201111240rav,rav,WillCa99,def_int_yds,0,,,,,
player,201111240rav,rav,WillCa99,def_int_td,0,,,,,
player,201111240rav,rav,WillCa99,def_int_long,0,,,,,
player,201111240rav,rav,WillCa99,pass_defended,0,,,,,
player,201111240rav,rav,WillCa99,sacks,0.0,,,,,
player,201111240rav,rav,WillCa99,tackles_combined,3,,,,,
player,201111240rav,rav,WillCa99,tackles_solo,3,,,,,
player,201111240rav,rav,WillCa99,tackles_assists,0,,,,,
player,201111240rav,rav,WillCa99,tackles_loss,0,,,,,
player,201111240rav,rav,WillCa99,qb_hits,0,,,,,
player,201111240rav,rav,WillCa99,fumbles_rec,0,,,,,
player,201111240rav,rav,WillCa99,fumbles_rec_yds,0,,,,,
player,201111240rav,rav,WillCa99,fumbles_rec_td,0,,,,,
player,201111240rav,rav,WillCa99,fumbles_forced,0,,,,,
player,201111240rav,rav,KrugPa99,def_int,0,,,,,
player,201111240rav,rav,KrugPa99,def_int_yds,0,,,,,
player,201111240rav,rav,KrugPa99,def_int_td,0,,,,,
player,201111240rav,rav,KrugPa99,def_int_long,0,,,,,
player,201111240rav,rav,KrugPa99,pass_defended,0,,,,,
player,201111240rav,rav,KrugPa99,sacks,0.0,,,,,
player,201111240rav,rav,KrugPa99,tackles_combined,2,,,,,
player,201111240rav,rav,KrugPa99,tackles_solo,2,,,,,
player,201111240rav,rav,KrugPa99,tackles_assists,0,,,,,
player,201111240rav,rav,KrugPa99,tackles_loss,0,,,,,
player,201111240rav,rav,KrugPa99,qb_hits,1,,,,,
player,201111240rav,rav,KrugPa99,fumbles_rec,0,,,,,
player,201111240rav,rav,KrugPa99,fumbles_rec_yds,0,,,,,
player,201111240rav,rav,KrugPa99,fumbles_rec_td,0,,,,,
player,201111240rav,rav,KrugPa99,fumbles_forced,0,,,,,
player,201111240rav,rav,McPhPe00,def_int,0,,,,,
player,201111240rav,rav,McPhPe00,def_int_yds,0,,,,,
player,201111240rav,rav,McPhPe00,def_int_td,0,,,,,
player,201111240rav,rav,McPhPe00,def_int_long,0,,,,,
player,201111240rav,rav,McPhPe00,pass_defended,0,,,,,
player,201111240rav,rav,McPhPe00,sacks,0.0,,,,,
player,201111240rav,rav,McPhPe00,tackles_combined,2,,,,,
player,201111240rav,rav,McPhPe00,tackles_solo,2,,,,,
player,201111240rav,rav,McPhPe00,tackles_assists,0,,,,,
player,201111240rav,rav,McPhPe00,tackles_loss,0,,,,,
player,201111240rav,rav,McPhPe00,qb_hits,0,,,,,
player,201111240rav,rav,McPhPe00,fumbles_rec,0,,,,,
player,201111240rav,rav,McPhPe00,fumbles_rec_yds,0,,,,,
player,201111240rav,rav,McPhPe00,fumbles_rec_td,0,,,,,
player,201111240rav,rav,McPhPe00,fumbles_forced,0,,,,,
player,201111240rav,rav,NakaHa99,def_int,0,,,,,
player,201111240rav,rav,NakaHa99,def_int_yds,0,,,,,
player,201111240rav,rav,NakaHa99,def_int_td,0,,,,,
player,201111240rav,rav,NakaHa99,def_int_long,0,,,,,
player,201111240rav,rav,NakaHa99,pass_defended,0,,,,,
player,201111240rav,rav,NakaHa99,sacks,0.0,,,,,
player,201111240rav,rav,NakaHa99,tackles_combined,2,,,,,
player,201111240rav,rav,NakaHa99,tackles_solo,2,,,,,
player,201111240rav,rav,NakaHa99,tackles_assists,0,,,,,
player,201111240rav,rav,NakaHa99,tackles_loss,0,,,,,
player,201111240rav,rav,NakaHa99,qb_hits,0,,,,,
player,201111240rav,rav,NakaHa99,fumbles_rec,0,,,,,
player,201111240rav,rav,NakaHa99,fumbles_rec_yds,0,,,,,
player,201111240rav,rav,NakaHa99,fumbles_rec_td,0,,,,,
player,201111240rav,rav,NakaHa99,fumbles_forced,0,,,,,
player,201111240rav,rav,ReedEd00,def_int,0,,,,,
player,201111240rav,rav,ReedEd00,def_int_yds,0,,,,,
player,201111240rav,rav,ReedEd00,def_int_td,0,,,,,
player,201111240rav,rav,ReedEd00,def_int_long,0,,,,,
player,201111240rav,rav,ReedEd00,pass_defended,1,,,,,
player,201111240rav,rav,ReedEd00,sacks,0.0,,,,,
player,201111240rav,rav,ReedEd00,tackles_combined,1,,,,,
player,201111240rav,rav,ReedEd00,tackles_solo,0,,,,,
player,201111240rav,rav,ReedEd00,tackles_assists,1,,,,,
player,201111240rav,rav,ReedEd00,tackles_loss,0,,,,,
player,201111240rav,rav,ReedEd00,qb_hits,0,,,,,
player,201111240rav,rav,ReedEd00,fumbles_rec,0,,,,,
player,201111240rav,rav,ReedEd00,fumbles_rec_yds,0,,,,,
player,201111240rav,rav,ReedEd00,fumbles_rec_td,0,,,,,
player,201111240rav,rav,ReedEd00,fumbles_forced,0,,,,,
player,201111240rav,rav,ReedDa00,def_int,0,,,,,
player,201111240rav,rav,ReedDa00,def_int_yds,0,,,,,
