game,2011,10,20111113,201111130tam,htx,"Houston Texans",37,tam,"Tampa Bay Buccaneers",9
player,201111130tam,tam,BlacQu99,tackles_solo,3,,,,,
player,201111130tam,tam,BlacQu99,tackles_assists,0,,,,,
player,201111130tam,tam,BlacQu99,tackles_loss,1,,,,,
player,201111130tam,tam,BlacQu99,qb_hits,0,,,,,
player,201111130tam,tam,BlacQu99,fumbles_rec,0,,,,,
player,201111130tam,tam,BlacQu99,fumbles_rec_yds,0,,,,,
player,201111130tam,tam,BlacQu99,fumbles_rec_td,0,,,,,
player,201111130tam,tam,BlacQu99,fumbles_forced,0,,,,,
player,201111130tam,tam,MillRo99,def_int,0,,,,,
player,201111130tam,tam,MillRo99,def_int_yds,0,,,,,
player,201111130tam,tam,MillRo99,def_int_td,0,,,,,
player,201111130tam,tam,MillRo99,def_int_long,0,,,,,
player,201111130tam,tam,MillRo99,pass_defended,0,,,,,
player,201111130tam,tam,MillRo99,sacks,0.0,,,,,
player,201111130tam,tam,MillRo99,tackles_combined,3,,,,,
player,201111130tam,tam,MillRo99,tackles_solo,2,,,,,
player,201111130tam,tam,MillRo99,tackles_assists,1,,,,,
player,201111130tam,tam,MillRo99,tackles_loss,1,,,,,
player,201111130tam,tam,MillRo99,qb_hits,0,,,,,
player,201111130tam,tam,MillRo99,fumbles_rec,0,,,,,
player,201111130tam,tam,MillRo99,fumbles_rec_yds,0,,,,,
player,201111130tam,tam,MillRo99,fumbles_rec_td,0,,,,,
player,201111130tam,tam,MillRo99,fumbles_forced,0,,,,,
player,201111130tam,tam,TaliAq99,def_int,0,,,,,
player,201111130tam,tam,TaliAq99,def_int_yds,0,,,,,
player,201111130tam,tam,TaliAq99,def_int_td,0,,,,,
player,201111130tam,tam,TaliAq99,def_int_long,0,,,,,
player,201111130tam,tam,TaliAq99,pass_defended,1,,,,,
player,201111130tam,tam,TaliAq99,sacks,0.0,,,,,
player,201111130tam,tam,TaliAq99,tackles_combined,3,,,,,
player,201111130tam,tam,TaliAq99,tackles_solo,3,,,,,
player,201111130tam,tam,TaliAq99,tackles_assists,0,,,,,
player,201111130tam,tam,TaliAq99,tackles_loss,0,,,,,
player,201111130tam,tam,TaliAq99,qb_hits,0,,,,,
player,201111130tam,tam,TaliAq99,fumbles_rec,0,,,,,
player,201111130tam,tam,TaliAq99,fumbles_rec_yds,0,,,,,
player,201111130tam,tam,TaliAq99,fumbles_rec_td,0,,,,,
player,201111130tam,tam,TaliAq99,fumbles_forced,0,,,,,
player,201111130tam,tam,BiggE.99,def_int,0,,,,,
player,201111130tam,tam,BiggE.99,def_int_yds,0,,,,,
player,201111130tam,tam,BiggE.99,def_int_td,0,,,,,
player,201111130tam,tam,BiggE.99,def_int_long,0,,,,,
player,201111130tam,tam,BiggE.99,pass_defended,0,,,,,
player,201111130tam,tam,BiggE.99,sacks,0.0,,,,,
player,201111130tam,tam,BiggE.99,tackles_combined,2,,,,,
player,201111130tam,tam,BiggE.99,tackles_solo,2,,,,,
player,201111130tam,tam,BiggE.99,tackles_assists,0,,,,,
player,201111130tam,tam,BiggE.99,tackles_loss,0,,,,,
player,201111130tam,tam,BiggE.99,qb_hits,0,,,,,
player,201111130tam,tam,BiggE.99,fumbles_rec,0,,,,,
player,201111130tam,tam,BiggE.99,fumbles_rec_yds,0,,,,,
player,201111130tam,tam,BiggE.99,fumbles_rec_td,0,,,,,
player,201111130tam,tam,BiggE.99,fumbles_forced,0,,,,,
player,201111130tam,tam,JohnGe00,def_int,0,,,,,
player,201111130tam,tam,JohnGe00,def_int_yds,0,,,,,
player,201111130tam,tam,JohnGe00,def_int_td,0,,,,,
player,201111130tam,tam,JohnGe00,def_int_long,0,,,,,
player,201111130tam,tam,JohnGe00,pass_defended,0,,,,,
player,201111130tam,tam,JohnGe00,sacks,0.0,,,,,
player,201111130tam,tam,JohnGe00,tackles_combined,2,,,,,
player,201111130tam,tam,JohnGe00,tackles_solo,1,,,,,
player,201111130tam,tam,JohnGe00,tackles_assists,1,,,,,
player,201111130tam,tam,JohnGe00,tackles_loss,0,,,,,
player,201111130tam,tam,JohnGe00,qb_hits,0,,,,,
player,201111130tam,tam,JohnGe00,fumbles_rec,0,,,,,
player,201111130tam,tam,JohnGe00,fumbles_rec_yds,0,,,,,
player,201111130tam,tam,JohnGe00,fumbles_rec_td,0,,,,,
player,201111130tam,tam,JohnGe00,fumbles_forced,0,,,,,
player,201111130tam,tam,CutrJa00,def_int,0,,,,,
player,201111130tam,tam,CutrJa00,def_int_yds,0,,,,,
player,201111130tam,tam,CutrJa00,def_int_td,0,,,,,
player,201111130tam,tam,CutrJa00,def_int_long,0,,,,,
player,201111130tam,tam,CutrJa00,pass_defended,0,,,,,
player,201111130tam,tam,CutrJa00,sacks,0.0,,,,,
player,201111130tam,tam,CutrJa00,tackles_combined,1,,,,,
player,201111130tam,tam,CutrJa00,tackles_solo,1,,,,,
player,201111130tam,tam,CutrJa00,tackles_assists,0,,,,,
player,201111130tam,tam,CutrJa00,tackles_loss,0,,,,,
player,201111130tam,tam,CutrJa00,qb_hits,0,,,,,
player,201111130tam,tam,CutrJa00,fumbles_rec,0,,,,,
player,201111130tam,tam,CutrJa00,fumbles_rec_yds,0,,,,,
player,201111130tam,tam,CutrJa00,fumbles_rec_td,0,,,,,
player,201111130tam,tam,CutrJa00,fumbles_forced,0,,,,,
player,201111130tam,tam,JackTa99,def_int,0,,,,,
player,201111130tam,tam,JackTa99,def_int_yds,0,,,,,
player,201111130tam,tam,JackTa99,def_int_td,0,,,,,
player,201111130tam,tam,JackTa99,def_int_long,0,,,,,
player,201111130tam,tam,JackTa99,pass_defended,0,,,,,
player,201111130tam,tam,JackTa99,sacks,0.0,,,,,
player,201111130tam,tam,JackTa99,tackles_combined,1,,,,,
player,201111130tam,tam,JackTa99,tackles_solo,1,,,,,
player,201111130tam,tam,JackTa99,tackles_assists,0,,,,,
player,201111130tam,tam,JackTa99,tackles_loss,0,,,,,
player,201111130tam,tam,JackTa99,qb_hits,0,,,,,
player,201111130tam,tam,JackTa99,fumbles_rec,0,,,,,
player,201111130tam,tam,JackTa99,fumbles_rec_yds,0,,,,,
player,201111130tam,tam,JackTa99,fumbles_rec_td,0,,,,,
player,201111130tam,tam,JackTa99,fumbles_forced,0,,,,,
player,201111130tam,tam,LumpKr00,def_int,0,,,,,
player,201111130tam,tam,LumpKr00,def_int_yds,0,,,,,
player,201111130tam,tam,LumpKr00,def_int_td,0,,,,,
player,201111130tam,tam,LumpKr00,def_int_long,0,,,,,
player,201111130tam,tam,LumpKr00,pass_defended,0,,,,,
player,201111130tam,tam,LumpKr00,sacks,0.0,,,,,
player,201111130tam,tam,LumpKr00,tackles_combined,1,,,,,
player,201111130tam,tam,LumpKr00,tackles_solo,1,,,,,
player,201111130tam,tam,LumpKr00,tackles_assists,0,,,,,
player,201111130tam,tam,LumpKr00,tackles_loss,0,,,,,
player,201111130tam,tam,LumpKr00,qb_hits,0,,,,,
player,201111130tam,tam,LumpKr00,fumbles_rec,0,,,,,
player,201111130tam,tam,LumpKr00,fumbles_rec_yds,0,,,,,
player,201111130tam,tam,LumpKr00,fumbles_rec_td,0,,,,,
player,201111130tam,tam,LumpKr00,fumbles_forced,0,,,,,
player,201111130tam,tam,ParkPr00,def_int,0,,,,,
player,201111130tam,tam,ParkPr00,def_int_yds,0,,,,,
player,201111130tam,tam,ParkPr00,def_int_td,0,,,,,
player,201111130tam,tam,ParkPr00,def_int_long,0,,,,,
player,201111130tam,tam,ParkPr00,pass_defended,0,,,,,
player,201111130tam,tam,ParkPr00,sacks,0.0,,,,,
player,201111130tam,tam,ParkPr00,tackles_combined,0,,,,,
player,201111130tam,tam,ParkPr00,tackles_solo,0,,,,,
player,201111130tam,tam,ParkPr00,tackles_assists,0,,,,,
player,201111130tam,tam,ParkPr00,tackles_loss,0,,,,,
player,201111130tam,tam,ParkPr00,qb_hits,0,,,,,
player,201111130tam,tam,ParkPr00,fumbles_rec,1,,,,,
player,201111130tam,tam,ParkPr00,fumbles_rec_yds,0,,,,,
player,201111130tam,tam,ParkPr00,fumbles_rec_td,0,,,,,
player,201111130tam,tam,ParkPr00,fumbles_forced,0,,,,,
player,201111130tam,htx,JoneJa03,kick_ret,0,,,,,
player,201111130tam,htx,JoneJa03,kick_ret_yds,0,,,,,
player,201111130tam,htx,JoneJa03,kick_ret_yds_per_ret,,,,,,
player,201111130tam,htx,JoneJa03,kick_ret_td,0,,,,,
player,201111130tam,htx,JoneJa03,kick_ret_long,0,,,,,
player,201111130tam,htx,JoneJa03,punt_ret,4,,,,,
player,201111130tam,htx,JoneJa03,punt_ret_yds,10,,,,,
player,201111130tam,htx,JoneJa03,punt_ret_yds_per_ret,2.5,,,,,
player,201111130tam,htx,JoneJa03,punt_ret_td,0,,,,,
player,201111130tam,htx,JoneJa03,punt_ret_long,11,,,,,
player,201111130tam,tam,ParkPr00,kick_ret,0,,,,,
player,201111130tam,tam,ParkPr00,kick_ret_yds,0,,,,,
player,201111130tam,tam,ParkPr00,kick_ret_yds_per_ret,,,,,,
player,201111130tam,tam,ParkPr00,kick_ret_td,0,,,,,
player,201111130tam,tam,ParkPr00,kick_ret_long,0,,,,,
player,201111130tam,tam,ParkPr00,punt_ret,2,,,,,
player,201111130tam,tam,ParkPr00,punt_ret_yds,34,,,,,
player,201111130tam,tam,ParkPr00,punt_ret_yds_per_ret,17.0,,,,,
player,201111130tam,tam,ParkPr00,punt_ret_td,0,,,,,
player,201111130tam,tam,ParkPr00,punt_ret_long,23,,,,,
player,201111130tam,tam,StroSa00,kick_ret,3,,,,,
player,201111130tam,tam,StroSa00,kick_ret_yds,77,,,,,
player,201111130tam,tam,StroSa00,kick_ret_yds_per_ret,25.7,,,,,
player,201111130tam,tam,StroSa00,kick_ret_td,0,,,,,
player,201111130tam,tam,StroSa00,kick_ret_long,33,,,,,
player,201111130tam,tam,StroSa00,punt_ret,0,,,,,
player,201111130tam,tam,StroSa00,punt_ret_yds,0,,,,,
player,201111130tam,tam,StroSa00,punt_ret_yds_per_ret,,,,,,
player,201111130tam,tam,StroSa00,punt_ret_td,0,,,,,
player,201111130tam,tam,StroSa00,punt_ret_long,0,,,,,
player,201111130tam,tam,BrisDe00,kick_ret,1,,,,,
player,201111130tam,tam,BrisDe00,kick_ret_yds,12,,,,,
player,201111130tam,tam,BrisDe00,kick_ret_yds_per_ret,12.0,,,,,
player,201111130tam,tam,BrisDe00,kick_ret_td,0,,,,,
player,201111130tam,tam,BrisDe00,kick_ret_long,12,,,,,
player,201111130tam,tam,BrisDe00,punt_ret,0,,,,,
player,201111130tam,tam,BrisDe00,punt_ret_yds,0,,,,,
player,201111130tam,tam,BrisDe00,punt_ret_yds_per_ret,,,,,,
player,201111130tam,tam,BrisDe00,punt_ret_td,0,,,,,
player,201111130tam,tam,BrisDe00,punt_ret_long,0,,,,,
player,201111130tam,htx,rackenei01,xpm,4,,,,,
player,201111130tam,htx,rackenei01,xpa,5,,,,,
player,201111130tam,htx,rackenei01,fgm,1,,,,,
player,201111130tam,htx,rackenei01,fga,2,,,,,
player,201111130tam,htx,rackenei01,punt,0,,,,,
player,201111130tam,htx,rackenei01,punt_yds,0,,,,,
player,201111130tam,htx,rackenei01,punt_yds_per_punt,,,,,,
player,201111130tam,htx,rackenei01,punt_long,0,,,,,
player,201111130tam,htx,HartBr01,xpm,,,,,,
player,201111130tam,htx,HartBr01,xpa,,,,,,
player,201111130tam,htx,HartBr01,fgm,,,,,,
player,201111130tam,htx,HartBr01,fga,,,,,,
player,201111130tam,htx,HartBr01,punt,4,,,,,
player,201111130tam,htx,HartBr01,punt_yds,181,,,,,
player,201111130tam,htx,HartBr01,punt_yds_per_punt,45.3,,,,,
player,201111130tam,htx,HartBr01,punt_long,53,,,,,
player,201111130tam,tam,koenemic01,xpm,,,,,,
player,201111130tam,tam,koenemic01,xpa,,,,,,
player,201111130tam,tam,koenemic01,fgm,,,,,,
player,201111130tam,tam,koenemic01,fga,,,,,,
player,201111130tam,tam,koenemic01,punt,6,,,,,
player,201111130tam,tam,koenemic01,punt_yds,265,,,,,
player,201111130tam,tam,koenemic01,punt_yds_per_punt,44.2,,,,,
player,201111130tam,tam,koenemic01,punt_long,52,,,,,
player,201111130tam,tam,barthco01,xpm,,,,,,
player,201111130tam,tam,barthco01,xpa,,,,,,
player,201111130tam,tam,barthco01,fgm,1,,,,,
player,201111130tam,tam,barthco01,fga,1,,,,,
player,201111130tam,tam,barthco01,punt,0,,,,,
player,201111130tam,tam,barthco01,punt_yds,0,,,,,
player,201111130tam,tam,barthco01,punt_yds_per_punt,,,,,,
player,201111130tam,tam,barthco01,punt_long,0,,,,,
