game,2011,4,20111002,201110020crd,nyg,"New York Giants",31,crd,"Arizona Cardinals",27
player,201110020crd,nyg,BoleMi20,pass_defended,0,,,,,
player,201110020crd,nyg,BoleMi20,sacks,0.0,,,,,
player,201110020crd,nyg,BoleMi20,tackles_combined,9,,,,,
player,201110020crd,nyg,BoleMi20,tackles_solo,7,,,,,
player,201110020crd,nyg,BoleMi20,tackles_assists,2,,,,,
player,201110020crd,nyg,BoleMi20,tackles_loss,0,,,,,
player,201110020crd,nyg,BoleMi20,qb_hits,0,,,,,
player,201110020crd,nyg,BoleMi20,fumbles_rec,0,,,,,
player,201110020crd,nyg,BoleMi20,fumbles_rec_yds,0,,,,,
player,201110020crd,nyg,BoleMi20,fumbles_rec_td,0,,,,,
player,201110020crd,nyg,BoleMi20,fumbles_forced,0,,,,,
player,201110020crd,nyg,JoneGr02,def_int,0,,,,,
player,201110020crd,nyg,JoneGr02,def_int_yds,0,,,,,
player,201110020crd,nyg,JoneGr02,def_int_td,0,,,,,
player,201110020crd,nyg,JoneGr02,def_int_long,0,,,,,
player,201110020crd,nyg,JoneGr02,pass_defended,0,,,,,
player,201110020crd,nyg,JoneGr02,sacks,0.0,,,,,
player,201110020crd,nyg,JoneGr02,tackles_combined,6,,,,,
player,201110020crd,nyg,JoneGr02,tackles_solo,3,,,,,
player,201110020crd,nyg,JoneGr02,tackles_assists,3,,,,,
player,201110020crd,nyg,JoneGr02,tackles_loss,0,,,,,
player,201110020crd,nyg,JoneGr02,qb_hits,0,,,,,
player,201110020crd,nyg,JoneGr02,fumbles_rec,0,,,,,
player,201110020crd,nyg,JoneGr02,fumbles_rec_yds,0,,,,,
player,201110020crd,nyg,JoneGr02,fumbles_rec_td,0,,,,,
player,201110020crd,nyg,JoneGr02,fumbles_forced,0,,,,,
player,201110020crd,nyg,KiwaMa20,def_int,0,,,,,
player,201110020crd,nyg,KiwaMa20,def_int_yds,0,,,,,
player,201110020crd,nyg,KiwaMa20,def_int_td,0,,,,,
player,201110020crd,nyg,KiwaMa20,def_int_long,0,,,,,
player,201110020crd,nyg,KiwaMa20,pass_defended,0,,,,,
player,201110020crd,nyg,KiwaMa20,sacks,0.0,,,,,
player,201110020crd,nyg,KiwaMa20,tackles_combined,6,,,,,
player,201110020crd,nyg,KiwaMa20,tackles_solo,6,,,,,
player,201110020crd,nyg,KiwaMa20,tackles_assists,0,,,,,
player,201110020crd,nyg,KiwaMa20,tackles_loss,1,,,,,
player,201110020crd,nyg,KiwaMa20,qb_hits,0,,,,,
player,201110020crd,nyg,KiwaMa20,fumbles_rec,0,,,,,
player,201110020crd,nyg,KiwaMa20,fumbles_rec_yds,0,,,,,
player,201110020crd,nyg,KiwaMa20,fumbles_rec_td,0,,,,,
player,201110020crd,nyg,KiwaMa20,fumbles_forced,0,,,,,
player,201110020crd,nyg,WillJa02,def_int,0,,,,,
player,201110020crd,nyg,WillJa02,def_int_yds,0,,,,,
player,201110020crd,nyg,WillJa02,def_int_td,0,,,,,
player,201110020crd,nyg,WillJa02,def_int_long,0,,,,,
player,201110020crd,nyg,WillJa02,pass_defended,0,,,,,
player,201110020crd,nyg,WillJa02,sacks,0.0,,,,,
player,201110020crd,nyg,WillJa02,tackles_combined,6,,,,,
player,201110020crd,nyg,WillJa02,tackles_solo,4,,,,,
player,201110020crd,nyg,WillJa02,tackles_assists,2,,,,,
player,201110020crd,nyg,WillJa02,tackles_loss,0,,,,,
player,201110020crd,nyg,WillJa02,qb_hits,0,,,,,
player,201110020crd,nyg,WillJa02,fumbles_rec,1,,,,,
player,201110020crd,nyg,WillJa02,fumbles_rec_yds,0,,,,,
player,201110020crd,nyg,WillJa02,fumbles_rec_td,0,,,,,
player,201110020crd,nyg,WillJa02,fumbles_forced,0,,,,,
player,201110020crd,nyg,GranDe21,def_int,0,,,,,
player,201110020crd,nyg,GranDe21,def_int_yds,0,,,,,
player,201110020crd,nyg,GranDe21,def_int_td,0,,,,,
player,201110020crd,nyg,GranDe21,def_int_long,0,,,,,
player,201110020crd,nyg,GranDe21,pass_defended,0,,,,,
player,201110020crd,nyg,GranDe21,sacks,0.0,,,,,
player,201110020crd,nyg,GranDe21,tackles_combined,4,,,,,
player,201110020crd,nyg,GranDe21,tackles_solo,3,,,,,
player,201110020crd,nyg,GranDe21,tackles_assists,1,,,,,
player,201110020crd,nyg,GranDe21,tackles_loss,0,,,,,
player,201110020crd,nyg,GranDe21,qb_hits,0,,,,,
player,201110020crd,nyg,GranDe21,fumbles_rec,0,,,,,
player,201110020crd,nyg,GranDe21,fumbles_rec_yds,0,,,,,
player,201110020crd,nyg,GranDe21,fumbles_rec_td,0,,,,,
player,201110020crd,nyg,GranDe21,fumbles_forced,0,,,,,
player,201110020crd,nyg,PhilKe99,def_int,0,,,,,
player,201110020crd,nyg,PhilKe99,def_int_yds,0,,,,,
player,201110020crd,nyg,PhilKe99,def_int_td,0,,,,,
player,201110020crd,nyg,PhilKe99,def_int_long,0,,,,,
player,201110020crd,nyg,PhilKe99,pass_defended,0,,,,,
player,201110020crd,nyg,PhilKe99,sacks,0.0,,,,,
player,201110020crd,nyg,PhilKe99,tackles_combined,4,,,,,
player,201110020crd,nyg,PhilKe99,tackles_solo,4,,,,,
player,201110020crd,nyg,PhilKe99,tackles_assists,0,,,,,
player,201110020crd,nyg,PhilKe99,tackles_loss,0,,,,,
player,201110020crd,nyg,PhilKe99,qb_hits,0,,,,,
player,201110020crd,nyg,PhilKe99,fumbles_rec,0,,,,,
player,201110020crd,nyg,PhilKe99,fumbles_rec_yds,0,,,,,
player,201110020crd,nyg,PhilKe99,fumbles_rec_td,0,,,,,
player,201110020crd,nyg,PhilKe99,fumbles_forced,0,,,,,
player,201110020crd,nyg,PierJa99,def_int,0,,,,,
player,201110020crd,nyg,PierJa99,def_int_yds,0,,,,,
player,201110020crd,nyg,PierJa99,def_int_td,0,,,,,
player,201110020crd,nyg,PierJa99,def_int_long,0,,,,,
player,201110020crd,nyg,PierJa99,pass_defended,1,,,,,
player,201110020crd,nyg,PierJa99,sacks,0.0,,,,,
player,201110020crd,nyg,PierJa99,tackles_combined,4,,,,,
player,201110020crd,nyg,PierJa99,tackles_solo,2,,,,,
player,201110020crd,nyg,PierJa99,tackles_assists,2,,,,,
player,201110020crd,nyg,PierJa99,tackles_loss,0,,,,,
player,201110020crd,nyg,PierJa99,qb_hits,1,,,,,
player,201110020crd,nyg,PierJa99,fumbles_rec,0,,,,,
player,201110020crd,nyg,PierJa99,fumbles_rec_yds,0,,,,,
player,201110020crd,nyg,PierJa99,fumbles_rec_td,0,,,,,
player,201110020crd,nyg,PierJa99,fumbles_forced,0,,,,,
player,201110020crd,nyg,WebsCo20,def_int,0,,,,,
player,201110020crd,nyg,WebsCo20,def_int_yds,0,,,,,
player,201110020crd,nyg,WebsCo20,def_int_td,0,,,,,
player,201110020crd,nyg,WebsCo20,def_int_long,0,,,,,
player,201110020crd,nyg,WebsCo20,pass_defended,2,,,,,
player,201110020crd,nyg,WebsCo20,sacks,0.0,,,,,
player,201110020crd,nyg,WebsCo20,tackles_combined,4,,,,,
player,201110020crd,nyg,WebsCo20,tackles_solo,4,,,,,
player,201110020crd,nyg,WebsCo20,tackles_assists,0,,,,,
player,201110020crd,nyg,WebsCo20,tackles_loss,0,,,,,
player,201110020crd,nyg,WebsCo20,qb_hits,0,,,,,
player,201110020crd,nyg,WebsCo20,fumbles_rec,0,,,,,
player,201110020crd,nyg,WebsCo20,fumbles_rec_yds,0,,,,,
player,201110020crd,nyg,WebsCo20,fumbles_rec_td,0,,,,,
player,201110020crd,nyg,WebsCo20,fumbles_forced,0,,,,,
player,201110020crd,nyg,RossAa99,def_int,0,,,,,
player,201110020crd,nyg,RossAa99,def_int_yds,0,,,,,
player,201110020crd,nyg,RossAa99,def_int_td,0,,,,,
player,201110020crd,nyg,RossAa99,def_int_long,0,,,,,
player,201110020crd,nyg,RossAa99,pass_defended,0,,,,,
player,201110020crd,nyg,RossAa99,sacks,0.0,,,,,
player,201110020crd,nyg,RossAa99,tackles_combined,3,,,,,
player,201110020crd,nyg,RossAa99,tackles_solo,3,,,,,
player,201110020crd,nyg,RossAa99,tackles_assists,0,,,,,
player,201110020crd,nyg,RossAa99,tackles_loss,1,,,,,
player,201110020crd,nyg,RossAa99,qb_hits,0,,,,,
player,201110020crd,nyg,RossAa99,fumbles_rec,0,,,,,
player,201110020crd,nyg,RossAa99,fumbles_rec_yds,0,,,,,
player,201110020crd,nyg,RossAa99,fumbles_rec_td,0,,,,,
player,201110020crd,nyg,RossAa99,fumbles_forced,0,,,,,
player,201110020crd,nyg,CantCh21,def_int,0,,,,,
player,201110020crd,nyg,CantCh21,def_int_yds,0,,,,,
player,201110020crd,nyg,CantCh21,def_int_td,0,,,,,
player,201110020crd,nyg,CantCh21,def_int_long,0,,,,,
player,201110020crd,nyg,CantCh21,pass_defended,0,,,,,
player,201110020crd,nyg,CantCh21,sacks,0.0,,,,,
player,201110020crd,nyg,CantCh21,tackles_combined,2,,,,,
player,201110020crd,nyg,CantCh21,tackles_solo,2,,,,,
player,201110020crd,nyg,CantCh21,tackles_assists,0,,,,,
player,201110020crd,nyg,CantCh21,tackles_loss,0,,,,,
player,201110020crd,nyg,CantCh21,qb_hits,0,,,,,
player,201110020crd,nyg,CantCh21,fumbles_rec,0,,,,,
player,201110020crd,nyg,CantCh21,fumbles_rec_yds,0,,,,,
player,201110020crd,nyg,CantCh21,fumbles_rec_td,0,,,,,
player,201110020crd,nyg,CantCh21,fumbles_forced,0,,,,,
player,201110020crd,nyg,BernRo20,def_int,0,,,,,
player,201110020crd,nyg,BernRo20,def_int_yds,0,,,,,
player,201110020crd,nyg,BernRo20,def_int_td,0,,,,,
player,201110020crd,nyg,BernRo20,def_int_long,0,,,,,
player,201110020crd,nyg,BernRo20,pass_defended,0,,,,,
player,201110020crd,nyg,BernRo20,sacks,0.0,,,,,
player,201110020crd,nyg,BernRo20,tackles_combined,1,,,,,
player,201110020crd,nyg,BernRo20,tackles_solo,1,,,,,
player,201110020crd,nyg,BernRo20,tackles_assists,0,,,,,
player,201110020crd,nyg,BernRo20,tackles_loss,0,,,,,
player,201110020crd,nyg,BernRo20,qb_hits,0,,,,,
player,201110020crd,nyg,BernRo20,fumbles_rec,0,,,,,
player,201110020crd,nyg,BernRo20,fumbles_rec_yds,0,,,,,
player,201110020crd,nyg,BernRo20,fumbles_rec_td,0,,,,,
player,201110020crd,nyg,BernRo20,fumbles_forced,0,,,,,
player,201110020crd,nyg,DeOsZa99,def_int,0,,,,,
player,201110020crd,nyg,DeOsZa99,def_int_yds,0,,,,,
player,201110020crd,nyg,DeOsZa99,def_int_td,0,,,,,
player,201110020crd,nyg,DeOsZa99,def_int_long,0,,,,,
player,201110020crd,nyg,DeOsZa99,pass_defended,0,,,,,
player,201110020crd,nyg,DeOsZa99,sacks,0.0,,,,,
player,201110020crd,nyg,DeOsZa99,tackles_combined,1,,,,,
player,201110020crd,nyg,DeOsZa99,tackles_solo,1,,,,,
player,201110020crd,nyg,DeOsZa99,tackles_assists,0,,,,,
player,201110020crd,nyg,DeOsZa99,tackles_loss,0,,,,,
player,201110020crd,nyg,DeOsZa99,qb_hits,0,,,,,
player,201110020crd,nyg,DeOsZa99,fumbles_rec,0,,,,,
player,201110020crd,nyg,DeOsZa99,fumbles_rec_yds,0,,,,,
player,201110020crd,nyg,DeOsZa99,fumbles_rec_td,0,,,,,
player,201110020crd,nyg,DeOsZa99,fumbles_forced,0,,,,,
player,201110020crd,nyg,HerzMa00,def_int,0,,,,,
player,201110020crd,nyg,HerzMa00,def_int_yds,0,,,,,
player,201110020crd,nyg,HerzMa00,def_int_td,0,,,,,
player,201110020crd,nyg,HerzMa00,def_int_long,0,,,,,
player,201110020crd,nyg,HerzMa00,pass_defended,0,,,,,
player,201110020crd,nyg,HerzMa00,sacks,0.0,,,,,
player,201110020crd,nyg,HerzMa00,tackles_combined,1,,,,,
player,201110020crd,nyg,HerzMa00,tackles_solo,1,,,,,
player,201110020crd,nyg,HerzMa00,tackles_assists,0,,,,,
player,201110020crd,nyg,HerzMa00,tackles_loss,0,,,,,
player,201110020crd,nyg,HerzMa00,qb_hits,0,,,,,
player,201110020crd,nyg,HerzMa00,fumbles_rec,0,,,,,
player,201110020crd,nyg,HerzMa00,fumbles_rec_yds,0,,,,,
player,201110020crd,nyg,HerzMa00,fumbles_rec_td,0,,,,,
player,201110020crd,nyg,HerzMa00,fumbles_forced,0,,,,,
player,201110020crd,nyg,JoseLi99,def_int,0,,,,,
player,201110020crd,nyg,JoseLi99,def_int_yds,0,,,,,
player,201110020crd,nyg,JoseLi99,def_int_td,0,,,,,
player,201110020crd,nyg,JoseLi99,def_int_long,0,,,,,
player,201110020crd,nyg,JoseLi99,pass_defended,0,,,,,
player,201110020crd,nyg,JoseLi99,sacks,0.0,,,,,
player,201110020crd,nyg,JoseLi99,tackles_combined,1,,,,,
player,201110020crd,nyg,JoseLi99,tackles_solo,1,,,,,
player,201110020crd,nyg,JoseLi99,tackles_assists,0,,,,,
player,201110020crd,nyg,JoseLi99,tackles_loss,0,,,,,
player,201110020crd,nyg,JoseLi99,qb_hits,0,,,,,
player,201110020crd,nyg,JoseLi99,fumbles_rec,0,,,,,
player,201110020crd,nyg,JoseLi99,fumbles_rec_yds,0,,,,,
player,201110020crd,nyg,JoseLi99,fumbles_rec_td,0,,,,,
player,201110020crd,nyg,JoseLi99,fumbles_forced,0,,,,,
player,201110020crd,nyg,SashTy00,def_int,0,,,,,
player,201110020crd,nyg,SashTy00,def_int_yds,0,,,,,
player,201110020crd,nyg,SashTy00,def_int_td,0,,,,,
player,201110020crd,nyg,SashTy00,def_int_long,0,,,,,
player,201110020crd,nyg,SashTy00,pass_defended,0,,,,,
player,201110020crd,nyg,SashTy00,sacks,0.0,,,,,
player,201110020crd,nyg,SashTy00,tackles_combined,1,,,,,
player,201110020crd,nyg,SashTy00,tackles_solo,0,,,,,
player,201110020crd,nyg,SashTy00,tackles_assists,1,,,,,
player,201110020crd,nyg,SashTy00,tackles_loss,0,,,,,
player,201110020crd,nyg,SashTy00,qb_hits,0,,,,,
player,201110020crd,nyg,SashTy00,fumbles_rec,0,,,,,
player,201110020crd,nyg,SashTy00,fumbles_rec_yds,0,,,,,
player,201110020crd,nyg,SashTy00,fumbles_rec_td,0,,,,,
player,201110020crd,nyg,SashTy00,fumbles_forced,0,,,,,
player,201110020crd,nyg,WillBr22,def_int,0,,,,,
player,201110020crd,nyg,WillBr22,def_int_yds,0,,,,,
player,201110020crd,nyg,WillBr22,def_int_td,0,,,,,
player,201110020crd,nyg,WillBr22,def_int_long,0,,,,,
player,201110020crd,nyg,WillBr22,pass_defended,0,,,,,
player,201110020crd,nyg,WillBr22,sacks,0.0,,,,,
player,201110020crd,nyg,WillBr22,tackles_combined,1,,,,,
player,201110020crd,nyg,WillBr22,tackles_solo,1,,,,,
player,201110020crd,nyg,WillBr22,tackles_assists,0,,,,,
player,201110020crd,nyg,WillBr22,tackles_loss,0,,,,,
player,201110020crd,nyg,WillBr22,qb_hits,0,,,,,
player,201110020crd,nyg,WillBr22,fumbles_rec,0,,,,,
player,201110020crd,nyg,WillBr22,fumbles_rec_yds,0,,,,,
player,201110020crd,nyg,WillBr22,fumbles_rec_td,0,,,,,
player,201110020crd,nyg,WillBr22,fumbles_forced,0,,,,,
player,201110020crd,crd,CartDa01,def_int,0,,,,,
player,201110020crd,crd,CartDa01,def_int_yds,0,,,,,
player,201110020crd,crd,CartDa01,def_int_td,0,,,,,
player,201110020crd,crd,CartDa01,def_int_long,0,,,,,
player,201110020crd,crd,CartDa01,pass_defended,0,,,,,
player,201110020crd,crd,CartDa01,sacks,1.0,,,,,
player,201110020crd,crd,CartDa01,tackles_combined,3,,,,,
player,201110020crd,crd,CartDa01,tackles_solo,2,,,,,
player,201110020crd,crd,CartDa01,tackles_assists,1,,,,,
player,201110020crd,crd,CartDa01,tackles_loss,0,,,,,
player,201110020crd,crd,CartDa01,qb_hits,0,,,,,
player,201110020crd,crd,CartDa01,fumbles_rec,0,,,,,
player,201110020crd,crd,CartDa01,fumbles_rec_yds,0,,,,,
player,201110020crd,crd,CartDa01,fumbles_rec_td,0,,,,,
player,201110020crd,crd,CartDa01,fumbles_forced,1,,,,,
player,201110020crd,crd,PetePa00,def_int,0,,,,,
player,201110020crd,crd,PetePa00,def_int_yds,0,,,,,
player,201110020crd,crd,PetePa00,def_int_td,0,,,,,
player,201110020crd,crd,PetePa00,def_int_long,0,,,,,
player,201110020crd,crd,PetePa00,pass_defended,2,,,,,
player,201110020crd,crd,PetePa00,sacks,0.0,,,,,
player,201110020crd,crd,PetePa00,tackles_combined,7,,,,,
player,201110020crd,crd,PetePa00,tackles_solo,7,,,,,
player,201110020crd,crd,PetePa00,tackles_assists,0,,,,,
player,201110020crd,crd,PetePa00,tackles_loss,0,,,,,
player,201110020crd,crd,PetePa00,qb_hits,0,,,,,
player,201110020crd,crd,PetePa00,fumbles_rec,0,,,,,
player,201110020crd,crd,PetePa00,fumbles_rec_yds,0,,,,,
player,201110020crd,crd,PetePa00,fumbles_rec_td,0,,,,,
player,201110020crd,crd,PetePa00,fumbles_forced,0,,,,,
player,201110020crd,crd,CampCa99,def_int,0,,,,,
player,201110020crd,crd,CampCa99,def_int_yds,0,,,,,
player,201110020crd,crd,CampCa99,def_int_td,0,,,,,
player,201110020crd,crd,CampCa99,def_int_long,0,,,,,
player,201110020crd,crd,CampCa99,pass_defended,0,,,,,
player,201110020crd,crd,CampCa99,sacks,0.0,,,,,
player,201110020crd,crd,CampCa99,tackles_combined,6,,,,,
player,201110020crd,crd,CampCa99,tackles_solo,6,,,,,
player,201110020crd,crd,CampCa99,tackles_assists,0,,,,,
player,201110020crd,crd,CampCa99,tackles_loss,1,,,,,
player,201110020crd,crd,CampCa99,qb_hits,0,,,,,
player,201110020crd,crd,CampCa99,fumbles_rec,0,,,,,
player,201110020crd,crd,CampCa99,fumbles_rec_yds,0,,,,,
player,201110020crd,crd,CampCa99,fumbles_rec_td,0,,,,,
player,201110020crd,crd,CampCa99,fumbles_forced,1,,,,,
player,201110020crd,crd,LenoPa20,def_int,0,,,,,
player,201110020crd,crd,LenoPa20,def_int_yds,0,,,,,
player,201110020crd,crd,LenoPa20,def_int_td,0,,,,,
player,201110020crd,crd,LenoPa20,def_int_long,0,,,,,
player,201110020crd,crd,LenoPa20,pass_defended,0,,,,,
player,201110020crd,crd,LenoPa20,sacks,0.0,,,,,
player,201110020crd,crd,LenoPa20,tackles_combined,6,,,,,
player,201110020crd,crd,LenoPa20,tackles_solo,1,,,,,
player,201110020crd,crd,LenoPa20,tackles_assists,5,,,,,
player,201110020crd,crd,LenoPa20,tackles_loss,1,,,,,
player,201110020crd,crd,LenoPa20,qb_hits,0,,,,,
player,201110020crd,crd,LenoPa20,fumbles_rec,0,,,,,
player,201110020crd,crd,LenoPa20,fumbles_rec_yds,0,,,,,
player,201110020crd,crd,LenoPa20,fumbles_rec_td,0,,,,,
player,201110020crd,crd,LenoPa20,fumbles_forced,0,,,,,
player,201110020crd,crd,WashDa99,def_int,0,,,,,
player,201110020crd,crd,WashDa99,def_int_yds,0,,,,,
player,201110020crd,crd,WashDa99,def_int_td,0,,,,,
player,201110020crd,crd,WashDa99,def_int_long,0,,,,,
player,201110020crd,crd,WashDa99,pass_defended,0,,,,,
player,201110020crd,crd,WashDa99,sacks,0.0,,,,,
player,201110020crd,crd,WashDa99,tackles_combined,6,,,,,
player,201110020crd,crd,WashDa99,tackles_solo,6,,,,,
player,201110020crd,crd,WashDa99,tackles_assists,0,,,,,
player,201110020crd,crd,WashDa99,tackles_loss,1,,,,,
player,201110020crd,crd,WashDa99,qb_hits,0,,,,,
player,201110020crd,crd,WashDa99,fumbles_rec,0,,,,,
player,201110020crd,crd,WashDa99,fumbles_rec_yds,0,,,,,
player,201110020crd,crd,WashDa99,fumbles_rec_td,0,,,,,
player,201110020crd,crd,WashDa99,fumbles_forced,0,,,,,
player,201110020crd,crd,DockDa20,def_int,0,,,,,
player,201110020crd,crd,DockDa20,def_int_yds,0,,,,,
player,201110020crd,crd,DockDa20,def_int_td,0,,,,,
player,201110020crd,crd,DockDa20,def_int_long,0,,,,,
player,201110020crd,crd,DockDa20,pass_defended,0,,,,,
player,201110020crd,crd,DockDa20,sacks,0.0,,,,,
player,201110020crd,crd,DockDa20,tackles_combined,4,,,,,
player,201110020crd,crd,DockDa20,tackles_solo,3,,,,,
player,201110020crd,crd,DockDa20,tackles_assists,1,,,,,
player,201110020crd,crd,DockDa20,tackles_loss,2,,,,,
player,201110020crd,crd,DockDa20,qb_hits,0,,,,,
player,201110020crd,crd,DockDa20,fumbles_rec,1,,,,,
player,201110020crd,crd,DockDa20,fumbles_rec_yds,0,,,,,
player,201110020crd,crd,DockDa20,fumbles_rec_td,0,,,,,
player,201110020crd,crd,DockDa20,fumbles_forced,0,,,,,
player,201110020crd,crd,JeffA.00,def_int,0,,,,,
player,201110020crd,crd,JeffA.00,def_int_yds,0,,,,,
player,201110020crd,crd,JeffA.00,def_int_td,0,,,,,
player,201110020crd,crd,JeffA.00,def_int_long,0,,,,,
player,201110020crd,crd,JeffA.00,pass_defended,2,,,,,
player,201110020crd,crd,JeffA.00,sacks,0.0,,,,,
player,201110020crd,crd,JeffA.00,tackles_combined,4,,,,,
player,201110020crd,crd,JeffA.00,tackles_solo,3,,,,,
player,201110020crd,crd,JeffA.00,tackles_assists,1,,,,,
player,201110020crd,crd,JeffA.00,tackles_loss,0,,,,,
player,201110020crd,crd,JeffA.00,qb_hits,0,,,,,
player,201110020crd,crd,JeffA.00,fumbles_rec,0,,,,,
player,201110020crd,crd,JeffA.00,fumbles_rec_yds,0,,,,,
player,201110020crd,crd,JeffA.00,fumbles_rec_td,0,,,,,
player,201110020crd,crd,JeffA.00,fumbles_forced,0,,,,,
player,201110020crd,crd,RhodKe20,def_int,0,,,,,
player,201110020crd,crd,RhodKe20,def_int_yds,0,,,,,
player,201110020crd,crd,RhodKe20,def_int_td,0,,,,,
player,201110020crd,crd,RhodKe20,def_int_long,0,,,,,
player,201110020crd,crd,RhodKe20,pass_defended,0,,,,,
player,201110020crd,crd,RhodKe20,sacks,0.0,,,,,
player,201110020crd,crd,RhodKe20,tackles_combined,4,,,,,
player,201110020crd,crd,RhodKe20,tackles_solo,4,,,,,
player,201110020crd,crd,RhodKe20,tackles_assists,0,,,,,
player,201110020crd,crd,RhodKe20,tackles_loss,0,,,,,
player,201110020crd,crd,RhodKe20,qb_hits,0,,,,,
player,201110020crd,crd,RhodKe20,fumbles_rec,0,,,,,
player,201110020crd,crd,RhodKe20,fumbles_rec_yds,0,,,,,
player,201110020crd,crd,RhodKe20,fumbles_rec_td,0,,,,,
player,201110020crd,crd,RhodKe20,fumbles_forced,0,,,,,
player,201110020crd,crd,AdamMi98,def_int,0,,,,,
player,201110020crd,crd,AdamMi98,def_int_yds,0,,,,,
player,201110020crd,crd,AdamMi98,def_int_td,0,,,,,
player,201110020crd,crd,AdamMi98,def_int_long,0,,,,,
player,201110020crd,crd,AdamMi98,pass_defended,0,,,,,
player,201110020crd,crd,AdamMi98,sacks,0.0,,,,,
player,201110020crd,crd,AdamMi98,tackles_combined,3,,,,,
player,201110020crd,crd,AdamMi98,tackles_solo,2,,,,,
player,201110020crd,crd,AdamMi98,tackles_assists,1,,,,,
player,201110020crd,crd,AdamMi98,tackles_loss,0,,,,,
player,201110020crd,crd,AdamMi98,qb_hits,0,,,,,
player,201110020crd,crd,AdamMi98,fumbles_rec,0,,,,,
player,201110020crd,crd,AdamMi98,fumbles_rec_yds,0,,,,,
player,201110020crd,crd,AdamMi98,fumbles_rec_td,0,,,,,
player,201110020crd,crd,AdamMi98,fumbles_forced,0,,,,,
player,201110020crd,crd,JohnRa98,def_int,0,,,,,
player,201110020crd,crd,JohnRa98,def_int_yds,0,,,,,
player,201110020crd,crd,JohnRa98,def_int_td,0,,,,,
player,201110020crd,crd,JohnRa98,def_int_long,0,,,,,
player,201110020crd,crd,JohnRa98,pass_defended,0,,,,,
player,201110020crd,crd,JohnRa98,sacks,0.0,,,,,
player,201110020crd,crd,JohnRa98,tackles_combined,3,,,,,
player,201110020crd,crd,JohnRa98,tackles_solo,3,,,,,
player,201110020crd,crd,JohnRa98,tackles_assists,0,,,,,
player,201110020crd,crd,JohnRa98,tackles_loss,0,,,,,
player,201110020crd,crd,JohnRa98,qb_hits,0,,,,,
player,201110020crd,crd,JohnRa98,fumbles_rec,0,,,,,
player,201110020crd,crd,JohnRa98,fumbles_rec_yds,0,,,,,
player,201110020crd,crd,JohnRa98,fumbles_rec_td,0,,,,,
player,201110020crd,crd,JohnRa98,fumbles_forced,0,,,,,
player,201110020crd,crd,DoucEa00,def_int,0,,,,,
player,201110020crd,crd,DoucEa00,def_int_yds,0,,,,,
player,201110020crd,crd,DoucEa00,def_int_td,0,,,,,
player,201110020crd,crd,DoucEa00,def_int_long,0,,,,,
player,201110020crd,crd,DoucEa00,pass_defended,0,,,,,
player,201110020crd,crd,DoucEa00,sacks,0.0,,,,,
player,201110020crd,crd,DoucEa00,tackles_combined,2,,,,,
player,201110020crd,crd,DoucEa00,tackles_solo,1,,,,,
player,201110020crd,crd,DoucEa00,tackles_assists,1,,,,,
player,201110020crd,crd,DoucEa00,tackles_loss,0,,,,,
player,201110020crd,crd,DoucEa00,qb_hits,0,,,,,
player,201110020crd,crd,DoucEa00,fumbles_rec,0,,,,,
player,201110020crd,crd,DoucEa00,fumbles_rec_yds,0,,,,,
player,201110020crd,crd,DoucEa00,fumbles_rec_td,0,,,,,
player,201110020crd,crd,DoucEa00,fumbles_forced,0,,,,,
player,201110020crd,crd,PortJo00,def_int,0,,,,,
player,201110020crd,crd,PortJo00,def_int_yds,0,,,,,
player,201110020crd,crd,PortJo00,def_int_td,0,,,,,
player,201110020crd,crd,PortJo00,def_int_long,0,,,,,
player,201110020crd,crd,PortJo00,pass_defended,0,,,,,
player,201110020crd,crd,PortJo00,sacks,0.0,,,,,
player,201110020crd,crd,PortJo00,tackles_combined,2,,,,,
player,201110020crd,crd,PortJo00,tackles_solo,2,,,,,
player,201110020crd,crd,PortJo00,tackles_assists,0,,,,,
player,201110020crd,crd,PortJo00,tackles_loss,0,,,,,
player,201110020crd,crd,PortJo00,qb_hits,0,,,,,
player,201110020crd,crd,PortJo00,fumbles_rec,0,,,,,
player,201110020crd,crd,PortJo00,fumbles_rec_yds,0,,,,,
player,201110020crd,crd,PortJo00,fumbles_rec_td,0,,,,,
player,201110020crd,crd,PortJo00,fumbles_forced,0,,,,,
player,201110020crd,crd,WilsAd99,def_int,0,,,,,
player,201110020crd,crd,WilsAd99,def_int_yds,0,,,,,
player,201110020crd,crd,WilsAd99,def_int_td,0,,,,,
player,201110020crd,crd,WilsAd99,def_int_long,0,,,,,
player,201110020crd,crd,WilsAd99,pass_defended,1,,,,,
player,201110020crd,crd,WilsAd99,sacks,0.0,,,,,
player,201110020crd,crd,WilsAd99,tackles_combined,2,,,,,
player,201110020crd,crd,WilsAd99,tackles_solo,2,,,,,
player,201110020crd,crd,WilsAd99,tackles_assists,0,,,,,
player,201110020crd,crd,WilsAd99,tackles_loss,0,,,,,
player,201110020crd,crd,WilsAd99,qb_hits,2,,,,,
player,201110020crd,crd,WilsAd99,fumbles_rec,0,,,,,
player,201110020crd,crd,WilsAd99,fumbles_rec_yds,0,,,,,
player,201110020crd,crd,WilsAd99,fumbles_rec_td,0,,,,,
player,201110020crd,crd,WilsAd99,fumbles_forced,0,,,,,
player,201110020crd,crd,EasoNi20,def_int,0,,,,,
player,201110020crd,crd,EasoNi20,def_int_yds,0,,,,,
