game,2011,15,20111218,201112180phi,nyj,"New York Jets",19,phi,"Philadelphia Eagles",45
player,201112180phi,phi,ClayKe99,tackles_solo,3,,,,,
player,201112180phi,phi,ClayKe99,tackles_assists,0,,,,,
player,201112180phi,phi,ClayKe99,tackles_loss,0,,,,,
player,201112180phi,phi,ClayKe99,qb_hits,0,,,,,
player,201112180phi,phi,ClayKe99,fumbles_rec,0,,,,,
player,201112180phi,phi,ClayKe99,fumbles_rec_yds,0,,,,,
player,201112180phi,phi,ClayKe99,fumbles_rec_td,0,,,,,
player,201112180phi,phi,ClayKe99,fumbles_forced,0,,,,,
player,201112180phi,phi,ColeKu99,def_int,0,,,,,
player,201112180phi,phi,ColeKu99,def_int_yds,0,,,,,
player,201112180phi,phi,ColeKu99,def_int_td,0,,,,,
player,201112180phi,phi,ColeKu99,def_int_long,0,,,,,
player,201112180phi,phi,ColeKu99,pass_defended,1,,,,,
player,201112180phi,phi,ColeKu99,sacks,0.0,,,,,
player,201112180phi,phi,ColeKu99,tackles_combined,3,,,,,
player,201112180phi,phi,ColeKu99,tackles_solo,3,,,,,
player,201112180phi,phi,ColeKu99,tackles_assists,0,,,,,
player,201112180phi,phi,ColeKu99,tackles_loss,0,,,,,
player,201112180phi,phi,ColeKu99,qb_hits,0,,,,,
player,201112180phi,phi,ColeKu99,fumbles_rec,0,,,,,
player,201112180phi,phi,ColeKu99,fumbles_rec_yds,0,,,,,
player,201112180phi,phi,ColeKu99,fumbles_rec_td,0,,,,,
player,201112180phi,phi,ColeKu99,fumbles_forced,1,,,,,
player,201112180phi,phi,LandDe99,def_int,0,,,,,
player,201112180phi,phi,LandDe99,def_int_yds,0,,,,,
player,201112180phi,phi,LandDe99,def_int_td,0,,,,,
player,201112180phi,phi,LandDe99,def_int_long,0,,,,,
player,201112180phi,phi,LandDe99,pass_defended,0,,,,,
player,201112180phi,phi,LandDe99,sacks,0.0,,,,,
player,201112180phi,phi,LandDe99,tackles_combined,2,,,,,
player,201112180phi,phi,LandDe99,tackles_solo,2,,,,,
player,201112180phi,phi,LandDe99,tackles_assists,0,,,,,
player,201112180phi,phi,LandDe99,tackles_loss,0,,,,,
player,201112180phi,phi,LandDe99,qb_hits,0,,,,,
player,201112180phi,phi,LandDe99,fumbles_rec,0,,,,,
player,201112180phi,phi,LandDe99,fumbles_rec_yds,0,,,,,
player,201112180phi,phi,LandDe99,fumbles_rec_td,0,,,,,
player,201112180phi,phi,LandDe99,fumbles_forced,0,,,,,
player,201112180phi,phi,PattMi20,def_int,0,,,,,
player,201112180phi,phi,PattMi20,def_int_yds,0,,,,,
player,201112180phi,phi,PattMi20,def_int_td,0,,,,,
player,201112180phi,phi,PattMi20,def_int_long,0,,,,,
player,201112180phi,phi,PattMi20,pass_defended,0,,,,,
player,201112180phi,phi,PattMi20,sacks,0.0,,,,,
player,201112180phi,phi,PattMi20,tackles_combined,2,,,,,
player,201112180phi,phi,PattMi20,tackles_solo,2,,,,,
player,201112180phi,phi,PattMi20,tackles_assists,0,,,,,
player,201112180phi,phi,PattMi20,tackles_loss,0,,,,,
player,201112180phi,phi,PattMi20,qb_hits,0,,,,,
player,201112180phi,phi,PattMi20,fumbles_rec,0,,,,,
player,201112180phi,phi,PattMi20,fumbles_rec_yds,0,,,,,
player,201112180phi,phi,PattMi20,fumbles_rec_td,0,,,,,
player,201112180phi,phi,PattMi20,fumbles_forced,1,,,,,
player,201112180phi,phi,AsomNn20,def_int,0,,,,,
player,201112180phi,phi,AsomNn20,def_int_yds,0,,,,,
player,201112180phi,phi,AsomNn20,def_int_td,0,,,,,
player,201112180phi,phi,AsomNn20,def_int_long,0,,,,,
player,201112180phi,phi,AsomNn20,pass_defended,0,,,,,
player,201112180phi,phi,AsomNn20,sacks,0.0,,,,,
player,201112180phi,phi,AsomNn20,tackles_combined,1,,,,,
player,201112180phi,phi,AsomNn20,tackles_solo,1,,,,,
player,201112180phi,phi,AsomNn20,tackles_assists,0,,,,,
player,201112180phi,phi,AsomNn20,tackles_loss,0,,,,,
player,201112180phi,phi,AsomNn20,qb_hits,0,,,,,
player,201112180phi,phi,AsomNn20,fumbles_rec,0,,,,,
player,201112180phi,phi,AsomNn20,fumbles_rec_yds,0,,,,,
player,201112180phi,phi,AsomNn20,fumbles_rec_td,0,,,,,
player,201112180phi,phi,AsomNn20,fumbles_forced,0,,,,,
player,201112180phi,phi,DoreJo20,def_int,0,,,,,
player,201112180phi,phi,DoreJo20,def_int_yds,0,,,,,
player,201112180phi,phi,DoreJo20,def_int_td,0,,,,,
player,201112180phi,phi,DoreJo20,def_int_long,0,,,,,
player,201112180phi,phi,DoreJo20,pass_defended,0,,,,,
player,201112180phi,phi,DoreJo20,sacks,0.0,,,,,
player,201112180phi,phi,DoreJo20,tackles_combined,1,,,,,
player,201112180phi,phi,DoreJo20,tackles_solo,1,,,,,
player,201112180phi,phi,DoreJo20,tackles_assists,0,,,,,
player,201112180phi,phi,DoreJo20,tackles_loss,0,,,,,
player,201112180phi,phi,DoreJo20,qb_hits,0,,,,,
player,201112180phi,phi,DoreJo20,fumbles_rec,0,,,,,
player,201112180phi,phi,DoreJo20,fumbles_rec_yds,0,,,,,
player,201112180phi,phi,DoreJo20,fumbles_rec_td,0,,,,,
player,201112180phi,phi,DoreJo20,fumbles_forced,0,,,,,
player,201112180phi,phi,GrahBr99,def_int,0,,,,,
player,201112180phi,phi,GrahBr99,def_int_yds,0,,,,,
player,201112180phi,phi,GrahBr99,def_int_td,0,,,,,
player,201112180phi,phi,GrahBr99,def_int_long,0,,,,,
player,201112180phi,phi,GrahBr99,pass_defended,0,,,,,
player,201112180phi,phi,GrahBr99,sacks,0.0,,,,,
player,201112180phi,phi,GrahBr99,tackles_combined,1,,,,,
player,201112180phi,phi,GrahBr99,tackles_solo,1,,,,,
player,201112180phi,phi,GrahBr99,tackles_assists,0,,,,,
player,201112180phi,phi,GrahBr99,tackles_loss,0,,,,,
player,201112180phi,phi,GrahBr99,qb_hits,0,,,,,
player,201112180phi,phi,GrahBr99,fumbles_rec,0,,,,,
player,201112180phi,phi,GrahBr99,fumbles_rec_yds,0,,,,,
player,201112180phi,phi,GrahBr99,fumbles_rec_td,0,,,,,
player,201112180phi,phi,GrahBr99,fumbles_forced,0,,,,,
player,201112180phi,phi,HeneAl00,def_int,0,,,,,
player,201112180phi,phi,HeneAl00,def_int_yds,0,,,,,
player,201112180phi,phi,HeneAl00,def_int_td,0,,,,,
player,201112180phi,phi,HeneAl00,def_int_long,0,,,,,
player,201112180phi,phi,HeneAl00,pass_defended,0,,,,,
player,201112180phi,phi,HeneAl00,sacks,0.0,,,,,
player,201112180phi,phi,HeneAl00,tackles_combined,1,,,,,
player,201112180phi,phi,HeneAl00,tackles_solo,1,,,,,
player,201112180phi,phi,HeneAl00,tackles_assists,0,,,,,
player,201112180phi,phi,HeneAl00,tackles_loss,0,,,,,
player,201112180phi,phi,HeneAl00,qb_hits,0,,,,,
player,201112180phi,phi,HeneAl00,fumbles_rec,0,,,,,
player,201112180phi,phi,HeneAl00,fumbles_rec_yds,0,,,,,
player,201112180phi,phi,HeneAl00,fumbles_rec_td,0,,,,,
player,201112180phi,phi,HeneAl00,fumbles_forced,0,,,,,
player,201112180phi,phi,JenkCu20,def_int,0,,,,,
player,201112180phi,phi,JenkCu20,def_int_yds,0,,,,,
player,201112180phi,phi,JenkCu20,def_int_td,0,,,,,
player,201112180phi,phi,JenkCu20,def_int_long,0,,,,,
player,201112180phi,phi,JenkCu20,pass_defended,0,,,,,
player,201112180phi,phi,JenkCu20,sacks,0.0,,,,,
player,201112180phi,phi,JenkCu20,tackles_combined,1,,,,,
player,201112180phi,phi,JenkCu20,tackles_solo,1,,,,,
player,201112180phi,phi,JenkCu20,tackles_assists,0,,,,,
player,201112180phi,phi,JenkCu20,tackles_loss,1,,,,,
player,201112180phi,phi,JenkCu20,qb_hits,0,,,,,
player,201112180phi,phi,JenkCu20,fumbles_rec,0,,,,,
player,201112180phi,phi,JenkCu20,fumbles_rec_yds,0,,,,,
player,201112180phi,phi,JenkCu20,fumbles_rec_td,0,,,,,
player,201112180phi,phi,JenkCu20,fumbles_forced,0,,,,,
player,201112180phi,phi,LewiDi00,def_int,0,,,,,
player,201112180phi,phi,LewiDi00,def_int_yds,0,,,,,
player,201112180phi,phi,LewiDi00,def_int_td,0,,,,,
player,201112180phi,phi,LewiDi00,def_int_long,0,,,,,
player,201112180phi,phi,LewiDi00,pass_defended,0,,,,,
player,201112180phi,phi,LewiDi00,sacks,0.0,,,,,
player,201112180phi,phi,LewiDi00,tackles_combined,1,,,,,
player,201112180phi,phi,LewiDi00,tackles_solo,1,,,,,
player,201112180phi,phi,LewiDi00,tackles_assists,0,,,,,
player,201112180phi,phi,LewiDi00,tackles_loss,0,,,,,
player,201112180phi,phi,LewiDi00,qb_hits,0,,,,,
player,201112180phi,phi,LewiDi00,fumbles_rec,0,,,,,
player,201112180phi,phi,LewiDi00,fumbles_rec_yds,0,,,,,
player,201112180phi,phi,LewiDi00,fumbles_rec_td,0,,,,,
player,201112180phi,phi,LewiDi00,fumbles_forced,0,,,,,
player,201112180phi,phi,ThomJu20,def_int,0,,,,,
player,201112180phi,phi,ThomJu20,def_int_yds,0,,,,,
player,201112180phi,phi,ThomJu20,def_int_td,0,,,,,
player,201112180phi,phi,ThomJu20,def_int_long,0,,,,,
player,201112180phi,phi,ThomJu20,pass_defended,1,,,,,
player,201112180phi,phi,ThomJu20,sacks,0.0,,,,,
player,201112180phi,phi,ThomJu20,tackles_combined,1,,,,,
player,201112180phi,phi,ThomJu20,tackles_solo,1,,,,,
player,201112180phi,phi,ThomJu20,tackles_assists,0,,,,,
player,201112180phi,phi,ThomJu20,tackles_loss,0,,,,,
player,201112180phi,phi,ThomJu20,qb_hits,0,,,,,
player,201112180phi,phi,ThomJu20,fumbles_rec,1,,,,,
player,201112180phi,phi,ThomJu20,fumbles_rec_yds,47,,,,,
player,201112180phi,phi,ThomJu20,fumbles_rec_td,1,,,,,
player,201112180phi,phi,ThomJu20,fumbles_forced,0,,,,,
player,201112180phi,phi,SchmOw00,def_int,0,,,,,
player,201112180phi,phi,SchmOw00,def_int_yds,0,,,,,
player,201112180phi,phi,SchmOw00,def_int_td,0,,,,,
player,201112180phi,phi,SchmOw00,def_int_long,0,,,,,
player,201112180phi,phi,SchmOw00,pass_defended,0,,,,,
player,201112180phi,phi,SchmOw00,sacks,0.0,,,,,
player,201112180phi,phi,SchmOw00,tackles_combined,1,,,,,
player,201112180phi,phi,SchmOw00,tackles_solo,1,,,,,
player,201112180phi,phi,SchmOw00,tackles_assists,0,,,,,
player,201112180phi,phi,SchmOw00,tackles_loss,0,,,,,
player,201112180phi,phi,SchmOw00,qb_hits,0,,,,,
player,201112180phi,phi,SchmOw00,fumbles_rec,0,,,,,
player,201112180phi,phi,SchmOw00,fumbles_rec_yds,0,,,,,
player,201112180phi,phi,SchmOw00,fumbles_rec_td,0,,,,,
player,201112180phi,phi,SchmOw00,fumbles_forced,0,,,,,
player,201112180phi,phi,HansJo20,def_int,0,,,,,
player,201112180phi,phi,HansJo20,def_int_yds,0,,,,,
player,201112180phi,phi,HansJo20,def_int_td,0,,,,,
player,201112180phi,phi,HansJo20,def_int_long,0,,,,,
player,201112180phi,phi,HansJo20,pass_defended,0,,,,,
player,201112180phi,phi,HansJo20,sacks,0.0,,,,,
player,201112180phi,phi,HansJo20,tackles_combined,0,,,,,
player,201112180phi,phi,HansJo20,tackles_solo,0,,,,,
player,201112180phi,phi,HansJo20,tackles_assists,0,,,,,
player,201112180phi,phi,HansJo20,tackles_loss,0,,,,,
player,201112180phi,phi,HansJo20,qb_hits,0,,,,,
player,201112180phi,phi,HansJo20,fumbles_rec,1,,,,,
player,201112180phi,phi,HansJo20,fumbles_rec_yds,4,,,,,
player,201112180phi,phi,HansJo20,fumbles_rec_td,0,,,,,
player,201112180phi,phi,HansJo20,fumbles_forced,0,,,,,
player,201112180phi,phi,RodgDo99,def_int,0,,,,,
player,201112180phi,phi,RodgDo99,def_int_yds,0,,,,,
player,201112180phi,phi,RodgDo99,def_int_td,0,,,,,
player,201112180phi,phi,RodgDo99,def_int_long,0,,,,,
player,201112180phi,phi,RodgDo99,pass_defended,1,,,,,
player,201112180phi,phi,RodgDo99,sacks,0.0,,,,,
player,201112180phi,phi,RodgDo99,tackles_combined,0,,,,,
player,201112180phi,phi,RodgDo99,tackles_solo,0,,,,,
player,201112180phi,phi,RodgDo99,tackles_assists,0,,,,,
player,201112180phi,phi,RodgDo99,tackles_loss,0,,,,,
player,201112180phi,phi,RodgDo99,qb_hits,0,,,,,
player,201112180phi,phi,RodgDo99,fumbles_rec,0,,,,,
player,201112180phi,phi,RodgDo99,fumbles_rec_yds,0,,,,,
player,201112180phi,phi,RodgDo99,fumbles_rec_td,0,,,,,
player,201112180phi,phi,RodgDo99,fumbles_forced,0,,,,,
player,201112180phi,phi,YounVi00,def_int,0,,,,,
player,201112180phi,phi,YounVi00,def_int_yds,0,,,,,
player,201112180phi,phi,YounVi00,def_int_td,0,,,,,
player,201112180phi,phi,YounVi00,def_int_long,0,,,,,
player,201112180phi,phi,YounVi00,pass_defended,0,,,,,
player,201112180phi,phi,YounVi00,sacks,0.0,,,,,
player,201112180phi,phi,YounVi00,tackles_combined,0,,,,,
player,201112180phi,phi,YounVi00,tackles_solo,0,,,,,
player,201112180phi,phi,YounVi00,tackles_assists,0,,,,,
player,201112180phi,phi,YounVi00,tackles_loss,,,,,,
player,201112180phi,phi,YounVi00,qb_hits,,,,,,
player,201112180phi,phi,YounVi00,fumbles_rec,1,,,,,
player,201112180phi,phi,YounVi00,fumbles_rec_yds,0,,,,,
player,201112180phi,phi,YounVi00,fumbles_rec_td,0,,,,,
player,201112180phi,phi,YounVi00,fumbles_forced,0,,,,,
player,201112180phi,nyj,KerlJe00,kick_ret,0,,,,,
player,201112180phi,nyj,KerlJe00,kick_ret_yds,0,,,,,
player,201112180phi,nyj,KerlJe00,kick_ret_yds_per_ret,,,,,,
player,201112180phi,nyj,KerlJe00,kick_ret_td,0,,,,,
player,201112180phi,nyj,KerlJe00,kick_ret_long,0,,,,,
player,201112180phi,nyj,KerlJe00,punt_ret,2,,,,,
player,201112180phi,nyj,KerlJe00,punt_ret_yds,16,,,,,
player,201112180phi,nyj,KerlJe00,punt_ret_yds_per_ret,8.0,,,,,
player,201112180phi,nyj,KerlJe00,punt_ret_td,0,,,,,
player,201112180phi,nyj,KerlJe00,punt_ret_long,8,,,,,
player,201112180phi,nyj,CromAn20,kick_ret,5,,,,,
player,201112180phi,nyj,CromAn20,kick_ret_yds,146,,,,,
player,201112180phi,nyj,CromAn20,kick_ret_yds_per_ret,29.2,,,,,
player,201112180phi,nyj,CromAn20,kick_ret_td,0,,,,,
player,201112180phi,nyj,CromAn20,kick_ret_long,42,,,,,
player,201112180phi,nyj,CromAn20,punt_ret,0,,,,,
player,201112180phi,nyj,CromAn20,punt_ret_yds,0,,,,,
player,201112180phi,nyj,CromAn20,punt_ret_yds_per_ret,,,,,,
player,201112180phi,nyj,CromAn20,punt_ret_td,0,,,,,
player,201112180phi,nyj,CromAn20,punt_ret_long,0,,,,,
player,201112180phi,nyj,McKnJo00,kick_ret,1,,,,,
player,201112180phi,nyj,McKnJo00,kick_ret_yds,28,,,,,
player,201112180phi,nyj,McKnJo00,kick_ret_yds_per_ret,28.0,,,,,
player,201112180phi,nyj,McKnJo00,kick_ret_td,0,,,,,
player,201112180phi,nyj,McKnJo00,kick_ret_long,28,,,,,
player,201112180phi,nyj,McKnJo00,punt_ret,0,,,,,
player,201112180phi,nyj,McKnJo00,punt_ret_yds,0,,,,,
player,201112180phi,nyj,McKnJo00,punt_ret_yds_per_ret,,,,,,
player,201112180phi,nyj,McKnJo00,punt_ret_td,0,,,,,
player,201112180phi,nyj,McKnJo00,punt_ret_long,0,,,,,
player,201112180phi,phi,HallCh00,kick_ret,0,,,,,
player,201112180phi,phi,HallCh00,kick_ret_yds,0,,,,,
player,201112180phi,phi,HallCh00,kick_ret_yds_per_ret,,,,,,
player,201112180phi,phi,HallCh00,kick_ret_td,0,,,,,
player,201112180phi,phi,HallCh00,kick_ret_long,0,,,,,
player,201112180phi,phi,HallCh00,punt_ret,2,,,,,
player,201112180phi,phi,HallCh00,punt_ret_yds,15,,,,,
player,201112180phi,phi,HallCh00,punt_ret_yds_per_ret,7.5,,,,,
player,201112180phi,phi,HallCh00,punt_ret_td,0,,,,,
player,201112180phi,phi,HallCh00,punt_ret_long,10,,,,,
player,201112180phi,phi,MarsCu01,kick_ret,0,,,,,
player,201112180phi,phi,MarsCu01,kick_ret_yds,0,,,,,
player,201112180phi,phi,MarsCu01,kick_ret_yds_per_ret,,,,,,
player,201112180phi,phi,MarsCu01,kick_ret_td,0,,,,,
player,201112180phi,phi,MarsCu01,kick_ret_long,0,,,,,
player,201112180phi,phi,MarsCu01,punt_ret,1,,,,,
player,201112180phi,phi,MarsCu01,punt_ret_yds,0,,,,,
player,201112180phi,phi,MarsCu01,punt_ret_yds_per_ret,0.0,,,,,
player,201112180phi,phi,MarsCu01,punt_ret_td,0,,,,,
player,201112180phi,phi,MarsCu01,punt_ret_long,0,,,,,
player,201112180phi,phi,LewiDi00,kick_ret,4,,,,,
player,201112180phi,phi,LewiDi00,kick_ret_yds,68,,,,,
player,201112180phi,phi,LewiDi00,kick_ret_yds_per_ret,17.0,,,,,
player,201112180phi,phi,LewiDi00,kick_ret_td,0,,,,,
player,201112180phi,phi,LewiDi00,kick_ret_long,21,,,,,
player,201112180phi,phi,LewiDi00,punt_ret,0,,,,,
player,201112180phi,phi,LewiDi00,punt_ret_yds,0,,,,,
player,201112180phi,phi,LewiDi00,punt_ret_yds_per_ret,,,,,,
player,201112180phi,phi,LewiDi00,punt_ret_td,0,,,,,
player,201112180phi,phi,LewiDi00,punt_ret_long,0,,,,,
player,201112180phi,nyj,FolkNi20,xpm,1,,,,,
player,201112180phi,nyj,FolkNi20,xpa,1,,,,,
player,201112180phi,nyj,FolkNi20,fgm,2,,,,,
player,201112180phi,nyj,FolkNi20,fga,2,,,,,
player,201112180phi,nyj,FolkNi20,punt,0,,,,,
player,201112180phi,nyj,FolkNi20,punt_yds,0,,,,,
player,201112180phi,nyj,FolkNi20,punt_yds_per_punt,,,,,,
player,201112180phi,nyj,FolkNi20,punt_long,0,,,,,
player,201112180phi,nyj,ConlT.00,xpm,,,,,,
player,201112180phi,nyj,ConlT.00,xpa,,,,,,
player,201112180phi,nyj,ConlT.00,fgm,,,,,,
player,201112180phi,nyj,ConlT.00,fga,,,,,,
player,201112180phi,nyj,ConlT.00,punt,6,,,,,
player,201112180phi,nyj,ConlT.00,punt_yds,242,,,,,
player,201112180phi,nyj,ConlT.00,punt_yds_per_punt,40.3,,,,,
player,201112180phi,nyj,ConlT.00,punt_long,55,,,,,
player,201112180phi,phi,HeneAl00,xpm,6,,,,,
player,201112180phi,phi,HeneAl00,xpa,6,,,,,
player,201112180phi,phi,HeneAl00,fgm,1,,,,,
player,201112180phi,phi,HeneAl00,fga,1,,,,,
player,201112180phi,phi,HeneAl00,punt,0,,,,,
player,201112180phi,phi,HeneAl00,punt_yds,0,,,,,
player,201112180phi,phi,HeneAl00,punt_yds_per_punt,,,,,,
player,201112180phi,phi,HeneAl00,punt_long,0,,,,,
player,201112180phi,phi,HenrCh02,xpm,,,,,,
player,201112180phi,phi,HenrCh02,xpa,,,,,,
player,201112180phi,phi,HenrCh02,fgm,,,,,,
player,201112180phi,phi,HenrCh02,fga,,,,,,
player,201112180phi,phi,HenrCh02,punt,4,,,,,
player,201112180phi,phi,HenrCh02,punt_yds,136,,,,,
player,201112180phi,phi,HenrCh02,punt_yds_per_punt,34.0,,,,,
player,201112180phi,phi,HenrCh02,punt_long,45,,,,,
