game,2011,3,20110925,201109250cle,mia,"Miami Dolphins",16,cle,"Cleveland Browns",17
player,201109250cle,mia,SmitSe99,tackles_solo,4,,,,,
player,201109250cle,mia,SmitSe99,tackles_assists,2,,,,,
player,201109250cle,mia,SmitSe99,tackles_loss,0,,,,,
player,201109250cle,mia,SmitSe99,qb_hits,0,,,,,
player,201109250cle,mia,SmitSe99,fumbles_rec,0,,,,,
player,201109250cle,mia,SmitSe99,fumbles_rec_yds,0,,,,,
player,201109250cle,mia,SmitSe99,fumbles_rec_td,0,,,,,
player,201109250cle,mia,SmitSe99,fumbles_forced,0,,,,,
player,201109250cle,mia,AlleWi20,def_int,0,,,,,
player,201109250cle,mia,AlleWi20,def_int_yds,0,,,,,
player,201109250cle,mia,AlleWi20,def_int_td,0,,,,,
player,201109250cle,mia,AlleWi20,def_int_long,0,,,,,
player,201109250cle,mia,AlleWi20,pass_defended,0,,,,,
player,201109250cle,mia,AlleWi20,sacks,0.0,,,,,
player,201109250cle,mia,AlleWi20,tackles_combined,5,,,,,
player,201109250cle,mia,AlleWi20,tackles_solo,5,,,,,
player,201109250cle,mia,AlleWi20,tackles_assists,0,,,,,
player,201109250cle,mia,AlleWi20,tackles_loss,1,,,,,
player,201109250cle,mia,AlleWi20,qb_hits,0,,,,,
player,201109250cle,mia,AlleWi20,fumbles_rec,0,,,,,
player,201109250cle,mia,AlleWi20,fumbles_rec_yds,0,,,,,
player,201109250cle,mia,AlleWi20,fumbles_rec_td,0,,,,,
player,201109250cle,mia,AlleWi20,fumbles_forced,0,,,,,
player,201109250cle,mia,CarrNo00,def_int,0,,,,,
player,201109250cle,mia,CarrNo00,def_int_yds,0,,,,,
player,201109250cle,mia,CarrNo00,def_int_td,0,,,,,
player,201109250cle,mia,CarrNo00,def_int_long,0,,,,,
player,201109250cle,mia,CarrNo00,pass_defended,0,,,,,
player,201109250cle,mia,CarrNo00,sacks,0.0,,,,,
player,201109250cle,mia,CarrNo00,tackles_combined,5,,,,,
player,201109250cle,mia,CarrNo00,tackles_solo,4,,,,,
player,201109250cle,mia,CarrNo00,tackles_assists,1,,,,,
player,201109250cle,mia,CarrNo00,tackles_loss,0,,,,,
player,201109250cle,mia,CarrNo00,qb_hits,0,,,,,
player,201109250cle,mia,CarrNo00,fumbles_rec,0,,,,,
player,201109250cle,mia,CarrNo00,fumbles_rec_yds,0,,,,,
player,201109250cle,mia,CarrNo00,fumbles_rec_td,0,,,,,
player,201109250cle,mia,CarrNo00,fumbles_forced,0,,,,,
player,201109250cle,mia,JoneRe99,def_int,0,,,,,
player,201109250cle,mia,JoneRe99,def_int_yds,0,,,,,
player,201109250cle,mia,JoneRe99,def_int_td,0,,,,,
player,201109250cle,mia,JoneRe99,def_int_long,0,,,,,
player,201109250cle,mia,JoneRe99,pass_defended,1,,,,,
player,201109250cle,mia,JoneRe99,sacks,0.0,,,,,
player,201109250cle,mia,JoneRe99,tackles_combined,4,,,,,
player,201109250cle,mia,JoneRe99,tackles_solo,3,,,,,
player,201109250cle,mia,JoneRe99,tackles_assists,1,,,,,
player,201109250cle,mia,JoneRe99,tackles_loss,0,,,,,
player,201109250cle,mia,JoneRe99,qb_hits,0,,,,,
player,201109250cle,mia,JoneRe99,fumbles_rec,0,,,,,
player,201109250cle,mia,JoneRe99,fumbles_rec_yds,0,,,,,
player,201109250cle,mia,JoneRe99,fumbles_rec_td,0,,,,,
player,201109250cle,mia,JoneRe99,fumbles_forced,0,,,,,
player,201109250cle,mia,BurnKe20,def_int,0,,,,,
player,201109250cle,mia,BurnKe20,def_int_yds,0,,,,,
player,201109250cle,mia,BurnKe20,def_int_td,0,,,,,
player,201109250cle,mia,BurnKe20,def_int_long,0,,,,,
player,201109250cle,mia,BurnKe20,pass_defended,0,,,,,
player,201109250cle,mia,BurnKe20,sacks,0.0,,,,,
player,201109250cle,mia,BurnKe20,tackles_combined,2,,,,,
player,201109250cle,mia,BurnKe20,tackles_solo,2,,,,,
player,201109250cle,mia,BurnKe20,tackles_assists,0,,,,,
player,201109250cle,mia,BurnKe20,tackles_loss,0,,,,,
player,201109250cle,mia,BurnKe20,qb_hits,0,,,,,
player,201109250cle,mia,BurnKe20,fumbles_rec,0,,,,,
player,201109250cle,mia,BurnKe20,fumbles_rec_yds,0,,,,,
player,201109250cle,mia,BurnKe20,fumbles_rec_td,0,,,,,
player,201109250cle,mia,BurnKe20,fumbles_forced,0,,,,,
player,201109250cle,mia,ClemCh97,def_int,0,,,,,
player,201109250cle,mia,ClemCh97,def_int_yds,0,,,,,
player,201109250cle,mia,ClemCh97,def_int_td,0,,,,,
player,201109250cle,mia,ClemCh97,def_int_long,0,,,,,
player,201109250cle,mia,ClemCh97,pass_defended,0,,,,,
player,201109250cle,mia,ClemCh97,sacks,0.0,,,,,
player,201109250cle,mia,ClemCh97,tackles_combined,2,,,,,
player,201109250cle,mia,ClemCh97,tackles_solo,2,,,,,
player,201109250cle,mia,ClemCh97,tackles_assists,0,,,,,
player,201109250cle,mia,ClemCh97,tackles_loss,0,,,,,
player,201109250cle,mia,ClemCh97,qb_hits,0,,,,,
player,201109250cle,mia,ClemCh97,fumbles_rec,0,,,,,
player,201109250cle,mia,ClemCh97,fumbles_rec_yds,0,,,,,
player,201109250cle,mia,ClemCh97,fumbles_rec_td,0,,,,,
player,201109250cle,mia,ClemCh97,fumbles_forced,0,,,,,
player,201109250cle,mia,DansKa20,def_int,0,,,,,
player,201109250cle,mia,DansKa20,def_int_yds,0,,,,,
player,201109250cle,mia,DansKa20,def_int_td,0,,,,,
player,201109250cle,mia,DansKa20,def_int_long,0,,,,,
player,201109250cle,mia,DansKa20,pass_defended,0,,,,,
player,201109250cle,mia,DansKa20,sacks,0.0,,,,,
player,201109250cle,mia,DansKa20,tackles_combined,2,,,,,
player,201109250cle,mia,DansKa20,tackles_solo,2,,,,,
player,201109250cle,mia,DansKa20,tackles_assists,0,,,,,
player,201109250cle,mia,DansKa20,tackles_loss,1,,,,,
player,201109250cle,mia,DansKa20,qb_hits,0,,,,,
player,201109250cle,mia,DansKa20,fumbles_rec,0,,,,,
player,201109250cle,mia,DansKa20,fumbles_rec_yds,0,,,,,
player,201109250cle,mia,DansKa20,fumbles_rec_td,0,,,,,
player,201109250cle,mia,DansKa20,fumbles_forced,0,,,,,
player,201109250cle,mia,MisiKo99,def_int,0,,,,,
player,201109250cle,mia,MisiKo99,def_int_yds,0,,,,,
player,201109250cle,mia,MisiKo99,def_int_td,0,,,,,
player,201109250cle,mia,MisiKo99,def_int_long,0,,,,,
player,201109250cle,mia,MisiKo99,pass_defended,0,,,,,
player,201109250cle,mia,MisiKo99,sacks,0.0,,,,,
player,201109250cle,mia,MisiKo99,tackles_combined,2,,,,,
player,201109250cle,mia,MisiKo99,tackles_solo,1,,,,,
player,201109250cle,mia,MisiKo99,tackles_assists,1,,,,,
player,201109250cle,mia,MisiKo99,tackles_loss,0,,,,,
player,201109250cle,mia,MisiKo99,qb_hits,0,,,,,
player,201109250cle,mia,MisiKo99,fumbles_rec,0,,,,,
player,201109250cle,mia,MisiKo99,fumbles_rec_yds,0,,,,,
player,201109250cle,mia,MisiKo99,fumbles_rec_td,0,,,,,
player,201109250cle,mia,MisiKo99,fumbles_forced,0,,,,,
player,201109250cle,mia,OlshIg20,def_int,0,,,,,
player,201109250cle,mia,OlshIg20,def_int_yds,0,,,,,
player,201109250cle,mia,OlshIg20,def_int_td,0,,,,,
player,201109250cle,mia,OlshIg20,def_int_long,0,,,,,
player,201109250cle,mia,OlshIg20,pass_defended,0,,,,,
player,201109250cle,mia,OlshIg20,sacks,0.0,,,,,
player,201109250cle,mia,OlshIg20,tackles_combined,2,,,,,
player,201109250cle,mia,OlshIg20,tackles_solo,1,,,,,
player,201109250cle,mia,OlshIg20,tackles_assists,1,,,,,
player,201109250cle,mia,OlshIg20,tackles_loss,0,,,,,
player,201109250cle,mia,OlshIg20,qb_hits,0,,,,,
player,201109250cle,mia,OlshIg20,fumbles_rec,0,,,,,
player,201109250cle,mia,OlshIg20,fumbles_rec_yds,0,,,,,
player,201109250cle,mia,OlshIg20,fumbles_rec_td,0,,,,,
player,201109250cle,mia,OlshIg20,fumbles_forced,0,,,,,
player,201109250cle,mia,StarRa20,def_int,0,,,,,
player,201109250cle,mia,StarRa20,def_int_yds,0,,,,,
player,201109250cle,mia,StarRa20,def_int_td,0,,,,,
player,201109250cle,mia,StarRa20,def_int_long,0,,,,,
player,201109250cle,mia,StarRa20,pass_defended,1,,,,,
player,201109250cle,mia,StarRa20,sacks,0.0,,,,,
player,201109250cle,mia,StarRa20,tackles_combined,2,,,,,
player,201109250cle,mia,StarRa20,tackles_solo,2,,,,,
player,201109250cle,mia,StarRa20,tackles_assists,0,,,,,
player,201109250cle,mia,StarRa20,tackles_loss,0,,,,,
player,201109250cle,mia,StarRa20,qb_hits,1,,,,,
player,201109250cle,mia,StarRa20,fumbles_rec,0,,,,,
player,201109250cle,mia,StarRa20,fumbles_rec_yds,0,,,,,
player,201109250cle,mia,StarRa20,fumbles_rec_td,0,,,,,
player,201109250cle,mia,StarRa20,fumbles_forced,0,,,,,
player,201109250cle,mia,LangKe98,def_int,0,,,,,
player,201109250cle,mia,LangKe98,def_int_yds,0,,,,,
player,201109250cle,mia,LangKe98,def_int_td,0,,,,,
player,201109250cle,mia,LangKe98,def_int_long,0,,,,,
player,201109250cle,mia,LangKe98,pass_defended,0,,,,,
player,201109250cle,mia,LangKe98,sacks,0.0,,,,,
player,201109250cle,mia,LangKe98,tackles_combined,1,,,,,
player,201109250cle,mia,LangKe98,tackles_solo,1,,,,,
player,201109250cle,mia,LangKe98,tackles_assists,0,,,,,
player,201109250cle,mia,LangKe98,tackles_loss,0,,,,,
player,201109250cle,mia,LangKe98,qb_hits,0,,,,,
player,201109250cle,mia,LangKe98,fumbles_rec,0,,,,,
player,201109250cle,mia,LangKe98,fumbles_rec_yds,0,,,,,
player,201109250cle,mia,LangKe98,fumbles_rec_td,0,,,,,
player,201109250cle,mia,LangKe98,fumbles_forced,0,,,,,
player,201109250cle,mia,SoliPa99,def_int,0,,,,,
player,201109250cle,mia,SoliPa99,def_int_yds,0,,,,,
player,201109250cle,mia,SoliPa99,def_int_td,0,,,,,
player,201109250cle,mia,SoliPa99,def_int_long,0,,,,,
player,201109250cle,mia,SoliPa99,pass_defended,1,,,,,
player,201109250cle,mia,SoliPa99,sacks,0.0,,,,,
player,201109250cle,mia,SoliPa99,tackles_combined,1,,,,,
player,201109250cle,mia,SoliPa99,tackles_solo,0,,,,,
player,201109250cle,mia,SoliPa99,tackles_assists,1,,,,,
player,201109250cle,mia,SoliPa99,tackles_loss,0,,,,,
player,201109250cle,mia,SoliPa99,qb_hits,0,,,,,
player,201109250cle,mia,SoliPa99,fumbles_rec,0,,,,,
player,201109250cle,mia,SoliPa99,fumbles_rec_yds,0,,,,,
player,201109250cle,mia,SoliPa99,fumbles_rec_td,0,,,,,
player,201109250cle,mia,SoliPa99,fumbles_forced,0,,,,,
player,201109250cle,mia,TaylJa03,def_int,0,,,,,
player,201109250cle,mia,TaylJa03,def_int_yds,0,,,,,
player,201109250cle,mia,TaylJa03,def_int_td,0,,,,,
player,201109250cle,mia,TaylJa03,def_int_long,0,,,,,
player,201109250cle,mia,TaylJa03,pass_defended,0,,,,,
player,201109250cle,mia,TaylJa03,sacks,0.0,,,,,
player,201109250cle,mia,TaylJa03,tackles_combined,0,,,,,
player,201109250cle,mia,TaylJa03,tackles_solo,0,,,,,
player,201109250cle,mia,TaylJa03,tackles_assists,0,,,,,
player,201109250cle,mia,TaylJa03,tackles_loss,0,,,,,
player,201109250cle,mia,TaylJa03,qb_hits,1,,,,,
player,201109250cle,mia,TaylJa03,fumbles_rec,0,,,,,
player,201109250cle,mia,TaylJa03,fumbles_rec_yds,0,,,,,
player,201109250cle,mia,TaylJa03,fumbles_rec_td,0,,,,,
player,201109250cle,mia,TaylJa03,fumbles_forced,0,,,,,
player,201109250cle,mia,WakeCa00,def_int,0,,,,,
player,201109250cle,mia,WakeCa00,def_int_yds,0,,,,,
player,201109250cle,mia,WakeCa00,def_int_td,0,,,,,
player,201109250cle,mia,WakeCa00,def_int_long,0,,,,,
player,201109250cle,mia,WakeCa00,pass_defended,0,,,,,
player,201109250cle,mia,WakeCa00,sacks,0.0,,,,,
player,201109250cle,mia,WakeCa00,tackles_combined,0,,,,,
player,201109250cle,mia,WakeCa00,tackles_solo,0,,,,,
player,201109250cle,mia,WakeCa00,tackles_assists,0,,,,,
player,201109250cle,mia,WakeCa00,tackles_loss,0,,,,,
player,201109250cle,mia,WakeCa00,qb_hits,2,,,,,
player,201109250cle,mia,WakeCa00,fumbles_rec,0,,,,,
player,201109250cle,mia,WakeCa00,fumbles_rec_yds,0,,,,,
player,201109250cle,mia,WakeCa00,fumbles_rec_td,0,,,,,
player,201109250cle,mia,WakeCa00,fumbles_forced,0,,,,,
player,201109250cle,cle,AdamMi21,def_int,1,,,,,
player,201109250cle,cle,AdamMi21,def_int_yds,4,,,,,
player,201109250cle,cle,AdamMi21,def_int_td,0,,,,,
player,201109250cle,cle,AdamMi21,def_int_long,4,,,,,
player,201109250cle,cle,AdamMi21,pass_defended,1,,,,,
player,201109250cle,cle,AdamMi21,sacks,0.0,,,,,
player,201109250cle,cle,AdamMi21,tackles_combined,2,,,,,
player,201109250cle,cle,AdamMi21,tackles_solo,1,,,,,
player,201109250cle,cle,AdamMi21,tackles_assists,1,,,,,
player,201109250cle,cle,AdamMi21,tackles_loss,0,,,,,
player,201109250cle,cle,AdamMi21,qb_hits,0,,,,,
player,201109250cle,cle,AdamMi21,fumbles_rec,0,,,,,
player,201109250cle,cle,AdamMi21,fumbles_rec_yds,0,,,,,
player,201109250cle,cle,AdamMi21,fumbles_rec_td,0,,,,,
player,201109250cle,cle,AdamMi21,fumbles_forced,0,,,,,
player,201109250cle,cle,RubiAh99,def_int,0,,,,,
player,201109250cle,cle,RubiAh99,def_int_yds,0,,,,,
player,201109250cle,cle,RubiAh99,def_int_td,0,,,,,
player,201109250cle,cle,RubiAh99,def_int_long,0,,,,,
player,201109250cle,cle,RubiAh99,pass_defended,0,,,,,
player,201109250cle,cle,RubiAh99,sacks,1.5,,,,,
player,201109250cle,cle,RubiAh99,tackles_combined,9,,,,,
player,201109250cle,cle,RubiAh99,tackles_solo,8,,,,,
player,201109250cle,cle,RubiAh99,tackles_assists,1,,,,,
player,201109250cle,cle,RubiAh99,tackles_loss,1,,,,,
player,201109250cle,cle,RubiAh99,qb_hits,2,,,,,
player,201109250cle,cle,RubiAh99,fumbles_rec,0,,,,,
player,201109250cle,cle,RubiAh99,fumbles_rec_yds,0,,,,,
player,201109250cle,cle,RubiAh99,fumbles_rec_td,0,,,,,
player,201109250cle,cle,RubiAh99,fumbles_forced,0,,,,,
player,201109250cle,cle,MitcJa20,def_int,0,,,,,
player,201109250cle,cle,MitcJa20,def_int_yds,0,,,,,
player,201109250cle,cle,MitcJa20,def_int_td,0,,,,,
player,201109250cle,cle,MitcJa20,def_int_long,0,,,,,
player,201109250cle,cle,MitcJa20,pass_defended,1,,,,,
player,201109250cle,cle,MitcJa20,sacks,1.5,,,,,
player,201109250cle,cle,MitcJa20,tackles_combined,4,,,,,
player,201109250cle,cle,MitcJa20,tackles_solo,3,,,,,
player,201109250cle,cle,MitcJa20,tackles_assists,1,,,,,
player,201109250cle,cle,MitcJa20,tackles_loss,1,,,,,
player,201109250cle,cle,MitcJa20,qb_hits,2,,,,,
player,201109250cle,cle,MitcJa20,fumbles_rec,0,,,,,
player,201109250cle,cle,MitcJa20,fumbles_rec_yds,0,,,,,
player,201109250cle,cle,MitcJa20,fumbles_rec_td,0,,,,,
player,201109250cle,cle,MitcJa20,fumbles_forced,1,,,,,
player,201109250cle,cle,TaylPh00,def_int,0,,,,,
player,201109250cle,cle,TaylPh00,def_int_yds,0,,,,,
player,201109250cle,cle,TaylPh00,def_int_td,0,,,,,
player,201109250cle,cle,TaylPh00,def_int_long,0,,,,,
player,201109250cle,cle,TaylPh00,pass_defended,0,,,,,
player,201109250cle,cle,TaylPh00,sacks,1.0,,,,,
player,201109250cle,cle,TaylPh00,tackles_combined,7,,,,,
player,201109250cle,cle,TaylPh00,tackles_solo,4,,,,,
player,201109250cle,cle,TaylPh00,tackles_assists,3,,,,,
player,201109250cle,cle,TaylPh00,tackles_loss,1,,,,,
player,201109250cle,cle,TaylPh00,qb_hits,1,,,,,
player,201109250cle,cle,TaylPh00,fumbles_rec,0,,,,,
player,201109250cle,cle,TaylPh00,fumbles_rec_yds,0,,,,,
player,201109250cle,cle,TaylPh00,fumbles_rec_td,0,,,,,
player,201109250cle,cle,TaylPh00,fumbles_forced,0,,,,,
player,201109250cle,cle,JackDQ20,def_int,0,,,,,
player,201109250cle,cle,JackDQ20,def_int_yds,0,,,,,
player,201109250cle,cle,JackDQ20,def_int_td,0,,,,,
player,201109250cle,cle,JackDQ20,def_int_long,0,,,,,
player,201109250cle,cle,JackDQ20,pass_defended,0,,,,,
player,201109250cle,cle,JackDQ20,sacks,0.5,,,,,
player,201109250cle,cle,JackDQ20,tackles_combined,11,,,,,
player,201109250cle,cle,JackDQ20,tackles_solo,6,,,,,
player,201109250cle,cle,JackDQ20,tackles_assists,5,,,,,
player,201109250cle,cle,JackDQ20,tackles_loss,0,,,,,
player,201109250cle,cle,JackDQ20,qb_hits,1,,,,,
player,201109250cle,cle,JackDQ20,fumbles_rec,1,,,,,
player,201109250cle,cle,JackDQ20,fumbles_rec_yds,0,,,,,
player,201109250cle,cle,JackDQ20,fumbles_rec_td,0,,,,,
player,201109250cle,cle,JackDQ20,fumbles_forced,0,,,,,
player,201109250cle,cle,GocoCh99,def_int,0,,,,,
player,201109250cle,cle,GocoCh99,def_int_yds,0,,,,,
player,201109250cle,cle,GocoCh99,def_int_td,0,,,,,
player,201109250cle,cle,GocoCh99,def_int_long,0,,,,,
player,201109250cle,cle,GocoCh99,pass_defended,0,,,,,
player,201109250cle,cle,GocoCh99,sacks,0.5,,,,,
player,201109250cle,cle,GocoCh99,tackles_combined,4,,,,,
player,201109250cle,cle,GocoCh99,tackles_solo,2,,,,,
player,201109250cle,cle,GocoCh99,tackles_assists,2,,,,,
player,201109250cle,cle,GocoCh99,tackles_loss,1,,,,,
player,201109250cle,cle,GocoCh99,qb_hits,2,,,,,
player,201109250cle,cle,GocoCh99,fumbles_rec,0,,,,,
player,201109250cle,cle,GocoCh99,fumbles_rec_yds,0,,,,,
player,201109250cle,cle,GocoCh99,fumbles_rec_td,0,,,,,
player,201109250cle,cle,GocoCh99,fumbles_forced,0,,,,,
player,201109250cle,cle,BrowSh20,def_int,0,,,,,
player,201109250cle,cle,BrowSh20,def_int_yds,0,,,,,
player,201109250cle,cle,BrowSh20,def_int_td,0,,,,,
player,201109250cle,cle,BrowSh20,def_int_long,0,,,,,
player,201109250cle,cle,BrowSh20,pass_defended,0,,,,,
player,201109250cle,cle,BrowSh20,sacks,0.0,,,,,
player,201109250cle,cle,BrowSh20,tackles_combined,6,,,,,
player,201109250cle,cle,BrowSh20,tackles_solo,5,,,,,
player,201109250cle,cle,BrowSh20,tackles_assists,1,,,,,
player,201109250cle,cle,BrowSh20,tackles_loss,0,,,,,
player,201109250cle,cle,BrowSh20,qb_hits,0,,,,,
player,201109250cle,cle,BrowSh20,fumbles_rec,0,,,,,
player,201109250cle,cle,BrowSh20,fumbles_rec_yds,0,,,,,
player,201109250cle,cle,BrowSh20,fumbles_rec_td,0,,,,,
player,201109250cle,cle,BrowSh20,fumbles_forced,0,,,,,
player,201109250cle,cle,FujiSc20,def_int,0,,,,,
player,201109250cle,cle,FujiSc20,def_int_yds,0,,,,,
player,201109250cle,cle,FujiSc20,def_int_td,0,,,,,
player,201109250cle,cle,FujiSc20,def_int_long,0,,,,,
player,201109250cle,cle,FujiSc20,pass_defended,0,,,,,
player,201109250cle,cle,FujiSc20,sacks,0.0,,,,,
player,201109250cle,cle,FujiSc20,tackles_combined,6,,,,,
player,201109250cle,cle,FujiSc20,tackles_solo,3,,,,,
player,201109250cle,cle,FujiSc20,tackles_assists,3,,,,,
player,201109250cle,cle,FujiSc20,tackles_loss,0,,,,,
player,201109250cle,cle,FujiSc20,qb_hits,0,,,,,
player,201109250cle,cle,FujiSc20,fumbles_rec,0,,,,,
player,201109250cle,cle,FujiSc20,fumbles_rec_yds,0,,,,,
player,201109250cle,cle,FujiSc20,fumbles_rec_td,0,,,,,
player,201109250cle,cle,FujiSc20,fumbles_forced,0,,,,,
player,201109250cle,cle,YounUs99,def_int,0,,,,,
player,201109250cle,cle,YounUs99,def_int_yds,0,,,,,
player,201109250cle,cle,YounUs99,def_int_td,0,,,,,
player,201109250cle,cle,YounUs99,def_int_long,0,,,,,
player,201109250cle,cle,YounUs99,pass_defended,0,,,,,
player,201109250cle,cle,YounUs99,sacks,0.0,,,,,
player,201109250cle,cle,YounUs99,tackles_combined,5,,,,,
player,201109250cle,cle,YounUs99,tackles_solo,3,,,,,
player,201109250cle,cle,YounUs99,tackles_assists,2,,,,,
player,201109250cle,cle,YounUs99,tackles_loss,0,,,,,
player,201109250cle,cle,YounUs99,qb_hits,0,,,,,
player,201109250cle,cle,YounUs99,fumbles_rec,0,,,,,
player,201109250cle,cle,YounUs99,fumbles_rec_yds,0,,,,,
player,201109250cle,cle,YounUs99,fumbles_rec_td,0,,,,,
player,201109250cle,cle,YounUs99,fumbles_forced,0,,,,,
player,201109250cle,cle,HadeJo99,def_int,0,,,,,
player,201109250cle,cle,HadeJo99,def_int_yds,0,,,,,
player,201109250cle,cle,HadeJo99,def_int_td,0,,,,,
player,201109250cle,cle,HadeJo99,def_int_long,0,,,,,
player,201109250cle,cle,HadeJo99,pass_defended,1,,,,,
player,201109250cle,cle,HadeJo99,sacks,0.0,,,,,
player,201109250cle,cle,HadeJo99,tackles_combined,4,,,,,
player,201109250cle,cle,HadeJo99,tackles_solo,4,,,,,
player,201109250cle,cle,HadeJo99,tackles_assists,0,,,,,
player,201109250cle,cle,HadeJo99,tackles_loss,0,,,,,
player,201109250cle,cle,HadeJo99,qb_hits,0,,,,,
player,201109250cle,cle,HadeJo99,fumbles_rec,0,,,,,
player,201109250cle,cle,HadeJo99,fumbles_rec_yds,0,,,,,
player,201109250cle,cle,HadeJo99,fumbles_rec_td,0,,,,,
player,201109250cle,cle,HadeJo99,fumbles_forced,0,,,,,
player,201109250cle,cle,PattDi20,def_int,0,,,,,
player,201109250cle,cle,PattDi20,def_int_yds,0,,,,,
player,201109250cle,cle,PattDi20,def_int_td,0,,,,,
player,201109250cle,cle,PattDi20,def_int_long,0,,,,,
player,201109250cle,cle,PattDi20,pass_defended,1,,,,,
player,201109250cle,cle,PattDi20,sacks,0.0,,,,,
player,201109250cle,cle,PattDi20,tackles_combined,4,,,,,
player,201109250cle,cle,PattDi20,tackles_solo,4,,,,,
player,201109250cle,cle,PattDi20,tackles_assists,0,,,,,
player,201109250cle,cle,PattDi20,tackles_loss,0,,,,,
player,201109250cle,cle,PattDi20,qb_hits,0,,,,,
player,201109250cle,cle,PattDi20,fumbles_rec,0,,,,,
player,201109250cle,cle,PattDi20,fumbles_rec_yds,0,,,,,
player,201109250cle,cle,PattDi20,fumbles_rec_td,0,,,,,
player,201109250cle,cle,PattDi20,fumbles_forced,0,,,,,
player,201109250cle,cle,WardT.99,def_int,0,,,,,
player,201109250cle,cle,WardT.99,def_int_yds,0,,,,,
player,201109250cle,cle,WardT.99,def_int_td,0,,,,,
player,201109250cle,cle,WardT.99,def_int_long,0,,,,,
player,201109250cle,cle,WardT.99,pass_defended,0,,,,,
player,201109250cle,cle,WardT.99,sacks,0.0,,,,,
player,201109250cle,cle,WardT.99,tackles_combined,4,,,,,
player,201109250cle,cle,WardT.99,tackles_solo,4,,,,,
player,201109250cle,cle,WardT.99,tackles_assists,0,,,,,
player,201109250cle,cle,WardT.99,tackles_loss,1,,,,,
player,201109250cle,cle,WardT.99,qb_hits,0,,,,,
player,201109250cle,cle,WardT.99,fumbles_rec,0,,,,,
player,201109250cle,cle,WardT.99,fumbles_rec_yds,0,,,,,
player,201109250cle,cle,WardT.99,fumbles_rec_td,0,,,,,
player,201109250cle,cle,WardT.99,fumbles_forced,0,,,,,
player,201109250cle,cle,MaiaKa99,def_int,0,,,,,
player,201109250cle,cle,MaiaKa99,def_int_yds,0,,,,,
player,201109250cle,cle,MaiaKa99,def_int_td,0,,,,,
player,201109250cle,cle,MaiaKa99,def_int_long,0,,,,,
player,201109250cle,cle,MaiaKa99,pass_defended,0,,,,,
player,201109250cle,cle,MaiaKa99,sacks,0.0,,,,,
player,201109250cle,cle,MaiaKa99,tackles_combined,2,,,,,
player,201109250cle,cle,MaiaKa99,tackles_solo,2,,,,,
player,201109250cle,cle,MaiaKa99,tackles_assists,0,,,,,
player,201109250cle,cle,MaiaKa99,tackles_loss,0,,,,,
player,201109250cle,cle,MaiaKa99,qb_hits,0,,,,,
player,201109250cle,cle,MaiaKa99,fumbles_rec,0,,,,,
player,201109250cle,cle,MaiaKa99,fumbles_rec_yds,0,,,,,
player,201109250cle,cle,MaiaKa99,fumbles_rec_td,0,,,,,
player,201109250cle,cle,MaiaKa99,fumbles_forced,0,,,,,
player,201109250cle,cle,PaxsSc20,def_int,0,,,,,
player,201109250cle,cle,PaxsSc20,def_int_yds,0,,,,,
player,201109250cle,cle,PaxsSc20,def_int_td,0,,,,,
player,201109250cle,cle,PaxsSc20,def_int_long,0,,,,,
player,201109250cle,cle,PaxsSc20,pass_defended,0,,,,,
player,201109250cle,cle,PaxsSc20,sacks,0.0,,,,,
player,201109250cle,cle,PaxsSc20,tackles_combined,2,,,,,
player,201109250cle,cle,PaxsSc20,tackles_solo,0,,,,,
player,201109250cle,cle,PaxsSc20,tackles_assists,2,,,,,
player,201109250cle,cle,PaxsSc20,tackles_loss,0,,,,,
player,201109250cle,cle,PaxsSc20,qb_hits,0,,,,,
player,201109250cle,cle,PaxsSc20,fumbles_rec,0,,,,,
player,201109250cle,cle,PaxsSc20,fumbles_rec_yds,0,,,,,
player,201109250cle,cle,PaxsSc20,fumbles_rec_td,0,,,,,
player,201109250cle,cle,PaxsSc20,fumbles_forced,0,,,,,
player,201109250cle,cle,SchaBr00,def_int,0,,,,,
player,201109250cle,cle,SchaBr00,def_int_yds,0,,,,,
player,201109250cle,cle,SchaBr00,def_int_td,0,,,,,
player,201109250cle,cle,SchaBr00,def_int_long,0,,,,,
player,201109250cle,cle,SchaBr00,pass_defended,0,,,,,
player,201109250cle,cle,SchaBr00,sacks,0.0,,,,,
player,201109250cle,cle,SchaBr00,tackles_combined,2,,,,,
player,201109250cle,cle,SchaBr00,tackles_solo,1,,,,,
player,201109250cle,cle,SchaBr00,tackles_assists,1,,,,,
player,201109250cle,cle,SchaBr00,tackles_loss,0,,,,,
player,201109250cle,cle,SchaBr00,qb_hits,0,,,,,
player,201109250cle,cle,SchaBr00,fumbles_rec,0,,,,,
player,201109250cle,cle,SchaBr00,fumbles_rec_yds,0,,,,,
player,201109250cle,cle,SchaBr00,fumbles_rec_td,0,,,,,
player,201109250cle,cle,SchaBr00,fumbles_forced,0,,,,,
player,201109250cle,cle,StepEm00,def_int,0,,,,,
player,201109250cle,cle,StepEm00,def_int_yds,0,,,,,
player,201109250cle,cle,StepEm00,def_int_td,0,,,,,
player,201109250cle,cle,StepEm00,def_int_long,0,,,,,
player,201109250cle,cle,StepEm00,pass_defended,0,,,,,
player,201109250cle,cle,StepEm00,sacks,0.0,,,,,
player,201109250cle,cle,StepEm00,tackles_combined,2,,,,,
player,201109250cle,cle,StepEm00,tackles_solo,2,,,,,
player,201109250cle,cle,StepEm00,tackles_assists,0,,,,,
