game,2011,7,20111023,201110230nyj,sdg,"San Diego Chargers",21,nyj,"New York Jets",27
player,201110230nyj,sdg,PhilSh20,fumbles_rec_yds,0,,,,,
player,201110230nyj,sdg,PhilSh20,fumbles_rec_td,0,,,,,
player,201110230nyj,sdg,PhilSh20,fumbles_forced,0,,,,,
player,201110230nyj,sdg,ButlDo99,def_int,0,,,,,
player,201110230nyj,sdg,ButlDo99,def_int_yds,0,,,,,
player,201110230nyj,sdg,ButlDo99,def_int_td,0,,,,,
player,201110230nyj,sdg,ButlDo99,def_int_long,0,,,,,
player,201110230nyj,sdg,ButlDo99,pass_defended,0,,,,,
player,201110230nyj,sdg,ButlDo99,sacks,0.0,,,,,
player,201110230nyj,sdg,ButlDo99,tackles_combined,9,,,,,
player,201110230nyj,sdg,ButlDo99,tackles_solo,6,,,,,
player,201110230nyj,sdg,ButlDo99,tackles_assists,3,,,,,
player,201110230nyj,sdg,ButlDo99,tackles_loss,0,,,,,
player,201110230nyj,sdg,ButlDo99,qb_hits,0,,,,,
player,201110230nyj,sdg,ButlDo99,fumbles_rec,1,,,,,
player,201110230nyj,sdg,ButlDo99,fumbles_rec_yds,37,,,,,
player,201110230nyj,sdg,ButlDo99,fumbles_rec_td,1,,,,,
player,201110230nyj,sdg,ButlDo99,fumbles_forced,1,,,,,
player,201110230nyj,sdg,GregSt20,def_int,0,,,,,
player,201110230nyj,sdg,GregSt20,def_int_yds,0,,,,,
player,201110230nyj,sdg,GregSt20,def_int_td,0,,,,,
player,201110230nyj,sdg,GregSt20,def_int_long,0,,,,,
player,201110230nyj,sdg,GregSt20,pass_defended,1,,,,,
player,201110230nyj,sdg,GregSt20,sacks,0.0,,,,,
player,201110230nyj,sdg,GregSt20,tackles_combined,7,,,,,
player,201110230nyj,sdg,GregSt20,tackles_solo,6,,,,,
player,201110230nyj,sdg,GregSt20,tackles_assists,1,,,,,
player,201110230nyj,sdg,GregSt20,tackles_loss,0,,,,,
player,201110230nyj,sdg,GregSt20,qb_hits,0,,,,,
player,201110230nyj,sdg,GregSt20,fumbles_rec,0,,,,,
player,201110230nyj,sdg,GregSt20,fumbles_rec_yds,0,,,,,
player,201110230nyj,sdg,GregSt20,fumbles_rec_td,0,,,,,
player,201110230nyj,sdg,GregSt20,fumbles_forced,0,,,,,
player,201110230nyj,sdg,SpikTa00,def_int,0,,,,,
player,201110230nyj,sdg,SpikTa00,def_int_yds,0,,,,,
player,201110230nyj,sdg,SpikTa00,def_int_td,0,,,,,
player,201110230nyj,sdg,SpikTa00,def_int_long,0,,,,,
player,201110230nyj,sdg,SpikTa00,pass_defended,0,,,,,
player,201110230nyj,sdg,SpikTa00,sacks,0.0,,,,,
player,201110230nyj,sdg,SpikTa00,tackles_combined,7,,,,,
player,201110230nyj,sdg,SpikTa00,tackles_solo,4,,,,,
player,201110230nyj,sdg,SpikTa00,tackles_assists,3,,,,,
player,201110230nyj,sdg,SpikTa00,tackles_loss,0,,,,,
player,201110230nyj,sdg,SpikTa00,qb_hits,0,,,,,
player,201110230nyj,sdg,SpikTa00,fumbles_rec,0,,,,,
player,201110230nyj,sdg,SpikTa00,fumbles_rec_yds,0,,,,,
player,201110230nyj,sdg,SpikTa00,fumbles_rec_td,0,,,,,
player,201110230nyj,sdg,SpikTa00,fumbles_forced,0,,,,,
player,201110230nyj,sdg,GaraAn20,def_int,0,,,,,
player,201110230nyj,sdg,GaraAn20,def_int_yds,0,,,,,
player,201110230nyj,sdg,GaraAn20,def_int_td,0,,,,,
player,201110230nyj,sdg,GaraAn20,def_int_long,0,,,,,
player,201110230nyj,sdg,GaraAn20,pass_defended,0,,,,,
player,201110230nyj,sdg,GaraAn20,sacks,0.0,,,,,
player,201110230nyj,sdg,GaraAn20,tackles_combined,6,,,,,
player,201110230nyj,sdg,GaraAn20,tackles_solo,4,,,,,
player,201110230nyj,sdg,GaraAn20,tackles_assists,2,,,,,
player,201110230nyj,sdg,GaraAn20,tackles_loss,0,,,,,
player,201110230nyj,sdg,GaraAn20,qb_hits,0,,,,,
player,201110230nyj,sdg,GaraAn20,fumbles_rec,0,,,,,
player,201110230nyj,sdg,GaraAn20,fumbles_rec_yds,0,,,,,
player,201110230nyj,sdg,GaraAn20,fumbles_rec_td,0,,,,,
player,201110230nyj,sdg,GaraAn20,fumbles_forced,0,,,,,
player,201110230nyj,sdg,JammQu20,def_int,0,,,,,
player,201110230nyj,sdg,JammQu20,def_int_yds,0,,,,,
player,201110230nyj,sdg,JammQu20,def_int_td,0,,,,,
player,201110230nyj,sdg,JammQu20,def_int_long,0,,,,,
player,201110230nyj,sdg,JammQu20,pass_defended,0,,,,,
player,201110230nyj,sdg,JammQu20,sacks,0.0,,,,,
player,201110230nyj,sdg,JammQu20,tackles_combined,5,,,,,
player,201110230nyj,sdg,JammQu20,tackles_solo,4,,,,,
player,201110230nyj,sdg,JammQu20,tackles_assists,1,,,,,
player,201110230nyj,sdg,JammQu20,tackles_loss,1,,,,,
player,201110230nyj,sdg,JammQu20,qb_hits,0,,,,,
player,201110230nyj,sdg,JammQu20,fumbles_rec,0,,,,,
player,201110230nyj,sdg,JammQu20,fumbles_rec_yds,0,,,,,
player,201110230nyj,sdg,JammQu20,fumbles_rec_td,0,,,,,
player,201110230nyj,sdg,JammQu20,fumbles_forced,0,,,,,
player,201110230nyj,sdg,DiggNa20,def_int,0,,,,,
player,201110230nyj,sdg,DiggNa20,def_int_yds,0,,,,,
player,201110230nyj,sdg,DiggNa20,def_int_td,0,,,,,
player,201110230nyj,sdg,DiggNa20,def_int_long,0,,,,,
player,201110230nyj,sdg,DiggNa20,pass_defended,0,,,,,
player,201110230nyj,sdg,DiggNa20,sacks,0.0,,,,,
player,201110230nyj,sdg,DiggNa20,tackles_combined,3,,,,,
player,201110230nyj,sdg,DiggNa20,tackles_solo,3,,,,,
player,201110230nyj,sdg,DiggNa20,tackles_assists,0,,,,,
player,201110230nyj,sdg,DiggNa20,tackles_loss,0,,,,,
player,201110230nyj,sdg,DiggNa20,qb_hits,0,,,,,
player,201110230nyj,sdg,DiggNa20,fumbles_rec,0,,,,,
player,201110230nyj,sdg,DiggNa20,fumbles_rec_yds,0,,,,,
player,201110230nyj,sdg,DiggNa20,fumbles_rec_td,0,,,,,
player,201110230nyj,sdg,DiggNa20,fumbles_forced,0,,,,,
player,201110230nyj,sdg,GachAn00,def_int,0,,,,,
player,201110230nyj,sdg,GachAn00,def_int_yds,0,,,,,
player,201110230nyj,sdg,GachAn00,def_int_td,0,,,,,
player,201110230nyj,sdg,GachAn00,def_int_long,0,,,,,
player,201110230nyj,sdg,GachAn00,pass_defended,0,,,,,
player,201110230nyj,sdg,GachAn00,sacks,0.0,,,,,
player,201110230nyj,sdg,GachAn00,tackles_combined,3,,,,,
player,201110230nyj,sdg,GachAn00,tackles_solo,2,,,,,
player,201110230nyj,sdg,GachAn00,tackles_assists,1,,,,,
player,201110230nyj,sdg,GachAn00,tackles_loss,0,,,,,
player,201110230nyj,sdg,GachAn00,qb_hits,0,,,,,
player,201110230nyj,sdg,GachAn00,fumbles_rec,0,,,,,
player,201110230nyj,sdg,GachAn00,fumbles_rec_yds,0,,,,,
player,201110230nyj,sdg,GachAn00,fumbles_rec_td,0,,,,,
player,201110230nyj,sdg,GachAn00,fumbles_forced,0,,,,,
player,201110230nyj,sdg,LaBoTr20,def_int,0,,,,,
player,201110230nyj,sdg,LaBoTr20,def_int_yds,0,,,,,
player,201110230nyj,sdg,LaBoTr20,def_int_td,0,,,,,
player,201110230nyj,sdg,LaBoTr20,def_int_long,0,,,,,
player,201110230nyj,sdg,LaBoTr20,pass_defended,0,,,,,
player,201110230nyj,sdg,LaBoTr20,sacks,0.0,,,,,
player,201110230nyj,sdg,LaBoTr20,tackles_combined,2,,,,,
player,201110230nyj,sdg,LaBoTr20,tackles_solo,1,,,,,
player,201110230nyj,sdg,LaBoTr20,tackles_assists,1,,,,,
player,201110230nyj,sdg,LaBoTr20,tackles_loss,0,,,,,
player,201110230nyj,sdg,LaBoTr20,qb_hits,0,,,,,
player,201110230nyj,sdg,LaBoTr20,fumbles_rec,0,,,,,
player,201110230nyj,sdg,LaBoTr20,fumbles_rec_yds,0,,,,,
player,201110230nyj,sdg,LaBoTr20,fumbles_rec_td,0,,,,,
player,201110230nyj,sdg,LaBoTr20,fumbles_forced,0,,,,,
player,201110230nyj,sdg,MartVa99,def_int,0,,,,,
player,201110230nyj,sdg,MartVa99,def_int_yds,0,,,,,
player,201110230nyj,sdg,MartVa99,def_int_td,0,,,,,
player,201110230nyj,sdg,MartVa99,def_int_long,0,,,,,
player,201110230nyj,sdg,MartVa99,pass_defended,0,,,,,
player,201110230nyj,sdg,MartVa99,sacks,0.0,,,,,
player,201110230nyj,sdg,MartVa99,tackles_combined,2,,,,,
player,201110230nyj,sdg,MartVa99,tackles_solo,0,,,,,
player,201110230nyj,sdg,MartVa99,tackles_assists,2,,,,,
player,201110230nyj,sdg,MartVa99,tackles_loss,0,,,,,
player,201110230nyj,sdg,MartVa99,qb_hits,0,,,,,
player,201110230nyj,sdg,MartVa99,fumbles_rec,0,,,,,
player,201110230nyj,sdg,MartVa99,fumbles_rec_yds,0,,,,,
player,201110230nyj,sdg,MartVa99,fumbles_rec_td,0,,,,,
player,201110230nyj,sdg,MartVa99,fumbles_forced,0,,,,,
player,201110230nyj,sdg,CasoAn99,def_int,0,,,,,
player,201110230nyj,sdg,CasoAn99,def_int_yds,0,,,,,
player,201110230nyj,sdg,CasoAn99,def_int_td,0,,,,,
player,201110230nyj,sdg,CasoAn99,def_int_long,0,,,,,
player,201110230nyj,sdg,CasoAn99,pass_defended,0,,,,,
player,201110230nyj,sdg,CasoAn99,sacks,0.0,,,,,
player,201110230nyj,sdg,CasoAn99,tackles_combined,1,,,,,
player,201110230nyj,sdg,CasoAn99,tackles_solo,1,,,,,
player,201110230nyj,sdg,CasoAn99,tackles_assists,0,,,,,
player,201110230nyj,sdg,CasoAn99,tackles_loss,0,,,,,
player,201110230nyj,sdg,CasoAn99,qb_hits,0,,,,,
player,201110230nyj,sdg,CasoAn99,fumbles_rec,0,,,,,
player,201110230nyj,sdg,CasoAn99,fumbles_rec_yds,0,,,,,
player,201110230nyj,sdg,CasoAn99,fumbles_rec_td,0,,,,,
player,201110230nyj,sdg,CasoAn99,fumbles_forced,0,,,,,
player,201110230nyj,sdg,HarrTo99,def_int,0,,,,,
player,201110230nyj,sdg,HarrTo99,def_int_yds,0,,,,,
player,201110230nyj,sdg,HarrTo99,def_int_td,0,,,,,
player,201110230nyj,sdg,HarrTo99,def_int_long,0,,,,,
player,201110230nyj,sdg,HarrTo99,pass_defended,0,,,,,
player,201110230nyj,sdg,HarrTo99,sacks,0.0,,,,,
player,201110230nyj,sdg,HarrTo99,tackles_combined,1,,,,,
player,201110230nyj,sdg,HarrTo99,tackles_solo,1,,,,,
player,201110230nyj,sdg,HarrTo99,tackles_assists,0,,,,,
player,201110230nyj,sdg,HarrTo99,tackles_loss,0,,,,,
player,201110230nyj,sdg,HarrTo99,qb_hits,0,,,,,
player,201110230nyj,sdg,HarrTo99,fumbles_rec,0,,,,,
player,201110230nyj,sdg,HarrTo99,fumbles_rec_yds,0,,,,,
player,201110230nyj,sdg,HarrTo99,fumbles_rec_td,0,,,,,
player,201110230nyj,sdg,HarrTo99,fumbles_forced,0,,,,,
player,201110230nyj,sdg,HughDa99,def_int,0,,,,,
player,201110230nyj,sdg,HughDa99,def_int_yds,0,,,,,
player,201110230nyj,sdg,HughDa99,def_int_td,0,,,,,
player,201110230nyj,sdg,HughDa99,def_int_long,0,,,,,
player,201110230nyj,sdg,HughDa99,pass_defended,0,,,,,
player,201110230nyj,sdg,HughDa99,sacks,0.0,,,,,
player,201110230nyj,sdg,HughDa99,tackles_combined,1,,,,,
player,201110230nyj,sdg,HughDa99,tackles_solo,1,,,,,
player,201110230nyj,sdg,HughDa99,tackles_assists,0,,,,,
player,201110230nyj,sdg,HughDa99,tackles_loss,0,,,,,
player,201110230nyj,sdg,HughDa99,qb_hits,0,,,,,
player,201110230nyj,sdg,HughDa99,fumbles_rec,0,,,,,
player,201110230nyj,sdg,HughDa99,fumbles_rec_yds,0,,,,,
player,201110230nyj,sdg,HughDa99,fumbles_rec_td,0,,,,,
player,201110230nyj,sdg,HughDa99,fumbles_forced,0,,,,,
player,201110230nyj,sdg,LiugCo00,def_int,0,,,,,
player,201110230nyj,sdg,LiugCo00,def_int_yds,0,,,,,
player,201110230nyj,sdg,LiugCo00,def_int_td,0,,,,,
player,201110230nyj,sdg,LiugCo00,def_int_long,0,,,,,
player,201110230nyj,sdg,LiugCo00,pass_defended,0,,,,,
player,201110230nyj,sdg,LiugCo00,sacks,0.0,,,,,
player,201110230nyj,sdg,LiugCo00,tackles_combined,1,,,,,
player,201110230nyj,sdg,LiugCo00,tackles_solo,1,,,,,
player,201110230nyj,sdg,LiugCo00,tackles_assists,0,,,,,
player,201110230nyj,sdg,LiugCo00,tackles_loss,0,,,,,
player,201110230nyj,sdg,LiugCo00,qb_hits,0,,,,,
player,201110230nyj,sdg,LiugCo00,fumbles_rec,0,,,,,
player,201110230nyj,sdg,LiugCo00,fumbles_rec_yds,0,,,,,
player,201110230nyj,sdg,LiugCo00,fumbles_rec_td,0,,,,,
player,201110230nyj,sdg,LiugCo00,fumbles_forced,0,,,,,
player,201110230nyj,sdg,McMiRa01,def_int,0,,,,,
player,201110230nyj,sdg,McMiRa01,def_int_yds,0,,,,,
player,201110230nyj,sdg,McMiRa01,def_int_td,0,,,,,
player,201110230nyj,sdg,McMiRa01,def_int_long,0,,,,,
player,201110230nyj,sdg,McMiRa01,pass_defended,0,,,,,
player,201110230nyj,sdg,McMiRa01,sacks,0.0,,,,,
player,201110230nyj,sdg,McMiRa01,tackles_combined,1,,,,,
player,201110230nyj,sdg,McMiRa01,tackles_solo,0,,,,,
player,201110230nyj,sdg,McMiRa01,tackles_assists,1,,,,,
player,201110230nyj,sdg,McMiRa01,tackles_loss,0,,,,,
player,201110230nyj,sdg,McMiRa01,qb_hits,0,,,,,
player,201110230nyj,sdg,McMiRa01,fumbles_rec,0,,,,,
player,201110230nyj,sdg,McMiRa01,fumbles_rec_yds,0,,,,,
player,201110230nyj,sdg,McMiRa01,fumbles_rec_td,0,,,,,
player,201110230nyj,sdg,McMiRa01,fumbles_forced,0,,,,,
player,201110230nyj,sdg,TolbMi00,def_int,0,,,,,
player,201110230nyj,sdg,TolbMi00,def_int_yds,0,,,,,
player,201110230nyj,sdg,TolbMi00,def_int_td,0,,,,,
player,201110230nyj,sdg,TolbMi00,def_int_long,0,,,,,
player,201110230nyj,sdg,TolbMi00,pass_defended,0,,,,,
player,201110230nyj,sdg,TolbMi00,sacks,0.0,,,,,
player,201110230nyj,sdg,TolbMi00,tackles_combined,1,,,,,
player,201110230nyj,sdg,TolbMi00,tackles_solo,1,,,,,
player,201110230nyj,sdg,TolbMi00,tackles_assists,0,,,,,
player,201110230nyj,sdg,TolbMi00,tackles_loss,0,,,,,
player,201110230nyj,sdg,TolbMi00,qb_hits,0,,,,,
player,201110230nyj,sdg,TolbMi00,fumbles_rec,0,,,,,
player,201110230nyj,sdg,TolbMi00,fumbles_rec_yds,0,,,,,
player,201110230nyj,sdg,TolbMi00,fumbles_rec_td,0,,,,,
player,201110230nyj,sdg,TolbMi00,fumbles_forced,0,,,,,
player,201110230nyj,nyj,ReviDa99,def_int,1,,,,,
player,201110230nyj,nyj,ReviDa99,def_int_yds,64,,,,,
player,201110230nyj,nyj,ReviDa99,def_int_td,0,,,,,
player,201110230nyj,nyj,ReviDa99,def_int_long,64,,,,,
player,201110230nyj,nyj,ReviDa99,pass_defended,3,,,,,
player,201110230nyj,nyj,ReviDa99,sacks,0.0,,,,,
player,201110230nyj,nyj,ReviDa99,tackles_combined,2,,,,,
player,201110230nyj,nyj,ReviDa99,tackles_solo,1,,,,,
player,201110230nyj,nyj,ReviDa99,tackles_assists,1,,,,,
player,201110230nyj,nyj,ReviDa99,tackles_loss,0,,,,,
player,201110230nyj,nyj,ReviDa99,qb_hits,0,,,,,
player,201110230nyj,nyj,ReviDa99,fumbles_rec,0,,,,,
player,201110230nyj,nyj,ReviDa99,fumbles_rec_yds,0,,,,,
player,201110230nyj,nyj,ReviDa99,fumbles_rec_td,0,,,,,
player,201110230nyj,nyj,ReviDa99,fumbles_forced,0,,,,,
player,201110230nyj,nyj,WilsKy99,def_int,1,,,,,
player,201110230nyj,nyj,WilsKy99,def_int_yds,10,,,,,
player,201110230nyj,nyj,WilsKy99,def_int_td,0,,,,,
player,201110230nyj,nyj,WilsKy99,def_int_long,10,,,,,
player,201110230nyj,nyj,WilsKy99,pass_defended,1,,,,,
player,201110230nyj,nyj,WilsKy99,sacks,0.0,,,,,
player,201110230nyj,nyj,WilsKy99,tackles_combined,2,,,,,
player,201110230nyj,nyj,WilsKy99,tackles_solo,2,,,,,
player,201110230nyj,nyj,WilsKy99,tackles_assists,0,,,,,
player,201110230nyj,nyj,WilsKy99,tackles_loss,0,,,,,
player,201110230nyj,nyj,WilsKy99,qb_hits,1,,,,,
player,201110230nyj,nyj,WilsKy99,fumbles_rec,0,,,,,
player,201110230nyj,nyj,WilsKy99,fumbles_rec_yds,0,,,,,
player,201110230nyj,nyj,WilsKy99,fumbles_rec_td,0,,,,,
player,201110230nyj,nyj,WilsKy99,fumbles_forced,0,,,,,
player,201110230nyj,nyj,MaybAa99,def_int,0,,,,,
player,201110230nyj,nyj,MaybAa99,def_int_yds,0,,,,,
player,201110230nyj,nyj,MaybAa99,def_int_td,0,,,,,
player,201110230nyj,nyj,MaybAa99,def_int_long,0,,,,,
player,201110230nyj,nyj,MaybAa99,pass_defended,0,,,,,
player,201110230nyj,nyj,MaybAa99,sacks,1.0,,,,,
player,201110230nyj,nyj,MaybAa99,tackles_combined,1,,,,,
player,201110230nyj,nyj,MaybAa99,tackles_solo,1,,,,,
player,201110230nyj,nyj,MaybAa99,tackles_assists,0,,,,,
player,201110230nyj,nyj,MaybAa99,tackles_loss,1,,,,,
player,201110230nyj,nyj,MaybAa99,qb_hits,2,,,,,
player,201110230nyj,nyj,MaybAa99,fumbles_rec,0,,,,,
player,201110230nyj,nyj,MaybAa99,fumbles_rec_yds,0,,,,,
player,201110230nyj,nyj,MaybAa99,fumbles_rec_td,0,,,,,
player,201110230nyj,nyj,MaybAa99,fumbles_forced,0,,,,,
player,201110230nyj,nyj,SmitEr22,def_int,0,,,,,
player,201110230nyj,nyj,SmitEr22,def_int_yds,0,,,,,
player,201110230nyj,nyj,SmitEr22,def_int_td,0,,,,,
player,201110230nyj,nyj,SmitEr22,def_int_long,0,,,,,
player,201110230nyj,nyj,SmitEr22,pass_defended,0,,,,,
player,201110230nyj,nyj,SmitEr22,sacks,0.0,,,,,
player,201110230nyj,nyj,SmitEr22,tackles_combined,10,,,,,
player,201110230nyj,nyj,SmitEr22,tackles_solo,8,,,,,
player,201110230nyj,nyj,SmitEr22,tackles_assists,2,,,,,
player,201110230nyj,nyj,SmitEr22,tackles_loss,0,,,,,
player,201110230nyj,nyj,SmitEr22,qb_hits,0,,,,,
player,201110230nyj,nyj,SmitEr22,fumbles_rec,0,,,,,
player,201110230nyj,nyj,SmitEr22,fumbles_rec_yds,0,,,,,
player,201110230nyj,nyj,SmitEr22,fumbles_rec_td,0,,,,,
player,201110230nyj,nyj,SmitEr22,fumbles_forced,0,,,,,
player,201110230nyj,nyj,WilkMu00,def_int,0,,,,,
player,201110230nyj,nyj,WilkMu00,def_int_yds,0,,,,,
player,201110230nyj,nyj,WilkMu00,def_int_td,0,,,,,
player,201110230nyj,nyj,WilkMu00,def_int_long,0,,,,,
player,201110230nyj,nyj,WilkMu00,pass_defended,1,,,,,
player,201110230nyj,nyj,WilkMu00,sacks,0.0,,,,,
player,201110230nyj,nyj,WilkMu00,tackles_combined,5,,,,,
player,201110230nyj,nyj,WilkMu00,tackles_solo,3,,,,,
player,201110230nyj,nyj,WilkMu00,tackles_assists,2,,,,,
player,201110230nyj,nyj,WilkMu00,tackles_loss,1,,,,,
player,201110230nyj,nyj,WilkMu00,qb_hits,0,,,,,
player,201110230nyj,nyj,WilkMu00,fumbles_rec,0,,,,,
player,201110230nyj,nyj,WilkMu00,fumbles_rec_yds,0,,,,,
player,201110230nyj,nyj,WilkMu00,fumbles_rec_td,0,,,,,
player,201110230nyj,nyj,WilkMu00,fumbles_forced,0,,,,,
player,201110230nyj,nyj,CromAn20,def_int,0,,,,,
player,201110230nyj,nyj,CromAn20,def_int_yds,0,,,,,
player,201110230nyj,nyj,CromAn20,def_int_td,0,,,,,
player,201110230nyj,nyj,CromAn20,def_int_long,0,,,,,
player,201110230nyj,nyj,CromAn20,pass_defended,1,,,,,
player,201110230nyj,nyj,CromAn20,sacks,0.0,,,,,
player,201110230nyj,nyj,CromAn20,tackles_combined,4,,,,,
player,201110230nyj,nyj,CromAn20,tackles_solo,4,,,,,
player,201110230nyj,nyj,CromAn20,tackles_assists,0,,,,,
player,201110230nyj,nyj,CromAn20,tackles_loss,0,,,,,
player,201110230nyj,nyj,CromAn20,qb_hits,0,,,,,
player,201110230nyj,nyj,CromAn20,fumbles_rec,0,,,,,
player,201110230nyj,nyj,CromAn20,fumbles_rec_yds,0,,,,,
player,201110230nyj,nyj,CromAn20,fumbles_rec_td,0,,,,,
player,201110230nyj,nyj,CromAn20,fumbles_forced,0,,,,,
player,201110230nyj,nyj,HarrDa99,def_int,0,,,,,
player,201110230nyj,nyj,HarrDa99,def_int_yds,0,,,,,
player,201110230nyj,nyj,HarrDa99,def_int_td,0,,,,,
player,201110230nyj,nyj,HarrDa99,def_int_long,0,,,,,
player,201110230nyj,nyj,HarrDa99,pass_defended,0,,,,,
player,201110230nyj,nyj,HarrDa99,sacks,0.0,,,,,
player,201110230nyj,nyj,HarrDa99,tackles_combined,4,,,,,
player,201110230nyj,nyj,HarrDa99,tackles_solo,2,,,,,
player,201110230nyj,nyj,HarrDa99,tackles_assists,2,,,,,
player,201110230nyj,nyj,HarrDa99,tackles_loss,0,,,,,
player,201110230nyj,nyj,HarrDa99,qb_hits,1,,,,,
player,201110230nyj,nyj,HarrDa99,fumbles_rec,0,,,,,
player,201110230nyj,nyj,HarrDa99,fumbles_rec_yds,0,,,,,
player,201110230nyj,nyj,HarrDa99,fumbles_rec_td,0,,,,,
player,201110230nyj,nyj,HarrDa99,fumbles_forced,0,,,,,
player,201110230nyj,nyj,LeonJi23,def_int,0,,,,,
player,201110230nyj,nyj,LeonJi23,def_int_yds,0,,,,,
player,201110230nyj,nyj,LeonJi23,def_int_td,0,,,,,
player,201110230nyj,nyj,LeonJi23,def_int_long,0,,,,,
player,201110230nyj,nyj,LeonJi23,pass_defended,0,,,,,
player,201110230nyj,nyj,LeonJi23,sacks,0.0,,,,,
player,201110230nyj,nyj,LeonJi23,tackles_combined,3,,,,,
player,201110230nyj,nyj,LeonJi23,tackles_solo,2,,,,,
player,201110230nyj,nyj,LeonJi23,tackles_assists,1,,,,,
player,201110230nyj,nyj,LeonJi23,tackles_loss,0,,,,,
player,201110230nyj,nyj,LeonJi23,qb_hits,0,,,,,
player,201110230nyj,nyj,LeonJi23,fumbles_rec,0,,,,,
player,201110230nyj,nyj,LeonJi23,fumbles_rec_yds,0,,,,,
player,201110230nyj,nyj,LeonJi23,fumbles_rec_td,0,,,,,
player,201110230nyj,nyj,LeonJi23,fumbles_forced,0,,,,,
player,201110230nyj,nyj,PoolBr20,def_int,0,,,,,
player,201110230nyj,nyj,PoolBr20,def_int_yds,0,,,,,
player,201110230nyj,nyj,PoolBr20,def_int_td,0,,,,,
player,201110230nyj,nyj,PoolBr20,def_int_long,0,,,,,
player,201110230nyj,nyj,PoolBr20,pass_defended,0,,,,,
player,201110230nyj,nyj,PoolBr20,sacks,0.0,,,,,
player,201110230nyj,nyj,PoolBr20,tackles_combined,3,,,,,
player,201110230nyj,nyj,PoolBr20,tackles_solo,2,,,,,
player,201110230nyj,nyj,PoolBr20,tackles_assists,1,,,,,
player,201110230nyj,nyj,PoolBr20,tackles_loss,0,,,,,
player,201110230nyj,nyj,PoolBr20,qb_hits,0,,,,,
player,201110230nyj,nyj,PoolBr20,fumbles_rec,0,,,,,
player,201110230nyj,nyj,PoolBr20,fumbles_rec_yds,0,,,,,
player,201110230nyj,nyj,PoolBr20,fumbles_rec_td,0,,,,,
player,201110230nyj,nyj,PoolBr20,fumbles_forced,0,,,,,
player,201110230nyj,nyj,ScotBa20,def_int,0,,,,,
player,201110230nyj,nyj,ScotBa20,def_int_yds,0,,,,,
player,201110230nyj,nyj,ScotBa20,def_int_td,0,,,,,
player,201110230nyj,nyj,ScotBa20,def_int_long,0,,,,,
player,201110230nyj,nyj,ScotBa20,pass_defended,0,,,,,
player,201110230nyj,nyj,ScotBa20,sacks,0.0,,,,,
player,201110230nyj,nyj,ScotBa20,tackles_combined,3,,,,,
player,201110230nyj,nyj,ScotBa20,tackles_solo,2,,,,,
player,201110230nyj,nyj,ScotBa20,tackles_assists,1,,,,,
player,201110230nyj,nyj,ScotBa20,tackles_loss,0,,,,,
player,201110230nyj,nyj,ScotBa20,qb_hits,0,,,,,
player,201110230nyj,nyj,ScotBa20,fumbles_rec,0,,,,,
player,201110230nyj,nyj,ScotBa20,fumbles_rec_yds,0,,,,,
player,201110230nyj,nyj,ScotBa20,fumbles_rec_td,0,,,,,
player,201110230nyj,nyj,ScotBa20,fumbles_forced,0,,,,,
player,201110230nyj,nyj,ColeMa01,def_int,0,,,,,
player,201110230nyj,nyj,ColeMa01,def_int_yds,0,,,,,
player,201110230nyj,nyj,ColeMa01,def_int_td,0,,,,,
player,201110230nyj,nyj,ColeMa01,def_int_long,0,,,,,
player,201110230nyj,nyj,ColeMa01,pass_defended,0,,,,,
player,201110230nyj,nyj,ColeMa01,sacks,0.0,,,,,
player,201110230nyj,nyj,ColeMa01,tackles_combined,2,,,,,
player,201110230nyj,nyj,ColeMa01,tackles_solo,1,,,,,
player,201110230nyj,nyj,ColeMa01,tackles_assists,1,,,,,
player,201110230nyj,nyj,ColeMa01,tackles_loss,0,,,,,
player,201110230nyj,nyj,ColeMa01,qb_hits,0,,,,,
player,201110230nyj,nyj,ColeMa01,fumbles_rec,0,,,,,
player,201110230nyj,nyj,ColeMa01,fumbles_rec_yds,0,,,,,
player,201110230nyj,nyj,ColeMa01,fumbles_rec_td,0,,,,,
player,201110230nyj,nyj,ColeMa01,fumbles_forced,0,,,,,
player,201110230nyj,nyj,LankEl99,def_int,0,,,,,
player,201110230nyj,nyj,LankEl99,def_int_yds,0,,,,,
player,201110230nyj,nyj,LankEl99,def_int_td,0,,,,,
player,201110230nyj,nyj,LankEl99,def_int_long,0,,,,,
player,201110230nyj,nyj,LankEl99,pass_defended,0,,,,,
player,201110230nyj,nyj,LankEl99,sacks,0.0,,,,,
player,201110230nyj,nyj,LankEl99,tackles_combined,2,,,,,
player,201110230nyj,nyj,LankEl99,tackles_solo,2,,,,,
player,201110230nyj,nyj,LankEl99,tackles_assists,0,,,,,
player,201110230nyj,nyj,LankEl99,tackles_loss,0,,,,,
player,201110230nyj,nyj,LankEl99,qb_hits,0,,,,,
player,201110230nyj,nyj,LankEl99,fumbles_rec,0,,,,,
player,201110230nyj,nyj,LankEl99,fumbles_rec_yds,0,,,,,
player,201110230nyj,nyj,LankEl99,fumbles_rec_td,0,,,,,
player,201110230nyj,nyj,LankEl99,fumbles_forced,0,,,,,
player,201110230nyj,nyj,MaugJo00,def_int,0,,,,,
player,201110230nyj,nyj,MaugJo00,def_int_yds,0,,,,,
player,201110230nyj,nyj,MaugJo00,def_int_td,0,,,,,
player,201110230nyj,nyj,MaugJo00,def_int_long,0,,,,,
