game,2011,9,20111106,201111060was,sfo,"San Francisco 49ers",19,was,"Washington Redskins",11
player,201111060was,sfo,BrooAh21,fumbles_rec_yds,0,,,,,
player,201111060was,sfo,BrooAh21,fumbles_rec_td,0,,,,,
player,201111060was,sfo,BrooAh21,fumbles_forced,0,,,,,
player,201111060was,sfo,SmitJu20,def_int,0,,,,,
player,201111060was,sfo,SmitJu20,def_int_yds,0,,,,,
player,201111060was,sfo,SmitJu20,def_int_td,0,,,,,
player,201111060was,sfo,SmitJu20,def_int_long,0,,,,,
player,201111060was,sfo,SmitJu20,pass_defended,1,,,,,
player,201111060was,sfo,SmitJu20,sacks,1.0,,,,,
player,201111060was,sfo,SmitJu20,tackles_combined,3,,,,,
player,201111060was,sfo,SmitJu20,tackles_solo,2,,,,,
player,201111060was,sfo,SmitJu20,tackles_assists,1,,,,,
player,201111060was,sfo,SmitJu20,tackles_loss,0,,,,,
player,201111060was,sfo,SmitJu20,qb_hits,2,,,,,
player,201111060was,sfo,SmitJu20,fumbles_rec,0,,,,,
player,201111060was,sfo,SmitJu20,fumbles_rec_yds,0,,,,,
player,201111060was,sfo,SmitJu20,fumbles_rec_td,0,,,,,
player,201111060was,sfo,SmitJu20,fumbles_forced,0,,,,,
player,201111060was,sfo,WillPa98,def_int,0,,,,,
player,201111060was,sfo,WillPa98,def_int_yds,0,,,,,
player,201111060was,sfo,WillPa98,def_int_td,0,,,,,
player,201111060was,sfo,WillPa98,def_int_long,0,,,,,
player,201111060was,sfo,WillPa98,pass_defended,1,,,,,
player,201111060was,sfo,WillPa98,sacks,0.0,,,,,
player,201111060was,sfo,WillPa98,tackles_combined,13,,,,,
player,201111060was,sfo,WillPa98,tackles_solo,9,,,,,
player,201111060was,sfo,WillPa98,tackles_assists,4,,,,,
player,201111060was,sfo,WillPa98,tackles_loss,0,,,,,
player,201111060was,sfo,WillPa98,qb_hits,0,,,,,
player,201111060was,sfo,WillPa98,fumbles_rec,0,,,,,
player,201111060was,sfo,WillPa98,fumbles_rec_yds,0,,,,,
player,201111060was,sfo,WillPa98,fumbles_rec_td,0,,,,,
player,201111060was,sfo,WillPa98,fumbles_forced,2,,,,,
player,201111060was,sfo,BowmNa99,def_int,0,,,,,
player,201111060was,sfo,BowmNa99,def_int_yds,0,,,,,
player,201111060was,sfo,BowmNa99,def_int_td,0,,,,,
player,201111060was,sfo,BowmNa99,def_int_long,0,,,,,
player,201111060was,sfo,BowmNa99,pass_defended,2,,,,,
player,201111060was,sfo,BowmNa99,sacks,0.0,,,,,
player,201111060was,sfo,BowmNa99,tackles_combined,8,,,,,
player,201111060was,sfo,BowmNa99,tackles_solo,7,,,,,
player,201111060was,sfo,BowmNa99,tackles_assists,1,,,,,
player,201111060was,sfo,BowmNa99,tackles_loss,0,,,,,
player,201111060was,sfo,BowmNa99,qb_hits,0,,,,,
player,201111060was,sfo,BowmNa99,fumbles_rec,1,,,,,
player,201111060was,sfo,BowmNa99,fumbles_rec_yds,0,,,,,
player,201111060was,sfo,BowmNa99,fumbles_rec_td,0,,,,,
player,201111060was,sfo,BowmNa99,fumbles_forced,0,,,,,
player,201111060was,sfo,WhitDo20,def_int,0,,,,,
player,201111060was,sfo,WhitDo20,def_int_yds,0,,,,,
player,201111060was,sfo,WhitDo20,def_int_td,0,,,,,
player,201111060was,sfo,WhitDo20,def_int_long,0,,,,,
player,201111060was,sfo,WhitDo20,pass_defended,0,,,,,
player,201111060was,sfo,WhitDo20,sacks,0.0,,,,,
player,201111060was,sfo,WhitDo20,tackles_combined,6,,,,,
player,201111060was,sfo,WhitDo20,tackles_solo,4,,,,,
player,201111060was,sfo,WhitDo20,tackles_assists,2,,,,,
player,201111060was,sfo,WhitDo20,tackles_loss,0,,,,,
player,201111060was,sfo,WhitDo20,qb_hits,1,,,,,
player,201111060was,sfo,WhitDo20,fumbles_rec,1,,,,,
player,201111060was,sfo,WhitDo20,fumbles_rec_yds,3,,,,,
player,201111060was,sfo,WhitDo20,fumbles_rec_td,0,,,,,
player,201111060was,sfo,WhitDo20,fumbles_forced,0,,,,,
player,201111060was,sfo,HaraPa20,def_int,0,,,,,
player,201111060was,sfo,HaraPa20,def_int_yds,0,,,,,
player,201111060was,sfo,HaraPa20,def_int_td,0,,,,,
player,201111060was,sfo,HaraPa20,def_int_long,0,,,,,
player,201111060was,sfo,HaraPa20,pass_defended,0,,,,,
player,201111060was,sfo,HaraPa20,sacks,0.0,,,,,
player,201111060was,sfo,HaraPa20,tackles_combined,4,,,,,
player,201111060was,sfo,HaraPa20,tackles_solo,2,,,,,
player,201111060was,sfo,HaraPa20,tackles_assists,2,,,,,
player,201111060was,sfo,HaraPa20,tackles_loss,0,,,,,
player,201111060was,sfo,HaraPa20,qb_hits,1,,,,,
player,201111060was,sfo,HaraPa20,fumbles_rec,0,,,,,
player,201111060was,sfo,HaraPa20,fumbles_rec_yds,0,,,,,
player,201111060was,sfo,HaraPa20,fumbles_rec_td,0,,,,,
player,201111060was,sfo,HaraPa20,fumbles_forced,0,,,,,
player,201111060was,sfo,JeanRi99,def_int,0,,,,,
player,201111060was,sfo,JeanRi99,def_int_yds,0,,,,,
player,201111060was,sfo,JeanRi99,def_int_td,0,,,,,
player,201111060was,sfo,JeanRi99,def_int_long,0,,,,,
player,201111060was,sfo,JeanRi99,pass_defended,0,,,,,
player,201111060was,sfo,JeanRi99,sacks,0.0,,,,,
player,201111060was,sfo,JeanRi99,tackles_combined,4,,,,,
player,201111060was,sfo,JeanRi99,tackles_solo,2,,,,,
player,201111060was,sfo,JeanRi99,tackles_assists,2,,,,,
player,201111060was,sfo,JeanRi99,tackles_loss,0,,,,,
player,201111060was,sfo,JeanRi99,qb_hits,0,,,,,
player,201111060was,sfo,JeanRi99,fumbles_rec,0,,,,,
player,201111060was,sfo,JeanRi99,fumbles_rec_yds,0,,,,,
player,201111060was,sfo,JeanRi99,fumbles_rec_td,0,,,,,
player,201111060was,sfo,JeanRi99,fumbles_forced,0,,,,,
player,201111060was,sfo,BrowTa99,def_int,0,,,,,
player,201111060was,sfo,BrowTa99,def_int_yds,0,,,,,
player,201111060was,sfo,BrowTa99,def_int_td,0,,,,,
player,201111060was,sfo,BrowTa99,def_int_long,0,,,,,
player,201111060was,sfo,BrowTa99,pass_defended,0,,,,,
player,201111060was,sfo,BrowTa99,sacks,0.0,,,,,
player,201111060was,sfo,BrowTa99,tackles_combined,3,,,,,
player,201111060was,sfo,BrowTa99,tackles_solo,3,,,,,
player,201111060was,sfo,BrowTa99,tackles_assists,0,,,,,
player,201111060was,sfo,BrowTa99,tackles_loss,0,,,,,
player,201111060was,sfo,BrowTa99,qb_hits,0,,,,,
player,201111060was,sfo,BrowTa99,fumbles_rec,0,,,,,
player,201111060was,sfo,BrowTa99,fumbles_rec_yds,0,,,,,
player,201111060was,sfo,BrowTa99,fumbles_rec_td,0,,,,,
player,201111060was,sfo,BrowTa99,fumbles_forced,0,,,,,
player,201111060was,sfo,CullCh00,def_int,0,,,,,
player,201111060was,sfo,CullCh00,def_int_yds,0,,,,,
player,201111060was,sfo,CullCh00,def_int_td,0,,,,,
player,201111060was,sfo,CullCh00,def_int_long,0,,,,,
player,201111060was,sfo,CullCh00,pass_defended,1,,,,,
player,201111060was,sfo,CullCh00,sacks,0.0,,,,,
player,201111060was,sfo,CullCh00,tackles_combined,2,,,,,
player,201111060was,sfo,CullCh00,tackles_solo,2,,,,,
player,201111060was,sfo,CullCh00,tackles_assists,0,,,,,
player,201111060was,sfo,CullCh00,tackles_loss,0,,,,,
player,201111060was,sfo,CullCh00,qb_hits,0,,,,,
player,201111060was,sfo,CullCh00,fumbles_rec,0,,,,,
player,201111060was,sfo,CullCh00,fumbles_rec_yds,0,,,,,
player,201111060was,sfo,CullCh00,fumbles_rec_td,0,,,,,
player,201111060was,sfo,CullCh00,fumbles_forced,0,,,,,
player,201111060was,sfo,MillBr02,def_int,0,,,,,
player,201111060was,sfo,MillBr02,def_int_yds,0,,,,,
player,201111060was,sfo,MillBr02,def_int_td,0,,,,,
player,201111060was,sfo,MillBr02,def_int_long,0,,,,,
player,201111060was,sfo,MillBr02,pass_defended,0,,,,,
player,201111060was,sfo,MillBr02,sacks,0.0,,,,,
player,201111060was,sfo,MillBr02,tackles_combined,2,,,,,
player,201111060was,sfo,MillBr02,tackles_solo,1,,,,,
player,201111060was,sfo,MillBr02,tackles_assists,1,,,,,
player,201111060was,sfo,MillBr02,tackles_loss,0,,,,,
player,201111060was,sfo,MillBr02,qb_hits,0,,,,,
player,201111060was,sfo,MillBr02,fumbles_rec,0,,,,,
player,201111060was,sfo,MillBr02,fumbles_rec_yds,0,,,,,
player,201111060was,sfo,MillBr02,fumbles_rec_td,0,,,,,
player,201111060was,sfo,MillBr02,fumbles_forced,0,,,,,
player,201111060was,sfo,SmitRe99,def_int,0,,,,,
player,201111060was,sfo,SmitRe99,def_int_yds,0,,,,,
player,201111060was,sfo,SmitRe99,def_int_td,0,,,,,
player,201111060was,sfo,SmitRe99,def_int_long,0,,,,,
player,201111060was,sfo,SmitRe99,pass_defended,0,,,,,
player,201111060was,sfo,SmitRe99,sacks,0.0,,,,,
player,201111060was,sfo,SmitRe99,tackles_combined,2,,,,,
player,201111060was,sfo,SmitRe99,tackles_solo,2,,,,,
player,201111060was,sfo,SmitRe99,tackles_assists,0,,,,,
player,201111060was,sfo,SmitRe99,tackles_loss,0,,,,,
player,201111060was,sfo,SmitRe99,qb_hits,0,,,,,
player,201111060was,sfo,SmitRe99,fumbles_rec,0,,,,,
player,201111060was,sfo,SmitRe99,fumbles_rec_yds,0,,,,,
player,201111060was,sfo,SmitRe99,fumbles_rec_td,0,,,,,
player,201111060was,sfo,SmitRe99,fumbles_forced,0,,,,,
player,201111060was,sfo,CostBl20,def_int,0,,,,,
player,201111060was,sfo,CostBl20,def_int_yds,0,,,,,
player,201111060was,sfo,CostBl20,def_int_td,0,,,,,
player,201111060was,sfo,CostBl20,def_int_long,0,,,,,
player,201111060was,sfo,CostBl20,pass_defended,0,,,,,
player,201111060was,sfo,CostBl20,sacks,0.0,,,,,
player,201111060was,sfo,CostBl20,tackles_combined,1,,,,,
player,201111060was,sfo,CostBl20,tackles_solo,1,,,,,
player,201111060was,sfo,CostBl20,tackles_assists,0,,,,,
player,201111060was,sfo,CostBl20,tackles_loss,0,,,,,
player,201111060was,sfo,CostBl20,qb_hits,0,,,,,
player,201111060was,sfo,CostBl20,fumbles_rec,0,,,,,
player,201111060was,sfo,CostBl20,fumbles_rec_yds,0,,,,,
player,201111060was,sfo,CostBl20,fumbles_rec_td,0,,,,,
player,201111060was,sfo,CostBl20,fumbles_forced,0,,,,,
player,201111060was,sfo,RogeCa20,def_int,0,,,,,
player,201111060was,sfo,RogeCa20,def_int_yds,0,,,,,
player,201111060was,sfo,RogeCa20,def_int_td,0,,,,,
player,201111060was,sfo,RogeCa20,def_int_long,0,,,,,
player,201111060was,sfo,RogeCa20,pass_defended,0,,,,,
player,201111060was,sfo,RogeCa20,sacks,0.0,,,,,
player,201111060was,sfo,RogeCa20,tackles_combined,1,,,,,
player,201111060was,sfo,RogeCa20,tackles_solo,0,,,,,
player,201111060was,sfo,RogeCa20,tackles_assists,1,,,,,
player,201111060was,sfo,RogeCa20,tackles_loss,0,,,,,
player,201111060was,sfo,RogeCa20,qb_hits,0,,,,,
player,201111060was,sfo,RogeCa20,fumbles_rec,0,,,,,
player,201111060was,sfo,RogeCa20,fumbles_rec_yds,0,,,,,
player,201111060was,sfo,RogeCa20,fumbles_rec_td,0,,,,,
player,201111060was,sfo,RogeCa20,fumbles_forced,0,,,,,
player,201111060was,sfo,SopoIs20,def_int,0,,,,,
player,201111060was,sfo,SopoIs20,def_int_yds,0,,,,,
player,201111060was,sfo,SopoIs20,def_int_td,0,,,,,
player,201111060was,sfo,SopoIs20,def_int_long,0,,,,,
player,201111060was,sfo,SopoIs20,pass_defended,0,,,,,
player,201111060was,sfo,SopoIs20,sacks,0.0,,,,,
player,201111060was,sfo,SopoIs20,tackles_combined,1,,,,,
player,201111060was,sfo,SopoIs20,tackles_solo,1,,,,,
player,201111060was,sfo,SopoIs20,tackles_assists,0,,,,,
player,201111060was,sfo,SopoIs20,tackles_loss,0,,,,,
player,201111060was,sfo,SopoIs20,qb_hits,0,,,,,
player,201111060was,sfo,SopoIs20,fumbles_rec,0,,,,,
player,201111060was,sfo,SopoIs20,fumbles_rec_yds,0,,,,,
player,201111060was,sfo,SopoIs20,fumbles_rec_td,0,,,,,
player,201111060was,sfo,SopoIs20,fumbles_forced,0,,,,,
player,201111060was,sfo,SpilCJ99,def_int,0,,,,,
player,201111060was,sfo,SpilCJ99,def_int_yds,0,,,,,
player,201111060was,sfo,SpilCJ99,def_int_td,0,,,,,
player,201111060was,sfo,SpilCJ99,def_int_long,0,,,,,
player,201111060was,sfo,SpilCJ99,pass_defended,0,,,,,
player,201111060was,sfo,SpilCJ99,sacks,0.0,,,,,
player,201111060was,sfo,SpilCJ99,tackles_combined,1,,,,,
player,201111060was,sfo,SpilCJ99,tackles_solo,1,,,,,
player,201111060was,sfo,SpilCJ99,tackles_assists,0,,,,,
player,201111060was,sfo,SpilCJ99,tackles_loss,0,,,,,
player,201111060was,sfo,SpilCJ99,qb_hits,0,,,,,
player,201111060was,sfo,SpilCJ99,fumbles_rec,0,,,,,
player,201111060was,sfo,SpilCJ99,fumbles_rec_yds,0,,,,,
player,201111060was,sfo,SpilCJ99,fumbles_rec_td,0,,,,,
player,201111060was,sfo,SpilCJ99,fumbles_forced,0,,,,,
player,201111060was,sfo,WalkHu00,def_int,0,,,,,
player,201111060was,sfo,WalkHu00,def_int_yds,0,,,,,
player,201111060was,sfo,WalkHu00,def_int_td,0,,,,,
player,201111060was,sfo,WalkHu00,def_int_long,0,,,,,
player,201111060was,sfo,WalkHu00,pass_defended,0,,,,,
player,201111060was,sfo,WalkHu00,sacks,0.0,,,,,
player,201111060was,sfo,WalkHu00,tackles_combined,1,,,,,
player,201111060was,sfo,WalkHu00,tackles_solo,0,,,,,
player,201111060was,sfo,WalkHu00,tackles_assists,1,,,,,
player,201111060was,sfo,WalkHu00,tackles_loss,0,,,,,
player,201111060was,sfo,WalkHu00,qb_hits,0,,,,,
player,201111060was,sfo,WalkHu00,fumbles_rec,0,,,,,
player,201111060was,sfo,WalkHu00,fumbles_rec_yds,0,,,,,
player,201111060was,sfo,WalkHu00,fumbles_rec_td,0,,,,,
player,201111060was,sfo,WalkHu00,fumbles_forced,0,,,,,
player,201111060was,sfo,WillMa20,def_int,0,,,,,
player,201111060was,sfo,WillMa20,def_int_yds,0,,,,,
player,201111060was,sfo,WillMa20,def_int_td,0,,,,,
player,201111060was,sfo,WillMa20,def_int_long,0,,,,,
player,201111060was,sfo,WillMa20,pass_defended,0,,,,,
player,201111060was,sfo,WillMa20,sacks,0.0,,,,,
player,201111060was,sfo,WillMa20,tackles_combined,1,,,,,
player,201111060was,sfo,WillMa20,tackles_solo,0,,,,,
player,201111060was,sfo,WillMa20,tackles_assists,1,,,,,
player,201111060was,sfo,WillMa20,tackles_loss,0,,,,,
player,201111060was,sfo,WillMa20,qb_hits,0,,,,,
player,201111060was,sfo,WillMa20,fumbles_rec,0,,,,,
player,201111060was,sfo,WillMa20,fumbles_rec_yds,0,,,,,
player,201111060was,sfo,WillMa20,fumbles_rec_td,0,,,,,
player,201111060was,sfo,WillMa20,fumbles_forced,0,,,,,
player,201111060was,sfo,SmitAl04,def_int,0,,,,,
player,201111060was,sfo,SmitAl04,def_int_yds,0,,,,,
player,201111060was,sfo,SmitAl04,def_int_td,0,,,,,
player,201111060was,sfo,SmitAl04,def_int_long,0,,,,,
player,201111060was,sfo,SmitAl04,pass_defended,0,,,,,
player,201111060was,sfo,SmitAl04,sacks,0.0,,,,,
player,201111060was,sfo,SmitAl04,tackles_combined,0,,,,,
player,201111060was,sfo,SmitAl04,tackles_solo,0,,,,,
player,201111060was,sfo,SmitAl04,tackles_assists,0,,,,,
player,201111060was,sfo,SmitAl04,tackles_loss,0,,,,,
player,201111060was,sfo,SmitAl04,qb_hits,1,,,,,
player,201111060was,sfo,SmitAl04,fumbles_rec,0,,,,,
player,201111060was,sfo,SmitAl04,fumbles_rec_yds,0,,,,,
player,201111060was,sfo,SmitAl04,fumbles_rec_td,0,,,,,
player,201111060was,sfo,SmitAl04,fumbles_forced,0,,,,,
player,201111060was,was,KerrRy00,def_int,0,,,,,
player,201111060was,was,KerrRy00,def_int_yds,0,,,,,
player,201111060was,was,KerrRy00,def_int_td,0,,,,,
player,201111060was,was,KerrRy00,def_int_long,0,,,,,
player,201111060was,was,KerrRy00,pass_defended,0,,,,,
player,201111060was,was,KerrRy00,sacks,1.0,,,,,
player,201111060was,was,KerrRy00,tackles_combined,6,,,,,
player,201111060was,was,KerrRy00,tackles_solo,3,,,,,
player,201111060was,was,KerrRy00,tackles_assists,3,,,,,
player,201111060was,was,KerrRy00,tackles_loss,2,,,,,
player,201111060was,was,KerrRy00,qb_hits,2,,,,,
player,201111060was,was,KerrRy00,fumbles_rec,0,,,,,
player,201111060was,was,KerrRy00,fumbles_rec_yds,0,,,,,
player,201111060was,was,KerrRy00,fumbles_rec_td,0,,,,,
player,201111060was,was,KerrRy00,fumbles_forced,0,,,,,
player,201111060was,was,OrakBr99,def_int,0,,,,,
player,201111060was,was,OrakBr99,def_int_yds,0,,,,,
player,201111060was,was,OrakBr99,def_int_td,0,,,,,
player,201111060was,was,OrakBr99,def_int_long,0,,,,,
player,201111060was,was,OrakBr99,pass_defended,0,,,,,
player,201111060was,was,OrakBr99,sacks,1.0,,,,,
player,201111060was,was,OrakBr99,tackles_combined,5,,,,,
player,201111060was,was,OrakBr99,tackles_solo,3,,,,,
player,201111060was,was,OrakBr99,tackles_assists,2,,,,,
player,201111060was,was,OrakBr99,tackles_loss,1,,,,,
player,201111060was,was,OrakBr99,qb_hits,2,,,,,
player,201111060was,was,OrakBr99,fumbles_rec,0,,,,,
player,201111060was,was,OrakBr99,fumbles_rec_yds,0,,,,,
player,201111060was,was,OrakBr99,fumbles_rec_td,0,,,,,
player,201111060was,was,OrakBr99,fumbles_forced,0,,,,,
player,201111060was,was,HallDe99,def_int,0,,,,,
player,201111060was,was,HallDe99,def_int_yds,0,,,,,
player,201111060was,was,HallDe99,def_int_td,0,,,,,
player,201111060was,was,HallDe99,def_int_long,0,,,,,
player,201111060was,was,HallDe99,pass_defended,0,,,,,
player,201111060was,was,HallDe99,sacks,0.0,,,,,
player,201111060was,was,HallDe99,tackles_combined,12,,,,,
player,201111060was,was,HallDe99,tackles_solo,6,,,,,
player,201111060was,was,HallDe99,tackles_assists,6,,,,,
player,201111060was,was,HallDe99,tackles_loss,1,,,,,
player,201111060was,was,HallDe99,qb_hits,0,,,,,
player,201111060was,was,HallDe99,fumbles_rec,0,,,,,
player,201111060was,was,HallDe99,fumbles_rec_yds,0,,,,,
player,201111060was,was,HallDe99,fumbles_rec_td,0,,,,,
player,201111060was,was,HallDe99,fumbles_forced,1,,,,,
player,201111060was,was,DougRe20,def_int,0,,,,,
player,201111060was,was,DougRe20,def_int_yds,0,,,,,
player,201111060was,was,DougRe20,def_int_td,0,,,,,
player,201111060was,was,DougRe20,def_int_long,0,,,,,
player,201111060was,was,DougRe20,pass_defended,0,,,,,
player,201111060was,was,DougRe20,sacks,0.0,,,,,
player,201111060was,was,DougRe20,tackles_combined,11,,,,,
player,201111060was,was,DougRe20,tackles_solo,6,,,,,
player,201111060was,was,DougRe20,tackles_assists,5,,,,,
player,201111060was,was,DougRe20,tackles_loss,0,,,,,
player,201111060was,was,DougRe20,qb_hits,0,,,,,
player,201111060was,was,DougRe20,fumbles_rec,0,,,,,
player,201111060was,was,DougRe20,fumbles_rec_yds,0,,,,,
player,201111060was,was,DougRe20,fumbles_rec_td,0,,,,,
player,201111060was,was,DougRe20,fumbles_forced,0,,,,,
player,201111060was,was,FletLo20,def_int,0,,,,,
player,201111060was,was,FletLo20,def_int_yds,0,,,,,
player,201111060was,was,FletLo20,def_int_td,0,,,,,
player,201111060was,was,FletLo20,def_int_long,0,,,,,
player,201111060was,was,FletLo20,pass_defended,1,,,,,
player,201111060was,was,FletLo20,sacks,0.0,,,,,
player,201111060was,was,FletLo20,tackles_combined,10,,,,,
player,201111060was,was,FletLo20,tackles_solo,7,,,,,
player,201111060was,was,FletLo20,tackles_assists,3,,,,,
player,201111060was,was,FletLo20,tackles_loss,0,,,,,
player,201111060was,was,FletLo20,qb_hits,0,,,,,
player,201111060was,was,FletLo20,fumbles_rec,0,,,,,
player,201111060was,was,FletLo20,fumbles_rec_yds,0,,,,,
player,201111060was,was,FletLo20,fumbles_rec_td,0,,,,,
player,201111060was,was,FletLo20,fumbles_forced,0,,,,,
player,201111060was,was,LandLa99,def_int,0,,,,,
player,201111060was,was,LandLa99,def_int_yds,0,,,,,
player,201111060was,was,LandLa99,def_int_td,0,,,,,
player,201111060was,was,LandLa99,def_int_long,0,,,,,
player,201111060was,was,LandLa99,pass_defended,0,,,,,
player,201111060was,was,LandLa99,sacks,0.0,,,,,
player,201111060was,was,LandLa99,tackles_combined,8,,,,,
player,201111060was,was,LandLa99,tackles_solo,5,,,,,
player,201111060was,was,LandLa99,tackles_assists,3,,,,,
player,201111060was,was,LandLa99,tackles_loss,0,,,,,
player,201111060was,was,LandLa99,qb_hits,2,,,,,
player,201111060was,was,LandLa99,fumbles_rec,1,,,,,
player,201111060was,was,LandLa99,fumbles_rec_yds,3,,,,,
player,201111060was,was,LandLa99,fumbles_rec_td,0,,,,,
player,201111060was,was,LandLa99,fumbles_forced,0,,,,,
player,201111060was,was,WilsJo99,def_int,0,,,,,
player,201111060was,was,WilsJo99,def_int_yds,0,,,,,
player,201111060was,was,WilsJo99,def_int_td,0,,,,,
player,201111060was,was,WilsJo99,def_int_long,0,,,,,
player,201111060was,was,WilsJo99,pass_defended,0,,,,,
player,201111060was,was,WilsJo99,sacks,0.0,,,,,
player,201111060was,was,WilsJo99,tackles_combined,5,,,,,
player,201111060was,was,WilsJo99,tackles_solo,2,,,,,
player,201111060was,was,WilsJo99,tackles_assists,3,,,,,
player,201111060was,was,WilsJo99,tackles_loss,0,,,,,
player,201111060was,was,WilsJo99,qb_hits,0,,,,,
player,201111060was,was,WilsJo99,fumbles_rec,0,,,,,
player,201111060was,was,WilsJo99,fumbles_rec_yds,0,,,,,
player,201111060was,was,WilsJo99,fumbles_rec_td,0,,,,,
player,201111060was,was,WilsJo99,fumbles_forced,0,,,,,
player,201111060was,was,McInRo20,def_int,0,,,,,
player,201111060was,was,McInRo20,def_int_yds,0,,,,,
player,201111060was,was,McInRo20,def_int_td,0,,,,,
player,201111060was,was,McInRo20,def_int_long,0,,,,,
player,201111060was,was,McInRo20,pass_defended,0,,,,,
player,201111060was,was,McInRo20,sacks,0.0,,,,,
player,201111060was,was,McInRo20,tackles_combined,4,,,,,
player,201111060was,was,McInRo20,tackles_solo,2,,,,,
player,201111060was,was,McInRo20,tackles_assists,2,,,,,
player,201111060was,was,McInRo20,tackles_loss,0,,,,,
player,201111060was,was,McInRo20,qb_hits,0,,,,,
player,201111060was,was,McInRo20,fumbles_rec,0,,,,,
player,201111060was,was,McInRo20,fumbles_rec_yds,0,,,,,
player,201111060was,was,McInRo20,fumbles_rec_td,0,,,,,
player,201111060was,was,McInRo20,fumbles_forced,0,,,,,
player,201111060was,was,BoweSt20,def_int,0,,,,,
player,201111060was,was,BoweSt20,def_int_yds,0,,,,,
player,201111060was,was,BoweSt20,def_int_td,0,,,,,
player,201111060was,was,BoweSt20,def_int_long,0,,,,,
player,201111060was,was,BoweSt20,pass_defended,0,,,,,
player,201111060was,was,BoweSt20,sacks,0.0,,,,,
player,201111060was,was,BoweSt20,tackles_combined,3,,,,,
player,201111060was,was,BoweSt20,tackles_solo,1,,,,,
player,201111060was,was,BoweSt20,tackles_assists,2,,,,,
player,201111060was,was,BoweSt20,tackles_loss,0,,,,,
player,201111060was,was,BoweSt20,qb_hits,0,,,,,
player,201111060was,was,BoweSt20,fumbles_rec,0,,,,,
player,201111060was,was,BoweSt20,fumbles_rec_yds,0,,,,,
player,201111060was,was,BoweSt20,fumbles_rec_td,0,,,,,
player,201111060was,was,BoweSt20,fumbles_forced,0,,,,,
player,201111060was,was,FoxxKe20,def_int,0,,,,,
player,201111060was,was,FoxxKe20,def_int_yds,0,,,,,
player,201111060was,was,FoxxKe20,def_int_td,0,,,,,
player,201111060was,was,FoxxKe20,def_int_long,0,,,,,
player,201111060was,was,FoxxKe20,pass_defended,0,,,,,
player,201111060was,was,FoxxKe20,sacks,0.0,,,,,
player,201111060was,was,FoxxKe20,tackles_combined,3,,,,,
player,201111060was,was,FoxxKe20,tackles_solo,3,,,,,
player,201111060was,was,FoxxKe20,tackles_assists,0,,,,,
player,201111060was,was,FoxxKe20,tackles_loss,0,,,,,
player,201111060was,was,FoxxKe20,qb_hits,0,,,,,
player,201111060was,was,FoxxKe20,fumbles_rec,0,,,,,
player,201111060was,was,FoxxKe20,fumbles_rec_yds,0,,,,,
player,201111060was,was,FoxxKe20,fumbles_rec_td,0,,,,,
player,201111060was,was,FoxxKe20,fumbles_forced,0,,,,,
player,201111060was,was,CarrAd99,def_int,0,,,,,
player,201111060was,was,CarrAd99,def_int_yds,0,,,,,
player,201111060was,was,CarrAd99,def_int_td,0,,,,,
player,201111060was,was,CarrAd99,def_int_long,0,,,,,
player,201111060was,was,CarrAd99,pass_defended,0,,,,,
player,201111060was,was,CarrAd99,sacks,0.0,,,,,
player,201111060was,was,CarrAd99,tackles_combined,2,,,,,
player,201111060was,was,CarrAd99,tackles_solo,1,,,,,
player,201111060was,was,CarrAd99,tackles_assists,1,,,,,
player,201111060was,was,CarrAd99,tackles_loss,0,,,,,
player,201111060was,was,CarrAd99,qb_hits,1,,,,,
player,201111060was,was,CarrAd99,fumbles_rec,0,,,,,
player,201111060was,was,CarrAd99,fumbles_rec_yds,0,,,,,
player,201111060was,was,CarrAd99,fumbles_rec_td,0,,,,,
player,201111060was,was,CarrAd99,fumbles_forced,0,,,,,
player,201111060was,was,AlexLo99,def_int,0,,,,,
player,201111060was,was,AlexLo99,def_int_yds,0,,,,,
player,201111060was,was,AlexLo99,def_int_td,0,,,,,
player,201111060was,was,AlexLo99,def_int_long,0,,,,,
player,201111060was,was,AlexLo99,pass_defended,0,,,,,
player,201111060was,was,AlexLo99,sacks,0.0,,,,,
player,201111060was,was,AlexLo99,tackles_combined,1,,,,,
player,201111060was,was,AlexLo99,tackles_solo,1,,,,,
player,201111060was,was,AlexLo99,tackles_assists,0,,,,,
player,201111060was,was,AlexLo99,tackles_loss,0,,,,,
player,201111060was,was,AlexLo99,qb_hits,0,,,,,
player,201111060was,was,AlexLo99,fumbles_rec,0,,,,,
player,201111060was,was,AlexLo99,fumbles_rec_yds,0,,,,,
player,201111060was,was,AlexLo99,fumbles_rec_td,0,,,,,
player,201111060was,was,AlexLo99,fumbles_forced,0,,,,,
player,201111060was,was,ArmsAn00,def_int,0,,,,,
player,201111060was,was,ArmsAn00,def_int_yds,0,,,,,
player,201111060was,was,ArmsAn00,def_int_td,0,,,,,
player,201111060was,was,ArmsAn00,def_int_long,0,,,,,
player,201111060was,was,ArmsAn00,pass_defended,0,,,,,
player,201111060was,was,ArmsAn00,sacks,0.0,,,,,
player,201111060was,was,ArmsAn00,tackles_combined,1,,,,,
player,201111060was,was,ArmsAn00,tackles_solo,1,,,,,
player,201111060was,was,ArmsAn00,tackles_assists,0,,,,,
player,201111060was,was,ArmsAn00,tackles_loss,0,,,,,
player,201111060was,was,ArmsAn00,qb_hits,0,,,,,
player,201111060was,was,ArmsAn00,fumbles_rec,0,,,,,
