game,2011,10,20111113,201111130clt,jax,"Jacksonville Jaguars",17,clt,"Indianapolis Colts",3
player,201111130clt,clt,LefeJo00,def_int_yds,0,,,,,
player,201111130clt,clt,LefeJo00,def_int_td,0,,,,,
player,201111130clt,clt,LefeJo00,def_int_long,0,,,,,
player,201111130clt,clt,LefeJo00,pass_defended,0,,,,,
player,201111130clt,clt,LefeJo00,sacks,0.0,,,,,
player,201111130clt,clt,LefeJo00,tackles_combined,2,,,,,
player,201111130clt,clt,LefeJo00,tackles_solo,1,,,,,
player,201111130clt,clt,LefeJo00,tackles_assists,1,,,,,
player,201111130clt,clt,LefeJo00,tackles_loss,,,,,,
player,201111130clt,clt,LefeJo00,qb_hits,,,,,,
player,201111130clt,clt,LefeJo00,fumbles_rec,0,,,,,
player,201111130clt,clt,LefeJo00,fumbles_rec_yds,0,,,,,
player,201111130clt,clt,LefeJo00,fumbles_rec_td,0,,,,,
player,201111130clt,clt,LefeJo00,fumbles_forced,0,,,,,
player,201111130clt,clt,EddsA.99,def_int,0,,,,,
player,201111130clt,clt,EddsA.99,def_int_yds,0,,,,,
player,201111130clt,clt,EddsA.99,def_int_td,0,,,,,
player,201111130clt,clt,EddsA.99,def_int_long,0,,,,,
player,201111130clt,clt,EddsA.99,pass_defended,0,,,,,
player,201111130clt,clt,EddsA.99,sacks,0.0,,,,,
player,201111130clt,clt,EddsA.99,tackles_combined,1,,,,,
player,201111130clt,clt,EddsA.99,tackles_solo,0,,,,,
player,201111130clt,clt,EddsA.99,tackles_assists,1,,,,,
player,201111130clt,clt,EddsA.99,tackles_loss,0,,,,,
player,201111130clt,clt,EddsA.99,qb_hits,0,,,,,
player,201111130clt,clt,EddsA.99,fumbles_rec,0,,,,,
player,201111130clt,clt,EddsA.99,fumbles_rec_yds,0,,,,,
player,201111130clt,clt,EddsA.99,fumbles_rec_td,0,,,,,
player,201111130clt,clt,EddsA.99,fumbles_forced,0,,,,,
player,201111130clt,clt,HughJe99,def_int,0,,,,,
player,201111130clt,clt,HughJe99,def_int_yds,0,,,,,
player,201111130clt,clt,HughJe99,def_int_td,0,,,,,
player,201111130clt,clt,HughJe99,def_int_long,0,,,,,
player,201111130clt,clt,HughJe99,pass_defended,0,,,,,
player,201111130clt,clt,HughJe99,sacks,0.0,,,,,
player,201111130clt,clt,HughJe99,tackles_combined,1,,,,,
player,201111130clt,clt,HughJe99,tackles_solo,0,,,,,
player,201111130clt,clt,HughJe99,tackles_assists,1,,,,,
player,201111130clt,clt,HughJe99,tackles_loss,0,,,,,
player,201111130clt,clt,HughJe99,qb_hits,0,,,,,
player,201111130clt,clt,HughJe99,fumbles_rec,0,,,,,
player,201111130clt,clt,HughJe99,fumbles_rec_yds,0,,,,,
player,201111130clt,clt,HughJe99,fumbles_rec_td,0,,,,,
player,201111130clt,clt,HughJe99,fumbles_forced,0,,,,,
player,201111130clt,clt,MathRi99,def_int,0,,,,,
player,201111130clt,clt,MathRi99,def_int_yds,0,,,,,
player,201111130clt,clt,MathRi99,def_int_td,0,,,,,
player,201111130clt,clt,MathRi99,def_int_long,0,,,,,
player,201111130clt,clt,MathRi99,pass_defended,0,,,,,
player,201111130clt,clt,MathRi99,sacks,0.0,,,,,
player,201111130clt,clt,MathRi99,tackles_combined,1,,,,,
player,201111130clt,clt,MathRi99,tackles_solo,0,,,,,
player,201111130clt,clt,MathRi99,tackles_assists,1,,,,,
player,201111130clt,clt,MathRi99,tackles_loss,0,,,,,
player,201111130clt,clt,MathRi99,qb_hits,0,,,,,
player,201111130clt,clt,MathRi99,fumbles_rec,0,,,,,
player,201111130clt,clt,MathRi99,fumbles_rec_yds,0,,,,,
player,201111130clt,clt,MathRi99,fumbles_rec_td,0,,,,,
player,201111130clt,clt,MathRi99,fumbles_forced,0,,,,,
player,201111130clt,clt,RuckCh00,def_int,0,,,,,
player,201111130clt,clt,RuckCh00,def_int_yds,0,,,,,
player,201111130clt,clt,RuckCh00,def_int_td,0,,,,,
player,201111130clt,clt,RuckCh00,def_int_long,0,,,,,
player,201111130clt,clt,RuckCh00,pass_defended,0,,,,,
player,201111130clt,clt,RuckCh00,sacks,0.0,,,,,
player,201111130clt,clt,RuckCh00,tackles_combined,1,,,,,
player,201111130clt,clt,RuckCh00,tackles_solo,0,,,,,
player,201111130clt,clt,RuckCh00,tackles_assists,1,,,,,
player,201111130clt,clt,RuckCh00,tackles_loss,0,,,,,
player,201111130clt,clt,RuckCh00,qb_hits,0,,,,,
player,201111130clt,clt,RuckCh00,fumbles_rec,0,,,,,
player,201111130clt,clt,RuckCh00,fumbles_rec_yds,0,,,,,
player,201111130clt,clt,RuckCh00,fumbles_rec_td,0,,,,,
player,201111130clt,clt,RuckCh00,fumbles_forced,0,,,,,
player,201111130clt,clt,FreeDw00,def_int,0,,,,,
player,201111130clt,clt,FreeDw00,def_int_yds,0,,,,,
player,201111130clt,clt,FreeDw00,def_int_td,0,,,,,
player,201111130clt,clt,FreeDw00,def_int_long,0,,,,,
player,201111130clt,clt,FreeDw00,pass_defended,0,,,,,
player,201111130clt,clt,FreeDw00,sacks,0.0,,,,,
player,201111130clt,clt,FreeDw00,tackles_combined,0,,,,,
player,201111130clt,clt,FreeDw00,tackles_solo,0,,,,,
player,201111130clt,clt,FreeDw00,tackles_assists,0,,,,,
player,201111130clt,clt,FreeDw00,tackles_loss,0,,,,,
player,201111130clt,clt,FreeDw00,qb_hits,1,,,,,
player,201111130clt,clt,FreeDw00,fumbles_rec,0,,,,,
player,201111130clt,clt,FreeDw00,fumbles_rec_yds,0,,,,,
player,201111130clt,clt,FreeDw00,fumbles_rec_td,0,,,,,
player,201111130clt,clt,FreeDw00,fumbles_forced,0,,,,,
player,201111130clt,clt,AndeJa98,def_int,,,,,,
player,201111130clt,clt,AndeJa98,def_int_yds,,,,,,
player,201111130clt,clt,AndeJa98,def_int_td,,,,,,
player,201111130clt,clt,AndeJa98,def_int_long,,,,,,
player,201111130clt,clt,AndeJa98,pass_defended,,,,,,
player,201111130clt,clt,AndeJa98,sacks,0.0,,,,,
player,201111130clt,clt,AndeJa98,tackles_combined,,,,,,
player,201111130clt,clt,AndeJa98,tackles_solo,,,,,,
player,201111130clt,clt,AndeJa98,tackles_assists,,,,,,
player,201111130clt,clt,AndeJa98,tackles_loss,1,,,,,
player,201111130clt,clt,AndeJa98,qb_hits,1,,,,,
player,201111130clt,clt,AndeJa98,fumbles_rec,,,,,,
player,201111130clt,clt,AndeJa98,fumbles_rec_yds,,,,,,
player,201111130clt,clt,AndeJa98,fumbles_rec_td,,,,,,
player,201111130clt,clt,AndeJa98,fumbles_forced,,,,,,
player,201111130clt,jax,ThomMi01,kick_ret,0,,,,,
player,201111130clt,jax,ThomMi01,kick_ret_yds,0,,,,,
player,201111130clt,jax,ThomMi01,kick_ret_yds_per_ret,,,,,,
player,201111130clt,jax,ThomMi01,kick_ret_td,0,,,,,
player,201111130clt,jax,ThomMi01,kick_ret_long,0,,,,,
player,201111130clt,jax,ThomMi01,punt_ret,1,,,,,
player,201111130clt,jax,ThomMi01,punt_ret_yds,0,,,,,
player,201111130clt,jax,ThomMi01,punt_ret_yds_per_ret,0.0,,,,,
player,201111130clt,jax,ThomMi01,punt_ret_td,0,,,,,
player,201111130clt,jax,ThomMi01,punt_ret_long,0,,,,,
player,201111130clt,jax,KariDe00,kick_ret,1,,,,,
player,201111130clt,jax,KariDe00,kick_ret_yds,33,,,,,
player,201111130clt,jax,KariDe00,kick_ret_yds_per_ret,33.0,,,,,
player,201111130clt,jax,KariDe00,kick_ret_td,0,,,,,
player,201111130clt,jax,KariDe00,kick_ret_long,33,,,,,
player,201111130clt,jax,KariDe00,punt_ret,0,,,,,
player,201111130clt,jax,KariDe00,punt_ret_yds,0,,,,,
player,201111130clt,jax,KariDe00,punt_ret_yds_per_ret,,,,,,
player,201111130clt,jax,KariDe00,punt_ret_td,0,,,,,
player,201111130clt,jax,KariDe00,punt_ret_long,0,,,,,
player,201111130clt,clt,GarcPi00,kick_ret,0,,,,,
player,201111130clt,clt,GarcPi00,kick_ret_yds,0,,,,,
player,201111130clt,clt,GarcPi00,kick_ret_yds_per_ret,,,,,,
player,201111130clt,clt,GarcPi00,kick_ret_td,0,,,,,
player,201111130clt,clt,GarcPi00,kick_ret_long,0,,,,,
player,201111130clt,clt,GarcPi00,punt_ret,4,,,,,
player,201111130clt,clt,GarcPi00,punt_ret_yds,11,,,,,
player,201111130clt,clt,GarcPi00,punt_ret_yds_per_ret,2.8,,,,,
player,201111130clt,clt,GarcPi00,punt_ret_td,0,,,,,
player,201111130clt,clt,GarcPi00,punt_ret_long,8,,,,,
player,201111130clt,jax,scobejos01,xpm,2,,,,,
player,201111130clt,jax,scobejos01,xpa,2,,,,,
player,201111130clt,jax,scobejos01,fgm,1,,,,,
player,201111130clt,jax,scobejos01,fga,2,,,,,
player,201111130clt,jax,scobejos01,punt,0,,,,,
player,201111130clt,jax,scobejos01,punt_yds,0,,,,,
player,201111130clt,jax,scobejos01,punt_yds_per_punt,,,,,,
player,201111130clt,jax,scobejos01,punt_long,0,,,,,
player,201111130clt,jax,HarrNi20,xpm,,,,,,
player,201111130clt,jax,HarrNi20,xpa,,,,,,
player,201111130clt,jax,HarrNi20,fgm,,,,,,
player,201111130clt,jax,HarrNi20,fga,,,,,,
player,201111130clt,jax,HarrNi20,punt,6,,,,,
player,201111130clt,jax,HarrNi20,punt_yds,232,,,,,
player,201111130clt,jax,HarrNi20,punt_yds_per_punt,38.7,,,,,
player,201111130clt,jax,HarrNi20,punt_long,51,,,,,
player,201111130clt,clt,McAfPa44,xpm,,,,,,
player,201111130clt,clt,McAfPa44,xpa,,,,,,
player,201111130clt,clt,McAfPa44,fgm,,,,,,
player,201111130clt,clt,McAfPa44,fga,,,,,,
player,201111130clt,clt,McAfPa44,punt,6,,,,,
player,201111130clt,clt,McAfPa44,punt_yds,246,,,,,
player,201111130clt,clt,McAfPa44,punt_yds_per_punt,41.0,,,,,
player,201111130clt,clt,McAfPa44,punt_long,51,,,,,
player,201111130clt,clt,vinatada01,xpm,,,,,,
player,201111130clt,clt,vinatada01,xpa,,,,,,
player,201111130clt,clt,vinatada01,fgm,1,,,,,
player,201111130clt,clt,vinatada01,fga,1,,,,,
player,201111130clt,clt,vinatada01,punt,0,,,,,
player,201111130clt,clt,vinatada01,punt_yds,0,,,,,
player,201111130clt,clt,vinatada01,punt_yds_per_punt,,,,,,
player,201111130clt,clt,vinatada01,punt_long,0,,,,,
