game,2011,12,20111127,201111270sea,was,"Washington Redskins",23,sea,"Seattle Seahawks",17
player,201111270sea,sea,ChanKa99,fumbles_rec,0,,,,,
player,201111270sea,sea,ChanKa99,fumbles_rec_yds,0,,,,,
player,201111270sea,sea,ChanKa99,fumbles_rec_td,0,,,,,
player,201111270sea,sea,ChanKa99,fumbles_forced,0,,,,,
player,201111270sea,sea,McDoCl99,def_int,0,,,,,
player,201111270sea,sea,McDoCl99,def_int_yds,0,,,,,
player,201111270sea,sea,McDoCl99,def_int_td,0,,,,,
player,201111270sea,sea,McDoCl99,def_int_long,0,,,,,
player,201111270sea,sea,McDoCl99,pass_defended,0,,,,,
player,201111270sea,sea,McDoCl99,sacks,0.0,,,,,
player,201111270sea,sea,McDoCl99,tackles_combined,4,,,,,
player,201111270sea,sea,McDoCl99,tackles_solo,3,,,,,
player,201111270sea,sea,McDoCl99,tackles_assists,1,,,,,
player,201111270sea,sea,McDoCl99,tackles_loss,0,,,,,
player,201111270sea,sea,McDoCl99,qb_hits,2,,,,,
player,201111270sea,sea,McDoCl99,fumbles_rec,0,,,,,
player,201111270sea,sea,McDoCl99,fumbles_rec_yds,0,,,,,
player,201111270sea,sea,McDoCl99,fumbles_rec_td,0,,,,,
player,201111270sea,sea,McDoCl99,fumbles_forced,0,,,,,
player,201111270sea,sea,MaraCh99,def_int,0,,,,,
player,201111270sea,sea,MaraCh99,def_int_yds,0,,,,,
player,201111270sea,sea,MaraCh99,def_int_td,0,,,,,
player,201111270sea,sea,MaraCh99,def_int_long,0,,,,,
player,201111270sea,sea,MaraCh99,pass_defended,0,,,,,
player,201111270sea,sea,MaraCh99,sacks,0.0,,,,,
player,201111270sea,sea,MaraCh99,tackles_combined,3,,,,,
player,201111270sea,sea,MaraCh99,tackles_solo,2,,,,,
player,201111270sea,sea,MaraCh99,tackles_assists,1,,,,,
player,201111270sea,sea,MaraCh99,tackles_loss,0,,,,,
player,201111270sea,sea,MaraCh99,qb_hits,0,,,,,
player,201111270sea,sea,MaraCh99,fumbles_rec,0,,,,,
player,201111270sea,sea,MaraCh99,fumbles_rec_yds,0,,,,,
player,201111270sea,sea,MaraCh99,fumbles_rec_td,0,,,,,
player,201111270sea,sea,MaraCh99,fumbles_forced,0,,,,,
player,201111270sea,sea,BigbAt20,def_int,0,,,,,
player,201111270sea,sea,BigbAt20,def_int_yds,0,,,,,
player,201111270sea,sea,BigbAt20,def_int_td,0,,,,,
player,201111270sea,sea,BigbAt20,def_int_long,0,,,,,
player,201111270sea,sea,BigbAt20,pass_defended,0,,,,,
player,201111270sea,sea,BigbAt20,sacks,0.0,,,,,
player,201111270sea,sea,BigbAt20,tackles_combined,2,,,,,
player,201111270sea,sea,BigbAt20,tackles_solo,2,,,,,
player,201111270sea,sea,BigbAt20,tackles_assists,0,,,,,
player,201111270sea,sea,BigbAt20,tackles_loss,0,,,,,
player,201111270sea,sea,BigbAt20,qb_hits,0,,,,,
player,201111270sea,sea,BigbAt20,fumbles_rec,0,,,,,
player,201111270sea,sea,BigbAt20,fumbles_rec_yds,0,,,,,
player,201111270sea,sea,BigbAt20,fumbles_rec_td,0,,,,,
player,201111270sea,sea,BigbAt20,fumbles_forced,0,,,,,
player,201111270sea,sea,BryaRe99,def_int,0,,,,,
player,201111270sea,sea,BryaRe99,def_int_yds,0,,,,,
player,201111270sea,sea,BryaRe99,def_int_td,0,,,,,
player,201111270sea,sea,BryaRe99,def_int_long,0,,,,,
player,201111270sea,sea,BryaRe99,pass_defended,0,,,,,
player,201111270sea,sea,BryaRe99,sacks,0.0,,,,,
player,201111270sea,sea,BryaRe99,tackles_combined,2,,,,,
player,201111270sea,sea,BryaRe99,tackles_solo,1,,,,,
player,201111270sea,sea,BryaRe99,tackles_assists,1,,,,,
player,201111270sea,sea,BryaRe99,tackles_loss,1,,,,,
player,201111270sea,sea,BryaRe99,qb_hits,1,,,,,
player,201111270sea,sea,BryaRe99,fumbles_rec,0,,,,,
player,201111270sea,sea,BryaRe99,fumbles_rec_yds,0,,,,,
player,201111270sea,sea,BryaRe99,fumbles_rec_td,0,,,,,
player,201111270sea,sea,BryaRe99,fumbles_forced,0,,,,,
player,201111270sea,sea,ClemCh23,def_int,0,,,,,
player,201111270sea,sea,ClemCh23,def_int_yds,0,,,,,
player,201111270sea,sea,ClemCh23,def_int_td,0,,,,,
player,201111270sea,sea,ClemCh23,def_int_long,0,,,,,
player,201111270sea,sea,ClemCh23,pass_defended,0,,,,,
player,201111270sea,sea,ClemCh23,sacks,0.0,,,,,
player,201111270sea,sea,ClemCh23,tackles_combined,2,,,,,
player,201111270sea,sea,ClemCh23,tackles_solo,1,,,,,
player,201111270sea,sea,ClemCh23,tackles_assists,1,,,,,
player,201111270sea,sea,ClemCh23,tackles_loss,0,,,,,
player,201111270sea,sea,ClemCh23,qb_hits,1,,,,,
player,201111270sea,sea,ClemCh23,fumbles_rec,0,,,,,
player,201111270sea,sea,ClemCh23,fumbles_rec_yds,0,,,,,
player,201111270sea,sea,ClemCh23,fumbles_rec_td,0,,,,,
player,201111270sea,sea,ClemCh23,fumbles_forced,0,,,,,
player,201111270sea,sea,BrocRa20,def_int,0,,,,,
player,201111270sea,sea,BrocRa20,def_int_yds,0,,,,,
player,201111270sea,sea,BrocRa20,def_int_td,0,,,,,
player,201111270sea,sea,BrocRa20,def_int_long,0,,,,,
player,201111270sea,sea,BrocRa20,pass_defended,0,,,,,
player,201111270sea,sea,BrocRa20,sacks,0.0,,,,,
player,201111270sea,sea,BrocRa20,tackles_combined,1,,,,,
player,201111270sea,sea,BrocRa20,tackles_solo,1,,,,,
player,201111270sea,sea,BrocRa20,tackles_assists,0,,,,,
player,201111270sea,sea,BrocRa20,tackles_loss,0,,,,,
player,201111270sea,sea,BrocRa20,qb_hits,0,,,,,
player,201111270sea,sea,BrocRa20,fumbles_rec,0,,,,,
player,201111270sea,sea,BrocRa20,fumbles_rec_yds,0,,,,,
player,201111270sea,sea,BrocRa20,fumbles_rec_td,0,,,,,
player,201111270sea,sea,BrocRa20,fumbles_forced,0,,,,,
player,201111270sea,sea,LeviLa00,def_int,0,,,,,
player,201111270sea,sea,LeviLa00,def_int_yds,0,,,,,
player,201111270sea,sea,LeviLa00,def_int_td,0,,,,,
player,201111270sea,sea,LeviLa00,def_int_long,0,,,,,
player,201111270sea,sea,LeviLa00,pass_defended,0,,,,,
player,201111270sea,sea,LeviLa00,sacks,0.0,,,,,
player,201111270sea,sea,LeviLa00,tackles_combined,1,,,,,
player,201111270sea,sea,LeviLa00,tackles_solo,1,,,,,
player,201111270sea,sea,LeviLa00,tackles_assists,0,,,,,
player,201111270sea,sea,LeviLa00,tackles_loss,0,,,,,
player,201111270sea,sea,LeviLa00,qb_hits,0,,,,,
player,201111270sea,sea,LeviLa00,fumbles_rec,0,,,,,
player,201111270sea,sea,LeviLa00,fumbles_rec_yds,0,,,,,
player,201111270sea,sea,LeviLa00,fumbles_rec_td,0,,,,,
player,201111270sea,sea,LeviLa00,fumbles_forced,0,,,,,
player,201111270sea,sea,SmitMa02,def_int,0,,,,,
player,201111270sea,sea,SmitMa02,def_int_yds,0,,,,,
player,201111270sea,sea,SmitMa02,def_int_td,0,,,,,
player,201111270sea,sea,SmitMa02,def_int_long,0,,,,,
player,201111270sea,sea,SmitMa02,pass_defended,0,,,,,
player,201111270sea,sea,SmitMa02,sacks,0.0,,,,,
player,201111270sea,sea,SmitMa02,tackles_combined,1,,,,,
player,201111270sea,sea,SmitMa02,tackles_solo,0,,,,,
player,201111270sea,sea,SmitMa02,tackles_assists,1,,,,,
player,201111270sea,sea,SmitMa02,tackles_loss,0,,,,,
player,201111270sea,sea,SmitMa02,qb_hits,1,,,,,
player,201111270sea,sea,SmitMa02,fumbles_rec,0,,,,,
player,201111270sea,sea,SmitMa02,fumbles_rec_yds,0,,,,,
player,201111270sea,sea,SmitMa02,fumbles_rec_td,0,,,,,
player,201111270sea,sea,SmitMa02,fumbles_forced,0,,,,,
player,201111270sea,sea,VoboDa99,def_int,0,,,,,
player,201111270sea,sea,VoboDa99,def_int_yds,0,,,,,
player,201111270sea,sea,VoboDa99,def_int_td,0,,,,,
player,201111270sea,sea,VoboDa99,def_int_long,0,,,,,
player,201111270sea,sea,VoboDa99,pass_defended,0,,,,,
player,201111270sea,sea,VoboDa99,sacks,0.0,,,,,
player,201111270sea,sea,VoboDa99,tackles_combined,0,,,,,
player,201111270sea,sea,VoboDa99,tackles_solo,0,,,,,
player,201111270sea,sea,VoboDa99,tackles_assists,0,,,,,
player,201111270sea,sea,VoboDa99,tackles_loss,0,,,,,
player,201111270sea,sea,VoboDa99,qb_hits,1,,,,,
player,201111270sea,sea,VoboDa99,fumbles_rec,0,,,,,
player,201111270sea,sea,VoboDa99,fumbles_rec_yds,0,,,,,
player,201111270sea,sea,VoboDa99,fumbles_rec_td,0,,,,,
player,201111270sea,sea,VoboDa99,fumbles_forced,0,,,,,
player,201111270sea,sea,CoxxKe20,def_int,,,,,,
player,201111270sea,sea,CoxxKe20,def_int_yds,,,,,,
player,201111270sea,sea,CoxxKe20,def_int_td,,,,,,
player,201111270sea,sea,CoxxKe20,def_int_long,,,,,,
player,201111270sea,sea,CoxxKe20,pass_defended,,,,,,
player,201111270sea,sea,CoxxKe20,sacks,0.0,,,,,
player,201111270sea,sea,CoxxKe20,tackles_combined,,,,,,
player,201111270sea,sea,CoxxKe20,tackles_solo,,,,,,
player,201111270sea,sea,CoxxKe20,tackles_assists,,,,,,
player,201111270sea,sea,CoxxKe20,tackles_loss,0,,,,,
player,201111270sea,sea,CoxxKe20,qb_hits,1,,,,,
player,201111270sea,sea,CoxxKe20,fumbles_rec,,,,,,
player,201111270sea,sea,CoxxKe20,fumbles_rec_yds,,,,,,
player,201111270sea,sea,CoxxKe20,fumbles_rec_td,,,,,,
player,201111270sea,sea,CoxxKe20,fumbles_forced,,,,,,
player,201111270sea,was,BankBr00,kick_ret,1,,,,,
player,201111270sea,was,BankBr00,kick_ret_yds,19,,,,,
player,201111270sea,was,BankBr00,kick_ret_yds_per_ret,19.0,,,,,
player,201111270sea,was,BankBr00,kick_ret_td,0,,,,,
player,201111270sea,was,BankBr00,kick_ret_long,19,,,,,
player,201111270sea,was,BankBr00,punt_ret,3,,,,,
player,201111270sea,was,BankBr00,punt_ret_yds,7,,,,,
player,201111270sea,was,BankBr00,punt_ret_yds_per_ret,2.3,,,,,
player,201111270sea,was,BankBr00,punt_ret_td,0,,,,,
player,201111270sea,was,BankBr00,punt_ret_long,5,,,,,
player,201111270sea,was,SellMi00,kick_ret,1,,,,,
player,201111270sea,was,SellMi00,kick_ret_yds,15,,,,,
player,201111270sea,was,SellMi00,kick_ret_yds_per_ret,15.0,,,,,
player,201111270sea,was,SellMi00,kick_ret_td,0,,,,,
player,201111270sea,was,SellMi00,kick_ret_long,15,,,,,
player,201111270sea,was,SellMi00,punt_ret,0,,,,,
player,201111270sea,was,SellMi00,punt_ret_yds,0,,,,,
player,201111270sea,was,SellMi00,punt_ret_yds_per_ret,,,,,,
player,201111270sea,was,SellMi00,punt_ret_td,0,,,,,
player,201111270sea,was,SellMi00,punt_ret_long,0,,,,,
player,201111270sea,sea,WashLe00,kick_ret,2,,,,,
player,201111270sea,sea,WashLe00,kick_ret_yds,86,,,,,
player,201111270sea,sea,WashLe00,kick_ret_yds_per_ret,43.0,,,,,
player,201111270sea,sea,WashLe00,kick_ret_td,0,,,,,
player,201111270sea,sea,WashLe00,kick_ret_long,51,,,,,
player,201111270sea,sea,WashLe00,punt_ret,2,,,,,
player,201111270sea,sea,WashLe00,punt_ret_yds,1,,,,,
player,201111270sea,sea,WashLe00,punt_ret_yds_per_ret,0.5,,,,,
player,201111270sea,sea,WashLe00,punt_ret_td,0,,,,,
player,201111270sea,sea,WashLe00,punt_ret_long,1,,,,,
player,201111270sea,was,GanoGr44,xpm,2,,,,,
player,201111270sea,was,GanoGr44,xpa,3,,,,,
player,201111270sea,was,GanoGr44,fgm,1,,,,,
player,201111270sea,was,GanoGr44,fga,2,,,,,
player,201111270sea,was,GanoGr44,punt,0,,,,,
player,201111270sea,was,GanoGr44,punt_yds,0,,,,,
player,201111270sea,was,GanoGr44,punt_yds_per_punt,,,,,,
player,201111270sea,was,GanoGr44,punt_long,0,,,,,
player,201111270sea,was,RoccSa20,xpm,,,,,,
player,201111270sea,was,RoccSa20,xpa,,,,,,
player,201111270sea,was,RoccSa20,fgm,,,,,,
player,201111270sea,was,RoccSa20,fga,,,,,,
player,201111270sea,was,RoccSa20,punt,4,,,,,
player,201111270sea,was,RoccSa20,punt_yds,178,,,,,
player,201111270sea,was,RoccSa20,punt_yds_per_punt,44.5,,,,,
player,201111270sea,was,RoccSa20,punt_long,51,,,,,
player,201111270sea,sea,HausSt00,xpm,2,,,,,
player,201111270sea,sea,HausSt00,xpa,2,,,,,
player,201111270sea,sea,HausSt00,fgm,1,,,,,
player,201111270sea,sea,HausSt00,fga,2,,,,,
player,201111270sea,sea,HausSt00,punt,0,,,,,
player,201111270sea,sea,HausSt00,punt_yds,0,,,,,
player,201111270sea,sea,HausSt00,punt_yds_per_punt,,,,,,
player,201111270sea,sea,HausSt00,punt_long,0,,,,,
player,201111270sea,sea,RyanJo21,xpm,,,,,,
player,201111270sea,sea,RyanJo21,xpa,,,,,,
player,201111270sea,sea,RyanJo21,fgm,,,,,,
player,201111270sea,sea,RyanJo21,fga,,,,,,
player,201111270sea,sea,RyanJo21,punt,6,,,,,
player,201111270sea,sea,RyanJo21,punt_yds,267,,,,,
player,201111270sea,sea,RyanJo21,punt_yds_per_punt,44.5,,,,,
player,201111270sea,sea,RyanJo21,punt_long,67,,,,,
