game,2011,1,20110911,201109110cle,cin,"Cincinnati Bengals",27,cle,"Cleveland Browns",17
player,201109110cle,cin,NelsRe99,def_int_td,0,,,,,
player,201109110cle,cin,NelsRe99,def_int_long,0,,,,,
player,201109110cle,cin,NelsRe99,pass_defended,2,,,,,
player,201109110cle,cin,NelsRe99,sacks,1.0,,,,,
player,201109110cle,cin,NelsRe99,tackles_combined,9,,,,,
player,201109110cle,cin,NelsRe99,tackles_solo,7,,,,,
player,201109110cle,cin,NelsRe99,tackles_assists,2,,,,,
player,201109110cle,cin,NelsRe99,tackles_loss,1,,,,,
player,201109110cle,cin,NelsRe99,qb_hits,1,,,,,
player,201109110cle,cin,NelsRe99,fumbles_rec,0,,,,,
player,201109110cle,cin,NelsRe99,fumbles_rec_yds,0,,,,,
player,201109110cle,cin,NelsRe99,fumbles_rec_td,0,,,,,
player,201109110cle,cin,NelsRe99,fumbles_forced,0,,,,,
player,201109110cle,cin,CrocCh20,def_int,0,,,,,
player,201109110cle,cin,CrocCh20,def_int_yds,0,,,,,
player,201109110cle,cin,CrocCh20,def_int_td,0,,,,,
player,201109110cle,cin,CrocCh20,def_int_long,0,,,,,
player,201109110cle,cin,CrocCh20,pass_defended,1,,,,,
player,201109110cle,cin,CrocCh20,sacks,1.0,,,,,
player,201109110cle,cin,CrocCh20,tackles_combined,3,,,,,
player,201109110cle,cin,CrocCh20,tackles_solo,3,,,,,
player,201109110cle,cin,CrocCh20,tackles_assists,0,,,,,
player,201109110cle,cin,CrocCh20,tackles_loss,0,,,,,
player,201109110cle,cin,CrocCh20,qb_hits,0,,,,,
player,201109110cle,cin,CrocCh20,fumbles_rec,0,,,,,
player,201109110cle,cin,CrocCh20,fumbles_rec_yds,0,,,,,
player,201109110cle,cin,CrocCh20,fumbles_rec_td,0,,,,,
player,201109110cle,cin,CrocCh20,fumbles_forced,1,,,,,
player,201109110cle,cin,HowaTh20,def_int,0,,,,,
player,201109110cle,cin,HowaTh20,def_int_yds,0,,,,,
player,201109110cle,cin,HowaTh20,def_int_td,0,,,,,
player,201109110cle,cin,HowaTh20,def_int_long,0,,,,,
player,201109110cle,cin,HowaTh20,pass_defended,0,,,,,
player,201109110cle,cin,HowaTh20,sacks,0.0,,,,,
player,201109110cle,cin,HowaTh20,tackles_combined,8,,,,,
player,201109110cle,cin,HowaTh20,tackles_solo,3,,,,,
player,201109110cle,cin,HowaTh20,tackles_assists,5,,,,,
player,201109110cle,cin,HowaTh20,tackles_loss,2,,,,,
player,201109110cle,cin,HowaTh20,qb_hits,1,,,,,
player,201109110cle,cin,HowaTh20,fumbles_rec,0,,,,,
player,201109110cle,cin,HowaTh20,fumbles_rec_yds,0,,,,,
player,201109110cle,cin,HowaTh20,fumbles_rec_td,0,,,,,
player,201109110cle,cin,HowaTh20,fumbles_forced,0,,,,,
player,201109110cle,cin,FaneJo20,def_int,0,,,,,
player,201109110cle,cin,FaneJo20,def_int_yds,0,,,,,
player,201109110cle,cin,FaneJo20,def_int_td,0,,,,,
player,201109110cle,cin,FaneJo20,def_int_long,0,,,,,
player,201109110cle,cin,FaneJo20,pass_defended,0,,,,,
player,201109110cle,cin,FaneJo20,sacks,0.0,,,,,
player,201109110cle,cin,FaneJo20,tackles_combined,6,,,,,
player,201109110cle,cin,FaneJo20,tackles_solo,5,,,,,
player,201109110cle,cin,FaneJo20,tackles_assists,1,,,,,
player,201109110cle,cin,FaneJo20,tackles_loss,2,,,,,
player,201109110cle,cin,FaneJo20,qb_hits,0,,,,,
player,201109110cle,cin,FaneJo20,fumbles_rec,0,,,,,
player,201109110cle,cin,FaneJo20,fumbles_rec_yds,0,,,,,
player,201109110cle,cin,FaneJo20,fumbles_rec_td,0,,,,,
player,201109110cle,cin,FaneJo20,fumbles_forced,0,,,,,
player,201109110cle,cin,MauaRe99,def_int,0,,,,,
player,201109110cle,cin,MauaRe99,def_int_yds,0,,,,,
player,201109110cle,cin,MauaRe99,def_int_td,0,,,,,
player,201109110cle,cin,MauaRe99,def_int_long,0,,,,,
player,201109110cle,cin,MauaRe99,pass_defended,0,,,,,
player,201109110cle,cin,MauaRe99,sacks,0.0,,,,,
player,201109110cle,cin,MauaRe99,tackles_combined,6,,,,,
player,201109110cle,cin,MauaRe99,tackles_solo,3,,,,,
player,201109110cle,cin,MauaRe99,tackles_assists,3,,,,,
player,201109110cle,cin,MauaRe99,tackles_loss,0,,,,,
player,201109110cle,cin,MauaRe99,qb_hits,0,,,,,
player,201109110cle,cin,MauaRe99,fumbles_rec,0,,,,,
player,201109110cle,cin,MauaRe99,fumbles_rec_yds,0,,,,,
player,201109110cle,cin,MauaRe99,fumbles_rec_td,0,,,,,
player,201109110cle,cin,MauaRe99,fumbles_forced,0,,,,,
player,201109110cle,cin,AtkiGe99,def_int,0,,,,,
player,201109110cle,cin,AtkiGe99,def_int_yds,0,,,,,
player,201109110cle,cin,AtkiGe99,def_int_td,0,,,,,
player,201109110cle,cin,AtkiGe99,def_int_long,0,,,,,
player,201109110cle,cin,AtkiGe99,pass_defended,1,,,,,
player,201109110cle,cin,AtkiGe99,sacks,0.0,,,,,
player,201109110cle,cin,AtkiGe99,tackles_combined,5,,,,,
player,201109110cle,cin,AtkiGe99,tackles_solo,1,,,,,
player,201109110cle,cin,AtkiGe99,tackles_assists,4,,,,,
player,201109110cle,cin,AtkiGe99,tackles_loss,0,,,,,
player,201109110cle,cin,AtkiGe99,qb_hits,1,,,,,
player,201109110cle,cin,AtkiGe99,fumbles_rec,0,,,,,
player,201109110cle,cin,AtkiGe99,fumbles_rec_yds,0,,,,,
player,201109110cle,cin,AtkiGe99,fumbles_rec_td,0,,,,,
player,201109110cle,cin,AtkiGe99,fumbles_forced,0,,,,,
player,201109110cle,cin,ClemNa99,def_int,0,,,,,
player,201109110cle,cin,ClemNa99,def_int_yds,0,,,,,
player,201109110cle,cin,ClemNa99,def_int_td,0,,,,,
player,201109110cle,cin,ClemNa99,def_int_long,0,,,,,
player,201109110cle,cin,ClemNa99,pass_defended,1,,,,,
player,201109110cle,cin,ClemNa99,sacks,0.0,,,,,
player,201109110cle,cin,ClemNa99,tackles_combined,4,,,,,
player,201109110cle,cin,ClemNa99,tackles_solo,3,,,,,
player,201109110cle,cin,ClemNa99,tackles_assists,1,,,,,
player,201109110cle,cin,ClemNa99,tackles_loss,0,,,,,
player,201109110cle,cin,ClemNa99,qb_hits,0,,,,,
player,201109110cle,cin,ClemNa99,fumbles_rec,0,,,,,
player,201109110cle,cin,ClemNa99,fumbles_rec_yds,0,,,,,
player,201109110cle,cin,ClemNa99,fumbles_rec_td,0,,,,,
player,201109110cle,cin,ClemNa99,fumbles_forced,0,,,,,
player,201109110cle,cin,PekoDo20,def_int,0,,,,,
player,201109110cle,cin,PekoDo20,def_int_yds,0,,,,,
player,201109110cle,cin,PekoDo20,def_int_td,0,,,,,
player,201109110cle,cin,PekoDo20,def_int_long,0,,,,,
player,201109110cle,cin,PekoDo20,pass_defended,0,,,,,
player,201109110cle,cin,PekoDo20,sacks,0.0,,,,,
player,201109110cle,cin,PekoDo20,tackles_combined,3,,,,,
player,201109110cle,cin,PekoDo20,tackles_solo,2,,,,,
player,201109110cle,cin,PekoDo20,tackles_assists,1,,,,,
player,201109110cle,cin,PekoDo20,tackles_loss,0,,,,,
player,201109110cle,cin,PekoDo20,qb_hits,0,,,,,
player,201109110cle,cin,PekoDo20,fumbles_rec,0,,,,,
player,201109110cle,cin,PekoDo20,fumbles_rec_yds,0,,,,,
player,201109110cle,cin,PekoDo20,fumbles_rec_td,0,,,,,
player,201109110cle,cin,PekoDo20,fumbles_forced,0,,,,,
player,201109110cle,cin,WilsGi20,def_int,0,,,,,
player,201109110cle,cin,WilsGi20,def_int_yds,0,,,,,
player,201109110cle,cin,WilsGi20,def_int_td,0,,,,,
player,201109110cle,cin,WilsGi20,def_int_long,0,,,,,
player,201109110cle,cin,WilsGi20,pass_defended,0,,,,,
player,201109110cle,cin,WilsGi20,sacks,0.0,,,,,
player,201109110cle,cin,WilsGi20,tackles_combined,3,,,,,
player,201109110cle,cin,WilsGi20,tackles_solo,3,,,,,
player,201109110cle,cin,WilsGi20,tackles_assists,0,,,,,
player,201109110cle,cin,WilsGi20,tackles_loss,0,,,,,
player,201109110cle,cin,WilsGi20,qb_hits,0,,,,,
player,201109110cle,cin,WilsGi20,fumbles_rec,0,,,,,
player,201109110cle,cin,WilsGi20,fumbles_rec_yds,0,,,,,
player,201109110cle,cin,WilsGi20,fumbles_rec_td,0,,,,,
player,201109110cle,cin,WilsGi20,fumbles_forced,0,,,,,
player,201109110cle,cin,HallLe98,def_int,0,,,,,
player,201109110cle,cin,HallLe98,def_int_yds,0,,,,,
player,201109110cle,cin,HallLe98,def_int_td,0,,,,,
player,201109110cle,cin,HallLe98,def_int_long,0,,,,,
player,201109110cle,cin,HallLe98,pass_defended,2,,,,,
player,201109110cle,cin,HallLe98,sacks,0.0,,,,,
player,201109110cle,cin,HallLe98,tackles_combined,2,,,,,
player,201109110cle,cin,HallLe98,tackles_solo,2,,,,,
player,201109110cle,cin,HallLe98,tackles_assists,0,,,,,
player,201109110cle,cin,HallLe98,tackles_loss,0,,,,,
player,201109110cle,cin,HallLe98,qb_hits,0,,,,,
player,201109110cle,cin,HallLe98,fumbles_rec,0,,,,,
player,201109110cle,cin,HallLe98,fumbles_rec_yds,0,,,,,
player,201109110cle,cin,HallLe98,fumbles_rec_td,0,,,,,
player,201109110cle,cin,HallLe98,fumbles_forced,0,,,,,
player,201109110cle,cin,MileJe00,def_int,0,,,,,
player,201109110cle,cin,MileJe00,def_int_yds,0,,,,,
player,201109110cle,cin,MileJe00,def_int_td,0,,,,,
player,201109110cle,cin,MileJe00,def_int_long,0,,,,,
player,201109110cle,cin,MileJe00,pass_defended,0,,,,,
player,201109110cle,cin,MileJe00,sacks,0.0,,,,,
player,201109110cle,cin,MileJe00,tackles_combined,2,,,,,
player,201109110cle,cin,MileJe00,tackles_solo,2,,,,,
player,201109110cle,cin,MileJe00,tackles_assists,0,,,,,
player,201109110cle,cin,MileJe00,tackles_loss,0,,,,,
player,201109110cle,cin,MileJe00,qb_hits,0,,,,,
player,201109110cle,cin,MileJe00,fumbles_rec,0,,,,,
player,201109110cle,cin,MileJe00,fumbles_rec_yds,0,,,,,
player,201109110cle,cin,MileJe00,fumbles_rec_td,0,,,,,
player,201109110cle,cin,MileJe00,fumbles_forced,0,,,,,
player,201109110cle,cin,CaldAn00,def_int,0,,,,,
player,201109110cle,cin,CaldAn00,def_int_yds,0,,,,,
player,201109110cle,cin,CaldAn00,def_int_td,0,,,,,
player,201109110cle,cin,CaldAn00,def_int_long,0,,,,,
player,201109110cle,cin,CaldAn00,pass_defended,0,,,,,
player,201109110cle,cin,CaldAn00,sacks,0.0,,,,,
player,201109110cle,cin,CaldAn00,tackles_combined,1,,,,,
player,201109110cle,cin,CaldAn00,tackles_solo,1,,,,,
player,201109110cle,cin,CaldAn00,tackles_assists,0,,,,,
player,201109110cle,cin,CaldAn00,tackles_loss,0,,,,,
player,201109110cle,cin,CaldAn00,qb_hits,0,,,,,
player,201109110cle,cin,CaldAn00,fumbles_rec,0,,,,,
player,201109110cle,cin,CaldAn00,fumbles_rec_yds,0,,,,,
player,201109110cle,cin,CaldAn00,fumbles_rec_td,0,,,,,
player,201109110cle,cin,CaldAn00,fumbles_forced,0,,,,,
player,201109110cle,cin,GeatRo21,def_int,0,,,,,
player,201109110cle,cin,GeatRo21,def_int_yds,0,,,,,
player,201109110cle,cin,GeatRo21,def_int_td,0,,,,,
player,201109110cle,cin,GeatRo21,def_int_long,0,,,,,
player,201109110cle,cin,GeatRo21,pass_defended,0,,,,,
player,201109110cle,cin,GeatRo21,sacks,0.0,,,,,
player,201109110cle,cin,GeatRo21,tackles_combined,1,,,,,
player,201109110cle,cin,GeatRo21,tackles_solo,1,,,,,
player,201109110cle,cin,GeatRo21,tackles_assists,0,,,,,
player,201109110cle,cin,GeatRo21,tackles_loss,1,,,,,
player,201109110cle,cin,GeatRo21,qb_hits,0,,,,,
player,201109110cle,cin,GeatRo21,fumbles_rec,0,,,,,
player,201109110cle,cin,GeatRo21,fumbles_rec_yds,0,,,,,
player,201109110cle,cin,GeatRo21,fumbles_rec_td,0,,,,,
player,201109110cle,cin,GeatRo21,fumbles_forced,0,,,,,
player,201109110cle,cin,HarrCl20,def_int,0,,,,,
player,201109110cle,cin,HarrCl20,def_int_yds,0,,,,,
player,201109110cle,cin,HarrCl20,def_int_td,0,,,,,
player,201109110cle,cin,HarrCl20,def_int_long,0,,,,,
player,201109110cle,cin,HarrCl20,pass_defended,0,,,,,
player,201109110cle,cin,HarrCl20,sacks,0.0,,,,,
player,201109110cle,cin,HarrCl20,tackles_combined,1,,,,,
player,201109110cle,cin,HarrCl20,tackles_solo,1,,,,,
player,201109110cle,cin,HarrCl20,tackles_assists,0,,,,,
player,201109110cle,cin,HarrCl20,tackles_loss,0,,,,,
player,201109110cle,cin,HarrCl20,qb_hits,0,,,,,
player,201109110cle,cin,HarrCl20,fumbles_rec,0,,,,,
player,201109110cle,cin,HarrCl20,fumbles_rec_yds,0,,,,,
player,201109110cle,cin,HarrCl20,fumbles_rec_td,0,,,,,
player,201109110cle,cin,HarrCl20,fumbles_forced,0,,,,,
player,201109110cle,cin,LawsMa20,def_int,0,,,,,
player,201109110cle,cin,LawsMa20,def_int_yds,0,,,,,
player,201109110cle,cin,LawsMa20,def_int_td,0,,,,,
player,201109110cle,cin,LawsMa20,def_int_long,0,,,,,
player,201109110cle,cin,LawsMa20,pass_defended,0,,,,,
player,201109110cle,cin,LawsMa20,sacks,0.0,,,,,
player,201109110cle,cin,LawsMa20,tackles_combined,1,,,,,
player,201109110cle,cin,LawsMa20,tackles_solo,1,,,,,
player,201109110cle,cin,LawsMa20,tackles_assists,0,,,,,
player,201109110cle,cin,LawsMa20,tackles_loss,0,,,,,
player,201109110cle,cin,LawsMa20,qb_hits,0,,,,,
player,201109110cle,cin,LawsMa20,fumbles_rec,0,,,,,
player,201109110cle,cin,LawsMa20,fumbles_rec_yds,0,,,,,
player,201109110cle,cin,LawsMa20,fumbles_rec_td,0,,,,,
player,201109110cle,cin,LawsMa20,fumbles_forced,0,,,,,
player,201109110cle,cin,LeonBr00,def_int,0,,,,,
player,201109110cle,cin,LeonBr00,def_int_yds,0,,,,,
player,201109110cle,cin,LeonBr00,def_int_td,0,,,,,
player,201109110cle,cin,LeonBr00,def_int_long,0,,,,,
player,201109110cle,cin,LeonBr00,pass_defended,0,,,,,
player,201109110cle,cin,LeonBr00,sacks,0.0,,,,,
player,201109110cle,cin,LeonBr00,tackles_combined,1,,,,,
player,201109110cle,cin,LeonBr00,tackles_solo,1,,,,,
player,201109110cle,cin,LeonBr00,tackles_assists,0,,,,,
player,201109110cle,cin,LeonBr00,tackles_loss,0,,,,,
player,201109110cle,cin,LeonBr00,qb_hits,0,,,,,
player,201109110cle,cin,LeonBr00,fumbles_rec,0,,,,,
player,201109110cle,cin,LeonBr00,fumbles_rec_yds,0,,,,,
player,201109110cle,cin,LeonBr00,fumbles_rec_td,0,,,,,
player,201109110cle,cin,LeonBr00,fumbles_forced,0,,,,,
player,201109110cle,cin,MurrRi00,def_int,0,,,,,
player,201109110cle,cin,MurrRi00,def_int_yds,0,,,,,
player,201109110cle,cin,MurrRi00,def_int_td,0,,,,,
player,201109110cle,cin,MurrRi00,def_int_long,0,,,,,
player,201109110cle,cin,MurrRi00,pass_defended,0,,,,,
player,201109110cle,cin,MurrRi00,sacks,0.0,,,,,
player,201109110cle,cin,MurrRi00,tackles_combined,1,,,,,
player,201109110cle,cin,MurrRi00,tackles_solo,1,,,,,
player,201109110cle,cin,MurrRi00,tackles_assists,0,,,,,
player,201109110cle,cin,MurrRi00,tackles_loss,0,,,,,
player,201109110cle,cin,MurrRi00,qb_hits,0,,,,,
player,201109110cle,cin,MurrRi00,fumbles_rec,0,,,,,
player,201109110cle,cin,MurrRi00,fumbles_rec_yds,0,,,,,
player,201109110cle,cin,MurrRi00,fumbles_rec_td,0,,,,,
player,201109110cle,cin,MurrRi00,fumbles_forced,0,,,,,
player,201109110cle,cin,ReyxVi00,def_int,0,,,,,
player,201109110cle,cin,ReyxVi00,def_int_yds,0,,,,,
player,201109110cle,cin,ReyxVi00,def_int_td,0,,,,,
player,201109110cle,cin,ReyxVi00,def_int_long,0,,,,,
player,201109110cle,cin,ReyxVi00,pass_defended,0,,,,,
player,201109110cle,cin,ReyxVi00,sacks,0.0,,,,,
player,201109110cle,cin,ReyxVi00,tackles_combined,1,,,,,
player,201109110cle,cin,ReyxVi00,tackles_solo,1,,,,,
player,201109110cle,cin,ReyxVi00,tackles_assists,0,,,,,
player,201109110cle,cin,ReyxVi00,tackles_loss,0,,,,,
player,201109110cle,cin,ReyxVi00,qb_hits,0,,,,,
player,201109110cle,cin,ReyxVi00,fumbles_rec,0,,,,,
player,201109110cle,cin,ReyxVi00,fumbles_rec_yds,0,,,,,
player,201109110cle,cin,ReyxVi00,fumbles_rec_td,0,,,,,
player,201109110cle,cin,ReyxVi00,fumbles_forced,0,,,,,
player,201109110cle,cin,RuckFr99,def_int,0,,,,,
player,201109110cle,cin,RuckFr99,def_int_yds,0,,,,,
player,201109110cle,cin,RuckFr99,def_int_td,0,,,,,
player,201109110cle,cin,RuckFr99,def_int_long,0,,,,,
player,201109110cle,cin,RuckFr99,pass_defended,0,,,,,
player,201109110cle,cin,RuckFr99,sacks,0.0,,,,,
player,201109110cle,cin,RuckFr99,tackles_combined,1,,,,,
player,201109110cle,cin,RuckFr99,tackles_solo,1,,,,,
player,201109110cle,cin,RuckFr99,tackles_assists,0,,,,,
player,201109110cle,cin,RuckFr99,tackles_loss,0,,,,,
player,201109110cle,cin,RuckFr99,qb_hits,1,,,,,
player,201109110cle,cin,RuckFr99,fumbles_rec,0,,,,,
player,201109110cle,cin,RuckFr99,fumbles_rec_yds,0,,,,,
player,201109110cle,cin,RuckFr99,fumbles_rec_td,0,,,,,
player,201109110cle,cin,RuckFr99,fumbles_forced,0,,,,,
player,201109110cle,cin,SimsPa99,def_int,0,,,,,
player,201109110cle,cin,SimsPa99,def_int_yds,0,,,,,
player,201109110cle,cin,SimsPa99,def_int_td,0,,,,,
player,201109110cle,cin,SimsPa99,def_int_long,0,,,,,
player,201109110cle,cin,SimsPa99,pass_defended,0,,,,,
player,201109110cle,cin,SimsPa99,sacks,0.0,,,,,
player,201109110cle,cin,SimsPa99,tackles_combined,1,,,,,
player,201109110cle,cin,SimsPa99,tackles_solo,0,,,,,
player,201109110cle,cin,SimsPa99,tackles_assists,1,,,,,
player,201109110cle,cin,SimsPa99,tackles_loss,0,,,,,
player,201109110cle,cin,SimsPa99,qb_hits,0,,,,,
player,201109110cle,cin,SimsPa99,fumbles_rec,0,,,,,
player,201109110cle,cin,SimsPa99,fumbles_rec_yds,0,,,,,
player,201109110cle,cin,SimsPa99,fumbles_rec_td,0,,,,,
player,201109110cle,cin,SimsPa99,fumbles_forced,0,,,,,
player,201109110cle,cin,DunlCa99,def_int,0,,,,,
player,201109110cle,cin,DunlCa99,def_int_yds,0,,,,,
player,201109110cle,cin,DunlCa99,def_int_td,0,,,,,
player,201109110cle,cin,DunlCa99,def_int_long,0,,,,,
player,201109110cle,cin,DunlCa99,pass_defended,0,,,,,
player,201109110cle,cin,DunlCa99,sacks,0.0,,,,,
player,201109110cle,cin,DunlCa99,tackles_combined,0,,,,,
player,201109110cle,cin,DunlCa99,tackles_solo,0,,,,,
player,201109110cle,cin,DunlCa99,tackles_assists,0,,,,,
player,201109110cle,cin,DunlCa99,tackles_loss,0,,,,,
player,201109110cle,cin,DunlCa99,qb_hits,2,,,,,
player,201109110cle,cin,DunlCa99,fumbles_rec,0,,,,,
player,201109110cle,cin,DunlCa99,fumbles_rec_yds,0,,,,,
player,201109110cle,cin,DunlCa99,fumbles_rec_td,0,,,,,
player,201109110cle,cin,DunlCa99,fumbles_forced,0,,,,,
player,201109110cle,cle,JackDQ20,def_int,0,,,,,
player,201109110cle,cle,JackDQ20,def_int_yds,0,,,,,
player,201109110cle,cle,JackDQ20,def_int_td,0,,,,,
player,201109110cle,cle,JackDQ20,def_int_long,0,,,,,
player,201109110cle,cle,JackDQ20,pass_defended,0,,,,,
player,201109110cle,cle,JackDQ20,sacks,2.0,,,,,
player,201109110cle,cle,JackDQ20,tackles_combined,11,,,,,
player,201109110cle,cle,JackDQ20,tackles_solo,10,,,,,
player,201109110cle,cle,JackDQ20,tackles_assists,1,,,,,
player,201109110cle,cle,JackDQ20,tackles_loss,1,,,,,
player,201109110cle,cle,JackDQ20,qb_hits,2,,,,,
player,201109110cle,cle,JackDQ20,fumbles_rec,0,,,,,
player,201109110cle,cle,JackDQ20,fumbles_rec_yds,0,,,,,
player,201109110cle,cle,JackDQ20,fumbles_rec_td,0,,,,,
player,201109110cle,cle,JackDQ20,fumbles_forced,1,,,,,
player,201109110cle,cle,HadeJo99,def_int,0,,,,,
player,201109110cle,cle,HadeJo99,def_int_yds,0,,,,,
player,201109110cle,cle,HadeJo99,def_int_td,0,,,,,
player,201109110cle,cle,HadeJo99,def_int_long,0,,,,,
player,201109110cle,cle,HadeJo99,pass_defended,5,,,,,
player,201109110cle,cle,HadeJo99,sacks,1.0,,,,,
player,201109110cle,cle,HadeJo99,tackles_combined,3,,,,,
player,201109110cle,cle,HadeJo99,tackles_solo,1,,,,,
player,201109110cle,cle,HadeJo99,tackles_assists,2,,,,,
player,201109110cle,cle,HadeJo99,tackles_loss,0,,,,,
player,201109110cle,cle,HadeJo99,qb_hits,1,,,,,
player,201109110cle,cle,HadeJo99,fumbles_rec,0,,,,,
player,201109110cle,cle,HadeJo99,fumbles_rec_yds,0,,,,,
player,201109110cle,cle,HadeJo99,fumbles_rec_td,0,,,,,
player,201109110cle,cle,HadeJo99,fumbles_forced,0,,,,,
player,201109110cle,cle,BenaMa00,def_int,0,,,,,
player,201109110cle,cle,BenaMa00,def_int_yds,0,,,,,
player,201109110cle,cle,BenaMa00,def_int_td,0,,,,,
player,201109110cle,cle,BenaMa00,def_int_long,0,,,,,
player,201109110cle,cle,BenaMa00,pass_defended,0,,,,,
player,201109110cle,cle,BenaMa00,sacks,0.5,,,,,
player,201109110cle,cle,BenaMa00,tackles_combined,2,,,,,
player,201109110cle,cle,BenaMa00,tackles_solo,1,,,,,
player,201109110cle,cle,BenaMa00,tackles_assists,1,,,,,
player,201109110cle,cle,BenaMa00,tackles_loss,0,,,,,
player,201109110cle,cle,BenaMa00,qb_hits,1,,,,,
player,201109110cle,cle,BenaMa00,fumbles_rec,0,,,,,
player,201109110cle,cle,BenaMa00,fumbles_rec_yds,0,,,,,
player,201109110cle,cle,BenaMa00,fumbles_rec_td,0,,,,,
player,201109110cle,cle,BenaMa00,fumbles_forced,0,,,,,
player,201109110cle,cle,SchaBr00,def_int,0,,,,,
player,201109110cle,cle,SchaBr00,def_int_yds,0,,,,,
player,201109110cle,cle,SchaBr00,def_int_td,0,,,,,
player,201109110cle,cle,SchaBr00,def_int_long,0,,,,,
player,201109110cle,cle,SchaBr00,pass_defended,0,,,,,
player,201109110cle,cle,SchaBr00,sacks,0.5,,,,,
player,201109110cle,cle,SchaBr00,tackles_combined,2,,,,,
player,201109110cle,cle,SchaBr00,tackles_solo,1,,,,,
player,201109110cle,cle,SchaBr00,tackles_assists,1,,,,,
player,201109110cle,cle,SchaBr00,tackles_loss,0,,,,,
player,201109110cle,cle,SchaBr00,qb_hits,1,,,,,
player,201109110cle,cle,SchaBr00,fumbles_rec,0,,,,,
player,201109110cle,cle,SchaBr00,fumbles_rec_yds,0,,,,,
player,201109110cle,cle,SchaBr00,fumbles_rec_td,0,,,,,
player,201109110cle,cle,SchaBr00,fumbles_forced,0,,,,,
player,201109110cle,cle,TaylPh00,def_int,0,,,,,
player,201109110cle,cle,TaylPh00,def_int_yds,0,,,,,
player,201109110cle,cle,TaylPh00,def_int_td,0,,,,,
player,201109110cle,cle,TaylPh00,def_int_long,0,,,,,
player,201109110cle,cle,TaylPh00,pass_defended,0,,,,,
player,201109110cle,cle,TaylPh00,sacks,0.0,,,,,
player,201109110cle,cle,TaylPh00,tackles_combined,6,,,,,
player,201109110cle,cle,TaylPh00,tackles_solo,5,,,,,
player,201109110cle,cle,TaylPh00,tackles_assists,1,,,,,
player,201109110cle,cle,TaylPh00,tackles_loss,2,,,,,
player,201109110cle,cle,TaylPh00,qb_hits,1,,,,,
player,201109110cle,cle,TaylPh00,fumbles_rec,0,,,,,
player,201109110cle,cle,TaylPh00,fumbles_rec_yds,0,,,,,
player,201109110cle,cle,TaylPh00,fumbles_rec_td,0,,,,,
player,201109110cle,cle,TaylPh00,fumbles_forced,0,,,,,
player,201109110cle,cle,WardT.99,def_int,0,,,,,
player,201109110cle,cle,WardT.99,def_int_yds,0,,,,,
player,201109110cle,cle,WardT.99,def_int_td,0,,,,,
player,201109110cle,cle,WardT.99,def_int_long,0,,,,,
player,201109110cle,cle,WardT.99,pass_defended,0,,,,,
player,201109110cle,cle,WardT.99,sacks,0.0,,,,,
player,201109110cle,cle,WardT.99,tackles_combined,6,,,,,
player,201109110cle,cle,WardT.99,tackles_solo,5,,,,,
player,201109110cle,cle,WardT.99,tackles_assists,1,,,,,
player,201109110cle,cle,WardT.99,tackles_loss,0,,,,,
player,201109110cle,cle,WardT.99,qb_hits,0,,,,,
player,201109110cle,cle,WardT.99,fumbles_rec,0,,,,,
player,201109110cle,cle,WardT.99,fumbles_rec_yds,0,,,,,
player,201109110cle,cle,WardT.99,fumbles_rec_td,0,,,,,
player,201109110cle,cle,WardT.99,fumbles_forced,0,,,,,
player,201109110cle,cle,YounUs99,def_int,0,,,,,
player,201109110cle,cle,YounUs99,def_int_yds,0,,,,,
player,201109110cle,cle,YounUs99,def_int_td,0,,,,,
player,201109110cle,cle,YounUs99,def_int_long,0,,,,,
player,201109110cle,cle,YounUs99,pass_defended,0,,,,,
player,201109110cle,cle,YounUs99,sacks,0.0,,,,,
player,201109110cle,cle,YounUs99,tackles_combined,5,,,,,
player,201109110cle,cle,YounUs99,tackles_solo,3,,,,,
player,201109110cle,cle,YounUs99,tackles_assists,2,,,,,
player,201109110cle,cle,YounUs99,tackles_loss,0,,,,,
player,201109110cle,cle,YounUs99,qb_hits,0,,,,,
player,201109110cle,cle,YounUs99,fumbles_rec,0,,,,,
player,201109110cle,cle,YounUs99,fumbles_rec_yds,0,,,,,
player,201109110cle,cle,YounUs99,fumbles_rec_td,0,,,,,
player,201109110cle,cle,YounUs99,fumbles_forced,0,,,,,
player,201109110cle,cle,AdamMi21,def_int,0,,,,,
player,201109110cle,cle,AdamMi21,def_int_yds,0,,,,,
player,201109110cle,cle,AdamMi21,def_int_td,0,,,,,
player,201109110cle,cle,AdamMi21,def_int_long,0,,,,,
player,201109110cle,cle,AdamMi21,pass_defended,0,,,,,
player,201109110cle,cle,AdamMi21,sacks,0.0,,,,,
player,201109110cle,cle,AdamMi21,tackles_combined,4,,,,,
player,201109110cle,cle,AdamMi21,tackles_solo,3,,,,,
player,201109110cle,cle,AdamMi21,tackles_assists,1,,,,,
player,201109110cle,cle,AdamMi21,tackles_loss,0,,,,,
player,201109110cle,cle,AdamMi21,qb_hits,0,,,,,
player,201109110cle,cle,AdamMi21,fumbles_rec,0,,,,,
player,201109110cle,cle,AdamMi21,fumbles_rec_yds,0,,,,,
player,201109110cle,cle,AdamMi21,fumbles_rec_td,0,,,,,
player,201109110cle,cle,AdamMi21,fumbles_forced,0,,,,,
player,201109110cle,cle,MitcJa20,def_int,0,,,,,
player,201109110cle,cle,MitcJa20,def_int_yds,0,,,,,
player,201109110cle,cle,MitcJa20,def_int_td,0,,,,,
