game,2011,5,20111009,201110090nwe,nyj,"New York Jets",21,nwe,"New England Patriots",30
player,201110090nwe,nyj,WestJa99,fumbles_rec_yds,0,,,,,
player,201110090nwe,nyj,WestJa99,fumbles_rec_td,0,,,,,
player,201110090nwe,nyj,WestJa99,fumbles_forced,0,,,,,
player,201110090nwe,nyj,HarrDa99,def_int,0,,,,,
player,201110090nwe,nyj,HarrDa99,def_int_yds,0,,,,,
player,201110090nwe,nyj,HarrDa99,def_int_td,0,,,,,
player,201110090nwe,nyj,HarrDa99,def_int_long,0,,,,,
player,201110090nwe,nyj,HarrDa99,pass_defended,0,,,,,
player,201110090nwe,nyj,HarrDa99,sacks,1.0,,,,,
player,201110090nwe,nyj,HarrDa99,tackles_combined,9,,,,,
player,201110090nwe,nyj,HarrDa99,tackles_solo,7,,,,,
player,201110090nwe,nyj,HarrDa99,tackles_assists,2,,,,,
player,201110090nwe,nyj,HarrDa99,tackles_loss,1,,,,,
player,201110090nwe,nyj,HarrDa99,qb_hits,1,,,,,
player,201110090nwe,nyj,HarrDa99,fumbles_rec,0,,,,,
player,201110090nwe,nyj,HarrDa99,fumbles_rec_yds,0,,,,,
player,201110090nwe,nyj,HarrDa99,fumbles_rec_td,0,,,,,
player,201110090nwe,nyj,HarrDa99,fumbles_forced,0,,,,,
player,201110090nwe,nyj,PitoRo00,def_int,0,,,,,
player,201110090nwe,nyj,PitoRo00,def_int_yds,0,,,,,
player,201110090nwe,nyj,PitoRo00,def_int_td,0,,,,,
player,201110090nwe,nyj,PitoRo00,def_int_long,0,,,,,
player,201110090nwe,nyj,PitoRo00,pass_defended,0,,,,,
player,201110090nwe,nyj,PitoRo00,sacks,1.0,,,,,
player,201110090nwe,nyj,PitoRo00,tackles_combined,2,,,,,
player,201110090nwe,nyj,PitoRo00,tackles_solo,1,,,,,
player,201110090nwe,nyj,PitoRo00,tackles_assists,1,,,,,
player,201110090nwe,nyj,PitoRo00,tackles_loss,1,,,,,
player,201110090nwe,nyj,PitoRo00,qb_hits,1,,,,,
player,201110090nwe,nyj,PitoRo00,fumbles_rec,0,,,,,
player,201110090nwe,nyj,PitoRo00,fumbles_rec_yds,0,,,,,
player,201110090nwe,nyj,PitoRo00,fumbles_rec_td,0,,,,,
player,201110090nwe,nyj,PitoRo00,fumbles_forced,0,,,,,
player,201110090nwe,nyj,SmitEr22,def_int,0,,,,,
player,201110090nwe,nyj,SmitEr22,def_int_yds,0,,,,,
player,201110090nwe,nyj,SmitEr22,def_int_td,0,,,,,
player,201110090nwe,nyj,SmitEr22,def_int_long,0,,,,,
player,201110090nwe,nyj,SmitEr22,pass_defended,0,,,,,
player,201110090nwe,nyj,SmitEr22,sacks,0.0,,,,,
player,201110090nwe,nyj,SmitEr22,tackles_combined,9,,,,,
player,201110090nwe,nyj,SmitEr22,tackles_solo,5,,,,,
player,201110090nwe,nyj,SmitEr22,tackles_assists,4,,,,,
player,201110090nwe,nyj,SmitEr22,tackles_loss,1,,,,,
player,201110090nwe,nyj,SmitEr22,qb_hits,0,,,,,
player,201110090nwe,nyj,SmitEr22,fumbles_rec,0,,,,,
player,201110090nwe,nyj,SmitEr22,fumbles_rec_yds,0,,,,,
player,201110090nwe,nyj,SmitEr22,fumbles_rec_td,0,,,,,
player,201110090nwe,nyj,SmitEr22,fumbles_forced,0,,,,,
player,201110090nwe,nyj,PoolBr20,def_int,0,,,,,
player,201110090nwe,nyj,PoolBr20,def_int_yds,0,,,,,
player,201110090nwe,nyj,PoolBr20,def_int_td,0,,,,,
player,201110090nwe,nyj,PoolBr20,def_int_long,0,,,,,
player,201110090nwe,nyj,PoolBr20,pass_defended,0,,,,,
player,201110090nwe,nyj,PoolBr20,sacks,0.0,,,,,
player,201110090nwe,nyj,PoolBr20,tackles_combined,8,,,,,
player,201110090nwe,nyj,PoolBr20,tackles_solo,6,,,,,
player,201110090nwe,nyj,PoolBr20,tackles_assists,2,,,,,
player,201110090nwe,nyj,PoolBr20,tackles_loss,0,,,,,
player,201110090nwe,nyj,PoolBr20,qb_hits,0,,,,,
player,201110090nwe,nyj,PoolBr20,fumbles_rec,0,,,,,
player,201110090nwe,nyj,PoolBr20,fumbles_rec_yds,0,,,,,
player,201110090nwe,nyj,PoolBr20,fumbles_rec_td,0,,,,,
player,201110090nwe,nyj,PoolBr20,fumbles_forced,0,,,,,
player,201110090nwe,nyj,LeonJi23,def_int,0,,,,,
player,201110090nwe,nyj,LeonJi23,def_int_yds,0,,,,,
player,201110090nwe,nyj,LeonJi23,def_int_td,0,,,,,
player,201110090nwe,nyj,LeonJi23,def_int_long,0,,,,,
player,201110090nwe,nyj,LeonJi23,pass_defended,0,,,,,
player,201110090nwe,nyj,LeonJi23,sacks,0.0,,,,,
player,201110090nwe,nyj,LeonJi23,tackles_combined,6,,,,,
player,201110090nwe,nyj,LeonJi23,tackles_solo,4,,,,,
player,201110090nwe,nyj,LeonJi23,tackles_assists,2,,,,,
player,201110090nwe,nyj,LeonJi23,tackles_loss,0,,,,,
player,201110090nwe,nyj,LeonJi23,qb_hits,0,,,,,
player,201110090nwe,nyj,LeonJi23,fumbles_rec,0,,,,,
player,201110090nwe,nyj,LeonJi23,fumbles_rec_yds,0,,,,,
player,201110090nwe,nyj,LeonJi23,fumbles_rec_td,0,,,,,
player,201110090nwe,nyj,LeonJi23,fumbles_forced,0,,,,,
player,201110090nwe,nyj,PaceCa20,def_int,0,,,,,
player,201110090nwe,nyj,PaceCa20,def_int_yds,0,,,,,
player,201110090nwe,nyj,PaceCa20,def_int_td,0,,,,,
player,201110090nwe,nyj,PaceCa20,def_int_long,0,,,,,
player,201110090nwe,nyj,PaceCa20,pass_defended,0,,,,,
player,201110090nwe,nyj,PaceCa20,sacks,0.0,,,,,
player,201110090nwe,nyj,PaceCa20,tackles_combined,6,,,,,
player,201110090nwe,nyj,PaceCa20,tackles_solo,4,,,,,
player,201110090nwe,nyj,PaceCa20,tackles_assists,2,,,,,
player,201110090nwe,nyj,PaceCa20,tackles_loss,0,,,,,
player,201110090nwe,nyj,PaceCa20,qb_hits,0,,,,,
player,201110090nwe,nyj,PaceCa20,fumbles_rec,0,,,,,
player,201110090nwe,nyj,PaceCa20,fumbles_rec_yds,0,,,,,
player,201110090nwe,nyj,PaceCa20,fumbles_rec_td,0,,,,,
player,201110090nwe,nyj,PaceCa20,fumbles_forced,0,,,,,
player,201110090nwe,nyj,StriDo20,def_int,0,,,,,
player,201110090nwe,nyj,StriDo20,def_int_yds,0,,,,,
player,201110090nwe,nyj,StriDo20,def_int_td,0,,,,,
player,201110090nwe,nyj,StriDo20,def_int_long,0,,,,,
player,201110090nwe,nyj,StriDo20,pass_defended,0,,,,,
player,201110090nwe,nyj,StriDo20,sacks,0.0,,,,,
player,201110090nwe,nyj,StriDo20,tackles_combined,5,,,,,
player,201110090nwe,nyj,StriDo20,tackles_solo,4,,,,,
player,201110090nwe,nyj,StriDo20,tackles_assists,1,,,,,
player,201110090nwe,nyj,StriDo20,tackles_loss,0,,,,,
player,201110090nwe,nyj,StriDo20,qb_hits,0,,,,,
player,201110090nwe,nyj,StriDo20,fumbles_rec,0,,,,,
player,201110090nwe,nyj,StriDo20,fumbles_rec_yds,0,,,,,
player,201110090nwe,nyj,StriDo20,fumbles_rec_td,0,,,,,
player,201110090nwe,nyj,StriDo20,fumbles_forced,0,,,,,
player,201110090nwe,nyj,ReviDa99,def_int,0,,,,,
player,201110090nwe,nyj,ReviDa99,def_int_yds,0,,,,,
player,201110090nwe,nyj,ReviDa99,def_int_td,0,,,,,
player,201110090nwe,nyj,ReviDa99,def_int_long,0,,,,,
player,201110090nwe,nyj,ReviDa99,pass_defended,1,,,,,
player,201110090nwe,nyj,ReviDa99,sacks,0.0,,,,,
player,201110090nwe,nyj,ReviDa99,tackles_combined,4,,,,,
player,201110090nwe,nyj,ReviDa99,tackles_solo,3,,,,,
player,201110090nwe,nyj,ReviDa99,tackles_assists,1,,,,,
player,201110090nwe,nyj,ReviDa99,tackles_loss,0,,,,,
player,201110090nwe,nyj,ReviDa99,qb_hits,0,,,,,
player,201110090nwe,nyj,ReviDa99,fumbles_rec,0,,,,,
player,201110090nwe,nyj,ReviDa99,fumbles_rec_yds,0,,,,,
player,201110090nwe,nyj,ReviDa99,fumbles_rec_td,0,,,,,
player,201110090nwe,nyj,ReviDa99,fumbles_forced,0,,,,,
player,201110090nwe,nyj,WilkMu00,def_int,0,,,,,
player,201110090nwe,nyj,WilkMu00,def_int_yds,0,,,,,
player,201110090nwe,nyj,WilkMu00,def_int_td,0,,,,,
player,201110090nwe,nyj,WilkMu00,def_int_long,0,,,,,
player,201110090nwe,nyj,WilkMu00,pass_defended,0,,,,,
player,201110090nwe,nyj,WilkMu00,sacks,0.0,,,,,
player,201110090nwe,nyj,WilkMu00,tackles_combined,4,,,,,
player,201110090nwe,nyj,WilkMu00,tackles_solo,3,,,,,
player,201110090nwe,nyj,WilkMu00,tackles_assists,1,,,,,
player,201110090nwe,nyj,WilkMu00,tackles_loss,0,,,,,
player,201110090nwe,nyj,WilkMu00,qb_hits,1,,,,,
player,201110090nwe,nyj,WilkMu00,fumbles_rec,0,,,,,
player,201110090nwe,nyj,WilkMu00,fumbles_rec_yds,0,,,,,
player,201110090nwe,nyj,WilkMu00,fumbles_rec_td,0,,,,,
player,201110090nwe,nyj,WilkMu00,fumbles_forced,0,,,,,
player,201110090nwe,nyj,DeViMi99,def_int,0,,,,,
player,201110090nwe,nyj,DeViMi99,def_int_yds,0,,,,,
player,201110090nwe,nyj,DeViMi99,def_int_td,0,,,,,
player,201110090nwe,nyj,DeViMi99,def_int_long,0,,,,,
player,201110090nwe,nyj,DeViMi99,pass_defended,0,,,,,
player,201110090nwe,nyj,DeViMi99,sacks,0.0,,,,,
player,201110090nwe,nyj,DeViMi99,tackles_combined,3,,,,,
player,201110090nwe,nyj,DeViMi99,tackles_solo,1,,,,,
player,201110090nwe,nyj,DeViMi99,tackles_assists,2,,,,,
player,201110090nwe,nyj,DeViMi99,tackles_loss,0,,,,,
player,201110090nwe,nyj,DeViMi99,qb_hits,0,,,,,
player,201110090nwe,nyj,DeViMi99,fumbles_rec,0,,,,,
player,201110090nwe,nyj,DeViMi99,fumbles_rec_yds,0,,,,,
player,201110090nwe,nyj,DeViMi99,fumbles_rec_td,0,,,,,
player,201110090nwe,nyj,DeViMi99,fumbles_forced,0,,,,,
player,201110090nwe,nyj,WilsKy99,def_int,0,,,,,
player,201110090nwe,nyj,WilsKy99,def_int_yds,0,,,,,
player,201110090nwe,nyj,WilsKy99,def_int_td,0,,,,,
player,201110090nwe,nyj,WilsKy99,def_int_long,0,,,,,
player,201110090nwe,nyj,WilsKy99,pass_defended,0,,,,,
player,201110090nwe,nyj,WilsKy99,sacks,0.0,,,,,
player,201110090nwe,nyj,WilsKy99,tackles_combined,3,,,,,
player,201110090nwe,nyj,WilsKy99,tackles_solo,2,,,,,
player,201110090nwe,nyj,WilsKy99,tackles_assists,1,,,,,
player,201110090nwe,nyj,WilsKy99,tackles_loss,0,,,,,
player,201110090nwe,nyj,WilsKy99,qb_hits,0,,,,,
player,201110090nwe,nyj,WilsKy99,fumbles_rec,0,,,,,
player,201110090nwe,nyj,WilsKy99,fumbles_rec_yds,0,,,,,
player,201110090nwe,nyj,WilsKy99,fumbles_rec_td,0,,,,,
player,201110090nwe,nyj,WilsKy99,fumbles_forced,0,,,,,
player,201110090nwe,nyj,PouhSi20,def_int,0,,,,,
player,201110090nwe,nyj,PouhSi20,def_int_yds,0,,,,,
player,201110090nwe,nyj,PouhSi20,def_int_td,0,,,,,
player,201110090nwe,nyj,PouhSi20,def_int_long,0,,,,,
player,201110090nwe,nyj,PouhSi20,pass_defended,0,,,,,
player,201110090nwe,nyj,PouhSi20,sacks,0.0,,,,,
player,201110090nwe,nyj,PouhSi20,tackles_combined,2,,,,,
player,201110090nwe,nyj,PouhSi20,tackles_solo,0,,,,,
player,201110090nwe,nyj,PouhSi20,tackles_assists,2,,,,,
player,201110090nwe,nyj,PouhSi20,tackles_loss,0,,,,,
player,201110090nwe,nyj,PouhSi20,qb_hits,0,,,,,
player,201110090nwe,nyj,PouhSi20,fumbles_rec,0,,,,,
player,201110090nwe,nyj,PouhSi20,fumbles_rec_yds,0,,,,,
player,201110090nwe,nyj,PouhSi20,fumbles_rec_td,0,,,,,
player,201110090nwe,nyj,PouhSi20,fumbles_forced,0,,,,,
player,201110090nwe,nyj,ScotBa20,def_int,0,,,,,
player,201110090nwe,nyj,ScotBa20,def_int_yds,0,,,,,
player,201110090nwe,nyj,ScotBa20,def_int_td,0,,,,,
player,201110090nwe,nyj,ScotBa20,def_int_long,0,,,,,
player,201110090nwe,nyj,ScotBa20,pass_defended,0,,,,,
player,201110090nwe,nyj,ScotBa20,sacks,0.0,,,,,
player,201110090nwe,nyj,ScotBa20,tackles_combined,2,,,,,
player,201110090nwe,nyj,ScotBa20,tackles_solo,1,,,,,
player,201110090nwe,nyj,ScotBa20,tackles_assists,1,,,,,
player,201110090nwe,nyj,ScotBa20,tackles_loss,0,,,,,
player,201110090nwe,nyj,ScotBa20,qb_hits,0,,,,,
player,201110090nwe,nyj,ScotBa20,fumbles_rec,0,,,,,
player,201110090nwe,nyj,ScotBa20,fumbles_rec_yds,0,,,,,
player,201110090nwe,nyj,ScotBa20,fumbles_rec_td,0,,,,,
player,201110090nwe,nyj,ScotBa20,fumbles_forced,0,,,,,
player,201110090nwe,nyj,BellNi01,def_int,0,,,,,
player,201110090nwe,nyj,BellNi01,def_int_yds,0,,,,,
player,201110090nwe,nyj,BellNi01,def_int_td,0,,,,,
player,201110090nwe,nyj,BellNi01,def_int_long,0,,,,,
player,201110090nwe,nyj,BellNi01,pass_defended,0,,,,,
player,201110090nwe,nyj,BellNi01,sacks,0.0,,,,,
player,201110090nwe,nyj,BellNi01,tackles_combined,1,,,,,
player,201110090nwe,nyj,BellNi01,tackles_solo,1,,,,,
player,201110090nwe,nyj,BellNi01,tackles_assists,0,,,,,
player,201110090nwe,nyj,BellNi01,tackles_loss,0,,,,,
player,201110090nwe,nyj,BellNi01,qb_hits,0,,,,,
player,201110090nwe,nyj,BellNi01,fumbles_rec,0,,,,,
player,201110090nwe,nyj,BellNi01,fumbles_rec_yds,0,,,,,
player,201110090nwe,nyj,BellNi01,fumbles_rec_td,0,,,,,
player,201110090nwe,nyj,BellNi01,fumbles_forced,0,,,,,
player,201110090nwe,nyj,ColeMa01,def_int,0,,,,,
player,201110090nwe,nyj,ColeMa01,def_int_yds,0,,,,,
player,201110090nwe,nyj,ColeMa01,def_int_td,0,,,,,
player,201110090nwe,nyj,ColeMa01,def_int_long,0,,,,,
player,201110090nwe,nyj,ColeMa01,pass_defended,0,,,,,
player,201110090nwe,nyj,ColeMa01,sacks,0.0,,,,,
player,201110090nwe,nyj,ColeMa01,tackles_combined,1,,,,,
player,201110090nwe,nyj,ColeMa01,tackles_solo,1,,,,,
player,201110090nwe,nyj,ColeMa01,tackles_assists,0,,,,,
player,201110090nwe,nyj,ColeMa01,tackles_loss,0,,,,,
player,201110090nwe,nyj,ColeMa01,qb_hits,0,,,,,
player,201110090nwe,nyj,ColeMa01,fumbles_rec,0,,,,,
player,201110090nwe,nyj,ColeMa01,fumbles_rec_yds,0,,,,,
player,201110090nwe,nyj,ColeMa01,fumbles_rec_td,0,,,,,
player,201110090nwe,nyj,ColeMa01,fumbles_forced,0,,,,,
player,201110090nwe,nyj,ConlT.00,def_int,0,,,,,
player,201110090nwe,nyj,ConlT.00,def_int_yds,0,,,,,
player,201110090nwe,nyj,ConlT.00,def_int_td,0,,,,,
player,201110090nwe,nyj,ConlT.00,def_int_long,0,,,,,
player,201110090nwe,nyj,ConlT.00,pass_defended,0,,,,,
player,201110090nwe,nyj,ConlT.00,sacks,0.0,,,,,
player,201110090nwe,nyj,ConlT.00,tackles_combined,1,,,,,
player,201110090nwe,nyj,ConlT.00,tackles_solo,1,,,,,
player,201110090nwe,nyj,ConlT.00,tackles_assists,0,,,,,
player,201110090nwe,nyj,ConlT.00,tackles_loss,0,,,,,
player,201110090nwe,nyj,ConlT.00,qb_hits,0,,,,,
player,201110090nwe,nyj,ConlT.00,fumbles_rec,0,,,,,
player,201110090nwe,nyj,ConlT.00,fumbles_rec_yds,0,,,,,
player,201110090nwe,nyj,ConlT.00,fumbles_rec_td,0,,,,,
player,201110090nwe,nyj,ConlT.00,fumbles_forced,0,,,,,
player,201110090nwe,nyj,MaugJo00,def_int,0,,,,,
player,201110090nwe,nyj,MaugJo00,def_int_yds,0,,,,,
player,201110090nwe,nyj,MaugJo00,def_int_td,0,,,,,
player,201110090nwe,nyj,MaugJo00,def_int_long,0,,,,,
player,201110090nwe,nyj,MaugJo00,pass_defended,0,,,,,
player,201110090nwe,nyj,MaugJo00,sacks,0.0,,,,,
player,201110090nwe,nyj,MaugJo00,tackles_combined,1,,,,,
player,201110090nwe,nyj,MaugJo00,tackles_solo,1,,,,,
player,201110090nwe,nyj,MaugJo00,tackles_assists,0,,,,,
player,201110090nwe,nyj,MaugJo00,tackles_loss,0,,,,,
player,201110090nwe,nyj,MaugJo00,qb_hits,0,,,,,
player,201110090nwe,nyj,MaugJo00,fumbles_rec,0,,,,,
player,201110090nwe,nyj,MaugJo00,fumbles_rec_yds,0,,,,,
player,201110090nwe,nyj,MaugJo00,fumbles_rec_td,0,,,,,
player,201110090nwe,nyj,MaugJo00,fumbles_forced,0,,,,,
player,201110090nwe,nyj,MaybAa99,def_int,0,,,,,
player,201110090nwe,nyj,MaybAa99,def_int_yds,0,,,,,
player,201110090nwe,nyj,MaybAa99,def_int_td,0,,,,,
player,201110090nwe,nyj,MaybAa99,def_int_long,0,,,,,
player,201110090nwe,nyj,MaybAa99,pass_defended,0,,,,,
player,201110090nwe,nyj,MaybAa99,sacks,0.0,,,,,
player,201110090nwe,nyj,MaybAa99,tackles_combined,1,,,,,
player,201110090nwe,nyj,MaybAa99,tackles_solo,0,,,,,
player,201110090nwe,nyj,MaybAa99,tackles_assists,1,,,,,
player,201110090nwe,nyj,MaybAa99,tackles_loss,0,,,,,
player,201110090nwe,nyj,MaybAa99,qb_hits,0,,,,,
player,201110090nwe,nyj,MaybAa99,fumbles_rec,0,,,,,
player,201110090nwe,nyj,MaybAa99,fumbles_rec_yds,0,,,,,
player,201110090nwe,nyj,MaybAa99,fumbles_rec_td,0,,,,,
player,201110090nwe,nyj,MaybAa99,fumbles_forced,0,,,,,
player,201110090nwe,nyj,McKnJo00,def_int,0,,,,,
player,201110090nwe,nyj,McKnJo00,def_int_yds,0,,,,,
player,201110090nwe,nyj,McKnJo00,def_int_td,0,,,,,
player,201110090nwe,nyj,McKnJo00,def_int_long,0,,,,,
player,201110090nwe,nyj,McKnJo00,pass_defended,0,,,,,
player,201110090nwe,nyj,McKnJo00,sacks,0.0,,,,,
player,201110090nwe,nyj,McKnJo00,tackles_combined,1,,,,,
player,201110090nwe,nyj,McKnJo00,tackles_solo,1,,,,,
player,201110090nwe,nyj,McKnJo00,tackles_assists,0,,,,,
player,201110090nwe,nyj,McKnJo00,tackles_loss,0,,,,,
player,201110090nwe,nyj,McKnJo00,qb_hits,0,,,,,
player,201110090nwe,nyj,McKnJo00,fumbles_rec,0,,,,,
player,201110090nwe,nyj,McKnJo00,fumbles_rec_yds,0,,,,,
player,201110090nwe,nyj,McKnJo00,fumbles_rec_td,0,,,,,
player,201110090nwe,nyj,McKnJo00,fumbles_forced,0,,,,,
player,201110090nwe,nwe,AndeMa21,def_int,0,,,,,
player,201110090nwe,nwe,AndeMa21,def_int_yds,0,,,,,
player,201110090nwe,nwe,AndeMa21,def_int_td,0,,,,,
player,201110090nwe,nwe,AndeMa21,def_int_long,0,,,,,
player,201110090nwe,nwe,AndeMa21,pass_defended,0,,,,,
player,201110090nwe,nwe,AndeMa21,sacks,1.5,,,,,
player,201110090nwe,nwe,AndeMa21,tackles_combined,3,,,,,
player,201110090nwe,nwe,AndeMa21,tackles_solo,1,,,,,
player,201110090nwe,nwe,AndeMa21,tackles_assists,2,,,,,
player,201110090nwe,nwe,AndeMa21,tackles_loss,1,,,,,
player,201110090nwe,nwe,AndeMa21,qb_hits,2,,,,,
player,201110090nwe,nwe,AndeMa21,fumbles_rec,0,,,,,
player,201110090nwe,nwe,AndeMa21,fumbles_rec_yds,0,,,,,
player,201110090nwe,nwe,AndeMa21,fumbles_rec_td,0,,,,,
player,201110090nwe,nwe,AndeMa21,fumbles_forced,0,,,,,
player,201110090nwe,nwe,NinkRo20,def_int,0,,,,,
player,201110090nwe,nwe,NinkRo20,def_int_yds,0,,,,,
player,201110090nwe,nwe,NinkRo20,def_int_td,0,,,,,
player,201110090nwe,nwe,NinkRo20,def_int_long,0,,,,,
player,201110090nwe,nwe,NinkRo20,pass_defended,0,,,,,
player,201110090nwe,nwe,NinkRo20,sacks,0.5,,,,,
player,201110090nwe,nwe,NinkRo20,tackles_combined,6,,,,,
player,201110090nwe,nwe,NinkRo20,tackles_solo,0,,,,,
player,201110090nwe,nwe,NinkRo20,tackles_assists,6,,,,,
player,201110090nwe,nwe,NinkRo20,tackles_loss,0,,,,,
player,201110090nwe,nwe,NinkRo20,qb_hits,1,,,,,
player,201110090nwe,nwe,NinkRo20,fumbles_rec,0,,,,,
player,201110090nwe,nwe,NinkRo20,fumbles_rec_yds,0,,,,,
player,201110090nwe,nwe,NinkRo20,fumbles_rec_td,0,,,,,
player,201110090nwe,nwe,NinkRo20,fumbles_forced,0,,,,,
player,201110090nwe,nwe,ChunPa99,def_int,0,,,,,
player,201110090nwe,nwe,ChunPa99,def_int_yds,0,,,,,
player,201110090nwe,nwe,ChunPa99,def_int_td,0,,,,,
player,201110090nwe,nwe,ChunPa99,def_int_long,0,,,,,
player,201110090nwe,nwe,ChunPa99,pass_defended,0,,,,,
player,201110090nwe,nwe,ChunPa99,sacks,0.0,,,,,
player,201110090nwe,nwe,ChunPa99,tackles_combined,9,,,,,
player,201110090nwe,nwe,ChunPa99,tackles_solo,4,,,,,
player,201110090nwe,nwe,ChunPa99,tackles_assists,5,,,,,
player,201110090nwe,nwe,ChunPa99,tackles_loss,0,,,,,
player,201110090nwe,nwe,ChunPa99,qb_hits,0,,,,,
player,201110090nwe,nwe,ChunPa99,fumbles_rec,0,,,,,
player,201110090nwe,nwe,ChunPa99,fumbles_rec_yds,0,,,,,
player,201110090nwe,nwe,ChunPa99,fumbles_rec_td,0,,,,,
player,201110090nwe,nwe,ChunPa99,fumbles_forced,0,,,,,
player,201110090nwe,nwe,GuytGa99,def_int,0,,,,,
player,201110090nwe,nwe,GuytGa99,def_int_yds,0,,,,,
player,201110090nwe,nwe,GuytGa99,def_int_td,0,,,,,
player,201110090nwe,nwe,GuytGa99,def_int_long,0,,,,,
player,201110090nwe,nwe,GuytGa99,pass_defended,0,,,,,
player,201110090nwe,nwe,GuytGa99,sacks,0.0,,,,,
player,201110090nwe,nwe,GuytGa99,tackles_combined,9,,,,,
player,201110090nwe,nwe,GuytGa99,tackles_solo,4,,,,,
player,201110090nwe,nwe,GuytGa99,tackles_assists,5,,,,,
player,201110090nwe,nwe,GuytGa99,tackles_loss,0,,,,,
player,201110090nwe,nwe,GuytGa99,qb_hits,0,,,,,
player,201110090nwe,nwe,GuytGa99,fumbles_rec,0,,,,,
player,201110090nwe,nwe,GuytGa99,fumbles_rec_yds,0,,,,,
player,201110090nwe,nwe,GuytGa99,fumbles_rec_td,0,,,,,
player,201110090nwe,nwe,GuytGa99,fumbles_forced,0,,,,,
player,201110090nwe,nwe,CartAn20,def_int,0,,,,,
player,201110090nwe,nwe,CartAn20,def_int_yds,0,,,,,
player,201110090nwe,nwe,CartAn20,def_int_td,0,,,,,
player,201110090nwe,nwe,CartAn20,def_int_long,0,,,,,
player,201110090nwe,nwe,CartAn20,pass_defended,0,,,,,
player,201110090nwe,nwe,CartAn20,sacks,0.0,,,,,
player,201110090nwe,nwe,CartAn20,tackles_combined,7,,,,,
player,201110090nwe,nwe,CartAn20,tackles_solo,4,,,,,
player,201110090nwe,nwe,CartAn20,tackles_assists,3,,,,,
player,201110090nwe,nwe,CartAn20,tackles_loss,0,,,,,
player,201110090nwe,nwe,CartAn20,qb_hits,1,,,,,
player,201110090nwe,nwe,CartAn20,fumbles_rec,0,,,,,
player,201110090nwe,nwe,CartAn20,fumbles_rec_yds,0,,,,,
player,201110090nwe,nwe,CartAn20,fumbles_rec_td,0,,,,,
player,201110090nwe,nwe,CartAn20,fumbles_forced,0,,,,,
player,201110090nwe,nwe,IhedJa00,def_int,0,,,,,
player,201110090nwe,nwe,IhedJa00,def_int_yds,0,,,,,
player,201110090nwe,nwe,IhedJa00,def_int_td,0,,,,,
player,201110090nwe,nwe,IhedJa00,def_int_long,0,,,,,
player,201110090nwe,nwe,IhedJa00,pass_defended,0,,,,,
player,201110090nwe,nwe,IhedJa00,sacks,0.0,,,,,
player,201110090nwe,nwe,IhedJa00,tackles_combined,6,,,,,
player,201110090nwe,nwe,IhedJa00,tackles_solo,4,,,,,
player,201110090nwe,nwe,IhedJa00,tackles_assists,2,,,,,
player,201110090nwe,nwe,IhedJa00,tackles_loss,0,,,,,
player,201110090nwe,nwe,IhedJa00,qb_hits,0,,,,,
player,201110090nwe,nwe,IhedJa00,fumbles_rec,0,,,,,
player,201110090nwe,nwe,IhedJa00,fumbles_rec_yds,0,,,,,
player,201110090nwe,nwe,IhedJa00,fumbles_rec_td,0,,,,,
player,201110090nwe,nwe,IhedJa00,fumbles_forced,0,,,,,
player,201110090nwe,nwe,SpikBr99,def_int,0,,,,,
player,201110090nwe,nwe,SpikBr99,def_int_yds,0,,,,,
player,201110090nwe,nwe,SpikBr99,def_int_td,0,,,,,
player,201110090nwe,nwe,SpikBr99,def_int_long,0,,,,,
player,201110090nwe,nwe,SpikBr99,pass_defended,0,,,,,
player,201110090nwe,nwe,SpikBr99,sacks,0.0,,,,,
player,201110090nwe,nwe,SpikBr99,tackles_combined,6,,,,,
player,201110090nwe,nwe,SpikBr99,tackles_solo,5,,,,,
player,201110090nwe,nwe,SpikBr99,tackles_assists,1,,,,,
player,201110090nwe,nwe,SpikBr99,tackles_loss,0,,,,,
player,201110090nwe,nwe,SpikBr99,qb_hits,0,,,,,
player,201110090nwe,nwe,SpikBr99,fumbles_rec,0,,,,,
player,201110090nwe,nwe,SpikBr99,fumbles_rec_yds,0,,,,,
player,201110090nwe,nwe,SpikBr99,fumbles_rec_td,0,,,,,
player,201110090nwe,nwe,SpikBr99,fumbles_forced,0,,,,,
player,201110090nwe,nwe,LoveKy00,def_int,0,,,,,
player,201110090nwe,nwe,LoveKy00,def_int_yds,0,,,,,
player,201110090nwe,nwe,LoveKy00,def_int_td,0,,,,,
player,201110090nwe,nwe,LoveKy00,def_int_long,0,,,,,
player,201110090nwe,nwe,LoveKy00,pass_defended,0,,,,,
player,201110090nwe,nwe,LoveKy00,sacks,0.0,,,,,
player,201110090nwe,nwe,LoveKy00,tackles_combined,4,,,,,
player,201110090nwe,nwe,LoveKy00,tackles_solo,3,,,,,
player,201110090nwe,nwe,LoveKy00,tackles_assists,1,,,,,
player,201110090nwe,nwe,LoveKy00,tackles_loss,0,,,,,
player,201110090nwe,nwe,LoveKy00,qb_hits,0,,,,,
player,201110090nwe,nwe,LoveKy00,fumbles_rec,0,,,,,
player,201110090nwe,nwe,LoveKy00,fumbles_rec_yds,0,,,,,
player,201110090nwe,nwe,LoveKy00,fumbles_rec_td,0,,,,,
player,201110090nwe,nwe,LoveKy00,fumbles_forced,0,,,,,
player,201110090nwe,nwe,McCoDe99,def_int,0,,,,,
player,201110090nwe,nwe,McCoDe99,def_int_yds,0,,,,,
