game,2011,14,20111208,201112080pit,cle,"Cleveland Browns",3,pit,"Pittsburgh Steelers",14
player,201112080pit,pit,MillHe00,rec_long,7,,,,,
player,201112080pit,pit,MillHe00,fumbles,1,,,,,
player,201112080pit,pit,MillHe00,fumbles_lost,1,,,,,
player,201112080pit,pit,WardHi00,pass_cmp,0,,,,,
player,201112080pit,pit,WardHi00,pass_att,0,,,,,
player,201112080pit,pit,WardHi00,pass_yds,0,,,,,
player,201112080pit,pit,WardHi00,pass_td,0,,,,,
player,201112080pit,pit,WardHi00,pass_int,0,,,,,
player,201112080pit,pit,WardHi00,pass_sacked,0,,,,,
player,201112080pit,pit,WardHi00,pass_sacked_yds,0,,,,,
player,201112080pit,pit,WardHi00,pass_long,0,,,,,
player,201112080pit,pit,WardHi00,pass_rating,,,,,,
player,201112080pit,pit,WardHi00,rush_att,0,,,,,
player,201112080pit,pit,WardHi00,rush_yds,0,,,,,
player,201112080pit,pit,WardHi00,rush_td,0,,,,,
player,201112080pit,pit,WardHi00,rush_long,0,,,,,
player,201112080pit,pit,WardHi00,targets,1,,,,,
player,201112080pit,pit,WardHi00,rec,1,,,,,
player,201112080pit,pit,WardHi00,rec_yds,6,,,,,
player,201112080pit,pit,WardHi00,rec_td,0,,,,,
player,201112080pit,pit,WardHi00,rec_long,6,,,,,
player,201112080pit,pit,WardHi00,fumbles,1,,,,,
player,201112080pit,pit,WardHi00,fumbles_lost,1,,,,,
player,201112080pit,cle,AdamMi21,def_int,1,,,,,
player,201112080pit,cle,AdamMi21,def_int_yds,29,,,,,
player,201112080pit,cle,AdamMi21,def_int_td,0,,,,,
player,201112080pit,cle,AdamMi21,def_int_long,29,,,,,
player,201112080pit,cle,AdamMi21,pass_defended,1,,,,,
player,201112080pit,cle,AdamMi21,sacks,0.0,,,,,
player,201112080pit,cle,AdamMi21,tackles_combined,10,,,,,
player,201112080pit,cle,AdamMi21,tackles_solo,6,,,,,
player,201112080pit,cle,AdamMi21,tackles_assists,4,,,,,
player,201112080pit,cle,AdamMi21,tackles_loss,0,,,,,
player,201112080pit,cle,AdamMi21,qb_hits,0,,,,,
player,201112080pit,cle,AdamMi21,fumbles_rec,0,,,,,
player,201112080pit,cle,AdamMi21,fumbles_rec_yds,0,,,,,
player,201112080pit,cle,AdamMi21,fumbles_rec_td,0,,,,,
player,201112080pit,cle,AdamMi21,fumbles_forced,0,,,,,
player,201112080pit,cle,JackDQ20,def_int,0,,,,,
player,201112080pit,cle,JackDQ20,def_int_yds,0,,,,,
player,201112080pit,cle,JackDQ20,def_int_td,0,,,,,
player,201112080pit,cle,JackDQ20,def_int_long,0,,,,,
player,201112080pit,cle,JackDQ20,pass_defended,0,,,,,
player,201112080pit,cle,JackDQ20,sacks,1.0,,,,,
player,201112080pit,cle,JackDQ20,tackles_combined,13,,,,,
player,201112080pit,cle,JackDQ20,tackles_solo,7,,,,,
player,201112080pit,cle,JackDQ20,tackles_assists,6,,,,,
player,201112080pit,cle,JackDQ20,tackles_loss,1,,,,,
player,201112080pit,cle,JackDQ20,qb_hits,1,,,,,
player,201112080pit,cle,JackDQ20,fumbles_rec,1,,,,,
player,201112080pit,cle,JackDQ20,fumbles_rec_yds,1,,,,,
player,201112080pit,cle,JackDQ20,fumbles_rec_td,0,,,,,
player,201112080pit,cle,JackDQ20,fumbles_forced,0,,,,,
player,201112080pit,cle,PaxsSc20,def_int,0,,,,,
player,201112080pit,cle,PaxsSc20,def_int_yds,0,,,,,
player,201112080pit,cle,PaxsSc20,def_int_td,0,,,,,
player,201112080pit,cle,PaxsSc20,def_int_long,0,,,,,
player,201112080pit,cle,PaxsSc20,pass_defended,0,,,,,
player,201112080pit,cle,PaxsSc20,sacks,1.0,,,,,
player,201112080pit,cle,PaxsSc20,tackles_combined,2,,,,,
player,201112080pit,cle,PaxsSc20,tackles_solo,1,,,,,
player,201112080pit,cle,PaxsSc20,tackles_assists,1,,,,,
player,201112080pit,cle,PaxsSc20,tackles_loss,1,,,,,
player,201112080pit,cle,PaxsSc20,qb_hits,1,,,,,
player,201112080pit,cle,PaxsSc20,fumbles_rec,0,,,,,
player,201112080pit,cle,PaxsSc20,fumbles_rec_yds,0,,,,,
player,201112080pit,cle,PaxsSc20,fumbles_rec_td,0,,,,,
player,201112080pit,cle,PaxsSc20,fumbles_forced,0,,,,,
player,201112080pit,cle,GocoCh99,def_int,0,,,,,
player,201112080pit,cle,GocoCh99,def_int_yds,0,,,,,
player,201112080pit,cle,GocoCh99,def_int_td,0,,,,,
player,201112080pit,cle,GocoCh99,def_int_long,0,,,,,
player,201112080pit,cle,GocoCh99,pass_defended,0,,,,,
player,201112080pit,cle,GocoCh99,sacks,0.0,,,,,
player,201112080pit,cle,GocoCh99,tackles_combined,8,,,,,
player,201112080pit,cle,GocoCh99,tackles_solo,7,,,,,
player,201112080pit,cle,GocoCh99,tackles_assists,1,,,,,
player,201112080pit,cle,GocoCh99,tackles_loss,1,,,,,
player,201112080pit,cle,GocoCh99,qb_hits,0,,,,,
player,201112080pit,cle,GocoCh99,fumbles_rec,0,,,,,
player,201112080pit,cle,GocoCh99,fumbles_rec_yds,0,,,,,
player,201112080pit,cle,GocoCh99,fumbles_rec_td,0,,,,,
player,201112080pit,cle,GocoCh99,fumbles_forced,0,,,,,
player,201112080pit,cle,HadeJo99,def_int,0,,,,,
player,201112080pit,cle,HadeJo99,def_int_yds,0,,,,,
player,201112080pit,cle,HadeJo99,def_int_td,0,,,,,
player,201112080pit,cle,HadeJo99,def_int_long,0,,,,,
player,201112080pit,cle,HadeJo99,pass_defended,0,,,,,
player,201112080pit,cle,HadeJo99,sacks,0.0,,,,,
player,201112080pit,cle,HadeJo99,tackles_combined,8,,,,,
player,201112080pit,cle,HadeJo99,tackles_solo,5,,,,,
player,201112080pit,cle,HadeJo99,tackles_assists,3,,,,,
player,201112080pit,cle,HadeJo99,tackles_loss,0,,,,,
player,201112080pit,cle,HadeJo99,qb_hits,0,,,,,
player,201112080pit,cle,HadeJo99,fumbles_rec,0,,,,,
player,201112080pit,cle,HadeJo99,fumbles_rec_yds,0,,,,,
player,201112080pit,cle,HadeJo99,fumbles_rec_td,0,,,,,
player,201112080pit,cle,HadeJo99,fumbles_forced,1,,,,,
player,201112080pit,cle,RubiAh99,def_int,0,,,,,
player,201112080pit,cle,RubiAh99,def_int_yds,0,,,,,
player,201112080pit,cle,RubiAh99,def_int_td,0,,,,,
player,201112080pit,cle,RubiAh99,def_int_long,0,,,,,
player,201112080pit,cle,RubiAh99,pass_defended,0,,,,,
player,201112080pit,cle,RubiAh99,sacks,0.0,,,,,
player,201112080pit,cle,RubiAh99,tackles_combined,4,,,,,
player,201112080pit,cle,RubiAh99,tackles_solo,1,,,,,
player,201112080pit,cle,RubiAh99,tackles_assists,3,,,,,
player,201112080pit,cle,RubiAh99,tackles_loss,0,,,,,
player,201112080pit,cle,RubiAh99,qb_hits,0,,,,,
player,201112080pit,cle,RubiAh99,fumbles_rec,0,,,,,
player,201112080pit,cle,RubiAh99,fumbles_rec_yds,0,,,,,
player,201112080pit,cle,RubiAh99,fumbles_rec_td,0,,,,,
player,201112080pit,cle,RubiAh99,fumbles_forced,0,,,,,
player,201112080pit,cle,YounUs99,def_int,0,,,,,
player,201112080pit,cle,YounUs99,def_int_yds,0,,,,,
player,201112080pit,cle,YounUs99,def_int_td,0,,,,,
player,201112080pit,cle,YounUs99,def_int_long,0,,,,,
player,201112080pit,cle,YounUs99,pass_defended,0,,,,,
player,201112080pit,cle,YounUs99,sacks,0.0,,,,,
player,201112080pit,cle,YounUs99,tackles_combined,4,,,,,
player,201112080pit,cle,YounUs99,tackles_solo,3,,,,,
player,201112080pit,cle,YounUs99,tackles_assists,1,,,,,
player,201112080pit,cle,YounUs99,tackles_loss,0,,,,,
player,201112080pit,cle,YounUs99,qb_hits,0,,,,,
player,201112080pit,cle,YounUs99,fumbles_rec,0,,,,,
player,201112080pit,cle,YounUs99,fumbles_rec_yds,0,,,,,
player,201112080pit,cle,YounUs99,fumbles_rec_td,0,,,,,
player,201112080pit,cle,YounUs99,fumbles_forced,0,,,,,
player,201112080pit,cle,BrowSh20,def_int,0,,,,,
player,201112080pit,cle,BrowSh20,def_int_yds,0,,,,,
player,201112080pit,cle,BrowSh20,def_int_td,0,,,,,
player,201112080pit,cle,BrowSh20,def_int_long,0,,,,,
player,201112080pit,cle,BrowSh20,pass_defended,0,,,,,
player,201112080pit,cle,BrowSh20,sacks,0.0,,,,,
player,201112080pit,cle,BrowSh20,tackles_combined,3,,,,,
player,201112080pit,cle,BrowSh20,tackles_solo,3,,,,,
player,201112080pit,cle,BrowSh20,tackles_assists,0,,,,,
player,201112080pit,cle,BrowSh20,tackles_loss,0,,,,,
player,201112080pit,cle,BrowSh20,qb_hits,0,,,,,
player,201112080pit,cle,BrowSh20,fumbles_rec,1,,,,,
player,201112080pit,cle,BrowSh20,fumbles_rec_yds,0,,,,,
player,201112080pit,cle,BrowSh20,fumbles_rec_td,0,,,,,
player,201112080pit,cle,BrowSh20,fumbles_forced,0,,,,,
player,201112080pit,cle,MaiaKa99,def_int,0,,,,,
player,201112080pit,cle,MaiaKa99,def_int_yds,0,,,,,
player,201112080pit,cle,MaiaKa99,def_int_td,0,,,,,
player,201112080pit,cle,MaiaKa99,def_int_long,0,,,,,
player,201112080pit,cle,MaiaKa99,pass_defended,0,,,,,
player,201112080pit,cle,MaiaKa99,sacks,0.0,,,,,
player,201112080pit,cle,MaiaKa99,tackles_combined,3,,,,,
player,201112080pit,cle,MaiaKa99,tackles_solo,3,,,,,
player,201112080pit,cle,MaiaKa99,tackles_assists,0,,,,,
player,201112080pit,cle,MaiaKa99,tackles_loss,0,,,,,
player,201112080pit,cle,MaiaKa99,qb_hits,0,,,,,
player,201112080pit,cle,MaiaKa99,fumbles_rec,0,,,,,
player,201112080pit,cle,MaiaKa99,fumbles_rec_yds,0,,,,,
player,201112080pit,cle,MaiaKa99,fumbles_rec_td,0,,,,,
player,201112080pit,cle,MaiaKa99,fumbles_forced,1,,,,,
player,201112080pit,cle,MitcJa20,def_int,0,,,,,
player,201112080pit,cle,MitcJa20,def_int_yds,0,,,,,
player,201112080pit,cle,MitcJa20,def_int_td,0,,,,,
player,201112080pit,cle,MitcJa20,def_int_long,0,,,,,
player,201112080pit,cle,MitcJa20,pass_defended,0,,,,,
player,201112080pit,cle,MitcJa20,sacks,0.0,,,,,
player,201112080pit,cle,MitcJa20,tackles_combined,2,,,,,
player,201112080pit,cle,MitcJa20,tackles_solo,2,,,,,
player,201112080pit,cle,MitcJa20,tackles_assists,0,,,,,
player,201112080pit,cle,MitcJa20,tackles_loss,1,,,,,
player,201112080pit,cle,MitcJa20,qb_hits,1,,,,,
player,201112080pit,cle,MitcJa20,fumbles_rec,0,,,,,
player,201112080pit,cle,MitcJa20,fumbles_rec_yds,0,,,,,
player,201112080pit,cle,MitcJa20,fumbles_rec_td,0,,,,,
player,201112080pit,cle,MitcJa20,fumbles_forced,0,,,,,
player,201112080pit,cle,CribJo01,def_int,0,,,,,
player,201112080pit,cle,CribJo01,def_int_yds,0,,,,,
player,201112080pit,cle,CribJo01,def_int_td,0,,,,,
player,201112080pit,cle,CribJo01,def_int_long,0,,,,,
player,201112080pit,cle,CribJo01,pass_defended,0,,,,,
player,201112080pit,cle,CribJo01,sacks,0.0,,,,,
player,201112080pit,cle,CribJo01,tackles_combined,1,,,,,
player,201112080pit,cle,CribJo01,tackles_solo,1,,,,,
player,201112080pit,cle,CribJo01,tackles_assists,0,,,,,
player,201112080pit,cle,CribJo01,tackles_loss,0,,,,,
player,201112080pit,cle,CribJo01,qb_hits,0,,,,,
player,201112080pit,cle,CribJo01,fumbles_rec,0,,,,,
player,201112080pit,cle,CribJo01,fumbles_rec_yds,0,,,,,
player,201112080pit,cle,CribJo01,fumbles_rec_td,0,,,,,
player,201112080pit,cle,CribJo01,fumbles_forced,0,,,,,
player,201112080pit,cle,PattDi20,def_int,0,,,,,
player,201112080pit,cle,PattDi20,def_int_yds,0,,,,,
player,201112080pit,cle,PattDi20,def_int_td,0,,,,,
player,201112080pit,cle,PattDi20,def_int_long,0,,,,,
player,201112080pit,cle,PattDi20,pass_defended,2,,,,,
player,201112080pit,cle,PattDi20,sacks,0.0,,,,,
player,201112080pit,cle,PattDi20,tackles_combined,1,,,,,
player,201112080pit,cle,PattDi20,tackles_solo,0,,,,,
player,201112080pit,cle,PattDi20,tackles_assists,1,,,,,
player,201112080pit,cle,PattDi20,tackles_loss,0,,,,,
player,201112080pit,cle,PattDi20,qb_hits,0,,,,,
player,201112080pit,cle,PattDi20,fumbles_rec,0,,,,,
player,201112080pit,cle,PattDi20,fumbles_rec_yds,0,,,,,
player,201112080pit,cle,PattDi20,fumbles_rec_td,0,,,,,
player,201112080pit,cle,PattDi20,fumbles_forced,0,,,,,
player,201112080pit,cle,SchaBr00,def_int,0,,,,,
player,201112080pit,cle,SchaBr00,def_int_yds,0,,,,,
player,201112080pit,cle,SchaBr00,def_int_td,0,,,,,
player,201112080pit,cle,SchaBr00,def_int_long,0,,,,,
player,201112080pit,cle,SchaBr00,pass_defended,0,,,,,
player,201112080pit,cle,SchaBr00,sacks,0.0,,,,,
player,201112080pit,cle,SchaBr00,tackles_combined,1,,,,,
player,201112080pit,cle,SchaBr00,tackles_solo,1,,,,,
player,201112080pit,cle,SchaBr00,tackles_assists,0,,,,,
player,201112080pit,cle,SchaBr00,tackles_loss,0,,,,,
player,201112080pit,cle,SchaBr00,qb_hits,0,,,,,
player,201112080pit,cle,SchaBr00,fumbles_rec,0,,,,,
player,201112080pit,cle,SchaBr00,fumbles_rec_yds,0,,,,,
player,201112080pit,cle,SchaBr00,fumbles_rec_td,0,,,,,
player,201112080pit,cle,SchaBr00,fumbles_forced,0,,,,,
player,201112080pit,cle,SheaJa00,def_int,0,,,,,
player,201112080pit,cle,SheaJa00,def_int_yds,0,,,,,
player,201112080pit,cle,SheaJa00,def_int_td,0,,,,,
player,201112080pit,cle,SheaJa00,def_int_long,0,,,,,
player,201112080pit,cle,SheaJa00,pass_defended,0,,,,,
player,201112080pit,cle,SheaJa00,sacks,0.0,,,,,
player,201112080pit,cle,SheaJa00,tackles_combined,1,,,,,
player,201112080pit,cle,SheaJa00,tackles_solo,0,,,,,
player,201112080pit,cle,SheaJa00,tackles_assists,1,,,,,
player,201112080pit,cle,SheaJa00,tackles_loss,0,,,,,
player,201112080pit,cle,SheaJa00,qb_hits,0,,,,,
player,201112080pit,cle,SheaJa00,fumbles_rec,0,,,,,
player,201112080pit,cle,SheaJa00,fumbles_rec_yds,0,,,,,
player,201112080pit,cle,SheaJa00,fumbles_rec_td,0,,,,,
player,201112080pit,cle,SheaJa00,fumbles_forced,0,,,,,
player,201112080pit,cle,TaylPh00,def_int,0,,,,,
player,201112080pit,cle,TaylPh00,def_int_yds,0,,,,,
player,201112080pit,cle,TaylPh00,def_int_td,0,,,,,
player,201112080pit,cle,TaylPh00,def_int_long,0,,,,,
player,201112080pit,cle,TaylPh00,pass_defended,0,,,,,
player,201112080pit,cle,TaylPh00,sacks,0.0,,,,,
player,201112080pit,cle,TaylPh00,tackles_combined,1,,,,,
player,201112080pit,cle,TaylPh00,tackles_solo,0,,,,,
player,201112080pit,cle,TaylPh00,tackles_assists,1,,,,,
player,201112080pit,cle,TaylPh00,tackles_loss,0,,,,,
player,201112080pit,cle,TaylPh00,qb_hits,1,,,,,
player,201112080pit,cle,TaylPh00,fumbles_rec,0,,,,,
player,201112080pit,cle,TaylPh00,fumbles_rec_yds,0,,,,,
player,201112080pit,cle,TaylPh00,fumbles_rec_td,0,,,,,
player,201112080pit,cle,TaylPh00,fumbles_forced,0,,,,,
player,201112080pit,cle,NorwJo00,def_int,0,,,,,
player,201112080pit,cle,NorwJo00,def_int_yds,0,,,,,
player,201112080pit,cle,NorwJo00,def_int_td,0,,,,,
player,201112080pit,cle,NorwJo00,def_int_long,0,,,,,
player,201112080pit,cle,NorwJo00,pass_defended,0,,,,,
player,201112080pit,cle,NorwJo00,sacks,0.0,,,,,
player,201112080pit,cle,NorwJo00,tackles_combined,0,,,,,
player,201112080pit,cle,NorwJo00,tackles_solo,0,,,,,
player,201112080pit,cle,NorwJo00,tackles_assists,0,,,,,
player,201112080pit,cle,NorwJo00,tackles_loss,0,,,,,
player,201112080pit,cle,NorwJo00,qb_hits,0,,,,,
player,201112080pit,cle,NorwJo00,fumbles_rec,1,,,,,
player,201112080pit,cle,NorwJo00,fumbles_rec_yds,0,,,,,
player,201112080pit,cle,NorwJo00,fumbles_rec_td,0,,,,,
player,201112080pit,cle,NorwJo00,fumbles_forced,0,,,,,
player,201112080pit,pit,PolaTr99,def_int,1,,,,,
player,201112080pit,pit,PolaTr99,def_int_yds,33,,,,,
player,201112080pit,pit,PolaTr99,def_int_td,0,,,,,
player,201112080pit,pit,PolaTr99,def_int_long,33,,,,,
player,201112080pit,pit,PolaTr99,pass_defended,2,,,,,
player,201112080pit,pit,PolaTr99,sacks,0.0,,,,,
player,201112080pit,pit,PolaTr99,tackles_combined,8,,,,,
player,201112080pit,pit,PolaTr99,tackles_solo,3,,,,,
player,201112080pit,pit,PolaTr99,tackles_assists,5,,,,,
player,201112080pit,pit,PolaTr99,tackles_loss,1,,,,,
player,201112080pit,pit,PolaTr99,qb_hits,0,,,,,
player,201112080pit,pit,PolaTr99,fumbles_rec,0,,,,,
player,201112080pit,pit,PolaTr99,fumbles_rec_yds,0,,,,,
player,201112080pit,pit,PolaTr99,fumbles_rec_td,0,,,,,
player,201112080pit,pit,PolaTr99,fumbles_forced,0,,,,,
player,201112080pit,pit,GayxWi99,def_int,1,,,,,
player,201112080pit,pit,GayxWi99,def_int_yds,0,,,,,
player,201112080pit,pit,GayxWi99,def_int_td,0,,,,,
player,201112080pit,pit,GayxWi99,def_int_long,0,,,,,
player,201112080pit,pit,GayxWi99,pass_defended,3,,,,,
player,201112080pit,pit,GayxWi99,sacks,0.0,,,,,
player,201112080pit,pit,GayxWi99,tackles_combined,7,,,,,
player,201112080pit,pit,GayxWi99,tackles_solo,5,,,,,
player,201112080pit,pit,GayxWi99,tackles_assists,2,,,,,
player,201112080pit,pit,GayxWi99,tackles_loss,0,,,,,
player,201112080pit,pit,GayxWi99,qb_hits,0,,,,,
player,201112080pit,pit,GayxWi99,fumbles_rec,0,,,,,
player,201112080pit,pit,GayxWi99,fumbles_rec_yds,0,,,,,
player,201112080pit,pit,GayxWi99,fumbles_rec_td,0,,,,,
player,201112080pit,pit,GayxWi99,fumbles_forced,0,,,,,
player,201112080pit,pit,WoriJa99,def_int,0,,,,,
player,201112080pit,pit,WoriJa99,def_int_yds,0,,,,,
player,201112080pit,pit,WoriJa99,def_int_td,0,,,,,
player,201112080pit,pit,WoriJa99,def_int_long,0,,,,,
player,201112080pit,pit,WoriJa99,pass_defended,0,,,,,
player,201112080pit,pit,WoriJa99,sacks,2.0,,,,,
player,201112080pit,pit,WoriJa99,tackles_combined,9,,,,,
player,201112080pit,pit,WoriJa99,tackles_solo,8,,,,,
player,201112080pit,pit,WoriJa99,tackles_assists,1,,,,,
player,201112080pit,pit,WoriJa99,tackles_loss,1,,,,,
player,201112080pit,pit,WoriJa99,qb_hits,2,,,,,
player,201112080pit,pit,WoriJa99,fumbles_rec,0,,,,,
player,201112080pit,pit,WoriJa99,fumbles_rec_yds,0,,,,,
player,201112080pit,pit,WoriJa99,fumbles_rec_td,0,,,,,
player,201112080pit,pit,WoriJa99,fumbles_forced,1,,,,,
player,201112080pit,pit,FootLa20,def_int,0,,,,,
player,201112080pit,pit,FootLa20,def_int_yds,0,,,,,
player,201112080pit,pit,FootLa20,def_int_td,0,,,,,
player,201112080pit,pit,FootLa20,def_int_long,0,,,,,
player,201112080pit,pit,FootLa20,pass_defended,0,,,,,
player,201112080pit,pit,FootLa20,sacks,0.5,,,,,
player,201112080pit,pit,FootLa20,tackles_combined,2,,,,,
player,201112080pit,pit,FootLa20,tackles_solo,0,,,,,
player,201112080pit,pit,FootLa20,tackles_assists,2,,,,,
player,201112080pit,pit,FootLa20,tackles_loss,0,,,,,
player,201112080pit,pit,FootLa20,qb_hits,1,,,,,
player,201112080pit,pit,FootLa20,fumbles_rec,0,,,,,
player,201112080pit,pit,FootLa20,fumbles_rec_yds,0,,,,,
player,201112080pit,pit,FootLa20,fumbles_rec_td,0,,,,,
player,201112080pit,pit,FootLa20,fumbles_forced,0,,,,,
player,201112080pit,pit,McLeSt00,def_int,0,,,,,
player,201112080pit,pit,McLeSt00,def_int_yds,0,,,,,
player,201112080pit,pit,McLeSt00,def_int_td,0,,,,,
player,201112080pit,pit,McLeSt00,def_int_long,0,,,,,
player,201112080pit,pit,McLeSt00,pass_defended,0,,,,,
player,201112080pit,pit,McLeSt00,sacks,0.5,,,,,
player,201112080pit,pit,McLeSt00,tackles_combined,2,,,,,
player,201112080pit,pit,McLeSt00,tackles_solo,1,,,,,
player,201112080pit,pit,McLeSt00,tackles_assists,1,,,,,
player,201112080pit,pit,McLeSt00,tackles_loss,0,,,,,
player,201112080pit,pit,McLeSt00,qb_hits,1,,,,,
player,201112080pit,pit,McLeSt00,fumbles_rec,0,,,,,
player,201112080pit,pit,McLeSt00,fumbles_rec_yds,0,,,,,
player,201112080pit,pit,McLeSt00,fumbles_rec_td,0,,,,,
player,201112080pit,pit,McLeSt00,fumbles_forced,0,,,,,
player,201112080pit,pit,ClarRy20,def_int,0,,,,,
player,201112080pit,pit,ClarRy20,def_int_yds,0,,,,,
player,201112080pit,pit,ClarRy20,def_int_td,0,,,,,
player,201112080pit,pit,ClarRy20,def_int_long,0,,,,,
player,201112080pit,pit,ClarRy20,pass_defended,0,,,,,
player,201112080pit,pit,ClarRy20,sacks,0.0,,,,,
player,201112080pit,pit,ClarRy20,tackles_combined,10,,,,,
player,201112080pit,pit,ClarRy20,tackles_solo,9,,,,,
player,201112080pit,pit,ClarRy20,tackles_assists,1,,,,,
player,201112080pit,pit,ClarRy20,tackles_loss,0,,,,,
player,201112080pit,pit,ClarRy20,qb_hits,0,,,,,
player,201112080pit,pit,ClarRy20,fumbles_rec,0,,,,,
player,201112080pit,pit,ClarRy20,fumbles_rec_yds,0,,,,,
player,201112080pit,pit,ClarRy20,fumbles_rec_td,0,,,,,
player,201112080pit,pit,ClarRy20,fumbles_forced,0,,,,,
player,201112080pit,pit,TimmLa99,def_int,0,,,,,
player,201112080pit,pit,TimmLa99,def_int_yds,0,,,,,
player,201112080pit,pit,TimmLa99,def_int_td,0,,,,,
player,201112080pit,pit,TimmLa99,def_int_long,0,,,,,
player,201112080pit,pit,TimmLa99,pass_defended,0,,,,,
player,201112080pit,pit,TimmLa99,sacks,0.0,,,,,
player,201112080pit,pit,TimmLa99,tackles_combined,8,,,,,
player,201112080pit,pit,TimmLa99,tackles_solo,5,,,,,
player,201112080pit,pit,TimmLa99,tackles_assists,3,,,,,
player,201112080pit,pit,TimmLa99,tackles_loss,0,,,,,
player,201112080pit,pit,TimmLa99,qb_hits,1,,,,,
player,201112080pit,pit,TimmLa99,fumbles_rec,0,,,,,
player,201112080pit,pit,TimmLa99,fumbles_rec_yds,0,,,,,
player,201112080pit,pit,TimmLa99,fumbles_rec_td,0,,,,,
player,201112080pit,pit,TimmLa99,fumbles_forced,0,,,,,
player,201112080pit,pit,HampCa00,def_int,0,,,,,
player,201112080pit,pit,HampCa00,def_int_yds,0,,,,,
player,201112080pit,pit,HampCa00,def_int_td,0,,,,,
player,201112080pit,pit,HampCa00,def_int_long,0,,,,,
player,201112080pit,pit,HampCa00,pass_defended,0,,,,,
player,201112080pit,pit,HampCa00,sacks,0.0,,,,,
player,201112080pit,pit,HampCa00,tackles_combined,6,,,,,
player,201112080pit,pit,HampCa00,tackles_solo,3,,,,,
player,201112080pit,pit,HampCa00,tackles_assists,3,,,,,
player,201112080pit,pit,HampCa00,tackles_loss,0,,,,,
player,201112080pit,pit,HampCa00,qb_hits,0,,,,,
player,201112080pit,pit,HampCa00,fumbles_rec,0,,,,,
player,201112080pit,pit,HampCa00,fumbles_rec_yds,0,,,,,
player,201112080pit,pit,HampCa00,fumbles_rec_td,0,,,,,
player,201112080pit,pit,HampCa00,fumbles_forced,0,,,,,
player,201112080pit,pit,HarrJa23,def_int,0,,,,,
player,201112080pit,pit,HarrJa23,def_int_yds,0,,,,,
player,201112080pit,pit,HarrJa23,def_int_td,0,,,,,
player,201112080pit,pit,HarrJa23,def_int_long,0,,,,,
player,201112080pit,pit,HarrJa23,pass_defended,0,,,,,
player,201112080pit,pit,HarrJa23,sacks,0.0,,,,,
player,201112080pit,pit,HarrJa23,tackles_combined,6,,,,,
player,201112080pit,pit,HarrJa23,tackles_solo,5,,,,,
player,201112080pit,pit,HarrJa23,tackles_assists,1,,,,,
player,201112080pit,pit,HarrJa23,tackles_loss,1,,,,,
player,201112080pit,pit,HarrJa23,qb_hits,1,,,,,
player,201112080pit,pit,HarrJa23,fumbles_rec,0,,,,,
player,201112080pit,pit,HarrJa23,fumbles_rec_yds,0,,,,,
player,201112080pit,pit,HarrJa23,fumbles_rec_td,0,,,,,
player,201112080pit,pit,HarrJa23,fumbles_forced,0,,,,,
player,201112080pit,pit,KeisBr20,def_int,0,,,,,
player,201112080pit,pit,KeisBr20,def_int_yds,0,,,,,
player,201112080pit,pit,KeisBr20,def_int_td,0,,,,,
player,201112080pit,pit,KeisBr20,def_int_long,0,,,,,
player,201112080pit,pit,KeisBr20,pass_defended,1,,,,,
player,201112080pit,pit,KeisBr20,sacks,0.0,,,,,
player,201112080pit,pit,KeisBr20,tackles_combined,6,,,,,
player,201112080pit,pit,KeisBr20,tackles_solo,5,,,,,
player,201112080pit,pit,KeisBr20,tackles_assists,1,,,,,
player,201112080pit,pit,KeisBr20,tackles_loss,0,,,,,
player,201112080pit,pit,KeisBr20,qb_hits,0,,,,,
player,201112080pit,pit,KeisBr20,fumbles_rec,0,,,,,
player,201112080pit,pit,KeisBr20,fumbles_rec_yds,0,,,,,
player,201112080pit,pit,KeisBr20,fumbles_rec_td,0,,,,,
player,201112080pit,pit,KeisBr20,fumbles_forced,0,,,,,
player,201112080pit,pit,FarrJa99,def_int,0,,,,,
player,201112080pit,pit,FarrJa99,def_int_yds,0,,,,,
player,201112080pit,pit,FarrJa99,def_int_td,0,,,,,
player,201112080pit,pit,FarrJa99,def_int_long,0,,,,,
player,201112080pit,pit,FarrJa99,pass_defended,0,,,,,
player,201112080pit,pit,FarrJa99,sacks,0.0,,,,,
player,201112080pit,pit,FarrJa99,tackles_combined,3,,,,,
player,201112080pit,pit,FarrJa99,tackles_solo,0,,,,,
player,201112080pit,pit,FarrJa99,tackles_assists,3,,,,,
player,201112080pit,pit,FarrJa99,tackles_loss,0,,,,,
player,201112080pit,pit,FarrJa99,qb_hits,0,,,,,
player,201112080pit,pit,FarrJa99,fumbles_rec,0,,,,,
player,201112080pit,pit,FarrJa99,fumbles_rec_yds,0,,,,,
player,201112080pit,pit,FarrJa99,fumbles_rec_td,0,,,,,
player,201112080pit,pit,FarrJa99,fumbles_forced,0,,,,,
player,201112080pit,pit,BrowCu01,def_int,0,,,,,
player,201112080pit,pit,BrowCu01,def_int_yds,0,,,,,
player,201112080pit,pit,BrowCu01,def_int_td,0,,,,,
player,201112080pit,pit,BrowCu01,def_int_long,0,,,,,
player,201112080pit,pit,BrowCu01,pass_defended,0,,,,,
player,201112080pit,pit,BrowCu01,sacks,0.0,,,,,
player,201112080pit,pit,BrowCu01,tackles_combined,2,,,,,
player,201112080pit,pit,BrowCu01,tackles_solo,2,,,,,
player,201112080pit,pit,BrowCu01,tackles_assists,0,,,,,
player,201112080pit,pit,BrowCu01,tackles_loss,0,,,,,
