game,2011,4,20111002,201110020gnb,den,"Denver Broncos",23,gnb,"Green Bay Packers",49
player,201110020gnb,gnb,FinlJe00,fumbles_lost,,,,,,
player,201110020gnb,gnb,DrivDo00,pass_cmp,0,,,,,
player,201110020gnb,gnb,DrivDo00,pass_att,0,,,,,
player,201110020gnb,gnb,DrivDo00,pass_yds,0,,,,,
player,201110020gnb,gnb,DrivDo00,pass_td,0,,,,,
player,201110020gnb,gnb,DrivDo00,pass_int,0,,,,,
player,201110020gnb,gnb,DrivDo00,pass_sacked,0,,,,,
player,201110020gnb,gnb,DrivDo00,pass_sacked_yds,0,,,,,
player,201110020gnb,gnb,DrivDo00,pass_long,0,,,,,
player,201110020gnb,gnb,DrivDo00,pass_rating,,,,,,
player,201110020gnb,gnb,DrivDo00,rush_att,0,,,,,
player,201110020gnb,gnb,DrivDo00,rush_yds,0,,,,,
player,201110020gnb,gnb,DrivDo00,rush_td,0,,,,,
player,201110020gnb,gnb,DrivDo00,rush_long,0,,,,,
player,201110020gnb,gnb,DrivDo00,targets,4,,,,,
player,201110020gnb,gnb,DrivDo00,rec,3,,,,,
player,201110020gnb,gnb,DrivDo00,rec_yds,20,,,,,
player,201110020gnb,gnb,DrivDo00,rec_td,1,,,,,
player,201110020gnb,gnb,DrivDo00,rec_long,8,,,,,
player,201110020gnb,gnb,DrivDo00,fumbles,0,,,,,
player,201110020gnb,gnb,DrivDo00,fumbles_lost,,,,,,
player,201110020gnb,den,MoorRa00,def_int,1,,,,,
player,201110020gnb,den,MoorRa00,def_int_yds,18,,,,,
player,201110020gnb,den,MoorRa00,def_int_td,0,,,,,
player,201110020gnb,den,MoorRa00,def_int_long,18,,,,,
player,201110020gnb,den,MoorRa00,pass_defended,1,,,,,
player,201110020gnb,den,MoorRa00,sacks,0.0,,,,,
player,201110020gnb,den,MoorRa00,tackles_combined,4,,,,,
player,201110020gnb,den,MoorRa00,tackles_solo,4,,,,,
player,201110020gnb,den,MoorRa00,tackles_assists,0,,,,,
player,201110020gnb,den,MoorRa00,tackles_loss,0,,,,,
player,201110020gnb,den,MoorRa00,qb_hits,0,,,,,
player,201110020gnb,den,MoorRa00,fumbles_rec,0,,,,,
player,201110020gnb,den,MoorRa00,fumbles_rec_yds,0,,,,,
player,201110020gnb,den,MoorRa00,fumbles_rec_td,0,,,,,
player,201110020gnb,den,MoorRa00,fumbles_forced,0,,,,,
player,201110020gnb,den,WilhJo99,def_int,1,,,,,
player,201110020gnb,den,WilhJo99,def_int_yds,2,,,,,
player,201110020gnb,den,WilhJo99,def_int_td,0,,,,,
player,201110020gnb,den,WilhJo99,def_int_long,2,,,,,
player,201110020gnb,den,WilhJo99,pass_defended,1,,,,,
player,201110020gnb,den,WilhJo99,sacks,0.0,,,,,
player,201110020gnb,den,WilhJo99,tackles_combined,4,,,,,
player,201110020gnb,den,WilhJo99,tackles_solo,4,,,,,
player,201110020gnb,den,WilhJo99,tackles_assists,0,,,,,
player,201110020gnb,den,WilhJo99,tackles_loss,0,,,,,
player,201110020gnb,den,WilhJo99,qb_hits,0,,,,,
player,201110020gnb,den,WilhJo99,fumbles_rec,0,,,,,
player,201110020gnb,den,WilhJo99,fumbles_rec_yds,0,,,,,
player,201110020gnb,den,WilhJo99,fumbles_rec_td,0,,,,,
player,201110020gnb,den,WilhJo99,fumbles_forced,0,,,,,
player,201110020gnb,den,MillVo00,def_int,0,,,,,
player,201110020gnb,den,MillVo00,def_int_yds,0,,,,,
player,201110020gnb,den,MillVo00,def_int_td,0,,,,,
player,201110020gnb,den,MillVo00,def_int_long,0,,,,,
player,201110020gnb,den,MillVo00,pass_defended,0,,,,,
player,201110020gnb,den,MillVo00,sacks,2.0,,,,,
player,201110020gnb,den,MillVo00,tackles_combined,4,,,,,
player,201110020gnb,den,MillVo00,tackles_solo,4,,,,,
player,201110020gnb,den,MillVo00,tackles_assists,0,,,,,
player,201110020gnb,den,MillVo00,tackles_loss,2,,,,,
player,201110020gnb,den,MillVo00,qb_hits,3,,,,,
player,201110020gnb,den,MillVo00,fumbles_rec,0,,,,,
player,201110020gnb,den,MillVo00,fumbles_rec_yds,0,,,,,
player,201110020gnb,den,MillVo00,fumbles_rec_td,0,,,,,
player,201110020gnb,den,MillVo00,fumbles_forced,0,,,,,
player,201110020gnb,den,WillD.20,def_int,0,,,,,
player,201110020gnb,den,WillD.20,def_int_yds,0,,,,,
player,201110020gnb,den,WillD.20,def_int_td,0,,,,,
player,201110020gnb,den,WillD.20,def_int_long,0,,,,,
player,201110020gnb,den,WillD.20,pass_defended,0,,,,,
player,201110020gnb,den,WillD.20,sacks,0.0,,,,,
player,201110020gnb,den,WillD.20,tackles_combined,8,,,,,
player,201110020gnb,den,WillD.20,tackles_solo,7,,,,,
player,201110020gnb,den,WillD.20,tackles_assists,1,,,,,
player,201110020gnb,den,WillD.20,tackles_loss,0,,,,,
player,201110020gnb,den,WillD.20,qb_hits,1,,,,,
player,201110020gnb,den,WillD.20,fumbles_rec,0,,,,,
player,201110020gnb,den,WillD.20,fumbles_rec_yds,0,,,,,
player,201110020gnb,den,WillD.20,fumbles_rec_td,0,,,,,
player,201110020gnb,den,WillD.20,fumbles_forced,0,,,,,
player,201110020gnb,den,WoodWe20,def_int,0,,,,,
player,201110020gnb,den,WoodWe20,def_int_yds,0,,,,,
player,201110020gnb,den,WoodWe20,def_int_td,0,,,,,
player,201110020gnb,den,WoodWe20,def_int_long,0,,,,,
player,201110020gnb,den,WoodWe20,pass_defended,0,,,,,
player,201110020gnb,den,WoodWe20,sacks,0.0,,,,,
player,201110020gnb,den,WoodWe20,tackles_combined,7,,,,,
player,201110020gnb,den,WoodWe20,tackles_solo,4,,,,,
player,201110020gnb,den,WoodWe20,tackles_assists,3,,,,,
player,201110020gnb,den,WoodWe20,tackles_loss,0,,,,,
player,201110020gnb,den,WoodWe20,qb_hits,0,,,,,
player,201110020gnb,den,WoodWe20,fumbles_rec,0,,,,,
player,201110020gnb,den,WoodWe20,fumbles_rec_yds,0,,,,,
player,201110020gnb,den,WoodWe20,fumbles_rec_td,0,,,,,
player,201110020gnb,den,WoodWe20,fumbles_forced,0,,,,,
player,201110020gnb,den,DawkBr00,def_int,0,,,,,
player,201110020gnb,den,DawkBr00,def_int_yds,0,,,,,
player,201110020gnb,den,DawkBr00,def_int_td,0,,,,,
player,201110020gnb,den,DawkBr00,def_int_long,0,,,,,
player,201110020gnb,den,DawkBr00,pass_defended,0,,,,,
player,201110020gnb,den,DawkBr00,sacks,0.0,,,,,
player,201110020gnb,den,DawkBr00,tackles_combined,6,,,,,
player,201110020gnb,den,DawkBr00,tackles_solo,3,,,,,
player,201110020gnb,den,DawkBr00,tackles_assists,3,,,,,
player,201110020gnb,den,DawkBr00,tackles_loss,1,,,,,
player,201110020gnb,den,DawkBr00,qb_hits,0,,,,,
player,201110020gnb,den,DawkBr00,fumbles_rec,0,,,,,
player,201110020gnb,den,DawkBr00,fumbles_rec_yds,0,,,,,
player,201110020gnb,den,DawkBr00,fumbles_rec_td,0,,,,,
player,201110020gnb,den,DawkBr00,fumbles_forced,0,,,,,
player,201110020gnb,den,HarrCh01,def_int,0,,,,,
player,201110020gnb,den,HarrCh01,def_int_yds,0,,,,,
player,201110020gnb,den,HarrCh01,def_int_td,0,,,,,
player,201110020gnb,den,HarrCh01,def_int_long,0,,,,,
player,201110020gnb,den,HarrCh01,pass_defended,0,,,,,
player,201110020gnb,den,HarrCh01,sacks,0.0,,,,,
player,201110020gnb,den,HarrCh01,tackles_combined,4,,,,,
player,201110020gnb,den,HarrCh01,tackles_solo,2,,,,,
player,201110020gnb,den,HarrCh01,tackles_assists,2,,,,,
player,201110020gnb,den,HarrCh01,tackles_loss,0,,,,,
player,201110020gnb,den,HarrCh01,qb_hits,0,,,,,
player,201110020gnb,den,HarrCh01,fumbles_rec,0,,,,,
player,201110020gnb,den,HarrCh01,fumbles_rec_yds,0,,,,,
player,201110020gnb,den,HarrCh01,fumbles_rec_td,0,,,,,
player,201110020gnb,den,HarrCh01,fumbles_forced,0,,,,,
player,201110020gnb,den,VaugCa00,def_int,0,,,,,
player,201110020gnb,den,VaugCa00,def_int_yds,0,,,,,
player,201110020gnb,den,VaugCa00,def_int_td,0,,,,,
player,201110020gnb,den,VaugCa00,def_int_long,0,,,,,
player,201110020gnb,den,VaugCa00,pass_defended,0,,,,,
player,201110020gnb,den,VaugCa00,sacks,0.0,,,,,
player,201110020gnb,den,VaugCa00,tackles_combined,4,,,,,
player,201110020gnb,den,VaugCa00,tackles_solo,3,,,,,
player,201110020gnb,den,VaugCa00,tackles_assists,1,,,,,
player,201110020gnb,den,VaugCa00,tackles_loss,0,,,,,
player,201110020gnb,den,VaugCa00,qb_hits,0,,,,,
player,201110020gnb,den,VaugCa00,fumbles_rec,0,,,,,
player,201110020gnb,den,VaugCa00,fumbles_rec_yds,0,,,,,
player,201110020gnb,den,VaugCa00,fumbles_rec_td,0,,,,,
player,201110020gnb,den,VaugCa00,fumbles_forced,0,,,,,
player,201110020gnb,den,CartQu01,def_int,0,,,,,
player,201110020gnb,den,CartQu01,def_int_yds,0,,,,,
player,201110020gnb,den,CartQu01,def_int_td,0,,,,,
player,201110020gnb,den,CartQu01,def_int_long,0,,,,,
player,201110020gnb,den,CartQu01,pass_defended,0,,,,,
player,201110020gnb,den,CartQu01,sacks,0.0,,,,,
player,201110020gnb,den,CartQu01,tackles_combined,3,,,,,
player,201110020gnb,den,CartQu01,tackles_solo,2,,,,,
player,201110020gnb,den,CartQu01,tackles_assists,1,,,,,
player,201110020gnb,den,CartQu01,tackles_loss,0,,,,,
player,201110020gnb,den,CartQu01,qb_hits,0,,,,,
player,201110020gnb,den,CartQu01,fumbles_rec,0,,,,,
player,201110020gnb,den,CartQu01,fumbles_rec_yds,0,,,,,
player,201110020gnb,den,CartQu01,fumbles_rec_td,0,,,,,
player,201110020gnb,den,CartQu01,fumbles_forced,0,,,,,
player,201110020gnb,den,McBeRy99,def_int,0,,,,,
player,201110020gnb,den,McBeRy99,def_int_yds,0,,,,,
player,201110020gnb,den,McBeRy99,def_int_td,0,,,,,
player,201110020gnb,den,McBeRy99,def_int_long,0,,,,,
player,201110020gnb,den,McBeRy99,pass_defended,0,,,,,
player,201110020gnb,den,McBeRy99,sacks,0.0,,,,,
player,201110020gnb,den,McBeRy99,tackles_combined,3,,,,,
player,201110020gnb,den,McBeRy99,tackles_solo,2,,,,,
player,201110020gnb,den,McBeRy99,tackles_assists,1,,,,,
player,201110020gnb,den,McBeRy99,tackles_loss,0,,,,,
player,201110020gnb,den,McBeRy99,qb_hits,0,,,,,
player,201110020gnb,den,McBeRy99,fumbles_rec,0,,,,,
player,201110020gnb,den,McBeRy99,fumbles_rec_yds,0,,,,,
player,201110020gnb,den,McBeRy99,fumbles_rec_td,0,,,,,
player,201110020gnb,den,McBeRy99,fumbles_forced,0,,,,,
player,201110020gnb,den,AyerRo99,def_int,0,,,,,
player,201110020gnb,den,AyerRo99,def_int_yds,0,,,,,
player,201110020gnb,den,AyerRo99,def_int_td,0,,,,,
player,201110020gnb,den,AyerRo99,def_int_long,0,,,,,
player,201110020gnb,den,AyerRo99,pass_defended,0,,,,,
player,201110020gnb,den,AyerRo99,sacks,0.0,,,,,
player,201110020gnb,den,AyerRo99,tackles_combined,2,,,,,
player,201110020gnb,den,AyerRo99,tackles_solo,1,,,,,
player,201110020gnb,den,AyerRo99,tackles_assists,1,,,,,
player,201110020gnb,den,AyerRo99,tackles_loss,0,,,,,
player,201110020gnb,den,AyerRo99,qb_hits,0,,,,,
player,201110020gnb,den,AyerRo99,fumbles_rec,0,,,,,
player,201110020gnb,den,AyerRo99,fumbles_rec_yds,0,,,,,
player,201110020gnb,den,AyerRo99,fumbles_rec_td,0,,,,,
player,201110020gnb,den,AyerRo99,fumbles_forced,0,,,,,
player,201110020gnb,den,BrutDa99,def_int,0,,,,,
player,201110020gnb,den,BrutDa99,def_int_yds,0,,,,,
player,201110020gnb,den,BrutDa99,def_int_td,0,,,,,
player,201110020gnb,den,BrutDa99,def_int_long,0,,,,,
player,201110020gnb,den,BrutDa99,pass_defended,0,,,,,
player,201110020gnb,den,BrutDa99,sacks,0.0,,,,,
player,201110020gnb,den,BrutDa99,tackles_combined,2,,,,,
player,201110020gnb,den,BrutDa99,tackles_solo,1,,,,,
player,201110020gnb,den,BrutDa99,tackles_assists,1,,,,,
player,201110020gnb,den,BrutDa99,tackles_loss,0,,,,,
player,201110020gnb,den,BrutDa99,qb_hits,0,,,,,
player,201110020gnb,den,BrutDa99,fumbles_rec,0,,,,,
player,201110020gnb,den,BrutDa99,fumbles_rec_yds,0,,,,,
player,201110020gnb,den,BrutDa99,fumbles_rec_td,0,,,,,
player,201110020gnb,den,BrutDa99,fumbles_forced,0,,,,,
player,201110020gnb,den,HaggMa20,def_int,0,,,,,
player,201110020gnb,den,HaggMa20,def_int_yds,0,,,,,
player,201110020gnb,den,HaggMa20,def_int_td,0,,,,,
player,201110020gnb,den,HaggMa20,def_int_long,0,,,,,
player,201110020gnb,den,HaggMa20,pass_defended,0,,,,,
player,201110020gnb,den,HaggMa20,sacks,0.0,,,,,
player,201110020gnb,den,HaggMa20,tackles_combined,2,,,,,
player,201110020gnb,den,HaggMa20,tackles_solo,2,,,,,
player,201110020gnb,den,HaggMa20,tackles_assists,0,,,,,
player,201110020gnb,den,HaggMa20,tackles_loss,0,,,,,
player,201110020gnb,den,HaggMa20,qb_hits,0,,,,,
player,201110020gnb,den,HaggMa20,fumbles_rec,0,,,,,
player,201110020gnb,den,HaggMa20,fumbles_rec_yds,0,,,,,
player,201110020gnb,den,HaggMa20,fumbles_rec_td,0,,,,,
player,201110020gnb,den,HaggMa20,fumbles_forced,0,,,,,
player,201110020gnb,den,HarvDe99,def_int,0,,,,,
player,201110020gnb,den,HarvDe99,def_int_yds,0,,,,,
player,201110020gnb,den,HarvDe99,def_int_td,0,,,,,
player,201110020gnb,den,HarvDe99,def_int_long,0,,,,,
player,201110020gnb,den,HarvDe99,pass_defended,0,,,,,
player,201110020gnb,den,HarvDe99,sacks,0.0,,,,,
player,201110020gnb,den,HarvDe99,tackles_combined,2,,,,,
player,201110020gnb,den,HarvDe99,tackles_solo,1,,,,,
player,201110020gnb,den,HarvDe99,tackles_assists,1,,,,,
player,201110020gnb,den,HarvDe99,tackles_loss,0,,,,,
player,201110020gnb,den,HarvDe99,qb_hits,0,,,,,
player,201110020gnb,den,HarvDe99,fumbles_rec,0,,,,,
player,201110020gnb,den,HarvDe99,fumbles_rec_yds,0,,,,,
player,201110020gnb,den,HarvDe99,fumbles_rec_td,0,,,,,
player,201110020gnb,den,HarvDe99,fumbles_forced,0,,,,,
player,201110020gnb,den,MaysJo99,def_int,0,,,,,
player,201110020gnb,den,MaysJo99,def_int_yds,0,,,,,
player,201110020gnb,den,MaysJo99,def_int_td,0,,,,,
player,201110020gnb,den,MaysJo99,def_int_long,0,,,,,
player,201110020gnb,den,MaysJo99,pass_defended,0,,,,,
player,201110020gnb,den,MaysJo99,sacks,0.0,,,,,
player,201110020gnb,den,MaysJo99,tackles_combined,2,,,,,
player,201110020gnb,den,MaysJo99,tackles_solo,2,,,,,
player,201110020gnb,den,MaysJo99,tackles_assists,0,,,,,
player,201110020gnb,den,MaysJo99,tackles_loss,0,,,,,
player,201110020gnb,den,MaysJo99,qb_hits,0,,,,,
player,201110020gnb,den,MaysJo99,fumbles_rec,0,,,,,
player,201110020gnb,den,MaysJo99,fumbles_rec_yds,0,,,,,
player,201110020gnb,den,MaysJo99,fumbles_rec_td,0,,,,,
player,201110020gnb,den,MaysJo99,fumbles_forced,0,,,,,
player,201110020gnb,den,UnreMi00,def_int,0,,,,,
player,201110020gnb,den,UnreMi00,def_int_yds,0,,,,,
player,201110020gnb,den,UnreMi00,def_int_td,0,,,,,
player,201110020gnb,den,UnreMi00,def_int_long,0,,,,,
player,201110020gnb,den,UnreMi00,pass_defended,0,,,,,
player,201110020gnb,den,UnreMi00,sacks,0.0,,,,,
player,201110020gnb,den,UnreMi00,tackles_combined,2,,,,,
player,201110020gnb,den,UnreMi00,tackles_solo,1,,,,,
player,201110020gnb,den,UnreMi00,tackles_assists,1,,,,,
player,201110020gnb,den,UnreMi00,tackles_loss,0,,,,,
player,201110020gnb,den,UnreMi00,qb_hits,0,,,,,
player,201110020gnb,den,UnreMi00,fumbles_rec,0,,,,,
player,201110020gnb,den,UnreMi00,fumbles_rec_yds,0,,,,,
player,201110020gnb,den,UnreMi00,fumbles_rec_td,0,,,,,
player,201110020gnb,den,UnreMi00,fumbles_forced,0,,,,,
player,201110020gnb,den,VickKe99,def_int,0,,,,,
player,201110020gnb,den,VickKe99,def_int_yds,0,,,,,
player,201110020gnb,den,VickKe99,def_int_td,0,,,,,
player,201110020gnb,den,VickKe99,def_int_long,0,,,,,
player,201110020gnb,den,VickKe99,pass_defended,0,,,,,
player,201110020gnb,den,VickKe99,sacks,0.0,,,,,
player,201110020gnb,den,VickKe99,tackles_combined,2,,,,,
player,201110020gnb,den,VickKe99,tackles_solo,1,,,,,
player,201110020gnb,den,VickKe99,tackles_assists,1,,,,,
player,201110020gnb,den,VickKe99,tackles_loss,0,,,,,
player,201110020gnb,den,VickKe99,qb_hits,0,,,,,
player,201110020gnb,den,VickKe99,fumbles_rec,0,,,,,
player,201110020gnb,den,VickKe99,fumbles_rec_yds,0,,,,,
player,201110020gnb,den,VickKe99,fumbles_rec_td,0,,,,,
player,201110020gnb,den,VickKe99,fumbles_forced,0,,,,,
player,201110020gnb,den,DumeEl20,def_int,0,,,,,
player,201110020gnb,den,DumeEl20,def_int_yds,0,,,,,
player,201110020gnb,den,DumeEl20,def_int_td,0,,,,,
player,201110020gnb,den,DumeEl20,def_int_long,0,,,,,
player,201110020gnb,den,DumeEl20,pass_defended,0,,,,,
player,201110020gnb,den,DumeEl20,sacks,0.0,,,,,
player,201110020gnb,den,DumeEl20,tackles_combined,1,,,,,
player,201110020gnb,den,DumeEl20,tackles_solo,1,,,,,
player,201110020gnb,den,DumeEl20,tackles_assists,0,,,,,
player,201110020gnb,den,DumeEl20,tackles_loss,0,,,,,
player,201110020gnb,den,DumeEl20,qb_hits,1,,,,,
player,201110020gnb,den,DumeEl20,fumbles_rec,0,,,,,
player,201110020gnb,den,DumeEl20,fumbles_rec_yds,0,,,,,
player,201110020gnb,den,DumeEl20,fumbles_rec_td,0,,,,,
player,201110020gnb,den,DumeEl20,fumbles_forced,0,,,,,
player,201110020gnb,den,HuntJa24,def_int,0,,,,,
player,201110020gnb,den,HuntJa24,def_int_yds,0,,,,,
player,201110020gnb,den,HuntJa24,def_int_td,0,,,,,
player,201110020gnb,den,HuntJa24,def_int_long,0,,,,,
player,201110020gnb,den,HuntJa24,pass_defended,0,,,,,
player,201110020gnb,den,HuntJa24,sacks,0.0,,,,,
player,201110020gnb,den,HuntJa24,tackles_combined,1,,,,,
player,201110020gnb,den,HuntJa24,tackles_solo,0,,,,,
player,201110020gnb,den,HuntJa24,tackles_assists,1,,,,,
player,201110020gnb,den,HuntJa24,tackles_loss,0,,,,,
player,201110020gnb,den,HuntJa24,qb_hits,0,,,,,
player,201110020gnb,den,HuntJa24,fumbles_rec,0,,,,,
player,201110020gnb,den,HuntJa24,fumbles_rec_yds,0,,,,,
player,201110020gnb,den,HuntJa24,fumbles_rec_td,0,,,,,
player,201110020gnb,den,HuntJa24,fumbles_forced,0,,,,,
player,201110020gnb,den,IrviNa00,def_int,0,,,,,
player,201110020gnb,den,IrviNa00,def_int_yds,0,,,,,
player,201110020gnb,den,IrviNa00,def_int_td,0,,,,,
player,201110020gnb,den,IrviNa00,def_int_long,0,,,,,
player,201110020gnb,den,IrviNa00,pass_defended,0,,,,,
player,201110020gnb,den,IrviNa00,sacks,0.0,,,,,
player,201110020gnb,den,IrviNa00,tackles_combined,1,,,,,
player,201110020gnb,den,IrviNa00,tackles_solo,0,,,,,
player,201110020gnb,den,IrviNa00,tackles_assists,1,,,,,
player,201110020gnb,den,IrviNa00,tackles_loss,0,,,,,
player,201110020gnb,den,IrviNa00,qb_hits,0,,,,,
player,201110020gnb,den,IrviNa00,fumbles_rec,0,,,,,
player,201110020gnb,den,IrviNa00,fumbles_rec_yds,0,,,,,
player,201110020gnb,den,IrviNa00,fumbles_rec_td,0,,,,,
player,201110020gnb,den,IrviNa00,fumbles_forced,0,,,,,
player,201110020gnb,den,PaxtLo20,def_int,0,,,,,
player,201110020gnb,den,PaxtLo20,def_int_yds,0,,,,,
player,201110020gnb,den,PaxtLo20,def_int_td,0,,,,,
player,201110020gnb,den,PaxtLo20,def_int_long,0,,,,,
player,201110020gnb,den,PaxtLo20,pass_defended,0,,,,,
player,201110020gnb,den,PaxtLo20,sacks,0.0,,,,,
player,201110020gnb,den,PaxtLo20,tackles_combined,1,,,,,
player,201110020gnb,den,PaxtLo20,tackles_solo,1,,,,,
player,201110020gnb,den,PaxtLo20,tackles_assists,0,,,,,
player,201110020gnb,den,PaxtLo20,tackles_loss,0,,,,,
player,201110020gnb,den,PaxtLo20,qb_hits,0,,,,,
player,201110020gnb,den,PaxtLo20,fumbles_rec,0,,,,,
player,201110020gnb,den,PaxtLo20,fumbles_rec_yds,0,,,,,
player,201110020gnb,den,PaxtLo20,fumbles_rec_td,0,,,,,
player,201110020gnb,den,PaxtLo20,fumbles_forced,0,,,,,
player,201110020gnb,gnb,ShieSa00,def_int,1,,,,,
player,201110020gnb,gnb,ShieSa00,def_int_yds,60,,,,,
player,201110020gnb,gnb,ShieSa00,def_int_td,0,,,,,
player,201110020gnb,gnb,ShieSa00,def_int_long,60,,,,,
player,201110020gnb,gnb,ShieSa00,pass_defended,1,,,,,
player,201110020gnb,gnb,ShieSa00,sacks,0.0,,,,,
player,201110020gnb,gnb,ShieSa00,tackles_combined,5,,,,,
player,201110020gnb,gnb,ShieSa00,tackles_solo,4,,,,,
player,201110020gnb,gnb,ShieSa00,tackles_assists,1,,,,,
player,201110020gnb,gnb,ShieSa00,tackles_loss,0,,,,,
player,201110020gnb,gnb,ShieSa00,qb_hits,0,,,,,
player,201110020gnb,gnb,ShieSa00,fumbles_rec,0,,,,,
player,201110020gnb,gnb,ShieSa00,fumbles_rec_yds,0,,,,,
player,201110020gnb,gnb,ShieSa00,fumbles_rec_td,0,,,,,
player,201110020gnb,gnb,ShieSa00,fumbles_forced,0,,,,,
player,201110020gnb,gnb,WoodCh00,def_int,1,,,,,
player,201110020gnb,gnb,WoodCh00,def_int_yds,30,,,,,
player,201110020gnb,gnb,WoodCh00,def_int_td,1,,,,,
player,201110020gnb,gnb,WoodCh00,def_int_long,30,,,,,
player,201110020gnb,gnb,WoodCh00,pass_defended,1,,,,,
player,201110020gnb,gnb,WoodCh00,sacks,0.0,,,,,
player,201110020gnb,gnb,WoodCh00,tackles_combined,4,,,,,
player,201110020gnb,gnb,WoodCh00,tackles_solo,2,,,,,
player,201110020gnb,gnb,WoodCh00,tackles_assists,2,,,,,
player,201110020gnb,gnb,WoodCh00,tackles_loss,0,,,,,
player,201110020gnb,gnb,WoodCh00,qb_hits,0,,,,,
player,201110020gnb,gnb,WoodCh00,fumbles_rec,0,,,,,
player,201110020gnb,gnb,WoodCh00,fumbles_rec_yds,0,,,,,
player,201110020gnb,gnb,WoodCh00,fumbles_rec_td,0,,,,,
player,201110020gnb,gnb,WoodCh00,fumbles_forced,0,,,,,
player,201110020gnb,gnb,PeprCh20,def_int,1,,,,,
player,201110020gnb,gnb,PeprCh20,def_int_yds,2,,,,,
player,201110020gnb,gnb,PeprCh20,def_int_td,0,,,,,
player,201110020gnb,gnb,PeprCh20,def_int_long,2,,,,,
player,201110020gnb,gnb,PeprCh20,pass_defended,2,,,,,
player,201110020gnb,gnb,PeprCh20,sacks,0.0,,,,,
player,201110020gnb,gnb,PeprCh20,tackles_combined,3,,,,,
player,201110020gnb,gnb,PeprCh20,tackles_solo,2,,,,,
player,201110020gnb,gnb,PeprCh20,tackles_assists,1,,,,,
player,201110020gnb,gnb,PeprCh20,tackles_loss,0,,,,,
player,201110020gnb,gnb,PeprCh20,qb_hits,0,,,,,
player,201110020gnb,gnb,PeprCh20,fumbles_rec,0,,,,,
player,201110020gnb,gnb,PeprCh20,fumbles_rec_yds,0,,,,,
player,201110020gnb,gnb,PeprCh20,fumbles_rec_td,0,,,,,
player,201110020gnb,gnb,PeprCh20,fumbles_forced,0,,,,,
player,201110020gnb,gnb,BishDe99,def_int,0,,,,,
player,201110020gnb,gnb,BishDe99,def_int_yds,0,,,,,
player,201110020gnb,gnb,BishDe99,def_int_td,0,,,,,
player,201110020gnb,gnb,BishDe99,def_int_long,0,,,,,
player,201110020gnb,gnb,BishDe99,pass_defended,0,,,,,
player,201110020gnb,gnb,BishDe99,sacks,1.0,,,,,
player,201110020gnb,gnb,BishDe99,tackles_combined,10,,,,,
player,201110020gnb,gnb,BishDe99,tackles_solo,9,,,,,
player,201110020gnb,gnb,BishDe99,tackles_assists,1,,,,,
player,201110020gnb,gnb,BishDe99,tackles_loss,1,,,,,
player,201110020gnb,gnb,BishDe99,qb_hits,1,,,,,
player,201110020gnb,gnb,BishDe99,fumbles_rec,0,,,,,
player,201110020gnb,gnb,BishDe99,fumbles_rec_yds,0,,,,,
player,201110020gnb,gnb,BishDe99,fumbles_rec_td,0,,,,,
player,201110020gnb,gnb,BishDe99,fumbles_forced,1,,,,,
player,201110020gnb,gnb,BurnMo99,def_int,0,,,,,
player,201110020gnb,gnb,BurnMo99,def_int_yds,0,,,,,
player,201110020gnb,gnb,BurnMo99,def_int_td,0,,,,,
player,201110020gnb,gnb,BurnMo99,def_int_long,0,,,,,
player,201110020gnb,gnb,BurnMo99,pass_defended,1,,,,,
player,201110020gnb,gnb,BurnMo99,sacks,0.0,,,,,
player,201110020gnb,gnb,BurnMo99,tackles_combined,6,,,,,
player,201110020gnb,gnb,BurnMo99,tackles_solo,5,,,,,
player,201110020gnb,gnb,BurnMo99,tackles_assists,1,,,,,
player,201110020gnb,gnb,BurnMo99,tackles_loss,0,,,,,
player,201110020gnb,gnb,BurnMo99,qb_hits,0,,,,,
player,201110020gnb,gnb,BurnMo99,fumbles_rec,1,,,,,
player,201110020gnb,gnb,BurnMo99,fumbles_rec_yds,10,,,,,
player,201110020gnb,gnb,BurnMo99,fumbles_rec_td,0,,,,,
player,201110020gnb,gnb,BurnMo99,fumbles_forced,0,,,,,
player,201110020gnb,gnb,HawkA.20,def_int,0,,,,,
player,201110020gnb,gnb,HawkA.20,def_int_yds,0,,,,,
player,201110020gnb,gnb,HawkA.20,def_int_td,0,,,,,
player,201110020gnb,gnb,HawkA.20,def_int_long,0,,,,,
player,201110020gnb,gnb,HawkA.20,pass_defended,0,,,,,
player,201110020gnb,gnb,HawkA.20,sacks,0.0,,,,,
player,201110020gnb,gnb,HawkA.20,tackles_combined,6,,,,,
player,201110020gnb,gnb,HawkA.20,tackles_solo,3,,,,,
player,201110020gnb,gnb,HawkA.20,tackles_assists,3,,,,,
player,201110020gnb,gnb,HawkA.20,tackles_loss,0,,,,,
player,201110020gnb,gnb,HawkA.20,qb_hits,0,,,,,
player,201110020gnb,gnb,HawkA.20,fumbles_rec,0,,,,,
player,201110020gnb,gnb,HawkA.20,fumbles_rec_yds,0,,,,,
player,201110020gnb,gnb,HawkA.20,fumbles_rec_td,0,,,,,
player,201110020gnb,gnb,HawkA.20,fumbles_forced,0,,,,,
player,201110020gnb,gnb,WillTr99,def_int,0,,,,,
player,201110020gnb,gnb,WillTr99,def_int_yds,0,,,,,
player,201110020gnb,gnb,WillTr99,def_int_td,0,,,,,
player,201110020gnb,gnb,WillTr99,def_int_long,0,,,,,
player,201110020gnb,gnb,WillTr99,pass_defended,0,,,,,
