game,2011,12,20111127,201111270kan,pit,"Pittsburgh Steelers",13,kan,"Kansas City Chiefs",9
player,201111270kan,kan,BechAn00,rec_td,0,,,,,
player,201111270kan,kan,BechAn00,rec_long,0,,,,,
player,201111270kan,kan,BechAn00,fumbles,0,,,,,
player,201111270kan,kan,BechAn00,fumbles_lost,,,,,,
player,201111270kan,pit,MundRy00,def_int,1,,,,,
player,201111270kan,pit,MundRy00,def_int_yds,5,,,,,
player,201111270kan,pit,MundRy00,def_int_td,0,,,,,
player,201111270kan,pit,MundRy00,def_int_long,5,,,,,
player,201111270kan,pit,MundRy00,pass_defended,1,,,,,
player,201111270kan,pit,MundRy00,sacks,0.0,,,,,
player,201111270kan,pit,MundRy00,tackles_combined,11,,,,,
player,201111270kan,pit,MundRy00,tackles_solo,8,,,,,
player,201111270kan,pit,MundRy00,tackles_assists,3,,,,,
player,201111270kan,pit,MundRy00,tackles_loss,0,,,,,
player,201111270kan,pit,MundRy00,qb_hits,0,,,,,
player,201111270kan,pit,MundRy00,fumbles_rec,0,,,,,
player,201111270kan,pit,MundRy00,fumbles_rec_yds,0,,,,,
player,201111270kan,pit,MundRy00,fumbles_rec_td,0,,,,,
player,201111270kan,pit,MundRy00,fumbles_forced,0,,,,,
player,201111270kan,pit,TaylIk20,def_int,1,,,,,
player,201111270kan,pit,TaylIk20,def_int_yds,29,,,,,
player,201111270kan,pit,TaylIk20,def_int_td,0,,,,,
player,201111270kan,pit,TaylIk20,def_int_long,29,,,,,
player,201111270kan,pit,TaylIk20,pass_defended,2,,,,,
player,201111270kan,pit,TaylIk20,sacks,0.0,,,,,
player,201111270kan,pit,TaylIk20,tackles_combined,4,,,,,
player,201111270kan,pit,TaylIk20,tackles_solo,3,,,,,
player,201111270kan,pit,TaylIk20,tackles_assists,1,,,,,
player,201111270kan,pit,TaylIk20,tackles_loss,0,,,,,
player,201111270kan,pit,TaylIk20,qb_hits,0,,,,,
player,201111270kan,pit,TaylIk20,fumbles_rec,0,,,,,
player,201111270kan,pit,TaylIk20,fumbles_rec_yds,0,,,,,
player,201111270kan,pit,TaylIk20,fumbles_rec_td,0,,,,,
player,201111270kan,pit,TaylIk20,fumbles_forced,0,,,,,
player,201111270kan,pit,LewiKe96,def_int,1,,,,,
player,201111270kan,pit,LewiKe96,def_int_yds,9,,,,,
player,201111270kan,pit,LewiKe96,def_int_td,0,,,,,
player,201111270kan,pit,LewiKe96,def_int_long,9,,,,,
player,201111270kan,pit,LewiKe96,pass_defended,2,,,,,
player,201111270kan,pit,LewiKe96,sacks,0.0,,,,,
player,201111270kan,pit,LewiKe96,tackles_combined,1,,,,,
player,201111270kan,pit,LewiKe96,tackles_solo,0,,,,,
player,201111270kan,pit,LewiKe96,tackles_assists,1,,,,,
player,201111270kan,pit,LewiKe96,tackles_loss,0,,,,,
player,201111270kan,pit,LewiKe96,qb_hits,0,,,,,
player,201111270kan,pit,LewiKe96,fumbles_rec,0,,,,,
player,201111270kan,pit,LewiKe96,fumbles_rec_yds,0,,,,,
player,201111270kan,pit,LewiKe96,fumbles_rec_td,0,,,,,
player,201111270kan,pit,LewiKe96,fumbles_forced,0,,,,,
player,201111270kan,pit,WoriJa99,def_int,0,,,,,
player,201111270kan,pit,WoriJa99,def_int_yds,0,,,,,
player,201111270kan,pit,WoriJa99,def_int_td,0,,,,,
player,201111270kan,pit,WoriJa99,def_int_long,0,,,,,
player,201111270kan,pit,WoriJa99,pass_defended,0,,,,,
player,201111270kan,pit,WoriJa99,sacks,1.0,,,,,
player,201111270kan,pit,WoriJa99,tackles_combined,6,,,,,
player,201111270kan,pit,WoriJa99,tackles_solo,4,,,,,
player,201111270kan,pit,WoriJa99,tackles_assists,2,,,,,
player,201111270kan,pit,WoriJa99,tackles_loss,1,,,,,
player,201111270kan,pit,WoriJa99,qb_hits,4,,,,,
player,201111270kan,pit,WoriJa99,fumbles_rec,0,,,,,
player,201111270kan,pit,WoriJa99,fumbles_rec_yds,0,,,,,
player,201111270kan,pit,WoriJa99,fumbles_rec_td,0,,,,,
player,201111270kan,pit,WoriJa99,fumbles_forced,0,,,,,
player,201111270kan,pit,TimmLa99,def_int,0,,,,,
player,201111270kan,pit,TimmLa99,def_int_yds,0,,,,,
player,201111270kan,pit,TimmLa99,def_int_td,0,,,,,
player,201111270kan,pit,TimmLa99,def_int_long,0,,,,,
player,201111270kan,pit,TimmLa99,pass_defended,0,,,,,
player,201111270kan,pit,TimmLa99,sacks,0.0,,,,,
player,201111270kan,pit,TimmLa99,tackles_combined,8,,,,,
player,201111270kan,pit,TimmLa99,tackles_solo,7,,,,,
player,201111270kan,pit,TimmLa99,tackles_assists,1,,,,,
player,201111270kan,pit,TimmLa99,tackles_loss,0,,,,,
player,201111270kan,pit,TimmLa99,qb_hits,0,,,,,
player,201111270kan,pit,TimmLa99,fumbles_rec,0,,,,,
player,201111270kan,pit,TimmLa99,fumbles_rec_yds,0,,,,,
player,201111270kan,pit,TimmLa99,fumbles_rec_td,0,,,,,
player,201111270kan,pit,TimmLa99,fumbles_forced,0,,,,,
player,201111270kan,pit,FarrJa99,def_int,0,,,,,
player,201111270kan,pit,FarrJa99,def_int_yds,0,,,,,
player,201111270kan,pit,FarrJa99,def_int_td,0,,,,,
player,201111270kan,pit,FarrJa99,def_int_long,0,,,,,
player,201111270kan,pit,FarrJa99,pass_defended,0,,,,,
player,201111270kan,pit,FarrJa99,sacks,0.0,,,,,
player,201111270kan,pit,FarrJa99,tackles_combined,6,,,,,
player,201111270kan,pit,FarrJa99,tackles_solo,5,,,,,
player,201111270kan,pit,FarrJa99,tackles_assists,1,,,,,
player,201111270kan,pit,FarrJa99,tackles_loss,0,,,,,
player,201111270kan,pit,FarrJa99,qb_hits,1,,,,,
player,201111270kan,pit,FarrJa99,fumbles_rec,0,,,,,
player,201111270kan,pit,FarrJa99,fumbles_rec_yds,0,,,,,
player,201111270kan,pit,FarrJa99,fumbles_rec_td,0,,,,,
player,201111270kan,pit,FarrJa99,fumbles_forced,0,,,,,
player,201111270kan,pit,HarrJa23,def_int,0,,,,,
player,201111270kan,pit,HarrJa23,def_int_yds,0,,,,,
player,201111270kan,pit,HarrJa23,def_int_td,0,,,,,
player,201111270kan,pit,HarrJa23,def_int_long,0,,,,,
player,201111270kan,pit,HarrJa23,pass_defended,0,,,,,
player,201111270kan,pit,HarrJa23,sacks,0.0,,,,,
player,201111270kan,pit,HarrJa23,tackles_combined,5,,,,,
player,201111270kan,pit,HarrJa23,tackles_solo,4,,,,,
player,201111270kan,pit,HarrJa23,tackles_assists,1,,,,,
player,201111270kan,pit,HarrJa23,tackles_loss,0,,,,,
player,201111270kan,pit,HarrJa23,qb_hits,0,,,,,
player,201111270kan,pit,HarrJa23,fumbles_rec,0,,,,,
player,201111270kan,pit,HarrJa23,fumbles_rec_yds,0,,,,,
player,201111270kan,pit,HarrJa23,fumbles_rec_td,0,,,,,
player,201111270kan,pit,HarrJa23,fumbles_forced,0,,,,,
player,201111270kan,pit,ClarRy20,def_int,0,,,,,
player,201111270kan,pit,ClarRy20,def_int_yds,0,,,,,
player,201111270kan,pit,ClarRy20,def_int_td,0,,,,,
player,201111270kan,pit,ClarRy20,def_int_long,0,,,,,
player,201111270kan,pit,ClarRy20,pass_defended,0,,,,,
player,201111270kan,pit,ClarRy20,sacks,0.0,,,,,
player,201111270kan,pit,ClarRy20,tackles_combined,3,,,,,
player,201111270kan,pit,ClarRy20,tackles_solo,3,,,,,
player,201111270kan,pit,ClarRy20,tackles_assists,0,,,,,
player,201111270kan,pit,ClarRy20,tackles_loss,0,,,,,
player,201111270kan,pit,ClarRy20,qb_hits,0,,,,,
player,201111270kan,pit,ClarRy20,fumbles_rec,0,,,,,
player,201111270kan,pit,ClarRy20,fumbles_rec_yds,0,,,,,
player,201111270kan,pit,ClarRy20,fumbles_rec_td,0,,,,,
player,201111270kan,pit,ClarRy20,fumbles_forced,0,,,,,
player,201111270kan,pit,GayxWi99,def_int,0,,,,,
player,201111270kan,pit,GayxWi99,def_int_yds,0,,,,,
player,201111270kan,pit,GayxWi99,def_int_td,0,,,,,
player,201111270kan,pit,GayxWi99,def_int_long,0,,,,,
player,201111270kan,pit,GayxWi99,pass_defended,0,,,,,
player,201111270kan,pit,GayxWi99,sacks,0.0,,,,,
player,201111270kan,pit,GayxWi99,tackles_combined,2,,,,,
player,201111270kan,pit,GayxWi99,tackles_solo,2,,,,,
player,201111270kan,pit,GayxWi99,tackles_assists,0,,,,,
player,201111270kan,pit,GayxWi99,tackles_loss,1,,,,,
player,201111270kan,pit,GayxWi99,qb_hits,0,,,,,
player,201111270kan,pit,GayxWi99,fumbles_rec,0,,,,,
player,201111270kan,pit,GayxWi99,fumbles_rec_yds,0,,,,,
player,201111270kan,pit,GayxWi99,fumbles_rec_td,0,,,,,
player,201111270kan,pit,GayxWi99,fumbles_forced,0,,,,,
player,201111270kan,pit,HeywCa01,def_int,0,,,,,
player,201111270kan,pit,HeywCa01,def_int_yds,0,,,,,
player,201111270kan,pit,HeywCa01,def_int_td,0,,,,,
player,201111270kan,pit,HeywCa01,def_int_long,0,,,,,
player,201111270kan,pit,HeywCa01,pass_defended,0,,,,,
player,201111270kan,pit,HeywCa01,sacks,0.0,,,,,
player,201111270kan,pit,HeywCa01,tackles_combined,2,,,,,
player,201111270kan,pit,HeywCa01,tackles_solo,2,,,,,
player,201111270kan,pit,HeywCa01,tackles_assists,0,,,,,
player,201111270kan,pit,HeywCa01,tackles_loss,0,,,,,
player,201111270kan,pit,HeywCa01,qb_hits,0,,,,,
player,201111270kan,pit,HeywCa01,fumbles_rec,0,,,,,
player,201111270kan,pit,HeywCa01,fumbles_rec_yds,0,,,,,
player,201111270kan,pit,HeywCa01,fumbles_rec_td,0,,,,,
player,201111270kan,pit,HeywCa01,fumbles_forced,0,,,,,
player,201111270kan,pit,KeisBr20,def_int,0,,,,,
player,201111270kan,pit,KeisBr20,def_int_yds,0,,,,,
player,201111270kan,pit,KeisBr20,def_int_td,0,,,,,
player,201111270kan,pit,KeisBr20,def_int_long,0,,,,,
player,201111270kan,pit,KeisBr20,pass_defended,0,,,,,
player,201111270kan,pit,KeisBr20,sacks,0.0,,,,,
player,201111270kan,pit,KeisBr20,tackles_combined,2,,,,,
player,201111270kan,pit,KeisBr20,tackles_solo,2,,,,,
player,201111270kan,pit,KeisBr20,tackles_assists,0,,,,,
player,201111270kan,pit,KeisBr20,tackles_loss,0,,,,,
player,201111270kan,pit,KeisBr20,qb_hits,0,,,,,
player,201111270kan,pit,KeisBr20,fumbles_rec,1,,,,,
player,201111270kan,pit,KeisBr20,fumbles_rec_yds,0,,,,,
player,201111270kan,pit,KeisBr20,fumbles_rec_td,0,,,,,
player,201111270kan,pit,KeisBr20,fumbles_forced,0,,,,,
player,201111270kan,pit,McLeSt00,def_int,0,,,,,
player,201111270kan,pit,McLeSt00,def_int_yds,0,,,,,
player,201111270kan,pit,McLeSt00,def_int_td,0,,,,,
player,201111270kan,pit,McLeSt00,def_int_long,0,,,,,
player,201111270kan,pit,McLeSt00,pass_defended,0,,,,,
player,201111270kan,pit,McLeSt00,sacks,0.0,,,,,
player,201111270kan,pit,McLeSt00,tackles_combined,2,,,,,
player,201111270kan,pit,McLeSt00,tackles_solo,2,,,,,
player,201111270kan,pit,McLeSt00,tackles_assists,0,,,,,
player,201111270kan,pit,McLeSt00,tackles_loss,0,,,,,
player,201111270kan,pit,McLeSt00,qb_hits,0,,,,,
player,201111270kan,pit,McLeSt00,fumbles_rec,0,,,,,
player,201111270kan,pit,McLeSt00,fumbles_rec_yds,0,,,,,
player,201111270kan,pit,McLeSt00,fumbles_rec_td,0,,,,,
player,201111270kan,pit,McLeSt00,fumbles_forced,0,,,,,
player,201111270kan,pit,PolaTr99,def_int,0,,,,,
player,201111270kan,pit,PolaTr99,def_int_yds,0,,,,,
player,201111270kan,pit,PolaTr99,def_int_td,0,,,,,
player,201111270kan,pit,PolaTr99,def_int_long,0,,,,,
player,201111270kan,pit,PolaTr99,pass_defended,0,,,,,
player,201111270kan,pit,PolaTr99,sacks,0.0,,,,,
player,201111270kan,pit,PolaTr99,tackles_combined,2,,,,,
player,201111270kan,pit,PolaTr99,tackles_solo,2,,,,,
player,201111270kan,pit,PolaTr99,tackles_assists,0,,,,,
player,201111270kan,pit,PolaTr99,tackles_loss,0,,,,,
player,201111270kan,pit,PolaTr99,qb_hits,0,,,,,
player,201111270kan,pit,PolaTr99,fumbles_rec,0,,,,,
player,201111270kan,pit,PolaTr99,fumbles_rec_yds,0,,,,,
player,201111270kan,pit,PolaTr99,fumbles_rec_td,0,,,,,
player,201111270kan,pit,PolaTr99,fumbles_forced,0,,,,,
player,201111270kan,pit,BrowCu01,def_int,0,,,,,
player,201111270kan,pit,BrowCu01,def_int_yds,0,,,,,
player,201111270kan,pit,BrowCu01,def_int_td,0,,,,,
player,201111270kan,pit,BrowCu01,def_int_long,0,,,,,
player,201111270kan,pit,BrowCu01,pass_defended,0,,,,,
player,201111270kan,pit,BrowCu01,sacks,0.0,,,,,
player,201111270kan,pit,BrowCu01,tackles_combined,1,,,,,
player,201111270kan,pit,BrowCu01,tackles_solo,1,,,,,
player,201111270kan,pit,BrowCu01,tackles_assists,0,,,,,
player,201111270kan,pit,BrowCu01,tackles_loss,0,,,,,
player,201111270kan,pit,BrowCu01,qb_hits,0,,,,,
player,201111270kan,pit,BrowCu01,fumbles_rec,0,,,,,
player,201111270kan,pit,BrowCu01,fumbles_rec_yds,0,,,,,
player,201111270kan,pit,BrowCu01,fumbles_rec_td,0,,,,,
player,201111270kan,pit,BrowCu01,fumbles_forced,0,,,,,
player,201111270kan,pit,FootLa20,def_int,0,,,,,
player,201111270kan,pit,FootLa20,def_int_yds,0,,,,,
player,201111270kan,pit,FootLa20,def_int_td,0,,,,,
player,201111270kan,pit,FootLa20,def_int_long,0,,,,,
player,201111270kan,pit,FootLa20,pass_defended,0,,,,,
player,201111270kan,pit,FootLa20,sacks,0.0,,,,,
player,201111270kan,pit,FootLa20,tackles_combined,1,,,,,
player,201111270kan,pit,FootLa20,tackles_solo,1,,,,,
player,201111270kan,pit,FootLa20,tackles_assists,0,,,,,
player,201111270kan,pit,FootLa20,tackles_loss,0,,,,,
player,201111270kan,pit,FootLa20,qb_hits,0,,,,,
player,201111270kan,pit,FootLa20,fumbles_rec,0,,,,,
player,201111270kan,pit,FootLa20,fumbles_rec_yds,0,,,,,
player,201111270kan,pit,FootLa20,fumbles_rec_td,0,,,,,
player,201111270kan,pit,FootLa20,fumbles_forced,0,,,,,
player,201111270kan,pit,HampCa00,def_int,0,,,,,
player,201111270kan,pit,HampCa00,def_int_yds,0,,,,,
player,201111270kan,pit,HampCa00,def_int_td,0,,,,,
player,201111270kan,pit,HampCa00,def_int_long,0,,,,,
player,201111270kan,pit,HampCa00,pass_defended,0,,,,,
player,201111270kan,pit,HampCa00,sacks,0.0,,,,,
player,201111270kan,pit,HampCa00,tackles_combined,1,,,,,
player,201111270kan,pit,HampCa00,tackles_solo,1,,,,,
player,201111270kan,pit,HampCa00,tackles_assists,0,,,,,
player,201111270kan,pit,HampCa00,tackles_loss,0,,,,,
player,201111270kan,pit,HampCa00,qb_hits,0,,,,,
player,201111270kan,pit,HampCa00,fumbles_rec,0,,,,,
player,201111270kan,pit,HampCa00,fumbles_rec_yds,0,,,,,
player,201111270kan,pit,HampCa00,fumbles_rec_td,0,,,,,
player,201111270kan,pit,HampCa00,fumbles_forced,0,,,,,
player,201111270kan,pit,HoodEv99,def_int,0,,,,,
player,201111270kan,pit,HoodEv99,def_int_yds,0,,,,,
player,201111270kan,pit,HoodEv99,def_int_td,0,,,,,
player,201111270kan,pit,HoodEv99,def_int_long,0,,,,,
player,201111270kan,pit,HoodEv99,pass_defended,0,,,,,
player,201111270kan,pit,HoodEv99,sacks,0.0,,,,,
player,201111270kan,pit,HoodEv99,tackles_combined,1,,,,,
player,201111270kan,pit,HoodEv99,tackles_solo,1,,,,,
player,201111270kan,pit,HoodEv99,tackles_assists,0,,,,,
player,201111270kan,pit,HoodEv99,tackles_loss,0,,,,,
player,201111270kan,pit,HoodEv99,qb_hits,0,,,,,
player,201111270kan,pit,HoodEv99,fumbles_rec,0,,,,,
player,201111270kan,pit,HoodEv99,fumbles_rec_yds,0,,,,,
player,201111270kan,pit,HoodEv99,fumbles_rec_td,0,,,,,
player,201111270kan,pit,HoodEv99,fumbles_forced,0,,,,,
player,201111270kan,pit,SaunWe00,def_int,0,,,,,
player,201111270kan,pit,SaunWe00,def_int_yds,0,,,,,
player,201111270kan,pit,SaunWe00,def_int_td,0,,,,,
player,201111270kan,pit,SaunWe00,def_int_long,0,,,,,
player,201111270kan,pit,SaunWe00,pass_defended,0,,,,,
player,201111270kan,pit,SaunWe00,sacks,0.0,,,,,
player,201111270kan,pit,SaunWe00,tackles_combined,1,,,,,
player,201111270kan,pit,SaunWe00,tackles_solo,1,,,,,
player,201111270kan,pit,SaunWe00,tackles_assists,0,,,,,
player,201111270kan,pit,SaunWe00,tackles_loss,0,,,,,
player,201111270kan,pit,SaunWe00,qb_hits,0,,,,,
player,201111270kan,pit,SaunWe00,fumbles_rec,0,,,,,
player,201111270kan,pit,SaunWe00,fumbles_rec_yds,0,,,,,
player,201111270kan,pit,SaunWe00,fumbles_rec_td,0,,,,,
player,201111270kan,pit,SaunWe00,fumbles_forced,0,,,,,
player,201111270kan,kan,DaniTr20,def_int,1,,,,,
player,201111270kan,kan,DaniTr20,def_int_yds,25,,,,,
player,201111270kan,kan,DaniTr20,def_int_td,0,,,,,
player,201111270kan,kan,DaniTr20,def_int_long,25,,,,,
player,201111270kan,kan,DaniTr20,pass_defended,1,,,,,
player,201111270kan,kan,DaniTr20,sacks,0.0,,,,,
player,201111270kan,kan,DaniTr20,tackles_combined,2,,,,,
player,201111270kan,kan,DaniTr20,tackles_solo,2,,,,,
player,201111270kan,kan,DaniTr20,tackles_assists,0,,,,,
player,201111270kan,kan,DaniTr20,tackles_loss,0,,,,,
player,201111270kan,kan,DaniTr20,qb_hits,0,,,,,
player,201111270kan,kan,DaniTr20,fumbles_rec,0,,,,,
player,201111270kan,kan,DaniTr20,fumbles_rec_yds,0,,,,,
player,201111270kan,kan,DaniTr20,fumbles_rec_td,0,,,,,
player,201111270kan,kan,DaniTr20,fumbles_forced,0,,,,,
player,201111270kan,kan,GordAm20,def_int,0,,,,,
player,201111270kan,kan,GordAm20,def_int_yds,0,,,,,
player,201111270kan,kan,GordAm20,def_int_td,0,,,,,
player,201111270kan,kan,GordAm20,def_int_long,0,,,,,
player,201111270kan,kan,GordAm20,pass_defended,0,,,,,
player,201111270kan,kan,GordAm20,sacks,1.0,,,,,
player,201111270kan,kan,GordAm20,tackles_combined,1,,,,,
player,201111270kan,kan,GordAm20,tackles_solo,1,,,,,
player,201111270kan,kan,GordAm20,tackles_assists,0,,,,,
player,201111270kan,kan,GordAm20,tackles_loss,1,,,,,
player,201111270kan,kan,GordAm20,qb_hits,1,,,,,
player,201111270kan,kan,GordAm20,fumbles_rec,0,,,,,
player,201111270kan,kan,GordAm20,fumbles_rec_yds,0,,,,,
player,201111270kan,kan,GordAm20,fumbles_rec_td,0,,,,,
player,201111270kan,kan,GordAm20,fumbles_forced,0,,,,,
player,201111270kan,kan,JohnDe25,def_int,0,,,,,
player,201111270kan,kan,JohnDe25,def_int_yds,0,,,,,
player,201111270kan,kan,JohnDe25,def_int_td,0,,,,,
player,201111270kan,kan,JohnDe25,def_int_long,0,,,,,
player,201111270kan,kan,JohnDe25,pass_defended,0,,,,,
player,201111270kan,kan,JohnDe25,sacks,0.0,,,,,
player,201111270kan,kan,JohnDe25,tackles_combined,9,,,,,
player,201111270kan,kan,JohnDe25,tackles_solo,8,,,,,
player,201111270kan,kan,JohnDe25,tackles_assists,1,,,,,
player,201111270kan,kan,JohnDe25,tackles_loss,1,,,,,
player,201111270kan,kan,JohnDe25,qb_hits,0,,,,,
player,201111270kan,kan,JohnDe25,fumbles_rec,0,,,,,
player,201111270kan,kan,JohnDe25,fumbles_rec_yds,0,,,,,
player,201111270kan,kan,JohnDe25,fumbles_rec_td,0,,,,,
player,201111270kan,kan,JohnDe25,fumbles_forced,0,,,,,
player,201111270kan,kan,BelcJo00,def_int,0,,,,,
player,201111270kan,kan,BelcJo00,def_int_yds,0,,,,,
player,201111270kan,kan,BelcJo00,def_int_td,0,,,,,
player,201111270kan,kan,BelcJo00,def_int_long,0,,,,,
player,201111270kan,kan,BelcJo00,pass_defended,0,,,,,
player,201111270kan,kan,BelcJo00,sacks,0.0,,,,,
player,201111270kan,kan,BelcJo00,tackles_combined,5,,,,,
player,201111270kan,kan,BelcJo00,tackles_solo,5,,,,,
player,201111270kan,kan,BelcJo00,tackles_assists,0,,,,,
player,201111270kan,kan,BelcJo00,tackles_loss,0,,,,,
player,201111270kan,kan,BelcJo00,qb_hits,0,,,,,
player,201111270kan,kan,BelcJo00,fumbles_rec,0,,,,,
player,201111270kan,kan,BelcJo00,fumbles_rec_yds,0,,,,,
player,201111270kan,kan,BelcJo00,fumbles_rec_td,0,,,,,
player,201111270kan,kan,BelcJo00,fumbles_forced,0,,,,,
player,201111270kan,kan,CarrBr99,def_int,0,,,,,
player,201111270kan,kan,CarrBr99,def_int_yds,0,,,,,
player,201111270kan,kan,CarrBr99,def_int_td,0,,,,,
player,201111270kan,kan,CarrBr99,def_int_long,0,,,,,
player,201111270kan,kan,CarrBr99,pass_defended,1,,,,,
player,201111270kan,kan,CarrBr99,sacks,0.0,,,,,
player,201111270kan,kan,CarrBr99,tackles_combined,5,,,,,
player,201111270kan,kan,CarrBr99,tackles_solo,4,,,,,
player,201111270kan,kan,CarrBr99,tackles_assists,1,,,,,
player,201111270kan,kan,CarrBr99,tackles_loss,0,,,,,
player,201111270kan,kan,CarrBr99,qb_hits,0,,,,,
player,201111270kan,kan,CarrBr99,fumbles_rec,0,,,,,
player,201111270kan,kan,CarrBr99,fumbles_rec_yds,0,,,,,
player,201111270kan,kan,CarrBr99,fumbles_rec_td,0,,,,,
player,201111270kan,kan,CarrBr99,fumbles_forced,0,,,,,
player,201111270kan,kan,HousJu00,def_int,0,,,,,
player,201111270kan,kan,HousJu00,def_int_yds,0,,,,,
player,201111270kan,kan,HousJu00,def_int_td,0,,,,,
player,201111270kan,kan,HousJu00,def_int_long,0,,,,,
player,201111270kan,kan,HousJu00,pass_defended,1,,,,,
player,201111270kan,kan,HousJu00,sacks,0.0,,,,,
player,201111270kan,kan,HousJu00,tackles_combined,4,,,,,
player,201111270kan,kan,HousJu00,tackles_solo,4,,,,,
player,201111270kan,kan,HousJu00,tackles_assists,0,,,,,
player,201111270kan,kan,HousJu00,tackles_loss,1,,,,,
player,201111270kan,kan,HousJu00,qb_hits,0,,,,,
player,201111270kan,kan,HousJu00,fumbles_rec,0,,,,,
player,201111270kan,kan,HousJu00,fumbles_rec_yds,0,,,,,
player,201111270kan,kan,HousJu00,fumbles_rec_td,0,,,,,
player,201111270kan,kan,HousJu00,fumbles_forced,0,,,,,
player,201111270kan,kan,McGrJo21,def_int,0,,,,,
player,201111270kan,kan,McGrJo21,def_int_yds,0,,,,,
player,201111270kan,kan,McGrJo21,def_int_td,0,,,,,
player,201111270kan,kan,McGrJo21,def_int_long,0,,,,,
player,201111270kan,kan,McGrJo21,pass_defended,1,,,,,
player,201111270kan,kan,McGrJo21,sacks,0.0,,,,,
player,201111270kan,kan,McGrJo21,tackles_combined,4,,,,,
player,201111270kan,kan,McGrJo21,tackles_solo,3,,,,,
player,201111270kan,kan,McGrJo21,tackles_assists,1,,,,,
player,201111270kan,kan,McGrJo21,tackles_loss,0,,,,,
player,201111270kan,kan,McGrJo21,qb_hits,0,,,,,
player,201111270kan,kan,McGrJo21,fumbles_rec,0,,,,,
player,201111270kan,kan,McGrJo21,fumbles_rec_yds,0,,,,,
player,201111270kan,kan,McGrJo21,fumbles_rec_td,0,,,,,
player,201111270kan,kan,McGrJo21,fumbles_forced,0,,,,,
player,201111270kan,kan,DorsGl99,def_int,0,,,,,
player,201111270kan,kan,DorsGl99,def_int_yds,0,,,,,
player,201111270kan,kan,DorsGl99,def_int_td,0,,,,,
player,201111270kan,kan,DorsGl99,def_int_long,0,,,,,
player,201111270kan,kan,DorsGl99,pass_defended,0,,,,,
player,201111270kan,kan,DorsGl99,sacks,0.0,,,,,
player,201111270kan,kan,DorsGl99,tackles_combined,3,,,,,
player,201111270kan,kan,DorsGl99,tackles_solo,3,,,,,
player,201111270kan,kan,DorsGl99,tackles_assists,0,,,,,
player,201111270kan,kan,DorsGl99,tackles_loss,0,,,,,
player,201111270kan,kan,DorsGl99,qb_hits,0,,,,,
player,201111270kan,kan,DorsGl99,fumbles_rec,0,,,,,
player,201111270kan,kan,DorsGl99,fumbles_rec_yds,0,,,,,
player,201111270kan,kan,DorsGl99,fumbles_rec_td,0,,,,,
player,201111270kan,kan,DorsGl99,fumbles_forced,0,,,,,
player,201111270kan,kan,FlowBr99,def_int,0,,,,,
player,201111270kan,kan,FlowBr99,def_int_yds,0,,,,,
player,201111270kan,kan,FlowBr99,def_int_td,0,,,,,
player,201111270kan,kan,FlowBr99,def_int_long,0,,,,,
player,201111270kan,kan,FlowBr99,pass_defended,2,,,,,
player,201111270kan,kan,FlowBr99,sacks,0.0,,,,,
player,201111270kan,kan,FlowBr99,tackles_combined,3,,,,,
player,201111270kan,kan,FlowBr99,tackles_solo,2,,,,,
player,201111270kan,kan,FlowBr99,tackles_assists,1,,,,,
player,201111270kan,kan,FlowBr99,tackles_loss,0,,,,,
player,201111270kan,kan,FlowBr99,qb_hits,0,,,,,
player,201111270kan,kan,FlowBr99,fumbles_rec,0,,,,,
player,201111270kan,kan,FlowBr99,fumbles_rec_yds,0,,,,,
player,201111270kan,kan,FlowBr99,fumbles_rec_td,0,,,,,
player,201111270kan,kan,FlowBr99,fumbles_forced,0,,,,,
player,201111270kan,kan,JackTy98,def_int,0,,,,,
player,201111270kan,kan,JackTy98,def_int_yds,0,,,,,
player,201111270kan,kan,JackTy98,def_int_td,0,,,,,
player,201111270kan,kan,JackTy98,def_int_long,0,,,,,
player,201111270kan,kan,JackTy98,pass_defended,0,,,,,
player,201111270kan,kan,JackTy98,sacks,0.0,,,,,
player,201111270kan,kan,JackTy98,tackles_combined,3,,,,,
player,201111270kan,kan,JackTy98,tackles_solo,3,,,,,
player,201111270kan,kan,JackTy98,tackles_assists,0,,,,,
player,201111270kan,kan,JackTy98,tackles_loss,0,,,,,
player,201111270kan,kan,JackTy98,qb_hits,0,,,,,
player,201111270kan,kan,JackTy98,fumbles_rec,0,,,,,
player,201111270kan,kan,JackTy98,fumbles_rec_yds,0,,,,,
player,201111270kan,kan,JackTy98,fumbles_rec_td,0,,,,,
player,201111270kan,kan,JackTy98,fumbles_forced,0,,,,,
player,201111270kan,kan,LewiKe00,def_int,0,,,,,
player,201111270kan,kan,LewiKe00,def_int_yds,0,,,,,
player,201111270kan,kan,LewiKe00,def_int_td,0,,,,,
player,201111270kan,kan,LewiKe00,def_int_long,0,,,,,
player,201111270kan,kan,LewiKe00,pass_defended,0,,,,,
player,201111270kan,kan,LewiKe00,sacks,0.0,,,,,
player,201111270kan,kan,LewiKe00,tackles_combined,3,,,,,
player,201111270kan,kan,LewiKe00,tackles_solo,2,,,,,
player,201111270kan,kan,LewiKe00,tackles_assists,1,,,,,
player,201111270kan,kan,LewiKe00,tackles_loss,0,,,,,
player,201111270kan,kan,LewiKe00,qb_hits,0,,,,,
player,201111270kan,kan,LewiKe00,fumbles_rec,0,,,,,
player,201111270kan,kan,LewiKe00,fumbles_rec_yds,0,,,,,
player,201111270kan,kan,LewiKe00,fumbles_rec_td,0,,,,,
