game,2011,1,20110911,201109110chi,atl,"Atlanta Falcons",12,chi,"Chicago Bears",30
player,201109110chi,chi,ToeaMa99,qb_hits,1,,,,,
player,201109110chi,chi,ToeaMa99,fumbles_rec,0,,,,,
player,201109110chi,chi,ToeaMa99,fumbles_rec_yds,0,,,,,
player,201109110chi,chi,ToeaMa99,fumbles_rec_td,0,,,,,
player,201109110chi,chi,ToeaMa99,fumbles_forced,0,,,,,
player,201109110chi,chi,DeCiDo00,def_int,0,,,,,
player,201109110chi,chi,DeCiDo00,def_int_yds,0,,,,,
player,201109110chi,chi,DeCiDo00,def_int_td,0,,,,,
player,201109110chi,chi,DeCiDo00,def_int_long,0,,,,,
player,201109110chi,chi,DeCiDo00,pass_defended,0,,,,,
player,201109110chi,chi,DeCiDo00,sacks,0.0,,,,,
player,201109110chi,chi,DeCiDo00,tackles_combined,1,,,,,
player,201109110chi,chi,DeCiDo00,tackles_solo,0,,,,,
player,201109110chi,chi,DeCiDo00,tackles_assists,1,,,,,
player,201109110chi,chi,DeCiDo00,tackles_loss,0,,,,,
player,201109110chi,chi,DeCiDo00,qb_hits,0,,,,,
player,201109110chi,chi,DeCiDo00,fumbles_rec,0,,,,,
player,201109110chi,chi,DeCiDo00,fumbles_rec_yds,0,,,,,
player,201109110chi,chi,DeCiDo00,fumbles_rec_td,0,,,,,
player,201109110chi,chi,DeCiDo00,fumbles_forced,0,,,,,
player,201109110chi,chi,IwuhBr20,def_int,0,,,,,
player,201109110chi,chi,IwuhBr20,def_int_yds,0,,,,,
player,201109110chi,chi,IwuhBr20,def_int_td,0,,,,,
player,201109110chi,chi,IwuhBr20,def_int_long,0,,,,,
player,201109110chi,chi,IwuhBr20,pass_defended,0,,,,,
player,201109110chi,chi,IwuhBr20,sacks,0.0,,,,,
player,201109110chi,chi,IwuhBr20,tackles_combined,1,,,,,
player,201109110chi,chi,IwuhBr20,tackles_solo,1,,,,,
player,201109110chi,chi,IwuhBr20,tackles_assists,0,,,,,
player,201109110chi,chi,IwuhBr20,tackles_loss,0,,,,,
player,201109110chi,chi,IwuhBr20,qb_hits,0,,,,,
player,201109110chi,chi,IwuhBr20,fumbles_rec,0,,,,,
player,201109110chi,chi,IwuhBr20,fumbles_rec_yds,0,,,,,
player,201109110chi,chi,IwuhBr20,fumbles_rec_td,0,,,,,
player,201109110chi,chi,IwuhBr20,fumbles_forced,0,,,,,
player,201109110chi,chi,VenaWi00,def_int,0,,,,,
player,201109110chi,chi,VenaWi00,def_int_yds,0,,,,,
player,201109110chi,chi,VenaWi00,def_int_td,0,,,,,
player,201109110chi,chi,VenaWi00,def_int_long,0,,,,,
player,201109110chi,chi,VenaWi00,pass_defended,0,,,,,
player,201109110chi,chi,VenaWi00,sacks,0.0,,,,,
player,201109110chi,chi,VenaWi00,tackles_combined,1,,,,,
player,201109110chi,chi,VenaWi00,tackles_solo,1,,,,,
player,201109110chi,chi,VenaWi00,tackles_assists,0,,,,,
player,201109110chi,chi,VenaWi00,tackles_loss,0,,,,,
player,201109110chi,chi,VenaWi00,qb_hits,0,,,,,
player,201109110chi,chi,VenaWi00,fumbles_rec,0,,,,,
player,201109110chi,chi,VenaWi00,fumbles_rec_yds,0,,,,,
player,201109110chi,chi,VenaWi00,fumbles_rec_td,0,,,,,
player,201109110chi,chi,VenaWi00,fumbles_forced,0,,,,,
player,201109110chi,chi,HestDe99,def_int,0,,,,,
player,201109110chi,chi,HestDe99,def_int_yds,0,,,,,
player,201109110chi,chi,HestDe99,def_int_td,0,,,,,
player,201109110chi,chi,HestDe99,def_int_long,0,,,,,
player,201109110chi,chi,HestDe99,pass_defended,0,,,,,
player,201109110chi,chi,HestDe99,sacks,0.0,,,,,
player,201109110chi,chi,HestDe99,tackles_combined,0,,,,,
player,201109110chi,chi,HestDe99,tackles_solo,0,,,,,
player,201109110chi,chi,HestDe99,tackles_assists,0,,,,,
player,201109110chi,chi,HestDe99,tackles_loss,0,,,,,
player,201109110chi,chi,HestDe99,qb_hits,0,,,,,
player,201109110chi,chi,HestDe99,fumbles_rec,1,,,,,
player,201109110chi,chi,HestDe99,fumbles_rec_yds,0,,,,,
player,201109110chi,chi,HestDe99,fumbles_rec_td,0,,,,,
player,201109110chi,chi,HestDe99,fumbles_forced,0,,,,,
player,201109110chi,chi,ReedNi99,def_int,0,,,,,
player,201109110chi,chi,ReedNi99,def_int_yds,0,,,,,
player,201109110chi,chi,ReedNi99,def_int_td,0,,,,,
player,201109110chi,chi,ReedNi99,def_int_long,0,,,,,
player,201109110chi,chi,ReedNi99,pass_defended,1,,,,,
player,201109110chi,chi,ReedNi99,sacks,0.0,,,,,
player,201109110chi,chi,ReedNi99,tackles_combined,0,,,,,
player,201109110chi,chi,ReedNi99,tackles_solo,0,,,,,
player,201109110chi,chi,ReedNi99,tackles_assists,0,,,,,
player,201109110chi,chi,ReedNi99,tackles_loss,0,,,,,
player,201109110chi,chi,ReedNi99,qb_hits,0,,,,,
player,201109110chi,chi,ReedNi99,fumbles_rec,0,,,,,
player,201109110chi,chi,ReedNi99,fumbles_rec_yds,0,,,,,
player,201109110chi,chi,ReedNi99,fumbles_rec_td,0,,,,,
player,201109110chi,chi,ReedNi99,fumbles_forced,0,,,,,
player,201109110chi,atl,WeemEr00,kick_ret,2,,,,,
player,201109110chi,atl,WeemEr00,kick_ret_yds,33,,,,,
player,201109110chi,atl,WeemEr00,kick_ret_yds_per_ret,16.5,,,,,
player,201109110chi,atl,WeemEr00,kick_ret_td,0,,,,,
player,201109110chi,atl,WeemEr00,kick_ret_long,20,,,,,
player,201109110chi,atl,WeemEr00,punt_ret,3,,,,,
player,201109110chi,atl,WeemEr00,punt_ret_yds,10,,,,,
player,201109110chi,atl,WeemEr00,punt_ret_yds_per_ret,3.3,,,,,
player,201109110chi,atl,WeemEr00,punt_ret_td,0,,,,,
player,201109110chi,atl,WeemEr00,punt_ret_long,8,,,,,
player,201109110chi,chi,HestDe99,kick_ret,3,,,,,
player,201109110chi,chi,HestDe99,kick_ret_yds,53,,,,,
player,201109110chi,chi,HestDe99,kick_ret_yds_per_ret,17.7,,,,,
player,201109110chi,chi,HestDe99,kick_ret_td,0,,,,,
player,201109110chi,chi,HestDe99,kick_ret_long,23,,,,,
player,201109110chi,chi,HestDe99,punt_ret,1,,,,,
player,201109110chi,chi,HestDe99,punt_ret_yds,14,,,,,
player,201109110chi,chi,HestDe99,punt_ret_yds_per_ret,14.0,,,,,
player,201109110chi,chi,HestDe99,punt_ret_td,0,,,,,
player,201109110chi,chi,HestDe99,punt_ret_long,14,,,,,
player,201109110chi,atl,BoshMa00,xpm,,,,,,
player,201109110chi,atl,BoshMa00,xpa,,,,,,
player,201109110chi,atl,BoshMa00,fgm,,,,,,
player,201109110chi,atl,BoshMa00,fga,,,,,,
player,201109110chi,atl,BoshMa00,punt,5,,,,,
player,201109110chi,atl,BoshMa00,punt_yds,192,,,,,
player,201109110chi,atl,BoshMa00,punt_yds_per_punt,38.4,,,,,
player,201109110chi,atl,BoshMa00,punt_long,45,,,,,
player,201109110chi,atl,bryanmat01,xpm,,,,,,
player,201109110chi,atl,bryanmat01,xpa,,,,,,
player,201109110chi,atl,bryanmat01,fgm,2,,,,,
player,201109110chi,atl,bryanmat01,fga,2,,,,,
player,201109110chi,atl,bryanmat01,punt,0,,,,,
player,201109110chi,atl,bryanmat01,punt_yds,0,,,,,
player,201109110chi,atl,bryanmat01,punt_yds_per_punt,,,,,,
player,201109110chi,atl,bryanmat01,punt_long,0,,,,,
player,201109110chi,chi,gouldrob01,xpm,3,,,,,
player,201109110chi,chi,gouldrob01,xpa,3,,,,,
player,201109110chi,chi,gouldrob01,fgm,3,,,,,
player,201109110chi,chi,gouldrob01,fga,3,,,,,
player,201109110chi,chi,gouldrob01,punt,0,,,,,
player,201109110chi,chi,gouldrob01,punt_yds,0,,,,,
player,201109110chi,chi,gouldrob01,punt_yds_per_punt,,,,,,
player,201109110chi,chi,gouldrob01,punt_long,0,,,,,
player,201109110chi,chi,PodlAd20,xpm,,,,,,
player,201109110chi,chi,PodlAd20,xpa,,,,,,
player,201109110chi,chi,PodlAd20,fgm,,,,,,
player,201109110chi,chi,PodlAd20,fga,,,,,,
player,201109110chi,chi,PodlAd20,punt,6,,,,,
player,201109110chi,chi,PodlAd20,punt_yds,288,,,,,
player,201109110chi,chi,PodlAd20,punt_yds_per_punt,48.0,,,,,
player,201109110chi,chi,PodlAd20,punt_long,57,,,,,
