game,2011,15,20111215,201112150atl,jax,"Jacksonville Jaguars",14,atl,"Atlanta Falcons",41
player,201112150atl,atl,WeatSe99,fumbles_rec,1,,,,,
player,201112150atl,atl,WeatSe99,fumbles_rec_yds,0,,,,,
player,201112150atl,atl,WeatSe99,fumbles_rec_td,0,,,,,
player,201112150atl,atl,WeatSe99,fumbles_forced,0,,,,,
player,201112150atl,atl,BoshMa00,def_int,0,,,,,
player,201112150atl,atl,BoshMa00,def_int_yds,0,,,,,
player,201112150atl,atl,BoshMa00,def_int_td,0,,,,,
player,201112150atl,atl,BoshMa00,def_int_long,0,,,,,
player,201112150atl,atl,BoshMa00,pass_defended,0,,,,,
player,201112150atl,atl,BoshMa00,sacks,0.0,,,,,
player,201112150atl,atl,BoshMa00,tackles_combined,1,,,,,
player,201112150atl,atl,BoshMa00,tackles_solo,0,,,,,
player,201112150atl,atl,BoshMa00,tackles_assists,1,,,,,
player,201112150atl,atl,BoshMa00,tackles_loss,0,,,,,
player,201112150atl,atl,BoshMa00,qb_hits,0,,,,,
player,201112150atl,atl,BoshMa00,fumbles_rec,0,,,,,
player,201112150atl,atl,BoshMa00,fumbles_rec_yds,0,,,,,
player,201112150atl,atl,BoshMa00,fumbles_rec_td,0,,,,,
player,201112150atl,atl,BoshMa00,fumbles_forced,0,,,,,
player,201112150atl,atl,JerrPe99,def_int,0,,,,,
player,201112150atl,atl,JerrPe99,def_int_yds,0,,,,,
player,201112150atl,atl,JerrPe99,def_int_td,0,,,,,
player,201112150atl,atl,JerrPe99,def_int_long,0,,,,,
player,201112150atl,atl,JerrPe99,pass_defended,0,,,,,
player,201112150atl,atl,JerrPe99,sacks,0.0,,,,,
player,201112150atl,atl,JerrPe99,tackles_combined,1,,,,,
player,201112150atl,atl,JerrPe99,tackles_solo,0,,,,,
player,201112150atl,atl,JerrPe99,tackles_assists,1,,,,,
player,201112150atl,atl,JerrPe99,tackles_loss,0,,,,,
player,201112150atl,atl,JerrPe99,qb_hits,0,,,,,
player,201112150atl,atl,JerrPe99,fumbles_rec,0,,,,,
player,201112150atl,atl,JerrPe99,fumbles_rec_yds,0,,,,,
player,201112150atl,atl,JerrPe99,fumbles_rec_td,0,,,,,
player,201112150atl,atl,JerrPe99,fumbles_forced,0,,,,,
player,201112150atl,atl,RobiDu20,def_int,0,,,,,
player,201112150atl,atl,RobiDu20,def_int_yds,0,,,,,
player,201112150atl,atl,RobiDu20,def_int_td,0,,,,,
player,201112150atl,atl,RobiDu20,def_int_long,0,,,,,
player,201112150atl,atl,RobiDu20,pass_defended,0,,,,,
player,201112150atl,atl,RobiDu20,sacks,0.0,,,,,
player,201112150atl,atl,RobiDu20,tackles_combined,1,,,,,
player,201112150atl,atl,RobiDu20,tackles_solo,1,,,,,
player,201112150atl,atl,RobiDu20,tackles_assists,0,,,,,
player,201112150atl,atl,RobiDu20,tackles_loss,0,,,,,
player,201112150atl,atl,RobiDu20,qb_hits,0,,,,,
player,201112150atl,atl,RobiDu20,fumbles_rec,0,,,,,
player,201112150atl,atl,RobiDu20,fumbles_rec_yds,0,,,,,
player,201112150atl,atl,RobiDu20,fumbles_rec_td,0,,,,,
player,201112150atl,atl,RobiDu20,fumbles_forced,0,,,,,
player,201112150atl,atl,WalkVa99,def_int,0,,,,,
player,201112150atl,atl,WalkVa99,def_int_yds,0,,,,,
player,201112150atl,atl,WalkVa99,def_int_td,0,,,,,
player,201112150atl,atl,WalkVa99,def_int_long,0,,,,,
player,201112150atl,atl,WalkVa99,pass_defended,0,,,,,
player,201112150atl,atl,WalkVa99,sacks,0.0,,,,,
player,201112150atl,atl,WalkVa99,tackles_combined,1,,,,,
player,201112150atl,atl,WalkVa99,tackles_solo,0,,,,,
player,201112150atl,atl,WalkVa99,tackles_assists,1,,,,,
player,201112150atl,atl,WalkVa99,tackles_loss,0,,,,,
player,201112150atl,atl,WalkVa99,qb_hits,0,,,,,
player,201112150atl,atl,WalkVa99,fumbles_rec,0,,,,,
player,201112150atl,atl,WalkVa99,fumbles_rec_yds,0,,,,,
player,201112150atl,atl,WalkVa99,fumbles_rec_td,0,,,,,
player,201112150atl,atl,WalkVa99,fumbles_forced,0,,,,,
player,201112150atl,atl,WallDa00,def_int,0,,,,,
player,201112150atl,atl,WallDa00,def_int_yds,0,,,,,
player,201112150atl,atl,WallDa00,def_int_td,0,,,,,
player,201112150atl,atl,WallDa00,def_int_long,0,,,,,
player,201112150atl,atl,WallDa00,pass_defended,1,,,,,
player,201112150atl,atl,WallDa00,sacks,0.0,,,,,
player,201112150atl,atl,WallDa00,tackles_combined,1,,,,,
player,201112150atl,atl,WallDa00,tackles_solo,1,,,,,
player,201112150atl,atl,WallDa00,tackles_assists,0,,,,,
player,201112150atl,atl,WallDa00,tackles_loss,0,,,,,
player,201112150atl,atl,WallDa00,qb_hits,0,,,,,
player,201112150atl,atl,WallDa00,fumbles_rec,0,,,,,
player,201112150atl,atl,WallDa00,fumbles_rec_yds,0,,,,,
player,201112150atl,atl,WallDa00,fumbles_rec_td,0,,,,,
player,201112150atl,atl,WallDa00,fumbles_forced,0,,,,,
player,201112150atl,atl,WeemEr00,def_int,0,,,,,
player,201112150atl,atl,WeemEr00,def_int_yds,0,,,,,
player,201112150atl,atl,WeemEr00,def_int_td,0,,,,,
player,201112150atl,atl,WeemEr00,def_int_long,0,,,,,
player,201112150atl,atl,WeemEr00,pass_defended,0,,,,,
player,201112150atl,atl,WeemEr00,sacks,0.0,,,,,
player,201112150atl,atl,WeemEr00,tackles_combined,1,,,,,
player,201112150atl,atl,WeemEr00,tackles_solo,0,,,,,
player,201112150atl,atl,WeemEr00,tackles_assists,1,,,,,
player,201112150atl,atl,WeemEr00,tackles_loss,0,,,,,
player,201112150atl,atl,WeemEr00,qb_hits,0,,,,,
player,201112150atl,atl,WeemEr00,fumbles_rec,0,,,,,
player,201112150atl,atl,WeemEr00,fumbles_rec_yds,0,,,,,
player,201112150atl,atl,WeemEr00,fumbles_rec_td,0,,,,,
player,201112150atl,atl,WeemEr00,fumbles_forced,0,,,,,
player,201112150atl,jax,DillJa00,kick_ret,0,,,,,
player,201112150atl,jax,DillJa00,kick_ret_yds,0,,,,,
player,201112150atl,jax,DillJa00,kick_ret_yds_per_ret,,,,,,
player,201112150atl,jax,DillJa00,kick_ret_td,0,,,,,
player,201112150atl,jax,DillJa00,kick_ret_long,0,,,,,
player,201112150atl,jax,DillJa00,punt_ret,1,,,,,
player,201112150atl,jax,DillJa00,punt_ret_yds,0,,,,,
player,201112150atl,jax,DillJa00,punt_ret_yds_per_ret,0.0,,,,,
player,201112150atl,jax,DillJa00,punt_ret_td,0,,,,,
player,201112150atl,jax,DillJa00,punt_ret_long,0,,,,,
player,201112150atl,jax,HarrDu01,kick_ret,6,,,,,
player,201112150atl,jax,HarrDu01,kick_ret_yds,143,,,,,
player,201112150atl,jax,HarrDu01,kick_ret_yds_per_ret,23.8,,,,,
player,201112150atl,jax,HarrDu01,kick_ret_td,0,,,,,
player,201112150atl,jax,HarrDu01,kick_ret_long,35,,,,,
player,201112150atl,jax,HarrDu01,punt_ret,0,,,,,
player,201112150atl,jax,HarrDu01,punt_ret_yds,0,,,,,
player,201112150atl,jax,HarrDu01,punt_ret_yds_per_ret,,,,,,
player,201112150atl,jax,HarrDu01,punt_ret_td,0,,,,,
player,201112150atl,jax,HarrDu01,punt_ret_long,0,,,,,
player,201112150atl,atl,WeemEr00,kick_ret,2,,,,,
player,201112150atl,atl,WeemEr00,kick_ret_yds,53,,,,,
player,201112150atl,atl,WeemEr00,kick_ret_yds_per_ret,26.5,,,,,
player,201112150atl,atl,WeemEr00,kick_ret_td,0,,,,,
player,201112150atl,atl,WeemEr00,kick_ret_long,29,,,,,
player,201112150atl,atl,WeemEr00,punt_ret,4,,,,,
player,201112150atl,atl,WeemEr00,punt_ret_yds,28,,,,,
player,201112150atl,atl,WeemEr00,punt_ret_yds_per_ret,7.0,,,,,
player,201112150atl,atl,WeemEr00,punt_ret_td,0,,,,,
player,201112150atl,atl,WeemEr00,punt_ret_long,10,,,,,
player,201112150atl,jax,scobejos01,xpm,2,,,,,
player,201112150atl,jax,scobejos01,xpa,2,,,,,
player,201112150atl,jax,scobejos01,fgm,,,,,,
player,201112150atl,jax,scobejos01,fga,,,,,,
player,201112150atl,jax,scobejos01,punt,0,,,,,
player,201112150atl,jax,scobejos01,punt_yds,0,,,,,
player,201112150atl,jax,scobejos01,punt_yds_per_punt,,,,,,
player,201112150atl,jax,scobejos01,punt_long,0,,,,,
player,201112150atl,jax,HarrNi20,xpm,,,,,,
player,201112150atl,jax,HarrNi20,xpa,,,,,,
player,201112150atl,jax,HarrNi20,fgm,,,,,,
player,201112150atl,jax,HarrNi20,fga,,,,,,
player,201112150atl,jax,HarrNi20,punt,7,,,,,
player,201112150atl,jax,HarrNi20,punt_yds,304,,,,,
player,201112150atl,jax,HarrNi20,punt_yds_per_punt,43.4,,,,,
player,201112150atl,jax,HarrNi20,punt_long,51,,,,,
player,201112150atl,atl,bryanmat01,xpm,5,,,,,
player,201112150atl,atl,bryanmat01,xpa,5,,,,,
player,201112150atl,atl,bryanmat01,fgm,2,,,,,
player,201112150atl,atl,bryanmat01,fga,2,,,,,
player,201112150atl,atl,bryanmat01,punt,0,,,,,
player,201112150atl,atl,bryanmat01,punt_yds,0,,,,,
player,201112150atl,atl,bryanmat01,punt_yds_per_punt,,,,,,
player,201112150atl,atl,bryanmat01,punt_long,0,,,,,
player,201112150atl,atl,BoshMa00,xpm,,,,,,
player,201112150atl,atl,BoshMa00,xpa,,,,,,
player,201112150atl,atl,BoshMa00,fgm,,,,,,
player,201112150atl,atl,BoshMa00,fga,,,,,,
player,201112150atl,atl,BoshMa00,punt,4,,,,,
player,201112150atl,atl,BoshMa00,punt_yds,204,,,,,
player,201112150atl,atl,BoshMa00,punt_yds_per_punt,51.0,,,,,
player,201112150atl,atl,BoshMa00,punt_long,58,,,,,
