game,2011,2,20110918,201109180was,crd,"Arizona Cardinals",21,was,"Washington Redskins",22
player,201109180was,crd,WalkRe00,def_int,0,,,,,
player,201109180was,crd,WalkRe00,def_int_yds,0,,,,,
player,201109180was,crd,WalkRe00,def_int_td,0,,,,,
player,201109180was,crd,WalkRe00,def_int_long,0,,,,,
player,201109180was,crd,WalkRe00,pass_defended,0,,,,,
player,201109180was,crd,WalkRe00,sacks,0.0,,,,,
player,201109180was,crd,WalkRe00,tackles_combined,7,,,,,
player,201109180was,crd,WalkRe00,tackles_solo,4,,,,,
player,201109180was,crd,WalkRe00,tackles_assists,3,,,,,
player,201109180was,crd,WalkRe00,tackles_loss,0,,,,,
player,201109180was,crd,WalkRe00,qb_hits,0,,,,,
player,201109180was,crd,WalkRe00,fumbles_rec,0,,,,,
player,201109180was,crd,WalkRe00,fumbles_rec_yds,0,,,,,
player,201109180was,crd,WalkRe00,fumbles_rec_td,0,,,,,
player,201109180was,crd,WalkRe00,fumbles_forced,0,,,,,
player,201109180was,crd,LenoPa20,def_int,0,,,,,
player,201109180was,crd,LenoPa20,def_int_yds,0,,,,,
player,201109180was,crd,LenoPa20,def_int_td,0,,,,,
player,201109180was,crd,LenoPa20,def_int_long,0,,,,,
player,201109180was,crd,LenoPa20,pass_defended,1,,,,,
player,201109180was,crd,LenoPa20,sacks,0.0,,,,,
player,201109180was,crd,LenoPa20,tackles_combined,6,,,,,
player,201109180was,crd,LenoPa20,tackles_solo,4,,,,,
player,201109180was,crd,LenoPa20,tackles_assists,2,,,,,
player,201109180was,crd,LenoPa20,tackles_loss,0,,,,,
player,201109180was,crd,LenoPa20,qb_hits,0,,,,,
player,201109180was,crd,LenoPa20,fumbles_rec,0,,,,,
player,201109180was,crd,LenoPa20,fumbles_rec_yds,0,,,,,
player,201109180was,crd,LenoPa20,fumbles_rec_td,0,,,,,
player,201109180was,crd,LenoPa20,fumbles_forced,0,,,,,
player,201109180was,crd,JeffA.00,def_int,0,,,,,
player,201109180was,crd,JeffA.00,def_int_yds,0,,,,,
player,201109180was,crd,JeffA.00,def_int_td,0,,,,,
player,201109180was,crd,JeffA.00,def_int_long,0,,,,,
player,201109180was,crd,JeffA.00,pass_defended,3,,,,,
player,201109180was,crd,JeffA.00,sacks,0.0,,,,,
player,201109180was,crd,JeffA.00,tackles_combined,5,,,,,
player,201109180was,crd,JeffA.00,tackles_solo,3,,,,,
player,201109180was,crd,JeffA.00,tackles_assists,2,,,,,
player,201109180was,crd,JeffA.00,tackles_loss,0,,,,,
player,201109180was,crd,JeffA.00,qb_hits,0,,,,,
player,201109180was,crd,JeffA.00,fumbles_rec,0,,,,,
player,201109180was,crd,JeffA.00,fumbles_rec_yds,0,,,,,
player,201109180was,crd,JeffA.00,fumbles_rec_td,0,,,,,
player,201109180was,crd,JeffA.00,fumbles_forced,0,,,,,
player,201109180was,crd,PortJo00,def_int,0,,,,,
player,201109180was,crd,PortJo00,def_int_yds,0,,,,,
player,201109180was,crd,PortJo00,def_int_td,0,,,,,
player,201109180was,crd,PortJo00,def_int_long,0,,,,,
player,201109180was,crd,PortJo00,pass_defended,0,,,,,
player,201109180was,crd,PortJo00,sacks,0.0,,,,,
player,201109180was,crd,PortJo00,tackles_combined,5,,,,,
player,201109180was,crd,PortJo00,tackles_solo,4,,,,,
player,201109180was,crd,PortJo00,tackles_assists,1,,,,,
player,201109180was,crd,PortJo00,tackles_loss,0,,,,,
player,201109180was,crd,PortJo00,qb_hits,0,,,,,
player,201109180was,crd,PortJo00,fumbles_rec,0,,,,,
player,201109180was,crd,PortJo00,fumbles_rec_yds,0,,,,,
player,201109180was,crd,PortJo00,fumbles_rec_td,0,,,,,
player,201109180was,crd,PortJo00,fumbles_forced,0,,,,,
player,201109180was,crd,SchoOB99,def_int,0,,,,,
player,201109180was,crd,SchoOB99,def_int_yds,0,,,,,
player,201109180was,crd,SchoOB99,def_int_td,0,,,,,
player,201109180was,crd,SchoOB99,def_int_long,0,,,,,
player,201109180was,crd,SchoOB99,pass_defended,0,,,,,
player,201109180was,crd,SchoOB99,sacks,0.0,,,,,
player,201109180was,crd,SchoOB99,tackles_combined,5,,,,,
player,201109180was,crd,SchoOB99,tackles_solo,4,,,,,
player,201109180was,crd,SchoOB99,tackles_assists,1,,,,,
player,201109180was,crd,SchoOB99,tackles_loss,0,,,,,
player,201109180was,crd,SchoOB99,qb_hits,0,,,,,
player,201109180was,crd,SchoOB99,fumbles_rec,0,,,,,
player,201109180was,crd,SchoOB99,fumbles_rec_yds,0,,,,,
player,201109180was,crd,SchoOB99,fumbles_rec_td,0,,,,,
player,201109180was,crd,SchoOB99,fumbles_forced,0,,,,,
player,201109180was,crd,CampCa99,def_int,0,,,,,
player,201109180was,crd,CampCa99,def_int_yds,0,,,,,
player,201109180was,crd,CampCa99,def_int_td,0,,,,,
player,201109180was,crd,CampCa99,def_int_long,0,,,,,
player,201109180was,crd,CampCa99,pass_defended,1,,,,,
player,201109180was,crd,CampCa99,sacks,0.0,,,,,
player,201109180was,crd,CampCa99,tackles_combined,4,,,,,
player,201109180was,crd,CampCa99,tackles_solo,1,,,,,
player,201109180was,crd,CampCa99,tackles_assists,3,,,,,
player,201109180was,crd,CampCa99,tackles_loss,0,,,,,
player,201109180was,crd,CampCa99,qb_hits,2,,,,,
player,201109180was,crd,CampCa99,fumbles_rec,0,,,,,
player,201109180was,crd,CampCa99,fumbles_rec_yds,0,,,,,
player,201109180was,crd,CampCa99,fumbles_rec_td,0,,,,,
player,201109180was,crd,CampCa99,fumbles_forced,0,,,,,
player,201109180was,crd,HaggCl20,def_int,0,,,,,
player,201109180was,crd,HaggCl20,def_int_yds,0,,,,,
player,201109180was,crd,HaggCl20,def_int_td,0,,,,,
player,201109180was,crd,HaggCl20,def_int_long,0,,,,,
player,201109180was,crd,HaggCl20,pass_defended,1,,,,,
player,201109180was,crd,HaggCl20,sacks,0.0,,,,,
player,201109180was,crd,HaggCl20,tackles_combined,4,,,,,
player,201109180was,crd,HaggCl20,tackles_solo,3,,,,,
player,201109180was,crd,HaggCl20,tackles_assists,1,,,,,
player,201109180was,crd,HaggCl20,tackles_loss,0,,,,,
player,201109180was,crd,HaggCl20,qb_hits,1,,,,,
player,201109180was,crd,HaggCl20,fumbles_rec,0,,,,,
player,201109180was,crd,HaggCl20,fumbles_rec_yds,0,,,,,
player,201109180was,crd,HaggCl20,fumbles_rec_td,0,,,,,
player,201109180was,crd,HaggCl20,fumbles_forced,0,,,,,
player,201109180was,crd,AdamMi98,def_int,0,,,,,
player,201109180was,crd,AdamMi98,def_int_yds,0,,,,,
player,201109180was,crd,AdamMi98,def_int_td,0,,,,,
player,201109180was,crd,AdamMi98,def_int_long,0,,,,,
player,201109180was,crd,AdamMi98,pass_defended,0,,,,,
player,201109180was,crd,AdamMi98,sacks,0.0,,,,,
player,201109180was,crd,AdamMi98,tackles_combined,2,,,,,
player,201109180was,crd,AdamMi98,tackles_solo,2,,,,,
player,201109180was,crd,AdamMi98,tackles_assists,0,,,,,
player,201109180was,crd,AdamMi98,tackles_loss,0,,,,,
player,201109180was,crd,AdamMi98,qb_hits,0,,,,,
player,201109180was,crd,AdamMi98,fumbles_rec,0,,,,,
player,201109180was,crd,AdamMi98,fumbles_rec_yds,0,,,,,
player,201109180was,crd,AdamMi98,fumbles_rec_td,0,,,,,
player,201109180was,crd,AdamMi98,fumbles_forced,0,,,,,
player,201109180was,crd,DockDa20,def_int,0,,,,,
player,201109180was,crd,DockDa20,def_int_yds,0,,,,,
player,201109180was,crd,DockDa20,def_int_td,0,,,,,
player,201109180was,crd,DockDa20,def_int_long,0,,,,,
player,201109180was,crd,DockDa20,pass_defended,0,,,,,
player,201109180was,crd,DockDa20,sacks,0.0,,,,,
player,201109180was,crd,DockDa20,tackles_combined,2,,,,,
player,201109180was,crd,DockDa20,tackles_solo,2,,,,,
player,201109180was,crd,DockDa20,tackles_assists,0,,,,,
player,201109180was,crd,DockDa20,tackles_loss,1,,,,,
player,201109180was,crd,DockDa20,qb_hits,3,,,,,
player,201109180was,crd,DockDa20,fumbles_rec,0,,,,,
player,201109180was,crd,DockDa20,fumbles_rec_yds,0,,,,,
player,201109180was,crd,DockDa20,fumbles_rec_td,0,,,,,
player,201109180was,crd,DockDa20,fumbles_forced,0,,,,,
player,201109180was,crd,HollVo20,def_int,0,,,,,
player,201109180was,crd,HollVo20,def_int_yds,0,,,,,
player,201109180was,crd,HollVo20,def_int_td,0,,,,,
player,201109180was,crd,HollVo20,def_int_long,0,,,,,
player,201109180was,crd,HollVo20,pass_defended,1,,,,,
player,201109180was,crd,HollVo20,sacks,0.0,,,,,
player,201109180was,crd,HollVo20,tackles_combined,2,,,,,
player,201109180was,crd,HollVo20,tackles_solo,1,,,,,
player,201109180was,crd,HollVo20,tackles_assists,1,,,,,
player,201109180was,crd,HollVo20,tackles_loss,0,,,,,
player,201109180was,crd,HollVo20,qb_hits,0,,,,,
player,201109180was,crd,HollVo20,fumbles_rec,0,,,,,
player,201109180was,crd,HollVo20,fumbles_rec_yds,0,,,,,
player,201109180was,crd,HollVo20,fumbles_rec_td,0,,,,,
player,201109180was,crd,HollVo20,fumbles_forced,0,,,,,
player,201109180was,crd,JohnRa98,def_int,0,,,,,
player,201109180was,crd,JohnRa98,def_int_yds,0,,,,,
player,201109180was,crd,JohnRa98,def_int_td,0,,,,,
player,201109180was,crd,JohnRa98,def_int_long,0,,,,,
player,201109180was,crd,JohnRa98,pass_defended,0,,,,,
player,201109180was,crd,JohnRa98,sacks,0.0,,,,,
player,201109180was,crd,JohnRa98,tackles_combined,2,,,,,
player,201109180was,crd,JohnRa98,tackles_solo,2,,,,,
player,201109180was,crd,JohnRa98,tackles_assists,0,,,,,
player,201109180was,crd,JohnRa98,tackles_loss,0,,,,,
player,201109180was,crd,JohnRa98,qb_hits,0,,,,,
player,201109180was,crd,JohnRa98,fumbles_rec,0,,,,,
player,201109180was,crd,JohnRa98,fumbles_rec_yds,0,,,,,
player,201109180was,crd,JohnRa98,fumbles_rec_td,0,,,,,
player,201109180was,crd,JohnRa98,fumbles_forced,0,,,,,
player,201109180was,crd,AbduHa20,def_int,0,,,,,
player,201109180was,crd,AbduHa20,def_int_yds,0,,,,,
player,201109180was,crd,AbduHa20,def_int_td,0,,,,,
player,201109180was,crd,AbduHa20,def_int_long,0,,,,,
player,201109180was,crd,AbduHa20,pass_defended,0,,,,,
player,201109180was,crd,AbduHa20,sacks,0.0,,,,,
player,201109180was,crd,AbduHa20,tackles_combined,1,,,,,
player,201109180was,crd,AbduHa20,tackles_solo,1,,,,,
player,201109180was,crd,AbduHa20,tackles_assists,0,,,,,
player,201109180was,crd,AbduHa20,tackles_loss,0,,,,,
player,201109180was,crd,AbduHa20,qb_hits,0,,,,,
player,201109180was,crd,AbduHa20,fumbles_rec,0,,,,,
player,201109180was,crd,AbduHa20,fumbles_rec_yds,0,,,,,
player,201109180was,crd,AbduHa20,fumbles_rec_td,0,,,,,
player,201109180was,crd,AbduHa20,fumbles_forced,0,,,,,
player,201109180was,crd,CartDa01,def_int,0,,,,,
player,201109180was,crd,CartDa01,def_int_yds,0,,,,,
player,201109180was,crd,CartDa01,def_int_td,0,,,,,
player,201109180was,crd,CartDa01,def_int_long,0,,,,,
player,201109180was,crd,CartDa01,pass_defended,0,,,,,
player,201109180was,crd,CartDa01,sacks,0.0,,,,,
player,201109180was,crd,CartDa01,tackles_combined,1,,,,,
player,201109180was,crd,CartDa01,tackles_solo,1,,,,,
player,201109180was,crd,CartDa01,tackles_assists,0,,,,,
player,201109180was,crd,CartDa01,tackles_loss,0,,,,,
player,201109180was,crd,CartDa01,qb_hits,0,,,,,
player,201109180was,crd,CartDa01,fumbles_rec,0,,,,,
player,201109180was,crd,CartDa01,fumbles_rec_yds,0,,,,,
player,201109180was,crd,CartDa01,fumbles_rec_td,0,,,,,
player,201109180was,crd,CartDa01,fumbles_forced,0,,,,,
player,201109180was,crd,KingJe00,def_int,0,,,,,
player,201109180was,crd,KingJe00,def_int_yds,0,,,,,
player,201109180was,crd,KingJe00,def_int_td,0,,,,,
player,201109180was,crd,KingJe00,def_int_long,0,,,,,
player,201109180was,crd,KingJe00,pass_defended,0,,,,,
player,201109180was,crd,KingJe00,sacks,0.0,,,,,
player,201109180was,crd,KingJe00,tackles_combined,1,,,,,
player,201109180was,crd,KingJe00,tackles_solo,1,,,,,
player,201109180was,crd,KingJe00,tackles_assists,0,,,,,
player,201109180was,crd,KingJe00,tackles_loss,0,,,,,
player,201109180was,crd,KingJe00,qb_hits,0,,,,,
player,201109180was,crd,KingJe00,fumbles_rec,0,,,,,
player,201109180was,crd,KingJe00,fumbles_rec_yds,0,,,,,
player,201109180was,crd,KingJe00,fumbles_rec_td,0,,,,,
player,201109180was,crd,KingJe00,fumbles_forced,0,,,,,
player,201109180was,crd,SmitAl22,def_int,0,,,,,
player,201109180was,crd,SmitAl22,def_int_yds,0,,,,,
player,201109180was,crd,SmitAl22,def_int_td,0,,,,,
player,201109180was,crd,SmitAl22,def_int_long,0,,,,,
player,201109180was,crd,SmitAl22,pass_defended,0,,,,,
player,201109180was,crd,SmitAl22,sacks,0.0,,,,,
player,201109180was,crd,SmitAl22,tackles_combined,1,,,,,
player,201109180was,crd,SmitAl22,tackles_solo,1,,,,,
player,201109180was,crd,SmitAl22,tackles_assists,0,,,,,
player,201109180was,crd,SmitAl22,tackles_loss,0,,,,,
player,201109180was,crd,SmitAl22,qb_hits,0,,,,,
player,201109180was,crd,SmitAl22,fumbles_rec,0,,,,,
player,201109180was,crd,SmitAl22,fumbles_rec_yds,0,,,,,
player,201109180was,crd,SmitAl22,fumbles_rec_td,0,,,,,
player,201109180was,crd,SmitAl22,fumbles_forced,0,,,,,
player,201109180was,crd,WillDa99,def_int,0,,,,,
player,201109180was,crd,WillDa99,def_int_yds,0,,,,,
player,201109180was,crd,WillDa99,def_int_td,0,,,,,
player,201109180was,crd,WillDa99,def_int_long,0,,,,,
player,201109180was,crd,WillDa99,pass_defended,1,,,,,
player,201109180was,crd,WillDa99,sacks,0.0,,,,,
player,201109180was,crd,WillDa99,tackles_combined,1,,,,,
player,201109180was,crd,WillDa99,tackles_solo,0,,,,,
player,201109180was,crd,WillDa99,tackles_assists,1,,,,,
player,201109180was,crd,WillDa99,tackles_loss,0,,,,,
player,201109180was,crd,WillDa99,qb_hits,0,,,,,
player,201109180was,crd,WillDa99,fumbles_rec,0,,,,,
player,201109180was,crd,WillDa99,fumbles_rec_yds,0,,,,,
player,201109180was,crd,WillDa99,fumbles_rec_td,0,,,,,
player,201109180was,crd,WillDa99,fumbles_forced,0,,,,,
player,201109180was,was,FletLo20,def_int,1,,,,,
player,201109180was,was,FletLo20,def_int_yds,0,,,,,
player,201109180was,was,FletLo20,def_int_td,0,,,,,
player,201109180was,was,FletLo20,def_int_long,0,,,,,
player,201109180was,was,FletLo20,pass_defended,1,,,,,
player,201109180was,was,FletLo20,sacks,0.0,,,,,
player,201109180was,was,FletLo20,tackles_combined,5,,,,,
player,201109180was,was,FletLo20,tackles_solo,2,,,,,
player,201109180was,was,FletLo20,tackles_assists,3,,,,,
player,201109180was,was,FletLo20,tackles_loss,0,,,,,
player,201109180was,was,FletLo20,qb_hits,2,,,,,
player,201109180was,was,FletLo20,fumbles_rec,0,,,,,
player,201109180was,was,FletLo20,fumbles_rec_yds,0,,,,,
player,201109180was,was,FletLo20,fumbles_rec_td,0,,,,,
player,201109180was,was,FletLo20,fumbles_forced,0,,,,,
player,201109180was,was,McInRo20,def_int,0,,,,,
player,201109180was,was,McInRo20,def_int_yds,0,,,,,
player,201109180was,was,McInRo20,def_int_td,0,,,,,
player,201109180was,was,McInRo20,def_int_long,0,,,,,
player,201109180was,was,McInRo20,pass_defended,1,,,,,
player,201109180was,was,McInRo20,sacks,1.0,,,,,
player,201109180was,was,McInRo20,tackles_combined,8,,,,,
player,201109180was,was,McInRo20,tackles_solo,3,,,,,
player,201109180was,was,McInRo20,tackles_assists,5,,,,,
player,201109180was,was,McInRo20,tackles_loss,1,,,,,
player,201109180was,was,McInRo20,qb_hits,1,,,,,
player,201109180was,was,McInRo20,fumbles_rec,0,,,,,
player,201109180was,was,McInRo20,fumbles_rec_yds,0,,,,,
player,201109180was,was,McInRo20,fumbles_rec_td,0,,,,,
player,201109180was,was,McInRo20,fumbles_forced,0,,,,,
player,201109180was,was,KerrRy00,def_int,0,,,,,
player,201109180was,was,KerrRy00,def_int_yds,0,,,,,
player,201109180was,was,KerrRy00,def_int_td,0,,,,,
player,201109180was,was,KerrRy00,def_int_long,0,,,,,
player,201109180was,was,KerrRy00,pass_defended,2,,,,,
player,201109180was,was,KerrRy00,sacks,1.0,,,,,
player,201109180was,was,KerrRy00,tackles_combined,3,,,,,
player,201109180was,was,KerrRy00,tackles_solo,3,,,,,
player,201109180was,was,KerrRy00,tackles_assists,0,,,,,
player,201109180was,was,KerrRy00,tackles_loss,1,,,,,
player,201109180was,was,KerrRy00,qb_hits,1,,,,,
player,201109180was,was,KerrRy00,fumbles_rec,0,,,,,
player,201109180was,was,KerrRy00,fumbles_rec_yds,0,,,,,
player,201109180was,was,KerrRy00,fumbles_rec_td,0,,,,,
player,201109180was,was,KerrRy00,fumbles_forced,0,,,,,
player,201109180was,was,OrakBr99,def_int,0,,,,,
player,201109180was,was,OrakBr99,def_int_yds,0,,,,,
player,201109180was,was,OrakBr99,def_int_td,0,,,,,
player,201109180was,was,OrakBr99,def_int_long,0,,,,,
player,201109180was,was,OrakBr99,pass_defended,1,,,,,
player,201109180was,was,OrakBr99,sacks,1.0,,,,,
player,201109180was,was,OrakBr99,tackles_combined,1,,,,,
player,201109180was,was,OrakBr99,tackles_solo,1,,,,,
player,201109180was,was,OrakBr99,tackles_assists,0,,,,,
player,201109180was,was,OrakBr99,tackles_loss,0,,,,,
player,201109180was,was,OrakBr99,qb_hits,1,,,,,
player,201109180was,was,OrakBr99,fumbles_rec,0,,,,,
player,201109180was,was,OrakBr99,fumbles_rec_yds,0,,,,,
player,201109180was,was,OrakBr99,fumbles_rec_td,0,,,,,
player,201109180was,was,OrakBr99,fumbles_forced,1,,,,,
player,201109180was,was,DougRe20,def_int,0,,,,,
player,201109180was,was,DougRe20,def_int_yds,0,,,,,
player,201109180was,was,DougRe20,def_int_td,0,,,,,
player,201109180was,was,DougRe20,def_int_long,0,,,,,
player,201109180was,was,DougRe20,pass_defended,0,,,,,
player,201109180was,was,DougRe20,sacks,0.0,,,,,
player,201109180was,was,DougRe20,tackles_combined,6,,,,,
player,201109180was,was,DougRe20,tackles_solo,3,,,,,
player,201109180was,was,DougRe20,tackles_assists,3,,,,,
player,201109180was,was,DougRe20,tackles_loss,0,,,,,
player,201109180was,was,DougRe20,qb_hits,0,,,,,
player,201109180was,was,DougRe20,fumbles_rec,1,,,,,
player,201109180was,was,DougRe20,fumbles_rec_yds,0,,,,,
player,201109180was,was,DougRe20,fumbles_rec_td,0,,,,,
player,201109180was,was,DougRe20,fumbles_forced,0,,,,,
player,201109180was,was,WestBy00,def_int,0,,,,,
player,201109180was,was,WestBy00,def_int_yds,0,,,,,
player,201109180was,was,WestBy00,def_int_td,0,,,,,
player,201109180was,was,WestBy00,def_int_long,0,,,,,
player,201109180was,was,WestBy00,pass_defended,0,,,,,
player,201109180was,was,WestBy00,sacks,0.0,,,,,
player,201109180was,was,WestBy00,tackles_combined,6,,,,,
player,201109180was,was,WestBy00,tackles_solo,3,,,,,
player,201109180was,was,WestBy00,tackles_assists,3,,,,,
player,201109180was,was,WestBy00,tackles_loss,0,,,,,
player,201109180was,was,WestBy00,qb_hits,0,,,,,
player,201109180was,was,WestBy00,fumbles_rec,0,,,,,
player,201109180was,was,WestBy00,fumbles_rec_yds,0,,,,,
player,201109180was,was,WestBy00,fumbles_rec_td,0,,,,,
player,201109180was,was,WestBy00,fumbles_forced,1,,,,,
player,201109180was,was,HallDe99,def_int,0,,,,,
player,201109180was,was,HallDe99,def_int_yds,0,,,,,
player,201109180was,was,HallDe99,def_int_td,0,,,,,
player,201109180was,was,HallDe99,def_int_long,0,,,,,
player,201109180was,was,HallDe99,pass_defended,1,,,,,
player,201109180was,was,HallDe99,sacks,0.0,,,,,
player,201109180was,was,HallDe99,tackles_combined,5,,,,,
player,201109180was,was,HallDe99,tackles_solo,2,,,,,
player,201109180was,was,HallDe99,tackles_assists,3,,,,,
player,201109180was,was,HallDe99,tackles_loss,0,,,,,
player,201109180was,was,HallDe99,qb_hits,0,,,,,
player,201109180was,was,HallDe99,fumbles_rec,0,,,,,
player,201109180was,was,HallDe99,fumbles_rec_yds,0,,,,,
player,201109180was,was,HallDe99,fumbles_rec_td,0,,,,,
player,201109180was,was,HallDe99,fumbles_forced,0,,,,,
player,201109180was,was,AtogO.20,def_int,0,,,,,
player,201109180was,was,AtogO.20,def_int_yds,0,,,,,
player,201109180was,was,AtogO.20,def_int_td,0,,,,,
player,201109180was,was,AtogO.20,def_int_long,0,,,,,
player,201109180was,was,AtogO.20,pass_defended,0,,,,,
player,201109180was,was,AtogO.20,sacks,0.0,,,,,
player,201109180was,was,AtogO.20,tackles_combined,4,,,,,
player,201109180was,was,AtogO.20,tackles_solo,3,,,,,
player,201109180was,was,AtogO.20,tackles_assists,1,,,,,
player,201109180was,was,AtogO.20,tackles_loss,0,,,,,
player,201109180was,was,AtogO.20,qb_hits,0,,,,,
player,201109180was,was,AtogO.20,fumbles_rec,0,,,,,
player,201109180was,was,AtogO.20,fumbles_rec_yds,0,,,,,
player,201109180was,was,AtogO.20,fumbles_rec_td,0,,,,,
player,201109180was,was,AtogO.20,fumbles_forced,0,,,,,
player,201109180was,was,WilsJo99,def_int,0,,,,,
player,201109180was,was,WilsJo99,def_int_yds,0,,,,,
player,201109180was,was,WilsJo99,def_int_td,0,,,,,
player,201109180was,was,WilsJo99,def_int_long,0,,,,,
player,201109180was,was,WilsJo99,pass_defended,0,,,,,
player,201109180was,was,WilsJo99,sacks,0.0,,,,,
player,201109180was,was,WilsJo99,tackles_combined,3,,,,,
player,201109180was,was,WilsJo99,tackles_solo,2,,,,,
player,201109180was,was,WilsJo99,tackles_assists,1,,,,,
player,201109180was,was,WilsJo99,tackles_loss,0,,,,,
player,201109180was,was,WilsJo99,qb_hits,0,,,,,
player,201109180was,was,WilsJo99,fumbles_rec,0,,,,,
player,201109180was,was,WilsJo99,fumbles_rec_yds,0,,,,,
player,201109180was,was,WilsJo99,fumbles_rec_td,0,,,,,
player,201109180was,was,WilsJo99,fumbles_forced,0,,,,,
player,201109180was,was,BarnKe99,def_int,0,,,,,
player,201109180was,was,BarnKe99,def_int_yds,0,,,,,
player,201109180was,was,BarnKe99,def_int_td,0,,,,,
player,201109180was,was,BarnKe99,def_int_long,0,,,,,
player,201109180was,was,BarnKe99,pass_defended,0,,,,,
player,201109180was,was,BarnKe99,sacks,0.0,,,,,
player,201109180was,was,BarnKe99,tackles_combined,2,,,,,
player,201109180was,was,BarnKe99,tackles_solo,1,,,,,
player,201109180was,was,BarnKe99,tackles_assists,1,,,,,
player,201109180was,was,BarnKe99,tackles_loss,0,,,,,
player,201109180was,was,BarnKe99,qb_hits,0,,,,,
player,201109180was,was,BarnKe99,fumbles_rec,0,,,,,
player,201109180was,was,BarnKe99,fumbles_rec_yds,0,,,,,
player,201109180was,was,BarnKe99,fumbles_rec_td,0,,,,,
player,201109180was,was,BarnKe99,fumbles_forced,0,,,,,
player,201109180was,was,ThomBr00,def_int,0,,,,,
player,201109180was,was,ThomBr00,def_int_yds,0,,,,,
player,201109180was,was,ThomBr00,def_int_td,0,,,,,
player,201109180was,was,ThomBr00,def_int_long,0,,,,,
player,201109180was,was,ThomBr00,pass_defended,0,,,,,
player,201109180was,was,ThomBr00,sacks,0.0,,,,,
player,201109180was,was,ThomBr00,tackles_combined,2,,,,,
player,201109180was,was,ThomBr00,tackles_solo,2,,,,,
player,201109180was,was,ThomBr00,tackles_assists,0,,,,,
player,201109180was,was,ThomBr00,tackles_loss,0,,,,,
player,201109180was,was,ThomBr00,qb_hits,0,,,,,
player,201109180was,was,ThomBr00,fumbles_rec,0,,,,,
player,201109180was,was,ThomBr00,fumbles_rec_yds,0,,,,,
player,201109180was,was,ThomBr00,fumbles_rec_td,0,,,,,
player,201109180was,was,ThomBr00,fumbles_forced,0,,,,,
player,201109180was,was,ArmsAn00,def_int,0,,,,,
player,201109180was,was,ArmsAn00,def_int_yds,0,,,,,
player,201109180was,was,ArmsAn00,def_int_td,0,,,,,
player,201109180was,was,ArmsAn00,def_int_long,0,,,,,
player,201109180was,was,ArmsAn00,pass_defended,0,,,,,
player,201109180was,was,ArmsAn00,sacks,0.0,,,,,
player,201109180was,was,ArmsAn00,tackles_combined,1,,,,,
player,201109180was,was,ArmsAn00,tackles_solo,0,,,,,
player,201109180was,was,ArmsAn00,tackles_assists,1,,,,,
player,201109180was,was,ArmsAn00,tackles_loss,0,,,,,
player,201109180was,was,ArmsAn00,qb_hits,0,,,,,
player,201109180was,was,ArmsAn00,fumbles_rec,0,,,,,
player,201109180was,was,ArmsAn00,fumbles_rec_yds,0,,,,,
player,201109180was,was,ArmsAn00,fumbles_rec_td,0,,,,,
player,201109180was,was,ArmsAn00,fumbles_forced,0,,,,,
player,201109180was,was,ChesCh21,def_int,0,,,,,
player,201109180was,was,ChesCh21,def_int_yds,0,,,,,
player,201109180was,was,ChesCh21,def_int_td,0,,,,,
player,201109180was,was,ChesCh21,def_int_long,0,,,,,
player,201109180was,was,ChesCh21,pass_defended,0,,,,,
player,201109180was,was,ChesCh21,sacks,0.0,,,,,
player,201109180was,was,ChesCh21,tackles_combined,1,,,,,
player,201109180was,was,ChesCh21,tackles_solo,1,,,,,
player,201109180was,was,ChesCh21,tackles_assists,0,,,,,
player,201109180was,was,ChesCh21,tackles_loss,0,,,,,
player,201109180was,was,ChesCh21,qb_hits,0,,,,,
player,201109180was,was,ChesCh21,fumbles_rec,0,,,,,
player,201109180was,was,ChesCh21,fumbles_rec_yds,0,,,,,
player,201109180was,was,ChesCh21,fumbles_rec_td,0,,,,,
player,201109180was,was,ChesCh21,fumbles_forced,0,,,,,
player,201109180was,was,CofiBa20,def_int,0,,,,,
player,201109180was,was,CofiBa20,def_int_yds,0,,,,,
player,201109180was,was,CofiBa20,def_int_td,0,,,,,
player,201109180was,was,CofiBa20,def_int_long,0,,,,,
player,201109180was,was,CofiBa20,pass_defended,1,,,,,
player,201109180was,was,CofiBa20,sacks,0.0,,,,,
player,201109180was,was,CofiBa20,tackles_combined,1,,,,,
player,201109180was,was,CofiBa20,tackles_solo,1,,,,,
player,201109180was,was,CofiBa20,tackles_assists,0,,,,,
player,201109180was,was,CofiBa20,tackles_loss,1,,,,,
player,201109180was,was,CofiBa20,qb_hits,0,,,,,
player,201109180was,was,CofiBa20,fumbles_rec,0,,,,,
player,201109180was,was,CofiBa20,fumbles_rec_yds,0,,,,,
player,201109180was,was,CofiBa20,fumbles_rec_td,0,,,,,
player,201109180was,was,CofiBa20,fumbles_forced,0,,,,,
player,201109180was,was,GomeDe00,def_int,0,,,,,
player,201109180was,was,GomeDe00,def_int_yds,0,,,,,
player,201109180was,was,GomeDe00,def_int_td,0,,,,,
player,201109180was,was,GomeDe00,def_int_long,0,,,,,
player,201109180was,was,GomeDe00,pass_defended,0,,,,,
player,201109180was,was,GomeDe00,sacks,0.0,,,,,
player,201109180was,was,GomeDe00,tackles_combined,1,,,,,
player,201109180was,was,GomeDe00,tackles_solo,0,,,,,
player,201109180was,was,GomeDe00,tackles_assists,1,,,,,
player,201109180was,was,GomeDe00,tackles_loss,0,,,,,
player,201109180was,was,GomeDe00,qb_hits,0,,,,,
