game,2011,15,20111218,201112180htx,car,"Carolina Panthers",28,htx,"Houston Texans",13
team,201112180htx,car,First Downs,20,,,,,,
team,201112180htx,htx,First Downs,18,,,,,,
team,201112180htx,car,Rush-Yds-TDs,34-166-2,,,,,,
team,201112180htx,htx,Rush-Yds-TDs,25-150-1,,,,,,
team,201112180htx,car,Cmp-Att-Yd-TD-INT,14-24-160-2-0,,,,,,
team,201112180htx,htx,Cmp-Att-Yd-TD-INT,19-30-212-0-2,,,,,,
team,201112180htx,car,Sacked-Yards,2-10,,,,,,
team,201112180htx,htx,Sacked-Yards,2-4,,,,,,
team,201112180htx,car,Net Pass Yards,150,,,,,,
team,201112180htx,htx,Net Pass Yards,208,,,,,,
team,201112180htx,car,Total Yards,316,,,,,,
team,201112180htx,htx,Total Yards,358,,,,,,
team,201112180htx,car,Fumbles-Lost,0-0,,,,,,
team,201112180htx,htx,Fumbles-Lost,2-1,,,,,,
team,201112180htx,car,Turnovers,0,,,,,,
team,201112180htx,htx,Turnovers,3,,,,,,
team,201112180htx,car,Penalties-Yards,7-40,,,,,,
team,201112180htx,htx,Penalties-Yards,6-60,,,,,,
team,201112180htx,car,Third Down Conv.,9-14,,,,,,
team,201112180htx,htx,Third Down Conv.,2-9,,,,,,
team,201112180htx,car,Fourth Down Conv.,0-0,,,,,,
team,201112180htx,htx,Fourth Down Conv.,0-0,,,,,,
team,201112180htx,car,Time of Possession,32:34,,,,,,
team,201112180htx,htx,Time of Possession,27:26,,,,,,
player,201112180htx,car,NewtCa00,pass_cmp,13,,,,,
player,201112180htx,car,NewtCa00,pass_att,23,,,,,
player,201112180htx,car,NewtCa00,pass_yds,149,,,,,
player,201112180htx,car,NewtCa00,pass_td,2,,,,,
player,201112180htx,car,NewtCa00,pass_int,0,,,,,
player,201112180htx,car,NewtCa00,pass_sacked,2,,,,,
player,201112180htx,car,NewtCa00,pass_sacked_yds,10,,,,,
player,201112180htx,car,NewtCa00,pass_long,26,,,,,
player,201112180htx,car,NewtCa00,pass_rating,105.2,,,,,
player,201112180htx,car,NewtCa00,rush_att,7,,,,,
player,201112180htx,car,NewtCa00,rush_yds,55,,,,,
player,201112180htx,car,NewtCa00,rush_td,0,,,,,
player,201112180htx,car,NewtCa00,rush_long,17,,,,,
player,201112180htx,car,NewtCa00,targets,0,,,,,
player,201112180htx,car,NewtCa00,rec,0,,,,,
player,201112180htx,car,NewtCa00,rec_yds,0,,,,,
player,201112180htx,car,NewtCa00,rec_td,0,,,,,
player,201112180htx,car,NewtCa00,rec_long,0,,,,,
player,201112180htx,car,NewtCa00,fumbles,0,,,,,
player,201112180htx,car,NewtCa00,fumbles_lost,,,,,,
player,201112180htx,car,EdwaAr00,pass_cmp,1,,,,,
player,201112180htx,car,EdwaAr00,pass_att,1,,,,,
player,201112180htx,car,EdwaAr00,pass_yds,11,,,,,
player,201112180htx,car,EdwaAr00,pass_td,0,,,,,
player,201112180htx,car,EdwaAr00,pass_int,0,,,,,
player,201112180htx,car,EdwaAr00,pass_sacked,0,,,,,
player,201112180htx,car,EdwaAr00,pass_sacked_yds,0,,,,,
player,201112180htx,car,EdwaAr00,pass_long,11,,,,,
player,201112180htx,car,EdwaAr00,pass_rating,112.5,,,,,
player,201112180htx,car,EdwaAr00,rush_att,0,,,,,
player,201112180htx,car,EdwaAr00,rush_yds,0,,,,,
player,201112180htx,car,EdwaAr00,rush_td,0,,,,,
player,201112180htx,car,EdwaAr00,rush_long,0,,,,,
player,201112180htx,car,EdwaAr00,targets,0,,,,,
player,201112180htx,car,EdwaAr00,rec,0,,,,,
player,201112180htx,car,EdwaAr00,rec_yds,0,,,,,
player,201112180htx,car,EdwaAr00,rec_td,0,,,,,
player,201112180htx,car,EdwaAr00,rec_long,0,,,,,
player,201112180htx,car,EdwaAr00,fumbles,0,,,,,
player,201112180htx,car,EdwaAr00,fumbles_lost,,,,,,
player,201112180htx,car,WillDe02,pass_cmp,0,,,,,
player,201112180htx,car,WillDe02,pass_att,0,,,,,
player,201112180htx,car,WillDe02,pass_yds,0,,,,,
player,201112180htx,car,WillDe02,pass_td,0,,,,,
player,201112180htx,car,WillDe02,pass_int,0,,,,,
player,201112180htx,car,WillDe02,pass_sacked,0,,,,,
player,201112180htx,car,WillDe02,pass_sacked_yds,0,,,,,
player,201112180htx,car,WillDe02,pass_long,0,,,,,
player,201112180htx,car,WillDe02,pass_rating,,,,,,
player,201112180htx,car,WillDe02,rush_att,15,,,,,
player,201112180htx,car,WillDe02,rush_yds,61,,,,,
player,201112180htx,car,WillDe02,rush_td,1,,,,,
player,201112180htx,car,WillDe02,rush_long,24,,,,,
player,201112180htx,car,WillDe02,targets,0,,,,,
player,201112180htx,car,WillDe02,rec,0,,,,,
player,201112180htx,car,WillDe02,rec_yds,0,,,,,
player,201112180htx,car,WillDe02,rec_td,0,,,,,
player,201112180htx,car,WillDe02,rec_long,0,,,,,
player,201112180htx,car,WillDe02,fumbles,0,,,,,
player,201112180htx,car,WillDe02,fumbles_lost,,,,,,
player,201112180htx,car,StewJo00,pass_cmp,0,,,,,
player,201112180htx,car,StewJo00,pass_att,0,,,,,
player,201112180htx,car,StewJo00,pass_yds,0,,,,,
player,201112180htx,car,StewJo00,pass_td,0,,,,,
player,201112180htx,car,StewJo00,pass_int,0,,,,,
player,201112180htx,car,StewJo00,pass_sacked,0,,,,,
player,201112180htx,car,StewJo00,pass_sacked_yds,0,,,,,
player,201112180htx,car,StewJo00,pass_long,0,,,,,
player,201112180htx,car,StewJo00,pass_rating,,,,,,
player,201112180htx,car,StewJo00,rush_att,11,,,,,
player,201112180htx,car,StewJo00,rush_yds,43,,,,,
player,201112180htx,car,StewJo00,rush_td,0,,,,,
player,201112180htx,car,StewJo00,rush_long,12,,,,,
player,201112180htx,car,StewJo00,targets,3,,,,,
player,201112180htx,car,StewJo00,rec,2,,,,,
player,201112180htx,car,StewJo00,rec_yds,8,,,,,
player,201112180htx,car,StewJo00,rec_td,0,,,,,
player,201112180htx,car,StewJo00,rec_long,5,,,,,
player,201112180htx,car,StewJo00,fumbles,0,,,,,
player,201112180htx,car,StewJo00,fumbles_lost,,,,,,
player,201112180htx,car,BrocRi00,pass_cmp,0,,,,,
player,201112180htx,car,BrocRi00,pass_att,0,,,,,
player,201112180htx,car,BrocRi00,pass_yds,0,,,,,
player,201112180htx,car,BrocRi00,pass_td,0,,,,,
player,201112180htx,car,BrocRi00,pass_int,0,,,,,
player,201112180htx,car,BrocRi00,pass_sacked,0,,,,,
player,201112180htx,car,BrocRi00,pass_sacked_yds,0,,,,,
player,201112180htx,car,BrocRi00,pass_long,0,,,,,
player,201112180htx,car,BrocRi00,pass_rating,,,,,,
player,201112180htx,car,BrocRi00,rush_att,1,,,,,
player,201112180htx,car,BrocRi00,rush_yds,7,,,,,
player,201112180htx,car,BrocRi00,rush_td,1,,,,,
player,201112180htx,car,BrocRi00,rush_long,7,,,,,
player,201112180htx,car,BrocRi00,targets,1,,,,,
player,201112180htx,car,BrocRi00,rec,1,,,,,
player,201112180htx,car,BrocRi00,rec_yds,4,,,,,
player,201112180htx,car,BrocRi00,rec_td,0,,,,,
player,201112180htx,car,BrocRi00,rec_long,4,,,,,
player,201112180htx,car,BrocRi00,fumbles,0,,,,,
player,201112180htx,car,BrocRi00,fumbles_lost,,,,,,
player,201112180htx,car,SmitSt01,pass_cmp,0,,,,,
player,201112180htx,car,SmitSt01,pass_att,0,,,,,
player,201112180htx,car,SmitSt01,pass_yds,0,,,,,
player,201112180htx,car,SmitSt01,pass_td,0,,,,,
player,201112180htx,car,SmitSt01,pass_int,0,,,,,
player,201112180htx,car,SmitSt01,pass_sacked,0,,,,,
player,201112180htx,car,SmitSt01,pass_sacked_yds,0,,,,,
player,201112180htx,car,SmitSt01,pass_long,0,,,,,
player,201112180htx,car,SmitSt01,pass_rating,,,,,,
player,201112180htx,car,SmitSt01,rush_att,0,,,,,
player,201112180htx,car,SmitSt01,rush_yds,0,,,,,
player,201112180htx,car,SmitSt01,rush_td,0,,,,,
player,201112180htx,car,SmitSt01,rush_long,0,,,,,
player,201112180htx,car,SmitSt01,targets,7,,,,,
player,201112180htx,car,SmitSt01,rec,5,,,,,
player,201112180htx,car,SmitSt01,rec_yds,82,,,,,
player,201112180htx,car,SmitSt01,rec_td,1,,,,,
player,201112180htx,car,SmitSt01,rec_long,26,,,,,
player,201112180htx,car,SmitSt01,fumbles,0,,,,,
player,201112180htx,car,SmitSt01,fumbles_lost,,,,,,
player,201112180htx,car,ShocJe00,pass_cmp,0,,,,,
player,201112180htx,car,ShocJe00,pass_att,0,,,,,
player,201112180htx,car,ShocJe00,pass_yds,0,,,,,
player,201112180htx,car,ShocJe00,pass_td,0,,,,,
player,201112180htx,car,ShocJe00,pass_int,0,,,,,
player,201112180htx,car,ShocJe00,pass_sacked,0,,,,,
player,201112180htx,car,ShocJe00,pass_sacked_yds,0,,,,,
player,201112180htx,car,ShocJe00,pass_long,0,,,,,
player,201112180htx,car,ShocJe00,pass_rating,,,,,,
player,201112180htx,car,ShocJe00,rush_att,0,,,,,
player,201112180htx,car,ShocJe00,rush_yds,0,,,,,
player,201112180htx,car,ShocJe00,rush_td,0,,,,,
player,201112180htx,car,ShocJe00,rush_long,0,,,,,
player,201112180htx,car,ShocJe00,targets,4,,,,,
player,201112180htx,car,ShocJe00,rec,2,,,,,
player,201112180htx,car,ShocJe00,rec_yds,35,,,,,
player,201112180htx,car,ShocJe00,rec_td,1,,,,,
player,201112180htx,car,ShocJe00,rec_long,26,,,,,
player,201112180htx,car,ShocJe00,fumbles,0,,,,,
player,201112180htx,car,ShocJe00,fumbles_lost,,,,,,
player,201112180htx,car,NaanLe00,pass_cmp,0,,,,,
player,201112180htx,car,NaanLe00,pass_att,0,,,,,
player,201112180htx,car,NaanLe00,pass_yds,0,,,,,
player,201112180htx,car,NaanLe00,pass_td,0,,,,,
player,201112180htx,car,NaanLe00,pass_int,0,,,,,
player,201112180htx,car,NaanLe00,pass_sacked,0,,,,,
player,201112180htx,car,NaanLe00,pass_sacked_yds,0,,,,,
player,201112180htx,car,NaanLe00,pass_long,0,,,,,
player,201112180htx,car,NaanLe00,pass_rating,,,,,,
player,201112180htx,car,NaanLe00,rush_att,0,,,,,
player,201112180htx,car,NaanLe00,rush_yds,0,,,,,
player,201112180htx,car,NaanLe00,rush_td,0,,,,,
player,201112180htx,car,NaanLe00,rush_long,0,,,,,
player,201112180htx,car,NaanLe00,targets,2,,,,,
player,201112180htx,car,NaanLe00,rec,2,,,,,
player,201112180htx,car,NaanLe00,rec_yds,16,,,,,
player,201112180htx,car,NaanLe00,rec_td,0,,,,,
player,201112180htx,car,NaanLe00,rec_long,9,,,,,
player,201112180htx,car,NaanLe00,fumbles,0,,,,,
player,201112180htx,car,NaanLe00,fumbles_lost,,,,,,
player,201112180htx,car,OlseGr00,pass_cmp,0,,,,,
player,201112180htx,car,OlseGr00,pass_att,0,,,,,
player,201112180htx,car,OlseGr00,pass_yds,0,,,,,
player,201112180htx,car,OlseGr00,pass_td,0,,,,,
player,201112180htx,car,OlseGr00,pass_int,0,,,,,
player,201112180htx,car,OlseGr00,pass_sacked,0,,,,,
player,201112180htx,car,OlseGr00,pass_sacked_yds,0,,,,,
player,201112180htx,car,OlseGr00,pass_long,0,,,,,
player,201112180htx,car,OlseGr00,pass_rating,,,,,,
player,201112180htx,car,OlseGr00,rush_att,0,,,,,
player,201112180htx,car,OlseGr00,rush_yds,0,,,,,
player,201112180htx,car,OlseGr00,rush_td,0,,,,,
player,201112180htx,car,OlseGr00,rush_long,0,,,,,
player,201112180htx,car,OlseGr00,targets,2,,,,,
player,201112180htx,car,OlseGr00,rec,2,,,,,
player,201112180htx,car,OlseGr00,rec_yds,15,,,,,
player,201112180htx,car,OlseGr00,rec_td,0,,,,,
player,201112180htx,car,OlseGr00,rec_long,17,,,,,
player,201112180htx,car,OlseGr00,fumbles,0,,,,,
player,201112180htx,car,OlseGr00,fumbles_lost,,,,,,
player,201112180htx,car,LaFeBr00,pass_cmp,0,,,,,
player,201112180htx,car,LaFeBr00,pass_att,0,,,,,
player,201112180htx,car,LaFeBr00,pass_yds,0,,,,,
player,201112180htx,car,LaFeBr00,pass_td,0,,,,,
player,201112180htx,car,LaFeBr00,pass_int,0,,,,,
player,201112180htx,car,LaFeBr00,pass_sacked,0,,,,,
player,201112180htx,car,LaFeBr00,pass_sacked_yds,0,,,,,
player,201112180htx,car,LaFeBr00,pass_long,0,,,,,
player,201112180htx,car,LaFeBr00,pass_rating,,,,,,
player,201112180htx,car,LaFeBr00,rush_att,0,,,,,
player,201112180htx,car,LaFeBr00,rush_yds,0,,,,,
player,201112180htx,car,LaFeBr00,rush_td,0,,,,,
player,201112180htx,car,LaFeBr00,rush_long,0,,,,,
player,201112180htx,car,LaFeBr00,targets,5,,,,,
player,201112180htx,car,LaFeBr00,rec,0,,,,,
player,201112180htx,car,LaFeBr00,rec_yds,0,,,,,
player,201112180htx,car,LaFeBr00,rec_td,0,,,,,
player,201112180htx,car,LaFeBr00,rec_long,0,,,,,
player,201112180htx,car,LaFeBr00,fumbles,0,,,,,
player,201112180htx,car,LaFeBr00,fumbles_lost,,,,,,
player,201112180htx,htx,YateT.00,pass_cmp,19,,,,,
player,201112180htx,htx,YateT.00,pass_att,30,,,,,
player,201112180htx,htx,YateT.00,pass_yds,212,,,,,
player,201112180htx,htx,YateT.00,pass_td,0,,,,,
player,201112180htx,htx,YateT.00,pass_int,2,,,,,
player,201112180htx,htx,YateT.00,pass_sacked,2,,,,,
player,201112180htx,htx,YateT.00,pass_sacked_yds,4,,,,,
player,201112180htx,htx,YateT.00,pass_long,25,,,,,
player,201112180htx,htx,YateT.00,pass_rating,56.5,,,,,
player,201112180htx,htx,YateT.00,rush_att,2,,,,,
player,201112180htx,htx,YateT.00,rush_yds,15,,,,,
player,201112180htx,htx,YateT.00,rush_td,0,,,,,
player,201112180htx,htx,YateT.00,rush_long,15,,,,,
player,201112180htx,htx,YateT.00,targets,0,,,,,
player,201112180htx,htx,YateT.00,rec,0,,,,,
player,201112180htx,htx,YateT.00,rec_yds,0,,,,,
player,201112180htx,htx,YateT.00,rec_td,0,,,,,
player,201112180htx,htx,YateT.00,rec_long,0,,,,,
player,201112180htx,htx,YateT.00,fumbles,1,,,,,
player,201112180htx,htx,YateT.00,fumbles_lost,0,,,,,
player,201112180htx,htx,FostAr00,pass_cmp,0,,,,,
player,201112180htx,htx,FostAr00,pass_att,0,,,,,
player,201112180htx,htx,FostAr00,pass_yds,0,,,,,
player,201112180htx,htx,FostAr00,pass_td,0,,,,,
player,201112180htx,htx,FostAr00,pass_int,0,,,,,
player,201112180htx,htx,FostAr00,pass_sacked,0,,,,,
player,201112180htx,htx,FostAr00,pass_sacked_yds,0,,,,,
player,201112180htx,htx,FostAr00,pass_long,0,,,,,
player,201112180htx,htx,FostAr00,pass_rating,,,,,,
player,201112180htx,htx,FostAr00,rush_att,16,,,,,
player,201112180htx,htx,FostAr00,rush_yds,109,,,,,
player,201112180htx,htx,FostAr00,rush_td,1,,,,,
player,201112180htx,htx,FostAr00,rush_long,22,,,,,
player,201112180htx,htx,FostAr00,targets,6,,,,,
player,201112180htx,htx,FostAr00,rec,5,,,,,
player,201112180htx,htx,FostAr00,rec_yds,58,,,,,
player,201112180htx,htx,FostAr00,rec_td,0,,,,,
player,201112180htx,htx,FostAr00,rec_long,25,,,,,
player,201112180htx,htx,FostAr00,fumbles,1,,,,,
player,201112180htx,htx,FostAr00,fumbles_lost,1,,,,,
player,201112180htx,htx,TateBe00,pass_cmp,0,,,,,
player,201112180htx,htx,TateBe00,pass_att,0,,,,,
player,201112180htx,htx,TateBe00,pass_yds,0,,,,,
player,201112180htx,htx,TateBe00,pass_td,0,,,,,
player,201112180htx,htx,TateBe00,pass_int,0,,,,,
player,201112180htx,htx,TateBe00,pass_sacked,0,,,,,
player,201112180htx,htx,TateBe00,pass_sacked_yds,0,,,,,
player,201112180htx,htx,TateBe00,pass_long,0,,,,,
player,201112180htx,htx,TateBe00,pass_rating,,,,,,
player,201112180htx,htx,TateBe00,rush_att,7,,,,,
player,201112180htx,htx,TateBe00,rush_yds,26,,,,,
player,201112180htx,htx,TateBe00,rush_td,0,,,,,
player,201112180htx,htx,TateBe00,rush_long,8,,,,,
player,201112180htx,htx,TateBe00,targets,1,,,,,
player,201112180htx,htx,TateBe00,rec,1,,,,,
player,201112180htx,htx,TateBe00,rec_yds,4,,,,,
player,201112180htx,htx,TateBe00,rec_td,0,,,,,
player,201112180htx,htx,TateBe00,rec_long,4,,,,,
player,201112180htx,htx,TateBe00,fumbles,0,,,,,
player,201112180htx,htx,TateBe00,fumbles_lost,,,,,,
player,201112180htx,htx,VickLa00,pass_cmp,0,,,,,
player,201112180htx,htx,VickLa00,pass_att,0,,,,,
player,201112180htx,htx,VickLa00,pass_yds,0,,,,,
player,201112180htx,htx,VickLa00,pass_td,0,,,,,
player,201112180htx,htx,VickLa00,pass_int,0,,,,,
player,201112180htx,htx,VickLa00,pass_sacked,0,,,,,
player,201112180htx,htx,VickLa00,pass_sacked_yds,0,,,,,
player,201112180htx,htx,VickLa00,pass_long,0,,,,,
player,201112180htx,htx,VickLa00,pass_rating,,,,,,
player,201112180htx,htx,VickLa00,rush_att,0,,,,,
player,201112180htx,htx,VickLa00,rush_yds,0,,,,,
player,201112180htx,htx,VickLa00,rush_td,0,,,,,
player,201112180htx,htx,VickLa00,rush_long,0,,,,,
player,201112180htx,htx,VickLa00,targets,4,,,,,
player,201112180htx,htx,VickLa00,rec,4,,,,,
player,201112180htx,htx,VickLa00,rec_yds,29,,,,,
player,201112180htx,htx,VickLa00,rec_td,0,,,,,
player,201112180htx,htx,VickLa00,rec_long,17,,,,,
player,201112180htx,htx,VickLa00,fumbles,0,,,,,
player,201112180htx,htx,VickLa00,fumbles_lost,,,,,,
player,201112180htx,htx,DaniOw00,pass_cmp,0,,,,,
player,201112180htx,htx,DaniOw00,pass_att,0,,,,,
player,201112180htx,htx,DaniOw00,pass_yds,0,,,,,
player,201112180htx,htx,DaniOw00,pass_td,0,,,,,
player,201112180htx,htx,DaniOw00,pass_int,0,,,,,
player,201112180htx,htx,DaniOw00,pass_sacked,0,,,,,
player,201112180htx,htx,DaniOw00,pass_sacked_yds,0,,,,,
player,201112180htx,htx,DaniOw00,pass_long,0,,,,,
player,201112180htx,htx,DaniOw00,pass_rating,,,,,,
player,201112180htx,htx,DaniOw00,rush_att,0,,,,,
player,201112180htx,htx,DaniOw00,rush_yds,0,,,,,
player,201112180htx,htx,DaniOw00,rush_td,0,,,,,
player,201112180htx,htx,DaniOw00,rush_long,0,,,,,
player,201112180htx,htx,DaniOw00,targets,5,,,,,
player,201112180htx,htx,DaniOw00,rec,2,,,,,
player,201112180htx,htx,DaniOw00,rec_yds,29,,,,,
player,201112180htx,htx,DaniOw00,rec_td,0,,,,,
player,201112180htx,htx,DaniOw00,rec_long,17,,,,,
player,201112180htx,htx,DaniOw00,fumbles,0,,,,,
player,201112180htx,htx,DaniOw00,fumbles_lost,,,,,,
player,201112180htx,htx,WaltKe00,pass_cmp,0,,,,,
player,201112180htx,htx,WaltKe00,pass_att,0,,,,,
player,201112180htx,htx,WaltKe00,pass_yds,0,,,,,
player,201112180htx,htx,WaltKe00,pass_td,0,,,,,
player,201112180htx,htx,WaltKe00,pass_int,0,,,,,
player,201112180htx,htx,WaltKe00,pass_sacked,0,,,,,
player,201112180htx,htx,WaltKe00,pass_sacked_yds,0,,,,,
player,201112180htx,htx,WaltKe00,pass_long,0,,,,,
player,201112180htx,htx,WaltKe00,pass_rating,,,,,,
player,201112180htx,htx,WaltKe00,rush_att,0,,,,,
player,201112180htx,htx,WaltKe00,rush_yds,0,,,,,
player,201112180htx,htx,WaltKe00,rush_td,0,,,,,
player,201112180htx,htx,WaltKe00,rush_long,0,,,,,
player,201112180htx,htx,WaltKe00,targets,4,,,,,
player,201112180htx,htx,WaltKe00,rec,2,,,,,
player,201112180htx,htx,WaltKe00,rec_yds,26,,,,,
player,201112180htx,htx,WaltKe00,rec_td,0,,,,,
player,201112180htx,htx,WaltKe00,rec_long,19,,,,,
player,201112180htx,htx,WaltKe00,fumbles,0,,,,,
player,201112180htx,htx,WaltKe00,fumbles_lost,,,,,,
player,201112180htx,htx,JoneJa03,pass_cmp,0,,,,,
player,201112180htx,htx,JoneJa03,pass_att,0,,,,,
player,201112180htx,htx,JoneJa03,pass_yds,0,,,,,
player,201112180htx,htx,JoneJa03,pass_td,0,,,,,
player,201112180htx,htx,JoneJa03,pass_int,0,,,,,
player,201112180htx,htx,JoneJa03,pass_sacked,0,,,,,
player,201112180htx,htx,JoneJa03,pass_sacked_yds,0,,,,,
player,201112180htx,htx,JoneJa03,pass_long,0,,,,,
player,201112180htx,htx,JoneJa03,pass_rating,,,,,,
player,201112180htx,htx,JoneJa03,rush_att,0,,,,,
player,201112180htx,htx,JoneJa03,rush_yds,0,,,,,
player,201112180htx,htx,JoneJa03,rush_td,0,,,,,
player,201112180htx,htx,JoneJa03,rush_long,0,,,,,
player,201112180htx,htx,JoneJa03,targets,2,,,,,
player,201112180htx,htx,JoneJa03,rec,1,,,,,
player,201112180htx,htx,JoneJa03,rec_yds,24,,,,,
player,201112180htx,htx,JoneJa03,rec_td,0,,,,,
player,201112180htx,htx,JoneJa03,rec_long,24,,,,,
player,201112180htx,htx,JoneJa03,fumbles,0,,,,,
player,201112180htx,htx,JoneJa03,fumbles_lost,,,,,,
player,201112180htx,htx,JohnBr02,pass_cmp,0,,,,,
player,201112180htx,htx,JohnBr02,pass_att,0,,,,,
player,201112180htx,htx,JohnBr02,pass_yds,0,,,,,
player,201112180htx,htx,JohnBr02,pass_td,0,,,,,
player,201112180htx,htx,JohnBr02,pass_int,0,,,,,
player,201112180htx,htx,JohnBr02,pass_sacked,0,,,,,
player,201112180htx,htx,JohnBr02,pass_sacked_yds,0,,,,,
player,201112180htx,htx,JohnBr02,pass_long,0,,,,,
player,201112180htx,htx,JohnBr02,pass_rating,,,,,,
player,201112180htx,htx,JohnBr02,rush_att,0,,,,,
player,201112180htx,htx,JohnBr02,rush_yds,0,,,,,
player,201112180htx,htx,JohnBr02,rush_td,0,,,,,
player,201112180htx,htx,JohnBr02,rush_long,0,,,,,
player,201112180htx,htx,JohnBr02,targets,4,,,,,
player,201112180htx,htx,JohnBr02,rec,2,,,,,
player,201112180htx,htx,JohnBr02,rec_yds,23,,,,,
player,201112180htx,htx,JohnBr02,rec_td,0,,,,,
player,201112180htx,htx,JohnBr02,rec_long,18,,,,,
player,201112180htx,htx,JohnBr02,fumbles,0,,,,,
player,201112180htx,htx,JohnBr02,fumbles_lost,,,,,,
player,201112180htx,htx,DreeJo00,pass_cmp,0,,,,,
player,201112180htx,htx,DreeJo00,pass_att,0,,,,,
player,201112180htx,htx,DreeJo00,pass_yds,0,,,,,
player,201112180htx,htx,DreeJo00,pass_td,0,,,,,
player,201112180htx,htx,DreeJo00,pass_int,0,,,,,
player,201112180htx,htx,DreeJo00,pass_sacked,0,,,,,
player,201112180htx,htx,DreeJo00,pass_sacked_yds,0,,,,,
player,201112180htx,htx,DreeJo00,pass_long,0,,,,,
player,201112180htx,htx,DreeJo00,pass_rating,,,,,,
player,201112180htx,htx,DreeJo00,rush_att,0,,,,,
player,201112180htx,htx,DreeJo00,rush_yds,0,,,,,
player,201112180htx,htx,DreeJo00,rush_td,0,,,,,
player,201112180htx,htx,DreeJo00,rush_long,0,,,,,
player,201112180htx,htx,DreeJo00,targets,4,,,,,
player,201112180htx,htx,DreeJo00,rec,2,,,,,
player,201112180htx,htx,DreeJo00,rec_yds,19,,,,,
player,201112180htx,htx,DreeJo00,rec_td,0,,,,,
player,201112180htx,htx,DreeJo00,rec_long,11,,,,,
player,201112180htx,htx,DreeJo00,fumbles,0,,,,,
player,201112180htx,htx,DreeJo00,fumbles_lost,,,,,,
player,201112180htx,car,SennJo00,def_int,1,,,,,
player,201112180htx,car,SennJo00,def_int_yds,21,,,,,
player,201112180htx,car,SennJo00,def_int_td,0,,,,,
player,201112180htx,car,SennJo00,def_int_long,21,,,,,
player,201112180htx,car,SennJo00,pass_defended,1,,,,,
player,201112180htx,car,SennJo00,sacks,0.0,,,,,
player,201112180htx,car,SennJo00,tackles_combined,14,,,,,
player,201112180htx,car,SennJo00,tackles_solo,12,,,,,
player,201112180htx,car,SennJo00,tackles_assists,2,,,,,
player,201112180htx,car,SennJo00,tackles_loss,1,,,,,
player,201112180htx,car,SennJo00,qb_hits,0,,,,,
player,201112180htx,car,SennJo00,fumbles_rec,0,,,,,
player,201112180htx,car,SennJo00,fumbles_rec_yds,0,,,,,
player,201112180htx,car,SennJo00,fumbles_rec_td,0,,,,,
player,201112180htx,car,SennJo00,fumbles_forced,1,,,,,
player,201112180htx,car,AndeJa21,def_int,1,,,,,
player,201112180htx,car,AndeJa21,def_int_yds,5,,,,,
player,201112180htx,car,AndeJa21,def_int_td,0,,,,,
player,201112180htx,car,AndeJa21,def_int_long,5,,,,,
player,201112180htx,car,AndeJa21,pass_defended,1,,,,,
player,201112180htx,car,AndeJa21,sacks,0.0,,,,,
player,201112180htx,car,AndeJa21,tackles_combined,6,,,,,
player,201112180htx,car,AndeJa21,tackles_solo,5,,,,,
player,201112180htx,car,AndeJa21,tackles_assists,1,,,,,
player,201112180htx,car,AndeJa21,tackles_loss,1,,,,,
player,201112180htx,car,AndeJa21,qb_hits,0,,,,,
player,201112180htx,car,AndeJa21,fumbles_rec,1,,,,,
player,201112180htx,car,AndeJa21,fumbles_rec_yds,0,,,,,
player,201112180htx,car,AndeJa21,fumbles_rec_td,0,,,,,
player,201112180htx,car,AndeJa21,fumbles_forced,0,,,,,
player,201112180htx,car,ShirJa99,def_int,0,,,,,
player,201112180htx,car,ShirJa99,def_int_yds,0,,,,,
player,201112180htx,car,ShirJa99,def_int_td,0,,,,,
player,201112180htx,car,ShirJa99,def_int_long,0,,,,,
player,201112180htx,car,ShirJa99,pass_defended,0,,,,,
player,201112180htx,car,ShirJa99,sacks,1.0,,,,,
player,201112180htx,car,ShirJa99,tackles_combined,2,,,,,
player,201112180htx,car,ShirJa99,tackles_solo,1,,,,,
player,201112180htx,car,ShirJa99,tackles_assists,1,,,,,
player,201112180htx,car,ShirJa99,tackles_loss,1,,,,,
player,201112180htx,car,ShirJa99,qb_hits,1,,,,,
player,201112180htx,car,ShirJa99,fumbles_rec,0,,,,,
player,201112180htx,car,ShirJa99,fumbles_rec_yds,0,,,,,
player,201112180htx,car,ShirJa99,fumbles_rec_td,0,,,,,
player,201112180htx,car,ShirJa99,fumbles_forced,0,,,,,
player,201112180htx,car,HardGr99,def_int,0,,,,,
player,201112180htx,car,HardGr99,def_int_yds,0,,,,,
player,201112180htx,car,HardGr99,def_int_td,0,,,,,
player,201112180htx,car,HardGr99,def_int_long,0,,,,,
player,201112180htx,car,HardGr99,pass_defended,1,,,,,
player,201112180htx,car,HardGr99,sacks,1.0,,,,,
player,201112180htx,car,HardGr99,tackles_combined,1,,,,,
player,201112180htx,car,HardGr99,tackles_solo,1,,,,,
player,201112180htx,car,HardGr99,tackles_assists,0,,,,,
player,201112180htx,car,HardGr99,tackles_loss,1,,,,,
player,201112180htx,car,HardGr99,qb_hits,1,,,,,
player,201112180htx,car,HardGr99,fumbles_rec,0,,,,,
player,201112180htx,car,HardGr99,fumbles_rec_yds,0,,,,,
player,201112180htx,car,HardGr99,fumbles_rec_td,0,,,,,
player,201112180htx,car,HardGr99,fumbles_forced,0,,,,,
player,201112180htx,car,ConnDa99,def_int,0,,,,,
player,201112180htx,car,ConnDa99,def_int_yds,0,,,,,
