game,2011,3,20110925,201109250buf,nwe,"New England Patriots",31,buf,"Buffalo Bills",34
player,201109250buf,nwe,SpikBr99,def_int_long,0,,,,,
player,201109250buf,nwe,SpikBr99,pass_defended,0,,,,,
player,201109250buf,nwe,SpikBr99,sacks,0.0,,,,,
player,201109250buf,nwe,SpikBr99,tackles_combined,5,,,,,
player,201109250buf,nwe,SpikBr99,tackles_solo,2,,,,,
player,201109250buf,nwe,SpikBr99,tackles_assists,3,,,,,
player,201109250buf,nwe,SpikBr99,tackles_loss,0,,,,,
player,201109250buf,nwe,SpikBr99,qb_hits,0,,,,,
player,201109250buf,nwe,SpikBr99,fumbles_rec,0,,,,,
player,201109250buf,nwe,SpikBr99,fumbles_rec_yds,0,,,,,
player,201109250buf,nwe,SpikBr99,fumbles_rec_td,0,,,,,
player,201109250buf,nwe,SpikBr99,fumbles_forced,0,,,,,
player,201109250buf,nwe,CartAn20,def_int,0,,,,,
player,201109250buf,nwe,CartAn20,def_int_yds,0,,,,,
player,201109250buf,nwe,CartAn20,def_int_td,0,,,,,
player,201109250buf,nwe,CartAn20,def_int_long,0,,,,,
player,201109250buf,nwe,CartAn20,pass_defended,0,,,,,
player,201109250buf,nwe,CartAn20,sacks,0.0,,,,,
player,201109250buf,nwe,CartAn20,tackles_combined,4,,,,,
player,201109250buf,nwe,CartAn20,tackles_solo,3,,,,,
player,201109250buf,nwe,CartAn20,tackles_assists,1,,,,,
player,201109250buf,nwe,CartAn20,tackles_loss,0,,,,,
player,201109250buf,nwe,CartAn20,qb_hits,0,,,,,
player,201109250buf,nwe,CartAn20,fumbles_rec,0,,,,,
player,201109250buf,nwe,CartAn20,fumbles_rec_yds,0,,,,,
player,201109250buf,nwe,CartAn20,fumbles_rec_td,0,,,,,
player,201109250buf,nwe,CartAn20,fumbles_forced,0,,,,,
player,201109250buf,nwe,WilfVi20,def_int,0,,,,,
player,201109250buf,nwe,WilfVi20,def_int_yds,0,,,,,
player,201109250buf,nwe,WilfVi20,def_int_td,0,,,,,
player,201109250buf,nwe,WilfVi20,def_int_long,0,,,,,
player,201109250buf,nwe,WilfVi20,pass_defended,0,,,,,
player,201109250buf,nwe,WilfVi20,sacks,0.0,,,,,
player,201109250buf,nwe,WilfVi20,tackles_combined,4,,,,,
player,201109250buf,nwe,WilfVi20,tackles_solo,3,,,,,
player,201109250buf,nwe,WilfVi20,tackles_assists,1,,,,,
player,201109250buf,nwe,WilfVi20,tackles_loss,0,,,,,
player,201109250buf,nwe,WilfVi20,qb_hits,0,,,,,
player,201109250buf,nwe,WilfVi20,fumbles_rec,0,,,,,
player,201109250buf,nwe,WilfVi20,fumbles_rec_yds,0,,,,,
player,201109250buf,nwe,WilfVi20,fumbles_rec_td,0,,,,,
player,201109250buf,nwe,WilfVi20,fumbles_forced,0,,,,,
player,201109250buf,nwe,BarrJo99,def_int,0,,,,,
player,201109250buf,nwe,BarrJo99,def_int_yds,0,,,,,
player,201109250buf,nwe,BarrJo99,def_int_td,0,,,,,
player,201109250buf,nwe,BarrJo99,def_int_long,0,,,,,
player,201109250buf,nwe,BarrJo99,pass_defended,0,,,,,
player,201109250buf,nwe,BarrJo99,sacks,0.0,,,,,
player,201109250buf,nwe,BarrJo99,tackles_combined,3,,,,,
player,201109250buf,nwe,BarrJo99,tackles_solo,3,,,,,
player,201109250buf,nwe,BarrJo99,tackles_assists,0,,,,,
player,201109250buf,nwe,BarrJo99,tackles_loss,1,,,,,
player,201109250buf,nwe,BarrJo99,qb_hits,0,,,,,
player,201109250buf,nwe,BarrJo99,fumbles_rec,0,,,,,
player,201109250buf,nwe,BarrJo99,fumbles_rec_yds,0,,,,,
player,201109250buf,nwe,BarrJo99,fumbles_rec_td,0,,,,,
player,201109250buf,nwe,BarrJo99,fumbles_forced,0,,,,,
player,201109250buf,nwe,BrowSe00,def_int,0,,,,,
player,201109250buf,nwe,BrowSe00,def_int_yds,0,,,,,
player,201109250buf,nwe,BrowSe00,def_int_td,0,,,,,
player,201109250buf,nwe,BrowSe00,def_int_long,0,,,,,
player,201109250buf,nwe,BrowSe00,pass_defended,0,,,,,
player,201109250buf,nwe,BrowSe00,sacks,0.0,,,,,
player,201109250buf,nwe,BrowSe00,tackles_combined,3,,,,,
player,201109250buf,nwe,BrowSe00,tackles_solo,2,,,,,
player,201109250buf,nwe,BrowSe00,tackles_assists,1,,,,,
player,201109250buf,nwe,BrowSe00,tackles_loss,0,,,,,
player,201109250buf,nwe,BrowSe00,qb_hits,0,,,,,
player,201109250buf,nwe,BrowSe00,fumbles_rec,0,,,,,
player,201109250buf,nwe,BrowSe00,fumbles_rec_yds,0,,,,,
player,201109250buf,nwe,BrowSe00,fumbles_rec_td,0,,,,,
player,201109250buf,nwe,BrowSe00,fumbles_forced,0,,,,,
player,201109250buf,nwe,GuytGa99,def_int,0,,,,,
player,201109250buf,nwe,GuytGa99,def_int_yds,0,,,,,
player,201109250buf,nwe,GuytGa99,def_int_td,0,,,,,
player,201109250buf,nwe,GuytGa99,def_int_long,0,,,,,
player,201109250buf,nwe,GuytGa99,pass_defended,0,,,,,
player,201109250buf,nwe,GuytGa99,sacks,0.0,,,,,
player,201109250buf,nwe,GuytGa99,tackles_combined,3,,,,,
player,201109250buf,nwe,GuytGa99,tackles_solo,1,,,,,
player,201109250buf,nwe,GuytGa99,tackles_assists,2,,,,,
player,201109250buf,nwe,GuytGa99,tackles_loss,0,,,,,
player,201109250buf,nwe,GuytGa99,qb_hits,0,,,,,
player,201109250buf,nwe,GuytGa99,fumbles_rec,0,,,,,
player,201109250buf,nwe,GuytGa99,fumbles_rec_yds,0,,,,,
player,201109250buf,nwe,GuytGa99,fumbles_rec_td,0,,,,,
player,201109250buf,nwe,GuytGa99,fumbles_forced,0,,,,,
player,201109250buf,nwe,NinkRo20,def_int,0,,,,,
player,201109250buf,nwe,NinkRo20,def_int_yds,0,,,,,
player,201109250buf,nwe,NinkRo20,def_int_td,0,,,,,
player,201109250buf,nwe,NinkRo20,def_int_long,0,,,,,
player,201109250buf,nwe,NinkRo20,pass_defended,0,,,,,
player,201109250buf,nwe,NinkRo20,sacks,0.0,,,,,
player,201109250buf,nwe,NinkRo20,tackles_combined,3,,,,,
player,201109250buf,nwe,NinkRo20,tackles_solo,1,,,,,
player,201109250buf,nwe,NinkRo20,tackles_assists,2,,,,,
player,201109250buf,nwe,NinkRo20,tackles_loss,0,,,,,
player,201109250buf,nwe,NinkRo20,qb_hits,1,,,,,
player,201109250buf,nwe,NinkRo20,fumbles_rec,0,,,,,
player,201109250buf,nwe,NinkRo20,fumbles_rec_yds,0,,,,,
player,201109250buf,nwe,NinkRo20,fumbles_rec_td,0,,,,,
player,201109250buf,nwe,NinkRo20,fumbles_forced,0,,,,,
player,201109250buf,nwe,LoveKy00,def_int,0,,,,,
player,201109250buf,nwe,LoveKy00,def_int_yds,0,,,,,
player,201109250buf,nwe,LoveKy00,def_int_td,0,,,,,
player,201109250buf,nwe,LoveKy00,def_int_long,0,,,,,
player,201109250buf,nwe,LoveKy00,pass_defended,0,,,,,
player,201109250buf,nwe,LoveKy00,sacks,0.0,,,,,
player,201109250buf,nwe,LoveKy00,tackles_combined,2,,,,,
player,201109250buf,nwe,LoveKy00,tackles_solo,1,,,,,
player,201109250buf,nwe,LoveKy00,tackles_assists,1,,,,,
player,201109250buf,nwe,LoveKy00,tackles_loss,0,,,,,
player,201109250buf,nwe,LoveKy00,qb_hits,0,,,,,
player,201109250buf,nwe,LoveKy00,fumbles_rec,0,,,,,
player,201109250buf,nwe,LoveKy00,fumbles_rec_yds,0,,,,,
player,201109250buf,nwe,LoveKy00,fumbles_rec_td,0,,,,,
player,201109250buf,nwe,LoveKy00,fumbles_forced,0,,,,,
player,201109250buf,nwe,AikeDa00,def_int,0,,,,,
player,201109250buf,nwe,AikeDa00,def_int_yds,0,,,,,
player,201109250buf,nwe,AikeDa00,def_int_td,0,,,,,
player,201109250buf,nwe,AikeDa00,def_int_long,0,,,,,
player,201109250buf,nwe,AikeDa00,pass_defended,0,,,,,
player,201109250buf,nwe,AikeDa00,sacks,0.0,,,,,
player,201109250buf,nwe,AikeDa00,tackles_combined,1,,,,,
player,201109250buf,nwe,AikeDa00,tackles_solo,1,,,,,
player,201109250buf,nwe,AikeDa00,tackles_assists,0,,,,,
player,201109250buf,nwe,AikeDa00,tackles_loss,0,,,,,
player,201109250buf,nwe,AikeDa00,qb_hits,0,,,,,
player,201109250buf,nwe,AikeDa00,fumbles_rec,0,,,,,
player,201109250buf,nwe,AikeDa00,fumbles_rec_yds,0,,,,,
player,201109250buf,nwe,AikeDa00,fumbles_rec_td,0,,,,,
player,201109250buf,nwe,AikeDa00,fumbles_forced,0,,,,,
player,201109250buf,nwe,AndeMa21,def_int,0,,,,,
player,201109250buf,nwe,AndeMa21,def_int_yds,0,,,,,
player,201109250buf,nwe,AndeMa21,def_int_td,0,,,,,
player,201109250buf,nwe,AndeMa21,def_int_long,0,,,,,
player,201109250buf,nwe,AndeMa21,pass_defended,0,,,,,
player,201109250buf,nwe,AndeMa21,sacks,0.0,,,,,
player,201109250buf,nwe,AndeMa21,tackles_combined,1,,,,,
player,201109250buf,nwe,AndeMa21,tackles_solo,0,,,,,
player,201109250buf,nwe,AndeMa21,tackles_assists,1,,,,,
player,201109250buf,nwe,AndeMa21,tackles_loss,0,,,,,
player,201109250buf,nwe,AndeMa21,qb_hits,1,,,,,
player,201109250buf,nwe,AndeMa21,fumbles_rec,0,,,,,
player,201109250buf,nwe,AndeMa21,fumbles_rec_yds,0,,,,,
player,201109250buf,nwe,AndeMa21,fumbles_rec_td,0,,,,,
player,201109250buf,nwe,AndeMa21,fumbles_forced,0,,,,,
player,201109250buf,nwe,CoheLa99,def_int,0,,,,,
player,201109250buf,nwe,CoheLa99,def_int_yds,0,,,,,
player,201109250buf,nwe,CoheLa99,def_int_td,0,,,,,
player,201109250buf,nwe,CoheLa99,def_int_long,0,,,,,
player,201109250buf,nwe,CoheLa99,pass_defended,0,,,,,
player,201109250buf,nwe,CoheLa99,sacks,0.0,,,,,
player,201109250buf,nwe,CoheLa99,tackles_combined,1,,,,,
player,201109250buf,nwe,CoheLa99,tackles_solo,1,,,,,
player,201109250buf,nwe,CoheLa99,tackles_assists,0,,,,,
player,201109250buf,nwe,CoheLa99,tackles_loss,0,,,,,
player,201109250buf,nwe,CoheLa99,qb_hits,0,,,,,
player,201109250buf,nwe,CoheLa99,fumbles_rec,0,,,,,
player,201109250buf,nwe,CoheLa99,fumbles_rec_yds,0,,,,,
player,201109250buf,nwe,CoheLa99,fumbles_rec_td,0,,,,,
player,201109250buf,nwe,CoheLa99,fumbles_forced,0,,,,,
player,201109250buf,nwe,IhedJa00,def_int,0,,,,,
player,201109250buf,nwe,IhedJa00,def_int_yds,0,,,,,
player,201109250buf,nwe,IhedJa00,def_int_td,0,,,,,
player,201109250buf,nwe,IhedJa00,def_int_long,0,,,,,
player,201109250buf,nwe,IhedJa00,pass_defended,0,,,,,
player,201109250buf,nwe,IhedJa00,sacks,0.0,,,,,
player,201109250buf,nwe,IhedJa00,tackles_combined,1,,,,,
player,201109250buf,nwe,IhedJa00,tackles_solo,1,,,,,
player,201109250buf,nwe,IhedJa00,tackles_assists,0,,,,,
player,201109250buf,nwe,IhedJa00,tackles_loss,0,,,,,
player,201109250buf,nwe,IhedJa00,qb_hits,0,,,,,
player,201109250buf,nwe,IhedJa00,fumbles_rec,0,,,,,
player,201109250buf,nwe,IhedJa00,fumbles_rec_yds,0,,,,,
player,201109250buf,nwe,IhedJa00,fumbles_rec_td,0,,,,,
player,201109250buf,nwe,IhedJa00,fumbles_forced,0,,,,,
player,201109250buf,nwe,MoldAn99,def_int,0,,,,,
player,201109250buf,nwe,MoldAn99,def_int_yds,0,,,,,
player,201109250buf,nwe,MoldAn99,def_int_td,0,,,,,
player,201109250buf,nwe,MoldAn99,def_int_long,0,,,,,
player,201109250buf,nwe,MoldAn99,pass_defended,0,,,,,
player,201109250buf,nwe,MoldAn99,sacks,0.0,,,,,
player,201109250buf,nwe,MoldAn99,tackles_combined,1,,,,,
player,201109250buf,nwe,MoldAn99,tackles_solo,0,,,,,
player,201109250buf,nwe,MoldAn99,tackles_assists,1,,,,,
player,201109250buf,nwe,MoldAn99,tackles_loss,0,,,,,
player,201109250buf,nwe,MoldAn99,qb_hits,0,,,,,
player,201109250buf,nwe,MoldAn99,fumbles_rec,0,,,,,
player,201109250buf,nwe,MoldAn99,fumbles_rec_yds,0,,,,,
player,201109250buf,nwe,MoldAn99,fumbles_rec_td,0,,,,,
player,201109250buf,nwe,MoldAn99,fumbles_forced,0,,,,,
player,201109250buf,nwe,SlatMa00,def_int,0,,,,,
player,201109250buf,nwe,SlatMa00,def_int_yds,0,,,,,
player,201109250buf,nwe,SlatMa00,def_int_td,0,,,,,
player,201109250buf,nwe,SlatMa00,def_int_long,0,,,,,
player,201109250buf,nwe,SlatMa00,pass_defended,0,,,,,
player,201109250buf,nwe,SlatMa00,sacks,0.0,,,,,
player,201109250buf,nwe,SlatMa00,tackles_combined,1,,,,,
player,201109250buf,nwe,SlatMa00,tackles_solo,1,,,,,
player,201109250buf,nwe,SlatMa00,tackles_assists,0,,,,,
player,201109250buf,nwe,SlatMa00,tackles_loss,0,,,,,
player,201109250buf,nwe,SlatMa00,qb_hits,0,,,,,
player,201109250buf,nwe,SlatMa00,fumbles_rec,0,,,,,
player,201109250buf,nwe,SlatMa00,fumbles_rec_yds,0,,,,,
player,201109250buf,nwe,SlatMa00,fumbles_rec_td,0,,,,,
player,201109250buf,nwe,SlatMa00,fumbles_forced,0,,,,,
player,201109250buf,nwe,WoodDa02,def_int,0,,,,,
player,201109250buf,nwe,WoodDa02,def_int_yds,0,,,,,
player,201109250buf,nwe,WoodDa02,def_int_td,0,,,,,
player,201109250buf,nwe,WoodDa02,def_int_long,0,,,,,
player,201109250buf,nwe,WoodDa02,pass_defended,0,,,,,
player,201109250buf,nwe,WoodDa02,sacks,0.0,,,,,
player,201109250buf,nwe,WoodDa02,tackles_combined,1,,,,,
player,201109250buf,nwe,WoodDa02,tackles_solo,0,,,,,
player,201109250buf,nwe,WoodDa02,tackles_assists,1,,,,,
player,201109250buf,nwe,WoodDa02,tackles_loss,0,,,,,
player,201109250buf,nwe,WoodDa02,qb_hits,0,,,,,
player,201109250buf,nwe,WoodDa02,fumbles_rec,0,,,,,
player,201109250buf,nwe,WoodDa02,fumbles_rec_yds,0,,,,,
player,201109250buf,nwe,WoodDa02,fumbles_rec_td,0,,,,,
player,201109250buf,nwe,WoodDa02,fumbles_forced,0,,,,,
player,201109250buf,nwe,FletDa00,def_int,0,,,,,
player,201109250buf,nwe,FletDa00,def_int_yds,0,,,,,
player,201109250buf,nwe,FletDa00,def_int_td,0,,,,,
player,201109250buf,nwe,FletDa00,def_int_long,0,,,,,
player,201109250buf,nwe,FletDa00,pass_defended,0,,,,,
player,201109250buf,nwe,FletDa00,sacks,0.0,,,,,
player,201109250buf,nwe,FletDa00,tackles_combined,0,,,,,
player,201109250buf,nwe,FletDa00,tackles_solo,0,,,,,
player,201109250buf,nwe,FletDa00,tackles_assists,0,,,,,
player,201109250buf,nwe,FletDa00,tackles_loss,0,,,,,
player,201109250buf,nwe,FletDa00,qb_hits,1,,,,,
player,201109250buf,nwe,FletDa00,fumbles_rec,0,,,,,
player,201109250buf,nwe,FletDa00,fumbles_rec_yds,0,,,,,
player,201109250buf,nwe,FletDa00,fumbles_rec_td,0,,,,,
player,201109250buf,nwe,FletDa00,fumbles_forced,0,,,,,
player,201109250buf,buf,ScotBr20,def_int,1,,,,,
player,201109250buf,buf,ScotBr20,def_int_yds,0,,,,,
player,201109250buf,buf,ScotBr20,def_int_td,0,,,,,
player,201109250buf,buf,ScotBr20,def_int_long,0,,,,,
player,201109250buf,buf,ScotBr20,pass_defended,1,,,,,
player,201109250buf,buf,ScotBr20,sacks,0.0,,,,,
player,201109250buf,buf,ScotBr20,tackles_combined,11,,,,,
player,201109250buf,buf,ScotBr20,tackles_solo,6,,,,,
player,201109250buf,buf,ScotBr20,tackles_assists,5,,,,,
player,201109250buf,buf,ScotBr20,tackles_loss,0,,,,,
player,201109250buf,buf,ScotBr20,qb_hits,0,,,,,
player,201109250buf,buf,ScotBr20,fumbles_rec,0,,,,,
player,201109250buf,buf,ScotBr20,fumbles_rec_yds,0,,,,,
player,201109250buf,buf,ScotBr20,fumbles_rec_td,0,,,,,
player,201109250buf,buf,ScotBr20,fumbles_forced,0,,,,,
player,201109250buf,buf,WilsGe01,def_int,1,,,,,
player,201109250buf,buf,WilsGe01,def_int_yds,8,,,,,
player,201109250buf,buf,WilsGe01,def_int_td,0,,,,,
player,201109250buf,buf,WilsGe01,def_int_long,8,,,,,
player,201109250buf,buf,WilsGe01,pass_defended,1,,,,,
player,201109250buf,buf,WilsGe01,sacks,0.0,,,,,
player,201109250buf,buf,WilsGe01,tackles_combined,11,,,,,
player,201109250buf,buf,WilsGe01,tackles_solo,7,,,,,
player,201109250buf,buf,WilsGe01,tackles_assists,4,,,,,
player,201109250buf,buf,WilsGe01,tackles_loss,0,,,,,
player,201109250buf,buf,WilsGe01,qb_hits,0,,,,,
player,201109250buf,buf,WilsGe01,fumbles_rec,0,,,,,
player,201109250buf,buf,WilsGe01,fumbles_rec_yds,0,,,,,
player,201109250buf,buf,WilsGe01,fumbles_rec_td,0,,,,,
player,201109250buf,buf,WilsGe01,fumbles_forced,0,,,,,
player,201109250buf,buf,McKeLe99,def_int,1,,,,,
player,201109250buf,buf,McKeLe99,def_int_yds,21,,,,,
player,201109250buf,buf,McKeLe99,def_int_td,0,,,,,
player,201109250buf,buf,McKeLe99,def_int_long,21,,,,,
player,201109250buf,buf,McKeLe99,pass_defended,1,,,,,
player,201109250buf,buf,McKeLe99,sacks,0.0,,,,,
player,201109250buf,buf,McKeLe99,tackles_combined,6,,,,,
player,201109250buf,buf,McKeLe99,tackles_solo,3,,,,,
player,201109250buf,buf,McKeLe99,tackles_assists,3,,,,,
player,201109250buf,buf,McKeLe99,tackles_loss,0,,,,,
player,201109250buf,buf,McKeLe99,qb_hits,0,,,,,
player,201109250buf,buf,McKeLe99,fumbles_rec,0,,,,,
player,201109250buf,buf,McKeLe99,fumbles_rec_yds,0,,,,,
player,201109250buf,buf,McKeLe99,fumbles_rec_td,0,,,,,
player,201109250buf,buf,McKeLe99,fumbles_forced,0,,,,,
player,201109250buf,buf,FlorDr20,def_int,1,,,,,
player,201109250buf,buf,FlorDr20,def_int_yds,27,,,,,
player,201109250buf,buf,FlorDr20,def_int_td,1,,,,,
player,201109250buf,buf,FlorDr20,def_int_long,27,,,,,
player,201109250buf,buf,FlorDr20,pass_defended,1,,,,,
player,201109250buf,buf,FlorDr20,sacks,0.0,,,,,
player,201109250buf,buf,FlorDr20,tackles_combined,2,,,,,
player,201109250buf,buf,FlorDr20,tackles_solo,2,,,,,
player,201109250buf,buf,FlorDr20,tackles_assists,0,,,,,
player,201109250buf,buf,FlorDr20,tackles_loss,0,,,,,
player,201109250buf,buf,FlorDr20,qb_hits,0,,,,,
player,201109250buf,buf,FlorDr20,fumbles_rec,0,,,,,
player,201109250buf,buf,FlorDr20,fumbles_rec_yds,0,,,,,
player,201109250buf,buf,FlorDr20,fumbles_rec_td,0,,,,,
player,201109250buf,buf,FlorDr20,fumbles_forced,0,,,,,
player,201109250buf,buf,ByrdJa99,def_int,0,,,,,
player,201109250buf,buf,ByrdJa99,def_int_yds,0,,,,,
player,201109250buf,buf,ByrdJa99,def_int_td,0,,,,,
player,201109250buf,buf,ByrdJa99,def_int_long,0,,,,,
player,201109250buf,buf,ByrdJa99,pass_defended,2,,,,,
player,201109250buf,buf,ByrdJa99,sacks,0.0,,,,,
player,201109250buf,buf,ByrdJa99,tackles_combined,12,,,,,
player,201109250buf,buf,ByrdJa99,tackles_solo,8,,,,,
player,201109250buf,buf,ByrdJa99,tackles_assists,4,,,,,
player,201109250buf,buf,ByrdJa99,tackles_loss,0,,,,,
player,201109250buf,buf,ByrdJa99,qb_hits,0,,,,,
player,201109250buf,buf,ByrdJa99,fumbles_rec,0,,,,,
player,201109250buf,buf,ByrdJa99,fumbles_rec_yds,0,,,,,
player,201109250buf,buf,ByrdJa99,fumbles_rec_td,0,,,,,
player,201109250buf,buf,ByrdJa99,fumbles_forced,0,,,,,
player,201109250buf,buf,BarnNi20,def_int,0,,,,,
player,201109250buf,buf,BarnNi20,def_int_yds,0,,,,,
player,201109250buf,buf,BarnNi20,def_int_td,0,,,,,
player,201109250buf,buf,BarnNi20,def_int_long,0,,,,,
player,201109250buf,buf,BarnNi20,pass_defended,0,,,,,
player,201109250buf,buf,BarnNi20,sacks,0.0,,,,,
player,201109250buf,buf,BarnNi20,tackles_combined,11,,,,,
player,201109250buf,buf,BarnNi20,tackles_solo,6,,,,,
player,201109250buf,buf,BarnNi20,tackles_assists,5,,,,,
player,201109250buf,buf,BarnNi20,tackles_loss,0,,,,,
player,201109250buf,buf,BarnNi20,qb_hits,0,,,,,
player,201109250buf,buf,BarnNi20,fumbles_rec,0,,,,,
player,201109250buf,buf,BarnNi20,fumbles_rec_yds,0,,,,,
player,201109250buf,buf,BarnNi20,fumbles_rec_td,0,,,,,
player,201109250buf,buf,BarnNi20,fumbles_forced,0,,,,,
player,201109250buf,buf,EdwaDw20,def_int,0,,,,,
player,201109250buf,buf,EdwaDw20,def_int_yds,0,,,,,
player,201109250buf,buf,EdwaDw20,def_int_td,0,,,,,
player,201109250buf,buf,EdwaDw20,def_int_long,0,,,,,
player,201109250buf,buf,EdwaDw20,pass_defended,0,,,,,
player,201109250buf,buf,EdwaDw20,sacks,0.0,,,,,
player,201109250buf,buf,EdwaDw20,tackles_combined,7,,,,,
player,201109250buf,buf,EdwaDw20,tackles_solo,3,,,,,
player,201109250buf,buf,EdwaDw20,tackles_assists,4,,,,,
player,201109250buf,buf,EdwaDw20,tackles_loss,0,,,,,
player,201109250buf,buf,EdwaDw20,qb_hits,0,,,,,
player,201109250buf,buf,EdwaDw20,fumbles_rec,0,,,,,
player,201109250buf,buf,EdwaDw20,fumbles_rec_yds,0,,,,,
player,201109250buf,buf,EdwaDw20,fumbles_rec_td,0,,,,,
player,201109250buf,buf,EdwaDw20,fumbles_forced,0,,,,,
player,201109250buf,buf,WillAa00,def_int,0,,,,,
player,201109250buf,buf,WillAa00,def_int_yds,0,,,,,
player,201109250buf,buf,WillAa00,def_int_td,0,,,,,
player,201109250buf,buf,WillAa00,def_int_long,0,,,,,
player,201109250buf,buf,WillAa00,pass_defended,0,,,,,
player,201109250buf,buf,WillAa00,sacks,0.0,,,,,
player,201109250buf,buf,WillAa00,tackles_combined,5,,,,,
player,201109250buf,buf,WillAa00,tackles_solo,4,,,,,
player,201109250buf,buf,WillAa00,tackles_assists,1,,,,,
player,201109250buf,buf,WillAa00,tackles_loss,0,,,,,
player,201109250buf,buf,WillAa00,qb_hits,0,,,,,
player,201109250buf,buf,WillAa00,fumbles_rec,0,,,,,
player,201109250buf,buf,WillAa00,fumbles_rec_yds,0,,,,,
player,201109250buf,buf,WillAa00,fumbles_rec_td,0,,,,,
player,201109250buf,buf,WillAa00,fumbles_forced,0,,,,,
player,201109250buf,buf,CornRe99,def_int,0,,,,,
player,201109250buf,buf,CornRe99,def_int_yds,0,,,,,
player,201109250buf,buf,CornRe99,def_int_td,0,,,,,
player,201109250buf,buf,CornRe99,def_int_long,0,,,,,
player,201109250buf,buf,CornRe99,pass_defended,1,,,,,
player,201109250buf,buf,CornRe99,sacks,0.0,,,,,
player,201109250buf,buf,CornRe99,tackles_combined,3,,,,,
player,201109250buf,buf,CornRe99,tackles_solo,3,,,,,
player,201109250buf,buf,CornRe99,tackles_assists,0,,,,,
player,201109250buf,buf,CornRe99,tackles_loss,0,,,,,
player,201109250buf,buf,CornRe99,qb_hits,0,,,,,
player,201109250buf,buf,CornRe99,fumbles_rec,0,,,,,
player,201109250buf,buf,CornRe99,fumbles_rec_yds,0,,,,,
player,201109250buf,buf,CornRe99,fumbles_rec_td,0,,,,,
player,201109250buf,buf,CornRe99,fumbles_forced,0,,,,,
player,201109250buf,buf,CarrAl99,def_int,0,,,,,
player,201109250buf,buf,CarrAl99,def_int_yds,0,,,,,
player,201109250buf,buf,CarrAl99,def_int_td,0,,,,,
player,201109250buf,buf,CarrAl99,def_int_long,0,,,,,
player,201109250buf,buf,CarrAl99,pass_defended,0,,,,,
player,201109250buf,buf,CarrAl99,sacks,0.0,,,,,
player,201109250buf,buf,CarrAl99,tackles_combined,2,,,,,
player,201109250buf,buf,CarrAl99,tackles_solo,2,,,,,
player,201109250buf,buf,CarrAl99,tackles_assists,0,,,,,
player,201109250buf,buf,CarrAl99,tackles_loss,1,,,,,
player,201109250buf,buf,CarrAl99,qb_hits,0,,,,,
player,201109250buf,buf,CarrAl99,fumbles_rec,0,,,,,
player,201109250buf,buf,CarrAl99,fumbles_rec_yds,0,,,,,
player,201109250buf,buf,CarrAl99,fumbles_rec_td,0,,,,,
player,201109250buf,buf,CarrAl99,fumbles_forced,0,,,,,
player,201109250buf,buf,DaviAn20,def_int,0,,,,,
player,201109250buf,buf,DaviAn20,def_int_yds,0,,,,,
player,201109250buf,buf,DaviAn20,def_int_td,0,,,,,
player,201109250buf,buf,DaviAn20,def_int_long,0,,,,,
player,201109250buf,buf,DaviAn20,pass_defended,0,,,,,
player,201109250buf,buf,DaviAn20,sacks,0.0,,,,,
player,201109250buf,buf,DaviAn20,tackles_combined,2,,,,,
player,201109250buf,buf,DaviAn20,tackles_solo,0,,,,,
player,201109250buf,buf,DaviAn20,tackles_assists,2,,,,,
player,201109250buf,buf,DaviAn20,tackles_loss,0,,,,,
player,201109250buf,buf,DaviAn20,qb_hits,0,,,,,
player,201109250buf,buf,DaviAn20,fumbles_rec,0,,,,,
player,201109250buf,buf,DaviAn20,fumbles_rec_yds,0,,,,,
player,201109250buf,buf,DaviAn20,fumbles_rec_td,0,,,,,
player,201109250buf,buf,DaviAn20,fumbles_forced,0,,,,,
player,201109250buf,buf,JohnSp20,def_int,0,,,,,
player,201109250buf,buf,JohnSp20,def_int_yds,0,,,,,
player,201109250buf,buf,JohnSp20,def_int_td,0,,,,,
player,201109250buf,buf,JohnSp20,def_int_long,0,,,,,
player,201109250buf,buf,JohnSp20,pass_defended,0,,,,,
player,201109250buf,buf,JohnSp20,sacks,0.0,,,,,
player,201109250buf,buf,JohnSp20,tackles_combined,2,,,,,
player,201109250buf,buf,JohnSp20,tackles_solo,0,,,,,
player,201109250buf,buf,JohnSp20,tackles_assists,2,,,,,
player,201109250buf,buf,JohnSp20,tackles_loss,0,,,,,
player,201109250buf,buf,JohnSp20,qb_hits,0,,,,,
player,201109250buf,buf,JohnSp20,fumbles_rec,0,,,,,
player,201109250buf,buf,JohnSp20,fumbles_rec_yds,0,,,,,
player,201109250buf,buf,JohnSp20,fumbles_rec_td,0,,,,,
player,201109250buf,buf,JohnSp20,fumbles_forced,0,,,,,
player,201109250buf,buf,KelsCh21,def_int,0,,,,,
player,201109250buf,buf,KelsCh21,def_int_yds,0,,,,,
player,201109250buf,buf,KelsCh21,def_int_td,0,,,,,
player,201109250buf,buf,KelsCh21,def_int_long,0,,,,,
player,201109250buf,buf,KelsCh21,pass_defended,1,,,,,
player,201109250buf,buf,KelsCh21,sacks,0.0,,,,,
player,201109250buf,buf,KelsCh21,tackles_combined,2,,,,,
player,201109250buf,buf,KelsCh21,tackles_solo,0,,,,,
player,201109250buf,buf,KelsCh21,tackles_assists,2,,,,,
player,201109250buf,buf,KelsCh21,tackles_loss,0,,,,,
player,201109250buf,buf,KelsCh21,qb_hits,0,,,,,
