game,2011,7,20111023,201110230nor,clt,"Indianapolis Colts",7,nor,"New Orleans Saints",62
player,201110230nor,nor,JenkMa99,fumbles_rec,0,,,,,
player,201110230nor,nor,JenkMa99,fumbles_rec_yds,0,,,,,
player,201110230nor,nor,JenkMa99,fumbles_rec_td,0,,,,,
player,201110230nor,nor,JenkMa99,fumbles_forced,0,,,,,
player,201110230nor,nor,PortTr99,def_int,0,,,,,
player,201110230nor,nor,PortTr99,def_int_yds,0,,,,,
player,201110230nor,nor,PortTr99,def_int_td,0,,,,,
player,201110230nor,nor,PortTr99,def_int_long,0,,,,,
player,201110230nor,nor,PortTr99,pass_defended,1,,,,,
player,201110230nor,nor,PortTr99,sacks,0.0,,,,,
player,201110230nor,nor,PortTr99,tackles_combined,2,,,,,
player,201110230nor,nor,PortTr99,tackles_solo,2,,,,,
player,201110230nor,nor,PortTr99,tackles_assists,0,,,,,
player,201110230nor,nor,PortTr99,tackles_loss,0,,,,,
player,201110230nor,nor,PortTr99,qb_hits,0,,,,,
player,201110230nor,nor,PortTr99,fumbles_rec,0,,,,,
player,201110230nor,nor,PortTr99,fumbles_rec_yds,0,,,,,
player,201110230nor,nor,PortTr99,fumbles_rec_td,0,,,,,
player,201110230nor,nor,PortTr99,fumbles_forced,0,,,,,
player,201110230nor,nor,RobiPa99,def_int,0,,,,,
player,201110230nor,nor,RobiPa99,def_int_yds,0,,,,,
player,201110230nor,nor,RobiPa99,def_int_td,0,,,,,
player,201110230nor,nor,RobiPa99,def_int_long,0,,,,,
player,201110230nor,nor,RobiPa99,pass_defended,1,,,,,
player,201110230nor,nor,RobiPa99,sacks,0.0,,,,,
player,201110230nor,nor,RobiPa99,tackles_combined,2,,,,,
player,201110230nor,nor,RobiPa99,tackles_solo,2,,,,,
player,201110230nor,nor,RobiPa99,tackles_assists,0,,,,,
player,201110230nor,nor,RobiPa99,tackles_loss,0,,,,,
player,201110230nor,nor,RobiPa99,qb_hits,0,,,,,
player,201110230nor,nor,RobiPa99,fumbles_rec,0,,,,,
player,201110230nor,nor,RobiPa99,fumbles_rec_yds,0,,,,,
player,201110230nor,nor,RobiPa99,fumbles_rec_td,0,,,,,
player,201110230nor,nor,RobiPa99,fumbles_forced,0,,,,,
player,201110230nor,nor,ShanSc20,def_int,0,,,,,
player,201110230nor,nor,ShanSc20,def_int_yds,0,,,,,
player,201110230nor,nor,ShanSc20,def_int_td,0,,,,,
player,201110230nor,nor,ShanSc20,def_int_long,0,,,,,
player,201110230nor,nor,ShanSc20,pass_defended,0,,,,,
player,201110230nor,nor,ShanSc20,sacks,0.0,,,,,
player,201110230nor,nor,ShanSc20,tackles_combined,2,,,,,
player,201110230nor,nor,ShanSc20,tackles_solo,1,,,,,
player,201110230nor,nor,ShanSc20,tackles_assists,1,,,,,
player,201110230nor,nor,ShanSc20,tackles_loss,0,,,,,
player,201110230nor,nor,ShanSc20,qb_hits,0,,,,,
player,201110230nor,nor,ShanSc20,fumbles_rec,0,,,,,
player,201110230nor,nor,ShanSc20,fumbles_rec_yds,0,,,,,
player,201110230nor,nor,ShanSc20,fumbles_rec_td,0,,,,,
player,201110230nor,nor,ShanSc20,fumbles_forced,0,,,,,
player,201110230nor,nor,AbduIs00,def_int,0,,,,,
player,201110230nor,nor,AbduIs00,def_int_yds,0,,,,,
player,201110230nor,nor,AbduIs00,def_int_td,0,,,,,
player,201110230nor,nor,AbduIs00,def_int_long,0,,,,,
player,201110230nor,nor,AbduIs00,pass_defended,0,,,,,
player,201110230nor,nor,AbduIs00,sacks,0.0,,,,,
player,201110230nor,nor,AbduIs00,tackles_combined,1,,,,,
player,201110230nor,nor,AbduIs00,tackles_solo,1,,,,,
player,201110230nor,nor,AbduIs00,tackles_assists,0,,,,,
player,201110230nor,nor,AbduIs00,tackles_loss,0,,,,,
player,201110230nor,nor,AbduIs00,qb_hits,0,,,,,
player,201110230nor,nor,AbduIs00,fumbles_rec,0,,,,,
player,201110230nor,nor,AbduIs00,fumbles_rec_yds,0,,,,,
player,201110230nor,nor,AbduIs00,fumbles_rec_td,0,,,,,
player,201110230nor,nor,AbduIs00,fumbles_forced,0,,,,,
player,201110230nor,nor,CharJe99,def_int,0,,,,,
player,201110230nor,nor,CharJe99,def_int_yds,0,,,,,
player,201110230nor,nor,CharJe99,def_int_td,0,,,,,
player,201110230nor,nor,CharJe99,def_int_long,0,,,,,
player,201110230nor,nor,CharJe99,pass_defended,0,,,,,
player,201110230nor,nor,CharJe99,sacks,0.0,,,,,
player,201110230nor,nor,CharJe99,tackles_combined,1,,,,,
player,201110230nor,nor,CharJe99,tackles_solo,0,,,,,
player,201110230nor,nor,CharJe99,tackles_assists,1,,,,,
player,201110230nor,nor,CharJe99,tackles_loss,0,,,,,
player,201110230nor,nor,CharJe99,qb_hits,1,,,,,
player,201110230nor,nor,CharJe99,fumbles_rec,0,,,,,
player,201110230nor,nor,CharJe99,fumbles_rec_yds,0,,,,,
player,201110230nor,nor,CharJe99,fumbles_rec_td,0,,,,,
player,201110230nor,nor,CharJe99,fumbles_forced,0,,,,,
player,201110230nor,nor,ElliSe99,def_int,0,,,,,
player,201110230nor,nor,ElliSe99,def_int_yds,0,,,,,
player,201110230nor,nor,ElliSe99,def_int_td,0,,,,,
player,201110230nor,nor,ElliSe99,def_int_long,0,,,,,
player,201110230nor,nor,ElliSe99,pass_defended,1,,,,,
player,201110230nor,nor,ElliSe99,sacks,0.0,,,,,
player,201110230nor,nor,ElliSe99,tackles_combined,1,,,,,
player,201110230nor,nor,ElliSe99,tackles_solo,0,,,,,
player,201110230nor,nor,ElliSe99,tackles_assists,1,,,,,
player,201110230nor,nor,ElliSe99,tackles_loss,0,,,,,
player,201110230nor,nor,ElliSe99,qb_hits,0,,,,,
player,201110230nor,nor,ElliSe99,fumbles_rec,0,,,,,
player,201110230nor,nor,ElliSe99,fumbles_rec_yds,0,,,,,
player,201110230nor,nor,ElliSe99,fumbles_rec_td,0,,,,,
player,201110230nor,nor,ElliSe99,fumbles_forced,0,,,,,
player,201110230nor,nor,HumbRa00,def_int,0,,,,,
player,201110230nor,nor,HumbRa00,def_int_yds,0,,,,,
player,201110230nor,nor,HumbRa00,def_int_td,0,,,,,
player,201110230nor,nor,HumbRa00,def_int_long,0,,,,,
player,201110230nor,nor,HumbRa00,pass_defended,0,,,,,
player,201110230nor,nor,HumbRa00,sacks,0.0,,,,,
player,201110230nor,nor,HumbRa00,tackles_combined,1,,,,,
player,201110230nor,nor,HumbRa00,tackles_solo,1,,,,,
player,201110230nor,nor,HumbRa00,tackles_assists,0,,,,,
player,201110230nor,nor,HumbRa00,tackles_loss,0,,,,,
player,201110230nor,nor,HumbRa00,qb_hits,0,,,,,
player,201110230nor,nor,HumbRa00,fumbles_rec,0,,,,,
player,201110230nor,nor,HumbRa00,fumbles_rec_yds,0,,,,,
player,201110230nor,nor,HumbRa00,fumbles_rec_td,0,,,,,
player,201110230nor,nor,HumbRa00,fumbles_forced,0,,,,,
player,201110230nor,nor,SmitWi99,def_int,0,,,,,
player,201110230nor,nor,SmitWi99,def_int_yds,0,,,,,
player,201110230nor,nor,SmitWi99,def_int_td,0,,,,,
player,201110230nor,nor,SmitWi99,def_int_long,0,,,,,
player,201110230nor,nor,SmitWi99,pass_defended,0,,,,,
player,201110230nor,nor,SmitWi99,sacks,0.0,,,,,
player,201110230nor,nor,SmitWi99,tackles_combined,1,,,,,
player,201110230nor,nor,SmitWi99,tackles_solo,0,,,,,
player,201110230nor,nor,SmitWi99,tackles_assists,1,,,,,
player,201110230nor,nor,SmitWi99,tackles_loss,0,,,,,
player,201110230nor,nor,SmitWi99,qb_hits,0,,,,,
player,201110230nor,nor,SmitWi99,fumbles_rec,0,,,,,
player,201110230nor,nor,SmitWi99,fumbles_rec_yds,0,,,,,
player,201110230nor,nor,SmitWi99,fumbles_rec_td,0,,,,,
player,201110230nor,nor,SmitWi99,fumbles_forced,0,,,,,
player,201110230nor,nor,WilsMa01,def_int,0,,,,,
player,201110230nor,nor,WilsMa01,def_int_yds,0,,,,,
player,201110230nor,nor,WilsMa01,def_int_td,0,,,,,
player,201110230nor,nor,WilsMa01,def_int_long,0,,,,,
player,201110230nor,nor,WilsMa01,pass_defended,0,,,,,
player,201110230nor,nor,WilsMa01,sacks,0.0,,,,,
player,201110230nor,nor,WilsMa01,tackles_combined,1,,,,,
player,201110230nor,nor,WilsMa01,tackles_solo,1,,,,,
player,201110230nor,nor,WilsMa01,tackles_assists,0,,,,,
player,201110230nor,nor,WilsMa01,tackles_loss,0,,,,,
player,201110230nor,nor,WilsMa01,qb_hits,0,,,,,
player,201110230nor,nor,WilsMa01,fumbles_rec,0,,,,,
player,201110230nor,nor,WilsMa01,fumbles_rec_yds,0,,,,,
player,201110230nor,nor,WilsMa01,fumbles_rec_td,0,,,,,
player,201110230nor,nor,WilsMa01,fumbles_forced,0,,,,,
player,201110230nor,clt,WhitBl00,kick_ret,0,,,,,
player,201110230nor,clt,WhitBl00,kick_ret_yds,0,,,,,
player,201110230nor,clt,WhitBl00,kick_ret_yds_per_ret,,,,,,
player,201110230nor,clt,WhitBl00,kick_ret_td,0,,,,,
player,201110230nor,clt,WhitBl00,kick_ret_long,0,,,,,
player,201110230nor,clt,WhitBl00,punt_ret,1,,,,,
player,201110230nor,clt,WhitBl00,punt_ret_yds,13,,,,,
player,201110230nor,clt,WhitBl00,punt_ret_yds_per_ret,13.0,,,,,
player,201110230nor,clt,WhitBl00,punt_ret_td,0,,,,,
player,201110230nor,clt,WhitBl00,punt_ret_long,13,,,,,
player,201110230nor,clt,LefeJo00,kick_ret,1,,,,,
player,201110230nor,clt,LefeJo00,kick_ret_yds,18,,,,,
player,201110230nor,clt,LefeJo00,kick_ret_yds_per_ret,18.0,,,,,
player,201110230nor,clt,LefeJo00,kick_ret_td,0,,,,,
player,201110230nor,clt,LefeJo00,kick_ret_long,18,,,,,
player,201110230nor,clt,LefeJo00,punt_ret,0,,,,,
player,201110230nor,clt,LefeJo00,punt_ret_yds,0,,,,,
player,201110230nor,clt,LefeJo00,punt_ret_yds_per_ret,,,,,,
player,201110230nor,clt,LefeJo00,punt_ret_td,0,,,,,
player,201110230nor,clt,LefeJo00,punt_ret_long,0,,,,,
player,201110230nor,nor,SproDa00,kick_ret,2,,,,,
player,201110230nor,nor,SproDa00,kick_ret_yds,56,,,,,
player,201110230nor,nor,SproDa00,kick_ret_yds_per_ret,28.0,,,,,
player,201110230nor,nor,SproDa00,kick_ret_td,0,,,,,
player,201110230nor,nor,SproDa00,kick_ret_long,29,,,,,
player,201110230nor,nor,SproDa00,punt_ret,4,,,,,
player,201110230nor,nor,SproDa00,punt_ret_yds,27,,,,,
player,201110230nor,nor,SproDa00,punt_ret_yds_per_ret,6.8,,,,,
player,201110230nor,nor,SproDa00,punt_ret_td,0,,,,,
player,201110230nor,nor,SproDa00,punt_ret_long,16,,,,,
player,201110230nor,clt,vinatada01,xpm,1,,,,,
player,201110230nor,clt,vinatada01,xpa,1,,,,,
player,201110230nor,clt,vinatada01,fgm,,,,,,
player,201110230nor,clt,vinatada01,fga,,,,,,
player,201110230nor,clt,vinatada01,punt,0,,,,,
player,201110230nor,clt,vinatada01,punt_yds,0,,,,,
player,201110230nor,clt,vinatada01,punt_yds_per_punt,,,,,,
player,201110230nor,clt,vinatada01,punt_long,0,,,,,
player,201110230nor,clt,McAfPa44,xpm,,,,,,
player,201110230nor,clt,McAfPa44,xpa,,,,,,
player,201110230nor,clt,McAfPa44,fgm,,,,,,
player,201110230nor,clt,McAfPa44,fga,,,,,,
player,201110230nor,clt,McAfPa44,punt,6,,,,,
player,201110230nor,clt,McAfPa44,punt_yds,279,,,,,
player,201110230nor,clt,McAfPa44,punt_yds_per_punt,46.5,,,,,
player,201110230nor,clt,McAfPa44,punt_long,56,,,,,
player,201110230nor,nor,kasayjoh01,xpm,8,,,,,
player,201110230nor,nor,kasayjoh01,xpa,8,,,,,
player,201110230nor,nor,kasayjoh01,fgm,2,,,,,
player,201110230nor,nor,kasayjoh01,fga,2,,,,,
player,201110230nor,nor,kasayjoh01,punt,0,,,,,
player,201110230nor,nor,kasayjoh01,punt_yds,0,,,,,
player,201110230nor,nor,kasayjoh01,punt_yds_per_punt,,,,,,
player,201110230nor,nor,kasayjoh01,punt_long,0,,,,,
player,201110230nor,nor,MorsTh00,xpm,,,,,,
player,201110230nor,nor,MorsTh00,xpa,,,,,,
player,201110230nor,nor,MorsTh00,fgm,,,,,,
player,201110230nor,nor,MorsTh00,fga,,,,,,
player,201110230nor,nor,MorsTh00,punt,1,,,,,
player,201110230nor,nor,MorsTh00,punt_yds,53,,,,,
player,201110230nor,nor,MorsTh00,punt_yds_per_punt,53.0,,,,,
player,201110230nor,nor,MorsTh00,punt_long,53,,,,,
