game,2011,12,20111127,201111270phi,nwe,"New England Patriots",38,phi,"Philadelphia Eagles",20
player,201111270phi,nwe,LoveKy00,fumbles_rec_td,0,,,,,
player,201111270phi,nwe,LoveKy00,fumbles_forced,0,,,,,
player,201111270phi,nwe,ArriKy00,def_int,0,,,,,
player,201111270phi,nwe,ArriKy00,def_int_yds,0,,,,,
player,201111270phi,nwe,ArriKy00,def_int_td,0,,,,,
player,201111270phi,nwe,ArriKy00,def_int_long,0,,,,,
player,201111270phi,nwe,ArriKy00,pass_defended,2,,,,,
player,201111270phi,nwe,ArriKy00,sacks,0.0,,,,,
player,201111270phi,nwe,ArriKy00,tackles_combined,10,,,,,
player,201111270phi,nwe,ArriKy00,tackles_solo,10,,,,,
player,201111270phi,nwe,ArriKy00,tackles_assists,0,,,,,
player,201111270phi,nwe,ArriKy00,tackles_loss,0,,,,,
player,201111270phi,nwe,ArriKy00,qb_hits,0,,,,,
player,201111270phi,nwe,ArriKy00,fumbles_rec,0,,,,,
player,201111270phi,nwe,ArriKy00,fumbles_rec_yds,0,,,,,
player,201111270phi,nwe,ArriKy00,fumbles_rec_td,0,,,,,
player,201111270phi,nwe,ArriKy00,fumbles_forced,0,,,,,
player,201111270phi,nwe,IhedJa00,def_int,0,,,,,
player,201111270phi,nwe,IhedJa00,def_int_yds,0,,,,,
player,201111270phi,nwe,IhedJa00,def_int_td,0,,,,,
player,201111270phi,nwe,IhedJa00,def_int_long,0,,,,,
player,201111270phi,nwe,IhedJa00,pass_defended,1,,,,,
player,201111270phi,nwe,IhedJa00,sacks,0.0,,,,,
player,201111270phi,nwe,IhedJa00,tackles_combined,4,,,,,
player,201111270phi,nwe,IhedJa00,tackles_solo,4,,,,,
player,201111270phi,nwe,IhedJa00,tackles_assists,0,,,,,
player,201111270phi,nwe,IhedJa00,tackles_loss,0,,,,,
player,201111270phi,nwe,IhedJa00,qb_hits,0,,,,,
player,201111270phi,nwe,IhedJa00,fumbles_rec,0,,,,,
player,201111270phi,nwe,IhedJa00,fumbles_rec_yds,0,,,,,
player,201111270phi,nwe,IhedJa00,fumbles_rec_td,0,,,,,
player,201111270phi,nwe,IhedJa00,fumbles_forced,0,,,,,
player,201111270phi,nwe,WhitTr20,def_int,0,,,,,
player,201111270phi,nwe,WhitTr20,def_int_yds,0,,,,,
player,201111270phi,nwe,WhitTr20,def_int_td,0,,,,,
player,201111270phi,nwe,WhitTr20,def_int_long,0,,,,,
player,201111270phi,nwe,WhitTr20,pass_defended,0,,,,,
player,201111270phi,nwe,WhitTr20,sacks,0.0,,,,,
player,201111270phi,nwe,WhitTr20,tackles_combined,4,,,,,
player,201111270phi,nwe,WhitTr20,tackles_solo,4,,,,,
player,201111270phi,nwe,WhitTr20,tackles_assists,0,,,,,
player,201111270phi,nwe,WhitTr20,tackles_loss,0,,,,,
player,201111270phi,nwe,WhitTr20,qb_hits,0,,,,,
player,201111270phi,nwe,WhitTr20,fumbles_rec,0,,,,,
player,201111270phi,nwe,WhitTr20,fumbles_rec_yds,0,,,,,
player,201111270phi,nwe,WhitTr20,fumbles_rec_td,0,,,,,
player,201111270phi,nwe,WhitTr20,fumbles_forced,0,,,,,
player,201111270phi,nwe,AdamPh00,def_int,0,,,,,
player,201111270phi,nwe,AdamPh00,def_int_yds,0,,,,,
player,201111270phi,nwe,AdamPh00,def_int_td,0,,,,,
player,201111270phi,nwe,AdamPh00,def_int_long,0,,,,,
player,201111270phi,nwe,AdamPh00,pass_defended,0,,,,,
player,201111270phi,nwe,AdamPh00,sacks,0.0,,,,,
player,201111270phi,nwe,AdamPh00,tackles_combined,3,,,,,
player,201111270phi,nwe,AdamPh00,tackles_solo,3,,,,,
player,201111270phi,nwe,AdamPh00,tackles_assists,0,,,,,
player,201111270phi,nwe,AdamPh00,tackles_loss,0,,,,,
player,201111270phi,nwe,AdamPh00,qb_hits,0,,,,,
player,201111270phi,nwe,AdamPh00,fumbles_rec,0,,,,,
player,201111270phi,nwe,AdamPh00,fumbles_rec_yds,0,,,,,
player,201111270phi,nwe,AdamPh00,fumbles_rec_td,0,,,,,
player,201111270phi,nwe,AdamPh00,fumbles_forced,0,,,,,
player,201111270phi,nwe,BrowSe00,def_int,0,,,,,
player,201111270phi,nwe,BrowSe00,def_int_yds,0,,,,,
player,201111270phi,nwe,BrowSe00,def_int_td,0,,,,,
player,201111270phi,nwe,BrowSe00,def_int_long,0,,,,,
player,201111270phi,nwe,BrowSe00,pass_defended,0,,,,,
player,201111270phi,nwe,BrowSe00,sacks,0.0,,,,,
player,201111270phi,nwe,BrowSe00,tackles_combined,3,,,,,
player,201111270phi,nwe,BrowSe00,tackles_solo,3,,,,,
player,201111270phi,nwe,BrowSe00,tackles_assists,0,,,,,
player,201111270phi,nwe,BrowSe00,tackles_loss,0,,,,,
player,201111270phi,nwe,BrowSe00,qb_hits,0,,,,,
player,201111270phi,nwe,BrowSe00,fumbles_rec,0,,,,,
player,201111270phi,nwe,BrowSe00,fumbles_rec_yds,0,,,,,
player,201111270phi,nwe,BrowSe00,fumbles_rec_td,0,,,,,
player,201111270phi,nwe,BrowSe00,fumbles_forced,0,,,,,
player,201111270phi,nwe,EdelJu00,def_int,0,,,,,
player,201111270phi,nwe,EdelJu00,def_int_yds,0,,,,,
player,201111270phi,nwe,EdelJu00,def_int_td,0,,,,,
player,201111270phi,nwe,EdelJu00,def_int_long,0,,,,,
player,201111270phi,nwe,EdelJu00,pass_defended,0,,,,,
player,201111270phi,nwe,EdelJu00,sacks,0.0,,,,,
player,201111270phi,nwe,EdelJu00,tackles_combined,3,,,,,
player,201111270phi,nwe,EdelJu00,tackles_solo,2,,,,,
player,201111270phi,nwe,EdelJu00,tackles_assists,1,,,,,
player,201111270phi,nwe,EdelJu00,tackles_loss,0,,,,,
player,201111270phi,nwe,EdelJu00,qb_hits,1,,,,,
player,201111270phi,nwe,EdelJu00,fumbles_rec,0,,,,,
player,201111270phi,nwe,EdelJu00,fumbles_rec_yds,0,,,,,
player,201111270phi,nwe,EdelJu00,fumbles_rec_td,0,,,,,
player,201111270phi,nwe,EdelJu00,fumbles_forced,0,,,,,
player,201111270phi,nwe,MayoJe99,def_int,0,,,,,
player,201111270phi,nwe,MayoJe99,def_int_yds,0,,,,,
player,201111270phi,nwe,MayoJe99,def_int_td,0,,,,,
player,201111270phi,nwe,MayoJe99,def_int_long,0,,,,,
player,201111270phi,nwe,MayoJe99,pass_defended,0,,,,,
player,201111270phi,nwe,MayoJe99,sacks,0.0,,,,,
player,201111270phi,nwe,MayoJe99,tackles_combined,3,,,,,
player,201111270phi,nwe,MayoJe99,tackles_solo,3,,,,,
player,201111270phi,nwe,MayoJe99,tackles_assists,0,,,,,
player,201111270phi,nwe,MayoJe99,tackles_loss,1,,,,,
player,201111270phi,nwe,MayoJe99,qb_hits,0,,,,,
player,201111270phi,nwe,MayoJe99,fumbles_rec,0,,,,,
player,201111270phi,nwe,MayoJe99,fumbles_rec_yds,0,,,,,
player,201111270phi,nwe,MayoJe99,fumbles_rec_td,0,,,,,
player,201111270phi,nwe,MayoJe99,fumbles_forced,0,,,,,
player,201111270phi,nwe,GuytGa99,def_int,0,,,,,
player,201111270phi,nwe,GuytGa99,def_int_yds,0,,,,,
player,201111270phi,nwe,GuytGa99,def_int_td,0,,,,,
player,201111270phi,nwe,GuytGa99,def_int_long,0,,,,,
player,201111270phi,nwe,GuytGa99,pass_defended,0,,,,,
player,201111270phi,nwe,GuytGa99,sacks,0.0,,,,,
player,201111270phi,nwe,GuytGa99,tackles_combined,2,,,,,
player,201111270phi,nwe,GuytGa99,tackles_solo,2,,,,,
player,201111270phi,nwe,GuytGa99,tackles_assists,0,,,,,
player,201111270phi,nwe,GuytGa99,tackles_loss,0,,,,,
player,201111270phi,nwe,GuytGa99,qb_hits,0,,,,,
player,201111270phi,nwe,GuytGa99,fumbles_rec,0,,,,,
player,201111270phi,nwe,GuytGa99,fumbles_rec_yds,0,,,,,
player,201111270phi,nwe,GuytGa99,fumbles_rec_td,0,,,,,
player,201111270phi,nwe,GuytGa99,fumbles_forced,0,,,,,
player,201111270phi,nwe,MoorSt00,def_int,0,,,,,
player,201111270phi,nwe,MoorSt00,def_int_yds,0,,,,,
player,201111270phi,nwe,MoorSt00,def_int_td,0,,,,,
player,201111270phi,nwe,MoorSt00,def_int_long,0,,,,,
player,201111270phi,nwe,MoorSt00,pass_defended,0,,,,,
player,201111270phi,nwe,MoorSt00,sacks,0.0,,,,,
player,201111270phi,nwe,MoorSt00,tackles_combined,2,,,,,
player,201111270phi,nwe,MoorSt00,tackles_solo,2,,,,,
player,201111270phi,nwe,MoorSt00,tackles_assists,0,,,,,
player,201111270phi,nwe,MoorSt00,tackles_loss,0,,,,,
player,201111270phi,nwe,MoorSt00,qb_hits,0,,,,,
player,201111270phi,nwe,MoorSt00,fumbles_rec,0,,,,,
player,201111270phi,nwe,MoorSt00,fumbles_rec_yds,0,,,,,
player,201111270phi,nwe,MoorSt00,fumbles_rec_td,0,,,,,
player,201111270phi,nwe,MoorSt00,fumbles_forced,0,,,,,
player,201111270phi,nwe,AndeMa21,def_int,0,,,,,
player,201111270phi,nwe,AndeMa21,def_int_yds,0,,,,,
player,201111270phi,nwe,AndeMa21,def_int_td,0,,,,,
player,201111270phi,nwe,AndeMa21,def_int_long,0,,,,,
player,201111270phi,nwe,AndeMa21,pass_defended,0,,,,,
player,201111270phi,nwe,AndeMa21,sacks,0.0,,,,,
player,201111270phi,nwe,AndeMa21,tackles_combined,1,,,,,
player,201111270phi,nwe,AndeMa21,tackles_solo,1,,,,,
player,201111270phi,nwe,AndeMa21,tackles_assists,0,,,,,
player,201111270phi,nwe,AndeMa21,tackles_loss,0,,,,,
player,201111270phi,nwe,AndeMa21,qb_hits,0,,,,,
player,201111270phi,nwe,AndeMa21,fumbles_rec,0,,,,,
player,201111270phi,nwe,AndeMa21,fumbles_rec_yds,0,,,,,
player,201111270phi,nwe,AndeMa21,fumbles_rec_td,0,,,,,
player,201111270phi,nwe,AndeMa21,fumbles_forced,0,,,,,
player,201111270phi,nwe,CartAn20,def_int,0,,,,,
player,201111270phi,nwe,CartAn20,def_int_yds,0,,,,,
player,201111270phi,nwe,CartAn20,def_int_td,0,,,,,
player,201111270phi,nwe,CartAn20,def_int_long,0,,,,,
player,201111270phi,nwe,CartAn20,pass_defended,0,,,,,
player,201111270phi,nwe,CartAn20,sacks,0.0,,,,,
player,201111270phi,nwe,CartAn20,tackles_combined,1,,,,,
player,201111270phi,nwe,CartAn20,tackles_solo,1,,,,,
player,201111270phi,nwe,CartAn20,tackles_assists,0,,,,,
player,201111270phi,nwe,CartAn20,tackles_loss,0,,,,,
player,201111270phi,nwe,CartAn20,qb_hits,1,,,,,
player,201111270phi,nwe,CartAn20,fumbles_rec,0,,,,,
player,201111270phi,nwe,CartAn20,fumbles_rec_yds,0,,,,,
player,201111270phi,nwe,CartAn20,fumbles_rec_td,0,,,,,
player,201111270phi,nwe,CartAn20,fumbles_forced,0,,,,,
player,201111270phi,nwe,WilfVi20,def_int,,,,,,
player,201111270phi,nwe,WilfVi20,def_int_yds,,,,,,
player,201111270phi,nwe,WilfVi20,def_int_td,,,,,,
player,201111270phi,nwe,WilfVi20,def_int_long,,,,,,
player,201111270phi,nwe,WilfVi20,pass_defended,1,,,,,
player,201111270phi,nwe,WilfVi20,sacks,0.0,,,,,
player,201111270phi,nwe,WilfVi20,tackles_combined,0,,,,,
player,201111270phi,nwe,WilfVi20,tackles_solo,0,,,,,
player,201111270phi,nwe,WilfVi20,tackles_assists,0,,,,,
player,201111270phi,nwe,WilfVi20,tackles_loss,0,,,,,
player,201111270phi,nwe,WilfVi20,qb_hits,1,,,,,
player,201111270phi,nwe,WilfVi20,fumbles_rec,0,,,,,
player,201111270phi,nwe,WilfVi20,fumbles_rec_yds,,,,,,
player,201111270phi,nwe,WilfVi20,fumbles_rec_td,,,,,,
player,201111270phi,nwe,WilfVi20,fumbles_forced,0,,,,,
player,201111270phi,nwe,WarrGe20,def_int,,,,,,
player,201111270phi,nwe,WarrGe20,def_int_yds,,,,,,
player,201111270phi,nwe,WarrGe20,def_int_td,,,,,,
player,201111270phi,nwe,WarrGe20,def_int_long,,,,,,
player,201111270phi,nwe,WarrGe20,pass_defended,,,,,,
player,201111270phi,nwe,WarrGe20,sacks,0.0,,,,,
player,201111270phi,nwe,WarrGe20,tackles_combined,,,,,,
player,201111270phi,nwe,WarrGe20,tackles_solo,,,,,,
player,201111270phi,nwe,WarrGe20,tackles_assists,,,,,,
player,201111270phi,nwe,WarrGe20,tackles_loss,0,,,,,
player,201111270phi,nwe,WarrGe20,qb_hits,1,,,,,
player,201111270phi,nwe,WarrGe20,fumbles_rec,,,,,,
player,201111270phi,nwe,WarrGe20,fumbles_rec_yds,,,,,,
player,201111270phi,nwe,WarrGe20,fumbles_rec_td,,,,,,
player,201111270phi,nwe,WarrGe20,fumbles_forced,,,,,,
player,201111270phi,phi,PattMi20,def_int,0,,,,,
player,201111270phi,phi,PattMi20,def_int_yds,0,,,,,
player,201111270phi,phi,PattMi20,def_int_td,0,,,,,
player,201111270phi,phi,PattMi20,def_int_long,0,,,,,
player,201111270phi,phi,PattMi20,pass_defended,0,,,,,
player,201111270phi,phi,PattMi20,sacks,1.0,,,,,
player,201111270phi,phi,PattMi20,tackles_combined,4,,,,,
player,201111270phi,phi,PattMi20,tackles_solo,3,,,,,
player,201111270phi,phi,PattMi20,tackles_assists,1,,,,,
player,201111270phi,phi,PattMi20,tackles_loss,1,,,,,
player,201111270phi,phi,PattMi20,qb_hits,1,,,,,
player,201111270phi,phi,PattMi20,fumbles_rec,0,,,,,
player,201111270phi,phi,PattMi20,fumbles_rec_yds,0,,,,,
player,201111270phi,phi,PattMi20,fumbles_rec_td,0,,,,,
player,201111270phi,phi,PattMi20,fumbles_forced,0,,,,,
player,201111270phi,phi,ColeKu99,def_int,0,,,,,
player,201111270phi,phi,ColeKu99,def_int_yds,0,,,,,
player,201111270phi,phi,ColeKu99,def_int_td,0,,,,,
player,201111270phi,phi,ColeKu99,def_int_long,0,,,,,
player,201111270phi,phi,ColeKu99,pass_defended,0,,,,,
player,201111270phi,phi,ColeKu99,sacks,0.0,,,,,
player,201111270phi,phi,ColeKu99,tackles_combined,12,,,,,
player,201111270phi,phi,ColeKu99,tackles_solo,11,,,,,
player,201111270phi,phi,ColeKu99,tackles_assists,1,,,,,
player,201111270phi,phi,ColeKu99,tackles_loss,0,,,,,
player,201111270phi,phi,ColeKu99,qb_hits,0,,,,,
player,201111270phi,phi,ColeKu99,fumbles_rec,0,,,,,
player,201111270phi,phi,ColeKu99,fumbles_rec_yds,0,,,,,
player,201111270phi,phi,ColeKu99,fumbles_rec_td,0,,,,,
player,201111270phi,phi,ColeKu99,fumbles_forced,0,,,,,
player,201111270phi,phi,AlleNa99,def_int,0,,,,,
player,201111270phi,phi,AlleNa99,def_int_yds,0,,,,,
player,201111270phi,phi,AlleNa99,def_int_td,0,,,,,
player,201111270phi,phi,AlleNa99,def_int_long,0,,,,,
player,201111270phi,phi,AlleNa99,pass_defended,0,,,,,
player,201111270phi,phi,AlleNa99,sacks,0.0,,,,,
player,201111270phi,phi,AlleNa99,tackles_combined,6,,,,,
player,201111270phi,phi,AlleNa99,tackles_solo,6,,,,,
player,201111270phi,phi,AlleNa99,tackles_assists,0,,,,,
player,201111270phi,phi,AlleNa99,tackles_loss,1,,,,,
player,201111270phi,phi,AlleNa99,qb_hits,0,,,,,
player,201111270phi,phi,AlleNa99,fumbles_rec,0,,,,,
player,201111270phi,phi,AlleNa99,fumbles_rec_yds,0,,,,,
player,201111270phi,phi,AlleNa99,fumbles_rec_td,0,,,,,
player,201111270phi,phi,AlleNa99,fumbles_forced,0,,,,,
player,201111270phi,phi,HansJo20,def_int,0,,,,,
player,201111270phi,phi,HansJo20,def_int_yds,0,,,,,
player,201111270phi,phi,HansJo20,def_int_td,0,,,,,
player,201111270phi,phi,HansJo20,def_int_long,0,,,,,
player,201111270phi,phi,HansJo20,pass_defended,0,,,,,
player,201111270phi,phi,HansJo20,sacks,0.0,,,,,
player,201111270phi,phi,HansJo20,tackles_combined,6,,,,,
player,201111270phi,phi,HansJo20,tackles_solo,6,,,,,
player,201111270phi,phi,HansJo20,tackles_assists,0,,,,,
player,201111270phi,phi,HansJo20,tackles_loss,0,,,,,
player,201111270phi,phi,HansJo20,qb_hits,0,,,,,
player,201111270phi,phi,HansJo20,fumbles_rec,0,,,,,
player,201111270phi,phi,HansJo20,fumbles_rec_yds,0,,,,,
player,201111270phi,phi,HansJo20,fumbles_rec_td,0,,,,,
player,201111270phi,phi,HansJo20,fumbles_forced,0,,,,,
player,201111270phi,phi,HughBr99,def_int,0,,,,,
player,201111270phi,phi,HughBr99,def_int_yds,0,,,,,
player,201111270phi,phi,HughBr99,def_int_td,0,,,,,
player,201111270phi,phi,HughBr99,def_int_long,0,,,,,
player,201111270phi,phi,HughBr99,pass_defended,0,,,,,
player,201111270phi,phi,HughBr99,sacks,0.0,,,,,
player,201111270phi,phi,HughBr99,tackles_combined,4,,,,,
player,201111270phi,phi,HughBr99,tackles_solo,4,,,,,
player,201111270phi,phi,HughBr99,tackles_assists,0,,,,,
player,201111270phi,phi,HughBr99,tackles_loss,0,,,,,
player,201111270phi,phi,HughBr99,qb_hits,0,,,,,
player,201111270phi,phi,HughBr99,fumbles_rec,0,,,,,
player,201111270phi,phi,HughBr99,fumbles_rec_yds,0,,,,,
player,201111270phi,phi,HughBr99,fumbles_rec_td,0,,,,,
player,201111270phi,phi,HughBr99,fumbles_forced,0,,,,,
player,201111270phi,phi,JenkCu20,def_int,0,,,,,
player,201111270phi,phi,JenkCu20,def_int_yds,0,,,,,
player,201111270phi,phi,JenkCu20,def_int_td,0,,,,,
player,201111270phi,phi,JenkCu20,def_int_long,0,,,,,
player,201111270phi,phi,JenkCu20,pass_defended,0,,,,,
player,201111270phi,phi,JenkCu20,sacks,0.0,,,,,
player,201111270phi,phi,JenkCu20,tackles_combined,4,,,,,
player,201111270phi,phi,JenkCu20,tackles_solo,4,,,,,
player,201111270phi,phi,JenkCu20,tackles_assists,0,,,,,
player,201111270phi,phi,JenkCu20,tackles_loss,1,,,,,
player,201111270phi,phi,JenkCu20,qb_hits,1,,,,,
player,201111270phi,phi,JenkCu20,fumbles_rec,0,,,,,
player,201111270phi,phi,JenkCu20,fumbles_rec_yds,0,,,,,
player,201111270phi,phi,JenkCu20,fumbles_rec_td,0,,,,,
player,201111270phi,phi,JenkCu20,fumbles_forced,0,,,,,
player,201111270phi,phi,RollBr00,def_int,0,,,,,
player,201111270phi,phi,RollBr00,def_int_yds,0,,,,,
player,201111270phi,phi,RollBr00,def_int_td,0,,,,,
player,201111270phi,phi,RollBr00,def_int_long,0,,,,,
player,201111270phi,phi,RollBr00,pass_defended,0,,,,,
player,201111270phi,phi,RollBr00,sacks,0.0,,,,,
player,201111270phi,phi,RollBr00,tackles_combined,4,,,,,
player,201111270phi,phi,RollBr00,tackles_solo,4,,,,,
player,201111270phi,phi,RollBr00,tackles_assists,0,,,,,
player,201111270phi,phi,RollBr00,tackles_loss,1,,,,,
player,201111270phi,phi,RollBr00,qb_hits,0,,,,,
player,201111270phi,phi,RollBr00,fumbles_rec,0,,,,,
player,201111270phi,phi,RollBr00,fumbles_rec_yds,0,,,,,
player,201111270phi,phi,RollBr00,fumbles_rec_td,0,,,,,
player,201111270phi,phi,RollBr00,fumbles_forced,0,,,,,
player,201111270phi,phi,BabiJa20,def_int,0,,,,,
player,201111270phi,phi,BabiJa20,def_int_yds,0,,,,,
player,201111270phi,phi,BabiJa20,def_int_td,0,,,,,
player,201111270phi,phi,BabiJa20,def_int_long,0,,,,,
player,201111270phi,phi,BabiJa20,pass_defended,0,,,,,
player,201111270phi,phi,BabiJa20,sacks,0.0,,,,,
player,201111270phi,phi,BabiJa20,tackles_combined,3,,,,,
player,201111270phi,phi,BabiJa20,tackles_solo,3,,,,,
player,201111270phi,phi,BabiJa20,tackles_assists,0,,,,,
player,201111270phi,phi,BabiJa20,tackles_loss,0,,,,,
player,201111270phi,phi,BabiJa20,qb_hits,0,,,,,
player,201111270phi,phi,BabiJa20,fumbles_rec,0,,,,,
player,201111270phi,phi,BabiJa20,fumbles_rec_yds,0,,,,,
player,201111270phi,phi,BabiJa20,fumbles_rec_td,0,,,,,
player,201111270phi,phi,BabiJa20,fumbles_forced,0,,,,,
player,201111270phi,phi,ChanJa98,def_int,0,,,,,
player,201111270phi,phi,ChanJa98,def_int_yds,0,,,,,
player,201111270phi,phi,ChanJa98,def_int_td,0,,,,,
player,201111270phi,phi,ChanJa98,def_int_long,0,,,,,
player,201111270phi,phi,ChanJa98,pass_defended,1,,,,,
player,201111270phi,phi,ChanJa98,sacks,0.0,,,,,
player,201111270phi,phi,ChanJa98,tackles_combined,2,,,,,
player,201111270phi,phi,ChanJa98,tackles_solo,2,,,,,
player,201111270phi,phi,ChanJa98,tackles_assists,0,,,,,
player,201111270phi,phi,ChanJa98,tackles_loss,0,,,,,
player,201111270phi,phi,ChanJa98,qb_hits,0,,,,,
player,201111270phi,phi,ChanJa98,fumbles_rec,0,,,,,
player,201111270phi,phi,ChanJa98,fumbles_rec_yds,0,,,,,
player,201111270phi,phi,ChanJa98,fumbles_rec_td,0,,,,,
player,201111270phi,phi,ChanJa98,fumbles_forced,0,,,,,
player,201111270phi,phi,LandDe99,def_int,0,,,,,
player,201111270phi,phi,LandDe99,def_int_yds,0,,,,,
player,201111270phi,phi,LandDe99,def_int_td,0,,,,,
player,201111270phi,phi,LandDe99,def_int_long,0,,,,,
player,201111270phi,phi,LandDe99,pass_defended,0,,,,,
player,201111270phi,phi,LandDe99,sacks,0.0,,,,,
player,201111270phi,phi,LandDe99,tackles_combined,2,,,,,
player,201111270phi,phi,LandDe99,tackles_solo,2,,,,,
player,201111270phi,phi,LandDe99,tackles_assists,0,,,,,
player,201111270phi,phi,LandDe99,tackles_loss,1,,,,,
player,201111270phi,phi,LandDe99,qb_hits,0,,,,,
player,201111270phi,phi,LandDe99,fumbles_rec,0,,,,,
player,201111270phi,phi,LandDe99,fumbles_rec_yds,0,,,,,
player,201111270phi,phi,LandDe99,fumbles_rec_td,0,,,,,
player,201111270phi,phi,LandDe99,fumbles_forced,0,,,,,
player,201111270phi,phi,ThomJu20,def_int,0,,,,,
player,201111270phi,phi,ThomJu20,def_int_yds,0,,,,,
player,201111270phi,phi,ThomJu20,def_int_td,0,,,,,
player,201111270phi,phi,ThomJu20,def_int_long,0,,,,,
player,201111270phi,phi,ThomJu20,pass_defended,0,,,,,
player,201111270phi,phi,ThomJu20,sacks,0.0,,,,,
player,201111270phi,phi,ThomJu20,tackles_combined,2,,,,,
player,201111270phi,phi,ThomJu20,tackles_solo,2,,,,,
player,201111270phi,phi,ThomJu20,tackles_assists,0,,,,,
player,201111270phi,phi,ThomJu20,tackles_loss,0,,,,,
player,201111270phi,phi,ThomJu20,qb_hits,0,,,,,
player,201111270phi,phi,ThomJu20,fumbles_rec,0,,,,,
player,201111270phi,phi,ThomJu20,fumbles_rec_yds,0,,,,,
player,201111270phi,phi,ThomJu20,fumbles_rec_td,0,,,,,
player,201111270phi,phi,ThomJu20,fumbles_forced,0,,,,,
player,201111270phi,phi,AndeCo01,def_int,0,,,,,
player,201111270phi,phi,AndeCo01,def_int_yds,0,,,,,
player,201111270phi,phi,AndeCo01,def_int_td,0,,,,,
player,201111270phi,phi,AndeCo01,def_int_long,0,,,,,
player,201111270phi,phi,AndeCo01,pass_defended,0,,,,,
player,201111270phi,phi,AndeCo01,sacks,0.0,,,,,
player,201111270phi,phi,AndeCo01,tackles_combined,1,,,,,
player,201111270phi,phi,AndeCo01,tackles_solo,1,,,,,
player,201111270phi,phi,AndeCo01,tackles_assists,0,,,,,
player,201111270phi,phi,AndeCo01,tackles_loss,0,,,,,
player,201111270phi,phi,AndeCo01,qb_hits,0,,,,,
player,201111270phi,phi,AndeCo01,fumbles_rec,0,,,,,
player,201111270phi,phi,AndeCo01,fumbles_rec_yds,0,,,,,
player,201111270phi,phi,AndeCo01,fumbles_rec_td,0,,,,,
player,201111270phi,phi,AndeCo01,fumbles_forced,0,,,,,
player,201111270phi,phi,AsomNn20,def_int,0,,,,,
player,201111270phi,phi,AsomNn20,def_int_yds,0,,,,,
player,201111270phi,phi,AsomNn20,def_int_td,0,,,,,
player,201111270phi,phi,AsomNn20,def_int_long,0,,,,,
player,201111270phi,phi,AsomNn20,pass_defended,0,,,,,
player,201111270phi,phi,AsomNn20,sacks,0.0,,,,,
player,201111270phi,phi,AsomNn20,tackles_combined,1,,,,,
player,201111270phi,phi,AsomNn20,tackles_solo,1,,,,,
player,201111270phi,phi,AsomNn20,tackles_assists,0,,,,,
player,201111270phi,phi,AsomNn20,tackles_loss,0,,,,,
player,201111270phi,phi,AsomNn20,qb_hits,0,,,,,
player,201111270phi,phi,AsomNn20,fumbles_rec,0,,,,,
player,201111270phi,phi,AsomNn20,fumbles_rec_yds,0,,,,,
player,201111270phi,phi,AsomNn20,fumbles_rec_td,0,,,,,
player,201111270phi,phi,AsomNn20,fumbles_forced,0,,,,,
player,201111270phi,phi,BrowRo05,def_int,0,,,,,
player,201111270phi,phi,BrowRo05,def_int_yds,0,,,,,
player,201111270phi,phi,BrowRo05,def_int_td,0,,,,,
player,201111270phi,phi,BrowRo05,def_int_long,0,,,,,
player,201111270phi,phi,BrowRo05,pass_defended,0,,,,,
player,201111270phi,phi,BrowRo05,sacks,0.0,,,,,
player,201111270phi,phi,BrowRo05,tackles_combined,1,,,,,
player,201111270phi,phi,BrowRo05,tackles_solo,1,,,,,
player,201111270phi,phi,BrowRo05,tackles_assists,0,,,,,
player,201111270phi,phi,BrowRo05,tackles_loss,0,,,,,
player,201111270phi,phi,BrowRo05,qb_hits,0,,,,,
player,201111270phi,phi,BrowRo05,fumbles_rec,0,,,,,
player,201111270phi,phi,BrowRo05,fumbles_rec_yds,0,,,,,
player,201111270phi,phi,BrowRo05,fumbles_rec_td,0,,,,,
player,201111270phi,phi,BrowRo05,fumbles_forced,0,,,,,
player,201111270phi,phi,ClayKe99,def_int,0,,,,,
player,201111270phi,phi,ClayKe99,def_int_yds,0,,,,,
player,201111270phi,phi,ClayKe99,def_int_td,0,,,,,
player,201111270phi,phi,ClayKe99,def_int_long,0,,,,,
player,201111270phi,phi,ClayKe99,pass_defended,0,,,,,
player,201111270phi,phi,ClayKe99,sacks,0.0,,,,,
player,201111270phi,phi,ClayKe99,tackles_combined,1,,,,,
player,201111270phi,phi,ClayKe99,tackles_solo,1,,,,,
player,201111270phi,phi,ClayKe99,tackles_assists,0,,,,,
player,201111270phi,phi,ClayKe99,tackles_loss,0,,,,,
player,201111270phi,phi,ClayKe99,qb_hits,0,,,,,
player,201111270phi,phi,ClayKe99,fumbles_rec,0,,,,,
player,201111270phi,phi,ClayKe99,fumbles_rec_yds,0,,,,,
player,201111270phi,phi,ClayKe99,fumbles_rec_td,0,,,,,
player,201111270phi,phi,ClayKe99,fumbles_forced,0,,,,,
player,201111270phi,phi,DoreJo20,def_int,0,,,,,
player,201111270phi,phi,DoreJo20,def_int_yds,0,,,,,
player,201111270phi,phi,DoreJo20,def_int_td,0,,,,,
player,201111270phi,phi,DoreJo20,def_int_long,0,,,,,
player,201111270phi,phi,DoreJo20,pass_defended,0,,,,,
player,201111270phi,phi,DoreJo20,sacks,0.0,,,,,
player,201111270phi,phi,DoreJo20,tackles_combined,1,,,,,
player,201111270phi,phi,DoreJo20,tackles_solo,1,,,,,
player,201111270phi,phi,DoreJo20,tackles_assists,0,,,,,
player,201111270phi,phi,DoreJo20,tackles_loss,0,,,,,
