game,2011,1,20110911,201109110kan,buf,"Buffalo Bills",41,kan,"Kansas City Chiefs",7
player,201109110kan,kan,ArenJa99,fumbles_rec_yds,0,,,,,
player,201109110kan,kan,ArenJa99,fumbles_rec_td,0,,,,,
player,201109110kan,kan,ArenJa99,fumbles_forced,0,,,,,
player,201109110kan,kan,CarrBr99,def_int,0,,,,,
player,201109110kan,kan,CarrBr99,def_int_yds,0,,,,,
player,201109110kan,kan,CarrBr99,def_int_td,0,,,,,
player,201109110kan,kan,CarrBr99,def_int_long,0,,,,,
player,201109110kan,kan,CarrBr99,pass_defended,0,,,,,
player,201109110kan,kan,CarrBr99,sacks,0.0,,,,,
player,201109110kan,kan,CarrBr99,tackles_combined,3,,,,,
player,201109110kan,kan,CarrBr99,tackles_solo,3,,,,,
player,201109110kan,kan,CarrBr99,tackles_assists,0,,,,,
player,201109110kan,kan,CarrBr99,tackles_loss,0,,,,,
player,201109110kan,kan,CarrBr99,qb_hits,0,,,,,
player,201109110kan,kan,CarrBr99,fumbles_rec,0,,,,,
player,201109110kan,kan,CarrBr99,fumbles_rec_yds,0,,,,,
player,201109110kan,kan,CarrBr99,fumbles_rec_td,0,,,,,
player,201109110kan,kan,CarrBr99,fumbles_forced,0,,,,,
player,201109110kan,kan,ShefCa99,def_int,0,,,,,
player,201109110kan,kan,ShefCa99,def_int_yds,0,,,,,
player,201109110kan,kan,ShefCa99,def_int_td,0,,,,,
player,201109110kan,kan,ShefCa99,def_int_long,0,,,,,
player,201109110kan,kan,ShefCa99,pass_defended,0,,,,,
player,201109110kan,kan,ShefCa99,sacks,0.0,,,,,
player,201109110kan,kan,ShefCa99,tackles_combined,3,,,,,
player,201109110kan,kan,ShefCa99,tackles_solo,3,,,,,
player,201109110kan,kan,ShefCa99,tackles_assists,0,,,,,
player,201109110kan,kan,ShefCa99,tackles_loss,1,,,,,
player,201109110kan,kan,ShefCa99,qb_hits,0,,,,,
player,201109110kan,kan,ShefCa99,fumbles_rec,0,,,,,
player,201109110kan,kan,ShefCa99,fumbles_rec_yds,0,,,,,
player,201109110kan,kan,ShefCa99,fumbles_rec_td,0,,,,,
player,201109110kan,kan,ShefCa99,fumbles_forced,0,,,,,
player,201109110kan,kan,HousJu00,def_int,0,,,,,
player,201109110kan,kan,HousJu00,def_int_yds,0,,,,,
player,201109110kan,kan,HousJu00,def_int_td,0,,,,,
player,201109110kan,kan,HousJu00,def_int_long,0,,,,,
player,201109110kan,kan,HousJu00,pass_defended,0,,,,,
player,201109110kan,kan,HousJu00,sacks,0.0,,,,,
player,201109110kan,kan,HousJu00,tackles_combined,2,,,,,
player,201109110kan,kan,HousJu00,tackles_solo,2,,,,,
player,201109110kan,kan,HousJu00,tackles_assists,0,,,,,
player,201109110kan,kan,HousJu00,tackles_loss,0,,,,,
player,201109110kan,kan,HousJu00,qb_hits,0,,,,,
player,201109110kan,kan,HousJu00,fumbles_rec,0,,,,,
player,201109110kan,kan,HousJu00,fumbles_rec_yds,0,,,,,
player,201109110kan,kan,HousJu00,fumbles_rec_td,0,,,,,
player,201109110kan,kan,HousJu00,fumbles_forced,0,,,,,
player,201109110kan,kan,BattJa00,def_int,0,,,,,
player,201109110kan,kan,BattJa00,def_int_yds,0,,,,,
player,201109110kan,kan,BattJa00,def_int_td,0,,,,,
player,201109110kan,kan,BattJa00,def_int_long,0,,,,,
player,201109110kan,kan,BattJa00,pass_defended,0,,,,,
player,201109110kan,kan,BattJa00,sacks,0.0,,,,,
player,201109110kan,kan,BattJa00,tackles_combined,1,,,,,
player,201109110kan,kan,BattJa00,tackles_solo,1,,,,,
player,201109110kan,kan,BattJa00,tackles_assists,0,,,,,
player,201109110kan,kan,BattJa00,tackles_loss,0,,,,,
player,201109110kan,kan,BattJa00,qb_hits,0,,,,,
player,201109110kan,kan,BattJa00,fumbles_rec,0,,,,,
player,201109110kan,kan,BattJa00,fumbles_rec_yds,0,,,,,
player,201109110kan,kan,BattJa00,fumbles_rec_td,0,,,,,
player,201109110kan,kan,BattJa00,fumbles_forced,0,,,,,
player,201109110kan,kan,CoppTe00,def_int,0,,,,,
player,201109110kan,kan,CoppTe00,def_int_yds,0,,,,,
player,201109110kan,kan,CoppTe00,def_int_td,0,,,,,
player,201109110kan,kan,CoppTe00,def_int_long,0,,,,,
player,201109110kan,kan,CoppTe00,pass_defended,0,,,,,
player,201109110kan,kan,CoppTe00,sacks,0.0,,,,,
player,201109110kan,kan,CoppTe00,tackles_combined,1,,,,,
player,201109110kan,kan,CoppTe00,tackles_solo,1,,,,,
player,201109110kan,kan,CoppTe00,tackles_assists,0,,,,,
player,201109110kan,kan,CoppTe00,tackles_loss,0,,,,,
player,201109110kan,kan,CoppTe00,qb_hits,0,,,,,
player,201109110kan,kan,CoppTe00,fumbles_rec,0,,,,,
player,201109110kan,kan,CoppTe00,fumbles_rec_yds,0,,,,,
player,201109110kan,kan,CoppTe00,fumbles_rec_td,0,,,,,
player,201109110kan,kan,CoppTe00,fumbles_forced,0,,,,,
player,201109110kan,kan,GreeCo01,def_int,0,,,,,
player,201109110kan,kan,GreeCo01,def_int_yds,0,,,,,
player,201109110kan,kan,GreeCo01,def_int_td,0,,,,,
player,201109110kan,kan,GreeCo01,def_int_long,0,,,,,
player,201109110kan,kan,GreeCo01,pass_defended,0,,,,,
player,201109110kan,kan,GreeCo01,sacks,0.0,,,,,
player,201109110kan,kan,GreeCo01,tackles_combined,1,,,,,
player,201109110kan,kan,GreeCo01,tackles_solo,1,,,,,
player,201109110kan,kan,GreeCo01,tackles_assists,0,,,,,
player,201109110kan,kan,GreeCo01,tackles_loss,0,,,,,
player,201109110kan,kan,GreeCo01,qb_hits,0,,,,,
player,201109110kan,kan,GreeCo01,fumbles_rec,0,,,,,
player,201109110kan,kan,GreeCo01,fumbles_rec_yds,0,,,,,
player,201109110kan,kan,GreeCo01,fumbles_rec_td,0,,,,,
player,201109110kan,kan,GreeCo01,fumbles_forced,0,,,,,
player,201109110kan,kan,JackTy98,def_int,0,,,,,
player,201109110kan,kan,JackTy98,def_int_yds,0,,,,,
player,201109110kan,kan,JackTy98,def_int_td,0,,,,,
player,201109110kan,kan,JackTy98,def_int_long,0,,,,,
player,201109110kan,kan,JackTy98,pass_defended,0,,,,,
player,201109110kan,kan,JackTy98,sacks,0.0,,,,,
player,201109110kan,kan,JackTy98,tackles_combined,1,,,,,
player,201109110kan,kan,JackTy98,tackles_solo,0,,,,,
player,201109110kan,kan,JackTy98,tackles_assists,1,,,,,
player,201109110kan,kan,JackTy98,tackles_loss,0,,,,,
player,201109110kan,kan,JackTy98,qb_hits,0,,,,,
player,201109110kan,kan,JackTy98,fumbles_rec,0,,,,,
player,201109110kan,kan,JackTy98,fumbles_rec_yds,0,,,,,
player,201109110kan,kan,JackTy98,fumbles_rec_td,0,,,,,
player,201109110kan,kan,JackTy98,fumbles_forced,0,,,,,
player,201109110kan,kan,GilbWa00,def_int,,,,,,
player,201109110kan,kan,GilbWa00,def_int_yds,,,,,,
player,201109110kan,kan,GilbWa00,def_int_td,,,,,,
player,201109110kan,kan,GilbWa00,def_int_long,,,,,,
player,201109110kan,kan,GilbWa00,pass_defended,0,,,,,
player,201109110kan,kan,GilbWa00,sacks,0.0,,,,,
player,201109110kan,kan,GilbWa00,tackles_combined,0,,,,,
player,201109110kan,kan,GilbWa00,tackles_solo,0,,,,,
player,201109110kan,kan,GilbWa00,tackles_assists,0,,,,,
player,201109110kan,kan,GilbWa00,tackles_loss,0,,,,,
player,201109110kan,kan,GilbWa00,qb_hits,1,,,,,
player,201109110kan,kan,GilbWa00,fumbles_rec,0,,,,,
player,201109110kan,kan,GilbWa00,fumbles_rec_yds,,,,,,
player,201109110kan,kan,GilbWa00,fumbles_rec_td,,,,,,
player,201109110kan,kan,GilbWa00,fumbles_forced,0,,,,,
player,201109110kan,buf,ParrRo00,kick_ret,0,,,,,
player,201109110kan,buf,ParrRo00,kick_ret_yds,0,,,,,
player,201109110kan,buf,ParrRo00,kick_ret_yds_per_ret,,,,,,
player,201109110kan,buf,ParrRo00,kick_ret_td,0,,,,,
player,201109110kan,buf,ParrRo00,kick_ret_long,0,,,,,
player,201109110kan,buf,ParrRo00,punt_ret,4,,,,,
player,201109110kan,buf,ParrRo00,punt_ret_yds,35,,,,,
player,201109110kan,buf,ParrRo00,punt_ret_yds_per_ret,8.8,,,,,
player,201109110kan,buf,ParrRo00,punt_ret_td,0,,,,,
player,201109110kan,buf,ParrRo00,punt_ret_long,28,,,,,
player,201109110kan,buf,SmitBr01,kick_ret,1,,,,,
player,201109110kan,buf,SmitBr01,kick_ret_yds,21,,,,,
player,201109110kan,buf,SmitBr01,kick_ret_yds_per_ret,21.0,,,,,
player,201109110kan,buf,SmitBr01,kick_ret_td,0,,,,,
player,201109110kan,buf,SmitBr01,kick_ret_long,21,,,,,
player,201109110kan,buf,SmitBr01,punt_ret,0,,,,,
player,201109110kan,buf,SmitBr01,punt_ret_yds,0,,,,,
player,201109110kan,buf,SmitBr01,punt_ret_yds_per_ret,,,,,,
player,201109110kan,buf,SmitBr01,punt_ret_td,0,,,,,
player,201109110kan,buf,SmitBr01,punt_ret_long,0,,,,,
player,201109110kan,kan,ArenJa99,kick_ret,3,,,,,
player,201109110kan,kan,ArenJa99,kick_ret_yds,55,,,,,
player,201109110kan,kan,ArenJa99,kick_ret_yds_per_ret,18.3,,,,,
player,201109110kan,kan,ArenJa99,kick_ret_td,0,,,,,
player,201109110kan,kan,ArenJa99,kick_ret_long,22,,,,,
player,201109110kan,kan,ArenJa99,punt_ret,1,,,,,
player,201109110kan,kan,ArenJa99,punt_ret_yds,15,,,,,
player,201109110kan,kan,ArenJa99,punt_ret_yds_per_ret,15.0,,,,,
player,201109110kan,kan,ArenJa99,punt_ret_td,0,,,,,
player,201109110kan,kan,ArenJa99,punt_ret_long,15,,,,,
player,201109110kan,kan,McClDe00,kick_ret,4,,,,,
player,201109110kan,kan,McClDe00,kick_ret_yds,92,,,,,
player,201109110kan,kan,McClDe00,kick_ret_yds_per_ret,23.0,,,,,
player,201109110kan,kan,McClDe00,kick_ret_td,0,,,,,
player,201109110kan,kan,McClDe00,kick_ret_long,35,,,,,
player,201109110kan,kan,McClDe00,punt_ret,0,,,,,
player,201109110kan,kan,McClDe00,punt_ret_yds,0,,,,,
player,201109110kan,kan,McClDe00,punt_ret_yds_per_ret,,,,,,
player,201109110kan,kan,McClDe00,punt_ret_td,0,,,,,
player,201109110kan,kan,McClDe00,punt_ret_long,0,,,,,
player,201109110kan,buf,linderia01,xpm,5,,,,,
player,201109110kan,buf,linderia01,xpa,5,,,,,
player,201109110kan,buf,linderia01,fgm,2,,,,,
player,201109110kan,buf,linderia01,fga,2,,,,,
player,201109110kan,buf,linderia01,punt,0,,,,,
player,201109110kan,buf,linderia01,punt_yds,0,,,,,
player,201109110kan,buf,linderia01,punt_yds_per_punt,,,,,,
player,201109110kan,buf,linderia01,punt_long,0,,,,,
player,201109110kan,buf,MoorBr24,xpm,,,,,,
player,201109110kan,buf,MoorBr24,xpa,,,,,,
player,201109110kan,buf,MoorBr24,fgm,,,,,,
player,201109110kan,buf,MoorBr24,fga,,,,,,
player,201109110kan,buf,MoorBr24,punt,5,,,,,
player,201109110kan,buf,MoorBr24,punt_yds,257,,,,,
player,201109110kan,buf,MoorBr24,punt_yds_per_punt,51.4,,,,,
player,201109110kan,buf,MoorBr24,punt_long,63,,,,,
player,201109110kan,kan,SuccRy44,xpm,1,,,,,
player,201109110kan,kan,SuccRy44,xpa,1,,,,,
player,201109110kan,kan,SuccRy44,fgm,,,,,,
player,201109110kan,kan,SuccRy44,fga,1,,,,,
player,201109110kan,kan,SuccRy44,punt,0,,,,,
player,201109110kan,kan,SuccRy44,punt_yds,0,,,,,
player,201109110kan,kan,SuccRy44,punt_yds_per_punt,,,,,,
player,201109110kan,kan,SuccRy44,punt_long,0,,,,,
player,201109110kan,kan,ColqDu20,xpm,,,,,,
player,201109110kan,kan,ColqDu20,xpa,,,,,,
player,201109110kan,kan,ColqDu20,fgm,,,,,,
player,201109110kan,kan,ColqDu20,fga,,,,,,
player,201109110kan,kan,ColqDu20,punt,8,,,,,
player,201109110kan,kan,ColqDu20,punt_yds,328,,,,,
player,201109110kan,kan,ColqDu20,punt_yds_per_punt,41.0,,,,,
player,201109110kan,kan,ColqDu20,punt_long,58,,,,,
