game,2011,17,20120101,201201010phi,was,"Washington Redskins",10,phi,"Philadelphia Eagles",34
player,201201010phi,was,OrakBr99,tackles_loss,1,,,,,
player,201201010phi,was,OrakBr99,qb_hits,2,,,,,
player,201201010phi,was,OrakBr99,fumbles_rec,0,,,,,
player,201201010phi,was,OrakBr99,fumbles_rec_yds,0,,,,,
player,201201010phi,was,OrakBr99,fumbles_rec_td,0,,,,,
player,201201010phi,was,OrakBr99,fumbles_forced,1,,,,,
player,201201010phi,was,DougRe20,def_int,0,,,,,
player,201201010phi,was,DougRe20,def_int_yds,0,,,,,
player,201201010phi,was,DougRe20,def_int_td,0,,,,,
player,201201010phi,was,DougRe20,def_int_long,0,,,,,
player,201201010phi,was,DougRe20,pass_defended,0,,,,,
player,201201010phi,was,DougRe20,sacks,0.0,,,,,
player,201201010phi,was,DougRe20,tackles_combined,7,,,,,
player,201201010phi,was,DougRe20,tackles_solo,7,,,,,
player,201201010phi,was,DougRe20,tackles_assists,0,,,,,
player,201201010phi,was,DougRe20,tackles_loss,0,,,,,
player,201201010phi,was,DougRe20,qb_hits,0,,,,,
player,201201010phi,was,DougRe20,fumbles_rec,0,,,,,
player,201201010phi,was,DougRe20,fumbles_rec_yds,0,,,,,
player,201201010phi,was,DougRe20,fumbles_rec_td,0,,,,,
player,201201010phi,was,DougRe20,fumbles_forced,0,,,,,
player,201201010phi,was,GomeDe00,def_int,0,,,,,
player,201201010phi,was,GomeDe00,def_int_yds,0,,,,,
player,201201010phi,was,GomeDe00,def_int_td,0,,,,,
player,201201010phi,was,GomeDe00,def_int_long,0,,,,,
player,201201010phi,was,GomeDe00,pass_defended,0,,,,,
player,201201010phi,was,GomeDe00,sacks,0.0,,,,,
player,201201010phi,was,GomeDe00,tackles_combined,5,,,,,
player,201201010phi,was,GomeDe00,tackles_solo,5,,,,,
player,201201010phi,was,GomeDe00,tackles_assists,0,,,,,
player,201201010phi,was,GomeDe00,tackles_loss,0,,,,,
player,201201010phi,was,GomeDe00,qb_hits,0,,,,,
player,201201010phi,was,GomeDe00,fumbles_rec,0,,,,,
player,201201010phi,was,GomeDe00,fumbles_rec_yds,0,,,,,
player,201201010phi,was,GomeDe00,fumbles_rec_td,0,,,,,
player,201201010phi,was,GomeDe00,fumbles_forced,0,,,,,
player,201201010phi,was,FletLo20,def_int,0,,,,,
player,201201010phi,was,FletLo20,def_int_yds,0,,,,,
player,201201010phi,was,FletLo20,def_int_td,0,,,,,
player,201201010phi,was,FletLo20,def_int_long,0,,,,,
player,201201010phi,was,FletLo20,pass_defended,1,,,,,
player,201201010phi,was,FletLo20,sacks,0.0,,,,,
player,201201010phi,was,FletLo20,tackles_combined,4,,,,,
player,201201010phi,was,FletLo20,tackles_solo,3,,,,,
player,201201010phi,was,FletLo20,tackles_assists,1,,,,,
player,201201010phi,was,FletLo20,tackles_loss,0,,,,,
player,201201010phi,was,FletLo20,qb_hits,0,,,,,
player,201201010phi,was,FletLo20,fumbles_rec,0,,,,,
player,201201010phi,was,FletLo20,fumbles_rec_yds,0,,,,,
player,201201010phi,was,FletLo20,fumbles_rec_td,0,,,,,
player,201201010phi,was,FletLo20,fumbles_forced,0,,,,,
player,201201010phi,was,FoxxKe20,def_int,0,,,,,
player,201201010phi,was,FoxxKe20,def_int_yds,0,,,,,
player,201201010phi,was,FoxxKe20,def_int_td,0,,,,,
player,201201010phi,was,FoxxKe20,def_int_long,0,,,,,
player,201201010phi,was,FoxxKe20,pass_defended,0,,,,,
player,201201010phi,was,FoxxKe20,sacks,0.0,,,,,
player,201201010phi,was,FoxxKe20,tackles_combined,4,,,,,
player,201201010phi,was,FoxxKe20,tackles_solo,3,,,,,
player,201201010phi,was,FoxxKe20,tackles_assists,1,,,,,
player,201201010phi,was,FoxxKe20,tackles_loss,0,,,,,
player,201201010phi,was,FoxxKe20,qb_hits,0,,,,,
player,201201010phi,was,FoxxKe20,fumbles_rec,0,,,,,
player,201201010phi,was,FoxxKe20,fumbles_rec_yds,0,,,,,
player,201201010phi,was,FoxxKe20,fumbles_rec_td,0,,,,,
player,201201010phi,was,FoxxKe20,fumbles_forced,0,,,,,
player,201201010phi,was,WestBy00,def_int,0,,,,,
player,201201010phi,was,WestBy00,def_int_yds,0,,,,,
player,201201010phi,was,WestBy00,def_int_td,0,,,,,
player,201201010phi,was,WestBy00,def_int_long,0,,,,,
player,201201010phi,was,WestBy00,pass_defended,0,,,,,
player,201201010phi,was,WestBy00,sacks,0.0,,,,,
player,201201010phi,was,WestBy00,tackles_combined,4,,,,,
player,201201010phi,was,WestBy00,tackles_solo,4,,,,,
player,201201010phi,was,WestBy00,tackles_assists,0,,,,,
player,201201010phi,was,WestBy00,tackles_loss,0,,,,,
player,201201010phi,was,WestBy00,qb_hits,0,,,,,
player,201201010phi,was,WestBy00,fumbles_rec,0,,,,,
player,201201010phi,was,WestBy00,fumbles_rec_yds,0,,,,,
player,201201010phi,was,WestBy00,fumbles_rec_td,0,,,,,
player,201201010phi,was,WestBy00,fumbles_forced,0,,,,,
player,201201010phi,was,HallDe99,def_int,0,,,,,
player,201201010phi,was,HallDe99,def_int_yds,12,,,,,
player,201201010phi,was,HallDe99,def_int_td,0,,,,,
player,201201010phi,was,HallDe99,def_int_long,12,,,,,
player,201201010phi,was,HallDe99,pass_defended,2,,,,,
player,201201010phi,was,HallDe99,sacks,0.0,,,,,
player,201201010phi,was,HallDe99,tackles_combined,3,,,,,
player,201201010phi,was,HallDe99,tackles_solo,3,,,,,
player,201201010phi,was,HallDe99,tackles_assists,0,,,,,
player,201201010phi,was,HallDe99,tackles_loss,0,,,,,
player,201201010phi,was,HallDe99,qb_hits,0,,,,,
player,201201010phi,was,HallDe99,fumbles_rec,0,,,,,
player,201201010phi,was,HallDe99,fumbles_rec_yds,0,,,,,
player,201201010phi,was,HallDe99,fumbles_rec_td,0,,,,,
player,201201010phi,was,HallDe99,fumbles_forced,0,,,,,
player,201201010phi,was,JackRo99,def_int,0,,,,,
player,201201010phi,was,JackRo99,def_int_yds,0,,,,,
player,201201010phi,was,JackRo99,def_int_td,0,,,,,
player,201201010phi,was,JackRo99,def_int_long,0,,,,,
player,201201010phi,was,JackRo99,pass_defended,0,,,,,
player,201201010phi,was,JackRo99,sacks,0.0,,,,,
player,201201010phi,was,JackRo99,tackles_combined,3,,,,,
player,201201010phi,was,JackRo99,tackles_solo,3,,,,,
player,201201010phi,was,JackRo99,tackles_assists,0,,,,,
player,201201010phi,was,JackRo99,tackles_loss,1,,,,,
player,201201010phi,was,JackRo99,qb_hits,0,,,,,
player,201201010phi,was,JackRo99,fumbles_rec,0,,,,,
player,201201010phi,was,JackRo99,fumbles_rec_yds,0,,,,,
player,201201010phi,was,JackRo99,fumbles_rec_td,0,,,,,
player,201201010phi,was,JackRo99,fumbles_forced,0,,,,,
player,201201010phi,was,RilePe00,def_int,0,,,,,
player,201201010phi,was,RilePe00,def_int_yds,0,,,,,
player,201201010phi,was,RilePe00,def_int_td,0,,,,,
player,201201010phi,was,RilePe00,def_int_long,0,,,,,
player,201201010phi,was,RilePe00,pass_defended,2,,,,,
player,201201010phi,was,RilePe00,sacks,0.0,,,,,
player,201201010phi,was,RilePe00,tackles_combined,3,,,,,
player,201201010phi,was,RilePe00,tackles_solo,2,,,,,
player,201201010phi,was,RilePe00,tackles_assists,1,,,,,
player,201201010phi,was,RilePe00,tackles_loss,0,,,,,
player,201201010phi,was,RilePe00,qb_hits,0,,,,,
player,201201010phi,was,RilePe00,fumbles_rec,1,,,,,
player,201201010phi,was,RilePe00,fumbles_rec_yds,3,,,,,
player,201201010phi,was,RilePe00,fumbles_rec_td,0,,,,,
player,201201010phi,was,RilePe00,fumbles_forced,0,,,,,
player,201201010phi,was,KerrRy00,def_int,0,,,,,
player,201201010phi,was,KerrRy00,def_int_yds,0,,,,,
player,201201010phi,was,KerrRy00,def_int_td,0,,,,,
player,201201010phi,was,KerrRy00,def_int_long,0,,,,,
player,201201010phi,was,KerrRy00,pass_defended,0,,,,,
player,201201010phi,was,KerrRy00,sacks,0.0,,,,,
player,201201010phi,was,KerrRy00,tackles_combined,2,,,,,
player,201201010phi,was,KerrRy00,tackles_solo,2,,,,,
player,201201010phi,was,KerrRy00,tackles_assists,0,,,,,
player,201201010phi,was,KerrRy00,tackles_loss,0,,,,,
player,201201010phi,was,KerrRy00,qb_hits,1,,,,,
player,201201010phi,was,KerrRy00,fumbles_rec,0,,,,,
player,201201010phi,was,KerrRy00,fumbles_rec_yds,0,,,,,
player,201201010phi,was,KerrRy00,fumbles_rec_td,0,,,,,
player,201201010phi,was,KerrRy00,fumbles_forced,0,,,,,
player,201201010phi,was,BoweSt20,def_int,0,,,,,
player,201201010phi,was,BoweSt20,def_int_yds,0,,,,,
player,201201010phi,was,BoweSt20,def_int_td,0,,,,,
player,201201010phi,was,BoweSt20,def_int_long,0,,,,,
player,201201010phi,was,BoweSt20,pass_defended,0,,,,,
player,201201010phi,was,BoweSt20,sacks,0.0,,,,,
player,201201010phi,was,BoweSt20,tackles_combined,1,,,,,
player,201201010phi,was,BoweSt20,tackles_solo,1,,,,,
player,201201010phi,was,BoweSt20,tackles_assists,0,,,,,
player,201201010phi,was,BoweSt20,tackles_loss,0,,,,,
player,201201010phi,was,BoweSt20,qb_hits,0,,,,,
player,201201010phi,was,BoweSt20,fumbles_rec,0,,,,,
player,201201010phi,was,BoweSt20,fumbles_rec_yds,0,,,,,
player,201201010phi,was,BoweSt20,fumbles_rec_td,0,,,,,
player,201201010phi,was,BoweSt20,fumbles_forced,0,,,,,
player,201201010phi,was,CarrAd99,def_int,0,,,,,
player,201201010phi,was,CarrAd99,def_int_yds,0,,,,,
player,201201010phi,was,CarrAd99,def_int_td,0,,,,,
player,201201010phi,was,CarrAd99,def_int_long,0,,,,,
player,201201010phi,was,CarrAd99,pass_defended,0,,,,,
player,201201010phi,was,CarrAd99,sacks,0.0,,,,,
player,201201010phi,was,CarrAd99,tackles_combined,1,,,,,
player,201201010phi,was,CarrAd99,tackles_solo,1,,,,,
player,201201010phi,was,CarrAd99,tackles_assists,0,,,,,
player,201201010phi,was,CarrAd99,tackles_loss,0,,,,,
player,201201010phi,was,CarrAd99,qb_hits,1,,,,,
player,201201010phi,was,CarrAd99,fumbles_rec,0,,,,,
player,201201010phi,was,CarrAd99,fumbles_rec_yds,0,,,,,
player,201201010phi,was,CarrAd99,fumbles_rec_td,0,,,,,
player,201201010phi,was,CarrAd99,fumbles_forced,0,,,,,
player,201201010phi,was,CofiBa20,def_int,0,,,,,
player,201201010phi,was,CofiBa20,def_int_yds,0,,,,,
player,201201010phi,was,CofiBa20,def_int_td,0,,,,,
player,201201010phi,was,CofiBa20,def_int_long,0,,,,,
player,201201010phi,was,CofiBa20,pass_defended,0,,,,,
player,201201010phi,was,CofiBa20,sacks,0.0,,,,,
player,201201010phi,was,CofiBa20,tackles_combined,1,,,,,
player,201201010phi,was,CofiBa20,tackles_solo,1,,,,,
player,201201010phi,was,CofiBa20,tackles_assists,0,,,,,
player,201201010phi,was,CofiBa20,tackles_loss,1,,,,,
player,201201010phi,was,CofiBa20,qb_hits,0,,,,,
player,201201010phi,was,CofiBa20,fumbles_rec,0,,,,,
player,201201010phi,was,CofiBa20,fumbles_rec_yds,0,,,,,
player,201201010phi,was,CofiBa20,fumbles_rec_td,0,,,,,
player,201201010phi,was,CofiBa20,fumbles_forced,0,,,,,
player,201201010phi,was,LockSe20,def_int,0,,,,,
player,201201010phi,was,LockSe20,def_int_yds,0,,,,,
player,201201010phi,was,LockSe20,def_int_td,0,,,,,
player,201201010phi,was,LockSe20,def_int_long,0,,,,,
player,201201010phi,was,LockSe20,pass_defended,0,,,,,
player,201201010phi,was,LockSe20,sacks,0.0,,,,,
player,201201010phi,was,LockSe20,tackles_combined,1,,,,,
player,201201010phi,was,LockSe20,tackles_solo,1,,,,,
player,201201010phi,was,LockSe20,tackles_assists,0,,,,,
player,201201010phi,was,LockSe20,tackles_loss,0,,,,,
player,201201010phi,was,LockSe20,qb_hits,0,,,,,
player,201201010phi,was,LockSe20,fumbles_rec,0,,,,,
player,201201010phi,was,LockSe20,fumbles_rec_yds,0,,,,,
player,201201010phi,was,LockSe20,fumbles_rec_td,0,,,,,
player,201201010phi,was,LockSe20,fumbles_forced,0,,,,,
player,201201010phi,was,ScotDa20,def_int,0,,,,,
player,201201010phi,was,ScotDa20,def_int_yds,0,,,,,
player,201201010phi,was,ScotDa20,def_int_td,0,,,,,
player,201201010phi,was,ScotDa20,def_int_long,0,,,,,
player,201201010phi,was,ScotDa20,pass_defended,0,,,,,
player,201201010phi,was,ScotDa20,sacks,0.0,,,,,
player,201201010phi,was,ScotDa20,tackles_combined,1,,,,,
player,201201010phi,was,ScotDa20,tackles_solo,1,,,,,
player,201201010phi,was,ScotDa20,tackles_assists,0,,,,,
player,201201010phi,was,ScotDa20,tackles_loss,1,,,,,
player,201201010phi,was,ScotDa20,qb_hits,0,,,,,
player,201201010phi,was,ScotDa20,fumbles_rec,0,,,,,
player,201201010phi,was,ScotDa20,fumbles_rec_yds,0,,,,,
player,201201010phi,was,ScotDa20,fumbles_rec_td,0,,,,,
player,201201010phi,was,ScotDa20,fumbles_forced,0,,,,,
player,201201010phi,was,WilsJo99,def_int,0,,,,,
player,201201010phi,was,WilsJo99,def_int_yds,0,,,,,
player,201201010phi,was,WilsJo99,def_int_td,0,,,,,
player,201201010phi,was,WilsJo99,def_int_long,0,,,,,
player,201201010phi,was,WilsJo99,pass_defended,0,,,,,
player,201201010phi,was,WilsJo99,sacks,0.0,,,,,
player,201201010phi,was,WilsJo99,tackles_combined,1,,,,,
player,201201010phi,was,WilsJo99,tackles_solo,1,,,,,
player,201201010phi,was,WilsJo99,tackles_assists,0,,,,,
player,201201010phi,was,WilsJo99,tackles_loss,0,,,,,
player,201201010phi,was,WilsJo99,qb_hits,0,,,,,
player,201201010phi,was,WilsJo99,fumbles_rec,0,,,,,
player,201201010phi,was,WilsJo99,fumbles_rec_yds,0,,,,,
player,201201010phi,was,WilsJo99,fumbles_rec_td,0,,,,,
player,201201010phi,was,WilsJo99,fumbles_forced,0,,,,,
player,201201010phi,was,ThomBr00,def_int,0,,,,,
player,201201010phi,was,ThomBr00,def_int_yds,0,,,,,
player,201201010phi,was,ThomBr00,def_int_td,0,,,,,
player,201201010phi,was,ThomBr00,def_int_long,0,,,,,
player,201201010phi,was,ThomBr00,pass_defended,0,,,,,
player,201201010phi,was,ThomBr00,sacks,0.0,,,,,
player,201201010phi,was,ThomBr00,tackles_combined,0,,,,,
player,201201010phi,was,ThomBr00,tackles_solo,0,,,,,
player,201201010phi,was,ThomBr00,tackles_assists,0,,,,,
player,201201010phi,was,ThomBr00,tackles_loss,0,,,,,
player,201201010phi,was,ThomBr00,qb_hits,0,,,,,
player,201201010phi,was,ThomBr00,fumbles_rec,1,,,,,
player,201201010phi,was,ThomBr00,fumbles_rec_yds,0,,,,,
player,201201010phi,was,ThomBr00,fumbles_rec_td,0,,,,,
player,201201010phi,was,ThomBr00,fumbles_forced,0,,,,,
player,201201010phi,phi,AlleNa99,def_int,1,,,,,
player,201201010phi,phi,AlleNa99,def_int_yds,31,,,,,
player,201201010phi,phi,AlleNa99,def_int_td,0,,,,,
player,201201010phi,phi,AlleNa99,def_int_long,31,,,,,
player,201201010phi,phi,AlleNa99,pass_defended,2,,,,,
player,201201010phi,phi,AlleNa99,sacks,0.0,,,,,
player,201201010phi,phi,AlleNa99,tackles_combined,5,,,,,
player,201201010phi,phi,AlleNa99,tackles_solo,4,,,,,
player,201201010phi,phi,AlleNa99,tackles_assists,1,,,,,
player,201201010phi,phi,AlleNa99,tackles_loss,0,,,,,
player,201201010phi,phi,AlleNa99,qb_hits,0,,,,,
player,201201010phi,phi,AlleNa99,fumbles_rec,0,,,,,
player,201201010phi,phi,AlleNa99,fumbles_rec_yds,0,,,,,
player,201201010phi,phi,AlleNa99,fumbles_rec_td,0,,,,,
player,201201010phi,phi,AlleNa99,fumbles_forced,0,,,,,
player,201201010phi,phi,ColeTr20,def_int,0,,,,,
player,201201010phi,phi,ColeTr20,def_int_yds,0,,,,,
player,201201010phi,phi,ColeTr20,def_int_td,0,,,,,
player,201201010phi,phi,ColeTr20,def_int_long,0,,,,,
player,201201010phi,phi,ColeTr20,pass_defended,0,,,,,
player,201201010phi,phi,ColeTr20,sacks,1.0,,,,,
player,201201010phi,phi,ColeTr20,tackles_combined,2,,,,,
player,201201010phi,phi,ColeTr20,tackles_solo,2,,,,,
player,201201010phi,phi,ColeTr20,tackles_assists,0,,,,,
player,201201010phi,phi,ColeTr20,tackles_loss,1,,,,,
player,201201010phi,phi,ColeTr20,qb_hits,2,,,,,
player,201201010phi,phi,ColeTr20,fumbles_rec,0,,,,,
player,201201010phi,phi,ColeTr20,fumbles_rec_yds,0,,,,,
player,201201010phi,phi,ColeTr20,fumbles_rec_td,0,,,,,
player,201201010phi,phi,ColeTr20,fumbles_forced,0,,,,,
player,201201010phi,phi,ClayKe99,def_int,0,,,,,
player,201201010phi,phi,ClayKe99,def_int_yds,0,,,,,
player,201201010phi,phi,ClayKe99,def_int_td,0,,,,,
player,201201010phi,phi,ClayKe99,def_int_long,0,,,,,
player,201201010phi,phi,ClayKe99,pass_defended,1,,,,,
player,201201010phi,phi,ClayKe99,sacks,0.0,,,,,
player,201201010phi,phi,ClayKe99,tackles_combined,9,,,,,
player,201201010phi,phi,ClayKe99,tackles_solo,8,,,,,
player,201201010phi,phi,ClayKe99,tackles_assists,1,,,,,
player,201201010phi,phi,ClayKe99,tackles_loss,0,,,,,
player,201201010phi,phi,ClayKe99,qb_hits,0,,,,,
player,201201010phi,phi,ClayKe99,fumbles_rec,0,,,,,
player,201201010phi,phi,ClayKe99,fumbles_rec_yds,0,,,,,
player,201201010phi,phi,ClayKe99,fumbles_rec_td,0,,,,,
player,201201010phi,phi,ClayKe99,fumbles_forced,0,,,,,
player,201201010phi,phi,MattCa00,def_int,0,,,,,
player,201201010phi,phi,MattCa00,def_int_yds,0,,,,,
player,201201010phi,phi,MattCa00,def_int_td,0,,,,,
player,201201010phi,phi,MattCa00,def_int_long,0,,,,,
player,201201010phi,phi,MattCa00,pass_defended,0,,,,,
player,201201010phi,phi,MattCa00,sacks,0.0,,,,,
player,201201010phi,phi,MattCa00,tackles_combined,5,,,,,
player,201201010phi,phi,MattCa00,tackles_solo,4,,,,,
player,201201010phi,phi,MattCa00,tackles_assists,1,,,,,
player,201201010phi,phi,MattCa00,tackles_loss,0,,,,,
player,201201010phi,phi,MattCa00,qb_hits,0,,,,,
player,201201010phi,phi,MattCa00,fumbles_rec,0,,,,,
player,201201010phi,phi,MattCa00,fumbles_rec_yds,0,,,,,
player,201201010phi,phi,MattCa00,fumbles_rec_td,0,,,,,
player,201201010phi,phi,MattCa00,fumbles_forced,0,,,,,
player,201201010phi,phi,JordAk99,def_int,0,,,,,
player,201201010phi,phi,JordAk99,def_int_yds,0,,,,,
player,201201010phi,phi,JordAk99,def_int_td,0,,,,,
player,201201010phi,phi,JordAk99,def_int_long,0,,,,,
player,201201010phi,phi,JordAk99,pass_defended,0,,,,,
player,201201010phi,phi,JordAk99,sacks,0.0,,,,,
player,201201010phi,phi,JordAk99,tackles_combined,4,,,,,
player,201201010phi,phi,JordAk99,tackles_solo,4,,,,,
player,201201010phi,phi,JordAk99,tackles_assists,0,,,,,
player,201201010phi,phi,JordAk99,tackles_loss,0,,,,,
player,201201010phi,phi,JordAk99,qb_hits,0,,,,,
player,201201010phi,phi,JordAk99,fumbles_rec,0,,,,,
player,201201010phi,phi,JordAk99,fumbles_rec_yds,0,,,,,
player,201201010phi,phi,JordAk99,fumbles_rec_td,0,,,,,
player,201201010phi,phi,JordAk99,fumbles_forced,0,,,,,
player,201201010phi,phi,AsomNn20,def_int,0,,,,,
player,201201010phi,phi,AsomNn20,def_int_yds,0,,,,,
player,201201010phi,phi,AsomNn20,def_int_td,0,,,,,
player,201201010phi,phi,AsomNn20,def_int_long,0,,,,,
player,201201010phi,phi,AsomNn20,pass_defended,0,,,,,
player,201201010phi,phi,AsomNn20,sacks,0.0,,,,,
player,201201010phi,phi,AsomNn20,tackles_combined,3,,,,,
player,201201010phi,phi,AsomNn20,tackles_solo,3,,,,,
player,201201010phi,phi,AsomNn20,tackles_assists,0,,,,,
player,201201010phi,phi,AsomNn20,tackles_loss,0,,,,,
player,201201010phi,phi,AsomNn20,qb_hits,0,,,,,
player,201201010phi,phi,AsomNn20,fumbles_rec,0,,,,,
player,201201010phi,phi,AsomNn20,fumbles_rec_yds,0,,,,,
player,201201010phi,phi,AsomNn20,fumbles_rec_td,0,,,,,
player,201201010phi,phi,AsomNn20,fumbles_forced,0,,,,,
player,201201010phi,phi,JarrJa00,def_int,0,,,,,
player,201201010phi,phi,JarrJa00,def_int_yds,0,,,,,
player,201201010phi,phi,JarrJa00,def_int_td,0,,,,,
player,201201010phi,phi,JarrJa00,def_int_long,0,,,,,
player,201201010phi,phi,JarrJa00,pass_defended,0,,,,,
player,201201010phi,phi,JarrJa00,sacks,0.0,,,,,
player,201201010phi,phi,JarrJa00,tackles_combined,3,,,,,
player,201201010phi,phi,JarrJa00,tackles_solo,3,,,,,
player,201201010phi,phi,JarrJa00,tackles_assists,0,,,,,
player,201201010phi,phi,JarrJa00,tackles_loss,0,,,,,
player,201201010phi,phi,JarrJa00,qb_hits,0,,,,,
player,201201010phi,phi,JarrJa00,fumbles_rec,0,,,,,
player,201201010phi,phi,JarrJa00,fumbles_rec_yds,0,,,,,
player,201201010phi,phi,JarrJa00,fumbles_rec_td,0,,,,,
player,201201010phi,phi,JarrJa00,fumbles_forced,0,,,,,
player,201201010phi,phi,JenkCu20,def_int,0,,,,,
player,201201010phi,phi,JenkCu20,def_int_yds,0,,,,,
player,201201010phi,phi,JenkCu20,def_int_td,0,,,,,
player,201201010phi,phi,JenkCu20,def_int_long,0,,,,,
player,201201010phi,phi,JenkCu20,pass_defended,0,,,,,
player,201201010phi,phi,JenkCu20,sacks,0.0,,,,,
player,201201010phi,phi,JenkCu20,tackles_combined,3,,,,,
player,201201010phi,phi,JenkCu20,tackles_solo,3,,,,,
player,201201010phi,phi,JenkCu20,tackles_assists,0,,,,,
player,201201010phi,phi,JenkCu20,tackles_loss,0,,,,,
player,201201010phi,phi,JenkCu20,qb_hits,1,,,,,
player,201201010phi,phi,JenkCu20,fumbles_rec,0,,,,,
player,201201010phi,phi,JenkCu20,fumbles_rec_yds,0,,,,,
player,201201010phi,phi,JenkCu20,fumbles_rec_td,0,,,,,
player,201201010phi,phi,JenkCu20,fumbles_forced,0,,,,,
player,201201010phi,phi,RodgDo99,def_int,0,,,,,
player,201201010phi,phi,RodgDo99,def_int_yds,0,,,,,
player,201201010phi,phi,RodgDo99,def_int_td,0,,,,,
player,201201010phi,phi,RodgDo99,def_int_long,0,,,,,
player,201201010phi,phi,RodgDo99,pass_defended,0,,,,,
player,201201010phi,phi,RodgDo99,sacks,0.0,,,,,
player,201201010phi,phi,RodgDo99,tackles_combined,3,,,,,
player,201201010phi,phi,RodgDo99,tackles_solo,3,,,,,
player,201201010phi,phi,RodgDo99,tackles_assists,0,,,,,
player,201201010phi,phi,RodgDo99,tackles_loss,0,,,,,
player,201201010phi,phi,RodgDo99,qb_hits,0,,,,,
player,201201010phi,phi,RodgDo99,fumbles_rec,0,,,,,
player,201201010phi,phi,RodgDo99,fumbles_rec_yds,0,,,,,
player,201201010phi,phi,RodgDo99,fumbles_rec_td,0,,,,,
player,201201010phi,phi,RodgDo99,fumbles_forced,0,,,,,
player,201201010phi,phi,TappDa20,def_int,0,,,,,
player,201201010phi,phi,TappDa20,def_int_yds,0,,,,,
player,201201010phi,phi,TappDa20,def_int_td,0,,,,,
player,201201010phi,phi,TappDa20,def_int_long,0,,,,,
player,201201010phi,phi,TappDa20,pass_defended,1,,,,,
player,201201010phi,phi,TappDa20,sacks,0.0,,,,,
player,201201010phi,phi,TappDa20,tackles_combined,3,,,,,
player,201201010phi,phi,TappDa20,tackles_solo,2,,,,,
player,201201010phi,phi,TappDa20,tackles_assists,1,,,,,
player,201201010phi,phi,TappDa20,tackles_loss,0,,,,,
player,201201010phi,phi,TappDa20,qb_hits,0,,,,,
player,201201010phi,phi,TappDa20,fumbles_rec,0,,,,,
player,201201010phi,phi,TappDa20,fumbles_rec_yds,0,,,,,
player,201201010phi,phi,TappDa20,fumbles_rec_td,0,,,,,
player,201201010phi,phi,TappDa20,fumbles_forced,0,,,,,
player,201201010phi,phi,BabiJa20,def_int,0,,,,,
player,201201010phi,phi,BabiJa20,def_int_yds,0,,,,,
player,201201010phi,phi,BabiJa20,def_int_td,0,,,,,
player,201201010phi,phi,BabiJa20,def_int_long,0,,,,,
player,201201010phi,phi,BabiJa20,pass_defended,0,,,,,
player,201201010phi,phi,BabiJa20,sacks,0.0,,,,,
player,201201010phi,phi,BabiJa20,tackles_combined,2,,,,,
player,201201010phi,phi,BabiJa20,tackles_solo,1,,,,,
player,201201010phi,phi,BabiJa20,tackles_assists,1,,,,,
player,201201010phi,phi,BabiJa20,tackles_loss,0,,,,,
player,201201010phi,phi,BabiJa20,qb_hits,1,,,,,
player,201201010phi,phi,BabiJa20,fumbles_rec,0,,,,,
player,201201010phi,phi,BabiJa20,fumbles_rec_yds,0,,,,,
player,201201010phi,phi,BabiJa20,fumbles_rec_td,0,,,,,
player,201201010phi,phi,BabiJa20,fumbles_forced,0,,,,,
player,201201010phi,phi,HansJo20,def_int,0,,,,,
player,201201010phi,phi,HansJo20,def_int_yds,0,,,,,
player,201201010phi,phi,HansJo20,def_int_td,0,,,,,
player,201201010phi,phi,HansJo20,def_int_long,0,,,,,
player,201201010phi,phi,HansJo20,pass_defended,1,,,,,
player,201201010phi,phi,HansJo20,sacks,0.0,,,,,
player,201201010phi,phi,HansJo20,tackles_combined,2,,,,,
player,201201010phi,phi,HansJo20,tackles_solo,2,,,,,
player,201201010phi,phi,HansJo20,tackles_assists,0,,,,,
player,201201010phi,phi,HansJo20,tackles_loss,0,,,,,
player,201201010phi,phi,HansJo20,qb_hits,0,,,,,
player,201201010phi,phi,HansJo20,fumbles_rec,0,,,,,
player,201201010phi,phi,HansJo20,fumbles_rec_yds,0,,,,,
player,201201010phi,phi,HansJo20,fumbles_rec_td,0,,,,,
player,201201010phi,phi,HansJo20,fumbles_forced,0,,,,,
player,201201010phi,phi,LandDe99,def_int,0,,,,,
player,201201010phi,phi,LandDe99,def_int_yds,0,,,,,
player,201201010phi,phi,LandDe99,def_int_td,0,,,,,
player,201201010phi,phi,LandDe99,def_int_long,0,,,,,
player,201201010phi,phi,LandDe99,pass_defended,0,,,,,
player,201201010phi,phi,LandDe99,sacks,0.0,,,,,
player,201201010phi,phi,LandDe99,tackles_combined,2,,,,,
player,201201010phi,phi,LandDe99,tackles_solo,2,,,,,
player,201201010phi,phi,LandDe99,tackles_assists,0,,,,,
player,201201010phi,phi,LandDe99,tackles_loss,1,,,,,
player,201201010phi,phi,LandDe99,qb_hits,1,,,,,
player,201201010phi,phi,LandDe99,fumbles_rec,0,,,,,
player,201201010phi,phi,LandDe99,fumbles_rec_yds,0,,,,,
player,201201010phi,phi,LandDe99,fumbles_rec_td,0,,,,,
player,201201010phi,phi,LandDe99,fumbles_forced,0,,,,,
player,201201010phi,phi,RollBr00,def_int,0,,,,,
player,201201010phi,phi,RollBr00,def_int_yds,0,,,,,
player,201201010phi,phi,RollBr00,def_int_td,0,,,,,
player,201201010phi,phi,RollBr00,def_int_long,0,,,,,
player,201201010phi,phi,RollBr00,pass_defended,0,,,,,
player,201201010phi,phi,RollBr00,sacks,0.0,,,,,
player,201201010phi,phi,RollBr00,tackles_combined,2,,,,,
