game,2011,8,20111030,201110300nyg,mia,"Miami Dolphins",17,nyg,"New York Giants",20
player,201110300nyg,nyg,tyneslaw01,punt_yds,0,,,,,
player,201110300nyg,nyg,tyneslaw01,punt_yds_per_punt,,,,,,
player,201110300nyg,nyg,tyneslaw01,punt_long,0,,,,,
player,201110300nyg,nyg,WeatSt20,xpm,,,,,,
player,201110300nyg,nyg,WeatSt20,xpa,,,,,,
player,201110300nyg,nyg,WeatSt20,fgm,,,,,,
player,201110300nyg,nyg,WeatSt20,fga,,,,,,
player,201110300nyg,nyg,WeatSt20,punt,4,,,,,
player,201110300nyg,nyg,WeatSt20,punt_yds,187,,,,,
player,201110300nyg,nyg,WeatSt20,punt_yds_per_punt,46.8,,,,,
player,201110300nyg,nyg,WeatSt20,punt_long,55,,,,,
