game,2011,9,20111106,201111060nwe,nyg,"New York Giants",24,nwe,"New England Patriots",20
player,201111060nwe,nwe,GuytGa99,fumbles_rec_td,0,,,,,
player,201111060nwe,nwe,GuytGa99,fumbles_forced,0,,,,,
player,201111060nwe,nwe,IhedJa00,def_int,0,,,,,
player,201111060nwe,nwe,IhedJa00,def_int_yds,0,,,,,
player,201111060nwe,nwe,IhedJa00,def_int_td,0,,,,,
player,201111060nwe,nwe,IhedJa00,def_int_long,0,,,,,
player,201111060nwe,nwe,IhedJa00,pass_defended,0,,,,,
player,201111060nwe,nwe,IhedJa00,sacks,0.0,,,,,
player,201111060nwe,nwe,IhedJa00,tackles_combined,5,,,,,
player,201111060nwe,nwe,IhedJa00,tackles_solo,4,,,,,
player,201111060nwe,nwe,IhedJa00,tackles_assists,1,,,,,
player,201111060nwe,nwe,IhedJa00,tackles_loss,0,,,,,
player,201111060nwe,nwe,IhedJa00,qb_hits,0,,,,,
player,201111060nwe,nwe,IhedJa00,fumbles_rec,0,,,,,
player,201111060nwe,nwe,IhedJa00,fumbles_rec_yds,0,,,,,
player,201111060nwe,nwe,IhedJa00,fumbles_rec_td,0,,,,,
player,201111060nwe,nwe,IhedJa00,fumbles_forced,0,,,,,
player,201111060nwe,nwe,SpikBr99,def_int,0,,,,,
player,201111060nwe,nwe,SpikBr99,def_int_yds,0,,,,,
player,201111060nwe,nwe,SpikBr99,def_int_td,0,,,,,
player,201111060nwe,nwe,SpikBr99,def_int_long,0,,,,,
player,201111060nwe,nwe,SpikBr99,pass_defended,0,,,,,
player,201111060nwe,nwe,SpikBr99,sacks,0.0,,,,,
player,201111060nwe,nwe,SpikBr99,tackles_combined,5,,,,,
player,201111060nwe,nwe,SpikBr99,tackles_solo,4,,,,,
player,201111060nwe,nwe,SpikBr99,tackles_assists,1,,,,,
player,201111060nwe,nwe,SpikBr99,tackles_loss,0,,,,,
player,201111060nwe,nwe,SpikBr99,qb_hits,0,,,,,
player,201111060nwe,nwe,SpikBr99,fumbles_rec,0,,,,,
player,201111060nwe,nwe,SpikBr99,fumbles_rec_yds,0,,,,,
player,201111060nwe,nwe,SpikBr99,fumbles_rec_td,0,,,,,
player,201111060nwe,nwe,SpikBr99,fumbles_forced,0,,,,,
player,201111060nwe,nwe,BarrJo99,def_int,0,,,,,
player,201111060nwe,nwe,BarrJo99,def_int_yds,0,,,,,
player,201111060nwe,nwe,BarrJo99,def_int_td,0,,,,,
player,201111060nwe,nwe,BarrJo99,def_int_long,0,,,,,
player,201111060nwe,nwe,BarrJo99,pass_defended,0,,,,,
player,201111060nwe,nwe,BarrJo99,sacks,0.0,,,,,
player,201111060nwe,nwe,BarrJo99,tackles_combined,4,,,,,
player,201111060nwe,nwe,BarrJo99,tackles_solo,3,,,,,
player,201111060nwe,nwe,BarrJo99,tackles_assists,1,,,,,
player,201111060nwe,nwe,BarrJo99,tackles_loss,0,,,,,
player,201111060nwe,nwe,BarrJo99,qb_hits,0,,,,,
player,201111060nwe,nwe,BarrJo99,fumbles_rec,0,,,,,
player,201111060nwe,nwe,BarrJo99,fumbles_rec_yds,0,,,,,
player,201111060nwe,nwe,BarrJo99,fumbles_rec_td,0,,,,,
player,201111060nwe,nwe,BarrJo99,fumbles_forced,0,,,,,
player,201111060nwe,nwe,CartAn20,def_int,0,,,,,
player,201111060nwe,nwe,CartAn20,def_int_yds,0,,,,,
player,201111060nwe,nwe,CartAn20,def_int_td,0,,,,,
player,201111060nwe,nwe,CartAn20,def_int_long,0,,,,,
player,201111060nwe,nwe,CartAn20,pass_defended,0,,,,,
player,201111060nwe,nwe,CartAn20,sacks,0.0,,,,,
player,201111060nwe,nwe,CartAn20,tackles_combined,4,,,,,
player,201111060nwe,nwe,CartAn20,tackles_solo,0,,,,,
player,201111060nwe,nwe,CartAn20,tackles_assists,4,,,,,
player,201111060nwe,nwe,CartAn20,tackles_loss,0,,,,,
player,201111060nwe,nwe,CartAn20,qb_hits,3,,,,,
player,201111060nwe,nwe,CartAn20,fumbles_rec,0,,,,,
player,201111060nwe,nwe,CartAn20,fumbles_rec_yds,0,,,,,
player,201111060nwe,nwe,CartAn20,fumbles_rec_td,0,,,,,
player,201111060nwe,nwe,CartAn20,fumbles_forced,0,,,,,
player,201111060nwe,nwe,DeadBr99,def_int,0,,,,,
player,201111060nwe,nwe,DeadBr99,def_int_yds,0,,,,,
player,201111060nwe,nwe,DeadBr99,def_int_td,0,,,,,
player,201111060nwe,nwe,DeadBr99,def_int_long,0,,,,,
player,201111060nwe,nwe,DeadBr99,pass_defended,0,,,,,
player,201111060nwe,nwe,DeadBr99,sacks,0.0,,,,,
player,201111060nwe,nwe,DeadBr99,tackles_combined,4,,,,,
player,201111060nwe,nwe,DeadBr99,tackles_solo,2,,,,,
player,201111060nwe,nwe,DeadBr99,tackles_assists,2,,,,,
player,201111060nwe,nwe,DeadBr99,tackles_loss,1,,,,,
player,201111060nwe,nwe,DeadBr99,qb_hits,0,,,,,
player,201111060nwe,nwe,DeadBr99,fumbles_rec,0,,,,,
player,201111060nwe,nwe,DeadBr99,fumbles_rec_yds,0,,,,,
player,201111060nwe,nwe,DeadBr99,fumbles_rec_td,0,,,,,
player,201111060nwe,nwe,DeadBr99,fumbles_forced,0,,,,,
player,201111060nwe,nwe,LoveKy00,def_int,0,,,,,
player,201111060nwe,nwe,LoveKy00,def_int_yds,0,,,,,
player,201111060nwe,nwe,LoveKy00,def_int_td,0,,,,,
player,201111060nwe,nwe,LoveKy00,def_int_long,0,,,,,
player,201111060nwe,nwe,LoveKy00,pass_defended,0,,,,,
player,201111060nwe,nwe,LoveKy00,sacks,0.0,,,,,
player,201111060nwe,nwe,LoveKy00,tackles_combined,4,,,,,
player,201111060nwe,nwe,LoveKy00,tackles_solo,0,,,,,
player,201111060nwe,nwe,LoveKy00,tackles_assists,4,,,,,
player,201111060nwe,nwe,LoveKy00,tackles_loss,0,,,,,
player,201111060nwe,nwe,LoveKy00,qb_hits,1,,,,,
player,201111060nwe,nwe,LoveKy00,fumbles_rec,0,,,,,
player,201111060nwe,nwe,LoveKy00,fumbles_rec_yds,0,,,,,
player,201111060nwe,nwe,LoveKy00,fumbles_rec_td,0,,,,,
player,201111060nwe,nwe,LoveKy00,fumbles_forced,0,,,,,
player,201111060nwe,nwe,WilfVi20,def_int,0,,,,,
player,201111060nwe,nwe,WilfVi20,def_int_yds,0,,,,,
player,201111060nwe,nwe,WilfVi20,def_int_td,0,,,,,
player,201111060nwe,nwe,WilfVi20,def_int_long,0,,,,,
player,201111060nwe,nwe,WilfVi20,pass_defended,0,,,,,
player,201111060nwe,nwe,WilfVi20,sacks,0.0,,,,,
player,201111060nwe,nwe,WilfVi20,tackles_combined,4,,,,,
player,201111060nwe,nwe,WilfVi20,tackles_solo,1,,,,,
player,201111060nwe,nwe,WilfVi20,tackles_assists,3,,,,,
player,201111060nwe,nwe,WilfVi20,tackles_loss,1,,,,,
player,201111060nwe,nwe,WilfVi20,qb_hits,2,,,,,
player,201111060nwe,nwe,WilfVi20,fumbles_rec,0,,,,,
player,201111060nwe,nwe,WilfVi20,fumbles_rec_yds,0,,,,,
player,201111060nwe,nwe,WilfVi20,fumbles_rec_td,0,,,,,
player,201111060nwe,nwe,WilfVi20,fumbles_forced,0,,,,,
player,201111060nwe,nwe,BracRo99,def_int,0,,,,,
player,201111060nwe,nwe,BracRo99,def_int_yds,0,,,,,
player,201111060nwe,nwe,BracRo99,def_int_td,0,,,,,
player,201111060nwe,nwe,BracRo99,def_int_long,0,,,,,
player,201111060nwe,nwe,BracRo99,pass_defended,0,,,,,
player,201111060nwe,nwe,BracRo99,sacks,0.0,,,,,
player,201111060nwe,nwe,BracRo99,tackles_combined,2,,,,,
player,201111060nwe,nwe,BracRo99,tackles_solo,0,,,,,
player,201111060nwe,nwe,BracRo99,tackles_assists,2,,,,,
player,201111060nwe,nwe,BracRo99,tackles_loss,0,,,,,
player,201111060nwe,nwe,BracRo99,qb_hits,0,,,,,
player,201111060nwe,nwe,BracRo99,fumbles_rec,0,,,,,
player,201111060nwe,nwe,BracRo99,fumbles_rec_yds,0,,,,,
player,201111060nwe,nwe,BracRo99,fumbles_rec_td,0,,,,,
player,201111060nwe,nwe,BracRo99,fumbles_forced,0,,,,,
player,201111060nwe,nwe,WhitTr20,def_int,0,,,,,
player,201111060nwe,nwe,WhitTr20,def_int_yds,0,,,,,
player,201111060nwe,nwe,WhitTr20,def_int_td,0,,,,,
player,201111060nwe,nwe,WhitTr20,def_int_long,0,,,,,
player,201111060nwe,nwe,WhitTr20,pass_defended,0,,,,,
player,201111060nwe,nwe,WhitTr20,sacks,0.0,,,,,
player,201111060nwe,nwe,WhitTr20,tackles_combined,2,,,,,
player,201111060nwe,nwe,WhitTr20,tackles_solo,1,,,,,
player,201111060nwe,nwe,WhitTr20,tackles_assists,1,,,,,
player,201111060nwe,nwe,WhitTr20,tackles_loss,0,,,,,
player,201111060nwe,nwe,WhitTr20,qb_hits,0,,,,,
player,201111060nwe,nwe,WhitTr20,fumbles_rec,0,,,,,
player,201111060nwe,nwe,WhitTr20,fumbles_rec_yds,0,,,,,
player,201111060nwe,nwe,WhitTr20,fumbles_rec_td,0,,,,,
player,201111060nwe,nwe,WhitTr20,fumbles_forced,0,,,,,
player,201111060nwe,nwe,AdamPh00,def_int,0,,,,,
player,201111060nwe,nwe,AdamPh00,def_int_yds,0,,,,,
player,201111060nwe,nwe,AdamPh00,def_int_td,0,,,,,
player,201111060nwe,nwe,AdamPh00,def_int_long,0,,,,,
player,201111060nwe,nwe,AdamPh00,pass_defended,0,,,,,
player,201111060nwe,nwe,AdamPh00,sacks,0.0,,,,,
player,201111060nwe,nwe,AdamPh00,tackles_combined,1,,,,,
player,201111060nwe,nwe,AdamPh00,tackles_solo,1,,,,,
player,201111060nwe,nwe,AdamPh00,tackles_assists,0,,,,,
player,201111060nwe,nwe,AdamPh00,tackles_loss,0,,,,,
player,201111060nwe,nwe,AdamPh00,qb_hits,1,,,,,
player,201111060nwe,nwe,AdamPh00,fumbles_rec,0,,,,,
player,201111060nwe,nwe,AdamPh00,fumbles_rec_yds,0,,,,,
player,201111060nwe,nwe,AdamPh00,fumbles_rec_td,0,,,,,
player,201111060nwe,nwe,AdamPh00,fumbles_forced,0,,,,,
player,201111060nwe,nwe,TarpJe00,def_int,0,,,,,
player,201111060nwe,nwe,TarpJe00,def_int_yds,0,,,,,
player,201111060nwe,nwe,TarpJe00,def_int_td,0,,,,,
player,201111060nwe,nwe,TarpJe00,def_int_long,0,,,,,
player,201111060nwe,nwe,TarpJe00,pass_defended,0,,,,,
player,201111060nwe,nwe,TarpJe00,sacks,0.0,,,,,
player,201111060nwe,nwe,TarpJe00,tackles_combined,1,,,,,
player,201111060nwe,nwe,TarpJe00,tackles_solo,0,,,,,
player,201111060nwe,nwe,TarpJe00,tackles_assists,1,,,,,
player,201111060nwe,nwe,TarpJe00,tackles_loss,0,,,,,
player,201111060nwe,nwe,TarpJe00,qb_hits,0,,,,,
player,201111060nwe,nwe,TarpJe00,fumbles_rec,0,,,,,
player,201111060nwe,nwe,TarpJe00,fumbles_rec_yds,0,,,,,
player,201111060nwe,nwe,TarpJe00,fumbles_rec_td,0,,,,,
player,201111060nwe,nwe,TarpJe00,fumbles_forced,0,,,,,
player,201111060nwe,nwe,AndeMa21,def_int,0,,,,,
player,201111060nwe,nwe,AndeMa21,def_int_yds,0,,,,,
player,201111060nwe,nwe,AndeMa21,def_int_td,0,,,,,
player,201111060nwe,nwe,AndeMa21,def_int_long,0,,,,,
player,201111060nwe,nwe,AndeMa21,pass_defended,1,,,,,
player,201111060nwe,nwe,AndeMa21,sacks,0.0,,,,,
player,201111060nwe,nwe,AndeMa21,tackles_combined,0,,,,,
player,201111060nwe,nwe,AndeMa21,tackles_solo,0,,,,,
player,201111060nwe,nwe,AndeMa21,tackles_assists,0,,,,,
player,201111060nwe,nwe,AndeMa21,tackles_loss,0,,,,,
player,201111060nwe,nwe,AndeMa21,qb_hits,0,,,,,
player,201111060nwe,nwe,AndeMa21,fumbles_rec,0,,,,,
player,201111060nwe,nwe,AndeMa21,fumbles_rec_yds,0,,,,,
player,201111060nwe,nwe,AndeMa21,fumbles_rec_td,0,,,,,
player,201111060nwe,nwe,AndeMa21,fumbles_forced,0,,,,,
player,201111060nwe,nyg,RossAa99,kick_ret,0,,,,,
player,201111060nwe,nyg,RossAa99,kick_ret_yds,0,,,,,
player,201111060nwe,nyg,RossAa99,kick_ret_yds_per_ret,,,,,,
player,201111060nwe,nyg,RossAa99,kick_ret_td,0,,,,,
player,201111060nwe,nyg,RossAa99,kick_ret_long,0,,,,,
player,201111060nwe,nyg,RossAa99,punt_ret,1,,,,,
player,201111060nwe,nyg,RossAa99,punt_ret_yds,0,,,,,
player,201111060nwe,nyg,RossAa99,punt_ret_yds_per_ret,0.0,,,,,
player,201111060nwe,nyg,RossAa99,punt_ret_td,0,,,,,
player,201111060nwe,nyg,RossAa99,punt_ret_long,0,,,,,
player,201111060nwe,nyg,ThomDe02,kick_ret,3,,,,,
player,201111060nwe,nyg,ThomDe02,kick_ret_yds,42,,,,,
player,201111060nwe,nyg,ThomDe02,kick_ret_yds_per_ret,14.0,,,,,
player,201111060nwe,nyg,ThomDe02,kick_ret_td,0,,,,,
player,201111060nwe,nyg,ThomDe02,kick_ret_long,27,,,,,
player,201111060nwe,nyg,ThomDe02,punt_ret,0,,,,,
player,201111060nwe,nyg,ThomDe02,punt_ret_yds,0,,,,,
player,201111060nwe,nyg,ThomDe02,punt_ret_yds_per_ret,,,,,,
player,201111060nwe,nyg,ThomDe02,punt_ret_td,0,,,,,
player,201111060nwe,nyg,ThomDe02,punt_ret_long,0,,,,,
player,201111060nwe,nyg,JernJe00,kick_ret,1,,,,,
player,201111060nwe,nyg,JernJe00,kick_ret_yds,19,,,,,
player,201111060nwe,nyg,JernJe00,kick_ret_yds_per_ret,19.0,,,,,
player,201111060nwe,nyg,JernJe00,kick_ret_td,0,,,,,
player,201111060nwe,nyg,JernJe00,kick_ret_long,19,,,,,
player,201111060nwe,nyg,JernJe00,punt_ret,0,,,,,
player,201111060nwe,nyg,JernJe00,punt_ret_yds,0,,,,,
player,201111060nwe,nyg,JernJe00,punt_ret_yds_per_ret,,,,,,
player,201111060nwe,nyg,JernJe00,punt_ret_td,0,,,,,
player,201111060nwe,nyg,JernJe00,punt_ret_long,0,,,,,
player,201111060nwe,nwe,EdelJu00,kick_ret,1,,,,,
player,201111060nwe,nwe,EdelJu00,kick_ret_yds,22,,,,,
player,201111060nwe,nwe,EdelJu00,kick_ret_yds_per_ret,22.0,,,,,
player,201111060nwe,nwe,EdelJu00,kick_ret_td,0,,,,,
player,201111060nwe,nwe,EdelJu00,kick_ret_long,22,,,,,
player,201111060nwe,nwe,EdelJu00,punt_ret,5,,,,,
player,201111060nwe,nwe,EdelJu00,punt_ret_yds,17,,,,,
player,201111060nwe,nwe,EdelJu00,punt_ret_yds_per_ret,3.4,,,,,
player,201111060nwe,nwe,EdelJu00,punt_ret_td,0,,,,,
player,201111060nwe,nwe,EdelJu00,punt_ret_long,10,,,,,
player,201111060nwe,nwe,WoodDa02,kick_ret,2,,,,,
player,201111060nwe,nwe,WoodDa02,kick_ret_yds,41,,,,,
player,201111060nwe,nwe,WoodDa02,kick_ret_yds_per_ret,20.5,,,,,
player,201111060nwe,nwe,WoodDa02,kick_ret_td,0,,,,,
player,201111060nwe,nwe,WoodDa02,kick_ret_long,24,,,,,
player,201111060nwe,nwe,WoodDa02,punt_ret,0,,,,,
player,201111060nwe,nwe,WoodDa02,punt_ret_yds,0,,,,,
player,201111060nwe,nwe,WoodDa02,punt_ret_yds_per_ret,,,,,,
player,201111060nwe,nwe,WoodDa02,punt_ret_td,0,,,,,
player,201111060nwe,nwe,WoodDa02,punt_ret_long,0,,,,,
player,201111060nwe,nwe,McCoDe99,kick_ret,1,,,,,
player,201111060nwe,nwe,McCoDe99,kick_ret_yds,24,,,,,
player,201111060nwe,nwe,McCoDe99,kick_ret_yds_per_ret,24.0,,,,,
player,201111060nwe,nwe,McCoDe99,kick_ret_td,0,,,,,
player,201111060nwe,nwe,McCoDe99,kick_ret_long,24,,,,,
player,201111060nwe,nwe,McCoDe99,punt_ret,0,,,,,
player,201111060nwe,nwe,McCoDe99,punt_ret_yds,0,,,,,
player,201111060nwe,nwe,McCoDe99,punt_ret_yds_per_ret,,,,,,
player,201111060nwe,nwe,McCoDe99,punt_ret_td,0,,,,,
player,201111060nwe,nwe,McCoDe99,punt_ret_long,0,,,,,
player,201111060nwe,nwe,SlatMa00,kick_ret,1,,,,,
player,201111060nwe,nwe,SlatMa00,kick_ret_yds,10,,,,,
player,201111060nwe,nwe,SlatMa00,kick_ret_yds_per_ret,10.0,,,,,
player,201111060nwe,nwe,SlatMa00,kick_ret_td,0,,,,,
player,201111060nwe,nwe,SlatMa00,kick_ret_long,10,,,,,
player,201111060nwe,nwe,SlatMa00,punt_ret,0,,,,,
player,201111060nwe,nwe,SlatMa00,punt_ret_yds,0,,,,,
player,201111060nwe,nwe,SlatMa00,punt_ret_yds_per_ret,,,,,,
player,201111060nwe,nwe,SlatMa00,punt_ret_td,0,,,,,
player,201111060nwe,nwe,SlatMa00,punt_ret_long,0,,,,,
player,201111060nwe,nyg,tyneslaw01,xpm,3,,,,,
player,201111060nwe,nyg,tyneslaw01,xpa,3,,,,,
player,201111060nwe,nyg,tyneslaw01,fgm,1,,,,,
player,201111060nwe,nyg,tyneslaw01,fga,1,,,,,
player,201111060nwe,nyg,tyneslaw01,punt,0,,,,,
player,201111060nwe,nyg,tyneslaw01,punt_yds,0,,,,,
player,201111060nwe,nyg,tyneslaw01,punt_yds_per_punt,,,,,,
player,201111060nwe,nyg,tyneslaw01,punt_long,0,,,,,
player,201111060nwe,nyg,WeatSt20,xpm,,,,,,
player,201111060nwe,nyg,WeatSt20,xpa,,,,,,
player,201111060nwe,nyg,WeatSt20,fgm,,,,,,
player,201111060nwe,nyg,WeatSt20,fga,,,,,,
player,201111060nwe,nyg,WeatSt20,punt,8,,,,,
player,201111060nwe,nyg,WeatSt20,punt_yds,345,,,,,
player,201111060nwe,nyg,WeatSt20,punt_yds_per_punt,43.1,,,,,
player,201111060nwe,nyg,WeatSt20,punt_long,51,,,,,
player,201111060nwe,nwe,GostSt20,xpm,2,,,,,
player,201111060nwe,nwe,GostSt20,xpa,2,,,,,
player,201111060nwe,nwe,GostSt20,fgm,2,,,,,
player,201111060nwe,nwe,GostSt20,fga,3,,,,,
player,201111060nwe,nwe,GostSt20,punt,0,,,,,
player,201111060nwe,nwe,GostSt20,punt_yds,0,,,,,
player,201111060nwe,nwe,GostSt20,punt_yds_per_punt,,,,,,
player,201111060nwe,nwe,GostSt20,punt_long,0,,,,,
player,201111060nwe,nwe,MeskZo99,xpm,,,,,,
player,201111060nwe,nwe,MeskZo99,xpa,,,,,,
player,201111060nwe,nwe,MeskZo99,fgm,,,,,,
player,201111060nwe,nwe,MeskZo99,fga,,,,,,
player,201111060nwe,nwe,MeskZo99,punt,5,,,,,
player,201111060nwe,nwe,MeskZo99,punt_yds,225,,,,,
player,201111060nwe,nwe,MeskZo99,punt_yds_per_punt,45.0,,,,,
player,201111060nwe,nwe,MeskZo99,punt_long,50,,,,,
