game,2011,1,20110911,201109110jax,oti,"Tennessee Titans",14,jax,"Jacksonville Jaguars",16
player,201109110jax,oti,AyerAk00,fumbles_rec_td,0,,,,,
player,201109110jax,oti,AyerAk00,fumbles_forced,0,,,,,
player,201109110jax,oti,GrifMi99,def_int,0,,,,,
player,201109110jax,oti,GrifMi99,def_int_yds,0,,,,,
player,201109110jax,oti,GrifMi99,def_int_td,0,,,,,
player,201109110jax,oti,GrifMi99,def_int_long,0,,,,,
player,201109110jax,oti,GrifMi99,pass_defended,0,,,,,
player,201109110jax,oti,GrifMi99,sacks,0.0,,,,,
player,201109110jax,oti,GrifMi99,tackles_combined,6,,,,,
player,201109110jax,oti,GrifMi99,tackles_solo,5,,,,,
player,201109110jax,oti,GrifMi99,tackles_assists,1,,,,,
player,201109110jax,oti,GrifMi99,tackles_loss,1,,,,,
player,201109110jax,oti,GrifMi99,qb_hits,0,,,,,
player,201109110jax,oti,GrifMi99,fumbles_rec,0,,,,,
player,201109110jax,oti,GrifMi99,fumbles_rec_yds,0,,,,,
player,201109110jax,oti,GrifMi99,fumbles_rec_td,0,,,,,
player,201109110jax,oti,GrifMi99,fumbles_forced,0,,,,,
player,201109110jax,oti,BallDa20,def_int,0,,,,,
player,201109110jax,oti,BallDa20,def_int_yds,0,,,,,
player,201109110jax,oti,BallDa20,def_int_td,0,,,,,
player,201109110jax,oti,BallDa20,def_int_long,0,,,,,
player,201109110jax,oti,BallDa20,pass_defended,0,,,,,
player,201109110jax,oti,BallDa20,sacks,0.0,,,,,
player,201109110jax,oti,BallDa20,tackles_combined,5,,,,,
player,201109110jax,oti,BallDa20,tackles_solo,5,,,,,
player,201109110jax,oti,BallDa20,tackles_assists,0,,,,,
player,201109110jax,oti,BallDa20,tackles_loss,1,,,,,
player,201109110jax,oti,BallDa20,qb_hits,1,,,,,
player,201109110jax,oti,BallDa20,fumbles_rec,0,,,,,
player,201109110jax,oti,BallDa20,fumbles_rec_yds,0,,,,,
player,201109110jax,oti,BallDa20,fumbles_rec_td,0,,,,,
player,201109110jax,oti,BallDa20,fumbles_forced,0,,,,,
player,201109110jax,oti,McRaGe99,def_int,0,,,,,
player,201109110jax,oti,McRaGe99,def_int_yds,0,,,,,
player,201109110jax,oti,McRaGe99,def_int_td,0,,,,,
player,201109110jax,oti,McRaGe99,def_int_long,0,,,,,
player,201109110jax,oti,McRaGe99,pass_defended,0,,,,,
player,201109110jax,oti,McRaGe99,sacks,0.0,,,,,
player,201109110jax,oti,McRaGe99,tackles_combined,5,,,,,
player,201109110jax,oti,McRaGe99,tackles_solo,4,,,,,
player,201109110jax,oti,McRaGe99,tackles_assists,1,,,,,
player,201109110jax,oti,McRaGe99,tackles_loss,0,,,,,
player,201109110jax,oti,McRaGe99,qb_hits,0,,,,,
player,201109110jax,oti,McRaGe99,fumbles_rec,0,,,,,
player,201109110jax,oti,McRaGe99,fumbles_rec_yds,0,,,,,
player,201109110jax,oti,McRaGe99,fumbles_rec_td,0,,,,,
player,201109110jax,oti,McRaGe99,fumbles_forced,0,,,,,
player,201109110jax,oti,WithWi20,def_int,0,,,,,
player,201109110jax,oti,WithWi20,def_int_yds,0,,,,,
player,201109110jax,oti,WithWi20,def_int_td,0,,,,,
player,201109110jax,oti,WithWi20,def_int_long,0,,,,,
player,201109110jax,oti,WithWi20,pass_defended,0,,,,,
player,201109110jax,oti,WithWi20,sacks,0.0,,,,,
player,201109110jax,oti,WithWi20,tackles_combined,5,,,,,
player,201109110jax,oti,WithWi20,tackles_solo,4,,,,,
player,201109110jax,oti,WithWi20,tackles_assists,1,,,,,
player,201109110jax,oti,WithWi20,tackles_loss,0,,,,,
player,201109110jax,oti,WithWi20,qb_hits,0,,,,,
player,201109110jax,oti,WithWi20,fumbles_rec,1,,,,,
player,201109110jax,oti,WithWi20,fumbles_rec_yds,0,,,,,
player,201109110jax,oti,WithWi20,fumbles_rec_td,0,,,,,
player,201109110jax,oti,WithWi20,fumbles_forced,0,,,,,
player,201109110jax,oti,CaseJu00,def_int,0,,,,,
player,201109110jax,oti,CaseJu00,def_int_yds,0,,,,,
player,201109110jax,oti,CaseJu00,def_int_td,0,,,,,
player,201109110jax,oti,CaseJu00,def_int_long,0,,,,,
player,201109110jax,oti,CaseJu00,pass_defended,0,,,,,
player,201109110jax,oti,CaseJu00,sacks,0.0,,,,,
player,201109110jax,oti,CaseJu00,tackles_combined,4,,,,,
player,201109110jax,oti,CaseJu00,tackles_solo,3,,,,,
player,201109110jax,oti,CaseJu00,tackles_assists,1,,,,,
player,201109110jax,oti,CaseJu00,tackles_loss,0,,,,,
player,201109110jax,oti,CaseJu00,qb_hits,0,,,,,
player,201109110jax,oti,CaseJu00,fumbles_rec,0,,,,,
player,201109110jax,oti,CaseJu00,fumbles_rec_yds,0,,,,,
player,201109110jax,oti,CaseJu00,fumbles_rec_td,0,,,,,
player,201109110jax,oti,CaseJu00,fumbles_forced,0,,,,,
player,201109110jax,oti,SmitSh20,def_int,0,,,,,
player,201109110jax,oti,SmitSh20,def_int_yds,0,,,,,
player,201109110jax,oti,SmitSh20,def_int_td,0,,,,,
player,201109110jax,oti,SmitSh20,def_int_long,0,,,,,
player,201109110jax,oti,SmitSh20,pass_defended,0,,,,,
player,201109110jax,oti,SmitSh20,sacks,0.0,,,,,
player,201109110jax,oti,SmitSh20,tackles_combined,3,,,,,
player,201109110jax,oti,SmitSh20,tackles_solo,3,,,,,
player,201109110jax,oti,SmitSh20,tackles_assists,0,,,,,
player,201109110jax,oti,SmitSh20,tackles_loss,0,,,,,
player,201109110jax,oti,SmitSh20,qb_hits,0,,,,,
player,201109110jax,oti,SmitSh20,fumbles_rec,0,,,,,
player,201109110jax,oti,SmitSh20,fumbles_rec_yds,0,,,,,
player,201109110jax,oti,SmitSh20,fumbles_rec_td,0,,,,,
player,201109110jax,oti,SmitSh20,fumbles_forced,0,,,,,
player,201109110jax,oti,FinnCo20,def_int,0,,,,,
player,201109110jax,oti,FinnCo20,def_int_yds,0,,,,,
player,201109110jax,oti,FinnCo20,def_int_td,0,,,,,
player,201109110jax,oti,FinnCo20,def_int_long,0,,,,,
player,201109110jax,oti,FinnCo20,pass_defended,0,,,,,
player,201109110jax,oti,FinnCo20,sacks,0.0,,,,,
player,201109110jax,oti,FinnCo20,tackles_combined,2,,,,,
player,201109110jax,oti,FinnCo20,tackles_solo,2,,,,,
player,201109110jax,oti,FinnCo20,tackles_assists,0,,,,,
player,201109110jax,oti,FinnCo20,tackles_loss,1,,,,,
player,201109110jax,oti,FinnCo20,qb_hits,0,,,,,
player,201109110jax,oti,FinnCo20,fumbles_rec,0,,,,,
player,201109110jax,oti,FinnCo20,fumbles_rec_yds,0,,,,,
player,201109110jax,oti,FinnCo20,fumbles_rec_td,0,,,,,
player,201109110jax,oti,FinnCo20,fumbles_forced,0,,,,,
player,201109110jax,oti,KlugKa00,def_int,0,,,,,
player,201109110jax,oti,KlugKa00,def_int_yds,0,,,,,
player,201109110jax,oti,KlugKa00,def_int_td,0,,,,,
player,201109110jax,oti,KlugKa00,def_int_long,0,,,,,
player,201109110jax,oti,KlugKa00,pass_defended,0,,,,,
player,201109110jax,oti,KlugKa00,sacks,0.0,,,,,
player,201109110jax,oti,KlugKa00,tackles_combined,2,,,,,
player,201109110jax,oti,KlugKa00,tackles_solo,2,,,,,
player,201109110jax,oti,KlugKa00,tackles_assists,0,,,,,
player,201109110jax,oti,KlugKa00,tackles_loss,0,,,,,
player,201109110jax,oti,KlugKa00,qb_hits,1,,,,,
player,201109110jax,oti,KlugKa00,fumbles_rec,0,,,,,
player,201109110jax,oti,KlugKa00,fumbles_rec_yds,0,,,,,
player,201109110jax,oti,KlugKa00,fumbles_rec_td,0,,,,,
player,201109110jax,oti,KlugKa00,fumbles_forced,0,,,,,
player,201109110jax,oti,McCaCo00,def_int,0,,,,,
player,201109110jax,oti,McCaCo00,def_int_yds,0,,,,,
player,201109110jax,oti,McCaCo00,def_int_td,0,,,,,
player,201109110jax,oti,McCaCo00,def_int_long,0,,,,,
player,201109110jax,oti,McCaCo00,pass_defended,0,,,,,
player,201109110jax,oti,McCaCo00,sacks,0.0,,,,,
player,201109110jax,oti,McCaCo00,tackles_combined,2,,,,,
player,201109110jax,oti,McCaCo00,tackles_solo,1,,,,,
player,201109110jax,oti,McCaCo00,tackles_assists,1,,,,,
player,201109110jax,oti,McCaCo00,tackles_loss,0,,,,,
player,201109110jax,oti,McCaCo00,qb_hits,0,,,,,
player,201109110jax,oti,McCaCo00,fumbles_rec,0,,,,,
player,201109110jax,oti,McCaCo00,fumbles_rec_yds,0,,,,,
player,201109110jax,oti,McCaCo00,fumbles_rec_td,0,,,,,
player,201109110jax,oti,McCaCo00,fumbles_forced,0,,,,,
player,201109110jax,oti,ShepMa00,def_int,0,,,,,
player,201109110jax,oti,ShepMa00,def_int_yds,0,,,,,
player,201109110jax,oti,ShepMa00,def_int_td,0,,,,,
player,201109110jax,oti,ShepMa00,def_int_long,0,,,,,
player,201109110jax,oti,ShepMa00,pass_defended,0,,,,,
player,201109110jax,oti,ShepMa00,sacks,0.0,,,,,
player,201109110jax,oti,ShepMa00,tackles_combined,2,,,,,
player,201109110jax,oti,ShepMa00,tackles_solo,2,,,,,
player,201109110jax,oti,ShepMa00,tackles_assists,0,,,,,
player,201109110jax,oti,ShepMa00,tackles_loss,0,,,,,
player,201109110jax,oti,ShepMa00,qb_hits,0,,,,,
player,201109110jax,oti,ShepMa00,fumbles_rec,0,,,,,
player,201109110jax,oti,ShepMa00,fumbles_rec_yds,0,,,,,
player,201109110jax,oti,ShepMa00,fumbles_rec_td,0,,,,,
player,201109110jax,oti,ShepMa00,fumbles_forced,0,,,,,
player,201109110jax,oti,AmatKe20,def_int,0,,,,,
player,201109110jax,oti,AmatKe20,def_int_yds,0,,,,,
player,201109110jax,oti,AmatKe20,def_int_td,0,,,,,
player,201109110jax,oti,AmatKe20,def_int_long,0,,,,,
player,201109110jax,oti,AmatKe20,pass_defended,0,,,,,
player,201109110jax,oti,AmatKe20,sacks,0.0,,,,,
player,201109110jax,oti,AmatKe20,tackles_combined,1,,,,,
player,201109110jax,oti,AmatKe20,tackles_solo,1,,,,,
player,201109110jax,oti,AmatKe20,tackles_assists,0,,,,,
player,201109110jax,oti,AmatKe20,tackles_loss,0,,,,,
player,201109110jax,oti,AmatKe20,qb_hits,0,,,,,
player,201109110jax,oti,AmatKe20,fumbles_rec,0,,,,,
player,201109110jax,oti,AmatKe20,fumbles_rec_yds,0,,,,,
player,201109110jax,oti,AmatKe20,fumbles_rec_td,0,,,,,
player,201109110jax,oti,AmatKe20,fumbles_forced,0,,,,,
player,201109110jax,oti,CampTo00,def_int,0,,,,,
player,201109110jax,oti,CampTo00,def_int_yds,0,,,,,
player,201109110jax,oti,CampTo00,def_int_td,0,,,,,
player,201109110jax,oti,CampTo00,def_int_long,0,,,,,
player,201109110jax,oti,CampTo00,pass_defended,0,,,,,
player,201109110jax,oti,CampTo00,sacks,0.0,,,,,
player,201109110jax,oti,CampTo00,tackles_combined,1,,,,,
player,201109110jax,oti,CampTo00,tackles_solo,1,,,,,
player,201109110jax,oti,CampTo00,tackles_assists,0,,,,,
player,201109110jax,oti,CampTo00,tackles_loss,0,,,,,
player,201109110jax,oti,CampTo00,qb_hits,0,,,,,
player,201109110jax,oti,CampTo00,fumbles_rec,0,,,,,
player,201109110jax,oti,CampTo00,fumbles_rec_yds,0,,,,,
player,201109110jax,oti,CampTo00,fumbles_rec_td,0,,,,,
player,201109110jax,oti,CampTo00,fumbles_forced,0,,,,,
player,201109110jax,oti,ClayZa00,def_int,0,,,,,
player,201109110jax,oti,ClayZa00,def_int_yds,0,,,,,
player,201109110jax,oti,ClayZa00,def_int_td,0,,,,,
player,201109110jax,oti,ClayZa00,def_int_long,0,,,,,
player,201109110jax,oti,ClayZa00,pass_defended,0,,,,,
player,201109110jax,oti,ClayZa00,sacks,0.0,,,,,
player,201109110jax,oti,ClayZa00,tackles_combined,1,,,,,
player,201109110jax,oti,ClayZa00,tackles_solo,1,,,,,
player,201109110jax,oti,ClayZa00,tackles_assists,0,,,,,
player,201109110jax,oti,ClayZa00,tackles_loss,0,,,,,
player,201109110jax,oti,ClayZa00,qb_hits,0,,,,,
player,201109110jax,oti,ClayZa00,fumbles_rec,0,,,,,
player,201109110jax,oti,ClayZa00,fumbles_rec_yds,0,,,,,
player,201109110jax,oti,ClayZa00,fumbles_rec_td,0,,,,,
player,201109110jax,oti,ClayZa00,fumbles_forced,0,,,,,
player,201109110jax,oti,CookJa02,def_int,0,,,,,
player,201109110jax,oti,CookJa02,def_int_yds,0,,,,,
player,201109110jax,oti,CookJa02,def_int_td,0,,,,,
player,201109110jax,oti,CookJa02,def_int_long,0,,,,,
player,201109110jax,oti,CookJa02,pass_defended,0,,,,,
player,201109110jax,oti,CookJa02,sacks,0.0,,,,,
player,201109110jax,oti,CookJa02,tackles_combined,1,,,,,
player,201109110jax,oti,CookJa02,tackles_solo,1,,,,,
player,201109110jax,oti,CookJa02,tackles_assists,0,,,,,
player,201109110jax,oti,CookJa02,tackles_loss,0,,,,,
player,201109110jax,oti,CookJa02,qb_hits,0,,,,,
player,201109110jax,oti,CookJa02,fumbles_rec,0,,,,,
player,201109110jax,oti,CookJa02,fumbles_rec_yds,0,,,,,
player,201109110jax,oti,CookJa02,fumbles_rec_td,0,,,,,
player,201109110jax,oti,CookJa02,fumbles_forced,0,,,,,
player,201109110jax,oti,MarkSe99,def_int,0,,,,,
player,201109110jax,oti,MarkSe99,def_int_yds,0,,,,,
player,201109110jax,oti,MarkSe99,def_int_td,0,,,,,
player,201109110jax,oti,MarkSe99,def_int_long,0,,,,,
player,201109110jax,oti,MarkSe99,pass_defended,0,,,,,
player,201109110jax,oti,MarkSe99,sacks,0.0,,,,,
player,201109110jax,oti,MarkSe99,tackles_combined,1,,,,,
player,201109110jax,oti,MarkSe99,tackles_solo,1,,,,,
player,201109110jax,oti,MarkSe99,tackles_assists,0,,,,,
player,201109110jax,oti,MarkSe99,tackles_loss,1,,,,,
player,201109110jax,oti,MarkSe99,qb_hits,0,,,,,
player,201109110jax,oti,MarkSe99,fumbles_rec,0,,,,,
player,201109110jax,oti,MarkSe99,fumbles_rec_yds,0,,,,,
player,201109110jax,oti,MarkSe99,fumbles_rec_td,0,,,,,
player,201109110jax,oti,MarkSe99,fumbles_forced,0,,,,,
player,201109110jax,jax,LoweDw99,def_int,1,,,,,
player,201109110jax,jax,LoweDw99,def_int_yds,-4,,,,,
player,201109110jax,jax,LoweDw99,def_int_td,0,,,,,
player,201109110jax,jax,LoweDw99,def_int_long,-4,,,,,
player,201109110jax,jax,LoweDw99,pass_defended,1,,,,,
player,201109110jax,jax,LoweDw99,sacks,0.0,,,,,
player,201109110jax,jax,LoweDw99,tackles_combined,1,,,,,
player,201109110jax,jax,LoweDw99,tackles_solo,1,,,,,
player,201109110jax,jax,LoweDw99,tackles_assists,0,,,,,
player,201109110jax,jax,LoweDw99,tackles_loss,0,,,,,
player,201109110jax,jax,LoweDw99,qb_hits,0,,,,,
player,201109110jax,jax,LoweDw99,fumbles_rec,0,,,,,
player,201109110jax,jax,LoweDw99,fumbles_rec_yds,0,,,,,
player,201109110jax,jax,LoweDw99,fumbles_rec_td,0,,,,,
player,201109110jax,jax,LoweDw99,fumbles_forced,0,,,,,
player,201109110jax,jax,ColeDr20,def_int,0,,,,,
player,201109110jax,jax,ColeDr20,def_int_yds,0,,,,,
player,201109110jax,jax,ColeDr20,def_int_td,0,,,,,
player,201109110jax,jax,ColeDr20,def_int_long,0,,,,,
player,201109110jax,jax,ColeDr20,pass_defended,0,,,,,
player,201109110jax,jax,ColeDr20,sacks,1.0,,,,,
player,201109110jax,jax,ColeDr20,tackles_combined,5,,,,,
player,201109110jax,jax,ColeDr20,tackles_solo,5,,,,,
player,201109110jax,jax,ColeDr20,tackles_assists,0,,,,,
player,201109110jax,jax,ColeDr20,tackles_loss,1,,,,,
player,201109110jax,jax,ColeDr20,qb_hits,1,,,,,
player,201109110jax,jax,ColeDr20,fumbles_rec,0,,,,,
player,201109110jax,jax,ColeDr20,fumbles_rec_yds,0,,,,,
player,201109110jax,jax,ColeDr20,fumbles_rec_td,0,,,,,
player,201109110jax,jax,ColeDr20,fumbles_forced,1,,,,,
player,201109110jax,jax,RothMa20,def_int,0,,,,,
player,201109110jax,jax,RothMa20,def_int_yds,0,,,,,
player,201109110jax,jax,RothMa20,def_int_td,0,,,,,
player,201109110jax,jax,RothMa20,def_int_long,0,,,,,
player,201109110jax,jax,RothMa20,pass_defended,0,,,,,
player,201109110jax,jax,RothMa20,sacks,1.0,,,,,
player,201109110jax,jax,RothMa20,tackles_combined,1,,,,,
player,201109110jax,jax,RothMa20,tackles_solo,1,,,,,
player,201109110jax,jax,RothMa20,tackles_assists,0,,,,,
player,201109110jax,jax,RothMa20,tackles_loss,1,,,,,
player,201109110jax,jax,RothMa20,qb_hits,1,,,,,
player,201109110jax,jax,RothMa20,fumbles_rec,0,,,,,
player,201109110jax,jax,RothMa20,fumbles_rec_yds,0,,,,,
player,201109110jax,jax,RothMa20,fumbles_rec_td,0,,,,,
player,201109110jax,jax,RothMa20,fumbles_forced,0,,,,,
player,201109110jax,jax,LandDa21,def_int,0,,,,,
player,201109110jax,jax,LandDa21,def_int_yds,0,,,,,
player,201109110jax,jax,LandDa21,def_int_td,0,,,,,
player,201109110jax,jax,LandDa21,def_int_long,0,,,,,
player,201109110jax,jax,LandDa21,pass_defended,0,,,,,
player,201109110jax,jax,LandDa21,sacks,0.0,,,,,
player,201109110jax,jax,LandDa21,tackles_combined,8,,,,,
player,201109110jax,jax,LandDa21,tackles_solo,6,,,,,
player,201109110jax,jax,LandDa21,tackles_assists,2,,,,,
player,201109110jax,jax,LandDa21,tackles_loss,0,,,,,
player,201109110jax,jax,LandDa21,qb_hits,0,,,,,
player,201109110jax,jax,LandDa21,fumbles_rec,0,,,,,
player,201109110jax,jax,LandDa21,fumbles_rec_yds,0,,,,,
player,201109110jax,jax,LandDa21,fumbles_rec_td,0,,,,,
player,201109110jax,jax,LandDa21,fumbles_forced,0,,,,,
player,201109110jax,jax,GreeCo99,def_int,0,,,,,
player,201109110jax,jax,GreeCo99,def_int_yds,0,,,,,
player,201109110jax,jax,GreeCo99,def_int_td,0,,,,,
player,201109110jax,jax,GreeCo99,def_int_long,0,,,,,
player,201109110jax,jax,GreeCo99,pass_defended,0,,,,,
player,201109110jax,jax,GreeCo99,sacks,0.0,,,,,
player,201109110jax,jax,GreeCo99,tackles_combined,4,,,,,
player,201109110jax,jax,GreeCo99,tackles_solo,3,,,,,
player,201109110jax,jax,GreeCo99,tackles_assists,1,,,,,
player,201109110jax,jax,GreeCo99,tackles_loss,0,,,,,
player,201109110jax,jax,GreeCo99,qb_hits,0,,,,,
player,201109110jax,jax,GreeCo99,fumbles_rec,0,,,,,
player,201109110jax,jax,GreeCo99,fumbles_rec_yds,0,,,,,
player,201109110jax,jax,GreeCo99,fumbles_rec_td,0,,,,,
player,201109110jax,jax,GreeCo99,fumbles_forced,0,,,,,
player,201109110jax,jax,PoluPa99,def_int,0,,,,,
player,201109110jax,jax,PoluPa99,def_int_yds,0,,,,,
player,201109110jax,jax,PoluPa99,def_int_td,0,,,,,
player,201109110jax,jax,PoluPa99,def_int_long,0,,,,,
player,201109110jax,jax,PoluPa99,pass_defended,1,,,,,
player,201109110jax,jax,PoluPa99,sacks,0.0,,,,,
player,201109110jax,jax,PoluPa99,tackles_combined,4,,,,,
player,201109110jax,jax,PoluPa99,tackles_solo,1,,,,,
player,201109110jax,jax,PoluPa99,tackles_assists,3,,,,,
player,201109110jax,jax,PoluPa99,tackles_loss,0,,,,,
player,201109110jax,jax,PoluPa99,qb_hits,0,,,,,
player,201109110jax,jax,PoluPa99,fumbles_rec,0,,,,,
player,201109110jax,jax,PoluPa99,fumbles_rec_yds,0,,,,,
player,201109110jax,jax,PoluPa99,fumbles_rec_td,0,,,,,
player,201109110jax,jax,PoluPa99,fumbles_forced,0,,,,,
player,201109110jax,jax,SmitDa24,def_int,0,,,,,
player,201109110jax,jax,SmitDa24,def_int_yds,0,,,,,
player,201109110jax,jax,SmitDa24,def_int_td,0,,,,,
player,201109110jax,jax,SmitDa24,def_int_long,0,,,,,
player,201109110jax,jax,SmitDa24,pass_defended,1,,,,,
player,201109110jax,jax,SmitDa24,sacks,0.0,,,,,
player,201109110jax,jax,SmitDa24,tackles_combined,4,,,,,
player,201109110jax,jax,SmitDa24,tackles_solo,3,,,,,
player,201109110jax,jax,SmitDa24,tackles_assists,1,,,,,
player,201109110jax,jax,SmitDa24,tackles_loss,0,,,,,
player,201109110jax,jax,SmitDa24,qb_hits,0,,,,,
player,201109110jax,jax,SmitDa24,fumbles_rec,0,,,,,
player,201109110jax,jax,SmitDa24,fumbles_rec_yds,0,,,,,
player,201109110jax,jax,SmitDa24,fumbles_rec_td,0,,,,,
player,201109110jax,jax,SmitDa24,fumbles_forced,0,,,,,
player,201109110jax,jax,MathRa99,def_int,0,,,,,
player,201109110jax,jax,MathRa99,def_int_yds,0,,,,,
player,201109110jax,jax,MathRa99,def_int_td,0,,,,,
player,201109110jax,jax,MathRa99,def_int_long,0,,,,,
player,201109110jax,jax,MathRa99,pass_defended,0,,,,,
player,201109110jax,jax,MathRa99,sacks,0.0,,,,,
player,201109110jax,jax,MathRa99,tackles_combined,3,,,,,
player,201109110jax,jax,MathRa99,tackles_solo,3,,,,,
player,201109110jax,jax,MathRa99,tackles_assists,0,,,,,
player,201109110jax,jax,MathRa99,tackles_loss,0,,,,,
player,201109110jax,jax,MathRa99,qb_hits,0,,,,,
player,201109110jax,jax,MathRa99,fumbles_rec,0,,,,,
player,201109110jax,jax,MathRa99,fumbles_rec_yds,0,,,,,
player,201109110jax,jax,MathRa99,fumbles_rec_td,0,,,,,
player,201109110jax,jax,MathRa99,fumbles_forced,0,,,,,
player,201109110jax,jax,AluaTy99,def_int,0,,,,,
player,201109110jax,jax,AluaTy99,def_int_yds,0,,,,,
player,201109110jax,jax,AluaTy99,def_int_td,0,,,,,
player,201109110jax,jax,AluaTy99,def_int_long,0,,,,,
player,201109110jax,jax,AluaTy99,pass_defended,1,,,,,
player,201109110jax,jax,AluaTy99,sacks,0.0,,,,,
player,201109110jax,jax,AluaTy99,tackles_combined,2,,,,,
player,201109110jax,jax,AluaTy99,tackles_solo,1,,,,,
player,201109110jax,jax,AluaTy99,tackles_assists,1,,,,,
player,201109110jax,jax,AluaTy99,tackles_loss,0,,,,,
player,201109110jax,jax,AluaTy99,qb_hits,0,,,,,
player,201109110jax,jax,AluaTy99,fumbles_rec,0,,,,,
player,201109110jax,jax,AluaTy99,fumbles_rec_yds,0,,,,,
player,201109110jax,jax,AluaTy99,fumbles_rec_td,0,,,,,
player,201109110jax,jax,AluaTy99,fumbles_forced,0,,,,,
player,201109110jax,jax,CoxxDe99,def_int,0,,,,,
player,201109110jax,jax,CoxxDe99,def_int_yds,0,,,,,
player,201109110jax,jax,CoxxDe99,def_int_td,0,,,,,
player,201109110jax,jax,CoxxDe99,def_int_long,0,,,,,
player,201109110jax,jax,CoxxDe99,pass_defended,1,,,,,
player,201109110jax,jax,CoxxDe99,sacks,0.0,,,,,
player,201109110jax,jax,CoxxDe99,tackles_combined,2,,,,,
player,201109110jax,jax,CoxxDe99,tackles_solo,1,,,,,
player,201109110jax,jax,CoxxDe99,tackles_assists,1,,,,,
player,201109110jax,jax,CoxxDe99,tackles_loss,1,,,,,
player,201109110jax,jax,CoxxDe99,qb_hits,0,,,,,
player,201109110jax,jax,CoxxDe99,fumbles_rec,0,,,,,
player,201109110jax,jax,CoxxDe99,fumbles_rec_yds,0,,,,,
player,201109110jax,jax,CoxxDe99,fumbles_rec_td,0,,,,,
player,201109110jax,jax,CoxxDe99,fumbles_forced,0,,,,,
player,201109110jax,jax,MiddWi98,def_int,0,,,,,
player,201109110jax,jax,MiddWi98,def_int_yds,0,,,,,
player,201109110jax,jax,MiddWi98,def_int_td,0,,,,,
player,201109110jax,jax,MiddWi98,def_int_long,0,,,,,
player,201109110jax,jax,MiddWi98,pass_defended,0,,,,,
player,201109110jax,jax,MiddWi98,sacks,0.0,,,,,
player,201109110jax,jax,MiddWi98,tackles_combined,2,,,,,
player,201109110jax,jax,MiddWi98,tackles_solo,2,,,,,
player,201109110jax,jax,MiddWi98,tackles_assists,0,,,,,
player,201109110jax,jax,MiddWi98,tackles_loss,0,,,,,
player,201109110jax,jax,MiddWi98,qb_hits,0,,,,,
player,201109110jax,jax,MiddWi98,fumbles_rec,0,,,,,
player,201109110jax,jax,MiddWi98,fumbles_rec_yds,0,,,,,
player,201109110jax,jax,MiddWi98,fumbles_rec_td,0,,,,,
player,201109110jax,jax,MiddWi98,fumbles_forced,0,,,,,
player,201109110jax,jax,SessCl99,def_int,0,,,,,
player,201109110jax,jax,SessCl99,def_int_yds,0,,,,,
player,201109110jax,jax,SessCl99,def_int_td,0,,,,,
player,201109110jax,jax,SessCl99,def_int_long,0,,,,,
player,201109110jax,jax,SessCl99,pass_defended,0,,,,,
player,201109110jax,jax,SessCl99,sacks,0.0,,,,,
player,201109110jax,jax,SessCl99,tackles_combined,2,,,,,
player,201109110jax,jax,SessCl99,tackles_solo,1,,,,,
player,201109110jax,jax,SessCl99,tackles_assists,1,,,,,
player,201109110jax,jax,SessCl99,tackles_loss,0,,,,,
player,201109110jax,jax,SessCl99,qb_hits,0,,,,,
player,201109110jax,jax,SessCl99,fumbles_rec,0,,,,,
player,201109110jax,jax,SessCl99,fumbles_rec_yds,0,,,,,
player,201109110jax,jax,SessCl99,fumbles_rec_td,0,,,,,
player,201109110jax,jax,SessCl99,fumbles_forced,0,,,,,
player,201109110jax,jax,ChicJo00,def_int,0,,,,,
player,201109110jax,jax,ChicJo00,def_int_yds,0,,,,,
player,201109110jax,jax,ChicJo00,def_int_td,0,,,,,
player,201109110jax,jax,ChicJo00,def_int_long,0,,,,,
player,201109110jax,jax,ChicJo00,pass_defended,0,,,,,
player,201109110jax,jax,ChicJo00,sacks,0.0,,,,,
player,201109110jax,jax,ChicJo00,tackles_combined,1,,,,,
player,201109110jax,jax,ChicJo00,tackles_solo,1,,,,,
player,201109110jax,jax,ChicJo00,tackles_assists,0,,,,,
player,201109110jax,jax,ChicJo00,tackles_loss,0,,,,,
player,201109110jax,jax,ChicJo00,qb_hits,0,,,,,
player,201109110jax,jax,ChicJo00,fumbles_rec,0,,,,,
player,201109110jax,jax,ChicJo00,fumbles_rec_yds,0,,,,,
player,201109110jax,jax,ChicJo00,fumbles_rec_td,0,,,,,
player,201109110jax,jax,ChicJo00,fumbles_forced,0,,,,,
player,201109110jax,jax,DouzLe00,def_int,0,,,,,
player,201109110jax,jax,DouzLe00,def_int_yds,0,,,,,
player,201109110jax,jax,DouzLe00,def_int_td,0,,,,,
player,201109110jax,jax,DouzLe00,def_int_long,0,,,,,
player,201109110jax,jax,DouzLe00,pass_defended,1,,,,,
player,201109110jax,jax,DouzLe00,sacks,0.0,,,,,
player,201109110jax,jax,DouzLe00,tackles_combined,1,,,,,
player,201109110jax,jax,DouzLe00,tackles_solo,0,,,,,
player,201109110jax,jax,DouzLe00,tackles_assists,1,,,,,
player,201109110jax,jax,DouzLe00,tackles_loss,0,,,,,
player,201109110jax,jax,DouzLe00,qb_hits,1,,,,,
player,201109110jax,jax,DouzLe00,fumbles_rec,0,,,,,
player,201109110jax,jax,DouzLe00,fumbles_rec_yds,0,,,,,
player,201109110jax,jax,DouzLe00,fumbles_rec_td,0,,,,,
player,201109110jax,jax,DouzLe00,fumbles_forced,0,,,,,
player,201109110jax,jax,KnigTe99,def_int,0,,,,,
