game,2011,11,20111117,201111170den,nyj,"New York Jets",13,den,"Denver Broncos",17
player,201111170den,nyj,ScotBa20,pass_defended,0,,,,,
player,201111170den,nyj,ScotBa20,sacks,0.0,,,,,
player,201111170den,nyj,ScotBa20,tackles_combined,4,,,,,
player,201111170den,nyj,ScotBa20,tackles_solo,4,,,,,
player,201111170den,nyj,ScotBa20,tackles_assists,0,,,,,
player,201111170den,nyj,ScotBa20,tackles_loss,1,,,,,
player,201111170den,nyj,ScotBa20,qb_hits,0,,,,,
player,201111170den,nyj,ScotBa20,fumbles_rec,1,,,,,
player,201111170den,nyj,ScotBa20,fumbles_rec_yds,9,,,,,
player,201111170den,nyj,ScotBa20,fumbles_rec_td,0,,,,,
player,201111170den,nyj,ScotBa20,fumbles_forced,0,,,,,
player,201111170den,nyj,LeonJi23,def_int,0,,,,,
player,201111170den,nyj,LeonJi23,def_int_yds,0,,,,,
player,201111170den,nyj,LeonJi23,def_int_td,0,,,,,
player,201111170den,nyj,LeonJi23,def_int_long,0,,,,,
player,201111170den,nyj,LeonJi23,pass_defended,0,,,,,
player,201111170den,nyj,LeonJi23,sacks,0.0,,,,,
player,201111170den,nyj,LeonJi23,tackles_combined,3,,,,,
player,201111170den,nyj,LeonJi23,tackles_solo,3,,,,,
player,201111170den,nyj,LeonJi23,tackles_assists,0,,,,,
player,201111170den,nyj,LeonJi23,tackles_loss,1,,,,,
player,201111170den,nyj,LeonJi23,qb_hits,0,,,,,
player,201111170den,nyj,LeonJi23,fumbles_rec,0,,,,,
player,201111170den,nyj,LeonJi23,fumbles_rec_yds,0,,,,,
player,201111170den,nyj,LeonJi23,fumbles_rec_td,0,,,,,
player,201111170den,nyj,LeonJi23,fumbles_forced,0,,,,,
player,201111170den,nyj,McInGa00,def_int,0,,,,,
player,201111170den,nyj,McInGa00,def_int_yds,0,,,,,
player,201111170den,nyj,McInGa00,def_int_td,0,,,,,
player,201111170den,nyj,McInGa00,def_int_long,0,,,,,
player,201111170den,nyj,McInGa00,pass_defended,0,,,,,
player,201111170den,nyj,McInGa00,sacks,0.0,,,,,
player,201111170den,nyj,McInGa00,tackles_combined,3,,,,,
player,201111170den,nyj,McInGa00,tackles_solo,2,,,,,
player,201111170den,nyj,McInGa00,tackles_assists,1,,,,,
player,201111170den,nyj,McInGa00,tackles_loss,0,,,,,
player,201111170den,nyj,McInGa00,qb_hits,0,,,,,
player,201111170den,nyj,McInGa00,fumbles_rec,0,,,,,
player,201111170den,nyj,McInGa00,fumbles_rec_yds,0,,,,,
player,201111170den,nyj,McInGa00,fumbles_rec_td,0,,,,,
player,201111170den,nyj,McInGa00,fumbles_forced,0,,,,,
player,201111170den,nyj,ReviDa99,def_int,0,,,,,
player,201111170den,nyj,ReviDa99,def_int_yds,0,,,,,
player,201111170den,nyj,ReviDa99,def_int_td,0,,,,,
player,201111170den,nyj,ReviDa99,def_int_long,0,,,,,
player,201111170den,nyj,ReviDa99,pass_defended,0,,,,,
player,201111170den,nyj,ReviDa99,sacks,0.0,,,,,
player,201111170den,nyj,ReviDa99,tackles_combined,3,,,,,
player,201111170den,nyj,ReviDa99,tackles_solo,2,,,,,
player,201111170den,nyj,ReviDa99,tackles_assists,1,,,,,
player,201111170den,nyj,ReviDa99,tackles_loss,0,,,,,
player,201111170den,nyj,ReviDa99,qb_hits,0,,,,,
player,201111170den,nyj,ReviDa99,fumbles_rec,0,,,,,
player,201111170den,nyj,ReviDa99,fumbles_rec_yds,0,,,,,
player,201111170den,nyj,ReviDa99,fumbles_rec_td,0,,,,,
player,201111170den,nyj,ReviDa99,fumbles_forced,0,,,,,
player,201111170den,nyj,BellNi01,def_int,0,,,,,
player,201111170den,nyj,BellNi01,def_int_yds,0,,,,,
player,201111170den,nyj,BellNi01,def_int_td,0,,,,,
player,201111170den,nyj,BellNi01,def_int_long,0,,,,,
player,201111170den,nyj,BellNi01,pass_defended,0,,,,,
player,201111170den,nyj,BellNi01,sacks,0.0,,,,,
player,201111170den,nyj,BellNi01,tackles_combined,2,,,,,
player,201111170den,nyj,BellNi01,tackles_solo,2,,,,,
player,201111170den,nyj,BellNi01,tackles_assists,0,,,,,
player,201111170den,nyj,BellNi01,tackles_loss,0,,,,,
player,201111170den,nyj,BellNi01,qb_hits,0,,,,,
player,201111170den,nyj,BellNi01,fumbles_rec,0,,,,,
player,201111170den,nyj,BellNi01,fumbles_rec_yds,0,,,,,
player,201111170den,nyj,BellNi01,fumbles_rec_td,0,,,,,
player,201111170den,nyj,BellNi01,fumbles_forced,0,,,,,
player,201111170den,nyj,PitoRo00,def_int,0,,,,,
player,201111170den,nyj,PitoRo00,def_int_yds,0,,,,,
player,201111170den,nyj,PitoRo00,def_int_td,0,,,,,
player,201111170den,nyj,PitoRo00,def_int_long,0,,,,,
player,201111170den,nyj,PitoRo00,pass_defended,0,,,,,
player,201111170den,nyj,PitoRo00,sacks,0.0,,,,,
player,201111170den,nyj,PitoRo00,tackles_combined,2,,,,,
player,201111170den,nyj,PitoRo00,tackles_solo,2,,,,,
player,201111170den,nyj,PitoRo00,tackles_assists,0,,,,,
player,201111170den,nyj,PitoRo00,tackles_loss,0,,,,,
player,201111170den,nyj,PitoRo00,qb_hits,0,,,,,
player,201111170den,nyj,PitoRo00,fumbles_rec,0,,,,,
player,201111170den,nyj,PitoRo00,fumbles_rec_yds,0,,,,,
player,201111170den,nyj,PitoRo00,fumbles_rec_td,0,,,,,
player,201111170den,nyj,PitoRo00,fumbles_forced,0,,,,,
player,201111170den,nyj,WilkMu00,def_int,0,,,,,
player,201111170den,nyj,WilkMu00,def_int_yds,0,,,,,
player,201111170den,nyj,WilkMu00,def_int_td,0,,,,,
player,201111170den,nyj,WilkMu00,def_int_long,0,,,,,
player,201111170den,nyj,WilkMu00,pass_defended,0,,,,,
player,201111170den,nyj,WilkMu00,sacks,0.0,,,,,
player,201111170den,nyj,WilkMu00,tackles_combined,2,,,,,
player,201111170den,nyj,WilkMu00,tackles_solo,2,,,,,
player,201111170den,nyj,WilkMu00,tackles_assists,0,,,,,
player,201111170den,nyj,WilkMu00,tackles_loss,1,,,,,
player,201111170den,nyj,WilkMu00,qb_hits,0,,,,,
player,201111170den,nyj,WilkMu00,fumbles_rec,0,,,,,
player,201111170den,nyj,WilkMu00,fumbles_rec_yds,0,,,,,
player,201111170den,nyj,WilkMu00,fumbles_rec_td,0,,,,,
player,201111170den,nyj,WilkMu00,fumbles_forced,0,,,,,
player,201111170den,nyj,WilsKy99,def_int,0,,,,,
player,201111170den,nyj,WilsKy99,def_int_yds,0,,,,,
player,201111170den,nyj,WilsKy99,def_int_td,0,,,,,
player,201111170den,nyj,WilsKy99,def_int_long,0,,,,,
player,201111170den,nyj,WilsKy99,pass_defended,0,,,,,
player,201111170den,nyj,WilsKy99,sacks,0.0,,,,,
player,201111170den,nyj,WilsKy99,tackles_combined,2,,,,,
player,201111170den,nyj,WilsKy99,tackles_solo,2,,,,,
player,201111170den,nyj,WilsKy99,tackles_assists,0,,,,,
player,201111170den,nyj,WilsKy99,tackles_loss,0,,,,,
player,201111170den,nyj,WilsKy99,qb_hits,0,,,,,
player,201111170den,nyj,WilsKy99,fumbles_rec,0,,,,,
player,201111170den,nyj,WilsKy99,fumbles_rec_yds,0,,,,,
player,201111170den,nyj,WilsKy99,fumbles_rec_td,0,,,,,
player,201111170den,nyj,WilsKy99,fumbles_forced,0,,,,,
player,201111170den,nyj,BakeJo01,def_int,0,,,,,
player,201111170den,nyj,BakeJo01,def_int_yds,0,,,,,
player,201111170den,nyj,BakeJo01,def_int_td,0,,,,,
player,201111170den,nyj,BakeJo01,def_int_long,0,,,,,
player,201111170den,nyj,BakeJo01,pass_defended,0,,,,,
player,201111170den,nyj,BakeJo01,sacks,0.0,,,,,
player,201111170den,nyj,BakeJo01,tackles_combined,1,,,,,
player,201111170den,nyj,BakeJo01,tackles_solo,1,,,,,
player,201111170den,nyj,BakeJo01,tackles_assists,0,,,,,
player,201111170den,nyj,BakeJo01,tackles_loss,0,,,,,
player,201111170den,nyj,BakeJo01,qb_hits,0,,,,,
player,201111170den,nyj,BakeJo01,fumbles_rec,0,,,,,
player,201111170den,nyj,BakeJo01,fumbles_rec_yds,0,,,,,
player,201111170den,nyj,BakeJo01,fumbles_rec_td,0,,,,,
player,201111170den,nyj,BakeJo01,fumbles_forced,0,,,,,
player,201111170den,nyj,CookEm99,def_int,0,,,,,
player,201111170den,nyj,CookEm99,def_int_yds,0,,,,,
player,201111170den,nyj,CookEm99,def_int_td,0,,,,,
player,201111170den,nyj,CookEm99,def_int_long,0,,,,,
player,201111170den,nyj,CookEm99,pass_defended,0,,,,,
player,201111170den,nyj,CookEm99,sacks,0.0,,,,,
player,201111170den,nyj,CookEm99,tackles_combined,1,,,,,
player,201111170den,nyj,CookEm99,tackles_solo,1,,,,,
player,201111170den,nyj,CookEm99,tackles_assists,0,,,,,
player,201111170den,nyj,CookEm99,tackles_loss,0,,,,,
player,201111170den,nyj,CookEm99,qb_hits,0,,,,,
player,201111170den,nyj,CookEm99,fumbles_rec,0,,,,,
player,201111170den,nyj,CookEm99,fumbles_rec_yds,0,,,,,
player,201111170den,nyj,CookEm99,fumbles_rec_td,0,,,,,
player,201111170den,nyj,CookEm99,fumbles_forced,0,,,,,
player,201111170den,nyj,CromAn20,def_int,0,,,,,
player,201111170den,nyj,CromAn20,def_int_yds,0,,,,,
player,201111170den,nyj,CromAn20,def_int_td,0,,,,,
player,201111170den,nyj,CromAn20,def_int_long,0,,,,,
player,201111170den,nyj,CromAn20,pass_defended,0,,,,,
player,201111170den,nyj,CromAn20,sacks,0.0,,,,,
player,201111170den,nyj,CromAn20,tackles_combined,1,,,,,
player,201111170den,nyj,CromAn20,tackles_solo,1,,,,,
player,201111170den,nyj,CromAn20,tackles_assists,0,,,,,
player,201111170den,nyj,CromAn20,tackles_loss,0,,,,,
player,201111170den,nyj,CromAn20,qb_hits,0,,,,,
player,201111170den,nyj,CromAn20,fumbles_rec,0,,,,,
player,201111170den,nyj,CromAn20,fumbles_rec_yds,0,,,,,
player,201111170den,nyj,CromAn20,fumbles_rec_td,0,,,,,
player,201111170den,nyj,CromAn20,fumbles_forced,0,,,,,
player,201111170den,nyj,DeViMi99,def_int,0,,,,,
player,201111170den,nyj,DeViMi99,def_int_yds,0,,,,,
player,201111170den,nyj,DeViMi99,def_int_td,0,,,,,
player,201111170den,nyj,DeViMi99,def_int_long,0,,,,,
player,201111170den,nyj,DeViMi99,pass_defended,0,,,,,
player,201111170den,nyj,DeViMi99,sacks,0.0,,,,,
player,201111170den,nyj,DeViMi99,tackles_combined,1,,,,,
player,201111170den,nyj,DeViMi99,tackles_solo,1,,,,,
player,201111170den,nyj,DeViMi99,tackles_assists,0,,,,,
player,201111170den,nyj,DeViMi99,tackles_loss,0,,,,,
player,201111170den,nyj,DeViMi99,qb_hits,0,,,,,
player,201111170den,nyj,DeViMi99,fumbles_rec,0,,,,,
player,201111170den,nyj,DeViMi99,fumbles_rec_yds,0,,,,,
player,201111170den,nyj,DeViMi99,fumbles_rec_td,0,,,,,
player,201111170den,nyj,DeViMi99,fumbles_forced,0,,,,,
player,201111170den,nyj,DixoMa00,def_int,0,,,,,
player,201111170den,nyj,DixoMa00,def_int_yds,0,,,,,
player,201111170den,nyj,DixoMa00,def_int_td,0,,,,,
player,201111170den,nyj,DixoMa00,def_int_long,0,,,,,
player,201111170den,nyj,DixoMa00,pass_defended,0,,,,,
player,201111170den,nyj,DixoMa00,sacks,0.0,,,,,
player,201111170den,nyj,DixoMa00,tackles_combined,1,,,,,
player,201111170den,nyj,DixoMa00,tackles_solo,1,,,,,
player,201111170den,nyj,DixoMa00,tackles_assists,0,,,,,
player,201111170den,nyj,DixoMa00,tackles_loss,0,,,,,
player,201111170den,nyj,DixoMa00,qb_hits,0,,,,,
player,201111170den,nyj,DixoMa00,fumbles_rec,0,,,,,
player,201111170den,nyj,DixoMa00,fumbles_rec_yds,0,,,,,
player,201111170den,nyj,DixoMa00,fumbles_rec_td,0,,,,,
player,201111170den,nyj,DixoMa00,fumbles_forced,0,,,,,
player,201111170den,nyj,ElliKe01,def_int,0,,,,,
player,201111170den,nyj,ElliKe01,def_int_yds,0,,,,,
player,201111170den,nyj,ElliKe01,def_int_td,0,,,,,
player,201111170den,nyj,ElliKe01,def_int_long,0,,,,,
player,201111170den,nyj,ElliKe01,pass_defended,0,,,,,
player,201111170den,nyj,ElliKe01,sacks,0.0,,,,,
player,201111170den,nyj,ElliKe01,tackles_combined,1,,,,,
player,201111170den,nyj,ElliKe01,tackles_solo,1,,,,,
player,201111170den,nyj,ElliKe01,tackles_assists,0,,,,,
player,201111170den,nyj,ElliKe01,tackles_loss,0,,,,,
player,201111170den,nyj,ElliKe01,qb_hits,0,,,,,
player,201111170den,nyj,ElliKe01,fumbles_rec,0,,,,,
player,201111170den,nyj,ElliKe01,fumbles_rec_yds,0,,,,,
player,201111170den,nyj,ElliKe01,fumbles_rec_td,0,,,,,
player,201111170den,nyj,ElliKe01,fumbles_forced,0,,,,,
player,201111170den,nyj,MaugJo00,def_int,0,,,,,
player,201111170den,nyj,MaugJo00,def_int_yds,0,,,,,
player,201111170den,nyj,MaugJo00,def_int_td,0,,,,,
player,201111170den,nyj,MaugJo00,def_int_long,0,,,,,
player,201111170den,nyj,MaugJo00,pass_defended,0,,,,,
player,201111170den,nyj,MaugJo00,sacks,0.0,,,,,
player,201111170den,nyj,MaugJo00,tackles_combined,1,,,,,
player,201111170den,nyj,MaugJo00,tackles_solo,1,,,,,
player,201111170den,nyj,MaugJo00,tackles_assists,0,,,,,
player,201111170den,nyj,MaugJo00,tackles_loss,0,,,,,
player,201111170den,nyj,MaugJo00,qb_hits,0,,,,,
player,201111170den,nyj,MaugJo00,fumbles_rec,0,,,,,
player,201111170den,nyj,MaugJo00,fumbles_rec_yds,0,,,,,
player,201111170den,nyj,MaugJo00,fumbles_rec_td,0,,,,,
player,201111170den,nyj,MaugJo00,fumbles_forced,0,,,,,
player,201111170den,nyj,McKnJo00,def_int,0,,,,,
player,201111170den,nyj,McKnJo00,def_int_yds,0,,,,,
player,201111170den,nyj,McKnJo00,def_int_td,0,,,,,
player,201111170den,nyj,McKnJo00,def_int_long,0,,,,,
player,201111170den,nyj,McKnJo00,pass_defended,0,,,,,
player,201111170den,nyj,McKnJo00,sacks,0.0,,,,,
player,201111170den,nyj,McKnJo00,tackles_combined,1,,,,,
player,201111170den,nyj,McKnJo00,tackles_solo,1,,,,,
player,201111170den,nyj,McKnJo00,tackles_assists,0,,,,,
player,201111170den,nyj,McKnJo00,tackles_loss,0,,,,,
player,201111170den,nyj,McKnJo00,qb_hits,0,,,,,
player,201111170den,nyj,McKnJo00,fumbles_rec,0,,,,,
player,201111170den,nyj,McKnJo00,fumbles_rec_yds,0,,,,,
player,201111170den,nyj,McKnJo00,fumbles_rec_td,0,,,,,
player,201111170den,nyj,McKnJo00,fumbles_forced,0,,,,,
player,201111170den,nyj,StriDo20,def_int,0,,,,,
player,201111170den,nyj,StriDo20,def_int_yds,0,,,,,
player,201111170den,nyj,StriDo20,def_int_td,0,,,,,
player,201111170den,nyj,StriDo20,def_int_long,0,,,,,
player,201111170den,nyj,StriDo20,pass_defended,0,,,,,
player,201111170den,nyj,StriDo20,sacks,0.0,,,,,
player,201111170den,nyj,StriDo20,tackles_combined,1,,,,,
player,201111170den,nyj,StriDo20,tackles_solo,1,,,,,
player,201111170den,nyj,StriDo20,tackles_assists,0,,,,,
player,201111170den,nyj,StriDo20,tackles_loss,0,,,,,
player,201111170den,nyj,StriDo20,qb_hits,0,,,,,
player,201111170den,nyj,StriDo20,fumbles_rec,0,,,,,
player,201111170den,nyj,StriDo20,fumbles_rec_yds,0,,,,,
player,201111170den,nyj,StriDo20,fumbles_rec_td,0,,,,,
player,201111170den,nyj,StriDo20,fumbles_forced,0,,,,,
player,201111170den,den,GoodAn20,def_int,1,,,,,
player,201111170den,den,GoodAn20,def_int_yds,26,,,,,
player,201111170den,den,GoodAn20,def_int_td,1,,,,,
player,201111170den,den,GoodAn20,def_int_long,26,,,,,
player,201111170den,den,GoodAn20,pass_defended,2,,,,,
player,201111170den,den,GoodAn20,sacks,0.0,,,,,
player,201111170den,den,GoodAn20,tackles_combined,3,,,,,
player,201111170den,den,GoodAn20,tackles_solo,3,,,,,
player,201111170den,den,GoodAn20,tackles_assists,0,,,,,
player,201111170den,den,GoodAn20,tackles_loss,0,,,,,
player,201111170den,den,GoodAn20,qb_hits,0,,,,,
player,201111170den,den,GoodAn20,fumbles_rec,0,,,,,
player,201111170den,den,GoodAn20,fumbles_rec_yds,0,,,,,
player,201111170den,den,GoodAn20,fumbles_rec_td,0,,,,,
player,201111170den,den,GoodAn20,fumbles_forced,0,,,,,
player,201111170den,den,MillVo00,def_int,0,,,,,
player,201111170den,den,MillVo00,def_int_yds,0,,,,,
player,201111170den,den,MillVo00,def_int_td,0,,,,,
player,201111170den,den,MillVo00,def_int_long,0,,,,,
player,201111170den,den,MillVo00,pass_defended,1,,,,,
player,201111170den,den,MillVo00,sacks,1.5,,,,,
player,201111170den,den,MillVo00,tackles_combined,9,,,,,
player,201111170den,den,MillVo00,tackles_solo,8,,,,,
player,201111170den,den,MillVo00,tackles_assists,1,,,,,
player,201111170den,den,MillVo00,tackles_loss,3,,,,,
player,201111170den,den,MillVo00,qb_hits,4,,,,,
player,201111170den,den,MillVo00,fumbles_rec,0,,,,,
player,201111170den,den,MillVo00,fumbles_rec_yds,0,,,,,
player,201111170den,den,MillVo00,fumbles_rec_td,0,,,,,
player,201111170den,den,MillVo00,fumbles_forced,0,,,,,
player,201111170den,den,DumeEl20,def_int,0,,,,,
player,201111170den,den,DumeEl20,def_int_yds,0,,,,,
player,201111170den,den,DumeEl20,def_int_td,0,,,,,
player,201111170den,den,DumeEl20,def_int_long,0,,,,,
player,201111170den,den,DumeEl20,pass_defended,0,,,,,
player,201111170den,den,DumeEl20,sacks,1.5,,,,,
player,201111170den,den,DumeEl20,tackles_combined,3,,,,,
player,201111170den,den,DumeEl20,tackles_solo,2,,,,,
player,201111170den,den,DumeEl20,tackles_assists,1,,,,,
player,201111170den,den,DumeEl20,tackles_loss,1,,,,,
player,201111170den,den,DumeEl20,qb_hits,2,,,,,
player,201111170den,den,DumeEl20,fumbles_rec,0,,,,,
player,201111170den,den,DumeEl20,fumbles_rec_yds,0,,,,,
player,201111170den,den,DumeEl20,fumbles_rec_td,0,,,,,
player,201111170den,den,DumeEl20,fumbles_forced,0,,,,,
player,201111170den,den,WoodWe20,def_int,0,,,,,
player,201111170den,den,WoodWe20,def_int_yds,0,,,,,
player,201111170den,den,WoodWe20,def_int_td,0,,,,,
player,201111170den,den,WoodWe20,def_int_long,0,,,,,
player,201111170den,den,WoodWe20,pass_defended,0,,,,,
player,201111170den,den,WoodWe20,sacks,0.0,,,,,
player,201111170den,den,WoodWe20,tackles_combined,8,,,,,
player,201111170den,den,WoodWe20,tackles_solo,6,,,,,
player,201111170den,den,WoodWe20,tackles_assists,2,,,,,
player,201111170den,den,WoodWe20,tackles_loss,0,,,,,
player,201111170den,den,WoodWe20,qb_hits,0,,,,,
player,201111170den,den,WoodWe20,fumbles_rec,0,,,,,
player,201111170den,den,WoodWe20,fumbles_rec_yds,0,,,,,
player,201111170den,den,WoodWe20,fumbles_rec_td,0,,,,,
player,201111170den,den,WoodWe20,fumbles_forced,1,,,,,
player,201111170den,den,WillD.20,def_int,0,,,,,
player,201111170den,den,WillD.20,def_int_yds,0,,,,,
player,201111170den,den,WillD.20,def_int_td,0,,,,,
player,201111170den,den,WillD.20,def_int_long,0,,,,,
player,201111170den,den,WillD.20,pass_defended,0,,,,,
player,201111170den,den,WillD.20,sacks,0.0,,,,,
player,201111170den,den,WillD.20,tackles_combined,6,,,,,
player,201111170den,den,WillD.20,tackles_solo,5,,,,,
player,201111170den,den,WillD.20,tackles_assists,1,,,,,
player,201111170den,den,WillD.20,tackles_loss,0,,,,,
player,201111170den,den,WillD.20,qb_hits,0,,,,,
player,201111170den,den,WillD.20,fumbles_rec,0,,,,,
player,201111170den,den,WillD.20,fumbles_rec_yds,0,,,,,
player,201111170den,den,WillD.20,fumbles_rec_td,0,,,,,
player,201111170den,den,WillD.20,fumbles_forced,1,,,,,
player,201111170den,den,BunkBr20,def_int,0,,,,,
player,201111170den,den,BunkBr20,def_int_yds,0,,,,,
player,201111170den,den,BunkBr20,def_int_td,0,,,,,
player,201111170den,den,BunkBr20,def_int_long,0,,,,,
player,201111170den,den,BunkBr20,pass_defended,0,,,,,
player,201111170den,den,BunkBr20,sacks,0.0,,,,,
player,201111170den,den,BunkBr20,tackles_combined,5,,,,,
player,201111170den,den,BunkBr20,tackles_solo,4,,,,,
player,201111170den,den,BunkBr20,tackles_assists,1,,,,,
player,201111170den,den,BunkBr20,tackles_loss,1,,,,,
player,201111170den,den,BunkBr20,qb_hits,0,,,,,
player,201111170den,den,BunkBr20,fumbles_rec,0,,,,,
player,201111170den,den,BunkBr20,fumbles_rec_yds,0,,,,,
player,201111170den,den,BunkBr20,fumbles_rec_td,0,,,,,
player,201111170den,den,BunkBr20,fumbles_forced,0,,,,,
player,201111170den,den,McBeRy99,def_int,0,,,,,
player,201111170den,den,McBeRy99,def_int_yds,0,,,,,
player,201111170den,den,McBeRy99,def_int_td,0,,,,,
player,201111170den,den,McBeRy99,def_int_long,0,,,,,
player,201111170den,den,McBeRy99,pass_defended,0,,,,,
player,201111170den,den,McBeRy99,sacks,0.0,,,,,
player,201111170den,den,McBeRy99,tackles_combined,5,,,,,
player,201111170den,den,McBeRy99,tackles_solo,3,,,,,
player,201111170den,den,McBeRy99,tackles_assists,2,,,,,
player,201111170den,den,McBeRy99,tackles_loss,1,,,,,
player,201111170den,den,McBeRy99,qb_hits,0,,,,,
player,201111170den,den,McBeRy99,fumbles_rec,0,,,,,
player,201111170den,den,McBeRy99,fumbles_rec_yds,0,,,,,
player,201111170den,den,McBeRy99,fumbles_rec_td,0,,,,,
player,201111170den,den,McBeRy99,fumbles_forced,0,,,,,
player,201111170den,den,BailCh00,def_int,0,,,,,
player,201111170den,den,BailCh00,def_int_yds,0,,,,,
player,201111170den,den,BailCh00,def_int_td,0,,,,,
player,201111170den,den,BailCh00,def_int_long,0,,,,,
player,201111170den,den,BailCh00,pass_defended,1,,,,,
player,201111170den,den,BailCh00,sacks,0.0,,,,,
player,201111170den,den,BailCh00,tackles_combined,4,,,,,
player,201111170den,den,BailCh00,tackles_solo,3,,,,,
player,201111170den,den,BailCh00,tackles_assists,1,,,,,
player,201111170den,den,BailCh00,tackles_loss,0,,,,,
player,201111170den,den,BailCh00,qb_hits,0,,,,,
player,201111170den,den,BailCh00,fumbles_rec,0,,,,,
player,201111170den,den,BailCh00,fumbles_rec_yds,0,,,,,
player,201111170den,den,BailCh00,fumbles_rec_td,0,,,,,
player,201111170den,den,BailCh00,fumbles_forced,0,,,,,
player,201111170den,den,CartQu01,def_int,0,,,,,
player,201111170den,den,CartQu01,def_int_yds,0,,,,,
player,201111170den,den,CartQu01,def_int_td,0,,,,,
player,201111170den,den,CartQu01,def_int_long,0,,,,,
player,201111170den,den,CartQu01,pass_defended,0,,,,,
player,201111170den,den,CartQu01,sacks,0.0,,,,,
player,201111170den,den,CartQu01,tackles_combined,4,,,,,
player,201111170den,den,CartQu01,tackles_solo,4,,,,,
player,201111170den,den,CartQu01,tackles_assists,0,,,,,
player,201111170den,den,CartQu01,tackles_loss,0,,,,,
player,201111170den,den,CartQu01,qb_hits,0,,,,,
player,201111170den,den,CartQu01,fumbles_rec,0,,,,,
player,201111170den,den,CartQu01,fumbles_rec_yds,0,,,,,
player,201111170den,den,CartQu01,fumbles_rec_td,0,,,,,
player,201111170den,den,CartQu01,fumbles_forced,0,,,,,
player,201111170den,den,AyerRo99,def_int,0,,,,,
player,201111170den,den,AyerRo99,def_int_yds,0,,,,,
player,201111170den,den,AyerRo99,def_int_td,0,,,,,
player,201111170den,den,AyerRo99,def_int_long,0,,,,,
player,201111170den,den,AyerRo99,pass_defended,0,,,,,
player,201111170den,den,AyerRo99,sacks,0.0,,,,,
player,201111170den,den,AyerRo99,tackles_combined,3,,,,,
player,201111170den,den,AyerRo99,tackles_solo,2,,,,,
player,201111170den,den,AyerRo99,tackles_assists,1,,,,,
player,201111170den,den,AyerRo99,tackles_loss,0,,,,,
player,201111170den,den,AyerRo99,qb_hits,0,,,,,
player,201111170den,den,AyerRo99,fumbles_rec,0,,,,,
player,201111170den,den,AyerRo99,fumbles_rec_yds,0,,,,,
player,201111170den,den,AyerRo99,fumbles_rec_td,0,,,,,
player,201111170den,den,AyerRo99,fumbles_forced,0,,,,,
player,201111170den,den,HarrCh01,def_int,0,,,,,
player,201111170den,den,HarrCh01,def_int_yds,0,,,,,
player,201111170den,den,HarrCh01,def_int_td,0,,,,,
player,201111170den,den,HarrCh01,def_int_long,0,,,,,
player,201111170den,den,HarrCh01,pass_defended,0,,,,,
player,201111170den,den,HarrCh01,sacks,0.0,,,,,
player,201111170den,den,HarrCh01,tackles_combined,3,,,,,
player,201111170den,den,HarrCh01,tackles_solo,3,,,,,
player,201111170den,den,HarrCh01,tackles_assists,0,,,,,
player,201111170den,den,HarrCh01,tackles_loss,0,,,,,
player,201111170den,den,HarrCh01,qb_hits,0,,,,,
player,201111170den,den,HarrCh01,fumbles_rec,0,,,,,
player,201111170den,den,HarrCh01,fumbles_rec_yds,0,,,,,
player,201111170den,den,HarrCh01,fumbles_rec_td,0,,,,,
player,201111170den,den,HarrCh01,fumbles_forced,0,,,,,
player,201111170den,den,MaysJo99,def_int,0,,,,,
player,201111170den,den,MaysJo99,def_int_yds,0,,,,,
player,201111170den,den,MaysJo99,def_int_td,0,,,,,
player,201111170den,den,MaysJo99,def_int_long,0,,,,,
player,201111170den,den,MaysJo99,pass_defended,0,,,,,
player,201111170den,den,MaysJo99,sacks,0.0,,,,,
player,201111170den,den,MaysJo99,tackles_combined,3,,,,,
player,201111170den,den,MaysJo99,tackles_solo,3,,,,,
player,201111170den,den,MaysJo99,tackles_assists,0,,,,,
player,201111170den,den,MaysJo99,tackles_loss,0,,,,,
player,201111170den,den,MaysJo99,qb_hits,0,,,,,
player,201111170den,den,MaysJo99,fumbles_rec,0,,,,,
player,201111170den,den,MaysJo99,fumbles_rec_yds,0,,,,,
player,201111170den,den,MaysJo99,fumbles_rec_td,0,,,,,
player,201111170den,den,MaysJo99,fumbles_forced,0,,,,,
player,201111170den,den,ThomMa99,def_int,0,,,,,
player,201111170den,den,ThomMa99,def_int_yds,0,,,,,
player,201111170den,den,ThomMa99,def_int_td,0,,,,,
player,201111170den,den,ThomMa99,def_int_long,0,,,,,
player,201111170den,den,ThomMa99,pass_defended,0,,,,,
player,201111170den,den,ThomMa99,sacks,0.0,,,,,
player,201111170den,den,ThomMa99,tackles_combined,2,,,,,
player,201111170den,den,ThomMa99,tackles_solo,0,,,,,
player,201111170den,den,ThomMa99,tackles_assists,2,,,,,
player,201111170den,den,ThomMa99,tackles_loss,0,,,,,
player,201111170den,den,ThomMa99,qb_hits,0,,,,,
player,201111170den,den,ThomMa99,fumbles_rec,0,,,,,
player,201111170den,den,ThomMa99,fumbles_rec_yds,0,,,,,
player,201111170den,den,ThomMa99,fumbles_rec_td,0,,,,,
player,201111170den,den,ThomMa99,fumbles_forced,0,,,,,
player,201111170den,den,BallLa00,def_int,0,,,,,
player,201111170den,den,BallLa00,def_int_yds,0,,,,,
player,201111170den,den,BallLa00,def_int_td,0,,,,,
player,201111170den,den,BallLa00,def_int_long,0,,,,,
player,201111170den,den,BallLa00,pass_defended,0,,,,,
player,201111170den,den,BallLa00,sacks,0.0,,,,,
